global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44
753.9429259942065	9.192731028904973	568429.9356567055	84.50630376979228	867.1543965600314	6.532520071641329	751956.7474733922	42.67381848639684	776.1301062512928	7.314085449032403	53.49584595574755	602377.941829643	782.360158340431	567.5944844578954	1.391808	47.272015	0.74151775	0.396462	0.2275230706	0.256673154	0.0429736194	0.1725284181	0.0694791688	0.023737105	-0.0497176699	0.1710811471	0.2532256453	0.2011315561	0.0561256318	0.0841504449	0.1013430296	0.2033940935	-0.0093344439	0.253842658	0.1629917861	0.0935706926	-0.0557652592	0.0792898457	0.1549951928	0.0174025501	0.0508487479	-0.1600798094	-0.0222993493	0.0160500791	0.026921148	-0.0785819509	-0.0389107138	-0.0114736664	-0.1683352552	0.0341066643	-0.0907582434	-0.0954923442	-0.0037542784	0.1973797476	0.1500671068	-0.023321601	0.0322290006	0.021392755	-0.1624124881	0.1745677293	-0.0407633913	-0.0999021014	0.1066274687	0.1868040396	0.2962974946	-0.0181927807	-0.1551858687	-0.164828315	0.00284903	-0.1058097788	-0.0178458077	0.1002682638	-0.1377949594	0.0927263246	-0.1254395056	-0.04321132	0.0835859703	0.0071079182	-0.0732270951	-0.161819	-0.0338489999999999	0.0011457548009999	0.0261853887609999	0.349325	-0.108951	0.011870320401	0.122027955625	-0.221834	-0.1658296	0.0274994562361599	0.049210323556	0.0208013	0.0059305	3.517083025000002e-05	0.00043269408169	0.00485748	0.00251282	6.314264352399999e-06	2.35951119504e-05	-0.000482518	0.0002144429999999	4.5985800249e-08	2.3282362032400002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3780583801648	2.4351323859583545	572107.7671989481	5.929869737143228	864.9527807188772	-2.2016158411541937	748143.3128733181	4.847112312021088	779.9756060663897	3.845499815096901	14.787868827910296	608361.9460586319	784.0575104739135	573.9199586053642	1.439905	48.905609	0.54416905	0.366313	0.2042435833	0.1225700225	-0.0623599927	0.1472133586	0.0775104152	-0.0094934718	0.0748329018	0.1133192637	0.0883991831	0.1298157123	-0.0248569978	0.0185707085	0.0364233182	0.046719305	0.073794147	0.240539598	0.0559399145	0.0299926793	-0.0927179674	0.0254194653	0.0604059681	0.0780905248	0.0343181037	0.2213577489	0.1221744337	0.0774603942	0.0087988767	-0.1159505794	0.0698202157	0.1425567732	-0.0154945421	-0.0405195858	0.1076824844	0.0038928456	-0.0821782866	0.0049250641	-0.0752437788	0.1280798846	0.0258145506	-0.0397713326	-0.0700529061	0.0170050531	0.0235383355	-0.0051294092	-0.0166706249	0.1318408891	0.2008612686	0.1333049026	0.0133123153	0.0095260623	-0.014231903	0.2263189725	0.1033332426	0.0093847659	-0.0147321747	-0.312189974	-0.1615290245	0.0312699545	0.0819445778	0.0023706562	-0.0785574968	-0.135096	0.0267229999999999	0.0007141187289999	0.0182509292159999	0.273586	-0.075739	0.005736396121	0.0748492993959999	-0.170355	0.051479	0.0026500874409999	0.029020826025	0.01429	-0.0065113	4.239702769000001e-05	0.0002042041	0.00369615	-0.00116133	1.3486873688999998e-06	1.36615248225e-05	-0.000350587	0.0001319309999999	1.7405788760999992e-08	1.2291124456900001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.9585950369888	2.580536656823938	576018.1489805199	6.659169437212066	882.1791662312344	17.226385512357183	778240.0813324358	296.74835782034944	779.0548555569197	-0.92075050946994	0.847781500689154	606926.467966813	786.1461506256851	578.286346291727	1.407882	47.817944	0.7941165	0.403684	0.1791681101	0.2270626917	-0.0703956115	0.0537139521	-0.1534919068	0.0565766456	0.0879496697	0.2339486903	0.1128585849	0.1112232275	0.0001043332	0.0362701467	0.1371633661	0.0649009203	-0.0069537629	0.2199416636	0.1099838546	-0.0201411695	0.0843079067	0.0229617308	0.1614571334	0.0401854278	-0.0125237475	0.0207868067	0.003964527	0.1385567661	-0.0237421223	0.0566010944	-0.1741170163	-0.0398033363	-0.0396518878	-0.0349608814	-0.0474822034	-0.0765567653	0.08597335	-0.1312798395	-0.0446845399	-0.0200055801	-0.0511883087	0.0110681119	0.0204876282	0.175157416	0.0494438315	-0.0255266117	0.1227160414	0.1969702952	0.177030152	0.0777946474	0.0614310749	0.0430313798	0.0106837814	-0.0455624354	-0.0265130287	0.158032728	0.0915958222	0.0445585829	-0.0680288277	-0.0099432574	0.0802681812	-0.0023706562	-0.0835859703	-0.0987695	0.0363265	0.0013196146022499	0.0097554141302499	0.450391	0.176805	0.0312600080249999	0.202852052881	0.127478	0.297833	0.088704495889	0.016250640484	0.0112858	-0.0030042	9.025217640000002e-06	0.00012736928164	0.00511509	0.00141894	2.0133907236e-06	2.61641457081e-05	0.0008893129999999	0.0012398999999999	1.537352009999752e-06	7.908776119688221e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.1796556231566	5.221060586167823	583970.5460683262	27.259473644435094	871.1781519780221	-11.001014253212247	758951.3724838418	121.02231459937902	780.6071472516737	1.5522916947539898	2.409609505602213	609347.5183403962	786.9566503629158	583.6391644395877	1.300919	44.185028	1.0122871	0.531277	0.1591330049	0.0319300311	-0.0061788909	0.0446232419	0.0299467517	-0.0062774305	0.1484386376	0.0296964156	0.0259790334	0.0372067754	-0.044081358	0.0241386009	0.0565563599	-0.0153421479	0.0322638684	0.2148863352	-0.0218740788	-0.0476145215	0.0914433783	0.1399067875	-0.0335061546	0.076900697	-0.0439768056	0.2100316434	0.0678253369	-0.0419516327	-0.0840068666	0.0807687266	-0.0489242983	-0.0364322947	-0.0197324209	0.1228349513	0.0155149618	0.0358676501	0.0863032988	0.1264239078	-0.1061281711	0.0180348004	-0.044089967	-0.0498560994	-0.0309806173	-0.0099566536	0.0449240556	0.0253449092	0.0569566737	0.1854838137	0.033500124	0.1204181567	-0.0409757692	0.0067204059	-0.0959325125	-0.0441766133	0.0155528004	-0.1068238357	0.0230247265	-0.1372736907	-0.1240447249	0.0536141324	0.0785574968	-0.0071079182	-0.0882931893	-0.12306	-0.0242905	0.00059002839025	0.0151437636	0.0787963	-0.3715947	0.13808262106809	0.00620885689369	-0.195438	-0.322916	0.1042747430559999	0.038196011844	0.00795858	-0.00332722	1.1070392928400004e-05	6.33389956164e-05	0.00282881	-0.00228628	5.227076238399999e-06	8.0021660161e-06	0.000633095	-0.0002562179999999	6.564766352394877e-08	4.0080927902500005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.8582672890524	0.6786116658958008	585008.1690404115	0.4605137930898739	879.2756473533576	8.097495375335484	773125.6640286661	65.56943135357955	782.6970149417742	2.0898676901005047	4.367546962126019	612614.617198764	790.4405463060068	602.0635967227573	1.108583	37.652439	0.2191251	0.127886	0.1379038368	0.0360576815	-0.0391365664	0.0895229447	0.0338555892	0.0564237176	-0.0519783782	0.0132553079	-0.1107663786	0.0341280337	-0.0819237231	-0.0187515714	0.0647464228	0.0709853843	0.0035914929	0.2015804646	0.0246376371	0.1318449312	0.0799483876	0.0603282582	-0.0606528725	0.0653539327	-0.0276465409	0.0340420378	0.0024520349	0.0948611395	0.0606329442	0.0638692077	-0.0633256868	0.0874095251	0.12465656	-0.0730457029	0.0416387167	0.0415672068	-0.0074867976	-0.0725156738	0.0402424871	-0.0924910027	-0.1607562575	-0.0927438221	0.0169426579	-0.0055431455	0.0526119322	-0.0114933109	-0.0662108222	0.107410721	0.1946268278	-0.038708746	-0.0543592078	-0.0355840519	-0.1082201822	-0.0355523199	-0.0782132389	-0.0300677178	0.1486360178	-0.093623468	-0.0981982123	0.0491661204	0.0768132552	-0.0118330366	-0.092661062	-0.124674	-0.0016139999999999	2.604995999999969e-06	0.0155436062759999	0.123875	0.0450787	0.0020320891936899	0.015345015625	-0.0832397	0.1121983	0.01258845852289	0.00692884765609	0.00810308	0.0001445	2.0880250000000155e-08	6.56599054864e-05	0.00194938	-0.00087943	7.733971249000005e-07	3.8000823844e-06	0.000813847	0.000180752	3.2671285504000026e-08	6.62346939409e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.2146453127423	-8.6436219763101	571860.5897854766	74.71220086935094	870.8351485312896	-8.44049882206798	758353.8559175133	71.24202036533096	776.2236199749108	-6.473394966863452	41.90484239701308	602523.1082069547	779.6058716806017	592.0019748867516	1.422784	48.324085	0.65591065	0.358436	0.0346470906	0.0092969615	-0.0032726526	0.066518456	-0.0301656126	-0.0508520203	0.1271728216	0.0751411764	0.1031056484	0.0159250011	0.0381496176	0.0245956528	-0.0877827014	-0.2027327413	0.084029156	0.1940541394	-0.0655266966	-0.1309906084	-0.0343489234	0.0792406107	0.1367819541	-0.0066996251	-0.1182784606	-0.0718888605	0.096514208	-0.0486414164	-0.0574467236	-0.0393101206	-0.0606079673	-0.0609206247	0.1591229125	-0.1150273824	-0.2052528606	-0.0285084765	-0.1165711943	-0.0067501317	0.175153251	-0.1244500255	-0.0079336664	0.0505804995	-0.0214531289	0.034000215	0.0109343986	0.1597184578	0.1239567846	0.0816682932	-0.042742482	0.2555651198	-0.166913357	0.1687095436	-0.0231152538	0.0688793414	0.0852908152	0.1191820617	0.0368790716	0.020710429	-0.0186511888	-0.021119126	0.0750362016	-0.0165379384	-0.0966728009	-0.093958	0.0307159999999999	0.0009434726559999	0.008828105764	0.15526	0.031385	0.000985018225	0.0241056676	-0.0712552	0.0119844999999999	0.0001436282402499	0.00507730352704	0.00308692	-0.00501616	2.5161861145600004e-05	9.5290750864e-06	-0.00180147	-0.00375085	1.40688757225e-05	3.2452941609e-06	0.00368334	0.002869493	8.233990077048999e-06	1.3566993555599998e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.2502375109609	-8.964407801781363	558382.9174601875	80.36060723663856	847.0235207388207	-23.81162779246893	717448.8446847874	566.9936181270785	765.9171254678557	-10.30649450705505	106.2238290239559	586629.0430849431	772.438618152324	585.7589918669848	1.69644	57.618668	1.3755141539999995	0.703616	0.1470345157	-0.0765936304	0.2011184324	0.0897344058	0.2176898872	-0.2209640932	0.2762886971	-0.0475354667	-0.0026676911	-0.0100068028	0.1937642926	0.2573340034	-0.2524672905	-0.0107284598	0.2362880511	0.040095701	-0.3068939435	0.0355702417	0.1840296837	0.0225268399	-0.1413145244	0.0989237828	-0.1683763721	-0.0438275999	-0.0058452385	-0.1191838806	-0.0307520261	-0.0886092536	0.0431057677	-0.2250637299	-0.061442438	0.0470209277	0.0539970043	-0.00611936	0.0078371285	-0.1199830058	0.049740303	-0.0117875236	-0.0432008105	0.0722403756	-0.3697458764	-0.2407975286	-0.0333149133	0.2810828199	-0.0637931939	0.0763084446	-0.0548930593	0.00010218	-0.0611111005	0.3647972265	0.000144462	-0.0447850587	-0.0282387583	-0.2229117667	0.0445495731	-0.0292596745	0.0345045436	-0.0307021842	0.0732270951	-0.0212145853	-0.1003129872	0.000930954	0.094888954	0.0090039135912141	8.66675350116e-07	-0.0799479	-0.2352079	0.05532275622241	0.00639166671441	-0.568429	-0.4971737999999999	0.2471817874064399	0.3231115280409999	0.00976587	0.0066789499999999	4.460837310249999e-05	9.53722168569e-05	0.00199705	0.00379852	1.44287541904e-05	3.988208702500001e-06	0.00417074	0.0004874	2.3755876000000026e-07	1.73950721476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.002965072843	12.752727561882123	577604.5069195131	162.632060267588	871.7820287979906	24.758508059169912	760003.9057351405	612.9837213159815	782.5679858676993	16.650860399843623	277.2511520550805	612412.6525050277	785.6955925006872	585.0423696505276	1.848464	62.782082	0.943025046	0.505488	0.0526150417	-0.0151067263	-0.0587281805	-0.0472681164	0.1300271751	0.0347337404	-0.2275863558	-0.028676678	-0.1459709313	0.0697488133	-0.1128150175	0.0101466434	0.0412724547	0.1000092743	-0.1229006601	-0.0734661502	0.1092141669	0.1362521394	0.0777003977	0.1285368808	-0.1102783208	-0.1027872725	-0.0884058632	-0.2327500786	0.0389389157	0.1199538828	-0.1502733374	-0.0465939543	-0.0108924993	0.0769834323	0.0183239564	-0.1052362053	-0.0591317902	-0.0639784544	0.1438134189	-0.134765051	-0.0043327334	0.0227682898	-0.0385708633	-0.0810181944	0.0103407248	0.0635186532	0.0606873836	-0.0312866001	-0.2540413403	-0.1608673347	0.1446679863	0.1037432689	-0.0705593458	-0.0311837241	-0.0705733081	-0.2003122185	0.0043212368	0.2151992373	0.1440929812	0.073794641	0.1208347836	0.2513169919	0.0713867084	-0.0258549876	-0.1035676303	0.0715666	0.070635646	0.0049893944858373	0.0051217782355599	0.224261	0.3042089	0.09254305483921	0.0502929961209999	-0.218414	0.3500149999999999	0.1225105002249999	0.047704675396	0.00669042	-0.0030754499999999	9.458392702499998e-06	4.47617197764e-05	0.00175574	-0.00024131	5.8230516100000106e-08	3.0826229476e-06	0.00521729	0.00104655	1.0952669025000005e-06	2.7220114944100005e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.1443388368992	0.1413737640561976	577819.4158657867	0.0199865411634174	859.6399363946158	-12.142092403374818	738980.8202445391	147.43040793209246	778.0275288983248	-4.540456969374532	20.61574949074176	605326.8357236336	781.6809913716584	591.1223937821734	1.27108	43.171562	0.4258144	0.186954	0.1330187012	-0.0373137412	0.0674062081	-0.0095279709	0.1290042352	-0.0552189797	0.030917981	0.0951710295	0.0543821766	0.0071983085	-0.0069973328	0.1047637327	0.0657494813	-0.0027441185	0.0921366027	0.0397676123	0.0900906721	-0.1885175986	0.0281013723	-0.04752092	-0.1617585238	-0.0285269299	0.158389899	-0.0098858616	-0.0207776651	0.0084056926	-0.0344443076	-0.0169827671	-0.0718959318	-0.0091893927	-0.0265873975	-0.0415874646	-0.1106736032	0.0305146064	0.0443182093	0.0054085264	0.010929172	-0.019175765	-0.0330909451	-0.0197159886	-0.1417412511	0.0470971213	0.0368091671	-0.0010672363	-0.0150220611	0.0043532812	-0.0195126802	0.135575943	0.1513111029	-0.0516455802	-0.0116241257	-0.0459432499	0.0156478277	-0.1006305853	0.0382538942	0.161716182	0.080496036	-0.0836234708	0.0695158277	-0.030451217	-0.1064242213	0.120038	0.0484714	0.00234947661796	0.014409121444	0.110946	-0.1133149999999999	0.0128402892249999	0.012309014916	-0.311944	-0.09353	0.0087478609	0.097309059136	0.0047616	-0.0019288199999999	3.720346592399998e-06	2.2672834560000004e-05	0.00247949	0.00072375	5.238140625e-07	6.1478706601e-06	0.0044599	-0.00075739	5.736396121000002e-07	1.989070801e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.3918788095071	1.2475399726079104	579717.5931170712	1.5563559832545455	869.6908028405685	10.050866445952693	756362.0925454726	101.01991631437772	781.5325930108651	3.505064112540253	12.285474433017596	610793.1939382865	788.4772917784611	599.2693654154865	1.056852	35.895424	0.3824968	0.20399	0.0728953531	-0.1411493593	0.1509347635	0.0107411594	0.1498303161	0.0207268666	-0.0146043102	-0.0316112632	-0.0259796941	-0.0431590678	-0.0880156919	0.0410326606	-0.0023082054	0.0879561795	0.1100335707	-0.1472265893	0.0943575041	-0.0534905307	-0.0231438937	0.0018116997	-0.0482294513	0.0714974446	-0.0258164723	-0.0720710797	-0.0203747232	0.0573393251	-0.0547436015	-0.0270887645	-0.0098476641	0.0419755301	0.131583693	-0.0200663269	-0.1690328141	-0.0239383066	-0.0735037832	0.0378618737	0.0618202406	0.0413059994	-0.0678666135	-0.1108077908	-0.0911095151	-0.0378227112	-0.0102218148	-0.1200400632	0.0320592907	-0.1081302371	-0.0343968381	-0.0118988168	0.108295573	-0.076156358	0.0632271705	-0.0004340253	-0.0419982411	-0.0203832538	0.1142511726	0.074252784	0.0189816878	0.0894449155	0.0676152521	-0.034995421	-0.108871781	0.14022	0.020182	0.000407313124	0.0196616484	-0.0519453	-0.1628913	0.02653357561569	0.00269831419209	-0.403355	-0.091411	0.008355970921	0.162695256025	0.00624993	0.0014883299999999	2.2151261888999987e-06	3.90616250049e-05	0.00310588	0.00062639	3.923644321000001e-07	9.6464905744e-06	0.00450543	4.553000000000022e-05	2.07298090000002e-09	2.0298899484900003e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.3007997318659	-5.091079077641211	571990.89967506	25.91908617479609	869.0339388764087	-0.6568639641598111	755219.9869190457	0.4314702674117415	777.181059647268	-4.351533363597127	18.93584261449893	604010.3994744503	783.6589588862365	594.5554643982239	0.903231	30.677748	0.1376692	0.0886906999999999	0.100094609	-0.0969096544	0.0812395888	0.0192702614	0.1101143186	-0.0132299752	0.0505687628	0.0489515671	0.0335988273	-0.0178030428	-0.0112989096	0.1229767603	0.0164261615	0.0567198157	0.0975712919	-0.1062592181	0.0585667494	-0.1384492809	-0.0631101563	-0.1115766496	-0.0289150475	0.0201137485	0.0730701501	-0.009292469	-0.0416147157	0.0214168647	0.0203664656	-0.0481237659	-0.085104748	0.0358340236	-0.0297022339	0.0443849742	0.0489658715	0.0474673256	-0.0484795965	-0.0730720266	0.0502473846	0.0975744545	-0.1208979874	-0.0450759668	-0.1332448716	0.030163202	0.0090216047	-0.0668943888	0.0814586228	-0.0952327473	-0.035308059	0.0831360521	0.161748422	0.0444290016	0.0732724971	0.0265592517	-0.0595149781	-0.0198013982	-0.120842343	0.1205565683	0.0012138708	-0.0287975218	0.0656857936	-0.0394798359	-0.1109009027	0.137127	-0.003093	9.566649000000076e-06	0.018803814129	0.0288429	0.0807882	0.00652673325924	0.00083191288041	-0.37245	0.030905	0.000955119025	0.1387190025	0.00624993	0.0	0.0	3.90616250049e-05	0.002981	-0.0001248799999999	1.559501439999999e-08	8.886361e-06	0.00417265	-0.00033278	1.107425284000003e-07	1.74110080225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.0926930745902	-3.208106657275721	567148.6043623389	10.2919483244568	877.583061344069	8.549122467660368	770152.0295580281	73.08749496705529	778.52955944546	1.3484997981920517	1.8184517057240035	606108.274930342	787.2144683577886	570.0553270943401	0.989001	33.590885	0.25086158	0.119041	0.0334364865	-0.1249765689	0.0211480635	-0.0272077922	0.0858079339	0.069915932	-0.014006398	-0.0585386641	-0.0734401709	-0.0735060144	-0.0464362882	0.0635707808	-0.070351985	0.0354672631	0.018421388	-0.1468022117	-0.0284467023	0.0323331433	-0.0961108506	0.0001060772	-0.0312788472	0.0625010779	-0.0763665379	-0.0130688345	0.0267892665	0.0093780215	-0.1207621508	0.017318981	-0.0600620014	0.0672777544	0.020162555	0.0265018227	-0.0002339717	-0.0367180049	0.0046771499	-0.1389908969	0.0361375554	-0.0974352362	0.1742969765	-0.090115424	-0.0526137109	-0.049229506	-0.0402820012	-0.0186146857	-0.027771262	-0.101553676	-0.0585117975	-0.0922036578	0.0440806015	0.0612444305	0.0588424891	0.062904051	-0.0651098697	0.0521054515	0.0904904902	0.0031556228	-0.0278952017	0.0991004884	0.0637282764	-0.0438968002	-0.1125037874	0.0978791	-0.0392479	0.00154039765441	0.00958031821681	-0.00842528	-0.03726818	0.0013889172405123	7.09853430784e-05	-0.308047	0.0644029999999999	0.0041477464089999	0.094892954209	0.00525276	-0.0009971699999999	9.94348008899999e-07	2.7591487617600005e-05	0.00177932	-0.00120168	1.4440348224000005e-06	3.1659796624000003e-06	0.00417265	0.0	0.0	1.74110080225e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.2947269005566	0.2020338259663958	567452.9455761842	0.0408176668346199	875.4418508472932	-2.141210496775898	766398.4342149342	4.584782391503287	775.5762473706944	-2.953312074765563	8.722052210956074	601518.5154856086	782.2557425945649	560.5594698794608	1.031757	35.043072	0.42845388	0.24292	0.0439544699	0.0018046222	-0.076351212	-0.1168334057	-0.01537946	0.0752873546	0.0254055387	0.0632812737	0.0365968081	0.0132411694	0.0208244277	0.1050660508	-0.0405405089	-0.0127646066	-0.0814806193	-0.0452213804	-0.0047001497	-0.0662534634	0.0636375086	0.0261387771	-0.0342837379	-0.0793140974	-0.014484238	0.0302947475	0.0239964998	-0.0467224047	-0.1629984097	0.0453476847	0.014936055	0.0220393614	0.012902463	-0.137290885	0.0479491989	-0.0582001518	0.0694163592	0.1144074664	-0.0262927205	0.0554567041	0.0364133641	-0.0056904659	-0.0373942626	0.1190237682	-0.0395075906	0.0599274517	-0.0045859511	-0.0493894012	-0.0577685803	0.0333950185	0.0426912288	0.0544383018	0.0080232387	-0.0890466776	0.0367606438	0.0873249144	0.0786545238	0.0614631217	0.0360558475	-0.0753152417	0.0617435365	-0.0482387676	-0.1136742748	0.088216	-0.0096630999999999	9.337550160999988e-05	0.007782062656	0.144405	0.15283028	0.0233570944848784	0.020852804025	-0.128651	0.179396	0.032182924816	0.0165510798009999	0.00462043	-0.00063233	3.998412289000005e-07	2.13483733849e-05	0.00231261	0.00053329	2.843982241000001e-07	5.3481650121e-06	0.00473832	0.0005656699999999	3.199825488999999e-07	2.24516764224e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
