global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01
765.8060224988908	n/a	n/a	586458.8640955717	836.2457959117156	n/a	n/a	699307.0311800187	733.7259268720513	n/a	n/a	538353.7357642509	734.5085511814659	670.9458142908871	n/a	n/a	n/a	n/a	-0.0053152197	-0.0601228871	0.0814073846	-0.0936196439	-0.1011607693	0.0202989788	-0.0180978923	0.0908415956	-0.0715158038	-0.0029931234	0.0840160923	-0.0118435743	0.022633575	-0.1012688469	-0.0110790229	0.0315136677	-0.0948356088	-0.0280825151	0.0470089145	-0.0719390718	0.123344048	-0.0863612217	0.0030173925	-0.0114140593	0.0777035993	-0.0257404158	0.0234787942	-0.0143337031	0.1075385932	-0.0540224551	5.55077e-05	-0.0439905086	0.039822035	-0.075271308	0.076293437	-0.0578835624	0.1489623488	-0.0509506205	0.0172791204	0.0856905888	-0.1315371296	-0.0233043665	0.1630118681	-0.1102026964	0.0063802551	0.0840965522	-0.0564895697	-0.0117586756	0.1082154164	0.11720047	-0.0831054786	-0.062652424	-0.0037603637	0.0828796834	-0.0220999251	-0.0069165041	-0.0170205938	-0.018789757	-0.0171803731	0.0883247084	0.0315431905	-0.041672897	-0.0082893656	-0.012274932	0.06277166	-0.0418959803	0.1142257639	-0.0673893588	0.0088196721	-0.0252124532	0.1084853696	-0.0734825071	0.0638160178	-0.0962397273	0.0510157461	-0.093415492	-0.0114049066	0.1173474636	-0.0379336106	0.1088039929	-0.0883864913	0.0793731931	-0.0404866882	0.010512597	-0.0881494399	0.052364789	-0.0797980587	0.101588341	-0.0231543377	0.0638739545	-0.0041578922	0.1303855476	0.0266146412	-0.0004592786	-0.0353353494	0.0732638407	0.0547669984	-0.0694477205	0.0001552302	0.0830496695	-0.0041207347	-0.0179388875	-0.0662521766	0.0976588717	0.1387038417	-0.0423737676	-0.0573147484	-0.0052790669	0.1545057448	0.0153583024	-0.0400457685	-0.0519846837	-0.0436334662	0.1064489166	0.00397509	0.1147017419	0.1146833673	0.1146527451	-5.56324e-06	n/a	n/a	3.09496392976e-11	-0.0307295	n/a	0.00094430217025	n/a	-0.0923897	n/a	0.00853585666609	n/a	0.00184345	n/a	n/a	3.3983079025e-06	-0.000573785	n/a	n/a	3.2922922622500005e-07	-0.000365607	n/a	n/a	1.33668478449e-07	0.0	0.0
764.8173089626697	-0.9887135362210984	0.9775544567068292	584945.5160888998	827.8880438091061	-8.357752102609538	69.85202020867416	685398.6130820684	734.3198693076652	0.5939424356138261	0.3527676168228839	539225.6704600265	734.7509408950051	670.887985058713	1.00598	19.292784	0.10645310976	0.0490957	-0.0168566108	0.0407019458	0.0900644947	-7.64971e-05	-0.0168903202	-0.0433316036	-0.007548684	0.0131943419	0.0755449474	0.0115870301	0.1187582373	-0.085337524	0.0298100913	-0.0171614837	0.0128019458	-0.1030613605	-0.0154426503	-0.0374627907	0.0340919187	-0.0576139365	-0.0464422406	-0.1684146102	0.1952501571	0.0937786163	0.0589339969	-0.027165884	0.1621589881	0.0705020514	0.1643270463	-0.0443339701	0.1112383911	-0.0673230233	-0.0800237524	-0.0723062721	-0.0666004279	-0.0221540196	0.1800237863	0.0624636282	0.0171148947	0.0256146888	0.0647721795	0.0432656479	-0.1528307507	0.1596631701	0.1386834918	-0.0112267572	-0.0644981573	-0.0309573156	0.0225438199	0.0701049244	0.0262499652	0.0674081225	0.0304948246	-0.0799555188	-0.0730879238	0.0051712063	-0.1015044632	0.0329222352	-0.0958392557	0.2218033349	0.0168791747	-0.0300919191	0.073077224	0.1296698803	0.0483904435	-0.0196828478	-0.0033731791	-0.0637644048	0.0023650355	-0.0317413885	-0.048833535	0.0282402825	0.1920432267	-0.1011901382	0.0291620533	-0.2318393499	0.0541759251	0.0287798433	0.0479770424	0.0564241193	-0.0812693819	0.1511619514	-0.0631029999	-0.0037802763	-0.0591755855	-0.0162823072	0.0318809108	-0.0920917687	0.1111870905	0.0722412709	-0.13258511	-0.1391431704	0.1639054813	0.1050894919	-0.065848538	-0.0115814874	0.0611680419	-0.0857910786	-0.0654128664	0.0288051515	0.0113326744	0.0089373301	0.0636560523	-0.0340617826	-0.0324998132	-0.0384258908	-0.0306116976	-0.0809687663	0.0355413859	0.0980875425	0.0803709726	0.0157794965	-0.0111697255	0.0230459998	0.0660037214	0.1146527451	0.1144874327	0.1142120884	-4.8633e-05	-4.306976e-05	1.8550042264575998e-09	2.365168689e-09	-0.00325876	0.02747074	1.06195167376e-05	0.0007546415561476	-0.110569	-0.0181792999999999	0.012225503761	0.0003304869484899	0.00115731	-0.00068614	4.707880996e-07	1.3393664361e-06	-0.000410332	0.000163453	2.671688320900001e-08	1.68372350224e-07	0.0	0.000365607	1.33668478449e-07	0.0	0.0	0.0
763.3647033159252	-1.4526056467444732	2.110063164953929	582725.6702686106	825.1362288766109	-2.751814932495222	7.572485422703683	680849.7962047147	733.8987316408632	-0.4211376668019966	0.1773569343994295	538607.3483040677	734.1137343231379	661.9713074631273	1.028932	19.732967	0.196591997	0.0917224	-0.0514473775	0.0153702598	-0.0751229896	0.039425229	0.1344600788	-0.00382784	-0.0777597793	0.0384704032	0.0106895098	-0.0501305754	0.0781257303	0.0239523153	-0.0877421585	0.0940872846	-0.0150855502	-0.0078700278	0.1001400011	0.0113517929	0.0312084309	0.0051004717	-0.0348269398	-0.0419814904	-0.047431498	-0.0449007487	-0.0742156586	0.0869075201	0.1024731511	0.0599557261	3.99082e-05	0.0215821442	0.0634975083	-0.1737880991	0.07569578	0.0509333447	-0.1202750098	0.0379530243	0.1622668257	0.0713007319	0.085911713	0.1073504273	-0.0694797031	0.028607249	0.096227653	0.0792948945	-0.0780985328	0.0110870889	-0.0327127936	0.0943352652	0.0472780859	0.04559903	-0.0777399229	0.0977410217	0.0125606127	0.0950491355	0.1268838374	0.0680581053	-0.0836755633	-0.0044695858	0.1317552189	-0.0188876756	-0.0744994284	-0.0070883221	0.0911599486	-0.0750973217	-0.0760142708	0.044934026	-0.0903377628	0.0632185422	0.0342589198	-0.019670379	-0.0122083202	0.018752237	0.072801669	-0.0628780595	0.0480248032	0.0040758526	-0.0311896798	0.0094447158	-0.0405147335	0.048581521	-0.094525926	-0.0355726131	-0.0563250124	-0.1318564797	-0.113596672	-0.2354980384	-0.0973277597	-0.0065688592	0.0204075733	0.0696634299	-0.0225630189	0.0395278182	0.0844306171	-0.16521555	-0.0690705266	0.0195008942	0.0843600441	-0.1007324184	0.0379215454	-0.0599453911	0.0604604692	0.0689148947	0.0225949873	-0.034857658	-0.0163242323	-0.0049228162	-0.0531342872	-0.0153187154	-0.1468672061	-0.0268003423	-0.0468711427	0.0200184318	0.002140977	0.1127086614	-0.096147848	0.1145547726	0.1140958982	0.1133324686	-0.00674529	-0.006696657	4.4845214975649e-05	4.54989371841e-05	-0.030725	-0.02746624	0.0009440256249999	0.0007543943397376	-0.045149	0.06542	0.002038432201	0.0042797764	0.00243716	0.00127985	1.6380160225e-06	5.939748865599999e-06	0.00025	0.000660332	4.36038350224e-07	6.25e-08	0.0	0.0	0.0	0.0	0.0	0.0
764.6194974931102	1.2547941771849764	1.574508427097322	584642.9759466164	831.5036007438777	6.367371867266797	40.54342449606066	691398.2380500339	734.3312536123874	0.4325219715242383	0.187075255851214	539242.3900319404	734.7540109875893	665.6705996287108	1.023173	19.622511	0.2031984502	0.0897197	-0.0290845328	-0.1186044806	-0.0888993911	-0.0575731555	0.0441018619	0.0998164994	0.1066103299	-0.0528858407	0.0410433087	-0.067224363	-0.1393037052	0.0469856703	-0.0613831918	-0.0906831468	0.0294247919	0.021632912	-0.0424935212	-0.0748805757	0.0946215545	0.1658577087	0.0405481914	-0.0210682757	-0.0251991225	-0.0298728204	-0.0852758311	-0.075739212	-0.0011678953	-0.0258579815	-0.0031795924	-0.1810191583	-0.1573804623	-0.0851955324	0.0199412884	-0.0368199285	-0.0529247066	-0.0727152387	-0.1409932963	0.0898571779	0.0163784457	0.2397020454	0.0852986405	-0.1702084631	-0.2384868718	0.0893674535	-0.0488982136	0.0441566417	0.025839127	-0.0550852104	0.1052063977	-0.1266931595	0.0942031602	0.0488515545	0.0705449491	0.0504144712	-0.0892010352	-0.0718667784	-0.090257113	-0.0236937362	-0.0215850343	0.0017003174	-0.0340758294	-0.064057553	0.0516332625	-0.1378290818	0.1312262009	-0.046471029	0.0350185161	0.123364439	-0.091284034	0.0396828797	-0.0303126368	0.0031066417	-0.0474778552	-0.0117443882	0.0704092188	-0.0362887091	0.1931818457	0.0278059001	-0.054826845	-0.1516789921	0.0599228427	-0.0338844455	0.1718624338	0.1679194668	-0.0021676109	-0.0620417297	-0.1106262317	0.0190715481	-0.0056118761	-6.18739e-05	-0.1062640525	-0.1080933664	0.1103801738	-0.0050933875	-0.1085917778	-0.1996432648	0.0560780476	-0.0861644341	-0.0635543695	0.0818673201	0.1175154302	-0.0649791508	0.0123113229	0.0587854746	0.1008727284	0.169639279	0.1337197943	0.0324209351	0.0415105363	-0.0333659196	0.1327840612	-0.0459774831	0.0570141439	0.1477980839	0.0727586418	0.1144078661	0.1135094328	0.1120172664	-2.49898e-05	0.0067203002	4.516243477812005e-05	6.2449010404e-10	0.0129286	0.0436536	0.00016714869796	0.00190563679296	-0.0891905999999999	-0.0440415999999998	0.0079549631283599	0.0019396625305599	0.00113937	-0.0012977899999999	1.6842588840999997e-06	1.2981639969e-06	-0.000438641	-0.000688641	4.742264268810001e-07	1.92405926881e-07	-0.000189228	-0.000189228	3.5807235984e-08	3.5807235984e-08	0.0	0.0
764.1486006558231	-0.470896837287114	0.2217438313670068	583923.0838842526	828.0700166387119	-3.433584105165778	11.789499807247076	685699.9524560366	733.5719327286048	-0.7593208837826069	0.5765682045483992	538127.7804871807	733.9891594125137	660.507789723146	1.073387	20.585529	0.1187065981	0.0548084	-0.0355139489	0.0024433137	0.1167045202	-0.0183410963	-0.0698633016	0.035315424	-0.0294480777	-0.0027411417	-0.0952927125	0.0827165627	0.0966905958	-0.075288314	-0.0077836899	-0.0822371949	-0.0368228556	-0.0102996127	-0.0828229239	0.0144370303	-0.0430808813	-0.0562870636	0.0552468955	-0.0210636457	0.0691260989	-0.1508836754	-0.1379963485	0.0154620657	-0.0218907159	-0.0118151984	0.007478865	-0.0937006316	0.0436994351	-0.022532317	-0.093498513	0.0431219637	0.0118558392	-0.0856769555	-0.0672102113	0.0554102938	-0.0532510216	-0.0465109689	0.0308175565	0.0355902474	-0.1233645591	-0.0484475574	-0.0624982509	-0.072045831	0.0089815136	-0.00890358	-0.0116879494	-0.0865079295	-0.1056258544	-0.0475790432	0.0465119367	-0.1720877016	-0.0368053702	-0.0566644871	-0.058699887	0.035460676	-0.0036584344	-0.0020207172	0.0703310644	-0.0633616019	-0.0760175232	0.067631733	-0.0105134689	0.017236554	0.0829386048	-0.0740085957	-0.0034488539	-0.0236656574	0.0164704388	-9.9306e-06	0.0291471107	-0.0436557035	-0.1180644182	0.016823665	0.1263681213	-0.0324622878	-0.1492530697	0.0385639456	-0.0429350865	-0.0685852642	0.0918362266	0.0286288554	0.1675959484	-0.0638366828	0.0309087343	0.0043244673	0.043417967	-0.0165816607	-0.0849527568	0.0476630116	0.0278375606	0.0441759663	0.0054019117	0.011842122	-0.1371927018	0.0862208384	-0.0145514351	-0.1462671711	0.0624724257	-0.0092878752	-0.0989801169	-0.0576419195	-0.0317896517	0.029202401	0.0912759538	0.0241602789	0.0304961031	-0.0737010634	-0.0531823179	-0.0029833903	-0.0297268459	-0.0754263475	0.172652947	0.1142120884	0.1127290384	0.1102715368	1.58083e-05	4.07981e-05	1.6644849636099996e-09	2.4990234889e-10	-0.0225875	-0.0355161	0.00051019515625	0.00126139335921	-0.058047	0.0311435999999998	0.003369454209	0.0009699238209599	0.00179279	0.00065342	4.269576964000001e-07	3.2140959841000004e-06	-0.000169403	0.000269238	7.2489100644e-08	2.8697376409e-08	-0.000306692	-0.000117464	1.3797791296000005e-08	9.405998286400001e-08	0.0	0.0
763.2993591475537	-0.8492415082694151	0.7212111393677111	582625.9116750661	822.2637975447686	-5.806219093943241	33.71218016687107	676117.7527527442	733.3219880742113	-0.2499446543935164	0.0624723302598943	537761.1381931136	733.3790523117256	667.5902004278421	1.094051	20.981825	0.1364654283	0.0687842	-0.0475284307	0.0806097293	-0.0649505551	0.0877104508	0.042329757	-0.0262552915	-0.0198943499	-0.0730962381	0.0804508604	0.0197094409	-0.0122906427	0.0030051419	-0.0410795823	-0.02638194	-0.0571975134	0.0166074083	0.1202024271	0.0226358322	-0.0945693152	-0.0851259085	0.0033449168	-0.0081050308	-0.0356983555	-0.1132739905	0.063871716	-0.0387986318	0.0581617213	-0.0062967926	-0.1328548683	0.1451868109	-0.0298557426	0.0398054897	-0.070995615	-0.0463591724	-0.0893412633	-0.0242165402	0.0210229091	-0.104562772	-0.1357722576	0.0061368092	-0.0537565013	-0.0581590515	-0.0006332342	-0.0376047651	-0.0309799347	0.2023426278	-0.0704758572	0.0724304774	-0.1265429896	-0.0236004304	0.1750436534	0.0664649528	-0.0075904255	-0.0553481896	-0.0733859617	0.0840666296	-0.035072502	0.013640812	-0.0018053797	-0.109318772	-0.0424089175	-0.0538954268	0.0348080847	0.0055121027	-0.0214474979	0.0830773699	-0.0457650373	0.0449923066	0.100620176	-0.0746687609	-0.0123389584	-0.0267736234	-0.0143610211	0.0410568986	0.0403845157	0.0686519671	-0.011505736	0.0984353955	-0.0842870458	-0.0192721084	0.078055911	-0.0141765583	-0.065830541	-0.0043410543	-0.0954584636	0.0251917978	0.1341846257	0.0792021643	-0.0526049944	0.0186884307	0.1317261368	-0.0111177244	-0.0428755159	0.1577948871	-0.0008038659	-0.0022366856	0.0723445912	-0.1482053609	0.1077711893	0.0183505134	0.1135435926	-0.1540848373	0.0683184486	-0.1115003002	0.0126634135	0.0574064546	0.0477337408	0.0594253085	0.010334713	-7.19154e-05	0.0360297868	0.0339078763	0.0258469773	-0.0967288832	-0.0712444887	0.1139675232	0.1117560484	0.1081019891	-0.00550567	-0.0055214782999999	3.0486722617370884e-05	3.03124021489e-05	0.0161949	0.0387824	0.00026227478601	0.00150407454976	-0.0665592	-0.0085121999999999	0.00443012710464	7.245754883999996e-05	0.000755859	-0.001036931	1.075225898761e-06	5.71322827881e-07	-0.0006387	-0.000469297	2.20239674209e-07	4.0793769e-07	-0.000139933	0.000166759	2.7808564081000008e-08	1.9581244489e-08	0.0	0.0
763.4060640222093	0.1067048746556338	0.0113859302752745	582788.8185858815	827.9200497829768	5.65625223820814	31.99318938223459	685451.6088326467	732.7655036734898	-0.5564844007215015	0.3096748882463687	536945.2833738632	732.910464671016	655.3387326987266	1.086087	20.829088	0.0819431678	0.037508	-0.0654899217	-0.0404963165	-0.0413584976	0.0104641245	-0.0623409708	0.0878554367	0.1719599377	-0.0472690101	0.1195910058	-0.0832132838	-0.052626504	0.094914719	-0.0184820101	0.0917423367	-0.1019673168	0.090470978	-0.0536390487	-0.0178125895	0.0967698821	-0.1325979063	-0.0460701041	0.0024503835	-0.0019058276	-0.095044504	0.1286658535	-0.1017158597	0.0029595649	-0.0448783492	0.0920356402	0.0774608814	0.1018364167	0.0656090618	0.0172362906	-0.0185712482	0.0964886224	0.1062001008	-0.1047245049	-0.040269479	-0.0123305926	0.0396073241	0.1056419335	-0.1139186426	-0.0567373241	-0.0840855083	0.1061485457	0.1268599434	0.0452870337	0.0086884961	0.0616218896	0.071543704	0.0366502608	-0.0226453084	0.0323011787	-0.0950102141	-0.0225936687	0.1126921983	-0.1121749238	-0.0002982845	-0.0243239451	-0.1351132918	0.008261312	-0.0196968474	-0.1046929209	-0.0916881839	-0.0651646364	0.0403143608	0.110480989	0.0843668994	-0.0081622358	0.0656482026	0.0234507007	0.1203745103	0.0384522285	0.0689360007	0.0292146896	-0.0247680051	-0.0714796847	0.0756434334	-0.1411286999	0.0427308361	-0.1418597317	0.0894552382	-0.0388524585	0.0933739515	-0.0798370378	0.0789442472	0.0714074073	-0.0281894186	0.1022439991	-0.1484895514	0.1156548303	-0.1226465832	0.0282233937	0.0133796945	0.1465701415	0.0392485568	0.0052819249	0.0937800573	0.0236068443	0.1252145785	0.140996261	-0.1301001253	0.0321430016	0.0057736702	0.0087854352	-0.1368628126	0.1120750276	0.0637086722	-0.0910257471	0.0533947393	0.0458111647	0.069326017	-0.1026940184	0.0471975258	-0.1488765095	0.1136742748	0.110592125	0.105516962	-2.61122e-05	0.0054795578	3.002555368354084e-05	6.818469888400001e-10	-0.00509756	-0.02129246	2.59851179536e-05	0.0004533688528516	-0.0464566	0.0201025999999999	0.00215821568356	0.0004041145267599	0.00129669	0.000540831	2.924981705610001e-07	1.6814049561000002e-06	-0.00050064	0.0001380599999999	1.906056359999999e-08	2.506404096e-07	-0.000117453	2.2479999999999988e-05	5.053503999999993e-10	1.3795207209e-08	0.0	0.0
764.4966673345943	1.090603312385042	1.1894155849852257	584455.1543657014	826.1738373919669	-1.7462123910098626	3.049257714516381	682563.2095909682	732.6183645952524	-0.1471390782373873	0.021649908344548	536729.6681422221	732.8441329591268	665.2157746698856	1.039349	19.932741	0.0764912672	0.0396238	-0.0304073233	0.1018224189	0.0769171275	0.0757324251	-0.0550739728	-0.0152433618	-0.0263242198	0.1233404087	0.0459198398	0.0456856047	0.0027516126	0.0305180418	0.0173472305	0.1508314036	-0.1357098351	-0.0595676926	-0.0600827093	-0.0405830601	0.0192226629	-0.0972955277	-0.0616975344	-0.0820245447	-0.0484465229	-0.0424082482	-0.1033640683	0.0696557142	-0.0880723686	0.0513400066	0.1139024532	0.0270822653	0.0566723977	0.0819311586	-0.0062467647	-0.0010140327	0.0412772518	-0.0171687766	0.0595050147	-0.0025889415	0.0797073289	0.038282977	0.0973040434	0.0021336574	0.1249265369	-0.030770967	0.085994449	-0.0314877212	-0.0537731056	-0.1851974641	-0.0321312712	-0.1624606179	0.0462181846	0.0629832834	-0.1414755024	0.0923243473	-0.0845849279	-0.0194925377	0.0407678207	-0.0674932381	0.0184866495	-0.0502154642	0.0724540352	0.0449431021	0.0045418008	0.0557512237	-0.074838655	0.1234868917	0.0711512556	-0.0754175458	-0.0069495425	-0.0387692164	-0.0082197384	0.0678298731	0.1558979307	0.0043669734	-0.057431445	0.0011335868	0.0237442063	-0.0175946632	0.040292698	0.1382645802	-0.0555624304	-0.0886830484	0.057616315	-0.0423537473	0.0419898222	0.0539396587	-0.0503057936	0.0696298967	0.0395961555	-0.0415109038	0.0446585616	0.0303457342	0.0629637604	-0.0586150451	0.0520052156	0.0877872626	0.0372424349	-0.0102643562	0.0174158674	0.0885022013	-0.2137765924	-0.1668262341	-0.0688068181	0.0809487094	0.029822874	0.0994420309	0.0721852648	-0.0770996008	0.034147601	-0.1475211788	-0.0544228244	0.0155574461	0.0873049641	0.0065429572	-0.1367334013	0.1133324686	0.1092392569	0.1025263906	-3.99094e-05	-1.37972e-05	1.9036272784e-10	1.59276020836e-09	0.00806836	0.01316592	6.50984330896e-05	0.0001733414494464	-0.0788506	-0.032394	0.00621741712036	0.001049371236	0.000755859	-0.000540831	2.924981705610001e-07	5.71322827881e-07	-0.000474022	2.661800000000001e-05	7.085179240000005e-10	2.24696856484e-07	-6.6551e-05	5.090200000000001e-05	2.591013604000001e-09	4.429035600999999e-09	0.0	0.0
764.4397248445684	-0.0569424900259036	0.0032424471703501	584368.0929204396	818.764803851081	-7.409033540885957	54.893778009973104	670375.804025299	733.028730016726	0.410365421473557	0.1683997791411701	537331.119029934	732.6652853060423	670.2461369791806	1.032735	19.805891	0.0360293072999999	0.0253103	-0.0062612069	0.1146100621	-0.1110783767	0.1425500895	0.1111300351	0.0203920305	0.052089984	0.0669770364	-0.04299615	0.0060393945	0.135036859	-0.0473145614	-0.0796745612	-0.0875114386	-0.1286271533	-0.0969607765	0.0318866875	0.0276655494	0.0762239575	0.0009910171	0.0044768069	-0.038557051	0.1326902391	-0.0300008785	-0.1184171686	0.0806414366	-0.0128593254	-0.0646961514	-0.0716085418	-0.0263431712	-0.0772977568	0.0448602199	0.030539162	-0.0209845457	-0.0166315328	-0.0578088001	-0.1895452373	0.1760462139	0.2033441646	-0.0170330833	-0.0643719764	-0.087026905	0.0954895109	-0.0666848916	0.0047885595	-0.0501836126	0.1384865896	0.1486576301	-0.112129012	0.0339621333	0.0826963966	0.0928983944	-0.0046809627	-0.0865709967	0.0172950527	-0.1604186352	0.064103585	-0.0134441834	0.0049685186	0.1376641135	-0.0260161671	-0.0576132754	0.0249416805	0.0727929265	-0.0876874322	0.1629990198	-0.0657282667	0.0607160452	-0.0724185556	-0.0225740968	0.0092236799	0.0161893993	0.0830601264	0.0472476669	-0.0976553928	0.0587967169	0.0706825966	-0.0691028949	-0.0483742349	-0.151621853	-0.0074382404	-0.0200314364	0.0581669841	-0.0240795128	-0.034591419	-0.074983373	0.0539605555	0.1093970992	-0.0377117613	-0.026249331	-0.1598574314	0.1237268315	-0.0771595006	-0.0921014922	0.1424134887	-0.0433637048	0.1547986689	0.105707362	0.0003307579	0.0108475908	0.0835396866	0.0132407086	0.0811339061	0.0486968748	-0.00826407	-0.1083154358	0.0587137207	0.0150783877	-0.0365502422	0.0065050629	0.0142740536	-0.0653117172	0.1836971794	-0.0079264913	0.1151193581	0.1129422506	0.1076997553	0.099141769	-5.21767e-05	-1.2267299999999995e-05	1.5048664928999992e-10	2.7224080228899997e-09	0.00803917	-2.919000000000012e-05	6.46282542889e-05	8.520561000000068e-10	-0.0789649999999999	-0.0001143999999998	0.0062354712249999	1.308735999997474e-08	0.00118754	0.0004316809999999	1.8634848576099998e-07	1.4102512516e-06	-0.000693259	-0.000219237	4.8064862169000003e-08	4.80608041081e-07	0.0	6.6551e-05	4.429035600999999e-09	0.0	0.0	0.0
765.8606112687561	1.4208864241876429	2.018918230440746	586542.4758929528	828.3749818569913	9.61017800591037	92.35552130528342	686205.1105665707	733.5132770367118	0.4845470199858255	0.2347858145771439	538041.7275891359	733.6497370612442	679.6222381071925	1.018109	19.525404	0.0692668249999999	0.0327194	0.0295884918	0.0282233461	-0.0010631584	0.0136529933	-0.0634535849	0.087398341	-0.005419916	0.1352567665	0.0398664839	-0.0150103289	-0.010134742	0.1664437561	-0.1116304168	-0.0153065008	-0.0874920848	0.0053837454	-0.0769950517	-0.0300689219	0.0681315993	-0.0862849336	-0.0744824321	-0.0359819721	-0.0219426236	0.0173113613	0.0413601992	0.1925444199	0.0673989743	0.1510489958	-0.0335081431	0.0531211215	0.0372802375	-0.0104802394	0.0120851057	-0.0987339842	-0.0154090178	0.0149133658	-0.0635524249	-0.0160625377	-0.0399310628	-0.0650422093	-0.0626502721	0.0210130941	-0.1948422146	0.1148996324	0.1073121962	0.0611119695	-0.0104683488	-0.0432792164	-0.0710494098	0.0057024858	-0.1913346005	-0.0666294632	-0.1315857244	0.1132010939	0.056858153	-0.1107481402	0.1365750217	0.0182630958	-0.0060477984	-0.0522915844	-0.1605692695	-0.0468997552	-0.1021843375	0.0486227915	-0.0614381253	0.0483690207	0.1136144361	-7.0113e-05	-0.0692930075	-0.01396465	0.0498340816	0.0596439548	0.1578277126	0.0973737397	0.011343664	0.0440662519	-0.1315500117	0.0683930825	-0.0486642695	0.0102873422	0.0232175275	0.0884517936	0.0157225014	-0.0523253387	0.0869031113	-0.0408631356	0.0948413325	-0.0368482175	0.1295216391	-0.0089126247	-0.0054221131	0.1757822097	-0.0862599605	0.1107206928	-0.0382786372	-0.1350729241	-0.0197085115	-0.0622832736	-0.1257454635	-0.0823544038	-0.142141892	0.0442253039	-0.0047684103	-0.057111704	0.1576554641	-0.0185504026	-0.0004100101	-0.0633965623	0.0191998376	-0.1141863355	0.0560194126	0.0034546985	-0.0292551324	-0.1321772661	-0.0412657463	0.1125037874	0.1059762505	0.0953761056	-2.46317e-05	2.7545e-05	7.587270249999998e-10	6.0672064489e-10	0.0130167	0.00497753	0.00016943447889	2.477580490090001e-05	-0.0580999	0.0208650999999998	0.00337559838001	0.0004353523980099	0.00167301	0.00048547	2.356811209e-07	2.7989624601e-06	-0.000441541	0.000251718	6.336195152400002e-08	1.94958454681e-07	-0.000130745	-0.000130745	1.7094255025e-08	1.7094255025e-08	0.0	0.0
