global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
738.400181257283	-1.3458963351480406	1.811436944964927	545234.8276807884	823.5536505939616	-5.832477400789003	678240.615406641	34.01779263071444	727.8749303219623	0.1334896507378289	529801.9141912016	0.0178194868541075	727.1115841587243	535.0858587241707	1.092959	25.655363	0.291185	0.184531	0.0572782635	-0.0845079516	0.1974809417	-0.0527413537	0.1040943153	-0.0795352111	-0.0745889796	0.0075802954	0.0367469039	-0.1907485443	0.0648515865	0.2229086121	-0.0318131021	0.1561550099	0.1162005669	-0.1166752888	0.0688365546	0.0178310414	0.0625316557	-0.056886765	0.3133052257	-0.0085042637	0.0161035344	-0.0602099145	0.0949866186	-0.0456822455	0.0329626927	-0.0293838781	0.0556789941	0.1884361369	0.1457170999	-0.0481601692	-0.0578428133	-0.0081950016	-0.0361402688	-0.0299645068	-0.0033727379	0.0942591838	0.0101758377	-0.0324543213	0.0854870062	0.1287119526	0.067158531	-0.10835116	-0.1526226057	0.027709181	0.0357799223	-0.0257677226	0.0827090467	0.0498148702	0.0833404823	0.0367470716	0.1009994315	0.0044145905	0.0274946949	0.0777752487	0.064737066	0.0247799338	-0.1224509364	-0.0057193552	0.0770168364	0.0186656863	0.0983399018	0.2361214932	-0.0128990616	0.0818598202	0.1089922588	-0.0186172887	0.101447352	0.0263243497	-0.3080044282	0.004653526	0.1127736992	0.0020505497	-0.0931150783	0.0906389674	0.0060911727	-0.0710691349	0.0185310072	0.0141692816	0.1864117962	0.034857517	0.0934798834	-0.1055197279	-0.0280314085	0.0917607215	0.0815091525	0.0602214976	0.0427765579	0.0307243592	-0.1117025221	-0.0760128208	-0.0605992553	-0.0558715474	0.0986030422	-0.1494749131	-0.0679970342	0.1058391275	-0.0418887074	-0.0503094063	-0.0672145232	-0.0389026851	0.0445391802	-0.0095703947	-0.0483285894	-0.1118106768	0.0054850966	-0.0252721222	0.1796562375	0.0146635305	0.0822413611	0.0039119299	0.1244699222	0.0862347873	-0.0383066986	0.0867609543	0.0165379384	-0.0617435365	-0.0569764	0.0121207999999999	0.0001469137926399	0.00324631015696	-0.0647799	-0.0292766	0.00085711930756	0.00419643544401	0.138003	0.0423070999999999	0.0190448280089999	0.0017898907104099	-0.0084353599999999	-0.0031910899999999	7.115529832959832e-05	1.0183055388099367e-05	0.00339946	0.00072602	5.271050404e-07	1.15563282916e-05	-0.000438976	-0.0002324999999999	1.92699928576e-07	5.405624999999999e-08	0.0	0.0	0.0	0.0
738.9175372391896	0.5173559819066895	0.2676572120146349	545999.1268396293	818.6671140847639	-4.886536509197754	670215.8436838757	23.87823905572257	727.4245549552784	-0.4503753666839429	529146.4831518849	0.202837970915696	726.3493672020368	539.1547072987208	1.040019	24.412701	0.2127232499999999	0.0952882	-0.0096922013	-0.0540273996	0.1792118646	-0.0124419544	0.1424578765	-0.0083833166	-0.0091596667	-0.0079593458	0.1907507333	-0.0576557461	-0.0601427588	0.0335826101	0.0263468236	-0.0254335717	0.1563769775	-0.0339604561	-0.1090451986	0.0369753925	-0.0059042464	0.0309604078	0.2393546685	0.1750721247	-0.060843251	-0.0375611496	0.182319519	-0.0186688142	0.0659783513	-0.0048588328	-0.1187061191	0.0224692691	-0.0346780532	0.1364709465	0.1081643645	0.0107217248	-0.0083333411	0.0883278858	0.0565683521	0.1125540063	-0.0414558854	-0.0202799759	-0.0305957931	0.0212159942	0.1095643949	0.189895616	-0.049977338	0.1135472809	0.0824169881	0.0131027754	0.0492080437	0.0393714121	-0.0633507389	-0.0035338022	-0.0758617795	-0.0454237493	0.0212253901	0.104280636	-0.0922890793	0.0948054956	-0.0085589515	0.0405603007	0.1493273207	-0.067048026	-0.0197122211	-0.0604837006	-0.1487200848	-0.0311322395	-0.0301083408	0.0276024342	0.0426578913	-0.0959804807	-0.2369143396	0.1774581748	-0.040613403	0.0253878749	0.0276435937	0.1120651798	-0.1147016132	-0.1484125066	-0.0740682195	0.0473248552	-0.0981658889	-0.0129306157	-0.1798458487	0.0055084756	0.075188068	0.0234821927	-0.0136875896	-0.0003394153	-0.0362230709	0.0363166407	-0.1355075867	-0.0492257794	0.0201309329	0.185403168	0.0429130254	-0.056079608	0.0414035035	0.0079353171	-0.0604445664	-0.0519309321	0.0364656469	0.0145020671	-0.0317146801	-0.167589094	-0.0977251167	0.0839791153	-0.0410720833	0.0220977774	-0.0935718176	-0.0249091527	0.0147421793	-0.1251914225	-0.0668194086	-0.0929707859	-0.0310156774	0.0851916578	0.0118330366	-0.0676152521	-0.0194457	0.0375307	0.00140855344249	0.00037813524849	-0.0932922	-0.0285123	0.00081295125129	0.00870343458084	0.100826	-0.0371769999999999	0.010165882276	0.0013821293289999	-0.00800808	0.0004272799999998	6.412934528640001e-05	1.8256819839991438e-07	0.00227412	-0.0011253399999999	1.2663901155999997e-06	5.1716217744000005e-06	0.000198469	0.0006374449999999	3.9389943961e-08	4.063361280249999e-07	0.0	0.0	0.0	0.0
742.509785472093	3.59224823290333	12.904247366797096	551320.7815218135	825.4962870862838	6.829173001519962	681444.1199932403	46.63760388468916	728.6059291903348	1.1813742350564098	530866.6000513112	1.3956450832551175	727.859555511404	555.764483759159	0.999689	23.466022	0.14146516	0.0739026	-0.0343562443	-0.1048925165	0.152405287	-0.0836420203	0.1332030205	-0.0271587404	-0.0941444588	-0.0410230888	0.2176021172	-0.0679118762	-0.0044885834	-0.0647014401	0.0146154021	0.0104628139	0.0551546971	0.1412802924	0.0706852875	0.1374786751	0.0475267452	0.0606992053	0.1481126794	0.0833334348	0.0316191692	-0.1622730392	0.1193911664	0.1274582947	-0.0792499061	0.034055398	-0.0453511791	-0.1183781165	0.1096565656	0.1138792411	-0.0393651586	-0.0750443408	-0.1274076201	-0.0245939456	-0.0036630697	0.0489806381	0.009325547	0.0073133828	0.1104865732	-0.1134642506	-0.0797914797	0.0440522801	-0.0330075323	0.040281411	0.0434643779	-0.1617741696	0.0549525959	-0.1030199605	-0.1012488712	0.0520943617	-0.1232572235	0.0358183083	0.0112257383	0.1841514762	-0.1293259733	-0.0194057356	0.1258067887	0.035169447	-0.0332019298	-0.0007174611	-0.1300505689	0.0204178316	-0.0626495057	0.0989706449	0.0054955098	-0.0283958832	0.0300953662	-0.0632141185	-0.1749620998	0.1446651264	-0.0320129106	-0.1886611744	0.0711321367	0.0200993694	-0.1190539476	-0.0635462718	-0.0368412074	-0.1690548981	-0.0199909259	-0.0126818498	-0.0679968278	-0.1038154497	-0.0629249035	0.0513237447	-0.0430234259	0.0390257648	0.0389240748	0.2293421573	-0.0164070686	0.0215935367	-0.0455415134	0.0122319955	-0.1828144921	0.0267825831	0.0231663841	-0.0408575287	0.0096307798	-0.044536881	-0.0085505398	-0.0643511841	-0.0606756658	-0.0343020921	0.0014422247	0.1832042182	-0.1690161936	-0.0932890662	-0.1003380822	0.0081407691	0.0386986605	0.0140050078	-0.1584106408	-0.0519642837	-0.0518399914	0.0835859703	0.0071079182	-0.0732270951	-0.00578564	0.01366006	0.0001865972392036	3.34736302096e-05	-0.0704658	0.0228264	0.00052104453696	0.0049654289696399	0.0698321	-0.0309939	0.0048765221904099	0.00096062183721	-0.00699581	0.00101227	4.89413575561e-05	1.024690552900002e-06	0.00261452	0.0003403999999999	1.1587215999999989e-07	6.8357148304e-06	0.000325495	0.000127026	1.0594699502500003e-07	1.6135604676000007e-08	0.0	0.0	0.0	0.0
741.8945934943949	-0.6151919776980321	0.3784611694240161	550407.5878562136	830.5683320573871	5.07204497110331	689843.7542165901	25.72564018889437	728.5176922476379	-0.0882369426968807	530738.0279178241	0.0077857580564926	728.1810458798334	567.4854045456227	1.034075	24.273159	0.0765073199999999	0.0413162	-0.0489783024	-0.1810456381	0.0949543354	-0.1105338281	0.0189755201	-0.1887715928	-0.2035582964	-0.0663282728	-0.1005712377	-0.1140549799	0.0425852455	0.0893569145	-0.0886000564	-0.0200320248	0.1096127988	-0.1541750416	0.012488532	0.0620941622	0.0543103273	0.1146729138	0.1121426853	0.01764251	0.1094759548	-0.0087988106	0.1529569766	-0.0198863465	-0.0485662934	0.1031797132	0.0049672056	-0.0939071257	-0.0355979205	0.0503042487	0.0276913973	-0.0673607782	0.0858564918	0.0307934028	0.1404009074	-0.1857186444	-0.0147486388	-0.2243103229	-0.1443679351	0.1094624002	-0.0734980553	-0.0085637092	-0.0588045091	-0.0223607972	-0.0110119027	0.0007821046	-0.0244870454	-0.1580201365	0.1559104573	-0.1059671938	0.0137185987	-0.071527379	-0.070425791	-0.0468357249	0.0865956074	-0.0054071636	-0.0725619667	-0.097508885	-0.0451400483	0.0800300686	-0.109212966	0.0431383305	0.0129952481	-0.1337237125	-0.030937867	-0.0861197646	-0.0847226224	0.0277177332	-0.1387711958	-0.0053210186	-0.0101325258	-0.0992544908	-0.124906919	0.0520518595	-0.1390159273	-0.0034158698	-0.0472670304	-0.0160394809	-0.0831945505	-0.0027667974	0.0447240959	-0.0008007702	-0.1571989428	-0.1140502301	0.0929102259	-0.1842557976	0.018104927	-0.0259611927	0.1608784323	-0.0307094549	-0.0160484521	-0.0272584142	0.1143343464	-0.1267177516	0.181304386	-0.067323655	0.0076719576	-0.0946930248	0.0994834944	0.0326775153	0.0453954032	-0.0215045492	0.0183024885	-0.0602510264	0.1228772568	-0.0153041772	0.0429374326	-0.0095922311	0.0304619623	0.0685618714	0.0110584004	-0.0421118879	0.0187920297	0.0819445778	0.0023706562	-0.0785574968	-0.00568467	0.0001009699999999	1.019494089999994e-08	3.2315473008900004e-05	-0.0568597	0.0136060999999999	0.0001851259572099	0.00323302548409	0.0653054	-0.0045266999999999	0.00426479526916	2.049101288999995e-05	-0.00636936	0.0006264499999999	4.05687468096e-05	3.924396024999997e-07	0.00227412	-0.0003403999999999	1.1587215999999989e-07	5.1716217744000005e-06	0.000524116	0.000198621	2.746975814560001e-07	3.9450301641000004e-08	0.0	0.0	0.0	0.0
738.0874321223488	-3.807161372046153	14.494477712800345	544773.0574569629	823.6710208588472	-6.89731119853991	678433.9506026555	47.57290176950405	728.0031324281189	-0.514559819519036	529988.5608251531	0.2647718078634629	727.4049947445244	554.8641240071418	1.009835	23.704185	0.08098461	0.0437751	-0.0307362913	-0.1196247927	0.075499556	0.0353339809	-0.0495227054	-0.1409241957	-0.044517534	-0.0104771756	0.0893289109	0.0414021222	0.0015807409	0.1041136804	-0.0470118908	-0.0681929252	0.172093926	0.0398398492	-0.0499901213	0.083026818	0.02629318	0.076374451	0.1095542068	0.0729832472	0.0467965904	-0.0120761932	0.0944122383	-0.0953689716	-0.0389773617	-0.0185084301	0.0792099054	-0.0222906535	0.0877288087	0.1291506762	-0.0258668728	-0.0028679842	-0.0396770801	0.0475025542	-0.0092980355	-0.1639501717	-0.1424904505	-0.0127726959	0.1040104878	0.0460763346	0.0439060676	0.0171609233	-0.0057059716	0.0721857463	-0.0498970308	-0.1311925549	-0.1267340574	-0.0828257856	-0.0196726523	-0.0379095145	-0.1133613243	0.0636554625	0.0922642294	-0.0639797246	-0.0583749218	-0.045794582	-0.1135298677	-0.0707147039	-0.08733499	0.1529653498	0.2059642223	-0.1056952786	0.0272194608	0.0190312991	0.049536807	-0.0378519289	-0.0573266676	0.02944905	-0.1369887729	0.0406165424	-0.0397015007	0.0147734552	-0.0395299745	0.0993068633	-0.013060418	0.0531150297	-0.1058070518	-0.0284817459	0.0024337082	0.0088311003	-0.0984096449	-0.0872304845	-0.1495712232	-0.1393173345	-0.0058403307	-0.0634119508	-0.0320730046	0.200898618	0.0268235296	-0.0564536628	0.0596460935	-0.0075745694	-0.0654566521	0.0607746011	0.0808597211	0.0238866589	-0.0462794275	0.0845488502	-0.0016807511	0.1562026658	-0.00831615	0.0013390565	-0.0385659536	-0.0834092607	-0.0918092015	-0.0161764696	0.0065133855	0.0023006421	-0.0860156613	-0.08439223	0.0935391619	-0.0368460255	0.0351900221	0.0802681812	-0.0023706562	-0.0835859703	-0.00568206	2.610000000000112e-06	6.812100000000586e-12	3.22858058436e-05	-0.0316245	0.0252352	0.0006368153190399	0.00100010900025	0.0881773	0.0228719	0.00777523623529	0.00052312380961	-0.00573891	0.00063045	3.29350879881e-05	3.974672025000004e-07	0.00227412	0.0	0.0	5.1716217744000005e-06	0.000497068	-2.7048000000000003e-05	2.47076596624e-07	7.315943040000002e-10	0.0	0.0	0.0	0.0
738.1538276537626	0.066395531413832	0.0044083665917251	544871.0732799007	819.6621601574477	-4.008860701399499	671846.0567939734	16.07096412322528	728.9825458121027	0.9794133839837968	531415.5520986944	0.9592505767265924	728.2410111299176	541.2010583168151	0.905279	21.249905	0.0462125	0.0248681	-0.0218016615	-0.0260013206	0.0836016609	0.0529826476	-0.0379396204	-0.0254284496	-0.066883579	0.0419945829	0.0780816566	0.1539877904	-0.0109595458	0.214665381	0.0396420925	-0.0142086877	0.0241329461	0.0101651255	0.0768939877	-0.050157646	0.0697275338	0.1050818236	0.0593607312	0.0571682111	-0.0292161111	0.106070822	0.0438565058	-0.0633063199	-0.0224605845	0.0690781025	0.0089084577	0.0193731307	-0.1326583902	-0.0206988385	-0.0764963209	-0.0605018308	0.0198934433	0.0485898596	0.0414890536	-0.0660760442	0.0163820939	0.1744226267	0.0152967255	0.0715611212	0.1399068178	-0.0355309294	0.0315392119	-0.166111152	-0.0074442679	0.0055171527	-0.1070101429	0.0287175766	-0.0547334702	0.1133902529	0.0573175925	0.010572599	0.1641266411	0.0327170856	-0.0906857072	0.0658610875	0.0726730154	-0.0640873099	-0.0331721575	-0.1495801473	-0.0197186685	-0.0772460023	0.0381813058	0.0628768475	0.099888119	-0.0825153479	-0.0730330802	-0.0529207894	-0.06141439	0.0577933851	-0.0308149909	0.0623601416	-0.0710563452	0.0878189123	0.0010186661	0.0434144998	-0.0972092709	0.0787827375	-0.0562235322	-0.0584041384	0.0692117722	0.0789136417	-0.0949073511	-0.0360775547	-0.0269168716	-0.0346106413	0.0865794178	-0.1146959996	-0.1411048647	-0.0934873872	-0.0100220954	-0.0587989652	-0.0001462665	0.1040320549	-0.1308381703	0.0685768685	0.0655230575	-0.0687325445	0.0043578756	0.055988772	-0.0654800629	0.1398930611	-0.1172347941	-0.0545099481	-0.060269692	0.0789708184	-0.0259587235	-0.0153109576	-0.031025619	0.0126092104	-0.0967143463	-0.1174194862	0.0648275978	0.0785574968	-0.0071079182	-0.0882931893	0.00999814	0.0156802	0.00024586867204	9.996280345960002e-05	-0.0404801	-0.0088555999999999	7.842165135999997e-05	0.0016386384960099	0.091392	0.0032147	0.008352497664	1.0334296090000006e-05	-0.0057795	-4.059000000000007e-05	3.340262025e-05	1.6475481000000056e-09	0.00194547	-0.00032865	1.0801082250000015e-07	3.7848535209e-06	0.000497068	0.0	2.47076596624e-07	0.0	0.0	0.0	0.0	0.0
737.1353551427374	-1.0184725110252657	1.03728625571411	543368.5318014096	826.2685199858444	6.6063598283966485	682719.6671195977	43.64399018225299	726.6112405269421	-2.371305285160588	527963.8948601016	5.623088755430538	726.3875269066358	559.2580499225302	1.091201	25.614098	0.05509836	0.0264393	-0.02540197	-0.076987592	0.0624809093	0.1844581616	-0.0759236515	0.0685113054	-0.1192484865	-0.0992751829	0.0767764943	0.0143363186	-0.0674080044	0.1013306627	-0.0306322636	-0.0519123493	0.0223751982	-0.0121661346	-0.0733215607	0.1322874835	-0.02441883	0.0048358998	0.0689152039	0.0341630448	0.0217829662	0.1483127756	0.0580351851	0.0249889734	-0.0457691928	-0.0679728187	0.0613054538	-0.00894268	-0.1665622994	0.0208184948	-0.0533955135	-0.1088602371	0.0299394898	0.0752801935	-0.0793698579	-0.0377719236	0.0679584374	0.0138011892	-0.0341987539	-0.0610767058	-0.064830497	-0.1272974495	-0.1402643132	-0.1022847564	-0.0306025279	-0.014175202	-0.2077870389	-0.0014741563	-0.0250559561	-0.028078737	-0.0146980895	-0.0729470354	-0.0307939361	-0.0025865094	-0.0916218244	0.0573155913	0.0586080591	-0.0199601346	0.1019136598	-0.0591720233	-0.1245422198	0.1989072078	0.0013509985	0.0212221828	0.0179536869	-0.0063322087	-0.0386239141	-0.1611167035	-0.0294903657	-0.0274174284	-0.0192149577	0.019255918	0.0564136628	0.0818105692	-0.005802609	0.0091993161	0.0116631837	0.0532839917	-0.1251166742	0.0542017544	0.1579364647	-0.1177432733	-0.1089008825	-0.1253910064	0.0268438156	-0.0228532339	-0.0779081099	0.0359953852	0.0311023874	0.0561474838	-0.0899636045	-0.0426698263	0.0279538197	0.0774950419	-0.0703415379	0.0209353514	-0.0882581382	-0.175711999	0.0327732497	0.0171768752	-0.0521398889	0.0362282506	-0.0095660986	-0.0287518408	0.0933520808	-0.0223865591	-0.0179435253	-0.095333754	-0.023635779	0.1005960338	-0.0947734806	0.0969542555	-0.0446540599	0.0768132552	-0.0118330366	-0.092661062	0.0224559	0.01245776	0.0001551957842176	0.00050426744481	-0.0316548	0.0088253	7.788592009000002e-05	0.0010020263630399	0.0833374999999999	-0.0080545000000001	0.0069451389062499	6.487497025000167e-05	-0.00580088	-2.1379999999999663e-05	3.3650208774399994e-05	4.5710439999998553e-10	0.00227412	0.00032865	1.0801082250000015e-07	5.1716217744000005e-06	0.000662254	0.000165186	4.385803605160001e-07	2.7286414596e-08	0.0	0.0	0.0	0.0
736.6793468895484	-0.4560082531889975	0.2079435269764808	542696.4601336116	821.5822108042028	-4.6863091816416045	674997.3291099215	21.961493745938405	727.4765797235717	0.865339196629634	529222.1740463062	0.7488119252236204	727.2444231303946	538.624490187794	1.013357	23.78686	0.05201365	0.0302744	-0.0269528706	0.0194584591	0.0747055669	0.1293552796	-0.0644484389	0.0199102917	-0.0265684162	0.0241627067	0.0595805024	-0.0362798556	-0.0733609182	0.057704847	0.0037767706	-0.1479147713	-0.0235187695	0.1287763433	0.0607792727	0.0426583349	0.0194160806	0.0170891819	0.0264620786	0.0242628421	0.0388821211	0.1215995255	-0.0349861165	0.058339871	-0.1160698557	-0.0124825765	0.0126762528	-0.0207669558	-0.0347847077	-0.0489335811	-0.0275605349	-0.0594723813	-0.0645836007	-0.0758406894	-0.1518694146	-0.0136183363	0.0159888652	0.0725849626	-0.0526292674	-0.1281952484	-0.024965239	-0.0402670461	-0.0023418082	0.0325784612	0.0233392346	-0.0263462261	-0.0397241252	0.0770233595	0.1202620243	-0.1059921562	-0.2089417961	0.0054362527	-0.0005827302	0.1196092109	0.0665085062	0.147140989	-0.1110585407	0.0351711815	-0.0642286533	0.0839200043	0.0442229764	0.0531744576	0.0231611247	-0.1169962307	-0.0846870046	-0.0309238272	-0.0230792126	-0.064865056	-0.0403050982	-0.0413921196	-0.0420737354	0.0238739772	0.1398942609	0.0319210256	-0.0374875902	0.0534665229	0.0570364838	-0.0438612571	-0.0190660415	-0.0587314501	-0.0172176056	-0.0502858073	-0.0399838706	-0.1177836139	-0.0115092984	0.1890456795	-0.0686819559	-0.0369337312	-0.068793251	0.1475167963	-0.0045558475	0.0298093959	-0.0966895911	0.1157506388	-0.0600131392	0.0061851217	0.0366034614	-0.0665545573	0.0585992413	-0.0379374194	-0.0831911042	0.0361233234	0.0861488477	-0.1597148206	0.0562698422	-0.0654038668	-0.045361802	0.1332873142	0.1158583838	0.0404455901	0.0627419754	-0.0704506879	0.0344623569	0.0750362016	-0.0165379384	-0.0966728009	0.0127633	-0.0096926	9.394649476000002e-05	0.00016290182689	-0.0316635	-8.700000000000374e-06	7.56900000000065e-11	0.0010025772322499	0.108275	0.0249375000000001	0.0117234756249999	0.00062187890625	-0.00588447	-8.359000000000057e-05	3.46269871809e-05	6.987288100000096e-09	0.00207368	-0.00020044	4.017619360000003e-08	4.3001487424e-06	0.000598787	-6.3467e-05	3.5854587136900005e-07	4.028060088999999e-09	0.0	0.0	0.0	0.0
736.945904329278	0.266557439729695	0.07105286867525	543089.2659076974	825.6361163099637	4.053905505760895	681674.9965553998	16.434149849638498	727.3634062535909	-0.1131734699807793	529057.5247568263	0.0128082343074903	727.2355774845846	533.3644273380776	0.926543	21.749039	0.046276365	0.0295101	-0.0016386847	0.0341916987	0.073698721	0.032756617	-0.0602832545	-0.1528508959	0.0725900042	-0.017893525	0.0572382757	-0.1145662062	-0.0204858062	-0.0898439848	0.1164077954	-0.1156294799	0.0265441592	0.0620025154	0.0021931508	-0.0965181904	0.0031344602	0.0028746956	-0.0117779549	0.0127561832	0.1517301646	-0.022604345	-0.0004845709	-0.0763095218	-0.091652927	-0.0597573168	0.0212718009	-0.0661815494	-0.0384149213	-0.1353021746	0.0241584055	-0.1205344741	0.0815414233	0.0110279701	-0.0220172681	0.1046126952	-0.02943413	-0.2076346846	0.0038519189	0.114092083	-0.0785819649	-0.035139903	-0.0026964083	-0.0942587818	0.0983113876	0.1533989516	-0.0585392401	-0.0511855692	-0.001373086	-0.0003651143	0.0074464604	0.0710881982	-0.0066148513	-0.0499872713	-0.0257726935	0.0903790032	-0.0472783454	-0.0725778098	-0.1338522111	-0.139900613	-0.0669610404	-0.0226474951	-0.1390667989	-0.0914284911	0.0092862774	-0.0207202237	-0.024752687	0.0822135227	-0.0687695237	-0.0849326328	-0.0286507367	-0.0070834203	0.0986087008	-0.0402970113	-0.1346371103	0.0603309646	0.0939199406	0.0558757757	0.0021819646	-0.080262229	0.0525407053	-0.1100258063	0.030155506	-0.0786839147	-0.0624844101	-0.0843480215	-0.0112982228	0.0387271988	-0.0356148032	0.0555077598	0.0618146078	-0.0851218519	0.1919518158	-0.1162596315	-0.0065058259	-0.0062908465	0.0539951654	0.055446423	-0.0001480829	-0.0198071414	0.1325432301	0.193327965	0.124799448	0.0771127391	0.1253938552	0.0987740526	-0.0580977299	-0.0101381578	0.0597480767	-0.0749985408	-0.092694599	-0.0084301424	-0.1220822729	0.0732270951	-0.0212145853	-0.1003129872	0.0129336	0.0001702999999999	2.9002089999999993e-08	0.00016727800896	-0.0418437	-0.0101802	0.00010363647204	0.0017508952296899	0.101731	-0.0065439999999999	0.010349196361	4.2823935999999926e-05	-0.0058521	3.2370000000000315e-05	3.424707441e-05	1.0478169000000203e-09	0.00211618	4.25e-05	1.8062500000000003e-09	4.4782177924e-06	8.60197e-05	-0.0005127673	7.39938878809e-09	2.6293030394929e-07	0.0	0.0	0.0	0.0
735.178699932212	-1.7672043970660525	3.12301138100959	540487.7208340174	824.3865353709441	-1.2495809390195518	679613.1597009088	1.5614525231609848	726.6241841691979	-0.7392220843930772	527982.7050195524	0.5464492900544458	726.4733733849403	542.3713367438328	1.031477	24.212193	0.076545	0.045054	-0.0907530902	0.0758754381	0.1088330338	-0.0241240066	-0.1279926234	-0.1358235039	0.0220169875	-0.0343439674	0.0872094865	0.0872160173	0.0774574875	-0.0534321682	-0.1400831788	-0.0823072272	0.1313955346	0.0338248194	-0.0112630115	-0.0894232022	-0.0325931696	0.061365867	-0.0203577036	0.1140044525	0.0945250003	0.0740712003	0.0244137672	-0.1239914058	0.1822536159	0.1412961072	0.0602967678	-0.0510135739	0.1297568994	0.099480816	-0.0958307533	-0.054625676	-0.0399940802	-0.0804741916	-0.1855017056	-0.0367198622	0.0379090111	0.0627241677	0.0432009968	-0.0478435302	0.0286925364	0.0188361162	-0.0618206175	0.1144429877	-0.0476790455	0.0078532497	0.0694751641	0.154169347	-0.0202333193	0.0451524515	-0.0397245257	0.0518604342	-0.1021428818	-0.1900882581	-0.0641674805	-0.0004223495	-0.1066692323	-0.0353514105	0.1973684611	0.0659463639	0.0947372735	0.1174928792	-0.0404512294	-0.0753039515	0.1099069987	-0.0064455357	-0.1142710531	0.0378492648	-0.0490559661	-0.0465250568	-0.1539930777	0.1148934635	-0.140022982	-0.061825163	-0.0697429521	-0.1005026738	-0.0993668544	-0.0375903997	-0.0319611935	-0.0773345565	0.0731126402	-0.1259558397	-0.0513550996	0.0384554204	-0.0051375119	0.1134844667	-0.0789252321	0.0611932939	0.158148593	0.06611749	-0.0293065276	0.0652341803	-0.1085386285	-0.0168760295	-0.056412652	0.0794534863	0.0425811204	0.0080919678	-0.0996221228	0.0567745271	-0.0333320162	-0.0255533845	-0.0819766412	-0.0768567825	0.0614442733	-0.0698177873	0.1136286813	-0.0315752754	-0.1942500114	-0.0878909813	0.0756570477	0.2536719556	-0.0046633093	0.0713867084	-0.0258549876	-0.1035676303	0.0063848	-0.0065488	4.288678144e-05	4.076567104e-05	-0.0798244	-0.0379807	0.00144253357249	0.00637193483536	0.120881	0.01915	0.014612216161	0.0003667225	-0.00603567	-0.00018357	3.64293123489e-05	3.369794490000003e-08	0.00204244	-7.374000000000009e-05	5.437587600000013e-09	4.1715611536e-06	8.60197e-05	0.0	7.39938878809e-09	0.0	0.0	0.0	0.0	0.0
