global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
769.2089666528423	n/a	n/a	591682.4343791334	945.5066140814808	n/a	893982.7572718264	n/a	724.8232946296996	n/a	525368.8084378523	n/a	745.0170919055155	603.1779606851167	n/a	n/a	n/a	n/a	-0.0131183188	0.3219266087	-0.0138456671	0.0302430718	-3.64667e-05	0.9177601725	0.0237437773	-0.0987073532	0.0819610027	-0.1307758074	0.0636216659	-0.0529277818	0.1059738604	0.0063862379	-0.0427745573	0.0314281553	-0.023392519	0.0174524622	-0.0031057051	0.0220778355	0.0008175003	0.0479113073	-0.085905787	0.1086320359	-0.0543216545	0.0105781336	-0.0239718493	0.1405003587	-0.2512644495	-0.1114402581	0.05123317	-0.0943556508	0.0460140916	-0.0849702802	0.0161492716	-0.2197781592	0.1089820356	-0.1642593835	0.0357419146	-0.2048592324	0.0704692045	-0.0170659804	0.229514525	-0.093232499	0.1362934134	-0.0708110404	0.0245458407	-0.1101608301	-0.0028794131	-0.0126769296	0.0309390719	0.0547257456	-0.0672788506	-0.0982331497	0.0365397474	0.0135194261	-0.0750248813	-0.0131103384	0.1716654363	-0.0612323708	-0.0557836605	-0.0756667389	0.0524330257	0.0918422196	-0.1315197427	-0.0873527751	0.0075337642	0.0704499195	0.0651335195	-0.1441540066	0.2391603165	-0.1281024287	0.0167705526	-0.1378283875	0.5096873536	-0.0972829263	0.5306045344	-0.1401002436	0.1415989331	-0.017094039	0.074941864	-0.0807149617	0.0931520481	-0.1147479302	0.0554745122	-0.0381961054	0.0343611362	-0.1249765167	0.2113419629	-0.0391743074	0.0530173525	-0.0465502444	0.0534669475	-0.0795140112	0.0234600773	-0.0253890862	0.0190129132	0.039641707	-0.0269841498	-0.0183112963	0.0732936514	0.0374243621	-0.0194364054	-0.0707378805	0.0338485531	-0.0557832744	-0.0250361183	0.016948761	0.0027166154	0.0474924324	-0.0097974596	-0.0444351349	-0.1617879271	0.0260566576	0.0349082562	0.0113568406	-0.0542163618	0.0265945297	0.0157590367	0.1147017419	0.1146833673	0.1146527451	0.0195493	n/a	0.0003821751304899	n/a	0.0309031	n/a	0.00095500158961	n/a	-0.046481	n/a	n/a	0.002160483361	0.00497114	n/a	2.47122328996e-05	n/a	0.00057074	n/a	n/a	3.257441476000001e-07	3.17884e-05	n/a	1.0105023745600002e-09	n/a	0.0
768.5532416391488	-0.6557250136934272	0.4299752935832452	590674.0852340439	961.967844881396	16.461230799915143	925382.1345857576	270.9721194480749	726.5095309167336	1.6862362870340348	527816.0985128523	2.843392815710328	748.1044909847224	605.9780666612496	1.411879	31.874802	0.47731873	0.262392	-0.0202489754	0.2463673554	-0.0844360408	-0.0905035976	0.0032292235	0.0849292687	-0.0328297177	-0.011184701	-0.1857248388	0.1728143507	0.0025993622	0.0643666743	0.1130807085	-0.1302284255	0.2088414893	0.147913908	0.2005186015	0.067444029	0.0037921674	-0.0979297867	-0.032544571	0.1085352824	-0.0648773104	0.0160589088	0.0968758055	0.0943151499	0.0020344711	0.2036336042	-0.0646628391	-0.2671604326	-0.002070777	-0.1972116594	-0.0419817479	-0.0095407334	0.0489939262	-0.1213544121	0.0468363191	-0.001594055	-0.0947634673	0.1914070527	-0.0586710984	0.0888389053	0.0997972271	0.1046820421	-0.0884843822	-0.0156899849	-0.0371618332	-0.0837908597	-0.052140965	0.0755465078	0.0288615238	0.0063253035	0.0276537023	0.1330632418	-0.0926481221	-0.1863581263	-0.0047511879	0.0324742171	0.0545964629	-0.0114130561	0.0044201381	0.0794985916	-0.0909847168	-0.0776921072	0.0520478423	0.0906080949	0.0059055053	0.0650534624	-0.0017829208	-0.1310923567	0.0973125128	-0.1466939777	-0.0091177911	0.0588479021	0.2875307987	0.0627861135	0.010653164	-0.0817927631	-0.0059304904	0.0764031941	-0.2161156644	-0.0018259267	-0.0538062773	0.1819958022	-0.0076689952	0.1344754876	0.1231627458	-0.0140626159	-0.2319891985	-0.1133616675	-0.00962131	0.058251979	-0.1390856052	0.1094777339	-0.052391846	0.014935123	0.2116553856	-0.0210654991	0.0715032749	0.0718378156	-0.0706765561	-0.0511778363	0.0556967626	0.0646922824	0.0299876666	-0.0276921177	0.0220030894	-0.1109858059	-0.0291953627	-0.0248752634	0.0144954729	0.0801753962	0.1200708038	-0.049674082	-0.0438842684	-0.1110505494	0.0122491502	-0.0672767748	-0.0974188888	0.1146527451	0.1144874327	0.1142120884	0.0318666	0.0123173	0.00101548019556	0.00015171587929	0.0786517	0.0477486	0.00618608991289	0.00227992880196	0.0918596	0.1383406	0.01913812160836	0.00843818611216	0.00140284	-0.0035683	1.9679600656e-06	1.273276489e-05	-0.000466693	-0.001037433	1.076267229489e-06	2.17802356249e-07	0.0010043	0.0009725116	1.00861849e-06	9.457788121345602e-07	0.0
762.0818306207115	-6.471411018437379	41.87916056955272	580768.7165622148	956.888448009832	-5.079396871563972	915635.501934665	25.800272578853868	723.5812304539819	-2.928300462751736	523569.7970652985	8.574943600152029	746.8719004109804	590.1956276448589	1.31242	29.6294	0.09563065	0.0464422	-0.0038808756	-0.0202383313	0.0111980649	-0.0530027802	-0.0479003395	-0.005055376	-0.0585042004	0.0386375826	-0.1730263685	0.1531565827	0.1133122186	-0.2066580639	0.0414485869	-0.3994740629	-0.0075415268	0.0166677819	0.0750364999	-0.1738296207	-0.0448304772	0.0940452373	-0.028418527	-0.0208448123	0.0496146437	0.0279700013	0.1532460679	-0.0278711845	-0.0440598297	0.1070531737	0.0628467224	-0.1547907905	0.1429062607	-0.1799499	0.0590274995	-0.0273764832	-0.0135283629	-0.1033126521	0.1372697885	-0.1272686891	-0.0572393463	-0.0215896964	0.0408336726	-0.0782026445	-0.0618482143	-0.1278841742	0.0298748191	0.0665977142	0.0651805583	0.0891062967	-0.1057706581	-0.0382900243	-0.0097628286	0.0495331138	-0.0549167734	-0.0733296162	0.0603472811	0.0447833862	-0.0655735329	0.0755784981	-0.0744432461	0.1495767119	0.0192947768	0.0312202718	0.0318740493	0.0190284593	0.1606620984	0.0836528165	0.062508475	-0.0637377815	-0.0562208896	0.0452713278	-0.0678548724	-0.0870742017	0.0106794066	0.123343644	0.0285594357	0.1269280237	0.0297740031	-0.1992200084	0.0638543669	0.1606670238	-0.0564490325	-0.0080793236	-0.1525857753	0.056957395	0.1436561259	0.1173985398	-0.108176021	-0.0092917664	0.0149617801	0.2545349517	-0.0097773098	0.0818524193	0.1437261782	0.073650186	-0.0379522089	0.0102176914	-0.107644113	0.0626939365	0.1507518416	-0.1226328959	0.0015706418	0.0885129007	0.0217875108	0.0429018486	-0.0749805308	-0.0097437213	0.1537042697	-0.1263684191	-0.0803324129	-0.0814488711	0.0108083165	0.000320502	0.1788724748	-0.0196309731	-0.00026405	-0.0098502482	0.0377774522	0.0061382477	0.0933955128	0.1145547726	0.1140958982	0.1133324686	0.0275968	-0.0042698	0.00076158337024	1.8231192040000007e-05	0.0388729	-0.0397788	0.00151110235441	0.00158235292944	0.0761117	-0.0157478999999999	0.0002479963544099	0.00579299087689	0.00113917	-0.00026367	1.2977082888999997e-06	6.952186890000009e-08	-0.000646045	-0.000179352	3.216713990400001e-08	4.173741420250001e-07	0.000730639	-0.000273661	5.338333483210001e-07	7.489034292100002e-08	0.0
761.3833471661558	-0.6984834545556851	0.4878791362880437	579704.6013419388	960.0130847802416	3.124636770409552	921625.1229492752	9.763354946995436	722.994173025459	-0.5870574285229395	522720.5742287673	0.3446364243839662	746.3791474685996	574.3684404385306	1.158277	26.149448	0.0318944	0.0151877	0.0399568958	-0.178894957	0.0184412583	-0.0444392356	-0.025243585	-0.0650105402	-0.0655031486	0.0647829003	0.018098881	-0.0371673226	-0.1720785097	-0.0609764459	0.261992239	-0.1094105392	0.1398585977	-0.093341055	-0.0338837589	0.0388960258	-0.316119129	0.1356993749	0.0427015667	-0.1401312993	0.0518701817	-0.018762402	0.0714999158	-0.0002459941	0.1025324171	-0.0165864178	0.0416525001	-0.1550604655	0.005841296	-0.0713660073	0.040009424	-0.0750558414	-0.0061680315	0.0206003608	-0.0476510975	-0.0257466008	-0.0788176784	0.0931969042	-0.1241149463	0.0209396686	0.1534094725	-0.0102080397	0.0929060967	-0.0088343165	0.0164630466	-0.1022557192	0.2423353841	-0.0713911289	-0.0867602098	-0.0202251663	0.0016360924	-0.0127855093	0.0707745092	-0.0050110156	0.1052761819	0.0064281261	-0.1783193422	-0.1028634272	-0.0331896886	-0.0469029715	0.1183294746	0.0770307588	-0.0858131324	0.0054265611	0.1368458197	-0.2169797101	-0.0198784529	-0.0504799817	-0.0708065262	0.0836961124	0.0251687022	0.0499653817	0.0362928763	0.1229881997	0.0421570317	-0.2174780318	-0.1207517552	-0.0522099475	-0.0920240086	0.0877138887	-0.0817822193	0.0543671454	-0.0590036373	0.0450455497	0.0204341034	0.0089934638	0.0882537845	-0.1295350213	0.0224204389	0.0224284141	0.0491751654	0.0938568735	-0.0186115697	-0.037737162	-0.1359753389	-0.0338298357	-0.2807298042	0.095254291	0.0284948956	-0.0336884237	0.1311940091	-0.0089612536	0.0317527734	0.0968062291	0.005499208	0.1359653064	0.0102250512	0.031009351	-0.1317383198	-0.0263415649	0.1077149473	-0.1245181852	-0.0494262347	0.1855808593	-0.0807005214	-0.0118822667	-0.0347377889	0.1144078661	0.1135094328	0.1120172664	0.0211531	-0.0064437	0.00044745363961	4.152126969e-05	0.0465848	0.0077119	0.00217014359104	5.947340161000001e-05	0.0862065	0.0100948	0.00010190498704	0.00743156064225	0.00129205	0.00015288	1.6693932025000003e-06	2.3372294400000063e-08	-0.000646045	0.0	0.0	4.173741420250001e-07	0.000730639	0.0	5.338333483210001e-07	0.0	0.0
761.7345954818542	0.351248315698399	0.1233753792809621	580239.593953904	957.7899001317364	-2.223184648505139	917361.4927943615	4.942549981348919	721.7395460499869	-1.2546269754720925	520907.97233244113	1.5740888475822503	745.2470821611719	563.9257796479972	1.125979	25.420286	0.08156395	0.0353475	0.0091706347	-0.1995623141	0.0303307762	0.0452986701	0.1054637921	-0.0350592545	-0.0123937728	0.0052630504	-0.028545577	0.0723732444	-0.065379481	-0.1402297284	-0.1140900417	-0.1526548359	-0.2356750211	-0.0527002075	0.1361550958	-0.0481958668	-0.2175747549	-0.0405151841	0.0638255884	-0.1813856663	0.077255258	0.0639669591	0.0551757555	-0.1616542097	-0.0066392625	0.1809987792	-0.0364700521	0.0287951635	0.0791786765	-0.0590764749	-0.1399502292	0.1553227591	0.0751285169	-0.051264848	0.0548499834	-0.0047202294	-0.0451206975	0.108017465	-0.1846209075	-0.0168646513	-0.0525735629	-0.0963373039	-0.0080162801	-0.1187939816	-0.0551365765	0.0464573945	-0.0301862641	0.0596544984	-0.0015582829	0.1155104118	-0.0529987417	-0.0445416549	-0.0089776237	0.0597153381	-0.0651660037	-0.1221518024	-0.058446122	0.1289638662	0.0217666846	-0.0820953197	0.1041974674	-0.0042462548	-0.0589504643	0.0527693711	-0.147166388	-0.0202483271	-0.041676141	-0.0746743446	-0.0599456736	0.0829200884	0.0800066411	-0.0029584474	-0.1597130397	-0.0064602778	0.1629317161	-0.064183532	0.2285139188	0.1913572954	0.0251109989	0.1590062018	0.0764830695	0.0990437719	-0.07867215	0.1739231299	0.097841025	-0.0654481184	-0.1304802823	0.017597908	-0.0886583155	0.0619185762	-0.0825559828	0.0336629894	0.0593200899	0.1297429087	-0.0307699512	-0.0392167988	-0.0335619814	-0.0632207427	0.0155093181	-0.1026056783	0.0362599007	-0.0520462047	-0.0110129285	0.0671226599	0.2582670635	-0.0076732796	-0.0075670632	-0.0270251636	0.0232983109	0.147613555	0.0289442813	-0.0489462303	-0.002511889	-0.0226040674	-0.1116192925	0.019282622	0.0226635414	0.1142120884	0.1127290384	0.1102715368	0.0268137	0.0056605999999999	0.00071897450769	3.204239235999998e-05	0.0555804	0.0089956	0.00308918086416	8.092081935999999e-05	0.0712086	-0.0149979	0.00022493700441	0.0050706647139599	0.000797157	-0.000494893	6.354592826490001e-07	2.4491908144900004e-07	-0.000353149	0.000292896	8.578806681600003e-08	1.24714216201e-07	0.000480231	-0.000250408	2.30621813361e-07	6.270416646400001e-08	0.0
763.3990336073222	1.6644381254679956	2.770354273511415	582778.0845125935	956.3650061766008	-1.4248939551356443	914634.0250391696	2.0303227833821	722.1908591211637	0.4513130711768554	521559.6369981645	0.2036834882150853	745.0144534470821	568.7327551069582	1.06998	24.156046	0.1630253299999999	0.0871921999999999	0.0678715126	-0.1640678952	0.057990272	-0.00502445	-0.0775342826	-0.0577533637	-0.0175327261	0.0161998847	0.110675598	0.0565158301	0.1187564595	-0.2075366445	0.0429843573	0.0850858475	0.0167091675	-0.1847371879	0.0752794764	0.0645492394	0.085430865	0.194163994	-0.0010238506	-0.1899142607	-0.0024676542	-0.1205686217	-0.0042881869	-0.0040486622	-0.066682254	0.0403110759	0.042901164	0.0583430409	0.016966149	0.0172115668	0.0335489188	-0.1360355698	0.0323687927	0.0574367301	0.02582174	0.0231168962	0.1456032028	-0.0367092436	0.06085592	0.0593901093	-0.0499061484	0.1140801032	-0.0277352616	0.076100933	0.0370975717	-0.024189648	0.0742746625	-0.1386736058	-0.05482153	0.1114350954	-0.0290827465	0.0159435053	-0.1327550129	-0.0275869228	-0.1370390068	-0.0738266218	0.0733078494	0.0238752399	0.0376713084	-0.1264348714	0.0307588952	0.0124436717	0.0350714186	0.0672597836	-0.0484557439	-0.0077571914	0.0555733321	0.0553188317	-0.0048246434	0.0444107148	0.1647452659	-0.1115073264	-0.0393560917	0.128330176	-0.0073205716	0.0227055478	-0.0611819643	0.0767310937	-0.0177126963	-0.0129641787	-0.0933766379	-0.1481364858	0.0555038687	-0.0459792131	-0.1111760376	0.1671630849	-0.0377956963	0.1248325504	0.0060883582	0.0420472816	0.0631406233	0.0165915119	0.0125147043	-0.0352665345	0.131300502	0.0538031131	-0.1138220391	0.0656561234	0.0779539535	-0.0169276191	0.0065428677	0.0521018796	0.0365347685	-0.0523964926	-0.0242092845	0.1144271807	0.0442122454	0.0553075044	0.0778538812	-0.0500340392	-0.0932724799	-0.0232323718	-0.0121014187	-0.2444387445	0.1308530144	0.0231738216	-0.0181076352	0.1139675232	0.1117560484	0.1081019891	0.0274215	0.0006078	0.00075193866225	3.694208400000026e-07	-0.00649183	-0.06207223	4.21438567489e-05	0.0038529617371728	0.0281446	-0.043064	0.0018545080959999	0.0007921185091599	0.00119947	0.0004023129999999	1.4387282809e-06	1.6185574996899998e-07	-0.0008460539999999	-0.0004929049999999	2.429553390249014e-07	7.158073709158308e-07	0.000730639	0.000250408	5.338333483210001e-07	6.270416646400001e-08	0.0
763.0504851323196	-0.3485484750025307	0.1214860394265897	582246.0428606684	958.226753401306	1.8617472247052549	918198.5109340074	3.466102728697718	722.5101525949216	0.3192934737578525	522020.9206027369	0.1019483223843564	745.406695009772	575.7832000984345	1.007369	22.742527	0.13868003	0.0764341	-0.0702569214	-0.1366538095	0.0214852306	0.046088291	-0.0722533095	-0.04860778	-8.68357e-05	0.0279878845	-0.0157676971	-0.0170311051	-0.0445992971	-0.0379431717	0.0835648149	-0.0255815527	-0.2029276656	0.1472513638	-0.1786471615	0.0571604399	0.0249060329	0.0325530904	0.012418898	-0.112161201	0.0476744836	-0.1412995466	-0.016728792	-0.1528809397	-0.0480414318	-0.0389242356	-0.0751147096	0.1536620248	0.0401189738	0.0665668301	0.0322884589	-0.0141552392	-0.0504918516	0.1215795453	-0.0156544841	0.1535696656	-0.0465884645	-0.0130042183	0.0956204804	0.1588602033	0.1758311084	-0.0177016522	-0.0281238721	0.0824851362	0.0821835591	-0.11351266	-0.0050627858	0.1198966338	0.0147226689	-0.1398891302	-0.1054216069	-0.0200210864	0.0403549872	-0.0276103129	0.0903632517	0.0527293533	-0.0639026421	-0.0284297572	0.0964779786	0.0040609716	0.0522620683	-0.0513073974	-0.0585395536	0.0916788229	-0.1198701428	0.2238963371	0.087601704	0.1277703484	-0.0538919956	0.0667750848	0.0393142379	-0.0554405757	-0.1479851305	0.0885878212	0.1114474904	0.0683272486	-0.0145184773	-0.0705639218	-0.0225616051	0.06794273	-0.0047167369	-0.0629581477	0.073795568	-0.0778611137	-0.0205045118	-0.0347867998	-0.0702270678	-0.2419994855	0.017197742	-0.085331234	-0.1241567016	-0.0430968503	-0.0998608146	-0.102820756	-0.1304463308	-0.0321189336	0.1158745078	-0.0117747113	-0.0745039126	-0.1138512542	-0.02783235	-0.1197679616	-0.0095020315	0.0790376526	-0.0555848135	-0.1293795465	0.056722843	0.0209319338	0.0362769424	-0.1006990334	-0.0922745907	-0.195920109	0.0069882507	-0.1373151488	-0.0083301023	0.1812833653	-0.0384713798	0.1136742748	0.110592125	0.105516962	0.0261239	-0.0012976	0.00068245815121	1.6837657600000076e-06	0.0474096	0.05390143	0.00224767017216	0.0029053641560449	0.0381854	0.0100408	0.00010081766464	0.00145812477316	0.000392613	-0.000806857	1.54144967769e-07	6.51018218449e-07	-0.000494336	0.0003517179999999	1.2370555152392968e-07	2.44368080896e-07	0.00042041	-0.000310229	1.7674456810000005e-07	9.624203244100003e-08	0.0
764.0385204057591	0.9880352734394364	0.976213701560542	583754.8606638216	959.6124497378376	1.3856963365315096	920856.0536918538	1.9201543370768464	723.5374149348386	1.0272623399170016	523506.3908105888	1.0552679150117532	746.0021256450838	568.4239519498078	1.061589	23.96661	0.05463535	0.0326183	0.0937953901	-0.0874512621	0.0829643812	0.0480064472	0.1120765803	-0.0648762385	0.0702043648	-0.111592896	0.063123495	-0.0241889328	-0.043032124	0.0307511158	-0.0762779537	-0.0270396243	-0.0708497565	0.0091128048	-0.0019658217	0.1433750704	-0.0798301227	0.0907717903	-0.0776817623	-0.0525662378	-0.0560845838	-0.0017734364	-0.1617223009	-0.0364559994	-0.1033515222	0.0043297657	0.0275652749	0.0404537669	0.0278671023	-0.0360402242	0.0596014196	-0.0933851155	-0.0076280936	0.1144166717	0.1480774783	-0.1112541002	-0.0116040228	0.0141917211	-0.027692175	-0.0518516751	-0.0379381469	0.018803804	-0.0894902615	-0.0423060785	-0.0321904371	-0.0334478192	-0.0647994563	0.1892984295	-0.0047986867	-0.0145840703	-0.1374426421	0.0525474924	-0.0491221483	-0.0150445499	0.0927216452	0.0858279388	0.1615227378	-0.1452881429	0.0093699793	0.0276892526	0.0705627265	0.0273314273	-0.0487668122	0.0808025176	0.0666757738	-0.0492874225	-0.0922643468	0.0243175059	0.0388649423	-0.0168064386	0.0939272477	-0.0613993882	-0.1195169057	-0.0473725566	-0.0647105332	-0.0193135564	0.0438686547	0.0935867722	-0.0261308953	-0.0121599751	-0.0713281703	-0.1131090088	0.0953439067	-0.1004358222	0.0442423993	-0.1604277404	-0.0807125591	-0.0469928757	0.1188557961	0.0979950614	-0.0408355738	0.0464408149	-0.0612894022	0.0725501088	0.0537010436	-0.0723398828	0.0010584346	0.1201303887	-0.0781123073	-0.0892412105	-0.1207736149	-0.0385671379	-0.0509409369	-0.0646858445	-0.0634840674	0.0668571437	-0.1365680444	-0.0400723698	0.1798413471	0.0315842449	-0.0375357813	-0.006771794	-0.0631063882	-0.0016327048	-0.0247150962	0.0455376434	-0.0306066904	0.1133324686	0.1092392569	0.1025263906	0.0240738	-0.0020500999999999	0.0005795478464399	4.202910009999996e-06	0.038534	-0.0088756	0.001484869156	7.877627536000008e-05	0.0281499	-0.0100355	0.00010071126025	0.0007924168700099	0.000903115	0.000510502	8.15616703225e-07	2.60612292004e-07	-0.000646045	-0.000151709	2.3015620681000028e-08	4.173741420250001e-07	0.000431682	1.1271999999999996e-05	1.86349349124e-07	1.2705798399999992e-10	0.0
763.0465554709322	-0.9919649348269104	0.9839944319261564	582240.0458160543	957.993429809332	-1.619019928505509	917751.4115578476	2.6212255288979827	722.861073468061	-0.6763414667775578	522528.1315353975	0.4574377796828183	745.6839275580103	567.8177636294713	1.04147	23.512394	0.09408973	0.0413013	0.0423963214	-0.1885742628	-0.0284277416	-0.040421355	-0.0302654817	-0.0446287318	-0.0260446607	0.13495986	0.0013876882	0.0107658376	0.0635605163	-0.088708822	-0.0783123537	0.0316120307	-0.1291863552	0.0996076922	-0.0093573832	0.1386514946	0.0436950853	-0.0318657247	-0.1865072988	-0.1261169171	0.072584122	-0.0161058109	0.0362873184	-0.0018987277	0.0204141138	0.0781821095	0.0279303852	-0.0092535506	-0.0511611213	0.0255354298	0.112213765	0.123326358	0.0911550301	0.0658076659	-0.0098763462	0.0677986361	0.0492187185	-0.0430640267	0.0777146478	-0.0473041427	-0.1741462166	0.0673684801	0.0230246862	0.127550276	-0.0038553955	-0.1962815476	0.1094168851	-0.1241473294	-0.0205540267	0.0083847619	0.1102513348	0.0410649386	0.0129483285	-0.0806499737	0.1369867297	-0.1055139277	0.0687970059	0.0093258503	-0.0322061502	-0.0617110398	0.0102915001	0.0522884723	0.0789604186	-0.0809121819	-0.0365598554	0.0536773217	0.030893403	-0.0259434898	-0.0478239904	0.1489984654	0.0258811514	-0.0410105108	-0.0675637827	0.0514746626	0.0061678739	0.0491352475	0.059973926	0.0136299209	-0.0637756104	0.0710609223	0.0081762352	0.1056582873	0.0249601875	0.0043707704	-0.1879111274	0.0182823679	0.0159215178	0.0611856286	-0.0061829232	-0.0442927668	0.15697959	-0.0758693045	0.1258832196	-0.2437712555	0.1112049834	-0.0622455711	-0.050724848	0.1250697729	-0.0140938408	-0.0498559924	-0.0390397597	0.0264834049	-0.0592544323	0.0628449403	0.0173324789	-0.0232847826	0.101630009	0.1062024756	-0.0555679484	-0.0178976784	-0.080615973	0.0209705965	0.002585603	-0.0642203054	0.0324978234	-0.003495471	-0.0303323497	0.1129422506	0.1076997553	0.099141769	0.0333159	0.0092421	0.00110994919281	8.541641241000005e-05	0.0116987	-0.0268353	0.0001368595816899	0.0007201333260899	0.00262442	-0.02552548	0.0006515501292304	6.887580336400001e-06	0.000761912	-0.000141203	5.80509895744e-07	1.9938287209e-08	-0.000896045	-0.00025	6.25e-08	8.02896642025e-07	0.000173148	-0.000258534	2.9980229904e-08	6.683982915600004e-08	0.0
766.0383522115721	2.991796740639984	8.95084773730403	586814.7570590207	956.3745029868088	-1.6189268225232354	914652.1899632656	2.6209240566851792	724.5024803959715	1.6414069279104524	524903.844099915	2.694216702992429	746.3383207959979	562.4670477783278	1.051801	23.745626	0.11746513	0.0589262	0.0221306256	-0.112792349	0.0995599184	0.071149371	0.0075603819	-0.0881954074	0.0741430215	-0.0222919809	0.1108547055	-0.0092934826	0.0224094572	0.0127949293	0.0892607401	0.0043625498	-0.0554960828	0.0388712894	-0.1830939346	-0.1089234966	-0.0113755817	0.0480179551	-0.0724563438	0.0143494784	0.0549898461	-0.0072100627	-0.1497401205	-0.0633348061	0.1449571657	-0.0736312448	-0.0173437484	0.1322007564	0.0958133328	-0.0251385806	0.0230279407	0.0610749721	-0.0628348816	-0.0614033261	0.0214501315	0.0364613045	0.2002335985	0.0363508239	0.0455274346	-0.0141037098	-0.105910204	0.0100155051	0.0254099726	-0.0019528623	-0.1220040305	-0.0844375969	-0.0005480339	0.0258506855	-0.0325397912	-0.0613209553	0.0409421834	-0.0058518888	-0.1347525359	0.071952195	0.0692109258	0.1060484281	0.0457179284	0.0313734779	-0.0720640043	0.0094476537	-0.1192268758	0.0922010042	0.0351325852	-0.1343025905	-0.0186130099	0.0165304726	-0.0553814278	-0.0160090832	0.0444291046	-0.0026989728	-0.0020249869	-0.0803785576	-0.0897936207	-0.1260421586	0.0136308997	0.0584835697	-0.2116246495	0.0153238753	0.085148371	0.1206191666	-0.0208665681	-0.0141137475	0.118865693	-0.0568528816	0.0188790294	0.0310774894	-0.0612440338	-0.0103433285	-0.063354699	0.1150120684	-0.0425924787	-0.1320535493	-0.0679602618	-0.0350775972	0.1574829552	-0.0453542882	0.0055427562	-0.0747179916	-0.0640147946	0.0005067007	0.0313025123	0.0671644727	-0.1555484895	0.0842398805	-0.0194417917	0.0473826698	-0.0577033413	-0.0629087356	0.1107983904	-0.0177377559	-0.0488080788	0.0395794588	0.0248127757	-0.0159197551	-0.1055633884	-0.0365292758	-0.0515575468	0.1125037874	0.1059762505	0.0953761056	0.0301164	-0.0031995	0.00090699754896	1.0236800250000006e-05	0.0592466	0.0475479	0.00351015961156	0.00226080279441	-0.00743626	-0.01006068	0.0001012172820624	5.52979627876e-05	0.00103435	0.000272438	1.0698799225e-06	7.422246384400004e-08	-0.000646045	0.00025	6.25e-08	4.173741420250001e-07	0.000783851	0.000610703	6.14422390201e-07	3.72958154209e-07	0.0
