global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
707.2764359187073	n/a	500239.9568058693	n/a	775.8202742051114	n/a	n/a	601897.0978676943	734.177166053094	n/a	539016.1111537523	n/a	732.67548858658	569.0560330840499	n/a	n/a	n/a	n/a	-0.0628029897	0.0394937133	-0.0943989786	-0.0598077546	0.0579402142	-0.0956986646	0.0575865485	-0.0794240202	0.0367319855	-0.0227854516	0.0682026673	-0.0351588066	0.0310103161	-0.0508876146	0.0238091941	-0.1186185358	0.0044353456	-0.0435481416	0.0111663124	-0.0953717364	0.2990522863	-0.0310153416	0.1059188083	-0.1040037642	-0.0331560996	0.1020709128	-0.0900332485	0.0135964732	-0.007953959	0.0082237266	-0.117449469	0.0130007028	-0.0291137634	0.0073426893	-0.1444954384	0.0125232414	-0.0600012502	0.0544196916	-0.0467039191	0.0274294814	-0.0091366547	0.0247498329	-0.1179692296	0.0201903633	-0.0041231651	0.0519879103	-0.0027372195	0.0174041345	-0.0654416344	0.0281538385	-0.0200597234	0.0256002122	-0.0299350899	-0.0137637773	0.0600994707	-0.0362280645	-0.0934794726	0.1230954589	0.122877297	-0.0727352719	-0.1256251848	0.0955896352	-0.0322471579	0.1005095134	-0.0666358723	0.0441569198	-0.0179337184	0.0353537221	0.0067189731	-0.03604634	0.003773617	-0.0926272239	0.1122694909	-0.0222475093	0.0843590364	-0.1333325173	0.0400897171	-0.0553204533	-0.1160467436	0.0539726915	-0.0614791766	0.0318639238	-0.0972127419	0.0040786385	-0.002372303	0.0066689957	-0.0263072932	0.0372707495	-0.0388283785	0.0451584594	-0.122959269	0.0255506554	-0.0774079376	0.1489586669	0.01134865	0.063172552	-0.0293867725	0.0849393133	0.0352865618	0.1147017419	0.1146833673	0.1146527451	-0.0189294	n/a	0.00035832218436	n/a	-0.0213425	n/a	n/a	0.00045550230625	-0.0906016	n/a	n/a	0.00820864992256	-0.0008870749999999	n/a	n/a	7.869020556248226e-07	-0.000506233	n/a	n/a	2.56271850289e-07	0.000256065	n/a	n/a	6.556928422499999e-08
704.3184416880944	-2.95799423061294	496064.4673019456	8.749729868339436	772.8409100296524	-2.979364175459068	8.876610890008893	597283.0722154613	732.3389877395102	-1.8381783135837395	536320.3929633305	3.3788995125295607	730.415781954578	563.3591505535261	1.050379	23.373165	0.1479296499999999	0.0979378	-0.0492432991	0.1359455348	-0.0275288203	0.0483853342	-0.0185291962	-0.0954811046	-0.0250760672	0.1016082318	-0.0782895113	0.0877572191	0.0401088116	0.0722931699	0.0220786888	-0.1089111247	0.0911280486	-0.1296993186	0.0867247751	0.0253198093	0.0268233378	-0.1172217602	-0.0015212872	-0.0607473975	0.0686313312	-0.0745979654	0.0331738452	0.0967463729	-0.0165151093	-0.086508053	-0.026441226	-0.0195124386	0.0836112568	-0.0738326774	-0.0373879367	-0.0547717648	0.0657865062	0.0884029776	0.0232745264	-0.1328869543	-0.0039766858	0.129335661	0.0277092594	0.0651265395	-0.050832487	0.1645071552	0.0451757316	-0.0529907682	-0.0538055519	0.0292963996	-0.0508702013	0.1679418187	0.0445846564	-0.0736812882	-0.1021683897	-0.0443621928	0.0233402859	0.0142756948	0.0037684003	0.0655968699	0.0703905804	-0.0755646097	-0.1251757222	-0.0267159294	0.0372933977	0.0998335368	-0.0515924072	-0.0877517096	-0.0443239813	-0.0504576293	-0.0196735463	0.0558783727	-0.091065151	-0.0084229454	-0.024881215	0.128213573	0.0411237508	0.0435728808	-0.1288326653	0.0017419061	0.0623547124	0.0225199988	-0.0909245824	-0.0196704975	-0.1183581339	-0.0052639528	0.0423631451	-0.0768811123	0.0951329289	-0.0818746072	0.0897344564	0.073753405	-0.1311315792	0.0492531376	0.0052111511	0.087023244	0.1179613127	0.0894799801	0.1683324578	-0.0419789895	-0.0702568063	0.1146527451	0.1144874327	0.1142120884	-0.0189199	9.499999999999093e-06	0.00035796261601	9.024999999998276e-11	0.0514528	0.0727953	0.00529915570209	0.00264739062784	-0.024683	0.0659186	0.00434526182596	0.000609250489	-0.0008145309999999	7.254400000000002e-05	5.262631936000002e-09	6.634607499608371e-07	-0.000582053	-7.581999999999999e-05	5.748672399999998e-09	3.387856948090001e-07	0.000220304	-3.5760999999999985e-05	1.2788491209999991e-09	4.8533852416e-08
702.5771064892504	-1.7413351988440129	493614.59056280745	3.032248274733117	773.361988282379	0.5210782527266247	0.2715225454646321	598088.7649200745	731.9173761361334	-0.4216116033768458	535703.0454900021	0.1777563441019947	730.7435116434106	548.5377479024382	1.073005	23.876644	0.0732503	0.0488745	0.0143939911	0.0336672923	0.0909463699	0.1175931647	-0.0050501915	0.0693029222	-0.0727382129	0.0416375804	0.0725073916	0.0305119434	-0.0348392389	-0.0057453874	0.032544114	-0.1182884161	-0.0262859602	0.0916610289	0.0702630151	-0.0155535104	0.0616793841	-0.0263909119	-0.0125143759	0.1004334438	-0.0357347741	-0.0693602251	0.0368194608	0.0113852541	0.1385775545	-0.0868033392	-0.0726954883	-0.030282732	-0.0442483543	-0.0587609823	-0.0840128117	0.0796122231	0.0205568826	-0.0886762575	-0.0370093253	-0.0882890458	0.0308441417	0.0879473879	0.0138642758	-0.0153720128	-0.0836681475	-0.0552892971	0.1180767218	0.0140349512	0.032913875	0.1139439041	0.0259763653	0.0851574447	-0.0950649512	-0.0205280415	-0.0737417712	-0.0075920927	-0.0870599406	-0.0611998654	0.0909292921	-0.0128157763	0.0274833033	0.0100800901	0.0624897979	0.1638205004	0.0240433061	0.005139999	0.0996816652	-0.1023753496	-0.0885056015	-0.0475410313	-0.0303764086	-0.0671533208	-0.0892123465	0.0377589629	-0.0316254468	-0.0989865453	-0.029120882	-0.0590543748	-0.1405397438	-0.0190763424	-0.0573600733	-0.0456131754	-0.0875339549	0.0602115076	-0.0429965484	0.0720038202	0.0782511207	0.0111187832	-0.0424803787	-0.0697904663	0.1057008554	0.0101335791	-0.1362354113	0.0401577148	0.06748672	0.0042800736	0.0160506927	-0.148532181	-0.0786238798	0.0826125501	-0.0133622353	0.1145547726	0.1140958982	0.1133324686	-0.0189252	-5.299999999999749e-06	0.00035816319504	2.8089999999997344e-11	0.0100649	-0.0413879	0.0017129582664099	0.00010130221201	-0.0246479	3.5099999999999715e-05	1.2320099999999801e-09	0.00060751897441	-0.00138877	-0.000574239	3.297504291211147e-07	1.9286821129e-06	-0.000582053	0.0	0.0	3.387856948090001e-07	0.000282505	6.220100000000001e-05	3.868964401000001e-09	7.980907502500002e-08
702.2559864326845	-0.32112005656586	493163.4704805428	0.1031180907288611	772.8949594355244	-0.4670288468546459	0.2181159437943803	597366.6183208409	731.0461836737197	-0.87119246241366	534428.52266391	0.7589763065663764	729.8111207743473	545.5879076169847	1.049944	23.363499	0.1124782499999999	0.0698852	0.0352560703	-0.1083206999	-0.0257783604	0.0439875455	-0.0038967008	0.0458591572	-0.0515504897	-0.0948484464	0.0594394589	-0.0189139287	0.0251317003	0.1192387503	-0.0212367075	-0.0296596021	0.0290108735	0.0760991187	0.016771079	0.0746007803	0.0533918302	-0.0548627331	-0.0624802826	-0.0364503652	-0.0886461939	-0.0730450356	0.0021812683	-0.0415969622	0.0552386602	0.0497126026	-0.0949619637	0.0312167531	-0.1419790427	-0.0519100355	-0.0823548934	-0.002888561	-0.0316617165	-0.1397038706	-0.037905471	-0.0232084888	0.0771069082	0.0041022098	0.0040998246	0.0413917663	0.028926222	0.0309692444	-0.0623193864	0.0708058394	-0.0939782848	0.0081176615	-0.1197031817	0.0023570875	0.0037790875	-0.0143479104	0.023959247	-0.2378105323	-0.0081934586	0.0016295515	0.0893240488	0.0118037428	0.0057868484	0.1471081119	-0.0689234178	-0.0830893619	-0.0004107553	-0.0450838067	0.0706256489	0.0383416384	-0.0887106622	0.01785522	-0.0836173803	-0.1685044342	-0.020840566	0.0435175501	0.0194315565	-0.0639986359	0.0444916043	-0.0366954181	-0.0101532625	-0.0197677099	0.0525357132	-0.022682114	-0.0171674524	0.033927208	0.0280852797	0.0439776493	-0.1063886099	-0.0210899387	0.034123565	-0.0135907452	-0.0731154308	0.1454381631	-0.1050547979	0.0573651802	0.1126908635	-0.0291882286	-0.0053997597	0.0130741151	-0.0276916224	-0.0415327043	-0.097172643	0.1144078661	0.1135094328	0.1120172664	-0.0189276	-2.3999999999996247e-06	0.00035825404176	5.759999999998198e-12	0.0758071	0.0657422	0.00432203686084	0.00574671641041	-0.0428668	-0.0182188999999999	0.0003319283172099	0.0018375625422399	-0.00110098	0.0002877899999999	8.282308409999989e-08	1.2121569604000005e-06	-0.000582053	0.0	0.0	3.387856948090001e-07	0.0	-0.000282505	7.980907502500002e-08	0.0
703.0113146363899	0.7553282037054032	494224.9085067852	0.5705206953128311	772.3521914535804	-0.542767981943939	0.2945970822234961	596527.9076431481	731.5702792476479	0.5240955739282072	535195.0734784816	0.2746761706111368	730.0689383677279	550.0619897755464	1.040093	23.144291	0.10583915	0.0823634	0.0307296508	0.0170704348	-0.0730452212	-0.0781054762	-0.029612612	-0.0300176925	0.0949632266	-0.0620558123	0.0749016775	-0.0318962822	-0.0097461498	-0.1245619366	0.0881883664	-0.0064572385	-0.0749069449	-0.0765923944	0.0533772786	-0.0239703108	0.1463304103	0.0334202625	-0.0510356711	-0.015836976	-0.0400592874	0.020628144	0.0068333956	-0.0031881509	-0.1145293181	0.054554341	-0.052406894	-0.0339184349	0.0020986909	-0.0288439882	-0.0914884356	-0.0057509556	0.0784887666	-0.0081880635	-0.0500493748	-0.0061414536	0.0752653811	0.0072044144	0.1469004195	-0.0117741884	-0.0493947044	0.0370016106	-0.0113496565	0.0662698288	0.1201218016	0.0358516518	-0.1284319287	0.0906078405	0.1195504222	0.0409599425	0.042037395	-0.0301578263	-0.0594195444	-0.0149849883	0.0405524402	-0.0584657545	0.0932571355	-0.0345756201	-0.1670524031	0.1103277972	-0.0039748884	-0.0040123324	-0.0994971308	0.088509962	-0.0432284491	-0.0433957775	0.0127551752	-0.0644577001	-0.0817852635	0.0968795092	-0.0231941733	0.0121856006	-0.049791286	0.0223840363	-0.0486796542	-0.0087690223	0.0850131803	-0.045590105	-0.0966470863	0.0775241504	-0.0325370572	-0.0178582834	0.0724269762	0.0589093418	-0.0200048541	-0.0115027161	-0.1348138441	0.033036354	-0.1470070178	0.0565831536	-0.0239958559	0.0489771843	0.043204193	-0.0630424213	0.1005030766	0.1082653637	0.0543205496	0.1142120884	0.1127290384	0.1102715368	-0.0189272	3.999999999976245e-07	0.00035823889984	1.5999999999809961e-13	-0.0064128	-0.0822199	0.0067601119560099	4.112400384e-05	-0.0428067	6.009999999999349e-05	3.6120099999992173e-09	0.00183241356489	-0.00136907	-0.0002680899999999	7.187224809999995e-08	1.8743526649e-06	-0.000582053	0.0	0.0	3.387856948090001e-07	0.000203085	0.000203085	4.1243517225000006e-08	4.1243517225000006e-08
703.6837219040012	0.6724072676113337	495170.7804726678	0.4521315335365398	772.8113490277353	0.459157574154915	0.2108256779038262	597237.3811860682	730.8852423845846	-0.6850368630633739	534193.237535573	0.4692755037557076	729.245184848959	548.293811308159	1.073248	23.88205	0.21333757	0.134123	-0.0058995344	0.0513895483	0.0938388762	0.0273483579	0.0142138109	0.0720485865	-0.0087589755	0.0859240877	0.0736968679	0.0504936139	-0.0016561196	-0.0145245403	-0.0376886254	0.0534065511	-0.024683401	-0.1149401357	0.1008604492	0.0863202897	0.1646391224	-0.0523807924	0.0144133976	0.1116195972	0.0026397511	-0.0316621879	0.0021365947	-0.0284875384	0.0381825336	-0.1091607729	0.0583966927	0.0150147081	-0.0812282732	-0.0088594503	-0.060117185	0.0278231016	0.0650151245	0.0195209602	-0.0166748516	0.0680160555	0.025246518	0.0028858404	0.15633957	-0.0854185002	0.0449455234	0.0257966895	-0.0342018876	-0.0619451011	-0.064729011	-0.0223474088	0.0174921764	-0.088739879	0.0331785112	-0.0844325935	-0.1041432122	-0.0318158273	0.1062830115	0.035300207	0.1109351843	0.0561096925	-0.0456519693	-0.0310148489	0.037057707	-0.0314760417	0.0021317408	-0.0320379215	-0.0023286699	-0.1319848328	0.0368994076	0.0061568195	0.0029717565	-0.1356036397	0.0169034041	0.0316362401	0.0334565191	0.0469505175	-0.0971330478	0.036335952	0.0920989449	-0.0356104042	0.0501508339	-0.0591387511	-0.0703214585	0.0435051039	0.0734602375	0.0378116151	0.0587348169	0.0035346846	0.0180596195	0.0804315661	0.0190528714	-0.0582744349	0.0150105626	0.0171738784	0.1242249807	0.0128904638	-0.0871780691	0.1268083317	0.0647447057	-0.0297279307	-0.02231329	0.1139675232	0.1117560484	0.1081019891	-0.0289115	-0.0099842999999999	0.0008358748322499	9.968624648999995e-05	0.117564	0.1239768	0.01537024693824	0.013821294096	-0.00208568	0.04072102	0.0016582014698404	4.3500610624e-06	-0.00172537	-0.0003562999999999	1.2694968999999994e-07	2.9769016369e-06	-0.000368329	0.000213724	4.5677948176000023e-08	1.35666252241e-07	0.0	-0.000203085	4.1243517225000006e-08	0.0
707.6987738518526	4.0150519478513615	500837.5545114156	16.120642143945012	777.5199443567544	4.70859532901909	22.170869972460395	604537.2638725305	734.5690242456656	3.683781861081002	539591.6513812292	13.57024880002941	734.1741215095284	550.9410410672542	1.22913	27.350763	0.15232698	0.0756919999999999	0.0014680781	-0.1560630364	0.0338095356	0.0100893114	0.1401826607	0.1015279035	-0.0245147464	-0.0218548532	-0.0536148066	0.101843785	0.2181773516	0.0920362248	0.1510989671	0.1249604055	0.0754938168	0.0671061961	0.1719846184	0.0395276648	-0.0051836894	0.0255990127	-0.126924856	-0.0722751873	0.0755940029	0.0383514479	-0.1038865821	-0.0297326382	0.124613996	0.1298350499	0.0035503548	-0.0872659057	-0.0573109423	0.2260267205	-0.1595944687	0.1800656105	0.1527703352	0.130583285	-0.1888565972	0.0457469301	0.1818550804	-0.004728103	0.2122920544	0.0984562096	0.0736871269	-0.0477660557	0.0307646003	-0.030981818	-0.1318917442	0.0807623242	0.0953061586	-0.0824089761	-0.0366785553	0.0717175005	0.0900096584	0.0111776059	0.1127708804	-0.0394263923	0.0385821983	-0.0083674582	-0.1436982181	0.0848243186	0.0730802634	-0.0367041156	-0.1029780301	-0.0381692995	0.1672682048	0.0525140327	0.0043135383	-0.1114212364	0.2348919781	-0.2572075727	0.0005606774	0.0208429341	-0.0624074867	0.2600524274	-0.1030279873	-0.0633914824	0.1364892588	-0.0328267195	0.2567157105	0.0601857271	-0.0373574755	0.0315398655	-0.001821228	0.0735086959	0.0444691132	-0.1347631028	-0.0723489671	0.0739651751	-0.011438769	-0.0678197155	0.0675248975	-0.0096202338	0.1152731111	-0.0546600678	0.048832815	0.060746959	-0.108811386	0.0109614718	-0.0943291368	0.1136742748	0.110592125	0.105516962	-0.0365632	-0.0076516999999999	0.0013368675942399	5.854851288999996e-05	0.172479	0.0549149999999999	0.0030156572249999	0.029749005441	0.0248778	0.0269634799999999	0.0007270292537103	0.0006189049328399	-0.00194896	-0.00022359	4.9992488100000033e-08	3.7984450816e-06	-0.000906319	-0.00053799	2.8943324010000015e-07	8.214141297610001e-07	0.000494356	0.000494356	2.4438785473600003e-07	2.4438785473600003e-07
708.9440103569257	1.2452365050730805	502601.60982096073	1.55061395356662	777.7034324692453	0.1834881124908634	0.0336678874254597	604822.6288744459	735.3481228174916	0.7790985718260117	540736.8617312086	0.6069945846213312	735.0211599270835	565.3665895143439	1.135179	25.260155	0.25462187	0.185363	-0.0580500566	-0.0538056585	-0.0647131049	-0.0725900617	0.1253470637	-0.0037120406	0.0970312837	-0.043108638	0.0825459792	0.0072575613	0.1784917871	-0.0143993321	0.0191825882	0.0541653203	-0.1060467322	-0.085997662	-0.0871322818	-0.0393911611	-0.0808525385	-0.1261164456	-0.0276114884	-0.0617666712	-0.0291454645	0.0543622934	-0.116381682	0.0584630107	-0.0326428915	0.0969793459	-0.0709540125	0.103436502	-0.0787875577	0.3031757007	-0.1951333102	0.0445093137	0.101663913	0.0475760684	-0.024289994	0.0265456182	-0.0513180934	-0.0517436536	0.0717779971	-0.0295162192	0.1080959817	-0.0472057059	-0.039291742	0.0469367133	0.1664956492	-0.0349571189	-0.0993773854	-0.078916702	-0.0790554446	-0.0706274911	0.1052068425	0.0623481885	-0.0236252709	0.0781398033	-0.0993579115	-0.019640184	0.0378590505	-0.1695130154	-0.0754247208	-0.0021522426	-0.1227928984	0.058432966	0.0221520333	0.1032366355	-0.0670963149	0.0597007977	0.2826619318	-0.2463030237	0.0548148532	0.0442229039	0.047058474	0.1045749713	0.0243286012	0.0639038854	0.0074082059	0.0322422297	0.0506426235	-0.1044027319	-0.0154177436	-0.0003080763	0.0689134033	-0.0802286768	0.064553761	0.1082670597	-0.0941648818	-0.0519376228	-0.1217610641	0.0548128088	0.0875650667	0.0091203172	-0.1396684235	0.0801144465	-0.1228085444	0.0117541977	0.0286909271	0.0442335557	0.0263586236	0.1133324686	0.1092392569	0.1025263906	-0.00198609	0.0345771099999999	3.944553488099999e-06	0.001195576535952	-0.00929396	-0.1817729599999999	0.0330414089871616	8.63776924816e-05	0.0224521	-0.0024256999999999	5.884020489999997e-06	0.00050409679441	-0.00220445	-0.00025549	6.527514010000007e-08	4.859599802500001e-06	-0.000582053	0.000324266	1.0514843875600002e-07	3.387856948090001e-07	0.000631522	0.0001371659999999	1.8814511555999997e-08	3.98820036484e-07
705.3253753978364	-3.6186349590892632	497483.8851800989	13.094518967142951	775.137047734769	-2.566384734476287	6.586330605352923	600837.4427709735	732.7065499370151	-2.641572880476474	536858.8883206036	6.977907282868776	731.5967874290876	568.0544011486627	0.989284	22.013678	0.11645712	0.0606996	-0.042387471	-0.0189129388	-0.1295751422	-0.0185344085	0.0351403154	-0.015978556	0.0770936589	-0.0490311754	-0.0288920854	0.0276914977	0.1038130164	0.1542070287	-0.0517558829	-0.1068277254	-0.0375229785	-0.10175933	0.080065258	-0.0544354525	-0.1720116683	0.0759401319	-0.0332145139	0.0210610947	-0.0665833991	-0.0093430487	-0.014249089	0.0517471688	-0.0775472196	0.0464299428	-0.009832752	0.0477102082	0.0441784912	0.1562286964	0.0427978582	0.0072389144	0.115669218	-0.0949809774	0.0801286157	0.1357832622	0.0600550941	-0.0558343879	0.0253562762	0.1229815504	0.0377191915	-0.0591898595	-0.2030511114	-0.0269215615	0.0563328906	0.0415461649	0.1219035259	0.2241439488	-0.05038821	-0.010229561	-0.0826850373	0.0487640363	-0.1448458434	0.0971067328	-0.0039884108	0.0862677739	0.098874406	-0.0521360303	-0.1095812225	-0.0199957742	-0.0159376592	0.063536162	-0.0380973598	0.0719187382	-0.0144228578	0.052039839	0.124666367	-0.0334003941	0.1214588352	0.0872705823	-0.0963116654	0.0563858882	0.0761591786	0.0953385255	0.1280494632	-0.054811164	0.1004764446	0.0015178134	0.0606281605	0.0629256075	0.0060603751	0.0255670224	-0.0659438365	0.1910238668	-0.0377400388	-0.0042666982	0.1293498701	-0.0592437757	-0.1758485655	-0.0573539381	-0.1991140169	-0.0085704166	0.0118078596	-0.0179817865	0.111324277	0.053547376	0.1151111358	0.1129422506	0.1076997553	0.099141769	0.0015894	0.0035754899999999	2.52619236e-06	1.2784128740099998e-05	-0.039271	-0.02997704	0.0008986229271616	0.001542211441	-0.00443499	-0.02688709	0.000722915608668	1.96691363001e-05	-0.00148454	0.00071991	5.182704081000004e-07	2.2038590116e-06	-0.000374138	0.000207915	4.3228647225000015e-08	1.39979243044e-07	0.000438997	-0.000192525	3.7065875625000015e-08	1.92718366009e-07
704.4858509457894	-0.8395244520470442	496300.3141828129	0.7048013055848897	772.666517610059	-2.470530124709967	6.103519097099444	597013.5474356556	731.9894507564878	-0.7170991805272706	535808.5560187848	0.514231234712883	729.9469652947927	557.6474603703144	1.01625	22.613741	0.0871277099999999	0.0461001	-0.0239888678	0.122644681	-0.0280953229	-0.0295505067	-0.0267201703	-0.0553524056	0.0431478063	0.1018477654	0.0158557542	-0.0140683748	0.07297621	0.0124053636	0.0957903461	-0.0355861604	-0.0798926182	0.0213439407	0.0395380668	0.1257456977	-0.0456070186	0.0452359142	-0.0119400613	-0.0131245908	-0.0289637519	0.0087869819	0.0197459749	0.0636421394	-0.0709232029	-0.1140616933	0.0379656879	-0.0032287315	0.0667331194	-0.0402778838	0.050476258	-0.0254062734	-0.0145171557	-0.0088853956	0.0404700694	0.0488742552	-0.0372365249	-0.1369867689	-0.0993931397	0.1329027222	-0.1369291341	-0.1105427332	-0.0616844624	-0.069785509	0.0528833416	-0.1344768378	0.0386506504	0.0573859199	-0.0878517207	0.0816032738	0.0099212011	-0.0756897382	0.0806219458	-0.1043676313	-0.0463557246	-0.0031404427	0.1849712187	-0.0309390231	0.1062925725	-0.0436093813	0.0212896695	0.0605358638	-0.0919431782	-0.0803956955	0.0277035138	0.0135182568	-0.0223852212	0.0919389512	-0.003414054	-0.0250250289	-0.0181837496	-0.0061219261	0.0675746219	0.0120361255	0.0257345968	-0.037377897	-0.0492016443	0.0581098202	0.1581338217	0.1882400523	-0.0458036168	-0.0121738438	-0.1921207424	0.0644040474	-0.0002788655	-0.0997361472	0.1306149217	-0.0227139353	0.0184170684	-0.005850925	-0.0444055333	0.0619135973	0.0689228745	-0.0237691277	-0.1498125395	0.0030567225	-0.0405568431	0.1125037874	0.1059762505	0.0953761056	0.00569125	0.00410185	3.23903265625e-05	1.6825173422500006e-05	-0.0268599	0.0124111	0.00015403540321	0.0007214542280099	-0.0395632	-0.03512821	0.0012339911378041	0.00156524679424	-0.00103615	0.0004483899999999	2.010535920999999e-07	1.0736068225e-06	-0.000538833	-0.0001646949999999	2.7124443024999993e-08	2.90341001889e-07	0.000342351	-9.664599999999998e-05	9.340449315999996e-09	1.1720420720100001e-07
