global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
758.0709748652231	0.4491250390950654	0.201713300742144	574671.6029331097	807.6372112587501	1.6608115362566878	2.7582949589632992	652277.8650098109	739.2150807899777	0.1860354503451162	0.0346091887851102	546438.9356673333	740.555743198987	608.4312307224276	0.8767	21.806446	0.17544666	0.10411	-0.0772329202	0.1037991516	-0.0724884029	0.0823430685	-0.0661376146	0.054825797	-0.0466486225	0.0001818003	0.059738843	0.132211529	0.1624858616	0.1068415827	-0.0376821995	0.0730353807	0.0437134474	0.0857218341	0.1472456485	-0.0255627809	-0.0036181944	-0.0107711679	-0.036475581	0.1653283002	0.0730001327	-0.0785933581	0.0868636736	-0.0085836932	-0.0368374139	0.0285503135	0.0194646581	0.0641388846	0.0546047185	0.073242199	0.0009697273	0.1509203042	-0.0864381227	-0.1080837572	-0.1099733272	-0.0469147171	0.0040972484	-0.114484986	0.0167789482	0.0791348171	0.0374046005	0.0872151905	0.2193075692	0.0018316909	0.0344625158	-0.0353939385	0.0135270112	-0.1038763453	-0.0200485353	-0.0656894493	-0.0492861902	-0.0232186954	0.0131542113	-0.0486474043	-0.0860901764	-0.1208271922	-0.0771504959	-0.0586849572	0.013946058	0.0538286388	-0.0082997814	0.1132497593	0.1433931111	-0.1032293172	0.0249598514	-0.0181413004	-0.0983143794	-0.1383694205	0.0647879644	0.0360750414	0.0073572025	-0.026395377	0.0490230211	-0.0898986357	-0.0507273994	0.0040188536	-0.0718777236	0.0389810851	0.0279078765	0.077676275	0.086598577	-0.0508187105	-0.0356461952	0.1678708128	-0.0975132563	-0.0674143535	-0.0748966783	0.0698852323	0.0210474219	-0.0027380413	-0.0995902782	-0.0973354676	0.0011682059	-0.1093341223	-0.0512323311	-0.0843607581	-0.0476130728	0.0802681812	-0.0023706562	-0.0835859703	-0.00325855	0.01207745	1.06181481025e-05	0.0001458647985025	0.131746	0.0913218	0.017357008516	0.00833967115524	0.170014	0.0364009999999999	0.0013250328009999	0.028904760196	0.00041324	-0.000476257	2.2682073004900005e-07	1.707672976e-07	-4.55701e-05	-0.0001064426999999	2.07663401401e-09	1.1330048383289995e-08	-3.95098e-05	-0.0001302285	1.56102429604e-09	1.6959462212250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.4474472895863	0.3764724243632145	0.1417314863059162	575242.5303000899	806.1353402579548	-1.5018710007952905	2.2556165030298474	649854.1868128085	739.8177030601431	0.6026222701653978	0.3631536004992977	547330.2337611861	741.7733923386693	606.7520032476382	0.90191	22.433496	0.20038461	0.125247	-0.0695807716	0.0676523394	-0.0169971933	0.0501044667	0.0444051308	0.0105655792	-0.0023137676	-0.221501843	0.0619912346	-0.0236661475	-0.0290929367	0.0828287258	0.1078138102	0.0435251854	0.0064196343	0.0113786388	0.0964943332	0.0808083038	0.0328772238	-0.089017249	-0.1009583843	0.1416871147	-0.0197050423	-0.0992965146	-0.030702276	0.0193331842	-0.1233111166	0.0555302187	-0.0322083148	-0.0196778967	0.0814922745	0.0012694678	-0.0306442262	0.0895501962	0.0884599808	0.0024008996	0.0851050487	-0.1167922531	0.1024909782	0.0257270343	-0.0585477119	0.0375003676	-0.0139891932	-0.050127384	-0.079003561	0.0267939526	-0.0518878484	0.1259048108	0.000645064	0.0457904852	-0.0838956521	0.0364835198	0.0204140399	0.1969395931	-0.0331583361	0.0226853502	-0.0748068962	0.0357119221	-0.056005505	0.0188145072	-0.0273449567	-0.0004548016	0.0364035637	0.0041949672	0.1745341614	0.0121068802	0.1582892181	-0.0709566857	-0.0521220125	-0.0467865007	-0.1393666093	0.0876935094	0.0409648034	0.0255010967	0.0499372905	0.0489583745	0.0713522503	-0.0726444339	-0.0346415064	0.0626987857	-0.1140738882	-0.0857866019	-0.1051728433	-0.0300766464	0.0702443182	0.0343564991	0.0800566284	0.0005911454	0.0296984061	-0.023163987	0.0774350149	-0.0926940607	0.1209101256	-0.091250777	-0.0602305194	0.000580998	0.0052563386	0.0472226746	0.0473011499	0.0785574968	-0.0071079182	-0.0882931893	-0.0153377	-0.01207915	0.0002352450412899	0.0001459058647225	0.0197022	-0.1120438	0.00038817668484	0.01255381311844	0.142131	-0.0278829999999999	0.0007774616889999	0.020201221161	0.0011778	0.0007645599999999	5.845519935999998e-07	1.3872128399999998e-06	2.72146e-05	7.27847e-05	7.4063445316e-10	5.297612554089999e-09	9.07187e-05	0.0001302285	8.229882529690001e-09	1.6959462212250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.7402127960875	0.2927655065011549	0.0857116417968778	575686.7105138521	807.7143403401974	1.579000082242601	2.4932412597221405	652402.4555912003	739.7490800586537	-0.0686230014894135	0.004709116333416	547228.7014476245	741.3083312287396	607.861669803435	0.904804	22.505486	0.157112907	0.096188	-0.0779274026	0.1020277015	-0.019949113	0.1064839208	0.0197850481	-0.067397355	-0.0052889017	0.0433669032	0.1116710061	0.0834619526	0.0309022054	0.0797408201	-0.1243847761	0.0644592465	0.0020935926	0.0911988696	0.0143274953	-0.0370325912	0.0718947171	0.0048736446	-0.121336728	0.0419831915	0.0592976732	-0.1216580557	0.0372302685	0.0147583629	-0.1012675057	0.0090410251	-0.0734696277	0.0147504591	-0.0172160507	0.1319624191	-0.041524797	-0.0983030664	-0.0206945847	0.0312371117	0.0163894432	-0.0410287627	-0.0770356377	-0.0550918396	0.0516899411	0.1266315667	-0.015004323	-0.0973213566	0.0136314021	0.0600835728	0.0023377882	0.1089772647	-0.1561790927	-0.0102795354	-0.1074749491	0.0807153212	-0.0183242159	0.0613325613	-0.0294482225	0.0482946778	-0.1627423109	0.0477633249	-0.0797999421	-0.0123085216	0.087491654	0.0280175861	0.0293233447	0.0086247892	0.1025943154	-0.1280983181	0.0143777577	0.08665636	-0.0805536307	-0.0504118196	-0.0653106333	0.0766925603	0.0850980345	0.0664899735	0.0496090646	-0.0105493196	-0.0053305161	0.034255607	-0.014982864	0.0543676705	-0.1414506021	-0.0910615004	0.0175194623	0.0835801638	-0.0323912689	-0.0178289694	-0.0879924465	0.0681465688	0.0645516677	-0.0074242481	-0.0310516991	0.0213117243	0.0918477663	-0.1466794722	0.0662815334	0.0795774362	-0.0262324458	0.0476799924	-0.019745152	0.0768132552	-0.0118330366	-0.092661062	-0.0111829	0.0041547999999999	0.00012505725241	1.7262363039999987e-05	0.103378	0.0836758	0.010687010884	0.0070016395056399	0.174661	0.03253	0.0010582009	0.030506464921	0.000648794	-0.0005290059999999	2.79847348036e-07	4.20933654436e-07	-8.10281e-05	-0.0001082427	6.565552989610001e-09	1.1716482103290002e-08	-7.07874e-06	-9.779744e-05	5.01085599876e-11	9.5643392705536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.3456354926531	1.605422696565597	2.577382034647953	578125.4854127264	807.8406343335959	0.1262939933984626	0.0159501727685309	652606.4904805066	740.4964544006236	0.7473743419699304	0.5585684070349864	548334.9989798949	742.4327798228751	613.4404449719194	0.9721280000000002	24.180061	0.1057004255	0.059277	-0.0744685785	0.0547681728	0.0990970961	0.0533385606	0.1412477158	-0.0395979505	-0.0678076069	-0.1120169188	0.0583850671	-0.0977514637	0.0798990282	-0.0546565162	-0.1037688458	0.0799970748	-0.0174310001	0.0274646014	0.0241040539	0.0324423093	0.1160024672	-0.0375564063	-0.2458955337	0.0585749029	-3.39096e-05	0.0233903982	-0.0845914274	-0.0095926231	0.0489071527	-0.0933615433	-0.07028715	-0.061850702	0.0955197573	0.0001156167	0.0470182811	0.0414788535	-0.0603268444	0.0436483152	0.0074605495	-0.0440674273	-0.0287502523	-0.0267362904	0.0497509042	-0.0580469589	0.0471933903	0.0978933216	0.0009124485	-0.0145079868	-0.1224606387	-0.1346873221	-0.006680675	-0.1427002661	-0.0703700583	-0.010689426	0.0464845062	-0.0206287031	-0.0619243096	-0.0776441939	0.0923462952	0.0439705246	-0.0591223304	0.01826487	-0.0961939615	0.0346248431	-0.0334533363	-0.0691292422	0.1580672784	-0.0348110256	0.1740681573	0.1221793963	0.0672084362	0.0061580505	0.0563173866	-0.0978263564	0.0680894996	-0.0599717025	0.0512466137	-0.0915674665	0.0287020409	0.0192487564	0.0687669596	0.029127217	4.38009e-05	-0.1214975907	-0.0906016281	0.0312462651	0.007550744	0.0595504302	0.0200768346	-0.0809591765	0.0390565219	0.1009554726	0.0921036402	-0.0793755065	0.0972239229	0.0497674352	0.0649304956	-0.0451858724	0.1610079072	0.0860035366	-0.0004245372	0.0750362016	-0.0165379384	-0.0966728009	-0.015341	-0.0041581	0.000235346281	1.7289795609999997e-05	0.068502	-0.034876	0.0046925240039999	0.001216335376	0.131926	-0.042735	0.001826280225	0.0174044694759999	0.000953329	0.000304535	9.274156622500007e-08	9.08836182241e-07	-4.73403e-06	7.629407e-05	2.2411040040900003e-11	5.820785117164901e-09	9.07187e-05	9.779744e-05	8.229882529690001e-09	9.5643392705536e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.6032522205445	0.2576167278914454	0.066366378489495	578517.3072884693	808.921742132904	1.0811077993081426	1.1687940737248952	654354.3848953324	740.2874624332132	-0.2089919674103839	0.0436776424420629	548025.5270358061	742.2920471952699	616.2505025832738	1.008733	25.090544	0.044165426	0.0262723	-0.0716161299	0.0013023943	0.0934683026	0.1084312704	0.0290994463	-0.1781751886	-0.0747405182	0.0977012721	0.1039524647	0.077381601	1.35412e-05	-0.0121505565	-0.1500848669	0.0573636401	-0.0239541068	0.025933607	-0.0922966103	-0.0956315833	0.1227552686	0.0962940692	-0.1434156273	0.0445601817	0.1502800255	0.044910987	0.1393257259	0.0359164219	0.0089669926	-0.0095213824	-0.0518357512	-0.0899613777	-0.0753277671	0.1770772685	0.0217866344	0.0913275066	-0.0276658725	-0.0146764166	-0.0143963242	-0.0596667532	-0.0314143183	0.0602689301	0.0381503879	-0.0230198028	0.0113891785	0.1398606143	-0.0431862625	0.0604585068	0.1029132365	0.1234514101	-0.0481588354	0.1678655814	0.1174397618	-0.0512402974	0.1157807972	-0.0079463843	-0.1155686358	-0.0258516943	0.136434434	-0.036870004	-0.0804649615	0.0093368872	0.1397301838	-0.0460866013	0.0273816067	-0.0538551627	0.036244428	-0.1483703702	-0.0227051871	0.2246314611	-0.0369406977	-0.0788412962	0.0905525522	-0.1455644965	0.0734370339	0.0249475517	-0.0269703762	-0.0965218267	0.0506599318	0.0319337695	0.0220603615	0.0525164645	-0.0059845294	0.0083918278	-0.0479410105	-0.0448166972	-0.0892110394	0.066477527	-0.1265951545	-0.1089422611	-0.0227807746	-0.0731650296	-0.1361970901	-0.0074147172	0.0819506057	0.0591941505	-0.1639413022	-0.0459777692	0.0532775569	-0.0573090083	-0.003484472	0.0732270951	-0.0212145853	-0.1003129872	-0.015345	-3.999999999998796e-06	0.0002354690249999	1.599999999999037e-11	0.0570314	-0.0114705999999999	0.00325258058596	0.0001315746643599	0.14309	0.011164	0.000124634896	0.0204747481	0.00136994	0.000416611	1.73564725321e-07	1.8767356036e-06	9.19149e-06	1.392552e-05	8.448348842009997e-11	1.939201072704e-10	9.07187e-05	0.0	8.229882529690001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
760.3758393620176	-0.2274128585269181	0.0517166082233841	578171.4170854928	806.9478619641961	-1.9738801687078649	3.896202920418189	651164.8519285873	740.5703097347615	0.2828473015482586	0.0800025959931315	548444.3836606406	742.6335209684402	619.7051412693287	1.236346	30.752037	0.1692680994999999	0.121638	-0.0714756726	0.091291565	0.1819587698	0.0529646381	0.1578409449	-0.0148135863	0.0972105623	-0.0255653572	-0.2099567847	-0.0488004936	0.0133461367	0.0618432162	-0.0578407749	0.0527559626	-0.0289601359	-0.0848089406	0.0038145185	0.1382864206	0.1242806768	0.1036630277	-0.0468317932	0.0040488926	-0.2882783213	-0.0496306349	0.0496418548	0.1271291264	0.1782474147	-0.1126180406	0.0040145501	-0.0136040275	0.010952055	0.0865107784	0.0118816779	-0.013749665	-0.1015317476	0.135407311	-0.2386516582	0.032169002	0.0161061432	-0.051267197	-0.0122235915	-0.1260326189	-0.1551985212	-0.027161273	-0.0349709821	-0.0905393628	-0.1305375973	-0.0402423983	-0.0691758036	0.1615847394	-0.2019445824	0.1144739598	0.044775905	0.0520851765	0.0772515367	0.0933603947	0.0196623324	-0.122521609	-0.0403856081	0.0458777084	-0.1476144615	-0.0013865035	-0.03621457	-0.1922189414	-0.0058319952	0.0898953866	0.0011191002	0.0624032243	0.0156894015	0.0370424113	0.1142874323	0.2007098792	0.0418324081	-0.0572435285	-0.0950063765	0.0145291666	0.182274349	0.0206076529	0.16959655	0.0015588766	0.0989391598	0.0559565495	0.0997003357	0.1904753137	0.0056024136	-0.0869279109	-0.0833858081	-0.2164276256	-0.0637729359	0.0100776221	0.049814776	-0.0799769729	-0.0304311999	-0.0703147569	-0.0053834952	0.2248667329	0.044832577	0.1059063801	0.060620239	0.0713867084	-0.0258549876	-0.1035676303	-0.0153739	-2.8900000000000103e-05	0.0002363568012099	8.352100000000062e-10	0.0836134	0.026582	0.00699120065956	0.000706602724	0.0288884	-0.1142015999999999	0.0130420054425599	0.00083453965456	0.00185674	0.0004867999999999	2.369742399999999e-07	3.4474834276e-06	-6.95227e-05	-7.871418999999999e-05	4.83340581529e-09	6.195923707356098e-09	8.71209e-05	-3.5978000000000014e-06	7.590051216810001e-09	1.294416484000001e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.5415293681566	2.165690006139016	4.690213202690411	581469.5840111272	814.074953274457	7.12709131026088	50.79543054479615	662718.0295488094	742.1308324013663	1.560522666604811	2.4352309929873903	550758.1724007449	745.3200350310653	624.5014167294876	1.238768	30.812265	0.18320048	0.1083	-0.0246640292	-0.0774433537	0.1489924885	0.0041596312	0.0709614786	-0.0668770943	0.091411421	0.0145038514	0.01569223	-0.0448697116	0.1271405945	-0.0350369476	-0.045919729	0.0043477213	-0.124607884	-0.1590770937	0.0546921189	0.0637656151	-0.0032702646	0.0007227858	-0.0590033168	0.2249304126	-0.044502956	-0.0092717527	0.1869146599	0.1515992598	0.0801315774	-0.0420322719	0.0374924115	-0.0322447142	-0.0716538119	0.0042987889	-0.0934507759	-0.0057598453	0.0165951587	0.1936394422	0.0672514817	-0.04186914	0.0480370018	-0.0637318585	0.0285223463	-0.1440510952	-0.0879639388	-0.0390267198	0.0001452067	-0.1786495371	-0.0157159827	0.0490889185	0.0424419501	-0.0239502864	0.098915512	-0.2239676364	-0.0782585392	-0.0263720186	-0.0050543406	0.2077316419	-0.011192065	-0.0554158991	-0.00736313	0.1382110782	-0.0165231159	-0.0778053323	0.0831761909	-0.0056655588	-0.0724676609	0.0800670298	0.166942888	0.082610364	-0.2504243825	-0.1610029824	0.1421804682	0.0779101984	0.0315070786	-0.0096638281	-0.0147089426	0.0186411973	0.1462034999	0.078538031	-0.039183737	-0.0217283644	0.2184813859	-0.0124529	-0.0662098565	-0.0303238482	-0.0768073301	-0.0600336329	0.191801509	0.0325118609	-0.0926951407	-0.09362132	-0.2107319033	-0.060117764	-0.0605036465	0.0242272051	0.0473355309	0.0309271272	-0.0332770577	-0.1269230415	-0.1438805737	0.0695158277	-0.030451217	-0.1064242213	-0.0152883	8.559999999999991e-05	0.00023373211689	7.327359999999985e-09	0.0120743	-0.0715391	0.0001457887204899	0.00511784282881	0.0947694	0.065881	0.0043403061609999	0.00898123917636	0.000960849	-0.000895891	8.02620683881e-07	9.23230800801e-07	-6.82085e-05	1.314199999999995e-06	4.65239947225e-09	1.727121639999987e-12	7.04305e-05	-1.6690400000000005e-05	4.96045533025e-09	2.7856945216000017e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.5450973459971	-0.9964320221595244	0.992876774784919	579950.9352917242	809.3631858132279	-4.711767461229101	22.20075260869733	655068.7665497377	740.6429323203697	-1.48790008099661	2.213846651029719	548551.9531961158	742.6678507842067	624.2090750279817	1.154905	28.726324	0.0782838049999999	0.051756	-0.0658689165	-0.070997516	0.1534393523	0.0684483434	0.0827432015	-0.011900098	0.0777093812	0.0039531094	0.0455719476	-0.054143247	-0.1667862476	-0.0436148816	0.056487471	0.0522266119	-0.044568171	-0.0799658624	-0.0738369488	-0.005452952	-0.0360319932	0.0276974816	0.0015424761	0.0909301536	0.054562889	0.0861213131	0.0162849749	-0.1310171101	0.050057161	-0.0638138157	-0.0722441511	0.0756753156	-0.0309086638	0.0330282535	-0.1426144127	0.1258312834	0.119888598	-0.0706995734	-0.0192989456	0.0349743172	-0.0696190884	0.0046316436	0.101915257	0.0927281203	0.0489410706	-0.0205866896	-0.0164974959	-0.0274113434	-0.009344299	0.0577388273	0.1640521911	-0.0800269192	0.0505530089	0.0873520509	-0.1137588588	0.040040529	-0.004476754	-0.0396333062	0.0250600964	-0.1045211333	-0.0784855446	0.0576528615	0.0382623286	-0.0410684464	0.1277172515	-0.0458716292	-0.0386561837	0.0782994151	0.0604296441	-0.0076791745	0.0186323787	-0.0420089249	-0.0290873506	-0.0308677066	-0.0855216953	0.0953303416	0.0198004929	-0.0455559608	0.0938446246	-0.1217833851	-0.0770929214	-0.0940448639	-0.0653812994	0.082941535	0.0764628791	-0.1360557311	-0.0715933331	0.0282967665	-0.0092830232	0.0565621293	0.0465822402	0.0868042263	0.1192412079	-0.0169076223	-0.0541160062	0.0329605302	-0.0280727532	-0.0936514397	-0.0668570967	0.0281182209	-0.0664412249	0.0676152521	-0.034995421	-0.108871781	-0.0153528	-6.450000000000032e-05	0.00023570846784	4.160250000000041e-09	0.0285939	0.0165196	0.0008176111172099	0.0002728971841599	0.142234	0.0474645999999999	0.0022528882531599	0.020230510756	0.0008151229999999	-0.000145726	2.123606707602913e-08	6.644255051288369e-07	4.05851e-05	0.0001087936	1.64715034201e-09	1.183604740096e-08	4.0248e-05	-3.01825e-05	1.6199015039999996e-09	9.109833062499999e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.6220583201623	-2.9230390258347825	8.544157146553154	575507.4273699197	807.3441727756124	-2.0190130376155366	4.076413646061516	651804.6133147378	737.8138840222401	-2.829048298129578	8.003514273149863	544369.3274559836	740.0791668879973	621.7606145671393	0.983799	24.470358	0.095864975	0.0568587	-0.0553201103	-0.1127472531	0.1431368543	0.0742041952	-0.0191873187	-0.091769289	-0.0419374646	0.0800505718	-0.0436827901	-0.0033084323	-0.0751145367	-0.0326024863	0.0120656537	0.1057709186	0.1220091177	-0.0502253025	-0.0540831706	-0.0466464816	0.1064537052	0.0049154652	-0.0095040973	-0.1104126074	-0.1003139424	0.0527000272	0.1562810332	0.0999745149	0.0370615751	0.0416764719	-0.0181948426	-0.0163935537	-0.0349075369	0.056424551	-0.0557354005	0.0437308801	0.116286438	0.0418989606	0.0456994151	0.0333019873	-0.1326982656	0.074763709	-0.1070563539	-0.0059962168	0.1127485942	0.1023942015	-0.0068926383	0.1589980365	-0.0225259115	-0.0602925477	0.0253231965	-0.0059916134	-0.0172882003	-0.0353842187	-0.0927540266	0.0124047348	-0.0848293919	0.0813002089	-0.2438601703	-0.0220666303	-0.0935106735	-0.1253510685	0.058500554	-0.0343182555	-0.0532581374	-0.0844028617	0.0046926996	-0.0268610369	-0.082054425	0.1092515493	-0.072004391	0.0794641906	0.106001092	0.0079292572	0.0929030301	-0.0187241955	-0.1328805462	0.0605498962	0.1274501921	-0.0372322866	0.0002652964	-0.0278615674	-0.0096058478	-0.0331477096	-0.0382917548	-0.0420865585	-0.1151069634	-0.0802936614	-0.0269314683	-0.0452993527	-0.0647125381	0.040714866	0.1251642025	0.0558031184	0.1777413523	0.0779175101	0.0536320816	-0.0115074055	-0.0715014288	-0.1024672439	0.0825769319	0.0656857936	-0.0394798359	-0.1109009027	-0.00768685	0.0076659499999999	5.90876629225e-05	5.876678940249999e-05	0.0792022	0.0506083	0.00627298848484	0.00256120002889	0.157064	0.01483	0.0002199289	0.024669100096	0.000528928	-0.0002861949999999	8.190757802494275e-08	2.79764829184e-07	-1.93464e-05	-5.99315e-05	3.742831929600001e-10	3.59178469225e-09	0.000149336	0.000109088	2.2301240896e-08	1.1900191744e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
759.997312290317	1.3752539701547448	1.891323482426388	577595.9146885057	809.5235570736402	2.179384298027798	4.7497159184901205	655328.3894571592	738.6625628989437	0.848678876703616	0.7202558357629114	545622.381828436	740.4498504301255	620.7642679307538	1.069103	26.59214	0.135894667	0.0800643	-0.0714970457	-0.0390942336	0.1353627863	0.0978758287	0.0439897428	0.0408597417	0.0774188684	0.0416896432	-0.0289075722	-0.0918955159	-0.0507402147	-0.0782995512	0.0022809598	0.1282808212	0.0669226005	-0.0305876149	-0.0098588831	0.1128849438	-0.0297248801	-0.0096159784	-0.0110178247	-0.0682761783	0.0965353279	0.1572945504	0.045731882	-0.0838960377	0.0700080413	-0.0484142065	-0.0143754169	0.1459277125	0.096532161	-0.0215357866	-0.0462343689	-0.0403411475	0.1201961688	0.1051773038	-0.2116062547	0.0006655717	0.0219947635	0.0032790469	0.0122217458	-0.0507134513	0.0781044391	-0.1184687206	-0.0661466826	-0.0213189416	0.1171809403	-0.1249133607	0.0325823696	-0.0019809558	-0.0659222957	-0.1086530175	0.0092637794	-0.0629915762	0.0541464068	0.1363795395	0.0940946673	-0.0870213113	-0.1099232077	-0.0782048922	-0.0664143055	0.0366075576	0.0388830451	-0.0788978665	-0.0324507759	-0.0388450426	0.0673254059	-0.0217549773	0.0362544	0.1216340399	0.0254174685	-0.041675128	-0.1550861705	-0.0297911102	0.0227615099	-0.0953443643	0.0463403143	0.0072352393	-0.1288842587	-0.0383554233	-0.022090731	-0.0298438348	0.1769368427	-0.0080363852	-0.1010964638	-0.1309059307	0.0961662845	-0.0391605586	0.03409346	0.0155593792	0.1382100361	0.0843769408	-0.1771869453	0.0982903519	0.090381355	0.0215881228	0.086982458	-0.090131246	-0.0513445265	0.0637282764	-0.0438968002	-0.1125037874	-0.0008509029999999	0.0068359470000001	7.240359154088298e-07	4.673017138681037e-05	0.136723	0.0575208	0.018693178729	0.00330864243264	0.167376	0.0103119999999999	0.0001063373439999	0.028014725376	-0.000424677	-0.000953605	9.09362496025e-07	1.80350554329e-07	0.000251567	0.0002709134	6.3285955489e-08	7.339407029956002e-08	0.000149336	0.0	2.2301240896e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
