global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51
696.6659694245143	-1.542290757670003	485343.4729541983	2.378660781194311	814.8658833032404	4.985997598429663	24.86017205154636	664006.4077715701	668.4982687893364	3.746181425566761	446889.9353743399	14.033875273261406	679.7226052220922	508.5594931403563	1.105639	45.959785	0.19713678	0.102597	-0.0727299209	0.1007801892	0.0044077526	-0.0953981818	0.0379784216	0.0175149024	0.0539146009	0.1056760872	-0.0604033335	0.0765474186	-0.0467292444	0.0508568518	-0.0293214255	-0.0491855384	0.1098564576	0.0239413278	0.0002368831	-0.0717766742	-0.0780854124	-0.1279216028	-0.0879727935	-0.0445069403	-0.0576002666	0.0840878873	-0.0164621283	0.0442342609	0.0012170177	0.0522417353	-0.0114873766	-0.0194436768	0.0554064641	-0.08386075	0.1122533597	0.0230147171	0.0819445778	0.0023706562	-0.0785574968	0.00355796	0.0513406599999999	1.26590793616e-05	0.0026358633692355	0.123047	-0.010375	0.000107640625	0.015140564209	-0.00176432	-0.06084062	3.1128250624e-06	0.0037015810419843	0.00122446	0.0003253679999999	1.0586433542399997e-07	1.4993022915999995e-06	-0.00259231	-0.0008665599999999	6.7200711361e-06	7.509262335999999e-07	-0.000343148	0.000299682	1.1775054990400001e-07	8.980930112400005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
699.2116638246343	2.5456944001200554	488896.9508284135	6.480559978802609	817.2453630870829	2.3794797838424984	5.661924041715142	667889.983487338	666.1395351302141	-2.358733659122322	443741.8802634977	5.563624474676579	678.0955152613567	532.9971598105816	0.962725	40.019093	0.30426251	0.182844	-0.0182179581	0.0553371665	-0.0086882891	-0.0906142171	0.0167125282	0.0289601551	0.000647275	-0.0012406537	-0.0227142432	-0.0382764023	-0.0175030501	-0.0090093339	0.015006329	0.0075825428	0.0419992069	-0.0156020273	-0.0043334938	-0.0840508406	-0.0340851488	-0.0946745303	-0.0905876741	0.0794126639	-0.027235292	-0.0302676544	-0.0292165115	-0.0305142609	-0.005929719	-0.0045262915	-0.0130574604	0.0330870293	0.0663254785	-0.0194158605	0.0565197828	-0.0137750931	0.0802681812	-0.0023706562	-0.0835859703	0.00350217	-5.5790000000000006e-05	1.22651947089e-05	3.1125241000000012e-09	0.137767	0.0147199999999999	0.0002166783999999	0.018979746289	0.130986	0.13275032	0.017157332196	0.0176226474601024	0.000280959	-0.0009435009999999	8.901941370009998e-07	7.8937959681e-08	-0.0007768029999999	0.0018155070000001	6.034229008088446e-07	3.296065667049363e-06	-0.000718868	-0.00037572	5.16771201424e-07	1.4116551840000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.75730810284	5.545644278205714	496682.8633243615	30.754170460395773	822.1324892850271	4.887126197944212	23.88400247463265	675901.8299379952	666.7900817250137	0.6505465947996072	444609.01308685046	0.4232108720053643	679.2212973522969	550.0227503523541	1.215138	50.51152	0.5171360899999999	0.311549	0.0799279469	0.0212723452	-0.0506864596	-0.0059891933	0.0125362902	0.0562176979	0.0765530755	-0.0241752908	-0.0190748352	-0.0885737209	0.0166797288	0.0575749248	-0.083626302	-0.0186806715	-0.0276804431	0.0049659393	0.0487658987	0.0560928812	0.1399726131	-0.0956496643	0.0481291062	0.0441777311	-0.0282074877	-0.0755013029	-0.041648136	0.0572184338	0.1175182416	0.0079057066	0.0755065034	-0.0388004973	-0.009103827	-0.0043201738	-0.0336661157	0.1274906901	0.0785574968	-0.0071079182	-0.0882931893	-0.00896162	-0.01246379	8.03106330244e-05	0.0001553460611641	-0.0312128	-0.1689798	0.02855417280804	0.0009742388838399	-0.104062	-0.2350479999999999	0.010828899844	0.0552475623039999	0.00152263	0.001241671	1.5417468722410003e-06	2.3184021169e-06	-0.0011478	-0.0003709970000001	1.31744484e-06	1.3763877400907424e-07	-0.00111909	-0.000400222	1.2523624281000002e-06	1.601776492840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.583166270248	-3.174141832592113	492218.9391937864	10.07517637341122	816.5040169922548	-5.628472292772244	31.67970035050484	666678.8097644884	664.7563029952861	-2.033778729727601	441900.9423719606	4.136255921492414	676.128912752154	550.7823943598584	0.980628	40.763287	0.647565535	0.415703	0.0421623227	-0.0114361622	-0.0043418936	-0.0195735238	-0.0309698675	0.0695443433	-0.023693577	-0.1061521275	0.0063432757	-0.0483308335	-0.0573009535	-0.031425625	-0.0562587771	0.0164026122	-0.0073547181	-0.0298731996	-0.0745303684	-0.0543578712	0.0356357084	-0.067970261	-0.0258161018	-0.0267124352	0.0034424324	-0.0402323242	-0.0620163677	-0.032461007	-0.047815688	0.0527594439	0.0450929313	0.0560677271	0.0192813018	0.0399627573	-0.0162619056	-0.0075891687	0.0768132552	-0.0118330366	-0.092661062	-0.0171903	-0.0082286799999999	0.0002955064140899	6.771117454239997e-05	0.21141	0.2426227999999999	0.0588658230798399	0.0446941881	0.205932	0.309994	0.042407988624	0.096096280036	7.95299e-05	-0.0014431001	2.0825378986200103e-06	6.32500499401e-09	-0.000916069	0.000231731	8.391824127610001e-07	5.3699256361e-08	-0.00105952	5.957000000000011e-05	1.1225826304e-06	3.548584900000013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8542315395802	2.271065269332212	495410.7792561729	5.157737457566991	816.2171257765422	-0.2868912157126715	0.0823065696530946	666210.3964109196	668.0724900061728	3.316187010886665	446320.8519030478	10.997096291173436	679.5210276036481	554.0830847973315	0.8866199999999999	36.855518	0.275884705	0.170509	0.0966220978	0.0084780427	-0.0054228231	-0.0673116953	-0.001502896	0.0564773588	0.0372033412	-0.079897342	-0.0387320588	-0.0961583532	0.0533237502	0.0298638271	-0.0147294271	-0.0248370202	-0.0242168845	-0.0021271409	-0.0924797166	0.005734711	-0.0072529518	-0.044492982	-0.1188141566	-0.0049946765	-0.0432253124	-0.1033555914	0.012241179	0.0133681531	0.0137697218	-0.0108773139	0.0287843094	0.0650218979	0.0282297048	-0.0269902771	-0.0069265096	0.0435092205	0.0750362016	-0.0165379384	-0.0966728009	-0.0287558	-0.0115655	0.00082689603364	0.00013376079025	0.16173	-0.0496799999999999	0.0024681023999999	0.0261565929	0.0709216	-0.1350104	0.00502987334656	0.01822780810816	0.00117854	0.0010990101	1.2078231999020103e-06	1.3889565316000002e-06	-0.00053724	0.000378829	2.886268176000001e-07	1.4351141124100001e-07	-0.000944783	0.0001147369999999	8.92614917089e-07	1.3164579168999991e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.6457591936914	0.7915276541112917	496525.6459496538	0.6265160272229245	816.251724453085	0.0345986765428278	0.0011970684185152	666266.877672635	668.5607347875882	0.4882447814154602	446973.4560997199	0.2383829665794305	680.3313073201713	561.6286936748462	0.890291	37.008121	0.13533945	0.0783206999999999	0.0876225662	0.0072580521	0.0200046212	-0.0621847724	0.0235113713	0.0107459208	0.0016693115	-0.0299401917	-0.0435509672	-0.0790374157	0.0059179278	0.0038473427	-0.0267975723	0.0110668443	-0.0361511883	0.064045195	-0.0188131363	-0.0751318665	0.0076206421	-0.0432503491	-0.0278793613	-0.0031734316	-0.0495379244	-0.0728433795	-0.0465146029	-0.0296889125	0.106303698	-0.0347126687	0.0260420935	-0.0158405414	0.0833432359	0.0097886125	-0.0087618832	-0.0205676666	0.0732270951	-0.0212145853	-0.1003129872	-0.0205715	0.0081843	0.00042318661225	6.698276649000003e-05	0.211887	0.0501569999999999	0.0025157246489999	0.044896100769	0.0149163	-0.0560053	0.00022249600569	0.00313659362809	0.00117854	0.0	0.0	1.3889565316000002e-06	-0.000913309	-0.0003760689999999	8.341333294809999e-07	1.4142789276099996e-07	-0.000900995	4.378800000000001e-05	8.11791990025e-07	1.9173889440000006e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.5599030654789	2.914143871787473	500641.0164260299	8.492234505476487	832.5120922478725	16.2603677947875	264.39956082176246	693076.3837389301	671.008369967597	2.447635180008774	450252.2325665715	5.990917974416584	684.7662995131565	558.4007292580791	0.950751	39.521339	0.3601829499999999	0.21873	0.1008190278	0.0684391241	-0.0675835596	-0.0120217916	0.0703641896	0.063641752	0.1025928572	-0.0758140192	-0.079940672	-0.0798297338	0.0019244943	0.0781323444	-0.0346966211	-0.0352670388	-0.0617188136	-0.0237946405	-0.043204642	-0.0712735875	0.0535051122	0.0286625743	0.0347496998	0.0212351026	-0.0916485144	-0.0783176568	-0.0284795566	0.0739757455	-0.014724898	-0.0392542205	0.1238207268	0.0276627259	0.0134588849	0.0283944214	-0.0007188711	0.0734988274	0.0713867084	-0.0258549876	-0.1035676303	-0.0177374	0.0028340999999999	0.00031461535876	8.032122809999995e-06	0.035371	-0.176516	0.031157898256	0.001251107641	-0.113673	-0.1285893	0.0129215509289999	0.0165352080744899	0.000722208	-0.000456332	2.0823889422400006e-07	5.21584395264e-07	-0.000368734	0.0005445749999999	1.35964762756e-07	2.96561930625e-07	-0.000944959	-4.396399999999996e-05	8.92947511681e-07	1.9328332959999966e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.1272248387781	-6.432678226700773	491579.3854101266	41.3793491682702	806.6264736569066	-25.88561859096592	670.0652498369604	650646.2680041762	665.8145802008195	-5.193789766777513	443309.0552079935	26.975452141482812	677.2316133220642	546.931766110744	0.981924	40.817146	0.18788971	0.096474	0.0720836346	0.041225584	-0.019351452	-0.0399276283	-0.0062415734	-0.0260010371	0.0539313229	-0.0744322327	-0.0119415503	-0.055020651	0.0231756429	0.0661556952	0.0129951743	-0.0451289389	-0.0402148946	-0.0965012103	-0.1173123967	-0.0744833457	-0.069865575	0.1227833182	-0.041602674	0.1060143973	-0.021126743	-0.0605729536	-0.004466211	0.0430184802	-0.010702672	-0.0089200898	0.0328766701	0.167374189	0.0517936968	-0.0093007935	0.0089417185	-0.0901281809	0.0695158277	-0.030451217	-0.1064242213	0.00948484	0.02722224	8.99621898256e-05	0.0007410503506176	0.0823634	0.0469924	0.00220828565776	0.00678372965956	-0.168274	-0.054601	0.028316139076	0.002981269201	0.00141213	0.0006899219999999	4.759923660839999e-07	1.9941111369e-06	9.61364e-05	0.0004648704	9.242207404960001e-09	2.1610448879616e-07	-0.00091827	2.6688999999999988e-05	8.432197929e-07	7.123027209999994e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.0186338346036	3.8914089958254863	497051.2740540109	15.14306397279152	821.5122385580988	14.88576490119226	221.58599669356744	674882.3581007387	667.2535816276841	1.4390014268645928	445227.3421949725	2.070725106518334	679.922115838653	566.4217161892448	1.070145	44.484394	0.18336064	0.100453	0.1199332112	0.0832069259	-0.0467814508	-0.0398854506	-0.0522803798	0.1455281908	0.0888031752	-0.0656540766	-0.0276165201	-0.0683553258	0.000945783	0.0710642547	-0.1072315784	-0.0264790574	-0.0088987803	0.0110017619	-0.0541727293	0.0796275163	0.0097525279	0.0019405109	-0.0379327782	0.028017313	-0.0392194038	-0.0551677964	-0.057290472	0.0438738308	0.2038970214	0.0223118026	0.0698647306	0.0640649124	0.0239010346	-0.0470963095	0.02383968	0.0953837651	0.0676152521	-0.034995421	-0.108871781	0.00269585	-0.00678899	7.2676072225e-06	4.60903852201e-05	-0.00508993	-0.08745333	0.0076480849280889	2.5907387404900004e-05	-0.195491	-0.0272169999999999	0.038216731081	0.0007407650889999	0.00203204	0.00061991	3.842884081000002e-07	4.129186561600001e-06	-0.000323349	-0.0004194854	1.0455457580100001e-07	1.7596800081316002e-07	-0.000719639	0.000198631	5.17880290321e-07	3.9454274161e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.4273122621994	-2.59132157240424	493404.12901189737	6.714947491607584	826.1030030996708	4.590764541571957	21.075119076154383	682446.1717302947	667.3391018607916	0.0855202331075588	445341.476872368	0.0073137102707712	681.1783437223581	542.6495861290799	0.8679489999999999	36.079369	0.23738708	0.133919	0.0561071153	0.0418193589	-0.0356415228	0.0116119316	0.0145590586	0.0811219902	0.0572893464	-0.0184235741	-0.0336617627	-0.0517217149	-0.0509361528	0.028831829	-0.0075636673	-0.0482459596	-0.0833327483	-0.0273852265	-0.0598445582	-0.0466358924	0.0007771544	-0.0356057765	-0.0022046133	0.0255276427	-0.0455131586	-0.0309956637	-0.0853334832	0.0236047367	0.0188004725	-0.0543567112	0.1014251048	0.0512542326	0.0036232614	-0.0154821576	-0.0330185809	-0.0073928484	0.0656857936	-0.0394798359	-0.1109009027	0.014108	0.01141215	0.000199035664	0.0001302371676225	0.0469146	0.05200453	0.0027044711405209	0.00220097969316	-0.0947417	0.1007493	0.00897598971889	0.01015042145049	0.0012155	-0.00081654	6.667375716000003e-07	1.47744025e-06	0.000217687	0.000541036	4.7387629969e-08	2.92719953296e-07	-0.0008264849999999	-0.0001068459999999	6.830774552248347e-07	1.1416067715978631e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.9753746950987	-0.4519375671006855	492769.4266783242	0.2042475645568866	815.2179311506906	-10.885071948980226	118.48479133447616	664580.2752696121	668.0338686736859	0.6947668128942723	446269.2496951314	0.4827009242992648	678.4600115717175	526.8121106487233	1.099585	45.708149	0.7908433	0.451505	-0.0280475315	-0.1101104674	-0.06214786	0.0178327207	0.0589530531	-0.0166908558	-0.0894338526	0.0110902541	-0.0430779057	-0.0342150084	0.0545589397	-0.0727213511	0.0428409792	-0.1462754816	0.0226663667	-0.0208523593	0.0787125069	-0.0555523924	-0.0234478535	-0.0538870208	-0.176157076	-0.1460137973	-0.0471653395	-0.0321669903	0.0477241626	-0.0796950656	0.0286425383	0.0034875576	-0.0157317449	-0.0310479432	-0.0201604179	-0.1894989333	-0.0116089395	-0.0640848924	0.0637282764	-0.0438968002	-0.1125037874	-0.0189628	-0.0330708	0.0003595877838399	0.00109367781264	0.246994	0.2000794	0.04003176630436	0.0610060360359999	0.233273	0.3280147	0.054416292529	0.10759364341609	-0.00171465	-0.00293015	8.585779022500001e-06	2.9400246225e-06	-0.000776276	-0.000993963	6.02604428176e-07	9.87962445369e-07	-0.00149594	-0.0006694550000001	2.2378364836000003e-06	4.48169997025134e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
698.7515350336392	-3.223839661459465	488253.7077118672	10.393142162799077	816.4652513218218	1.247320171131264	1.555807609310926	666615.5066160057	665.8184445297095	-2.2154241439764064	443314.2010759618	4.908104137713593	678.0269896554433	528.310127311231	0.991512	41.215733	0.2991303	0.145243	-0.0042319248	-0.0652012116	0.0302611973	0.0529247536	-0.021481053	0.0521966349	-0.1103830893	-0.0346544673	-0.0104665233	-0.0111821827	-0.0287159172	-0.0888542088	0.0192977281	-0.1218957704	-0.0674992886	0.0244488337	-0.0278519687	-0.1237398656	-0.1572149853	-0.0641238464	-0.0893029429	-0.0447152837	-0.0133994488	-0.0015856121	-0.0327782769	-0.0949379604	-0.0458780405	-0.0585263651	0.109200059	0.0701263539	0.0101755692	-0.0876222275	-0.0055408853	-0.117019218	0.0617435365	-0.0482387676	-0.1136742748	0.0477746	0.0667374	0.00228241240516	0.00445388055876	0.290133	0.0431389999999999	0.0018609733209999	0.0841771576889999	0.287634	0.0543609999999999	0.082733317956	0.0029551183209999	-0.0023865	-0.00067185	4.513824225000001e-07	5.695382250000001e-06	-0.00148876	-0.000712484	2.2164063376e-06	5.07633450256e-07	-0.000182416	0.001313524	3.3275597056e-08	1.7253452985760004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.3752858612486	5.623750827609342	496144.5433321157	31.626573371036763	813.0882184551754	-3.3770328666464597	11.404350982410405	661112.450990611	664.5536452926974	-1.2647992370120846	441631.5474718123	1.5997171099463514	676.840635422358	573.0410676895796	1.258031	52.294525	0.7526271049999999	0.513288	0.0929252653	0.0050592663	-0.0084919029	-0.0514356922	-0.0069221889	-0.0078506018	0.0898267225	-0.0721803081	0.0110342875	-0.0626433228	0.0169459365	0.0348110518	-0.1247714773	-0.0048667354	-0.0469261673	0.0056083485	0.0541687005	0.0828433756	-0.0067498815	-0.0313768028	-0.0214030686	0.173387574	-0.002550375	-0.0751282344	0.0189988187	0.0567668371	0.0892746869	0.0853487063	0.0670419874	-0.0225252198	-0.0883409866	0.0093907698	0.0153176423	0.0806469362	0.0597324219	-0.0524983198	-0.1144078661	0.0266794	-0.0210952	0.0007117903843599	0.00044500746304	0.138549	-0.1515839999999999	0.0229777090559999	0.019195825401	-0.153347	-0.440981	0.023515302409	0.194464242361	-9.74209e-05	0.0022890791	5.239883126056812e-06	9.490831756809998e-09	-0.0011493	0.00033946	1.32089049e-06	1.1523309159999999e-07	-0.000333215	-0.000150799	1.1103223622500002e-07	2.2740338401e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.8987434097717	1.5234575485230837	498293.0359474947	2.3209229021519637	820.1472323777052	7.059013922529857	49.82967755847036	672641.4827768096	667.2472801368235	2.693634844126109	445218.93284998863	7.255668673490287	679.6197943458104	554.3226442361871	1.181271	49.103733	0.21720083	0.112433	0.0787328148	0.0407784108	-0.0449653591	0.0592136816	-0.0343615787	0.0471701729	0.0814317144	-0.0798395716	-0.0271017575	-0.0621649162	-0.0391263944	-0.001949745	-0.0117451715	0.0048613786	-0.0623759764	0.0137357803	-0.0886768089	-0.0161259993	-0.0007309327	-0.0634490615	0.0698805717	-0.0504403559	-0.0309690213	-0.0431422948	-0.0759176289	0.0117676319	-0.0144668308	-0.0631771489	0.0808011419	0.0288075923	0.0368762828	0.0771049981	-0.0676159126	-0.0323187532	0.0576957916	-0.0566681795	-0.1147017419	0.00966646	-0.0170129399999999	9.34404489316e-05	0.0002894401274435	0.0547877	-0.0837613	0.00701595537769	0.00300169207129	-0.0930621	0.0602849	0.00866055445641	0.00363426916801	-2.00321e-05	7.738879999999999e-05	5.989026365439998e-09	4.0128503041e-10	-0.000501806	0.000647494	2.518092616360001e-07	4.1924848003600006e-07	-0.000731166	-0.000397951	5.34603719556e-07	1.58364998401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.8677167545655	0.9689733447938806	499661.9689898127	0.9389093429210408	815.3371324304586	-4.810099947246613	23.13706150250187	664774.6395199233	670.2813052694905	3.034025132667012	449277.028193772	9.205308505655076	680.5319413073208	561.0781690672738	1.062855	44.181347	0.1335653249999999	0.0658481	0.0761997652	-0.0295981182	-0.0633605166	-0.0469745664	0.0413391681	-0.0233536856	0.0200781355	-0.0717350004	-0.0625461968	-0.0906853862	0.0497257434	0.0061684089	-0.0753323912	0.0093090424	-0.0595906804	-0.0101882836	0.0221335444	0.0312794635	0.0126350849	-0.0018887692	-0.0345622086	0.0541252371	-0.06752783	-0.0986254888	0.0287517137	0.0051897595	0.0737105289	0.0714277619	0.0035750181	-0.0019880445	-0.077924823	0.0226529952	-0.0367376315	-0.0509172414	0.0556345156	-0.0607412226	-0.1145547726	0.00730574	-0.00236072	5.33738369476e-05	5.572998918400001e-06	0.098656	0.0438682999999999	0.0019244277448899	0.009733006336	-0.0620533	0.0310087999999999	0.00385061204089	0.0009615456774399	0.000443624	0.0004636561	2.1497697906721e-07	1.96802253376e-07	-0.0011647	-0.000662894	1.3565260900000005e-06	4.39428455236e-07	-0.000731166	0.0	5.34603719556e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
