global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
741.9919825245908	n/a	550552.1021307725	n/a	819.9071184437449	n/a	672247.6828747252	n/a	725.8642090222775	n/a	526878.8499395365	n/a	729.5112660130256	516.6256200222259	n/a	n/a	n/a	n/a	-0.0568924529	-0.0851642888	-0.0223551235	-0.0587200038	0.0101747666	0.0314912211	-0.0707319749	0.0471965308	-0.081598987	-0.0479337283	-0.044378373	0.1137635566	-0.0730587691	0.1401976352	-0.0312033795	-0.1597474398	0.0750201309	-0.0277690206	0.0750232987	-0.128393733	0.0824718419	-0.0193151545	0.1706534895	-0.0757435666	0.0877802874	-0.0276947005	0.0807879509	-0.0588427548	0.0582559704	-0.0948275137	0.1371124323	-0.0299705794	0.1278777812	-0.0252715063	0.0075670249	0.0281717404	-0.0956899918	0.0470708849	-0.0950951469	-0.0969754022	0.0585151259	0.0775802437	-0.0274513576	-0.0216968853	-0.0143216175	0.2378693067	-0.0780861498	-0.0863408931	0.0825970162	0.0673953748	-0.0335595751	-0.0390376974	0.1625892914	-0.0334201646	0.0437716622	-0.1037742686	0.1253452076	-0.0970806919	0.0344461862	-0.2265130739	0.0021694407	-0.1168709357	0.1198446364	-0.0094590189	0.0345550458	-0.1236280182	0.0712071208	-0.0599703297	0.0599108425	-0.035814407	0.1338043031	-0.0776019201	0.0906584449	-0.1142387903	0.0324980901	-0.0459094174	0.1187566991	-0.0506814927	0.0230540065	0.0611368808	-0.1420316193	-0.0105636422	0.2014623194	-0.0479880644	-0.002016284	0.025578831	0.0831994356	-0.0414986189	0.1147017419	0.1146833673	0.1146527451	-0.13037	n/a	0.0169963369	n/a	0.076642	n/a	0.005873996164	n/a	0.195632	n/a	0.038271879424	n/a	-0.0025893	n/a	n/a	6.70447449e-06	0.0008392579999999	n/a	n/a	7.043539905638321e-07	-0.00431657	n/a	n/a	1.86327765649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.1976531306046	-0.7943293939861178	549373.9610063161	0.6309591861503532	813.2589029265613	-6.648215517183644	661390.0431893141	44.198769562921385	724.7362984493102	-1.1279105729672665	525242.7022900076	1.272182260611347	728.3514192833233	511.15301323613375	1.168105	26.215496	0.2338904	0.119855	-0.0542229411	0.0505806418	-0.0640676943	0.0336988236	0.0424765282	0.1059820665	-0.1326646658	-0.0652770029	-0.0093405469	-0.0251862289	0.0602586747	0.1311630024	-0.0084346117	0.2002338814	0.1088907036	-0.2045200764	0.1926570038	0.0354333452	0.0365987251	-0.1792678895	0.0113760047	-0.231174939	0.0099163191	0.0438659825	0.0099236075	-0.1254562509	0.1165641687	-0.0130107933	-0.0059870564	0.0087424599	0.1255329721	0.0201185873	-0.0643195591	0.0190240402	-0.057961343	0.1400336445	-0.0239819384	-0.0774865315	-0.0155480321	-0.0830989804	0.1253603078	-0.0768695927	-0.0241942257	0.0590585699	-0.0903569922	-0.0405042811	0.028933725	0.0325128368	-0.0923005762	0.1408433608	-0.0088971393	-0.0894758881	0.0774527922	-0.1351523248	-0.0800644042	-0.1217316667	0.0677234994	-0.0679474284	0.1056486881	-0.3151829769	-0.0271545926	-0.102512178	0.1181095368	-0.1384706895	-0.0727371245	0.0483208678	0.1467673721	0.0488683875	-0.163335778	-0.1737897847	0.0319822514	-0.1788129079	0.0004821009	0.02411655	-0.0230391953	0.099019968	0.0972929257	0.0585889476	0.0081861566	0.0708877606	0.0278220991	-0.0637565391	0.0768319558	0.0705026995	-0.0268322475	0.0169275759	0.1058018207	0.0269472449	0.1146527451	0.1144874327	0.1142120884	-0.0796167	0.0507533	0.00633881891889	0.00257589746089	0.0529595	-0.0236825	0.00280470864025	0.00056086080625	0.113079	-0.082553	0.012786860241	0.006814997809	-0.00167205	0.00091725	8.413475625000002e-07	2.7957512025e-06	0.00146004	0.000620782	3.8537029152412404e-07	2.1317168016e-06	-0.00431657	0.0	0.0	1.86327765649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0
743.3743538591168	2.1767007285121736	552605.4299754595	4.738026061505427	805.6201183039967	-7.638784622564572	649023.7750161457	58.35103050992897	727.2230808534028	2.4867824040926507	528853.4093259149	6.184086725304824	730.8605971897534	513.2920567911567	1.771946	39.767372	0.7050901	0.389917	0.0208327795	0.1037006521	-0.0013866698	0.1104428615	0.0133868673	-0.0467772652	0.0829259011	0.002493826	-0.1524213023	-0.0026212561	0.0645422049	-0.0542042212	0.087187949	-0.0306365737	0.0354564734	-0.0379480229	0.0054422726	-0.084970787	0.0523133534	0.1110765373	0.0484518089	0.036577418	0.0798265007	0.0544605459	-0.0070431071	0.0294293477	0.0046665232	-0.0297650764	-0.0517048711	-0.0450124026	0.176574751	0.2033889557	-0.1009631269	-0.1915086592	0.1642362553	-0.1118958562	0.0990075157	-0.0326264894	-0.001467912	0.1107696805	-0.1329333734	0.3057882637	0.1002246022	-0.1984117772	0.070311596	0.0259431164	-0.0060508626	0.1735262557	0.1172865084	0.2084407688	-0.0077627316	0.0135729298	-0.1082470259	0.0224613896	-0.1245658019	0.0207794642	-0.0158046742	-0.0775893062	0.0590547201	0.0351255441	-0.1892015744	0.1210179264	-0.0614516938	0.0555545671	0.0610395126	-0.0024188543	0.0954932741	-0.1726099697	0.1867897773	0.1295246973	0.3571972102	0.0490864321	0.1566743836	0.0339277993	0.149158424	0.1017214368	-0.0494065211	-0.1243158543	-0.0408760156	-0.2829335945	-0.0362592801	-0.1293056942	-0.0488766284	0.1076371515	-0.1020653903	0.0419393395	0.0192420326	-0.0654870752	0.1145547726	0.1140958982	0.1133324686	0.0647623	0.1443789999999999	0.00419415550129	0.0208452956409999	0.0663031	0.0133436	0.00439610106961	0.00017805166096	-0.0373954	-0.1504744	0.00139841594116	0.02264254505536	0.00308658	0.00475863	2.26445594769e-05	9.526976096399998e-06	0.000822158	-0.0006378819999999	4.068934459239999e-07	6.759437769640001e-07	-0.00177522	0.0025413499999999	6.458459822499998e-06	3.1514060484e-06	1.0	0.0	0.0	0.0	0.0	0.0	0.0
744.7524372844588	1.3780834253419698	554656.1928411417	1.8991139272022568	818.0603990368727	12.440280732875976	669222.8164723674	154.76058471276525	726.5398284908616	-0.683252362541225	527860.1223835306	0.4668337909181655	729.9987809195635	512.58566854761	1.537865	34.513947	0.24469205	0.163996	-0.0221783213	-0.0737472278	-0.0017249367	-0.1131546564	-0.0513939553	-0.0751074285	0.0564591604	-0.1791263569	-0.0021416917	0.0134189004	0.0692184395	-0.0037867149	-0.0022874091	-0.0936118932	-0.060756552	0.061687998	-0.0971822083	-0.0183748066	0.1058089437	0.1476595129	0.2057126523	-0.0290715778	0.2081424368	0.0241258488	-0.1047962756	0.1539509328	0.0277466363	0.0419761389	0.1439874477	0.1333162246	-0.1151921716	0.1079749778	-0.1197537351	-0.0046437621	0.0162431578	6.22047e-05	0.0139279413	-0.0417536339	-0.0668901351	-0.0885166861	0.1033043963	-0.1047984967	0.02140949	-0.0153945479	0.0482026758	-0.0322176968	-0.1725770478	0.0903067817	0.0245746712	-0.0618602409	0.0063121105	-0.0617781686	-0.0330456596	0.1342568668	0.0571249493	0.0905119162	-0.0467336722	-0.0354779497	-0.062625113	0.0052017544	-0.1391674325	-0.0357199959	0.0472540277	0.2512824132	-0.1809739498	-0.1479710865	-0.1548669823	-0.0341856757	-0.0207063861	-0.0209292998	0.0121302207	-0.0276144585	0.035587409	0.0393017625	-0.0419091761	0.1739807616	-0.1148583164	0.0221656497	0.194182708	0.0593631199	-0.081551695	0.0214293182	-0.143003356	-0.0810682474	-0.122668583	-0.0162222407	0.0669152778	-0.0865325004	0.1144078661	0.1135094328	0.1120172664	0.0796318	0.0148695	0.00634122357124	0.00022110203025	-0.0865135999999999	-0.1528166999999999	0.0074846029849599	0.0233529437988899	-0.0925327	-0.0551372999999999	0.0085623005692899	0.0030401218512899	0.00298587	-0.0001007099999999	1.0142504099999991e-08	8.915419656899998e-06	0.000976679	0.000154521	2.3876739441000007e-08	9.53901869041e-07	-0.00159308	0.00018214	3.3174979600000044e-08	2.5379038864e-06	0.0	1.0	0.0	0.0	0.0	0.0	0.0
743.9425850175694	-0.8098522668893793	553450.5698026235	0.6558606941858665	813.3112339112816	-4.749165125591048	661475.1632062915	22.55456939013024	726.9404711487529	0.4006426578912396	528442.4485939707	0.1605145393221569	729.8726884502082	516.1280899710689	1.253019	28.121208	0.2133214	0.109057	-0.0456604379	0.0170937142	-0.0286936697	-0.0029609727	0.0420660155	0.062028856	-0.0198991209	-0.080848937	0.0113236432	-0.045626041	0.0495919837	-0.0067679638	0.042421612	0.0041955142	0.0463750113	-0.0913718017	-0.1321147455	0.067793252	0.162259124	0.0080883905	-0.0688602465	-0.1080767852	0.0235091754	-0.1082436726	-0.079827629	0.0151691736	-0.0706447751	0.1352697133	-0.0360290879	0.0495820879	-0.0133251331	0.1122516216	-0.089598425	0.1842531598	-0.0053912384	-0.0608135377	-0.1167757201	-0.0141554439	0.0179251156	-0.3013620281	-0.0162911653	-0.0580508958	-0.0375650392	-0.03992348	-0.059509254	-0.1632876318	0.0840791722	-0.0899513231	-0.0081546149	-0.0661386231	-0.0295762393	-0.0445728825	-0.0406194975	-0.024585899	-0.0405132251	0.0204043885	0.0607989044	0.095305586	-0.0708187116	-0.025827516	0.0627051404	-0.0927223828	-0.1622821505	0.0635849111	-0.2161569712	-0.1572777829	-0.05010268	-0.0920564571	-0.1898747692	-0.0906726421	-0.0322504128	-0.0526164585	-0.1795655688	0.0396533289	0.1210509512	0.1211060903	0.0487490243	0.0441270177	-0.043610145	0.1455597308	0.0652256002	-0.017994624	-0.001372926	-0.1531476027	-0.0155756042	0.1433177088	-0.0748559754	0.009564968	0.1142120884	0.1127290384	0.1102715368	0.0422357	-0.0373961	0.00178385435449	0.00139846829521	-0.0531603	0.0333532999999999	0.00282601749609	0.0011124426208899	-0.0582369	0.0342957999999999	0.00339153652161	0.0011762018976399	0.00138869	-0.00159718	2.5509839524e-06	1.9284599161e-06	0.000408335	-0.000568344	3.2301490233600005e-07	1.6673747222500005e-07	-0.00159308	0.0	0.0	2.5379038864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
742.7032352636237	-1.239349753945703	551608.0956710536	1.5359878126052746	813.2821183879201	-0.0291155233614972	661427.804089543	0.0008477137006138	727.2808693250021	0.3403981762492094	528937.4628861308	0.1158709183937878	730.1677800942847	513.7979411700093	1.089652	24.454805	0.12811475	0.0690051	-0.047712144	-0.0502817586	0.0393445083	-0.0089168883	0.0079919578	-0.0391316979	-0.0208389092	-0.0666177502	0.0368626301	-0.0592447397	0.0102038007	0.0139870174	0.0055755244	-0.0250670634	-0.045345784	-0.002902339	-0.053317583	-0.1435616117	0.064722074	-0.0209123498	0.0364708244	0.0730660996	0.0284976194	-0.1410279753	-0.0416610782	0.0161119587	-0.0407721036	0.0337383582	-0.1180150566	-0.1109645518	0.084527116	0.1663636774	0.0990670076	-0.0069071678	-0.0040450616	-0.0753946145	0.1011922987	0.0011155809	0.0801024953	0.003909162	-0.0227337267	0.0264704327	0.0687145853	0.0665211697	-0.1209992787	0.0472262441	0.0109830824	-0.1743622495	0.1435842663	-0.0708549462	-0.0396092191	-0.0298914235	0.0277028237	0.0506173084	-0.0036978359	0.0454788477	0.0991294868	-0.0820810454	-0.0499889094	0.0433250941	0.0483472393	-0.033287855	-0.0479047885	0.0097332389	0.074782283	-0.023800867	-0.0437517894	-0.0730458891	0.0470503792	0.0300229292	0.0197815459	-0.2042567031	-0.0782754615	-0.138454157	0.1950570944	0.0212058824	-0.0956894506	-0.0089608977	-0.1369499312	-0.1312359479	0.0848169974	0.0895461958	-0.0508302613	-0.087372219	-0.0012765641	-0.0132493945	-0.062904316	0.0669683678	0.1139675232	0.1117560484	0.1081019891	0.0227314	-0.0195043	0.0005167165459599	0.00038041771849	-0.0248964	0.0282639	0.0006198307329599	0.00079884804321	-0.0458966	0.0123402999999999	0.00210649789156	0.0001522830040899	0.000275628	-0.001113062	1.238907015844e-06	7.5970794384e-08	0.000161272	-0.000247063	6.1040125969e-08	2.6008657984000006e-08	-0.00159308	0.0	0.0	2.5379038864e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.9217449754738	-0.7814902881499393	550447.8756674519	0.610727070472675	814.0987639264363	0.8166455385161271	662756.7974265515	0.6669099355782953	727.9850940870278	0.704224762025774	529962.2972128987	0.495932515450258	731.3579484844271	514.9894771575928	1.117156	25.07206	0.25481423	0.139846	-0.0517189325	0.009123441	-0.0350883097	-0.0203026971	0.014844077	0.0860978257	-0.1035496699	-0.0730632791	0.0843691979	-0.0646571964	-0.1148196528	-0.0375471426	-0.0865916079	0.1031027033	0.1402825291	-0.1157355789	-0.0875306575	0.0473282002	0.0743310009	-0.169037079	0.0096082329	0.101750881	-0.0088145658	0.1570223236	-0.2046249512	-0.0214394425	-0.0941160029	0.1687927464	0.0331513805	0.1744396816	0.0311795121	-0.12762935	-0.0688320547	-0.0388354841	-0.0631154532	-0.0044466238	0.1985827436	-0.1513620175	-0.023965562	-0.0807929598	-0.1142720606	0.0603418533	-0.1253979202	0.0353532292	0.0252602659	0.0820701507	-0.1062809558	-0.0293450597	0.0139363434	-0.0639007622	-0.0655291908	0.0699524787	0.0497956548	-0.1271872465	0.0325434131	-0.065574401	0.0708983886	0.0044788341	-0.0621094759	-0.1347932761	0.0747852974	-0.1092622804	-0.0319504425	0.2633382037	-0.1025266301	-0.0148246635	0.1113349058	0.1078341087	-0.1426597795	0.0973389661	-0.0399367631	0.0409463286	-0.0156712512	0.1453368675	-0.0160658038	-0.0405299861	-0.0098830766	-0.1334004104	-0.0142339204	-0.1743193932	0.0413244913	0.0099595178	-0.0954416537	0.1032429194	0.129472545	0.0982892252	0.0864181971	-0.0822234152	0.1136742748	0.110592125	0.105516962	-0.0195223	-0.0422537	0.0003811201972899	0.0017853751636899	-0.00258332	0.02231308	6.6735422224e-06	0.0004978735390864	0.0802313999999999	0.1261279999999999	0.0064370775459599	0.0159082723839999	0.000109198	-0.00016643	2.76989449e-08	1.1924203204e-08	-0.000468337	-0.0006296089999999	3.964074928809999e-07	2.19339545569e-07	-0.00110673	0.00048635	2.3653632250000003e-07	1.2248512929e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.588692243049	-0.3330527324247896	549953.7884627556	0.1109241225756185	812.6937795964683	-1.4049843299679878	660471.179394793	1.973980967455596	728.3545309702555	0.3694368832276495	530500.3227849009	0.1364836106889599	732.1298197151249	508.6340715475962	1.177637	26.429432	0.15745922	0.0776813999999999	-0.0312294183	0.0527735595	0.1040207824	0.0305474164	-0.0026085068	-0.0847416117	-0.0103133097	0.0441945741	-0.0017046251	-0.0897993476	-0.0944424409	-0.0553724222	0.0156767866	0.1133748091	0.0056090143	-0.1344706465	0.0047446413	-0.1660906633	-0.0418424529	-0.0399956449	-0.064997368	0.0369474461	0.105652383	0.0250612007	-0.05764801	-0.0584178063	0.0704867373	-0.0255953556	-0.0170300472	-0.1142864076	0.0347072904	-0.1948410284	-0.0008114976	0.01558463	0.1184295079	0.0744812646	-0.0938876411	-0.0848466913	0.0722674853	0.1056884403	-0.1334547483	0.0466015569	0.024621687	0.0465022622	0.030623923	-0.053547832	0.0151621844	0.083811585	0.1163080457	-0.0852969061	-0.075282419	0.1074601468	0.0337326306	0.0176120855	-0.0476101225	-0.0863843528	0.1844041243	-0.1880500216	-0.0345107929	0.0137189724	0.0163816581	0.0357411032	0.0379144364	-0.0174874237	0.0266893228	-0.0115582451	0.0851708383	0.1060154873	-0.002913651	0.0228664062	-0.0063180591	-0.0412552395	-0.0589196582	0.0045909956	-0.1032108532	-0.1139823752	-0.140968354	0.0435101594	0.0167811431	-0.0593291177	-0.071347142	-0.2395012463	0.0980418785	-0.0154316452	0.0764444341	0.0765260263	-0.1098710172	0.1084486675	0.1133324686	0.1092392569	0.1025263906	-0.0238722	-0.0043499	0.00056988193284	1.8921630010000004e-05	0.0301488	0.03273212	0.00090895014144	0.0010713916796944	0.0983056	0.0180742000000001	0.00966399099136	0.00032667670564	-0.000977013	-0.001086211	1.1798543365210003e-06	9.54554402169e-07	-0.0011462	-0.000677863	4.5949824676900003e-07	1.31377444e-06	-0.0008247439999999	0.0002819860000001	7.951610419605639e-08	6.80202665535835e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.4462856469598	-1.1424065960891312	548260.7019283792	1.3050928307879557	819.3540517620924	6.660272165624065	671341.0621389576	44.35922532018667	727.5257479734037	-0.8287829968518281	529293.7139642604	0.6868812558706973	731.9988868438751	510.0220461243433	1.407904	31.597256	0.35018765	0.181848	-0.0309757347	-0.1460256988	0.0806714446	-0.1651842053	-0.0516637282	-0.0382204816	0.0104914293	0.1035614126	0.0570779447	-0.0577223389	-0.1240163579	-0.0436037982	-0.1279634715	0.0897428929	-0.0773549206	0.0870216158	-0.0332021576	-0.0761437509	0.0372402607	-0.0794255763	0.0417015002	-0.099171372	-0.0470557728	-0.0647828329	-0.0727505467	0.0173036138	-0.0873299255	0.1256745128	0.0512849528	0.1192121949	-0.1848544233	0.0630754563	0.18373496	-0.0830884574	0.1538837515	-0.0046116907	0.0498900857	0.0771938965	0.0642009142	0.2066110859	-0.1013740047	0.010176536	-0.0647154187	-0.0823684545	-0.1945715193	-0.1283016141	0.0661964519	-0.027016903	0.053157681	0.0337212004	-0.0793814925	0.0962136959	0.0527715714	0.0088560124	0.1733898127	-0.0805639907	-0.0260161216	-0.0715136519	-0.1073650731	-0.0310804279	-0.0520476752	0.0431088973	-0.0121522422	-0.1360432243	0.0579263885	0.0380792564	0.0147090945	-0.1247293516	0.0060407948	0.1573828103	-0.2290921164	0.0141751678	-0.037269428	0.1933973457	0.0511603767	0.0744254453	-0.071416238	-0.1393501161	-0.2335537714	-0.0441051722	-0.1504860244	0.1728888367	-0.049171202	-0.0039672543	0.0073921545	0.0598579267	0.0054784371	0.1197543113	0.1129422506	0.1076997553	0.099141769	-0.0307682	-0.0068959999999999	0.0009466821312399	4.755481599999999e-05	-0.0181068	-0.0482555999999999	0.0003278562062399	0.0023286029313599	0.0267381	-0.0715675	0.00071492599161	0.00512190705625	0.00158617	0.002563183	6.5699070914890006e-06	2.5159352689e-06	-0.000341456	0.000804744	6.476129055360001e-07	1.1659219993600003e-07	0.0002767	0.0011014439999999	1.21317888513578e-06	7.656289000000002e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.1916760224658	0.7453903755059628	549365.1006049919	0.5556068118969202	807.9310186758274	-11.423033086264924	652752.5309385603	130.48568488990313	728.2807302763174	0.7549823029137315	530392.8220918062	0.5699982777129214	732.0763851356381	508.6247475211502	1.289786	28.946369	0.22657652	0.109428	-0.0078276856	-0.0124157117	-0.0297254053	0.0167768643	-0.0214024988	0.0740482607	-0.0973917377	0.0467096361	0.1121897776	-0.063250915	-0.1063505815	-0.0515508499	-0.1410350972	0.0222986673	0.1298241436	0.0634308331	-0.0975225021	-0.0301375075	0.0600619163	-0.0070680202	-0.0281375392	0.1348341948	-0.1178277099	0.0547073651	0.0480407025	0.0974111871	0.0547944014	0.0762459047	-0.0035185734	0.0456958777	-0.2357603689	-0.0422755896	-0.0988726289	-0.0607818702	-0.0539604376	-0.0069954499	-0.0997183016	0.0881969634	-0.1491611997	0.1364254398	0.0407203096	0.0253707331	-0.1146152779	0.0805219205	-0.086773835	0.0962789322	0.0700947295	0.1272374007	0.0473089277	0.0413575004	-0.0776091085	0.0836345461	0.0066764522	-0.1478871005	0.1010596902	-0.0106919688	-0.0559832201	0.0080117451	-0.09359575	0.0074550677	-0.0447423501	0.0951864244	-0.1005380931	0.074651134	0.1111655687	-0.0476359319	-0.0364108465	0.0967648408	0.0033036228	-0.1319784777	0.0824785515	0.2770493937	-0.1243615863	0.1057945143	-0.0664819285	0.0055551512	0.0454068779	-0.0853757395	0.044624683	0.060666398	-0.0576554449	0.2752282701	0.0057259836	0.0400399615	-0.0074088328	-0.1118566682	0.0285506141	0.0544236755	0.1125037874	0.1059762505	0.0953761056	-0.00255471	0.02821349	6.5265431841e-06	0.0007960010179801	-0.00742907	0.01067773	5.5191081064900005e-05	0.0001140139179528	-0.0247176	-0.0514557	0.00061095974976	0.00264768906249	0.00265387	0.0010677	1.13998329e-06	7.0430259769e-06	0.000435066	0.000776522	6.02986416484e-07	1.8928242435600002e-07	0.00115707	0.00088037	7.750513369000002e-07	1.3388109849e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
