global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
790.9040399588168	1.5255621267034485	625529.2004231778	2.3273398024319487	943.8241763823894	4.9394080762374415	890804.0759238957	24.397752143599664	771.2246503314348	1.359595658601961	594787.4612788438	1.8485003548893	784.5216910989303	578.4456512646118	1.207801	24.094454	0.19027652	0.108497	-0.0803812104	-0.1057878125	-0.1338837543	-0.0368372565	-0.0675434422	-0.0223791284	0.116453184	-0.0219990634	0.0046204225	-0.0220344487	-0.0386214655	0.0664454543	-0.044929114	0.1071166427	0.0530992853	0.1169877047	0.0293776055	0.001694175	-0.0965312008	-0.1069495966	-0.0715908644	0.1066951976	-0.025032507	0.0011540139	-0.1262358366	0.1594610168	-0.0941388222	-0.0657525765	0.0802606501	0.0570237877	-0.0048408825	-0.0003524957	-0.0864861238	-7.19101e-05	-0.0551738321	0.0355097596	-0.0211732363	-0.0441244532	-0.1507974943	0.0075853951	0.0466182517	0.0943407987	-0.0801528494	0.0023274726	0.089708122	0.1029618402	-0.0708469368	0.1092462005	0.0733730542	-0.0728028616	-0.0290497239	-0.01916007	-0.1154219689	-0.0509488726	0.0363972056	-0.0798024414	-0.1413503185	-0.0343435515	-0.0673963198	-0.0025336206	-0.0183741853	-0.0553469108	0.0041778283	-0.0556704613	-0.1794818748	0.086871848	0.0467637867	-0.1293284577	-0.1527003391	0.0417461034	-0.0459484552	-0.0194020488	0.1955415137	0.0214760501	0.0345752425	0.032829166	-0.0803708657	-0.0974219665	0.0078245989	-0.0302261773	-0.0489773328	-0.0050471769	-0.0926361729	-0.0176264957	-0.0987901121	-0.0697020587	0.0080800938	0.0473061101	-0.1083700402	0.0104652587	0.0143901114	0.0705895065	0.0122028894	-0.0763051446	-0.0853924066	-0.1319788989	-0.0493256829	0.0157327158	0.0421033636	0.0768132552	-0.0118330366	-0.092661062	-0.0311669	0.0194088	0.00037670151744	0.00097137565561	-0.0546123	-0.098221	0.009647364841	0.00298250331129	0.0876258	0.0268726	0.00767828082564	0.00072213663076	-9.34368e-05	-0.0001503698	8.730435594240002e-09	2.261107675204e-08	2.78108e-05	0.0004224848	1.7849340623104007e-07	7.734405966400001e-10	0.000420752	0.0003426277999999	1.1739380933283999e-07	1.77032245504e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.3153720895618	3.411332130744995	630936.9103377791	11.637186906253188	944.2465792885082	0.4224029061188048	891601.602498049	0.1784242150976118	771.9420510689689	0.7174007375341489	595894.5302085666	0.5146638182145408	784.2070932563719	598.5461352992071	1.24314	24.799431	0.1930024	0.124331	-0.028790389	-0.0994761224	0.0052756984	0.0291303482	0.0524479129	-0.036569318	-0.0390292793	-0.0125002558	0.0038551901	-0.1466904326	-0.0763824874	-0.0538746604	-0.027085413	-0.0744375334	-0.0263155856	0.0421228538	-0.1407579703	-0.0381284444	0.0023420079	0.0184489815	-0.0619300533	0.0256047244	-0.056442368	0.0245414501	-0.0506734394	-0.0058782051	-0.0189737173	-0.047593744	0.086353125	0.0395640649	-0.0735219683	0.1154528041	-0.036505298	0.0514547198	-0.0981439253	0.2099006373	0.0786696168	0.0185185804	-0.0747642916	-0.0111506618	0.004451761	0.0053442541	0.0595404388	0.0889204709	-0.0146511873	-0.1047502464	0.0540725544	0.1119906689	-0.0471095552	0.0043416129	0.1010131932	-0.0205964132	0.0953369447	0.037406756	0.1966379035	0.1695920408	-0.0841341932	-0.0615120813	0.0358574225	0.1073082113	0.0563721719	-0.0192377408	-0.0636601514	0.0661874361	-0.0101044542	-0.1418127139	0.0834255295	0.0116698814	-0.0146235295	0.0438138214	-0.0550817084	0.054461316	0.1543525871	-0.0844270154	-0.0695314525	0.1492379854	-0.1160380339	-0.0245105438	-0.0035609641	0.054958875	-0.1380604936	0.1306291868	-0.1150799889	0.0656140634	0.0934635976	0.0254282007	0.0547189463	0.0384186912	-0.0195702724	0.1157820456	0.0565794111	-0.0244809946	0.0846567667	0.0733814774	-0.0807857872	0.0127057056	-0.0249706452	-0.0089545581	0.0861405502	0.0750362016	-0.0165379384	-0.0966728009	-0.0354435	-0.0042766	1.8289307560000018e-05	0.00125624169225	0.0622173	0.1168296	0.01364915543616	0.00387099241929	0.113645	0.0260191999999999	0.0129151860249999	0.0006769987686399	-0.000528863	-0.0004354261999999	2.79696072769e-07	1.8959597564643997e-07	-0.00041307	-0.0004408808	1.9437587980864e-07	1.706268249e-07	0.000379519	-4.1233e-05	1.700160289e-09	1.44034671361e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.085401239759	-1.2299708498028394	628984.4536596296	1.512828291364719	948.3048704218596	4.058291133351418	899282.1272658199	16.469726923038735	771.3226195942643	-0.6194314747045837	594938.5834977581	0.3836953518546953	785.0843992671549	602.0492950411032	1.073009	21.405481	0.1728868499999999	0.108172	-0.0237379812	-0.0768222226	0.0629027735	-0.0412055494	-0.0589986383	-0.0194757028	-0.0541502754	-0.0585587153	-0.0596396371	-0.1032026635	-0.0505974694	0.0549201961	-0.0383038343	-0.0379098449	0.0367210866	-0.0101148053	-0.1013957831	0.0046287076	-0.0454266461	-0.1060000514	0.0183561001	0.0391841729	0.118359732	-0.0449070545	0.0371147911	0.0430754403	0.1128733185	0.1006786566	-0.0144904498	0.080423507	0.0217939185	0.0634993359	0.1036194187	0.1401726247	-0.0153977765	0.0865573945	0.0618057341	-0.1593642905	0.1559017087	-0.0024467513	-0.0091731874	0.2048583673	-0.019388205	0.0339693492	0.0024982876	0.0413919337	0.015452818	-0.0416553093	0.0025527337	-0.0939533781	0.0187214228	-0.0127786799	0.0079563593	-0.0227075888	-0.0819059075	-0.113548655	-0.1231443716	-0.0245301665	-0.0799532836	0.0781835592	0.017407246	0.0945215599	-0.1241539675	0.0841381236	-0.0096680073	0.1386073944	0.0319780876	-0.0369774984	0.0517366572	0.0437391924	0.0251344087	0.0715975906	0.0051993405	0.0732262339	0.0818447764	-0.0522982689	-0.0247958182	0.0884454892	0.0258660444	0.0222355948	-0.0713371105	-0.0916210215	-0.0252716595	0.1232553848	0.098766209	0.0074504668	-0.1670926333	0.0061250121	-0.0828229485	0.2858225603	0.0331073531	0.0306186411	-0.1134151043	-0.0774391699	0.0106872869	-0.0643436917	0.0535012701	0.0962359799	-0.06125988	0.0732270951	-0.0212145853	-0.1003129872	-0.0310968	0.0043467	1.8893800890000017e-05	0.00096701097024	-0.030925	-0.0931423	0.00867548804929	0.000956355625	0.0621231	-0.0515218999999999	0.00385927955361	0.0026545061796099	-0.000396906	0.0001319569999999	1.5753437283599998e-07	1.7412649848999995e-08	-0.000489956	-7.688600000000008e-05	5.911456996000012e-09	2.400568819360001e-07	0.000648195	0.000268676	7.218679297599998e-08	4.2015675802499993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.2771054174925	0.1917041777335271	629288.5659795556	0.0367504917604877	943.883368499474	-4.421501922385573	890915.8133299139	19.54967924965932	770.897958057607	-0.4246615366573678	594283.6617373879	0.1803374207161969	783.7918187656186	600.2327218103455	1.029821	20.543917	0.161749995	0.0917347	-0.0393227029	-0.0442544216	0.0516822331	-0.0070172085	0.040158913	-0.0346657198	0.0003032188	0.0156672146	-0.0377017269	-0.1492148126	-0.0477127246	-0.0265270571	-0.0284440732	0.1061667099	0.0169124968	-0.1332666013	-0.0872339048	0.077315602	0.1333793911	0.0024327812	-0.0146135282	-0.0270778169	0.0756191845	0.0239826206	-0.0251630623	-0.0478377186	-0.0666361718	-0.0606902863	-0.0997307055	-0.1968640896	-0.1010760056	0.1253748854	0.0175927381	0.0689423754	-0.0410098978	-0.031294189	0.1579061769	-0.1104866444	-0.0451216406	-0.1333480627	-0.1317922323	-0.0062343503	0.2292507934	-0.0189646144	0.1869264818	-0.0741181887	-0.1008228519	0.0470313044	0.0076652857	-0.101027131	-0.0109677514	0.0562023149	-0.0975886044	0.0807762877	-0.1516115146	-0.0163285597	-0.0193788218	-0.0398929447	0.0177939049	0.024494039	0.0092241079	-0.0334993559	-0.1779025219	0.0972072234	0.071654791	0.0194968727	-0.1070023755	-0.030236193	0.0259041652	-0.0702564115	-0.0427705024	0.0105114079	-0.0594274945	-0.0422415351	-0.1384263042	0.0097476944	0.062539324	-0.1068419348	-0.0385479431	-0.1362021312	-0.0758857574	0.1286140283	-0.0607598605	0.2283367928	-0.0139429772	0.0880256083	0.0368506902	-0.0130039227	0.0497853516	0.0425021552	-0.1163656229	0.1493043448	0.0436400931	-0.05098572	0.1289974954	0.0348137283	-0.0511713963	0.1614909027	-0.0394831746	0.0713867084	-0.0258549876	-0.1035676303	-0.0312025	-0.0001057	1.1172490000000053e-08	0.00097359600625	0.0452788	0.0762038	0.00580701913444	0.00205016972944	0.106642	0.0445189	0.011372516164	0.00198193245721	-0.000311245	8.5661e-05	9.6873450025e-08	7.337806921000001e-09	-3.59971e-05	0.0004539589	2.0607868288921007e-07	1.29579120841e-09	0.000369383	-0.0002788119999999	7.7736131344e-08	1.36443800689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
791.521634040701	-1.7554713767915473	626506.4971544613	3.081679754734411	947.987222640598	4.103854141123975	898679.7742898348	16.841618811620396	769.3521727754803	-1.5457852821266442	591902.7657543526	2.389452138439349	783.1126184174125	607.6203378108579	1.019713	20.342281	0.095790745	0.0481966	-0.0473493159	0.0445626886	0.0517161492	-0.0783418371	-0.0362184788	-0.0392489907	-0.0344744888	0.032594958	-0.0380634244	-0.0259037029	-0.0274721207	0.0670563956	0.10376511	-0.0585314981	-0.007285145	-0.0485909422	-0.031421639	0.0036071943	0.0246469586	-0.13734711	0.083247582	-0.0511286911	0.1074129384	-0.053869628	-0.000471832	-0.0387147314	-0.0279572405	-0.0147119207	0.0730502198	-0.0271867567	-0.0548790521	0.1634852629	0.0654346757	0.0437375453	-0.0364207303	-0.1603995297	0.0035047947	0.1303173207	0.1103290497	-0.0646056583	0.1855667737	0.0592026363	0.1158151632	-0.0944908991	0.03882628	0.1086936681	0.0185073964	0.0343811096	0.0641754848	0.0411730241	0.0457191135	-0.0542526138	0.001969938	0.0275523362	-0.0294263975	-0.0021131195	0.0004045092	-0.0246877235	-0.065407171	-0.0427261107	0.0651588356	0.106540158	-0.0078599122	0.0476642112	0.066403901	0.0655520622	0.0006805443	-0.0403949093	0.0122105946	-0.0011980454	0.1080956639	0.0626820328	0.0133121051	0.0600577048	0.0193357803	0.2110949254	0.06526306	0.017165844	-0.0430240438	-0.0544204894	-0.0093291427	-0.1015010002	-0.0165707313	0.01601651	-0.1147007595	0.068754174	0.0278951215	-0.0956921926	0.0348013318	0.1108659753	0.0786919545	0.0183334805	-0.1034470685	-0.0192343261	0.166112031	0.008943144	-0.0497093719	-0.1094307953	-0.0712740744	0.0695158277	-0.030451217	-0.1064242213	-0.0311491	5.340000000000206e-05	2.8515600000002196e-09	0.00097026643081	0.0218083	-0.0234705	0.00055086437025	0.0004756019488899	0.0784035	-0.0282385	0.00614710881225	0.00079741288225	-0.000579043	-0.000267798	3.352907958490001e-07	7.171576880400003e-08	-0.000648766	-0.0006127689	3.7548572480720994e-07	4.208973227559999e-07	0.000369383	0.0	0.0	1.36443800689e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.733054170042	-1.788579870658964	623678.2968487425	3.199017953726436	942.826963303978	-5.160259336620015	888922.6827330007	26.62827642117404	768.6308500658231	-0.7213227096572155	590793.3836729098	0.5203064514672275	781.8765267245573	603.6916328022156	1.068333	21.312187	0.10497269	0.046606	-0.0735175611	0.1358799663	-0.0714646546	-0.031961355	0.0425642291	-0.0343143619	0.0959726483	-0.0022015149	-0.0494516078	0.0331266779	0.0014586328	-0.0564292741	0.1091331533	0.1334216115	0.0064421408	-0.0072217197	0.0509707645	0.0728576412	0.0869773963	0.0333796644	-0.0956231098	-0.0356049256	0.0300694062	-0.0745608949	-0.0113043086	0.0837401163	0.0124033738	0.026672037	0.0491297181	0.011672542	-0.0299349605	0.0250921179	0.1484444342	0.0244946343	-0.0671059086	0.045341046	0.1099023256	0.0948073028	0.0948753202	0.1011960516	-0.1209469512	0.0517021811	-0.0055945819	-0.0314224699	-0.0392881641	0.0686093983	0.0842749095	0.0038436017	-0.0451640012	-0.0474599611	-0.0903598539	-0.0510478706	-0.0049361289	-0.0001187763	-0.1194198807	0.1503027653	0.0266110875	-0.0197216598	0.0440862735	-0.0942218665	0.0530436691	-0.0739750979	-0.0261679333	-0.0141134557	0.0381493459	0.002679984	-0.067115804	-0.0603055025	-0.0479699376	-0.1308963337	-0.0672120263	-0.0312316605	-0.0319766969	0.1315811902	-0.0528478443	-0.0262006235	-0.0266657363	-0.0329564163	0.0779146702	-0.013444937	0.0813236019	0.0192866159	0.0532810803	-0.0066095894	0.1627814487	0.127560278	-0.073779901	0.1133613752	0.1373573168	0.1020491074	-0.0543810807	0.0295572327	-0.0083368436	-0.0230906771	0.1029317674	0.0305474354	0.0026614544	-0.1131803275	-0.001607427	0.0676152521	-0.034995421	-0.108871781	-0.0311681	-1.900000000000165e-05	3.6100000000006286e-10	0.00097145045761	-0.00402574	-0.02583404	0.0006673976227216	1.62065825476e-05	0.0986769	0.0202733999999999	0.00973713059361	0.0004110107475599	-0.000289849	0.000289194	8.4012442801e-08	8.363316963599999e-08	-0.000111669	0.0005370969999999	2.884731874089999e-07	1.2469965561000002e-08	0.000720017	0.000350634	1.22944201956e-07	5.18424480289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.8681944184129	0.1351402483709307	623891.7645538038	0.0182628867297568	945.4952842526164	2.6683209486384385	893961.332543936	7.119936684942736	767.6293544741327	-1.0014955916904	589254.8258503737	1.0029934201753044	781.3140854851391	595.6119522327707	1.014909	20.246445	0.17256479	0.0914321	-0.0902484689	0.0762828687	-0.0580515222	0.0976630432	-0.0385185697	-0.0483126356	0.0805944602	0.0221689532	-0.0651013835	0.0399086229	0.0167091546	0.0241652242	0.2380635457	-0.041600641	-0.0263647857	0.0959760366	0.1484901223	-0.1015480855	0.0140984898	0.0704027116	-0.162324888	-0.071090336	0.1114260689	-0.0652536832	-0.2216040492	0.0663696083	0.0937102634	-0.0523453702	0.0522079681	0.0167108748	0.1149078393	-0.0154362198	-0.1546930875	0.0310575892	-0.0886114303	-0.0408031954	-0.01483315	0.086442676	0.1060020317	-0.0019925102	0.0346517679	-0.0176309044	-0.0105875459	0.1038104216	-0.0589172333	0.0720697262	-0.038587134	0.089586715	-0.0242632735	-0.1044703122	0.043960189	-0.0710437131	-0.0374870515	0.0458862347	-0.1134146697	0.0345686696	-0.0722905085	-0.0174755033	-0.0223061627	-0.1529541948	0.120872792	0.026536245	0.1790665251	-0.0468945983	0.0329612153	-0.0675635114	0.073672555	-0.0026118197	-0.2590745288	-0.0796228947	0.030203325	0.1140625164	-0.0443278008	0.1657224147	0.0385446764	0.0083267686	-0.0149505081	-0.0540103089	0.0422282718	-0.0925608014	0.0309238236	-0.054251101	-0.031134496	0.0324966092	0.0293388022	-0.1098739235	0.0287329495	0.1572412253	-0.0765287239	0.0742850589	0.01399496	-0.1293858831	-0.0843613768	0.1022056097	0.0598170694	0.0027223109	-0.0050636241	0.0937069342	0.1251873731	0.0656857936	-0.0394798359	-0.1109009027	-0.0311846	-1.6499999999999154e-05	2.722499999999721e-10	0.00097247927716	0.0658014	0.06982714	0.0048758294805795	0.0043298242419599	0.125679	0.0270021	0.015795211041	0.00072911340441	-0.0011129	-0.000823051	1.23854641e-06	6.77412948601e-07	-0.000433892	-0.000322223	1.03827661729e-07	1.8826226766400002e-07	0.00035091	-0.000369107	1.36239977449e-07	1.231378281e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
789.3957102527974	-0.4724841656155831	623145.5873655184	0.2232412867574538	940.6430228899352	-4.852261362681247	884809.2965115152	23.544440331769277	768.5534511465778	0.9240966724451029	590674.4072693151	0.8539546600241115	781.5972190946283	583.1938405567281	1.058213	21.110308	0.16191905	0.102359	-0.0648493851	0.0367696697	-0.1837220876	0.0581168518	0.0382869612	-0.0185218113	0.1477557235	0.0436958301	-0.091292095	0.0886925608	0.0132063525	-0.0454321179	0.1664264578	0.055537254	0.0504689901	0.04299383	0.0697371047	-0.0924072878	-0.1424681651	0.0441044451	0.0268349056	-0.0180291747	-0.0541575421	0.0159725154	-0.1021860149	0.0647796604	0.0247038979	0.1085263736	0.0789758728	-0.1518431865	0.0140861188	0.1684276901	0.0700651892	-0.1246049743	0.0655218329	0.2052482939	-0.0492835625	-0.1362120271	0.0054800472	0.1585810289	-0.0104817821	-0.0314545323	0.0790350666	0.0523288053	0.0527248962	0.0501650132	-0.1481132586	0.082686383	-0.1141932078	0.1313754475	-0.1039239066	0.1379100505	0.0065832881	-0.0053548486	0.130381491	-0.0112662245	-0.0398433156	-0.0056932321	0.0488493336	-0.0840928467	0.1477836202	-0.0972618848	0.0808372931	-0.124307301	-0.0912758042	-0.0280809272	0.00764724	-0.050821444	-0.0217296191	0.0423045666	0.0395143836	0.0610494676	0.043278088	0.0014890438	-0.0776410615	-0.0820951463	0.0007194896	0.1179485795	0.1080094365	-0.060496288	-0.0721678156	0.0799065377	-0.0792225238	-0.0232409953	0.045471613	0.0305520942	-0.0554153834	-0.0658808471	-0.0701931145	0.113889593	-0.1051515321	-0.1235009044	0.1993162725	-0.1123778519	-0.1607758356	0.094568495	-0.0394171913	-0.0174058384	-0.1252341282	0.0637282764	-0.0438968002	-0.1125037874	-0.0233742	0.0078103999999999	6.100234815999998e-05	0.00054635322564	-0.0308244	-0.0966258	0.00933654522564	0.0009501436353599	0.117889	-0.00779	0.0138978163209999	6.0684100000000295e-05	-0.000548598	0.000564302	3.00959765604e-07	3.1843674720400004e-07	-0.000234116	0.000199776	3.9910450176e-08	5.4810301456e-08	0.000580689	0.000229779	5.2798388841e-08	3.37199714721e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
794.1790463215477	4.783336068750373	630720.357616203	22.880303946608272	948.5413404425484	7.898317552613207	899730.6745285465	62.38342016191788	771.6231387071892	3.0696875606114418	595402.2681883342	9.422981719772624	784.3346741038578	594.5600577270795	1.087636	21.697264	0.12574175	0.0932689	-0.0839972207	-0.0025079002	-0.0493178475	0.0933798213	-0.0599790294	-0.0504810232	0.0286871746	-0.0058278261	-0.0695838	0.043627595	-0.0613443374	0.0345957705	-0.0130412054	0.0351489575	-0.1126047764	0.0065970081	-0.0013041447	-0.1572099616	-0.0604401409	0.054179489	0.0760064326	-0.0714277256	0.0752155211	0.1431136738	-0.0198387339	0.0622295762	-0.0739899105	0.0189908062	0.0789932549	0.110928044	-0.0907104122	-0.0215326741	-0.0604592141	-0.044970679	0.0053822945	0.0999256851	0.043729943	0.0148485078	-0.0030973239	-0.1295322422	-0.0315388271	0.0527561634	-0.0395392905	0.0348038876	-0.1338836276	-0.0959555768	-0.0155207666	-0.165645622	-0.0959873374	-0.0410747627	0.0100212196	0.0781472638	-0.0186229774	-0.0498095707	0.0426088642	-0.0068669105	0.0350739368	-0.0570433251	-0.0451766955	0.0087033279	0.0356692089	-0.0525229489	-0.0395590556	-0.1408301407	-0.003326684	-0.1662769669	0.0203806824	-0.0082727879	0.0554020591	0.1003979618	0.1627562688	-0.012389425	0.130863402	0.0133106321	-0.049599598	0.0112478975	-0.1090680276	0.0426660198	-0.0176320493	-0.0104961884	0.0439126517	0.079293254	-0.0245386443	-0.0276960225	-0.0540375264	-0.0433346407	-0.0600856781	0.0600377303	-0.0382926979	0.0713414085	0.0059818555	0.0297887353	0.0394328989	0.1400472094	0.0468974182	0.0467672049	0.156861812	0.109287853	-0.0154455418	0.0617435365	-0.0482387676	-0.1136742748	-0.0199325	0.0034417	1.1845298890000016e-05	0.0003973045562499	0.0611339	0.0919582999999999	0.00845632893889	0.00373735372921	0.127877	0.0099879999999999	0.0163525271289999	9.976014399999992e-05	-0.00076904	-0.000220442	5.914225216e-07	4.8594675364000026e-08	-0.000163055	7.1061e-05	5.0496657210000005e-09	2.6586933025e-08	0.000465117	-0.0001155719999999	1.3356887183999996e-08	2.1633382368900005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.0575613317675	0.8785150102197576	632116.5258308172	0.7717886231814208	949.8201886192222	1.278848176673819	902158.3907086548	1.6354526589819505	772.4595913087206	0.8364526015313913	596693.8202048357	0.6996529546086325	785.8825163986685	609.0684816378468	1.003746	20.023748	0.15448825	0.0821275999999999	-0.0226253774	-0.0098428002	0.0520710629	0.1172346126	0.0133345678	-0.0667086231	-0.1024346652	-0.0925984245	-0.0726914897	0.1033958526	-0.0811877316	0.0061977076	-0.0785569657	-0.0003283969	-0.1105234371	-0.1570840753	-0.0446740647	-0.0826918962	-0.0113365163	0.0261956444	-0.0667795494	-0.1658204162	-0.0142468993	0.1896559915	-0.1152699768	0.0265432517	0.0768452577	0.1440954611	-0.0221578034	0.113321427	-0.0855080587	-0.1250864682	0.0885445654	-0.045691316	0.0374828424	-0.0724076039	0.0182479112	-0.1042480453	-0.0261416935	0.0824443386	0.0643101206	0.063190733	-0.101858419	0.1015859997	0.0613559115	-0.1106879188	-0.0442269837	-0.0525578432	0.0490768691	-0.0794522586	0.0567250805	0.1044072916	0.0182000985	0.0089436307	-0.0657820421	-0.0982337289	-0.0560401003	-0.0627770206	-0.0061223214	0.0785869996	-0.0125572766	0.0977859446	-0.1317947851	-0.1082285847	0.0778964652	-0.0023760452	-0.0594365129	0.1137340349	-0.031277325	0.0512384131	0.1624145212	-0.0331076761	0.0353999995	-0.0500921623	-0.1332264189	-0.2486117206	-0.0581634778	0.0115392213	0.0774275189	0.0396188516	-0.0024604913	0.0040267538	-0.0010638571	-0.1408149562	-0.027449824	-0.0757234212	-0.0969291145	-0.073291539	0.0072917251	0.048970291	0.0809021748	0.0782780341	-0.0656294868	-0.0422572611	0.0021444419	-0.1354585818	-0.1084133152	0.1395064923	0.1276498193	0.0597324219	-0.0524983198	-0.1144078661	-0.0176679	0.0022645999999999	5.128413159999993e-06	0.00031215469041	0.0155162	-0.0456177	0.00208097455329	0.00024075246244	0.0604958	-0.0673811999999999	0.00365974181764	0.0045402261134399	-0.00125121	-0.0004821699999999	1.5655264641e-06	2.3248790890000003e-07	-0.000443517	-0.000280462	7.865893344399999e-08	1.96707329289e-07	0.00048698	2.186299999999995e-05	4.779907689999977e-10	2.371495204e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
