global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09
765.2584202169226	0.0542941525848164	0.0029478550049033	585620.4497129	972.476058503743	-1.8176730807733747	945709.6843629754	3.3039354285681712	756.3802864817051	0.0832934142508747	572111.1377781462	0.0069377928575678	812.7741528350579	524.8703173551406	0.934714	21.271017	0.0827779649999999	0.0489997	-0.014936405	-0.0137954787	-0.1133538279	-0.0472408114	0.0011361588	-0.0112764979	-0.0034985714	-0.0002984509	0.086102371	-0.0127460946	0.1049188203	0.0383183935	0.010280238	-0.0169933251	-0.0336905575	-0.105671109	-0.1057123441	-0.0067718363	-0.0573409665	-0.0867766787	-0.0078737927	-0.0758670127	-0.0320905412	-0.0944721842	-0.0430209913	-0.0992460298	0.0844982841	-0.1975678543	0.0028812849	-0.035213875	0.1376845263	0.0191382526	-0.0324010147	0.0844242939	-0.0565168222	0.1016651478	0.124318175	-0.0417926277	0.0781474121	0.0420724634	-0.026232764	0.0633093285	-0.070134438	0.0290177609	-0.1100982317	-0.0308438295	-0.2000820052	-0.013863356	-0.0387227387	0.0507906053	0.0818602858	0.0048077749	-0.0258515196	0.179982601	-0.0353701392	-0.0057100164	-0.0100977654	-0.061687666	0.0118473372	0.0235919321	-0.0358521185	-0.101143685	-0.0293212285	-0.0189544085	0.0765071165	-0.046540448	-0.0500750915	0.0197511437	-0.0857097397	-0.071364739	-0.0063884579	0.0888494199	0.0159183505	-0.0604898621	0.1376627127	0.0505742811	-0.1405244828	0.0572513692	-0.024826613	-0.0450179613	-0.0790128908	0.1128612657	-0.0573328005	-0.025425972	-0.0610599499	0.2774613288	-0.0447055241	-0.0227934251	0.0855244298	-0.1181835281	0.1396228993	-0.1444134091	0.1014413551	0.0647104904	0.013011472	-0.0029964	0.0108074	0.00011679989476	8.978412960000002e-06	-0.0174251	-0.0366629	0.0013441682364099	0.0003036341100099	-0.0815781	0.0010595999999998	1.1227521599997812e-06	0.00665498639961	-2.00083e-05	-0.0002760223	7.618831009729e-08	4.0033206889e-10	-8.532919999999998e-05	0.0	7.281072372639997e-09	0.0	0.000408939	0.000408939	1.6723110572099998e-07	1.6723110572099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.7205308456902	-0.5378893712323816	0.2893249756847668	584797.4902969141	969.7440437480672	-2.732014755675891	940403.5103848532	7.463904625230799	754.0239063011514	-2.3563801805536286	568552.0512736476	5.552527555305952	809.091387285394	525.8188497011432	1.122725	25.549536	0.154281015	0.114012	-0.0199095131	-0.0232906709	-0.066491837	0.0435875274	-0.0123732106	0.1001981336	-0.1130160026	-0.014945136	0.0604572408	0.0214679621	0.108799048	0.0436805646	0.0970503557	0.0265952637	0.1166736182	0.0118921551	0.0386595264	-0.0941515336	0.0290612118	0.0182262943	0.0701818601	0.0373823703	-0.0703008601	0.122303056	-0.0641939891	0.0352986908	0.0217153173	-0.0589746775	-0.024063794	-0.055917493	0.0307551934	0.0172376904	-0.1117662107	0.2075901255	-0.065561361	-0.0449093315	0.1589375734	0.090778732	0.042635728	0.1272809513	-0.0363028305	-0.0073763137	-0.0608849984	-0.0121632883	-0.0807744148	-0.0391792141	-0.0233813797	0.2068216287	0.0901770307	-0.1418031321	-0.0291707534	0.0165031275	-0.1143657538	0.0095414118	-0.0481781675	-0.1288950803	0.0267357417	0.1185623257	-0.0265539347	0.0103578416	-0.066049649	-0.0635208761	-0.0151097668	-0.0490332687	-0.1010919618	0.0245575666	-0.0444343396	-0.0312963194	0.006604086	-0.1093096792	0.1838117282	-0.07055902	0.0315071516	0.0021079509	-0.0218669498	0.0323815995	0.0671239091	0.00749218	-0.1085757367	0.0402103809	-0.0969839032	0.018672569	-0.1232864856	0.0254448279	-0.049743434	0.0614049916	-0.0552077654	0.0061158734	0.0857891829	0.1893974361	0.1316476421	0.0912147349	0.1003129872	0.0607412226	0.0059244253	0.0120708	0.0150672	0.0002270205158399	0.0001457042126399	-0.131691	-0.1142659	0.01305669590281	0.017342519481	-0.0817258	-0.0001477	2.1815290000000182e-08	0.00667910638564	0.000430265	0.0004502733	2.0274604469289e-07	1.85127970225e-07	-8.532919999999998e-05	0.0	7.281072372639997e-09	0.0	0.00045467	4.573100000000003e-05	2.0913243610000024e-09	2.0672480890000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.7187800305519	0.99824918486172	0.9965014350770888	586325.2500914767	974.2724450643892	4.528401316322061	949206.7972117432	20.50641848166737	756.3541466636818	2.3302403625303896	572071.5951753464	5.430020147165761	811.7793839617791	533.8687738829121	1.137271	25.880556	0.26911886	0.172432	-0.0001959497	-0.0214965796	-0.1851566932	0.1197039947	0.0207831592	-0.0041360821	0.0186959545	0.0246368336	0.0659104941	-0.0627083432	0.1270579405	-0.0876564232	-0.064270592	0.0296142734	-0.0569778807	-0.0013092579	-0.0498222117	0.0223157449	-0.0060442996	-0.1346718218	0.0103056139	-0.0514794949	0.1597979516	0.0999095875	0.0258107056	0.0782128789	0.1188300979	-0.0595615868	-0.1032189955	-0.09153462	-0.0480378431	-0.0420044656	-0.0355745762	0.0017048874	-0.257738832	0.0513811069	0.0417529608	0.071135848	0.0592266849	-0.1643659455	0.0110244276	0.0730629649	0.1145288322	-0.1556468152	0.0339818263	0.1641826063	0.0704813885	0.0422023552	0.1449904819	-0.0221022312	0.113298776	0.0650341089	-0.1792610701	0.0069936111	0.0491901894	0.0465609852	0.0377214756	-0.0321291102	0.0217094527	-0.0136502367	0.0511809253	-0.0556500147	-0.1217832378	-0.0111612982	-0.0003927495	-0.1373395957	0.043168508	0.0832102783	-0.1742727731	-0.0541406145	0.0316529394	0.0113707049	-0.0217781238	-0.0309520062	-0.0091982862	0.0426830298	0.0168260635	-0.0603224747	-0.0990287371	-0.0061895223	-0.0616751861	-0.0290823661	-0.0442128106	0.0008540196	-0.2179374104	-0.0189724653	0.0799187204	0.0948019314	-0.234282371	-0.0381466196	0.1411568128	-0.0522806499	0.099141769	0.0566681795	-0.0011853914	-0.0033122	-0.0153829999999999	0.0002366366889999	1.097066884e-05	0.0280925	0.1597835	0.0255307668722499	0.00078918855625	-0.0353133	0.0464125	0.00215412015625	0.0012470291568899	0.000661214	0.000230949	5.3337440601000016e-08	4.37203953796e-07	0.000515333	0.0006006621999999	2.65568100889e-07	3.607950785088399e-07	0.000335484	-0.000119186	1.4205302596000004e-08	1.12549514256e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.9483296463653	-1.7704503841865744	3.1344945628663887	583617.0503694717	969.8507210213498	-4.421724043039376	940610.421065632	19.551643512792484	755.3320772137287	-1.0220694499531646	570526.5468680061	1.0446259605275643	810.1509730798579	525.9547981083712	1.025445	23.335754	0.159230555	0.113734	0.0126585006	-0.0113030727	-0.018042553	0.1446944029	0.0309146585	0.0133462982	-0.0443227989	-0.0883582459	-0.0060941724	0.0337408764	0.0257230851	0.032329102	-0.0611000582	0.0318765085	0.0183867315	0.0184940141	-0.0165646675	-0.0755398011	0.004203279	-0.0871354736	-0.0497686979	-0.0528045482	-0.0884400307	0.039380998	0.0186354852	-0.0273150643	0.0020017328	0.2247838448	-0.0458530033	0.0078914138	0.0478319357	0.0035462623	-0.0645131432	0.0989518267	-0.0266634953	0.0102463191	0.0598078638	-0.1502668249	-0.1422778498	-0.1070428735	0.011314675	0.0366119059	0.0029331354	0.0557169732	0.0051328549	0.0593488089	0.1127951736	0.1245604714	-0.0383790221	0.0723761004	-0.0167808571	-0.1030839495	-0.0181037487	-0.0086228143	-0.0066986673	-0.0362656914	0.0377765943	0.0658850964	-0.0144879053	-0.0163660522	-0.0255848257	0.0119171244	-0.0431896424	-0.0178323808	0.0320131893	0.0070652436	-0.018908331	-0.0555655148	0.0343588485	-0.0302840658	-0.000189215	-0.0627462399	-0.0313353697	-0.1368833157	-0.0441627886	0.0212235965	-0.0412100483	-0.0157595617	-0.066026239	-0.0791112657	0.0849143232	-0.0473111693	-0.007784275	0.2533916586	0.005345083	0.101553286	0.0085682354	0.0817913063	0.0158540945	0.1046357006	0.0459362671	-0.1035709048	0.0979282008	0.0524983198	-0.0082906521	0.0127036	0.0160158	0.00025650584964	0.00016138145296	-0.0749846	-0.1030771	0.01062488854441	0.00562269023716	-0.0351848	0.0001284999999999	1.6512249999999146e-08	0.00123797015104	8.72249e-05	-0.0005739891	3.294634869188101e-07	7.608183180009999e-09	0.000330432	-0.0001849009999999	1.0918530662400003e-07	3.418837980099998e-08	0.000376777	4.1293000000000026e-05	1.705111849000002e-09	1.41960907729e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.752484269016	-0.1958453773493147	0.0383554118290954	583317.8572270935	971.2287989163484	1.3780778949985688	943285.3798444928	1.8990986846836864	755.6858497656024	0.3537725518737034	571061.1035359605	0.1251550184592321	811.4366094690554	517.8531506251377	0.975925	22.208851	0.185537565	0.114344	0.0343112664	0.0556984167	-0.0793074917	0.0843061051	0.0421473698	0.0164594495	0.0715721962	-0.0138027254	-0.0447057442	0.044914909	0.0360607157	-0.0523162301	-0.1038910569	0.0600997262	-0.071392977	0.0112648502	0.045939614	-0.0245870207	-0.0972835167	-0.1518617459	-0.1013189385	-0.0191276054	-0.0639449493	-0.0727191369	0.0907197847	-0.0092683923	0.1435223774	-0.0725691707	0.1398571027	-0.0204046204	0.0691231145	-0.06998596	0.0928912781	0.057504445	-0.0573427146	-0.0263763306	-0.0554626148	0.0411588698	0.2012767838	0.0096969206	0.0066452104	-0.0023428396	0.0237397348	-0.0590702664	-0.0973586338	-0.0419218556	0.0975061752	-0.0100490867	0.0108120595	-0.047421734	-0.0943163265	0.0838597412	-0.0337851954	0.0216809504	0.0373836098	0.0319347317	0.0432660231	-0.0389287321	-0.0055259125	-0.0618696511	0.0367919466	0.0383663946	-0.0832369883	-0.0779783666	0.0835624192	-0.0433780466	0.0580166286	0.0295643767	-0.0993433933	0.0251648201	-0.0466578924	0.035820734	0.1296179372	-0.0942518957	0.0193375251	0.0147658257	-0.2032536539	0.0844937057	0.1018274355	0.0455210404	0.1336046814	-0.021941057	-0.0782942813	-0.0796698816	-0.0963236864	0.0450267402	0.1488875785	0.0052656498	-0.0674831295	0.0242196603	-0.0559812215	-0.0400013838	0.0966728009	0.0482387676	-0.0153640485	0.0103714	-0.0023322	5.439156840000006e-06	0.0001075659379599	0.0270522	0.1020368	0.01041150855424	0.0007318215248399	0.00212466	0.03730946	0.0013919958054916	4.5141801156e-06	0.000512246	0.0004250210999999	1.8064293544520998e-07	2.62395964516e-07	0.000684343	0.000353911	4.6832534164900003e-07	1.25252995921e-07	0.000475027	9.824999999999998e-05	9.653062499999996e-09	2.2565065072900003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.4122011899119	-1.340283079104097	1.796358732132759	581272.3645232468	971.662114170898	0.4333152545495977	944127.2641150592	0.1877621098253827	755.2761549337573	-0.4096948318450586	570442.070211521	0.1678498552405508	810.599066280057	518.6991683195888	1.005782	22.888309	0.175349955	0.106371	0.030206262	-0.0165922033	0.0259920403	0.0828779509	0.0395310268	-0.0182106467	0.0354963489	-0.0592621005	-0.1173086303	0.0294538419	-0.0346735638	-0.0455624351	-0.0571064414	0.0398245457	0.0264067263	0.0202580871	0.0420786725	-0.0024840305	-0.0691759238	0.0213219929	-0.0771880965	-0.0334502738	0.0084489436	-0.0388085801	-0.0614400581	-0.0258787839	-0.1372114668	0.054803998	0.1917549508	-0.0038048309	-0.0737129201	0.1020081131	-0.0106290448	0.0595378233	-0.0371348394	0.0891267224	-0.0240724066	0.1139198196	0.0590909307	0.0508743088	0.0049572884	0.0055686042	0.1137000678	-0.0853618095	-0.0757872295	-0.1507699411	-0.0942413265	-0.0957704327	-0.0517004588	0.1295917478	-0.0065630868	-0.0911243601	0.0072894737	-0.0476764201	-0.2158428178	0.0518777379	0.0375588993	0.0379886263	0.0172893693	-0.0067632074	0.0265901499	0.0914089781	0.0065771043	0.0016369534	0.0188417626	0.0961170098	-0.042133836	-0.073322365	0.0549438656	0.0575525828	-0.0678511703	-0.0595491598	-0.1282193238	0.0643602123	-0.1073602462	-0.0183674005	-0.0541591471	0.0645567338	0.0281779236	0.1138828183	0.1249959937	-0.0248866047	-0.1259259612	0.0372094278	0.0052114089	0.017308979	0.062477272	-0.0081107225	0.0136811239	-0.0494283046	-0.0567833233	0.0770756861	0.0953761056	0.0438968002	-0.0223783947	0.0145401	0.0041687	1.7378059690000008e-05	0.00021141450801	-0.070371	-0.0974232	0.00949127989824	0.004952077641	0.014005	0.01188034	0.0001411424785156	0.000196140025	0.000672864	0.000160618	2.579814192400002e-08	4.5274596249600004e-07	-5.27173e-05	-0.0007370603	2.77911371929e-09	5.4325788583609e-07	0.0008149029999999	0.0003398759999999	1.1551569537593205e-07	6.64066899408837e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.4387842397254	0.0265830498134391	0.0007066585373837	581312.8997129505	972.6045116424436	0.9423974715456324	945959.5360672364	0.8881129943756012	755.9580732679216	0.6819183341642656	571472.6085389482	0.465012614469367	812.2932363122192	515.1645097316643	0.964805	21.95579	0.188054315	0.122438	0.0306428374	0.0211696031	-0.0323106325	-0.0452650172	0.038958088	-0.0093748084	0.0695549278	0.0280599773	-0.0566889853	0.1087217241	-0.0120904384	-0.064779864	-0.0636423591	0.0157740886	-0.0284293979	0.0094173267	-0.071099039	0.0564830042	-0.1132151245	-0.0342448559	0.0213050331	-0.1625129113	0.0363520904	0.0068367549	-0.1270241009	-0.1324069119	0.0143844292	0.0794929808	-0.056572209	0.1152947447	0.0611362923	-0.0400700928	-0.008107595	-0.0229602083	-0.0102337284	0.0177331163	-0.1350622981	0.0885526256	-0.0083562421	0.0962186901	0.0535429311	-0.2273528267	-0.0024919384	-0.1490611527	-0.0328342882	0.0540135729	0.0069896415	-0.0846913481	0.0593442531	0.0635091609	-0.0527910396	-0.0927801813	0.0476394518	0.0903601928	0.0581516227	-0.059320652	0.0166189722	-0.0809534406	0.0089333015	-0.0691181603	-0.0293298181	0.0026730982	0.0001094709	-0.0089858642	-0.0063416411	0.02114514	-0.1248820999	0.2108771005	-0.0369978568	0.0867973019	-0.1179051816	0.0189484836	0.0241764723	0.0034429956	-0.0117944011	0.0887671849	-0.0529239829	0.0058553741	0.0657704877	-0.1167366077	0.1493612062	0.0083416859	-0.0898176149	0.070789109	-0.1304219108	-0.0742835782	-0.009586322	-0.0133321407	0.0979620663	0.0300592946	-0.1102573948	-0.196962592	0.0940386689	0.0394798359	-0.0293067317	0.0107567	-0.0037834	1.4314115560000007e-05	0.0001157065948899	0.0453657	0.1157367	0.0133949837268899	0.00205804673649	0.0438528	0.0298477999999999	0.0008908911648399	0.0019230680678399	0.000553804	-0.00011906	1.417528360000001e-08	3.06698870416e-07	0.000438644	0.0004913613	1.9240855873600005e-07	2.4143592713769004e-07	0.000651596	-0.0001633069999999	2.6669176248967357e-08	4.2457734721599993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
761.683548117955	-0.7552361217703947	0.5703815996267864	580161.827473557	969.7876770364512	-2.816834605992426	940488.1385317562	7.934557197516506	754.1949566510821	-1.7631166168395112	568810.0326379276	3.1085802045756035	809.9358776557909	512.8995960646035	0.928506	21.129755	0.19666	0.108638	0.0320393276	-0.0477685715	0.0538864212	-0.0863002663	0.0076998209	0.063352449	-0.042305694	0.1325136096	-0.0690699558	0.0933096463	-0.0364651484	0.0152459878	-0.0091708395	0.0543926305	0.0727864013	-0.0291205027	-0.0110041971	0.0015883368	0.0169067123	0.0473757047	0.0764887723	-0.1269102401	-0.0167677229	-0.0485709722	-0.0292674114	0.0101472245	-0.0966896318	0.100885135	0.0736454324	0.1797215942	0.0109761978	-0.0287058656	-0.0335058122	0.0114346821	-0.0551116081	-0.0356527238	0.088590126	0.1267470244	0.0912099694	-0.0156707919	-0.145171351	-0.0950307138	0.2067464563	-0.2152882734	0.0948068667	0.0126722288	0.1741515995	-0.0270987055	-0.0056207863	-0.0492100158	-0.2132441972	-0.061310167	-0.0237762822	0.13217308	-0.050474829	-0.0582769326	0.0311428075	0.0436648543	0.0061054981	0.044181394	-0.0770236065	-0.0546601718	0.0090144285	0.0146605389	-0.1401810712	0.1506604484	0.0149732252	-0.0016458486	0.0756915005	0.0676646169	-0.1070933848	-0.058082785	0.0646981419	-0.0124049954	-0.0712696249	0.0078225011	-0.0610314715	0.0185155014	0.0224257085	0.0102171674	0.1861168349	0.0305515451	0.041511028	0.0334929636	-0.0846219589	-0.0367136009	-0.0867074519	-0.0302793905	-0.1908263213	0.1175081064	-0.0411914411	0.1206642882	0.092661062	0.034995421	-0.0361224311	0.0168638	0.0061071	3.729667041000003e-05	0.00028438775044	-0.0518138	-0.0971795	0.00944385522025	0.00268466987044	0.0439971	0.0001442999999999	2.082249e-08	0.0019357448084099	0.00123213	0.0006783259999999	4.601261622759999e-07	1.5181443368999998e-06	-0.000249238	-0.000687882	6.2119580644e-08	4.73181645924e-07	0.00114997	0.000498374	2.48376643876e-07	1.3224310009e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.048271259333	0.3647231413780218	0.1330229698566525	580717.567729338	970.5977881645224	0.8101111280711848	942060.0663898631	0.6562800398247676	755.008215385913	0.8132587348309244	570037.4053002212	0.6613897697787957	810.3926899905387	509.6376497485903	0.966907	22.003633	0.2613635	0.148423	0.053974934	-0.0076618068	-0.0243043378	-0.0737844486	0.0437966222	0.0391228168	0.0483731756	0.0836733325	-0.0616081765	-0.0291082009	0.0366409648	-0.0458772244	-0.0047264142	0.050233708	-0.0100414634	-0.0215021463	-0.0884286698	0.0723844607	-0.0217536195	-0.1815956115	-0.0497772522	-0.0097783949	-0.1079782457	0.074156378	-0.023914168	-1.05511e-05	0.0276205199	-0.0649337517	0.0936882081	-0.0251831154	0.0506357802	0.0234300454	0.1209626479	0.037135955	0.020254014	-0.0528893317	0.1713403937	0.1712830982	0.0055160889	0.0709526988	-0.0152245594	-0.0683349535	-0.0750748814	0.0311571769	0.0916569213	-0.0211522455	0.1148495527	-0.0151489747	0.0053613794	-0.0092746164	-0.0041874925	0.0010413901	-0.0975418158	-0.1573294872	0.0380763252	0.1854939807	0.0536013753	-0.0115594404	0.0414828417	-0.0485428245	0.0198046794	-0.0810681705	-0.1354285278	0.0119192941	-0.0022908694	-0.0502687205	0.0072178643	0.1111106221	0.0135181698	-0.0105799245	-0.0839967847	-0.127001127	0.009979409	0.0178005809	0.0765638347	0.0409264578	-0.0188146855	0.1924687158	-0.0711278585	0.0559463969	0.0535848269	-0.0772128493	-0.0862769615	-0.1202265812	-0.1133806823	-0.000756097	-0.0778267893	0.0893805493	0.0605572852	0.1097126096	-0.0259396046	0.1516230895	0.0912438734	0.030451217	-0.0427992974	0.0287307	0.0118669	0.0001408233156099	0.00082545312249	0.0779607999999999	0.1297745999999999	0.0168414468051599	0.0060778863366399	0.105213	0.0612159	0.00374738641281	0.011069775369	0.000383273	-0.000848857	7.205582064489999e-07	1.46898192529e-07	-0.000147808	0.0001014299999999	2.1847204864e-08	1.0288044899999997e-08	0.000930135	-0.0002198349999999	4.8327427224999976e-08	8.65151118225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.0949689229991	0.0466976636661229	0.0021806717918743	580788.741657747	970.1599056872632	-0.4378824772592224	941210.2426031192	0.1917410638906735	754.7277574561301	-0.2804579297828695	569613.9878747591	0.0786566503780929	809.936763632366	516.3663775271826	0.970455	22.084368	0.1788352499999999	0.115807	0.0560381735	-0.0626945901	0.0792947192	0.0217336626	0.048423394	0.0331792973	-0.0274810154	-3.52424e-05	-0.0521751116	0.0203847775	-0.0138441771	-0.009782083	-0.0879621765	0.0867083289	0.0173303367	-0.003887866	-0.0091208962	-0.0838503596	-0.0310142288	-0.0506527179	0.0274365423	0.0561643077	-0.0730243675	-0.0433082835	-0.1478867989	0.0214849181	-0.0376627845	0.0465094867	0.17296899	-0.0385128018	-0.1023206249	-0.0483206954	-0.0050611052	0.0869161516	0.0727874006	0.1209281591	0.1601785181	-0.0947214419	-0.0602842197	-0.0070177518	0.154432165	-0.1674460644	0.0883193943	-0.0213579101	0.0047550804	0.1443478117	0.0638772119	0.0559087242	-0.0178169755	0.1146412004	-0.1173790848	0.0572441785	0.0431983094	0.1410414955	-0.087593285	-0.0058665351	0.0593067552	0.0386116288	0.011629079	0.0152729157	-0.0445540753	-0.0363568401	-0.0323205085	-0.0053598007	0.0138944931	0.0613679959	0.0200375219	-0.1456758191	0.0150386124	-0.0020058321	-0.0179550086	0.0603175017	-0.0414980783	-0.0496805901	0.03448563	-0.1375336484	-0.0695403562	0.138361095	0.0452161599	0.0426968973	0.2073152322	-0.0247299111	-0.1018410513	0.0228070085	-0.090876704	-0.0107773332	-0.1456989608	0.051788767	0.035619434	-0.042608799	0.023819452	-0.0449861768	0.0897877085	0.0258549876	-0.0493116688	0.0416189	0.0128881999999999	0.0001661056992399	0.00173213283721	-0.035523	-0.1134837999999999	0.0128785728624399	0.001261883529	0.08944	-0.0157729999999999	0.0002487875289999	0.0079995136	0.000925367	0.0005420939999999	2.938659048359999e-07	8.56304084689e-07	-0.000140402	7.406000000000003e-06	1.9712721604e-08	5.484883600000005e-11	0.00111444	0.0001843049999999	3.3968333024999986e-08	1.2419765136e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
762.7530720708631	0.6581031478640398	0.4330997532285582	581792.2489535393	970.599011527748	0.4391058404847854	942062.4411786414	0.1928139391478498	755.7101169568193	0.9823595006891992	571097.7808708895	0.9650301885943328	811.2929265695659	510.09981996933465	0.907874	20.660229	0.21113475	0.111068	0.0674113128	0.040978022	0.0222263048	0.0506127251	0.0612167093	0.0279493193	-0.0070955493	-0.0309024545	-0.0376961594	-0.0024614951	0.0434977129	-0.0331458058	-0.0412075969	0.0664237186	-0.022645533	0.0373529993	0.0231360228	0.04461505	-0.1003861218	-0.0031545738	0.054546977	0.1295041488	0.1822523546	-0.0093030619	-0.0339791359	0.1399285955	-0.0677036856	0.0130779171	0.0196132019	0.0033632183	-0.0759809077	-0.0334422328	0.0196298793	0.1311008702	-0.0325823248	-0.05121601	0.1226885738	0.145525383	-0.0260581693	-0.0070235874	0.2471484584	0.0308773694	0.0557943094	-0.0080875171	-0.1454718091	-0.0158464499	-0.0272857654	-0.0704346697	0.0805138632	0.0409000741	0.0422480577	-0.0802099457	0.0441481652	0.0452352292	0.1710408603	-0.055580789	0.0659060363	-0.0159463815	0.0076468226	-0.0555195719	0.012148288	0.0122627581	-0.0250542591	-0.0526326827	0.0550984048	0.010804112	0.0765687791	0.0714690288	-0.0275783627	0.035282468	0.1204006328	-0.0878440311	-0.1026731328	0.1958663498	-0.1893585688	-0.1385998926	0.0443104902	-0.0058291123	-0.0169726733	-0.0267404082	0.0733210801	-0.0444415919	-0.1549710228	-0.0730528555	-0.1568130863	0.0490583002	0.1124437825	0.1336448236	0.0443647497	0.0266594143	0.0289198334	-0.0282857193	0.0882931893	0.0212145853	-0.0556345156	0.0316841	-0.0099348	9.870025104e-05	0.00100388219281	0.0622549	0.0977779	0.00956051772841	0.00387567257401	0.122947	0.0335069999999999	0.0011227190489999	0.015115964809	0.000272252	-0.0006531149999999	4.2655920322499995e-07	7.412115150400002e-08	0.000348823	0.000489225	1.21677485329e-07	2.393411006250001e-07	0.000858479	-0.0002559609999999	6.551603352099999e-08	7.36986193441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
