global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	c_comp_cor_20	c_comp_cor_21	c_comp_cor_22	c_comp_cor_23	c_comp_cor_24	c_comp_cor_25	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
757.5542208875379	-0.4176033925168667	0.1743925934415962	573888.3975845246	969.5860305204404	-1.41254687057517	1.9952886615717065	940097.0705803843	751.2755987439705	2.6203523771587243	564415.0252681114	6.866246580481377	801.8173123769941	577.6977936643906	1.18826	26.497011	0.305769235	0.18398	0.095503016	-0.031099251	0.092931494	0.0022494052	0.0481255252	-0.0204826106	-0.0617998352	-0.1091777556	-0.042825409	0.0790168849	-0.0584799821	-0.0018398785	0.0087146533	0.0449758425	-0.0342185472	-0.1030763815	-0.0591580885	0.052983457	0.1231814757	0.0176266966	0.0670380836	0.1463441064	0.1692164411	0.0041105229	-0.0183602747	-0.0442436294	-0.0898931176	-0.0792290653	-0.0752608116	0.0082879288	0.0024266707	-0.1029793018	0.0174634195	0.1125207306	0.0278554662	0.0174053722	-0.0455137194	0.0974068957	0.1095030173	0.0125960348	0.0462213053	-0.0466264588	0.0024111653	0.0263929963	0.1031208194	-0.0821243952	-0.0531346921	0.1298749542	-0.0767997153	-0.0981228624	-0.1210137719	-0.0829697246	-0.0014518069	0.0339149302	0.0847538411	0.0781365342	0.0367623982	0.108284575	0.1659555619	-0.0770678493	0.1198628274	-0.044072399	0.0341224945	0.1413985368	-0.1003355849	0.0807797305	-0.106920187	0.0562950208	0.0124071544	-0.0304185267	0.1198591812	-0.0225249485	-0.0146203215	-0.1960432818	0.0341764302	0.0832177582	0.0887380466	0.109615845	0.0071689822	0.004427186	-0.0014914981	-0.0262338875	-0.006260017	0.0506747778	-0.007830875	0.1557008982	-0.0242614591	0.0724667054	-0.0019761321	0.0684916817	-0.0428400583	0.0062400878	-0.1368309977	-0.1235056983	-0.0421554063	0.0572608261	0.0106254796	-0.0718620214	-0.1028132881	0.0589085529	-0.0341711657	-0.104887194	0.0453324316	-0.0251493498	0.0052779648	-0.0301542391	0.0703292829	0.0311437842	0.051738583	0.0309365587	-0.0085764169	0.1494641566	-0.0920282148	-0.0152358972	-0.0958726359	-0.0277592806	-0.1563735919	-0.1612208516	0.0750362016	-0.0165379384	-0.0966728009	0.05895	-0.0106654999999999	0.0001137528902499	0.0034751025	-0.121175	-0.1601857	0.014683380625	0.02565945848449	-0.058986	-0.0859765	0.00739195855225	0.003479348196	-0.000332416	-0.0003092817	9.565516995489e-08	1.1050039705599998e-07	0.000475836	-0.000553184	3.060125378560001e-07	2.26419898896e-07	0.000273439	0.000116365	1.3540813225e-08	7.4768886721e-08	0.0
756.1986964915106	-1.3555243960272492	1.8374463882250387	571836.4685754598	969.7600059758406	0.173975455400182	0.0302674590817007	940434.4691902624	750.4346303924658	-0.8409683515046709	563152.1344922768	0.7072277682324837	799.5704690141351	576.2587868551827	1.150352	25.651699	0.30664901	0.16823	-0.0344085194	-0.0342841377	0.1131997635	0.162461091	-0.024225068	-0.0521311345	0.0072733695	0.0521483378	-0.001422891	-0.114164104	-0.0553829966	0.0569773794	-0.0898686356	-0.1478606258	0.0764527688	-0.1089463555	-0.1063499283	0.0733487148	-0.1962942944	0.0464938624	0.0377062058	0.1664207535	0.0364053055	0.0292113175	0.0320632327	0.0292039409	0.0445823304	0.0805402464	0.036546723	-0.0150953855	0.0856287443	-0.0121027447	0.0144337307	-0.0924963941	-0.0385785197	-0.0645538445	0.0279347197	0.0657008201	0.0119268033	0.0880771854	0.0380974272	-0.016081708	0.0743260863	-0.0863496677	0.1698018675	-0.0446000212	0.0425775494	0.1510035191	0.0553185979	0.0216512206	0.009141097	0.0057123041	-0.0501382226	0.0744543392	-0.1227068298	0.005815663	0.0244696562	0.1956570635	0.0326148537	0.0777014697	-0.002968383	0.0121856617	0.0078732315	0.0954001694	0.0230610118	-0.0366375511	0.1591289514	-0.0114631946	0.0641412653	0.1182488824	0.0551776657	-0.048577838	-0.0369374566	-0.0803186409	-0.1199201298	0.0088593624	-0.0203292319	0.0221174914	-0.0215909723	0.0454960325	-0.0098475316	0.031933636	0.0933858547	-0.0360477983	-0.0861924251	0.0854767919	-0.0258708102	-0.0658852179	0.0682869854	0.1827275893	-0.0220845633	-0.0194269375	0.0804300591	0.1406999719	-0.1246766239	0.0469352712	-0.0741661485	-0.0032868265	0.0587185779	0.1520237843	-0.0331428988	0.1453160913	-0.0274211994	0.0671370696	-0.1463162027	0.0604929215	0.0553556871	-0.0957034822	0.0101561196	0.0461861461	-0.1098997076	0.0186878875	0.0870118001	-0.0113402478	0.0091538855	-0.008723172	-0.0124514463	-0.068698652	0.0732270951	-0.0212145853	-0.1003129872	0.0669269	0.0079768999999999	6.363093360999992e-05	0.00447920994361	0.00839891	0.12957391	7.054168918810001e-05	0.0167893981526881	0.0418642	0.1008502	0.01017076284004	0.0017526112416399	0.000517146	0.000849562	7.21755591844e-07	2.67439985316e-07	0.000906697	0.000430861	1.8564120132100005e-07	8.22099449809e-07	0.000188902	-8.453700000000001e-05	7.146504369000001e-09	3.5683965603999993e-08	0.0
755.4795900158275	-0.7191064756831338	0.5171141233694175	570749.4109304828	971.677453409502	1.9174474336614369	3.6766046608548297	944157.073464375	749.3591347319542	-1.0754956605115922	561539.1128062231	1.156690915779266	801.9827529110738	590.8512741873692	1.210694	26.997274	0.13669276	0.0648996	-0.085149629	-0.1083672175	0.0402175768	-0.0545768138	0.0581427916	-0.0043037113	0.1315571397	-0.0182906922	-0.0777450303	-0.0422960176	0.1443043374	0.0593517059	-0.1747486836	-0.1465437215	-0.0219318865	-0.0338455608	0.0238068117	0.0596219297	-0.005168002	0.0669951667	0.064829371	0.1147873137	-0.077711308	-0.0401211657	0.029188811	-0.1283496145	0.0006438281	-0.0695753161	0.0206854441	0.0103991691	-0.0908265456	0.0846116137	-0.0817502494	0.0737035621	0.0258707552	0.058051607	-0.0519297647	0.0689263196	0.0366153476	0.0204392456	0.0643499435	0.1054649527	0.0319555948	-0.0842505272	0.0353440227	-0.0219625824	-0.00516098	0.041100186	-0.1557864536	0.0266702549	-0.0935318562	-0.0919498712	0.0110734087	0.0008571276	0.0117340769	0.1161235664	-0.057009818	-0.0247841367	-0.1283832243	0.0584812959	0.1087020954	-0.0891505631	0.0604767214	-0.1025364099	0.0473421473	-0.035220358	0.1657039675	-0.0438385438	0.0453724538	0.0088545409	0.1402481133	0.0414138784	-0.1374654688	-0.064867317	0.0877614383	-0.1107923658	0.0886820969	-0.0733937329	-0.0974298613	-0.0426533069	-0.028342772	0.0441064853	0.0128310112	-0.0959208995	-0.0591111559	0.0615189268	0.0068715934	-0.0216920717	0.0799309591	0.1604871181	-0.0217760005	0.0120608058	-0.0416529642	0.0374367137	-0.0341168742	0.2192985571	-0.0262864312	-0.1148275659	-0.0185629376	-0.0361965316	0.0042518743	-0.1350510035	0.0170739835	-0.0177753296	0.0234389233	0.0922461826	0.0384513986	-0.1235073927	0.1172995932	0.0046951009	-0.2178135404	0.1170383523	-0.0278226745	-0.0932849934	0.0215685497	0.0777112367	0.1137121232	0.0344454716	0.0713867084	-0.0258549876	-0.1035676303	0.0698964	0.0029695	8.81793025e-06	0.0048855067329599	0.0579831	0.04958419	0.00336203988561	0.0024585918979561	0.0157681	-0.0260960999999999	0.0006810064352099	0.00024863297761	3.26866e-05	-0.0004844594	2.3470091024836e-07	1.06841381956e-09	0.0013536	0.0004469029999999	1.997222914089999e-07	1.83223296e-06	0.000418399	0.000229497	5.266887300900001e-08	1.7505772320100002e-07	0.0
754.893474482784	-0.5861155330435395	0.3435314180749124	569864.1578166896	970.0861727804732	-1.5912806290288015	2.5321740403222988	941067.1826198662	751.0175267726263	1.6583920406720836	564027.3255196725	2.7502641605645177	802.0215548871381	562.8898631653705	1.310425	29.221167	0.33200853	0.182963	0.0753095299	0.0170973711	0.1520464252	-0.0653184253	0.0200278807	-0.0542320877	-0.09220085	-0.1087461474	-0.0502578127	0.0710305764	-0.0235543004	0.0154693897	0.0460974118	-0.0900863226	-0.0776830418	0.0381298922	0.0994698872	-0.0527117011	-0.0553390866	-0.0209921049	-0.0065071084	-0.0373913307	0.0439219131	-0.0424300481	-0.1601665356	-0.0478216375	-0.0791530147	0.0204870632	0.0237851424	-0.008533966	-0.0990045189	-0.1228669398	0.0140816899	0.0614229724	0.0270680526	-0.0304820523	-0.0263495642	-0.0016645095	-0.0713425896	0.0217566776	-0.0861677936	-0.1028806158	0.0913943767	0.0811168863	0.1106334712	0.0386371705	-0.0762608185	0.0826866979	-0.1426017853	-0.2068801311	0.001236214	0.1112930697	0.0694456905	-0.0886502514	-0.0047544012	0.028398526	-9.872e-06	0.0678697948	0.0780103284	-0.1028918113	0.064802063	0.0961781566	0.0618321264	-0.0361409324	0.0702595938	-0.1065109021	-0.0866106878	-0.1052841434	-0.0865259226	0.1438237804	0.0004931082	0.0761184732	0.016841961	0.1687305457	0.0033978641	0.1051061404	0.0661168936	0.1355235252	0.0394066087	-0.0134064224	0.0104470512	0.0109358277	0.0141914499	-0.0061121528	-0.1534553429	0.0866605187	-0.1360913667	-0.0314440873	-0.1695724823	-0.0917761075	-0.0419182999	-0.0183359002	0.1197156397	-0.2027013011	0.120699927	-0.0250684595	-0.1329088166	-0.1203571226	-0.1361013227	-0.0310662157	-0.0989339727	0.0448462978	-0.0117779082	0.0077685888	0.0336863936	0.0848636555	0.0251509846	-0.078064121	-0.0652784869	-0.0493403134	-0.0087698263	0.0022923966	0.1420064602	0.1951873562	-0.0668153947	0.0402584919	0.0014303971	-0.0365958662	0.0695158277	-0.030451217	-0.1064242213	0.0818664999999999	0.0119700999999999	0.0001432832940099	0.0067021238222499	-0.105692	-0.1636751	0.011170798864	0.0267895383600099	-0.039533	-0.0553011	0.00305821166121	0.001562858089	-0.000947624	-0.0009803106	9.610088724723602e-07	8.97991245376e-07	0.000725457	-0.000628143	3.945636284489999e-07	5.26287858849e-07	0.00083119	0.0004127909999999	1.7039640968099997e-07	6.908768161e-07	0.0
756.28959864688	1.3961241640960225	1.9491626815728176	571973.9570214588	970.491446373373	0.405273592899789	0.1642466851019039	941853.6474838816	750.0451475400077	-0.9723792326185504	562567.723348312	0.9455213720278408	800.1862819558494	573.6909826072749	1.02976	22.962627	0.27471065	0.161886	0.0005684764	-0.0255963906	0.1478451314	0.0525125917	0.0126995286	-0.118581785	-0.0215311692	0.0014813737	-0.0051935403	-0.0438849396	0.0334606923	0.0535485973	0.0083113399	0.0291929975	-0.0056917229	-0.0103617701	-0.1502519692	-0.1772041257	-0.1256569506	0.0001587039	-0.0743647283	0.1162691658	-0.0012256172	0.0056657645	0.0992661589	-0.0212282401	-0.0354646266	0.0865343524	-0.1472920023	-0.0405772182	0.0851204439	0.0082741444	0.0559953069	-0.0103176381	0.0278752758	0.118220103	0.1373398741	0.0746350733	0.1919860167	0.1296320502	-0.080824712	0.0063282549	0.1106712733	-0.0270043965	0.1602016969	-0.0261823	0.0633430554	-0.0055905017	-0.0844891855	-0.0677036266	-0.0656965681	-0.0293544076	0.0388420038	-0.0775021608	0.0353400218	-0.041426392	-0.0427776205	0.032822484	-0.0175161677	-0.0151855048	0.1311090548	-0.0489736017	-0.0201287245	-0.151072338	0.0167457018	-0.0724496026	0.0610611266	-0.0394629065	-0.1643768205	0.0722495456	-0.0458332682	0.0492567681	0.0137081435	-0.0540859973	-0.1160406228	0.0284674457	0.0386851096	-0.023559748	-0.0602239399	0.0443769631	0.0131391505	0.1161718458	-0.0153457385	-0.0781530044	-0.0312894517	0.1598934953	-0.104738518	-0.0521835348	-0.1010292743	0.0825076506	-0.0054486107	0.0918500727	0.0136803964	-0.0686577117	-0.0907270468	0.0765750009	-0.0576733148	-0.0610591508	0.1267478853	-0.1097375469	-0.0188651503	0.0132037973	0.0452822587	0.0740390554	0.0589015726	0.1169411933	0.0452145142	-0.0579499555	0.021022778	0.0353928508	0.136376809	0.0598485464	-0.1265717842	0.1449056671	-0.0109695951	0.0415857328	0.0302983566	-0.0402509315	0.0676152521	-0.034995421	-0.108871781	0.0735972	-0.0082692999999998	6.838132248999828e-05	0.00541654784784	0.0265324	0.1322244	0.00070396824976	0.0174832919553599	0.0395491	0.0790820999999999	0.0062539785404099	0.0015641313108099	-0.00171594	-0.000768316	5.90309475856e-07	2.9444500836e-06	0.000605896	-0.000119561	1.4294832721000004e-08	3.67109962816e-07	0.00104601	0.00021482	4.6147632400000006e-08	1.0941369201e-06	0.0
757.7233527672074	1.433754120327421	2.0556508775558577	574144.6793287778	970.8607352994296	0.3692889260565835	0.1363743109080248	942570.5673461492	749.6738977557804	-0.3712497842273023	562010.9529763444	0.1378264022888185	801.4094522501305	585.5154742283852	1.091022	24.328712	0.2217689	0.122813	0.031352399	-0.0795434122	0.0262142337	0.0142853807	0.1201171571	0.0482326611	0.0795432916	-0.0334822443	-0.0651016398	0.0497057184	-0.1487512203	-0.0512886565	0.1486319108	0.0489411197	0.0581385508	-0.0062683173	-0.02657769	0.0427873672	-0.0794804869	0.0633450073	0.0805350083	-0.0659290355	0.0585751339	-0.1165005874	-0.0376218147	-0.133874357	-0.1054337747	-0.0825423029	-0.0575992827	0.1793563188	0.1313408779	0.0265789974	-0.0963338886	0.033674942	-0.0993640496	-0.0677786436	0.0398591337	-0.0048949902	0.0797108973	0.0117600483	0.1041000258	-0.0534548895	0.1265568866	-0.043148233	-0.0287645913	0.004482547	0.067712185	0.202976733	-0.1257742489	-0.1316040941	0.1117452903	0.0120754849	0.0608288903	0.0625753569	0.1319886106	0.1141426431	0.0132642126	-0.1082960748	-0.1348940284	0.09246145	0.0454882709	0.0660086451	0.0188124648	-0.0134430915	-0.0413083743	0.0724803517	-0.0445755502	-0.1858863513	-0.051336509	-0.0429040039	0.1287164603	-0.0358941287	0.0103558856	-0.0038675355	0.0729012169	-0.0332930326	-0.0523853082	0.1415197366	-0.0398933612	0.0379316252	0.1391384076	-0.0560767679	-0.0859037697	0.0369142478	0.0222080747	0.0335298486	0.0218122279	-0.1749730101	-0.080408781	0.041543914	0.0275970299	0.1441379994	-0.0775505613	-0.0997478729	-0.0879883349	-0.0853806373	0.0299778018	-0.0120616476	-0.0220426011	-0.0163113155	0.0776873262	-0.0135967826	0.0349918154	0.0322319421	0.0618680813	0.1527246026	0.2103781315	-0.070469956	-0.0780063234	0.0784459381	0.0039368747	0.0421491901	-0.0299303253	-0.0505228603	-0.155396002	-0.0757013394	-0.0597221185	-0.0233641281	0.0656857936	-0.0394798359	-0.1109009027	0.0584533	-0.0151439	0.00022933770721	0.00341678828089	-0.0241456	-0.050678	0.00058300999936	0.002568259684	-0.0648578	-0.1044069	0.0109008007676099	0.0042065342208399	-0.00141744	0.0002984999999999	8.910224999999998e-08	2.0091361536e-06	0.000190072	-0.0004158239999999	1.7290959897599996e-07	3.612736518400001e-08	0.0007295319999999	-0.0003164780000001	1.0015832448406329e-07	5.322169390238541e-07	0.0
757.958814557339	0.2354617901315805	0.0554422546119684	574501.5645651666	970.7147148744698	-0.1460204249598291	0.021321964505449	942287.0576738232	750.1672631314354	0.4933653756550029	562750.9226741083	0.2434093938952021	801.5777048046194	580.0775735385712	1.024822	22.852507	0.09162285	0.0495322	0.1023564887	-0.0790229337	-0.0463604898	0.0271999602	0.1018850704	0.0446735004	0.0036451353	-0.0308650185	-0.0079522401	-0.0639950487	-0.0341960258	-0.0960493972	0.0708531138	0.0547188649	-0.0808995443	0.078468459	0.0356416432	0.0748359386	-0.0734739995	-0.0079236195	0.085920765	-0.0456564625	-0.1977743557	-0.0482063973	-0.0753550722	-0.0136810538	-0.0868748491	0.074396428	-0.0248794199	-0.037305511	0.0384292537	-0.0231331923	6.78785e-05	-0.0006484575	0.0024999226	-0.08288666	-0.0942042702	-0.0023327184	0.0366903627	-0.0061540273	0.0621574286	-0.010095855	-0.0620455581	0.1139430362	-0.0969961386	0.0370944194	-0.1373912564	-0.0029362133	0.0758222437	0.0048589058	0.0744976328	0.0614424701	0.0046260808	-0.0012618875	0.0431613181	-0.0499951766	-0.156258236	-0.0785147512	0.0628854789	0.0081299183	-0.0766717536	0.0699100301	-0.0246708807	0.0521117613	-0.0982246162	0.045244196	0.058507381	0.0505804892	0.0427899397	-0.0366938169	-0.0103538882	-0.0988465245	-0.0546756686	0.0512734593	0.0368991005	0.0190248406	0.0091989441	0.0189530522	-0.0194698792	0.017014908	0.0829366791	0.0185359513	-0.1345886529	0.0567680424	0.0646934725	-0.0482280815	0.1081594686	0.0809409196	-0.0555802042	0.0599514537	0.084486802	0.0710876073	0.0309245804	-0.0197851836	0.0951596072	-0.1204726694	0.0709530682	0.0123341039	-0.0777976846	0.057835666	-0.0197211078	0.0800378602	-0.1173805742	-0.0374268712	-0.0775536455	0.072453401	-0.0097771359	0.1030474118	-0.1023955744	0.0125428733	-0.0336176824	-0.122167493	0.0228499755	-0.0222656838	-0.0795895117	0.0222176554	0.0373303157	-0.0215950941	0.0637282764	-0.0438968002	-0.1125037874	0.0493331	-0.0091202	8.317804804000003e-05	0.0024337547556099	-0.0596497	-0.0355041	0.00355808671009	0.0012605411168099	-0.0827318999999999	-0.0178740999999999	0.0003194834508099	0.0068445672776099	-0.000904297	0.000513143	2.633157384490001e-07	8.17753064209e-07	0.000127351	-6.272100000000001e-05	3.9339238410000015e-09	1.6218277200999998e-08	0.0007361569999999	6.625000000000012e-06	4.389062500000016e-11	5.419271286488527e-07	0.0
757.7429088271826	-0.2159057301563507	0.0466152843143469	574174.3158778801	969.3731708072736	-1.341544067196196	1.7997404842293117	939684.3442809476	750.7346843864589	0.5674212550234188	563602.566340836	0.3219668806523516	800.7261898744324	579.846878668072	0.942683	21.020887	0.0870263	0.0418791	0.173440871	-0.0073328138	-0.0171217977	0.0460565805	0.0276521249	-0.0174104015	-0.1215918431	-0.0768906198	0.0265623602	-0.0337809968	-0.0754465824	-0.0314425209	0.1376655464	-0.1252700146	-0.0558348562	-0.0101624444	0.0307525601	-0.0057603453	0.0045746593	0.0109470165	0.0217882542	0.0137880167	0.0681763856	-0.0944826848	0.0608340598	0.142968943	0.0513491582	-0.0059983054	-0.1134680921	-0.0854471115	0.0345882203	-0.1244857708	-0.0059590204	-0.0128525043	-0.0313395322	-0.0950658793	-0.1025287705	-0.0824441979	-0.0139956061	-0.077436233	-0.1401674262	0.0975404958	0.0933607828	0.0248834371	-0.0410869198	0.0299747337	-0.0239292134	-0.015892768	-0.1028165388	-0.0044833456	0.019013331	0.1760804814	-0.0420352564	0.1225839721	0.0896277344	-0.1333423516	0.0784898477	-0.1183553518	0.0287664505	0.1221148476	-0.1661073892	0.0531659495	-0.0005896426	-0.0198699508	0.0812394762	-0.1212197136	-0.0192399513	-0.0717921786	0.0280355725	-0.1118345727	0.092760721	0.0649189016	-0.0260867562	0.0389187791	-0.0269170934	0.1264674464	0.0014999297	0.0789644882	-0.0711516346	0.0532630993	0.1262859154	-0.0585418632	-0.0615476621	0.0300656846	0.0008665225	-0.0377912216	0.0076168056	0.1387781267	-0.049081988	-0.0373016801	0.1240115476	-0.0711376829	-0.0194180625	0.0464217443	-0.0113611008	0.0111472061	-0.0219391536	0.0510303579	-0.1651330174	-0.0498897602	-0.0233982891	-0.0187360415	0.021540735	0.167243645	0.0926404535	-0.0779616992	-0.1155894699	0.0417377496	0.0288891874	-0.0468903607	-0.0334449497	-0.0009930018	0.0811279782	-0.086880319	-0.0541723585	-0.0665347359	0.0853465168	-0.0021669515	0.0617435365	-0.0482387676	-0.1136742748	0.0559557	0.0066225999999999	4.385883075999999e-05	0.0031310403624899	-0.094362	-0.0347123	0.008904187044	0.00120494377129	-0.0705018	0.0122300999999998	0.0001495753460099	0.00497050380324	-0.000656343	0.000247954	6.148118611599999e-08	4.30786133649e-07	0.00028466	0.000157309	2.4746121481e-08	8.103131560000002e-08	0.00100012	0.000263963	6.967646536905277e-08	1.0002400144e-06	0.0
759.0538641083423	1.310955281159636	1.71860374920034	576162.7686178058	970.8927051480714	1.5195343407978044	2.308984612863818	942632.64490974	749.4373785989835	-1.2973057874753522	561656.3844413161	1.6830023062170436	801.0928851469712	593.09426855744	1.081194	24.109545	0.15976397	0.0986314	0.0292897654	-0.063200491	-0.0765395661	0.0808053145	0.0546331265	0.0607220564	0.0370251836	-0.0508742716	0.0801911461	-0.0858021415	-0.0296084752	0.0672099068	0.1587694801	0.0891078183	-0.1145181836	-0.0037889791	-0.0423955798	0.0129246203	0.0511467855	-0.0219789434	0.1939892991	-0.1288676325	0.0595469835	0.011503524	0.122731382	-0.0175563786	0.0320004937	-0.0072044948	-0.1820512406	-0.0145278195	-0.0121823767	0.0287209605	-0.1411512423	-0.0539458388	-0.0383318546	0.0108521376	0.0466492545	-0.0715618133	0.0919223881	-0.0544325325	0.0726635228	-0.0188375938	-0.0034806338	-0.058942792	-0.0676376009	0.0840987638	0.0570819306	-0.0510629567	-0.0726260836	0.0754597662	-0.0239537273	-0.1258408149	-0.0302742722	-0.0421723982	0.0589951051	0.1641409176	0.0014517226	-0.0169133986	0.1931155569	-0.0527670663	-0.053305245	0.0830340432	-0.0685342957	0.022764555	-0.0339532172	0.0865079825	-0.1430116163	-0.0931528956	0.1165896307	-0.0917198644	0.0644136733	-0.0462682709	-0.0551005174	0.0024170445	0.0510669097	-0.012487327	-0.0199794634	-0.0901247851	-0.1291289068	0.1497921342	0.1367749409	-0.0336983191	-0.1307621295	-0.0630636022	0.060197875	-0.0204623285	-0.0041153703	-0.0405282279	0.0118442054	-0.0219674879	0.0199207375	0.0319951086	-0.0564493007	-0.0811398997	0.0098064258	0.0286668901	0.1057522642	-0.0084329014	-0.0980351696	0.0288725737	-0.0701983804	-0.10354154	0.0014813953	-0.0714555479	-0.0481098639	-0.0488671174	-0.079124658	-0.0934323751	-0.0897479578	-0.0309832175	-0.0349032615	-0.1631781722	-0.1530874182	0.053870552	0.1754504004	-0.0276288917	-0.0336647313	0.0390695339	0.0597324219	-0.0524983198	-0.1144078661	0.0569396	0.0009839	9.680592100000057e-07	0.00324211804816	-0.00336268	0.09099932	1.13076167824e-05	0.0082808762404624	-0.0956743	-0.0251725	0.00063365475625	0.00915357168049	-0.000724383	-6.804e-05	4.6294416000000014e-09	5.24730730689e-07	-0.000166055	-0.0004507149999999	2.03144011225e-07	2.7574263025e-08	0.00133353	0.00033341	1.111622281000001e-07	1.7783022609000002e-06	0.0
758.3066074912272	-0.7472566171151129	0.5583924518223224	575028.9109648541	969.4548797925236	-1.4378253555478295	2.0673417530562426	939842.7639535364	751.1633402454519	1.7259616464683631	564246.3637287045	2.978943605079783	802.0580330407807	585.0095632220803	1.098737	24.500732	0.1793493699999999	0.11867	0.1650511031	-0.007277213	-0.1030098755	0.024447224	0.1637609427	0.1001622526	-0.0601902807	-0.0979488785	-0.0041908778	0.0170823422	-0.0635001827	-0.060498962	0.1186549461	-0.0915475389	0.0172451401	0.0671790741	-0.120641078	0.2076395807	0.0213466613	-0.0280269165	0.0446042104	-0.0228190991	-0.1660564349	0.1617956939	0.0220503592	0.1186376729	-0.0959604089	0.0116030268	-0.0073519212	0.0676945912	-0.0228025586	-0.1096108657	-0.0692944654	0.0752482489	0.0478821194	0.0884884681	-0.0215249495	-0.0579928569	-0.0562211801	-0.0013390141	0.0900150166	0.1426192798	0.0217671217	0.0562407014	-0.0382873351	0.1263677363	0.1244127617	0.0193388499	-0.0460860608	-0.0384684657	0.0811802818	0.0631209315	-0.19148686	-0.0063997221	0.0874852215	0.0033965004	-0.010576539	-0.005447597	-0.0333595234	-0.1051972617	0.1196583473	0.0465630874	-0.0856518574	-0.0460916772	0.0087464577	0.0361291669	0.0340875966	0.1299076522	-0.0958281079	-0.0073310619	-0.0091434184	0.0511044572	0.1618853629	0.0233625609	0.0956028538	0.097941776	0.0094566577	-0.0145098848	-0.0529106375	-0.0137175233	0.0921682555	-0.071483139	-0.0864616904	0.0208746895	0.1351796114	0.0319839571	0.0134926707	0.0648978414	-0.1033723518	0.0214768317	0.1211514894	-0.0371490442	-0.0008273937	0.0397087989	0.0327765808	0.1128861378	-0.094671802	0.0544677244	0.0282619399	-0.0810038732	-0.0698399113	0.0513191872	-0.0159850121	0.1335027221	-0.1037939845	0.0524107414	-0.0028894908	-0.1292327859	0.1917583898	0.0568062951	0.1583259277	-0.1636397038	0.0498952018	-0.0553328726	0.0590265364	0.120186603	-0.0140944788	-0.0638706546	0.0576957916	-0.0566681795	-0.1147017419	0.0611972	0.0042576	1.812715776e-05	0.00374509728784	-0.116945	-0.1135823199999999	0.0136761330249999	0.0129009434165823	-0.120278	-0.0246036999999999	0.0006053420536899	0.0144667972839999	-0.000424223	0.00030016	9.00960256e-08	1.79965153729e-07	0.00012669	0.0002927449999999	8.569963502499998e-08	1.6050356099999997e-08	0.00118832	-0.00014521	2.10859441e-08	1.4121044224000002e-06	0.0
