global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
739.6183046982424	1.0147257716462263	1.0296683916430296	547035.236644702	911.5083361135988	-0.0697304332435351	0.0048623333203311	830847.4468045814	690.0875075523834	-0.8629214213052592	476220.7680798608	0.7446333793474886	720.474196643193	549.6766449138026	0.979695	24.821297	0.18277833	0.119832	0.0564841544	-0.0902438811	0.0685861509	0.0604038526	0.0770961213	0.0595363923	0.0459128591	-0.060802606	0.1390306539	-0.0194650262	-0.0647181142	0.0797786078	-0.0597775698	-0.0509222748	0.0400130129	-0.0194099326	0.042986932	-0.1732183089	-0.0015709267	-0.0112938689	-0.0672434147	0.1306349392	-0.20644968	0.0355586818	0.0353345108	0.0056284452	-0.0664379942	0.0238794316	-0.0119345396	0.0931029357	-0.0962861825	0.0018526211	-0.0042453287	0.0641948063	-0.0912608417	-0.0812981848	-0.0704409122	0.0911621821	-0.0724429973	-0.0751631374	0.0557253707	0.0280248661	-0.0360054339	0.2131863856	0.1839362945	0.013345322	0.0052138067	-0.0916662466	0.0315841048	0.0067950237	0.0374787544	0.0283372741	0.0848992788	-0.0582025578	0.0855264394	0.1049670779	-0.0548841867	0.0728140769	0.005491611	0.009158171	0.033948935	0.0565429611	-0.1205655428	0.07416001	-0.0266588989	0.0209494584	-0.0506607445	-0.0671822835	-0.1679532715	0.0704659479	-0.1325200847	0.0183046871	-0.0435474875	0.1105148454	-0.0127896094	0.0249694733	0.02421391	-0.0514957909	-0.0724940998	0.0812457752	-0.1012064167	-0.0943833118	0.0779141173	-0.0089460787	-0.0775091428	0.0588540203	0.1747806638	-0.0025297618	-0.0427411203	0.0421764909	-0.1898166326	0.083334611	0.1415494122	-0.0407494093	-0.0725812937	0.0889275402	0.1634002075	-0.0217557996	0.0356235857	-0.0670234243	0.0719811829	0.0350997824	-0.0914462139	0.0173373655	0.037750067	0.0047994613	0.0979282008	0.0524983198	-0.0082906521	-0.043947	-0.0222757	0.001931338809	0.00049620681049	0.120434	0.11512802	0.014504348356	0.0132544609891204	0.01164	4.1099999999998776e-05	1.6892099999998995e-09	0.0001354896	0.000499692	-0.0004236019999999	1.7943865440399995e-07	2.496920948640001e-07	0.000416335	0.0003697742	1.3673295898563998e-07	1.73334832225e-07	-0.000113294	-0.000113294	1.2835530436e-08	1.2835530436e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.906260319473	-0.7120443787694057	0.507007197337109	545982.4615393088	911.45724826405	-0.0510878495488213	0.002609968371523	830754.3154130741	690.7016549806154	0.6141474282320587	477068.77619296114	0.3771770636040517	721.3270465236675	541.5169135516038	1.110969	28.147221	0.17249775	0.0942201	0.0451993361	-0.0733065322	0.1330099065	-0.0564294537	-0.0964103374	-0.1043457209	0.0200905211	-0.0257029747	-0.027336253	0.0569077871	0.0965576801	0.060582915	0.0546381218	0.1216267923	0.1361458987	0.1345201792	0.0067483919	0.0965645703	-0.0606618752	0.0155892633	-0.1113896066	-0.1663568065	0.0494048517	0.0493306999	-0.179065303	0.1584158611	-0.1311599626	0.1054219412	-0.0029675247	-0.1271456742	0.0449824115	0.1527777859	0.0694644613	0.1637330271	0.0649345258	-0.0125262415	0.0047669429	0.1259539055	0.0884636106	-0.0643575696	-0.1920485996	0.0062348606	0.2012682092	-0.011687846	-0.1392819985	0.0716525073	0.039490477	0.0276261254	-0.1565775528	0.039356261	-0.140669963	-0.0565028241	-0.0776838763	0.0066290577	0.0469542436	-0.0072599539	-0.1305108785	-0.1224661429	0.0675329558	-0.0094976042	-0.1103611689	0.0688839135	-0.0405664458	-0.1184117565	0.0035116448	-0.0747512617	-0.0836719454	0.1384806261	0.0421232875	-0.0898467263	0.102796017	0.1233615057	0.1584753715	0.1051692376	-0.0067732064	0.0228932543	0.0312719415	-0.1013846867	0.0208996946	-0.0029778728	0.0758631581	0.0613630522	0.095603775	0.024500678	-0.1382779924	0.2191630834	0.1571603447	-0.1357947975	-0.1460939594	-0.0017436246	0.1156013402	0.0343230949	-0.0745382327	0.1258212851	0.0406303021	-0.1245265134	-0.0822936864	-0.050919213	0.0833760775	0.0302293155	0.0533917001	0.0881412218	-0.0380583837	-0.2828665692	-0.0433093234	-0.0431608396	0.0966728009	0.0482387676	-0.0153640485	-0.0301991	0.0137479	0.0009119856408099	0.00018900475441	0.0324525	-0.0879814999999999	0.00105316475625	0.0077407443422499	0.0392455	0.0276055	0.00076206363025	0.00154020927025	0.00100083	0.000501138	2.51139295044e-07	1.0016606889000002e-06	0.000238706	-0.000177629	3.1552061641e-08	5.6980554436e-08	7.1196e-05	0.00018449	5.068870416e-09	3.40365601e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.7320725943315	-0.1741877251414507	0.0303413635899535	545725.0750795166	914.0275944909916	2.5703462269416377	6.606679726353113	835446.4434909887	691.3982825493647	0.6966275687492498	478031.5851122111	0.4852899695414908	722.3760762485384	540.9751928800127	1.091585	27.656118	0.1221416199999999	0.0650399	0.0623012315	-0.1281536614	0.016345054	0.0328042552	0.108829225	0.0552289604	0.0420265564	0.0003437469	0.0086810204	-0.0448788349	0.0477251503	-0.0436174225	-0.0457699022	0.0520100131	-0.0194103929	-0.1241413006	-0.0912206093	-0.0700641783	0.0034532607	0.0890831366	0.0120342498	-0.0605454464	-0.0447601857	0.0904225104	-0.1319703968	-0.1110750725	-0.1418062674	-0.0085759193	-0.1149979208	0.0816258088	0.1970484717	-0.0279772928	-0.0410807293	0.0180950166	-0.0833014888	0.1659912614	0.039848757	-0.0195880901	-0.0438899133	0.0655868886	0.0479141201	-0.0395104851	-0.0058909946	0.0468039912	0.1110400832	0.1140798426	-0.0221210455	-0.0327732633	0.0075886421	0.0155808574	0.0933330986	-0.1227702938	-0.0628908232	-0.0502086688	-0.0328333225	0.0202240075	0.0554279812	-0.0667035799	0.0381644767	0.1043882036	-0.0622454674	0.1263167549	0.0140254882	0.0976901678	-0.0033303632	0.0092228284	0.0180152494	0.11413903	-0.0547297982	-0.0371881167	0.0276860409	-0.0052978577	-0.006667068	0.0591296322	-0.0489705076	-0.0422543794	-0.278223984	0.0042759853	0.0515824721	0.1177369859	0.0797365817	-0.0265346829	-0.0235497904	0.0892565402	0.0470374414	-0.0323514969	-0.1349081683	-0.0181780693	-0.0208401709	0.0260472356	-0.0034193438	-0.0302027099	0.1325531678	-0.1253790571	0.0274604836	0.0489803365	0.1303084095	-0.1317247509	-0.0652474919	-0.1373589714	0.0185024205	-0.1261128562	-0.0501175414	-0.0983700922	0.0489684339	0.1614862673	0.0953761056	0.0438968002	-0.0223783947	-0.0281678	0.0020312999999999	0.00079342495684	4.126179689999999e-06	0.0786061	0.0461535999999999	0.00617891895721	0.0021301547929599	0.00887518	-0.03037032	0.0009223563369024	7.876882003239999e-05	0.00124571	0.0002448799999999	5.996621439999992e-08	1.5517934040999998e-06	-0.000113791	-0.000352497	1.24254135009e-07	1.2948391681e-08	-0.000203155	-0.000274351	4.1271954025e-08	7.5268471201e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.2886565604855	-0.443416033846006	0.1966177790717223	545070.1404058865	911.1063554026764	-2.9212390883152466	8.533637811100894	830114.7908551481	690.1583378133828	-1.2399447359819078	476318.5312533314	1.537462948289243	721.5886842719575	543.9687877021234	1.016227	25.746876	0.13737025	0.0663726	0.0740927146	-0.085128341	0.1298363814	-0.0207012751	0.1419786178	-0.0328594475	0.0235492432	0.1581843641	0.0064596111	-0.0011038094	0.0295018589	0.0211168265	-0.0145652127	-0.0782584607	0.0518195164	-0.0128565719	-0.030248706	0.0501187317	0.0758999058	-0.1096390416	-0.0923807235	-0.0291420834	-0.1208790564	-0.0087701267	-0.1335838594	0.0052369773	-0.0344619497	0.042374206	-0.0472071889	-0.0247894673	0.0851007968	-0.1795762814	0.15309685	-0.0271024392	-0.1238851948	-0.1583850909	0.0490588975	-0.1473269974	0.1068971533	-0.1069614935	-0.0508504652	-0.1112348671	-0.0735080691	0.039212522	0.0768006404	0.0087767138	-0.0202426938	0.0281200415	-0.0780654275	-0.1567701246	-0.0551431361	0.0805591046	-0.0264009872	0.0343120663	-0.0674250531	-0.0735425155	0.0676113455	0.0707084097	0.0986215542	-0.0035240067	0.0682134364	0.0396216503	0.0031529946	-0.0389212772	0.0555286727	0.135342532	-0.0614856481	0.0524058404	-0.036520453	0.0570155595	-0.0605481738	-0.0960256535	0.0484885995	0.0250184587	-0.0064174858	0.0402753718	-0.1388781712	-0.0381528853	-0.0232063433	0.0214374974	0.0090661833	0.0434187311	-0.0362224431	-0.047370434	-0.1667291326	0.0883787746	-0.0387275222	-0.1439943998	0.0778915308	-0.106700073	-0.004131431	0.0235530178	0.0360450859	-0.005865579	0.1056978518	0.0914597007	-0.1208318585	0.0068735887	0.062182163	-0.0237406874	0.0916131742	-0.0038385956	-0.0049953592	0.0302067444	0.0432430077	0.0749691995	0.0940386689	0.0394798359	-0.0293067317	-0.0541712	-0.0260034	0.00293451890944	0.00067617681156	0.120783	0.0421769	0.014588533089	0.00177889089361	0.02008	0.01120482	0.0001255479912324	0.0004032064	0.00194051	0.0006948	4.827470400000002e-07	3.765579060100001e-06	0.000246035	0.000359826	1.2947475027600005e-07	6.0533221225e-08	-9.80784e-05	0.0001050766	9.61937254656e-09	1.104109186756e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.4970033644811	0.208346803995596	0.0434083907351793	545377.8239783184	911.3910133152492	0.2846579125728112	0.0810301271903102	830633.5791517968	690.384139149869	0.2258013364862563	476630.2595897057	0.0509862435589795	720.9587956164866	538.8700002185034	1.064294	26.964691	0.1614634174999999	0.0852022	0.0883530775	-0.1166606396	0.0042197476	-0.0435932739	0.017259455	-0.0307380403	-0.0143096183	-0.0890786879	-0.0743676447	0.1077741508	0.0737972214	-0.0016866599	-0.06188644	-0.0866556973	-0.074198274	0.0095515313	0.0054344431	-0.0270071459	-0.0978024029	0.0978917315	0.0011688069	-0.0604349269	-0.0479447302	-0.0993910456	0.0136190064	-0.0606705897	-0.0223572796	0.0287645086	-0.0399955994	-0.0428899052	0.0028325481	-0.0465615087	0.0661457374	0.02549645	-0.0455081056	-0.0677502568	-0.016693536	-0.0821183721	-0.183118259	-0.1048573087	-0.1266946028	-0.0501168766	-0.0277042649	0.0806621891	-0.0960718666	0.264660414	-0.020710605	-0.0949922692	0.170309319	0.0398620671	-0.0229284553	-0.083539472	0.0565474958	0.0274746812	0.1409922327	0.0882002551	-0.0930809369	-0.0263474702	-0.0698392244	-0.0438955743	-0.0978662036	0.0022826859	-0.1053486834	-0.0233285957	-0.0078752195	-0.1344195933	-0.0342897237	0.0719783799	-0.0110678672	0.0770775678	-0.0786779872	-0.0517035899	-0.0148987569	-0.080159754	-0.0204753022	0.0857939183	-0.0738460428	-0.0084435253	-0.0078290358	-0.1060137234	0.0726802474	-0.0412303909	0.0471183397	0.0393000578	-0.1676386481	-0.0747973326	0.0183531751	-0.0392933739	-0.2571880075	-0.0393871703	0.1792033044	0.1455401274	-0.0096205372	-0.0578919142	-0.0612025687	0.0088239945	-0.0237085524	0.0306865424	-0.008899814	-0.0384211789	0.0084048369	-0.0204886737	-0.0413523767	0.1692681575	-0.0114325264	-0.054162965	0.092661062	0.034995421	-0.0361224311	-0.0594927	-0.0053215	0.00353938135329	2.831836225e-05	0.05354	-0.067243	0.0028665315999999	0.0045216210489999	-0.0193909	-0.0394709	0.00155795194681	0.00037600700281	0.00244346	0.00050295	2.529587025000001e-07	5.970496771600001e-06	4.99925e-06	-0.00024103575	5.809823277806251e-08	2.4992500562499995e-11	-0.000342653	-0.0002445746	1.17411078409e-07	5.981673496516e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.5878303715455	0.0908270070643766	0.0082495452122723	545511.9831729468	910.549497842596	-0.8415154726532137	0.7081482907147616	829100.3880214037	690.4096783025917	0.025539152722672	476665.52389388817	0.0006522483217919	721.1482593442363	543.249465561644	1.056195	26.759502	0.1810251375	0.109344	0.0932706113	-0.0959746279	0.0268302424	0.1291694162	-0.071776447	0.0643637433	-0.0326564623	-0.0577605569	0.1808225042	0.0034207892	0.0252066821	0.0011841571	-0.0500648129	-0.0035756491	0.0683763605	-0.0440905622	-0.0073397459	-0.0487787606	0.0060960895	0.0714854709	-0.0170854148	0.0973247861	-0.187893267	0.0769711213	-0.0407038594	-0.1065512187	-0.0204655545	-0.1034140743	0.0406871027	0.2029672612	-0.0339486442	-0.0804174947	0.1390128927	0.0954441357	0.0101343133	-0.0954921246	-0.0296763506	0.0719479704	-0.0701666792	-0.0641528706	-0.0774491098	0.2068793297	0.0972982769	0.0312008427	-0.0865595023	-0.0617359972	0.0025158608	0.1690247152	0.0501911927	-0.0254464888	0.0559014447	-0.0171293209	0.0372564282	-0.0386181763	0.0733384047	-0.0285680272	0.0690431637	0.1696229799	-0.0256251013	0.0498195901	-0.0962545439	0.047378349	0.0562335608	0.1089133003	0.0267730482	0.0004000256	-0.02744636	0.062999246	-0.1712023687	-0.0046910264	-0.0146348764	-0.1114205665	-0.0719864662	0.1917337691	-0.0214444057	0.0397920788	-0.0339719534	0.0960889107	0.0237299021	-0.0821289373	-0.2084880773	-0.1006516003	-2.85209e-05	0.030273221	-0.1206258492	-0.0546637879	0.1477883874	-0.0349970556	0.1337824854	0.1109075407	0.1756364295	0.0855067805	-0.0608673227	-0.0902686197	0.127264682	0.0727244249	0.1412667595	-0.0784481913	0.0079640075	0.1031555266	-0.0785530248	0.0089002678	0.098318393	-0.0574441493	0.1143415576	-0.1157791259	0.0912438734	0.030451217	-0.0427992974	-0.0861448999999999	-0.0266521999999998	0.0074209437960099	0.0007103397648399	0.151453	0.097913	0.022938011209	0.009586955569	0.0102054	0.0295963	0.0008759409736899	0.00010415018916	0.00252057	7.711000000000003e-05	5.945952100000004e-09	6.353273124900001e-06	0.000221399	0.00021639975	4.68288518000625e-08	4.9017517201e-08	-0.000586416	-0.0002437629999999	3.43883725056e-07	5.9420400168999994e-08	0.0	0.0	0.0	0.0	0.0	0.0
739.5601694601936	0.9723390886481412	0.9454433033130976	546949.2442519902	912.5575192132771	2.008021370681149	4.032149825112201	832761.2258726907	690.1503867077076	-0.2592915948840755	476307.5562727984	0.0672321311775275	720.2185687807269	541.971083739921	1.247603	31.608959	0.1411408	0.0721836	0.0917499011	-0.0388645968	0.1434108422	-0.1323721544	-0.0786657291	-0.1217689359	0.0212527169	0.0477816587	0.0386937563	-0.0341930822	0.1503755594	0.112513498	0.0350150771	0.0055320147	0.0106160925	-0.1334459166	-0.1063482373	0.2444601409	0.0359722453	-0.0976663891	-0.1168877285	-0.1186284989	-0.0315915035	0.019758606	-0.0542545036	-0.0312227453	0.1337326645	0.057513273	0.021936384	0.0743273306	-0.0711273433	0.1241015663	0.0361742288	0.0262733514	-0.0339279212	0.0132542768	0.0800944529	0.1304026122	-0.0863046623	-0.00117753	0.0008434847	-0.0148470381	0.0383629684	-0.0084413819	-0.0630684271	0.1148504927	0.0498660401	-0.033167594	0.1338375473	0.0678427438	-0.2061534426	-0.036893202	-0.0166736597	-0.0564848061	-0.0361489137	0.0343631579	-0.0194904547	-0.0142912747	0.0854868966	0.1995951149	-0.0600281692	-0.1257353247	-0.0916999382	-0.1602116129	0.0061562955	0.0636142926	-0.0645933404	0.0807750583	-0.0202554852	-0.1156304545	-0.0647214688	-0.0495250941	0.1604677926	-0.0314629284	-0.0178939571	0.0008267726	-0.0282805826	0.0317153408	-0.0654195661	-0.0765274594	-0.0887537284	0.1503594201	-0.0252417972	-0.0552138256	0.0208063881	0.0190341785	0.1246015232	0.2047452706	-0.1777506886	0.0594491308	-0.0630600485	0.0312999282	-0.031187158	-0.0853380664	-0.0043634624	0.0834185736	0.0236926318	-0.0074073561	-0.0484966514	0.0052063453	-0.0762801847	-0.1424513089	-0.0790289856	-0.067244853	0.0958479565	-0.0082235549	0.0897877085	0.0258549876	-0.0493116688	-0.102718	-0.0165731000000001	0.010550987524	0.00027466764361	0.110156	-0.041297	0.012134344336	0.001705442209	-0.0212211	-0.0314264999999999	0.0009876249022499	0.00045033508521	0.00334403	0.0008234599999999	6.780863715999997e-07	1.11825366409e-05	0.000388681	0.000167282	2.7983267524e-08	1.51072919761e-07	-0.000540274	4.614199999999999e-05	2.91895995076e-07	2.1290841639999995e-09	0.0	0.0	0.0	0.0	0.0	0.0
740.1963233613606	0.6361539011669493	0.4046917859699286	547890.5971176758	910.582480875287	-1.9750383379900995	3.900776436530695	829160.4544769925	689.9913394324759	-0.1590472752317282	476088.0484918222	0.0252960357586371	720.437528031069	540.3885947716741	1.263817	32.01976	0.1979476	0.103329	0.1043969104	-0.1051389386	-0.0818953674	-0.0117783532	-0.0446599576	0.0317764178	-0.0076442129	-0.1070770468	-0.008460536	-0.0108889892	0.1608086732	-0.0626615737	-0.1624647898	-0.1820355293	-0.0598891287	-0.0469578705	0.0874519638	0.0442628476	-0.0864687182	0.0929749345	-0.09525098	-0.0559559163	-0.0626560097	-0.1608111602	-0.1299828306	-0.1190263917	-0.0234753052	-0.0177930348	0.0016413661	-0.1156131872	-0.084984984	0.0356361585	-0.1774241239	0.1145634611	0.0370874324	-0.1430076368	-0.0203169532	-0.1918236842	-0.0385709839	-0.0344398508	0.037597876	-0.1201769372	-0.1114753472	0.1652091588	-0.0572448756	-0.0706169688	-0.0070952528	0.178386128	0.0709648658	0.098767327	-0.0343984778	-0.0389575439	0.029145072	-0.1386858775	-0.0082899259	0.0302661979	-0.1136131046	-0.0904562652	-0.0935078424	-0.0151990817	-0.0281756069	-0.1500194553	0.0031033908	0.0614982582	-0.0030609418	-0.1298254531	-0.0818042038	0.0390854953	-0.0545970898	0.0463564248	-0.2180616506	-0.0755618076	0.0162864595	-0.0367874655	-0.097299712	0.1310343536	0.0392228244	0.0460296728	0.2043152131	-0.0199591529	0.0869829863	-0.159337626	0.0002905007	0.021751832	0.0603104039	0.0623579846	-0.114490403	0.0899841783	-0.1138978116	-0.1248171357	0.0467699572	0.0839338414	-0.0556968315	0.001961275	-0.0492498349	-0.0773271082	-0.1125070222	0.0244908608	-0.1419558412	0.1621494517	0.09382225	-0.0925338635	0.0682384328	-0.0322550955	-0.0368056669	0.0483788169	0.0882931893	0.0212145853	-0.0556345156	-0.117019	-0.0143009999999999	0.0136934463609999	0.0002045186009999	0.0802299	-0.0299260999999999	0.00643683685401	0.0008955714612099	-0.0770413999999999	-0.0558202999999999	0.0031159058920899	0.0059353773139599	0.00453863	0.0011946	1.4270691600000002e-06	2.05991622769e-05	-0.000150416	-0.000539097	2.90625575409e-07	2.2624973056e-08	-0.0007645809999999	-0.0002243069999999	5.845841055608471e-07	5.031363024895514e-08	0.0	0.0	0.0	0.0	0.0	0.0
739.4328506940666	-0.7634726672939678	0.5828905137049656	546760.9406855538	911.3384914208012	0.7560105455141866	0.5715519449286579	830537.8459451419	690.7557023698257	0.7643629373498015	477143.4403564312	0.5842506999940167	722.16060660932	556.2264475846994	1.119199	28.355738	0.170134	0.0974055	0.0840875817	-0.0376053283	0.0545073915	0.2063261283	-0.1148461737	0.0470653821	-0.0826472734	0.0621765004	0.2080815562	0.1168871997	0.1359545932	-0.0086951911	-0.0807982665	-0.0625257682	0.0923872065	-0.0839107847	0.1286880947	-0.0769463511	0.0005053294	0.040268	-0.1512526726	-0.0519110671	-0.1218342568	-0.0218198733	-0.0678502879	0.055992605	0.1136999361	-0.0718087079	-0.0678749517	-0.0547225893	0.021556784	0.1525004518	0.1183439947	0.1399226412	0.0836313287	-0.0256096552	0.1166712693	-0.0399407666	-0.0083428982	0.0606199106	-0.0977885048	0.1034557949	-0.179870487	-0.0338349915	-0.2094567935	-0.023570213	-0.0897915116	0.0688624256	-0.0302361386	0.0165112506	0.0507473781	0.0024133664	0.0908948657	0.2768722533	-0.0654646435	0.0306882289	0.0023271319	0.0434576224	-0.0486878474	-0.236456264	0.0455146095	0.002986308	0.0503790013	0.0623893002	0.0873298751	0.067106212	-0.1693935417	0.1455682669	-0.0880668986	0.0547666827	-0.0216288571	-0.0336709882	0.0035574244	0.0173500512	-0.056353355	-0.0555334551	0.1773344482	0.11985027	0.0697118737	-0.1782508338	0.0724399149	-0.1440620578	-0.1416545653	0.0478285107	-0.0175860878	0.0946927989	0.0290207632	-0.0449186324	0.0316874226	-0.0177606258	0.079266088	-0.1005965916	-0.1349681977	-0.1631600088	-0.0501866292	0.0138656156	-0.0614980244	-0.0679941459	0.0207324689	0.1505337847	-0.0208248894	0.1046010381	-0.0282766306	0.1802455385	-0.0956054786	-0.0247332411	0.0867609543	0.0165379384	-0.0617435365	-0.12308	-0.0060609999999999	0.0151486863999999	3.6735720999999965e-05	0.165949	0.0857191	0.027539070601	0.00734776410481	-0.0400252	0.0370161999999999	0.0013701990624399	0.0016020166350399	0.00470001	0.00016138	2.6043504400000012e-08	2.20900940001e-05	0.000319048	0.000469464	2.20396447296e-07	1.01791626304e-07	-0.000568671	0.0001959099999999	3.23386706241e-07	3.838072809996082e-08	0.0	0.0	0.0	0.0	0.0	0.0
738.4674312753781	-0.965419418688498	0.9320346539808372	545334.1470544552	909.4666146877768	-1.8718767330244648	3.5039225036383423	827129.523231645	689.8232339355889	-0.9324684342368528	475856.0940773542	0.8694973808481278	720.0878191448978	542.5467256998454	1.152182	29.191385	0.22018015	0.13132	0.0898470918	-0.0287263148	0.0142675402	-0.0938231817	-0.2165861645	-0.0646064483	-0.0430562748	-0.1329578208	0.0768017774	0.1070406571	0.0969678845	0.101312702	-0.0443619872	0.0310690829	-0.0955762736	0.1410574876	-0.2149956304	-0.0249903245	-0.1074711857	0.1169203495	-0.0620748452	-0.1235620081	0.0504022027	0.1377546128	0.1357430515	-0.0740943801	0.1171044093	0.0555031388	0.0233485005	0.0264037135	-0.0792134259	-0.1324195025	0.1014939566	0.0406686265	0.0652344115	-0.0391492195	-0.0356880012	-0.0446768389	-0.0514597412	-0.0708708345	-0.0350971249	-0.0861641796	0.060735127	0.1087732847	0.1041813488	-0.1012982786	-0.1157445158	0.0470290801	0.0866810548	-0.0528888357	-0.1347704212	-0.04669542	-0.2217254109	0.1627550319	0.0100166828	-0.0446475428	-0.0600981612	0.0068682977	0.1634478767	-0.0137966658	0.1397225497	-0.0924383012	-0.1026129935	-0.0658016632	-0.0295207092	-0.1411417671	-0.0820493404	0.078623027	-0.0633045426	-0.1193557636	0.0752392956	-0.0154496466	-0.043010145	-0.1704081422	0.1395923875	-0.0170328143	0.014752765	0.1032137643	0.0032579128	0.048756364	0.0283003063	0.1045938786	0.0093369998	-0.0805412664	0.006859031	-0.0041399902	0.1087513548	0.0886459534	-0.0408246276	0.0236016508	0.0710115924	0.1682241824	0.0297929439	-0.195020895	0.1655999565	0.0229563542	-0.1229034034	0.0961431463	-0.0618465511	0.0862210244	0.0549847339	0.0240890366	0.0810531715	0.1289833513	-0.074714339	-0.1214369018	0.0851916578	0.0118330366	-0.0676152521	-0.122997	8.299999999999974e-05	0.0151282620089999	6.8889999999999575e-09	0.0867484	-0.0792006	0.00752528490256	0.00627273504036	-0.098613	-0.0585878	0.00343253030884	0.009724523769	0.00622291	0.0015228999999999	2.319224409999999e-06	3.87246088681e-05	0.000329424	1.0375999999999983e-05	1.0766137599999964e-10	1.08520171776e-07	-0.000455772	0.0001128989999999	2.0772811598400001e-07	1.2746184200999991e-08	0.0	0.0	0.0	0.0	0.0	0.0
