global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47
725.157045158105	-1.2965049166294875	525852.7401424339	1.6809249988444344	753.9397332798364	-5.787354249139071	568425.1214180709	33.493469205028056	714.5965643667832	-3.3740302605249326	510648.24980481016	11.384080198937944	703.752907483782	498.2850744957303	0.994546	32.324959	0.1194114999999998	0.0582179	0.0510554319	-0.1228243232	-0.038745636	-0.0733506317	0.0679680706	0.0998682523	0.0720488505	-0.0532763912	0.0835088815	0.0062309063	0.0401361493	0.10308549	0.0606085486	-0.0295373474	0.1666173646	-0.0298805343	-0.0554728343	-0.0326077876	0.0755348123	-0.0589982163	-0.0095873471	0.0245106651	0.0130501192	0.0176200069	0.1350458604	0.0296595786	0.0498655882	0.0146468304	0.0783576747	0.1142645075	0.019748864	0.0659872747	0.1231264738	-0.0014031029	0.1185437876	0.1149671489	0.0526835494	0.1946972792	-0.1165699192	-0.1087396844	-0.102432335	0.0385145025	-0.0147772386	0.0865743122	-0.1067683474	-0.1292384149	-0.0807672843	-0.0138669551	-0.0340627388	0.0016610595	-0.032262891	-0.014972703	0.0424665812	-0.0474399138	0.105398637	0.0531627719	-0.0798760603	-0.0567524941	0.1859628749	-0.0392316844	0.0603854642	-0.073040303	0.0891869085	-0.1147376683	0.1634008652	0.0945524907	0.0248595965	0.0314974966	-0.0272484278	0.0807971495	0.1005310195	0.0897877085	0.0258549876	-0.0493116688	-0.130701	-0.012921	0.000166952241	0.017082751401	0.53858	0.0254479999999999	0.2900684163999999	0.0006476007039999	0.490953	0.0303679999999999	0.2410348482089999	0.0009222154239999	-0.00274423	-0.0005318099999999	2.828218760999997e-07	7.530798292899999e-06	0.0007594449999999	0.0	5.767567080248481e-07	0.0	-0.00567647	-0.0004816799999999	3.2222311660900007e-05	2.3201562240000002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.806174598337	-1.3508705597680546	523895.37838667823	1.8248512692480567	750.2117973005745	-3.727935979261929	562817.7408089583	13.897506665475596	713.538076384032	-1.0584879827512168	509136.5864498248	1.1203968096287402	701.7306099587075	500.2821672305755	1.271334	41.321186	0.3205735000000002	0.180469	0.0621840501	0.1051290701	-0.0591333191	-0.0712247582	0.052453919	-0.1356941804	-0.0386907574	0.00763385	0.0242479396	-0.0119679916	0.0721038382	0.1437661361	0.0348069376	-0.1168824314	-0.0326181346	0.0674954072	0.0816437611	-0.0497928977	0.0300146184	-0.0657724934	0.1345741028	-0.0704217535	0.0839796794	0.0686996736	0.0458087388	-0.099754076	0.0039617873	-0.0457789436	-0.0329852224	0.0369463927	0.058584769	0.0626299171	-0.0519011412	0.036184617	0.0095417838	0.0345144519	0.018058097	0.0520832041	0.0223638664	0.1652535034	-0.0838176847	0.003488609	0.0351636922	0.1180720185	0.0655379462	0.1596280702	-0.1079141386	-0.0214289759	-0.0074029112	0.0384331798	-0.0225144928	-0.0340963515	0.0047510155	0.0296486062	0.1266865563	0.1193731673	0.0153967908	0.025886485	-0.0250613509	0.0195011748	0.0452763929	0.0756835807	0.1069140115	0.0318907535	0.0499469237	-0.0154528664	0.1147634941	0.047661896	0.005407012	-0.0192752316	-0.0125365979	0.0882931893	0.0212145853	-0.0556345156	-0.115032	0.015669	0.000245517561	0.013232361024	0.689879	0.151299	0.475933034641	0.022891387401	0.583458	0.092505	0.340423237764	0.008557175025	-0.0022231	0.0005211299999999	2.7157647689999985e-07	4.94217361e-06	0.000676975	-8.24699999999e-05	4.582951506250001e-07	6.801300899983506e-09	-0.00629488	-0.0006184099999999	3.96255142144e-05	3.824309280999998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.2294714685065	4.423296870169565	530318.1631153004	19.565555201651872	758.0603787069599	7.848581406385392	574655.5377653395	61.6002300926585	716.8796333334349	3.341556949402843	513916.40868828	11.166002846102437	706.9240677066429	501.5108825847744	1.670516	54.295502	1.3724479	0.720705	-0.1184689787	0.1653640397	0.0552333781	0.0928382632	-0.0928859953	-0.018381238	-0.111323451	0.0048827286	0.0683666281	0.1620524729	0.0648203201	-0.0238692781	0.2072861192	0.1286369969	-0.0712009694	0.0667399026	0.0525639822	-0.0313415382	-0.11023546	0.1128143489	-0.0986243913	-0.2060246827	-0.0242994057	0.0410103351	0.1533667741	-0.1712605482	-0.0467659553	0.1400759385	-0.1523497954	-0.0955431769	0.076510436	0.0171790083	0.1391041538	0.0663756598	-0.0786658456	-0.019523126	0.0671697302	0.0108857041	-0.0726579453	-0.0395444328	-0.0755396567	-0.0209107677	-0.0355861503	-0.0553788091	-0.130621918	0.1786230846	0.0735237457	-0.1142582484	0.0059522809	-0.0487644368	0.1401616139	0.0365939422	0.1799410668	0.0330325196	-0.0548432623	-0.039314486	-0.2025307399	0.1413359019	0.0742558241	0.0573196417	-0.0722220756	0.098247212	0.1131830564	0.1434049356	0.1321525668	-0.1011437405	0.0189259755	-0.0186129499	-0.0874611706	0.0435176429	0.0011710879	0.0867609543	0.0165379384	-0.0617435365	-0.0291216	0.0859104	0.0073805968281599	0.00084806758656	0.193559	-0.49632	0.037465086481	0.2463335424	0.154061	-0.429397	0.023734791721	0.184381783609	0.000121939	0.002345039	5.499207911521001e-06	1.4869119721e-08	0.000288334	-0.000388641	8.3136495556e-08	1.5104182688100001e-07	-0.00181215	0.00448273	3.2838876225e-06	2.00948682529e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.9456888235518	-3.2837826449547265	525546.251743854	10.783228459305858	749.8075109735499	-8.252867733409971	562211.3035123502	68.10982582515943	717.4013357088395	0.5217023754046295	514664.676476827	0.2721733685028329	704.9200832048729	493.75239377598814	1.35647	44.088306	0.5148143000000001	0.330238	0.0005583069	0.1024834225	0.0322016037	0.0683869208	-0.0249462595	-0.1145345034	0.1206453987	0.0463777969	-0.075758806	0.0463897245	-0.0636084147	-0.0044530551	-0.0167779547	-0.1026874637	-0.1413094525	-0.0355260698	-0.0972038932	0.2063890566	-0.1666225943	0.0754732509	0.0085752724	-0.0450086634	0.0625447621	0.0374943949	0.0250429696	0.039521269	0.0620059389	-0.0626289976	0.0883253261	-0.1297614229	-0.0608872398	-0.0846921692	0.0637283287	0.0465419682	-0.0308893177	0.0537697628	0.0698994509	-0.0329736706	0.0464606503	-0.0044588943	0.0177568665	0.0484976755	0.2509997945	0.0060872315	-0.007108369	0.0433591759	0.0003001812	0.1158594854	0.1463529923	-0.0318417914	0.0018324591	-0.1108812256	0.0927426434	-0.0043425087	-0.2370754895	-0.058440364	0.0049148762	0.0448474022	-0.1264305028	-0.0284854973	-0.0022218882	0.0250935934	-0.0666856196	0.0053797782	0.0754855618	0.0493781393	0.0797502606	0.0852619272	0.1050353778	0.0645243309	0.0409053864	0.0851916578	0.0118330366	-0.0676152521	-0.0250299	0.0040917	1.6742008890000003e-05	0.00062649589401	0.439374	0.2458149999999999	0.193049511876	0.0604250142249999	0.370946	0.216885	0.137600934916	0.047039103225	-0.00020368	-0.000325619	1.0602773316100001e-07	4.14855424e-08	0.000101441	-0.000186893	1.0290276481e-08	3.4928993449e-08	-0.00226009	-0.00044794	5.108006808100001e-06	2.0065024360000018e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
728.9084493020753	3.962760478523478	531307.527463956	15.703470610147624	758.4961396742092	8.688628700659251	575316.3939006774	75.49226869791967	719.92230569067	2.52096998183049	518288.1262309705	6.3552896492904205	706.7838092249976	503.82651807612456	1.269558	41.263451	0.616517735	0.311793	0.0932662917	-0.0731491988	0.0103233774	0.1190787195	0.085781879	0.0528646197	0.1529278834	0.1126920258	-0.0542177817	-0.0234905707	-0.0326622249	-0.0012850777	-0.0955982728	0.0738742456	-0.059116767	0.032651977	-0.127249613	-0.0220174634	0.092656533	0.063083241	0.0163360736	-0.0328515422	-0.0510387178	0.0374209244	-0.0703995646	0.0670007278	-0.046531518	0.1188489187	0.125510498	-0.1223439077	0.1452764062	0.0071752658	0.0335372547	-0.1210688648	-0.0294576105	-0.1369318982	-0.0040299174	0.0385364842	0.1967621196	-0.0178944254	-0.0269957609	0.2351718106	-0.0375711938	0.046800002	0.0051436293	-0.095987772	0.0991234763	0.0486162092	0.1203724835	-0.0049605995	-0.000784579	0.1096025478	0.0468612115	0.0462932645	0.0480678157	-0.045162254	0.0173247956	0.0403991146	-0.1016511222	-0.1129395943	0.0622938551	0.0980149264	-0.0477002387	-0.0428111807	-0.0261523152	-0.0194408398	0.0963979986	0.001184738	0.1815774128	0.0228511518	-0.0015331225	0.0835859703	0.0071079182	-0.0732270951	-0.0968398	-0.0718099	0.00515666173801	0.00937794686404	0.547921	0.108547	0.300217422241	0.011782451209	0.55447	0.183524	0.3074369809	0.033681058576	-0.00358229	-0.00337861	1.14150055321e-05	1.28328016441e-05	-7.57357e-05	-0.0001771767	5.73589625449e-09	3.139158302289e-08	-0.00375704	-0.00149695	1.41153495616e-05	2.2408593025e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
727.1847760514371	-1.7236732506381711	528797.6985209787	2.97104947496556	755.6154865386983	-2.8806531355108973	570954.7634971137	8.298162487128764	718.6613475003212	-1.260958190348788	516474.1323909774	1.59001555780769	706.8043583648318	507.55811981054165	0.971695	31.582254	0.0589077049999999	0.0412683	0.0579235191	-0.0851337043	-0.0740939308	0.0004332621	0.0589531845	0.0510704999	0.060961976	-0.0076690416	0.1045173121	0.0042090436	0.0337965944	0.0070159729	-0.037725353	0.0770885301	0.1438320193	-0.0500945333	-0.1118629135	0.0350815637	0.0679619284	0.0257018655	0.020586752	0.0529723975	0.0237509611	-0.0945711875	-0.0179747648	0.0785385904	-0.08481344	0.1220773686	-0.0292433922	-0.0718318341	-0.1282246563	-0.0829081022	0.0898712274	-0.1091409656	-0.113158261	-0.104776827	-0.0139282669	-0.0554577978	0.0316550468	-0.062773858	-0.1034952391	-0.0238922232	0.0925374809	0.0339669138	-0.0448458255	-0.1251324726	0.0657131151	0.0346038516	-0.073352389	-0.0405140272	-0.0366403728	-0.0216178984	0.0027252563	-0.1146359752	0.0532112453	-0.0483987926	-0.0056987556	0.0280753691	-0.029616665	0.0286809421	-0.0745995401	-0.0125374797	-0.1100435673	0.0658367179	0.0693387092	-0.0010563733	-0.0972264657	0.0902016642	0.034263645	-0.0155101997	0.0487289808	0.0819445778	0.0023706562	-0.0785574968	-0.115214	-0.0183741999999999	0.0003376112256399	0.0132742657959999	0.541433	-0.0064879999999999	0.293149693489	4.20941439999992e-05	0.554521	5.100000000002325e-05	0.307493539441	2.6010000000023715e-09	-0.00361268	-3.038999999999993e-05	9.235520999999957e-10	1.30514567824e-05	-7.573579999999998e-05	-9.999999997989048e-11	5.735911401639997e-09	9.999999995978095e-21	-0.00440654	-0.0006494999999999	1.94175947716e-05	4.218502499999993e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.2333581283443	-1.9514179230927768	525963.4237421154	3.808031910567726	751.6896582812417	-3.925828257456601	565037.3423669699	15.412127507044731	715.8837851256897	-2.777562374631543	512489.5938058846	7.714852744968817	703.26420036082	512.0441091702974	0.749306	24.354099	0.1315942399999998	0.0683537	0.0725131659	-0.0841262649	-0.0976388778	-0.0462461395	0.0993485208	0.0238509715	0.1047969934	-0.0504216673	0.0744523769	-0.0379964215	-0.006820733	0.0780878383	-0.0293474229	-0.0238936023	0.1068962414	-0.0510545023	-0.0485321305	-0.0173245034	-0.0097955224	-0.0259948045	-0.0025728065	-0.0622477262	0.0473533792	-0.0447746337	-0.0520720756	0.039538216	0.065922376	-0.0151473286	-0.1036302556	-0.0553450959	0.0301827346	-0.114710996	-0.1371285438	-0.0324254443	-0.1111103082	-0.0356860897	-0.1182738921	0.0638627817	-0.0564612913	0.0613282197	0.0066467609	0.1848267938	0.0119773778	0.0975117987	0.0135010445	-0.0884245662	-0.0651137781	0.0076139736	-0.0685997258	-0.007164672	-0.036500865	-0.0013221584	0.0416344319	-0.0378852289	0.0010997751	-0.0585865323	-0.0087883483	0.0939732521	-0.0429213754	0.1076188478	0.040755025	0.0159603473	-0.0147537447	0.0337786864	-0.0268884339	0.0700858205	-0.0663927625	-0.0943109758	-0.0562285738	-0.033760846	0.0315458618	0.0802681812	-0.0023706562	-0.0835859703	-0.115797	-0.000583	3.398890000000002e-07	0.013408945209	0.590146	0.0487129999999998	0.3482723013159999	0.0023729563689999	0.586156	0.0316349999999999	0.343578856336	0.0010007732249999	-0.00362111	-8.42999999999981e-06	7.106489999999678e-11	1.3112437632099998e-05	0.000539039	0.0006147748	2.90563043521e-07	3.7794805471504e-07	-0.0047966	-0.00039006	2.300737156e-05	1.5214680360000017e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.8139305268752	-1.419427601469124	523906.6060247641	2.0147747158123903	746.0580492345941	-5.631609046647554	556602.612827728	31.715020454282577	717.3919308700991	1.5081457444094897	514651.1824775291	2.274503586380453	704.5203580983039	492.1984717755321	0.8505239999999998	27.643927	0.0986098999999999	0.0572751	0.0549610353	-0.0336397023	-0.0506159705	-0.0998900011	0.0485376671	-0.1314090361	0.0447704274	-0.039536121	0.1047817947	-0.050302287	0.0529135445	0.0438677614	-0.0075935251	-0.0026929523	0.0074725619	0.0768789414	0.027489106	0.1253587584	-0.0077451228	-0.102472075	-0.0625445548	-0.0907863897	0.0490671039	0.0840336088	0.0244731388	0.1306362464	0.0688933767	-0.1503083759	0.0157876427	-0.1789809393	0.0122786208	0.0194877311	-0.0142085177	-0.0709737752	-0.1193720445	0.0356994731	-0.1627059567	0.0036941422	0.0166568733	-0.0097868724	0.1203907564	-0.040638699	-0.0863968144	0.0624564016	0.0895018119	0.022512492	-0.0413447627	-0.0655252744	-0.0413002049	-0.0453301585	0.0124348346	-0.0879316784	0.0254853165	0.0285024644	0.050366829	-0.1133857505	-0.0569191004	0.05566113	-0.1699361597	-0.029549353	0.2188967206	-0.0052715642	-0.0569657059	-0.0367540577	-0.0815837575	0.0442718674	0.0441634523	0.1201049677	0.1087703928	0.0158845977	0.0028548856	0.0785574968	-0.0071079182	-0.0882931893	-0.113284	0.002513	6.315169000000007e-06	0.012833264656	0.544451	-0.0456949999999999	0.296426891401	0.0020880330249999	0.618675	0.0325189999999999	0.3827587556249999	0.0010574853609999	-0.00351846	0.0001026499999999	1.0537022499999941e-08	1.23795607716e-05	0.000548297	9.258000000000053e-06	3.00629600209e-07	8.571056400000098e-11	-0.00504235	-0.00024575	2.54252935225e-05	6.039306250000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.6027872948014	1.7888567679261769	526499.4049299847	3.200008536155288	759.5832809831211	13.525231748526949	576966.7607490831	182.9318938513613	717.3230803525288	-0.0688505175703539	514552.4016064405	0.0047403937697056	706.0342475427142	500.6288218928567	0.84665	27.518003	0.07338835	0.0413581	0.0750513661	0.0236417184	0.0030713148	-0.0416306685	0.0496920547	-0.0806240812	-0.0192395872	0.0706736627	0.1282685586	0.0240171331	0.0502225041	0.071711675	-0.0712058814	-0.0442711279	0.0307038438	0.0902052886	0.0511488913	0.0496626067	-0.0892310747	-0.0424723729	-0.0166904875	0.0491982532	0.022555401	0.0678446482	0.0285290115	-0.0670125992	0.0215757146	0.0403473457	-0.0703280038	-0.0607218792	0.0599835499	-0.0441005164	-0.1150850248	-0.0802205285	0.069607433	-0.0470674911	-0.0557472885	0.0873780758	-0.0236662449	0.0524496074	-0.1307026838	0.0009199727	-0.1635629545	0.0698132334	0.1067896451	0.0138820665	-0.0590059533	-0.0548723323	-0.0503488309	0.0053120437	0.0170765726	-0.1037055216	0.0717091261	0.021703715	-0.0092334855	-0.0622990718	0.0430931341	-0.0155148859	-0.02613373	0.029617763	0.0010341673	-0.0376708918	0.0689242364	-0.0357729141	-0.0605482048	-0.0362532087	-0.0058642642	-0.0580999167	-0.0051623388	-0.0763683057	0.0218745401	0.0768132552	-0.0118330366	-0.092661062	-0.11568	-0.002396	5.740816000000045e-06	0.0133818624	0.580501	0.03605	0.336981411001	0.0012996025	0.615341	-0.0033339999999999	0.378644546281	1.1115555999999657e-05	-0.00335228	0.00016618	2.7615792400000054e-08	1.12377811984e-05	0.00032806	-0.0002202369999999	1.0762336360000001e-07	4.8504336169e-08	-0.0047966	0.00024575	2.300737156e-05	6.039306250000015e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.7596692283166	-0.8431180664847489	525276.5781399389	0.7108480740329813	756.422792971589	-3.1604880115320384	572175.4417269395	9.988684471037738	714.9520554411803	-2.3710249113485133	511156.4415795685	5.621759130235225	703.2429572537869	485.838473048608	0.803856	26.127115	0.0409485000000001	0.0203736	0.07980682	0.0362181751	0.0624152104	0.0747595527	0.07380228	-0.0535095318	-0.0547310444	0.0941210065	0.0178884243	-0.0339014424	0.072535131	0.1033081901	0.018980843	-0.0060734155	-0.0651119443	-0.0390994286	0.0077847206	-0.1100405192	0.0018823799	0.025488399	-0.0542614357	-0.0844106093	-0.1039950261	0.0310970935	0.1091251529	-0.05354461	-0.0145422436	0.1635576304	-0.0227627039	-0.0089871898	0.0564318105	-0.0117416293	-0.0468130554	0.0338665656	0.0801439198	0.077943417	-0.1006760833	0.0140763714	0.1932325187	0.1141933669	0.044844213	-0.0790100997	-0.0210522583	0.0898637403	0.0395231417	0.0977870432	-0.0215001854	0.0167313435	-0.0369191378	0.0036258943	-0.0634331535	0.0700258992	0.0712636245	0.0755516281	0.0168984161	-0.0109528807	0.0029202493	0.0791391063	0.0431193606	-0.0756539942	-0.0379447082	-0.0001878546	0.0006387489	0.1092024989	-0.0114213344	-0.1290457318	0.0170450343	-0.1152168069	0.0977245831	0.0155892607	-0.1326196037	0.0750362016	-0.0165379384	-0.0966728009	-0.109753	0.005927	3.512932900000002e-05	0.012045721009	0.568117	-0.012384	0.322756925689	0.000153363456	0.605296	-0.010045	0.3663832476159999	0.000100902025	-0.00316068	0.0001916	3.671056000000004e-08	9.9898980624e-06	0.00032806	0.0	1.0762336360000001e-07	0.0	-0.00485685	-6.025000000000041e-05	2.35889919225e-05	3.630062500000049e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.096702145206	0.3370329168893704	525765.2274618535	0.1135911870669572	755.8517272291207	-0.5710657424683632	571311.8335552451	0.3261160822209429	717.3696313467967	2.417575905616445	514619.18797863903	5.844673259417175	705.243279150896	497.639824614481	0.921123	29.938557	0.0760714	0.0381784	0.0989139691	-0.0560177966	0.0131079763	0.0928026627	0.1070216206	0.0556436849	-0.004499427	0.0151638227	0.0294745879	0.0495612449	0.0520734034	0.054913897	-0.0123288522	0.0780108256	-0.033664304	-0.0600400997	-0.110523199	-0.0717937748	0.0262151976	-0.0277021059	-0.0728568064	-0.0811021246	-0.160242944	0.0802015194	0.0454400606	0.0164565113	0.0122492106	-0.0382262489	-0.0693852707	-0.0196343042	-0.1755154455	-0.0087838269	0.084638954	-0.0828234454	0.0801378306	-0.1935779399	0.0067967059	-0.0356072831	0.0680060071	-0.0611279569	0.0721434493	0.1300930137	0.0305901219	0.072301265	-0.05575621	-0.0421494148	0.0497178522	0.0117415145	0.0391211944	0.012860554	-0.0953018052	0.0789601836	0.1113423386	0.0707507887	0.0516337591	-0.0344171964	-0.0234100585	-0.0178466724	-0.093187497	-0.0811822126	0.0482054559	-0.119931938	-0.0105147559	0.0901506965	0.0174222184	-0.0829843083	-0.0694784166	0.0982929373	-0.0259799536	-0.1079456676	-0.1016445372	0.0732270951	-0.0212145853	-0.1003129872	-0.115994	-0.0062409999999999	3.895008099999996e-05	0.013454608036	0.581116	0.0129989999999999	0.337695805456	0.0001689740009999	0.612757	0.007461	0.375471141049	5.566652100000076e-05	-0.00363771	-0.00047703	2.2755762090000025e-07	1.32329340441e-05	0.000790758	0.000462698	6.25298214564e-07	2.14089439204e-07	-0.00490453	-4.76799999999996e-05	2.40544145209e-05	2.2733823999999613e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
