global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	t_comp_cor_06	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
756.72974515	2.1843874234428995	4.771548415695509	572639.9071947839	872.7554923612695	1.60646001567261	761702.1494467619	2.5807137819548425	711.8933621549138	1.266486348434114	1.603987670769976	506792.15908022725	730.5981285918352	549.0101076121905	0.9709080000000002	25.205725	0.22115695	0.147109	0.1255404662	-0.0612545777	0.08033435	0.031415059	0.0151778947	0.0377576359	0.0081207061	-0.0698795608	-0.0134385191	-0.0513327827	0.0727563962	-0.001691748	0.0542728511	0.0009685449	-0.0143300911	-0.0654379098	0.0046644072	0.0409883512	-0.066007984	-0.0211284658	-0.2033806244	-0.0085765995	0.0445875887	0.1114616025	-0.059324337	-0.0957324966	-0.0536140239	-0.0702422067	-0.0465971783	-0.0168193955	-0.0896084471	0.0394055059	-0.1741909993	0.0894344844	-0.0830721695	-0.1025191722	0.065397269	0.1322766745	-0.122742828	-0.0151456668	0.0361294399	0.0568649411	0.0158146681	0.045042245	-0.012884447	-0.0264452388	-0.1105271151	-0.1583475538	-0.0521562126	0.0789796318	0.106980465	-0.143952022	0.005558035	-0.1419742673	-0.0169477274	-0.0861428963	0.146508247	0.0059794419	0.113247046	-0.0001673434	-0.0090424651	0.0278265621	0.0077192266	0.0517160167	-0.0239914626	-0.0518873268	-0.0529888104	-0.0277661751	-0.0538903827	0.1116485327	-0.0365809106	-0.0570501322	0.0076464022	0.0112722826	-0.013731089	0.040689303	0.0179488668	-0.0794912062	0.0757152864	-0.098996459	-0.2360137085	-0.0901803604	-0.0675087917	0.0847681016	0.1110196018	-0.0126366202	0.0188969203	0.0579393361	0.0598013876	-0.0611406026	0.0567881647	-0.0210365467	0.0480844435	0.056635774	-0.0680409134	0.0248471573	-0.2295395426	-0.0867586473	-0.0772368276	-0.0693539639	-0.0524943814	0.042120853	-0.0778385798	0.0973610981	0.1233787495	0.085064845	0.0027884233	0.0614598249	0.0819445778	0.0023706562	-0.0785574968	0.015918	-6.499999999999562e-06	0.000253382724	4.2249999999994296e-11	-0.170676	-0.1301951	0.029130296976	0.01695076406401	-0.0411668	-0.0651705	0.00169470542224	0.00424719407025	-0.000735341	0.0001251069999999	1.5651761448999993e-08	5.407263862810001e-07	0.000347233	-0.0003905899999999	1.20570756289e-07	1.525605480999219e-07	0.000218516	0.0	0.0	4.7749242256e-08	0.0
757.7134962345789	0.9837510845788984	0.9677661964101588	574129.7423760291	872.6435950607201	-0.1118973005493444	761506.8440004981	0.0125210058702303	711.8275073694006	-0.0658547855132383	0.0043368527749946	506698.4002477341	730.8166581838943	565.2119702685428	1.016023	26.376951	0.18976961	0.126153	0.0054419045	0.0560941474	0.0979193504	0.0288272542	0.0610798409	0.0311235323	0.0570924045	0.0075411588	0.011562394	-0.1056414414	0.0810270199	-0.1047813003	0.0250272029	-0.0756742308	0.0584956418	-0.0312599787	-0.1070226281	0.0578503501	-0.0586163531	-0.1264436836	-0.0867939972	0.0375256864	-0.0205018448	0.0738956734	0.0057769163	0.0298135737	0.0493684463	0.1246327009	-0.016726393	-0.0796036129	0.0324610344	0.0162120774	-0.1424725497	-0.0309960689	-0.1977510267	0.1769609489	0.001916965	-0.0536907795	-0.1313190915	0.0211988111	0.0010673333	0.0625674795	-0.1004704971	-0.1135029101	-0.0054973707	0.1050491361	0.0245277591	0.0025650311	-0.1255909666	-0.1130370135	0.0095646552	-0.0220319016	0.1682219277	-0.1510835784	0.1345565425	0.1098217267	-0.0952310785	0.1353198646	-0.0098874357	-0.0412118376	0.0266297417	0.0966357473	-0.113300376	0.1370380159	0.0443877152	0.0426236502	0.1819310548	-0.0037218675	0.0170687739	0.064298344	-0.088650197	0.0081820289	-0.1273311757	-0.1183426942	-0.0359081129	-0.0638012022	0.1346510404	0.1054675789	-0.0713830367	-0.1196378	-0.0209006909	-0.1638979575	0.0862367102	-0.0462561117	0.1596908034	0.0576075476	0.0321097306	0.0478023729	-0.2593559898	0.1577302799	-0.031289303	-0.0019044408	-0.0112933744	-0.0207684295	-0.0929365495	-0.0556051369	-0.117699127	0.0414988852	0.0673342697	0.0063266799	-0.0595533062	0.1112979527	-0.0454151272	0.0536449237	0.009020844	0.0868652994	0.0025239124	-0.0823676878	0.0802681812	-0.0023706562	-0.0835859703	0.0159445	2.6499999999998747e-05	0.00025422708025	7.022499999999334e-10	-0.0559019	0.1147740999999999	0.00312502242361	0.0131730940308099	0.00327736	0.04444416	1.07410885696e-05	0.0019752833581056	-0.00117541	-0.0004400689999999	1.93660724761e-07	1.3815886681e-06	0.000176805	-0.000170428	3.1260008025000005e-08	2.9045703184e-08	0.000218516	0.0	0.0	4.7749242256e-08	0.0
758.6724136483713	0.958917413792392	0.9195226064742894	575583.8312310454	882.2500241724247	9.606429111704529	778365.1051522439	92.28348027820428	714.7513890638647	2.9238816944641712	8.549084163222673	510869.5481687241	735.2279659736597	591.3175857421198	1.201146	31.182917	0.17376385	0.11023	-0.0419324381	0.1398039003	-0.0938427657	-0.0289047825	-0.0077577424	-0.1833610118	-0.1365237808	-0.0424720288	0.0103716829	0.0581430006	-0.1713044074	0.1176007904	-0.1559665105	-0.1354520777	-0.0065981865	0.0334441712	0.0780183681	0.0914712222	0.0137138899	-0.0886952717	-0.0793228277	-0.0682100607	-0.0049702473	-0.0419213128	0.1526737748	-0.0634449105	0.0578223881	-0.0941614466	0.0388626653	0.153743273	-0.0481575353	0.0171927858	-0.0129310943	0.0252940455	-0.1099058369	-0.006797012	0.1598845302	0.1097071511	-0.0750765484	0.0258819901	0.1761117544	0.0592030752	0.0825568558	-0.030561403	-0.0536804764	-0.0700810609	-0.0366448036	-0.0153664444	0.0676999569	-0.1270839054	-0.0983768296	0.0240849657	-0.0581566025	-0.0130558764	0.0012077777	-0.0451055934	0.0336449837	-0.1697347773	-0.0300924336	-0.0916709418	0.0632411333	0.1266021324	-0.1653640873	-0.0321314327	0.0131970811	-0.0391551642	-0.0611463674	0.0562477329	-0.0699618105	-0.1260788009	0.1114065839	-0.0528455415	-0.0213696793	0.0609078187	0.2018838876	0.0661518229	-0.0246627844	0.0195912608	-0.0023326847	-0.1812936563	-0.0649842725	-0.1438745484	-0.0519565205	-0.0403670506	0.10316369	-0.0197720828	0.0058968152	-0.0097024018	0.16153508	-0.0298989558	0.060651066	0.0493333756	-0.0264088089	-0.0941831949	0.0383922876	-0.0403824769	-0.1324072646	0.0737627643	-0.005132329	-0.0686828641	-0.0012325741	-0.0069266872	0.0139173743	-0.0569224877	-0.1813783468	0.0567832738	0.0025978559	0.0841015438	0.0785574968	-0.0071079182	-0.0882931893	0.00739906	-0.00854544	5.47460888836e-05	7.302454479360003e-05	-0.150861	-0.0949590999999999	0.0227590413209999	0.0090172306728099	-0.0477008	-0.05097816	0.00227536632064	0.0025987727969856	-0.000852284	0.0003231259999999	1.04410411876e-07	7.26388016656e-07	0.000176805	0.0	3.1260008025000005e-08	0.0	0.000156019	-6.249700000000001e-05	3.905875009000001e-09	2.4341928361e-08	0.0
755.9981950271216	-2.674218621249679	7.151445234238534	571533.2708842658	878.813080242234	-3.436943930190637	772312.4300048433	11.81258357927426	713.5137329005727	-1.2376561632920584	1.5317927785348184	509101.8470377098	733.0092395724424	567.9133685072696	1.389611	36.075642	0.151723015	0.108413	0.0829762655	-0.0348468328	0.0707837357	-0.0280002055	0.0507519007	0.1190485012	-0.1149672884	0.0919124938	0.0644484801	-0.0358363387	0.1188217962	0.0913256169	-0.0816614021	0.0161730486	0.1396079342	-0.0254780331	-0.0341255193	-0.1128410745	-0.0113418252	0.0632722214	-0.049647812	-0.0509102793	0.1380473255	-0.05233094	0.0008576556	-0.1740594759	-0.1515579879	-0.0654001306	0.259948027	-0.1778922752	0.0305204331	0.0243485805	-0.0563667137	0.0080661572	0.0184320675	-0.0211231796	-0.1320588344	0.0197566411	-0.1124562926	-0.0516233868	0.044758941	-0.0411254804	-0.1484404581	-0.0310910107	0.0417023008	0.1078998677	-0.0297348235	0.1184561475	-0.0590971409	-0.0925196783	0.0942931127	0.1270702266	-0.0133397835	-0.0157889564	-0.0527506935	-0.0806282476	0.0902675007	0.0068694062	0.0079438548	0.0520266805	-0.0321593801	-0.0746363525	0.0001900163	0.0775383835	-0.1073840144	0.1142324502	-0.0358175281	-0.1457590773	0.0589229321	0.000742564	0.0784604444	-0.1716458991	0.0893500671	-0.0636125327	-0.1377345594	0.2487356197	0.0927376155	0.0092866921	-0.0336327997	-0.0240885896	0.0814025958	0.0292182886	0.0945644936	0.1235621824	0.1586879737	0.0721222425	0.0132862795	0.0026705293	-0.0273360494	0.1585388106	-0.0832219859	-0.1371228688	0.0613597938	0.0417939237	0.0019643144	0.1580594984	-0.031943785	-0.0666875861	-0.0587525383	-0.0822245254	-0.0587090842	-0.0620267245	0.0602593957	-0.086397334	0.0440066306	0.049644993	-0.0058316961	-0.0194047872	0.0768132552	-0.0118330366	-0.092661062	0.0154154	0.00801634	0.00023763455716	6.42617069956e-05	-0.179927	-0.029066	0.032373725329	0.000844832356	0.0569584	0.1046592	0.0032442593305599	0.01095354814464	-0.000741991	0.000110293	1.2164545849000005e-08	5.50550644081e-07	0.000192155	1.5349999999999994e-05	3.6923544025e-08	2.3562249999999977e-10	8.203249999999998e-05	-7.398650000000001e-05	5.474002182250002e-09	6.729331056249997e-09	0.0
757.5495395017136	1.5513444745920424	2.40666967884726	573881.3047992584	877.8205649442268	-0.9925152980072198	770568.9442390015	0.9850866167783604	713.7032389617375	0.1895060611648205	0.0359125472182046	509372.313304475	732.7581578895107	557.4975882037145	1.282825	33.303368	0.259620975	0.144961	0.0154553338	-0.0305251668	-0.0828951274	-0.0460485043	0.171983194	0.0594999154	0.0327915564	0.018947741	-0.1079261235	0.008554102	-0.0907677161	-0.0325118293	0.1654484588	-0.0808437732	-0.0264082916	-0.067489183	-0.0843383508	0.1435032095	-0.0376521177	0.0082133116	0.0936786814	-0.0240617568	-0.1170011801	-0.0189709173	0.0356954283	-0.0432153554	0.1447173904	0.047582157	0.0363755015	0.0711730298	-0.0243665068	0.1256720647	-0.0564523909	-0.0248026585	0.1120545442	0.0319335951	-0.2001968538	0.0534759803	-0.120292748	0.0143014833	-0.0416490487	-0.1081177587	-0.0412391043	0.085171927	0.0038649528	-0.0016659107	0.0595003466	-0.0554461263	-0.1711532342	-0.0811962337	-0.0234473261	0.0580360645	-0.0381534452	0.1148319789	-0.0253206697	-0.0162006196	-0.0553679725	-0.0344011748	-0.0665651146	0.1888597557	0.0833525201	0.0753867815	0.0076315608	-0.0774869672	-0.015437416	-0.036951758	-0.0185895357	0.1132398089	0.0659053973	-0.0324456397	0.0080176727	0.0532857773	-0.1497246907	0.0137389978	0.0438167077	0.0139444431	-0.058153525	-0.0538640973	-0.0890378723	0.0610545004	-0.1001505241	-0.0056052187	0.018151586	0.1733237018	-0.0413585612	0.1573268048	-0.148728952	-0.0565739846	0.0485657109	-0.0216406294	-0.0471983259	0.0706532166	0.0167513715	0.1944766822	-0.045286622	0.0303722207	0.0153512864	-0.0580491703	-0.1116953388	0.1613886846	-0.067588117	-0.0036643658	0.055569264	-0.0208907319	-0.1140010121	-0.1069625198	-0.1427615373	0.0119978666	0.0750362016	-0.0165379384	-0.0966728009	0.0266409	0.0112255	0.0007097375528099	0.0001260118502499	-0.0909241	0.0890029	0.00826719196081	0.00792151620841	0.107326	0.0503676	0.011518870276	0.00253689512976	-0.00263615	-0.0018941589999999	3.5878383172809995e-06	6.9492868225e-06	0.000342012	0.0001498569999999	1.16972208144e-07	2.2457120448999995e-08	0.000218516	0.0001364835	1.8627745772250008e-08	4.7749242256e-08	0.0
759.6972890352753	2.147749533561637	4.6128280589142285	577139.9709675466	879.2949494576117	1.474384513384848	773159.6081416638	2.173809693309076	713.7879599590575	0.0847209973200051	0.0071776473868963	509493.25178251305	732.7071596138103	575.7621410886369	1.203094	31.23348	0.22305196	0.144108	-0.014167209	0.058956033	-0.0228301775	-0.1432342813	0.0115920829	0.0460827476	-0.1245270068	0.0997788711	0.010861684	0.1032092197	0.0423339204	0.081565639	-0.0573418508	-0.0526242862	-0.0322542195	0.0087196066	0.1205050434	0.1083116933	-0.0639775717	0.1578632363	-0.1212517926	-0.0053292828	-0.0148790063	-0.0181706145	-0.0544325477	-0.0096361807	-0.0273139233	-0.0715476169	-0.0647692231	0.1352525211	0.0521112898	0.1400664916	0.0621609905	-0.0256390524	-0.2384613738	0.0744018352	0.0788485988	0.0713455019	-0.1387876891	0.0409048558	0.047164481	-0.0880774921	-0.0602475578	-0.0107354202	0.097725336	-0.064043374	-0.1169637433	0.1616238217	-0.0222981772	0.0356855328	-0.0362848472	-0.0466757697	-0.1095040673	-0.0368922817	0.0101934223	-0.0274357453	-0.0223796816	-0.0752452649	-0.0169629878	0.0331665835	-0.093162061	0.0624931321	-0.0365536732	-0.1491616952	0.0604588361	-0.0938499533	0.0164612339	-0.0303063338	0.0597317822	0.0421232161	-0.0102610739	0.0189648873	0.0841440558	0.067928308	0.0393241009	-0.0736079614	-0.0452926672	0.0914469343	-0.1637853161	-0.0778049656	-0.0497278008	-0.07838867	-0.1429161143	-0.0464740105	0.0415657725	0.1469931152	-0.0201122254	0.1903605206	0.1209263478	-0.0304550303	0.0545227787	0.0708910408	-0.1931168141	0.1032283448	-0.0513497312	-0.0752279145	0.0634725034	-0.1505611494	-0.0165125017	0.003641628	-0.0325581652	-0.0120424621	-0.0935094813	0.0199002749	-0.0168733132	-0.0113194734	-0.0644935128	-0.0338085898	0.0732270951	-0.0212145853	-0.1003129872	0.0153667	-0.0112741999999999	0.00023613546889	0.0001271075856399	-0.194787	-0.1038629	0.0379419753689999	0.01078750199641	0.00752654	-0.09979946	5.66488043716e-05	0.0099599322162916	-0.00277116	-0.00013501	1.822770010000002e-08	7.6793277456e-06	0.000314714	-2.729799999999998e-05	9.9044901796e-08	7.45180803999999e-10	0.000218516	0.0	0.0	4.7749242256e-08	0.0
760.8617233769763	1.1644343417010532	1.3559073361327652	578910.5621001824	881.6044363656696	2.30948690805792	777226.38221963	5.333729778490932	713.3421129882636	-0.445846970793923	0.1987795213661172	508856.9701625606	732.9809071970533	589.2229104942769	1.089932	28.295687	0.15600199	0.109948	-0.0842278326	0.0080216471	0.1046387258	0.1218338009	-0.0479107991	0.0461898255	-0.0463107991	-0.0048845839	0.0773937568	-0.0387717046	-0.0753294469	-0.1815471478	-0.0689382689	0.019147889	0.0546529309	-0.0089583473	0.1721061572	0.0668207574	-0.0215189083	-0.0527158542	-0.0403688814	0.0413428541	-0.0576088805	0.018099456	-0.1069756221	0.0840925257	-0.0246458249	0.0170587873	0.07642365	0.0543983937	0.0012466907	-0.201263133	-0.0775673712	0.1221804588	-0.0199855611	-0.039330878	-0.0757631526	-0.1549273343	-0.1334572756	-0.1106811506	0.062837387	0.0554142387	-0.0166386241	0.0366818708	0.15869735	0.0717991551	-0.0861546089	-0.053047206	0.0580890611	0.2012396526	-0.0591983079	-0.1347457834	-0.0683095026	0.0202992065	0.0964151473	-0.0623868158	0.1611012622	-0.1283212707	0.0312694335	-0.0225614331	0.0008800393	0.0852910429	0.0372416445	0.1429379856	0.0475439132	0.0425389573	0.0417072882	-0.0252583658	-0.015705224	0.0300171737	-0.1378852969	0.1087707446	0.0244225941	0.0319892583	0.0476178308	0.0636099161	0.0986294894	0.232280301	0.1867873416	-0.0161822868	-0.0927506789	0.0534060919	-0.0077845041	-0.0186639473	0.1306571266	-0.0042562197	-0.0399553856	0.0309127126	-0.0491369782	-0.0186578037	0.106269637	-0.0566375313	0.0332721183	0.0116454243	0.0686648316	-0.0497707229	-0.0593140405	0.1021769291	-0.1227363411	-0.0827367017	-0.1492456709	-0.1410557883	0.0816619381	0.0438395987	0.0759471757	-0.065817363	0.0447966371	-0.0965517704	0.0713867084	-0.0258549876	-0.1035676303	0.0225975	0.0072307999999999	0.00051064700625	5.228446863999999e-05	-0.0899299999999999	0.104857	0.0080874048999999	0.010994990449	-0.0244569	-0.03198344	0.00059813995761	0.0010229404342336	-0.00291551	-0.00014435	2.083692250000004e-08	8.500198560100001e-06	0.000299301	-1.5412999999999983e-05	8.958108860100001e-08	2.3756056899999945e-10	0.000297368	7.8852e-05	6.217637903999999e-09	8.8427727424e-08	0.0
758.9842716050803	-1.8774517718960624	3.524825155795664	576057.1245438942	879.4546553384162	-2.149781027253425	773440.4907964123	4.621558465138793	711.8534518136313	-1.4886611746322842	2.216112092857572	506735.3368589819	731.926977279235	579.202400906222	1.105364	28.696331	0.20995815	0.162197	0.0117896488	-0.1168929658	-0.020181898	0.0318540196	-0.0649520598	-0.0386723153	0.0476912507	-0.1044121569	-0.0065763978	0.0089179772	0.0318190431	-0.033562673	-0.0647536641	0.142854259	0.0693521485	-0.149891487	-0.0191194501	-0.0547614608	-0.052660279	0.0469122733	0.0037524622	0.0654291703	0.0221490461	0.1620604284	-0.0183304575	0.0679436328	-0.0794088037	-0.0561511634	0.0009961176	-0.0793396247	-0.0123511277	0.1114310464	-0.058402966	-0.1989356893	-0.0813523719	0.0345915084	0.0062407382	0.0593076814	0.0524565401	-0.0809367925	0.0526271192	-0.1299246988	0.0016183374	-0.0911055173	0.0506747167	-0.1205305263	0.0810264115	-0.0560762105	-0.0203707967	0.0698277629	-0.173286757	0.019023027	-0.0688607434	0.1413769577	0.1164587427	-0.077453969	-0.0314028406	0.0435887498	0.0051000891	-0.0004188304	0.0390005672	-0.0996249311	0.0443669794	0.0548358447	-0.1149799188	0.0806060844	0.0261471863	0.0405883345	-0.1019719393	0.084495137	-0.0208206622	-0.0204865748	0.1033793833	-0.0428807297	-0.1768342881	-0.028258748	0.0804366408	-0.0237065177	-0.1022834358	-0.1297349352	0.0112772251	0.1198061093	0.0302223206	0.0132860599	0.083849673	0.0928466665	0.131856886	-0.04099014	-0.031375177	-0.0771482292	0.0634661225	0.0967207643	-0.0250573309	0.0567809717	-0.1442727412	-0.021444032	0.0117433323	0.1214597959	0.043860632	-0.0666335576	0.0471569769	-0.0297822467	0.0583808787	-0.0801944154	-0.0780987199	-0.0534265167	-0.072645503	0.0142155448	0.0695158277	-0.030451217	-0.1064242213	0.0318942	0.0092966999999999	0.0010172399936399	8.642863088999996e-05	-0.250692	-0.1607620000000001	0.062846478864	0.025844420644	-0.0274799	-0.003023	0.00075514490401	9.138529000000008e-06	-0.00261254	0.00030297	9.179082090000005e-08	6.8253652516e-06	0.000546413	0.000247112	2.9856716656900004e-07	6.1064340544e-08	0.000484815	0.0001874469999999	3.513637780899999e-08	2.35045584225e-07	0.0
758.6969305144676	-0.2873410906126992	0.0825649023544954	575621.0323720748	877.4603381836471	-1.994317154769078	769936.6450853603	3.977300913806231	712.2272097095847	0.3737578959534176	0.1396949647875257	507267.5982507008	731.4423300384601	579.9082087539464	1.184362	30.747194	0.47172015	0.293841	-0.0749125943	0.0238739721	0.0479579613	-0.0522655283	0.1252398142	0.0650198137	0.0332234296	0.0766238968	-0.003131919	-0.0513761126	-0.0052693888	0.0297460188	0.1774048003	0.0572866311	0.092596886	-0.0138878181	-0.0753846519	0.1027560179	-0.0677345011	-0.0333778982	0.0064823562	0.0026250621	-0.0322070886	0.0228563263	-0.0670445519	-0.0667598903	0.0631769984	0.1238385353	-0.0201255891	0.0917258414	-0.1275636339	-0.0022137703	-0.0091468522	-0.1111901648	0.0697794134	-0.0065326394	0.0079853549	0.0414337219	-0.0983056409	-0.065834891	0.0362376609	-0.0148643508	-0.0795734411	-0.0014142744	-0.1179401099	0.0457813175	0.030135369	-0.0390440517	0.0836035172	-0.0218972973	0.1427343589	0.0247752547	0.1549546027	0.0564185943	-0.0668530895	-0.0135244347	0.1455109536	0.0990124248	-0.1092035416	0.069617789	0.0450290632	-0.0599859616	-0.1253688226	-0.0497649954	-0.0157801845	0.0355732887	0.0332307661	0.0028032268	0.0839561378	0.0534909546	-0.0306174181	-0.0075498533	-0.1188943231	0.11730667	-0.009813328	-0.0821352601	0.1414676517	-0.0479303717	0.0413676744	-0.1198344486	-0.0351088295	0.0319217486	0.103086465	0.1717734614	-0.0749199428	0.0754561724	0.0310236124	0.039992434	-0.0180197379	0.0652847913	0.0148414359	-0.0090335177	0.0030037683	0.0251667517	0.1900030618	0.1192101782	0.0080524161	0.1093083507	0.0286960095	0.0044695993	0.0978749538	0.1063686195	0.1398324919	-0.0545305533	-0.0893488198	-0.0102108857	-0.0268882171	0.0041419021	0.0676152521	-0.034995421	-0.108871781	0.0154138	-0.0164804	0.00023758523044	0.00027160358416	-0.0185063	0.2321857	0.00034248313969	0.05391019928449	0.141249	0.1687289	0.019951280001	0.02846944169521	-0.00350978	-0.00089724	8.050396176000002e-07	1.23185556484e-05	0.000582299	3.588599999999995e-05	3.39072125401e-07	1.2878049959999963e-09	0.000331438	-0.000153377	2.3524504129e-08	1.0985114784400001e-07	0.0
764.5229641866541	5.826033672186554	33.942668349451544	584495.3627687481	882.050764430258	4.590426246610946	778013.5510320025	21.072013125574657	715.2775467486993	3.050337039114538	9.304556052194048	511621.9688828376	734.5492462673016	590.5395635072067	1.064777	27.642632	0.1409867819999999	0.0728071	-0.1219087351	-0.0650056647	0.0582831038	-0.0018245232	0.0951863337	-0.0603378044	-0.076390491	0.1169353133	-0.0683135325	-0.0512878152	-0.1553275508	0.0740435974	0.0898302568	0.0398101292	-0.1641499689	-0.1024001707	0.1596139702	0.0010984469	-0.1215166176	-0.0301459647	-0.0355476033	-0.0274906377	-0.1834905474	-0.1178000771	-0.1883872471	-0.0867507496	-0.0715895771	-0.0544440008	0.0448964027	0.0639082427	-0.2068535018	-0.1112904717	0.0844706296	0.0553656973	0.1410049267	-0.2547739521	0.071984494	0.1415763414	-0.0071264636	0.0259342749	-0.0527248686	-0.0618017439	-0.0717837993	0.004713586	-0.1251378579	-0.0952752948	0.1105253528	-0.0297027368	0.0612137566	0.1355039366	0.1126459989	0.0272705457	-0.120627399	0.1282277078	-0.0656667577	0.0690771073	-0.1089349525	0.046760978	-0.0698975734	-0.0014757853	0.0359653051	0.122135412	-0.0519482252	0.0652924764	0.1136090019	-0.0252640357	0.1036001255	0.0724935491	0.1528895027	-0.0186570083	-0.0902988069	0.0456050714	0.0793783743	0.2388224926	0.1279881785	0.0485855367	0.0836620964	-0.1645725548	0.1789318132	-0.0096240174	-0.0133680423	0.059043393	-0.1748682546	0.1302536705	-0.0047614794	-0.140203212	0.0849787757	0.116440782	0.058302601	-0.101858551	-0.002035706	-0.081090959	0.0356195225	0.0572875361	0.0241244483	0.0706907997	0.1657467274	-0.1132341727	0.1327833524	0.0364318403	0.1616515768	-0.1044838428	0.1081950736	-0.014810129	-0.0763470314	0.0756074962	-0.0008832732	-0.0475382914	0.0656857936	-0.0394798359	-0.1109009027	0.0246917	0.0092779	0.00060968004889	8.607942841000001e-05	-0.0782342	-0.0597279	0.00612059004964	0.00356742203841	0.114911	-0.026338	0.0132045379209999	0.000693690244	-0.00372232	-0.0002125399999999	4.517325159999991e-08	1.38556661824e-05	-5.09864e-06	-0.00058739764	2.59961298496e-11	3.450359874775696e-07	0.000218516	-0.0001129219999999	1.2751378083999994e-08	4.7749242256e-08	0.0
