global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
823.4322223452464	-1.324005333446621	678040.6247964313	1.7529901229950984	898.7721169482371	-5.089020987382128	807791.3182036156	25.898134610015767	758.057356608233	0.609943077443404	0.3720305577211303	574650.9559078618	766.725836358367	698.9959136198391	1.217729	23.442699	0.142316135	0.0798175	0.1232669124	-0.0737931748	-0.1111590807	0.0047752752	0.0285814718	-0.0982602728	-0.0608392737	0.1525933252	0.0474708333	-0.0843064333	0.0425654899	0.0113675052	-0.1387980193	0.0210641113	0.0624906189	0.0522215377	0.1127968255	0.0447252534	-0.1263217781	0.1981189988	-0.1143389215	-0.0178377755	0.0844788401	0.095372458	-0.1548759207	-0.0221094538	0.0227864008	-0.0907262712	-0.0806399745	-0.1715108185	0.0266282589	0.0855659947	0.0077412485	0.0421821142	0.0712091166	0.0319478567	-0.1474212494	0.0504392559	0.0085602264	-0.0252750555	0.0272432394	-0.0014009683	-0.0754419339	0.0711968822	-0.0735016831	0.0092006208	0.0583315452	0.0018412553	-0.0274121699	-0.0020484744	-0.0170083398	0.0762630845	0.0868847707	-0.0225113396	0.0293598378	-0.0352544168	0.0253106929	-0.0942822414	0.1464549742	0.0524627156	0.0460153241	0.0305684365	0.0145530172	-0.1522922107	-0.0580449372	-0.0567618937	0.0868280415	0.1435785852	0.0385556304	-0.159790372	0.0891342267	-0.116024777	-0.0256525287	-0.1312926181	-0.1108159161	-0.0273146674	-0.0103307844	0.0302399365	-0.034660627	-0.0581612415	-0.1873504866	-0.0315005428	-0.0533480928	0.0154423677	-0.1085687375	0.0628022756	0.0756831093	-0.0246452033	-0.0334695352	-0.0625602011	-0.1271172871	0.0266970515	-0.1846135485	0.0020216681	-0.0220864964	-0.0167377354	0.1017447812	-0.1305918654	0.0511502164	0.0930840216	0.0231884738	0.0287020892	-0.0570757792	-0.1480519254	0.0258928643	-0.0373789192	0.0878206789	-0.1085948524	0.0752891367	0.0832296218	-0.0360627012	0.0785574968	-0.0071079182	-0.0882931893	0.04935	0.0056352999999999	0.0024354224999999	3.175660608999995e-05	0.0313005	-0.0632399999999999	0.00097972130025	0.0039992975999999	0.0541706	-0.0215285999999998	0.0004634806179599	0.0029344539043599	-0.000316764	0.000874966	7.65565501156e-07	1.0033943169599998e-07	5.58277e-05	0.0001632787	2.6659933873690004e-08	3.11673208729e-09	0.000555476	0.0	0.0	3.08553586576e-07	0.0
822.8123581458293	-0.6198641994170657	677020.1767175004	0.3842316257189598	895.9160019764222	-2.856114971814918	802665.4825974165	8.15739273222533	757.6580392888452	-0.3993173193878192	0.1594543215630736	574045.7044990173	766.9314235420376	697.1633092150665	1.277815	24.599411	0.097982935	0.0501918	-0.0050596357	-0.1873371799	0.0968181241	-0.0390498733	0.0444599498	-0.0491099606	0.1337113759	-0.0196791372	0.0792918984	0.0736634234	-0.2318457661	-0.0724928044	-0.0428822373	0.0869122457	-0.134978427	0.0378597027	0.1149639306	-0.1534910135	-0.1015173226	0.081881307	-0.0253270308	0.0162182989	-0.1293928764	0.016439996	0.210464708	0.0292484459	0.0767753745	-0.0338302892	-0.0456452673	-0.0085637428	-0.0140488966	-0.0187616431	-0.092609572	-0.0224866919	0.0013553819	-0.0320390519	0.0694392971	-0.0340018723	-0.0037220837	0.096160004	0.0831153566	0.0832079888	-0.0110708278	0.1127038127	0.1173316685	-0.0803051449	0.2245550841	0.0291521127	0.0516785785	0.162862043	-0.0400595558	-0.0800517627	-0.0432975177	0.1268220997	-0.0304322482	0.0539843373	-0.0220403111	0.0210564729	-0.117328596	0.0841140919	0.0305057861	0.0883978308	-0.0381532972	0.0252524423	0.1824239457	0.0349158051	-0.0163146078	0.1219381636	0.0196305885	-0.0408052968	0.1072554269	-0.0557259413	0.157013934	0.1081016121	0.1685974766	-0.0760289029	-0.0649119429	0.0016541196	-0.0029832146	-0.0478760974	-0.02045793	0.0309423809	0.158085486	0.035444329	-0.1089262397	-0.0593392285	0.0744411826	-0.0368278782	-0.0620416319	-0.0131218059	-0.1399301848	0.019890016	-0.0247430293	0.0445113919	-0.0149740893	0.137151912	-0.0718724207	-0.0095147672	-0.1113147232	-0.1657603563	-0.0248919652	0.1761361602	0.0838130894	0.0239549385	0.0813532759	0.0350182237	-0.0354746113	0.074741472	-0.0905642164	-0.0508857943	0.1426571201	0.0768132552	-0.0118330366	-0.092661062	0.0493711	2.110000000000306e-05	0.00243750551521	4.452100000001292e-10	0.0652708	0.0339703	0.00426027733264	0.00115398128209	0.0410181	-0.0131524999999999	0.0001729882562499	0.00168248452761	-0.000887827	-0.000571063	3.261129499690001e-07	7.88236781929e-07	-0.00038989	-0.0004457177	1.9866426809329002e-07	1.520142121e-07	0.000555476	0.0	0.0	3.08553586576e-07	0.0
822.8953127839527	0.0829546381233967	677156.6958017993	0.0068814719861837	903.44836317239	7.532361195967837	816218.9449188708	56.73646518652203	757.2301308877022	-0.4279084011429859	0.1831055997687465	573397.4711242067	766.6843328424147	701.0223574762116	1.418928	27.316004	0.08205295	0.048835	0.1414480768	0.1417373882	0.0646873779	-0.0258022076	-0.0060179327	0.2060276109	-0.0372223479	0.0234484351	0.0654119045	-0.0395138047	0.0785451348	-0.097499445	-0.0080154449	0.0493055429	0.0738865096	0.196252246	0.0083153643	0.1498445025	0.0227857757	-0.0196924438	0.1861827777	0.020083709	-0.003410935	-0.0190814635	0.0575744864	-0.0955323806	0.1162197538	-0.0443983047	0.0471908278	-0.0792370841	-0.0289556823	-0.0669048502	-0.0015985575	0.0223710506	-0.056025823	-0.1051866374	-0.1007389626	-0.0451787513	-0.0651872174	-0.0351086291	-0.12527272	0.031438782	0.0509997359	0.0143089365	0.0374647565	-0.0154055649	0.0596836174	-0.0183648725	0.0507039572	-0.0567069	-0.0345959793	0.0733426933	0.0341598086	0.0337284857	0.0681598985	0.1373238234	0.0023714722	0.094887514	-0.0615060123	-0.0307260815	-0.0458642693	-0.1354155515	0.009103295	0.1153342293	-0.144481072	0.0520159434	0.1076273059	0.0692460232	0.0534103672	-0.0046050069	-0.0289637875	0.0634883727	0.1272347491	0.0351887082	-0.0337011801	-0.1109210392	0.0391208048	-0.1463194222	-0.0824451607	-0.0467267216	-0.071476996	-0.0128024443	-0.0720807825	-0.0122974283	0.080099382	0.045463293	0.0178961494	0.1311818738	0.0569439409	0.1303581946	0.0532306055	-0.0154889472	-0.0160309633	0.0825204516	-0.0349637475	-0.0114224134	-0.0235353914	0.0291750036	0.052926892	-0.0695395229	-0.1056445409	0.1148602336	0.0282242125	-0.0248392845	0.0305939273	-0.0452987209	0.0172441419	0.0096047202	-0.0190262853	0.0362238255	0.056424935	0.0750362016	-0.0165379384	-0.0966728009	0.0493453	-2.5799999999999434e-05	0.00243495863209	6.656399999999707e-10	0.0466956	-0.0185752	0.00218047905936	0.00034503805504	0.0409979	-2.0200000000004936e-05	4.0804000000019937e-10	0.0016808278044099	-0.000176334	0.000711493	5.06222289049e-07	3.1093679556e-08	0.000167252	0.000557142	3.1040720816400005e-07	2.7973231504000002e-08	0.000555476	0.0	0.0	3.08553586576e-07	0.0
822.4942779711562	-0.4010348127965244	676496.8372952936	0.1608289210747434	899.4726303787447	-3.975732793645306	809051.0128004579	15.806451246466716	756.3897350708854	-0.8403958168167946	0.7062651289231675	572125.4313206043	765.485194920759	692.3820164545028	1.394459	26.844954	0.0617055499999999	0.0364225	0.0748665341	-0.1544416215	-0.1004502102	0.0169408778	-0.0773396086	-0.1245614132	0.0317230011	0.1050946481	0.0666055544	-0.0850853802	-0.0247882932	0.2101195897	0.0536525155	-0.0162954743	-0.0573530174	-0.0625174042	0.0636476033	0.0231888985	0.0570068646	-0.0069706694	-0.0036424072	-0.0406245832	0.0020573504	-0.053173137	-0.1954398168	0.0080057048	-0.0580410308	-0.1132755858	-0.0222460982	-0.1677302997	0.0122578061	0.1176598917	0.090110837	0.0858071131	0.0438999568	0.1157652575	-0.0149251617	-0.0613141635	0.0521164439	0.0421750705	0.0763735688	-0.0211817944	0.0459194932	0.0584829337	-0.1174837443	0.0201934297	-0.1239243434	0.1543638063	0.022461141	0.018808886	-0.1442528975	0.1633533221	0.0077589826	0.0320177826	-0.024472072	-0.0598880274	-0.0330253483	0.0796019212	0.0018884267	-0.0197949874	0.0738875755	-0.0636358418	0.0178689597	-0.1072771091	0.0635800256	-0.0818718325	-0.0818777143	0.0620163008	0.0329761627	0.0008887126	-0.0473489751	0.1070998209	-0.134967433	-0.1728721893	-0.0300652297	-0.078269858	0.0756793744	0.0684708918	-0.0061328428	-0.0287197004	-0.0384431668	-0.0281981353	-0.0618690871	-0.1066267085	-0.0601449847	0.0060794225	-0.0002602312	0.033427489	-0.0545761416	-0.1167057619	-0.202240219	0.030580126	0.0324173812	-0.0803592441	-0.0209311101	-0.2101976868	0.11457068	0.0339528832	-0.0494308008	0.1208391951	-0.1126501375	0.0635346639	0.0210104612	0.0546974415	0.0534545047	-0.0251829293	0.0652454625	-0.1291347104	0.0280627573	-0.0462864281	-0.0483631692	0.0732270951	-0.0212145853	-0.1003129872	0.0493865	4.119999999999818e-05	0.00243902638225	1.69743999999985e-09	0.0366574	-0.0100381999999999	0.00134376497476	0.0001007654592399	0.0409702	-2.769999999999856e-05	7.672899999999201e-10	0.0016785572880399	-0.000100953	7.5381e-05	5.6822951610000015e-09	1.0191508208999998e-08	-0.000201552	-0.000368804	1.36016390416e-07	4.0623208704e-08	0.00114326	0.0005877839999999	3.454900306559999e-07	1.3070434275999998e-06	0.0
822.2456703851884	-0.2486075859677612	676087.9424671879	0.0618057318007177	899.6913657233619	0.21873534461713	809444.5535571681	0.0478451509847746	757.2143746634183	0.8246395925328898	0.6800304575728104	573373.6091969117	766.1322223247657	703.8060049909479	1.450113	27.916359	0.09367985	0.0522557	0.076442022	0.0369014046	0.1835319316	-0.0267187054	-0.0373135555	0.1106449866	0.164587503	0.0349197931	0.0102067071	-0.0141000596	0.1202315073	-0.0081813311	-0.0776352418	-0.0445017078	0.005176517	0.1792683731	-0.0990677328	-0.0572972315	0.0672014111	0.0945325089	0.1227280928	-0.0466351722	-0.0072773921	0.0284902257	-0.0328938257	0.0606984875	-0.1003641946	-0.1201864324	0.0738993542	-0.0646376236	0.0739987414	0.0579343692	0.0430124048	0.10461131	-0.0828524671	-0.0800335455	0.0286567846	-0.1017056628	-0.0440320051	-0.0785713736	0.1400990049	0.0758756853	0.0385988893	-0.0514248282	-0.02874078	0.003502271	0.0559349088	-0.0656435796	-0.0950939542	-0.1047437383	0.007787378	0.0081385416	-0.102835089	0.0332354836	-0.0575589806	-0.0388876103	-0.245743199	0.0438799778	-0.0232084633	-0.0389967365	-0.0011994192	0.1220814795	-0.0309401441	0.1184492408	0.0353974219	0.1481255809	0.1296669642	-0.0167151349	0.0878271609	0.0020553263	-0.0294953011	0.1027282928	0.0027115641	-0.1618205853	0.0547195903	-0.0521126531	0.0590347909	-0.0852903233	0.1240781898	0.001691494	-0.0873060449	-0.0780131775	-0.1031729733	-0.1781225462	-0.0146616466	0.0254511982	0.0266887084	-0.0566462662	0.0311977189	0.0812492445	-0.0665273677	-0.1203804625	0.0346846429	-0.0758873852	0.0930278993	0.0002650354	0.1124358039	0.0424725264	-0.0559382284	-0.0933731095	0.1548625153	-0.0261342277	-0.0726222113	0.062481315	0.0711399654	0.0913351451	-0.2113399937	0.07309065	0.0878042414	0.0948660565	0.1161121178	0.0713867084	-0.0258549876	-0.1035676303	0.0330424	-0.0163441	0.00109180019776	0.00026712960481	0.0818998999999999	0.0452424999999999	0.0067075936200099	0.0020468838062499	0.0592424	0.0182722	0.00033387329284	0.00350966195776	-0.000160278	-5.9325000000000005e-05	3.5194556250000013e-09	2.5689037284e-08	-0.000123516	7.8036e-05	6.089617295999999e-09	1.5256202256e-08	0.00128232	0.00013906	1.9337683600000026e-08	1.6443445824e-06	0.0
822.2118288287136	-0.0338415564748402	676032.2914658578	0.0011452509446397	899.5450579264406	-0.1463077969212918	809181.3112398833	0.0214059714399619	756.3543913215801	-0.8599833418381877	0.7395713482391773	572071.965271438	765.263078720561	695.7409472181669	1.391631	26.790514	0.1390793	0.0723284	0.0145240787	-0.0329259323	-0.1516434544	0.0815165315	0.1197718779	-0.0771871304	-0.1252881991	0.0140047263	0.0380904539	0.0524914096	-0.0234312074	-0.0254337178	-0.0889663931	0.0089424683	0.0094462621	-0.12923189	0.0625320933	0.0374241634	-0.0337170322	-0.072284588	-0.0275905119	-0.0716662237	0.0906959414	0.0554609026	-0.0966347944	-0.0715256449	-0.0054903331	0.0708975788	0.1753896827	-0.0623647523	-0.13111463	0.0213040027	0.0157127479	-0.0338650592	0.0421103374	0.0377945224	0.1316634605	-0.1245804584	0.0347287829	-0.0378970257	-0.0246281322	0.1261733687	-0.138969168	-0.1344458072	-0.1405839833	-0.1126324406	0.1375114805	0.0027148509	-0.0406860698	0.05681506	0.0936057604	-0.0064981185	-0.0073368922	0.1536610151	-0.0111281213	-0.0178140099	-0.0224932634	-0.047384569	0.0934341458	-0.1709575236	0.1674094248	-0.1357617011	0.0875007635	-0.0671646347	-0.0613431371	-0.0706825985	-0.1058539604	0.0144572852	-0.1457874981	-0.0351598398	-0.0448488805	0.0046625116	0.0368873102	-0.0561898905	-0.1269388507	0.0428977523	0.1106311314	0.126919239	0.0734345575	0.0343144887	-0.0739737242	0.1568724979	0.07024538	-0.0343834779	0.0320951943	-0.0631336001	0.0711024902	0.0629891849	-0.1631137251	0.0201496549	-0.0086032152	-0.053580115	-0.0437499666	0.078551815	-0.0551070783	-0.1379110521	-0.093971352	0.0278651718	-0.0645724271	0.0032667034	0.1471494132	-0.0028116603	-0.0063909492	-0.0644941485	0.1538221162	-0.0667646674	-0.096447851	0.0680879906	0.1354819757	-0.094241636	0.0060154857	0.0695158277	-0.030451217	-0.1064242213	0.0456793	0.0126369	0.0020865984484899	0.00015969124161	0.0184741	-0.0634257999999999	0.00034129237081	0.0040228321056399	0.0455843	-0.0136581	0.0001865436956099	0.00207792840649	0.000319854	0.000480132	2.3052673742400003e-07	1.0230658131600001e-07	0.000167252	0.000290768	8.4546029824e-08	2.7973231504000002e-08	0.00106605	-0.0002162699999999	4.677271289999998e-08	1.1364626025e-06	0.0
822.727434877651	0.5156060489374568	676880.4321003595	0.265849597700895	895.9496216403957	-3.595436286044901	802725.7245175681	12.927162087008352	756.7931949841959	0.4388036626157827	0.1925486543250257	572735.9399743872	765.7554676091509	704.1412194397693	1.210605	23.305548	0.15326574	0.07331	0.002559401	-0.1038525127	0.116459989	-0.0980054066	0.0355883272	-0.0121649727	0.1501409285	0.0392009633	-0.0345282535	0.0155377105	-0.0963796348	-0.0645055501	-0.0504560462	-0.0007830429	-0.088251213	-0.0332893935	0.0326987653	-0.0425367695	0.081422091	0.0642204303	0.133224917	-0.0240250859	-0.0819277565	-0.0396178479	0.0132326965	0.0736180798	-0.2398801309	-0.0208048777	-0.0131261827	0.1145265909	0.0803720052	-0.1034895347	-0.1332954035	0.0186526896	-0.0438391844	-0.0098801636	-0.0107628486	-0.1190300061	0.0156684331	-0.06741577	-0.1196442041	0.0067559539	0.1452706604	0.0443590374	0.0048399717	0.0708358588	0.1467793387	-0.0733863602	-0.0441113713	0.0586284006	0.0983748113	0.0029390961	-0.0305877895	0.0103066518	-0.0633776576	-0.000812389	-0.0051424233	-0.0417040782	-0.0540116619	-0.0109854793	0.0721821786	-0.1897827963	-0.0529061883	0.0226785026	0.1391359127	0.0625441606	-0.0638736622	0.0306196602	0.1352449608	0.0265296921	-0.0108090307	0.1002542408	0.0484074798	-0.0271557179	0.1260418006	-0.0748009633	-0.0105041214	-0.0310497931	0.1390612902	0.0763267032	0.1100635869	0.0071522425	-0.0612282863	-0.0447737503	-0.0140636057	0.1129693625	0.0149320991	-0.030570358	-0.0018856281	-0.0134154484	0.1410868581	-0.1962469777	-0.0506529509	0.1279110217	-0.0962966388	0.1107762463	-0.0868267874	-0.0792221595	0.0746914042	-0.1101058392	0.0134407036	0.027319328	0.0538909381	-0.0021565001	-0.0616077005	-0.0563240498	-0.0453305738	-0.0454078654	0.060805161	-0.062711039	0.0083694162	0.0676152521	-0.034995421	-0.108871781	0.0307379	-0.0149414	0.00094481849641	0.00022324543396	0.068183	0.0497088999999999	0.0046489214889999	0.0024709747392099	0.00125853	-0.04432577	0.0019647738860929	1.5838977608999995e-06	-5.79164e-05	-0.0003777704	1.4271047511616e-07	3.35430938896e-09	-0.000340771	-0.000508023	2.58087368529e-07	1.1612487444100001e-07	0.00106605	0.0	0.0	1.1364626025e-06	0.0
822.206680899066	-0.5207539785850486	676023.8261150585	0.2711847062121572	899.3128332104761	3.363211570080466	808763.5719770537	11.311192065123114	756.8745382879835	0.0813433037875484	0.0066167330710733	572859.0667086481	765.8754968803682	691.1787788136768	1.152282	22.182753	0.1192592399999999	0.063085	0.0283991015	0.0286431968	-0.0748658621	0.0915911072	0.1207670796	0.0274695803	-0.1370229431	0.0043677397	0.0319673866	0.0858039336	-0.0244702808	-0.1265338935	-0.0252664592	-0.0345790464	0.0834046871	0.0291857116	0.1179452123	-0.0812048155	-0.0295206978	-0.0631010557	-0.0470872234	-0.0118116263	0.0433454814	0.0585824077	-0.2278578778	0.0401121984	0.1640049804	0.0353873453	-0.1367373374	0.1760323043	0.0646561111	0.1762470269	0.07020817	-0.0318096133	-0.0894881815	0.0072694788	-0.0741471796	-0.0294224544	0.0062955084	-0.1876435029	0.0403787788	-0.0932073444	-0.1227396961	0.1703111695	-0.0251655182	-0.0557034869	0.0538440689	-0.0360120838	0.1004544322	0.0314024157	0.111548857	-0.1002612725	-0.1661500281	0.0421272995	-0.0807650468	0.0316480958	0.0201151637	-0.0587955564	0.0423790475	-0.1105613972	0.0723200375	0.041222916	0.0422599549	-0.0700923513	-0.0677769416	0.0431351759	0.0281279528	0.0382971908	-0.0893331032	0.1174344906	0.0363130839	0.0515378829	0.0919430001	-0.127342349	-0.1026916996	0.1794049883	-0.1091862509	0.0019306407	-0.2300540113	0.0618826429	-0.0844052343	-0.0519224432	-0.0303214186	0.0565922274	0.0335981754	-0.0919744228	-0.1011597417	-0.0704653273	-0.1634745351	-0.0234395597	0.0169059726	-0.1615020073	-0.0817631301	-0.0144278696	-0.0472042215	-0.0188488447	-0.0340012491	-0.2411883436	0.0455979602	0.1112311569	0.1612402247	0.1725433137	0.0013855548	0.1931657159	0.0692037728	0.0838556246	-0.0036127824	0.026129494	-0.0414081975	-0.1076507407	0.053854662	0.0656857936	-0.0394798359	-0.1109009027	0.0330529	0.002315	0.00109249419841	5.359225000000021e-06	0.0185058	-0.0496771999999999	0.0003424646336399	0.0024678241998399	0.0270164	0.02575787	0.0006634678669368	0.00072988586896	0.00056295	0.0006208664	3.8547508664896e-07	3.169127025e-07	-0.000131454	0.000209317	4.3813606489000006e-08	1.7280154116e-08	0.00106605	0.0	0.0	1.1364626025e-06	0.0
822.0301360594156	-0.1765448396504325	675733.5445898613	0.0311680804071969	894.4927695348813	-4.820063675594838	800117.3147501822	23.23301383678882	757.095005699809	0.2204674118255525	0.0486058796770577	573192.8476555939	765.9953020877538	695.6132481161445	1.173425	22.589788	0.1203278	0.0678368	-0.0140878551	-0.1239265525	0.0928500857	-0.105920302	0.0399336243	-0.0575124648	0.1055760926	-0.0619619367	-0.0005581784	-0.0141795292	-0.1075510315	-0.0256934004	0.0846856582	0.0054822867	-0.1354804659	-0.0236427773	0.0010951388	-0.0543333188	0.0302188144	0.0965442758	0.1516618309	0.1026165896	-0.1868747769	0.1593412607	-0.0879992728	-0.0102093585	-0.0059094654	0.0965664097	-0.0180391516	0.101826719	-0.0865993315	-0.0576093421	-0.0263603782	-0.0537505718	-0.0177316244	0.0388658144	0.0441901972	-0.100348937	0.0070379529	0.0287801319	-0.0853533222	-0.0092551387	0.0339647863	-0.0339615133	-0.0186442492	0.1563127359	-0.0654909807	-0.0177830583	-0.0661857153	-0.1351633154	-0.1325152308	-0.1002452351	-0.0426606826	0.0199472449	0.0981857705	-0.02613576	-0.0639091872	-0.0005658222	0.1061885564	-0.0604996217	-0.0894853772	-0.0135194694	-0.0426599198	0.0162753951	0.1517601891	-0.022123912	-0.0522938788	-0.0165991503	0.08046107	0.0156584989	0.0568976655	0.1286823947	0.1038200213	-0.0648565594	0.012675203	-0.0385862404	-0.1276149234	0.1114037599	0.039867345	0.122640342	-0.1662207961	0.0629189198	-0.0002558933	0.0325618236	0.0669066899	-0.0271078177	-0.044319557	-0.0085620129	0.0722208908	-0.0295376059	0.186757217	-0.0246617072	0.1304282498	-0.0220941016	0.159208883	-0.0318607471	0.0309041237	0.0304170111	-0.0692857588	-0.018510149	-0.0544100169	-0.0664008679	0.1045807628	0.0338191037	0.0597158081	-0.0295410066	0.0486043349	-0.1426006526	0.0494525008	0.0424814809	-0.0339559164	0.0637282764	-0.0438968002	-0.1125037874	0.0330615	8.599999999997499e-06	0.00109306278225	7.395999999995697e-11	0.0671791	0.0486733	0.00451303147681	0.00236909013289	0.0569226	0.0299061999999999	0.0008943807984399	0.0032401823907599	-0.000162765	-0.000725715	5.266622612250001e-07	2.6492445225e-08	-0.000240533	-0.0001090789999999	1.1898228240999998e-08	5.7856124089e-08	0.00106605	0.0	0.0	1.1364626025e-06	0.0
821.4019811506746	-0.628154908740953	674701.2146382532	0.394578589375355	899.0883908241351	4.595621289253813	808359.9345147327	21.119735034242883	756.6346988618028	-0.4603068380062041	0.2118823851152698	572496.067521691	765.4145286352922	694.6026097953636	1.130756	21.76837	0.0491233	0.0255979	0.0541208774	0.0293512088	-0.0396294636	0.0436171145	0.0165535055	0.0399730405	-0.1196059659	0.0380847485	-0.0190895656	0.0857991642	0.0031948673	-0.1042709414	-0.0332724471	0.0775363995	0.1507630194	0.0071964668	0.0972762397	-0.0107487787	0.0628700472	-0.0258349395	0.0759326836	-0.0589013541	0.0551600258	-0.0264450618	0.0475422437	0.1241396257	0.1432885418	0.15111828	0.032367528	-0.1168910728	0.0651045202	-0.0221425923	0.0639659155	-0.060077735	-0.1605850836	-0.0633292657	-0.0571259067	0.0302348764	0.0376441508	0.0764800685	0.0038585008	0.0084727301	-0.0055293286	-0.0182470668	0.1078504921	0.056362728	0.0316780398	0.0636217132	-0.0110649673	0.0241575121	-0.1490940867	-0.2025108806	-0.1923393113	-0.0402262103	-0.0973796445	0.0306873396	-0.1105331817	-0.1242393824	0.0757963256	0.021016508	-0.0932004018	-0.0202992466	0.0121848921	-0.0556608251	-0.1241378262	0.1071088789	-0.032364954	-0.0107717681	-0.0344079963	0.027257585	0.0285297819	0.0813615657	0.0963970683	-0.0868536453	-0.0722830602	0.0135170941	0.0514834829	-0.040871007	-0.0731767112	-0.0748934154	0.0031666481	-0.0640062454	0.1450899719	0.04226156	0.1356397919	0.1181220095	-0.0700959674	0.0777098569	-0.0095850023	0.0730170512	-0.0681576759	-0.0837875591	0.1134405879	-0.0823901103	0.0565362592	0.1167545077	-0.0516702911	-0.0335318887	-0.2188115518	-0.1014240479	-0.0212323596	0.0207215845	0.0260248745	0.0875783431	-0.0402039441	0.0866682917	0.0860526902	-0.1010402485	0.0205523865	0.0620422224	0.1229660197	0.0617435365	-0.0482387676	-0.1136742748	0.0330859	2.440000000000081e-05	0.00109467677881	5.953600000000395e-10	0.0548035	-0.0123756	0.0030034236122499	0.00015315547536	0.0714992	0.0145766	0.00021247726756	0.00511213560064	0.000191187	0.000353952	1.25282018304e-07	3.6552468969e-08	-0.000242555	-2.0220000000000155e-06	4.088484000000063e-12	5.8832928025000004e-08	0.00115301	8.696000000000008e-05	7.562041600000013e-09	1.3294320601000005e-06	0.0
