global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
766.8459557692662	-1.0084303801384067	1.0169318315860914	588052.7198796794	912.700952998854	5.123400510814577	26.249232794215065	833023.0296050162	749.0670120212574	0.5252568481568005	0.2758947565356162	561101.3884984546	767.0584458699245	518.2068884666065	1.093773	26.253351	0.260375367	0.155897	-0.1765078299	-0.0625111365	-0.0697985603	-0.1004356722	-0.0120702365	-0.1177625597	0.0085756578	-0.1629516297	0.0862753187	-0.1031614224	-0.0184348452	0.0451829498	0.076341038	-0.0358138091	0.000745672	-0.0939106131	-0.2123723474	0.2346584136	0.1482411152	-0.1726346054	0.0247438509	-0.1439018668	0.2124824447	0.0166645328	0.120916778	0.1117503121	-0.0135428229	-0.0640631157	-0.1113528184	0.0038749671	0.0425177885	-0.0615632081	-0.0494477168	-0.0037205818	-0.0214509765	-0.044718217	-0.0012849649	0.0756701447	-0.0213556036	0.0459416982	-0.0561912666	0.0535316101	0.0282539664	-0.0453609231	0.0819108898	-0.0940175541	-0.0130783281	-0.0789687345	-0.1190282328	0.0801143587	0.0434740494	0.0172923658	-0.0212019244	0.1130138691	-0.0112616442	0.0632460409	0.0447694649	0.1261847081	-0.0351392921	-0.045409921	-0.0976559332	0.1390364004	-0.0700624885	-0.142893468	0.0463076436	-0.1495799457	0.2201001285	0.0975860122	0.1195449425	-0.1106632776	-0.3041503025	-0.023865922	0.0495456975	0.151185195	0.0540035229	0.0055413603	0.0455028159	0.1087610567	0.0420248589	-0.0144309165	0.0566788835	-0.0117190061	-0.0638776632	-0.0401033164	0.0639256239	0.0658119903	-0.0380119399	-0.0500749582	0.0274276544	-0.0005253705	-0.022802043	-0.0850561507	-0.0672585815	0.0261075172	0.0849370494	-0.0325430574	0.1158615097	-0.0025694221	-0.0128003898	0.1338972281	-0.003106182	0.0176704438	-0.0500323478	0.0322321963	-0.0409617418	-0.0635350795	0.056920953	0.0768132552	-0.0118330366	-0.092661062	-0.0219515	-0.0181412299999999	0.0003291042259128	0.0004818683522499	0.15098	0.1426229700000001	0.0203413115716209	0.0227949604	-0.0769838	-0.0326475	0.00592650546244	0.00106585925625	0.00314884	0.0008593699999999	7.385167968999999e-07	9.9151933456e-06	-0.0008434169999999	-0.0002457949999998	7.113522358888313e-07	6.041518202495082e-08	4.26866e-06	-0.00023410834	1.82214581956e-11	5.4806714857555615e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.0112907824908	-0.8346649867753513	0.6966656401486974	586773.2976062577	906.2169156664796	-6.484037332374328	42.04274012762399	821229.0982400675	749.2425875118554	0.1755754905980211	0.0308267528987358	561364.4549414603	766.4594787865207	522.510834245067	1.123015	26.955233	0.214922617	0.134464	-0.0266404757	-0.0965443028	-0.0238460688	-0.0435858566	-0.1500401552	-0.004749206	-0.0495725318	-0.0284191971	0.0130005757	0.052092641	-0.099018274	-0.1072385011	0.1574449325	0.0092245477	-0.0017366883	0.0015209027	-0.094306527	0.1926154556	0.1469419716	-0.1457096515	-0.0673000532	-0.117102461	0.0817071401	-0.117365416	-0.0401059466	0.1577641511	0.0560178231	0.0828707422	0.0322976964	-0.128104628	0.0010753543	-0.0630915137	-0.0525096424	0.0497183864	-0.0472756704	0.0994975105	-0.0294392678	0.0495588405	-0.1349906398	-0.0654303583	-0.0477222424	-0.0045221215	-0.096015979	0.0859292337	-0.0071726231	0.2152713482	0.0703352862	0.1712412734	-0.0851247541	-0.125148631	0.005802392	0.119152149	0.0708055023	0.0003167128	-0.0851977829	0.0572361788	0.0569663322	0.0267442553	0.0176074639	0.0440616242	-0.1126017069	0.0219915097	0.0197837379	-0.0380753081	0.0333713597	-0.0435342786	0.1309406225	0.101623433	0.2252003435	0.0532746546	-0.0532332853	-0.0499293218	0.1049323015	0.1004956184	0.0766547617	0.1512658945	0.1066724117	0.0481232263	-0.0562987219	0.033257246	-0.0632091985	-0.0774269685	-0.1032296036	-0.003951067	-0.0003061239	0.0407284739	0.0450079463	-0.1196551082	-0.0130764792	-0.0095890466	0.0182919515	-0.0376958716	0.1079411318	-0.0748653961	0.050091505	0.0287469716	-0.0941111246	0.1260468012	-0.2119453021	0.0262178813	-0.0591843401	0.0133049039	-0.1461475574	0.1091079998	-0.0655553436	-0.016243586	0.0014341079	0.0750362016	-0.0165379384	-0.0966728009	-0.0218695	8.199999999999874e-05	6.723999999999793e-09	0.00047827503025	0.163519	0.0125389999999999	0.0001572265209999	0.0267384633609999	0.020084	0.0970678	0.000403367056	0.00942215779684	0.00171573	-0.00143311	2.0538042721000003e-06	2.9437294329e-06	-0.000578455	0.0002649619999999	3.34610187025e-07	7.020486144394704e-08	0.000410873	0.00040660434	1.6881662212900002e-07	1.653270893068356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.7223502121736	0.7110594296827912	0.5056055125408163	587863.162314879	908.2528763476388	2.0359606811591675	4.145135895226101	824923.2873937592	748.0012231459265	-1.2413643659289164	1.5409854889981007	559505.8298278021	765.4822659740223	514.5575200457034	0.994377	23.867577	0.2004502	0.138291	0.043304165	-0.0582331108	0.0642538854	0.0334406018	-0.1218303661	0.0668691249	0.0237347314	0.0212735331	-0.0278709787	0.0550575979	-0.0420173942	-0.0142399825	0.0416830591	-0.0352512341	0.0513059826	-0.0384567087	0.0263316147	-0.0690217196	0.0669509447	-0.0844497715	-0.0137152474	0.1238755819	0.069629277	-0.0173906885	-0.0515914181	0.0368380779	0.063311136	0.0141595668	0.0826993827	0.0490369443	0.0594648673	0.1637656547	0.0609755027	-0.0132271483	0.1136251082	0.0035934895	0.1203597977	-0.0259202493	-0.0993042025	-0.0547794827	0.1234730541	0.0807568471	0.0547391186	-0.0466181483	0.1187806195	-0.0397127551	0.1660444294	-0.1310517093	0.0154125045	0.1165391023	-0.084170293	-0.1565736602	-0.0711613507	-0.0438455178	-0.0296949073	0.0721804768	-0.0302715312	-0.0308167588	-0.0245286641	0.0475441798	-0.0206519102	-0.076564344	0.0541250628	0.0611248596	0.0413353693	-0.0195075183	-0.0342289405	0.0993319326	0.0122844711	-0.0010953502	0.0333807064	-0.0694281581	0.0355806855	-0.0288792027	-0.0216274821	-0.006440121	0.005941442	-0.0149226142	0.0353419771	-0.0877717165	-0.0426716922	-0.0188088564	-0.0406518679	0.139967315	0.012446292	0.1264330305	0.0867909782	-0.0682153055	0.0666659513	-0.0744175759	0.0477888995	0.1281806199	-0.0873870118	-0.050924871	0.1659662814	-0.0485442157	0.1240448609	-0.1413671454	0.0917164274	-0.0282689755	0.0877836014	-0.0548722795	0.0258275417	-0.0225158187	0.0105918793	-0.1477366922	-0.126325126	0.0732270951	-0.0212145853	-0.1003129872	0.0018287	0.0236982	0.00056160468324	3.34414369e-06	0.149718	-0.013801	0.000190467601	0.0224154795239999	0.0317809	0.0116969	0.00101002560481	0.00013681746961	-0.000833223	-0.002548953	6.497161396209001e-06	6.94260567729e-07	-0.000756342	-0.000177887	5.720532209640001e-07	3.1643784769000016e-08	0.000709115	0.0002982419999999	5.028440832249999e-07	8.894829056399996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.838012500949	-0.8843377112245889	0.7820531874939445	586507.8613914038	902.140655603136	-6.1122207445027925	37.35924242953027	813857.762492056	746.1906468248729	-1.8105763210535315	3.2781866143597407	556800.4814089222	763.7207147919506	508.17130226219626	1.120633	26.898054	0.373144	0.225902	-0.1307661134	-0.0302731799	0.0477101524	0.0682274863	0.0457119233	-0.0814904683	-0.0530345697	0.0935008135	0.0219809902	-0.0102439931	-0.0640473416	0.1472944788	-0.0288737924	0.0700539212	-0.1017128163	-0.0427997895	-0.1283314506	-0.1385126047	-0.0107896066	-0.0689253553	-0.0070984611	-0.0804776484	-0.0513470295	-0.0769526829	0.0484963033	0.0335702844	0.0713894865	-0.0387853874	-0.0512083799	-0.1401552815	0.031426654	-0.0035640351	0.1327977097	-0.0278950517	0.0247196034	0.0640825304	-0.0288651708	0.0901064618	-0.011930977	-0.0560433128	0.0682191099	0.022952674	-0.0597144093	-0.0654519246	-0.1177324685	0.1121676393	-0.0317114556	-0.0370468211	0.1038458452	0.0836012599	0.0400271661	0.0080082912	-0.0551883668	0.0188561259	0.0854278488	0.0659486249	-0.1844858443	0.1014168638	0.0681429551	-0.1108240349	0.1365326445	0.0228661305	0.1789928649	-0.0880492443	0.1574969384	0.0370371792	0.0093538878	0.0141737558	-0.067071357	-0.0445499311	0.0488444803	0.0886317654	0.1081124961	-0.0026211897	0.032332801	0.0746652217	-0.000552658	0.0100097662	0.0216197078	-0.0352359026	-0.0411612395	-0.0612410515	-0.0709974809	0.0078107168	0.0830287024	0.0116813051	0.102613933	0.0788304587	-0.0080005717	0.0562704119	-0.0708963242	0.0442008586	-0.0050192329	0.0949783223	0.0488595375	0.1687638546	-0.0993028305	-0.0180933047	-0.0608535251	0.0413607942	0.0172620325	0.0965507026	-0.0336110393	0.1509450001	0.0816860075	-0.0751079459	0.0372536106	0.0713867084	-0.0258549876	-0.1035676303	-0.0175745	-0.0194032	0.0003764841702399	0.00030886305025	0.0310084	-0.1187096	0.01409196913216	0.00096152087056	-0.0214915	-0.0532724	0.00046188457225	0.0028379486017599	0.00252636	0.003359583	1.1286797933889002e-05	6.382494849600001e-06	-0.0007961999999999	-3.9857999999899966e-05	6.339344399998407e-07	1.5886601639920254e-09	0.00047338	-0.0002357349999999	2.2408862440000006e-07	5.5570990224999974e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.2275403718452	1.3895278708961314	1.930787703997136	588638.0987050313	909.3462290060312	7.205573402895197	51.92028806451067	826910.5642074894	747.322190224457	1.131543399584075	1.2803904651422855	558490.4560018795	764.2960126992956	530.3069396089123	1.106383	26.556017	0.3384407	0.199776	0.0047036545	-0.1512708104	-0.0393667298	0.0054130349	0.0478514583	0.0568973922	-0.0559366766	-0.0156888729	0.0407282702	0.0194745494	0.1301502064	0.0269521718	0.0364738896	-0.0479578617	0.0116906559	0.0526265904	0.0669913134	-0.1046771448	-0.0045051896	-0.0653753198	0.0150563201	-0.063593361	0.0370595721	0.0566184327	0.0670431378	-0.1060806141	-0.1166512271	0.0475863181	-0.0510151705	0.0717407433	-0.0909050018	-0.1380298758	0.0723189861	-0.1351818063	-0.0134267084	-0.0151727884	0.1168142463	0.0725545008	-0.0493865191	0.1836356959	-0.05634954	0.0448425184	0.0341822566	-0.035674377	-0.0806955754	0.023006965	-0.0637943585	0.088564688	-0.0113272872	0.0047979263	-0.0116019582	-0.0488213036	0.0153484329	0.0231233235	0.0671717332	0.0038507595	0.0683998574	0.038689834	0.0229103935	-0.0516520318	0.0507180057	-0.0454489853	-0.0989724019	0.0749569058	0.042070813	0.1024608653	0.0191283673	0.0963060659	-0.0862128378	-0.0290005949	-0.0921294772	0.0467418659	0.0269504463	0.0170244947	-0.2045024903	-0.065602031	0.0172231618	-0.0266467986	0.0128909487	-0.0725550756	-0.0572072541	0.0794029965	0.1460314985	0.0246268551	0.0964298178	0.0018330208	-0.1516847052	0.0435735875	-0.0559754694	0.0818832693	0.0622090529	-0.1033879298	-0.0013408442	0.0829545892	-0.0972865374	0.0084685477	-0.06646135	0.0277435637	0.0089112048	0.0427814987	0.0928118747	-0.0876124966	-0.0265164806	0.0191053244	-0.0480802454	0.0220705398	0.0761192674	0.0695158277	-0.030451217	-0.1064242213	0.0021114	0.0196859	0.0003875346588099	4.458009959999999e-06	0.202906	0.1718976	0.02954878488576	0.041170844836	0.0351014	0.0565929	0.0012321082819599	0.00320275633041	0.00113005	-0.00139631	1.9496816161e-06	1.2770130025e-06	-0.000423608	0.0003725919999998	1.79443737664e-07	1.3882479846392546e-07	0.000436996	-3.638400000000004e-05	1.90965504016e-07	1.3237954560000027e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.6025542723415	-0.6249860995036443	0.3906076245727791	587679.4762168784	905.9677935076046	-3.3784354984265974	11.413826417028972	820777.6428730377	748.0335771329701	0.7113869085130773	0.5060713336037934	559554.2325183471	765.647838427562	508.8933453072238	1.147201	27.535736	0.27116594	0.178889	-0.0723962122	0.0246943039	0.0587822115	-0.0186355528	0.1083306824	-0.0232683798	-0.1444268418	0.0594144709	-0.0457599788	-0.1099580895	-0.0113685338	0.0958725348	-0.0450946995	-0.0204223208	-0.0625639033	0.0390944405	-0.0719731882	-0.097343864	-0.0609922957	0.0988934981	0.0396388636	-0.1328192625	0.005266133	0.0440665886	0.0284665795	0.0868447649	-0.0805948383	0.0449561229	-0.0850410933	-0.129735467	0.0302320651	0.0630438121	0.1193847591	0.0528807103	0.0903360399	0.0429623878	-0.0143747189	-0.0988853226	0.0001372496	-0.114888973	-0.0473887324	0.0115808106	0.0063593656	0.0718689947	0.0447379947	0.1020706444	-0.0446846935	-0.025132212	-0.0256761761	-0.0088621804	0.0762157126	0.0770643665	0.0089253374	0.1432672055	0.0460394818	0.0506692545	0.1478186991	-0.0680126051	-0.1288157599	-0.1524771504	0.0885161992	-0.0712428291	0.007890188	-0.0548386823	0.0708865619	0.1344140662	0.0995682874	-0.1381057756	-0.0517505557	0.0474530296	0.0075377445	0.0697803916	-0.0730947072	0.0371908476	-0.0299495313	-0.0204269012	0.0840742404	0.0394558428	-0.0314761483	0.0539984649	-0.0915946969	0.057059494	-0.061364642	0.0053407866	-0.0025774288	-0.0928387341	0.0572014788	-0.0814927732	0.0728675976	0.011160044	-0.0398826828	0.0325926424	0.1115649023	0.0201202086	0.0441376377	0.0495310337	-0.041535481	0.0395736942	-0.0479343427	-0.0034878178	0.0344154255	0.0188094266	0.0398136079	0.0870331598	-0.0148195466	0.0176724263	-0.0254005502	0.0676152521	-0.034995421	-0.108871781	-0.00587774	-0.00798914	6.38263579396e-05	3.45478275076e-05	0.0338824	-0.1690236	0.02856897735696	0.00114801702976	-0.014152	-0.0492533999999999	0.000200279104	0.0024258974115599	0.00106586	-6.419e-05	4.120356099999999e-09	1.1360575396e-06	-0.0011535	-0.000729892	1.33056225e-06	5.32742331664e-07	0.00054091	0.000103914	2.9258362810000004e-07	1.0798119396000008e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6188836219674	1.0163293496258348	1.0329253469108723	589238.7504930355	910.1897532053814	4.221959697776811	17.824943689651658	828445.3868400732	747.8679327354357	-0.1656443975343791	0.0274380664345274	559306.4448139742	765.5473911390812	516.7356819897606	1.058602	25.40914	0.15485066	0.072483	-0.1005331454	-0.0025684716	-0.01522079	-0.1337930174	-0.0184894102	-0.0390404572	0.0010141957	-0.0620778423	0.1495109592	-0.0430571388	-0.050004071	0.0136096118	-0.0547490143	-0.0796765616	-0.0020624401	-0.0069424296	-0.1015064727	-0.0192789353	0.0763112642	-0.0408600008	0.0524981891	0.0850062998	-0.0210269045	0.0448475063	0.0665496576	-0.077853931	0.090196897	-0.1624712967	-0.0167146978	0.1436091397	0.0199113943	-0.0267483812	-0.0297516214	-0.0722260564	0.1120860903	0.0919831866	-0.2841288689	-0.1756390997	0.0402131318	-0.1991012292	0.055899715	-0.0246978983	0.1486143932	0.204547661	-0.1659607184	-0.0413120083	-0.003563203	0.0858100853	0.0104813258	0.1138701603	-0.1092612286	0.0020586187	0.2924751301	0.0042769532	-0.0258689768	0.0271962048	0.0439953169	0.1166821742	-0.0681821872	-0.072614791	0.1642735552	-0.0280339046	0.0319773187	-0.0550396993	0.0961738562	-0.0697357858	0.0498629095	0.0459703501	-0.002088291	-0.0319844009	-0.0716895155	-0.0355783782	-0.0729329917	-0.1176993764	0.0236162887	-0.041840712	-0.147862311	-0.0266985746	0.1112602263	0.0243647572	0.0946492593	-0.0591494582	-0.0794458803	0.0742702719	-0.1523986401	-0.0729029293	0.1136140634	0.3208194828	0.1605628884	0.0467755296	0.0399805136	0.0480868688	0.1735648704	-0.0242533877	0.0007046635	0.1508451641	0.1034454835	0.049879509	-0.134520113	-0.0528316749	-0.0817597216	-0.1799045976	-0.0662660792	-0.086618516	-0.0564104602	0.008755009	0.0194974604	0.0656857936	-0.0394798359	-0.1109009027	-0.0217367	-0.01585896	0.0002515066122816	0.00047248412689	0.0715817	0.0376993	0.0014212372204899	0.0051239397748899	-0.0481976	-0.0340456	0.00232300864576	0.00115910287936	0.00177443	0.00070857	5.020714448999999e-07	3.1486018249e-06	-0.00170257	-0.00054907	2.8987446049e-06	3.0147786490000004e-07	0.000628206	8.729599999999994e-05	3.9464277843600006e-07	7.62059161599999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.3694664171331	-1.249417204834231	1.561043351735782	587322.1590564813	906.5497848451467	-3.639968360234661	13.249369663509407	821832.5124027819	746.6097122317283	-1.2582205037074343	1.5831188359497903	557426.0623987442	764.25170634907	521.199071800453	1.030274	24.729191	0.10715078	0.0542426	-0.1066624922	0.0083216419	-0.0423699884	0.0581965739	-0.0938818181	-0.0756629062	-0.0103774276	0.0071288745	0.0611702228	0.0472123501	-0.0581191123	0.0554406134	0.0145290595	0.1533239397	0.0326912997	-0.0492269691	-0.1256448447	-0.0819482726	0.0223949472	-0.0151757919	-0.0380930074	0.1475868602	0.0432212169	-0.0810589005	0.0676727066	0.0721791336	-0.0136974711	-0.0255793195	0.0452796929	-0.1104758307	0.0912976667	-0.0053233974	-0.0029371628	-0.1088402563	-0.0069736744	-0.0290177854	-0.0807189918	-0.04979095	-0.0122437025	0.0546287683	-0.2638730535	0.0636940728	-0.0985460291	-0.0094799083	-0.0255609541	0.0477711818	0.0657829759	0.0643826118	0.004257027	-0.035892897	0.0033310476	-0.1400125801	-0.0816133607	0.022471312	0.0011469276	-0.0361054664	-0.1173425936	0.0053720128	-0.0830456655	0.0810655279	0.0736715101	0.0370619542	-0.0863829572	-0.0873601759	0.1096505713	-0.0079663492	-0.0716850883	0.0373952955	0.0317790323	-0.0956552534	0.0580615224	-0.0988815635	-0.0189580359	0.0260409887	-0.0336606944	0.0760503715	-0.0927361533	-0.0089731629	-0.0740572817	-0.0032703002	-0.0944081091	-0.0266657751	-0.0627664038	0.0078993497	-0.0095555367	-0.1200010621	0.0509830896	-0.0896097591	-0.0132287783	0.0048476122	0.0194299677	-0.1473277876	-0.0505905557	0.0377177836	0.0861267832	0.0304874678	-0.0464778187	0.0640167533	-0.0271289546	0.0356038125	0.1319820737	-0.1664587888	-0.0277230979	-0.0738390728	-0.0703764887	-0.0227809731	-0.1123242444	0.0637282764	-0.0438968002	-0.1125037874	-0.00229197	0.01944473	0.0003780975247729	5.2531264809e-06	0.11422	0.0426383	0.00181802462689	0.0130462084	-0.0551113	-0.0069137	0.00303725538769	4.779924769000002e-05	0.00205921	0.00028478	8.109964840000007e-08	4.240345824100001e-06	-0.00194528	-0.0002427099999999	3.7841142784e-06	5.8908144099999975e-08	0.000863797	0.000235591	7.461452572090001e-07	5.5503119281000036e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.6962503952717	2.3267839781385646	5.413923680922324	590893.9253717503	908.170340128133	1.620555282986288	2.6261994252147685	824773.3666884488	748.2271889136613	1.6174766819329989	2.616230816596984	559843.9262296398	765.4441633511698	530.1486131750372	1.202835	28.871115	0.2657048507	0.144165	0.0554545367	-0.1129913454	-0.0512605678	0.0644455528	-0.0060947266	0.065867865	-0.0694869437	0.0387304033	-0.022135118	-0.0714583944	0.0733327418	-0.0954206585	0.0510174374	0.0063275763	0.029819118	-0.1030296119	0.0866142813	-0.0176294127	-0.0056751191	-0.0968420059	0.1571850676	0.0775347314	0.0654070516	0.0196168463	-0.0774239512	0.0693732847	0.0110542837	0.1606816543	0.1071260534	0.0737405753	0.0409506834	-0.0345156189	0.099651643	0.0926798249	-0.1491276314	-0.1192150811	0.0398379247	-0.124965971	0.0441248303	0.0277327208	0.0341163539	-0.0890030694	-0.010039774	0.1308727786	0.0428032583	-0.0530937097	0.2204204613	-0.0532021402	-0.0021195034	-0.1671392412	-0.0255930465	-0.145535848	-0.0117944327	0.094711661	0.0656022391	0.0142259081	0.1232727797	-0.0507330104	0.0283959296	0.0651275096	-0.1072416709	0.0671061386	-0.0888171418	0.0828242896	-0.0185347495	0.0879022447	0.0489877426	0.078368059	-0.0633113643	0.1068588856	-0.0103583693	-0.1782326584	-0.016726014	-0.0173827509	-0.0114118567	0.0484715719	0.0428537094	0.016358364	-0.0876734927	-0.0653315888	0.0091783552	-0.0630652925	0.0315035696	-0.0050931835	-0.1142155331	0.0120097092	-0.077521117	-0.0823494659	0.0576359104	-0.1015999974	0.0372979597	0.1010353057	-0.0486198735	-0.0745451004	0.00847373	-0.119461466	0.0559085079	0.0052941708	0.0151418936	0.1510500057	0.1417558411	0.0176632188	0.0682114642	-0.0492294054	0.0225340312	0.0788048451	-0.1745919251	0.0617435365	-0.0482387676	-0.1136742748	-5.87693e-05	0.0022332007	4.98718536648049e-06	3.45383062249e-09	0.169629	0.055409	0.003070157281	0.028773997641	0.0581388	0.1132500999999999	0.0033801200654399	0.0128255851500099	0.00136644	-0.00069277	4.799302729000001e-07	1.8671582736e-06	-0.000868478	0.001076802	7.54254036484e-07	1.159502547204e-06	0.000990476	0.0001266789999999	9.81042706576e-07	1.6047569040999972e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.9571536036055	0.2609032083338434	0.0680704841188929	591295.104078159	907.0095862538116	-1.1607538743214718	1.3473495567523073	822666.3895563105	749.0794147540745	0.8522258404132117	0.726288883068005	561119.9696083068	766.8247581665111	525.4814851839064	0.979833	23.518492	0.2150219307	0.126414	0.0374717726	-0.0558794556	-0.0155201986	0.0486069829	0.0384700615	0.0639373796	0.0544094944	0.0406284944	-0.0099021238	0.0009509868	0.0140614365	0.0727810104	0.0617723116	0.0626815626	0.0424591786	-0.0950478344	0.0941058791	-0.0515559802	-0.0247486357	0.0331128967	0.0387590951	0.003069529	0.018154338	-0.0190637207	0.0265944746	0.0541904269	-0.0373430458	-0.0490974514	-0.0392125952	-0.0180796434	0.0872729867	0.132774453	-0.1501123845	0.108967295	0.0435040778	0.1167572887	0.0690694438	0.1143406206	0.007183983	-0.0369776098	0.0258043437	-0.0467746237	0.0967774146	-0.0177813259	-0.0894468537	-0.0516060159	0.0466478277	0.0021197919	-0.0031559214	0.0289671277	0.1405832904	-0.0070147511	-0.0578880793	-0.175582364	0.0084553045	0.0851068476	-0.0807614549	0.0543168187	-0.0651922939	0.0393292776	-0.0662347421	-0.0140158509	-0.040304002	0.0819421642	-0.0188453652	-0.033178286	-0.073272474	-0.016481083	-0.1019883224	-0.0011118195	0.0536930097	-0.0674606487	0.0725891717	0.0871337946	0.074866758	0.0021631832	-0.0712425005	0.0245117055	-0.0091529867	0.0974031963	0.1044206394	0.0210357202	-0.0641210355	-0.0699434732	0.0562343623	-0.061312583	0.0571937077	-0.0144494975	-0.0064380848	0.0407843657	0.0646950423	0.1180315122	-0.0327374577	0.0526577733	0.0423329437	0.0617499682	0.1253563021	-0.031172422	-0.003430003	-0.0718217222	-0.0906518976	0.0018246071	-0.1298875805	-0.0349725394	0.067474187	0.0714007596	-0.0481484198	0.0597324219	-0.0524983198	-0.1144078661	-0.00496105	-0.0049022807	2.403235606159249e-05	2.46120171025e-05	0.118723	-0.050906	0.002591420836	0.0140951507289999	0.0424183	-0.0157205	0.00179931217489	0.0002471341202499	-0.000836798	-0.002203238	4.8542576846440005e-06	7.002308928040001e-07	-0.00143537	-0.000566892	2.0602870369e-06	3.2136653966400005e-07	0.000890743	-9.973299999999984e-05	7.934230920490001e-07	9.946671288999973e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
