global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
714.0992618368863	-2.830325698226716	8.010743558042545	509937.75575598585	853.728081079475	0.9785195151777089	728851.6364236427	0.9575004415836184	670.6829250047471	-0.5936886182518037	449815.5858929232	0.352466175441736	694.6776490825653	615.4816073867033	1.041915	19.464344	0.10995877	0.0551152	0.1045516319	-0.0478710509	-0.1188393371	0.1032095762	0.0298319045	-0.0316949432	0.1534917732	-0.0267527793	-0.0711951867	0.0338919063	-0.1119487464	-0.0586695228	0.0327172438	0.1183148887	-0.0266604087	-0.0321393944	0.025294303	0.0449857464	-0.0717727426	0.060769888	-0.009316535	0.0196746924	0.0613431341	0.1761842432	-0.0037786953	-0.0710490421	0.0073346903	-0.0293869451	-0.0015395585	5.11455e-05	0.1145673103	0.0495505468	-0.037320566	-0.0961786663	0.0201242153	-0.0329958378	-0.1199547732	-0.0394902445	0.106095642	-0.09394016	-0.0405317184	-0.0307890937	0.0638432388	0.0010045096	0.03961682	-0.0216734183	-0.0120760469	0.0616862449	-0.0201923511	-0.0182636849	0.1143590489	-0.0192816811	-0.0658059831	-0.0692306035	-0.0165183429	-0.0272808639	-0.043118932	0.1598358368	-0.1101982083	0.0383086702	0.0012994891	-0.0581041444	0.0649967406	0.0117578225	-0.076287163	-0.0233968026	0.021067225	-0.1500729595	0.2111004868	0.0012141412	-0.0620993895	0.0392456031	-0.0628034447	-0.0906723088	0.0516824085	0.1750399465	-0.0460710502	-0.0750607533	-0.0825947845	0.0790468152	0.0931144327	-0.0402772761	-0.0054096474	0.0339484142	0.0395463414	0.0387354665	0.0895234641	-0.0130615067	0.0035104051	-0.0767457632	-0.0858058787	-0.0488196516	0.0471203806	0.0617865965	0.00956033	-0.1001972721	0.0622918249	-0.0846470703	-0.0169106039	0.0033916285	0.1383171021	0.0020862704	0.0359087864	-0.0773933972	-0.0745947055	0.1014413551	0.0647104904	0.013011472	-0.0116453	2.9299999999999465e-05	0.00013561301209	8.584899999999687e-10	-0.0451069	-0.0336189999999999	0.0020346324276099	0.0011302371609999	0.0324225	0.03872792	0.0014998517875264	0.00105121850625	-0.000366361	0.0003764199999999	1.4169201639992473e-07	1.34220382321e-07	-0.000156774	-0.0003752309999999	1.4079830336099996e-07	2.4578087076e-08	-5.14733e-05	0.0	0.0	2.64950061289e-09
711.8852378037614	-2.214024033124929	4.901902419254776	506780.5918029178	852.0040126518987	-1.7240684275762987	725910.8375749368	2.9724119429654112	671.0440539598465	0.3611289550993888	450300.1223548653	0.1304141222111763	694.5935560342576	600.6521298758519	1.016934	18.997673	0.07108513	0.0384891	0.0444564104	-0.0644646791	-0.1626293961	0.1338839943	-0.04027723	-0.0983470489	0.0811451164	-0.1920628687	0.0096683179	0.0440171284	0.0561156782	0.0326487657	-0.0957633803	-0.0575947645	-0.071007313	0.0595803394	0.0519044259	-0.0242168784	-0.0339515143	0.0062668172	-0.0932835997	0.1507593964	0.1524968312	-0.0163597723	0.1259386497	-0.2202606795	0.0172388414	0.0329990017	-0.0595997707	0.0504348456	-0.0397710439	0.026607507	0.0329177825	-0.0492644326	0.0710509847	-0.085196494	-0.0911805343	-0.0438670705	0.0120481499	-0.0534154082	-0.022786057	-0.1148172544	-0.0819301807	-0.0241757378	-0.0846853415	0.0908931432	-0.0602670725	0.068108354	-0.1128396832	0.0230607814	0.1830689806	-0.0114140899	0.0429094663	-0.1233143342	0.0372325261	-0.1020214012	0.0382982605	-0.0413788963	-0.0532485272	0.0099563785	0.2510003818	-0.0720596737	0.0180884395	0.0390598084	-0.094429319	0.0317806185	0.1119777974	-0.0317259293	0.0914638197	-0.0140742369	-0.1076381642	-0.0431689929	-0.103285746	0.1878219007	-0.0479785277	0.1080892953	-0.0491746163	-0.0799016366	-0.1312076764	0.0713451758	-0.0960376279	0.0228988351	0.057536633	-0.1219815931	-0.0820561848	0.0059941985	-0.0146824007	-0.0343542168	-0.0155572157	-0.0651451231	0.1880528334	-0.030553345	0.0750858663	-0.1255621981	0.0444476677	-0.0257457819	0.0032277457	-0.037835683	0.0477056355	0.0896905602	-0.000515258	0.0241374033	-0.1285367511	-0.0185770856	-0.094995598	0.1003129872	0.0607412226	0.0059244253	-0.0116746	-2.9299999999999465e-05	0.00013629628516	8.584899999999687e-10	-0.0183335	0.0267734	0.0003361172222499	0.0007168149475599	0.0224526	-0.0099699	9.939890601e-05	0.0005041192467599	-5.53414e-05	0.0003110196	9.673319158416e-08	3.0626705539599997e-09	0.000218457	0.0003752309999999	1.4079830336099996e-07	4.7723460849e-08	-5.14733e-05	0.0	0.0	2.64950061289e-09
709.8186686727335	-2.0665691310279044	4.270707973317428	503842.5423963317	853.1966974859594	1.1926848340606284	727944.6046009477	1.4224971133982287	671.0950577842509	0.0510038244044608	450368.57658244704	0.002601390103881	694.8549322117453	585.5694955530006	1.082994	20.231758	0.07198508	0.0415132	-0.0469898145	-0.0677347474	-0.0839083951	0.1303123628	-0.0638904033	0.0514248431	0.0777453855	-0.0716292785	-0.0859444861	0.1053328844	-0.066782678	-0.0993273062	-0.149111437	-0.0250553298	-0.0047530234	0.1111456782	0.0576741379	-0.0530903964	-0.1168502939	-0.0016320406	0.0718252753	-0.0239716251	0.0543138965	0.0032523498	0.0252162631	-0.193861438	0.118995324	-0.1049578939	-0.0634907347	0.1033942531	0.0943597809	0.0671315677	0.0609393556	0.092861151	0.0107313202	-9.24164e-05	0.0808613641	-0.0202590164	0.0407675076	-0.0156244354	-0.1248701795	0.133336756	-0.0888572764	0.0083892906	0.098235919	0.0944001503	-0.0772106044	-0.1233896362	0.1079453899	0.1326503376	0.1351071175	-0.0380388888	-0.0993924335	-0.0067634584	-0.0778641427	0.0442349927	-0.1508351823	-0.0049538409	-0.1700751656	-0.2011308301	-0.1067784677	-0.1072651705	-0.0560546724	-0.0102174661	-0.0792168431	0.0155452094	0.020197409	-0.0805438804	0.071326639	-0.0016197458	-0.0342313808	0.0781872185	-0.1130546776	-0.1004040837	0.053843239	-0.011545974	-0.166722011	-0.0149010289	-0.1103970043	0.0157392602	-0.1195853806	0.0515222244	0.0409996309	0.1188141704	0.0056318648	-0.0379242466	-0.0743297079	0.0101286531	-0.0174924086	-0.0671588088	0.0584989943	0.0223030821	0.1371659381	0.0487340097	-0.0438635222	-0.2099904695	0.0863014473	-0.1474451419	-0.1345357443	-0.0023877974	-0.0638807784	0.0488769066	0.0612971085	0.076230824	0.0153144194	0.099141769	0.0566681795	-0.0011853914	-0.0116647	9.900000000000186e-06	0.00013606522609	9.801000000000368e-11	-0.0459583	-0.0276248	0.00211216533889	0.00076312957504	0.0423066	0.019854	0.000394181316	0.00178984840356	-0.000440763	-0.0003854216	1.4854980974656e-07	1.94272022169e-07	0.000113951	-0.000104506	1.0921504036e-08	1.2984830401e-08	-5.14733e-05	0.0	0.0	2.64950061289e-09
709.9956318916142	0.1769632188807008	0.0313159808366188	504093.7973051725	849.0644781320564	-4.132219353902997	720910.4880256612	17.0752367887705	670.6601236971883	-0.4349340870626292	449785.0015175279	0.1891676600890027	693.6276255851967	576.7399865326763	1.009334	18.85569	0.038433565	0.0201534	-0.0530300812	-0.0889716925	-0.0151786739	0.0572247767	-0.1238183153	-0.0646761075	-0.0012684583	-0.1432669306	0.0072676569	0.0082899443	0.057244361	-0.0696413308	0.0287964703	0.0768687254	-0.0465014685	-0.0215912382	0.0330327758	0.0008332784	-0.1160247235	0.0220392486	-0.0902445488	0.1379146664	0.0757853906	-0.0010300655	-0.0294527568	0.0637585292	0.0647725833	0.117119181	0.0231016554	-0.0031897504	0.0487271385	0.0533888891	-0.0995056233	0.0440881578	0.1192918535	-0.103764603	0.0031718257	-0.1442368122	-0.0204737038	0.0317359972	0.0864350898	-0.0556691082	-0.0057879475	-0.041027424	0.0001667512	-0.1775696633	0.1057493061	-0.0077084204	0.1466917384	0.0573180709	-0.0989150486	-0.0039441383	0.0863179574	-0.0119680822	0.1277233796	0.0185107247	0.0316684827	-0.0512492291	-0.069355499	-0.0045046947	-0.051201297	-0.0318017973	-0.0312778385	0.1027400472	-0.0649107288	0.0598603687	0.0028110871	0.001192073	0.0666068117	0.0817383239	0.0618673444	0.0672821957	-0.0157627805	0.1576146936	-0.0024141914	0.0120390363	-0.2172247677	0.004418835	-0.0117116371	-0.0529145756	-0.0812099736	-0.0386749495	-0.0853760203	-0.1305335848	-0.0905299252	0.0371087688	0.0124860798	-0.0267743956	-0.0021436643	0.007134351	-0.102683551	-0.1558962223	0.0852428916	0.05184757	-0.1096668247	0.0732449694	0.0240120716	0.0872288945	-0.0060453616	-0.0693884701	0.0411476329	-0.0149970426	0.0191551375	-0.1096046371	0.0267359599	0.0979282008	0.0524983198	-0.0082906521	-0.0116836	-1.8900000000000517e-05	0.00013650650896	3.5721000000001944e-10	-0.0459429	1.5399999999998748e-05	0.00211075006041	2.3715999999996137e-10	0.0589962	0.0166896	0.0002785427481599	0.00348055161444	-0.000285042	0.000155721	2.4249029841e-08	8.1248941764e-08	0.000218457	0.000104506	1.0921504036e-08	4.7723460849e-08	0.000122493	0.0001739663	3.026427353569e-08	1.5004535048999997e-08
708.3531687776658	-1.642463113948338	2.697685080680872	501764.2117173603	852.2105483984583	3.146070266401921	726262.8188016011	9.897758121138253	670.1412657569668	-0.5188579402214373	449089.31607034965	0.2692135621308326	693.8870594768644	579.2685897530738	1.003578	18.748152	0.0965452349999999	0.0591844	-0.0748354995	-0.0564579155	-0.0645000407	0.1435831291	-0.0702118963	-0.0042552451	0.0648992244	0.0716484799	0.1020832148	-0.0304586719	-0.0887804868	0.0818343333	-0.1036234311	0.0809987771	0.0311264295	0.0643737807	0.0251191398	-0.1033528705	-0.0725238901	-0.1090002967	0.0201041579	0.0898447341	0.0363962666	0.0767259504	-0.0109745117	0.1198824872	0.0238034163	-0.0847303879	0.0394120988	-0.1497473117	0.0712462302	0.1666274231	-0.0075128002	0.0143729539	0.0053647581	-0.0731646463	0.0059584256	-0.0757986599	-0.0033607982	-0.116691714	-0.0501738112	0.0546681248	-0.0390061721	0.0307867058	-0.1087279864	-0.0032591523	0.1161057088	0.0562725816	0.13987585	-0.0391250477	0.0738728555	-0.0488611614	-0.1132237287	-0.0315532245	0.0211240394	-0.0634169541	0.1373250511	0.0349429901	0.0145984871	0.0106362244	0.0060503735	-0.1080060732	-0.1139533007	0.0145245563	-0.0738928223	-0.0371490506	0.0107919766	-0.0376113415	0.0392995827	0.0085422708	0.1811534115	0.1178256734	-0.1274002107	0.0015093458	0.0678597206	0.0551035276	-0.1072774126	-0.0082888655	-0.0305288382	0.0712476997	-0.0883404981	0.0159176993	0.0661678868	-0.0083770174	-0.0658453914	-0.0217231258	0.1367056953	0.2074926246	0.1114962697	0.0891518913	-0.0284873693	-0.0124313269	0.1553770595	0.0818608849	0.0039080452	-0.0335385425	-0.0185956615	0.0345860256	0.0262320127	0.0575091423	0.0200618956	0.0691488545	-0.053743808	-0.1180408826	0.1004323152	0.0966728009	0.0482387676	-0.0153640485	-0.0116665	1.7100000000000795e-05	0.0001361072222499	2.9241000000002717e-10	-0.00232771	0.04361519	5.418233844100001e-06	0.001902284798736	0.0423629	-0.0166332999999999	0.0002766666688899	0.00179461529641	0.000351601	0.000636643	4.05314309449e-07	1.23623263201e-07	0.000218457	0.0	0.0	4.7723460849e-08	3.35431e-05	-8.894989999999999e-05	7.912084710009998e-09	1.12513955761e-09
707.9391885659513	-0.4139802117144882	0.1713796156911724	501177.8947074176	848.2693907289377	-3.941157669520635	719560.9592476431	15.532723776021324	669.3656794512782	-0.7755863056886483	448050.4128272713	0.6015341175717653	692.0075808381524	568.7226699450846	1.075252	20.087126	0.1069951949999999	0.0580958	-0.1207492615	-0.0213601499	0.0227663043	-0.0195950576	-0.1505950125	-0.0143600146	-0.0020742493	-0.1055063021	0.0183724063	-0.0217922601	-0.0037701998	-0.0644310225	-0.0124636653	0.104598792	0.1328992307	0.0508105419	-0.0843614528	-0.0181034932	-0.0384146774	0.0305375218	0.053763774	0.0960657266	0.062253395	-0.1098313803	-0.0681110052	-0.0301491397	-0.0480867482	-0.15938684	0.0109208755	-0.0043995033	0.0358089636	0.0653264089	0.1397790571	0.001105152	-0.0698321993	-0.1133938806	-0.0117233127	0.0244825307	-0.0427854674	0.0529692278	0.081957761	0.034403722	0.0092579407	-0.0965680798	0.0683159573	0.1238275802	0.1332682742	-0.0107059174	-0.0212790897	-0.0108559264	0.0130471071	-0.0154224309	0.0097173714	0.0802762999	0.0970788225	-0.0913535559	-0.1099358842	0.0509039157	-0.0444687748	-0.0550035495	0.0983997341	0.0531319901	-0.0954917785	0.0722226274	-0.0250861117	0.1665490356	0.0505457814	-0.0319979389	0.0764755842	0.090164847	0.0635694952	-0.0230146587	-0.1220069094	-0.0643640951	-0.0688887359	0.0540279989	-0.0136172534	0.059813782	-0.0733345993	0.0174367974	0.0032622373	-0.0996344939	-0.0725750983	-0.0290249788	0.0843047792	-0.0180417419	-0.1085015374	-0.0212774405	0.0185486874	0.1683986053	-0.0230610076	0.12811525	-0.0427209231	-0.0241119729	-0.1162805798	0.0562812543	0.0487739391	-0.0373915976	-0.0594870183	-0.0966067222	-0.0657060219	0.0384596088	0.0244383033	0.052971124	0.005955292	0.0953761056	0.0438968002	-0.0223783947	-0.0324225	-0.020756	0.00105121850625	0.000430811536	-0.0458231	-0.0434953899999999	0.00209975649361	0.001891848951252	0.0711262	0.0287633	0.0008273274268899	0.00505893632644	0.000285573	-6.602799999999999e-05	4.359696783999998e-09	8.155193832900001e-08	0.000218457	0.0	0.0	4.7723460849e-08	-0.000180039	-0.0002135821	4.561731344041e-08	3.2414041521e-08
708.1202889408726	0.1811003749212432	0.0327973457966148	501434.34360970487	849.9662720889387	1.6968813600010435	722442.6636887678	2.879406349918991	668.4245016406196	-0.9411778106585872	446791.3143935107	0.8858156712760912	691.5799608498696	579.5167290426735	1.004437	18.764206	0.1148897	0.0728343999999999	-0.0872120315	0.0672623821	-0.0163842146	-0.004515705	-0.0565897053	0.0343080881	0.000614396	0.0388933303	0.0104304375	-0.1063825456	-0.0553196175	-0.0469797006	-0.0602000347	-0.017172027	0.0556757714	0.0948741605	-0.1119310764	-0.068988339	0.0290688581	-0.1539027882	-0.1690980652	0.1225962022	0.0591373893	-0.0991489248	-0.0328154179	0.0566636856	-0.0010789672	-0.0536978894	-0.0144807528	0.0912867664	0.065439658	0.006938127	-0.0770921665	0.0829453534	0.0744177994	0.1199758143	0.0568687909	-0.0443471715	0.0205170666	0.053099115	0.0614489279	-0.0260646337	-0.0948074573	-0.0218123516	0.049454783	-0.1082303428	-0.1832672215	-0.0130736116	0.0672483839	0.0313285302	0.0214930897	0.0191931587	-0.0883318069	0.0801936273	-0.096755723	-0.044361795	0.1079285495	0.0098542116	0.1344403234	-0.0604324651	0.1108633085	0.0174973759	-0.1114279492	-0.0682157286	-0.0356437734	-0.0591813142	0.1631795753	0.1266879682	0.0243099381	-0.0133574329	0.0839457388	-0.0545831409	0.0209011037	0.0186919751	-0.0234159666	-0.0685417575	-0.0787227481	-0.0546776715	-0.0282035632	-0.0003687151	0.0186632014	0.0279427641	-0.0387279071	0.0422444227	0.1107794603	0.1482644436	-0.0110791112	0.0525807498	-0.1163935097	0.0209775455	0.023586666	-0.1064450524	-0.0349350074	0.0704331251	-0.0797822335	0.1415223241	-0.0349194534	-0.1807126206	0.0464826905	0.0664726405	-0.0103171402	-0.1276909883	-0.1029139518	0.0534514717	-0.0935741719	0.0940386689	0.0394798359	-0.0293067317	-0.0325286	-0.0001060999999999	0.0010581098179599	1.1257209999999549e-08	-0.0076794999999999	0.0381436000000001	5.897472024999847e-05	0.00145493422096	0.0893579	0.0182317	0.00033239488489	0.00798483429241	-0.000800352	-0.001085925	1.1792331056250004e-06	6.40563323904e-07	0.000300698	8.224100000000001e-05	6.763582081000002e-09	9.0419287204e-08	-0.000180039	0.0	0.0	3.2414041521e-08
709.512454494554	1.3921655536814797	1.9381249288572608	503407.9230828866	844.0604458167395	-5.905826272199192	712438.036192353	34.878783957398205	669.3533045287351	0.928802888115456	448033.8462835376	0.8626748049716122	691.032414621825	577.1145141706093	1.03803	19.391768	0.01391789	0.0082939499999999	-0.0586413655	0.1233222886	0.0947564503	-0.1392465402	-0.0387957268	0.0413959411	0.0262835558	-0.0355591785	0.045053957	-0.1290857171	0.1197781892	0.0939311399	0.0293375745	-0.0466857978	-0.1183524802	0.1737184674	-0.104057766	0.095338912	0.0833194774	-0.0349733137	0.0349625473	0.2166606031	0.0165081776	0.0543996427	-0.1114698404	0.0760456345	0.0190257498	0.1116699591	-0.0934086953	-0.0442731378	-0.0674855356	0.008063728	-0.0991318078	-0.0393134791	0.0632166569	0.0186423266	-0.0255303783	0.0897585055	-0.0146490021	0.0432040269	-0.0846615684	-0.0294317001	0.1395207869	-0.0919593887	-6.98433e-05	0.0662247644	0.0166061949	0.0003303734	-0.0598573754	-0.010503946	0.1331939055	0.1654437339	-0.0333187557	-0.0285558669	-0.0827663743	0.0172198223	0.1378115456	0.0303248785	0.1257901377	0.1024170865	0.0363958692	0.1205169409	0.0083911857	-0.0564460294	-0.0036929034	0.0689919977	0.1019044907	0.0906848556	-0.0085876465	0.0892344257	0.2064654009	-0.0753552573	0.0601419664	-0.0241291051	-0.0864994089	0.1710575177	-0.0187527082	-0.117500816	0.0601593064	-0.0593626462	0.0382343293	-0.0374763973	0.0771864226	0.0569848576	0.0100944332	0.0546523517	0.151715796	0.0265804078	-0.0217532729	-0.125262416	-0.0617373773	-0.0103843337	-0.0019681581	-0.0034180964	0.2141125156	0.0515701448	-0.0878580792	0.0894927797	-0.0519766023	-0.0644054764	0.022317601	0.130785688	0.0168938577	0.0089666213	-0.1058165335	0.092661062	0.034995421	-0.0361224311	-0.0284488	0.0040797999999999	0.00080933422144	1.6644768039999985e-05	-0.00770249	-2.2990000000100257e-05	5.93283522001e-05	5.285401000046097e-10	0.0893478999999999	-1.0000000000107144e-05	1.0000000000214289e-10	0.0079830472344099	-0.000686491	0.000113861	1.2964327321000011e-08	4.71269893081e-07	0.000218457	-8.224100000000001e-05	6.763582081000002e-09	4.7723460849e-08	-0.000180039	0.0	0.0	3.2414041521e-08
712.0277974640667	2.5153429695126306	6.3269502542766185	506983.58436153	850.978641115129	6.918195298389492	724164.6476341515	47.86142618665847	670.250965001279	0.8976604725439756	449236.3560851458	0.8057943239678736	692.6521620802233	599.23133478292	1.050496	19.624659	0.10303143	0.0553139	0.0181309409	0.1055030962	0.0027544835	-0.045349713	0.0560788353	-0.0120785122	0.0440760023	0.1009233272	0.1396344708	-0.0325770477	0.0370788228	-0.1275997183	-0.0794097503	-0.0991412921	-0.0495191576	-0.0096705268	-0.0218877657	0.0389565498	0.0258632162	-0.0328249964	-0.1633662384	-0.0414893729	0.0909557702	0.0757859738	-0.0470894085	-0.0031088857	-0.184610027	-0.0494503354	-0.0237055127	0.0746848322	0.0826252697	0.0663470509	-0.0417872393	-0.0877412339	0.1653102642	-0.0233035939	-0.0088197626	-0.04707456	-0.03020033	0.0863443821	0.144426316	-0.0992090864	0.1480318056	-0.0355301132	-0.0045013294	0.152240086	-0.122591334	0.0440270421	-0.0150531079	-0.0785475291	0.0469904935	-0.0150332706	-0.0470348992	0.0286690317	0.0014748632	0.0267441941	0.0227535783	0.0202023557	0.1299234121	0.0778880828	-0.1063425723	0.0180613801	0.0255897303	-0.0104960215	-0.0180245015	-0.1449494914	0.0499693656	0.0223858646	0.0796991769	-0.0533836661	0.016052095	-0.1640968832	-0.0334286575	0.0293711997	0.0220206306	0.0738127121	0.0122986385	-0.0562147323	-0.0269884081	-0.2039067944	0.1027551007	-0.0984130279	0.0261815467	-0.0820771872	0.1309387564	0.0445694879	0.0636408838	0.0104076845	0.0722800414	0.0195468666	0.0970464613	-0.0532633216	-0.1369414946	0.0514028635	-0.0595451665	-0.0058296854	-0.0123227821	0.0452058363	0.0462938278	0.0181194743	0.0470374062	0.0187608769	0.1577194385	0.0063066778	-0.0302307081	0.0912438734	0.030451217	-0.0427992974	-0.0181615	0.0102873	0.00032984008225	0.0001058285412899	0.00296469	0.01066718	8.7893867961e-06	0.0001137887291524	0.0398643	-0.0494835999999999	0.0024486266689599	0.00158916241449	-0.0012822	-0.000595709	3.548692126810001e-07	1.64403684e-06	0.000218457	0.0	0.0	4.7723460849e-08	-0.000123881	5.6158e-05	3.153720964e-09	1.5346502161e-08
710.2291876945386	-1.7986097695280705	3.234997103041819	504425.4990532441	851.1674461654438	0.1888050503148406	724486.0214118038	0.0356473470243895	670.6204692492599	0.369504247980899	449731.8137760976	0.1365333892759297	693.4425733127367	594.0971169755919	1.044463	19.511951	0.097726515	0.0464588	0.0028926441	0.0570036461	-0.0426145528	-0.0079507652	0.0831228648	0.062737818	0.0539589476	-0.0239895956	-0.0107473788	-0.0721757492	-0.0365296412	0.056842747	0.0371901531	0.0533811282	-0.0435448179	-0.0520992523	0.0272392868	0.0538509865	0.0999146949	-0.0702211231	0.0358777531	0.2276318853	0.0916754689	0.0562612623	-0.1843765621	0.0429106559	0.0566421568	0.0229702734	-0.0444651616	-0.0340916232	0.0860816355	-0.066140378	0.0300011376	0.0248975094	-0.1108010425	0.0315593588	0.174971568	0.0332783963	-0.0076118155	-0.1288929987	0.057409702	0.0894309504	-0.1056643964	0.1026946522	0.0493620941	0.0783716683	-0.0483270917	0.0284430109	0.0293160985	-0.0337040261	-0.0683950383	0.0281183224	0.033910925	0.0068694591	-0.1308388049	0.1233100893	-0.0164006788	-0.1374025787	0.0171641149	-0.1219800609	-0.0052274022	-0.0021131098	0.0868241091	-0.1104670401	-0.0483882817	0.0394348114	0.0796742952	0.0303213328	0.0140841519	0.1121152073	0.2009515523	0.0152043517	0.1069401516	-0.102859661	-0.0761669232	0.019430679	-0.0766613565	-0.1502191447	-0.0174338021	-0.0341286934	-0.0281903982	0.1702429562	0.0131950393	0.0326923537	0.022883289	-0.0553034044	-0.0728956996	-0.0303028422	0.0011678348	0.0207578519	0.0359471058	0.0605512124	-0.0196222718	-0.0475143422	-0.0372275918	-0.0316622933	-0.1283142491	-0.1661226531	-0.0474337887	0.0186931286	0.0214104996	-0.0449759347	-0.0288945051	-0.005878921	0.0677672471	0.0897877085	0.0258549876	-0.0493116688	-0.0200481	-0.0018865999999999	0.00040192631361	3.559259559999995e-06	-0.0252006	-0.02816529	0.00063507024036	0.000793283560784	0.0712733	0.031409	0.000986525281	0.00507988329289	-0.000874791	0.000407409	1.6598209328100009e-07	7.652592936809999e-07	-6.46893e-05	-0.0002831463	8.017182720369e-08	4.18470553449e-09	-8.912379999999998e-05	3.475720000000002e-05	1.2080629518400012e-09	7.943051726439996e-09
708.2267623507595	-2.002425343779123	4.009707257408939	501585.1469098392	854.4675048422619	3.3000586768180256	730114.7168313608	10.890387270441938	670.7325272495265	0.1120580002665292	449882.1231105368	0.0125569954237334	694.0657299530587	577.6104506460088	1.156658	21.607893	0.071675675	0.0428948	-0.0661026986	-0.084400015	-0.0301140757	0.0687561493	0.0935812879	0.1181796267	-0.0375203005	-0.0949297822	0.0765637292	-0.1704244286	0.1105712974	0.0353842932	-0.0702408754	0.0341631051	-0.0202456477	0.0101007801	0.0616133319	-0.0529460675	0.1975237517	-0.0962750463	-0.0799494548	0.2046967281	0.1763387894	0.0075981074	-0.1409279989	-0.066370212	0.0045376617	-0.0747459225	-0.0217586604	0.0105295107	-0.0138751551	-0.1788840511	0.0614621466	-0.1400147061	0.0149407572	0.0186304874	0.017346911	0.0032905639	0.0172635637	-0.0160604581	0.0944685007	0.0968065113	0.1754871159	0.0160067273	0.0033091618	-0.0113857738	0.1289866186	-0.1719520261	0.0228233724	0.0637615825	-0.1290627027	0.0307514872	0.0252102091	0.0026036231	0.0119061829	-0.0171021185	-0.1148254097	-0.0599361407	0.0838890347	0.0380589084	0.0984517011	-0.0950006783	0.0536674778	-0.1674911385	0.0328381187	0.0331144599	0.2208803807	0.096664886	0.0612756781	0.0919748873	0.1528450179	-0.1170563074	0.0041307965	0.0050455522	-0.1122969601	0.0194790879	0.0254025655	0.047775862	-0.0219857124	0.0368677903	0.159338366	0.0844289688	-0.0139203794	-0.2076626806	0.0605727904	-0.1136982309	0.0317044167	0.0508105604	-0.025707057	0.0682625091	-0.0119346516	0.1013948475	0.0254769063	0.0988650971	0.0460856599	0.0500372179	0.1685788642	0.0877404631	-0.077745345	-0.0962277458	-0.0390396577	-0.0929861119	0.092515569	-0.0466288099	0.050275742	0.0882931893	0.0212145853	-0.0556345156	-0.017882	0.0021661	0.0003197659239999	4.691989210000003e-06	-0.0180208	0.0071798	0.00032474923264	5.154952804e-05	0.095692	0.0244187	0.00059627290969	0.009156958864	-0.000973587	-9.879600000000006e-05	9.760649616000012e-09	9.47871646569e-07	0.000579228	0.0006439173	4.146294892392901e-07	3.35505075984e-07	-0.000104632	-1.5508200000000015e-05	2.4050426724000047e-10	1.0947855424e-08
