global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39
709.3125232425318	-1.2845306956904778	1.650019108171063	503124.2556286873	872.850039619704	8.676464756329779	761867.1916641189	75.28104066783277	723.0065345604924	0.3985702897620058	0.1588582758809692	522738.4490171725	724.8383037533212	600.1772365764617	1.131245	45.857944	0.3230447	0.176302	-0.0882279431	0.0025274501	0.0007200864	-0.1649179897	0.0518338709	0.0656103139	-0.0568848846	0.0072128891	-0.0818701646	-0.0548191008	0.0517949341	-0.0072027868	9.87793e-05	-0.062948685	-0.0565530979	-0.0968331474	0.1221768124	-0.0538327934	-0.0372943509	0.0539136277	0.111967013	-0.0858295062	-0.0278643492	-0.0093705912	0.0607996503	-0.0290505223	0.0225779186	0.1091767741	0.0059790845	-0.0571125156	-0.0973647914	0.1013341551	0.1484779472	0.086577576	-0.0062985679	-0.0444524939	0.0590136626	0.0334002608	-0.0883364374	-0.0212925496	-0.0421330628	-0.083958518	-0.0027231855	-0.0702583459	-0.0376412762	0.0395635587	-0.0775912135	-0.0554313518	-0.0268909213	-0.0501444315	0.0117609787	0.0808156542	-0.0469286623	0.092661062	0.034995421	-0.0361224311	0.121127	0.0322429000000001	0.00103960460041	0.0146717501289999	0.0641203	0.0454804	0.00411141287209	0.00206846678416	-0.0975706	0.1661284	0.02759864528656	0.0095200219843599	0.0080313799999999	0.0009259199999999	8.573278463998157e-07	6.45030647043984e-05	-0.00245836	-0.0004377	6.043533889600001e-06	1.915812900000001e-07	0.00250913	0.00022024	4.8505657600000014e-08	6.2957333569000005e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.743964412013	-4.568558830518782	20.871729787911143	496664.0553751607	864.4612185319264	-8.388821087777615	747293.1983457031	70.3723192427424	721.649410824875	-1.3571237356173924	1.841784833776106	520777.87214388914	722.9069487929048	571.4307415698532	1.133638	45.954952	0.3632816	0.228714	-0.0623409701	-0.0054504066	-0.0694511855	0.0355504762	0.0198769775	-0.0357837748	-0.0335411608	-0.094964205	-0.0755314864	-0.0424484045	0.0344810236	0.0226766738	-0.0215838461	-0.0735519411	0.0266395944	0.0007557811	-0.0538016338	0.0181356189	-0.0036512273	0.0225921196	0.0080797837	0.2292927859	-0.1004803689	-0.030924351	0.0192732447	-0.0228749783	-0.0584381301	0.0376608615	-0.0592078823	-0.0027550638	0.0198175456	-0.0689482166	-0.0109998644	0.0699635294	0.0768205131	0.1334114679	0.0317012658	-0.0033387047	0.0896709461	0.0119529784	-0.0701671644	-0.0076925222	-0.0456715036	0.0526445802	0.0117358022	0.0627544559	0.1704936279	-0.1002354407	0.0042687353	-0.0059878532	-0.0391181452	0.1090620337	-0.0615592483	0.0912438734	0.030451217	-0.0427992974	0.106358	-0.014769	0.000218123361	0.0113120241639999	-0.0784099	-0.1425302	0.00614811241801	0.0203148579120399	-0.261594	-0.1640233999999999	0.0269036757475599	0.068431420836	0.00885233	0.00082095	6.739589025001638e-07	7.836374642890001e-05	-0.00245836	0.0	6.043533889600001e-06	0.0	0.00252736	1.823000000000016e-05	3.3233290000000566e-10	6.387548569600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.9979462452559	1.2539818332428467	1.5724704381030907	498433.1001025192	869.0558010051648	4.594582473238347	755257.9852607285	21.110188103389007	720.2742623149745	-1.3751485099004412	1.891033424281404	518795.0129533807	725.0030538284357	580.0852539431987	0.954146	38.678783	0.3687719	0.216371	-0.0798832652	-0.0303446451	-0.0791877769	-0.1307524485	0.009205911	-0.0071737744	-0.0388018788	-0.0998791734	-0.0212480718	-0.0558341632	0.0338005595	0.0511692873	-0.0685202074	-0.0363616355	-0.0666502154	-0.0508647706	-0.0308575213	-0.1251430497	0.0730469906	0.101762527	0.104308919	-0.0854101401	-0.0425738	-0.0278184086	0.1547058681	-0.1146373517	0.008806892	-0.0017578926	0.0229322717	-0.030848437	-0.1760493323	-0.0476066061	-0.0357311952	-0.094974525	0.041833523	0.0992755383	0.0475396544	0.0214114874	0.0703496246	-0.0252964814	-0.0914429118	-0.0902288427	0.0218997218	-0.0673001921	-0.0572811583	-0.0036231749	-0.1593471608	-0.0701250506	-0.1248546464	-0.0649255342	-0.0666232505	0.0103502159	-0.0945140391	0.0897877085	0.0258549876	-0.0493116688	0.111873	0.005515	3.0415225000000063e-05	0.012515568129	0.0815899999999999	0.1599998999999999	0.0066569280999999	0.0255999680000099	-0.142078	0.1195159999999999	0.0142840742559999	0.020186158084	0.0078493599999999	-0.00100297	1.0059488209001996e-06	6.161245240959844e-05	-0.00284624	-0.0003878799999999	8.1010821376e-06	1.5045089439999978e-07	0.00281133	0.0002839699999999	8.063896089999985e-08	7.9035763689e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.4459967461725	-3.5519494990834346	12.616345244039062	493430.3783447237	868.953775382042	-0.1020256231228131	755080.6637507043	0.0104092277735983	719.8604158120161	-0.4138465029584495	0.1712689280109379	518199.0182530487	722.3105021114308	552.0392060739089	0.958535	38.856701	0.3340064000000001	0.206862	-0.0568858652	-0.020041859	-0.1174319432	0.0180923787	0.0451581858	0.0530040164	-0.0457095678	0.0410145369	-0.072930896	-0.1171026734	0.0181310724	0.0595158457	-0.0459872305	-0.1247678926	-0.0377568723	-0.0147885213	0.0094388971	0.0292180243	-0.0088667257	0.0429060359	-0.0284546505	0.1373659346	-0.0260425472	-0.1382790384	0.0895370217	0.0078855326	0.0582240584	-0.0166300858	-0.0523726399	-0.12230247	-0.0529905222	0.0195576189	-0.0336646263	-0.0114593755	0.1322516018	-0.1838212111	0.0342409848	0.0008031995	-0.0600665823	-0.0892139344	-0.1091076109	-0.0706551541	-0.0092626307	0.036400849	0.0069818662	0.0476323605	0.1044833705	-0.0308256962	0.0618773499	-0.0222130855	-0.1763669996	-0.0594114999	-0.0435071238	0.0882931893	0.0212145853	-0.0556345156	0.118946	0.0070729999999999	5.002732899999994e-05	0.014148150916	-0.0787974	-0.1603873999999999	0.00620903024676	0.0257241180787599	-0.216078	-0.0739999999999999	0.0054759999999999	0.0466897020839999	0.00955859	0.00170923	2.921467192900341e-06	9.136664278810002e-05	-0.00297065	-0.00012441	8.8247614225e-06	1.5477848100000037e-08	0.00282861	1.728000000000016e-05	2.9859840000000547e-10	8.0010345321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.2986851723807	1.8526884262082604	3.432454404606041	496036.63793554425	870.1246694450577	1.170894063015794	757116.940376871	1.370992906805634	720.6519146082572	0.7914987962411715	0.6264703444512235	519339.1820285469	723.5939688997229	565.6122674768783	0.829341	33.619503	0.3116608	0.173667	-0.0649202981	-0.0276196551	-0.1170837338	-0.0305268213	0.0228492583	-0.0267270761	-0.0671006757	-0.0887953397	0.0451672288	-0.0305099314	0.0364830923	0.0412411499	-0.0486911328	-0.0226509047	-0.0193477869	-0.0010745883	-0.0449139976	-0.0074334897	-0.0217170012	0.0789691557	0.0197203895	0.0715982246	-0.1220830117	-0.0651022393	0.0692360477	-0.0787652165	0.00349828	0.1043920812	0.0324859358	-0.2339264337	-0.0508855959	0.000135004	0.1181889605	0.0828621961	0.0289710319	0.0152944149	0.0469546309	-0.0145919766	0.0821253044	-0.0263420395	-0.0404778202	-0.035229593	-0.0006581886	0.0332792482	-0.0852938504	0.0229478308	0.0325100765	-0.0107299769	-0.0784814114	-0.0254094186	-0.0742083841	0.007114626	-0.0687725437	0.0867609543	0.0165379384	-0.0617435365	0.0887310999999999	-0.0302149000000001	0.00091294018201	0.0078732081072099	0.0597315	0.1385289	0.00356785209225	0.01919025613521	-0.165347	0.050731	0.002573634361	0.0273396304089999	0.00818134	-0.00137725	1.8968175625e-06	6.69343241956e-05	-0.00276623	0.0002044199999999	7.6520284129e-06	4.178753639999994e-08	0.00256656	-0.00026205	6.867020250000013e-08	6.587230233599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.6115423729352	-3.687142799445496	13.59502202350277	490856.5333061832	869.5396939605474	-0.5849754845103234	756099.2793730025	0.3421963174780876	718.4262745015332	-2.225640106724086	4.9534738846588	516136.31189415226	721.2287779289288	551.7352397104311	0.801334	32.484158	0.3978526	0.228476	-0.0509786576	-0.0407136065	-0.1474092805	-0.0371158762	0.0335196924	-0.0094403742	-0.0322739198	-0.0038961213	0.0181186031	-0.1374639147	0.002547294	0.0911722287	-0.0891010301	-0.0604406487	-0.0466679508	-0.0364207969	-0.0058542105	0.0350776288	0.041705987	0.022305817	0.0821822271	0.0759756682	-0.0054948935	-0.0689325163	0.1198895694	0.0584331994	-0.1080409386	0.0832512026	-0.0649582349	-0.0166848503	-0.024432464	0.0270333934	0.0475906776	0.0221206255	0.1354614185	-0.0934178184	0.0133108046	-0.0200428667	0.0283636289	-0.1182410573	-0.064936751	-0.0994680703	-0.0138006711	0.0005601993	-0.0266194806	0.1386650058	-0.0181340459	-0.0106794581	0.0109375207	-0.0411941824	-0.0197151206	-0.071284252	-0.125978746	0.0851916578	0.0118330366	-0.0676152521	0.074369	-0.0143620999999998	0.0002062699164099	0.005530748161	-0.108538	-0.1682695	0.0117804974439999	0.0283146246302499	-0.275349	-0.110002	0.012100440004	0.075817071801	0.00972272	0.00154138	2.3758523044000005e-06	9.45312841984e-05	-0.00297065	-0.0002044199999999	8.8247614225e-06	4.178753639999994e-08	0.00220798	-0.0003585799999999	1.285796163999999e-07	4.8751756804e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.4773255059156	3.865783132980369	14.944279231235512	496288.3021519678	873.7011390825113	4.16144512196388	763353.6804340777	17.317625503116968	720.1666344492722	1.74035994773908	3.0288527476943727	518639.9813739917	721.771739509944	555.1473022768727	0.915374	37.107071	0.4990818	0.292715	-0.0243437735	-0.0726337605	-0.1231962919	0.0015940579	0.0314411524	-0.0359862026	-0.0390598647	-0.0470504595	0.0804032294	-0.0167393732	0.0398214161	0.0649668096	-0.05977374	0.0380241129	-0.0306484241	0.0082134234	-0.1006475742	-0.0974757153	0.0423120563	0.1007325594	0.033027261	-0.0489523007	-0.0195625949	-0.019854172	0.1113696671	0.0831544022	-0.0863300755	0.0973983253	0.2012414575	-0.0844739846	-0.005617124	0.0068145527	-0.0998706874	-0.0187212782	0.1294005408	0.0885874672	0.0377674098	-0.0365785175	0.0842180275	-0.0591576981	-0.0063909102	-0.0191962039	0.0068073098	0.0264840644	-0.0599945901	-0.0225368889	-0.0430272722	0.0009444711	-0.0190909255	-0.034374073	0.0158863353	-0.1546185023	-0.0114162055	0.0835859703	0.0071079182	-0.0732270951	0.0981241	0.0237551	0.00056430477601	0.00962833900081	0.0413962	0.1499342	0.00171364537444	0.0224802643296399	-0.175514	0.099835	0.009967027225	0.030805164196	0.00575253	-0.00397019	1.5762408636100007e-05	3.30916014009e-05	-0.0025106	0.00046005	6.30311236e-06	2.1164600250000005e-07	0.00228889	8.091000000000001e-05	6.546428100000001e-09	5.2390174321e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.7558054619903	-2.7215200439252385	7.406671349486832	492461.21049960685	866.2503535767396	-7.450785505771705	750389.6750718263	55.51420465301772	718.3428918378359	-1.823742611436387	3.3260371127688124	516016.5102539447	719.9284673254176	536.0508362416018	0.972135	39.408012	0.3941907	0.17649	0.024458609	-0.0976427799	-0.1205879626	-0.0329463904	0.0524751242	-0.0093474247	-0.0098380293	0.0150942135	-0.0075522047	-0.1834832192	-0.0063661832	0.0389684835	-0.0960041254	0.0121996439	-0.056936729	-0.0396711037	0.0742759242	0.0328065736	0.0594505636	-0.0065137946	0.1057939315	0.0343833106	0.0285464214	-0.0863681931	-0.0095872197	-0.0408613363	-0.054961731	0.1005771334	0.0065389372	-0.0059290112	-0.0386769852	-0.0796812312	-0.027183975	0.0333542886	-0.1357735362	-0.062981177	0.0050969938	0.0137797436	0.0035021273	-0.1367534155	-0.0159213496	-0.0651094633	-0.0055209108	-0.0180004395	0.058978112	0.1658481227	-0.0388847103	0.0282119718	0.070847322	-0.0591985834	-0.0160407188	-0.0356774577	-0.0207792631	0.0819445778	0.0023706562	-0.0785574968	0.0583687	-0.0397554	0.00158049182916	0.00340690513969	-0.0747335999999999	-0.1161297999999999	0.0055851109689599	0.0134861304480399	-0.266949	-0.0914349999999999	0.0083603592249999	0.0712617686009999	0.0037999	-0.0019526299999999	3.812763916899998e-06	1.4439240010000002e-05	-0.00207701	0.00043359	4.313970540099999e-06	1.8800028810000018e-07	0.0017377	-0.00055119	3.038104161e-07	3.01960129e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.1685630592925	8.412757597302175	70.77449039096547	504339.3879577004	876.8624758904178	10.612122313678242	768887.8016246737	112.61714000046764	720.4058749926841	2.062983154848212	4.25589949718748	518984.62472397473	720.6508993584498	559.1316765120498	1.088619	44.130009	0.1562409	0.0762669	0.0199246866	-0.1154552627	-0.0846221066	0.0199041996	0.0431582457	-0.0083171626	-0.0222153135	-0.0015628706	0.1773596684	0.0207289877	0.0307231491	0.0223457881	-0.0567090255	0.0465619238	0.0216993366	-0.0191265933	-0.0855194955	0.0947200503	0.0505491276	0.0206154494	0.0043352003	0.0368548671	-0.0433439537	-0.0503291882	0.0834773087	0.0565694623	0.0163670802	0.1916500506	0.0421814325	-0.040689104	-0.0282251768	-0.1410541851	-0.0007341651	-0.0892884755	0.00699579	0.1093085399	0.0325757048	-0.0353498603	0.0395146701	-0.0742498667	0.0874729463	0.0395852717	-0.0571095901	0.1211122481	-0.0177676542	0.0338590868	0.0134464901	-0.0073188396	-0.0135647351	-0.0155071948	-0.0106562578	-0.1839114673	-0.005371397	0.0802681812	-0.0023706562	-0.0835859703	0.0573647	-0.001004	1.00801600000001e-06	0.0032907088060899	-0.0139977	0.0607358999999999	0.00019593560529	0.0036888495488099	-0.224733	0.042216	0.001782190656	0.0505049212889999	0.00428463	0.00048473	2.349631729000001e-07	1.83580542369e-05	-0.00178256	0.0002944499999999	3.1775201536e-06	8.670080249999984e-08	0.00147118	-0.0002665199999999	7.103291039999997e-08	2.1643705924000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.2748974063454	-4.8936656529471065	23.94796352283423	497412.68091153103	865.4232601429026	-11.439215747515275	748957.41919637	130.8556569182015	720.5196654216645	0.113790428980451	0.012948261727555	519148.58825934737	718.9375879851873	558.8456042951896	1.561178	63.286381	0.5418708999999999	0.300118	0.0092789522	-0.0702643725	0.0300113384	-0.0441841219	0.0330157263	-0.1032794457	-0.0275100375	0.1115768856	0.0359644181	-0.0535254321	0.026623926	0.048291275	0.0032662511	0.0867216238	0.0681925983	-0.0510657367	0.1393632239	-0.0249175071	-0.0041592539	0.0219930676	0.0526739344	0.0766094883	0.0833476334	-0.0222625379	0.0031952686	-0.2830164205	-0.1902392495	0.0727207634	0.0716883014	-0.0014337217	0.1560698189	-0.0595398683	0.0044031515	-0.20416336	0.063696615	-0.1443164763	0.0117962448	-0.061814327	-0.0057065029	-0.0482167415	0.1033300964	-0.0379768799	0.000393031	-0.1031709752	0.0504959909	0.1280749535	0.0392223714	0.0321150572	0.0983905436	-0.1130481632	0.1046870082	0.0169976254	0.0285116784	0.0785574968	-0.0071079182	-0.0882931893	0.0792915	0.0219268	0.00048078455824	0.00628714197225	0.243559	0.2575566999999999	0.0593209864809999	0.0663354537148899	-0.0684596	0.1562734	0.02442137554756	0.0046867168321599	0.00559553	0.0013108999999999	1.7184588099999983e-06	3.130995598089999e-05	-0.00133057	0.00045199	1.7704165249000005e-06	2.042949601e-07	0.00111179	-0.00035939	1.291611721e-07	1.2360770041000002e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
700.489381710742	-4.785515695603408	22.901160472866568	490685.3738894976	848.6151817520459	-16.808078390856622	720147.726700058	282.5114991931813	719.5441866259607	-0.9754787957037934	0.951558880867723	517743.8365072154	715.6525011836077	539.7970009212454	1.510587	61.235542	1.2656344	0.7438449999999999	-0.0318435924	0.0226490735	0.0320274777	0.1376167907	-0.0920434394	-0.0153012399	-0.1156717084	0.1036538737	0.0722553847	0.0070524784	0.0211043765	0.0706796516	0.1162914259	0.07430828	-0.0676694067	-0.0737589363	0.1060248122	0.0141834568	-0.0486790656	-0.2573530557	0.0686088606	0.2151716194	0.0950991961	0.0538508139	-0.2012212579	-0.0203943626	-0.2281839093	-0.2146168436	-0.0271125339	-0.0702311619	0.1250465114	-0.0046874111	0.0294075854	-0.0867856029	0.0252507491	0.0369337813	-0.0041790947	-0.1502529657	-0.0883445902	0.0393673166	0.0698172094	-0.0659816748	-0.0172747309	0.0807615771	0.0078160409	0.1337907611	0.0815349068	0.0133741372	0.2624091777	0.2024353472	0.2934977197	0.2146646568	-0.0219641045	0.0768132552	-0.0118330366	-0.092661062	0.135417	0.0561255	0.00315007175025	0.018337763889	0.335479	0.09192	0.112546159441	0.0084492864	-0.380585	-0.3121254	0.09742226532516	0.144844942225	0.0170696	0.01147407	0.0001316542823649	0.00029137124416	0.00141295	0.00274352	1.9964277025e-06	7.526901990400001e-06	0.00300347	0.0018916799999999	3.578453222399999e-06	9.020832040899998e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.210422912781	18.721041202039032	350.47738368844307	517263.6324263813	877.324934891363	28.70975313931706	769699.0413821343	824.2499253205257	723.0791544376194	3.534967811658703	12.495997429463118	522843.4635822227	723.6825146809599	612.961015602082	2.024088	82.051659	0.83206625	0.542	-0.084200121	-0.0276905799	0.0882995317	0.0754479577	-0.1201220697	0.0636886501	-0.0542470732	-0.230588494	0.3013309302	0.2878923387	0.0597512331	0.0425676617	0.1468718703	0.041669581	-0.0175950847	0.1408383084	-0.1665816912	-0.0174000486	-0.0856813951	-0.077961267	0.2195189038	-0.2870133501	-0.0328223464	0.0348361547	-0.0255472379	0.078846731	0.0683860706	0.0012436687	0.0060385579	-0.0644693265	0.1291967576	-0.0613413031	0.1113655919	0.0520764294	-0.0216312557	0.066129208	0.0408880268	-0.1242612229	0.0728462898	0.1404042101	0.0134637407	0.1845595657	0.0297041016	0.1448552137	-0.1912479276	-0.0564375569	-0.2646046149	0.1789226245	-0.208909484	0.1739836323	0.1280859676	-0.1210198894	-0.0299945233	0.0750362016	-0.0165379384	-0.0966728009	0.184597	0.04918	0.0024186724	0.034076052409	0.404253	0.0687739999999999	0.1634204880089999	0.0047298630759999	-0.181511	0.199074	0.039630457476	0.032946243121	0.00821494	-0.00885466	7.84050037156e-05	6.748523920360001e-05	0.000234145	-0.001178805	5.4823881025e-08	1.389581228025e-06	0.00327077	0.0002673	7.144929000000016e-08	1.06979363929e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.7859021292611	-4.424520783519938	19.576384163799887	510918.88588274166	866.1999409159024	-11.124993975460598	750302.3376427129	123.7654909540346	725.5301765534352	2.4510221158158174	6.007509412218246	526394.0370896589	726.725896725571	587.1930765557273	1.678248	68.032112	0.3842669	0.235672	-0.1140076222	-0.0054410547	0.1050253616	-0.0158507369	0.0614107185	-5.12023e-05	-0.0770835577	0.1401389384	-0.1298961507	-0.0525856804	0.1340938326	-0.0111305641	0.0930052595	-0.0740312622	-0.0401058542	-0.0684962613	0.0857053792	0.0374356624	0.1093551745	-0.1340036202	0.0366183253	-0.0034665229	-0.0154792664	0.1182474292	-0.1093949799	0.0739563823	-9.39841e-05	-0.0305241943	-0.0405471122	-0.0176699887	-0.0283342416	0.0338831006	-0.0311080441	0.0551737317	-0.0147612702	-0.0170112215	0.1233194701	-0.0068992781	-0.1607723016	0.0491204382	-0.0197536923	-0.0446112187	-0.0293679359	-0.0200669259	0.1245820039	0.0944556068	-0.062342158	-0.0133355889	0.1024967402	0.0695970073	0.1351653615	-0.032292797	0.0350944662	0.0732270951	-0.0212145853	-0.1003129872	0.171882	-0.012715	0.000161671225	0.029543421924	0.195652	-0.2086009999999999	0.038279705104	0.0435143772009999	-0.154345	0.0271659999999999	0.0007379915559999	0.023822379025	0.00991461	0.00169967	2.888878108900001e-06	9.829949145210002e-05	-0.000610543	-0.0008446879999999	3.72762754849e-07	7.134978173439998e-07	0.00309943	-0.00017134	2.9357395600000106e-08	9.6064663249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
714.0524504607461	-0.7334516685150447	0.537951350047503	509870.9020089962	872.4058423479398	6.205901432037422	761091.9537628185	38.51321258416412	724.6648427267445	-0.865333826690744	0.7488026316152465	525139.1342841773	726.1869425356647	586.842685752053	1.282989	52.009274	0.05726955	0.0376145	-0.1099327383	-0.0204015034	0.0364544426	0.1143482491	0.0096274719	-0.0142757516	-0.0712822777	-0.0882920913	0.0290842206	0.1410302113	0.120837249	0.0372208517	0.0962868536	-0.0013997712	-0.0453980726	0.0940556628	-0.1191197458	0.0276458007	0.0124467225	-0.0703349281	0.0154285961	-0.0842421268	-0.0458054075	0.0176927171	-0.0961591292	0.0660377661	-0.0252333528	0.0352798372	-0.0905998641	0.0081667704	0.0187667349	-0.0221610367	-0.0584335365	0.0107475013	-0.0517534767	0.0087150794	0.1094360243	-0.0649332675	0.0429159948	0.1065910144	-0.0377511909	0.0758778532	0.0092073439	0.0963304461	0.0324731694	-0.0506117749	-0.0285332253	0.0642297326	-0.0097002487	0.1076533897	0.0481546824	-0.0721421422	-0.0143969611	0.0713867084	-0.0258549876	-0.1035676303	0.171803	-7.899999999999574e-05	6.240999999999327e-09	0.029516270809	0.205829	0.010177	0.042365577241	0.000103571329	-0.190967	-0.0366219999999999	0.0013411708839999	0.036468395089	0.00980871	-0.0001059	1.1214810000000166e-08	9.62107918641e-05	-0.000700754	-9.021100000000008e-05	4.910561685160001e-07	8.138024521000016e-09	0.00311115	1.172000000000022e-05	1.3735840000000516e-10	9.6792543225e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
