global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07
768.8759470143544	2.031114026021555	4.1254241867014905	591170.2218972204	775.7759095294083	10.554877013240684	601828.2618061807	111.4054287646366	741.8372811331843	1.3463506727299546	550322.5516790751	1.8126601339604007	733.2491813254042	588.0775774116199	1.128627	22.424053	0.1043773999999999	0.0536522	-0.0379493053	-0.0580536531	-0.0636423689	0.1858367052	-0.0876789309	0.0494955777	0.0009874125	0.0577307581	-0.0737116227	0.1763451388	0.0157505039	-0.0012963778	0.0849251642	-0.1480362261	-0.0259960853	-0.055897185	0.020479021	-0.2646033532	0.0003274608	-0.025345638	0.0871707172	-0.2046498083	0.0785154307	-0.0244875836	-0.0540742475	-0.1293474774	-0.1188391306	-0.0251374489	-0.084628394	-0.1081112413	-9.40918e-05	-0.1388960584	-0.0315060695	-0.1267975415	-0.0252430703	-0.0186417138	0.035543639	0.0623149225	-0.1293165895	0.0510746487	0.106818556	-0.0222947789	0.1276392543	0.0763606651	0.0961570289	0.0172661243	-0.1298228557	-0.0996252745	0.0530799795	0.0665101181	-0.0771425622	0.1252311868	-0.0817182311	0.0767116076	-0.0837068971	0.1184649431	-0.1050178767	0.0529264668	-0.0379018063	0.0733975152	0.0255162616	0.0627170117	-0.0628427607	-0.1112654722	0.2738027139	0.0814501293	0.1255242561	-0.1102532723	0.0169156199	-0.0443186961	0.308585421	0.0617166027	-0.0650370308	0.0277231922	0.0532109285	0.1464621192	0.0474388232	0.0439280619	0.0216721208	-0.0765737295	-0.0392538988	-0.0900599168	-0.1240490663	0.0137085034	-0.0696213731	0.116101864	-0.0088831157	-0.0986590373	0.0499960902	-0.0734333408	0.0649946334	-0.0064795633	-0.0949393363	0.1171452504	0.0620173911	0.0806169271	0.0896657617	-0.0110797483	0.0040622107	0.0897877085	0.0258549876	-0.0493116688	-0.0266916	9.289999999999991e-05	0.00071244151056	8.630409999999987e-09	0.0857468	0.0350674	0.0073525137102399	0.0012297225427599	0.0729718	-0.0087350999999999	0.00532488359524	7.630197200999993e-05	0.00175651	-0.0007224299999999	5.219051048999997e-07	3.0853273801e-06	0.00213627	-0.00031276	9.781881760000003e-08	4.5636495129e-06	-0.00154557	0.00017445	3.0432802500000023e-08	2.3887866249e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.8641463369878	0.9881993226333634	0.9765379012530384	592690.8038151789	769.699748969705	-6.07616055970334	592437.7035640269	36.9197271472944	743.7487128668134	1.9114317336291151	553162.1478910417	3.653571272324404	735.2999163808345	586.1657830097599	1.177428	23.393658	0.2807287	0.166057	-0.0496987492	0.0749512457	-0.0150750461	0.1939426534	0.0617986563	-0.1039007484	-0.1249209122	0.0380936975	-0.0843793468	0.0595376039	0.0940016887	0.0558429432	0.0429069763	0.0631049934	-0.0117070497	0.0188016583	-0.1549479907	-0.049234205	-0.0408267941	-0.0458572784	0.1565860321	0.0261801974	-0.0575223831	0.0069530092	0.2271615055	-0.0950270243	0.0010781836	-0.0712191437	-0.0976952912	0.007034738	-0.0072648304	-0.0307225976	-0.0447479871	0.1088565821	-0.0198859595	0.0968768564	-0.1704540096	0.1808708491	-0.0254968639	-0.0083125909	-0.2173100444	0.1231946406	0.0712260164	-0.014674384	-0.0214345632	-0.1308911642	0.201892935	-0.0508360159	0.054749155	-0.0229060384	0.010890979	0.0388182063	-0.0319896377	-0.015028261	-0.0151153346	0.2202087412	-0.1036356584	-0.1480538333	-0.005608333	-0.0173169494	0.017691634	-0.1543120861	0.0598361127	0.041035146	0.1013355558	0.094324741	0.0302879322	-0.1853199153	-0.0333184028	-0.0759811742	0.0605294822	0.0041651717	0.0865007055	0.135606241	-0.0938057891	0.0162009403	0.1593233422	0.01987038	0.0578189659	-0.0021539477	0.0729704619	-0.1193718565	0.0426784586	0.1312553133	0.1705409288	-0.1028763759	-0.1396113627	0.0055905726	0.1182115839	0.131272503	-0.0379010254	-0.0159872962	0.0143293634	-0.1153095822	-0.0598560117	-0.154513922	-0.0611424652	-0.1213012788	0.2107115295	0.0882931893	0.0212145853	-0.0556345156	-0.045064	-0.0183724	0.002030764096	0.00033754508176	-0.0013526	-0.0870994	1.82952676e-06	0.0075863054803599	-0.0606461	-0.1336179	0.00367794944521	0.01785374320041	0.00221527	0.00045876	2.104607376000001e-07	4.9074211729e-06	0.00228132	0.0001450499999999	2.103950249999996e-08	5.204420942399999e-06	-0.00177454	-0.00022897	5.24272609e-08	3.1489922116e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
769.7658533607298	-0.0982929762579942	0.0096615091816546	592539.4690001726	774.5075187732624	4.8077698035574485	599861.8966363154	23.114650483998822	744.555196511954	0.8064836451405881	554362.4406529545	0.65041586987925	736.5486111380656	594.5734076258846	1.30163	25.861351	0.28092485	0.162281	-0.009877701	0.0305346328	0.1414649114	0.1569039759	0.0382307296	-0.0205202998	-0.1016989148	-0.062212629	-0.1757697896	0.1368446405	-0.0717295426	0.0005270231	0.028775572	0.0559716022	-0.0438891349	0.1319802363	-0.1447441162	-0.0750365891	0.0574681394	-0.0397660888	-0.0106184013	0.0120075911	-0.2263755477	0.0106050571	0.0763389892	-0.0021867068	-0.0003632239	0.0625910718	-0.0071460941	-0.0196958231	-0.0220546378	-0.0122490106	0.0417938503	-0.1094814017	0.0032096466	-0.1606986648	-0.075995033	-0.0480893256	0.0714582847	-0.0334134759	-0.1497299369	-0.2135153758	-0.0642922219	-0.0304132712	-0.0746350916	-0.0898207519	0.0079244596	0.0666989128	0.046023638	0.050147311	-0.070573618	0.0172154981	0.0467368961	-0.001877558	-0.0434458117	0.036483618	-0.0892721781	0.0127874715	-0.0249552342	-0.0326411585	0.1002812337	-0.1136471654	0.2417591845	-0.0187209961	0.0294539244	0.1093895241	0.0424420289	0.0732433525	-0.0822736677	-0.143061687	-0.0013324925	-0.0141226341	-0.0160059273	-0.0119767283	0.0061752418	-0.0089737001	0.0502633886	0.1007289777	-0.0752933802	0.0620332491	-0.1351674166	0.0624224578	-0.0530020962	-0.0282725893	0.184498903	-0.0742195308	0.1146201589	-0.0518116816	-0.0029359879	0.0202432892	0.1296287849	0.020450367	-0.0357576798	-0.1318268239	0.1881959641	-0.0534847466	0.0084741979	-0.0187922664	0.0907080629	0.0867609543	0.0165379384	-0.0617435365	-0.0523462	-0.0072822	0.00274012465444	5.303043684000004e-05	0.0767386	0.0780912	0.00588881272996	0.00609823551744	0.0514394	0.1120855	0.00264601187236	0.01256315931025	0.0008092909999999	-0.0014059790000001	1.9767769484412814e-06	6.549519226808382e-07	0.00213627	-0.0001450499999999	2.103950249999996e-08	4.5636495129e-06	-0.00189283	-0.00011829	1.3992524100000017e-08	3.5828054089000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.6126625773798	-1.1531907833500554	1.3298489828035145	590765.425074289	774.0806387516147	-0.426880021647662	599200.8352901079	0.1822265528819084	742.536640273371	-2.018556238583073	551360.6621484655	4.074569288322646	734.9914675259236	599.319781011794	1.148787	22.824604	0.1441772499999999	0.104313	-0.0373498683	-0.1201291948	0.0874773517	0.1342083775	0.0023890299	0.0362399524	0.0332094925	-0.0059017953	-0.203824313	-0.0388201726	-0.182667449	-0.0138783769	0.1116251031	0.0473434364	-0.0136444862	0.0032771549	-0.1013212171	-0.1064227249	0.0919064695	-0.2027344139	-0.074697892	-0.0101946873	-0.0569312542	-0.0463448723	0.1282324843	0.0452488643	0.1701115161	-0.0169431036	0.0274607027	-0.0414366243	0.015566184	-0.1085109454	0.0974736587	0.0732219171	-0.002501364	0.1212201394	-0.12033388	0.0348269001	0.0599500951	-0.0623795053	0.1187636135	0.0911114982	-0.0070289304	0.0772877927	-0.0039072301	-0.0194288136	-0.1770877499	-0.0312149527	0.0398878877	0.0053288726	0.091709085	0.0554783166	-0.0628992718	-0.1452342492	-0.0091110908	-0.0740075256	0.0182571029	0.1181122175	-0.0234825484	0.0884621904	0.1623848168	0.0037074717	0.1296290388	-0.0669993816	-0.0530144311	0.2129260488	-0.0093884051	-0.0985914472	0.0621324342	-0.0484045725	-0.1072926234	0.0904936678	-0.0669728385	0.040915992	0.040257065	0.0631757673	0.0428852386	0.0455468214	-0.1042542385	0.0841680401	0.030084208	-0.0779619014	0.2057975253	0.1417579133	-0.1384699285	-0.01131154	0.0505496827	0.0046303554	-0.0144662008	-0.0338319	-0.0043707917	-0.0676084606	-0.0024345731	0.054816433	0.0854874341	0.1324217611	0.0381824616	0.00313618	0.0402920838	0.0851916578	0.0118330366	-0.0676152521	-0.0501518	0.0021943999999999	0.00251520304324	4.815391359999996e-06	-0.0212685	-0.0980071	0.0004523490922499	0.00960539165041	0.0515067	6.72999999999993e-05	0.00265294014489	4.529289999999907e-09	0.00100168	0.0001923890000001	3.701352732103849e-08	1.0033628224e-06	0.00282205	0.00068578	4.7029420840000006e-07	7.9639662025e-06	-0.00189283	0.0	0.0	3.5828054089000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.2934087798737	-1.3192537975060077	1.7404305822340222	588739.1751570384	776.4617030233054	2.3810642716906614	602892.7762618518	5.66946706592178	742.4192839867842	-0.1173562865867552	551186.3932354493	0.0137724980014326	734.9372029985913	590.5292993969883	1.155015	22.948347	0.12295775	0.0724916	-0.0586517801	-0.0436290067	-0.0795980565	0.1259783353	0.0078276831	0.0527333117	0.0088196544	0.1435479227	-0.116480877	0.1284151471	-0.011716745	-0.1262736827	0.0955502302	-0.0207563116	-0.0339043077	0.0447929448	-0.0402069448	-0.045631529	-0.0885155012	-0.1055058302	0.0366843685	-0.0676872674	-0.0635502508	-0.2228078993	0.0175705167	0.0627281001	0.1701770352	-0.0137391695	-0.0907614547	0.022736059	-0.0037296943	-0.1208662639	0.104419937	-0.1039557867	-0.0161963624	-0.1288549983	0.033909033	-0.1107188235	0.1532857996	-0.0647360423	0.0275976214	0.0404182544	-0.0649096643	-0.0123551481	0.0338612683	0.0378723575	0.0502459758	-0.0324820153	0.0093790164	-0.1997028803	0.0574104414	-0.0945823724	-0.0790391997	0.0346943338	0.0464587901	0.0689981406	0.0616413169	0.0457667781	-0.0303744098	-0.0950360337	0.1003043433	-0.0234913922	-0.0180154599	0.0735580702	0.1415699541	0.1002821289	-0.0571665814	-0.0184238942	0.0080984147	-0.1193207771	-0.1732074549	0.1404308722	-0.1738477401	-0.0150899335	0.0959134819	-0.0283528707	0.0723926667	0.1501844455	-0.0839465174	-0.0454223381	-0.0507647004	0.1594223316	-0.0041992418	-0.0611883872	-0.0108381225	0.0779927485	-0.0924037767	0.0749361817	-0.0791337353	-0.0283553589	-0.0399205925	-0.1207660581	0.0301054785	0.0561282232	-0.0518316431	-0.0536655557	-0.0585064868	0.0573342488	0.0267868128	0.0835859703	0.0071079182	-0.0732270951	-0.0523844	-0.0022325999999999	0.0027441253633599	4.984502759999975e-06	0.0448093	0.0660778	0.00200787336649	0.00436627565284	0.0308318	-0.0206749	0.00095059989124	0.00042745149001	0.000559271	-0.000442409	1.9572572328100005e-07	3.12784051441e-07	0.00258501	-0.00023704	5.61879616e-08	6.6822767001e-06	-0.00189283	0.0	0.0	3.5828054089000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.2481761887872	-1.0452325910865738	1.0925111694695528	587136.2675126427	766.708232843158	-9.75347018014736	587841.5143094782	95.13018055502378	740.1704002242989	-2.2488837624853204	547852.2213681987	5.057478177170131	731.8595127811126	578.8123318871776	1.170082	23.247702	0.0594407	0.0340037	-0.0564818185	0.1121704092	0.0227550077	0.0620785753	-0.0682778019	-0.0262526713	-0.1023575048	0.0116768787	-0.0161432917	0.0076929148	-0.0816780336	-0.2388010898	0.0968401257	0.0233442865	-0.0472558478	-0.1100158155	0.1172077338	-0.0826857961	0.0734367491	-0.0758667461	0.0649254511	0.0185239136	-0.0102834672	0.0097231969	0.0543009623	0.048178867	0.075160818	0.068037879	-0.0162949763	0.1301368851	0.0077340118	-0.0443837804	-0.0428695297	-0.1766827659	-0.0198347194	-0.013088565	0.0488915339	-0.0648773958	0.0370628038	-0.0116739071	0.0566923786	-0.0478604486	-0.1401511489	0.1172284489	0.035779749	0.0537675063	0.0763917274	0.0667394241	-0.00971811	0.0216280761	-0.066914917	0.0307238777	-0.0070288912	-0.0033138254	0.0586406475	0.0412823752	0.0126789715	0.1437529363	-0.0329012313	0.0398271375	-0.1159508003	-0.0524885431	-0.0237778096	-0.1305405434	0.0560926987	0.1445519646	0.0365555293	-0.0173847863	0.0781447176	0.0115879892	-0.1891200172	0.0647930175	-0.0380819198	-0.008039454	0.0102400759	-0.0465694743	-0.0914824103	0.0176211161	0.0405964339	0.0310916564	-0.1744803323	-0.0014104827	-0.0729654504	-0.0344853273	0.0153270159	0.1714894558	0.0679810073	0.0471376283	0.0122373988	0.0419395478	0.040047047	-0.059601823	-0.0007779476	-0.0305037006	-0.0770185329	-0.0168195213	-0.0695038517	-0.0136853855	0.0231399068	0.0819445778	0.0023706562	-0.0785574968	-0.0523462	3.819999999999518e-05	0.00274012465444	1.459239999999632e-09	0.0327893	-0.01202	0.00107513819449	0.0001444804	0.0515921	0.0207603	0.00266174478241	0.00043099005609	0.000475567	-8.370399999999998e-05	7.006359615999997e-09	2.26163971489e-07	0.00213627	-0.00044874	2.013675876e-07	4.5636495129e-06	-0.00189283	0.0	0.0	3.5828054089000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.9337855133195	-0.3143906754676209	0.0988414968209869	586654.5637907638	764.1076878056202	-2.600545037537813	583860.5585636512	6.762834492262546	740.8111514944176	0.6407512701186988	548801.162178485	0.4105621901587257	732.3443925898555	598.8940531750395	1.343184	26.686968	0.07315777	0.0368779	-0.0236201143	-0.0839718024	0.1317928364	-0.0209381981	0.0282904613	0.0580233129	0.0187835863	-0.0880453264	-0.0224327525	-0.0557686708	-0.0161185181	0.0081080723	0.1269106748	-0.1081960972	-0.0274001302	-0.05494646	0.079804683	-0.1220459991	-0.1426974878	0.0575723728	-0.0777584158	-0.0320342329	-0.1364166034	-0.1371695454	0.0893203148	0.0738850979	0.0883075104	0.0430996836	-0.0255873218	0.0981428637	-0.0591008261	-0.0295886344	-0.0110798725	0.0905795914	0.0296652214	0.1232590675	-0.0365107432	-0.0515822743	0.0254262749	0.0268090211	-0.0810395622	0.2033328984	-0.0029273801	-0.0681218374	-0.0548759834	-0.0053772846	-0.0230863992	-0.0372015104	-0.0125294144	0.1356305318	0.0153521527	0.0766981065	-0.0575128582	0.041148622	-0.0779213684	0.0762017339	0.1215096483	-0.128244904	-0.0270904076	0.1045213656	-0.0531708243	0.0899459791	0.0124210049	0.1215978523	0.0732962584	0.0493328903	0.0795315354	-0.0238307097	-0.0133450015	-0.1919015803	-0.139656654	0.0553848004	0.0005810332	-0.0730682291	-0.0077752728	-0.0906575062	0.0095758457	0.0341418607	0.0905030081	0.0040584797	0.0446214206	-0.0882855709	-0.0176552216	0.10022517	-0.0735244436	-0.1076746426	-0.1312154235	0.0497960197	-0.0134149199	-0.0966023397	-0.0467917218	-0.0160707919	-0.031074768	-0.0105534487	-0.175504928	0.0094022053	-0.0158666571	-0.1146269036	-0.0154147078	0.0802681812	-0.0023706562	-0.0835859703	-0.0523608	-1.459999999999656e-05	0.0027416533766399	2.131599999998996e-10	0.00972187	-0.02306743	9.45147562969e-05	0.0005321063268048	0.0442968	-0.0072953	0.00196220649024	5.322140209000007e-05	9.51582e-05	-0.0003804088	1.4471085511744e-07	9.05508302724e-09	0.00253257	0.0003963	1.5705369000000006e-07	6.4139108049e-06	-0.00197173	-7.890000000000002e-05	6.2252100000000036e-09	3.887719192900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.201769135928	-0.7320163773915738	0.5358479767694829	585533.747488754	767.2039103525714	3.0962225469511395	588601.8400602763	9.5865940602486	741.4362177806046	0.6250662861870069	549727.6650368081	0.3907078621276172	732.7494428876468	585.4742151475801	1.280392	25.439384	0.10737674	0.0508419	-0.0348047281	-0.1020341779	-0.0716132481	0.0372073038	-0.0810872466	0.0990077093	0.0734707519	0.0471068417	0.0663364538	0.0301977743	-0.0310547167	-0.162009659	-0.0059723004	0.012614965	-0.0395195154	-0.0035192569	0.0380458015	-0.0492002071	0.0852572039	0.0748842763	0.1177713632	-0.1728701989	0.0300405658	0.0802400624	0.0027575438	0.1556437394	0.1453829866	0.0584121198	0.0416318084	-0.062364008	0.0572837659	-0.0020012066	-0.1326980974	0.0950916557	-0.1031590028	0.0240026608	0.0232542729	-0.0336744634	-0.1409182654	-0.0643919828	-0.0462847079	-0.047274636	-0.0020145437	-0.1092143119	0.1476122724	0.0167901091	-0.0252663576	0.0851001726	-0.0374452333	-0.0325132199	-0.0001308486	-0.0557446077	0.1204686152	0.0804185863	0.000852759	0.0043662865	-0.0039664727	-0.0843874037	-0.0391748277	-0.0243184339	0.0269591139	0.0947360452	-0.0941818223	-0.194996973	0.103637357	-0.0394093744	0.0926358658	0.0194521298	-0.061301472	-0.047047253	-0.1444169962	0.0572573237	0.1680908493	-0.0672017369	-0.0583177602	-0.0712124485	-0.0207984565	-0.0540249946	0.0047667031	-0.0898260729	-0.0249564796	-0.1379104402	-0.0102750093	-0.054717355	0.0813232128	-0.0409931319	-0.0152146349	-0.0207901855	0.001013534	0.0380819689	-0.1881200736	0.0032492368	0.0613060018	0.066531824	0.1157498214	-0.0253767068	0.0781190737	0.0199739953	-0.0272200363	0.0785574968	-0.0071079182	-0.0882931893	-0.0746387	-0.0222779	0.00557093553769	0.00049630482841	0.0286941	0.01897223	0.00082335137481	0.0003599455111729	0.0616136	0.0173168	0.00379623570496	0.00029987156224	-0.000559238	-0.0006543962	4.2823438657444006e-07	3.12747140644e-07	0.00228967	-0.0002428999999999	5.900040999999994e-08	5.242588708900001e-06	-0.00189283	7.890000000000002e-05	6.2252100000000036e-09	3.5828054089000004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.7104986370451	-0.4912704988828409	0.2413467030725954	584782.1467257182	764.1541680595496	-3.0497422930217226	583931.5925627825	9.300928053845396	741.412296774644	-0.0239210059605738	549692.1938086528	0.0005722145261658	732.9132948925322	576.3541588614133	1.169549	23.237114	0.09386826	0.0481083	-0.0515489232	0.0885390322	-0.0318061632	-0.0426731917	0.0368072704	-0.0263489676	-0.0725636146	0.0452335232	0.0567504934	-0.17025313	0.026553427	0.0279121024	0.0575800518	-0.0913071489	-0.0398788187	-0.0026420535	0.0407111017	0.0135550093	-0.1186476311	-0.0131811728	0.0110975204	-0.031537103	0.0167741446	-0.025625006	0.0394373599	0.0013947376	0.0852161757	-0.0124093647	-0.0934059563	0.082852399	-0.0565499607	0.0221865013	-0.0175776923	-0.0891064137	0.0090869381	-0.1264853698	0.0560367432	0.0065083448	-0.1329111315	-0.1222293829	-0.0837456084	0.0291294247	-0.0354653006	0.0811419306	0.1645791075	-0.01950304	-0.0696568207	0.0532324813	0.028137561	-0.0448562087	0.1719978662	-0.0490095008	-0.0719354145	-0.1300110169	0.1727722202	-0.0717831811	-0.0262903897	-0.0841387661	-0.0312765333	-0.0350206598	-0.0655948404	-0.008734137	-0.0325450804	0.0825794906	0.0423484652	0.067583003	0.0859548645	-0.0182508519	0.0442189996	0.037937992	-0.0445477468	0.0745948761	-0.1067164238	-0.0311137303	0.0665472417	-0.1504757558	0.0606343215	0.024087591	0.0648259269	-0.0687834515	-0.0168784363	0.0978288785	-0.0129489885	-0.0854536593	0.1124875186	0.0313039813	-0.0453590757	-0.0236339082	0.090678604	0.1244232805	-0.0796965567	0.049998763	0.0337077816	0.1732904752	-0.0582609299	0.0306205222	0.0342848358	-0.1037270317	0.0837637433	0.0768132552	-0.0118330366	-0.092661062	-0.0746349	3.799999999998249e-06	0.00557036829801	1.4439999999986696e-11	-0.00702436	-0.03571846	4.9341633409600006e-05	0.0012758083847716	0.051666	-0.0099476	0.002669375556	9.895474576000002e-05	-0.00023809	0.000321148	1.03136037904e-07	5.66868481e-08	0.00208618	-0.00020349	4.140818010000008e-08	4.3521469924e-06	-0.00233216	-0.0004393299999999	1.9301084889999978e-07	5.438970265599999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.383218579383	0.6727199423378352	0.4525521208190202	585811.4712829356	763.1274075043365	-1.0267605552131729	582363.4400842896	1.054237237741663	741.1332839601146	-0.2790128145294375	549278.5445935038	0.0778481506716382	732.4326487753441	569.3811149753365	1.092717	21.710583	0.10851476	0.0683238	-0.0263053911	0.0504854562	0.0903773438	-0.0708535542	-0.0567426389	0.0197860979	-0.0014416119	-0.1040798712	0.047277676	0.0509826746	0.0237466525	-0.0859235071	-0.0477368634	0.0452484356	-0.0537682089	-0.0027474635	0.0099365555	-0.0940916958	0.0980332123	-0.0729180937	-0.015129166	0.0153258304	-0.1247611121	-0.1509887211	-0.078906973	0.1317671216	0.1309872737	0.0112800982	0.0679298345	-0.0351877396	-0.0528473126	0.0561015924	-0.064504766	0.0333405867	-0.1233653239	-0.047161923	-0.0437550091	0.1030156995	-0.0311767084	-0.0371616983	0.1437194743	-0.026337372	-0.0077245207	0.0678413241	0.0117017715	0.1061030404	-0.0051642277	0.17785046	-0.1763876524	0.0389627268	0.05514382	-0.1331326533	0.0632565692	0.0614079479	-0.0650699179	0.190573053	0.0440800177	-0.0747681442	-0.0393476528	0.0448851497	-0.070802519	0.0097451832	0.0777939715	-0.0937945984	0.0331030445	0.0092981025	-0.0996707297	0.0835284455	-0.1339698776	-0.0804790956	-0.1080047196	0.1334846152	-0.0495817032	-0.0247427452	-0.0769352106	-0.129058864	-0.0528572094	-0.0252740368	-0.0623083973	0.0198509759	0.0616769344	-0.0438713473	-0.0145795433	0.0776698867	-0.0405916913	0.1128420256	0.1628108875	-0.0267005539	0.0169980801	0.0897240471	-0.1020195733	-0.0793136564	0.0884579441	0.049484545	0.0949265683	-0.1052179363	0.0600786888	0.0816648839	0.0409173156	0.0750362016	-0.0165379384	-0.0966728009	-0.0745887999999999	4.610000000010439e-05	0.0055634890854399	2.125210000009625e-09	0.0514601	0.05848446	0.00264814189201	0.0034204320614916	0.0517392	7.320000000000243e-05	0.00267694481664	5.358240000000356e-09	-0.00083463	-0.00059654	3.558599716e-07	6.966072369000001e-07	0.00213627	5.009000000000003e-05	2.509008100000003e-09	4.5636495129e-06	-0.00198057	0.0003515899999999	1.236155280999998e-07	3.922657524900001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6546529661224	2.271434386739429	5.159414173262326	589293.6662205379	771.0668053912317	7.939397886895222	594544.0183762396	63.03403880643632	742.7384087584296	1.605124798315046	551660.3438450041	2.576425618165917	734.5415360267941	585.9024744052496	1.191545	23.674137	0.1218721	0.0699523	-0.0153603679	-0.0989964914	-0.0041808614	0.0200005755	0.0644036264	0.032163376	0.0117736976	-0.0259503055	-0.0237120617	0.0493597543	-0.0466804242	0.0992732196	0.0354042345	0.0449419914	0.0010948816	0.0026669879	-0.0662228065	-0.0547644615	0.0809825741	-0.0267561667	-0.0350440091	0.008158698	-0.0374888113	0.0865574503	0.0001809227	0.1066722421	0.0841291032	0.0868924467	0.0744854076	0.0257847647	0.0351524901	-0.1592082346	0.0356862674	0.0503121477	0.0609331482	0.0604554988	-0.073300854	-0.0972068329	-0.1205216164	0.1042038218	0.0667533548	0.0247919584	-0.1138311654	0.0292118476	0.0392619576	0.0839237286	-0.0871154116	-0.0800367177	0.1267534675	-0.0020664928	0.2038171942	-0.1307783762	-0.030645205	0.2131829781	0.1450715233	-0.0991594794	-0.0848283723	0.0707527594	-0.0048551554	0.0735484543	0.078090808	0.036592746	0.0863562856	-0.0477779702	-0.0466594276	0.0485437297	0.1144952605	0.0124456243	-0.0495903879	0.0312564668	-0.0909825858	0.0205086678	-0.0262390126	-0.0746909609	-0.0162455283	0.1318911567	-0.0111417244	0.0743901951	0.0867139387	0.0995786087	-0.0110260742	-0.0751692636	0.0435634245	-0.0974012303	0.0098541519	-0.0986457343	0.0178295712	0.0021763527	-0.0686771924	-0.1299312736	-0.036625901	0.1074359879	-0.1157287621	0.1851614174	-0.0136610124	-0.1328924655	0.0130856687	0.1120108845	-0.0438090069	0.0732270951	-0.0212145853	-0.1003129872	-0.0559852	0.0186035999999999	0.00313434261904	0.0003460939329599	0.0162517	-0.0352084	0.00026411775289	0.00123963143056	0.0516738	-6.540000000000018e-05	0.00267018160644	4.277160000000024e-09	0.000276614	0.001111244	1.2348632275359998e-06	7.651530499600002e-08	0.00235503	0.00021876	4.785593760000006e-08	5.546166300900001e-06	-0.00195068	2.989000000000008e-05	8.934121000000047e-10	3.8051524624e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
