global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
789.9852934759509	-0.1313519564034777	0.0172533364510211	624076.7639082844	814.6028555811549	1.623205238447099	2.634795246122104	663577.812320972	785.9829655180065	-0.6489152651024597	0.4210910212829955	617769.2220844798	779.9649701515448	592.4765837699313	1.000282	18.029697	0.03584385	0.0252058	-0.0558288907	0.0029807684	-0.095496019	0.0843834774	0.0150741138	-0.0667813197	0.1417829277	-0.0065008315	-0.0113192156	-0.0983423436	0.0659091105	0.0171196977	0.0494600409	-0.0321139445	-0.0529582	0.0808354376	-0.2313201329	0.0661923992	0.0263752789	-0.0148059396	0.0690648664	-0.0156823639	0.0464389818	0.0235293475	0.0257147326	-0.0280299105	0.1927585338	-0.0481259819	-0.0673141074	-0.0367073259	0.0009931695	-0.1226469456	0.0118735621	-0.0371268192	-0.0386245345	0.0166242064	0.1276882799	0.045236966	-0.1151426984	-0.0446032566	-0.1656083808	0.0819060712	0.0203450229	-0.115887009	-0.1532601638	0.1317694757	0.0267364829	0.0663922836	0.005384514	0.0315596555	0.066289306	-0.2145509683	-0.0621486647	0.0501295712	0.1592392665	-0.0987516503	0.0075299826	-0.107648535	0.0126841363	0.0842838583	-0.109175931	-0.0657568012	0.05043993	0.0537108406	0.0899453836	-0.0580141617	-0.0311481157	-0.0480134185	-0.0484794286	0.0016582591	-0.0489462728	0.0628855695	0.0173409468	0.0062139533	-0.0430761204	-0.0224884933	0.0811475393	-0.1019527425	-0.1072305097	-0.0228169034	-0.0314673018	0.0102417707	0.0058518957	0.1145748896	-0.0454338999	-0.1133212131	-0.1269111252	0.0709166241	0.0567855559	-0.047134686	0.009059747	0.020704917	-0.0106440086	0.0349931002	0.2572993184	-0.1802231942	0.019634882	-0.0622628433	0.0470738928	0.0438979379	0.1198873631	-0.189024413	0.0148128702	0.0764574144	-0.0033311953	0.1601934034	-0.1433079794	0.0050176435	-0.0351717877	-0.1003679931	0.0897877085	0.0258549876	-0.0493116688	-0.00715442	0.0	0.0	5.11857255364e-05	-0.0340785	-0.0068810999999999	4.7349537209999965e-05	0.0011613441622499	-0.0186498	-0.0060159	3.619105281000001e-05	0.00034781504004	0.000224321	0.000458937	5.0319911041000006e-08	2.1062316996900002e-07	-0.000425258	0.0	0.0	1.8084436656400002e-07	-0.000188811	0.0	0.0	3.5649593720999994e-08	0.0
791.2087876322706	1.2234941563197026	1.4969379505484608	626011.3456265276	805.428881100449	-9.173974480705963	84.16180777264428	648715.6825107211	786.0702522790111	0.0872867610046341	0.0076189786466801	617906.4415179882	779.3085415887248	575.2556526214657	1.155985	20.836178	0.0735339	0.0411267	0.0574513814	-0.0230480985	-0.0856964059	0.0233784058	0.0481762873	-0.1442435602	0.1396019101	-0.062706291	-0.0022152256	0.0207714887	0.0431812639	-0.0469502754	0.2658561791	0.0670551537	-0.1300447091	-0.156366431	0.1136602401	0.0509111008	-0.024924929	-0.0338304304	0.0777443803	-0.034713408	0.0382285615	-0.0132013183	0.0435325215	-0.0902792705	-0.059860942	-0.0249285576	-0.0022922489	-0.102105068	-0.1048133258	-0.0605184454	-0.0793771836	0.1147171817	-0.0539152893	0.0276256046	0.0310705383	-0.0190132068	-0.1820077956	-0.0472067648	0.0290691791	0.1526274436	0.0071701941	0.0817385258	0.0458841092	0.0599239228	0.0122047102	-0.0246367291	-0.1147958264	0.0289983006	-0.1302496283	-0.017935062	0.021167062	-0.0770476538	0.0190090341	-0.0502927689	0.0138362982	0.1304009158	0.0431906141	-0.0235764908	0.0794376955	0.0065132973	-0.0016036848	0.0801402271	0.1158296166	0.0271820508	0.0410589363	0.0015453914	-0.187438552	-0.0458698929	0.0110208285	-0.0495980804	-0.0204886801	-0.0409678115	-0.1273845729	-0.1054280695	-0.0638716018	-0.0758835351	0.0285752217	-0.13424735	0.0053580265	0.1352459657	0.0291800578	-0.0141665866	-0.0440010683	0.0479896441	-0.0591663898	-0.1650605324	-0.0440629636	0.1134678405	-0.1153039961	0.0659828581	-0.0619653637	-0.0144373431	0.0957985888	-0.0672289794	0.1657464058	0.0709906107	-0.0634797159	-0.1037622109	-0.1462810451	0.1190124058	-0.0289485387	-0.0034280361	-0.0423209116	0.0124041105	-0.0360585493	0.0067643836	-0.0565804573	0.0018520682	0.0882931893	0.0212145853	-0.0556345156	-0.00715442	0.0	0.0	5.11857255364e-05	-0.0125552	0.0215232999999999	0.0004632524428899	0.00015763304704	-0.0417618	-0.023112	0.000534164544	0.00174404793924	-0.000353651	-0.000577972	1.25069029801e-07	3.340516327840001e-07	-0.000425258	0.0	0.0	1.8084436656400002e-07	-0.000188811	0.0	0.0	3.5649593720999994e-08	0.0
792.2856084942492	1.0768208619786035	1.1595431687923432	627716.4854271028	817.4752872565471	12.0464061560981	145.11590127767823	668265.8452751741	784.8470937139903	-1.2231585650208672	1.496116875183907	615984.960511297	779.2792363504728	610.7814734406803	1.251261	22.553505	0.035600895	0.0203744	0.1503047557	0.0065284986	0.0249403459	0.070810268	-0.053075447	0.0052361201	0.0843846427	-0.0150144582	-0.1373965378	0.0560569023	-0.0428335712	-0.0008598659	-0.0145158628	-0.0633930254	-0.0755830386	0.0938946628	-0.0591462133	0.0345563932	-0.153271054	0.0061424132	-0.0519261251	0.0178564645	0.0212049223	-0.0767598889	-0.0148643402	-0.0695000149	0.0031418049	-0.0933646332	-0.0440350866	0.0351298638	-0.0558664333	-0.0318904054	0.0290652349	0.1007781026	0.0961528981	-0.0064718065	0.10160772	-0.0018887538	0.080161965	-0.038053094	0.074069039	0.0795391836	0.0288467698	-0.0058580484	-0.1152897362	0.0710971384	-0.0469714738	-0.0241032141	-0.1238110676	-0.1409741112	-0.0587918353	-0.0307312401	-0.0935210325	-0.097822968	0.0292091513	-0.0147184731	-0.0431502385	0.0022276537	0.0211200954	-0.0484554736	0.0453951706	0.1785199976	-0.1017406977	0.0904775378	0.0718438311	0.0524270116	0.1085140517	0.0742344288	-0.0522507855	-0.0356198353	0.0530864148	-0.0181991507	0.0408906038	0.0263782079	0.0325457778	-0.0159510557	-0.0937200379	-0.0346061661	-0.0574047772	0.0361950422	-0.13722726	-0.1012897688	-0.0403152897	0.0339035723	-0.0949296033	0.0035013698	-0.0924414748	0.0608735438	-0.07935146	0.1049028778	0.0340392544	0.0141212922	-0.0354787881	-0.1317732061	0.0602694012	-0.0414106071	0.1015610697	-0.0786793622	-0.0951990724	0.0877017891	0.0687385301	-0.0448420937	-0.0315265686	0.0534906406	-0.0894280714	0.0035210058	-0.0560662873	0.1351568491	0.0888778387	-0.0447810488	0.0867609543	0.0165379384	-0.0617435365	-0.00715442	0.0	0.0	5.11857255364e-05	-0.0268058	-0.0142506	0.00020307960036	0.00071855091364	-0.0337207	0.0080411	6.465928921000004e-05	0.00113708560849	-8.74681e-05	0.0002661829	7.65066851761e-09	7.085333625241e-08	-0.000425259	-9.999999999615351e-10	9.999999999230705e-19	1.80845217081e-07	-0.000188811	0.0	0.0	3.5649593720999994e-08	0.0
790.6758678797004	-1.6097406145488549	2.591264846128125	625168.3280473175	813.5627484832153	-3.912538773331789	15.307959652824623	661884.3457195634	784.4581322136416	-0.3889615003486142	0.151291048753445	615374.5611961153	778.197355391594	602.4195337479393	1.043408	18.807022	0.064763695	0.0325787	0.1587540881	-0.0251071372	0.0061995368	0.0589413258	-0.1051351382	0.0294424104	0.0767975746	-0.0785436248	-0.079466132	0.0040035904	-0.0300783089	0.0482079676	-0.0312265314	-0.0752123934	0.0046552401	0.176308478	0.0171240997	0.0094876725	-0.0888203468	-0.1208999752	0.0201406268	-0.0707430072	-0.0837714647	-0.0258743106	-0.0111591214	0.0037447977	0.1429484915	0.0982048226	-0.1279836676	-0.0303941599	0.0885721055	-0.0255867334	-0.0867602266	-0.0459306242	-0.0240471857	-0.0860223334	0.064525182	0.0598286238	0.0848079536	-0.1035974971	0.2097292709	-0.14651602	0.2033737207	-0.0027200938	0.0206371286	-0.0762116832	0.1025409695	-0.0141425407	-0.1083600451	0.1262316628	-0.0743882246	-0.1158134871	0.1193290777	0.0612819403	-0.0974541473	0.0663075467	-0.0818803185	-0.013790024	-0.0222311887	-0.1044761009	-0.127273627	0.0734230242	0.0238033674	-0.0105799831	0.0594624572	0.0492445387	-0.0071047921	0.05088148	-0.0535754974	-0.0045135351	-0.0830221469	0.0644867196	0.1249090555	0.0457977818	0.0876309642	0.1418137601	0.1248056143	0.0329325385	0.0397129082	0.030720071	-0.0195914793	-0.0981603304	0.0038399855	-0.0794796983	-0.1367613181	-0.099465563	0.0439776091	-0.1580503232	-0.1768842858	-0.0292760899	0.000127785	0.0041808141	0.0921469529	0.0918230843	-0.0187340554	0.1021019998	-0.0720262727	0.0219897454	-0.0602711993	-0.0348951077	-0.0365452731	-0.0906022317	-0.0848301152	-0.027934869	-0.0177247518	0.0090145851	0.1326093789	0.1182772709	0.146984737	-0.1076182567	0.0851916578	0.0118330366	-0.0676152521	0.00247103	0.00962545	9.26492877025e-05	6.1059892609e-06	-0.0352639	-0.0084581	7.153945561e-05	0.00124354264321	-0.0237005	0.0100202	0.00010040440804	0.00056171370025	-0.000481221	-0.0003937529	2.31573650841e-07	1.5504134625841e-07	-0.000425259	0.0	0.0	1.80845217081e-07	0.000150635	0.000339446	1.1522358691599999e-07	2.2690903225e-08	0.0
790.8323225570939	0.1564546773935262	0.0244780660783123	625415.7624010474	812.0730090739281	-1.4897394092871536	2.2193235075832374	659462.5720663841	784.7890084576684	0.3308762440267401	0.1094790888612428	615893.7877959703	778.3795041179743	591.1773106116235	0.997538	17.98024	0.0947927095	0.0452404	0.0685478229	-0.0579702686	-0.0196800623	-0.0132456598	0.0040870159	0.0202025155	0.0580165539	-0.091084145	-0.0157491846	0.0552389824	0.0305894479	-0.073654898	0.0021115339	-0.0036430147	-0.1657255265	0.0133628281	-0.0496412494	-0.0083623258	-0.0864096875	0.0588292712	0.0382227547	0.084171582	0.0347107802	0.012169172	-0.0275582186	-0.1078472511	0.0112859241	-0.0178502581	-0.1586906547	-0.1654691101	0.0464954167	-0.0916057331	6.09832e-05	0.0180861094	0.1015834603	0.0889148726	0.0421009208	0.024241897	-0.0362111254	-0.0975442349	-0.0599234125	0.1804862896	0.0609326932	0.0386208668	0.0740711076	-0.2234840197	0.0044961415	0.091057471	0.0112023236	0.0196456184	0.0436525069	0.0512187889	-0.1340136097	-0.0467192199	-0.1815709544	0.0902561939	-0.015953277	0.0460429847	-0.0274719516	-0.1151830126	-0.0767434456	0.0766321424	-0.0450915692	-0.0407118563	0.0322789965	0.0614056347	0.0620204793	0.0156549902	-0.0230634149	-0.0761034047	0.0642530175	0.0698068825	0.0233516997	0.0935596709	-0.0621109531	-0.0205386619	0.0353196643	-0.0583482018	-0.016133422	-0.0056632111	-0.1315499626	0.027503719	0.0930253502	-0.0150956231	-0.1581560447	-0.0326563587	0.0031012883	-0.1574451848	0.030606813	0.1629651369	-0.1234081746	-0.1597036845	0.0526300483	0.0036605509	-0.0466736549	0.003204157	0.0888131969	-0.1460657645	-0.1100427987	0.0079539003	-0.1466460097	0.0182711672	0.139112986	0.0224498643	-0.0215841659	-0.0584381767	0.0260277366	-0.0748016702	0.0618870739	-0.0325116833	0.0835859703	0.0071079182	-0.0732270951	-0.00714313	-0.00961416	9.24320725056e-05	5.10243061969e-05	-0.00979848	0.02546542	0.0006484876157764	9.60102103104e-05	-0.0237092	-8.700000000000374e-06	7.56900000000065e-11	0.00056212616464	-0.000900956	-0.0004197349999999	8.117217139359999e-07	1.7617747022499997e-07	9.64859e-06	0.00043490759	1.891446118396081e-07	9.30952889881e-11	-0.000188811	-0.000339446	1.1522358691599999e-07	3.5649593720999994e-08	0.0
792.2687303842623	1.436407827168409	2.063267445950671	627689.7411446909	815.0974339686463	3.0244248947182086	9.147145943791248	664383.8268622718	785.3126972483918	0.5236887907234404	0.2742499495293793	616716.0324595444	779.2957095794603	596.7246143466832	1.060514	19.115349	0.1135385495	0.0557568	-0.0096712546	-0.0208883073	0.1018206165	-0.0143796679	0.1443634506	-0.0027916185	-0.0229238125	0.0115105401	0.0990204915	0.0599433826	0.0182747495	0.0849673401	-0.007687911	-0.0453631869	-0.0253159199	0.1037753726	0.0467506125	-0.0391942641	-0.0593394059	0.0600877651	0.0069408739	0.0167249294	0.0278831911	-0.1208013349	0.0726226832	-0.020088486	0.0038323098	0.0309805976	0.0913287386	-0.0663685634	-0.1153431192	-0.138414344	0.0610349768	-0.0364790665	-0.022233921	-0.0717919247	-0.1497714871	0.015453606	-0.0423124026	-0.0055133816	0.0291316809	0.0996504446	-0.020131183	0.0532959286	-0.1319623558	0.0688359928	0.029499877	-0.0588966883	-0.1308806319	0.0135078681	-0.0750225266	0.1589684982	-0.0813903079	0.0484074726	0.0947237562	0.0612320496	0.0749443031	-0.058139396	0.0547959966	0.0421038518	-0.1083802782	0.0304573389	-0.0962546623	-0.0632968352	-0.0288200946	0.0541432778	0.0408784453	-0.0064268846	0.1029317831	0.0867211613	0.055414267	0.0082298056	0.0888957015	-0.1223907152	-0.0921465299	-0.0840241123	-0.0008129072	0.0451562344	-0.0110511599	0.041860426	-0.0365314995	0.1186215525	-0.1452005997	0.1404850499	0.0412379353	0.0083872891	-0.0963800428	-0.0340570502	-0.018656464	0.0398690907	0.0770686269	-0.0110498282	-0.017512654	0.0005321779	0.0204833544	-0.0209590192	0.081368098	-0.0407540177	0.0114885343	-0.1197316825	-0.1264609033	-0.14706653	-0.2257469584	-0.0753878209	-0.1016876626	-0.0246841027	-0.0749120888	-0.0396156622	-0.044586998	0.0166236883	0.0819445778	0.0023706562	-0.0785574968	-0.00715837	-1.5239999999999698e-05	2.322575999999908e-10	5.12422610569e-05	-0.0484156	-0.03861712	0.0014912819570944	0.00234407032336	-0.0399134	-0.0162042	0.00026257609764	0.00159307949956	-0.000431494	0.0004694619999999	1.86187072036e-07	2.2039456944400001e-07	-0.000425259	-0.00043490759	1.891446118396081e-07	1.80845217081e-07	8.08592e-05	0.0002696702	7.272201676804003e-08	6.538210224640001e-09	0.0
791.863890264211	-0.4048401200512899	0.1638955228031428	627048.4207043705	813.9710372665068	-1.1263967021395729	1.2687695305909057	662548.8495087129	785.8324776766822	0.5197804282903462	0.2701716936336957	617532.6829714732	779.1773260683482	599.5608592684711	1.007495	18.159708	0.06044658	0.0314659	0.0583076243	-0.0254978049	0.1161204562	0.0174250718	0.0496824076	-0.041861446	0.0167208611	-0.0395971174	-0.07686789	0.0455053168	-0.0258966404	0.0271963336	0.0044029757	0.0114448807	-0.1069055069	0.073545199	0.0031961645	0.0493564174	-0.0075992114	0.0298280903	-0.0989145258	-0.02733844	0.0003234442	0.0387810883	0.1827996292	0.0500786725	0.0264159996	-0.018195925	-0.0053685542	0.0592204726	-0.1000303139	0.0354280916	-0.0370605604	-0.1185302388	-0.1691863068	-0.09904118	-0.002534218	-0.0330358731	-0.0289889643	0.0768468768	-0.0342029803	0.0761540193	0.0274765617	-0.049971748	-0.1003984985	-0.0415505772	0.0842622827	-0.0775552485	-0.0252914797	0.0552358875	0.0951614848	-0.0705316063	-0.055961526	0.0700203643	-0.1089032016	-0.0137825441	0.028197142	0.0049229671	-0.0136746256	0.1041375793	-0.0340632753	0.0177805261	0.0691515383	-0.141974731	0.0087471944	0.0130788352	0.0538223514	0.0530834433	-0.032276464	0.0384884007	0.0594841281	0.0283206189	-0.0860540441	-0.1173545014	-0.0046331023	0.0582406322	0.0598783469	-0.0035420742	0.0567233415	0.0541099931	0.0188259856	0.1112754837	-0.0821614932	0.1185823527	0.1034251085	-0.1788401223	-0.0387780703	0.0191625673	-0.0473672086	-0.094911827	-0.0243409759	0.0367276996	0.0551722908	-0.0228250462	-0.0598032024	0.051626046	0.0157166233	-0.201998501	-0.0198090886	0.0616921636	0.0801300349	0.0020524424	0.1064712616	0.0561410984	-0.0098693941	0.0418252469	0.0392166542	-0.0369177126	-0.0601507858	0.0105023491	0.0802681812	-0.0023706562	-0.0835859703	0.00128758	0.00844595	7.13340714025e-05	1.6578622564e-06	-0.0305218	0.0178938	0.00032018807844	0.00093158027524	-0.0503921	-0.0104787	0.00010980315369	0.00253936374241	-0.000900956	-0.0004694619999999	8.117217139359999e-07	2.2039456944400001e-07	-0.000425259	0.0	0.0	1.80845217081e-07	7.775859999999998e-05	-3.1006000000000225e-06	9.61372036000014e-12	6.046399873959998e-09	0.0
792.0522542057661	0.1883639415550533	0.0354809744781555	627346.7733924355	813.6536699349567	-0.3173673315500309	0.1007220231351872	662032.2945986235	785.4795811467523	-0.3528965299299216	0.12453596083658	616978.1723984773	779.0594909337004	594.8211107869646	0.942198	16.982761	0.05755832	0.0296866	0.0221988893	-0.0145531752	0.0913272976	-0.0219938971	0.1176988245	0.042036781	0.0045235344	-0.0116642038	0.0477997826	0.0518886418	0.0037560236	0.0339969088	-0.0688090331	0.0260382613	-0.1404187902	0.0035940633	0.0113890108	0.0059683016	0.0068091056	-0.0470720436	-0.1443099515	0.146243637	0.1054477192	-0.0399528936	0.0558637803	-0.0473851807	0.0359739572	0.0871270935	-0.1030890539	-0.0093849897	-0.1068535628	0.176433636	0.0311584465	-0.0666847681	0.065914646	0.0642688287	0.0833521087	-0.0776232809	0.0872875826	-0.0720342392	0.0364871098	0.0160203188	0.1333631252	0.0456673725	0.0021997044	-0.0049422477	-0.0921434171	0.1631468655	-0.037843898	-0.0529303395	0.1008147233	0.0303433344	-0.0262956308	-0.0072525534	0.0493836884	-0.0407225405	0.1744715944	0.0324298232	-0.1084024594	-0.0445302772	-0.1584122526	-0.003181281	0.0747402551	0.01744761	-0.0041976512	0.015108236	-0.0488053446	0.0775155745	0.0856804143	0.020829695	0.1278815696	0.081893217	0.0145140709	-0.0297245918	-0.1525982559	0.1652961904	-0.1726146353	-0.0186707336	0.0579548931	0.0985248627	-0.0047493625	-0.0150767556	0.0187253246	-0.0507498957	-0.1465311049	-0.0495998914	0.0160259872	0.0756358945	-0.0332141054	0.0169718976	-0.1312403532	-0.0009765052	-0.052283842	0.0084468514	0.0605401795	-0.0768648791	-0.0849364157	0.04958379	-0.1291513738	-0.0661418944	0.0254182855	-0.0929842727	0.0420854097	-0.0758310445	0.0480613072	0.0035045429	0.0345889038	0.0354993186	0.0827123232	0.0141904974	0.0785574968	-0.0071079182	-0.0882931893	-0.00715348	-0.00844106	7.12514939236e-05	5.11722761104e-05	-0.0484271	-0.0179053	0.0003205997680899	0.00234518401441	-0.0410457	0.0093464	8.735519296000009e-05	0.00168474948849	-0.000474092	0.0004268639999999	2.2476322446400002e-07	1.8221287449599998e-07	-0.000425259	0.0	0.0	1.80845217081e-07	8.82058e-05	1.0447200000000016e-05	1.0914398784000035e-10	7.78026315364e-09	0.0
792.5725035129999	0.5202493072338257	0.2706593416772755	628171.1733248642	813.760888628048	0.1072186930912266	0.0114958481481906	662206.7838607102	786.1373934970682	0.6578123503159077	0.4327170882281384	618012.0014543642	779.6874916606114	593.2739271923454	0.948493	17.09622	0.0118602025	0.00708087	0.0193336226	-0.0195492359	0.0975978798	-0.0080471329	0.0704749667	-0.1487446984	-0.0257207589	0.0048626779	-0.0098788588	0.0522325255	-0.0208533884	0.1179816234	0.0542619409	0.0558965006	-0.0987653048	0.0957575433	0.009330419	0.0403159138	0.0224471899	-0.0179684651	-0.0434292064	-0.0164868876	0.103987398	-0.1255793525	0.042434925	-0.0461840423	0.1200802426	0.1603329436	0.0478439709	-0.0113262215	-0.0619564739	-0.1291534878	0.0255341808	0.089544544	0.0381424262	-0.149268015	0.033747459	-0.1370662372	-0.082027027	-0.0525646326	0.099900738	0.1748448091	0.0392207661	0.0440703796	-0.1329681552	-0.1335104893	0.0152832101	0.0469454259	0.0271774153	-0.0173000294	0.0473152547	-0.0139671018	0.0832649946	0.008308999	0.0202365763	-0.1794287693	-0.1187506332	0.0387224608	0.0693667824	0.0015827767	0.0487703928	-0.0751923589	0.0303063407	-0.0269340277	0.0069144484	-0.0124626508	0.0226608071	0.0639612746	-0.0611070015	0.1582206653	0.0527079455	-0.0483692409	0.070599074	0.003988682	-0.1237218034	0.0019945374	0.0097644804	0.0627377027	-0.0197100307	-0.0494494195	0.1000485966	0.0584985295	0.0495428703	0.1354784799	-0.1665618645	-0.1205352217	-0.0606932006	-0.0159107126	0.0070157522	0.1298194004	-0.0574527145	0.0564147827	-0.0651177903	-0.0071480681	0.0070360237	0.0451411817	0.0922615766	0.0750580627	-0.0336717582	-0.0427320026	0.1364080753	-0.1791240947	-0.1076411608	0.1160303553	0.1047970551	0.0046288657	-0.0786256935	0.0019020491	0.0134085211	0.0183924805	0.0768132552	-0.0118330366	-0.092661062	-0.00715754	-4.060000000000175e-06	1.6483600000001417e-11	5.12303788516e-05	-0.048422	5.100000000000937e-06	2.601000000000956e-11	0.002344690084	-0.0465664	-0.0055207	3.047812849000004e-05	0.00216842960896	-0.000522329	-4.8236999999999965e-05	2.72827584241e-07	2.3268081689999966e-09	-0.000425259	0.0	0.0	1.80845217081e-07	9.83595e-06	-7.836985e-05	6.1418333890225e-09	9.67459124025e-11	0.0
792.6178807716049	0.0453772586049581	0.0020590955985012	628243.10491887	815.5578739242575	1.7969852962095274	3.229156154793243	665134.6457198551	785.9023833462163	-0.2350101508518491	0.0552297710034089	617642.5561492632	779.4992230528895	599.1238020134291	0.944705	17.027941	0.0800067725	0.0367566	-0.0197190094	0.0181536728	0.1253927629	-0.0132016167	0.0928251158	-0.0448196807	-0.0613804181	0.0028458377	-0.0579670149	0.0603134932	-0.0366744862	-0.0170556514	-0.0405291739	-0.0099815694	-0.0565803917	0.0624839236	0.0026168694	0.021245456	0.0776927391	0.0407939409	-0.0599369119	0.0126595441	-0.0132979892	-0.0696616803	-0.0357284509	-0.0419662838	-0.0621210681	0.1020690667	-0.0199706662	-0.0892934808	-0.0133317607	-0.0302272844	-0.036664583	-0.094913336	-0.0334608463	-0.1375339452	-0.0593211095	0.1002878435	-0.0414987397	0.0339831642	0.129649034	0.06582428	0.1055327168	-0.0194539144	0.0783006054	-0.0162615818	-0.0935488718	0.0560095306	-0.1074221775	-0.089987114	0.0582468882	-0.0244203275	0.0139029323	-0.1003870694	0.0795310708	-0.025403586	-0.0318592243	-0.2406524298	-0.030609781	-0.043121597	-0.0193050628	0.0112894476	0.1404738661	-0.1021005017	-0.067959596	-0.0549553416	0.048342569	0.0461736577	-0.021221799	0.0153060921	0.0511059478	0.0828401586	0.0678860216	-0.0158355304	-0.0582553056	-0.0729551745	0.0215998331	0.064138606	0.1077560437	0.0013034982	0.0693607276	0.0569023405	0.0481553871	0.0325559166	0.0054818191	-0.0397983294	-0.0135175405	-0.0929990196	-0.0400473455	0.0169654098	0.0203569423	0.0431243582	0.0004679877	2.2696e-05	-0.0315846055	0.0679303708	-0.0961459006	0.1474279103	-0.1170801333	-0.012896028	0.0780981684	-0.1907191358	0.12731297	-0.0823208886	0.0048873872	-0.0856749522	-0.0507275323	0.1861720439	-0.017999456	-0.0243196124	0.0750362016	-0.0165379384	-0.0966728009	0.00966123	0.01681877	0.0002828710243129	9.33393651129e-05	-0.0268899	0.0215321	0.0004636313304099	0.00072306672201	-0.0538783	-0.0073118999999999	5.346388160999994e-05	0.0029028712108899	-0.000900957	-0.000378628	8.117235158489999e-07	1.43359162384e-07	-0.000425259	0.0	0.0	1.80845217081e-07	0.000318088	0.00030825205	9.501932632920252e-08	1.01179975744e-07	0.0
