global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02
749.69785263215	-1.3939880400245102	562046.8702412569	1.9432026557313755	872.6435166178522	-2.9850685725341464	761506.7070951718	8.910634382731047	721.941026548958	0.4617471069522025	0.2132103907787287	521198.8458145633	736.9395331799398	574.4505520470229	1.060407	23.843678	0.24340665	0.135741	-0.0535737032	-0.0141351919	-0.0885955196	0.0580940694	0.089647505	-0.1278433064	0.0827172882	0.1386395632	-0.0796862838	-0.0444422614	0.0635294298	0.2371911166	0.0827233795	-0.0383894249	0.1832312119	0.1794909043	-0.0405194935	-0.0640467298	0.0524679621	-0.0089517137	0.004290153	0.0890304634	0.0417916027	-0.0836535376	-0.0073865362	0.0223550167	0.0328433155	0.0842145933	-0.0186406575	-0.064867201	0.0790544307	0.0458673279	0.1962009732	0.1437948482	0.0246176992	-0.0525737449	0.1718283527	0.0104157303	-0.0086533999	0.0379665376	-0.0354126175	-0.0029617139	0.0172829167	0.1813867393	0.096348735	-0.0558681333	-0.1762443523	-0.0236784457	-0.0579835813	-0.0205381486	0.0115812225	-0.0794561578	0.0860937494	-0.0041365858	0.1504076995	-0.0266228506	-0.0518243786	-0.1840538883	0.0036423459	0.1017125491	-0.0540496956	-0.0304532153	-0.090578509	-0.0623323562	0.0305153773	7.50486e-05	-0.1262229048	0.1058291357	0.0185549334	-0.0359967721	0.0368166606	0.1471461502	0.1946522167	-0.0387831431	-0.0783303192	-0.0375078783	-0.1499464744	0.0446467274	0.027009047	0.0031658391	-0.1273474463	-0.1422534376	-0.0464981358	-0.0656300099	-0.070948569	-0.007364372	0.0077152935	-0.1212421184	-0.0240025101	0.181962836	-0.0115942988	0.0160977804	-0.0400185343	0.1523046612	0.1911548943	-0.0255286317	0.0229183329	0.0979183366	0.0565737216	-0.2351499343	-0.1350776471	-0.0071208741	-0.0424152983	0.0100020866	0.136902026	0.07271482	-0.0074706743	0.0089331133	0.1510031073	0.008646174	-0.0861242013	0.0549465319	0.0882931893	0.0212145853	-0.0556345156	-0.0190112	-0.0100922299999999	0.0001018531063728	0.0003614257254399	-0.00762172	-0.06145352	0.0037765351203903	5.8090615758400006e-05	-0.0051716	-0.1186126	0.01406894887876	2.6745446560000003e-05	-0.0013906	-0.001064966	1.9337683600000004e-06	1.134152581156e-06	-0.000232077	0.0	5.3859733929e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.114374225545	1.416521593395032	564172.8031682321	2.0065334245544006	872.5582250823845	-0.0852915354677179	761357.8561589213	0.0072746460224409	722.0371951043671	0.0961685554091218	0.0092483910494773	521337.7111141819	737.0582644217914	572.6040592840326	0.991686	22.298466	0.24752217	0.152293	-0.1108229139	0.123083198	-0.0500410008	0.1431710136	0.0319696907	0.0486905462	0.0681914861	0.2029715757	0.0943895159	-0.0185872734	0.1298436595	0.0493109075	0.0998172693	0.1678936643	-0.0547534617	0.1067344673	-0.0630630252	-0.0238304211	0.0047728451	0.0214269601	-0.1555196666	0.1309075494	0.0696656613	-0.0534316644	0.0068635358	0.1376552599	0.1687555305	0.1376737282	0.0852100741	0.0363892328	0.0336977233	-0.0655227229	0.0227848178	-0.0376087441	0.0094987584	0.0935133688	0.0678700885	-0.0891415205	-0.1089711022	-0.0275304481	-0.113456947	0.0168036934	0.017924183	-0.0820320716	0.0888452311	-0.0546047169	-0.1001716895	0.019529622	0.0464319	-0.0247967124	-0.0076707745	0.0554328836	-0.0078017049	0.0183494947	0.0161931074	0.077714403	-0.15015711	-0.0752103575	0.0203891606	0.0830667388	0.0459002166	-0.0663158931	-0.0269373483	0.0124813643	-0.0452484193	0.0590947066	0.032092701	-0.0093063545	0.0942576618	-0.191570812	-0.0411229453	0.0377001168	-0.0279565848	-0.0287791693	-0.1027532647	0.2112926134	-0.1571173984	0.1415785904	-0.0176548385	-0.0337207248	0.0441822226	0.1186257852	-0.0589953391	0.0104518853	-0.0653628196	0.0091757093	0.040935776	-0.0456734938	-0.0578932685	0.0232856307	0.0258894704	0.1958389557	-0.0257306726	0.1375066806	-0.0570624294	-0.0158640376	-0.0045606887	0.067263162	0.0164171006	-0.0416070263	-0.0629914201	-0.1047214966	0.0928175889	0.0811404266	0.0541556131	0.0160061799	0.0467146918	-0.1387608219	-0.0295695542	-0.0507374396	0.1175176902	0.0118322054	0.0867609543	0.0165379384	-0.0617435365	-0.0190517	-4.050000000000234e-05	1.6402500000001892e-09	0.00036296727289	0.0392341	0.04685582	0.0021954678678724	0.00153931460281	0.142388	0.1475595999999999	0.0217738355521599	0.0202743425439999	-0.000750626	0.000639974	5.63439391876e-07	4.095667206760001e-07	0.000189274	0.000421351	3.5824647076e-08	1.77536665201e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.9781733277066	1.863799102161579	566976.1295079298	3.473747093218308	873.2652932631003	0.7070681807157371	762592.2724178885	0.4999454121806622	721.9683389445646	-0.0688561598025216	0.0047411707427504	521238.2824383737	737.0444314647111	575.7888614277125	1.065382	23.955559	0.32054984	0.209096	-0.123632749	-0.0393516822	-0.0642737218	0.0476452781	-0.0182746691	-0.0064215324	-0.1390984791	0.0503370328	0.0160963691	-0.0122692126	-0.014691404	-0.0268127191	0.0392707687	0.0700223817	0.0115415266	0.1377241585	0.153452582	0.0903619897	-0.0489180959	0.0829535285	0.0062079343	0.0205352156	-0.1349574822	-0.0294704491	-0.1940476529	0.049938162	0.082799129	0.0411244521	0.0350575998	-0.0134069713	-0.0185137805	-0.1678674004	-0.0339593268	-0.0751068809	-0.0494850383	0.0966898674	0.1321364841	-0.016512441	0.1572346232	-0.0039446437	0.0393841113	0.0511457864	0.0781871315	0.1086788945	-0.0011838961	-0.0451997755	0.0332037473	0.0538786596	0.102582663	0.1049771808	0.0205001335	-0.0131034047	-0.0720629239	-0.0194825634	-0.0495889755	0.0205426951	0.0445650709	-0.0277971232	0.0035358628	0.0266279597	0.1013550092	-0.0145464911	0.0933006095	-0.1171068571	-0.059075623	0.0066703858	0.1199365859	-0.0031062006	-0.0985269183	-0.0990149112	0.0137752329	-0.0997414751	0.1018444713	0.0648338201	-0.1827216151	0.0716970152	-0.0517663925	0.0952284132	-0.0072553486	-0.0227019113	0.1363031937	0.0666531856	0.0448582396	0.0561147626	0.0806716802	0.0511297764	-0.0465766044	0.0147163348	-0.0664962213	0.0154996778	-0.0161942736	0.0569796122	-0.1353082797	-0.0882545653	0.0148235383	-0.0092967959	0.1174683796	0.0487446175	0.0103492808	0.0629915	-0.0361444371	0.1035035056	0.0818078495	0.0144522069	0.0733196912	0.0129320217	0.0184162696	-0.1137162485	0.1122953987	-0.0489660124	-0.0048512464	0.0420389096	0.0851916578	0.0118330366	-0.0676152521	-0.019006	4.570000000000268e-05	2.088490000000245e-09	0.0003612280359999	-0.0682579	-0.107492	0.011554530064	0.0046591409124099	-0.038535	-0.180923	0.032733131929	0.001484946225	-0.000903639	-0.000153013	8.165634423210001e-07	2.341297816900001e-08	-0.000232077	-0.000421351	5.3859733929e-08	1.77536665201e-07	-6.74188e-05	-6.74188e-05	4.54529459344e-09	4.54529459344e-09	0.0	0.0	0.0
753.4507105756192	0.4725372479125553	567687.9732669054	0.2232914506647718	877.2100605706911	3.944767307590837	769497.4903664355	15.56118911103746	722.2825793950999	0.3142404505352942	0.0987470607526247	521692.1244976388	737.3071592640486	585.928555485208	0.939741	21.13047	0.0894942899999999	0.0597934	-0.0704435233	0.0217376886	0.1008874443	0.0807142122	0.0250058694	0.0714112178	-0.0443594928	0.0576716229	0.0260195126	0.0966053742	-0.0634583969	0.043214522	-0.1083018151	-0.0283554772	0.0156543276	0.0729513876	0.0588750847	0.1104999451	-0.0635158737	-0.041430433	-0.0905001364	-0.1006998057	0.0180251289	-0.0597272642	-0.0895960033	0.0879168887	0.0585372796	-0.03247024	-0.0344089786	-0.2114047077	-0.0081472684	-0.1078124283	0.013154431	0.0082471695	0.1301840612	0.0149098178	0.0121181876	0.0525134091	0.1042946652	0.0634060837	0.0786702917	0.0541985738	0.0386745164	-0.02682581	0.0381536629	0.0208093933	-0.0152958985	-0.0883877562	-0.0576837257	0.0744946174	-0.0268546067	-0.0351418107	-0.0613134163	0.0418689622	-0.0618849872	0.1275426951	0.0921685199	-0.0263895177	-0.0512358375	-0.1799534937	-0.1447042362	0.0674447646	-0.0764392565	-0.0638433508	-0.0355602221	0.0729219853	0.04106224	-0.0437018786	0.0029704502	-0.0841911908	-0.1169565394	-0.0224496014	0.1326512727	0.1604126989	-0.0703978872	0.0112470356	0.0003777754	0.140027582	-0.0969810349	-0.0523958973	0.0594095292	-0.0566278492	0.0608594106	0.0605951073	-0.0430394952	-0.0059261474	-0.0261122216	0.0895680194	-0.0212166708	-0.0557537532	-0.0735134833	-0.0119140708	-0.0139528591	-0.152077074	-0.0300509684	0.0637351647	-0.111417523	0.0029129113	0.1630707277	-0.0525007723	0.0162420873	-0.1017569166	-0.0672043965	0.0020885046	-0.0854503092	-0.0583739417	-0.0163120813	0.1342023659	0.1001153016	-0.064752346	-0.1443374048	0.1303079795	0.0835859703	0.0071079182	-0.0732270951	-0.0190112	-5.200000000000343e-06	2.7040000000003568e-11	0.0003614257254399	-0.017342	0.0509159	0.00259242887281	0.000300744964	-0.0101253	0.0284097	0.00080711105409	0.00010252170009	-0.00103949	-0.0001358509999999	1.0805394600999995e-06	1.845549420099997e-08	-0.000232077	0.0	5.3859733929e-08	0.0	0.0	6.74188e-05	4.54529459344e-09	0.0	0.0	0.0	0.0
752.7135470262231	-0.7371635493960866	566577.6838767981	0.5434100985582366	875.5509982785663	-1.6590622921247586	766589.550586594	2.752487689150258	722.1348755372707	-0.1477038578292422	0.021816429617641	521478.7784672294	738.024564359618	583.8634252147637	0.963233	21.658697	0.1675151999999999	0.0906586	-0.0111914251	-0.056391834	-0.0020126364	-0.0100843184	0.0091197403	-0.0622765658	-0.0737302498	-0.028957276	-0.0092974053	0.0745263394	-0.1552749557	0.0524900178	-0.0449863009	0.0464573493	0.0537650006	0.0432663034	-0.0486035814	-0.0411836948	0.0903683186	0.0849512679	-0.0104741307	0.074184109	-0.1240536112	-0.0741647674	0.0046029239	-0.0029337289	-0.1296763993	0.011938228	0.016297956	-0.1264146451	-0.0784680072	-0.0625369101	0.0027282633	-0.0743736991	0.0960140546	-0.0708645507	-0.032684496	-0.0657035404	0.0486460303	0.0649326843	-0.0390231855	-0.0815733969	-0.1034230097	0.0821196661	0.0646898775	-0.0810426603	0.0745468499	0.0355863482	-0.0163467262	-0.0174868466	-0.008025061	0.1155074629	-0.0672587625	0.0146088814	-0.001193778	0.01309458	-0.0871312025	0.0142342838	-0.1699798499	-0.0022596421	0.1397462483	-0.0431974281	0.0042244337	0.0148442587	0.0094334168	0.0426174779	-0.0922465881	0.0488415848	-0.0409155361	-0.0501045872	0.0366558656	-0.0945806769	0.1179720177	0.0063178194	0.062523581	-0.0345669505	0.0014045038	0.1215328365	0.1106298929	0.0540473896	0.0226360868	-0.0581865444	0.0928567296	-0.0545969511	0.0119228179	0.0268461452	-0.0249288284	-0.0066746691	-0.1727060737	-0.0325058226	0.0485540324	0.0460112983	0.0091880857	-0.0768865911	0.0181998585	0.128006393	-0.0354538596	-0.1064510685	-0.0311519821	0.0331442647	-0.1681975074	0.1073625507	-0.0476363265	0.0965453287	0.0009449199	0.0354413688	0.0555655354	-0.0781875971	-0.0769373484	-0.0797872528	0.0455951319	0.0075131191	0.0819445778	0.0023706562	-0.0785574968	-0.0134172	0.0055939999999999	3.129283599999998e-05	0.00018002125584	-0.0809598	-0.0636178	0.00404722447684	0.0065544892160399	-0.0573238	-0.0471985	0.00222769840225	0.00328601804644	-0.000414665	0.0006248249999999	1.71947062225e-07	3.9040628062499995e-07	-0.00062935	-0.0003972729999999	3.960814225e-07	1.5782583652899996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8998048697985	-0.8137421564246097	565353.316563241	0.6621762971425739	875.558567733378	0.0075694548116871	766602.8055313244	5.729664614617356e-05	722.2466558711552	0.1117803338845533	0.0124948430433422	521640.2319170669	737.1623165939675	585.5220978704059	1.040712	23.400826	0.350848265	0.213782	0.0638366911	0.0965921377	0.1225928209	0.0458783234	0.0382526255	0.028315056	0.0957865553	0.0408133637	0.0851221373	0.0788025565	-0.036231197	0.0798922909	-0.1181390333	0.0802279556	-0.1260591725	-0.0195294887	-0.0184356571	0.0504258047	0.0634228101	0.0394554634	-0.1850459121	0.0628276691	0.0568918881	0.0111520412	0.0109342676	0.1939547341	0.0498289665	-0.0041635503	0.0310546955	0.0751722648	-0.06364922	-0.0446138647	-0.0437134536	0.0775564359	-0.0390915045	0.0028059911	0.0207139845	0.0263901402	-0.1193841511	-1.03545e-05	-0.0416740133	-0.052947751	0.0448240931	0.0584188859	-0.0869687599	-0.0298270117	-0.027664308	0.0555627466	0.1518741792	-0.2116230875	0.121390602	0.0152555751	-0.0021982441	-0.0300936659	0.0248621665	0.1309272793	0.027100059	-0.0246115453	0.1085243291	-0.0778313757	0.1131745109	0.0469723606	0.0045776566	0.123798936	0.1549621675	-0.0596076566	-0.0460157557	0.0005730029	0.1596389667	-0.0625084482	-0.0487384667	-0.0057366365	0.0361081822	0.0356390317	-0.049695276	0.0473245921	-0.0869201689	0.1300580282	0.0479207232	0.0942156317	0.0725281384	0.0365418656	-0.0399634845	-0.1119139355	0.0811519994	-0.1260671816	-0.0080849974	0.0054444443	-0.0045147639	0.1103632205	0.0452461187	0.1122701693	0.0816758986	-0.014975038	-0.0692695961	-0.1095845215	0.0056960501	0.0274256294	0.0495870762	0.0780146193	-0.0312524184	-0.0894574944	0.0705635988	-0.1027238497	-0.0263123052	-0.1164044006	0.0018230147	0.1048054765	0.0436196894	0.0549093198	0.0514851714	-0.0038580061	0.0802681812	-0.0023706562	-0.0835859703	-0.00465175	0.00876545	7.683311370250001e-05	2.16387780625e-05	0.0306132	0.111573	0.012448534329	0.00093716801424	0.116857	0.1741808	0.0303389510886399	0.013655558449	-0.000971915	-0.00055725	9.44618767225e-07	3.105275625e-07	-6.00197e-05	0.0005693302999999	3.6023643880899997e-09	3.241369904980899e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.3560458850957	-1.5437589847027766	563034.1955963158	2.383191802850548	874.1322661767135	-1.426301556664498	764107.2187712367	2.0343361305435703	722.0798892101349	-0.1667666610203468	0.0278111192278752	521399.3664017206	737.5941094960541	574.6255754415805	1.008817	22.683674	0.272356015	0.166638	0.0818739878	0.0083338079	-0.0437896689	-0.0555133585	-0.0260196235	-0.0396912502	0.0057431021	-0.0751248762	-0.0080556097	-0.0226796043	-0.0780641962	0.1636421745	-0.0356881444	0.1115653546	0.0204929019	0.059847073	-0.022399433	-0.0305573561	0.0731497309	0.0441277505	-0.0139913491	0.0827400549	-0.0184340238	0.0438527962	-0.016110793	-0.0130849605	-0.0401843808	0.0106899259	0.0011521746	0.0538154284	-0.0142521636	0.0044316965	0.0223023351	-0.0325722315	0.0851861432	0.0542034727	-0.1071971273	0.0471389766	0.0530461648	-0.068042746	-0.1148287401	-0.069787195	-0.1054659998	0.1063542255	0.0523339777	-0.0456688042	-0.0344151638	0.0845687267	-0.1729327833	0.1197089102	0.0155972366	0.0322543257	-0.0826697296	0.0246377322	-0.0236214859	0.0902169454	-0.0585110874	0.0571832753	-0.1171471898	0.1517326726	-0.1071389538	0.0935076472	-0.0214051856	0.0778125558	-0.0439985778	0.0807082229	0.1531424462	0.0327982512	0.0252741996	0.0263609961	0.041968198	-0.071106728	0.0773629236	-0.069233934	0.0163686285	0.0206723445	-0.0714275378	-0.0346452155	0.0391195176	0.0502821787	-0.015235742	0.1106490797	-0.0089052597	0.0512882765	-0.0331046834	0.0888178746	0.1269177684	-0.0141854193	-0.0565868879	-0.0165014037	0.0483526024	0.0683141484	0.0762230208	-0.079370233	0.0661289299	0.0884108381	-0.0400994891	0.0243911067	-0.0159347642	-0.0253479262	-0.0220264152	-0.0339151659	-0.1569839004	0.0692411413	0.0651187952	0.0210753843	-0.0381290106	-0.0988214579	-0.0641618849	0.0657538128	-0.0512205733	-0.0944845117	0.0785574968	-0.0071079182	-0.0882931893	-0.0127234	-0.00807165	6.515153372249999e-05	0.00016188490756	-0.0658964	-0.0965096	0.00931410289216	0.0043423355329599	-0.0162223	-0.1330793	0.01771010008849	0.0002631630172899	-0.000814053	0.0001578619999999	6.62682286809e-07	2.4920411043999983e-08	-0.000596067	-0.0005360473	3.552958684890001e-07	2.8734670783729e-07	1.05879e-22	1.05879e-22	1.1210362640999999e-44	1.1210362640999999e-44	0.0	0.0	0.0
750.7099810930785	0.3539352079827722	563565.4757127702	0.1252701314498082	876.5670624182031	2.4347962414896074	768369.814916478	5.928232737571919	721.8176441986485	-0.2622450114863568	0.0687724460494794	521020.7114764868	737.1317778323909	577.6161996174437	0.967551	21.755772	0.2927853	0.173324	0.0993025749	0.069570674	0.0945971946	0.0747398218	-0.0041541291	0.0165910268	0.1153665908	-0.0212735026	0.0612835091	0.0547134958	-0.0045337422	0.0185135951	0.0092275059	0.1133966474	-0.1557190128	0.0442532873	-0.0768082137	-0.0319754766	0.0259356974	-0.0063558146	-0.1386834635	0.0433581816	0.0941428403	0.0685284334	0.0417477063	-0.0204314917	-0.0883203974	0.0254544189	0.0061495734	-0.0506261314	-0.0031279635	0.031545436	0.0603181351	-0.0593707451	-0.1652834606	0.0463012788	-0.1372159636	-0.0478793465	-0.019605962	0.0302368182	-0.0293005978	0.0108564125	0.0289017525	-0.0756693267	0.0265525977	-0.0777000988	-0.0308446771	0.2352267678	-0.0110023171	0.020619479	-0.0143953504	0.0165510233	0.0220560361	-0.0747232087	0.0298605836	0.0763649996	-0.0719080641	0.0523627432	-0.0943091058	-0.0960722058	-0.220969818	0.1014645122	-0.0387335276	-0.1041655726	-0.0187690076	0.0489027238	0.1253068072	0.0008825478	0.1664792482	0.0052564838	-0.0721442614	0.0066638403	-0.0066322898	-0.0518036318	0.0332735016	0.0486511367	-0.1055048816	0.0166196447	0.0109355529	0.0649800652	-0.0103101164	0.1469546384	0.176355452	0.0051822594	0.0628162732	0.1309519787	0.0570651529	-0.0856871815	-0.0320712407	-0.0301528992	0.0791641651	0.1058870657	-0.0190776841	-0.1370691187	0.0610602217	-0.0811443701	0.0615861267	0.054395289	0.0066754496	-0.0570175814	-0.0089932283	-0.0397248679	0.0486785092	-0.1017733785	-0.2030951071	0.0305801243	-0.1074419326	0.0710552216	-0.0908210143	-0.010154786	-0.0121786438	-0.0120442714	0.0768132552	-0.0118330366	-0.092661062	-0.0110744	0.0016489999999999	2.7192009999999983e-06	0.00012264233536	0.0423733	0.1082697	0.01172232793809	0.00179549655289	0.122037	0.1382593	0.01911563403649	0.014893029369	-0.000458367	0.000355686	2.10100306689e-07	1.2651253059600002e-07	-0.000232077	0.00036399	5.3859733929e-08	1.324887201e-07	-0.00017247	-0.00017247	2.9745900900000004e-08	2.9745900900000004e-08	0.0	0.0	0.0
751.6131981893011	0.9032170962226472	564922.3996923496	0.815801122908871	876.1687198587366	-0.3983425594665277	767671.6256588972	0.1586767946823442	721.9529243675015	0.1352801688530007	0.0183007240848963	521216.02500278736	737.9174622466916	573.9069347289892	0.9939	22.348261	0.3331133	0.199306	0.0722028026	0.0020027457	-0.0393408963	-0.0830997796	-0.0202574337	-0.0302748841	0.0169009964	-0.0756498789	-0.0109043228	-0.0302035023	-0.0852186808	-0.057872929	0.0363481794	0.1245713087	-0.0537459587	-0.012267615	-0.0888271793	-0.0178016976	0.0279309217	-0.1553708572	-0.0013641681	0.0548939708	-0.0355635642	0.1122433446	0.0308515004	0.0260361882	-0.0211367078	0.0073968515	0.1045489726	-0.0377395194	0.1298573	-0.1136995647	-0.0147575419	-0.0839826461	0.0067293382	0.1224363098	-0.1734561166	0.0328981607	-0.0544585223	0.0611981106	0.0260671277	-0.0581306389	0.0621166032	-0.0071245226	-0.1049052825	-0.0035937433	-0.0166870545	-0.0087353676	-0.1721039175	0.0272198921	0.0889843454	-0.0522966533	-0.2068813439	0.0618532107	-0.0261624476	0.0127644412	0.0266779368	0.011682683	0.1423985316	-0.0599234248	0.1543164292	0.0816579216	0.0488784873	-0.0800913007	-0.0186661172	-0.1021432517	-0.0588205932	0.0011417589	-0.0050417039	0.053977591	0.0587577353	-0.0417232628	0.0528704394	-0.0460522786	0.0567077085	0.0479540116	-0.104055226	0.0339348908	-0.0098384018	-0.0781725015	0.212593271	0.1429635583	0.0368163992	0.0215584574	-0.0401255904	0.0058086289	-0.0182549195	0.0838403543	0.0148521178	-0.026987282	-0.1302400942	-0.0034446879	0.0566196578	-0.0869909503	0.028101175	-0.12276053	-0.0163951969	0.0179817393	-0.0981517407	0.056568719	0.0665318926	0.0049785242	-0.0383345304	0.0122157527	-0.057945249	-0.044150161	0.2237112044	-0.0962094197	0.0006591576	0.0329018763	-0.0159236953	-0.1377160397	0.0750362016	-0.0165379384	-0.0966728009	-0.0190404	-0.0079659999999999	6.345715599999999e-05	0.00036253683216	-0.0743712	-0.1167445	0.01362927828025	0.00553107538944	-0.0424657	-0.1645027	0.02706113830729	0.00180333567649	-0.000785419	-0.000327052	6.168830055609999e-07	1.0696301070400001e-07	-0.000610557	-0.0003784799999999	3.72779850249e-07	1.4324711039999997e-07	0.0	0.00017247	2.9745900900000004e-08	0.0	0.0	0.0	0.0
753.2819259835062	1.6687277942050969	567433.6600134205	2.784652451152608	878.9923968411781	2.823676982441498	772627.6337045991	7.973151701169923	723.0268832590076	1.073958891506095	1.1533877006450002	522767.8739152346	738.1767465645368	585.6971212649635	0.926707	20.837389	0.23047869	0.135548	0.1024749369	0.0064528001	0.1133902925	0.062737305	0.0197093354	-0.0018706578	0.0573447241	-0.0076018292	0.0334984694	0.1105202646	-0.057290291	-0.0524865741	-0.0161707432	0.0794478749	-0.0569718956	-0.0072170439	-0.005450876	-0.0442529653	0.0033057411	-0.1173554954	-0.0995201496	0.0093229152	0.0143106234	0.0546614734	0.0166289747	-0.0125370629	-0.094181057	-0.1158042498	0.0168959071	-0.0279162342	-0.0104453452	0.0456411848	0.0135790387	-0.0460832862	-0.0758532868	-0.0202347815	0.0048026075	-0.0376958624	0.0113576788	-0.0288986118	-0.0332826769	-0.0154371362	0.0995814161	-0.0883569666	-0.0736054833	-0.1141339936	0.1731983676	-0.1339295508	-0.0243283714	0.0195748231	0.0423005478	0.0033520576	-0.0021631934	-0.0162094026	-0.1153132553	-0.1371198961	0.0919521884	0.0477505827	-0.0995405129	0.0352424774	-0.1310747479	-0.0401463239	0.0309990556	0.068260866	0.0940148292	0.1596778637	0.0081898044	0.0387943494	0.0911327868	0.0012956424	-0.0444197579	0.0005027066	-0.0159388245	0.0160373318	0.1070719222	-0.0231542059	0.0655720149	0.0158388374	-0.022256448	0.0148785531	0.0722388193	-0.0015563573	0.0916871193	0.0860108452	0.0325500981	0.047561286	-0.0085494475	0.0614929461	0.0309330201	-0.0154888851	-0.000255382	-0.0274976446	-0.0508188847	0.0218629123	-0.0150470203	-0.0446421464	0.0168345481	-0.0603052769	-0.0807558806	0.1670090111	0.127860658	-0.0088126864	-0.0023475398	0.1498790527	-0.0900483642	-0.0469841325	0.04114109	0.1475091581	0.0076094118	-0.1142468152	-0.1266473794	-0.0623620957	0.0732270951	-0.0212145853	-0.1003129872	-0.00187196	0.01716844	0.0002947553320336	3.5042342416e-06	0.0339327	0.1083039	0.01172973475521	0.00115142812929	0.0289322	0.0713979	0.00509766012441	0.00083707219684	-0.00123558	-0.000450161	1.5266579364e-06	2.0264492592100006e-07	-0.000388549	0.0002220079999999	1.5097032540100006e-07	4.928755206399998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
