global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
791.0443522445036	-0.6083101807520279	0.3700412760065649	625751.1672179262	910.3147316607868	2.488110844371249	828672.9106786504	6.190695573877811	734.3724083708573	0.4243593261085152	539302.8341764132	0.1800808376552732	759.992937553958	589.2210638877058	1.064317	19.877405	0.0300157799999999	0.0188068	0.0794254067	0.001170516	0.0861385092	-0.0587450529	-0.0650831683	-0.0045143204	-0.0360658318	0.1517313277	0.063804705	-0.1565592656	0.0638905537	-0.0582690148	0.0521439561	-0.037979788	0.0346947482	0.0030135111	-0.064158053	0.0383839871	-0.1272205574	0.049529215	0.0647691114	0.1163620247	-0.0231637068	0.029037696	-0.142114131	-0.0107950529	0.1223033813	-0.0526275502	0.055602536	0.0268456026	-0.0750191605	-0.0273315692	-0.1364694928	-0.1333293423	0.0616946159	-0.0588928509	0.0707521485	-0.0663831178	0.0632232029	-0.1173765416	-0.0364528285	0.0112166029	-0.1202895812	-0.0935137343	0.0794675245	0.0335184936	0.0970871621	0.0385118028	-0.1264939055	-0.0590106827	-0.0134120949	-0.0548311914	0.0633741754	0.0420139409	-0.0767560714	-0.0950246596	-0.0095659946	-0.1137412205	-0.0056304258	-0.0847571819	-0.017207604	0.0180426364	0.0653385744	0.1220499664	0.0520889889	0.0842042014	-0.058462168	0.0104341274	-0.0666718454	0.0281904	-0.0875397504	-0.0305091697	0.0629172978	0.1061643051	0.0690368782	0.0940141417	-0.0589864166	0.0491226753	-0.0213082953	0.0894189487	-0.0325225122	0.0658926144	0.0272760834	-0.0322983108	-0.0341002524	-0.0857744624	-0.229265669	-0.0628922375	0.03100208	0.1311775791	0.0253198609	0.0470274647	0.1077605764	0.0994845202	-0.0590427871	0.0825495302	0.1109105446	-0.010462525	-0.0038769932	-0.0968325247	0.1876988243	-0.0243822948	0.0673625177	0.0159401648	0.0768132552	-0.0118330366	-0.092661062	0.0073524799999999	0.0009888799999999	5.405896215039853e-05	9.77883654399803e-07	0.0426819	-0.0173595	0.0003013522402499	0.00182174458761	-0.014879	0.0021850999999999	0.000221384641	4.774662009999995e-06	0.000582193	8.297199999999995e-05	3.38948689249e-07	6.8843527839999924e-09	0.0008508889999999	0.0001066739999999	1.1379342275978666e-08	7.240120903208298e-07	-0.000416661	0.0	0.0	1.7360638892099997e-07
789.4111434640189	-1.6332087804846651	2.667370920652207	623169.9534251698	909.594140235985	-0.7205914248017962	827361.4999516408	0.5192520014978826	733.5269911703512	-0.8454172005061764	538061.8467754284	0.7147302429117005	759.0034389677365	576.455234854246	1.054326	19.690815	0.04335828	0.0250838	-0.029298741	-0.0204703026	0.1069883652	-0.0840611304	0.0397387146	0.0193791676	0.1094022576	-0.0062046818	0.027824651	-0.0133193934	0.128030987	0.0652269227	-0.0410699987	0.014565449	0.087277292	-0.0269830446	0.0329012672	0.0603299334	0.0144179878	0.0236486943	0.1149711716	-0.1163815648	0.1100462671	0.0261380284	0.007532335	-0.0050199137	-0.0195737206	-0.0107854672	0.0741800905	0.1490886706	0.1130277208	0.0727505179	-0.0532559622	-0.0683743107	0.0566229206	-0.0463916045	-0.0303857998	0.0043627545	0.1940455016	0.0548018382	-0.0176390305	-0.0161548502	-0.0595678976	0.0650198545	0.2223004833	0.1219903517	0.0578368231	-0.0237136579	0.004889097	0.028769328	-0.0649169451	-0.1052650593	0.0339012153	0.1482402351	-0.0544203715	-0.0172746348	-0.0523534215	-0.0672935882	-0.0599917413	0.0364440169	-0.0567545888	0.1066604959	0.0327989229	-0.1147139285	0.0609752822	0.0163552467	-0.0294621314	-0.0290122872	0.0082479175	0.1125783173	-0.1123252346	-0.0831016232	0.0656403058	-0.0011190325	0.0520145141	-0.0167317265	0.0609517105	-0.0563798267	0.0219160763	0.0873285108	-0.0242616768	0.1056156025	-0.0525403745	0.0585047535	-0.058648551	0.1438482854	0.0375145589	0.172609072	-0.0107248363	0.0145689175	-0.0520194253	-0.1749264951	0.0702790347	0.0170320481	0.0612291121	0.0539594265	-0.0467586032	0.0737665338	0.0295323792	-0.1538452804	0.1411437536	-0.089625206	0.0772800448	-0.0210616795	0.0750362016	-0.0165379384	-0.0966728009	0.00275655	-0.0045959299999999	7.598567902499999e-06	2.112257256489908e-05	0.0628402	0.0201582999999999	0.0004063570588899	0.00394889073604	-0.020983	-0.006104	0.000440286289	3.725881600000002e-05	0.000582193	0.0	3.38948689249e-07	0.0	0.00110089	0.0002500010000001	6.250050000105e-08	1.2119587921e-06	-0.000416661	0.0	0.0	1.7360638892099997e-07
789.8763146730334	0.4651712090145565	0.2163842536960642	623904.592481453	908.5347793933064	-1.0593608426786432	825435.445367244	1.122245395000805	732.9652532544557	-0.5617379158954918	537238.0624783683	0.3155494861546106	759.3516287456752	572.7917153494501	1.072133	20.02339	0.07353015	0.0351994	-0.0909284391	-0.0130245981	0.0387447221	-0.0439495125	0.0980211226	-0.0118269182	-0.144868017	0.0729133855	-0.0413486965	-0.0489577589	0.1034046633	-0.0405629929	0.0338654148	-0.1554480815	-0.1024254652	-0.0166234019	0.0497568729	-0.091738294	-0.0874291404	0.011512907	0.0447341883	0.0148021157	-0.0704703758	-0.0423663203	0.0653572865	0.0007988446	-0.1781665658	-0.1301054649	-0.1263099023	0.2189964143	0.0444797399	0.027308396	0.0798554591	-0.0971589244	0.0380863852	0.0860703658	0.1269523614	0.0049905076	0.1098760649	-0.0743533711	0.0084645039	0.1047264003	-0.0098628324	0.0502292184	-0.0141120014	-0.1142294121	-0.087639831	0.0951378635	-0.1517497222	5.28205e-05	-0.1600178281	-0.0052831571	-0.0436372888	-0.0352501215	0.0414645774	0.0165238452	0.0293622921	0.0488334916	-0.1568970454	-0.1605623594	-0.0611570914	-0.0066528881	-0.009127439	0.0980852232	0.1530011187	-0.0519545893	0.0517295846	-0.0011694824	-0.0295138674	-0.0614254521	-0.0265295502	-0.0595655113	-0.085098612	-0.1126468941	0.0870702701	-0.0866901478	-0.0113897755	-0.1588207909	-0.0789642027	-0.1225468188	-0.0849067067	-0.0493384723	-0.0846905272	0.118860006	-0.07914408	0.037308898	-0.0344596396	0.0123775482	-0.0108901299	0.1317040073	-0.0737087915	0.0053080366	0.0139933322	0.0652826719	-0.2662924773	-0.0143662936	0.1102356042	-0.0250916539	0.0128302682	-0.0664607908	-0.0123357577	-0.0608594763	-0.0084718625	0.0974194866	0.0732270951	-0.0212145853	-0.1003129872	0.00991616	0.00715961	9.83302291456e-05	5.12600153521e-05	0.0453317	-0.0175084999999999	0.0003065475722499	0.00205496302489	0.00415664	0.02513964	1.7277656089599998e-05	0.0006320014993296	0.000918352	0.000336159	8.43370395904e-07	1.1300287328100006e-07	0.00110089	0.0	0.0	1.2119587921e-06	-0.00055495	-0.000138289	1.9123847521000014e-08	3.079695025e-07
789.2229752082524	-0.6533394647810837	0.4268524562404329	622872.9045965658	907.5402543112222	-0.9945250820842376	823629.3131952778	0.9890801388946594	732.8372333253036	-0.1280199291520602	537050.4105478855	0.0163891022600985	758.5884510269776	574.2202677534325	1.05506	19.704519	0.0416335	0.0210112	-0.0907475162	0.0015120796	-0.0559756913	0.09247662	0.0798896926	-0.0274883676	0.0730458407	-0.1209205098	-0.0686409224	-0.0349110052	0.1426453954	0.0469853376	-0.1018771753	-0.1269557996	-0.018802958	-0.0447764349	0.0796706855	-0.0318855753	0.1287109752	-0.091305652	-0.0587908617	-0.0150960975	-0.032630161	0.0892406555	-0.0640612253	0.0341577899	-0.0333441258	-0.0618048297	-0.0652271588	0.0792908124	-0.0062327245	-0.0407745777	-0.007759268	0.0388862502	-0.0178220424	-0.0522160032	0.0182415631	0.1811313669	0.1195662073	-0.1518250933	-0.1883083183	-0.0059869531	-0.0615464965	-0.0123024644	-0.0120796475	0.0079617635	-0.0933689413	0.0109816412	-0.0170264255	0.1611345849	0.1622812914	-0.1769939379	0.0433726528	0.0200953153	-0.1478647009	-0.1316820756	0.0570797134	0.0525791507	0.0338800521	-0.0591807179	-0.0255235987	0.0166111838	-0.0940115776	-0.1495250832	-0.0373066849	-0.1038112627	0.0816475962	0.0491443195	0.0084913385	-0.0313608409	0.0180949293	-0.1375212401	0.1085298141	-0.0689116952	0.1037955675	0.0301821377	0.0133882161	0.0459740942	-0.0520256198	-0.0222622318	0.0359244007	-0.0584650265	-0.0985499237	-0.0318295405	0.0677237128	0.0444909782	0.056666957	-0.0870975301	0.0106960026	0.1169423065	-0.1912568468	0.103587112	0.0388528111	-0.0580673971	-0.1340282019	-0.0118008555	0.1451848115	-0.073576671	0.0821220968	-0.0619422911	0.0561440261	-0.0283361004	0.1675854868	0.0726632988	0.0713867084	-0.0258549876	-0.1035676303	0.00618032	-0.00373584	3.819635530240001e-05	1.3956500505599998e-05	0.0600104	0.0146786999999999	0.0002154642336899	0.0036012481081599	-0.00808622	-0.01224286	6.53869538884e-05	0.0001498876209795	0.00100033	8.197800000000002e-05	1.0006601089e-06	6.7203924840000036e-09	0.001202	0.0001011099999999	1.0223232099999993e-08	1.4448039999999998e-06	-0.000518516	3.643400000000001e-05	1.3274363560000007e-09	2.68858842256e-07
788.8272553327423	-0.3957198755100535	0.1565942198736922	622248.4387557874	905.3575188717437	-2.182735439478506	819672.2369775997	4.764333998755427	732.8378063045261	0.000572979222511	537051.2503492301	3.283051894294179e-07	758.0554590806804	573.7777964227283	1.115487	20.833065	0.06367904	0.0331631	0.0172993963	0.019247328	-0.0869055577	0.0486934742	-0.0741144911	-0.0159501424	-0.1537903326	-0.0316414005	0.0057249834	0.0186977131	-0.0394580426	-0.08108637	-0.0452125512	0.0903416029	-0.1027094486	-0.0251123525	0.012778718	-0.0593872173	-0.0853939259	0.0427612805	-0.0090257914	0.0327533913	-0.1094146779	0.101520496	0.0615214833	0.0757360146	-0.0363424693	-0.1323374027	0.1205295764	-0.1265753208	0.1340915652	0.0491405726	0.0284505763	-0.0585581826	-0.0402858572	0.181052956	0.0593722569	-0.0080629842	-0.059300308	0.0875320321	-0.0213840225	-0.0081744038	-0.162245222	-0.0048493794	0.1230210169	0.0015906732	-0.18278289	-0.0838874905	0.0329521706	0.0175810348	-0.0332814951	0.1137408233	-0.1311225029	-0.2237055302	0.0355954578	-0.0773567003	0.0103535328	-0.0306788883	-0.0151590701	-0.0012143373	-0.1416746933	-0.0740506837	-0.0134538489	0.1613572837	-0.0291989398	-0.0856352753	0.0511865963	0.0099123541	0.0446242229	0.0315970728	0.036326727	-0.0944456908	-0.1114421152	-0.1459134098	-0.0986102727	0.1189706714	-0.0284616268	-0.0905998704	-0.1292637964	-0.048340707	0.1207599766	0.1311354751	0.004564024	-0.0356031635	-0.0222445021	0.1114531153	0.0361577513	0.0328985061	0.0665963913	0.0396214591	-0.0770003545	0.1360743416	-0.1266971243	0.0800808991	-0.009961932	0.0845674602	-0.0267887317	0.0620011305	-0.0393885479	0.0204688699	0.0009181477	0.0878793951	0.0053213169	0.1181905045	0.0695158277	-0.030451217	-0.1064242213	0.00392281	-0.00225751	1.5388438296099998e-05	5.096351400100003e-06	0.0482885	-0.0117219	0.00013740293961	0.00233177923225	0.00411181	0.0121980299999999	1.6906981476099995e-05	0.0001487919358808	0.00110895	0.00010862	1.2297701025000002e-06	1.1798304400000004e-08	0.000662443	-0.000539557	2.91121756249e-07	4.38830728249e-07	-0.000416661	0.000101855	1.0374441025000006e-08	1.7360638892099997e-07
788.65853392278	-0.1687214099623588	0.0284669141796863	621982.2831292286	905.4556458945136	0.0981270227699724	819849.9266822508	0.0096289125976986	732.558656284246	-0.2791500202800989	536642.1848969801	0.0779247338223796	757.1154412294211	573.0523440942613	1.073345	20.046015	0.06506736	0.0302799	0.0714819034	-0.0275615748	-0.0299201766	-0.025947385	-0.0580690921	-0.0475163868	0.1064954306	-0.1296069228	0.0294024542	0.0064028218	0.0994793378	0.0528619328	-0.0269981275	0.1292959366	-0.034228916	-0.0974665785	-0.0107413677	0.0300131291	0.0336190742	-0.0832897445	-0.132272072	-0.1117064532	0.0298004304	0.048755363	-0.0521768838	0.0481645231	0.0267677674	-0.0991394618	-0.023900739	-0.0372278746	0.0355303812	0.0124264496	-0.0163445197	-0.0357905686	0.0907969364	0.0240548207	-0.0647900944	0.102049714	0.0612128578	0.0040295055	0.0228736293	0.175627001	0.050506415	-0.0110211677	0.0868353247	-0.0355331136	0.1162369569	-0.1622727541	-0.226175862	-0.0993959932	0.0169247697	0.1602609005	-0.1466217096	-0.0181844323	-0.0846716439	0.0063335893	0.0236623445	-0.0518530219	-0.0600463355	-0.0278540874	0.0226106835	0.1172174281	-0.0081801505	-0.0762999978	-0.1289000688	-0.0310523168	0.1226091131	-0.0065234306	-0.0057396935	0.0393771276	0.0129727191	-0.0309552493	-0.0403611863	0.0286118875	-0.0445173227	0.0604662109	-0.0621728496	-0.1066105256	-0.036531003	0.0332988503	0.1174352765	0.0783055392	-0.1100445306	-0.0671074976	0.0080322623	-0.0558564701	0.0820980199	0.0446295316	-0.0679292386	0.1233444751	0.0654883775	-0.0334191219	0.1530495966	-0.0222599977	-0.1238696516	0.0412269985	0.063072859	0.0713811929	-0.0075168868	0.0247035555	0.1418864076	-0.0076326345	0.1397331706	-0.2109975357	0.0676152521	-0.034995421	-0.108871781	0.0128809	0.00895809	0.00016591758481	8.024737644810003e-05	0.0574445	0.009156	8.383233600000009e-05	0.00329987058025	-0.00977076	-0.01388257	9.54677509776e-05	0.0001927257498049	0.0008321929999999	-0.0002767570000001	6.925451892488336e-07	7.659443704905538e-08	0.0010471	0.000384657	1.4796100764900004e-07	1.09641841e-06	-0.000416661	0.0	0.0	1.7360638892099997e-07
789.9429528757975	1.2844189530175072	1.6497320468705894	624009.8687981344	907.7732931464496	2.317647251936023	824052.35174995	5.3714887844066	733.2526432616505	0.6939869774045064	537659.4388501974	0.4816179248070429	758.6755357935051	578.2301734091656	1.08044	20.178522	0.07096131	0.0408558	0.0973432388	-0.0429179309	0.04927436	-0.0594645984	-0.0917219451	-0.0180826768	-0.1063971653	0.0299589454	0.0391389008	-0.0942310791	0.0647663483	-0.0286203965	-0.0071144326	-0.1850956712	0.0184359807	-0.0184456328	-0.1106765809	-0.0081139778	-0.0528846033	0.016332463	0.0145987539	0.127771014	0.0001112686	0.034721215	-0.0130549202	-0.1716533907	-0.0859826539	-0.0591313394	0.0041248705	-0.0358347142	0.0262422216	0.0230267954	-0.1147879089	0.0869268816	0.0931213685	-0.0219825488	-0.0590701297	-0.0263938097	0.100468403	-0.0135035713	-0.1003660281	-0.1075494597	-0.1483662267	-0.0614776484	-0.0554648976	-0.0841869307	0.072327252	-0.1100722711	-0.0714825127	0.072299563	0.0458428589	0.0059355486	-0.0530942502	-0.0395286996	0.1149626747	0.0326739002	-0.1783866012	0.0417885261	0.0166644255	-0.0981271277	-0.0760244055	0.0142312595	0.0769324083	0.1288372531	-0.0394678118	-0.0048528805	-0.0539102108	0.032193049	-0.0527332317	-0.0754813892	0.0897712192	0.1621010846	0.0596001698	-0.0741748725	0.065248586	0.1085526284	0.1034526242	-0.0289963242	-0.0497591269	-0.0131526505	0.0752735228	-0.0118560989	0.1507279975	-0.0337990042	0.0606914088	0.0516740176	0.1117766244	-0.0257533247	0.0712669626	0.0806824169	0.1054351479	-0.0282893874	0.0976782625	-0.1406175208	-0.0704931206	0.1056968259	0.1995511723	-0.0122858081	0.032692098	0.015710971	-0.042426653	-0.0075893377	-0.013772715	0.0134927942	0.0656857936	-0.0394798359	-0.1109009027	0.0216059	0.008725	0.00046681491481	7.6125625e-05	0.0511408	-0.0063037	3.973663369000003e-05	0.00261538142464	0.0234166	0.03318736	0.00054833715556	0.0011014008637695	0.0007518289999999	-8.036399999999998e-05	5.652468452408497e-07	6.458372495999996e-09	0.000672559	-0.000374541	1.4028096068100006e-07	4.52335608481e-07	-0.000416661	0.0	0.0	1.7360638892099997e-07
789.8601474755842	-0.0828054002132603	0.0068567343044782	623879.0525701516	908.4311038268404	0.6578106803907531	825247.0704000517	0.4327148912361455	734.3405670969187	1.0879238352681568	539256.0684842241	1.1835782713445755	759.6605225594417	575.5959640873166	1.082963	20.225653	0.0580371299999999	0.0319171	0.0186549262	-0.0670885778	0.1042147933	-0.1070976115	-0.038129669	0.0039180897	0.1586470915	-0.0033419395	0.0517914327	0.0294694656	0.0083123041	0.1112111837	-0.0224908343	0.0859047511	-0.0105221383	-0.0118697281	-0.0796425435	0.093399052	0.0119006806	-0.2099305718	0.0117441807	0.0110335504	0.059802176	0.076993365	0.0458239654	0.0774934658	0.0318763242	-0.0618895427	0.0989419328	0.0833872691	-0.0805960727	-0.1192953118	0.0690651778	0.1629859891	0.0058731193	0.0614720178	-0.1055787269	-0.0118788112	0.0440622327	0.0468000142	0.1703445878	-0.0805019856	-0.0208199536	-0.0678569109	-0.0049676174	0.1135785851	0.0495602579	-0.0014097523	0.0095335081	0.0908247262	-0.0196568956	-0.0151798837	0.0600047177	0.027293008	0.1011244296	0.1016667902	0.0159445811	-0.018561924	-0.0715003706	0.0403453191	0.0420956093	0.1172963804	0.0155937119	-0.0894712085	-0.0243227759	0.130920191	0.0088833428	0.0674389844	-0.0658394494	0.0151701545	0.0555865146	-0.0835727322	0.0777412605	-0.0682138624	0.0220349597	-0.1198226274	-0.0240820849	0.104417881	-0.1298132812	-0.0995897523	-0.0415260408	0.0986846274	0.0654186072	-0.0668370992	-0.0738083734	-0.0065299478	0.0672224228	0.1367551695	0.1008401047	-0.0365753234	0.124443091	-0.0598933269	-0.032023674	-0.1257696915	0.0878423858	-0.0866130289	-0.0142357553	0.0318726572	0.0192046502	0.0650005541	0.0071457597	0.0183007324	-0.011841153	-0.0541787852	0.0637282764	-0.0438968002	-0.1125037874	0.021616	1.0099999999999e-05	0.000467251456	1.0200999999997978e-10	0.0615972	0.0104563999999999	0.0001093363009599	0.00379421504784	-0.00289548	-0.0263120799999999	8.3838044304e-06	0.0006923255539263	0.000582193	-0.0001696359999999	3.38948689249e-07	2.8776372495966092e-08	0.000928094	0.000255535	6.529813622499999e-08	8.61358472836e-07	-0.000416661	0.0	0.0	1.7360638892099997e-07
790.5555436509248	0.6953961753406475	0.4835758406784005	624978.0675972094	908.661882144266	0.2307783174255746	825666.4160619599	0.0532586317937792	734.8957021093925	0.5551350124737837	540071.6929788569	0.308174882074268	760.9941967305543	574.1496700436153	1.079872	20.167913	0.0715846799999999	0.0417759	-0.0729021377	-0.0445429734	0.0682709359	-0.0958239772	0.0609617962	0.0177948351	-0.0916408694	0.0576046751	-0.0333842678	-0.0718102093	0.0421844683	-0.0898721066	-0.0114849337	0.0646719766	-0.0974920292	0.042921315	0.0781678643	0.0881653673	9.7518e-06	0.0400132926	0.1322541244	0.0705976827	0.0423470218	0.1135841914	-0.0126449374	-0.0278378526	0.0397908063	-0.0066768145	-0.0080012121	0.0503268248	0.0047799655	0.0323665399	0.0422240679	0.0486296962	0.0243914575	0.1017949911	-0.0106748619	0.0349513033	-0.0415031181	0.0246051224	0.0689679179	0.0400335136	-0.1209711391	-0.1130332985	-0.062046672	-0.0158313401	-0.0830793427	-0.0914303695	0.0247657075	-0.0081953125	0.0427296443	-0.0066751833	-0.0323991752	0.0719355919	-0.0468863124	-0.1221145907	-0.0323570921	0.086140413	-0.0573119811	-0.0098663723	0.0834806432	0.0146244007	-0.012726392	0.0057169511	0.145287351	0.0480460857	-0.1200199633	0.0133368758	-0.0675788483	-0.0025172656	-0.0709171389	-0.0085533267	0.0444034904	-0.0920639361	0.0483890721	0.0008939809	-0.1285500477	-0.068958896	-0.0442740841	-0.0805478746	0.0847411838	0.0213475149	0.0115313521	-0.1414775892	-0.0006062547	0.0254720958	-0.0115251221	0.0168144151	-0.0699716584	-0.1126917955	0.0240906765	0.1058663646	0.0434835137	0.0532345193	0.00915921	0.1064406074	-0.0004510533	0.0562547945	0.0244904617	0.0301962864	0.1870785268	0.0851308371	-0.0500266895	0.100872323	0.0617435365	-0.0482387676	-0.1136742748	0.0216068	-9.200000000000874e-06	0.0004668538062399	8.464000000001607e-11	0.0694658	0.0078685999999999	6.191486595999995e-05	0.0048254973696399	0.0335198	0.03641528	0.00112357699204	0.0013260726174784	0.00102956	0.0004473669999999	1.0599937936e-06	2.0013723268899998e-07	0.000829629	-9.846499999999996e-05	9.69535622499999e-09	6.88284277641e-07	-0.000416661	0.0	0.0	1.7360638892099997e-07
790.9865070129758	0.4309633620509885	0.1857294194302914	625659.6542765885	910.3643603016224	1.7024781573563814	828763.2685073821	2.89843187627558	733.5140309260316	-1.3816711833608224	538042.8335653553	1.9090152589296956	759.852191983675	578.0340563647046	1.050757	19.62417	0.09865197	0.0512565	-0.0983870723	-0.0173983181	-0.0440503338	0.0591539822	0.1693088737	-0.0541549123	0.0564745997	0.0067950968	-0.0463715077	0.0573666494	0.1660900515	-0.1076166029	-0.0180416629	-0.0262031328	0.1130774568	-0.0242391514	0.1343911252	-0.0581750929	-0.0312073955	-0.0207362645	-0.0463293822	0.0001141518	0.1205946345	-0.0455711443	0.0051214449	-0.0417744435	-0.0113939366	-0.0668486662	0.0023213806	0.0401619022	-0.0968092417	0.0767343054	-0.0722303839	0.0268003159	-0.0446297972	0.0539753192	-0.2130117727	0.0779089021	-0.0991674339	0.1308754501	0.0488020101	-0.0173084833	-0.0140321437	-0.056741126	0.0386304906	-0.2119268419	-0.0473618649	0.0798994149	0.0894053159	0.1139123018	0.000887199	0.0200301972	-0.0851069427	0.0611592223	-0.0042723002	0.0712392714	-0.0798692169	0.0120388441	-0.2133776213	-0.1447465924	-0.0131972897	0.0089960574	-0.1480967275	-0.0594361843	0.0681830555	-0.0178214438	0.077694431	0.0495699198	-0.0314672495	0.0832356623	-0.0337997896	0.0999111928	-0.0487513162	0.0291284703	0.0431354674	-0.0696099454	0.0095810303	0.0618591146	0.1268961645	-0.1416027188	-0.0248431986	-0.1028612353	0.167205143	-0.1707686849	-0.0651018353	0.0530731875	0.0152198855	0.0604547194	-0.0742543715	0.0849986549	-0.0297560836	0.0546378121	0.0027281717	0.0172447049	-0.1464507621	0.0567966687	-0.1491255118	0.0118413939	0.0193706483	0.0189278329	-0.1230352151	0.0858267656	0.1596621867	-0.1099935497	0.0597324219	-0.0524983198	-0.1144078661	0.0287912	0.0071844	0.00082893319744	5.161560336000001e-05	0.0470367	-0.0224290999999999	0.0005030645268099	0.00221245114689	-0.0081736199999999	-0.0416934199999999	6.680806390439838e-05	0.0017383412712963	0.00106299	3.343000000000009e-05	1.1299477401e-06	1.117564900000006e-09	0.000618889	-0.00021074	4.4411347600000025e-08	3.8302359432099993e-07	-0.00011393	0.000302731	9.164605836100001e-08	1.29800449e-08
790.2410458207506	-0.745461192225207	0.555712389113827	624480.9104998737	908.9645860281196	-1.3997742735027714	826216.6186532708	1.9593680167602117	732.4485078498925	-1.0655230761391294	536480.816651534	1.1353394257849931	758.9113281661123	581.6604327692987	1.091374	20.382732	0.1008764	0.068201	-0.0044665092	0.0058855756	-0.1456898345	0.0763765338	-0.0346096207	-0.0585548306	-0.0485278767	0.0212983792	-0.0731688975	-0.0236786072	0.0063862526	-0.0360852799	-0.0403353209	0.0827587499	0.0253711529	-0.0550078394	0.0644142893	-0.038088637	0.0160903236	0.1555234109	-0.0773039026	0.1028336478	-0.0329508638	-0.0113421587	-0.0185298647	0.098465011	-0.0641030885	-0.0542943549	-0.039661832	-0.0052070153	0.1560276775	0.0082767517	0.0535615488	0.1015111793	0.0501658947	0.0722179698	-0.0230441752	0.0472838628	-0.1479511232	-0.0717269364	-0.0178882956	-0.0118665481	0.0727466911	-0.1056240977	0.1099099773	0.1235858768	-0.0057032357	0.0527921845	-0.0899716801	-0.0567125267	-0.049760985	-0.0538420106	-0.0150128021	-0.0617974158	0.0241937784	0.1060992745	-0.0908869725	-0.024597428	-0.0215101931	0.0554585276	0.0249368597	-0.0420944862	-0.0890931933	0.1117153936	-0.0330127724	-0.0987104456	-0.0325091783	0.0182500047	-0.0248337373	-0.0126345674	-0.0066315772	-0.0983444051	-0.0261510828	-0.0826164885	0.0321819551	0.0466036038	-0.0423102225	-0.0176217332	0.0425285376	-0.0112330151	-0.0317830763	0.0661791228	0.0367049433	-0.0717935156	-0.0376494246	0.060064091	0.1230621848	-0.0560709286	-0.0205690309	-0.0510113774	-0.0333588373	-0.009746323	-0.0758727818	0.0320621917	-0.1199596103	-0.1377145718	-0.0491203951	-0.0711073996	-0.0969391251	-0.0434208285	-0.0038836994	-0.0984285121	-0.0702541058	-0.0723032804	0.0576957916	-0.0566681795	-0.1147017419	0.0361478	0.0073566	0.00130666344484	5.411956356000002e-05	0.0612714	0.0142346999999999	0.0002026266840899	0.0037541844579599	0.0578549	0.0660285199999999	0.00334718945401	0.0043597654533903	0.00116642	0.00010343	1.3605356164e-06	1.0697764900000012e-08	0.000618889	0.0	0.0	3.8302359432099993e-07	4.77716e-05	0.0001617016	2.614740744256e-08	2.28212576656e-09
