global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
809.897420791045	-0.7649741959288576	655933.8322039869	0.5851855204370022	810.7072560877046	5.118616411484368	657246.2550732552	26.200233967917107	798.8463397322707	2.5943863094104245	638155.4745036465	6.730840322456243	798.5823850322429	579.4760864182194	0.83906	25.217009	0.19051544	0.113682	0.014558832	-0.0294451402	0.0136327781	0.0595642397	-0.0258887421	0.0089796426	-0.1367745528	-0.0078610284	-0.0697040059	0.0323213582	-0.0378569066	-0.0009396087	-0.0021075684	0.0443757213	0.0350093894	-0.030749766	-0.0747424317	-0.0068373477	0.1360415319	-0.0670834923	-0.1286426559	0.0055055513	-0.1804683853	-0.0965071284	-0.0600220444	-0.0689423227	-0.0578577473	0.0624858846	0.1100370725	0.0216110674	-0.0754364093	0.1067745841	0.0908409173	0.0713152757	-0.1165030432	-0.0204478037	-0.0939195016	0.0190307966	0.060524885	-0.0145195053	0.043835045	-0.1870863398	0.1756306602	-0.019016757	0.0091593649	0.1865435668	0.0576734326	-0.0373835862	0.0858596339	-0.0140969006	0.0976133024	0.0590395	-0.0237163816	-0.0181138472	-0.0344404701	0.063043561	0.0425590969	0.0155215094	-0.0168378462	-0.0453739508	-0.1305436143	0.212062707	0.0905032762	-0.0538336971	-0.0003102207	0.0182010912	0.0873201193	-0.1154997256	0.0996077482	-0.0448722791	0.1323807349	0.0825939537	0.0718285763	0.0993952393	0.0147935151	0.018916794	0.1232122969	0.0016286221	-0.0962495958	-0.0574035986	-0.0601457426	0.0115456203	-0.1858198448	-0.0179517554	-0.066342163	-0.0180984042	0.0834252314	-0.0614614235	0.1181248953	-0.1350816796	0.1466154929	0.0835859703	0.0071079182	-0.0732270951	-0.0072201599999999	-0.0114373399999999	0.0001308127462755	5.213071042559856e-05	0.042097	0.1025421	0.0105148822724099	0.001772157409	-0.124115	0.0120429999999999	0.015404533225	0.0001450338489999	0.00140478	-0.0007073499999999	1.9734068484e-06	5.003440224999998e-07	-0.00076267	-0.000429465	1.8444018622500002e-07	5.816655289e-07	0.000256606	0.0001530449999999	2.3422772024999996e-08	6.5846639236e-08	0.0	0.0	0.0	0.0
808.4815701315769	-1.4158506594681055	653642.4492424198	2.00463308991627	805.7326105434229	-4.9746455442817705	649205.0396931191	24.747098291242477	799.6771796038959	0.8308398716251304	639483.5915792416	0.6902948922820632	799.4258697074982	571.1945590872373	0.84885	25.511251	0.1745558599999999	0.099417	0.0734570493	0.0067159694	-0.0293049932	0.1035079049	0.0277206763	-0.0088713623	-0.0422444372	-0.0565880789	0.0733714537	-0.0381643666	-0.0430133354	-0.0454066861	-0.0013578572	0.0901963615	-0.0234216719	0.0428369275	-0.0930330639	0.007537644	0.0314573064	0.0974088707	-0.0033461992	-0.0382606495	-0.0411734467	-0.0312181635	-0.1687026247	-0.0159472946	-0.0306406973	0.1065843939	0.1252474273	0.1534960843	-0.0761981367	-0.1031039106	0.0839655115	-0.0166458785	0.2459940524	-0.0472370854	0.004990755	0.0511862127	-0.032346708	-0.1001253931	-0.1218216093	0.0009060322	0.0782867488	-0.045628616	-0.1694273889	-0.0583727003	0.0273082863	0.0550753942	0.1055538103	0.0427119326	-0.0842085641	0.0894257036	0.0129245074	-0.0710272134	-0.0186380302	0.0963381863	0.014983665	0.0116522365	0.1139032798	-0.0161931098	-0.0340942429	0.0992086105	0.0445141005	0.0204403729	0.0151004886	-0.0817670716	0.1128584345	-0.0624068311	-0.030361503	0.0520107909	0.0006428508	-0.0745131628	0.2671431663	-0.0139831175	-0.1203912254	-0.0430070177	0.0349401583	0.051068289	0.193910158	0.0452642899	0.1183944668	-0.0068401559	-0.0314328811	-0.0092532359	-0.0745456955	0.0462547807	-0.0556248891	0.0874162944	-0.0489139817	-0.0713204585	0.0089430604	0.0819445778	0.0023706562	-0.0785574968	-0.00170415	0.0055160099999999	3.0426366320098895e-05	2.9041272225e-06	-0.039102	-0.081199	0.0065932776009999	0.0015289664039999	-0.150478	-0.0263629999999999	0.022643628484	0.0006950077689999	0.00220727	0.0008024899999999	4.872040852899999e-06	6.439902000999998e-07	-0.000469715	0.000292955	8.582263202500002e-08	2.20632181225e-07	0.000122494	-0.0001341119999999	1.7986028543999994e-08	1.5004780036000002e-08	0.0	0.0	0.0	0.0
812.066039123535	3.584468991958147	659451.2518977867	12.848417954309454	808.2227153613068	2.490104817883889	653223.9576260039	6.200622004048557	800.4232852081414	0.7461056042454857	640677.4355033936	0.5566735726865213	800.8412562284201	575.6055029936024	1.02198	30.714474	0.35498926	0.234332	-0.0318403707	-0.0184432649	-0.0070548456	-0.0182521275	-0.0583316509	0.0428168645	0.0049001738	0.018157057	0.0681845848	0.1205257649	-0.0236685868	-0.0092462297	0.0170083357	-0.0735152367	0.10639198	0.0726605533	-0.1950815662	-0.1461179434	0.0425941166	0.1006458674	-0.053402051	-0.0265838828	0.1270700243	0.1617550799	0.0202224002	-0.1723946662	-0.0466510371	-0.0308853908	0.1023199125	-0.0025402628	0.0074617947	0.0676804295	-0.0638238268	-0.0558359239	-0.0295429525	0.0128998539	0.1253663823	-0.0271599179	-0.0506653327	0.0243201412	-0.0031161905	0.1025511217	0.0284078851	-0.1031222536	-0.0012673626	0.023818806	-0.0201380204	-0.1033568806	0.0235623194	-0.0796974966	0.0382517726	0.0935326571	-0.037303807	-2.01359e-05	0.0173487113	-0.015011451	0.1208661774	-0.2031453389	-0.086049908	0.037502056	0.0364891268	0.1256996275	-0.0356025953	0.0989604482	0.1221029378	0.0265372273	-0.0007960486	-0.006858629	-0.1410071639	0.0042970549	-0.0838090916	0.1243768083	-0.0218852988	-0.0210974729	-0.0416927549	-0.1601817901	0.0566992881	0.03345994	0.0221139871	0.0592670638	-0.0931304858	0.0281466348	0.0111796768	0.0682221698	0.018337998	-0.0398504921	0.0999107315	0.0787527753	-0.1278106163	-0.1438943527	0.0169448243	0.0802681812	-0.0023706562	-0.0835859703	-0.00942126	-0.00771711	5.9553786752100016e-05	8.876013998760001e-05	0.170825	0.209927	0.044069345329	0.029181180625	-0.0520233	0.0984547	0.00270642374289	0.00969332795209	0.00198276	-0.0002245099999999	3.931337217600001e-06	5.0404740099999926e-08	-0.000274792	0.000194923	3.7994975929e-08	7.5510643264e-08	0.00048087	0.000358376	1.2843335737599998e-07	2.312359569e-07	0.0	0.0	0.0	0.0
812.395090553217	0.3290514296819538	659985.7831549696	0.1082748433757377	815.1905228026211	6.967807441314335	664535.5884672108	48.55034053923542	799.4427934196264	-0.9804917885149962	639108.7799505754	0.961364147345336	800.1658382674319	583.2341241546476	0.911724	27.40085	0.30752374	0.223396	0.0780271001	0.0077682355	-0.028766527	0.0802041387	0.0689583077	0.0576279214	-0.0329744902	-0.0430004596	0.0656165713	-0.05368037	0.0248218717	-0.0522767894	-0.0218103209	0.0720615332	0.1427133202	0.0459443566	0.0330536149	-0.0853416896	0.007477704	0.0974289902	-0.0575000718	0.0216225661	0.1198467446	0.0659050407	0.0977231587	0.1809160706	0.031557098	-0.0382417972	0.0015498805	0.0422610506	0.0961532686	0.0050690652	-0.0683911049	0.0101754782	0.0660698345	0.0705733318	-0.146409678	0.0345735095	-0.0678879444	-0.066750949	-0.0138105839	-0.1264087893	0.0691503824	0.0170796644	0.0278476742	-0.1162576318	0.066971324	-0.0621156436	-0.0295487285	0.0524681095	0.0816384876	0.0106396504	0.0435202801	-0.0576172917	-0.0327390825	0.082230449	0.0778504663	-0.0397281522	-0.1245711195	-0.0193588001	0.073301849	0.0233439929	-0.0893547548	0.0604771673	0.0909452977	0.0989826425	-0.1279889863	0.0694185383	0.1497100855	0.0318917151	-0.0956199309	0.0107080239	0.0333691973	-0.0336862359	-0.0656444834	0.0680683092	-0.0757436945	-0.130624954	0.0784902787	-0.0465380265	-0.0165423857	-0.0214453203	0.0219494539	-0.0752875727	-0.052056616	-0.0382985755	-0.0216007608	-0.075139824	0.0787670077	-0.0037060496	-0.0257303588	0.0785574968	-0.0071079182	-0.0882931893	-0.00707257	0.00234869	5.516344716100002e-06	5.0021246404900005e-05	-0.0457594	-0.2165844	0.04690880232336	0.00209392268836	-0.102917	-0.0508936999999999	0.010591908889	0.0025901686996899	0.00176347	-0.00021929	3.1098264409e-06	4.8088104100000015e-08	-0.0007543959999999	-0.0004796039999999	2.300199968159041e-07	5.691133248158491e-07	0.000425825	-5.504499999999999e-05	3.029952024999998e-09	1.8132693062500002e-07	0.0	0.0	0.0	0.0
808.3754787617048	-4.019611791512148	653470.9146632155	16.157278954463496	807.4251376223476	-7.7653851802734835	651935.352864467	60.30120699801104	798.0251762024816	-1.417617217144766	636844.1818530018	2.0096385743452707	798.6544136240717	581.4613641221855	0.8665549999999999	26.043356	0.20340795	0.120226	0.0520228399	-0.077360864	-0.0424954555	0.1900509471	-0.0147214345	0.0024783204	-0.097586071	-0.0987171005	0.052942052	-0.0721049395	-0.0394111506	0.0099680575	-0.1212663651	0.1714996624	0.0332803018	-0.0634850321	0.0918223296	-0.0040782606	0.0614929599	0.0588893695	0.0878919435	-0.0500387606	0.2213089268	0.1116992742	0.0829604668	-0.1053093535	0.0308277821	-0.0843444883	0.0771759391	0.0672453638	-0.0338979925	-0.0430074137	-0.0641719805	-0.1419571314	-0.0351462427	-0.0932046289	-0.0841405941	0.0720607319	0.0128939453	0.0803935872	-0.0028017352	0.0918428644	-0.0487011291	0.0055066851	0.0450094872	0.1242771184	-0.1049933493	-0.1368553953	0.0878505946	0.0302057485	0.0459069309	0.0791231824	-0.0198837304	-0.0607027893	-0.1318226937	0.1368680585	0.0068087047	0.0455477442	-0.0090305833	0.0705982217	0.0328823338	-0.0623979905	-0.1446455935	-0.0981185737	0.1026711319	0.0432014306	-0.0145579315	0.041272168	-0.1088562554	0.1391296713	-0.1139923547	0.1045806292	-0.0202548892	-0.0779858771	0.0882364513	-0.1333670645	-0.0193907051	0.0763355734	0.0888890728	-0.075239778	0.0516481245	0.0717183074	-0.0385918942	0.1166115872	0.1001631382	0.0406795668	0.0729008526	0.0091009162	0.0344493994	0.0405587929	0.0894227701	0.0768132552	-0.0118330366	-0.092661062	0.00191128	0.00898385	8.07095608225e-05	3.6529912384e-06	-0.113679	-0.0679196	0.0046130720641599	0.012922915041	-0.18576	-0.082843	0.0345067776	0.006862962649	0.00248429	0.00072082	6.1716968041e-06	5.195814724000001e-07	-0.000703482	5.091399999990003e-05	2.59223539598982e-09	4.94886924324e-07	0.000324329	-0.000101496	1.0301438016000004e-08	1.05189300241e-07	0.0	0.0	0.0	0.0
806.612777002311	-1.762701759393849	650624.1720233798	3.1071174925701706	811.2610570684294	3.835919446081789	658144.5027157855	14.714277996828418	798.422436428273	0.3972602257914559	637478.3869920598	0.1578156869958785	799.2852458161707	574.3957802299243	1.009975	30.35368	0.54479948	0.342354	0.0122983804	0.0010308252	-0.0440596981	-0.0159204784	0.0241321868	-0.0243512978	-0.0546099697	-0.0644517945	-0.0843859694	-0.0041395662	0.0374268958	-0.016424365	-0.0593694431	-0.0502064145	-0.0876678529	0.0206098934	-0.0701674922	-0.0747846201	0.0749668427	0.1437785967	0.0685598705	0.0430634178	0.0595010021	-0.050686845	-0.0474282705	0.078818257	-0.0638506064	0.0802776126	0.0193261427	-0.0762693188	0.0430613665	-0.1618061882	0.0429008431	-0.0538616752	0.0162750138	0.1578248439	-0.0405276844	-0.1606670518	0.0468372003	0.0354383207	-0.0294603212	0.051533252	0.0670917371	-0.1441069382	-0.0025759073	-0.0701659443	-0.1061990886	0.0361343714	0.0578421363	-0.0162639844	0.0968668812	-0.1389389848	0.0389815655	-0.0183194386	-0.0401881104	-0.034398878	-0.0550688034	0.0105465429	-0.0654093775	0.0077367287	0.0873214609	0.1973310878	-0.0528708813	-0.0013963141	-0.0098623141	-0.0046437347	-0.0822554699	-0.0334472722	-0.0956692934	0.0453716769	0.1053696425	-0.0846945823	0.0123839103	0.0336925497	-0.0828644226	0.0416395147	-0.0997891131	0.0264695978	-0.0097831579	0.1193604514	-0.0706379778	-0.009063806	-0.1487958117	-0.0836764554	-0.0555762348	0.0173703594	-0.014239569	0.2204809522	-0.03472582	0.0414387319	-0.1512831794	0.0750362016	-0.0165379384	-0.0966728009	-0.00712535	-0.00903663	8.166068175690001e-05	5.07706126225e-05	0.163972	0.277651	0.077090077801	0.026886816784	0.0204826	0.2062426	0.00041953690276	0.04253601005476	0.00342226	0.0009379699999999	1.17118635076e-05	8.797877208999996e-07	-0.000609122	9.435999999999992e-05	8.903809599999987e-09	3.7102961088400003e-07	0.000319274	-5.055000000000012e-06	2.555302500000012e-11	1.0193588707600001e-07	1.0	0.0	0.0	0.0
810.9654310383611	4.352654036050126	657664.9303392348	18.94559715754345	797.2089440203107	-14.052113048118713	635542.1004259789	197.4618811171082	799.3010615222532	0.8786250939801903	638882.1869506008	0.7719820557716982	799.1018468649227	554.8058597995274	0.957759	28.784393	0.1797447999999999	0.0914367	-0.1161504968	0.0505858613	-0.0658707594	-0.0861980902	-0.0323216412	-0.1021764939	0.0875744087	-0.0568021166	-0.0180819375	0.0562465154	0.0492778323	0.0318897863	0.0638842705	-0.0887565339	0.1565587427	0.1169965546	-0.2129514909	-0.1699984803	0.0065999607	0.1078425433	-0.0038163906	-0.0459165962	-0.0204969674	-0.102880144	-0.141752472	-0.0060046995	-0.0327669594	-0.1014549484	-0.0423466667	-0.033791563	0.1240884048	-0.0083647533	0.0354731374	-0.0687548978	-0.0107413407	-0.0388015919	-0.0083231202	0.0873040404	-0.0333552964	0.0864898763	0.0169288432	-0.1614170579	-0.0225550842	-0.0411395404	0.0515615997	-0.0834432918	-0.0916069418	0.2373647505	-0.1135005407	0.0319722884	-0.1030280953	0.1071650765	-0.0044014818	0.0973532632	0.0847987529	-0.0333267878	0.0950178892	-0.2304944033	-0.0936931793	0.0062246565	0.1593451135	0.1382125528	-0.0291947883	-0.0110167363	-0.0513486721	0.0690026199	0.0245529852	-0.130582186	-0.0312617789	-0.1331124196	0.0249064609	-0.1406131349	-0.01292527	-0.1172707886	0.0705508142	-0.0569637638	-0.0397453644	0.093959398	0.0492651931	-0.0565896291	-0.0584187819	-0.0212422566	0.0221457345	0.0224456587	-0.1276634531	-0.0485318091	-0.0557960325	-0.0792273634	0.0152118139	0.1073497314	-0.0782294987	0.0732270951	-0.0212145853	-0.1003129872	-0.007007	0.0001183499999999	1.400672249999993e-08	4.9098049e-05	0.21831	0.054338	0.0029526182439999	0.0476592561	0.0562763	0.0357937	0.00316702194169	0.00128118895969	0.00250146	-0.0009207999999999	6.2573021316e-06	8.478726399999997e-07	-0.00109984	-0.0004907179999999	2.408041555239999e-07	1.2096480256e-06	0.000697651	0.000378377	1.43169154129e-07	4.86716917801e-07	0.0	0.0	0.0	0.0
813.6405454314154	2.6751143930542867	662010.9371699311	7.156237015926204	812.3770051671082	15.168061146797529	659956.3985242798	230.0700789529887	798.6639473162917	-0.6371142059615522	637864.1007428403	0.4059145114380191	799.2009420284769	587.1005604625693	1.058331	31.806971	0.36961468	0.261008	0.0392599175	-0.0131768745	-0.037391182	0.0511921981	0.0080349694	0.0432891007	0.0351046747	-0.0204013721	0.036661033	-0.0808147435	0.0216982364	-0.0138533749	-0.0159182694	0.074944207	0.1760403386	0.0566806272	0.0877185212	-0.0962207409	-0.029371382	0.153025265	0.0383321674	-0.0659032083	0.2270607465	-0.0161506227	-0.0061228957	-0.0927823834	-0.0635663424	-0.0600602887	-0.1625745878	-0.0831392409	0.0464771128	-0.0110064219	0.0495451214	0.0313650617	-0.0161073465	0.031700886	0.0342362345	-0.0558056895	0.0044906419	-0.0129168032	-0.0252372955	0.0045054654	-0.0760114637	-0.0578016934	-0.0751119547	0.0327681263	0.0121129373	0.0606360007	0.0714740175	0.1621036953	0.038549756	-0.1349890949	0.0091774006	0.0016090819	-0.0396401488	0.0742453491	0.1094780857	-0.0431184744	-0.1588396008	-0.0738368168	0.1093353426	-0.0652808582	-0.0904644559	-0.138970484	0.1045535209	0.0490394389	-0.1084323449	-0.0784971536	-0.2204781517	-0.0126837091	-0.0697244864	0.036477408	-0.0202887132	0.0262372297	0.0113349008	-0.0892312777	0.0203317669	-0.0349005422	0.0180271995	-0.0746724378	0.0318767164	-0.1297569444	-0.0069135121	-0.0007775234	0.0327995071	0.1352577497	-0.1112686907	0.0968100458	-0.051985183	0.0705735001	-0.0399579016	0.0713867084	-0.0258549876	-0.1035676303	0.0062613	0.0132683	0.00017604778489	3.920387769e-05	-0.0323979	-0.2507079	0.0628544511224099	0.00104962392441	-0.00671073	-0.06298703	4.50338971329e-05	0.0039673659482209	0.00275017	0.00024871	7.5634350289e-06	6.185666410000004e-08	-0.000672171	0.0004276689999999	1.829007735609999e-07	4.518138532410001e-07	0.000521001	-0.0001766499999999	3.1205222499999994e-08	2.71442042001e-07	0.0	0.0	0.0	0.0
807.9704879021918	-5.670057529223527	652816.309320906	32.14955238470441	808.1359503096955	-4.241054857412678	653083.7141829547	17.98654630358367	798.7514651888572	0.0875178725655132	638003.9031413462	0.0076593780183934	799.8913630066335	584.4929505447287	0.8272009999999999	24.860617	0.1382042699999999	0.0899607	0.0265963636	-0.0544593114	-0.0223872596	0.1130912242	-0.0237242952	0.0160026625	-0.0409659474	-0.0699217573	0.0197973412	-0.0206367272	-0.0683473416	-0.0209241739	-0.1116436794	0.0678427704	0.0140193382	-0.0493245144	0.0751966938	0.0212814286	-0.0435792273	-0.0160760924	-0.0588813576	-0.0125857539	0.0383430103	0.0478904943	0.0319818095	-0.0425743474	0.2285189539	-0.0355914046	0.0314415255	-0.1483481073	0.0241011333	0.0870593986	-0.0504410973	0.0843344676	-0.0364054602	-0.0533450275	-0.0868861274	0.0208953053	0.0959915207	0.038677859	-0.0016220366	-0.0526224906	0.0273546918	-0.0414467039	0.034096753	-0.1052901311	0.1268813618	-0.086307719	0.0261540967	-0.1023440227	-0.2177178902	-0.0282647737	-0.0294118519	-0.0960466027	-0.0991189189	0.0322188228	0.0045540125	0.0186820081	-0.0045078464	0.0382605894	-0.0107894195	-0.1096376918	-0.027082109	-0.0385186427	0.0551423381	0.0964538605	-0.0730999326	-0.0021296907	0.0483351843	0.0929412832	-0.0684558454	0.1018106246	-0.0941323538	-0.0690434999	-0.0166140643	0.0968690604	-0.0278744114	0.0430168893	-0.0947372188	-0.0424577217	0.0445097289	0.0171243849	-0.060326597	-0.0937548749	-0.0856572507	0.0785284351	0.0410786219	-0.1860346059	0.0652712581	-0.1321589531	-0.0235649809	0.0695158277	-0.030451217	-0.1064242213	0.0116652	0.0054039	2.9202135210000005e-05	0.00013607689104	-0.049001	-0.0166031	0.00027566292961	0.002401098001	-0.0759245999999999	-0.0692138699999999	0.0057645448851599	0.0047905598003768	0.00353151	0.0007813399999999	1.24715628801e-05	6.104921955999996e-07	-0.000666555	5.616000000000063e-06	3.1539456000000696e-11	4.44295568025e-07	0.000368289	-0.000152712	2.3320954944e-08	1.35636787521e-07	0.0	0.0	0.0	0.0
806.4647873763389	-1.5057005258529443	650385.4532779636	2.267134073553833	806.6781583403401	-1.4577919693554122	650729.6511433629	2.125157425917131	797.2312190995673	-1.5202460892899126	635577.6167069823	2.311148172001273	798.3698266118902	572.5695047447875	0.939813	28.245049	0.50618202	0.329967	-0.0116325251	-0.0044886934	-0.0365292455	-0.0660167733	-0.0083761558	-0.0104958478	-0.0064532932	-0.0348599556	-0.0681918312	0.0059598932	0.0372554541	0.0246037926	-0.0233019037	-0.0669614587	-0.1695384835	0.0078544389	-0.0832449569	-0.0437953359	0.0288109363	0.0178653987	0.0930117394	0.0049221083	-0.0301703333	0.0816959194	-0.0768323717	0.1303106601	-0.0195815251	0.0334434584	0.0023550937	-0.1027563793	-0.0457658501	0.0092064231	0.0869128091	-0.1016028455	0.0349440593	-0.0654247	0.0452556865	-0.1284602264	0.0327993046	-0.0728666622	-0.0015642428	-0.1325287934	-0.0596411158	0.0798639832	0.1223925742	0.0661131694	-0.0110587139	-0.209376559	0.0192678528	0.1014759252	0.069275846	-0.0196513747	0.0188450186	-0.0035600189	-0.0194541318	-0.0624925965	-0.1292390673	-0.0013870004	-0.0446680526	0.0335844589	0.0765231489	0.1018522973	-0.0490382644	-0.0255969555	-0.1075953782	0.0070284966	0.054176585	0.0784948113	-0.0858311933	-0.0499022926	-0.0116073282	-0.0048598567	0.0635554116	0.0953099544	-0.02627644	0.033157499	-0.06940002	0.0327200012	-0.0505010603	0.0304221974	-0.1435277152	0.0879174203	0.0403479507	0.0049598065	0.0106445275	0.0582543817	0.155159864	0.1039476382	0.0688724209	-0.1093353939	0.1038324448	0.0676152521	-0.034995421	-0.108871781	0.00547018	-0.00619502	3.837827280040001e-05	2.99228692324e-05	0.224901	0.273902	0.0750223056039999	0.050580459801	0.110833	0.1867575999999999	0.012283953889	0.0348784011577599	0.00386674	0.00033523	1.49516782276e-05	1.1237915290000013e-07	-0.000920037	-0.0002534819999999	6.4253124324e-08	8.46468081369e-07	0.000566125	0.000197836	3.913908289600001e-08	3.20497515625e-07	0.0	1.0	0.0	0.0
807.651636988215	1.1868496118761414	652301.1667297435	1.4086120012105474	799.2066267416758	-7.471531598664342	638731.2322278083	55.82378442983973	797.8061661230475	0.5749470234802629	636494.6787039557	0.330564079808814	798.0633229664783	556.4179852374399	0.907056	27.260561	0.14539513	0.0837278999999999	-0.109899271	0.0769549126	-0.0406843005	-0.1382291365	0.0053025141	-0.0832131949	0.0883267981	-0.0399427189	-0.0820077114	0.0599106868	0.07587759	0.0391220947	0.1239434055	-0.0959921544	-0.024004908	0.0566693516	-0.1607022032	-0.1145002357	-0.0316440355	-0.0529814201	0.1741360411	-0.0256810031	-0.0721674558	-0.0237319779	-0.0179518842	-0.0217950612	0.0533119555	-0.0729183753	0.0773353627	-0.1161393301	0.0951484291	0.0852663439	-0.0923753015	-0.059673559	-0.0284518048	-0.0816117637	-0.0417656329	0.1646121325	-0.1151981848	-0.0328716899	-0.0130101765	0.0131400143	-0.04029438	-0.0686915482	0.2157505837	0.0534415541	-0.01391285	-0.0207832476	0.1206312776	-0.0479166811	0.0569276464	-0.0108773366	0.0078121411	0.1000086054	0.127637981	-0.0647099659	-0.0195680483	-0.1600162081	-0.0325430164	0.0325972301	0.1561133531	0.1416092373	-0.0340880705	-0.0784179978	-0.1156654499	-0.0544886234	0.0712019243	-0.092302073	0.0554925911	-0.0014802184	-0.0147616703	0.0765648139	-0.1255628761	-0.0186541957	0.1636010968	-0.0707619477	-0.0207466352	-0.0192101623	-0.0329331161	0.0215093297	0.102894546	0.0645210415	0.0274756747	0.0944084676	-0.0200034324	0.1150108518	0.1166439248	-0.0358801343	0.0827493377	0.0072513137	0.0378589296	0.0656857936	-0.0394798359	-0.1109009027	0.00303385	-0.00243633	5.9357038689e-06	9.2042458225e-06	0.262465	0.037564	0.001411054096	0.068887876225	0.153736	0.042903	0.023634757696	0.001840667409	0.00288254	-0.0009842	8.3090368516e-06	9.686496400000004e-07	-0.000997808	-7.777100000000003e-05	6.048328441000004e-09	9.95620804864e-07	0.0007539899999999	0.0001878649999999	3.529325822496242e-08	5.685009200998492e-07	0.0	0.0	0.0	0.0
810.8386118107181	3.186974822503089	657459.2544031325	10.156808519268596	805.5474306236514	6.340803881975603	648906.6629843664	40.20579386967688	798.016096347471	0.2099302244234877	636829.6900296562	0.0440706991264959	798.6625500565799	571.9585550426937	1.076832	32.36298	0.40918028	0.279096	0.0050067882	-0.0261525647	-0.0602914687	0.0231209796	-0.0189482756	0.0023266592	-0.0097563044	0.0332283001	0.0789051013	0.0067178731	0.014423787	0.0240992107	-0.0134065407	0.0335678092	0.1297455686	-0.0461038717	-0.0286546371	0.0715658685	-0.0531640651	-0.1693948417	0.028999934	-0.1105969492	-0.0376320439	-0.0890817367	-0.0918581807	0.0267136507	0.0319540376	-0.1680800395	-0.1148842751	0.0142186665	-0.0119048557	-0.0019310494	0.017592732	0.0746124885	0.0271178579	0.1119096345	-0.0366655212	0.0185101046	0.003878986	-0.0235704334	0.057375488	-0.0958913901	0.0230956106	-0.0261469619	0.0178140777	0.1385417775	-0.0643456342	0.0321371641	-0.0201314839	0.0006965386	-0.0721754765	-0.1363471	-0.0098344727	0.0437002614	-0.0369065398	0.0231626323	0.1141260566	-0.1098012209	0.0320213018	0.0252779984	-0.0302223719	-0.1268602294	0.0620449259	-0.1985719607	-0.0402319882	-0.0339692472	0.062977508	-0.0651687255	0.0523599385	-0.0663605877	-0.0870015487	-0.0524101039	-0.0163700539	-0.0447566415	0.1074355552	0.0606563866	0.0948863429	-0.0665054863	0.0541342326	0.0043498223	-0.1097723121	-0.0809656327	-0.0815969381	-0.0317691565	0.0383340753	0.0413164541	-0.0397954792	0.038637582	0.1292767356	0.0040957947	0.0241081152	0.0637282764	-0.0438968002	-0.1125037874	0.00708898	0.00405513	1.6444079316900003e-05	5.02536374404e-05	0.0131073	-0.2493577	0.06217926254929	0.00017180131329	0.0408302	-0.1129058	0.0016671052320399	0.01274771967364	0.00349544	0.0006129	1.22181007936e-05	3.7564641e-07	-0.000920037	7.777100000000003e-05	6.048328441000004e-09	8.46468081369e-07	0.000587428	-0.0001665619999999	2.774289984396669e-08	3.45071655184e-07	0.0	0.0	0.0	0.0
