global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
796.1874861085741	-0.4156400009418348	0.1727566103829284	633914.513035891	991.4789415039344	-1.158645345043169	983030.491445762	1.3424590355902044	767.0637903875328	1.7934306186118647	588386.8585236889	3.216393383774536	798.642374915369	633.9366673689243	1.029989	21.390173	0.0847644469999999	0.0434508	0.0338819721	-0.0036874578	0.0892458368	-0.0399795368	-0.1073000029	0.0311915189	-0.0570925512	0.0875192958	0.0394946332	-0.061501946	0.1088632944	-0.0908409824	0.0746699549	0.0661780235	0.0956045032	-0.0302531263	0.1547334958	-0.0620998815	-0.0749392441	-0.1164129096	0.105565965	-0.0101285199	-0.0303656449	-0.0646011583	-0.0784284853	0.0149506095	-0.0567168787	-0.1163872685	0.0195493768	0.0054564011	0.0603549357	-0.0418004677	-0.0562934488	0.0263397615	-0.0512317863	0.0283334005	-0.0867949875	-0.0762954694	-0.0808281487	-0.0061829838	-0.0808622339	0.0014009673	0.0040200901	0.0116498104	0.0329103945	0.041747179	0.0498529453	-0.0712744367	-0.0265299199	-0.0259158625	-0.0256443394	-0.0183649359	0.0073147653	-0.0152196974	-0.1526652044	0.0265895324	0.0220272842	0.121650234	0.0014501071	0.0681512332	-0.0255300577	-0.0553282731	-0.1585188949	0.0433793199	-0.0723594264	-0.0461388801	-0.0921645508	0.1158260581	-0.0488388527	-0.0714833066	0.0503819077	-0.0195456965	0.1138429869	-0.063280305	-0.0261341045	0.0001915616	0.0742117409	0.0483156311	0.1222550072	0.1081585055	0.01637485	-0.0048604517	-0.0457740533	0.0034259043	-0.0676574609	-0.1118715347	-0.0903300086	0.0516141163	-0.033508867	-0.0161388184	0.0461045633	0.0074687364	-0.0858033111	0.0511088661	-0.0812097336	0.0613129852	-0.1252987896	-0.081210054	-0.0416532635	0.0809066743	-0.0234974342	0.1025263906	0.0685692013	0.0200485104	0.0497578	0.0204699	0.00041901680601	0.0024758386608399	0.000659222	0.003711712	4.34573645284e-07	1.3776805970944002e-05	-0.0239972	-0.01578811	0.00057586560784	0.0002492644173721	-0.000768778	2.4019999999999814e-06	5.91019613284e-07	5.769603999999911e-12	-0.000321599	-0.0003507435	1.03425916801e-07	1.2302100279225e-07	0.0010616	0.000542749	1.12699456e-06	2.9457647700100004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
793.688769419654	-2.498716688920126	6.243585091487959	629941.8627028847	984.8344897848672	-6.644451719067206	969898.9722698196	44.14873864701515	765.2933478807141	-1.7704425068186538	585673.9083104717	3.134466669950319	798.2356215821061	630.3475993223743	1.313906	27.286373	0.194308072	0.119405	0.0243412423	0.0236159034	0.0799741176	0.0348429527	0.073836751	0.0053832098	-0.1367216246	0.1442743283	0.0114721601	0.1383405419	-0.1945167835	0.1252479894	-0.1192939943	0.0466076249	0.0748420139	-0.0930271798	0.1092895529	0.1567525814	-0.0198838454	0.0035331089	0.1291755789	-0.0093936666	0.2228772422	-0.0452347813	-0.0276409712	-0.0308334772	0.0930395858	0.1023952033	-0.0215532586	-0.1585347554	0.0403907252	-0.1482684831	-0.0453377901	0.0876050497	0.0798501353	-0.1530385019	0.0267418472	-0.0258807197	0.0784911591	0.1862318481	-0.0557673085	0.0179237281	-0.0113835516	-0.050833115	-0.2145776197	-0.1651791521	-0.0863940764	0.1573040506	0.1431394545	0.0652832142	0.0577564263	0.0195542494	-0.0852181194	0.0154940972	-0.078439082	-0.1152695085	-0.0923620324	0.1190681183	-0.0583145342	0.0716055744	-0.0837468136	-0.1486095147	0.0489741581	-0.0567156489	-0.1990044087	0.1309144419	0.0358528855	0.1881953797	0.1933730136	0.1492413203	-0.2701876072	-0.0231957468	-0.0727098526	-0.0001804183	0.076423875	0.0819724667	0.0173897604	-0.0016911872	0.0720253545	-0.1195948992	-0.101225316	0.1469614266	0.1683818854	-0.0325252067	-0.133106161	0.0420792525	0.0084453056	0.0095192896	-0.1022577202	-0.0460519932	-0.0605684489	-0.0833803821	0.0723070237	0.0385314753	-0.0307510018	0.2826903231	0.0246874963	0.0977480861	0.0212122998	-0.0229527629	-0.0012570049	0.1014413551	0.0647104904	0.013011472	0.0480599	-0.0016978999999999	2.882864409999984e-06	0.00230975398801	-0.0441026	-0.044761822	0.0019450393267599	0.0020036207087596	-0.0826659	-0.0586687	0.00683365102281	0.00344201635969	0.000839998	0.001608776	7.05596640004e-07	2.5881602181760003e-06	-0.000146782	0.000174817	2.1544955524000003e-08	3.0560983489e-08	0.0010616	0.0	1.12699456e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
796.6623549829201	2.973585563266056	8.842211102064308	634670.9078469322	989.8856257409036	5.051135956036433	979873.5520484602	25.513974446364085	765.605821017064	0.3124731363499222	586152.2731752127	0.0976394609403571	797.7658611993942	635.168453117584	1.270076	26.376141	0.22283847	0.109141	0.0332830018	0.028273451	-0.2371877417	0.1016550687	-0.2702151495	0.0513720723	0.1006633278	-0.0872904074	0.2206916843	-0.1026531528	-0.06077356	-0.1300459389	-0.0586322296	-0.0020365759	0.0813924253	-0.0572769543	0.0500732557	-0.0050102918	-0.0180708175	-0.0301969184	0.0386846017	0.0676043137	0.1760338477	0.0836226914	0.0136083815	0.0573475127	0.1619287401	-0.0735503458	-0.0731107855	0.062343645	-0.1092220121	-0.0720632262	-0.0590389958	0.025581245	0.0066028578	0.12972082	0.1177864171	0.0010894623	0.0564442571	0.1430514683	-0.0082215517	0.0152190687	0.0559322809	0.0966893078	0.0268547896	0.1646774929	0.0262892266	-0.1546660822	0.0805361955	-0.055693854	0.0359606338	-0.0335844212	0.0646251057	-0.1189911458	-0.0066990589	0.1152013672	-0.1099847757	-0.0076277354	0.0970655758	0.0645156333	-0.0906851573	0.061251241	-0.0554127689	0.0265142563	0.0759318119	-0.3502581819	0.0131110597	0.1578578711	0.1723658293	0.0687328504	0.1392997752	-0.0738871933	0.0044494511	0.0269579411	0.0216113262	0.0564155006	0.137190384	-0.1255017665	0.1005480841	-0.0158036526	-0.059178049	0.0316148796	0.1325226345	0.1683657248	-0.0441802365	-0.0964919711	-0.0898843728	0.0606498912	-0.0540427421	-0.1165399443	-0.0819584899	0.0498674557	0.122416675	-0.0452020084	-0.0175463217	-0.0180464611	0.0018434852	-0.0234409237	-0.0648523625	0.0031755759	0.0892547212	0.1003129872	0.0607412226	0.0059244253	0.101193	0.0531331	0.00282312631561	0.010240023249	0.00186195	0.04596455	3.4668578025e-06	0.0021127398567025	-0.049432	0.0332339	0.0024435226239999	0.00110449210921	-0.000315279	-0.001155277	9.940084784100001e-08	1.3346649467290004e-06	-6.32606e-05	8.35214e-05	4.0019035123600014e-09	6.9758242579600005e-09	0.00163294	0.00057134	2.6664930436e-06	3.2642939560000004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.1152470620001	1.4528920790800155	2.1108953934534505	636987.9475928375	987.2832026750876	-2.602423065815969	974728.1222843782	6.77260581349099	765.5185763149414	-0.0872447021226889	586018.6906832547	0.0076116380484767	797.2975584791209	647.7618832128846	1.190801	24.729815	0.07046157	0.0325045	0.0325729091	-0.0034396232	-0.0579494117	0.022208028	-0.0947209374	-0.0351239894	-0.0834714907	0.1111284457	-0.013637944	-0.0397221062	-0.0992946025	-0.0710936018	0.122707728	0.0457214492	0.0846902388	-0.0778399178	-0.017449351	-0.0738199515	0.0075774725	0.0118488739	-0.0963216669	-0.0852690283	0.075232033	0.0341676324	-0.1634243282	0.1734613113	-0.0082555151	0.1444677729	0.1420654607	0.0089236584	0.0310553144	-0.054957864	-0.00601124	-0.0589080166	-0.000278027	0.0845112331	-0.049808802	-0.1834560872	-0.069109707	0.0363357237	-0.1454562147	-0.1336129097	-0.110152366	-0.0067141823	0.1183023563	0.1753641825	-0.0658436304	-0.0457941539	0.0379352583	0.0063464926	0.1644131314	0.0961506465	-0.0057938068	-0.1074193605	-0.0357492406	0.0519505576	-0.006912222	-0.1366487848	0.0170186043	0.0638325371	-0.0815487198	0.0698195554	-0.0540565578	0.0756298601	0.0191195305	0.0044599229	0.0441174675	-0.0553608913	0.0519483926	0.0163895742	0.0482678828	-0.2241929318	-0.0118434719	-0.0030034007	0.0250268546	-0.1845278146	0.0988304519	-0.1273332319	0.074273167	0.0826599051	-0.0190644121	0.068238365	0.0226455823	-0.0509265214	0.0566806909	-0.0587163665	-0.0341195612	0.0978628422	0.1692780586	-0.0253719327	-0.1115704827	-0.1896415131	-0.0437073081	0.0112496652	0.0103198749	-0.1995255465	-0.0229422994	0.0276549771	0.0685270455	0.1375988377	-0.1454585077	0.099141769	0.0566681795	-0.0011853914	0.113223	0.0120299999999999	0.0001447208999999	0.012819447729	0.0181544	0.01629245	0.00032958223936	0.0002654439270025	-0.0363272	0.0131048	0.0013196654598399	0.0001717357830399	-0.000467363	-0.0001520839999999	2.1842817376900003e-07	2.312954305599999e-08	-0.000177653	-0.0001143924	3.1560588409e-08	1.308562117776e-08	0.00194715	0.0003142099999999	3.7913931225e-06	9.872792409999993e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.0472111724403	-3.0680358895598374	9.412844219627225	632100.0679930748	984.2808037737752	-3.002398901312404	968808.700677549	9.01439916260193	764.3994544653708	-1.119121849570547	584306.5259869565	1.252433714186202	796.868579888228	640.3617737081865	1.051085	21.828278	0.1002433499999999	0.0497687	0.0319188049	0.014867317	-0.0764482737	0.1145226203	-0.1015119312	0.0026068026	0.0304671359	0.0209292606	-0.0977793786	0.1054452781	0.1218270799	0.0450834776	0.0094388686	-0.0357040257	0.064338098	-0.0756406732	-0.0446028947	0.0135394031	-0.0106131546	-0.0088735774	-0.040148743	0.012495045	0.1080411556	0.1443892842	0.0318471693	0.1362913745	0.1157753822	0.0345841824	-0.0242619904	0.1642834225	0.0465789966	0.1044617526	0.0133083924	0.0873855485	0.0126824353	0.1493119822	-0.1543591962	0.0088393641	-0.0921783158	-0.0853345527	-0.0102364256	0.0604000884	0.0580923372	-0.0037758728	-0.0866744943	-0.0967874128	-0.0646460203	0.020328639	-0.0287393394	-0.0235120297	-0.015339096	-0.0614451994	-0.0970399102	0.1201842109	-0.0567239551	-0.0556642696	0.1709728392	-0.0385734024	-0.0319353012	0.0660119995	-0.0977385791	0.0356799147	-0.0164816199	-0.0070170795	0.1031844254	-0.0659894666	0.046519315	-0.0579552288	0.0503105193	0.037641296	-0.0457292608	0.0006206773	-0.0688232724	-0.0611023411	0.0770267731	-0.0692797511	-0.0910638661	0.0246980681	0.1248541455	-0.0446165515	0.1320551869	0.0229670145	0.1202706224	-0.0307286526	0.0882224759	0.0619414962	-0.0792304289	0.0436359154	0.0708100037	0.0463299935	0.1337548319	0.0196129301	-0.0761505548	0.1184713236	0.1019281829	-0.1238910197	0.1184592795	0.0750957104	-0.0641330658	-0.0908839754	0.0541226005	0.0979282008	0.0524983198	-0.0082906521	0.129996	0.0167729999999999	0.0002813335289999	0.016898960016	-0.0189853	-0.0371397	0.00036044161609	0.0013793573160899	-0.0178439	0.0184832999999999	0.0003184047672099	0.0003416323788899	-3.1148e-05	0.000436215	9.70197904e-10	1.90283526225e-07	-0.000260475	-8.282199999999997e-05	6.784722562499998e-08	6.859483683999996e-09	0.00190924	-3.790999999999994e-05	3.6451973776e-06	1.4371680999999952e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.4674205988108	-2.5797905736294524	6.655319403787379	628004.6127105325	987.1298218784397	2.849018104664424	974425.28524176	8.116904160705666	762.6043444757179	-1.7951099896529286	581565.3862132394	3.222419874951737	795.4273939487416	629.683021232257	1.041457	21.628325	0.11484174	0.0542099	0.0555047382	0.0563133015	0.034849451	0.0630868492	-0.098362203	0.0707907916	-0.049414289	0.0536715011	-0.0711993142	-0.0648286407	-0.0785189094	-0.008589899	0.0412324882	-0.0360395299	0.0803047009	-0.0578619459	-0.1339663093	0.072287058	-0.0730292476	-0.0476740312	-0.1256578671	-0.0361553321	-0.0194336243	-0.0379949421	0.0455905617	-0.0524479075	0.1166254089	0.0421468029	-0.0070572795	0.0643269886	-0.0151323266	-0.0625347935	-0.0130171135	-0.0923082741	0.0743906012	0.0080586415	-0.0176086768	-0.0256842181	-0.0139720506	-0.1011276003	-0.0036450946	0.0864793867	0.0300611511	-0.00140945	-0.1207369695	0.1188510782	-0.0044469803	-0.0462005573	0.022541367	-0.0115027918	-0.0288063288	0.033713527	-0.0441468942	0.0242876611	-0.0459071985	0.0960062928	0.1542499301	-0.0403614891	0.1104594377	0.0646004556	-0.0816898907	0.0750098152	-0.0352859711	-0.103721191	0.0532850397	0.0366193258	-0.0393005033	-0.1188213698	0.0961739502	-0.015562229	0.021195809	-0.0150847661	-0.0163016368	0.046622166	0.0193896524	-0.0057462222	0.0521387172	0.0414618536	-0.0269166283	0.0846604874	0.0715752623	0.1094624705	-0.050853572	0.0225759906	0.0749321254	-0.0868441392	-0.0749635223	-0.0313438356	0.030042201	-0.1067574843	0.0744748579	-0.002225073	-0.0229936335	0.0058970853	-0.0240135816	0.083403899	-0.005329239	0.0130660073	-0.1057812693	-0.0601749341	0.1023369599	0.0966728009	0.0482387676	-0.0153640485	0.15062	0.020624	0.000425349376	0.0226863844	0.0172806	0.0362659	0.00029861913636	0.00131521550281	0.00224932	0.02009322	5.0594404624e-06	0.0004037374899683	-0.000303666	-0.000272518	9.221303955600001e-08	7.4266060324e-08	-6.32606e-05	0.0001972143999999	4.0019035123600014e-09	3.889351956735999e-08	0.00219668	0.0002874399999999	4.825403022399999e-06	8.262175359999997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
790.7113727834261	-1.7560478153847043	3.0837039299173927	625224.4750490503	988.6693390800122	1.5395172015724938	977467.062036908	2.3701132139376027	762.1324136824747	-0.471930793243132	580845.8159854749	0.2227186736110918	794.8626234558523	610.5106576997017	1.043775	21.67647	0.12311825	0.0556824	0.0743076299	0.108823586	-0.0048609488	0.0754122958	-0.069409503	0.1668124924	-0.0587410398	-0.0149943068	-0.0666919754	0.046235016	0.0690533406	0.109302522	0.017001469	-0.0884020021	0.0832079864	-0.0635886017	-0.1617871308	0.1345108125	-0.0726171648	-0.0661731762	-0.0324606897	0.0002481071	0.0028201377	-0.0446515556	0.262715135	-0.034705062	0.1872787615	0.0826447067	0.0455952096	0.1097403268	-0.0757823115	-0.1674866051	0.033576799	-0.0173805538	-0.1138505468	-0.0348148743	0.0311967454	0.054410665	0.0278441712	-0.0282927549	-0.0034266671	0.0872576209	0.0146231606	0.0353311256	0.2865640669	-0.0964512127	0.0067045387	-0.0560279113	0.0319310507	-0.0986587493	-0.0332910653	0.1419393149	0.0748520675	-0.0866020488	-0.0974942584	-0.0259687371	0.0139298518	0.0537833667	-0.03301647	0.0656123737	-0.1012612169	0.0842780405	0.0042504337	-0.1919510123	0.04552903	-0.0074527337	-0.0456232942	-0.1095262803	0.0846595051	-0.0013710115	-0.0477205314	0.1541072221	-0.0906913335	-0.0169576633	0.0401263681	0.046588518	0.0800828753	-0.1537436603	-0.0617778741	0.0631692397	0.1748121651	0.1896496723	-0.1555684005	0.0793353839	-0.0087171961	-0.0879302318	-0.0259544752	0.0269639899	-0.0871588635	-0.0906421735	-0.1316737066	0.174157023	0.0775911286	-0.0681427764	0.2673301231	-0.1570483289	-0.0904224873	-0.0089476733	-0.0184635321	0.0667131348	-0.0337865955	0.0953761056	0.0438968002	-0.0223783947	0.164719	0.014099	0.000198781801	0.027132348961	-0.016189	-0.0334696	0.0002620837209999	0.00112021412416	0.0213997	0.01915038	0.00045794716009	0.0003667370541444	0.000379704	0.00068337	1.4417512761600004e-07	4.669945569e-07	-0.000301406	-0.0002381454	9.0845576836e-08	5.671323154116e-08	0.00240315	0.00020647	5.775129922500001e-06	4.2629860900000115e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
792.7091763890035	1.99780360557736	3.9912192464579	628387.8383313322	991.9761939219862	3.3068548419740864	984016.76930795	10.93528894588746	762.3852553815265	0.2528416990517144	581231.2776231553	0.0639289247793577	795.1091977031756	613.4512100972702	0.982027	20.39411	0.10790957	0.0506794	0.0719516813	0.1111165277	-0.0261726602	-0.0268014149	-0.0747330667	0.113376984	-0.1723341295	0.0634746124	0.0194377659	-0.0139944153	0.0160453369	-0.0176753616	-0.0305596052	-0.0679227193	0.0881836577	-0.0726337959	-0.1886324141	0.0335683781	-0.1862869056	-0.0174091801	-0.0381430405	-0.1025053238	-0.0923838398	-0.018364695	-0.0205515748	-0.0832070195	-0.0074982332	-0.1210898849	0.0891158198	0.1377915708	-0.0986168639	0.0198549961	0.0070356011	-0.0501610039	0.1694268223	0.0437802123	-0.0020924185	-0.2009420203	0.0045554053	0.0392787629	-0.1441314651	0.0482160997	0.1150939213	0.1796848989	0.0184478462	-0.0659984742	0.062673462	0.0770045949	-0.0110817813	-0.0152542385	-0.0388690845	-0.0306722711	0.0303365811	0.0027936955	0.0445152977	-0.1056103727	-0.0401401045	0.0546382041	-0.0015971263	0.0574062437	-0.0787030874	0.1447038294	-0.0310471524	-0.1709662459	-0.1228014681	0.0486356637	-0.0284577144	-0.1187005977	0.0146703533	-0.1198239497	0.0900886402	-0.050552835	-0.0483779319	0.1381954652	-0.0869920296	0.1338467475	-0.0858466957	0.0610666482	0.0358063902	0.067109112	0.0161970387	0.0562944184	-0.0140678416	-0.096758372	0.1435006192	0.0128059102	-0.0815285832	-0.0836524679	0.0096298407	-0.0790035716	-0.048692183	-0.1324176625	-0.0201911468	0.0309903612	0.0158265589	-0.0680865089	0.1348551551	-0.0443626532	-0.1145725539	-0.0620289577	0.1313594771	0.0940386689	0.0394798359	-0.0293067317	0.187846	0.023127	0.000534858129	0.035286119716	0.0120187	0.0282077	0.00014444914969	0.00079567433929	-0.00212217	-0.02352187	4.5036055089e-06	0.0005532783682969	0.000238092	-0.000141612	5.6687800464e-08	2.0053958544000007e-08	0.000148122	0.000449528	2.1940126884e-08	2.02075422784e-07	0.00247307	6.991999999999979e-05	6.1160752249e-06	4.88880639999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
795.6577668929333	2.948590503929836	8.694185959865203	633071.2820170494	992.429748732976	0.4535548109897718	984916.806170198	0.2057119665719676	763.6761410987345	1.2908857172080843	583201.2484834543	1.6663859348918302	796.1413701137078	620.1195476880163	0.970382	20.152283	0.12879598	0.0646116	0.0452849877	0.0802094911	-0.0578541873	-0.0623549274	-0.1566617349	0.0571639091	-0.0900754259	0.0253536617	0.0725318895	0.0981286326	-0.0329196139	0.0417490675	0.024014865	-0.1232947084	0.0856812189	-0.0839332673	-0.1003062951	0.059549026	-0.138181367	-0.0415725131	0.025638747	-0.1678208091	0.0025481894	-0.1158440915	0.0734567676	-0.0904039494	-0.0205046718	0.0639230429	0.0610644094	-0.0012644979	-0.0316894004	-0.0095512978	-0.0800425638	-0.049135212	0.0206719201	0.0978432214	0.0126874967	-0.0555087928	0.0411997201	-0.0669271984	0.1004138805	-0.0541429438	-0.0035714339	-0.0551123283	0.0078652856	-0.053338535	-0.1467150127	0.0326959334	-0.1158542184	0.0460623966	-0.0522191308	-0.0180471611	0.1276779676	0.1040857642	-0.0098697146	-0.0370902818	0.10993481	0.0187459186	-0.0382560871	0.0491129295	-0.0983617721	0.0958630351	-0.059872116	-0.1366709576	-0.1725047412	-0.0750009623	-0.061719935	-0.1301366867	0.0390803639	0.0861422353	-0.0418833354	0.0717688033	0.0213377808	0.0410075236	-0.0561840901	0.030468328	-0.1370472023	0.0886187229	-0.0554964936	0.0384067418	-0.0506650966	0.1136927044	-0.0469708829	-0.0153744562	-0.0274248504	0.0439621083	0.105941073	-0.0547028532	0.0888749636	0.0168339115	-0.0536145858	-0.0515452266	0.0448167256	0.0303753176	0.0263988158	-0.153651183	-0.0024944306	-0.0475014082	0.0477327405	-0.0103762127	0.0236028026	0.092661062	0.034995421	-0.0361224311	0.16921	-0.018636	0.000347300496	0.0286320241	-0.0329348	-0.0449535	0.00108470105104	0.00202081716225	-0.0234743	-0.02135213	0.00055104276049	0.0004559134555369	0.000445464	0.000207372	1.9843817529600002e-07	4.3003146384000016e-08	0.000256857	0.000108735	6.5975518449e-08	1.1823300225e-08	0.00191209	-0.00056098	3.6560881681e-06	3.146985604e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
798.7035323934148	3.04576550048148	9.276687483923196	637927.3326577186	995.5593977010848	3.129648968108768	991138.5143509466	9.794702663584276	765.0479945246656	1.3718534259310218	585298.4339262127	1.8819818222386813	797.0335414172243	634.4187570779443	0.956149	19.856701	0.111072	0.0568699	0.0213317398	0.0491902919	-0.0574872213	-0.068278899	-0.1200063942	-0.0172031225	-0.1019021004	0.1223106587	0.1208180074	-0.0654796885	0.0121474149	0.056139964	0.0378940645	-0.0642468975	0.0779505055	-0.0923948737	-0.018757121	0.053661071	-0.0457445947	-0.0672695714	-0.0403030938	-0.1955815529	-0.0135354515	0.0469333357	0.0762812568	-0.0463126309	0.0177296926	-0.0573315001	-0.1030968278	-0.0844502087	0.0963855882	0.0721230379	0.0499683773	-0.0099357464	0.0235760481	0.067776148	0.0492601288	-0.0193495308	0.1903773483	0.0538688048	0.0207517036	0.0389844014	-0.0397710915	0.0905184546	-0.0425083836	0.0182974436	0.0335290623	-0.0119865638	-0.0103500386	0.0730896401	0.0713514474	-0.0986459924	-0.0124341852	-0.0815158065	0.0115521077	0.0331836811	0.0352321375	0.0255771592	0.0173205183	0.0533483997	-0.0903114027	0.0494531979	-0.0164306132	-0.0068586977	-0.1447303074	-0.0770924477	-0.1377554524	-0.1621321786	0.0841203905	-0.0001258478	0.0767389661	0.0573378996	0.0031684816	0.1290787859	0.0687273037	-0.1583710282	0.0063408855	0.0778413625	0.0199461799	-0.060188126	-0.0921895474	-0.0941836251	-0.0049633612	0.0453628479	-0.1223767102	0.0619836953	0.0973932841	0.0026546248	-0.001682578	0.0617463907	-0.0514560352	-0.059335821	0.0493354593	-0.0284706336	-0.1007145649	0.0412142661	-0.0317880333	0.0634866714	-0.0475217149	-0.0328578222	0.0536987976	0.0912438734	0.030451217	-0.0427992974	0.168905	-0.0003049999999999	9.302499999999984e-08	0.028528899025	0.012153	0.0450878	0.000147695409	0.0020329097088399	-0.0436216	-0.0201473	0.00190284398656	0.00040591369729	0.00029919	-0.000146274	8.951465610000002e-08	2.1396083076e-08	0.000703881	0.0004470239999999	4.954484621609999e-07	1.9983045657600003e-07	0.00159475	-0.0003173399999999	2.5432275625e-06	1.0070467559999997e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
800.2554439278634	1.5519115344486636	2.4084294107548057	640408.7755361818	991.9586270447752	-3.600770656309578	983981.9177685556	12.96554931934011	764.2623517147962	-0.7856428098693868	584096.9422486308	0.6172346246994656	796.2633060334236	642.2296494438172	0.929828	19.310081	0.1153615599999999	0.0582945	0.0021935945	0.0205119576	-0.0897294146	-0.048342531	-0.0607048335	-0.0450309613	-0.0567535398	0.1131281101	0.0096635579	-0.0160101204	0.0760482626	0.0733969858	0.0447822673	-0.1049279	0.0539577488	-0.0650613752	-0.0598214323	0.013732533	0.0172905438	-0.0123234546	-0.0850212974	-0.1717431033	0.0087413978	0.0001188599	0.0419113023	0.0502746088	-0.1124686077	-0.1261595778	-0.0709302749	-0.1737319895	0.1080752665	-0.0126390616	-0.0118159867	0.0147320245	0.06525844	-0.0299705788	0.0148067746	-0.0556590504	0.1322221216	-0.0751582318	0.0745326831	0.0421323952	-0.1016538121	-0.1061708751	0.0420207558	0.0882613313	0.0304226222	-0.0237111091	0.0324255162	-0.0940366493	-0.0547903265	-0.0533364984	-0.0582809109	-0.0777812438	0.1121152038	0.0189004138	-0.0553670928	0.0522466053	0.1152210302	0.0388945001	-0.0763763184	0.0619289354	0.0525043511	0.0523268481	-0.0678303807	0.0008871953	-0.0808725968	-0.1345420595	0.1409782373	-0.0058262245	-0.0177225716	0.0250497093	0.1196217628	-0.0294161851	0.093573511	0.0181639366	0.0218832528	0.0515258456	0.0658338847	-0.0246161146	-0.0844492521	-0.0816065285	-0.1288220629	-0.005721692	-0.0985255486	0.063044732	0.1043751961	-0.0891214948	-0.0597361414	0.0120850741	-0.136142553	-0.0341037088	-0.0649058739	-0.107402482	-0.0565458732	0.0205082638	-0.1225078369	-0.006889931	-0.0613562096	-0.0023960147	-0.0845280933	0.0897877085	0.0258549876	-0.0493116688	0.163253	-0.0056519999999999	3.194510399999989e-05	0.026651542009	-0.0304637	-0.0426167	0.00092803701769	0.00181618311889	-0.0551349	-0.0115132999999999	0.00303985719801	0.0001325560768899	1.67221e-05	-0.0002824679	2.7962862841000004e-10	7.978811453041e-08	-1.43623e-05	-0.0007182432999999	2.0627566129e-10	5.158734379948899e-07	0.00170563	0.00011088	2.9091736969000004e-06	1.2294374400000013e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
