global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13
703.528072721464	2.415452080607679	5.834408753711965	494951.7491071776	760.4518167019422	7.856666687609845	61.72721144019826	578286.9655252843	677.177717755852	1.8952382160823615	3.591927895699053	458569.66142502433	684.480361974163	508.9477745591397	1.421832	34.74942	0.1064118	0.0594651	0.0244961245	0.2331206794	0.130950296	0.2280372576	0.0415358652	0.1002240463	-0.0081620639	0.1535223773	0.0140613411	-0.0134446331	0.1113848308	-0.1833333177	-0.0549985403	0.2096587212	0.0747320301	-0.0457969587	-0.0835898336	-0.0147179846	-0.0627757465	0.0541092962	-0.0021294462	0.1654250475	-0.1389434196	-0.0664179661	0.0310180048	-0.0496972458	-0.157842644	0.1128385846	-0.0584168148	0.0236059427	-0.0464949638	-0.2066439657	-0.0144393278	-0.0073737437	-0.021084942	-0.0033616285	0.0125551682	-0.0425783081	-0.0529364985	-0.1570699479	0.0168388399	0.0402559347	-0.0507714404	-0.0883825884	0.0688671558	0.054479348	-0.0294925037	-0.0145018527	-0.1440573107	-0.0317694094	-0.066272928	-0.10229047	0.1108614457	-0.027205729	-0.2713122148	0.015996926	-0.0476285263	0.0661158981	0.0669743587	-0.0765613779	0.0593272903	0.1031859069	-0.0749000726	0.1930611924	-0.0531050312	-0.1928769542	0.0091766856	-0.0080737996	-0.0585880258	-0.0985824764	-0.0618864567	-0.0575513158	0.1601961415	-0.056081093	-0.0287841391	-0.0590475404	-0.0682351682	0.0893689838	-0.1304943582	-0.0003733491	0.0228381984	0.0913310579	0.0643575735	-0.173439445	-0.1020462396	-0.0164515097	0.0564498701	0.0382742362	0.083535466	0.0750362016	-0.0165379384	-0.0966728009	-0.144413	-0.015466	0.020855114569	0.000239197156	-0.0248406	-0.0413594	0.00061705540836	0.00171059996836	0.0533813	-0.039308	0.001545118864	0.00284956318969	-0.000170066	2.645800000000001e-05	7.000257640000004e-10	2.8922444356e-08	0.00156468	-0.00017911	2.4482235024e-06	3.208039210000004e-08	-0.000735478	0.0	0.0	5.409278884840001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695.9896490252889	-7.538423696175073	56.82783182305385	484401.5915503449	741.1646368859869	-19.28717981595537	371.99530525299616	549325.0189703368	671.2114712513325	-5.966246504519518	35.596097352691366	450524.8391393783	675.0878690786551	508.1477369570688	2.003957	48.976494	0.20511586	0.133772	-0.0500589545	0.1032745474	0.0814731993	-0.032058495	0.2027019198	-0.1406650201	-0.0468129037	-0.2339606484	0.1505581141	0.1187879581	0.0800102786	0.0973903096	-0.274101317	-0.2710225656	-0.0351636357	-0.1302880674	0.1039289717	-0.0244986242	0.2056806493	-0.0390669578	0.0352426101	-0.0169306367	0.0202343017	-0.0687454648	0.0621850758	0.1045661103	0.0169646279	0.0047681603	0.063000665	-0.2198349325	-0.0455120494	-0.1909724088	-0.0556603817	-0.1423364174	-0.2056239063	0.1460807697	-0.0313888207	0.1077716966	0.0115322313	0.0764441421	0.0667610932	-0.0671156485	-0.1774662176	0.0992755974	-0.0401883899	0.1676329338	0.0541631556	-0.020005861	0.0690104022	-0.0666225397	-0.107184927	-0.0064944899	0.0985337913	0.0360832989	0.1366513214	0.2933920719	0.1064176802	-0.1998905272	-0.1216686684	0.3091636111	-0.0375861711	-0.0316750424	0.0632409905	-0.2926741678	0.0648212717	0.132693544	-0.048420236	-0.3093357882	-0.0999047852	-0.14287007	0.0336277484	0.2152363402	0.0245759989	0.1468337737	-0.0104662469	-0.120345026	-0.0624061708	0.0386389878	-0.0219217946	-0.0226897375	-0.0423658614	0.0052312728	-0.0662746302	-0.1629250967	-0.0833933884	0.0500989261	0.0652279992	0.0203182822	0.0560300992	0.0732270951	-0.0212145853	-0.1003129872	-0.144442	-2.899999999997349e-05	0.0208634913639999	8.409999999984625e-10	-0.00751934	0.01732126	5.65404740356e-05	0.0003000260479876	-0.0773250999999999	-0.1307063999999999	0.0170841630009599	0.0059791710900099	-0.0010269	-0.000856834	7.341645035560002e-07	1.05452361e-06	0.00128033	-0.0002843499999999	1.6392449089000002e-06	8.085492249999992e-08	-0.000735478	0.0	0.0	5.409278884840001e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
687.3870394130493	-8.60260961223969	74.0048921405987	472500.9419530369	741.0473961280393	-0.1172407579475702	0.0137453953241207	549151.2433081472	661.6736227553247	-9.537848496007769	90.97055393279766	437811.9830501557	670.0130847022627	507.7421364983445	3.335402	81.51687599999998	3.28068171	1.84274	0.1876672963	-0.2129351747	-0.3709606108	0.1346047662	0.0984526802	-0.403709002	0.2387498915	0.3037222471	-0.1807694916	-0.3215817512	-0.3154748544	0.5227348277	-0.5053514556	0.1311803644	0.0851559873	0.1340977617	-0.07101533	0.0337890734	-0.1450583223	0.1515033515	-0.0443267428	0.226017132	0.0318922015	-0.0264844064	-0.0181137031	-0.035788288	0.0181650656	-0.0054190619	0.1165634043	-0.0002180554	0.0419887248	0.0656309394	0.0596552085	-0.0120497097	0.0119407742	-0.0136903731	-0.013013446	-0.0271300298	0.049026254	-0.0373802593	-0.0136541174	0.0211019232	0.025974232	0.0732515744	-0.0746642198	-0.0467723075	-0.0042787563	-0.0556202128	-0.0011595682	0.0301907709	-0.0279258434	-0.0649844503	-0.3900139898	-0.466677311	0.1578875224	0.5655696193	0.1005828833	-0.0732395713	0.2261033388	-0.1923396365	-0.0879838815	0.0190000901	-0.0758279493	-0.0097934275	-0.0884791643	-0.1289500884	0.0551527262	0.1033141623	-0.0668815551	0.0239715839	0.0021514452	-0.1293231157	-0.0134214973	0.0218001445	-0.0270456637	-0.0701118656	0.0300776442	0.0017027419	-0.0172807641	-0.0266199556	-0.0078159839	0.0310002413	-0.0042976342	-0.0234638626	0.0186781025	-0.0242123199	0.02287475	0.0257001054	-0.007962319	0.0713867084	-0.0258549876	-0.1035676303	-0.131907	0.0125349999999999	0.017399456649	0.0001571262249999	-1.04905	-1.04153066	1.1005059025	1.0847861157200358	-1.4257	-1.3483749	1.81811487095001	2.03262049	-0.0155612	-0.0145343	0.00021124587649	0.00024215094544	-0.00102749	-0.00230782	1.0557357001e-06	5.3260331524000015e-06	-1.2775e-05	0.000722703	5.22299626209e-07	1.63200625e-10	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.2360897168727	19.849050303823446	393.9847979637137	500182.8865980124	735.6950739451285	-5.352322182910825	28.6473527496793	541247.241827128	678.8894618138756	17.215839058550955	296.38511448992864	460890.9013619337	683.2822261107731	510.8274642341714	2.695122	65.868507	1.5310815000000002	0.7529599999999999	0.2697470403	-0.1176509715	-0.399869323	0.3174312716	0.2270001164	-0.1526624165	-0.2851946066	-0.3185811056	0.1937075417	-0.1263981028	-0.3944428653	-0.1694836866	0.1146743783	0.2417683155	-0.0460495842	0.2687943219	-0.103260285	-0.0123681036	-0.1557759661	0.063541005	0.2233514969	-0.087949914	0.0548957938	-0.0051525614	-0.0403697067	0.0864525799	0.0084029462	0.0892037312	-0.0893194863	-0.1214959707	-0.0407358042	0.0926168995	0.0818741959	-0.0660987789	-0.214423751	-0.0601113994	-0.0215145149	-0.0216789853	0.0395856223	0.0866798828	0.1028828152	0.0070940621	-0.1273798372	-0.0691299704	0.0183901165	-0.021162437	-0.0262114603	0.0765496029	0.0282372608	0.0417012909	-0.0151792837	-0.0220386277	-0.3922701136	0.0270018028	-0.2249437754	-0.0119856483	0.1180037161	0.4551351902	0.0594060136	0.0368151246	0.2297038734	-0.4016754607	-0.1160069489	0.0089113995	0.0916415055	0.0028693234	0.0843564373	-0.254221972	0.0868419671	0.0368998348	-0.0906650461	0.164898918	-0.0888206743	-0.0682279446	0.0579906017	-0.0109169727	0.011283356	0.0192632216	0.0554854148	-0.0619320576	0.0131775967	-0.040125566	0.0447804573	0.012163076	-0.0234162333	0.0834796714	-0.0268039941	-0.06004038	-0.0284786139	0.0695158277	-0.030451217	-0.1064242213	-0.258453	-0.126546	0.0667979532089999	0.0160138901159999	-0.685754	0.363296	0.4702585485159999	0.131983983616	-0.926504	0.499196	0.2491966464159999	0.858409662016	-0.0226085	-0.0070472999999999	4.966443728999999e-05	0.00051114427225	0.000993255	0.002020745	9.86555495025e-07	4.083410355025e-06	-0.0017856	-0.001772825	3.142908480625e-06	3.18836736e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8195473556667	-3.416542361205984	11.67276170591496	495361.9552399356	742.4337040947217	6.738630149593291	45.409136293007705	551207.8049758088	675.7208853494467	-3.168576464428952	10.039876810933078	456598.7148974401	679.5377543462813	513.3703611599298	2.001081	48.906219	0.46055275	0.257745	0.2798042758	-0.1440359525	-0.3042088557	-0.15014825	0.2557437991	0.0448019492	-0.1510368035	-0.0428088658	-0.0094811714	0.0047297295	-0.3354998934	-0.0688445906	-0.0699462186	-0.1467975777	-0.0705111173	0.104418708	-0.0934904737	0.0085917434	0.1961425121	-0.0339375929	0.1879051261	-0.1041384572	0.1043523945	0.0237244586	0.130298208	-0.0364747726	0.0345621467	0.0300673422	-0.0751893024	-0.0413013244	0.0100551536	0.013328123	-0.1874068366	0.0420702955	0.0613158679	0.1225113119	-0.0546211521	0.1193726925	-0.150595954	0.071802673	-0.0628140227	0.0827551866	0.039792336	0.0018864681	-0.0583283853	0.0031948886	0.0491693183	-0.1073357948	0.0131722164	-0.0709486052	0.031200203	-0.0004369298	-0.2755647658	0.297080051	0.1264921996	0.108816457	0.1487256653	0.1313962117	-0.0647919513	0.1519681204	-0.0580329008	-0.0203507425	0.0592558573	-0.094109574	0.1482338062	0.1950919802	-0.0055499234	-0.0037199168	-0.0117989516	0.0698436231	0.1166628228	-0.151418262	0.1084423879	-0.1203234889	-0.0271668489	-0.0158272316	-0.0156588769	-0.0181350084	-0.0944528353	0.1084097145	0.0382221758	-0.0987267981	0.0019522495	-0.0161468951	0.0408464455	-0.0343267915	0.1071503695	0.1733566527	0.0947400979	0.0676152521	-0.034995421	-0.108871781	-0.257247	0.0012059999999999	0.066176019009	1.4544359999999635e-06	-0.638278	0.0474759999999999	0.407398805284	0.0022539705759999	-0.854306	0.0721979999999999	0.0052125512039999	0.729838741636	-0.018174	0.0044345	1.9664790250000007e-05	0.0003302942759999	0.00270623	0.001712975	7.3236808129e-06	2.934283350625e-06	-0.00243158	-0.00064598	4.172901604e-07	5.9125812964e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.2940917792135	3.4745444235468312	12.072458951200382	500264.93226578255	757.7951104087489	15.361406314027136	235.97280394463277	574253.4293594079	677.9702313941417	2.2493460446950166	5.059557628785115	459643.634656626	684.8632843500194	521.5826629773335	1.460455	35.693378	0.280903	0.156883	0.3040226661	-0.1064419591	-0.2668214905	0.122273004	-0.0881790992	0.2468228858	-0.0278536583	0.1298315733	-0.1136490742	0.0514333984	-0.2955634444	-0.1571187488	0.0506515984	0.066644617	0.1231861948	0.0573331978	-0.0760118569	0.0675841518	0.0164693939	-0.0657299573	-0.0739729929	-0.0818505586	-0.0206548414	-0.0425801667	-0.051458524	0.1370610642	0.0467427809	-0.0372436901	-0.0025478212	0.0759721917	0.0234490403	-0.01034217	-0.0483311302	0.0319377711	0.0771789205	-0.0168989315	-0.0016447568	0.0714040523	0.0886729152	-0.0229414282	-0.0292908029	0.0530982601	-0.0316454006	0.1650592077	0.0983448199	-0.0369113332	-0.0884665874	-0.0602282651	-0.0633831381	0.0430974697	-0.0019846489	0.1783490356	-0.2874309293	0.0724111689	-0.1846376578	-0.0757397305	0.0417250032	0.0118449263	-0.017039597	-0.1623992206	-0.0462123822	0.1062674608	-0.0007111486	0.0187338711	0.0718555859	0.0680132147	-0.0418974072	0.1296274404	0.0572306077	-0.0121054756	0.0587054866	0.0118487371	-0.0319832861	0.1352822722	-0.033687701	0.0588702921	-0.0141337415	0.0167246746	-0.0162030651	0.045501384	0.0585149866	0.1021932176	-0.0063720824	0.0415794905	0.0189642182	-0.0972410042	0.0759358316	-0.0566771457	-0.091787561	0.0656857936	-0.0394798359	-0.1109009027	-0.227348	0.029899	0.0516871131039999	0.000893950201	-0.598046	0.040232	0.357659018116	0.001618613824	-0.831899	0.0224069999999999	0.0005020736489999	0.6920559462010001	-0.0155036	0.0026704	7.131036159999999e-06	0.0002403616129599	0.00229157	-0.0004146599999999	5.251293064900001e-06	1.719429155999999e-07	-0.00174934	0.00068224	4.6545141760000006e-07	3.0601904356e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.7215788621796	-3.5725129170339187	12.7628485423742	495224.0605562789	754.7741898133553	-3.0209205953935907	9.125961243673167	569684.0776084069	675.8652688104738	-2.104962583667884	4.430867478641774	456793.861584254	682.8743536429325	518.7003658249956	1.222264	29.872005	0.5238933	0.262841	0.2876513458	-0.1094002646	-0.2078153004	-0.037917922	0.0269537291	0.254310457	0.0612594269	-0.0054547511	0.0075817864	0.0055272808	-0.2511962268	-0.0975325192	0.0095323842	-0.086828738	-0.0475281112	-0.1207673747	0.2415877374	0.0331635241	0.0323561417	-0.0828354427	0.1045559028	0.0378616721	-0.0004945966	-0.0346505727	0.0096737743	0.1066528112	-0.0035455458	-0.0943968924	0.0225576838	-0.0426919015	-0.0548763367	0.0059750983	-0.0857890757	-0.0667525007	-0.0438441915	-0.0195753436	-0.0229671796	-0.1933902855	0.0374378848	-0.0558406356	0.0788288262	0.0279028045	0.0095468175	-0.0287601577	0.0076939048	-0.0425096031	-0.0540836997	0.0579667796	-0.0924348346	0.1147390589	0.0196026719	0.0001280005	-0.2317207483	0.1702447006	-0.0395418856	-0.0523349528	-0.0957308745	-0.1332986779	0.0035735904	0.083767405	0.0799266806	0.0350920852	0.061201843	-0.1338121792	0.0033470121	-0.0512945042	-0.0625109424	0.0697204446	-0.0153530199	-0.0395769423	0.138925817	-0.0859076217	-0.0012641287	0.0727854596	-0.0295150004	0.0132334858	-0.0702196976	0.033479352	0.0932110608	-0.0231734972	0.0018888937	-0.0158080219	0.1172855269	-0.0047068728	-0.0111286754	-0.1393270607	0.0577890318	-0.164934962	0.0266744599	0.0637282764	-0.0438968002	-0.1125037874	-0.208923	0.0184249999999999	0.043648819929	0.0003394806249999	-0.450216	0.1478299999999999	0.202694446656	0.0218537088999999	-0.657996	0.173903	0.030242253409	0.432958736016	-0.0131565	0.0023470999999999	5.508878409999998e-06	0.00017309349225	0.00181687	-0.0004747	3.3010165969e-06	2.253400900000002e-07	-0.000896434	0.000852906	7.274486448360001e-07	8.03593916356e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.6417247116536	-0.0798541505259891	0.0063766853562273	495111.67675519054	753.7702198293592	-1.0039699839960576	1.0079557287650442	568169.5443016005	676.550468514617	0.6851997041432014	0.4694986345579307	457720.5364473478	683.2679749091296	509.8557596489584	0.9851430000000002	24.076801	0.1100389999999999	0.0541931	0.2722298084	-0.07953207	-0.185737373	-0.0606637072	0.0528019618	0.2143710048	0.0082415827	-0.0032865036	-0.12216082	-0.0248259231	-0.247989512	-0.1256756451	0.0314524528	-0.0468650081	-0.0736203021	0.0561403031	0.0490173699	0.003522186	-0.0021052616	0.0038039549	-0.1305633266	-0.1006281568	-0.0416883271	0.0228976818	-0.0696476625	-0.0837103108	0.0079614622	-0.0669618981	0.031490062	0.0145313606	0.0055311548	0.0237793616	0.007921456	0.0620239646	0.0820048113	0.018112892	-0.0468570992	0.0314342628	0.051605854	-0.0503904969	-0.0934731059	-0.0054473591	-0.0611308128	-0.023344584	0.0464987479	0.0752068252	0.004644926	0.0187755756	-0.0406724954	-0.1235738675	-0.0465812064	0.0115162276	-0.2172916657	0.1979823828	-0.0221966043	-0.0490834436	-0.0562661676	-0.0592101612	-0.0075647553	-0.1111319438	-0.067240158	0.0014495758	0.0911694688	0.0517389555	0.0855928874	0.0285675522	0.0030902589	0.0675505479	-0.0086938596	0.0032285366	-0.0819203784	-0.0911576783	-0.0308258433	0.0047980115	0.1026147931	0.0696985689	0.0361357723	-0.007397241	0.0131588871	0.0851265833	0.002123087	0.0417304794	-0.1378291862	0.013785141	-0.0128343677	0.0519015384	-0.0915568743	0.0192529457	0.0062029291	0.0617435365	-0.0482387676	-0.1136742748	-0.193869	0.0150539999999999	0.037585189161	0.0002266229159999	-0.479299	-0.0290829999999999	0.2297275314009999	0.0008458208889999	-0.640015	0.017981	0.000323316361	0.409619200225	-0.012271	0.0008854999999999	7.841102499999985e-07	0.000150577441	0.00188979	7.291999999999997e-05	3.5713062441e-06	5.317326399999996e-09	-0.000896434	0.0	0.0	8.03593916356e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
702.4744859474716	-1.1672387641820023	1.362446332609128	493470.4034071645	752.432958433032	-1.3372613963272215	1.7882680421070305	566155.3569362849	675.5072428736403	-1.0432256409767433	1.088319737991337	456310.0351747472	682.0943555879193	501.03961106736045	1.008539	24.648598	0.1157325	0.0566032	0.2716514839	-0.0547023255	-0.157007531	-0.0140012797	-0.0504749829	0.2441508767	0.0104727241	-0.0792549189	-0.1350507738	0.0161237367	-0.2278692472	-0.0951228528	-0.0151137963	-0.1228100875	0.0252296068	-0.0683016796	0.0932549598	0.0437199918	0.084716665	-0.1225422955	-0.0917862648	0.0984307175	-0.0437069567	-0.039681089	-0.0513038735	-0.0732014458	0.0591864765	-0.0579715301	-0.0017429476	0.0205516135	0.0133205017	-0.1203986256	0.0205772625	0.024611832	0.0845485224	0.069152994	0.0145728435	0.0859499554	-0.0599472296	-0.0218856072	0.0757181204	-0.1045559264	0.0948663893	-0.1348757264	-0.0019122459	0.0926417404	0.0420040885	-0.0954538613	0.0356665427	0.0315903096	-0.0103326701	0.0079135009	-0.2040849609	0.1320204141	-0.049920007	-0.0488109354	0.0322911002	-0.2149960668	-0.0676956102	-0.0752428717	-0.0447462619	0.0987685456	0.0806545601	-0.0089308585	-0.0813821129	0.032228537	-0.1539612434	0.0214349879	0.0151842543	-0.0811835289	0.0179549794	0.0568375127	0.1291333833	0.1028047273	0.0165733267	0.065882808	-0.0266692777	-0.0385969142	-0.0873338501	0.0963454648	-0.0813933773	-0.0045390854	0.0185816269	-0.0080286162	-0.130511296	0.0013066467	0.0031708594	-0.0379525395	-0.0348805381	0.0597324219	-0.0524983198	-0.1144078661	-0.1745	0.019369	0.0304502499999999	0.000375158161	-0.467777	0.0115219999999999	0.218815321729	0.0001327564839999	-0.649062	-0.009047	8.18482090000005e-05	0.421281479844	-0.0115439	0.0007271	5.28674410000002e-07	0.0001332616272099	0.00144302	-0.00044677	2.0823067204e-06	1.996034329e-07	-0.000554414	0.0003420199999999	1.1697768039999997e-07	3.073748833960001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
703.8489344999607	1.3744485524890706	1.8891088234393012	495403.32259673	756.9483147159751	4.515356282943117	20.38844236191388	572970.751151355	676.4671324643134	0.9598895906731286	0.9213880262826264	457607.7813044909	683.6560719116868	504.6324621032652	1.034619	25.285995	0.31981195	0.177375	0.2365813214	-0.0422901279	-0.1175946737	0.0115734755	-0.0607568798	0.2929987879	0.007968266	-0.0767335323	-0.0232189859	0.0448068343	-0.1848917079	-0.1248380037	0.043045755	0.0406734321	0.0734584817	-0.0758004618	0.1146566342	0.0090039769	-0.0880034123	-0.092604828	-0.0957613865	0.0463091562	-0.113128595	-0.0784510589	0.065180682	-0.0280976568	-0.0840560468	0.0181801733	0.0435295378	0.0913739073	-0.0551569341	-0.0200120772	0.155500378	-0.0113137394	-0.0546630947	-0.0004730861	0.161418753	0.0008867677	-0.0680749341	-0.0677914737	0.0372922966	-0.0785892218	-0.0276638103	-0.0087188753	0.0216958716	-0.0551192541	0.0589548083	0.1259661342	0.0563499131	-0.0425030257	-0.0275929518	0.0365841407	-0.161125247	0.1223000602	-0.1120628222	-0.1147381437	-0.0397670065	-0.1855012731	-0.0382796026	-0.0077351631	0.1197410711	-0.0038052458	0.0475548984	0.0620010523	-0.0691011755	-0.0847571802	-0.0254662262	0.0926420189	-0.0195331343	-0.0411363501	-0.0760616957	0.02141436	0.0201314358	0.0453308482	-0.1019097203	-0.1185368176	0.0173828999	0.0015811456	0.0617242856	0.0018800195	0.0109720069	0.0086650604	0.0602737262	-0.0959872924	-0.0353567987	0.0643563016	-0.1509323089	-0.0246278181	-0.0261500107	0.0576957916	-0.0566681795	-0.1147017419	-0.182206	-0.007706	0.033199026436	5.9382436000000286e-05	-0.35346	0.114317	0.1249339716	0.013068376489	-0.540326	0.108736	0.011823517696	0.2919521862759999	-0.00997832	0.0015655799999999	2.451040736399996e-06	9.956687002240002e-05	0.00127654	-0.0001664799999999	1.6295543716000002e-06	2.7715590399999964e-08	-0.000505415	4.899899999999998e-05	2.400902000999998e-09	2.554443222250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
701.5266785688148	-2.3222559311459463	5.392872609742526	492139.68074379314	751.5917943923868	-5.35652032358837	28.692309977015256	564890.2253979677	675.4460546925615	-1.0210777717519477	1.0425998159659229	456227.3727997468	681.6281636786134	499.6645386864987	1.208018	29.523846	0.0798603	0.0372542	0.2641462791	-0.0153554281	-0.108492948	-0.1518302322	0.1267022417	0.2606281126	0.1283131875	-0.0841125327	0.0141739511	-0.0760295671	-0.192166334	-0.116165177	-0.0400181727	-0.1559061163	-0.0395907594	-0.1279655787	0.1456137124	0.0405544639	0.027407237	-0.1146091276	-0.1673252889	0.0137666302	-0.1237929992	0.1550790121	-0.0016536004	-0.1375212608	-0.0533019589	0.1628585894	-0.0833177049	0.0284981251	0.0704757396	-0.09969178	0.0850740066	0.0660443774	-0.0382978433	-0.1043520819	-0.0631361348	-0.0945862466	0.0149573643	0.0567923742	-0.1089919426	-0.0698511328	0.1735211334	0.0625909775	0.0161872013	0.0016730015	0.0785862768	0.0542977545	0.1110345672	0.0146546349	0.1234425146	-0.0866468685	-0.1462051998	0.2712602001	0.0358383536	0.012291656	-0.1000238299	-0.1857572509	0.0289974583	-0.0026697331	0.0280842903	0.0813812597	0.1633542204	0.0482594497	-0.0101421732	-0.1251510812	-0.1322801864	-0.0019523866	-0.0335283241	-0.0781627457	-0.0111386503	0.1235528118	0.0078985203	-0.201639907	0.0033111432	0.016022223	0.0869010488	-0.0878286841	-0.0431297486	-0.2290420705	-0.1285542676	0.0322986305	-0.0340829281	0.1297898957	0.0936125334	0.078464654	-0.0241653758	0.0298435397	0.068318074	0.0556345156	-0.0607412226	-0.1145547726	-0.169232	0.012974	0.0286394698239999	0.000168324676	-0.375456	-0.021996	0.140967207936	0.000483824016	-0.547683	-0.007357	5.412544900000085e-05	0.299956668489	-0.00946248	0.00051584	2.6609090560000005e-07	8.95385277504e-05	0.0014192	0.0001426599999999	2.01412864e-06	2.0351875599999993e-08	-0.000413249	9.216600000000008e-05	8.494571556000015e-09	1.70774736001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
