global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
774.124921024693	0.4736609389492514	599269.3933514871	0.2243546850862865	898.3078408184783	6.774091569551047	45.88831659266256	806956.9768759566	725.201209187998	0.802163235541002	525916.7938077344	0.6434658564536091	740.4356652166101	597.1735753332189	1.094137	22.250021	0.05382018	0.0354689	-0.0702156384	0.1085398422	-0.1043269164	0.0378048231	0.0534329304	0.0519671395	0.0956228979	0.0167312414	0.0534127692	-0.0582477453	-0.0692669831	0.0285612656	0.0570343047	-0.0917750846	-0.0468212105	0.0380970957	-0.0003824402	0.0170391959	-0.0831698705	0.0750925623	0.0531414495	0.0162271655	-0.0437158261	-0.0705600787	-0.0964355587	0.0482258102	0.1494459673	0.0486051494	0.1262017267	0.1086191187	0.0117369296	-0.0998005595	0.0366531544	-0.1088230134	-0.099254961	0.0062315322	0.1342453018	-0.0303240987	-0.0857104008	-0.1602273109	-0.0956964035	0.0425500541	0.1052366237	-0.056084565	0.1067154967	0.0117908937	-0.0566445518	0.1373656239	-0.0069676293	0.0486935787	-0.1755287466	-0.0802189882	0.0759010474	-0.0189666945	0.1497152417	0.01024566	-0.0474457329	0.0437474188	0.08248292	-0.0242532872	-0.1974950285	-0.0662440023	-0.0114904422	0.0761022158	0.0060113182	-0.0746135593	-0.0355806694	0.005321599	0.0176728359	-0.0225254861	-0.0473250507	0.1015313582	-0.0495277729	-0.0211364954	0.1505690094	-0.0558485865	-0.0636328756	0.0290261428	0.0566114857	-0.1124078408	0.0706436286	-0.1406025054	-0.0489323147	0.041003507	-0.0798110991	-0.0683106057	0.0157397786	0.0045662346	-0.0769827174	0.0987939076	-0.1725841565	-0.036030738	0.1244430403	0.0457660091	0.0892900796	0.0501159242	-0.0236071842	-0.1302531245	0.047814956	-0.1212128242	0.1074191224	-0.1007437412	-0.0408122682	-0.115341537	-0.0502473351	0.0715065124	-0.1497752626	0.0049776916	0.0990200528	-0.0380636671	0.0851916578	0.0118330366	-0.0676152521	-0.0740586	-0.0034793	0.00548467623396	1.2105528490000032e-05	-0.0185174	-0.01081733	0.00034289410276	0.0001170146283289	0.0457721	0.0006497	0.00209508513841	4.22110090000004e-07	0.000528169	0.0006715709999999	4.510076080409999e-07	2.78962492561e-07	0.000476422	8.395000000000017e-06	2.26977922084e-07	7.047602500000028e-11	-0.000216981	-9.751099999999998e-05	4.7080754361e-08	9.508395120999997e-09	0.0	0.0
773.4184074337097	-0.7065135909832634	598176.0329572958	0.499161454244066	898.2877798696404	-0.0200609488379086	0.0004024416682771	806920.9354631276	726.0146923940968	0.8134832060987947	527097.3335720949	0.661754926604774	741.2431027390872	580.8167592621118	1.151002	23.406416	0.09209711	0.0520766	-0.0822647849	0.0343944406	0.0878871883	-0.1003282739	0.0288619867	0.1461992497	0.0180852539	-0.0191546745	0.0962830246	-0.0283254923	0.0180764038	-0.0983761747	-0.011155118	0.0300987114	-0.0221322229	-0.1507929163	0.0371360426	0.1013707107	0.0831940876	-0.0212279834	-0.0023094184	0.0514426761	0.0974335169	0.033779401	0.0103316141	0.0166062102	0.1006677891	0.0939542866	0.1472998971	-0.0749332673	0.1427460162	0.0144827964	0.1167960406	-0.0008170811	-0.0496583701	0.0543035674	0.0327540518	-0.0015412667	0.0200967487	-0.1250970992	-0.1557646992	-0.0880457503	-0.0721846366	-0.0540055781	0.1291813561	-0.0777793423	0.0478052356	0.0841354223	0.1276086709	0.0438440929	0.0902817186	-0.061574967	0.0353309599	0.0639252339	-0.2389765387	-0.0208679635	0.0599119556	0.0140502139	-0.028864575	-0.0827673754	-0.0360980108	0.0707679453	0.1852663338	-0.0579739089	0.0744561296	-0.0249173707	0.1099954428	0.1253954616	-0.0338277487	0.0600082041	-0.0383999976	0.0250359127	-0.0477515823	-0.0053818547	0.0099708553	-0.0192165113	0.0101282223	0.1067209674	0.1169640644	-0.1372590963	0.1537670345	-0.0940186342	0.0578061272	0.0049040903	-0.0555486963	-0.0955886302	-0.0567974451	0.0275071319	0.0563433496	-0.1056803938	0.01884368	-0.0346076677	0.0021686488	-0.0009738074	0.1423918121	-0.0870534168	0.0659779286	0.0620958103	0.0275359893	-0.1169011037	-0.0053835456	-0.0027162245	-0.0344622655	0.2442868417	-0.0086473702	0.0124194452	-0.0187726955	-0.1939627134	0.0419774247	-0.0539253756	0.0835859703	0.0071079182	-0.0732270951	-0.0705518	0.0035068	0.0049775564832399	1.2297646240000031e-05	0.00861598	0.02713338	7.423511136040001e-05	0.0007362203102243	0.0846226999999999	0.0388505999999998	0.0071610013552899	0.0015093691203599	0.000578293	5.012400000000002e-05	2.5124153760000023e-09	3.3442279384900004e-07	9.56154e-05	-0.0003808066	9.14230471716e-09	1.4501366660356e-07	-0.000195785	2.119599999999999e-05	3.8331766225e-08	4.4927041599999966e-10	0.0	0.0
773.2479536943017	-0.1704537394080034	597912.397892425	0.0290544772781715	896.1923710806533	-2.095408788987129	4.390737992964506	803160.7659831634	725.1546175495216	-0.8600748445751378	525849.219353393	0.7397287382709475	740.356473581959	575.0564356399598	1.031464	20.975517	0.07876859	0.0348065	-0.091361449	0.00199727	0.1150892696	-0.026580193	-0.0545770203	0.0067160245	0.1141158214	-0.1234819329	-0.0080333993	-0.0690240227	0.0152431555	0.0057906871	-0.0659605574	-0.0100952136	-0.0855410185	-0.0065459842	0.0349539859	0.0608500721	-0.0334063792	-0.0809333019	-0.0337765006	-0.0268836601	-0.214909714	-0.079371313	0.063897111	0.0109851338	-0.035635017	-0.0274148814	0.0527973533	-0.0529068867	-0.035332301	0.0703646282	0.0253569338	-0.1153693082	-0.1549087421	0.0576928315	-0.0395251122	0.1142179608	-0.0302868523	-0.0992432965	-0.1258638575	0.0126976362	0.0003654914	0.0392920973	-0.0841965733	-0.0751990911	-0.0082474272	0.1192766767	0.0168473422	-0.100041777	0.0067333035	0.0035197342	-0.1483390731	0.0018487607	0.0346455213	-0.0643127169	-0.1197947484	0.06903083	-0.165010299	-0.0068411375	0.2164304809	0.0565824656	-0.0050065387	0.007307902	0.0353351807	0.0115824218	0.0919208494	-0.0727513419	0.0459268005	-0.0678438408	-0.0098755597	-0.057075207	0.0354925334	-0.0689347004	0.026701027	0.0658734495	-0.0268133759	0.0243241031	0.1934871245	-0.0526950484	0.0336726199	-0.0258441576	-0.1322028536	-0.0681605145	-0.0871828459	0.1347680426	-0.048584837	0.155035992	0.1501194137	0.0206876548	-0.0055055063	-0.0057446273	-0.0949724861	-0.0460682279	0.0473690394	-0.1323818107	-0.1083983544	-0.0023769115	-0.0530440947	0.0541549879	-0.0365626779	0.0144016825	-0.0713235124	0.0391220014	-0.2394041775	-0.0289393468	-0.0070867263	-0.1273323335	-0.1728771802	-0.0939466587	0.0819445778	0.0023706562	-0.0785574968	-0.0843287	-0.0137769	0.00711132964369	0.00018980297361	-0.00810858	-0.01672456	6.574906961640002e-05	0.0002797109071936	0.0655978	-0.0190248999999999	0.00430307136484	0.0003619468200099	0.0008364429999999	0.0002581499999999	6.664142249994836e-08	6.996368922488327e-07	0.000171246	7.563060000000001e-05	2.9325192516000002e-08	5.719987656360001e-09	-0.000446849	-0.0002510639999999	1.9967402880100003e-07	6.303313209599998e-08	0.0	0.0
774.8863436900297	1.6383899957279482	600448.8456373027	2.684321778101426	890.5601529872417	-5.632218093411552	31.72188065175246	793097.3860886594	725.2703921840255	0.1157746345038504	526017.1417787701	0.0134037659945001	739.5950710024404	575.0073380222588	1.040575	21.160809	0.10362596	0.0518677	-0.0790460848	-0.0561153856	0.0432959218	0.0785863881	-0.0775384971	-0.0058925929	-0.1097528496	-0.0510191519	0.0593759275	0.0176130441	0.0529817052	0.0357927173	0.0076939798	0.0738904831	0.1187251668	-0.104527177	0.029199415	0.0956373172	0.1581338037	0.0039556464	-0.006297926	0.0212909737	-0.1377531981	-0.0676294349	0.118935114	-0.0595272636	0.0172612533	0.0735179269	0.0854956062	0.1161685201	-0.046675991	0.0728218792	-0.1177624505	0.073203958	0.0071031419	0.0266858525	-0.0975258088	-0.0450804101	-0.0593020885	0.1112792691	0.0570535235	-0.017460416	-0.0256812614	0.0443506099	-0.1474963475	-0.0015127975	-0.0762579512	-0.1063899109	-0.0989433632	0.1049291002	-0.0413451309	-0.1016508917	-0.0395948303	-0.0837928713	-0.1815516005	0.0915049878	0.0403914698	0.0157224164	-0.1481184856	-0.000625462	0.0143256519	0.0865131138	0.0941391263	0.0170655528	-0.0028951452	-0.0046711645	0.058996219	-0.0481092334	0.095344619	0.1839766402	0.0157396112	-0.1157959832	0.0557374401	-0.0473928565	-0.1019995003	0.0022214583	0.0477859237	0.0897192497	0.1142550393	-0.0381950476	0.0962981799	0.1318704634	0.006565521	0.0057904384	-0.0491093812	0.0821758158	0.1518010213	0.0286053458	-0.0552540478	0.0045123913	0.030826899	-0.111119593	0.0530184466	-0.0202611942	0.0278186664	0.0764499009	-0.0825453212	0.0519473126	-0.0040117888	0.0466290636	-0.0989603822	0.0435693982	0.0532395216	0.0680943308	0.0576279076	-0.0034727394	-0.145696202	0.0883681539	-0.1092110766	0.1089342908	0.0802681812	-0.0023706562	-0.0835859703	-0.0813442999999999	0.0029844000000001	0.0066168951424899	8.906643360000652e-06	0.0252627	0.03337128	0.0006382040112899	0.0011136423288384	0.0852818999999999	0.0196840999999999	0.0072730024676099	0.0003874637928099	0.000167412	-0.0006690309999999	4.476024789608662e-07	2.8026777744e-08	9.56154e-05	-7.563060000000001e-05	9.14230471716e-09	5.719987656360001e-09	-0.000239787	0.0002070619999999	5.7497805369000014e-08	4.287467184399998e-08	0.0	0.0
776.8564586228514	1.9701149328217296	603505.957304038	3.8813528485271687	895.5020823677155	4.941929380473766	24.422666001589825	801923.9795249148	725.677060911728	0.4066687277024812	526607.1967334837	0.1653794540911548	739.7121445577933	603.5380456760155	1.204274	24.489727	0.119072243	0.0563371	-0.0062092266	0.0090975564	-0.1062870117	0.0615273073	0.0539315673	-0.0942398754	0.096456801	-0.0697189251	-0.0455553624	0.0569549976	-0.1500625934	0.0575102404	0.0468365846	0.0456492403	-0.1497003535	-0.000518369	0.0244975615	-0.084878291	-0.1626866146	-0.1091302321	0.0360681904	-0.022260664	-0.0881744811	0.1944450589	-0.0174352227	0.0305331337	0.2327845237	0.1089295235	0.0262584469	0.0462169056	0.0596340924	0.0788200663	0.0366150377	0.0081306456	-0.1011969161	-0.0551308232	0.0611444444	0.0233913638	0.0899001504	0.0738008702	0.1484565333	0.0612287808	0.0947190816	-0.0208148334	-0.097228709	-0.0042592347	0.2175539759	-0.0624625817	0.0274748454	-0.0125838363	0.0781258897	-0.1758103209	0.0110004884	0.0390966952	-0.0524106187	-0.1550122254	0.0706354813	0.0147621576	-0.0972115608	-0.0074891631	0.098859621	-0.0519876006	0.0565048787	-0.0678220214	0.0137883352	-0.0572868175	-0.0283138045	-0.1579493497	-0.1039447375	-0.1148720972	-0.0468255418	0.0522416293	0.0213278081	-0.0655474274	-0.0316144463	-0.0691592097	0.0208344843	0.0474869612	0.0780396453	-0.1237796982	0.0890239645	-0.1072230339	-0.1363267764	-0.0809963915	-0.0826050713	-0.0922771456	-0.0775358186	-0.1956468239	-0.065365243	-0.0933111906	0.091083726	-0.029395982	-0.0488329252	0.0078554123	0.0731634675	0.0281598028	-0.0847903715	0.1506796285	-0.1339152938	-0.1160460678	-0.0218889343	0.003401265	0.0009054999	0.0342631814	0.1447406158	-0.0508732099	0.0368494846	0.0173593947	0.0193537423	-0.0941685376	0.0785574968	-0.0071079182	-0.0882931893	-0.0850789	-0.0037346000000001	0.00723841922521	1.394723716000076e-05	-0.000293423	-0.025556123	8.6097056929e-08	0.0006531154227911	0.0540217	-0.0312601999999999	0.00291834407089	0.0009772001040399	0.000883822	0.00071641	5.132432881e-07	7.811413276840001e-07	-0.000200426	-0.0002960414	4.0170581476e-08	8.764051051396001e-08	-0.000397762	-0.000157975	1.5821460864400002e-07	2.4956100625000003e-08	0.0	0.0
775.4993591332433	-1.3570994896081174	601399.2560160711	1.841719024694613	904.171826895272	8.669744527556531	75.16447017309642	817526.6925511338	726.0700533659882	0.3929924542602521	527177.722394889	0.1544430691054963	741.4583329160304	603.8757745321266	1.092169	22.209997	0.0873484479999999	0.0505243	-0.0003758853	0.0538606362	-0.0124003677	-0.0792718778	0.0972184923	0.0069212912	0.1282020641	0.0276882175	-0.0350738982	-0.0659601233	-0.0104685848	0.1587477479	0.0484252638	0.1224297058	0.0480205321	-0.134919561	0.046121339	0.0145270187	0.0190534131	0.0268536437	-0.0361004382	-0.0532711579	0.0268028523	0.0599015465	-0.0768773186	-0.0767453892	0.0479917413	0.1166614514	0.0930161821	-0.0105690129	0.023826773	0.0248809554	-0.0027869861	0.0276249861	0.1078107372	0.1388797229	0.0062684942	-0.0778376902	0.0601001214	0.0686569637	0.1130011756	0.084142377	0.0594654224	-0.0436613979	0.0154902072	-0.0358827859	0.0093339427	-0.0983369098	-0.0133561659	-0.123499597	-0.0162324989	0.0456651299	0.1230776127	-0.1436783829	-0.0207280843	0.0307680777	-0.013861543	0.1119816991	-0.1216754861	0.28612919	-0.0791666192	-0.0687947918	-0.0354763891	0.0810786045	0.0641140438	0.0036321082	-0.0285415219	0.072381083	0.0480253253	-0.0454675101	-0.0642767052	0.0849879625	0.0003324773	-0.042582428	0.0365282986	-0.0197986817	-0.0502040949	0.0424801528	-0.0071486051	-0.0459924563	0.0354160744	-0.0051208961	0.1484936522	-0.1238836002	-0.0204780152	0.0013290759	0.0633991994	-0.0517889565	-0.0840918348	0.0307806094	0.1453318296	0.0286166396	0.0995238269	-0.1482577028	0.0648450981	0.0985992466	-0.0890866572	-0.0176171019	-0.0656751602	0.1285827943	-0.036774272	-0.1601004945	0.1455431226	-0.1903710476	0.0353729918	0.0782190125	-0.0059233387	-0.1148170915	-0.0716384357	0.1454057617	0.0768132552	-0.0118330366	-0.092661062	-0.0848475999999999	0.0002313000000001	0.0071991152257599	5.349969000004666e-08	0.0390137	0.039307123	0.00152206878769	0.0015450499185371	0.0842171	0.0301954	0.00709251993241	0.00091176218116	0.000705824	-0.000177998	3.1683288004000026e-08	4.981875189759999e-07	-3.93635e-05	0.0001610625	1.5494851322499995e-09	2.594112890625e-08	-0.00038453	1.3232000000000012e-05	1.478633209e-07	1.7508582400000032e-10	0.0	0.0
774.8588046246782	-0.6405545085650601	600406.1671043852	0.4103100784430257	896.56157790501	-7.610248990261994	57.9158896937837	803822.6629755214	725.5143059702307	-0.5557473957575212	526371.0081674655	0.3088551678912669	740.8202027516159	586.6839067496468	1.121562	22.807734	0.07723494	0.0403829	-0.0229701446	0.0190166917	0.1412617621	-0.1045244657	-0.1058854823	-0.0292803062	-0.0051406302	-0.0519582205	0.0011232037	0.1059368035	0.0228471419	0.0617437059	-0.090596202	0.0104586897	0.0079662095	-0.0209106222	0.0316420493	0.02338821	-0.0283453993	-0.1232900029	0.1008620499	-0.0391132383	-0.0542679948	-0.0270432252	0.1015445592	-0.136940858	0.0348036202	-0.0362786742	-0.0395807269	-0.1875534583	0.0486832609	0.0698326846	-0.0115727689	0.0210480955	0.1067365487	0.0396369816	-0.0661400702	0.0412187166	0.0613459476	0.101363533	-0.2110829162	0.1883763661	-0.0978812139	0.0971977686	0.1573683671	0.0404425187	-0.0647961676	-0.024040677	-0.0817134805	-0.0232185859	-0.0132409957	-0.0001610012	0.0545651671	0.0405242283	0.0175665713	-0.0847705814	0.0262887114	-0.1277464019	-0.0396515141	0.0717073397	-0.0957197181	0.0829578201	-0.1234850115	0.0744500132	0.0439886214	0.0755227115	0.1147354676	-0.1285442217	-0.0241653222	-0.0420467813	0.0459339075	-0.0072166734	0.0442367538	-0.007834534	0.0289719526	0.0375683982	0.0475181465	-0.117180728	0.0589066426	-0.0168837935	-0.0135249941	0.0031382271	0.1015285584	-0.0455797034	-0.0522581792	-0.0895452033	0.0484402753	0.0397793998	0.1342641785	0.0418168918	0.1066521294	0.1810257689	0.0508858767	-0.1653912246	-0.181556702	-0.0922060408	-0.0429284183	-0.0543744849	0.0688900892	0.0766243294	-0.1383600486	0.0855749566	0.0533420939	0.0182534259	-0.0969098706	0.0334385576	-0.0925001579	0.0152485798	-0.0366896997	0.0409968657	0.0750362016	-0.0165379384	-0.0966728009	-0.0902818	-0.0054342	0.0081508034112399	2.9530529640001057e-05	0.00765447	-0.03135923	5.85909109809e-05	0.0009834013061929	0.0655864	-0.0186307	0.00430157586496	0.00034710298249	0.00105156	0.000345736	1.19533381696e-07	1.1057784336e-06	-2.63583e-05	1.3005199999999995e-05	6.9475997889e-10	1.6913522703999988e-10	-0.000462005	-7.747499999999997e-05	2.13448620025e-07	6.002375624999996e-09	0.0	0.0
774.060391431408	-0.7984131932702212	599169.4895829445	0.6374636271879516	894.9814580625025	-1.580119842507543	2.496778716686061	800991.810275683	724.7223209914788	-0.7919849787518842	525222.442543276	0.6272402065686226	739.7491134681442	590.9920533393145	1.195167	24.304527	0.0559381349999999	0.0292633	-0.0422546727	0.0676164487	-0.1170596588	0.0901316456	0.0314153666	-0.0452503704	-0.0220255507	0.1542361125	0.0969397358	-0.0878803355	0.0783637292	0.047563033	-0.0634779885	-0.0471073559	-0.0198965384	-0.0503128861	-0.0071714064	0.0121900514	-0.0475223144	0.1052228989	-0.0666201939	-0.0856715339	0.0643207032	0.0022913633	-0.0335933867	-0.0602986765	0.0121529064	0.0014123051	0.0580180176	0.056155507	0.0884705879	-0.0527368905	0.0788722067	0.108453957	-0.2379429109	0.0715135732	-0.0877935792	0.1095581496	-0.0095608333	0.2032317476	0.0407461601	0.0388433516	-0.0856522266	-0.0559414896	0.0265085758	-0.0564368614	0.0395657039	0.0092234878	0.0368222015	-0.0919481097	-0.0529940305	0.0784747996	-0.1316407678	0.0957106732	-0.045692118	0.0570816671	0.0064161955	0.0444927464	0.1596294151	-0.0848041806	-0.1071197394	-0.082684962	-0.0455925741	0.0279133461	-0.0033816974	-0.041252216	-0.1089745295	0.0082929039	0.1509819304	-0.0011032204	0.0023665742	0.0697800063	0.0194580029	0.0329478652	-0.006689139	-0.072776236	0.1547286966	0.1438082773	-0.0630515648	0.0114054778	0.0418806536	-0.052858449	0.0613110555	-0.0144272039	-0.0293888821	0.0164071194	-0.1061114809	0.1211579746	-0.1367292823	0.0667832051	0.0622997111	0.0798178658	-0.0582898295	-0.0853161092	-0.0565547441	0.0143593106	0.0946602347	0.0374716124	-0.047324765	-0.022593989	0.1786858328	0.2174448334	0.1026517811	0.0097396522	0.0483884441	-0.1235957512	-0.0499791181	0.0024085312	0.0382003907	0.0582011004	0.0732270951	-0.0212145853	-0.1003129872	-0.0887725	0.0015092999999999	0.00788055675625	2.2779864899999733e-06	0.026764	0.01910953	0.000716311696	0.0003651741368209	0.0829561999999999	0.0173697999999998	0.0068817311184399	0.0003017099520399	0.000777744	-0.0002738159999999	7.497520185599999e-08	6.04885729536e-07	-1.21012e-05	1.42571e-05	1.4643904144e-10	2.0326490041e-10	-0.000391088	7.091699999999999e-05	1.52949823744e-07	5.0292208889999975e-09	0.0	0.0
773.7633872445922	-0.2970041868157977	598709.7794402248	0.0882114869861133	897.5376284317131	2.5561703692105766	6.534006956430136	805573.7944508238	724.1454397451089	-0.5768812463699078	524386.6179036371	0.3327919724132982	739.5613376726315	583.6228824361824	1.152966	23.446352	0.06205719	0.0372718	-0.0530607836	0.0127503229	0.072978303	-0.075986832	0.0160720742	0.1443676016	0.0367456956	-0.088407355	0.0381861137	0.0067429593	-0.0895846238	-0.1186471909	-0.0803441146	-0.0033889591	-0.0323752791	0.013135713	-0.0214776876	0.0298818906	0.0194734015	-0.0451552752	0.0272323694	0.0820858455	0.0621018451	-0.0201843817	0.1451791771	-0.0698709921	0.0534696155	0.0894362866	-0.0153332038	-0.0152244053	0.0755607326	0.0478717019	0.2676116908	0.1203638872	0.082039566	0.1451521015	0.0162011895	0.0128952294	0.0609127132	-0.057686662	0.0121110495	-0.0721393738	-0.02783429	0.0742325737	0.081099096	0.0244607611	-0.0758260001	-0.0372882914	-0.0344712471	-0.0045277182	0.0859061994	0.0583402075	0.0915096194	-0.0705998319	0.0372678614	0.1002504317	0.0248987087	0.0230216586	0.0548713822	-0.1014496701	0.171645394	0.0185864387	-0.0558837181	-0.0655984269	0.0073601759	-0.0016191771	0.1150691206	0.076691909	-0.1212675904	-0.0125313162	0.0261862191	0.0485608514	-0.0067905361	-0.048990904	-0.0421323186	0.0800585883	0.0719142671	0.0297365831	0.0936340976	0.1120991857	0.1480879973	-0.0511964473	0.224117369	-0.0207546599	0.0158693949	-0.049016748	0.0541331033	-0.0194367719	-0.0521639976	-0.0964074712	-0.0449814895	0.0995850193	-0.0538655359	-0.058291142	0.0136651099	0.0348869461	0.0007482972	-0.1029873446	0.0317610025	-0.0670361171	-0.0104072489	-0.0150721597	-0.0265994616	0.0015415034	-0.003976626	0.1641038479	-0.0469283332	0.0553166792	-0.0855729405	0.0948281268	0.0713867084	-0.0258549876	-0.1035676303	-0.0887609	1.16000000000005e-05	0.00787849736881	1.3456000000001158e-10	0.0235224	-0.0032416	0.0005533033017599	1.0507970560000003e-05	0.116614	0.0336578000000001	0.0135988249959999	0.00113284750084	0.00100529	0.000227546	5.177718211600002e-08	1.0106079841e-06	-0.000226715	-0.0002146138	5.1399691225e-08	4.605908315044e-08	-0.000451852	-6.076399999999999e-05	2.04170229904e-07	3.6922636959999987e-09	0.0	0.0
773.5986450418555	-0.1647422027366474	598454.8636105948	0.0271399933625226	892.1951203175296	-5.342508114183488	28.542392950116408	796012.132718411	724.3122514142525	0.1668116691436125	524628.2375487833	0.027826132962478	739.2569047826278	575.5836734561881	1.057614	21.507305	0.07171765	0.0495444	-0.0585927333	-0.0351321615	0.0182322133	0.03447036	-0.0810596645	-0.0322164485	0.0097717499	-0.0718813401	0.0371993599	-0.1347977288	-0.0074792794	-0.0658303091	0.0707361764	0.0429658944	-0.0080062858	0.0324281932	-0.0512695655	0.0195391191	0.0050368235	0.0614517194	-0.0141943021	-0.1098982794	-0.1055652681	-0.0431603588	0.0467527153	-0.0429994957	0.0047594559	0.0764443686	-0.1230093348	0.0844510417	0.0667429429	0.0894962308	0.1302131605	-0.1166490594	0.0945268425	0.1140661827	0.0875888479	0.0409846481	-0.1229050565	-0.0144402978	0.0565695463	0.0226912656	-0.1219973807	0.0169042205	-0.0100250137	-0.0052485678	0.0792728597	0.0144650456	-0.0188791063	0.1218050921	-0.1189311012	0.0012632229	-0.0015234163	-0.1018714292	-0.1483531959	0.0966522316	0.1890715577	-0.071725988	-0.0290432659	-0.0333900571	0.0022252477	0.0114321909	-0.0473688843	0.127495591	-0.0585330677	0.0311003208	0.0248721896	-0.0598434748	0.1523906397	-0.0041519985	0.0196161218	-0.0054545699	-0.0558483216	0.0047496829	-0.0137852136	0.0730468644	-0.0489082688	0.072903346	0.1938242548	0.1454939809	0.075965072	0.0092858876	0.0123405176	0.0067308821	-0.0457327018	0.0339157957	0.1395651369	0.0630709108	-0.0084915255	-0.0978435306	-0.0671898645	0.1088680744	0.0415432852	0.017018219	-0.0109694641	-0.0088423212	0.0589356243	-0.0001070802	0.0507559024	-0.0332812616	0.0393023854	-0.0877863503	0.0637445998	0.0638511088	0.0792658418	-0.0241470403	0.0574585408	0.1120901581	0.1308669037	0.0801070141	0.0695158277	-0.030451217	-0.1064242213	-0.0966532	-0.0078922999999999	0.00934184107024	6.228839928999985e-05	0.0185925	-0.0049298999999999	0.00034568105625	2.430391400999997e-05	0.0683834	-0.0482306	0.00467628939556	0.00232619077636	0.000919543	-8.574700000000006e-05	7.352548009000011e-09	8.45559328849e-07	-0.00018755	3.9165e-05	3.5175002500000005e-08	1.5338972249999994e-09	-0.000540237	-8.838500000000007e-05	2.918560161690001e-07	7.811908225000012e-09	0.0	0.0
