global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
707.5695390512788	n/a	500654.6525932391	n/a	771.9663229843617	n/a	595932.0038219958	n/a	683.7244566275737	n/a	n/a	467479.1325906709	677.5499546993186	521.7514080306756	n/a	n/a	n/a	n/a	-0.0014422489	0.1213736309	-0.0563674635	0.155787996	-0.0624992895	0.1023072664	-0.0109589111	0.0208252464	-0.0639412516	0.0228372259	-0.1400017026	0.0538630043	-0.0190771131	0.0507831241	-0.0399242469	0.0575552538	-0.1624223241	0.2373101497	-0.0442636466	0.131872522	-0.1662444076	0.0386640825	-0.0850728248	0.1548613569	-0.0697838314	0.0769981918	-0.0484321173	0.0704591208	-0.0966477595	-0.0001693535	0.070425935	-0.0165841654	0.0516692464	-0.0710700773	0.026426426	-0.127378424	0.0496803654	-0.0472795121	0.0726408957	-0.2107823644	0.0484017201	-0.0161485235	0.0136446145	0.0646904578	-0.0315679046	0.0891325172	0.0361569904	-0.0979464075	0.0616539931	0.0426736217	-0.0174736693	-0.0030542611	-0.0064364101	-0.014927979	-0.0582904711	0.1949527252	-0.1145653103	0.0329137286	0.115247659	-0.0275626271	-0.0020257514	-0.0162209352	0.0891816834	0.0093042095	0.0262797533	0.0352048809	-0.1223526439	0.0075063584	-0.097791146	0.0890762484	-0.1623224034	-0.0470644254	0.0252378991	-0.1012413281	0.01146833	-0.1123879234	0.0101944695	-0.0348277358	0.0591563349	-0.001977682	0.0570067426	-0.047683298	0.1522309956	-0.0926501822	0.0057840683	-0.104979105	0.001829415	-0.0906422042	0.0433216425	-0.0353815099	0.1259326579	-0.0687455765	0.0053669302	0.0935573867	-0.0791675646	0.0934978238	-0.1142090492	-0.0026549987	0.0587782362	0.0041984892	-0.1625735214	-0.0367300275	0.1745291304	-0.0400713528	-0.028224404	-0.0788305944	0.1192069115	0.0041102026	0.0315569917	-0.1065855695	-0.0623483977	0.0841836206	0.0568894689	0.1147017419	0.1146833673	0.1146527451	8.833379999999998e-05	n/a	n/a	7.802860222439998e-09	-0.0456105	n/a	0.00208031771025	n/a	-0.0344158	n/a	n/a	0.00118444728964	0.00217438	n/a	n/a	4.7279283844e-06	0.00032757	n/a	1.073021049e-07	n/a	-0.00141093	n/a	1.9907234649e-06	n/a	0.0	0.0	0.0
706.3162849770101	-1.2532540742686251	498882.69442372496	1.5706457746709086	769.979313136117	-1.9870098482447247	592868.1426575665	3.948208137021524	681.8244565935544	-1.9000000340192853	3.610000129273286	464884.5896090957	675.738637670882	521.9633128200982	0.992729	23.065121	0.1899441517	0.112147	-0.0162860637	0.1992616201	-0.05445385	0.1553815934	-0.1639792191	0.1943150615	0.094998708	0.0056779235	-0.1746543518	0.0129935884	-0.1435327576	0.1151319907	0.0402221873	0.172601961	0.1258450996	0.0198485684	0.0731779587	0.1547360284	-0.1369277545	0.0395741339	-0.0656565293	0.0169239479	-0.1217996056	0.1985352544	0.0539772821	-0.0261943578	-0.0381091894	-0.0660201823	-0.0914819287	0.0777015424	0.0033303482	0.0945145961	0.1339217098	0.1136652274	-0.0740403405	-0.0716316347	0.0724587481	0.0101612191	-0.102996243	-0.2105348874	0.0038375055	0.0084136077	-0.0642423341	0.0426439911	-0.0603619407	0.1370295998	0.095089218	-0.0883734021	-0.0293524857	-0.0705078744	-0.1113705835	-0.0244026378	0.0127217155	0.0594348433	0.0781608934	0.0136835449	0.1569380103	-0.0744729278	-0.1138724967	0.0623464639	-0.0809672983	-0.0730854873	0.0541948061	0.0219074321	0.1496162104	0.0390833267	-0.18880429	-0.032990178	-0.0366870939	0.0408069716	-0.1454192291	-0.1063586036	0.1281275403	-0.0655235821	-0.1086081902	-0.0831893345	-0.0810901803	-0.0849779694	-0.0372467113	-0.0129377674	-9.17604e-05	-0.0318898469	0.1814613319	-0.0335211869	0.142363756	-0.0789544415	-0.1466474512	-0.1126181114	0.0624814753	0.1483803914	0.2778235854	-0.0985119935	0.1567529849	-0.0175788024	-0.0935392052	-0.0721357682	0.0163107136	-0.1183309622	0.0077892938	-0.0903949985	0.0827908059	0.0392523053	-0.0597539584	0.0201691225	0.0101082444	0.0400919738	0.0925994625	-0.0332466508	0.0493844615	0.1695261268	-0.0141770992	0.1343523373	0.0061269177	0.1146527451	0.1144874327	0.1142120884	9.30305e-05	4.696700000000019e-06	2.2058990890000176e-11	8.65467393025e-09	-0.142639	-0.0970284999999999	0.0203458843209999	0.0094145298122499	-0.0784418	-0.044026	0.001938288676	0.00615311598724	0.002761	0.0005866199999999	3.441230243999999e-07	7.623121e-06	-6.35091e-05	-0.0003910791	4.03340578281e-09	1.5294286245681e-07	-0.00141093	0.0	1.9907234649e-06	0.0	0.0	0.0	0.0
709.1538140259031	2.837529048892975	502899.1319474852	8.05157110331147	769.8396252899793	-0.13968784613769	592653.0486666157	0.0195126943585869	682.2424958582776	0.4180392647232338	0.1747568268503419	465454.823154932	676.4836765577393	539.2781920568849	1.149595	26.709745	0.2548588834	0.173951	0.0308217994	0.0187904763	-0.0985558249	0.0955406641	-0.0903866239	0.1019473564	0.0190910748	0.0514681532	-0.2330086168	0.0403926129	-0.071329353	0.123110987	0.0648883519	0.0225558988	-0.20220247	-0.0295393676	-0.0906291011	-0.1199658655	-0.0311553066	-0.0743815075	-0.0886966549	-0.0091107352	-0.1977956108	-0.0476447818	0.0433823286	0.1577103758	0.0498221114	-0.0543658653	-0.204674728	-0.1677725127	-0.0054373882	0.0328726652	-0.0308554138	0.0193548855	-0.1155824823	0.0972976427	-0.0756092296	-0.0757486573	0.010600785	0.0513315699	0.0502659539	-0.0551434066	0.1711177813	-0.0540800137	0.124650052	-0.0848503135	0.021768349	-0.1035032747	-0.0361500148	0.0875549716	0.0347447939	0.0686973252	-0.0128105621	-0.0454597245	-0.0408394821	0.0581745288	0.1376115067	-0.077638056	-0.1638302213	0.0435293538	0.1386204971	0.1122360898	-0.0338420082	-0.0702737021	0.0136095344	-0.0930523977	-0.0537660036	-0.0348576013	-0.0469633708	0.1325159374	-0.0963128094	0.0872930875	0.2143041976	0.0918521563	-0.0086527579	0.021625109	-0.0823242904	0.0400376281	0.1932996854	-0.1524114885	0.0082150429	-0.0104074162	-0.1154017151	-0.0279001315	-0.0002062236	0.1706429052	0.1396460904	0.0754620421	-0.1354050316	-0.1217279185	0.0707393814	0.0256141282	0.1256520164	0.0749740672	0.0338571976	-0.1206279703	0.0200736226	-0.0127686307	-0.0599973734	0.0455395431	0.0673867669	-0.1255047216	-0.0546462877	-0.1006973264	0.1919262037	-0.0038268483	-0.1036074428	0.0846395984	-0.0701627762	-0.076346597	-0.0147834123	0.1762971619	0.0394572476	0.1145547726	0.1140958982	0.1133324686	1.64021e-05	-7.66284e-05	5.8719116865599996e-09	2.6902888441e-10	0.0229139	0.1655529	0.00052504681321	0.02740776269841	-0.0302281	0.0482137	0.00232456086769	0.00091373802961	0.00245591	-0.00030509	9.307990810000004e-08	6.0314939281e-06	0.000401664	0.0004651730999999	1.61333968896e-07	2.1638601296361002e-07	-0.00146098	-5.005000000000005e-05	2.1344625604e-06	2.505002500000005e-09	0.0	0.0	0.0
708.0351165159835	-1.1186975099195706	501313.7262198024	1.251484118700248	772.7807979698886	2.9411726799093003	597190.1617109778	8.650496733044855	682.2866854169613	0.0441895586836835	0.0019527170966587	465515.1210972635	676.5891571461485	543.6995970007121	1.047571	24.339317	0.09830797464	0.0761262999999999	0.0261626763	0.0340561656	-0.044102865	0.1468080061	-0.1845778189	0.105552695	0.0097041788	0.052450183	-0.2633235527	0.0584112798	-0.0143346116	0.0204715612	0.0225466671	-0.0006552102	0.0672970763	0.0803004686	0.0686903183	-0.0947631565	-0.0977931879	0.0170762742	-0.0869302305	-0.0285116697	-0.0345022268	0.0346904161	-0.0171480056	0.0134002246	-0.0143588094	-0.0106770556	0.008052346	-0.1139296774	0.1105803138	-0.0771585532	-0.1053870202	-0.0049989807	0.1380347623	0.0104112769	-0.0693021928	0.1510769827	-0.0472560973	0.1017481872	-0.0297301044	0.0594602976	-0.0057577143	0.028653776	-0.0034359222	-0.039031289	-0.0329830883	-0.1857916737	0.0310881197	0.1444027694	0.1167810021	-0.0832264118	-0.0861955049	0.204337221	0.0517993325	0.0687554833	0.0504572633	-0.0311395488	0.1488185358	0.179322154	-0.0255325191	0.0104038091	0.0777583531	0.0049165912	0.0297560367	0.041737062	-0.1261555601	-0.0035643175	-0.0501559239	0.0792040937	-0.0347547214	-0.0274023814	0.1461004157	0.0051164364	-0.0035364835	-0.0795988954	-0.0643975794	0.114518973	-0.0040502436	-0.1348879702	-0.0500883856	-0.0224787872	-0.0629674166	0.0727511033	-0.0399276521	-0.0632694542	-0.1445810114	0.1163332426	-0.0693985308	-0.0415993856	-0.0683743822	0.1623206828	-0.0207694818	-0.0730417597	0.0548218455	0.0821027041	-0.148964905	0.0223893443	0.1091332563	0.0553650375	0.1340250434	0.0836224741	0.1475958445	-0.0235072211	-0.1096093468	-0.0508676173	-0.0139343211	-0.0126206767	0.0524911279	-0.1674442571	-0.0215847546	0.1388250774	0.0844323519	0.1144078661	0.1135094328	0.1120172664	-2.44754e-06	-1.884964e-05	3.5530892812959996e-10	5.990452051600001e-12	-0.0497411	-0.072655	0.00247417702921	0.005278749025	-0.0302896	-6.149999999999906e-05	3.782249999999884e-09	0.00091745986816	0.00227516	-0.0001807499999999	3.267056249999997e-08	5.1763530256e-06	8.007149999999998e-05	-0.0003215925	6.411445112249997e-09	1.0342173605625e-07	-0.00145187	9.10999999999989e-06	2.1079264969e-06	8.299209999999801e-11	0.0	0.0	0.0
705.8586330917678	-2.1764834242156894	498236.4099101789	4.737080095885653	766.4256449632101	-6.355153006678506	587408.2692572725	40.387969738294856	680.986515861749	-1.3001695552122785	1.6904408723008937	463742.63478552416	674.6706106117277	522.1723209089291	1.109311	25.773798	0.10840303026	0.0581103	-0.0414887489	0.1130544955	-0.0533524047	0.0995686817	-0.0487665656	0.1382963639	0.0636963346	0.0820718862	-0.0159193139	-0.0164784826	-0.0546738398	0.1229113562	-0.0081772306	-0.0981246169	0.1826092735	0.0913138754	0.0266969671	0.0658624022	-0.1599654192	-0.0361235329	-0.0380152018	-0.0182236431	-0.1485216788	0.0464245913	-0.0770255834	-0.0171899093	-0.0606763631	-0.0386276536	-0.0187981466	-0.0703418039	0.0792903307	0.0365051266	0.0671162903	0.034582688	-0.0070963302	0.1059454755	0.022422861	0.0412476454	-0.0088391038	0.1444146531	-0.0015735538	0.0566476204	0.0627811959	0.2044850389	-0.0059743655	-0.0864072298	-0.0362171613	0.0127215627	-0.0407400659	-0.1655698285	0.0304896844	0.0440190105	-0.052766528	0.0282773997	0.0797925214	0.0458457745	0.0017677321	0.0024667539	-0.0487471781	-0.074579054	-0.0413008156	0.0981386092	-0.0589899241	0.2262248814	-0.0364411581	-0.0870437944	-0.1322990755	-0.0348811829	0.0897528156	0.047158334	-0.1252575126	-0.0092843918	0.1410598515	0.0022220097	-0.0262087559	-0.0319260386	0.0370831159	0.0484272495	-0.0183836779	-0.088009315	-0.0400942939	0.0940827466	0.0416879846	0.0711740755	-0.1149709012	0.0904408099	-0.0203258544	-0.0104091046	-0.0023100913	0.1502092313	-0.0609600081	0.1341780459	-0.0449394855	-0.0594517436	-0.0261360043	-0.0562630952	0.0900947627	0.0840953625	-0.0602342772	-0.0221313383	-0.0246166914	-0.0275719247	-0.0800624016	-0.0254360185	0.0051693157	0.0057156545	-0.0154512358	0.0793009734	0.0914872977	0.0749535085	0.0850817173	-0.0640243241	0.0458502276	0.1142120884	0.1127290384	0.1102715368	-4.30328e-05	-4.058526e-05	1.6471633292675995e-09	1.85182187584e-09	-0.0917997	-0.0420585999999999	0.00842718492009	0.0017689258339599	-0.00359238	0.02669722	0.0007127415557284	1.29051940644e-05	0.00228345	8.289999999999773e-06	6.872409999999624e-11	5.214143902499999e-06	0.000634554	0.0005544825	4.0265877891600006e-07	3.0745084280625e-07	-0.00122251	0.00022936	1.4945307001e-06	5.260600960000004e-08	0.0	0.0	0.0
705.1162137769521	-0.7424193148157201	497188.87493114447	0.5511864390114433	762.7601562596565	-3.665488703553592	581803.0559772556	13.435807435878994	682.5484506728998	1.5619348111507634	2.439640354284571	465872.3875159759	674.9384035871692	511.868496944747	0.944866	21.953066	0.0989896428	0.0569237	-0.0983356136	0.019048354	0.0444226716	0.1073227918	-0.0583371293	0.0386674118	0.1323896702	0.0494977751	-0.035330589	0.0650629974	0.0426318903	0.0944898179	0.0267622411	-0.0687958337	-0.0429255012	0.0170485112	0.0035612097	-0.0191071296	-0.0830569326	-0.0065622211	-0.0432708628	0.0956897553	-0.0421480946	0.0291682217	-0.0236775782	-0.0058550729	-0.0085113354	-0.0044582577	0.0029584014	-0.0890859323	0.0097731873	-0.0664607672	0.0678910375	0.1445376637	-0.0260893375	-0.0390798249	0.1120261396	-0.1583652855	0.024168574	0.0461858325	-0.0219336399	0.0687489523	-0.049998782	-0.1090100051	0.1423711456	0.0365784157	0.0450398747	-0.0036212511	-0.0228730735	0.027813799	-0.0359913695	-0.042477232	0.0725037854	0.1353012743	-0.1085731946	-0.1170464019	-0.0205828383	0.0899323091	-0.0267557801	0.1271442142	-0.0680854107	0.0535982456	0.015049747	-0.0096195512	0.0358659588	0.0441840425	-0.0576534359	-0.1482853008	0.0211493131	0.0324778436	-0.0393069793	0.0169049946	0.0502509598	-0.0409854139	-0.0048587156	0.0108597892	-0.0263325567	-0.0830001284	0.0692165508	-0.0305346624	-0.1261151916	0.0477965321	0.0176419669	-0.0885963692	-0.0057134349	-0.0809844263	-0.0156802734	-0.0006486639	-0.1073677451	-0.0692913704	0.0756662835	0.0295604407	-0.0672144743	-0.0436174622	0.1136726387	-0.048826321	0.1191391613	-0.0697706996	0.1172214219	0.0575902852	0.0041323565	0.1204087112	-0.057726415	8.5485e-05	-0.1108452781	0.1066356706	-0.0967514791	-0.0081633198	-0.0058731795	0.2060363274	0.0342157154	-0.0961959434	0.0441966205	0.1139675232	0.1117560484	0.1081019891	0.00561764	0.0056606728	3.204321654865985e-05	3.15578791696e-05	-0.0440051	0.0477946	0.0019364488260099	0.00228432378916	-0.0190488	-0.01545642	0.0002389009192164	0.00036285678144	0.00235658	7.313000000000024e-05	5.3479969000000356e-09	5.5534692964e-06	0.000175185	-0.0004593689999999	3.0689784225000005e-08	2.1101987816099997e-07	-0.00115345	6.905999999999991e-05	1.3304469025000005e-06	4.769283599999987e-09	0.0	0.0	0.0
707.9998700103345	2.8836562333823395	501263.8159346505	8.315473272324821	768.0496771727065	5.289520913050069	589900.3066050988	27.97903148959404	682.8762737827932	0.3278231098934157	0.1074679913801904	466320.00529547234	676.2736780878424	520.6427515850696	1.004639	23.341841	0.1607656014	0.0899873999999999	-0.0695333082	0.0823812761	-0.0748338106	0.0256997643	0.0201639674	0.0462629951	0.0434392456	0.0788513309	0.06933142	-0.0012924766	-0.1375557073	0.0743646308	0.0097758077	-0.0870496605	-0.0403914111	0.0135933137	0.0013809361	-0.038561052	-0.034007823	-0.0229626428	-0.0005823025	-0.0014202449	-0.0572818449	0.0842850892	0.0460373697	0.0237299505	-0.0945429121	-0.0424027002	-0.1115593314	-0.0320704208	-0.1513801023	0.0840609711	-0.0632806542	0.134618057	0.0428991996	0.018343689	0.01842073	-0.0744072385	0.0819954229	-0.1384126123	0.013971094	0.0285419585	0.0436764892	0.0791468835	-0.1198414889	0.0376493794	0.0303649304	0.0022797854	0.0210240183	0.0266810123	-0.1068074406	-0.0926271474	-0.022247931	0.0461572152	-0.0780308473	-0.1526537945	-0.0108819193	0.0215640858	0.0211025303	0.0520563783	0.0960345005	0.1522932725	-0.0860441166	-0.0569914203	-0.0685597303	0.219594576	-0.043129803	0.0078322708	0.0785039257	0.0196727936	-0.0869156279	-0.0537877563	0.0391488991	-0.0717976343	0.067793314	0.0626078502	-0.0585807285	-0.0848773449	0.0535000394	-0.0611295354	0.025801962	0.021344339	0.0276375585	-0.0774984214	0.0916445018	0.1718209514	-0.0655872768	0.0556949028	0.1440683842	0.0111092223	0.0502165906	0.1250226999	0.0492398963	0.0429483662	0.0040482492	0.0050969377	-0.015878233	0.0921867154	0.0898380851	0.0162291983	-0.0487159168	0.0724501674	0.0050877199	0.0597821514	0.1453302778	0.1046507108	-0.0059589007	-0.0414224882	-0.0407019823	-0.2615613317	-0.0295517945	-0.174045615	-0.0428618222	0.1136742748	0.110592125	0.105516962	-6.94114e-05	-0.0056870514	3.234255362624197e-05	4.81794244996e-09	0.0224335	0.0664386	0.00050326192225	0.00441408756996	0.0341249	0.0531737	0.00282744237169	0.00116450880001	0.00196795	-0.00038863	1.5103327690000006e-07	3.8728272025e-06	0.000175185	0.0	3.0689784225000005e-08	0.0	-0.000832755	0.000320695	6.93480890025e-07	1.0284528302500004e-07	0.0	0.0	0.0
711.0724423734271	3.072572363092604	505624.0183029107	9.440700926440469	773.4128474195542	5.363170246847631	598167.4325536225	28.76359509667168	684.8790472551178	2.002773472324634	4.011101581447272	469059.3093690779	678.3870925483708	533.6229783470253	1.017213	23.633976	0.1562309814	0.100941	0.001191571	-0.0127124669	0.0022319021	0.1397291108	-0.0271504487	0.0407432748	-0.0197088653	0.0166098724	-0.0918875495	0.1308531934	-0.1168237378	-0.0771256202	0.0375226416	-0.0414449807	0.0657299589	-0.0006001007	0.0560482867	0.0115002384	0.0172626298	0.0870121753	-0.100787434	0.1159067228	-0.0597618613	-0.0123718197	0.0676467215	0.1062414797	-0.0101308799	-0.0299345674	-0.0140089405	-0.0408993628	-0.1542495442	-0.0590930352	-0.0471125454	0.0018817324	0.1612216719	-0.0695487991	0.043759733	0.0551759856	0.0468572421	-0.1279793333	-0.0205019588	0.0339027862	-0.0528991252	-0.1284215099	-0.1190752767	0.0446120835	-0.1748353962	0.0211787726	0.0239960369	-0.0352657279	0.1572255679	-0.0405575363	0.0914882833	-0.0881174425	-0.2176262292	-0.0361709473	-0.0039636277	-0.2333587015	0.0025274318	-0.0746595714	-0.0429111102	0.0060445111	-0.0343155393	0.0375337492	0.0690556268	-0.1044295341	-0.0532456086	-0.0153646637	-0.1238998517	0.0669788554	-0.1487522468	0.0732864056	0.0310943681	-0.000824732	0.0288267124	0.0060581065	-0.094308543	-0.0423678919	-0.0406036344	0.0687696594	0.146791054	0.0929565877	-0.1298944183	-0.0962469892	-0.0600386886	-0.0922368701	-0.0872671239	-0.0109829889	0.0737952045	-0.1085198131	-0.039206622	-0.006962035	-0.1158845042	0.0404368268	-0.0714691088	-0.0141455533	-0.0333870136	0.0860068405	0.0663641178	-0.2573733456	-0.1121941599	0.0804505105	-0.0757891775	-0.0119953381	0.0354844147	0.0716413826	-0.0891439288	-0.0387736921	-0.0227168146	0.0505562279	0.0547488866	-0.0311172015	0.0380995405	0.1133324686	0.1092392569	0.1025263906	0.00196787	0.0020372814	4.150515502785959e-06	3.8725123369e-06	-0.0617983	-0.0842318	0.00381902988289	0.0070949961312399	-0.0195979	-0.0537228	0.00288613923984	0.00038407768441	0.0016526	-0.00031535	9.944562250000005e-08	2.73108676e-06	0.000175185	0.0	3.0689784225000005e-08	0.0	-0.000842187	-9.431999999999972e-06	7.09278942969e-07	8.89626239999995e-11	0.0	0.0	0.0
710.2970214776102	-0.7754208958168647	504521.8587199646	0.6012775656694289	770.7982375249575	-2.614609894596697	594129.9229715808	6.836184900922951	684.227150604946	-0.6518966501718069	0.4249692425052231	468166.7936249635	677.6784921185074	537.4899250878947	1.005794	23.368668	0.19400752	0.101389	0.0586155529	0.0543781008	-0.0720684074	0.1116935429	-0.0438383367	0.0525731951	-0.0078761803	-0.0311630654	-0.0834265646	0.0002590642	-0.1030431766	0.0587591404	-0.0665297274	-0.0525478457	-0.0840807542	-0.0277810047	-0.0463356481	-0.0285889957	-0.0101229647	0.0315895347	-0.0901545287	0.0576885069	0.1323362107	0.1272709549	-0.0583095208	-0.0127765355	-0.0877042011	-0.0268846819	-0.1097914664	-0.0421094688	0.0530434386	-0.0028616842	-0.0433471265	-0.0401412691	0.150039383	-0.0010275863	0.0254832989	0.0274605759	-0.0027419974	0.1220951939	-0.0757874684	0.1153848537	-0.0240909144	0.0815090524	0.0060103453	0.0935292453	-0.0735350947	0.0870290946	-0.0124303677	-0.1855533121	-0.0308044488	-0.0308245195	-0.0786081551	-0.0070583341	0.1709705972	0.0407229349	-0.1011516269	0.1375600792	0.0286947263	0.0217150712	-0.1094176816	-0.2073286742	0.003334708	-0.1208229025	-0.017066585	-0.132131564	-0.0422323529	-0.0017690272	-0.044518933	0.0437651451	-0.060067517	-0.1035268666	-0.0274670585	-0.1034576894	0.0775788802	-0.05892178	-0.0559446278	-0.060708723	0.0126019447	-0.1573127271	-0.0555037438	0.0415470219	-0.014988448	0.0302296513	-0.1291864246	-0.0110644159	-0.0187260823	-0.1431923392	0.0621824802	0.0737037733	-0.1974504437	-0.0237828461	0.0289609731	-0.0085034475	0.0682831202	0.1128242478	-0.0122258109	-0.1065639955	-0.1454204724	-0.0272365374	-0.0749643186	-0.1175027457	0.027097076	0.1817012061	-0.029472054	-0.1680304693	0.1059817832	0.0096853918	-0.1278126849	0.0748949	-0.0739516016	-0.0968706052	0.0115212871	0.1129422506	0.1076997553	0.099141769	-0.0176676	-0.01963547	0.0003855516821208	0.0003121440897599	0.0239723	0.0857706	0.0005746711672899	0.00735659582436	0.0114797	0.0310776	0.00096581722176	0.00013178351209	0.00206181	0.0004092099999999	1.6745282409999992e-07	4.251060476099999e-06	-0.000485378	-0.000660563	2.35591802884e-07	4.363434769690001e-07	-0.0007614829999999	8.070400000009998e-05	5.798563592888477e-07	6.513135616016138e-09	0.0	0.0	0.0
708.645692936121	-1.6513285414891925	502178.7181169151	2.726885951936824	772.4530642889671	1.6548267640096128	596683.7365294151	2.738451618882527	683.9288962487277	-0.2982543562183082	0.0889556610031974	467758.73512400297	677.7284886979847	535.3137973371435	1.060339	24.635967	0.11857642	0.0591342	0.024902037	-0.0319450635	-0.031643945	0.0708994108	0.0106368807	0.0356053336	-0.120905763	0.0440315605	-0.0408876328	0.1417393917	0.0353911872	-0.016243901	-0.0504038456	0.001121476	-0.0462650725	0.0215009371	-0.0295134819	0.0667418612	0.0081524138	0.0116861621	-0.0671510405	0.0242003612	-0.0348459822	-0.0191168193	-0.0363707041	-0.0268167121	-0.2246021775	0.0486129144	-0.0283412089	-0.0824300141	0.0101232109	0.0971644709	0.0489960362	-0.1485858306	-0.0136211443	-0.1787427559	-0.1063583266	0.0080679963	0.0417365559	-0.0126888552	-0.1466399838	0.0010515171	0.0123336271	0.0701781167	0.0231600935	-0.10654411	0.0025024015	-0.0128178143	-0.0333697257	-0.0374224913	-0.028417439	-0.0986253333	-0.0576727279	-0.0042664115	-0.1666277129	-0.0209394339	-0.0732611019	0.1317959203	0.073129807	-0.0198556075	0.0524916005	0.0367379901	-0.2146481725	0.0432451004	-0.0181195236	0.0234494137	-0.0394388122	0.0418251165	-0.0449482646	0.0984006329	-0.0782487516	0.1111239074	0.0868922455	-0.0495114192	0.1352449399	-0.1157106533	-0.0899963998	0.015165845	-0.079226577	0.002453671	0.0495911509	0.0409316408	0.1666006368	0.0189770957	0.0773096187	0.0346245476	0.1022910866	-0.0355466066	0.0307107155	0.0364074566	-0.0692097585	-0.0061516827	-0.1716529375	-0.170171472	-0.0030835796	0.019156029	0.0362137166	0.037079499	-0.0138304166	0.0947037719	0.0104662425	-0.059620442	-0.0591051686	-0.0222642034	0.0609285633	-0.0118606653	0.0024552961	0.0323851179	-0.0307890418	-0.04627411	0.0984690188	-0.06578978	-0.0639318145	0.1125037874	0.1059762505	0.0953761056	-0.0359254	-0.0182578	0.00033334726084	0.00129063436516	-0.0203935	-0.0443658	0.0004158948422499	0.00196832420964	0.0230453	0.0115656	0.00013376310336	0.00053108585209	0.00217495	0.00011314	1.2800659600000063e-08	4.730407502500001e-06	3.25894e-05	0.0005179674	1.0620689923599995e-09	2.6829022746276e-07	-0.00101812	-0.000256637	1.0365683344e-06	6.58625497690513e-08	0.0	0.0	0.0
