global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55	motion_outlier56	motion_outlier57	motion_outlier58	motion_outlier59	motion_outlier60	motion_outlier61	motion_outlier62	motion_outlier63	motion_outlier64	motion_outlier65	motion_outlier66	motion_outlier67	motion_outlier68	motion_outlier69	motion_outlier70	motion_outlier71	motion_outlier72	motion_outlier73	motion_outlier74	motion_outlier75	motion_outlier76	motion_outlier77	motion_outlier78	motion_outlier79	motion_outlier80	motion_outlier81	motion_outlier82	motion_outlier83	motion_outlier84	motion_outlier85	motion_outlier86	motion_outlier87	motion_outlier88
676.874837151727	-2.818107554352082	7.941730187896272	458159.54516917694	735.3986756056547	-0.8950504498204737	540811.212082551	0.8011153077238322	670.1573056026949	1.6649446892436115	449110.8142526638	2.772040818240507	666.2929432006313	989.7796804905196	0.765524	42.380894	0.1873139999999999	0.100277	0.1471011192	0.0615921218	-0.0309606271	0.0525312259	-0.0704623789	0.1304851144	-0.0204444351	0.004179583	0.0367974636	-0.0173487876	-0.1012148869	0.0299074342	0.0386824036	-0.0272448334	-0.0652759787	-0.1198820515	-0.0271347656	-0.0594955567	-0.0204893063	-0.2578571781	0.015717088	0.0222278923	0.0816052132	0.0354694659	-0.0698396372	0.0017756103	0.0546876565	-0.006382115	-0.0426023188	-0.1110270566	0.0253825679	-0.0216354841	0.0120650945	0.0481104673	-0.0936643362	-0.0107562597	0.0456679248	-0.1302875477	0.0952774796	-0.1744239497	-0.1107065031	0.0867609543	0.0165379384	-0.0617435365	0.370617	0.0013859999999999	0.1373569606889999	1.920995999999996e-06	0.715044	0.083264	0.006932893696	0.511287921936	0.497741	0.0445249999999999	0.2477461030809999	0.0019824756249999	0.0225705	0.0003068999999999	9.418760999999928e-08	0.00050942747025	0.00200131	-0.00049197	4.0052417161e-06	2.420344809e-07	0.00105374	-0.0003639099999999	1.324304880999999e-07	1.1103679876e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
673.3513259429056	-3.5235112088213327	12.41513123868957	453402.0081490692	735.5521931902501	0.1535175845954199	541037.028906987	0.0235676487800119	668.7956577135441	-1.361647889150845	447287.631776492	1.854084974028952	664.0409818899207	1037.1168042267493	0.865494	47.915432	0.8873779999999997	0.592817	0.174470121	0.0293589832	-0.0075488887	0.0846900571	-0.2050903056	0.0748736316	-0.0363508648	-0.0139961307	0.0267389936	0.0169813863	-0.2020076665	0.0022689595	0.0224654332	-0.0394051325	0.0027869476	-0.0899741649	-0.0008693421	-0.0300094811	-0.0316357115	-0.1208405211	0.2340123272	0.040475919	-0.0034680897	-0.0221672378	-0.0400311535	-0.0396559212	0.0569628762	0.069423332	-0.0872542202	-0.1712387962	0.0322209996	0.0102171317	0.0515858896	0.0067453107	-0.0350317673	-0.0182740838	0.0230685288	-0.020904088	0.0554687684	-0.1070483972	-0.0235380092	0.0851916578	0.0118330366	-0.0676152521	0.465331	0.094714	0.216532939561	0.008970741796	1.26924	0.5541959999999999	0.3071332064159999	1.6109701775999998	0.686798	0.189057	0.471691492804	0.035742549249	0.0225101	-6.039999999999865e-05	3.648159999999837e-09	0.00050670460201	0.00287133	0.00087002	8.2445359689e-06	7.569348004e-07	0.00111154	5.78e-05	3.3408399999999994e-09	1.2355211716e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
672.7336974294814	-0.6176285134242789	0.3814649805946847	452570.627657141	724.5964855258503	-10.955707664399824	525040.0668364138	120.02753042778906	668.1150039865605	-0.6806537269835644	446377.65855196177	0.4632894960566166	664.4782917121163	882.3761086374603	1.202301	66.561707	0.5441695000000002	0.241943	0.0620755949	0.0053781299	0.0189053913	0.0170686083	-0.0553981515	0.1392304704	0.0137757365	-0.0340126288	-0.0009620905	-0.0124069176	-0.1462286824	0.0093637713	0.0470935577	-0.0332786777	0.0230238528	-0.0171405011	-0.0175688365	-0.0387897541	0.004523969	-0.0991611526	0.1059480842	-0.0565369689	0.0330729601	0.0431623278	0.051380186	-0.0264086231	-0.0116652643	0.0034470479	-0.0352750538	-0.1491098229	-0.0025039342	0.0088992919	-0.0358995543	-0.0925032775	-0.0060182785	0.0112416934	-0.0784794581	0.004784279	0.0271112166	-0.1720192774	0.0123284904	0.0835859703	0.0071079182	-0.0732270951	0.533255	0.067924	0.284360895025	0.004613669776	1.15773	-0.11151	0.0124344800999999	1.3403387529	0.550753	-0.1360449999999999	0.3033288670090001	0.0185082420249999	0.0199466	-0.0025635	6.5715322500000165e-06	0.0003978668515599	0.00414475	0.00127342	1.71789525625e-05	1.6215984963999998e-06	0.00184843	0.00073689	5.430068721e-07	3.4166934649000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.6774069434805	-8.056290486000876	64.90381639482823	441796.0553011092	712.8049434519755	-11.79154207387478	508090.88740957406	139.04046447995916	666.3640220417805	-1.750981944780051	444041.0098716985	3.0659377709457294	662.5758786913899	753.1696258526223	1.074278	59.474121	1.224606	0.68753	-0.0218486249	-0.0026445825	-0.0213219292	-0.0037627855	-0.0877812784	0.0877400894	0.1155484411	-0.0533770978	-0.0827373128	0.080081773	-0.0779233703	-0.0698161034	0.0967742828	0.0760662598	-0.0002384323	-0.0120868061	0.0399869581	-0.0108115156	-0.0488917372	-0.0085704334	0.1277124144	0.063164511	0.0382625382	0.0779183505	-0.0127981887	-0.0398705187	-0.0033061075	0.1239003155	-0.0428601751	-0.0288543318	-0.0849723886	-0.0712450109	-0.0191118052	-0.0771657676	-0.0187377286	0.0269953758	-0.0178113785	0.0515088979	0.0510424527	-0.1396668544	-0.158887344	0.0819445778	0.0023706562	-0.0785574968	0.451783	-0.081472	0.204107879089	0.006637686784	0.933915	-0.2238149999999998	0.0500931542249999	0.8721972272250001	0.877541	0.3267879999999999	0.770078206681	0.1067903969439999	0.00971791	-0.0102286899999999	0.000104626099116	9.44377747681e-05	0.00287133	-0.00127342	8.2445359689e-06	1.6215984963999998e-06	0.00149992	-0.00034851	1.214592201e-07	2.2497600064000003e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
677.1346102302635	12.457203286783056	155.18191372823856	458511.2803716909	729.0832849028199	16.278341450844323	531562.4363246864	264.98440039027645	668.8636209556872	2.499598913906766	447378.5434379532	6.247994730403884	666.178240277328	1095.5225738663155	2.056943	113.876373	1.9368265000000005	1.05722	0.1883162322	0.111505079	-0.0554049901	-0.0459799111	0.0502923665	0.0942380085	-0.1755948233	0.0016661251	0.0583793228	-0.1411854684	-0.0863746167	0.0414421658	-0.0560191893	0.1014168414	-0.0082738919	0.0321394881	-0.0213140468	-0.0485287573	-0.1523193019	-0.0803201308	-0.0515960154	0.0006920824	0.0351127157	0.0614719743	-0.0828126453	0.0229638136	0.095869946	-0.0882430453	0.0984380235	-0.1369338573	-0.0541612029	0.0525463724	-0.0273037825	0.0028671672	-0.0206041217	0.1108490061	-0.0183358745	-0.0534862258	0.1483824634	-0.0368062941	-0.1091993366	0.0802681812	-0.0023706562	-0.0835859703	0.353064	-0.098719	0.124654188096	0.009745440961	0.426154	-0.5077610000000001	0.2578212331210001	0.181607231716	0.175824	-0.701717	0.030914078976	0.492406748089	0.0210515	0.01133359	0.0001284502622881	0.00044316565225	0.00330969	0.00043836	1.09540478961e-05	1.9215948960000004e-07	0.00230056	0.00080064	6.410244096e-07	5.292576313600001e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.9488659407049	-9.18574428955867	84.37789815315972	446155.6875114737	708.8284383026823	-20.254846600137512	502437.7549466196	410.2588107951021	666.8693516491186	-1.99426930656864	444714.7321689158	3.977110067121764	660.0075777549159	931.1020489055612	1.277433	70.721146	1.0386240000000002	0.712369	0.0912221887	-0.0564625616	0.0427620904	-6.35791e-05	-0.1086877868	-0.047076171	-0.1241830361	-0.01161796	-0.052951487	-0.0477463817	-0.1474137406	0.0216200214	0.0624729359	0.0014166207	0.0033487296	0.0367442861	0.007939558	0.0482065227	0.0133003341	-0.0195492004	0.0550282066	-0.0267228458	0.0207273257	0.0338173446	-0.0728318697	-0.0225070808	-0.0167583294	0.0583357278	0.0150393478	-0.1481402205	0.0231504225	-0.0279044476	0.0306623804	-0.0001094237	0.0314315006	-0.0260380502	-0.0604696121	0.0583812543	-0.042222701	0.0510395386	0.0176686698	0.0785574968	-0.0071079182	-0.0882931893	0.391852	0.0387879999999999	0.1535479899039999	0.0015045089439999	1.07386	0.6477060000000001	0.4195230624360001	1.1531752996	0.478491	0.302667	0.228953637081	0.091607312889	0.0210639	1.2399999999999216e-05	1.5375999999998058e-10	0.00044368788321	0.0038516	0.00054191	1.483482256e-05	2.936664481000001e-07	0.00186561	-0.00043495	1.891815025000001e-07	3.4805006721e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.7221286624033	-3.2267372783015844	10.411833463181116	441855.5083334766	703.5137986816843	-5.314639620998037	494931.6649355334	28.245394301082158	666.2888168148187	-0.5805348342998968	443940.787412491	0.3370206938356087	658.9179985255643	836.0055213393695	0.851543	47.143089	0.5205965	0.281158	0.0316175639	0.0543392636	0.0187157282	-0.0130543543	-0.0236862061	-0.1008707892	-0.1499859983	-0.0211477326	0.0191765857	-0.0559628065	-0.1026627711	-0.0254522336	-0.0327894019	-0.0201340293	0.0107347614	0.0045871418	-0.0368302875	-0.0641115915	-0.085416374	0.1224480609	0.019455143	-0.0357529113	0.0819570786	0.0564460067	-0.0495556767	-0.0233819724	0.0580926898	0.0050269184	0.0222837195	-0.0850623829	0.0763182693	0.0227365116	-0.0038974597	0.0300138271	0.0461793378	0.1142821939	0.0527624468	0.0698385349	0.014156771	0.0487331345	-0.0582626788	0.0768132552	-0.0118330366	-0.092661062	0.396441	0.004589	0.157165466481	2.1058921000000088e-05	0.8657209999999999	-0.2081390000000001	0.043321843321	0.7494728498409997	0.404683	-0.0738079999999999	0.163768330489	0.0054476208639999	0.0177198	-0.0033440999999999	1.1183004809999996e-05	0.00031399131204	0.00320441	-0.00064719	1.02682434481e-05	4.188548961000002e-07	0.00255553	0.0006899199999999	4.759896063999999e-07	6.530733580899999e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.1576452315685	1.435516569165202	2.060707820347832	443766.00830046827	711.9440902654545	8.430291583770213	506864.3876639056	71.06981618738689	666.7170223787047	0.4282055638859674	444511.58792952617	0.1833600049428993	661.0462107545874	836.474302382795	0.663999	36.760277	0.1939995	0.115125	0.0250046704	-0.0223246671	0.023296239	0.0133389995	0.010436188	-0.0643490889	-0.1621949653	0.0006003676	-0.0011720628	-0.1038911815	-0.1075157147	0.0315425573	0.0122815842	0.0116777746	0.0133768677	0.0380963001	-0.0037055855	-0.1431608878	-0.1500792059	0.0880301283	-0.0017539958	-0.0391450123	-0.0150570154	0.0150622999	-0.0521167654	0.0079166976	0.005633898	-0.02308006	0.0463785591	-0.1351467567	0.0339144531	-0.0188372534	-0.0154562937	-0.0304311945	0.0462800681	0.192302506	0.0739960633	0.0707395007	0.0167610303	0.0566733563	-0.0506461643	0.0750362016	-0.0165379384	-0.0966728009	0.403087	0.0066459999999999	0.1624791295689999	4.4169315999999805e-05	0.755784	-0.1099369999999998	0.0120861439689999	0.571209454656	0.423201	0.0185179999999999	0.179099086401	0.0003429163239999	0.0174316	-0.0002882	8.305924000000136e-08	0.0003038606785599	0.00301994	-0.0001844699999999	9.1200376036e-06	3.402918089999998e-08	0.00326083	0.0007053	4.974480900000004e-07	1.0633012288900002e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
667.7327047508618	1.5750595192932906	2.480812489316412	445866.9649939016	723.7532491113321	11.80915884587762	523818.76559921	139.4562326471696	665.119483855849	-1.5975385228556434	442383.927804671	2.552129332007791	659.7335126601639	1006.5106600705864	1.100285	60.913906	0.4533585	0.261252	0.1282722346	0.0608352478	-0.0023797791	0.0503791545	-0.068305748	-0.0867326814	-0.2195964849	-0.0297195677	0.0285550973	-0.0936365641	-0.146087937	-0.0145041036	-0.0375370957	-0.0062013889	0.056619376	0.0383496691	-0.0859929889	-0.0967324712	-0.0780627319	0.0349089326	0.0186384036	-0.0190344643	-0.0704773999	0.0254103187	-0.0345184204	-0.0312673439	0.073916154	0.0051429867	0.027564445	-0.1443866483	0.0572448679	0.0269947989	0.0190402979	0.0065968678	0.1122663804	0.1426577693	0.015459231	0.0380077367	0.0352189008	0.0449273164	-0.0179672221	0.0732270951	-0.0212145853	-0.1003129872	0.441362	0.038275	0.1948004150439999	0.001464975625	0.945186	0.1894019999999999	0.0358731176039999	0.893376574596	0.410864	-0.0123369999999999	0.168809226496	0.0001522015689999	0.0205245	0.0030929	9.566030410000016e-06	0.00042125510025	0.00395902	0.0009390799999999	1.56738393604e-05	8.818712463999994e-07	0.00349574	0.0002349099999999	5.5182708099999834e-08	1.22201981476e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
666.59415389088	-1.1385508599818197	1.2962980607653407	444347.76600149815	710.5945567059832	-13.158692405348916	504944.6240201728	173.15118581858724	665.1527536579	0.0332698020509951	442428.185698687	0.0011068797285124	658.5154149148567	822.0047420795122	1.054567	58.382866	0.137614	0.0723484999999999	0.0117633313	-0.0354928063	-0.0066892737	0.0275538852	-0.0030248271	-0.0901451451	-0.1736080285	-0.0179511909	-0.0184787761	-0.0966222127	-0.1182711239	0.0212712303	0.0264022224	0.0076659382	0.0074147639	0.0340239642	-0.0467343347	-0.0852552618	-0.1136334172	0.046806006	-0.060487088	-0.0273378269	-0.0210155951	0.0685153013	-0.0069351193	-0.0119690551	-0.0011536406	0.0064575039	0.0462921871	-0.1354816729	0.0347196681	-0.0315117704	-0.0244480449	0.0080057315	0.0877315832	0.1408192816	0.0340085499	0.0690759171	0.0271556261	0.0703843045	-0.0007643494	0.0713867084	-0.0258549876	-0.1035676303	0.416483	-0.0248789999999999	0.173458089289	0.0006189646409999	0.890054	-0.0551319999999999	0.0030395374239999	0.7921961229160001	0.416071	0.005207	0.173115077041	2.711284900000018e-05	0.0199552	-0.0005693	3.24102490000002e-07	0.0003982100070399	0.00375521	-0.0002038099999999	1.41016021441e-05	4.153851609999983e-08	0.00322093	-0.0002748099999999	7.552053609999994e-08	1.03743900649e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
669.0166922034217	2.4225383125417466	5.868691875732613	447583.3344468079	710.8530347220909	0.2584780161076878	505312.0369736062	0.0668108848109661	664.4527570227473	-0.6999966351527291	441497.46631513	0.489995289225143	657.7560894459509	926.5821832180516	0.748936	41.462547	0.243947	0.126468	0.072585341	0.0797343424	-0.0296381921	0.00175393	-0.0438778858	-0.115990886	-0.1709770519	-0.0594550328	0.0252871331	-0.1024424922	-0.1114417963	-0.0758758773	-0.0224904296	-0.0263645016	0.0010999859	-0.0034407051	-0.0316825017	-0.0521311556	-0.0785856428	0.0538279444	-0.111617339	-0.0237501425	-0.0598876148	-0.0114661713	6.0039e-06	-0.0565558741	0.0805013895	0.0133626892	0.0492217281	-0.0957847139	0.0853998001	0.0099306426	-0.0336108431	-0.0076477943	0.0466804569	0.1160881962	0.0042494606	0.0815833672	0.0500842997	0.041195028	0.006067118	0.0695158277	-0.030451217	-0.1064242213	0.394285	-0.0221979999999999	0.155460661225	0.0004927512039999	0.954961	0.0649069999999999	0.0042129186489999	0.911950511521	0.509727	0.093656	0.259821614529	0.008771446336	0.0190183	-0.0009369	8.777816100000018e-07	0.0003616957348899	0.00376887	1.3659999999999974e-05	1.42043810769e-05	1.8659559999999928e-10	0.00290777	-0.0003131599999999	9.806918559999989e-08	8.4551263729e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
674.1656465603573	5.148954356935633	26.51173096980644	454499.3190021447	724.5442273702455	13.691192648154583	524964.337415546	187.4487561288821	668.5476042591825	4.094847236435271	446955.8991606926	16.767773889741576	661.524553478212	1015.283942778708	0.900637	49.860989	0.3388364999999999	0.196679	0.1262378074	-0.0336421361	0.0523664084	0.1118555006	-0.115911597	-0.0608541717	-0.116112191	0.0331526438	-0.0079552322	-0.0089427063	-0.0883171823	0.0413485866	-0.0067075232	-0.0982125751	0.0806562011	-0.0654970218	-0.0349030265	0.0241991744	0.000975477	0.0469087674	-0.0881039344	0.0364225937	-0.0334851966	-0.008303941	0.0501185456	0.0020428847	-0.0390426627	0.0127661692	-0.0514715272	-0.1034833113	0.1052179493	0.0235481566	0.0908491185	0.0191620947	0.0097404984	0.0025654121	-0.0676906419	0.0109369976	0.0066903537	0.065565546	0.0111423615	0.0676152521	-0.034995421	-0.108871781	0.392952	-0.0013329999999999	0.154411274304	1.7768889999999282e-06	1.09652	0.141559	0.0200389504809999	1.2023561103999998	0.543559	0.0338319999999999	0.295456386481	0.0011446042239999	0.0214385	0.0024202	5.857368040000004e-06	0.0004596092822499	0.00457043	0.00080156	2.08888303849e-05	6.424984336000004e-07	0.00292826	2.0489999999999745e-05	4.1984009999998945e-10	8.574706627599998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
