global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	c_comp_cor_16	c_comp_cor_17	c_comp_cor_18	c_comp_cor_19	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
745.1683206471254	n/a	555275.8260960571	n/a	900.1799095391509	n/a	n/a	810323.8695379139	739.3386830569152	n/a	546621.6882643338	n/a	773.6863185991691	523.7770784339018	n/a	n/a	n/a	n/a	-0.0493149145	0.0198399175	0.0988701009	-0.0134925075	-0.0554319403	0.018713967	-0.077198148	0.0447442982	-0.0274739423	0.184679024	0.0469858402	-0.100470159	0.0222492142	-0.0564340799	0.2549515278	-0.099772918	0.1868236135	-0.1216717885	0.041675652	-0.0874293014	0.1256670802	-0.0833019055	0.0547732521	-0.0281448302	0.0582923124	-0.0126238377	0.1470811168	-0.0469755681	0.0593842315	-0.0114701462	0.0839263388	-0.0260987893	0.0889873897	0.0940306536	-0.0917802992	0.1149810095	-0.0393583148	0.0598400493	-0.010051043	0.1080309866	-0.0012365024	0.0761745428	-0.029088675	0.0423057208	-0.0110992459	0.0543484655	-0.1471442256	0.0047533114	0.0218299003	-0.1166860008	0.0044789142	0.0659520731	-0.0723858467	0.0578681677	0.0107436186	-0.1255430605	0.0384099932	0.023039222	0.0968686645	-0.0430659896	-0.0449793104	0.0122820627	0.0055448064	0.0442767653	-0.0487795657	-0.0126828945	0.0247105221	0.1214068703	-0.0514861877	-0.1073512699	0.0568720838	0.0298291494	0.0442963894	-0.0194764355	-0.0920541456	0.0322438291	-0.0676975397	0.1060886564	0.0769263343	-0.0009397832	0.1204755908	-0.0276735681	0.0706205349	-0.0594761722	0.0705897425	-0.0288833651	0.077956736	-0.0202342841	0.1118595702	-0.0575727912	0.1199939422	-0.1421506131	0.0804667699	-0.1032450642	0.0585935602	-0.0526232002	0.0193058341	-0.0374615534	0.0165435492	-0.0872377047	0.0627016104	0.1519755184	-0.087957204	-0.0310494821	0.0298689453	0.109812912	-0.0329397371	-0.0388035286	0.1296194183	-0.0687061529	-0.0336986657	-0.0172586873	0.1037988962	0.0333837284	-0.0997896183	-0.0373726755	-0.0364177092	0.1115709825	-0.0102787511	-0.0044762161	0.1147017419	0.1146833673	0.1146527451	-0.0415972	n/a	n/a	0.00173032704784	0.0082957499999999	n/a	n/a	6.881946806249835e-05	0.0680094	n/a	0.00462527848836	n/a	-0.00192799	n/a	3.7171454401e-06	n/a	-0.000216099	n/a	n/a	4.6698777801e-08	0.000332795	n/a	n/a	1.10752512025e-07	0.0
742.7722446559192	-2.396075991206203	551710.6074311926	5.741180155634789	893.8683358256716	-6.3115737134793335	39.83596274068331	799000.6017917555	737.6961686436762	-1.6425144132390417	544195.6372315591	2.6978535976979927	770.4199088727922	524.0725253583056	0.957458	24.381971	0.11530942	0.0874888999999999	-0.0203918541	-0.0212547564	-0.0654505827	-0.141255812	0.0226236606	-0.0291653939	-0.0127944028	0.0184071609	0.0127443606	-0.1234101872	-0.0354967934	-0.1365528897	-0.0656559636	0.0511015312	0.0821219412	0.2326977124	-0.1294293344	0.0212025429	0.0604425942	0.0545181649	0.0253082263	-0.0680868313	0.0728045164	-0.1167080415	-0.0322313747	-0.0090966208	-0.0631352155	0.009036624	-0.2026035292	-0.127109073	0.0882626427	-0.0061653142	0.1715786231	0.021786856	-0.0517751449	0.0324763363	0.0419047033	-0.0949086289	0.041572163	0.0988036163	-0.0384283982	-0.0777502288	0.1057729345	-0.0211485175	-0.0475451971	0.0638367664	0.0241076851	0.0081037842	0.1645953119	-0.1056526165	0.0221645892	-0.0047446009	0.074094745	-0.0283368844	-0.059810046	0.0074991075	-0.0388095316	0.0270533771	-0.0039982147	0.0111256039	-0.0149798778	0.0503076424	0.0911205537	-0.0508143465	0.0684039024	-0.0009909883	0.0485152839	-0.0175971854	-0.0993759779	-0.1292828101	0.061461037	-0.0363188047	0.1144131701	0.0182768854	0.0545658623	0.0408675981	0.0647963234	-0.0912983138	-0.0138167655	0.0871915614	-0.068853798	-0.0818703295	-0.0616056229	-0.0299283389	0.1494021768	0.1495727806	0.0482836776	-0.0367874791	0.0670757093	-0.11397688	-0.0098075263	-0.0080003044	0.0021799677	-0.0215629789	-0.0552619436	0.0139908626	0.1456698931	0.094254261	-0.0459196689	0.0309465983	-0.0463362777	0.1251396516	-0.0244533645	-0.020904417	-0.1151391554	0.0381742253	0.0941283873	0.1225151456	0.0224932701	-0.0561640594	0.0295966271	0.0140544186	0.0071906561	-0.0891845726	0.0791306708	-0.0592457152	-0.0450043498	0.0737878984	-0.1332348335	0.0647875934	0.1146527451	0.1144874327	0.1142120884	-0.0337738	0.0078234	6.120558756000002e-05	0.00114066956644	0.00971502	0.00141927	2.014327332900281e-06	9.43816136004e-05	-0.0076445999999999	-0.0756539999999999	5.843990915999847e-05	0.0057235277159999	-0.00136792	0.00056007	1.8712051264e-06	3.136784049000002e-07	-0.000248627	-3.252800000000001e-05	1.0580707840000006e-09	6.1815385129e-08	0.000348452	1.565700000000003e-05	2.451416490000009e-10	1.21418796304e-07	0.0
742.0764980705223	-0.6957465853968188	550677.5289886099	0.4840633110913328	895.4600992098631	1.5917633841914949	2.5337106712527606	801848.7892769378	738.7742522203597	1.0780835766835253	545787.3957437517	1.1622641983147426	772.1971724120542	521.8751847691241	1.019968	25.973806	0.11334833	0.0734895	0.0163831349	0.0867853485	0.0228325863	0.0040403958	-0.016536374	0.0343611846	-0.0218555105	-0.0676572127	-0.0819274922	0.1282686336	0.0059339211	0.1487287925	0.0004653146	0.057465492	-0.0303974025	0.0986539846	-0.0770178207	-0.1109110735	-0.0016543183	0.068334852	0.0152141546	0.0121594531	0.06689911	0.0117445624	-0.0178406059	-0.0372931639	-0.0677800445	0.0297972384	0.0419875083	0.1066435592	-0.0752534206	-0.0388486712	0.067713159	0.0096050443	-0.0775762528	-0.1318738867	0.0434038314	-0.1087772328	0.1986722921	0.0065048452	-0.0102722219	-0.1467807807	-0.0592461096	0.0770601779	0.0814195044	-0.0672542535	-0.0756568799	-0.0258325165	-0.088399394	0.1121522981	0.0518491526	0.0255399541	0.0206136472	-0.1685010171	-0.0040446404	-0.0180045977	-0.0015669824	-0.0572070917	0.0353014247	0.1555345364	-0.1566800827	-0.0622923365	0.0460693503	0.0041552708	0.1284205657	0.057576643	0.0570017808	-0.0461305724	-0.023008293	-0.0246427751	-0.0260218255	0.041568451	0.0812434639	-0.0179941364	-0.0165826115	-0.0554328705	-0.0556950119	0.1421679098	-0.0532258374	0.045826378	-0.0510896586	0.1659591392	0.0704050434	0.0289851981	0.0604368941	0.0060043529	-0.1808297518	-0.0399574809	0.0588443281	0.0128342453	-0.0731367618	-0.0236093743	-0.0117111249	-0.0062778696	0.0121097929	0.0149249544	0.1458006863	0.0902946715	-0.0159466954	0.0309154335	-0.051175898	-0.0934454357	0.0704907845	-0.0826333694	0.0201859027	0.0415030215	-0.1488186728	0.1110191775	0.0748031119	0.0877097136	0.0751735463	0.0885402942	-0.1131974225	0.0623720048	-0.0564834815	0.048308295	-0.165512774	0.0983458395	0.0196034233	0.0534674403	0.1145547726	0.1140958982	0.1133324686	-0.0189604	0.0148134	0.00021943681956	0.0003594967681599	0.0787258	0.06901078	0.0047624877562083	0.00619775158564	0.0129261	0.0205706999999999	0.0001670840612099	0.0004231536984899	-0.0013509	1.701999999999997e-05	1.82493081e-06	2.8968039999999897e-10	-0.000111357	0.00013727	1.8843052900000004e-08	1.2400381449e-08	0.000323673	-2.4779e-05	6.13998841e-10	1.0476421092900001e-07	0.0
742.7607519709211	0.684253900398744	551693.5346684082	0.4682034002108943	889.1262110564185	-6.3338881534446045	40.1181391403459	790545.4191875427	738.1555968102441	-0.6186554101155934	544873.6851022877	0.3827345164652931	770.7149489530802	512.4469606765604	1.098263	27.967607	0.29432385	0.191178	-0.1073954842	-0.0803023907	0.0753328697	0.0087634726	0.1017222392	-0.075380533	0.0431614579	0.0325695964	0.1393390363	-0.0726185168	0.0016810548	0.0945046269	-0.0632521028	0.0264635711	0.0052130018	-0.0503483057	-0.0412829328	0.1761924494	-0.095600834	-0.0398443437	0.0138970415	0.1055502876	0.0353946597	0.0417879725	0.0768313682	0.2118824022	-0.1032711282	-0.0042970994	0.034340572	-0.0794554242	0.1226497003	0.0387969657	0.0693040178	-0.0403829165	0.0244888251	0.0263686026	0.017208062	0.0013967496	-0.0116047724	0.0382787448	-0.1085668214	0.0544868648	-0.0039227589	-0.1012528414	0.0363021816	-0.0368232184	0.0667411331	0.1796884533	-0.0625389338	0.0325345512	-0.0029987631	0.0881846319	-0.1169527714	0.0346987163	0.032439095	-0.0224962159	-0.0498328972	-0.0600087958	0.0163404402	0.1147103316	-0.044677873	0.0679334341	-0.0118299829	-0.0115457861	0.0313895862	-0.0754365718	-0.0239766624	0.0420234431	-0.0676111297	-0.0180229638	0.0605918641	-0.0456479874	-0.0793725767	-0.0500296197	0.0927204741	0.0650267145	0.0161060375	-0.1522605417	-0.0490372987	-0.2335101762	0.0043231927	0.051302586	0.003555619	-0.0023097677	0.1057880939	0.0208435434	0.0577309286	0.0415822382	0.0459905684	-0.0554702417	-0.0269037894	0.0291719654	0.0520216692	-0.1336977303	0.0592457763	-0.0800393474	-0.0889016034	0.0128122645	-0.0019054511	-0.0258327031	-0.0317159366	-0.0267052198	0.0539381863	0.0805886869	-0.0153957099	0.0321929957	-0.0318720861	0.0547745007	-0.0001001438	0.0871332187	0.0717857998	0.103531346	-0.1478704324	0.0360383427	-0.1749189666	0.0033318394	-0.0468349573	-0.0869470635	-0.0027864085	-0.1045379207	0.1144078661	0.1135094328	0.1120172664	-0.0239078	-0.0049474	2.447676676000001e-05	0.00057158290084	-0.0935517	-0.1722775	0.02967953700625	0.00875192057289	-0.0591511	-0.0720772	0.00349885263121	0.0051951227598399	-0.000832513	0.0005183869999999	6.93077895169e-07	2.687250817689999e-07	-0.000169732	-5.8375e-05	3.4076406249999994e-09	2.8808951824e-08	0.0	-0.000323673	1.0476421092900001e-07	0.0	0.0
745.422988315937	2.6622363450159128	555655.4315098616	7.087502356723686	895.1600356230355	6.033824566617	36.40703890071082	801311.4893766341	739.1522924676668	0.9966956574227196	546346.1114602073	0.9934022335253074	772.1924712633376	529.146690388169	1.171798	29.840197	0.3930675	0.27411	0.0687303357	-0.0883138467	-0.103840302	0.0500525177	-0.0541543081	-0.0442880557	0.043352324	-0.1941928431	0.0296314041	0.0633707562	0.0499143845	-0.0635923493	0.0916020419	-0.0161544339	-0.0565205722	-0.0445669186	-0.1076461661	-0.0790785822	-0.0356497253	-0.0493593931	-0.0396392154	0.0645803475	-0.1266370481	0.1273327851	-0.0856117983	-0.0372661046	-0.087408404	0.0206906336	0.1064620281	-0.0268509529	-0.0696522202	-0.0580799322	0.0758339762	-0.01935631	0.0205949547	-0.048151185	0.0649125445	0.0212795741	-0.0424392412	0.1650751258	-0.0017563473	-0.1319091635	-0.1010601724	0.0219682581	0.0322243214	0.0644232241	0.2286500391	0.0277953305	0.061234223	0.1085533597	-0.0798547143	-0.0234677019	-0.0929304492	-0.034446591	0.0460497512	-0.0138592047	-0.0651316572	0.0810189253	-0.0540686535	-0.130095877	-0.0006986056	-0.031878925	-0.0407557667	-0.0488705435	-0.0244626738	-0.0594090538	-0.0593033896	0.1228642875	-0.0042027819	-0.0424498331	-0.0238036483	0.0957951756	0.0683353338	0.0491480963	0.0689453198	-0.0966507934	-0.1177033001	0.0023338917	-0.0235658477	0.0800585805	-0.0476783911	0.1408100398	0.0010222292	0.0253721796	-0.1320443369	0.0732321309	-0.0033160301	0.0037099328	-0.02102924	-0.0680356121	-0.0969565879	0.0492417237	0.015055413	-0.0556177903	0.0914389223	-0.1705478934	-0.0692344374	-0.0402637312	0.0566372821	-0.0040629273	-0.098623968	0.0202023171	-0.0238722267	0.0188602019	-0.1299787116	-0.16860823	0.0953244509	-0.1113104255	-0.0243698851	-0.0877995539	-0.0388967769	0.0059197983	0.0282601393	-0.0317195408	0.0756816984	0.1607806039	-0.0574353877	0.0685562705	0.0881165075	-0.0926904473	0.1142120884	0.1127290384	0.1102715368	-0.0142594	0.0096484	9.309162256e-05	0.00020333048836	0.164751	0.2583027	0.0667202848272899	0.027142892001	0.0181416	0.0772926999999999	0.00032911765056	0.0059741614732899	-0.00116052	-0.0003280069999999	1.3468066704e-06	1.0758859204899997e-07	-0.000236772	-6.704000000000001e-05	4.4943616000000015e-09	5.6060979984e-08	0.000561427	0.000561427	3.15200276329e-07	3.15200276329e-07	0.0
745.2013882997079	-0.2216000162291038	555325.109123812	0.049106567192739	890.446088303464	-4.713947319571503	22.22129933169536	792894.2361749404	739.2140482319994	0.0617557643325881	546437.4091035407	0.0038137744283021	772.3051411720644	518.2653625325291	1.136442	28.939857	0.3126665	0.275331	-0.0624344546	0.0766169883	-0.019324821	0.0496048774	0.061023955	0.0663639271	0.0613942232	0.1507152036	0.0291513194	-0.1074319366	0.0840529475	-0.0798837507	0.0123145053	-0.0392188518	-0.0013113881	0.0073948036	0.0414371741	0.1598421262	-0.0111315812	0.1278353264	-0.064438254	0.1630096007	0.0315048326	-0.0908427804	0.0611145074	0.0566854441	0.0161579751	-0.111062221	0.0557391884	-0.0269173825	0.0434616163	0.0742030398	0.0272417993	0.1234425203	0.0627606724	-0.0530949806	-0.0181195772	0.1151771725	0.1876037781	-0.0289320937	-0.0608546119	0.0044589685	0.0106180676	-0.0186237893	-0.0406574687	0.0906569001	-0.0693131218	-0.028609847	-0.0092357369	-0.1418186706	-0.0223286304	0.0302620522	-0.0310537265	0.1177929843	0.028218986	0.2029000645	0.1709767644	0.175710682	-0.0035326264	-0.079418795	-0.0389683153	-0.1881023432	-0.0338575355	0.122825703	-0.0100487739	-0.0799691217	-0.0762354193	-0.0913977185	0.0426479529	0.1009502257	0.0272673811	0.1727256299	0.0561598345	-0.0384814969	-0.0561407886	0.0331994977	0.0810290337	-0.0638791166	0.0869527455	-0.0857778902	0.0028102558	-0.0092264281	-0.0932410004	-0.1129566174	0.0014852216	-0.0750698318	0.1572866254	-0.0595518336	-0.0664271994	-0.0939117468	-0.0341287162	-0.0706308359	0.1270668689	0.0999908641	-0.0753574786	-0.1332106887	0.0938804587	-0.0277243268	0.0248552059	-0.138390917	0.0858175811	-0.1174663346	0.0631387471	-0.1572947559	0.1364621007	0.189233787	0.0907052153	0.0076070212	-0.0473837484	-0.0840832614	-0.0395817905	-0.1198884646	0.0477553424	0.0817649731	-0.0760057297	-0.0414423998	0.0233426395	0.0268662704	0.1520535986	0.0608684009	0.1139675232	0.1117560484	0.1081019891	-0.0302804	-0.016021	0.000256672441	0.00091690262416	-0.107601	-0.272352	0.074175611904	0.011577975201	0.0183789	0.0002372999999999	0.00033778396521	5.631128999999968e-08	-0.00146952	-0.000309	2.1594890304e-06	9.548100000000003e-08	-0.000236772	0.0	0.0	5.6060979984e-08	0.000389303	-0.0001721239999999	2.9626671375999986e-08	1.5155682580900004e-07	0.0
742.8368835674887	-2.364504732219189	551806.6355882587	5.590882628686937	897.666428522981	7.220340219517084	52.13331288557601	805805.0168972042	738.9500991425269	-0.2639490894724758	546047.2490227504	0.069669121833349	772.0421921648765	536.5064554501952	1.191928	30.352825	0.4777548	0.313427	0.0924851632	-0.0619230201	-0.0058428233	-0.1131571072	-0.1209159041	0.0375140972	-0.0139046118	0.0180393839	0.0782750901	0.045839298	0.0014516297	-0.1103149219	0.1936379899	-0.0895859098	-0.005236603	0.0957122764	-0.0115896264	-0.0159871086	0.1006205837	-0.0488533884	0.112861291	0.0276909981	-0.0189204559	-0.0940497133	-0.1302982358	0.0121509911	3.92304e-05	-0.0224217179	-0.1090316961	-0.1539929918	0.1702450612	-0.025198573	-0.0236386864	0.0768221824	-0.1144362264	-0.0831263377	-0.1885575075	0.094487108	-0.0311813496	-0.0638208286	0.1168486549	0.01334093	-0.0911298782	0.011980318	0.2091418912	0.0482389323	0.0656711862	-0.0145973952	-0.0029865993	0.0895566008	0.1302405394	-0.1043878451	0.0369746938	-0.0043935562	-0.0678080621	-0.0070255112	0.080623043	-0.0611938396	0.0530950135	0.0207927247	-0.0026158495	-0.0366212545	-0.1651777001	0.1932999982	-0.1159383517	0.0465633893	0.1287714762	-0.0080366807	-0.1315362446	0.1418875999	0.0761012671	-0.131731842	0.0348271819	0.1114632328	0.0128609119	0.0015635095	0.0051823586	-0.0348268612	-0.0057413674	0.1171957364	0.1000265986	-0.0198009051	-0.1253689445	-0.1546813569	0.1299153042	0.0173865762	-0.0401826846	-0.2619464545	0.0223162525	0.0946623941	0.039037895	-0.0997283492	0.1449587827	0.0277665913	0.0134434623	-0.0438865012	-0.1068473763	0.0184624881	-0.0244029131	0.0189387663	0.0727012934	-0.1004683385	-0.129727951	-0.0157590956	-0.071893232	-0.1571538331	0.1009175041	0.0396148419	0.0795730239	0.0623535397	-0.2028235565	0.0555536174	-0.0441786336	-0.0301288133	-0.126106195	-0.0341995414	0.0298484763	0.0192731393	-0.1038632611	0.0147474341	0.1136742748	0.110592125	0.105516962	-0.0445815	-0.0143011	0.00020452146121	0.00198751014225	0.179066	0.286667	0.082177968889	0.032064632356	0.137981	0.1196020999999999	0.0190387563609999	0.0143046623244099	-0.000803035	0.000666485	6.44865211225e-07	4.4420225522500006e-07	-0.000510856	-0.0002740839999999	7.512203905599998e-08	2.60973852736e-07	0.000592426	0.0002031229999999	4.1258953128999975e-08	3.50968565476e-07	0.0
740.4459824816398	-2.3909010858488955	548260.2529732009	5.716408002313427	891.6579811625991	-6.008447360381979	36.10143968248117	795053.9553709619	738.9140004857405	-0.0360986567864074	545993.9001138409	0.0013031130217828	771.9715172736499	511.49623421731246	1.138863	29.001493	0.22298189	0.178515	0.0149180671	0.0748031858	0.0048428489	0.2077413091	-0.0546354177	0.1090812429	0.2008161792	0.1173960049	-0.0510238325	-0.0852827956	0.041545485	0.1875351942	-0.074384138	-0.1630856308	-0.0643047109	0.0264913808	0.0106624565	0.0822507487	-0.0983528972	-0.1309843579	-0.0392422025	-0.1051967317	-0.0853253296	-0.0448955395	-0.0549301174	-0.0746805984	0.1286396548	0.0730246447	-0.0463015261	0.0675061088	0.1796693961	-0.0254714071	0.0206326807	0.0494731641	-0.0455630139	0.0860766791	0.03318217	-0.0606566343	0.0300120055	0.0618760666	-0.0170978391	0.0118806017	-0.1168774205	0.1056614138	0.0658162366	0.0164958076	0.0214540067	-0.0797932694	-0.1369935735	-0.0300959358	0.0248365586	0.1099692313	0.0261137409	0.0108686311	0.1226551936	-0.0632329357	-0.0761800764	-0.0225621179	-0.1315693155	-0.0650464093	0.1366093756	-0.0748000663	0.0585578032	-0.0276419758	0.0615088948	0.1501892535	-0.0184914151	-0.0605941819	-0.0003811558	0.1276516981	-0.0340877332	0.0177266445	-0.070089993	0.0382862812	-0.1993871523	0.0103690235	-0.0257491459	0.0168099723	-0.0341617586	0.0475299707	0.004209203	0.0090878394	0.0005404089	-0.0988953539	0.0701202726	0.1130517124	0.0702791779	-0.105461655	0.137132323	0.0771285517	0.0625799184	0.0165641023	-0.0526876184	-0.0944803927	0.0068350956	0.0470106044	-0.1380454056	-0.0686467327	0.0511771271	0.153448776	-0.0290005484	-0.0509327457	0.1960892599	-0.1526404697	0.0276334302	-0.0038245387	-0.0731351474	-0.0864705528	-0.0036509536	-0.065031332	0.1440979216	-0.1001638375	0.027020708	0.0576973243	-0.0389319736	-0.0036477285	0.0495548741	-0.1519113995	0.0898605672	0.0210014031	0.1133324686	0.1092392569	0.1025263906	-0.034633	0.0099485	9.897265225000012e-05	0.0011994446889999	0.00627641	-0.17278959	0.029856242412368	3.939332248809999e-05	0.148842	0.010861	0.022153940964	0.000117961321	-0.00138492	-0.000581885	1.9180034064e-06	3.38590153225e-07	-0.000505085	5.77100000000001e-06	3.3304441000000105e-11	2.55110857225e-07	0.000592426	0.0	0.0	3.50968565476e-07	0.0
740.9768641231196	0.530881641479823	549046.7131657321	0.2818353172603113	891.2668221561485	-0.3911590064506072	0.1530053683274261	794356.5482763195	737.1512167852876	-1.7627837004529283	543391.9164080301	3.10740637458252	770.0991701350373	509.9679464842893	1.057636	26.933043	0.24123886	0.173236	-0.064264551	-0.0817724479	0.0279053021	0.0305113175	0.0618403481	0.0255794892	0.0632737952	0.0609986965	0.124949526	-0.0361656128	-0.0866531171	0.0545714238	0.1014973374	-0.0593087656	-0.0472896575	0.0105922082	-0.0442840088	-0.0919797263	-0.0585478172	0.1744678814	0.1930753274	0.0611261417	-0.0577798262	0.1022118669	0.0671410596	0.0598363947	-0.0516801959	0.0714500415	-0.1722589213	-0.01342285	-0.0040579284	-0.0414681161	-0.1035559623	-0.1177559719	0.0613798178	-0.044531635	0.0322370124	0.0720793097	0.0133739921	0.1210312677	0.1111411808	0.0073648399	0.0188090108	0.1102264413	-0.047279195	0.0157093757	0.0147760517	-0.1026896073	0.1392384052	-0.025052216	0.0388814345	0.0079931867	0.1522082041	0.1597210824	-0.2174286011	-0.1299149349	-0.0008488952	-0.0607619875	-0.1660786697	-0.087279066	0.0083673009	0.0705993848	0.0467055112	-0.0994461216	-0.0015188351	0.0215634829	-0.0210974013	0.1324926084	0.1129628948	0.0997983793	-0.0099627088	-0.0458844128	-0.109064588	-0.0601252474	0.044169319	0.0517293757	0.0625671796	-0.1035292568	-0.2105029168	0.0744733637	-0.0626319253	-0.0493064307	0.1477145573	-0.0099548411	0.0118925672	-0.0485335085	0.0238961059	-0.0515702859	-0.0645598192	-0.0035599082	-0.1215033989	-0.0083648385	0.1850108802	0.0553543754	0.0424435327	0.0195438227	0.0553376804	0.0729286567	-0.0872685585	0.2472747617	0.1277960345	0.1292773008	-0.0751300775	-0.020311023	-0.1599275998	0.0116413752	0.0424242429	0.0336483559	0.0758427512	-0.0547783914	0.0419320424	0.0052965706	-0.0476443092	-0.0420091759	-0.0307704258	0.0493241943	0.1471915055	-0.0409383577	0.1258446307	0.1456858962	0.1129422506	0.1076997553	0.099141769	-0.052596	-0.017963	0.0003226693689999	0.0027663392159999	-0.0131979	-0.01947431	0.0003792487499761	0.00017418456441	-0.017309	-0.166151	0.000299601481	0.0276061548009999	-0.00118027	0.00020465	1.3930372729e-06	4.18816225e-08	-0.000577339	-7.2254e-05	5.220640516e-09	3.33320320921e-07	0.000116319	-0.000476107	2.2667787544900003e-07	1.3530109761e-08	0.0
743.381171749037	2.4043076259173404	552615.5665109712	5.780695160044278	892.3680178915341	1.1011957353856587	1.2126320476315615	796320.6793556653	738.67422779512	1.5230110098324303	545639.6148087169	2.319562536070799	771.5194760255467	513.0572106329213	1.096927	27.933588	0.19677845	0.113241	0.0403065069	0.0724975511	-0.0868465641	0.1652541653	0.0156660055	0.184656791	0.093849751	-0.160634937	0.108226604	-0.0029646721	0.0450369109	0.161485709	-0.0348498655	0.0923746387	-0.1003498718	-0.0778433239	-0.1426304988	-0.0423215745	-0.1610722077	0.0272199785	0.021517276	-0.0499281358	-0.0541766133	-0.0539968254	-0.0272223445	-0.041561362	-0.0621072484	0.0393274846	0.0746944553	0.0073936684	-0.1774570664	-0.0661199372	0.0629882988	0.0564275061	0.0915451141	-0.019275526	-0.1634341865	-0.0246354467	0.0837578003	-0.0265339702	-0.0423371757	0.0152795971	0.0022636815	0.0147864034	-0.1205577579	0.0084511993	-0.0422129826	-0.0792873967	0.0825093903	0.0061400148	-0.1511659503	-0.1463655353	-0.0340405871	0.1265186311	0.0131008886	-0.0333271663	0.0082549745	-0.1754461032	-0.0918000042	0.1020721431	0.0217650758	0.0415282103	-0.0502436045	-0.02842703	0.0843298975	0.0592084155	0.1039196159	0.0728919464	-0.0689766424	-0.0393695273	0.2038914432	0.1144165816	0.0262964096	0.0021031174	-0.0952195981	-0.1535688156	0.0273313292	-0.0238500229	-0.056292562	-0.0501907719	-0.1739594552	0.1848012578	0.0336336108	-0.0262534184	-0.2082850214	0.013392807	-0.1033350059	0.020360961	-0.1024442583	-0.0772000168	-0.0391795088	-0.1035441378	0.0272532496	0.0021568895	-0.0413834831	0.149589324	0.157996017	0.0313419855	0.0528823182	-0.1113138078	0.0611897359	0.1534133064	0.039956453	-0.0138374755	-0.0996567335	0.0575512365	0.0874020131	-0.0633003545	0.0380350681	0.1123110045	-0.1136448701	0.1295641639	-0.117546078	0.0399347469	0.0040949979	0.0736507999	-0.0589568092	-0.0052899065	-0.0894012225	0.122226047	0.1125037874	0.1059762505	0.0953761056	-0.0304522	0.0221437999999999	0.0004903478784399	0.0009273364848399	0.0860515	0.0992494	0.00985044340036	0.00740486065225	-0.0104257	0.0068833	0.0001086952204899	4.737981889000003e-05	-0.0007337329999999	0.000446537	5.383641152888532e-07	1.993952923690893e-07	-0.000129944	0.0004473949999999	2.00162286025e-07	1.6885443136e-08	0.000592426	0.000476107	2.2667787544900003e-07	3.50968565476e-07	0.0
