global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
734.6987934188228	0.9110971969190588	539782.317051074	0.8300981022337659	878.4084866462468	-2.3660616165605006	771601.4694121496	5.598247573360889	718.3986079014426	0.2345450543899687	516096.5598347306	0.0550113825387934	726.3880625493747	573.4644339564206	1.05276	23.491508	0.090570435	0.0501052	0.1411364636	-0.0261470481	-0.1157462242	-0.0759104996	0.0064633515	0.0821501046	0.0343229333	-0.191350408	-0.060830019	0.0907254523	-0.061255608	0.0706613209	0.0108328588	-0.139330318	-0.1991383518	-0.0065675113	-0.0923040283	-0.009985237	-0.1320506735	-0.0932132191	-0.065994656	0.0880019438	0.1078926935	-0.0167171003	0.0155718498	-0.0022659515	-0.1601538086	-0.1346035084	0.0587259677	0.1455234035	-0.1606145751	-0.0237186282	-0.0419319191	-0.087645666	0.0533394359	-0.1724765097	-0.056407124	0.1499397588	0.1741886627	0.1232988451	-0.1071077579	0.1140727406	0.0671546748	-0.0350105263	0.0987879744	0.100033693	-0.1144249793	-0.1579939103	0.0267110872	0.0387978688	0.0672963138	0.0122066424	-0.1386600039	0.0066055741	0.251671656	-0.0501615307	-0.0009169315	0.0820378983	0.0331374966	-0.0586825262	0.0293984567	0.026158336	-0.149858514	-0.0279487061	-0.0604215666	-0.1990543292	-0.1437311148	-0.0959322353	0.0512275539	-0.1444544201	0.0606696007	0.048385292	0.0036581527	-0.1057178897	0.1514435541	0.0703510211	-0.2153745778	0.145685522	0.1208893046	-0.0584447154	0.0492339318	-0.0544905451	-0.0039022249	-0.0589324026	-0.1304661095	0.1487516332	-0.1378241824	-0.066722133	-0.057871389	0.0115910789	0.1841688149	0.0118407674	0.0057507143	-0.1063153773	0.1608565186	0.0202398002	-0.1242085994	0.1499048679	-0.0119355657	-0.0636407081	0.0494528699	0.0288651265	-0.1873795383	-0.044387615	0.0864509249	-0.1360450928	0.0940386689	0.0394798359	-0.0293067317	0.0680183	1.2700000000004374e-05	1.6129000000011112e-10	0.00462648913489	0.0124644	0.01013695	0.00015536126736	0.0001027577553025	-0.056628	0.0268407	0.00072042317649	0.003206730384	0.00423443	0.0008316999999999	6.917248899999998e-07	1.79303974249e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000339314	0.0002399017	5.7552825662890016e-08	1.1513399059600001e-07
734.8895159465135	0.1907225276906956	540062.600648101	0.0363750825687281	881.459449889331	3.050963243084197	776970.7617992021	9.308376710650844	717.6416223433014	-0.7569855581411957	515009.4981195256	0.5730271352343376	725.4941998159169	574.0610186440739	1.244498	27.769991	0.0547404999999999	0.0354544	0.1306005343	0.1270366664	0.0689617583	-0.1797374484	-0.0771856617	-0.1678745595	-0.0214403668	-0.1382037387	0.0544292168	0.0349118169	-0.1227891985	0.0301515509	-0.0156218307	-0.0904043925	0.0194186304	-0.1312961701	-0.1417237623	0.0663207275	-0.114794296	0.0592598532	-0.0102124761	0.0269299042	-0.188305245	0.1632514829	0.0771825016	-0.0761132656	-0.0186244471	0.0898839023	0.0196512692	-0.0226034718	0.0367244315	0.0957488706	-0.1553734389	0.0354485456	-0.167138591	-0.0575496959	-0.023049613	0.213851938	-0.1469255694	-0.1015683734	0.0922210069	0.0408377368	-0.0862013411	0.02498737	-0.0336744603	-0.1125819845	-0.1849012894	0.0214200659	0.003598146	-0.0400450132	-0.0690277564	0.0100262208	-0.0407271469	0.0089385668	-0.0631751277	0.0865221032	0.1131608822	0.0757840217	0.076931265	-0.0395399524	0.0189797545	-0.0158164331	-0.147984389	0.1229848511	0.0881031173	0.0580305911	-0.118689197	-0.1187434844	0.0790423415	-0.203269916	-0.1160521239	-0.0049836436	-0.0712711545	-0.0268999853	0.113145722	-0.0567852143	0.1894091529	-0.0859177665	-0.0700913074	0.1331997629	-0.0116238129	-0.0019394293	0.0825927578	-0.0302537046	-0.0929022748	-0.0431472984	0.000791661	0.0162530091	-0.0089019321	0.0463018535	0.0693837979	-0.1104906814	-0.0688006282	0.1638965581	0.0456794144	-0.0902282829	0.1490726454	0.0203210473	-0.025320446	0.0636477655	-0.0282400731	0.0989163266	-0.0907801696	0.0845809099	0.0465946245	-0.1410102544	0.092661062	0.034995421	-0.0361224311	0.0680263	7.999999999994123e-06	6.399999999990597e-11	0.0046275774916899	0.0181693	0.0057048999999999	0.00033012346249	3.254588400999999e-05	-0.0537536	0.0028743999999999	8.262175359999996e-06	0.0028894495129599	0.00484523	0.0006107999999999	3.730766399999999e-07	2.34762537529e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000651578	0.000312264	9.750880569599998e-08	4.24553890084e-07
735.3093830088894	0.4198670623759426	540679.8887409136	0.1762883500682037	878.9193030430711	-2.5401468462599723	772499.1412617178	6.452346000564484	718.2347869497565	0.5931646064551614	515861.20918476215	0.3518442503511065	725.9496008114854	578.168348036096	1.266075	28.25148	0.03226495	0.0234315	0.1339440249	-0.1087001488	0.0245355646	-0.0475727599	0.1040741689	0.030466182	-0.028408297	-0.1101913098	0.1362152185	-0.0572911381	-0.085272819	0.1033265404	-0.0351265927	-0.1123524771	0.1203327838	-0.0724992646	-0.1122147489	-0.0294958135	-0.0461185485	0.1586870007	0.0863767588	0.1124683854	0.1167733214	0.1444665719	0.1462863291	-0.117810752	-0.141330148	-0.0615115427	0.0019376186	-0.1273017642	0.098849147	0.098447064	-0.0227572037	0.0262247589	0.0580549741	-0.0145458248	0.0160151434	-0.0885344325	-0.1085628313	-0.0928349667	0.0725594734	0.0025700688	-0.0740518349	0.0563761193	0.0730740536	-0.0250329976	0.0787436687	0.0483952913	0.1110035468	-0.1137695004	0.0193253519	-0.0344176844	0.0451990924	-0.1193808995	0.0517816895	-0.0794413105	-0.0385334319	-0.1172987097	0.1010794051	0.0725952819	-0.0340338234	-0.0169510483	-0.1198087542	-0.1027588363	-0.0424539112	0.1313018777	-0.114048501	-0.1030459727	0.0610030472	-0.0451929721	-0.0611514839	0.0960287863	-0.1309292345	-0.1472082509	-0.2073921161	-0.0346762541	-0.0170837236	-0.021094607	-0.0497197618	0.0766606184	0.009808931	0.0724071186	0.1093585387	-0.0331103385	-0.018761975	-0.0389691622	-0.0108855448	0.2525440487	-0.0519875853	0.1080177104	0.1749408592	0.0852143934	-0.0395121459	0.0072304042	-0.2052408163	-0.0301220202	-0.009932495	-0.0181697437	0.0990678148	-0.0727256424	0.0386414744	-0.0515762717	0.0887109519	-0.0253089768	-0.0067756856	0.1761089138	0.0912438734	0.030451217	-0.0427992974	0.0680286	2.299999999996749e-06	5.289999999985046e-12	0.0046278904179599	0.0184794	0.0003101	0.00034148822436	9.61620100000004e-08	-0.0596496	-0.0058959999999999	3.476281599999998e-05	0.0035580747801599	0.00526359	0.00041836	1.7502508960000037e-07	2.77053796881e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000548807	-0.0001027709999999	1.0561878440999996e-08	3.01189123249e-07
735.3158606819115	0.0064776730221183	540689.4149703804	4.196024778147954e-05	877.9841928964416	-0.9351101466294268	770856.242976016	0.8744309863293079	717.9273324206208	-0.3074545291357253	515419.6546365886	0.0945282874860705	725.8695961542246	576.916120479081	1.162745	25.945742	0.0759023999999999	0.0466453	0.128491824	0.0516817314	-0.0892248577	-0.0327803028	-0.0994867265	0.0878644845	0.1049870872	-0.1211957393	0.0320100427	0.0272831072	-0.1029699433	0.048892823	0.0777389281	-0.1126603432	-0.0321614985	-0.0175170103	-0.2628560962	-0.0124411846	-0.0893592147	-0.1686266617	-0.0581451858	-0.024750031	0.0054301148	0.101910914	0.0969202844	0.0745082578	0.0161504766	-0.0550024138	0.0142079444	-0.0301315657	0.0226108831	0.1051258035	0.0052882595	0.0186517659	-0.0720777008	0.0429089578	-0.2117404869	-0.1803341288	-0.0512925817	-0.088667862	0.0024499602	0.0883931332	0.0596857531	-0.0318063269	-0.2261568514	0.0585686176	0.0806716816	-0.1358237835	0.0050110843	-0.0537717472	0.0254624567	-0.1565876093	0.1039431155	0.0176751171	0.0479609913	0.1387982561	-0.015673165	0.0206548425	0.0358440436	0.1952963128	-0.0118328787	0.1069864002	-0.0980286038	0.0592511715	-0.1057485336	-0.0348200758	-0.1510759752	-0.2529249627	-0.0310614404	0.0185211414	0.0513012279	0.0041429126	-0.1208097156	0.0367416635	0.0087280443	-0.0724691489	-0.1033243733	0.0138591366	0.0462925768	0.0561409058	-0.0726033211	0.0335901454	0.0122862038	-0.0316431877	-0.1225719975	-0.1511211278	0.0079497192	-0.0325453684	0.040389348	-0.019076411	0.0048341635	0.079981374	-0.1167570808	0.0690590844	-0.1544209583	0.0093324865	0.0808427362	0.1824110419	0.0987085743	0.0629438729	0.1370325001	-0.0314926944	-0.0299681423	0.1000315697	0.1341713204	0.1682285415	0.0897877085	0.0258549876	-0.0493116688	0.0884268	0.0203982	0.00041608656324	0.00781929895824	0.0233172	0.0048378	0.00054369181584	2.340430884e-05	-0.0567344	0.0029151999999999	8.498391039999998e-06	0.0032187921433599	0.00605727	0.0007936799999999	6.299279423999996e-07	3.66905198529e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000710151	0.000161344	2.6031886336000002e-08	5.043144428010001e-07
735.8744043534048	0.5585436714932257	541511.1389824783	0.3119710329651324	882.5243440064891	4.540151110047418	778849.2177640839	20.6129721020648	718.5115370017045	0.584204581083668	516258.8288045517	0.341294992559144	726.1473242555924	578.571798450883	1.129382	25.201267	0.062199895	0.0320189	0.1148347081	0.0915670232	0.1232148626	-0.1798647993	-0.0461583302	-0.0757139195	-0.1436255017	-0.0989232382	-0.0371557358	0.021574103	-0.1223207479	-0.0339404364	0.1050157416	-0.1026214024	-0.0954978028	0.1115335331	-0.1916527169	0.0746000009	-0.0217707911	0.0737667085	0.0672729995	-0.0442648282	0.049357392	-0.0588607311	-0.0413814241	-0.03247811	0.0561983053	-0.042314166	0.1723605552	0.09464725	-0.1958447634	-0.0199257891	-0.0328855564	0.1529649078	-0.2102106353	0.0770883729	0.021616809	-0.0214045686	-0.0841077438	0.0359917512	0.0286831374	0.1018663061	0.1822387655	0.0562649159	-0.0535037174	0.0140744551	0.0454650898	0.1556542388	0.0005403014	0.054188015	0.0962891861	0.0815835011	-0.0362015187	-0.0195986665	0.0434028048	0.0240393314	-0.0965000792	-0.1170110905	0.0777348033	-0.1437767665	0.135459461	0.0493088802	-0.1011032479	0.0316894608	0.1546362163	-0.0586986832	-0.079894515	-0.1754453634	0.0336373338	0.017676335	-0.049828407	-0.099138349	-0.0125291425	-0.0057627144	0.0188057458	0.0271472171	-0.1259062174	-0.1475503322	0.107426585	-0.1771189224	0.1191309172	-0.1167413181	0.010380038	-0.1695538103	0.035019175	-0.1101806064	-0.1184792807	-0.1319458359	0.0963116669	0.0347219634	-0.0496797428	-0.0186442026	0.1293630962	-0.0290721791	-0.1085858395	-0.014154439	0.0855985576	-0.2242911487	-0.0402275998	-0.0770085029	0.0116092443	0.0717203111	0.0063932892	0.0134541443	0.0454842972	-0.0005048041	0.0882931893	0.0212145853	-0.0556345156	0.0837443999999999	-0.0046824000000001	2.192486976000094e-05	0.0070131245313599	0.0463675	0.0230503	0.0021499450562499	0.0005313163300899	-0.0420417	0.0146926999999999	0.0002158754332899	0.00176750453889	0.00583207	-0.0002252	5.071504000000003e-08	3.40130404849e-05	3.89691e-05	-0.0001702899	2.899865004201e-08	1.51859075481e-09	0.000710151	0.0	0.0	5.043144428010001e-07
736.2282525498273	0.3538481964225184	542032.0398525723	0.1252085461114691	878.5441982500448	-3.980145756444245	771839.908278814	15.841560242541126	718.5313965701346	0.0198595684300926	516287.367857028	0.0003944024582295	726.1935820924036	580.3327962476427	1.194478	26.653839	0.086510395	0.042703	0.1081223281	-0.0891074371	-0.0061044308	-0.1539821228	0.1221987641	-0.0313455248	0.0129336574	-0.0911392263	0.0676565864	-0.0908723965	-0.2139795245	0.0528209741	-0.0713718962	-0.1179662804	0.0178565121	-0.1275749938	0.029483746	0.0391044929	0.0230490889	-0.0003839246	-0.045197296	-0.0437996352	0.0650739445	0.1232953228	-0.1011949056	0.112732875	-0.0888975864	-0.0722394283	0.189241362	-0.0079332652	0.0325556959	-0.0618677187	-0.0086313237	0.0088400472	0.0019551064	0.0591552412	-0.0242013208	-0.0170507556	-0.0662019833	0.0835790475	-0.03974645	0.0435419384	-0.0403422204	0.1883483675	0.0875984644	-0.022943415	-0.0368607356	0.073387041	0.0123475424	0.0973125351	-0.0589378364	-0.0994450686	0.2057511251	0.0068703209	-0.0129029448	0.0101912326	0.0445612298	0.1157817248	-0.0448894524	-0.0223676896	-0.0623433561	-0.0959178522	-0.1394818427	-0.0778823106	-0.0266563243	0.0810373404	-0.008529389	-0.1650602308	0.014972675	0.0079649775	-0.0810849296	0.0054187212	-0.0141074187	-0.0863132699	0.0179434049	-0.068967914	-0.0007398172	-0.0188287141	-0.1940024584	-0.0588185339	-0.1215646363	-0.0032993997	0.0330633273	-0.1711348446	0.0686590636	-0.0099332023	-0.0678120802	-0.0540651643	0.1207725045	-0.1065456642	-0.0044202488	0.0987161039	0.0716188512	-0.0421631465	-0.0768113103	-0.1515841311	0.0702590977	0.060647983	-0.0128166394	-0.0499830578	-0.1966075334	-0.1339616461	0.1036261033	-0.0210624169	0.0334251425	-0.011588614	0.0867609543	0.0165379384	-0.0617435365	0.0957508	0.0120064	0.00014415364096	0.00916821570064	0.021924	-0.0244435	0.0004806617759999	0.00059748469225	-0.0604997	-0.0184579999999999	0.0003406977639999	0.0036602137000899	0.00629383	0.00046176	2.132222976000003e-07	3.96122960689e-05	0.000209259	0.0001702899	2.899865004201e-08	4.3789329081e-08	0.000710151	0.0	0.0	5.043144428010001e-07
736.6895584401584	0.4613058903311184	542711.5055147556	0.2128031244541859	881.2555185061526	2.711320256107797	776611.2888975479	7.351257531180449	718.8041856352568	0.2727890651221969	516679.4572867647	0.0744138740502421	726.6377396351103	581.7259654543708	1.208163	26.959198	0.0631067999999999	0.0313079	0.1002351052	0.0617386689	-0.0713523246	0.0042631683	-0.1098611001	0.0768283232	0.1255897414	-0.0792200294	0.0543019346	-0.1252965109	-0.0526296457	0.0518478547	0.1707759067	-0.1147681733	0.0348857061	0.0588293425	-0.0764565417	-0.0235628282	-0.1327752329	-0.1318440908	-0.0669546088	-0.0137494897	0.0906376904	-0.0543636653	0.0065980755	0.1148466051	0.1352785431	-0.0469353392	-0.0227971317	-0.0326605955	0.1098284319	0.0802191686	-0.0473372174	-0.0469799716	-0.0209224727	0.1020650782	-0.0445057267	0.1470824895	-0.0724167337	0.0527031449	0.1577085874	-0.1051687118	0.0570485335	0.0439022339	0.1612443538	-0.0118152543	0.0441899431	-0.0392706431	0.0233718327	-0.0239729904	-0.094441112	-0.0935201945	-0.1551026712	0.0351838538	-0.0345184047	-0.1855429158	-0.0322442063	0.0638025565	-0.1110736061	0.000315104	-0.0653802271	0.1008254321	-0.0783775306	0.0661306012	-0.1335093054	0.0194567268	0.0302330426	-0.1915161796	-0.0247932781	0.0510155943	0.0896814001	-0.1003039923	0.0272412437	0.1373087964	-0.0348146651	-0.0922218658	-0.0125469814	0.1061291333	0.1168081462	-0.0298287546	-0.0921372158	-0.0078010517	0.091364643	-0.0650129558	0.0566184716	-0.1064155638	0.1040472739	0.0451619307	-0.0946458912	-0.0316603211	-0.008778333	0.0072646172	0.0595815587	-0.0402190933	0.132498154	-0.0197943766	0.0559801969	-0.0281862636	0.0529582788	0.0627558885	-0.0713612535	-0.0535726613	-0.0021005149	0.0375476458	-0.0534023404	0.0374480975	0.0851916578	0.0118330366	-0.0676152521	0.115127	0.0193761999999999	0.0003754371264399	0.0132542261289999	0.0142385	-0.0076855	0.0002027348822499	5.906691025e-05	-0.0743857	-0.013886	0.000192820996	0.00553323236449	0.00657128	0.0002774499999999	7.697850249999968e-08	4.31817208384e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000875883	0.000165732	2.746709582400001e-08	7.671710296890001e-07
736.3621462887168	-0.3274121514416492	542229.2104869256	0.1071987169116494	884.242837686766	2.98731918061344	781885.3960003445	8.924075886860955	718.906324461062	0.1021388258052411	516826.3033501138	0.0104323397368733	727.0296966082337	583.7332247258014	1.075671	24.002756	0.0735200999999999	0.0430212	0.0862611441	0.0655690705	0.1071381905	-0.1085782584	-0.0926910083	-0.0253462714	-0.1720419856	-0.0625998187	-0.1218779911	-0.0447516106	-0.1515918421	-0.0014084969	0.0511673707	-0.0845185031	-0.0586046154	0.1470411972	-0.0830913967	0.0137758665	0.0267562681	0.0181403616	-0.0126140279	-0.00935254	0.0225456179	-0.0048486613	-0.0896406943	-0.0054249354	-0.0556480363	0.149397297	0.1046490853	0.0175308158	-0.0413491741	0.1400433218	0.0948119609	0.1525759304	0.0678675234	0.0355512377	0.2084117787	0.0652472803	-0.0873931908	0.0258993239	0.0769857547	0.0012480151	0.0622033039	-0.0609663218	-0.0067580794	0.0069196173	0.1001396133	-0.049071893	-0.051155296	0.0498182595	-0.0922836892	0.0556312101	-0.1176721118	-0.0219971568	0.0242886085	0.127029793	0.1243506928	-0.0360491838	-0.1182090707	-0.1241530732	-0.073525509	0.1168774308	-0.0577313159	-0.0060897491	0.1287863086	-0.034224465	0.0115625838	-0.1240819273	0.0156468114	0.1304472186	-0.0664041382	-0.0229885297	-0.0131630521	-0.0284913884	0.0100962649	-0.0781461963	0.0657091821	-0.0884628062	0.0879369286	-0.1741499378	-0.1218283307	-0.0316346918	-0.0933967989	-0.0155861039	0.080657596	0.1248330176	-0.0143286136	-0.0035205313	-0.0654408161	0.111871415	-0.0629064953	0.0253099805	-0.0576374892	-0.0067223576	0.039650139	-0.1664718266	-0.095016688	-0.0219618654	0.027644088	0.1773387814	0.0650123551	0.050675419	-0.0041878639	0.0004393093	0.0706257527	-0.1114276493	0.0835859703	0.0071079182	-0.0732270951	0.105193	-0.0099339999999999	9.868435599999997e-05	0.011065567249	0.0517058	0.0374673	0.00267348975364	0.00140379856929	-0.0586604	0.0157252999999999	0.0002472850600899	0.00344104252816	0.00641099	-0.0001602899999999	2.5692884099999863e-08	4.11007927801e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.000923463	4.7579999999999975e-05	2.2638563999999973e-09	8.52783912369e-07
736.4659495416107	0.1038032528939538	542382.0948342263	0.0107751153113661	881.3603440208103	-2.882493665955735	776796.0560124811	8.308769734274934	718.2378737877656	-0.6684506732964337	515865.6433431703	0.4468263026304555	726.0011264446596	585.1180905606642	1.085124	24.213682	0.07494167	0.0602633	0.089575231	-0.0842810443	0.0075493318	-0.1756130502	0.1075603177	0.0250681172	-0.0377757596	-0.052345254	-0.0125086634	-0.1623250804	-0.0290317416	0.1386764258	-0.0203265705	-0.0932599499	-0.1157457174	0.0031233165	-0.0162743537	0.0778164254	-0.0271822636	0.0584139166	0.0103536501	-0.0335346681	-0.0617800111	0.1295017592	-0.138270765	0.0609842354	-0.009157718	0.0069600078	0.0703410115	-0.1338427105	-0.0697896718	0.0476778908	0.0792753013	-0.0696924826	0.1081625042	0.1075012868	-0.1755281378	-0.0345180365	0.0716639337	-0.0568201737	-0.0927505565	-0.0251129096	0.2316945144	-0.0022079044	0.0950240312	-0.0728302948	0.0633486674	-0.1942099498	0.0335894387	-0.0525261666	-0.1212109162	-0.0074027471	-0.0391322113	-0.0504499616	-0.0551760009	0.1172332833	-0.0875252302	-0.0466350672	-0.0104310819	0.0604540553	0.0489866258	-0.0809431364	-0.082976884	-0.0913614052	0.045195655	-0.0462451638	0.0244225196	-0.1807150101	0.1138467959	0.1354248545	0.018693847	-0.097415014	0.0904688778	-0.1284826198	-0.093200873	0.0819825584	0.0980160452	0.0492527621	-0.0801530254	0.0963973636	-0.0477338964	-0.0712628214	-0.0405809691	0.0186492687	0.0930750873	0.0135792814	-0.154194195	0.056797312	0.1704494403	0.0119678023	-0.0077939172	0.037217428	0.0772470357	-0.099532286	-0.0158183219	0.1328965563	-0.0959764775	-0.0203656457	0.0875467409	0.0876309624	-0.0706793197	0.1302285103	-0.1616129284	0.0980984177	0.1950205872	0.1235432019	0.0819445778	0.0023706562	-0.0785574968	0.105591	0.000398	1.5840400000000756e-07	0.011149459281	0.0548448	0.0031389999999999	0.0030079520870399	9.853320999999976e-06	0.00141092	0.06007132	0.0036085634865424	1.9906952464e-06	0.00649263	8.164000000000001e-05	6.665089600000002e-09	4.21542443169e-05	0.000209259	0.0	0.0	4.3789329081e-08	0.00106849	0.000145027	2.1032830729000014e-08	1.1416708801e-06
736.2228018337464	-0.2431477078642956	542024.0139399319	0.0591208078396608	880.9975104685873	-0.3628335522230372	776156.6134518485	0.1316481866187875	717.7545514435632	-0.4833223442024064	515171.59611795057	0.2336004884053094	725.4254221496544	583.3178045152086	1.139864	25.435173	0.09388212	0.0450368	0.075677559	0.0707888199	-0.0851156062	-0.0702277348	0.0584312615	-0.0816749502	0.1130353148	-0.0384011725	0.0014565515	-0.0488637822	-0.0833697582	-0.1025796939	0.1821608671	-0.0575433369	0.0166240101	-0.1741782652	-0.0976558775	-0.0348582793	-0.0994832654	-0.0122787745	-0.0349078963	-0.0949511538	0.0073102786	-0.0812487573	-0.1233992347	0.066596414	0.0035551594	-0.0135320861	0.1359383668	0.0042834375	-0.1030071083	-0.1235572775	-0.00757697	0.0398431234	0.1225697727	-0.1621104726	-0.015743253	-0.0597585716	-0.1440448933	0.0779335701	0.0904925562	-0.0747190619	-0.0557619539	0.092984459	-0.0769924489	0.0680767962	0.0353151881	-0.0879438333	0.0471217866	0.0237199173	0.0990004444	0.1820842417	0.1615811731	0.1602117861	-0.0525832261	-0.0765158102	0.0168563527	0.0029499651	-0.0105664358	-0.0556666092	0.0832663191	-0.10596704	-0.0841830394	0.0995507656	-0.087688308	0.0509057998	-0.0522270554	-0.1341779771	-0.0757320131	0.037795653	-0.0870541793	-0.0470831316	0.059775902	0.1519278328	0.0243666336	-0.0039577412	-0.0244263376	-0.0944987118	-0.0316023224	0.0014933946	0.0548217263	-0.0462167272	-0.104507235	-0.1541282114	0.0455072298	0.0671548283	-0.1096438485	-0.0133078818	-0.0459729475	-0.022111986	-0.0825248408	0.0921862644	0.0475590312	-0.0445974233	-0.0306833546	0.004279499	0.0032112053	0.1459801387	-0.0159431345	-0.0367585598	0.0761246172	-0.207584085	0.0354733967	0.1558209159	-0.2473164309	-0.0586091647	0.0802681812	-0.0023706562	-0.0835859703	0.117911	0.0123199999999999	0.0001517823999999	0.013903003921	0.03813	-0.0167148	0.0014538968999999	0.00027938453904	-0.0262515	-0.02766242	0.0007652094802564	0.00068914125225	0.00694513	0.0004524999999999	2.047562499999998e-07	4.82348307169e-05	0.000409843	0.000200584	4.0233941056000014e-08	1.6797128464900005e-07	0.000977876	-9.061400000000016e-05	8.210896996000026e-09	9.56241471376e-07
736.8612955782237	0.6384937444772731	542964.5689212184	0.4076742617366093	882.2372177704077	1.239707301820431	778342.5084192698	1.536874194186893	717.9030474738059	0.148496030242768	515384.7855721777	0.022051070997861	725.9832323988895	582.1399119063209	1.126901	25.145901	0.0547054	0.0258564	0.0614256392	0.0504067729	0.0929971076	0.0217768799	-0.1191068992	0.0244264117	-0.1059513524	0.0337396414	0.0863918876	-0.1092486309	-0.0640235643	-0.0372045823	-0.1055846964	-0.0598170535	0.0689434624	0.0395943452	-0.1462457827	0.0597429533	-0.0279125767	0.0011106788	0.0615176825	0.1538065069	0.117095718	-0.0735844343	-0.1590199897	0.0377375772	0.0518754216	0.1001058341	-0.1871499258	0.0400869217	0.1354200271	-0.129567961	0.0815109933	-0.0186964651	-0.1693313852	-0.0694253845	-0.0750591603	-0.0086550285	0.0010589039	-0.0473011994	-0.1422216343	0.0051889286	0.1159635974	0.0078720554	0.0687737002	0.0129892574	0.0350224472	0.028264652	0.0294946451	-0.0563442358	0.0068202714	0.0124119561	0.030621763	-0.0655663181	-0.044312141	-0.1461080397	0.0686421062	0.0755307345	-0.0944667413	-0.0405002335	0.0026159774	0.1468621227	-0.0056035461	0.0070722846	0.054407047	0.0860509571	-0.0020416666	-0.1509805498	-0.0103171834	0.1030541515	-0.2009114332	-0.0033574226	0.0811357778	0.0924383504	0.0788046752	0.162269297	-0.0717858526	0.1001326773	-0.1038736418	0.0364936448	0.188693094	-0.0881880254	0.0430084095	0.1116763373	0.0397988797	-0.0515446892	0.0376648059	0.0182755354	-0.0190541171	-0.0970949002	0.0265125852	-0.071822163	-0.0239483724	-0.008546053	-0.0141602935	0.0958307506	0.0387975913	-0.1516394502	0.0385630835	0.095771204	-0.0665085932	0.004506576	0.0443090393	0.0651515734	0.005136474	-0.0166289224	0.0785574968	-0.0071079182	-0.0882931893	0.10928	-0.008631	7.4494161e-05	0.0119421184	0.053082	0.014952	0.0028176987239999	0.000223562304	-0.0246106	0.0016409	2.692552810000002e-06	0.00060568163236	0.00666543	-0.0002796999999999	7.823208999999995e-08	4.44279570849e-05	0.00065268	0.0002428369999999	5.8969808569e-08	4.259911824e-07	0.000910783	-6.709299999999995e-05	4.501470648999993e-09	8.29525673089e-07
