global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37
777.8852210411548	0.1012189108150778	0.0102452679065906	605105.4171142462	911.6005203788736	-0.1096377472169933	0.0120204356148173	831015.5087550331	749.3777915216939	-1.9428121946763213	561567.0744259313	3.774519223783024	749.382544783173	570.8614997326052	0.977181	29.045176	0.1408080324999999	0.0668585	0.116950847	-0.0521450203	0.0284079285	-0.0963107778	0.0046354702	0.0612509708	0.0213774097	-0.0414993617	0.0955505905	0.0072924297	-0.1182780536	-0.0040253574	0.08178441	-0.0139792266	-0.0496898466	0.0288317838	-0.095460173	0.0274086647	-0.055052221	-0.012048952	-0.0689416613	0.032950123	0.0132711897	0.07435143	0.1072383895	-0.0014921223	0.0683537047	-0.0945960462	0.0803753935	0.0644839826	-0.1293874001	-0.0102602744	0.0191533496	-0.0366432911	0.033998148	-0.1234815216	0.0368797592	0.0484501228	-0.0463503504	-0.0305293211	-0.0422079962	0.0635475801	0.1529338497	0.0109873374	-0.0962335312	0.0143326214	0.1170408525	0.01617034	-0.0392453839	-0.1531097103	0.0009655021	0.0049784933	0.0719047377	-0.0888387821	0.000993705	-0.0702507193	-0.0026468749	0.0011959225	-0.0246744825	-0.0669071303	-0.0462425254	-0.0619346376	-0.0306360322	0.1446502921	-0.0840040233	-0.0549576806	0.0174449537	-0.0643023789	-0.0312352888	0.0670144935	-0.0202182119	0.1069389318	-0.0400226243	-0.1028411128	-0.0341383845	-0.0005039419	-0.013107261	-0.0170984896	0.0437110174	-0.0613212426	-0.1077554327	0.1274628105	0.1049184217	-0.015662314	0.0940386689	0.0394798359	-0.0293067317	-0.068824	-0.0223365999999999	0.00049892369956	0.0047367429759999	-0.0837641999999999	0.0375068000000001	0.0070164412016399	0.00140676004624	-0.102742	-0.0324944	0.010555918564	0.00105588603136	0.00117747	0.0003171909999999	1.3864356008999998e-06	1.0061013048099992e-07	0.000826911	0.000487802	6.837818019210001e-07	2.379507912040001e-07	-4.47565e-06	-0.00016441165	2.00314429225e-11	2.70311906557225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.6516245500669	-1.2335964910878374	1.521760302824225	603187.7459162581	908.6647354825484	-2.935784896325231	8.618832957491346	825671.6015095697	751.0360527519201	1.6582612302262305	564055.152533185	2.749830307671412	750.4750227354563	561.0361029273976	1.048457	31.163754	0.2865624675	0.147314	0.1129631591	-0.0616427208	0.0994451402	-0.1502049907	-0.0198676916	-0.029294796	-0.0632709173	-0.0101727238	0.0978526837	-0.0208788609	0.0113937673	0.0705857775	-0.1055371422	0.0107760189	-0.0217274386	0.0265809706	-0.0619706993	0.0141412095	-0.1068215214	-0.0717117504	-0.0171669231	-0.0818157286	-0.0972914463	-0.0478812895	0.0556610069	0.0503227012	-0.0809539584	-0.1152210489	-0.1674493647	0.0694328037	0.0291210388	0.0227435232	0.0398734738	-0.0263926626	0.0191941881	0.0069634452	0.1856666852	-0.0034489213	-0.0538957749	0.0140463835	0.0232092416	0.1369771438	-0.0347184869	0.0632718633	0.2305151846	-0.0460928286	-0.1919488619	-0.0394328153	0.0138600113	-0.1177868239	0.0036408803	0.0056473997	0.0618878581	-0.0914873366	-0.0069430258	-0.1297437968	-0.0374003544	0.117992883	0.0297706489	0.0661006256	0.0230574834	0.2231490809	-0.0157543884	-0.0122533148	0.118925241	-0.0466953268	-0.1152722406	0.1126294804	-0.0355746895	-0.0980163808	-0.0281413442	-0.0154656621	0.0715861361	0.2387545751	-0.0268161289	0.0284032533	0.0014379926	0.0693600236	0.008118125	-0.1069094083	0.0889228685	-0.178932282	0.0341328806	0.1597502526	0.092661062	0.034995421	-0.0361224311	-0.102884	-0.03406	0.0011600836	0.010585117456	0.0381937	0.1219578999999999	0.0014587587196899	0.0148737293724099	-0.0403291	0.0624129	0.00162643630681	0.00389537008641	0.0018452	0.00066773	3.40476304e-06	4.458633529000001e-07	0.000329426	-0.000497485	1.0852148947600001e-07	2.47491325225e-07	-0.000201894	-0.00019741835	4.0761187236e-08	3.89740049167225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.1338998434792	-0.5177247065877282	0.2680388718113492	602383.8304862478	891.2149891353401	-17.449746347208247	304.4936475819076	794264.1568595044	748.9551292354741	-2.080923516445978	560933.7856081257	4.330242681297894	745.8293802856981	542.6870344319041	1.273136	37.841972	0.30478	0.160475	0.1218497378	-0.0676276733	0.112066343	-0.0905418939	0.1373635144	0.3016549029	0.1425284136	-0.199497029	-0.1425241302	-0.0993674958	0.0874979245	0.2018327619	0.1362604019	-0.0219376307	-0.1497887989	0.0621967823	0.0432852452	0.034927429	-0.1361394822	-0.066156259	0.0570439068	-0.0311193306	0.1054615343	0.0094650988	-0.1516364438	0.0863656676	-0.2749666029	-0.2510190993	0.0647670244	0.144263163	0.0671276724	-0.0427141421	0.1487731705	0.0046933643	0.0507691227	-0.0761616771	0.0594810049	0.1871765701	-0.0700937121	-0.0038487965	-0.0527061506	-0.1717608948	0.0972555768	-0.0570310481	-0.0671080625	-0.0219694264	-0.0494444091	0.0955268188	-0.0123772181	-0.05899178	-0.0273433323	-0.0428340627	0.1298125741	0.0642571112	0.0790049031	-0.0968130293	-0.1322787258	-0.3334386905	0.1008889575	0.0223388877	0.0429996941	0.1699441088	0.2978458684	0.286540428	-0.1364736267	0.0630330744	-0.113685422	-0.1232981013	-0.0889507488	-0.1160643307	0.0050743944	0.1202685613	-0.1740485448	-0.0698230597	0.0431942789	0.075088516	0.1021889456	0.218627863	0.0671416399	0.068825667	0.002273024	0.1583461221	0.0650619143	-0.0130450178	0.0912438734	0.030451217	-0.0427992974	-0.0798260999999999	0.0230579000000001	0.00053166675241	0.0063722062412099	-0.0475297	-0.0857234	0.00225907238209	0.00734850130756	-0.153665	-0.1133358999999999	0.0236129322249999	0.0128450262288099	0.00165985	-0.0001853499999999	2.7551020225e-06	3.435462249999997e-08	-0.0008812149999999	-0.0012106409999999	7.765398762248237e-07	1.465651630880758e-06	5.5371e-05	0.000257265	3.065947641e-09	6.618528022500001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3690684163915	6.235168572912357	38.87732713263392	612101.3592147323	915.7668813756034	24.55189224026321	602.795412577497	838628.9810243984	752.302908604036	3.347779368561873	565959.6662940925	11.207626700568536	752.7676235145292	572.2299386125961	1.409099	41.88327	0.3289387499999999	0.178443	0.1120263945	-0.0452397502	0.0632932154	-0.1180997425	0.0873173119	-0.0344283274	-0.0117323057	0.0912930585	0.0978707742	-0.0040542537	-0.1619302822	0.0035155189	0.0786279279	0.0463589762	-0.0950447055	-0.0650845454	-0.0219362937	0.0401561617	0.1111265757	-0.0822134648	-0.0200089971	-0.1377253859	-0.1349725457	-0.0522919156	-0.1475345643	0.0786412553	0.0832044501	0.0285288991	0.0360270019	-0.0281277259	0.010551158	0.0645089739	-0.1901496701	0.0285899394	0.0285520502	-0.0593920711	-0.0812689855	-0.0951437706	-0.021502964	0.0333075769	-0.0136543716	0.0034536854	0.0733969473	-0.1431563576	-0.0115577959	-0.0027456005	-0.082520108	0.0161332646	-0.1447784721	0.0353641157	0.0375019756	-0.1017224781	0.0784899213	-0.0360794165	-0.0444588605	0.0650000932	0.0235641323	0.1254874998	0.0745828998	-0.0655330619	-0.0947076905	0.1213551913	-0.1704748754	-0.1280881583	-0.0918908489	0.0330850934	0.0117992101	0.0462338502	-0.0086721847	0.0725956137	0.012241948	-0.0159523957	-0.2507276739	-0.0349694097	-0.0223794038	-0.0650823115	-0.1464872371	-0.0260505816	0.0056440782	0.0327898113	0.0501613185	0.1638057141	-0.0065080291	0.0143881657	0.0897877085	0.0258549876	-0.0493116688	-0.0287029	0.0511231999999998	0.0026135815782399	0.00082385646841	-0.174456	-0.1269263	0.030434895936	0.0161102856316899	-0.14207	0.0115949999999999	0.0201838849	0.0001344440249999	0.00043069	-0.00122916	1.854938761e-07	1.5108343055999998e-06	-0.000584129	0.0002970859999999	3.41206688641e-07	8.826009139594061e-08	0.00131501	0.001259639	1.7292513000999995e-06	1.5866904103209998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
787.4194514431244	5.050383026732902	25.50636871671179	620029.392510991	905.8308655821928	-9.936015793410547	98.72440984690382	820529.5570413846	757.3696893951452	5.066780791109181	573608.8464144988	25.67226758515298	754.7054079833963	609.2217936430236	1.670402	49.650101	0.7659392999999999	0.432675	0.0634696607	0.0192952519	-0.0684355859	0.0170045777	0.0792539912	-0.0365168459	0.2776715709	-0.1186620418	0.0707840746	0.2327396908	0.0324812915	0.0503646476	-0.045341898	0.109171161	0.1087876481	-0.0882998797	0.1406316184	0.2841097614	-0.0584321411	-0.0299213658	0.1192895794	-0.0193874208	-0.0782446144	-0.0145141164	-0.0071779938	-0.1758671234	-0.2157002541	-0.1132824985	0.0345353275	-0.0066830178	-0.1203128555	0.0461963774	-0.1036359154	0.0461350304	0.3065942059	0.1754164446	-0.0010853005	0.0158880073	0.0983543504	0.086932442	-0.0590197122	-0.1631770799	-0.0073614296	-0.0779636204	0.0405668415	-0.0158072928	-0.087993873	0.0341608228	-0.0539109811	-0.1488150347	0.0919830532	-0.0643522976	-0.1531469712	-0.1203963792	0.268728428	0.0163492656	-0.1066875335	-0.0879830635	0.09740238	0.1509135745	0.1055838689	0.0251224249	-0.0435004243	0.0779432738	-0.0416032881	-0.0694694586	0.1073366364	0.0940874789	0.1381688515	-0.0872881917	0.2390149127	0.2736425987	0.0496558704	0.3320899163	-0.1028489083	-0.0376893538	0.1671504972	-0.0151949621	-0.0549474988	0.0115621585	-0.0235405255	0.0261992392	0.0155589259	0.0014679886	0.0882931893	0.0212145853	-0.0556345156	-0.0535791	-0.0248761999999999	0.0006188253264399	0.0028707199568099	0.168349	0.342805	0.028341385801	0.117515268025	0.0722844	0.2143544	0.0052250344833599	0.04594780879936	-0.00159136	-0.00202205	2.5324266496e-06	4.0886862025e-06	-0.00080709	-0.000222961	6.513942681e-07	4.9711607521000026e-08	-0.000118053	-0.0014330629999999	1.3936510809e-08	2.053669561969e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.35586840333	-4.06358303979448	16.512707121305347	613646.4165619352	916.8064143344944	10.97554875230162	120.46267041414964	840534.0013648727	753.7107804083626	-3.6589089867826488	568079.940503783	13.38761497355883	753.0918305778716	593.2871664879451	1.720598	51.142097	0.8132434499999999	0.560746	0.0598413066	-0.016316938	-0.0731042726	-0.0494670467	-0.01669697	0.0545603263	0.0665904058	0.0558383518	-0.1523356959	-0.0106939532	-0.128460395	-0.2380695724	-0.227255842	0.0703661413	-0.0463306326	-0.040153492	-0.0002032468	0.0675299525	0.2298564368	-0.0661192438	0.2127972829	-0.1227285215	0.0103465997	0.1664199505	0.0562800687	0.0174995612	0.1304885052	0.2048734196	-0.0412433155	0.0487937642	0.074264092	-0.0207868521	0.0204562288	-0.1004301603	0.0158315779	0.0384071577	0.106996261	0.0984088652	0.0015154081	0.1098594308	-0.0061009705	-0.1464379236	-0.0646596616	-0.0142690841	-0.0672217494	0.0339526891	-0.0232972138	0.0485327007	0.0168731868	-0.0221344758	0.0808227124	-0.0204955967	0.0429454549	-0.0163845974	-0.0013153032	0.2720870376	-0.1226163181	-0.0973720882	0.034692167	0.0071004874	-0.1625765299	0.1027905864	0.114388697	-0.0846444998	0.0222874158	-0.2281641395	-0.0576843079	-0.1029481262	0.1539662006	0.2505791088	0.0906756436	0.0393360226	-0.0092853477	-0.0944150228	0.1295221488	0.022313506	0.2056269484	-0.0068453046	0.0139549096	0.0820930757	0.0501812077	-0.0443112929	-0.00873393	0.0238533761	0.0867609543	0.0165379384	-0.0617435365	-0.0628855	-0.0093064	8.660908095999999e-05	0.00395458611025	-0.352404	-0.520753	0.124188579216	0.271183687009	-0.106892	-0.1791764	0.011425899664	0.03210418231696	-0.00112384	0.0004675199999999	1.2630163456e-06	2.1857495039999994e-07	-0.00080709	0.0	6.513942681e-07	0.0	0.00149458	0.0016126329999999	2.2337693764e-06	2.6005851926889997e-06	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.4162649820994	-0.9396034212305722	0.882854589188196	612175.2117085388	909.8058036299708	-7.000610704523638	49.008550236290944	827746.600318777	754.3662244049763	0.6554439966137124	569068.400523019	0.4296068326969562	753.1222630969818	583.6821590493266	1.215569	36.130882	0.3157946	0.267937	0.0846453799	0.0005034926	-0.0542010463	-0.0496426599	0.0681907478	-0.0898130699	0.1982082075	0.041274687	0.0397011925	-0.0392383822	0.1814116274	-0.1195559586	0.0796488272	0.0775351969	-0.0003517946	-0.0140481918	-0.0086475989	0.1741514989	0.1009889381	0.0198149724	-0.0172001241	0.0200864606	-0.0364707886	0.0667208412	0.0508085431	-0.240650832	-0.0495115231	-0.0580548139	0.1531571839	-0.042792838	-0.0986206717	0.1023814259	0.1497890142	-0.0164681408	-0.0931538542	0.1368707259	0.124213932	0.0311578419	-0.0341714635	0.0385320692	0.2767195358	0.0253115036	0.1201119814	0.0129563872	0.043955715	-0.0252222991	-0.0440939856	-0.1372332163	-0.008871469	0.0339221198	0.0755061972	-0.046852202	-0.0161192807	-0.0791216346	0.1062525397	0.1042279153	0.1322179254	-0.0822864883	0.2264837343	-0.0367088659	0.0016636028	-0.0920514578	-0.0256557757	0.0561128943	-0.0022006891	-0.0017856056	0.1423632905	0.0437353931	0.0119832145	0.0045478548	0.0032882833	0.120867814	0.0332933562	-0.041914916	0.1203434683	-0.055383221	-0.1132136205	0.0619798297	0.1402432921	-0.0851471206	-0.2049573517	-0.209427651	0.0965171706	0.0358923742	0.0851916578	0.0118330366	-0.0676152521	-0.0713899	-0.0085044	7.232481936000016e-05	0.00509651782201	-0.0850371	0.2673668999999999	0.00723130837641	0.0714850592156099	-0.0809762	0.0259158	0.00655714496644	0.00067162868964	-0.00130778	-0.0001839399999999	1.7102885283999995e-06	3.383392359999994e-08	-0.00080709	0.0	6.513942681e-07	0.0	0.00159079	9.621e-05	2.5306128241e-06	9.2563641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.5735769074934	0.1573119253939694	0.0247470418711578	612421.4032737884	911.7278824732158	1.922078843245004	3.694387079650051	831247.731679094	753.7150473875946	-0.6511770173816558	568086.372658484	0.4240315079660692	753.9372077855567	591.9484543581693	1.039164	30.887522	0.1380489999999999	0.0677682	0.0761597889	-0.0042605306	-0.0982477858	-0.0815228897	0.0119359214	-0.0642840334	0.0631572587	0.0372637522	-0.0319656544	0.084385615	-0.0725056609	-0.0499178243	-0.1255390587	0.0723480492	-0.0066729962	-0.0469324203	-0.0209944166	0.1523689379	0.1094440118	-0.0963833519	0.1102796171	0.0109781061	0.1009463902	0.1391415823	0.0347555004	-0.123704879	-0.0274701149	0.043461748	0.0447904871	-0.2500326607	-0.0703477763	-0.0825642975	-0.0208308349	0.0483361013	0.0008029089	-0.1271795236	-0.0877902375	-0.0980810426	-0.0881057131	-0.2261911066	0.0243682776	0.019072011	-0.0170974575	-0.0127480756	0.2283411506	-0.1497544335	0.0051644505	0.0646939342	0.0770289491	-0.0786433158	0.0893911173	-0.0228059681	0.0127795015	-0.1376663377	0.0902899321	0.1918659862	-0.1496139605	0.0556497698	-0.0772011716	-0.0060208967	-0.0361736569	-0.0167496409	0.061828375	-0.0617269688	-0.0018169765	0.0230161493	0.2350974668	0.0590752966	0.0563602505	-0.0411662396	-0.1668583182	0.0716870204	0.0402419631	-0.171797431	0.0308127881	-0.1266124753	-0.1582231844	0.0859053113	-0.1931309495	0.0612043253	-0.0819898247	-0.068089822	0.0401847351	0.187466117	0.0835859703	0.0071079182	-0.0732270951	-0.073106	-0.0017160999999999	2.9449992099999937e-06	0.005344487236	-0.101357	-0.0163199	0.010273241449	0.0002663391360099	-0.106071	-0.0250948	0.011251057041	0.00062974898704	-0.00237587	-0.00106809	5.6447582569e-06	1.1408162481e-06	-0.000554166	0.0002529239999999	3.070999555560001e-07	6.3970549776e-08	0.00101344	-0.0005773499999999	1.0270606336e-06	3.333330224999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
780.2810728378273	-2.292504069666052	5.255574909435409	608838.5526289508	903.253998715152	-8.473883758063835	71.80670594517805	815867.7861949117	751.3592378717061	-2.3558095158884957	564540.704335151	5.5498384751507865	749.7564653635054	555.8022184841369	1.162118	34.542149	0.2737773999999999	0.15327	0.1025148049	-0.0320949393	0.0267652612	-0.0746140173	0.0581254237	0.0165245315	0.060572979	0.0125664629	-0.0396060923	-0.0493650689	0.1774724443	-0.0768504092	0.0384943288	0.0379246601	-0.0864072356	-0.0311848068	-0.0496500559	0.0377620858	0.1302879441	-0.0259017833	0.1136749888	-0.2105212262	-0.0366850011	0.0859071381	0.0373251945	-0.1116765953	0.0323708893	0.1605384607	-0.0968526053	-0.0166670168	0.1926280168	0.1550253237	-0.012928918	0.0926866689	0.101328194	0.0508078151	0.0591915728	0.0896382295	-0.174730169	-0.1688138506	-0.1081734353	0.07451795	0.0979090198	-0.1153489337	0.0624468741	0.1148208019	-0.057781355	-0.084511203	-0.0338704831	-0.0153639219	0.0327193579	-0.1080693976	0.0768516969	-0.0193943457	-0.0323677316	0.1047794472	0.0614482988	0.0137592375	0.2539165457	-0.012500309	-0.077402338	0.0919359972	0.1948475158	-0.0488889794	0.1721452446	0.0791078499	0.1253957701	0.0094584753	0.2307843276	0.1420193333	-0.0050007111	-0.115692676	0.092598165	0.0488672843	0.0500139113	-0.0301426255	-0.0854864623	-0.0447563242	-0.0440746667	-0.0664460798	0.0714436811	0.1387451968	0.0599081295	0.0148547253	0.0819445778	0.0023706562	-0.0785574968	-0.0889949	-0.0158888999999999	0.0002524571432099	0.00792009222601	-0.23977	-0.138413	0.0574896529	0.019158158569	-0.0865292	0.0195417999999999	0.00748730245264	0.0003818819472399	-0.000858414	0.001517456	7.368745953960001e-07	2.302672711936e-06	-0.000613446	-5.927999999999999e-05	3.76315994916e-07	3.514118399999998e-09	0.000591502	-0.0004219379999999	3.498746160040001e-07	1.7803167584399996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
779.71218143639	-0.5688914014373267	0.3236374266293256	607951.085880294	908.142753459712	4.88875474456006	23.8999229524585	824723.2606613874	749.9563784827425	-1.402859388963634	562434.5696269505	1.9680144652034208	748.8827410241986	581.0888328551739	1.064653	31.645159	0.3271744	0.191176	0.080065058	0.0084161053	0.0065082309	-0.0548941296	-0.00550426	-0.0353907601	0.0976028968	0.1063577341	-0.0578431412	-0.0351012287	-0.0380811458	0.0479122347	0.1068859322	0.0216923487	-0.1494069384	0.0525609838	-0.017542179	0.0199862511	0.0485638001	0.0694236309	0.0981059207	-0.081780393	0.1745492655	0.0601210278	-0.0553076888	-0.0874336467	0.1423395195	-0.0675312371	-0.1066395072	0.1050673605	0.0553700351	0.0649805793	-0.064711843	-0.0347191489	0.0331761639	0.0224646869	0.0180513921	0.0685527916	-0.0492157805	-0.1299929069	0.0963139631	0.0788511539	0.0820476217	0.0350816863	-0.1376866491	0.0052561231	0.0490297121	0.0414029925	-0.1081497916	0.0041679166	0.0223193724	-0.0200738005	0.1388337326	0.0563986932	0.0212412087	0.0265727784	0.0900132226	-0.03965606	0.0362112432	-0.0416063031	0.0530081104	-0.0272358753	0.1809042379	-0.0790955249	-0.0233429422	0.1181018902	0.0165553353	0.0865809296	0.0439349186	0.2049282378	0.0147245527	0.0725140856	-0.232335036	0.0678461453	0.04428182	0.0028533613	0.0348760258	-0.0189482475	0.0059750423	-0.0200264671	0.0588194988	-0.0739549366	0.08687956	-0.0623685827	0.0802681812	-0.0023706562	-0.0835859703	-0.0742967999999999	0.0146981000000001	0.00021603414361	0.0055200144902399	-0.090087	0.149683	0.008115667569	0.022405000489	-0.138059	-0.0515297999999999	0.0190602874809999	0.0026553202880399	0.000572866	0.00143128	3.28175453956e-07	2.0485624384e-06	-0.00126033	-0.000646884	1.5884317089000002e-06	4.1845890945600004e-07	0.000444396	-0.000147106	1.97487804816e-07	2.164017523600001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
776.6320533316888	-3.0801281047012026	9.487189141370225	603157.346262195	907.3775680738228	-0.7651853858892537	0.585508674778486	823334.0510435649	750.44870049016	0.492322007417556	563173.2520673699	0.2423809589876521	749.8463314260346	572.4966726684626	0.820624	24.391773	0.0727069999999999	0.0424389	0.0998720039	0.0193566077	-0.0291319802	-0.1037468883	-0.025836119	-0.0329625631	0.0834224633	0.095996397	-0.0716129488	-0.0512007177	-0.0101307496	0.0234631959	0.0527293749	0.0349782295	-0.1218120848	0.059461866	-0.0573057129	0.03595223	0.0874627148	0.0039487121	-0.0979773625	-0.1272847916	0.0836543339	0.0463494985	-0.0460503731	-0.0401920765	0.0513515074	-0.1957347129	-0.1803818661	0.0880867738	0.1019240391	0.0371706726	-0.0403991848	0.1160848009	-0.0189886343	0.1189564112	0.0836330521	0.0974035883	0.1159056443	-0.0771498584	0.004203485	-0.0411619787	0.0157805015	-0.0817262199	0.0283979592	-0.111767751	0.0837294174	0.0289775218	0.1081817467	-0.0133756704	0.0368381811	-0.000524903	0.1222002223	0.0026086496	0.0223977298	0.0809540847	0.0678167226	0.0096677341	-0.0081656357	-0.1733870232	0.0602701161	0.0426795227	0.1394778986	0.06170923	-0.0391992953	0.0399554969	0.005393392	0.0988500506	0.0619546179	0.0500678042	-0.081073596	-0.0722004598	-0.122613673	0.2525105568	-0.054577076	0.0131960354	-0.0457267172	-0.0510533956	-0.0575001088	-0.0040825038	0.1034403652	-0.0678381095	-0.0253887623	0.0579856809	0.0785574968	-0.0071079182	-0.0882931893	-0.0728691	0.0014276999999998	2.0383272899996944e-06	0.00530990573481	-0.0722379999999999	0.0178490000000001	0.0052183286439999	0.000318586801	-0.146969	-0.00891	0.0215998869609999	7.938810000000003e-05	0.00117455	0.0006016839999999	1.3795677024999998e-06	3.6202363585599997e-07	-0.00122902	3.1310000000000105e-05	1.5104901604e-06	9.803161000000066e-10	0.000701808	0.000257412	4.925344688640001e-07	6.626093774400004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
