global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11
733.2839598527397	1.0779861902674384	537705.3657773144	1.1620542264073055	863.8853002261603	6.0122532410246095	36.14718903421092	746297.8119468432	698.0353785697756	2.0483257615602497	4.195638425471377	487253.38973505	706.2949397781091	561.278138971358	1.090033	27.100761	0.3033146	0.165315	0.0900195269	0.1020322207	0.0868893555	0.1034766569	-0.1189269174	0.1106873362	-0.0040193035	0.0071092509	-0.058574336	0.0818641165	-0.0746971204	0.0249480493	0.0197540094	-0.0754243721	-0.0612822681	0.1301691771	-0.0453260821	-0.1914676301	-0.0931682176	0.0628284247	-0.0613246972	-0.1025818034	-0.1114820981	0.2232097697	0.0865280843	-0.0072947247	-0.0263807067	-0.0505582958	0.0388577737	0.0374669268	-0.0410097922	0.0369219148	-0.0263945902	-0.0856882251	0.0468780097	-0.0041105129	0.0363191998	0.0467696944	-0.0389498684	-0.1208835149	-0.0201625297	-0.0079159261	-0.1328813346	-0.0228031624	-0.0687546985	-0.0071378584	0.1166427815	-0.0890194361	-0.0180529227	-0.017586131	-0.0948572691	-0.0940500473	-0.0879576187	-0.0042527381	-0.0666866348	-0.0415288368	0.1347595272	-0.1050456454	-0.0864128219	-0.0288856605	-0.1819433361	0.0378600208	0.0270200338	0.0566829005	0.1143232178	0.0533605254	-0.0094655926	-0.042718196	0.0058864454	-0.1488399234	-0.0480608915	-0.055374231	-0.0678949777	0.096818007	0.0307779961	0.036442776	0.0704567352	-0.0489663471	0.0953262144	0.099141769	0.0566681795	-0.0011853914	-0.0286412	0.0110775	0.0008203183374399	0.00012271100625	0.0279511	0.1310171	0.01716548049241	0.00078126399121	0.16611	0.0899233000000001	0.0275925321	0.00808619988289	-0.00405201	0.00071195	1.64187850401e-05	5.068728025000004e-07	0.00157714	-0.0007054799999999	4.977020303999998e-07	2.4873705796e-06	0.000438889	8.503999999999999e-06	1.92623554321e-07	7.231801599999998e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.4986424074707	-1.7853174452690157	535090.2638439727	3.187358380381884	864.6958553716472	0.8105551454868873	0.6569996438752691	747698.9222969046	696.7459699430194	-1.2894086267561988	1.6625746067533065	485454.9466318389	705.1262327143695	556.8731610578594	1.050386	26.115044	0.24973335	0.148526	0.1209298885	0.0391041789	0.0502911897	0.1162517807	-0.1092867462	0.0062703742	-0.0116500649	0.0755501647	-0.0279564902	0.089282101	-0.1278425019	0.0025491827	0.0687321443	0.0202932201	-0.1049657833	0.1042195672	-0.0794868144	0.0093678176	-0.0034696951	0.0035282992	0.0525211441	-0.0364486009	-0.0235823788	-0.0815086864	-0.0416799163	-0.0673120012	0.0553648117	0.1541522079	0.0007025452	0.0101169224	0.0068863482	-0.034848829	0.0744499154	-0.0358087106	0.0370435454	-0.050004979	-0.0714762373	-0.0084191888	0.0665023435	0.2021154	0.0256572153	0.003679577	-0.0594236538	0.0374097123	0.0446678457	0.124013736	-0.0817250929	-0.1126136856	0.0004602001	0.0700653383	-0.0577187158	-0.026054498	-0.0621886542	-0.0393776168	-0.1228225619	0.0717296895	-0.0882021483	-0.0997336375	0.0461126043	-0.1195096493	-0.0174842663	0.0388699015	-0.0180625551	-0.0543779628	0.0348687598	0.1526480746	0.0020937872	0.0023839419	0.0054950419	-0.0257672352	0.1529030885	0.0169047889	0.1332778179	-0.0789341008	0.0248032926	-0.104967102	0.0102701229	-0.0600131539	-0.1312884041	0.0979282008	0.0524983198	-0.0082906521	-0.0304314	-0.0017902	0.00092607010596	3.204816040000008e-06	-0.0851993	-0.1131504	0.01280301302016	0.00725892072049	0.0701524	-0.0959576	0.00492135922576	0.00920786099776	-0.00441828	-0.00036627	1.9521198158400003e-05	1.341537129000001e-07	0.00121801	-0.00035913	1.2897435690000006e-07	1.4835483601000002e-06	0.000387586	-5.130299999999999e-05	1.50222907396e-07	2.6319978089999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.6089855573317	-0.8896568501389766	533789.4897771133	0.7914893109992054	863.9309928296544	-0.7648625419927839	0.5850147081436632	746376.7603716324	696.3963040470766	-0.3496658959428487	0.122266238785515	484967.8122904283	704.8395746839574	554.9328539644724	0.947023	23.545198	0.06791755	0.0461971	0.1030242656	0.0535827024	0.0453640535	0.0322226262	-0.0672975056	0.1561392353	-0.0054698769	-0.0082884979	-0.0305196869	-0.0063991195	-0.0695037659	-0.0018444931	-0.0468692854	-0.0073686561	-0.0669886779	0.123378018	-0.1088206384	0.0215821055	0.0237921233	0.0525196012	-0.0260817983	-0.1437783979	-0.0251603475	-0.0170224793	0.0404775795	0.0977150758	0.1889370107	0.0869907142	-0.0029900407	-0.0385151937	0.0991233103	0.0503420691	-0.0857037419	0.1343045443	0.0349578568	-0.0778419191	-0.0082096484	0.0338724987	-0.0055195285	0.0401274714	0.0091439466	-0.0961316705	-0.0414365856	0.1393666926	-0.1426201271	0.0718072593	-0.0631804838	-0.1367426832	0.0019687134	-0.0477868443	-0.0527204478	-0.0405021787	-0.1436372255	-0.048846501	-0.0845367192	-0.0264036486	0.025823946	-0.0213195466	0.0970641491	-0.0179974759	-0.1035042466	-0.0405821062	-0.1115451095	-0.030537558	0.0003044189	-0.0275511038	0.1863516766	0.0109390299	-0.0048448159	0.0038264213	-0.0310361079	0.0292710621	0.0528600133	0.1611069519	-0.039250879	-0.0134530685	0.1188559803	0.0312056782	0.098257204	0.0966728009	0.0482387676	-0.0153640485	-0.0364099	-0.0059785	0.00132568081801	3.5742462250000014e-05	-0.0406501	0.0445492	0.00198463122064	0.00165243063001	0.0789128999999999	0.0087604999999998	0.0062272457864099	7.674636024999813e-05	-0.00445338	-3.5099999999999715e-05	1.98325934244e-05	1.2320099999999801e-09	0.00112144	-9.657000000000005e-05	9.325764900000006e-09	1.2576276736e-06	0.000428503	4.0917000000000015e-05	1.83614821009e-07	1.674200889000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.2901107510592	-0.3188748062725608	533323.6458607942	0.1016811420753631	861.4844377464341	-2.446555083220346	5.985631775231315	742155.4364792897	697.0712331393624	0.674929092285879	0.4555292796138406	485908.3040704314	705.4128907447817	552.5620189390451	0.961251	23.898933	0.21114145	0.135465	0.0824017606	0.0999275674	0.1779836802	0.0543253569	-0.1093677082	0.0185821536	-0.0106509596	0.0289666147	-0.0639669398	0.0605306048	-0.1396867173	0.0140107193	0.1100883381	-0.117853516	-0.0661970793	0.097664475	-0.0275160192	-0.0691469791	0.0292410186	-0.0964233171	0.0250186719	0.0963705303	-0.0516749015	-0.025187601	0.1502164963	-0.0445305466	0.1704241744	-0.1977346279	0.0899022484	0.1297524884	-0.090561355	-0.0418891971	-0.0991287983	-0.0969739057	-0.0315000963	0.0204502745	-0.194090571	0.0342957212	0.0423381458	-0.0843130555	0.0634080343	0.1009692502	-0.0941866084	0.0711454135	0.1211099837	-0.0126313968	0.0613716747	-0.1755413419	-0.0122090488	0.0052207573	-0.1190439342	-0.1350079258	0.0210728103	0.0193378047	-0.1800866545	0.1014383007	0.0169066105	-0.0943815085	-0.1024026881	0.0578411467	-0.0343255899	0.0296825321	-0.1835183462	0.0219694502	-0.074098128	0.0321479008	-0.0127223029	-0.082192959	-0.0392840454	-0.1805212409	-0.1444048728	-0.0504533563	-0.0839118613	-0.0824390331	-0.0908269986	0.0011636425	-0.0791065084	-0.0449699047	-0.1818282888	0.0953761056	0.0438968002	-0.0223783947	-0.0303811	0.0060288	0.00092301123721	3.634642944000001e-05	0.0250021	0.0656522	0.0043102113648399	0.00062510500441	0.193706	0.1147931	0.0375220144359999	0.01317745580761	-0.00469675	-0.00024337	2.2059460562500003e-05	5.922895690000027e-08	0.00102423	-9.720999999999992e-05	9.449784099999984e-09	1.0490470929000002e-06	0.00058127	0.000152767	3.378748129000001e-07	2.3337756289000017e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.1653905057541	0.8752797546949296	534602.8282734319	0.7661146489788161	866.4278004706892	4.943362724255167	24.43683502355546	750697.1334284765	697.8421355702421	0.770902430879687	0.5942905579362107	486983.6461772362	706.502513500294	545.3020753397437	1.107888	27.544668	0.1476739999999999	0.086965	0.1565563195	-0.0405772313	0.0694927562	0.0775092485	0.0481515087	0.0464529487	-0.0307330874	0.1232871703	-0.0807891889	-0.1157574554	-0.0866906582	0.0232357277	0.091776217	0.1115376986	0.0249165781	0.2430817713	0.030301434	0.0484597682	-0.0207339	0.0367957497	0.1697542138	-0.1196569945	-0.0056251433	0.0313170136	0.0838687355	0.0465582714	0.0486247148	-0.1024248175	0.0729041425	-0.1038486772	0.0013717286	-0.1144092894	0.0419740917	0.125717479	0.0440117649	0.1263203965	-0.0094562176	0.0367505686	-0.0608271306	-0.018955756	0.0020462415	-0.0291776452	0.0457969155	0.1935741369	0.069322018	0.0910726517	-0.0903209413	0.0450250547	-0.0289469313	0.0911479495	-0.0978921824	0.1133966709	-0.1211242814	0.0151964301	0.0022017619	0.0080637113	-0.1051091159	-0.2164364294	0.0393260191	0.0431162585	-0.0617918855	-0.0132499558	-0.1371673445	-0.0710451329	0.0617118769	-0.0522150883	0.069715849	0.0502192724	0.1115719547	0.0355235621	-0.181772803	-0.0577280839	-0.0804916492	0.0350146616	0.0437495969	-0.1227290017	-0.1018104722	-0.165832578	0.0002817597	0.0940386689	0.0394798359	-0.0293067317	-0.0404694	-0.0100883	0.00163777233636	0.00010177379689	-0.0393701	-0.0643721999999999	0.0041437801328399	0.0015500047740099	0.13563	-0.0580759999999999	0.0183954969	0.0033728217759999	-0.00497562	-0.0002788699999999	2.47567943844e-05	7.77684768999998e-08	0.00102423	0.0	0.0	1.0490470929000002e-06	0.00060515	2.3879999999999995e-05	3.6620652250000003e-07	5.702543999999996e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.4093386987089	-0.7560518070451963	533497.8020582852	0.5716143349363066	862.0055753830272	-4.422225087662014	19.556074725947305	743053.6119914239	696.5086747262216	-1.3334608440205784	1.7781178225360734	485124.3339688775	704.8460194828762	547.5908311874076	1.011681	25.152752	0.0642684999999999	0.0316526	0.138266316	0.0169561067	0.1281408513	-0.0439578242	-0.0921210175	0.1106255857	-0.0056247799	-0.0397923305	-0.1836580425	0.0365798324	0.024171154	0.0008107048	0.0283297128	-0.0752234939	-0.0273547233	0.1394936001	-0.1116069976	-0.0078947551	-0.0120234385	0.0304114104	0.0956087424	-0.0323030021	-0.04371677	0.0195315339	-0.0461187275	-0.02328617	-0.1233081689	0.0857448967	0.0951569145	0.0697779504	0.0380517387	-0.0651148992	-0.0605199441	-0.0499355048	-0.0424000248	-0.1215546398	0.0226714572	-0.0963104035	-0.1721072893	0.051507019	-0.0772269639	0.1077367402	-0.0168862749	-0.0703928947	-0.0790339533	-0.0144904267	0.0695228674	0.0093219544	-0.0001267531	-0.0717272887	-0.098353305	0.0166019959	-0.0274883168	-0.0981835618	-0.1278057629	-0.046214273	-0.0714570847	-0.0760270496	-0.0219120384	0.0203128005	-0.0359075641	0.1084979593	0.0429997195	0.038368541	0.0136236267	0.0721817386	-0.0210945039	-0.0112743743	0.0086377413	-0.0721073711	0.1916869747	0.0557529236	-0.0713005907	-0.0721898697	-0.0686569088	0.0338032749	-0.0242321091	0.0343397048	0.0521118615	0.092661062	0.034995421	-0.0361224311	-0.0304181	0.0100513	0.00092526080761	0.00010102863169	-0.048641	-0.0092708999999999	8.594958680999998e-05	0.002365946881	0.107755	-0.0278749999999999	0.011611140025	0.0007770156249999	-0.00518381	-0.0002081899999999	2.6871886116099995e-05	4.3343076099999834e-08	0.00102423	0.0	0.0	1.0490470929000002e-06	0.000471914	-0.000133236	2.2270282339600002e-07	1.7751831696000016e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.0724936089746	-0.3368450897343109	533005.8459244262	0.1134646144781159	862.6788665974472	0.673291214419919	0.4533210594150493	744214.826873856	696.1744282434461	-0.3342464827754838	0.1117207112477818	484658.83454008907	703.8896444508033	547.0911284381291	1.013254	25.191845	0.0651685	0.0326355	0.1011906931	0.1021658393	0.0600244368	0.0607183628	0.0754914606	0.0068509016	-0.0081189646	0.0183642054	-0.0268586718	-0.032084656	-0.0939132335	-0.0063375887	0.0270011244	-0.0084633874	-0.1088552401	0.0870403817	-0.0291392287	0.0760268803	0.0978957247	-0.0200703285	0.1382938389	-0.1161176551	0.1368502609	0.069657548	0.0381910162	0.0241598154	-0.0720572304	0.1407560961	-0.1100958944	-0.1593855705	0.0696186077	0.0871974617	0.0110975974	0.0051922164	-0.0672169765	-0.0066498886	0.0292110918	-0.0338502366	-0.0643797087	-0.009234701	0.0109605948	0.0533360824	-0.1966605872	0.0584616326	0.1331204901	-0.0170498787	-0.0396865392	-0.1052535752	0.0083402474	0.0218494983	-0.0633125569	-0.0371980479	-0.1091054209	-0.0137575672	0.0268363617	-0.0211827998	-0.1458283166	-0.0385693442	0.0929253039	-0.012108849	0.1035493464	0.0056589399	-0.0617152034	-0.034867585	0.0576978907	0.0404997629	-0.0279171993	0.1363891932	-0.0561907277	-0.0657117221	0.1647281543	0.0656019183	-0.0074832601	0.1007129067	0.1304558762	-0.1200348175	0.1209209127	-0.1039658146	0.0589424718	0.0912438734	0.030451217	-0.0427992974	-0.0344222	-0.0040041	0.00118488785284	1.603281681e-05	-0.067233	-0.018592	0.000345662464	0.004520276289	0.0922749	-0.0154800999999999	0.00851465717001	0.0002396334960099	-0.00563167	-0.00044786	3.1715706988900004e-05	2.005785796000004e-07	0.00102423	0.0	0.0	1.0490470929000002e-06	0.000377928	-9.3986e-05	1.42829573184e-07	8.833368196000001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.2650622281875	1.1925686192129206	534748.5912355949	1.422219911531412	866.8761649587439	4.197298361296703	17.617313533743985	751474.2853735792	697.2364801247231	1.062051881277057	1.127954198524136	486138.70921671344	705.9542538539574	546.3689185300838	1.022974	25.433506	0.08390065	0.0432567	0.1567315821	-0.0018428979	0.1039332475	-0.0253988614	-0.0560786041	0.1673187468	-0.0309668579	-0.0202453609	-0.1431162268	0.0846052652	0.024123971	0.0129840847	0.0312319342	-0.0419523988	0.0656302196	0.1217311159	-0.1317415439	-0.0643510821	0.0121812199	-0.1202083631	0.0083713916	-0.0598243784	0.0117110434	-0.0277925672	0.1071084978	-0.1223969779	-0.0181260929	-0.0495677166	0.0006733227	0.0546484043	0.0104813686	0.0141541847	-0.1904786085	-0.0310967709	-0.2206748141	-0.1138528032	0.1070884206	-0.1717965555	0.1266117041	0.020579802	-0.0820096636	-0.0228256893	0.0471735655	-0.1098813566	-0.1629795053	0.1327247791	0.1720379565	0.025684777	-0.016873756	-0.0264287755	-0.0901204413	0.0474511327	-0.0347608055	-0.1111852443	-0.1413668712	-0.0021989208	0.0274265233	-0.0514611007	-0.0266913159	-0.0640000137	-0.0865820016	0.1086080375	-0.1282666607	0.0878322481	0.0859886806	-0.1372992834	0.0246057519	0.0764289254	-0.1038084746	-0.1058682917	0.1515980137	0.0261924579	-0.0670047345	-0.0553789068	-0.0463596997	0.1135264534	0.055010684	0.1115166536	-0.0292819884	0.0897877085	0.0258549876	-0.0493116688	-0.0464049	-0.0119826999999999	0.00215341474401	0.0001435850992899	-0.040935	0.026298	0.000691584804	0.001675674225	0.115758	0.0234830999999999	0.013399914564	0.0005514559856099	-0.00598053	-0.00034886	3.5766739080900006e-05	1.2170329960000022e-07	0.00102423	0.0	0.0	1.0490470929000002e-06	0.000284051	-9.387699999999996e-05	8.0684970601e-08	8.812891128999994e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.4189376666516	0.1538754384640697	534973.6623774131	0.0236776505625097	860.8488359503749	-6.027329008368952	36.32869497512585	741060.7183571155	698.0864354762075	0.8499553514843683	0.722424099516916	487324.6713958772	705.5667527899964	548.5793486317716	0.948892	23.591656	0.07344	0.0449085	0.0780560339	0.0676362417	0.1314483011	0.0332111175	-0.047571792	-0.0467556988	-0.0120301983	-0.0470338911	-0.0524791065	0.0130589962	-0.184299371	0.0304608479	0.028028802	-0.0090172782	-0.0088796056	0.1103404574	-0.0376638864	-0.1026815118	0.0317907171	-0.0141476242	0.0158061523	-0.0430957423	-0.1370474325	-0.0262780826	0.0544445314	0.0966506493	-0.0660017319	-0.0635186469	0.1261004291	-0.0970231488	0.0791354332	0.0485887922	-0.0182382111	-0.0893169925	-0.0096894767	0.0618295213	0.0129534971	0.0452267083	-0.041942141	0.0349232857	-0.0547219526	-0.0504211091	-0.1223483951	0.1476016374	-0.1003230395	0.0706798963	0.1233124264	0.0237573717	-0.020735857	-0.0459664412	-0.0782204749	-0.0182217148	-0.0373899499	0.0855912225	-0.0236220814	0.0564621941	0.0739989425	-0.1167202299	0.067458448	-0.0972003943	-0.0151433296	-0.0124204845	-0.0813083704	0.036308184	0.0184045667	-0.013812877	-0.0276233435	-0.0685519617	0.0476015105	-0.1098762526	-0.0037643255	-0.0118227111	-0.0206470908	-0.0041057199	-0.0599089091	0.0436051986	0.0302769288	0.0139847722	0.200428651	0.0882931893	0.0212145853	-0.0556345156	-0.0463814	2.3499999999995747e-05	0.00215123426596	5.522499999998001e-10	-0.0124193	0.0285156999999999	0.0008131451464899	0.00015423901249	0.0829275	-0.0328305	0.00687697025625	0.00107784173025	-0.00589725	8.328000000000068e-05	3.47775575625e-05	6.935558400000113e-09	0.00102423	0.0	0.0	1.0490470929000002e-06	0.000125925	-0.000158126	1.5857105625000004e-08	2.5003831876e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.7652430107851	-0.6536946558665022	534017.8403926118	0.4273167031084247	865.3813374843517	4.532501533976756	20.543570155501648	748884.8592662053	696.4466331935951	-1.639802282612436	2.688951526060956	485037.912886694	705.0127711259283	558.1927249818497	1.093083	27.17659	0.29397513	0.195993	0.0524918345	0.1095545887	-0.0805223033	-0.0066157534	0.0331457687	0.1642414018	-0.0109364957	0.029438377	0.0402173914	0.030518735	0.1106010383	-0.0024030451	-0.0282873331	-0.0101608038	-0.1231934325	0.0537441328	-0.0206175011	0.2066522912	0.1079086779	0.0728251164	-0.1197108773	0.0860612971	-0.0948761415	-0.1786970065	-0.1061648333	-0.1964127242	0.0595619654	-0.0088936307	0.0378245923	-0.0362362098	-0.0408357401	-0.1293248273	-0.1096475439	0.0472267744	-0.0957033884	-0.0928004946	-0.1438397598	-0.0216681842	-0.0079982118	-0.1301168097	-0.0478688459	0.0010203721	-0.0305238607	-0.015023697	0.0164620861	0.0339968414	-0.0375598904	0.0416942348	0.0006151476	0.0273485525	0.0581368617	-0.0844546304	-0.1048028733	-0.1349103866	-0.0863630206	0.0195197231	-0.0430935092	0.0864807324	0.0264586467	-0.0292825689	0.1568124477	0.0389442774	-0.1503100701	-0.1992338231	-0.0689557414	0.091778875	0.2168290523	-0.2202856368	0.0514484225	0.0135067049	0.0321173657	0.162923607	-0.0568244934	-0.1777050993	0.0064211332	0.0972261708	0.0007447047	0.00807942	-0.043887228	0.0867609543	0.0165379384	-0.0617435365	-0.0523497	-0.0059682999999999	0.00274049109009	3.562060488999995e-05	-0.156452	-0.1440327	0.02074541866929	0.024477228304	-0.0485128	-0.1314403	0.00235349176384	0.01727655246409	-0.00584277	5.447999999999998e-05	3.41379612729e-05	2.9680703999999973e-09	0.00102423	0.0	0.0	1.0490470929000002e-06	-7.02716e-05	-0.0001961966	4.938097766560001e-09	3.849310585156001e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
731.1178780243524	0.352635013567351	534533.3515668318	0.1243514527936458	861.967327602913	-3.4140098814386874	11.655463470561	742987.6738549075	698.1616676572663	1.715034463671259	2.9413432115801625	487429.7141859752	706.6285032959792	550.0591003388193	1.029255	25.589666	0.2668099699999999	0.167557	0.0769767709	0.0780460431	0.1151995113	0.0061435876	-0.0572703849	-0.0486809998	-0.0170755307	0.0182697955	0.0154270791	0.0240024673	-0.1616196595	0.0317207012	-0.0066992706	-0.0295593889	-0.0248756587	0.0786242146	-0.0258309956	-0.0472951498	-0.0905305875	-0.0286962306	-0.0114867348	-0.0697211524	-0.100476457	0.060432323	0.0073753945	-0.1017196842	0.0877628128	-0.0963944719	0.0016602404	-0.0122876013	0.0937339815	-0.018498959	-0.1149979914	0.0627179132	-0.0485221742	-0.0030648471	0.051040897	0.0883962415	0.0074054719	-0.022480731	-0.0452368378	-0.0849712805	0.0575982451	-0.058993978	0.1862610195	-0.0909656208	0.1431851417	0.1642526977	-0.0325248065	-0.0108244485	-0.0224646182	-0.0567525674	-0.0129823055	0.0371078761	-0.1043303486	0.0491040488	0.0587996283	-0.1386105027	-0.0337198486	-0.0257389362	-0.0722579011	0.0120278084	0.0146605215	-0.0039158822	-0.1141313303	-0.1184942608	0.1500219388	0.0516046328	-0.0195061324	-0.0137270363	-0.1013648046	-0.0378958583	-0.0687790588	0.0383799131	-0.0396130459	0.1140522902	-0.03412618	0.0262494457	0.0030136867	0.0851916578	0.0118330366	-0.0676152521	-0.0363305	0.0160191999999999	0.00131990523025	0.0002566147686399	-0.0413134	0.1151386	0.01325689720996	0.00170679701956	0.0723049999999999	0.1208177999999998	0.0052280130249999	0.0145969407968399	-0.00570167	0.0001410999999999	3.25090407889e-05	1.990920999999997e-08	0.00102423	0.0	0.0	1.0490470929000002e-06	8.531579999999998e-05	0.0001555873999999	7.278785729639997e-09	2.4207439038759997e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
730.4345232797338	-0.6833547446186685	533534.592798892	0.4669737069928457	865.150268778698	3.182941175785004	10.131114528507624	748484.9875678533	695.9216908709835	-2.239976786282796	5.017496003085801	484306.9998247288	704.263954758099	552.1640000690971	1.005397	24.996502	0.215071425	0.123598	0.0757329733	0.0553956909	-0.0245938304	0.0227538099	0.0887295738	0.0596598142	-0.0175358142	0.0768168226	-0.0006208955	-0.0617926205	-0.0069252826	-0.0188050501	-0.030186813	0.1148298744	-0.1736869929	0.0472593099	-0.0276150635	-0.0213875623	0.1009276746	0.0486922486	-0.0065631006	0.0453045088	0.0014363665	-0.028850277	-0.0524622999	-0.059344978	0.0537551992	-0.0573291732	0.1125676111	0.0506853731	0.0928168365	-0.0667057448	0.0486011858	0.0048681006	-0.0214193199	0.0486553585	-0.0056860778	-0.1376550622	0.0201012071	-0.0972631621	-0.0231643925	0.0291889122	-0.0772696879	0.0282150342	-0.0161727735	-0.0945726311	-0.1171415955	-0.0936132777	0.0116085567	0.0777729048	0.034239298	-0.007461275	-0.1813507526	0.0966285539	-0.010714217	-0.0514128821	-0.1116072247	0.0120069027	-0.0195983022	0.0594595654	0.0030497346	-0.0159706382	-0.0050397071	-0.1650813891	0.0211947761	0.1352828283	0.0375118459	-0.0940551465	0.0592192369	-0.0576394632	-0.0462661005	-0.0528749951	0.0277071431	-0.0542634099	0.0484361217	0.0277428552	0.072136043	0.0398337772	-0.0349173246	0.0835859703	0.0071079182	-0.0732270951	-0.0365676	-0.0002370999999999	0.0013371893697599	5.6216409999998594e-08	-0.129022	-0.0877086	0.0076927985139599	0.016646676484	-0.0107635	-0.0830684999999998	0.00011585293225	0.0069003756922499	-0.00649392	-0.00079225	4.21709969664e-05	6.276600625000007e-07	0.00111036	8.61299999999998e-05	7.418376899999965e-09	1.2328993295999997e-06	8.255129999999998e-05	-2.764499999999997e-06	6.814717131689997e-09	7.642460249999983e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
