global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
738.675050913533	-0.6611773274310053	0.4371554583088068	545640.8308421106	844.7531787048833	1.7667604668190506	3.1214425471146696	713607.9329320046	738.3968145985002	-1.320859198295352	1.7446690217214404	545229.8558092118	753.9076814472821	594.3018491327982	1.382642	36.802547	0.257763215	0.146289	-0.0470006301	0.150349613	-0.0382278394	-0.1122369658	0.1765025593	-0.0705586667	0.0018880781	0.0091042631	0.0097386931	-0.1521252736	-0.0068374799	-0.0091757201	-0.0313325323	0.1083629603	-0.0134389188	0.1584766269	0.0088797922	-0.111118625	-0.0305233308	0.0087090499	-0.0245841351	-0.1428412386	-0.0154064644	-0.0719860495	-0.0779195653	-0.0059173383	-0.1020457747	-0.1647361735	0.0650845726	0.1402495645	0.1435780205	-0.013376554	-0.1422147563	-0.0121024718	-0.0175690626	0.1366438988	0.0386052317	0.0675915324	-0.0934098841	0.0321268161	0.1116841713	0.1300389864	-0.0529631445	0.0674555145	0.0205646215	-0.0197104785	0.1738393014	0.0504569943	-0.0064483306	-0.000453043	0.0372802193	-0.0617658347	0.1154096006	-0.071784632	0.0318004174	-0.0271317217	0.0757622329	0.0772738067	0.0214428068	0.1453321834	0.0513339751	-0.1058445787	0.0654721011	0.0792258167	-0.0425611485	0.0520775863	0.0201835006	-0.0663427491	-0.1148273022	-0.1580444591	-0.0190244135	0.013705806	-0.0581030768	0.0912438734	0.030451217	-0.0427992974	-0.0240944	-0.023563465	0.0005552368828062	0.0005805401113599	0.11102	0.1296367	0.0168056739868899	0.0123254403999999	0.0740582	-0.0260777999999999	0.0006800516528399	0.00548461698724	-0.00051473	-0.00090039	2.649469729e-07	8.107021521000001e-07	-0.000113833	5.5122000000000005e-05	1.2957951889000002e-08	3.0384348840000006e-09	-0.000985079	-0.000614193	3.772330412490001e-07	9.70380636241e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.4786921357049	1.8036412221719047	3.2531216583177622	548308.6935070041	840.7555739910971	-3.997604713786245	15.980843447686008	706869.9351970991	739.9955205277338	1.5987059292335744	2.555860648166586	547593.3704011117	756.185530549822	606.3064842479145	1.494017	39.767056	0.1699954479999999	0.0948906	0.0019519132	-0.1158438376	0.0480563454	-0.0814948498	-0.1302045892	0.0768855007	-0.0358146406	0.0272685	-0.0279195669	-0.0575501473	-0.0627564805	0.1103189753	-0.001888807	-0.1423766713	0.0419197557	0.0143903077	-0.1227907992	-0.0665834085	-0.0045358988	0.045687596	-0.0827110965	-0.086736432	0.0827816273	-0.0515636424	0.0441523946	-0.0458164227	-0.1085158471	-0.0500821816	0.0749332023	-0.1104617736	0.0627647372	-0.0186339079	0.0020026129	0.032883373	-0.0394986513	0.0770643306	-0.0775539512	-0.0617921929	0.1081408064	0.0046818289	0.1034406071	0.1253374342	0.0612905841	0.0670508025	-0.0045671022	0.0821458585	-0.1472786513	0.0099609386	-0.0563818988	0.0844670572	0.0461145135	0.020921866	0.1324507023	-0.0801842628	-0.0478458601	0.035398284	-0.0026444379	0.0149919155	0.0209323135	0.0931848775	0.0960377336	0.0569841982	-0.0725698573	0.01714883	-0.0608425662	0.0298845624	-0.0932367443	-0.1295159433	-0.0879516844	0.0528841397	0.0327314115	0.0595722888	0.0650513727	0.0897877085	0.0258549876	-0.0493116688	0.000386798	0.024481198	0.0005993290555152	1.49612692804e-07	0.0375937	-0.0734263	0.00539142153169	0.00141328627969	0.127468	0.0534097999999999	0.0028526067360399	0.016248091024	-0.000474369	4.036100000000004e-05	2.25025948161e-07	1.6290103210000032e-09	-0.00033322	-0.000219387	1.110355684e-07	4.8130655769e-08	-0.0008712639999999	0.0001138150000001	1.2953854225022772e-08	7.591009576958258e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.5858462551519	0.1071541194469318	0.0114820053144473	548467.3956734594	847.0073660880975	6.2517920970003615	39.084904424116175	717421.4782074963	739.346043727255	-0.6494768004787375	0.4218201143600977	546632.5723751441	754.9796338619391	597.3489591083522	1.327406	35.332298	0.1473929929999999	0.0929554	0.0207018617	0.1275125476	-0.0115458414	0.0043357451	0.0432599008	-0.1278417461	0.0383829888	-0.0144042185	-0.0286716677	-0.0701915382	0.023466295	0.0152968377	-0.0153676645	0.0958287979	0.0411595042	0.0804074548	-0.0664159263	0.0058334451	0.0563373815	0.1389507467	0.0367970393	-0.0714180766	0.1113982603	0.0407009422	0.0034042591	0.0122782003	0.0519142705	0.033396131	0.0101744649	0.0992176258	0.1113676342	-0.1172164852	-0.0919702347	-0.0595860459	0.0740250705	0.0257790434	0.0698318935	0.0447580553	0.1384002349	-0.0455161605	0.0606493744	-0.0529009786	-0.0221645879	-0.0593129872	0.0689033793	-0.0101287318	0.0925855593	-0.0005569584	0.0773808717	0.0093130529	0.1058919931	-0.0448636604	0.0344924389	-0.0449429028	-0.0440074928	-0.0807564276	0.0221959077	-0.0511862031	0.0577493013	0.1658653778	0.0080523417	0.025995209	-0.0358874974	-0.0082262441	0.047964953	0.0676139567	-0.0123746244	-0.0332932159	-0.0394758006	0.1270309277	0.0042949776	0.0098772589	0.0929392711	0.0882931893	0.0212145853	-0.0556345156	-0.00781114	-0.008197938	6.7206187451844e-05	6.1013908099600006e-05	0.0172249	-0.0203688	0.0004148880134399	0.00029669718001	0.0434014	-0.0840665999999999	0.0070671932355599	0.00188368152196	-8.844189999999998e-05	0.0003859271	7.821969675609996e-09	1.4893972651441e-07	-0.00033322	0.0	1.110355684e-07	0.0	-0.00118053	-0.000309266	9.564545875606183e-08	1.3936510809e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
741.6883244796105	1.1024782244586504	1.2154582354054984	550101.570669372	845.2519066634297	-1.7554594246677198	3.081637791654721	714450.7857181634	740.2073283255215	0.8612845982664794	0.7418111592110508	547906.8889068065	755.812648967437	610.6920953930459	1.240214	33.01144	0.249841215	0.133543	0.0123642223	-0.1334897928	0.0746797437	0.0188436526	-0.0461635763	0.0364191674	0.0665809078	0.1528717082	-0.0557809784	0.0124200401	-0.064033769	0.0214334799	-0.0112069898	-0.163729911	0.0657545453	0.105173413	-0.0613101159	-0.0365923924	-0.0450211234	-0.0883165226	0.0287037336	0.1042914258	0.1303392019	0.031669332	0.0835732417	0.0107486346	-0.025673077	-0.1455290567	-0.0568929556	-0.0313804313	-0.0065504667	0.1695662715	-0.0218889516	0.1101481238	-0.1579116199	-0.0440508813	-0.0561393373	-0.0427480774	-0.0684691656	-0.0610637584	-0.1535602933	-0.127261144	-0.0210058047	-0.0071449684	0.1924378887	-0.0076903503	-0.0790541966	0.0259302185	-0.0947454622	0.0672571916	0.1576325065	0.0935302192	0.0275094016	0.0261174293	0.0525109387	-0.0106684361	0.0400328576	0.0335957168	-0.0421695096	0.0469429543	-0.0315330054	0.0363614537	-0.0333579669	0.0505188789	-0.0616789393	0.0124322922	-0.1676223618	0.0940269945	0.0823631073	0.0786051445	-0.0475405996	0.099710711	-0.0125142385	0.0867609543	0.0165379384	-0.0617435365	0.0137684	0.02157954	0.0004656765466116	0.00018956883856	0.126706	0.1094811	0.01198611125721	0.016054410436	0.103784	0.0603826	0.00364605838276	0.010771118656	-0.000470215	-0.0003817731	2.21102146225e-07	1.4575069988361e-07	6.20454e-05	0.0003952654	3.849631661159999e-09	1.5623473643716002e-07	-0.000789609	0.0003909209999999	1.5281922824099993e-07	6.234823728810001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8738017833119	-2.8145226962985816	7.921538007979838	545934.494961725	843.4768093622367	-1.775097301193	3.150970428702672	711453.127931899	738.2019594780639	-2.0053688474575893	4.02150421435338	544942.1329772532	752.5676811946336	600.4490542979271	1.332023	35.455177	0.660481795	0.374495	-0.0553415677	-0.0189077744	-0.0920229248	0.2376832055	-0.0882222927	-0.0924602516	0.1085152743	-0.0411734903	-0.0243486851	0.0725104586	0.1938658338	-0.0231882543	-0.0569751387	0.0503853544	-0.1567659483	-0.0848308768	-0.1194103567	0.0371830371	-0.1484297851	0.0635808628	0.0513149243	-0.02908623	0.0383394464	0.0785056211	-0.0055010849	0.1255536777	-0.1548874703	-0.009907505	0.1605319711	-0.0860300175	0.0311411354	0.1346697755	0.1249168098	-0.0906975255	-0.1934480744	-0.1352498788	-0.0250330446	0.0784760526	0.1028644125	-0.0421517256	0.1176512329	-0.0116569989	-0.1111043646	0.0050786402	-0.0932450387	-0.0067641608	-0.0408627539	-0.0058813555	0.1105146583	-0.0862750739	0.0944079939	-0.0049163448	-0.1923673566	-0.1249887826	-0.032489149	0.0864068971	0.012334959	0.1038648861	0.1903422617	0.0147746465	0.1538481042	0.0085432733	0.1683421538	0.0887034289	0.0170535999	-0.0738796779	0.0104868268	-0.0209496029	-0.0546485628	-0.0005859098	0.0549186153	0.2240485358	0.0281918411	0.0851916578	0.0118330366	-0.0676152521	-0.000885575	-0.014653975	0.0002147389833006	7.84243080625e-07	-0.10045	-0.227156	0.051599848336	0.0100902025	-0.086817	-0.190601	0.036328741201	0.007537191489	0.00343052	0.003900735	1.17684674704e-05	1.5215733540225e-05	-0.000124478	-0.0001865234	1.5494772484e-08	3.4790978747559995e-08	-0.000315451	0.000474158	2.2482580896400001e-07	9.950933340100001e-08	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.8204445552628	-0.0533572280490943	0.002846993785083	545855.6492928362	839.0652345060389	-4.411574856197831	19.46199271183691	704030.467756674	738.5987568239576	0.396797345893674	0.1574481337082639	545528.1235818957	753.5425852388871	595.6997450180927	1.164121	30.986044	0.28627484	0.158658	-0.0527315894	0.0909775642	-0.0783805211	-0.0602174735	0.0774470968	0.0195446063	0.0748025614	-0.0284685825	-0.0674054555	0.0898603653	-0.1584733341	0.0664014012	-0.0685705939	0.0282154293	-0.0809249123	0.013435284	0.0124861144	-0.0310288978	-0.0558447775	0.0453022554	-0.1290051991	-0.0459327949	0.0795393571	0.0936911779	-0.0281624192	-0.0363833829	-0.0577195276	0.0084635619	-0.0073721823	-0.0929847552	-0.0564394051	-0.0185870684	0.0711445523	-0.0250616593	0.0197072469	0.1217928951	-0.1147024634	-0.1130280106	-0.1273962998	0.0294938135	-0.0179544729	0.0212232957	-0.0111420201	-0.0806190214	0.1064951004	-0.03827366	0.0633155965	0.0867402639	-0.0064372319	-0.047247475	-0.0548096974	0.056180939	0.1218910789	0.0418336034	-0.0576568306	0.1318957946	-0.0634259645	0.1061198029	0.197975471	-0.0131784669	0.034147344	0.0974190561	-0.0210707964	0.0294148503	0.0394082488	-0.0071933121	-0.1225661217	-0.0648526346	0.037533343	-0.0098114485	0.0793804165	-0.09064558	-0.1292110224	0.0835859703	0.0071079182	-0.0732270951	0.00897723	0.0098628049999999	9.727492246802496e-05	8.059065847289998e-05	-0.00243785	0.0980121499999999	0.0096063815476224	5.9431126225e-06	0.0108275	0.0976445	0.00953444838025	0.00011723475625	0.00222773	-0.00120279	4.962780952899999e-06	1.4467037841e-06	-3.92803e-05	8.51977e-05	1.5429419680899996e-09	7.25864808529e-09	1.1669e-05	0.00032712	1.0700749440000001e-07	1.36165561e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.42273812214	-0.3977064331228348	0.1581704069472879	545268.1401757986	844.5402189023763	5.474984396337391	29.975454140137906	713248.1813436737	740.1121758870858	1.51341906312814	2.290437260639657	547766.0328963166	757.3665578461101	599.0568776603	0.938256	24.974066	0.330805535	0.19104	-0.0458580123	0.0531454028	-0.0003109107	-0.1236404343	0.0867244136	0.0158566799	-0.2122711796	-0.0252214431	-0.0075561916	-0.0069663636	0.0438541749	0.1664582802	-0.0401546825	-0.0001544094	0.0284866903	0.0868332002	0.061772319	-0.0716946481	-0.0003262172	0.0862352327	0.0885100686	-0.0415213952	-0.0924625727	0.0410835144	-0.082390912	-0.0092534333	0.0584962944	-0.0219606923	0.0319362385	0.0322394996	-0.0907461083	-0.1161343148	-0.1318169061	-0.0587171524	-0.0263505658	-0.0177055833	0.0377895828	0.2362191977	0.0446106862	-0.1623765241	0.096552642	0.1118943579	0.0540874803	-0.0763693276	-0.024426681	-0.0533921852	0.0932400886	0.0421021368	-0.0675891339	0.1055749982	-0.0995416506	-0.0794609663	0.0022278308	-0.1345344661	-0.0127331506	-0.0450754225	-0.0110398893	-0.0391313413	0.0339389109	0.0877446241	-0.0298775812	-0.0890595248	0.1015880879	-0.0048099056	0.0494612098	0.0383213146	0.1303840473	0.1445997366	-0.0519536224	0.030616778	0.0571259478	-0.1388667948	0.000812327	0.0819445778	0.0023706562	-0.0785574968	0.00338136	-0.0055958699999999	3.131376105689999e-05	1.14335954496e-05	0.123919	0.12635685	0.0159660535419224	0.015355918561	0.0595805	0.048753	0.002376855009	0.00354983598025	-0.000191564	-0.002419294	3.6696766096e-08	5.852983458435999e-06	0.00033582	0.0003751003	1.1277507240000003e-07	1.4070023506009001e-07	-0.000195933	-0.0002076019999999	4.3098590404e-08	3.8389740489e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.0452733156937	-0.3774648064462553	0.142479680105509	544710.8254636371	838.0207217904801	-6.5194971118961575	42.50384259202234	702278.7301502373	739.3138296135231	-0.798346273562629	0.637356772511336	546584.9386578135	754.7994353079483	597.2418382569291	1.020695	27.168407	0.18592369	0.111488	-0.0145907313	-0.0509086174	-0.0176700366	-0.120193856	-0.041599514	0.1145995222	-0.0187477744	-0.0645291892	0.0277770036	-0.1151506722	-0.0564358394	-0.0070113428	-0.01531024	-0.1206343632	-0.0281747727	0.0066038852	-0.1156712608	-0.0657896028	-0.0664229579	-0.0236272399	-0.0497360778	-0.0742878067	0.040145384	0.0115228891	-0.0593054569	-0.0196773302	-0.0518903726	-9.34448e-05	-0.0239576998	0.0936479742	-0.0780160195	0.0411018924	-0.091818558	0.0054978896	-0.1052576247	-0.0388683161	0.1001849147	-0.0753718235	-0.0478400648	-0.0891303885	0.0862722764	0.1742330935	0.0654251779	0.0225976217	-0.18764694	0.0060879376	-0.0807900092	0.0356222144	-0.0519506844	0.0099423956	-0.0009664161	-0.0415762257	0.1738830596	-0.0225306791	-0.0177669443	0.0794502862	0.0713348733	0.0312065684	0.1334177607	0.1354689272	-0.0294144693	-0.0224012669	0.0310452821	0.0893125406	-0.0264244629	0.0633278721	-0.0395659057	0.0570829752	-0.066125738	0.0649255974	-0.0227344793	0.1011583975	0.1427629969	0.0802681812	-0.0023706562	-0.0835859703	0.0089035499999999	0.0055221899999999	3.0494582396098907e-05	7.927320260249824e-05	0.0230654	-0.1008536	0.01017144863296	0.00053201267716	0.101	0.0414195	0.00171557498025	0.010201	0.000173865	0.000365429	3.022903822499999e-08	1.3353835404100002e-07	0.000213769	-0.000122051	4.5697185361e-08	1.4896446601000008e-08	-0.000471021	-0.000275088	7.567340774400003e-08	2.21860782441e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.5481836848778	0.5029103691840646	0.2529188394328521	545453.419624232	842.524094456284	4.503372665803909	20.2803653671098	709846.8497393815	740.0932098276261	0.7793802141029573	0.6074335181351715	547737.9592329586	756.6039496010443	594.2856774669804	1.144754	30.470531	0.19110215	0.0932442	0.0324704577	0.1378776565	0.0076242326	-0.144506736	0.0920416074	-0.0827599401	-0.138095284	-0.0392483737	0.0190273662	-0.0282180665	-0.0236712615	0.0989867266	0.0097772076	0.1067717771	0.0909884842	0.0233655974	-0.0726436246	-0.0712405617	0.0028719523	-0.0825689864	-0.0822332045	-0.0878589898	-0.0279479939	-0.0257012884	-0.0545710072	-0.0034740378	-0.0633538055	-0.0485482765	-0.0269661703	0.021676809	-0.0341665236	-0.0829868716	0.0615566323	-0.0785728819	-0.009043697	-0.1109393062	-0.0355412793	0.0959717354	-0.0260909802	0.0267146707	-0.1193228947	0.0228572744	0.0390589042	-0.0490644594	0.1164358222	-0.0864196895	0.1211608288	-0.0120509539	0.0504035998	0.0921554725	-0.0780739223	-0.0470265079	0.1296319475	-0.1228814693	-0.0254571479	0.0242028652	0.0283713037	-0.0981717624	0.0468358041	-0.0113236402	-0.0298551961	-0.0516125725	-0.0608123507	0.0314502432	-0.0705759283	-0.0967451114	-0.0356317745	0.0092054901	0.0099862442	0.0422643303	-0.0283653156	0.0215911403	0.0370461225	0.0785574968	-0.0071079182	-0.0882931893	0.0136064	0.00470285	2.211679812250093e-05	0.0001851341209599	0.0711891	0.0481237	0.00231589050169	0.00506788795881	0.0341726	-0.0668274	0.00446590139076	0.0011677665907599	-0.000541099	-0.000714964	2.92788127801e-07	5.111735212960001e-07	-0.000422669	-0.000636438	1.78649083561e-07	4.0505332784400003e-07	-0.000548583	-7.756199999999993e-05	6.015863843999989e-09	3.00943307889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.7480784691772	0.1998947842994312	0.0399579247901161	545748.7234419016	840.9564916995085	-1.5676027567755	2.4573784030501478	707207.8209315456	740.3099705454	0.2167607177739228	0.0469852087698662	548058.852488931	755.4064953647515	598.9253678331922	1.240431	33.017235	0.10422905	0.0627489	0.0509519723	-0.1326382674	0.0071182846	-0.0735702939	-0.0280755299	0.1121384072	0.0827941801	0.0644737127	0.0779844424	-0.0775892084	0.0469673451	0.0358068435	0.0455522767	-0.120226301	0.0245037792	0.0253760826	-0.0552319416	-0.0073301713	0.1459817491	0.0016844248	-0.0972569818	-0.0314456811	-0.0226910793	0.1447247297	-0.0052763194	-0.0741070695	0.1474315537	-0.0327736591	-0.0546953985	-0.0387397352	-0.0265552772	-0.0569420643	0.0913522142	0.0486053598	-0.0082220337	-0.1079411419	-0.0249942004	0.0381084572	0.0807728545	-0.0219020441	-0.0765510452	0.0668079556	-0.1122259203	0.0574662888	-0.0763807036	0.0441539311	-0.0528665392	-0.0263630675	-0.1215322415	0.0112576056	0.05898223	-0.0234960024	0.0782030448	0.0576072293	-0.0658497889	-0.0359493609	0.1136940432	0.0203616562	0.0388362943	0.0470817702	-0.0735329166	0.1326039237	-0.1017494658	0.0516048625	0.0961344942	-0.0693042167	0.078035943	-0.09573826	-0.0839302484	-0.0373446536	0.0040181858	-0.0649767959	-0.0004321472	0.0768132552	-0.0118330366	-0.092661062	0.0545147	0.0409083	0.00167348900889	0.00297185251609	0.0675602	-0.0036289	1.3168915210000031e-05	0.00456438062404	0.0341615	-1.11e-05	1.2320999999999998e-10	0.0011670080822499	-0.000680051	-0.000138952	4.62469362601e-07	1.930765830400001e-08	-0.000672669	-0.00025	4.52483583561e-07	6.25e-08	0.00025608	0.000804663	6.474825435689999e-07	6.55769664e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
739.8714775606953	1.1233990915180811	1.26202551882365	547409.8033078465	847.2219932574793	6.265501557970765	39.25650977293409	717785.1058591764	740.2780785728054	-0.0318919725946216	0.001017097915976	548011.6336154446	757.4744380411954	596.8564464241779	1.179807	31.40357	0.23240415	0.144699	0.0858602529	0.053895197	0.0518336752	0.0871614114	-0.0604742224	-0.1244477704	-0.0208871764	0.0134027527	0.0270433194	0.0638316757	-0.0525699746	0.0218504266	0.0273372914	0.0674011878	0.0983233984	-0.1114741734	-0.065859723	-0.0554149428	0.0856588837	-0.0637878163	0.0127693121	-0.0506960054	-0.1377051355	0.1388361292	-0.1383781385	0.1280876972	-0.0130075381	0.0387547936	-0.0038059877	0.028987276	0.0854329589	-0.0454109472	0.087190619	-0.0520079782	0.1280135432	-0.0537093912	0.0602059143	-0.0457691804	-0.0315465927	0.130469822	0.0225756405	-0.0682732562	-0.066165822	-0.0222731604	-0.0392028994	0.1348003709	-0.0195540824	-0.0736848813	0.1183721332	0.083312033	-0.0099510063	0.0254454129	-0.0498559045	-0.0279824365	-0.0212815863	-0.0171016565	0.0586529541	-0.1037584198	0.0385171978	-0.1021632558	-0.0568689301	0.0550285071	-0.0988272291	0.0499848052	-0.0136230941	-0.1869706996	0.1685691826	-0.0618964555	0.1465510698	-0.0038532031	-0.1509023649	-0.0415705799	0.1702263474	0.0750362016	-0.0165379384	-0.0966728009	0.046134	-0.0083806999999999	7.023613248999997e-05	0.002128345956	-0.067787	-0.1353472	0.01831886454784	0.004595077369	-0.0130947	-0.0472562	0.00223314843844	0.00017147116809	-0.00117036	-0.000490309	1.3697425296000002e-06	2.404029154810001e-07	-0.000422669	0.00025	1.78649083561e-07	6.25e-08	0.000167988	-8.809200000000001e-05	7.760200464000002e-09	2.8219968144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
740.9249682052646	1.0534906445692511	1.1098425381949366	548969.8085099723	846.9781871677887	-0.2438060896905654	0.059441409370204	717372.0495380338	739.5257179465951	-0.7523606262102476	0.5660465118714759	546898.287504427	755.8815226468021	595.3202039099665	1.050614	27.964781	0.22704348	0.139994	0.0229979381	0.0195698357	-0.0186540356	-0.0828290135	0.1132895277	0.0230552676	0.0195025154	0.1065993005	0.0665657272	-0.0720926321	-0.0042955967	0.0107093685	0.0498870339	-0.0001955296	0.0438481578	0.0577852201	0.1019000434	-0.010409839	0.1365861785	0.0474513967	-0.1759462194	0.0988399364	-0.0576711978	0.1698693518	0.2120664915	0.1125694347	0.1601786078	-0.037805313	0.022143225	-0.0516378022	0.0225114037	0.0432151639	0.0559835798	0.0720904914	0.0521612471	0.0080266888	0.0295246376	0.1779175302	-0.0005021136	-0.0598987331	0.0207667258	0.0391708735	-0.030950024	-0.0825117153	-0.0373866719	0.111827269	0.083251486	-0.0294605434	-0.09731586	0.0244958512	0.0031172789	-0.0207286162	0.0305755463	0.0981053708	0.0032253854	-0.0937838656	0.0617526523	0.1082335101	-0.0183430747	-0.1032149657	-0.0335414748	0.1248464443	-0.050635837	0.0321610612	0.0501141624	-0.1055738482	0.1522606712	0.0449705995	-0.0213647734	0.1448109619	-0.0069136481	-0.0880370401	-0.0218707187	0.0732270951	-0.0212145853	-0.1003129872	0.0632636	0.0171296	0.00029342319616	0.00400228308496	0.0614255	0.1292125	0.01669587015625	0.00377309205025	0.00119758	0.01429228	0.0002042692675984	1.4341978564e-06	-0.00131153	-0.0001411699999999	1.7201109409e-06	1.9928968899999978e-08	0.000422255	0.0008449239999999	1.7829928502500005e-07	7.138965657759999e-07	0.000510076	0.000342088	1.1702419974400005e-07	2.6017752577600004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.6243862944041	-2.300581910860501	5.292677128578554	545565.984028785	844.867393335806	-2.1107938319827326	4.455450601136349	713800.9123220396	738.3619025527432	-1.1638153938519054	1.3544662709666655	545178.2991413067	752.6512694299544	587.0275906155834	1.138192	30.295874	0.378101495	0.216093	-0.030774371	-0.0349351641	-0.1271762717	0.0426980763	-0.0604643824	0.0583543466	0.0389260442	-0.0813949088	0.0230092838	0.0121942718	0.0927818536	0.0189788654	0.0018446288	-0.0048203694	-0.1227532873	-0.0296348011	-0.0418251128	0.1620093994	0.0064638017	0.0343419199	0.0677002798	-0.2158053411	-0.0622529189	0.0490927012	-0.0731288986	0.102448886	0.047262854	-0.1373693668	0.0524254158	0.0800578084	-0.0331822305	-0.1299411317	0.0976345168	-0.0699993389	-0.0183862552	0.0305775768	-0.0417951732	-0.0276307324	-0.0950790983	0.0140351569	-0.0081719182	-0.0486833811	0.0754776741	0.1489432269	0.1427252283	-0.1691885211	-0.0729346927	-0.0155391429	0.0153934925	-0.1237815675	-0.0111247251	-0.1132536335	-0.0701610834	-0.0776284216	-0.0355837705	0.0494213658	-0.1037224773	-0.0204526392	0.1453479395	0.0752429463	0.1029535528	0.0025393792	-0.0707533029	0.165141119	0.0254935743	0.0116740098	-0.0036726337	0.0499814671	0.0448205885	-0.1806165272	0.0723550013	-0.1965733551	-0.1180402071	0.0713867084	-0.0258549876	-0.1035676303	0.033995	-0.0292686	0.00085665094596	0.0011556600249999	-0.100757	-0.1621825	0.02630316330625	0.010151973049	-0.0384993	-0.03969688	0.0015758422817343	0.00148219610049	0.00109191	0.0024034399999999	1.1922674481e-06	5.776523833599998e-06	5.32837e-05	-0.0003689713	2.83915268569e-09	1.3613982022369e-07	0.000343417	-0.000166659	2.7775222281000014e-08	1.17935235889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
