global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
737.2764947586027	-0.4256038995034714	543576.6297235319	0.181138679272561	804.2619157238671	-2.603955383346033	6.780583638456786	646837.2290838247	730.7199724185232	-0.3678282383799569	0.1352976129497024	533951.6780913273	730.5468152895834	556.6703756885835	1.019862	25.036406	0.11098992	0.0634622	0.0345052796	-0.0483141756	-0.1206052634	-0.0432268852	0.0107122256	-0.1222014898	-0.0486943462	-0.0184394821	-0.024581826	-0.0013838652	0.0095303378	-0.0323311226	0.1060601428	-0.0203972458	0.064491768	-0.0815459064	-0.0078501991	-0.0532575349	0.0647890186	-0.0311303183	0.0132732027	-0.0450591656	-0.0420350256	0.0071649689	0.054029597	-0.0993176635	-0.0905373551	0.0086430243	0.1434732043	0.0439132938	0.0262538992	0.0726884156	0.0656134686	-0.1432408769	0.0348126297	0.0131422078	-0.0943122046	0.0187859698	0.0548073674	-0.0246207985	-0.0624384671	-0.0245098835	0.1103496372	-0.0320758604	0.028528156	-0.0370323612	-0.0622190621	-0.0269746194	-0.0320089342	0.084837518	0.1211114547	0.1721051515	0.0926945739	-0.0147894246	0.032197303	-0.0355730233	-0.0375468352	-0.0547249419	0.0481683354	-0.0254135654	-0.0992997596	0.0038487549	0.0227814884	-0.0249731877	-0.0222061535	-0.1252943624	-0.0477075608	-0.0687787345	0.0109984442	-0.011888822	0.0446404544	-0.043565921	-0.0609517055	-0.0626032722	-0.0014127471	0.057672525	-0.0228433216	-0.0502974125	-0.0282198755	0.0172711752	0.0425622244	-0.0954557628	0.0116816587	-0.0358255593	-0.1305783898	-0.0029049502	0.0456629198	-0.1723125689	-0.0686974338	-0.0097361979	-0.0374394994	0.029654631	-0.137661012	-0.030873754	-0.0102534176	-0.0334897514	-0.083235377	0.0198803611	0.1591466802	0.0641026174	-0.0552575852	0.1834530625	-0.0226936942	-0.0951103261	0.1014413551	0.0647104904	0.013011472	0.00305159	0.00506565	9.3122015281e-06	2.56608099225e-05	-0.00479435	-0.05004725	2.2985791922500003e-05	0.0025047272325625	-0.0118889	-0.00940932	0.00014134594321	8.853530286240001e-05	-0.00094433	-0.0005304169999999	8.917591489e-07	2.81342193889e-07	-0.000209972	0.000398937	1.5915072996900004e-07	4.4088240784e-08	0.0	-5.293960000000001e-23	0.0	2.802601248160001e-45	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.1231051139979	-0.153389644604772	543350.4720929019	0.0235283830719782	810.7892793168699	6.527363593002747	42.60647547525773	657379.2554551692	730.2141898119592	-0.5057826065640256	0.2558160451026999	533212.7630027359	729.9417367993689	571.5947009968451	0.958531	23.530804	0.03999133	0.0224651	0.0338432932	-0.0783002539	-0.0044318491	0.0091916051	0.0563510123	-0.0636170967	0.0125651019	0.0320564393	-0.0886640333	0.0697724796	0.0309628439	0.0475860161	0.0747163009	-0.0146240676	0.0759273528	-0.0508049835	0.0819202591	-0.1011522233	0.0681201704	0.1115662008	-0.0685497359	-0.0908008226	0.0062017739	-0.0907581481	0.017421123	-0.0569066684	-0.0015920658	0.0027259986	-0.0329589738	-0.0744845903	0.004364959	0.0167825652	0.0920251761	-0.2204707177	0.0403285379	0.0288086366	0.0406814952	0.1178423225	-0.0425109735	-0.0281178194	-0.0103702363	-0.0553364332	0.1163805657	0.1080792246	-0.0500605999	0.0851023094	-0.0538437078	-0.0809604519	0.1777490894	-0.1774469124	-0.1638164042	0.0693314727	0.0366062583	-0.1202519298	0.166568326	-0.0661250053	-0.1333307117	0.0608721216	0.0098066105	0.0567134294	-0.0776864101	-0.0062719181	0.066998037	0.0047176063	0.0248086668	-0.0761002696	0.1314524025	-0.0699640801	0.0603444024	0.0505993697	-0.0079539487	-0.0445688693	-0.1225394738	0.0420173436	0.0276748149	0.0754768471	-0.108323493	-0.0586057474	0.0129991323	0.1037108068	0.0990587858	-0.1049958739	-0.0140941297	0.0731573104	-0.1278974311	0.0648954771	0.138495591	0.0317722772	-0.092513262	-0.0191346821	-0.0515770862	0.1945003106	-0.082200181	-0.0359955744	0.1640349377	-0.2000818638	0.0017049796	-0.0753160289	-0.1217712512	0.0157961196	-0.0812003849	-0.1362332047	-0.130110031	-0.0205171649	0.1003129872	0.0607412226	0.0059244253	-0.0162313	-0.01928289	0.00026345509969	0.0003718298467521	0.00457724	0.0093715899999999	2.09511260176e-05	8.782669912809999e-05	-0.0118991	-1.0199999999998405e-05	0.0001415885808099	1.0403999999996744e-10	-0.0008667339999999	7.759600000009994e-05	7.512278267558267e-07	6.0211392160155115e-09	-0.000358909	-0.0001489369999999	2.218222996899999e-08	1.2881567028099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.5761537380997	-0.5469513758981748	542544.4302556127	0.2991558075969064	809.6520595459548	-1.1372197709150669	1.2932688073601173	655536.4575270063	730.1239443050808	-0.0902455068783183	0.0081442515117246	533080.9740476088	729.671779451698	564.376117600314	1.012865	24.864626	0.17190326	0.0906314	0.0502965747	-0.0397290843	0.0941606428	0.0107713275	0.0807875249	0.0863319203	-0.0272703418	0.0295240687	0.0073757438	-0.0016883845	0.0452534426	0.1028860589	-0.089288393	0.0063313388	0.1031155597	0.0257615956	0.0076868706	-0.0703324108	-0.0208677184	-0.0440371566	0.0361420797	0.0119608499	0.0879548677	0.1222742721	0.0508410842	0.0637884354	0.0935152624	-0.0331084724	-0.114572026	0.0708870136	0.1205255536	0.1256036375	0.0316711471	0.0855543033	0.0275464192	-0.020568602	0.2087121853	-0.0086244782	0.1546500752	0.1303559594	0.0754436586	-0.0254655681	0.0601478991	0.0145521558	0.0701654587	-0.0928087104	0.0738521355	0.0055910227	-0.0134570293	-0.0495416429	0.1524853365	-0.1174986694	0.0420751296	-0.0161099452	-0.1746960737	0.0934540661	-0.0444294426	0.0302653844	-0.011187991	0.1163409257	0.0613217419	0.0208230976	0.0869647124	0.0071321456	0.0592658398	-0.0108906876	0.0792404099	0.0454452808	0.0394981076	0.0219441965	0.0364005178	0.1010486314	0.0546022959	-0.0353275025	0.0170090667	-0.0122041523	0.1198541197	0.0312371356	0.0136789617	0.0032723978	-0.1214574759	-0.026141914	-0.0238971876	-0.1113111211	0.0686520205	-0.1344684164	0.0257151952	0.2367387868	0.0631163853	0.0206586666	-0.0712680142	0.0366406257	-0.1016301424	0.1166775575	-0.0988188886	0.1281777023	0.117231445	0.0347217659	0.0314801745	-0.02372331	0.0075523395	0.0933356969	-0.037080757	-0.0252067354	0.099141769	0.0566681795	-0.0011853914	-0.0162422	-1.0899999999997715e-05	0.0002638090608399	1.1880999999995024e-10	0.0364871	0.03190986	0.00133130846641	0.0010182391652196	0.0616125	0.0735116	0.00379610015625	0.00540395533456	0.000136027	0.0010027609999999	1.8503344729e-08	1.0055296231207995e-06	-0.000202542	0.0001563669999999	2.445063868899999e-08	4.1023261764e-08	-0.00017029	-0.00017029	2.89986841e-08	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.9106261169591	-0.6655276211406544	541564.4496318547	0.4429270145011384	805.5644812641059	-4.087578281848892	16.708296210242736	648934.1334743081	730.6440631776603	0.5201188725794736	0.2705236416133427	533840.7470567608	730.0077108876369	549.9196243041253	1.145057	28.109781	0.0746956949999999	0.0378488	0.0543797659	0.1340247758	0.0462338636	-0.0579751564	-0.0179822211	0.1078605872	0.000640277	0.0339878589	0.0754164097	0.078397362	0.0500133821	-0.0661078048	-0.0853084995	-0.0269178094	0.1437839784	0.0130492624	0.0017178724	-0.0609581281	0.0352985945	-0.1002984713	-0.0495134355	-0.0524010668	-0.0266687376	-0.1187062609	-0.0366360978	0.0909145127	-0.0331465827	-0.0289404818	0.0063215814	-0.0146834813	0.1716232584	-0.0403119738	-0.1892763375	-0.1578205499	0.0783132575	0.0257940852	-0.0598434304	0.0546558545	0.0051724393	-0.0492024185	-0.0148164771	-0.0244085272	-0.0497587212	0.0426615123	-0.0380516136	-0.064452229	0.0016431207	-0.1567933627	0.0227237619	0.1391160783	-0.0754804151	-0.0102950967	-0.1342106734	0.0667420285	-0.1184963491	0.020196261	0.0591432452	-0.0471871934	0.0576862484	-0.0129410895	0.1194613461	-0.0248790892	0.1046771281	-0.0594893219	0.017425594	-0.0512714011	0.0747180552	-0.0836565742	-0.0033381385	-0.023930874	-0.1188543143	0.08960398	0.0053707344	0.0364093579	0.0008096462	-0.1034813601	-0.1118503591	-0.0381910613	-0.0153040614	0.049958066	-0.0758359883	0.1001212501	-0.0375371632	-0.0075918306	-0.1210977114	0.0207760792	-0.0022916631	-0.1000684174	0.0528282755	0.019165131	0.0704569277	-0.1424626745	-0.0081404131	-0.0125410239	0.1385914136	0.1430772061	-0.073341671	0.1294812739	0.0417502142	0.081625387	0.0460614006	0.0163167212	-0.1167369323	0.0850529964	0.0979282008	0.0524983198	-0.0082906521	-0.0162173	2.489999999999784e-05	0.00026300081929	6.200099999998925e-10	0.0146594	-0.0218277	0.00021489800836	0.00047644848729	0.034897	-0.0267155	0.0012178006089999	0.00071371794025	4.21709e-05	-9.38561e-05	1.77838480681e-09	8.80896750721e-09	5.58638e-05	0.0002584058	6.677355747364001e-08	3.1207641504399997e-09	0.0	0.00017029	0.0	2.89986841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.2698388826223	1.3592127656631874	543566.8153260078	1.847459342341771	813.8310215593951	8.266540295289246	68.33568845364083	662320.9316524087	731.0358853462876	0.3918221686273	0.1535246118278003	534413.4656640305	730.7757717914382	575.0342037938827	1.058652	25.988638	0.113439005	0.054282	0.0431312876	0.0862317703	-0.0379744219	-0.0548353101	-0.0305626651	-0.0292444284	-0.0977189787	0.0444384343	0.1044683789	-0.0299769053	0.054182594	-0.0764904282	0.0543545355	-0.0814757389	0.1936346547	-0.0191848527	-0.0935417262	0.0626842803	0.0546504105	0.0728598171	-0.023424732	0.1309276419	-0.0544013125	0.0750622093	-0.1302622095	0.0074844712	0.065925476	0.0937333623	0.032057752	0.0793553338	0.0536283291	-0.0542008245	-0.0272857924	0.0919595448	-0.038404913	0.0164139281	0.0509818384	0.1406853917	0.0305092962	-0.1142356913	-0.0500457616	0.0679136258	0.1506964391	-0.0119668598	0.0937475711	-0.0573926025	-0.001069372	0.1353863048	0.0309054866	0.0371409385	-0.1073418312	0.0487484703	0.1492643688	0.0403720697	-0.0322954834	0.0977046836	0.0733981105	0.0029975549	0.0817934298	-0.0343376412	-0.0453364835	-0.053445811	0.1067275692	-0.153626667	-0.0527397159	-0.0352601188	-0.0701810244	0.0438825105	-0.0265918757	-0.0882150928	0.052215308	-0.1483487957	-0.0182728915	0.0335242847	-0.0288641565	0.0455039119	0.0199137615	-0.0361815227	0.0526493351	-0.000671758	-0.0933354641	0.1519614545	0.0610734157	0.1261265925	0.0946224776	-0.1470242969	0.0656169863	0.0108603955	0.1425479942	-0.0575569167	-0.0078022773	0.0530867388	0.0105076583	0.107567685	0.0511849186	0.0212875356	-0.0231388875	0.0677883385	0.0109543205	-0.0060659207	-0.1570734044	0.1139538373	0.0334606575	0.0107702626	0.0966728009	0.0482387676	-0.0153640485	-0.00243343	0.01378387	5.921581564899999e-06	0.0001899950721769	0.0564621	0.0418027	0.00318796873641	0.0017474657272899	0.0111122	-0.0237848	0.0001234809888399	0.00056571671104	-0.000224409	-0.0002665799	5.0359399281e-08	7.106484308401e-08	-0.000358909	-0.0004147728	1.7203647561984e-07	1.2881567028099998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.4402895931831	-0.8295492894391145	542344.3001360914	0.6881520236089398	805.617066990355	-8.213954569040084	67.46904966225446	649018.8586261423	730.7090485272031	-0.3268368190845194	0.1068223063092869	533935.7135995304	729.9037016273804	559.5038792663034	0.9735720000000002	23.900034	0.12526717	0.0548718	0.0452379481	-0.0435370705	-0.0007570787	0.0422130588	0.0698788386	-0.0497162718	0.0004217547	0.0219314495	0.0189440541	0.2254350716	0.0257736488	0.0146764171	0.0361909039	-0.0003086963	0.1304442315	-0.0083090993	0.0777294163	0.0291840728	-0.0196138766	0.0268232545	-0.0439617695	0.0135265765	-0.0068848417	-0.1367610163	-0.0330258625	-0.0438293463	0.1733557701	0.0642400172	0.0189201962	-0.0290584083	-0.0233059539	0.1708208394	0.1484696111	0.1161377685	-0.1184302044	0.1063640114	0.0632373909	0.0703878547	-0.0537851094	0.0622856033	0.0503857218	0.0949237406	-0.0073776994	0.1552136483	0.1741202642	0.033388776	-0.1242792673	0.2259176345	-0.0306146183	0.0171200018	-0.0822017499	-0.047843285	-0.0556583463	0.045151279	-0.0700658126	-0.1339729778	0.0859838864	0.1197839093	0.0214478944	0.0626025988	-0.0350870361	-0.0004624056	0.1401812438	-0.0789641514	0.0095317559	0.0045728206	0.0446081935	-0.0157270307	-0.0405998125	0.0310310391	-0.1357237109	-0.0111187601	0.0219083913	0.1624890487	-0.0797665429	0.0970286654	0.0071129816	-0.0788371836	0.0461381437	-0.0089557781	0.0245486697	-0.0813407036	-0.017437682	-0.0092362187	0.0859183691	-0.1687609847	0.0175056866	0.002280339	-0.0485058524	0.0691469955	0.0911264157	0.0947340244	0.1351260757	0.1572686406	-0.1748700012	-0.0854816874	-0.0223172695	-0.1396188468	0.0893708309	-0.0231714736	-0.1088491166	0.0071435481	-0.0687952616	-0.0480406447	0.0953761056	0.0438968002	-0.0223783947	-0.00690925	-0.00447582	4.77377355625e-05	2.0032964672400003e-05	0.0260419	-0.0304202	0.00067818055561	0.00092538856804	0.0437248	0.0326126	0.00191185813504	0.00106358167876	0.000278747	0.000503156	7.7699890009e-08	2.531659603360001e-07	-0.000245569	0.0001133399999999	1.2845955599999992e-08	6.0304133761e-08	-0.000538675	-0.000538675	2.90170755625e-07	2.90170755625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
736.4118321862868	-0.0284574068963365	542302.3865839639	0.0008098240072636	810.4772920507701	4.860225060415019	23.62178763788617	656873.4409299493	730.7275697810524	0.0185212538492578	0.0003430368441486	533962.7812381227	730.6802706118352	550.697525660599	0.962177	23.620291	0.076839405	0.0343976	0.0482871491	-0.0290105715	0.0956251552	0.0467204682	0.1113515971	0.0344473887	-0.0928125727	-0.0269308709	0.1802001646	-0.0134088721	0.0326740346	0.1187063116	-0.0356729705	-0.0458625996	0.1877374434	0.0495745299	-0.1504946819	0.1177293417	-0.0498186845	0.0164793338	0.0238772065	0.0316521068	0.0591074985	0.063576924	-0.0553626881	-0.0168513954	0.0127570517	0.1265883144	0.2545051417	-0.0566057224	0.0842758484	0.1368339129	0.0372660816	-0.0547108978	0.0598678269	-0.0930528108	0.0242064882	0.0560749008	0.1058065482	0.0348810048	-0.073619245	0.174720273	0.0765265861	0.024332071	0.0226671314	-0.0715229095	0.0128843673	-0.0417592343	0.0548738148	-0.0359679746	0.0810534933	-0.0083514434	-0.0370670093	0.0413807173	-0.0451249539	0.0533998002	-0.2525711562	0.0234347572	-0.0249593832	0.1397569001	0.0126436217	0.0119584184	0.1019937912	-0.1525305354	-0.0193902022	-0.0357217716	-0.1316857953	0.0475356507	-0.0362546935	-0.1035451991	-0.092135773	-0.0497262533	-0.0519894696	-0.1246979017	0.0163295418	0.2231481287	0.121303457	-0.1608912044	0.0237732864	-0.000982717	-0.0516488127	0.0248650217	-0.1513212942	0.0237233638	-0.0390193787	-0.0905316949	0.0198830474	0.0004729469	0.0009990205	0.1632882943	0.002915442	0.0657000766	-0.0486951372	-0.0630428892	0.0089717352	-0.0002776733	0.1149499063	0.0596055292	0.0326048602	0.1937215728	0.0786037287	0.0290718191	-0.0191670902	-0.0836279752	0.0940386689	0.0394798359	-0.0293067317	-0.0162195	-0.00931025	0.00026307218025	8.668075506250005e-05	0.00320204	-0.02283986	1.02530601616e-05	0.0005216592048196	0.0444376	0.0007127999999999	0.00197470029376	5.080838399999994e-07	0.000600602	0.000321855	3.60722762404e-07	1.03590641025e-07	6.33779e-05	0.0003089469	9.544818701961003e-08	4.016758208409999e-09	-0.000289947	0.000248728	8.406926280899998e-08	6.1865617984e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
735.9974001007968	-0.4144320854900343	541692.1729551323	0.1717539534836191	806.1998921229489	-4.277399927821193	18.29615014252475	649958.2660590544	731.5191548644532	0.7915850834008324	0.6266069442627028	535120.2739336039	730.7936792754805	549.6032536744104	1.009945	24.792955	0.04321837	0.0234539	0.0487344937	0.0725032608	0.0749066516	-0.0345282502	0.0374250236	0.0916041084	-0.0743264334	-0.0182022445	0.2132935961	0.0106517163	0.0316451673	-0.0407570401	-0.0988439339	-0.0635977762	0.194399181	-0.0204973877	-0.0537667421	-0.051945835	-0.0333223139	0.0474598823	-0.0306433674	-0.0774957605	-0.1058985294	-0.0400328515	0.0438496262	0.032233836	-0.0782973787	-0.1053923217	0.0168600632	-0.0464447279	0.0454799307	-0.1365714417	-0.0103568598	0.1203041548	-0.0594932347	-0.1464313909	0.065008648	-0.0078837786	-0.0837000184	-0.0293458405	-0.1552977446	0.0543766685	-0.0036413253	0.0500393619	0.0523922668	-0.0146548848	0.1136244532	0.0297674077	-0.2222430187	-0.0698701717	0.0737057179	-0.0186298635	0.0431829974	-0.1075850415	0.1158642359	-0.0648260194	-0.1160248448	-0.030346308	0.0366156152	0.0215044312	0.1130320111	-0.0199022642	0.1081717366	-0.1548957176	0.0026410088	-0.081776707	-0.0367748755	-0.027444869	0.0231341399	-0.1148331412	0.0348256576	-0.0289511018	-0.1321902745	0.0997464707	0.1083854757	0.0058736181	-0.0177053168	0.0276917641	-0.148323402	0.0501727722	0.0189101781	-0.0425433182	0.0223597485	0.0112436176	0.1369197354	0.0445299257	-0.0949012691	-0.078553787	0.1807605378	-0.006343989	0.0301291021	0.023690959	-0.0808644912	-0.0546605772	-0.0884165085	0.0619837353	0.2136305145	-0.0738450595	0.1314690577	0.0924143877	-0.0349848148	-0.0842638334	0.0213751807	0.0658164799	0.092661062	0.034995421	-0.0361224311	-0.00663709	0.00958241	4.40509636681e-05	9.182258140810004e-05	-0.0010599	-0.00426194	1.1233880099999998e-06	1.8164132563600004e-05	0.0244722	-0.0199654	0.0005988885728399	0.00039861719716	0.000600028	-5.740000000000389e-07	3.60033600784e-07	3.294760000000446e-13	-3.51555e-05	-9.85334e-05	9.708830915559995e-09	1.23590918025e-09	-0.000379012	-8.906500000000004e-05	1.4365009614400004e-07	7.932574225000008e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
738.1196133922437	2.122213291446883	544820.5636743152	4.503789254393813	813.4100151047303	7.21012298178141	51.98587341241245	661635.8526726776	731.197232723389	-0.3219221410641921	0.1036338649073536	534649.3931423419	730.7180951075409	576.5601906690046	1.122751	27.562208	0.177078552	0.0845164	0.05045011	0.0954592009	-0.0096217658	-0.0707777411	-0.0325010812	-0.0257452997	-0.0480975626	0.0904522358	0.1821802328	0.0116637298	0.0298309348	-0.1120056357	0.0897441638	0.0049016336	0.1005819571	0.0116475639	0.0364276447	0.0494120386	-0.0117545107	0.0166058744	-0.0688929956	0.0667274882	0.122934108	-0.0241751716	-0.0339893525	-0.0029007226	-0.0748382056	-0.0154714245	-0.1818897455	-0.0565240494	-0.112969824	-0.0255259534	0.0206206903	-0.0587936627	-0.0169409055	-0.1096557607	-0.0808868052	0.0102184569	0.013041543	0.086406535	0.0855914001	-0.0895915395	0.0572280359	-0.1164264406	-0.0995944031	-0.0009337439	0.0028735757	0.0351631337	0.0130427471	0.0301186215	0.1082691612	0.0011059158	0.0972466739	0.1335110191	-0.084708764	0.116574208	-0.0437634008	0.1032501511	0.0795549838	-0.0703557344	-0.0547712866	-0.0171560062	0.0296160486	-0.1652996269	-0.0900839055	0.0460488937	0.0270355932	0.0931547181	0.0818806781	0.0060192146	-0.0067749541	-0.019230452	-0.0311640229	-0.0765516272	-0.0521276758	-0.0189091781	-0.0824056718	0.0608587276	0.1287777946	0.0318458859	0.0194073739	0.0199698534	0.050452408	0.1298264518	0.0166524909	0.1061379479	-0.013840688	0.0522326712	-0.0474013554	-0.0441317298	0.0199500583	-0.0598353449	-0.0910618225	0.0037947797	-0.175338149	0.0975401771	-0.1073224025	0.0215531445	0.0258487297	-0.0402988395	0.0548254064	-0.0659132119	-0.0521995633	-0.0874804716	0.0912438734	0.030451217	-0.0427992974	0.000583997	0.007221087	3.4105249600900004e-07	5.2144097461569e-05	0.0686586	0.0697185	0.00471400335396	0.00486066924225	-0.00866809	-0.03314029	7.513578424809999e-05	0.0010982788212841	-0.00031689	-0.000916918	1.0041927210000001e-07	8.407386187239999e-07	-0.000358909	-0.0003237535	1.0481632876225e-07	1.2881567028099998e-07	-0.00027971	9.9302e-05	7.823768410000003e-08	9.860887204e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0
737.5088921731664	-0.610721219077277	543919.3660344911	0.3729804074312354	805.0154307036557	-8.394584401074553	70.46904726676422	648049.8436709923	730.0987270706975	-1.0985056526915289	1.2067146689952415	533044.1512702528	729.2237196156786	561.6300635675577	1.152796	28.29977	0.162147202	0.0788812	0.063957766	-0.0837772171	-0.0447556126	0.0317642711	0.0913594341	-0.1330962401	-0.011900922	-0.0185596646	0.0537013503	0.1718005014	0.0611832192	0.0431382274	0.0921093413	0.0425139171	0.1034681744	-0.0437473404	-0.0484980535	-0.1238219453	0.0895516637	0.0956750844	0.087786629	-0.0475519395	-0.0484649195	-0.0651747522	0.0956719611	-0.0711172831	0.0562103088	0.019278277	-0.0083940628	0.0348634063	0.1105002589	0.170711593	0.0025843425	-0.1184890945	0.0518240049	-0.056227216	-0.0061747917	-0.1210832267	-0.1556327648	0.0481079539	0.0113677113	-0.154381965	0.055398496	-0.1398966581	0.053158985	-0.0334733426	-0.0425765815	0.0061167372	-0.0230766837	0.1090410763	-0.1164862793	-0.0306673069	0.024234308	-0.07298669	0.0395894459	0.0217647413	-0.0842197451	0.0945116114	0.0402009026	0.0545015778	-0.1019628401	0.0287446588	0.0858191937	-0.0689089564	-0.0538854811	-0.1148144135	0.1721375558	-0.0364765001	-0.1197049707	-0.0162024529	0.0071218447	0.0429610175	-0.0300778867	0.0740809889	0.0740255296	0.117526444	-0.0376794474	-0.0597369206	-0.0392739157	-0.0312284857	0.0343579258	-0.0154872516	0.2093920066	-0.1729686388	-0.0772181903	0.038054035	0.0109924392	-0.0106815327	-0.1406835515	-0.0175170574	-0.099598081	-0.0742278045	-0.1456630888	0.0820091065	-0.0036162445	-0.0020895833	-0.0169259867	0.0241187332	-0.0325444354	-0.0377539899	0.1107458808	-0.1035581935	-0.0780089691	0.0428885617	0.0897877085	0.0258549876	-0.0493116688	-0.00641607	-0.007000067	4.1165954244900006e-05	4.900093800448901e-05	0.0423408	-0.0263178	0.0017927433446399	0.00069262659684	0.0624171	0.07108519	0.00389589437241	0.0050531042373361	0.000444751	0.000761641	1.9780345200100001e-07	5.80097012881e-07	-9.22261e-05	0.0002666828999999	7.111976915240997e-08	8.50565352121e-09	-0.000153151	0.000126559	2.3455228801e-08	1.6017180481000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
