global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
751.5181244361448	-1.3649719728923628	1.8631484867816688	564779.4913560209	750.816934519168	-1.7855234618299392	563726.0691607605	3.18809403274517	745.3139547107785	1.083923308854537	1.174889739478168	555492.8910866204	738.2563688859818	566.4603169136374	0.974667	27.100647	0.17156645	0.119591	0.0665936794	0.044285927	-0.0301798278	-0.047334515	-0.0065195058	0.0238024001	0.0578802205	0.0212284688	-0.0116999348	-0.0084071675	-0.0707963257	-0.0476434199	0.0003631601	0.0143323606	-0.0737540338	0.050762009	0.0185783857	0.06053434	0.0703106068	-0.0051015766	0.156321119	0.009823791	0.1120446675	-0.1024520108	0.0764278282	-0.0509740001	-0.0539004879	0.0802736578	-0.1470923149	-0.0855035919	0.0405334264	-0.0607202835	0.0468685162	0.0158054085	-0.1631323372	-0.0153235066	0.050005846	-0.0975280798	-0.0296236433	0.016661343	0.012995596	-0.1654040901	0.0771009514	0.0833803689	0.0384781038	0.1017702787	0.0003135607	0.0916415292	-0.0828244316	-0.0757507763	-0.1657232543	0.0647347849	-0.0014092158	-0.0052047493	0.0253503775	-0.0522757078	-0.0344601702	0.112402797	-0.0382935467	0.0761351298	-0.0154793844	-0.010522365	-0.1248008324	0.0005578833	-0.0196488785	0.0464806808	-0.0610101103	0.0320261952	0.1210107559	-0.0522736962	-0.0775888054	0.0006739791	0.1167754955	-0.0900426076	0.1120561456	-0.061311289	0.0200178246	0.0053338693	-0.0553645509	0.156423456	0.123927527	-0.0625255325	-0.1597940876	-0.0511084801	-0.1485648852	-0.0169443412	-0.163413886	-0.0031078216	-0.0083453189	0.0835859703	0.0071079182	-0.0732270951	-0.0371685	0.0171252	0.00138149739225	0.00029327247504	0.0236788	-0.1173912	0.01378069383744	0.00056068556944	-0.0143217	0.0027338	0.00020511109089	7.473662440000008e-06	-0.00143299	0.0004936399999999	2.436804495999998e-07	2.0534603401000003e-06	0.000351967	0.000104812	1.0985555344000004e-08	1.23880769089e-07	0.000175038	-8.7873e-05	7.721664129000001e-09	3.0638301444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.0693856696845	-0.4487387664603375	0.2013664805243453	564105.2220902373	753.8881294762327	3.0711949570647903	568347.3117651731	9.432238464300198	743.8752999081612	-1.4386548026172932	2.069727641093803	553350.4618134567	737.3046190523572	568.3168192384823	0.90137	25.062616	0.15142959	0.11563	0.0647162796	0.0381475645	0.0297111828	0.065914747	0.0402743348	0.0601253263	0.0328269856	-0.0182493422	-0.0141052195	-0.0604941889	-0.0148131302	-0.0147585907	-0.0360335932	0.0256841762	-0.1217092059	-0.0494242818	0.0577942147	0.114946032	-0.0155148146	-0.0732381833	0.0844998053	-0.0295973851	0.0528855839	-0.1465300908	-0.0177731875	0.0385652901	-0.0998295286	-0.0323226689	-0.0560037933	-0.0696903091	0.1042598457	-0.0172476661	-0.0775328665	-0.0914750733	-0.1380625991	-0.0338606647	-0.0605965281	0.0199638906	0.0791107169	0.021288028	0.1098350286	-0.1259003772	0.0947625514	-0.0229016441	-0.050015174	0.099309988	-0.1431469832	0.0739868984	-0.0189713841	-0.0823474465	-0.0549046018	-0.010629345	-0.0321600246	0.0047872495	0.0583512201	-0.1019540819	-0.0347910004	0.0561179366	-0.0143394859	-0.057467522	-0.110216129	-0.0267336534	-0.159422839	0.0214785589	0.0307909124	-0.1290826175	-0.0915208944	-0.034977648	-0.0297755981	-0.0270460832	-0.0110330492	0.0290785248	0.0825616209	0.0544902187	0.0393268938	-0.1777852634	-0.0989518675	0.1409409716	0.0900568165	0.0804206078	0.0172812635	0.0368523542	-0.0330524495	0.0139383058	-0.0506149008	-0.0815269603	-0.0801644035	-0.0837009546	-0.014978793	0.0819445778	0.0023706562	-0.0785574968	-0.0330076	0.0041609	0.0010895016577599	1.731308881000002e-05	0.137886	0.1142072	0.01304328453184	0.019012548996	-0.00675501	0.00756669	4.56301601001e-05	5.72547975561e-05	-0.00189087	-0.0004578799999999	2.0965409439999998e-07	3.5753893569e-06	0.000299952	-5.201500000000004e-05	2.7055602250000037e-09	8.9971202304e-08	0.000175037	-9.999999999886402e-10	9.999999999772805e-19	3.0637951369000004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.2021746111448	0.1327889414602623	0.0176329029741369	564304.7071405128	750.235641952379	-3.652487523853779	562853.5184556982	13.340665111907509	743.8508792066935	-0.0244207014676476	0.0005963706601719	553314.130496571	736.6081366682769	558.0343034969122	0.879353	24.450436	0.205717675	0.151818	0.0556922452	0.0278548657	-0.0374370322	0.0023409952	0.01162285	0.0353148206	0.0524084287	0.0046553361	-0.0559537254	0.027430627	-0.0759279964	-0.1264707603	-0.0307008578	0.0368721268	-0.0897748275	-0.0089961644	0.071521235	0.0586052391	-0.0775566946	-0.0832953159	0.0942971587	0.0005177765	0.0808968713	0.0018326106	0.0319535058	0.0002517444	-0.1144706219	-0.0130283372	0.0042873546	-0.0985929148	0.0104056363	-0.0055255758	-0.0766604502	0.08807759	-0.0514873021	0.0015391388	0.0140586359	-0.0073918689	0.0112525127	0.0755996268	0.0559504701	0.1002119151	0.0251439485	-0.0068871456	-0.0591575255	0.091697267	0.0897314387	0.0046787998	-0.1455349995	0.1824424721	-0.0049581722	-0.0384705541	-0.0303748579	-0.0245832419	0.0399423768	-0.0708603586	-0.0679218092	0.1084667381	0.0838743555	0.0236639831	-0.032937477	-0.1093950853	-0.0858886149	-0.0239082259	0.0483149279	-0.0314303105	-0.0830029767	-0.024753937	0.0698392221	-0.0339289526	-0.0414439715	0.1283501949	0.0313455499	-0.036052914	0.0486468045	-0.0663199067	0.0179972194	-0.0693408233	-0.0622215617	0.066451579	0.0864576427	0.0281204238	0.0677739846	-0.037044928	-0.0302595926	-0.1041106293	-0.0130552606	-0.0275223996	0.0753937596	0.0802681812	-0.0023706562	-0.0835859703	-0.032968	3.9600000000000746e-05	0.0010868890239999	1.568160000000059e-09	-0.0122261	-0.1501121	0.02253364256641	0.00014947752121	-0.00274936	0.0040056499999999	7.558980409600001e-06	1.6045231922499996e-05	-0.0013868	0.0005040699999999	2.540865649e-07	1.9232142400000005e-06	0.000611958	0.000312006	9.734774403600003e-08	3.74492593764e-07	-4.00935e-05	-0.0002151305	4.6281132030250007e-08	1.6074887422499999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.3285492665075	1.1263746553627243	1.268719864243496	565998.2460414477	754.8621261492605	4.626484196881506	569816.829494582	21.40435602399432	744.095473623802	0.2445944171084875	0.0598264288806407	553678.0738674303	737.2435431173051	575.4880986500347	0.885254	24.614532	0.1726958749999999	0.139015	0.0535006797	0.0501042026	0.0467886367	0.0063870744	0.0045001829	0.0747330107	0.0783563467	0.0074093568	-0.033320435	-0.064122447	-0.0795396659	0.0095725795	-0.0230014476	0.0418857827	-0.1278017496	-0.0728348593	-0.0205530701	0.0995571474	-0.0493812925	-0.0379836236	0.0085206415	0.0437097551	0.0841206403	-0.1023863623	-0.0017667852	0.0502802	-0.2094920633	-0.0537358002	0.000526155	0.0797581788	0.0919914126	-0.0820430369	-0.0012976506	-0.036368643	-0.0829787974	-0.0371575127	-0.0185718658	0.060237503	-0.0391782487	0.037016174	0.0558569202	0.1148424615	0.1115396882	-0.2222447184	0.027269481	-0.007560027	-0.0056575786	-0.0514922868	0.2493307739	-0.0608725452	-0.1731802311	-0.0641579039	-0.0296573193	-0.017124025	0.0916855441	-0.0796009752	-0.0741010985	0.0587904567	-0.0243873677	-0.0602597033	-0.0643003394	-0.0661112483	-0.1142678753	0.0370109833	-0.0227289326	-0.1817260543	-0.0690259924	0.0362967705	0.0749177998	0.0208183172	-0.0529693183	0.0770555026	0.1085942692	0.1073811044	0.0783553766	-0.0793131598	0.1209230406	0.0733612848	0.1035455008	0.060171534	-0.1024394872	-0.0519100635	0.1394614395	0.0501100279	-0.0027663696	-0.0422398353	0.0439373986	0.0717780417	-0.0052304272	0.0785574968	-0.0071079182	-0.0882931893	-0.0361657	-0.0031977	0.00130795785649	1.022528529000003e-05	0.126506	0.1387321	0.01924659557041	0.016003768036	-0.00871846	-0.0059691	7.601154477160001e-05	3.563015481000001e-05	-0.00159651	-0.0002097099999999	4.397828409999995e-08	2.5488441801e-06	0.00054086	-7.109800000000002e-05	5.054925604000002e-09	2.925295396e-07	0.000175038	0.0002151315	4.628156229225e-08	3.0638301444e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8730498695415	-0.4554993969659335	0.2074797006363291	565313.0831201262	745.4467907003127	-9.415335448947758	555690.9177653958	88.64854161621227	746.2751718862892	2.179698262487136	4.75108451548944	556926.6321739105	739.2069288596786	571.7870809285121	0.950337	26.42416	0.14118629	0.105964	0.0612513989	0.0567497055	-0.0560532179	-0.0282952354	0.0344607068	0.0025914069	0.013203187	0.0333637565	-0.0807845967	0.0332099656	-0.0788567914	0.0173681346	0.0437019417	-0.0344660432	-0.0152009849	-0.0063059932	0.0866223857	-0.0353105856	-0.0880318587	0.0051474233	0.1009502364	-0.0426355316	0.0697252884	-0.0269402646	-0.0893395073	0.0677282846	-0.1291452012	0.0490335443	0.0594587715	0.0080427678	0.0705527653	0.1012579512	-0.0514943429	-0.0890983829	0.0705724913	0.0489473442	0.067147778	-0.1008986579	-0.0619874151	0.1042311063	-0.0051740903	0.0628241931	-0.0360777101	0.0683774387	-0.1611985897	-0.0120215317	0.1223078711	-0.1132894143	-0.0577115275	0.0957534485	-0.0077328998	-0.02113871	0.0369204064	0.0390962106	-0.0140624986	-0.0090727783	-0.0006983406	0.0186501353	0.1123826043	0.038730479	-0.030506194	-0.0310026819	-0.0774471647	0.023548238	0.0145429628	-0.1717258225	-0.0885728792	0.0724486444	0.0540998803	-0.1078466136	0.0170552877	0.041668564	-0.0406326663	-0.0296325842	0.0271542147	-0.1490257866	0.0009532069	-0.0998138122	-0.0394280081	-0.1830231613	-0.0634596565	0.0404806825	0.0043815825	-0.0878078425	0.0993761862	-0.0552157844	0.0838755345	-0.0224256505	0.0159902506	0.0768132552	-0.0118330366	-0.092661062	-0.0394712	-0.0033054999999999	0.0015579756294399	1.0926330249999971e-05	0.0225242	-0.1039818	0.01081221473124	0.00050733958564	-0.0102853	-0.00156684	0.00010578739609	2.4549875856e-06	-0.00147587	0.0001206399999999	1.4554009599999996e-08	2.1781922569e-06	0.0007337809999999	0.0001929209999999	3.7218512240961425e-08	5.384345559608533e-07	-0.000158044	-0.000333082	1.10943618724e-07	2.4977905936e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.0811468751378	2.2080970055963007	4.87569238612335	568638.3760725232	750.9220257987113	5.475235098398571	563883.8888296403	29.978199382735607	747.9977783234801	1.7226064371909615	2.967372937451738	559500.6763768621	741.9511070610274	585.3095621851984	1.208056	33.590042	0.4492193400000001	0.242847	0.0742552276	0.0593761356	0.1131548756	-0.0632775438	0.0724133724	0.09645097	-0.0010531738	0.0527902211	-0.004451411	-0.0694396693	0.0806326412	0.2110165501	0.0900619209	-0.1212275411	0.0944361369	-0.1420691711	-0.0050925514	-0.1006018755	0.0425176737	0.0488940694	-0.0025515154	-0.1796270091	-0.0233694945	0.0021447075	-0.0745770454	0.075676548	0.0704345509	-0.0297954663	-0.1904471968	0.0749117258	0.0122421999	0.1111764551	-0.0312519899	-0.0959559647	0.1743585715	0.1100062876	-0.0218425754	0.031385245	-0.062483437	0.0422349278	-0.0366909071	0.0028227085	-0.0319470578	-0.0395724713	0.0735843697	0.0881378541	0.0888707332	-0.0596626544	0.0385591916	-0.1100594992	0.0855589306	-0.139397154	0.1006366156	0.1319750997	0.0476898137	0.0604868691	0.1502185193	-0.1631754811	0.0274897542	0.01959235	-0.0341659323	0.1163860815	-0.0270498851	0.1421982428	0.0842764929	-0.1078332963	0.0754525066	-0.0736632323	-0.067558407	0.0181615788	-0.1393229996	-0.0881895632	0.0285057871	0.020756702	-0.1818851645	0.0262267654	-0.0470766344	-0.0872456299	0.0110057879	-0.1355401011	-0.0563522184	0.0854890575	-0.0617554394	-0.053930913	-0.183642129	-0.0368618428	0.0951543803	-0.0335249883	-0.1532639609	0.0750362016	-0.0165379384	-0.0966728009	-0.126315	-0.0868438	0.015955479225	0.00754184559844	0.229491	0.2069668	0.04283525630224	0.052666119081	-0.00761836	0.00266694	5.80394090896e-05	7.112568963600002e-06	-0.00332819	-0.00185232	3.4310893824e-06	1.10768486761e-05	-0.000107732	-0.0008415129999999	7.081441291688318e-07	1.1606183824e-08	-0.000519047	-0.000361003	1.3032316600900006e-07	2.694097882090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.8408815124609	-2.24026536267695	5.018788895210089	565264.7111134343	756.0535034142201	5.131477615508857	571616.9000249162	26.33206251846846	747.4064156848266	-0.5913626386535498	0.3497097703952889	558616.3502068397	741.2740980095182	579.2724730408316	1.353636	37.63789	0.4177087900000001	0.323054	0.0677705872	0.0002393674	-0.1495776188	-0.0864796354	0.0919219964	0.0071461151	-0.0993992424	-0.0610865187	-0.1007481583	-0.0282525018	-0.0860736284	-0.0397434033	0.0821406209	-0.06655163	0.0216604632	0.0657257996	0.0442411492	-0.0874744987	-0.0929764282	-0.1151029013	0.0308066158	-0.0812412736	0.0214104623	-0.0106599912	-0.011207056	0.0088427956	-0.0025073941	-0.1198081725	0.0383275511	0.0904516357	0.0534615937	-0.0847338212	0.0566695046	0.028846441	-0.0596344091	0.0476057199	-0.0454261028	-0.0488667003	0.024862202	-0.0626250174	-0.1258215433	-0.0115076355	-0.0186128637	-0.033154073	0.0618535312	0.0833455667	0.0262776936	0.0304029238	-0.0438313989	-0.0230748845	0.0131544259	-0.0608558726	0.0881199241	0.054905717	-0.1155291021	-0.0026951555	0.0180632642	0.01730276	0.1067309756	-0.0095324052	-0.0589422816	-0.0717742507	0.0043175055	0.1076413338	0.0861692689	0.0586877313	0.0410211869	-0.0326497846	0.0347058095	-0.0013097239	0.0337668329	-0.0681154436	0.0521763961	0.0644495563	0.0013355396	0.0598614418	-0.0491150098	-0.0765078859	-0.0081563288	0.0621226478	0.0052100951	-0.1366903326	-0.0048934948	-0.0995514242	-0.100277475	0.0785012399	0.1182351484	-0.0426222316	0.0639359794	0.0732270951	-0.0212145853	-0.1003129872	-0.0883536999999999	0.0379613000000001	0.0078063763036899	0.00144106029769	-0.0903703	-0.3198613	0.10231125123769	0.00816679112209	-0.0348819	-0.02726354	0.00121674694761	0.0007433006133315	-0.00275596	0.00057223	3.274471729e-07	7.5953155216e-06	-0.000187955	-8.022300000000001e-05	6.435729729000001e-09	3.5327082025000014e-08	-0.000519047	0.0	0.0	2.694097882090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
750.9539519371942	-0.886929575266663	0.7866440714827033	563931.8379300898	745.289050951957	-10.76445246226308	555455.7694688688	115.87343681232169	744.7047285155285	-2.7016871692981117	7.299113560750041	554585.132673387	737.8429881747606	562.6569044604573	1.275515	35.465748	0.23905715	0.190096	0.0695082822	-0.0096001368	0.116705145	-0.1011437178	0.018061847	0.0312811903	0.059443906	0.0039402512	0.0748534654	-0.0525618621	-0.04433915	0.0918054772	0.0211048787	-0.0705736598	-0.0433317696	-0.0876709581	0.0701021034	0.0032008501	0.1359293529	-0.0519925571	0.0145232406	0.0001421789	0.0297712798	-0.0392721068	-0.0151624941	0.0556818856	0.0444470459	-0.0693527506	0.1166810241	0.1251788526	-0.0650977343	0.0625781235	-0.0954763115	0.0052604534	0.038078971	-0.0583915289	0.0465556056	0.0826082404	0.1065997602	0.0340929711	-0.0975816449	0.0994025292	-0.076429641	-0.0778009293	0.1367142432	-0.0190406115	-0.076466938	-0.0670722801	0.1285068024	0.134847298	-0.0933702301	-0.1778434811	0.0191258722	0.0763669653	0.0949263759	-0.0489194843	0.1182105353	0.017422285	-0.0754366375	-0.0159018144	-0.0290203314	-0.0196192426	-0.0490365338	0.0041582859	0.0352701044	-0.0424533817	0.0719747707	-0.1226111735	-0.0140984786	0.0270507581	0.0817693901	0.0099511058	-0.0848500304	0.005343571	-0.027977588	0.0108978649	0.0304334462	0.0073216433	-0.1252469154	-0.0083630799	-0.2362598478	0.022602052	0.2072253276	0.0466158126	0.013098382	0.0697022705	0.1005681254	0.0192910048	-0.1324048464	0.0713867084	-0.0258549876	-0.1035676303	-0.0743313	0.0140223999999998	0.00552514215969	0.0001966277017599	0.0989516	0.1893219	0.0358427818196099	0.00979141914256	-0.0299959	0.004886	0.0008997540168099	2.3872996000000013e-05	-0.00312292	-0.0003669599999999	1.3465964159999998e-07	9.7526293264e-06	-0.000135773	5.218200000000001e-05	2.722961124000001e-09	1.8434307529e-08	-0.000321652	0.000197395	3.8964786025e-08	1.0346000910400001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.5135425905174	-1.4404093466768018	2.074779085993891	561770.5505265874	752.8165480436292	7.527497091672103	566732.7550083258	56.66321246513197	743.8589716130554	-0.8457569024731129	0.7153047380809145	553326.1696492323	737.414139284476	568.2483312652719	1.406736	39.114346	0.11328372	0.0720724999999999	0.0681198271	0.0059524325	-0.2300399183	0.0325082674	0.125161946	0.0186720095	-0.0827808855	-0.0398431498	-0.1777191319	0.0177809013	-0.0880790237	-0.0231383149	0.0019746475	-0.0587120406	0.0553990879	0.0778966021	-0.0065746653	-0.0927853895	-0.2163188961	-0.1317428472	-0.0191685181	-0.1122835445	0.0440080585	-0.0174125392	-0.0424450999	0.1311613904	0.0185970074	0.1022007733	-0.0537799453	0.0719916787	0.0959697476	-0.0362158863	-0.0328524569	-0.0476641064	-0.1388937545	0.0648642067	0.0099531836	-0.011505473	0.076511619	-0.0954362277	0.0010138648	0.0103381957	-0.0635168963	0.0165619633	-0.081846953	-0.0292484001	0.1023704912	-0.1247383159	0.013098786	0.1298063712	0.1034422157	-0.0456134033	0.0070434355	0.057538528	-0.1535395676	0.0188586687	-0.0454152852	-0.0409065296	0.1662790174	-0.1306772535	-0.0601333365	-0.0367474429	-0.0146498075	0.1360109677	0.0831334612	-0.034975797	-0.0081272798	0.0683818138	-0.0468459661	0.0305877616	0.0219898175	-0.074902377	0.1147001613	-0.078095597	-0.0020820985	-0.1645124788	-0.0752013537	0.0152282487	-0.0711665085	0.0492489615	-0.1023466397	0.0337546335	0.041351259	-0.0231506684	0.0365879438	0.1785698241	0.1466069323	0.0633410815	0.0501659178	0.0695158277	-0.030451217	-0.1064242213	-0.0782824	-0.0039510999999999	0.00612813414976	1.5611191209999992e-05	0.0290778	-0.0698738	0.00488234792644	0.00084551845284	-0.0142413	0.0157546	0.00020281462569	0.00024820742116	-0.0029075	0.00021542	4.6405776400000014e-08	8.45355625e-06	-9.04946e-05	4.52784e-05	2.05013350656e-09	8.189272629160002e-09	-0.000108266	0.000213386	4.553358499600001e-08	1.1721526756e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
749.8344839090666	0.3209413185492167	0.1030033299521097	562251.7532591764	746.9280430308621	-5.888505012767041	557901.5014659134	34.67449128538257	742.7880334597991	-1.070938153256293	1.146908528099999	551734.0626510755	736.2888080101112	559.4597362643212	1.456629	40.501617	0.0356106749999999	0.0237895	0.0699742569	-0.0111234681	0.156569359	-0.1136700658	0.0157532252	0.0360141501	0.0657810616	-0.0225067822	0.0553930666	-0.0807693837	0.0943430215	0.0655213755	-0.0173657388	-0.0991357975	0.0450977902	-0.1088292443	0.0654766539	0.0457900098	0.0956828256	-0.14150924	0.0198886085	-0.0025830509	-0.1087633992	-0.0477214109	-0.0863955904	0.0158821624	0.0803480013	-0.0875095676	-0.0590374055	0.0103805772	-0.0165045994	0.0466601015	0.0371905546	-0.0943710483	0.0766543432	0.0154419452	-0.0015099443	0.0771515616	0.0879982989	-0.0130220449	0.1361652542	0.0182266141	0.1098867874	-0.105252652	-0.1155540521	0.026104223	0.0529672895	0.0233692848	-0.0971218481	0.0734638726	0.1237231655	-0.0399304711	-0.0190062355	0.1040910123	0.0714614759	0.0426236651	0.1159413	0.0033410561	-0.0893266903	-0.0548834894	-0.2073107554	-0.0630380875	0.0424169208	0.0030321197	-0.032738546	-0.0659528166	0.0591022968	-0.1285005215	-0.0201505289	-0.0448676664	0.0057232216	-0.0704290661	-0.0132248981	0.0272659535	0.0342013193	-0.0795449596	-0.003432043	0.0757120762	-0.083202172	-0.0107652772	-0.163612878	0.0480631421	-0.1254827672	0.1428695697	-0.061780788	-0.1369920778	0.0556524801	0.0409036203	0.1304096963	0.0676152521	-0.034995421	-0.108871781	-0.0782844	-2.000000000002e-06	0.00612844728336	4.000000000008001e-12	0.0453377	0.0162599	0.00026438434801	0.00205550704129	-0.0308989	-0.0166576	0.00095474202121	0.00027747563776	-0.00286344	4.4059999999999846e-05	1.9412835999999864e-09	8.199288633600001e-06	-9.73851e-05	-6.890499999999991e-06	4.747899024999988e-11	9.48385770201e-09	-0.000111139	-2.8729999999999977e-06	8.254128999999987e-12	1.2351877321e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
746.5842137202397	-3.250270188826903	10.564256300376872	557387.9881762686	745.8014480615112	-1.12659496935089	556219.799930647	1.269216224966733	744.1631686117717	1.3751351519725858	1.8909966861906669	553778.8215183121	737.6950418412183	567.6344533890116	1.354517	37.662384	0.1313440599999999	0.0856207999999999	0.0594987783	0.0052850085	-0.1373442432	-0.1331521493	0.1912079906	0.0208348567	-0.1000656214	0.141014871	0.0516075043	0.094921925	-0.0799405755	-0.0161975178	0.0180352989	-0.026939991	-0.005079461	0.1313074955	0.12062648	-0.0608891908	-0.0482577523	0.0233959835	-0.1340424119	0.0286175216	-0.0250008198	-0.0073011623	-0.0924288173	-0.0715623559	-0.2004821867	0.0342019497	0.1002294504	-0.0531394898	0.0396447417	0.0824531583	0.0889484124	-0.1327065876	-0.0797685098	-0.1638685629	-0.1205982672	0.1062022424	-0.2359028585	0.0093724605	0.0681046398	0.1304858585	0.0011023897	0.1860757556	-0.0089805087	0.2040802656	-0.037912082	0.0438373006	0.0028850466	0.0279677864	0.1359280349	0.0403856817	0.0276580645	0.0295126177	-0.1115297212	-0.1152022385	0.1015268358	0.0338804891	0.1263136649	-0.0718007823	0.1359197374	0.0262490746	-0.0323882776	-0.0380133924	-0.0335467306	-0.1092021702	-0.0574571391	0.1027573175	-0.1593930606	-0.1709878745	-0.0400224126	-0.0435510538	-0.0181996884	-0.011280188	0.1895413989	0.0252920134	0.1489574203	-0.1163959569	0.2282852111	-0.0752424548	0.0602344193	0.1383672661	-0.0008079687	0.0461952031	-0.043277874	-0.0161220521	-0.0911195161	0.0026139326	0.0452054272	0.0656857936	-0.0394798359	-0.1109009027	-0.0819151	-0.0036307	0.00671008360801	1.3181982490000004e-05	0.127645	0.0823073	0.00677449163329	0.016293246025	-0.01419	0.0167089	0.0002013560999999	0.0002791873392099	-0.00307356	-0.0002101199999999	4.4150414399999935e-08	9.4467710736e-06	0.000166732	0.0002641171	6.975784251241e-08	2.7799559824e-08	-1.14329e-05	9.97061e-05	9.941306377209996e-09	1.3071120241e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
