global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
707.2390838087675	n/a	n/a	500187.1216666649	755.3192166752285	n/a	570507.1190788808	n/a	696.9591720010105	n/a	n/a	485752.0874363342	698.2257773432669	512.838981627043	n/a	n/a	n/a	n/a	-0.1045604256	-0.0318671837	0.1789862166	-0.1189250094	-0.0732249297	0.0996524274	-0.0695680237	0.1296247081	-0.2000430685	0.0074311498	-0.0861509884	0.0734479535	-0.0235310715	0.015454134	-0.0740265269	0.0583438844	-0.0257554547	-0.0277870709	-0.1530326922	0.0529785476	-0.1244373197	0.1113461412	-0.1017392658	0.0252360133	-0.113474005	0.0165777882	-0.0037904362	0.1195985744	-0.0555086331	0.0242478737	-0.1112036213	0.0953376695	-0.0033671768	0.0728787927	-0.0743587242	0.0491185311	-0.0657831659	0.0427451221	-0.0399468107	0.0954638437	-0.0078246606	-0.1057364405	0.1088454435	-0.1979060957	0.0744856803	0.1475974624	-0.0745353974	-0.0423336466	0.0190437135	0.081790932	-0.0338524618	-0.0165987512	0.1532488229	-0.0013266535	-0.0957768077	0.032895706	0.0154021851	0.0395002607	-0.0146662488	-0.0330835793	-0.0274396506	0.0477400221	0.0031570702	0.0611486511	0.030294974	-0.047088559	0.0068396527	-0.1435736348	-0.1677997147	0.0709854778	-0.0680987371	0.2078723652	-0.0294320922	0.1069034525	-0.1038389926	0.0258222927	-0.088244877	0.0939497064	-0.0475248764	0.0464888058	-0.0459177404	0.0872179287	-0.1024837769	0.035484655	-0.0613094166	0.0735928529	-0.0496316092	0.0256369929	-0.0495762261	0.0644042772	-0.1242001475	0.0116135852	0.0746582121	-0.0341288483	-0.0791126644	0.1358367391	0.0523304999	-0.071983701	-0.0160894188	-0.1110270936	0.0952188103	0.0275434447	-0.0756714841	-0.1115681662	0.1841551721	-0.050840774	-0.0753826537	0.0709815995	0.0349175911	0.0257576107	-0.0024252387	0.1147017419	0.1146833673	0.1146527451	-0.0387057	n/a	0.00149813121249	n/a	-0.0240256	n/a	n/a	0.00057722945536	0.00866747	n/a	7.51250362009e-05	n/a	-0.00100363	n/a	n/a	1.0072731768999998e-06	-0.000907151	n/a	8.229229368010001e-07	n/a	-0.000474682	n/a	n/a	2.2532300112400003e-07
706.2081152593296	-1.0309685494379437	1.0628961499301777	498729.90205813455	752.3883726885657	-2.930843986662808	566088.263356948	8.589846474157541	695.717205519739	-1.241966481271561	1.5424807406020626	484022.4300561947	696.8094719437918	511.9974529225521	1.050733	20.391865	0.04439044	0.0238578	-0.0956979681	0.1169987936	0.224438872	0.0706207781	-0.0498771591	0.0907402251	9.64949e-05	0.2586964337	-0.0625561747	0.0295490791	-0.0045826475	0.0604112941	-0.1616460326	0.0761218544	0.030369571	0.033907745	0.0339962935	-0.0621210517	-0.2121685439	0.0602591415	-0.0046133171	0.112590067	-0.0074610259	0.2468267003	-0.0518037749	-0.0303174871	-0.0754689776	-0.1127139804	0.0326546335	-0.012337553	-0.0310044561	-0.0195300964	0.2051803931	-0.0449245983	-0.0460910573	0.0075246306	-0.0342451629	-0.0410908969	-0.1739052323	-0.1491019311	-0.0935605025	-0.0135650445	0.0294020013	0.1310561441	-0.0778070813	0.0881199725	-0.0533593033	-0.0602925481	0.0457926688	0.1501951064	0.0192062055	-0.0167805404	0.0704363231	-0.0032365937	-0.0195365527	0.0293413645	-0.0349047388	0.0132078457	0.0902776475	0.0916291042	-0.0082093976	-0.0045665155	0.0496568225	-0.011296791	0.0268106815	-0.0639780189	0.0261488052	-0.1749951119	0.0742474179	0.0472726731	-0.1926908933	0.1239167076	0.1612284053	0.2645391353	-0.0153294825	0.0346977956	0.0034264319	0.0160783533	0.0798692564	0.1368831456	-0.0237126072	0.1088659729	-0.1330915596	-0.0381206104	0.0907016766	-0.004173492	0.0225158226	-0.0667428236	0.0107758639	-0.1939864138	0.026496473	-0.0050721339	-0.0228013802	0.0951706158	0.0260445803	-0.0510729996	0.050020747	0.0616930561	-0.0300544099	-0.0380873623	0.017429667	-0.0614222963	-0.1066944301	0.1039088806	0.0605844184	-0.0574892933	-0.0210379032	0.1096968306	0.00570375	-0.0459795076	0.0641737879	0.1146527451	0.1144874327	0.1142120884	-0.0335676	0.0051381	0.00112678376976	2.6400071609999995e-05	-0.00342498	0.02060062	0.0004243855443844	1.1730488000400002e-05	0.0047143	-0.00395317	2.222462449e-05	1.56275530489e-05	-0.000838248	0.0001653819999999	2.7351205923999983e-08	7.02659709504e-07	-0.000793265	0.000113886	6.292693602250001e-07	1.2970020996e-08	-0.000459979	1.4702999999999973e-05	2.1617820899999914e-10	2.11580680441e-07
705.7690086888113	-0.4391065705183337	0.1928145802723723	498109.89362558734	755.5141662507637	3.1257935621979414	570801.6554055866	9.770585393478097	695.4257065394992	-0.291498980239794	0.0849716554808398	483616.9133159616	697.0306476824829	502.6217325024367	1.104984	21.444723	0.16498427	0.0877306	0.031509356	0.1529998417	0.2515271721	0.0227691332	0.0868713947	0.0725505244	0.1344473717	0.1870023229	-0.1788427434	-0.0454445199	0.0735213679	0.1235183294	-0.034217075	0.1127749126	-0.0535627551	0.214060619	0.0594824664	-0.0695461502	-0.2092313046	-0.1274852952	0.0771483415	-0.1312900027	-0.0934114315	0.0621872466	-0.1900970437	0.0383546573	-0.1864891627	0.011034262	-0.10734946	-0.1032600654	-0.0468011814	0.0531471516	0.0725174718	-0.1242662999	0.0456707055	-0.0606706759	0.1300078304	-0.0120595143	0.0317799254	-0.00042534	-0.1433657168	-0.1045334213	-0.0528612467	0.082387244	0.0267258522	-0.0946353052	0.0179545914	0.0854414177	-0.1271113387	-0.0431037411	-0.0517341373	-0.0306920323	0.1192558077	-0.0548550583	0.04498494	0.0121761382	0.0461025253	-0.0375113344	0.0085053125	-0.0403027136	0.0041683226	-0.1313621191	-0.031796097	-0.127284899	0.0475710417	0.0784269492	-0.0028404292	-0.2256702483	0.0627725962	-0.0759647034	0.019876282	0.1998411969	0.1045381339	0.0013111038	-0.1884347161	-0.0521657702	0.0592292338	-0.1792358938	0.0423066616	0.0620008623	-0.0116661806	-0.115779786	-0.0238491118	-0.0606012142	0.0510295687	0.0298348325	-0.1258170259	-0.0253976173	-0.109635196	-0.1119065237	0.130385319	0.1128772318	-0.1048542187	-0.1192627618	-0.15936191	0.0776095499	-0.1359309669	-0.0434020897	-0.0244973207	0.0243073521	-0.0143973759	-0.0445712471	-0.0523610333	0.1173897975	-0.0593200319	-0.0331662878	-0.0021952101	-0.020654041	0.0893714918	-0.0158547999	0.0902925667	0.1145547726	0.1140958982	0.1133324686	-0.0387183	-0.0051506999999999	0.0014991067548899	2.652971048999994e-05	-0.0497124	-0.0462874199999999	0.0021425252502563	0.0024713227137599	0.0584726	0.0537583	0.00341904495076	0.00288995481889	0.000211844	0.001050092	1.1026932084640002e-06	4.487788033600001e-08	-0.000718168	7.509699999999999e-05	5.15765276224e-07	5.6395594089999986e-09	-0.000530547	-7.056800000000002e-05	4.979842624000003e-09	2.8148011920900004e-07
704.704227974522	-1.0647807142892134	1.1337579695222475	496608.0489251671	753.6154645212271	-1.8987017295365831	567936.2683655448	3.605068257745212	695.0994449108839	-0.3262616286152706	0.1064466503066887	483163.2383154189	696.2518178653745	497.5600933821694	1.036956	20.124479	0.09344705	0.069661	0.0824015577	0.0842173732	0.2727426697	-0.0204704194	0.1358374575	0.0195821242	0.0155014064	0.1803886797	-0.2112562806	0.032090703	0.0451719545	0.0717852523	-0.1324879629	-0.0243239153	-0.0992988067	0.0195518319	0.0712046567	-0.0570269755	-0.174866176	-0.0791967699	0.064635748	-0.0483696338	-0.0099738157	-0.1166762909	0.0219854677	0.0841587392	0.0503256003	0.0023037395	-0.0110159007	-0.0325484843	-0.1090907972	0.2158266515	-0.185601641	-0.0759257858	0.1354411996	0.05291409	-0.1398832327	-0.0524311901	0.1577521839	0.1491164947	-0.0678543892	0.0827218988	0.0278211977	-0.0369179666	0.0160875869	0.102482093	-0.0134023187	-0.0183305514	0.0411391039	-0.0107357242	0.03431127	0.041859501	-0.1452757112	-0.0462441107	0.074173186	0.1020158104	-0.08608927	-0.1360276085	-0.0015574128	0.0577483541	0.0697336817	-0.0560777635	0.1179701995	-0.0366536057	0.1009186736	0.0394848074	-0.1040250776	-0.1846635962	0.0412456918	-0.184268178	0.0023624675	0.058130682	-0.046818215	-0.0345978283	-0.1847299657	0.0085104364	-0.1393806736	0.114432313	-0.0417402979	-0.0080040941	0.0692701425	0.0350357351	0.2779816122	0.0792553008	-0.1635252642	0.0162134346	0.0075989594	0.0382405313	-0.0430311583	0.0752509238	-0.0714501371	-0.0326224486	0.0919840806	-0.0917751744	0.0141771027	0.0579246916	0.1250160336	0.0369551027	0.0748041496	0.053486913	0.024298721	0.0618842128	-0.1092847349	0.0221205802	-0.134838784	0.007623788	-0.0672779853	-0.0278782708	-0.0348470639	-0.0279278471	-0.0526756312	0.1144078661	0.1135094328	0.1120172664	-0.0387098	8.499999999994623e-06	0.00149844861604	7.224999999990859e-11	0.0175625	0.0672749	0.00452591217001	0.00030844140625	0.0584602	-1.2400000000002688e-05	0.0034175949840399	1.5376000000006663e-10	-3.3327e-05	-0.000245171	6.010881924100003e-08	1.110688929e-09	-0.000520926	0.000197242	2.713638974760001e-07	3.890440656400001e-08	-0.000449935	8.061200000000003e-05	6.498294544000006e-09	2.02441504225e-07
705.554838341385	0.8506103668629521	0.7235379962147259	497807.6299069379	751.0668671017075	-2.548597419519524	564101.438857974	6.495348806781577	694.6107984475399	-0.4886464633440255	0.238775366138624	482484.1613199289	695.2094235823402	497.4318050283084	1.041392	20.210564	0.05850125	0.0450919	0.0746936482	0.0014183177	0.2675575389	-0.0590330271	0.0639887265	-0.0567272367	-0.0366438481	0.1318449295	-0.2123508892	0.0916481388	0.1516870513	0.084183084	-0.0009658762	0.1283108687	0.0680238203	-0.0712773207	-0.0047613184	-0.1504636226	-0.0369138066	0.0096979891	-0.0108407726	-0.0846283554	0.0848709279	-0.0659816639	-0.0108722207	-0.0232739656	0.078707429	-0.2256096025	-0.0477475409	0.0985450194	0.0338213966	0.0517284619	-0.0236063652	-0.075446626	-0.0496068073	-0.0291501303	-0.1138088359	-0.0965541711	0.2011326824	-0.0958723703	-0.0690009674	-0.0031531001	0.1301319501	-0.0180351312	-0.0687121222	-0.0035592792	0.0123327265	-0.0094208757	-0.0559427832	-0.0832130131	0.1499504947	-0.0390394928	-0.0764066521	0.0164906986	-0.0792680215	-0.0590169064	-0.0187952453	0.1468611146	-0.1121351439	0.1198174704	0.0431364898	0.0283609739	-0.1028962642	0.0625250546	-0.019449953	-0.0110045054	-0.1012288393	-0.0994425151	-0.0130820814	-0.2947361741	0.0627051766	-0.1197068009	-0.0789441865	0.1185128034	-0.032989363	-0.1424976048	-0.0565743816	0.1287869622	-0.0359852376	0.022152632	0.0697644627	0.1084247152	0.0835079219	0.0210063702	-0.0512110623	0.0444984473	0.0537044899	-0.1022901738	-0.0956174576	-0.0283006834	0.1570589657	-0.1027438403	-0.0061303312	-0.0605028638	-0.0190175708	-0.130198784	-0.1213986573	0.0559214383	-0.0748209338	-0.0527845834	0.0400357345	0.0031466419	0.0243108366	0.0014680771	0.0286005093	0.0278264588	0.179881701	0.1077794576	-0.0142999769	0.0387670088	0.0284172819	0.1142120884	0.1127290384	0.1102715368	-0.0387229	-1.309999999999506e-05	0.0014994629844099	1.7160999999987056e-10	-0.0262654	-0.0438279	0.00192088481841	0.00068987123716	0.0584684	8.199999999999874e-06	0.0034185537985599	6.723999999999794e-11	-2.1022e-05	1.2305000000000002e-05	1.5141302500000003e-10	4.41924484e-10	-0.000718168	-0.000197242	5.15765276224e-07	3.890440656400001e-08	-0.000366441	8.349399999999998e-05	6.9712480359999984e-09	1.34279006481e-07
706.5241549030262	0.9693165616412216	0.9395745966719602	499176.3814614354	753.4549515733626	2.38808447165502	567694.3640504181	5.702947443759836	694.5373045394296	-0.073493908110322	0.0054013545293284	482382.0673968963	695.3250770471287	505.0283523135085	1.028506	19.960482	0.09127636	0.0533844	0.0251522934	-0.0432694068	0.2132134255	0.0230571046	-0.0196397448	-0.0458976545	-0.0999546235	0.15516058	-0.0573209323	0.1086991885	0.1181923613	0.0823442929	0.0834968812	-0.0340087658	0.0056628937	-0.0483201106	-0.0424403333	-0.1551926095	-0.0159257766	0.0430414255	0.1404753745	-0.0309617364	0.0802187538	0.0308777457	-0.0473480082	-0.0190135973	0.0077393979	-0.019835608	-0.0816746065	-0.0467143265	0.0824624495	-0.103041473	0.105495468	0.0765741612	0.0734740808	0.1377963672	0.0164962092	0.0065642861	-0.0047585898	0.0361982109	0.0569621988	-0.0534782701	-0.0097046363	-0.1818333712	-0.0025539607	0.0788476374	0.0681984209	-0.0113412278	-0.0069813781	-0.0201343612	-0.0083792947	-0.0120004165	-0.00087311	0.0805792676	0.0185418315	-0.1117493643	0.0125830121	0.028964615	-0.0324302015	-0.0107772051	0.0982611256	-0.0580324161	-0.0584663434	0.0138962968	-0.0778839314	-0.1041246263	-0.0735866343	-0.1059420238	-0.0087113054	-0.1232380085	0.0314213616	0.0683662493	0.0338166122	-0.0391213362	0.1227639087	-0.1134133563	0.0320872153	-0.0714809907	-0.0740439184	-0.1286166933	0.0674590403	0.070635126	-0.0374813743	-0.0836444076	0.0966512238	0.0590012739	0.0724107774	-0.0315155466	-0.0502052983	0.0111738712	-0.0258985157	-0.0248961114	-0.0250601938	0.0592404152	0.1317929098	0.0244044166	0.1090797873	-0.0350161966	-0.0729365792	0.0660917373	0.0435276945	-0.065763343	-0.0290948842	-0.1385129688	0.0215370496	0.0246089925	0.0709300939	-0.0014493415	-0.0202686893	-0.1200857571	0.0647556539	0.1139675232	0.1117560484	0.1081019891	-0.0387144	8.499999999994623e-06	0.00149880476736	7.224999999990859e-11	-0.00584654	0.02041886	0.0004169298436996	3.41820299716e-05	0.033045	-0.0254234	0.0010919720249999	0.0006463492675599	-0.000873686	-0.000852664	7.270358968960001e-07	7.633272265960001e-07	-0.000718168	0.0	5.15765276224e-07	0.0	-0.000422289	-5.5848e-05	3.1189991039999996e-09	1.7832799952100004e-07
707.6268194434226	1.102664540396404	1.215869088647613	500735.7155956142	753.1746756870438	-0.2802758863188046	567272.0920962836	0.0785545724517915	695.1049353205844	0.5676307811548895	0.3222047037145101	483170.87110703386	695.5322840226287	508.6388450511049	0.999975	19.40679	0.04911226	0.0329754	-0.0139693533	-0.06543795	0.172896067	0.0845675007	-0.0564528094	-0.053714154	0.023049616	0.1727859462	-0.0539975103	0.0852621432	0.0293850119	-0.0413960238	0.1223885659	-0.0520546619	0.0083734036	-0.0712848342	-0.0249331235	-0.1029088678	-0.0536859311	0.0569936357	0.0590758376	0.0280826515	-0.0265969646	-0.026389796	-0.0975675295	-0.0080662298	0.1089543913	-0.0903632532	0.0339267438	-0.0134349107	0.1095061821	-0.0084237749	-0.0870734402	0.0499618711	-0.0021702382	-0.0600444193	-0.1496760463	0.056047478	-0.091216325	0.0920050634	0.0256279237	-0.1194960192	-0.0084401427	0.0302115071	-0.0117864063	-0.0096131357	0.1118418665	-0.1012085788	0.2177832833	0.0354604419	-0.1126272658	-0.0361123607	-0.0105858269	-0.1630922702	0.0385991218	0.0717794406	-0.0311190734	-0.1174333051	-0.0709040908	0.0205733526	-0.1274076617	-0.0268838087	0.1884351813	0.0664302589	-0.0724490526	-0.0553100682	-0.0673812402	-0.0919650783	0.0422419814	-0.0973608925	0.0461587431	-0.0351160504	-0.006752924	0.1663359625	0.0502859345	0.1034242649	0.1247664575	-0.035916126	0.0556684651	-0.0141016391	-0.0153679867	0.1197687097	-0.0283279426	-0.0724911931	-0.1118763946	0.0498539113	0.0487825575	0.1179821758	0.0275945788	-0.0048817701	-0.0480877298	-0.0032112487	-0.0323627862	-0.0069112423	-0.1074846114	0.1044685911	0.0845883921	0.1219923223	-0.0521541484	0.0577091339	0.009555729	0.1464807613	0.0948946584	0.1584363202	0.0743880214	0.0790028533	-0.2201074535	-0.1880723578	-0.0429290723	0.0174113734	-0.0097388426	0.1136742748	0.110592125	0.105516962	-0.0387148	-3.999999999976245e-07	0.00149883573904	1.5999999999809961e-13	-0.0262659	-0.0204193599999999	0.0004169502628095	0.0006898975028099	0.033084	3.900000000000431e-05	0.001094551056	1.521000000000336e-09	-0.000378582	0.000495104	2.451279708160001e-07	1.4332433072399998e-07	-0.000718168	0.0	5.15765276224e-07	0.0	-0.000344323	7.7966e-05	6.0786971560000005e-09	1.18558328329e-07
708.6303042793821	1.0034848359595117	1.006981816000688	502156.9081430897	754.3024752432549	1.12779955621113	568972.2241581011	1.2719318389900218	696.144980049447	1.04004472886254	1.0816930380347545	484617.83324804495	696.7553950677643	511.1170489593154	0.996877	19.346657	0.06091535	0.0452174	-0.0461669141	-0.0672120843	0.1572266038	0.0259075357	-0.0893807838	0.0183205146	-0.0007229257	0.0827854842	-0.0874546565	0.1315339761	0.0648360458	0.0565153823	0.1289342035	-0.0178812548	0.0166674148	-0.0047308172	-0.1305508567	-0.1016645386	-0.0500731902	0.0072585435	-0.1900252016	0.0827048473	0.0855461108	-0.1382309498	-0.0879800123	0.0706069075	-0.0320389183	0.1421167939	-0.0833228753	-0.0216308534	0.0418075506	0.0528797877	-0.0140142484	0.0625189828	0.042096178	-0.0843112927	0.0097052581	0.0642183594	-0.1369558958	-0.0010549595	-0.2067294753	-0.003116024	0.0208769216	0.0637916731	-0.0085841416	0.015444483	0.0544378219	-0.0661544101	-0.0236503195	-0.0387367394	0.1679989541	0.042650321	-0.0072918512	-0.1841746362	0.084263781	0.0121875698	0.0354412265	0.0087936433	0.0111613331	-0.1358969296	0.0863401005	0.1161399568	0.0590369592	0.0554903751	-0.0901901419	-0.0499245488	-0.0081385538	-0.1161799066	-0.1199189906	0.1035734802	0.1198046373	0.0181458557	0.0090443092	-0.0043555586	-0.2092026552	-0.0221894498	0.0179266541	0.0026798982	-0.0771033013	-0.0655651546	-0.0976538505	0.1505881513	-0.0102293731	0.1155259397	-0.0244678218	0.1624584877	-0.0059875641	0.1121598313	0.0698491112	-0.021721246	0.0549493359	0.0116365521	-0.1054114713	0.1224209426	0.0958669981	-0.0721780954	0.0106822092	-0.0580638875	0.0172540067	-0.0055666216	0.1558997133	-0.0073675301	0.0519352079	0.0350745956	-0.0400489553	0.1047725353	-0.0597902771	-0.0901070803	-0.0411976227	0.1100288894	-0.0453463361	0.1133324686	0.1092392569	0.1025263906	-0.0239202	0.0147946	0.00057217596804	0.00021888018916	-0.0262781	-1.2200000000000403e-05	1.4884000000000987e-10	0.0006905385396099	0.033022	-6.199999999999956e-05	0.001090452484	3.843999999999945e-09	-0.00121909	-0.000840508	7.06453698064e-07	1.4861804281e-06	-0.000718168	0.0	5.15765276224e-07	0.0	-0.000424746	-8.042299999999999e-05	6.467858928999998e-09	1.80409164516e-07
710.2752859964726	1.6449817170904453	2.7059648495618296	504490.9818973709	757.3083145524004	3.005839309145472	573515.8832901974	9.035069952404127	696.4820136231812	0.3370335737341747	0.1135916298240294	485087.19530060113	697.1709931839328	512.1863062484866	1.11921	21.720806	0.10197569	0.0588879	-0.0181028219	-0.0604360715	0.0889969159	0.048162874	-0.0794871581	-0.0629043622	0.0861149869	-0.0316703399	-0.0727757017	0.0816421436	-0.0436717546	-0.18093424	0.0257825787	-0.0153657549	-0.0836731104	0.0434521116	0.1582797591	-0.0055321796	-0.0016038056	-0.004228609	-0.0038170444	0.1250785269	-0.0611546402	0.0801529985	0.0432251889	-0.0739190461	-0.0403099828	0.0015907805	0.0693295306	0.0842451662	-0.0520776134	-0.0036122693	-0.1730621554	-0.0578354016	0.0653723956	-0.1210782633	0.0899034255	-0.0859666463	0.0344194135	-0.0210314049	0.1160452572	-0.0275298519	0.0066407267	0.2003418374	0.0492915481	-0.1017733056	0.1944597443	0.0040742518	-0.1073769622	0.0668182997	0.1182356647	0.083433631	-0.0129989295	-0.0007064218	-0.0460527084	-0.0706974165	0.00148363	-0.0729321358	-0.0389936918	-0.0879542549	0.0160155356	-0.1605717521	0.0694004207	-0.0262331794	-0.1012820031	0.0696993951	-0.001153217	-0.0064664175	0.0217110571	0.0498588838	-0.0994434641	-0.0482995118	-0.0133708106	0.0516750741	0.0046855442	0.0631799289	0.1494936047	0.0099293359	0.1336698168	0.0970556705	-0.1991411058	-0.0292406071	0.1629888125	-0.0476567953	-0.0041404696	5.06566e-05	-0.0211629046	-0.0789146418	0.1830096892	0.1189572	0.040141142	-0.0021414524	-0.02688629	0.0403210137	-0.0642538567	0.0409642584	0.0276314162	-0.0719582399	0.1394280495	0.0540628558	-0.1042464784	-0.1914166615	-0.0408939077	0.0056575552	-0.0353637787	0.083458187	0.0979740206	-0.1509723738	0.011590472	-0.055033777	0.0484699434	0.1129422506	0.1076997553	0.099141769	-0.0160803	0.0078399	0.0002585760480899	6.146403201e-05	-0.0273715	-0.0010934	1.195523560000003e-06	0.00074919901225	-0.00887781	-0.04189981	7.88155103961e-05	0.0017555940780361	-0.000561361	0.0006577289999999	4.326074374409999e-07	3.1512617232100005e-07	-0.000718168	0.0	5.15765276224e-07	0.0	-5.96234e-05	0.0003651226	1.3331451303076e-07	3.55494982756e-09
711.2679507895131	0.9926647930404896	0.9853833913421184	505902.0978203132	758.9985790272309	1.690264474830542	576078.8429653557	2.856993994874168	696.6828313258134	0.2008177026322073	0.0403277496904776	485366.9674641517	697.429206977616	522.9275670504625	1.135907	22.044846	0.07056064	0.0358033	-0.0609407437	-0.0903004382	-0.0332871167	-0.1219968328	-0.0665515507	0.0133183406	-0.0487461843	-0.1339834593	-0.0426203224	0.0598235606	0.0095961295	-0.0070578807	0.0667792517	-0.0197710784	0.0219495699	0.1030372184	-0.0345197245	-0.0422761581	0.0504302042	0.0108946483	-0.091795438	0.0632857378	-0.2220539734	-0.0336840705	-0.0210253565	-0.1252158394	0.0854083247	0.1104678014	-0.0963792085	-0.1132161811	0.0208562458	0.0321930373	0.0334139177	0.0050973297	-0.0766614378	-0.1029282016	0.1727303465	-0.0361950667	-0.0179552957	0.0162911958	0.1223636328	0.108843115	-0.1031297204	-0.0148932273	-0.1634437889	0.0315699016	-0.0709759778	0.0424699013	-0.0343967518	0.1372533402	-0.0466288336	-0.0165241285	0.0600363786	-0.0745174229	-0.0269751752	-0.0509374547	0.0937623275	-0.0269939952	0.0160813668	0.0145172501	0.0800912916	0.0244560162	0.0278058061	-0.1160237443	-0.0538458292	-0.0083070562	0.0367162943	0.0430896835	-0.1701082656	0.0274633443	0.1188656605	0.1000498948	0.034899925	-0.1067628005	0.0562257797	0.2084142003	-0.084832743	-0.0368452578	-0.0527337611	0.1025223399	-0.1072860442	-0.1042982468	-0.0543528859	-0.0104471257	0.0193483293	-0.1490122768	-0.169615557	0.0099892608	-0.0151003901	0.0091817054	0.0023818469	-0.0107393739	-0.0935474611	-0.0456778693	0.0381499467	-0.0125233307	0.0178413273	0.0366907541	0.0681092705	0.0301824051	0.0847475173	0.0477910874	0.015530909	0.045695063	0.1290490809	0.026441004	0.0628528094	-0.0395803188	0.0288663263	0.0169450671	-0.0577921711	0.1125037874	0.1059762505	0.0953761056	-0.0144664	0.0016138999999999	0.00020927672896	2.604673209999993e-06	-0.0448139	-0.0174423999999999	0.0003042373177599	0.00200828563321	-0.0248698	-0.01599199	0.00061850695204	0.0002557437441601	-0.000254271	0.00030709	9.430426810000002e-08	6.465374144099999e-08	-0.000315011	0.000403157	9.923193012100003e-08	1.6253556664900001e-07	-5.96234e-05	0.0	0.0	3.55494982756e-09
