global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
785.9866444923684	0.7514177515920437	0.5646286374076424	617775.0053203728	904.3318823007908	0.3596962382243873	817816.1533456913	0.1293813837927752	781.8704884376498	0.0565520390088067	0.0031981331160536	611321.4606897291	790.914634753512	609.1681838814936	1.007684	22.748516	0.02453989	0.0171985	0.0194038607	0.0015614306	-0.1021936853	0.0864175884	-0.0155317812	0.0488465692	0.0287992412	-0.0568589259	-0.0518598092	-0.0626105665	0.1341662325	0.0633360481	-0.0973379534	-0.0124247149	-0.0829748175	0.0201192948	0.0691641237	-0.0227458243	-0.0551937818	-0.038212939	0.0201806515	-0.0136670449	-0.0049880179	-0.1475270158	0.0410349443	-0.0701001106	-0.111731098	-0.0101889704	-0.0234714629	0.0448935991	0.0791232648	-0.0663994914	0.0271552279	0.0980914881	-0.0931340514	-0.052024772	-0.1306048233	-0.0688590627	-0.0370643288	-0.037298139	0.0676414151	0.1657556462	0.0686407035	0.0681899311	0.013179721	0.1745654197	0.0164512095	-0.1045961807	0.0464684849	0.058201983	0.0215243063	-0.0305782278	0.0376854721	0.1277869992	-0.0567461761	0.0041780825	-0.0211728175	0.0113173267	-0.0546636109	0.0186783539	-0.0183859465	0.0348791023	-0.0073871072	0.0128872929	0.1302272585	-0.0281353597	-0.0100518122	0.0540707936	-0.0552864856	-0.0004459927	-0.0781337601	0.0810195334	-0.0606749345	0.0711717409	0.080472004	0.1423044627	0.0059843357	-0.0987699484	0.0276917414	0.0343723089	0.1086902333	-0.047290154	-0.0696284434	-0.0211535991	-0.1296871678	0.0866017349	0.0769669338	-0.1011455098	0.0296601034	-0.0271414304	-0.0355579297	-0.1254305958	0.0694515309	0.1539131071	-0.0707605677	0.0512591512	0.0170664909	-0.0468655955	-0.0049735819	0.0274868707	0.1177375856	0.0793427513	-0.0767282781	0.0295230287	-0.0090460093	-0.1163080882	0.0106757478	-0.0133449998	0.0768132552	-0.0118330366	-0.092661062	-0.0369787	-0.0004801	2.30496010000004e-07	0.00136742425369	0.00673467	0.0154933899999999	0.000240045133692	4.53557800089e-05	-0.105084	0.001615	0.0110426470559999	2.6082250000000173e-06	0.000549465	0.0001390279999999	1.9328784783999992e-08	3.01911786225e-07	-0.000444641	0.0	0.0	1.97705618881e-07	-0.000483632	0.0	0.0	2.3389991142400002e-07
786.26414061157	0.2774961192016008	0.077004096171949	618211.2988116508	905.3666966787852	1.034814377994394	819688.8554550554	1.0708407969039244	781.8137119857878	-0.0567764518619924	0.0032235654860371	611232.6802489964	791.8684511613284	603.4913169525272	1.019657	23.018803	0.0879615199999999	0.0566615	0.0607152464	0.0158227224	0.0669717235	0.0247848267	-0.0859737347	-0.1386841369	-0.0039120102	0.002846692	0.0845466599	0.0462799817	-0.0246718199	-0.0163860116	-0.0814706722	0.0625733294	0.025425514	0.1183386875	0.0523094305	0.1321490252	0.0898026775	0.1416240804	-0.0985051488	-0.0777231839	0.0610652933	-0.1040107943	-0.1369389059	0.0922834915	-0.1356564265	0.1629833713	-0.006705783	0.0058404931	0.1599758022	-0.0533493679	0.0149003922	-0.0400314772	-0.0664071166	0.1866763824	-0.0144325042	0.007632313	0.0466020539	0.1077631823	0.1185649277	-0.0528671325	-0.0133078207	0.0374542899	-0.0985915889	-0.0563554855	0.052015321	0.0013926798	-0.0107611364	-0.0490842388	-0.0030132768	-0.1572622671	0.1189687457	0.1434690632	0.0696730668	0.007191427	0.035240004	-0.0042653096	-0.0461498974	0.0187849512	0.0108821296	-0.0862700218	-0.0889832354	-0.0105181642	-0.1027733126	-0.1514904993	0.0519838567	0.0196288329	0.0674845717	0.0962739004	-0.0030447388	-0.0883434421	-0.1048014504	-0.0462762195	-0.0069796778	0.1077155225	-0.04849987	-0.0812503262	0.0392446292	0.1095367102	0.0891161232	0.0054323192	-0.0314956309	-0.0784203315	-0.1065924269	0.0467049651	0.0171020739	0.0142265535	0.1362868349	-0.1566620631	0.1216972793	-0.0114508893	-0.1340178269	-0.2160316139	-0.0716160158	-0.0411693088	-0.0709526092	-0.052161148	0.1447083543	-0.0493844199	-0.0452347804	-0.0416291498	-0.1298434417	0.0058624385	0.1045407006	0.063469516	0.0178005795	0.0134085335	0.0750362016	-0.0165379384	-0.0966728009	-0.0369787	0.0	0.0	0.00136742425369	-0.0368096	-0.0435442699999999	0.0018961034498328	0.00135494665216	-0.119374	-0.0142899999999999	0.0142501518759999	0.0002042040999999	0.00115201	0.000602545	3.63060477025e-07	1.3271270401e-06	-0.000444641	0.0	0.0	1.97705618881e-07	-0.000483632	0.0	0.0	2.3389991142400002e-07
786.3706546433682	0.1065140317981558	0.0113452389698985	618378.8064842394	902.0665557371152	-3.300140941669952	813724.070979422	10.890930234886236	782.096222833217	0.2825108474291937	0.0798123789151611	611674.501769985	790.8970601596542	607.947715655325	1.111631	25.095125	0.1045725264999999	0.0689812	0.0265713174	0.0176474062	-0.059529096	-0.167218227	0.0754084638	0.1333025686	0.0315695894	-0.0661131841	-0.0781011952	0.120863618	-0.0569446615	-0.0072424698	0.0337019472	0.1460549758	0.0665913615	-0.0297242843	0.0324048218	0.0076854991	-0.0348415172	-0.145604292	-0.0772086574	0.0597492622	-0.0384042558	-0.0167600214	-0.1996375474	0.0612200209	-0.1064407827	0.183929161	0.0735185415	-0.0299245633	-0.0617083818	-0.0368812446	0.0504607228	-0.1609202255	-0.0856196717	-0.0604434539	0.1298528659	-0.0244513373	0.156211854	-0.002685133	-0.0632047285	0.0130416157	0.0450103568	-0.1029211115	-0.1089788066	0.0843905115	-0.1996603457	0.058691625	-0.0155949777	-0.0245705231	0.0403659431	-0.0542694979	-0.1535878255	0.0656894963	0.0148240734	0.0249189636	-0.0328557874	0.0240286373	-0.0812913662	-0.1147406063	-0.1327562119	0.0131572675	0.0601182666	-0.071489799	0.0878461836	0.1383402872	0.0838796513	0.0490698792	-0.0210456294	0.0632776709	0.1425357672	-0.0693493438	-0.0638566984	-0.1002919045	-0.1263881674	0.08614122	-0.1507595454	-0.2073520475	0.0064092284	0.0003591254	-0.0098409109	0.0095947346	-0.0105914483	-0.1478544394	0.0451911472	-0.1718219492	-0.0236502662	0.1249749251	0.0509866158	-0.1225239073	-0.0769097339	0.0824641226	0.0344833278	-0.1289420003	0.0265192731	0.0358817501	-0.0090338054	0.011353269	0.0013101834	0.1124376129	-0.0683776917	-0.0497733331	-0.0862017982	-0.0772368833	-0.0992693064	-0.1634815918	-0.0651699985	-0.0838555555	0.0732270951	-0.0212145853	-0.1003129872	-0.0369621	1.66000000000055e-05	2.755600000001826e-10	0.00136619683641	-0.0177335	0.0190761	0.0003638975912099	0.00031447702225	-0.102138	0.0172359999999999	0.010432171044	0.0002970796959999	-1.45653e-06	-0.00115346653	1.3304850358302408e-06	2.1214796409e-12	-0.000233231	0.00021141	4.469418810000001e-08	5.4396699361e-08	-0.000483632	0.0	0.0	2.3389991142400002e-07
787.5645935816101	1.1939389382418997	1.4254901882501942	620257.9890633667	906.9977737211634	4.931217984048203	822644.9615351467	24.316910806200426	783.5368785465373	1.440655713320325	2.075488884322495	613930.0400424511	793.4256156941153	609.7071892086318	1.121255	25.312386	0.1044297865	0.0602902	0.0271632245	-0.0110113577	-0.0095783368	0.170395073	0.0348680678	-0.1031517875	-0.0223706398	0.0575160813	-0.1847638387	-0.0188712286	0.1470781659	0.0790332523	0.021181553	0.0417072991	-0.1010947971	-0.0906096382	0.0264741044	-0.0119953339	-0.0877329723	0.1198749716	-0.1215806965	-0.0002468958	0.0212408121	0.0450795067	-0.0042581901	0.0765208944	0.0550693088	0.2501012633	-0.0915020619	-0.0582747225	0.1067978049	0.0025074735	-0.0350566599	0.0132495899	0.0833760855	-0.0608776535	0.0325558258	0.1086467706	-0.1444041296	0.1233049027	0.0803603767	0.1368281567	-0.0205323158	0.1239259413	0.1151108585	0.0450000603	-0.0416881682	-0.2013189121	-0.0755682548	-0.0555266944	-0.0238646454	-0.0568291238	0.0456300406	-0.14862544	-0.1528173799	0.0367295028	0.0088806848	0.0357601751	-0.0371811556	-0.1246875405	-0.0036844453	0.0508266982	0.0145229164	0.0978563171	0.0490079917	-0.0865088947	-0.136954314	0.0697982683	0.0557499973	0.0875597533	0.0361269476	0.0206648169	-0.0301706943	-0.1475625714	-0.0754405366	0.0488488009	0.1156061928	-0.2153010162	0.1047136045	0.060827928	-0.0197703619	0.2002815921	0.0789860763	-0.0417826327	0.0373920458	0.0755066478	0.0035829802	-0.0959524628	-0.0379637555	0.1690059431	0.0208415975	-0.0971810577	-0.0404101079	-0.0524560457	-0.0603318493	-0.0698268667	0.0186231936	0.113711694	0.0112375987	-0.013826952	0.1671070514	0.1066123418	0.0368079985	-0.0810242369	0.0163619404	-0.0053794654	-0.0285606549	0.016148556	0.0713867084	-0.0258549876	-0.1035676303	-0.0445147	-0.0075526	5.704176676e-05	0.0019815585160899	0.00230783	0.02004133	0.0004016549081689	5.326079308899999e-06	-0.126759	-0.024621	0.016067844081	0.000606193641	0.000837821	0.00083927753	7.043867723629009e-07	7.019440280409999e-07	-2.82114e-05	0.0002050196	4.203303638416e-08	7.9588308996e-10	-0.000483632	0.0	0.0	2.3389991142400002e-07
787.3110436877334	-0.2535498938766523	0.0642875486848616	619858.6795126682	907.229100580852	0.2313268596885791	823064.6409407416	0.0535121160133795	783.1317385422099	-0.4051400043274498	0.164138423106446	613295.3199121441	792.8981002934811	609.2364268230084	1.079107	24.360901	0.18114105	0.0997596	-0.0004470297	0.0926803747	0.0448915393	-0.0561362784	-0.0912798541	-0.0601950542	-0.1591970619	0.032227156	-0.018760943	0.1185668557	-0.0267647069	-0.0263091244	-0.1906208884	0.0338442376	0.0893212546	0.0598152489	-0.0810116999	0.0929495746	0.1113424799	-0.1344181234	-0.0903975793	-0.0674428475	-0.1052950827	0.1423892051	0.0311689419	0.077118828	-0.0658658541	0.0841396694	0.067492498	-0.0195889888	-0.0399070736	0.060648612	-0.0400286486	0.0155495883	-0.1178441667	0.0223692581	0.0241812541	-0.0525091285	-0.0446021041	0.0797530836	0.0203755026	-0.0122868327	0.043269668	0.1313348233	0.0502625096	0.0241145303	0.0254917881	0.0519260479	0.1580686193	-0.0823896784	-0.0352886598	0.0550546126	0.0261352874	-0.0023909558	-0.0144731013	-0.0355694766	-0.0199550633	0.1099043704	-0.0507312566	0.0889239754	0.1339734891	0.1554970248	-0.0962948267	0.0051645202	-0.1563182376	0.0709542282	0.1200295709	-0.0195134893	0.0631877907	0.0916032653	-0.011367636	0.1220094337	0.0516739217	-0.0877266159	-0.1747665545	0.0163442458	-0.0088016147	-0.0382990599	-0.0579152526	0.1379190736	-0.0512223327	0.0864184416	-0.0558143426	0.0384628892	-0.0182943031	-0.1079512647	-0.0538900159	0.0588065576	-0.0337298775	0.0283791673	-0.0078147936	-0.017914023	0.120430987	0.0891038424	-0.0910142046	0.0658007189	0.0268430823	-0.0842240787	0.1060189231	-0.0004133182	0.0543872584	-0.0488129212	-0.0172074348	0.0488132542	-0.055823167	0.0337293432	0.0213505597	0.0808489623	0.0695158277	-0.030451217	-0.1064242213	-0.0339919	0.0105227999999999	0.0001107293198399	0.00115544926561	-0.0557754	-0.05808323	0.0033736616072329	0.00311089524516	-0.176915	-0.0501559999999999	0.0312989172249999	0.0025156243359999	0.00184545	0.001007629	1.015316201641e-06	3.4056857025e-06	0.00021174	0.0002399514	5.757667436196e-08	4.48338276e-08	-0.000483632	0.0	0.0	2.3389991142400002e-07
786.825961106561	-0.4850825811724917	0.235305110556967	619095.0930712634	901.0519136900334	-6.177186890818575	811894.5511644714	38.15763788410086	783.7026448407747	0.5709062985648643	0.325934001741034	614189.8355304255	792.7951509944164	616.3752529335491	1.122683	25.34461	0.07329025	0.0425891	-0.0152415042	-0.0634356305	-0.089969901	-0.1013245309	0.0688111763	0.1067791378	0.0402800337	-0.0050074531	-0.0414967321	0.1026496423	0.1172969976	-0.1109303277	-0.0461297407	0.1277453629	0.1082873985	-0.0206402799	-0.1204920229	0.0277062152	-0.0981631077	-0.0686706761	-0.0237766637	-0.0220914359	0.0241787115	0.000845753	0.1146200413	-0.0355946682	-0.1526237987	0.051730047	-0.0471881322	-0.0525251805	0.0525340684	0.1133920816	0.0480000575	0.2610987997	-0.0399777024	-0.0114192895	-0.0239948531	-0.1533649501	0.1245290002	-0.130669345	-0.1221771299	-0.1565886606	-0.0601132868	0.1598039393	0.0539975762	0.0357792779	0.0637011174	-0.0333266706	-0.0350453759	0.0041940407	0.1736678078	-0.0803099407	-0.0638659611	-0.0234004173	-0.0035660475	0.0346461203	0.1553465406	-0.0614135796	-0.0753227124	0.0622982572	0.0331470521	0.1553503573	0.0694959813	-0.0665415145	-0.051944385	0.1502902166	-0.0821972167	0.1156121649	-0.0430985209	0.0616969358	0.03703754	-0.0057968366	-0.0854518529	-0.0893373288	-0.0463823974	0.0110643842	0.1137480565	0.0850386652	-0.1562998907	-0.0106859455	0.0452338828	0.038722127	-0.0364855644	0.240532612	-0.0809060757	0.1005067237	-0.1210799375	-0.1026808232	0.0912502679	-0.0341105921	-0.0634311766	-0.0330026381	-0.0728343237	0.1122524919	-0.0707906095	-0.024351998	0.1150528188	-0.1675866795	0.1186425193	0.1288005254	-0.0322989707	0.0950573692	-0.080848013	-0.0446238056	0.14971225	-0.034618099	0.0868849384	0.0700783667	0.0676152521	-0.034995421	-0.108871781	-0.0368449	-0.002853	8.139609000000007e-06	0.00135754665601	-0.0193083	0.0364671	0.00132984938241	0.00037281044889	-0.199173	-0.022258	0.039669883929	0.000495418564	0.00168758	-0.00015787	2.4922936900000022e-08	2.8479262564e-06	0.000231969	2.0229e-05	4.09212441e-10	5.3809616961e-08	-0.000427488	5.6144e-05	3.1521487359999997e-09	1.82745990144e-07
786.9547555813733	0.1287944748123664	0.0165880167421932	619297.787332139	906.9181323108064	5.866218620772997	822500.4987141214	34.41252090670385	782.8651610073584	-0.837483833416286	0.7013791712336375	612877.8603190773	792.9972501492538	614.0710439932703	1.08014	24.384222	0.0898827499999999	0.0586193	0.0180628847	0.0174028003	0.0350528762	0.1726287928	0.0264711016	-0.1499490506	-0.0341704083	0.0266929494	-0.1719964988	0.0317102951	0.0917482797	0.0049821943	0.1250927918	0.0519942181	-0.0959156646	-0.0473148802	-0.0555137694	0.0267443304	-0.0314404902	0.1217740711	-0.0392230937	-0.0071311052	-0.0441833587	-0.0445817798	0.0551168306	0.0251291801	-0.0185865497	0.0721987835	-0.0340308216	-0.1137292222	-0.0027624352	0.1016999797	-0.0537306739	0.0749365435	0.1251810642	-0.0008848615	0.0171093338	-0.0203246675	-0.06078945	0.005418252	-0.0832719631	0.0719005972	-0.0597915785	-0.1187195175	-0.0649170849	-0.0980896966	0.1075446448	0.0179941536	0.2071162849	0.1105240415	0.0121171702	0.0306081534	-0.1026593814	-0.1070064713	-0.0132538033	-0.0894333039	0.0377366535	0.3270432754	-0.0102988502	0.0689806779	0.0047391125	0.0267239489	0.0218442187	0.114625994	-0.0103636644	-0.0545428217	-0.1004260843	0.030472769	0.0300396269	-0.0149732842	0.1003803901	0.0873476862	-0.0552526697	-0.0525916008	-0.05802544	-0.018915954	0.073728451	0.0677340436	-0.0349679602	0.0501355449	0.1132925911	0.1127734053	0.1007762042	0.1489457517	0.0653871352	0.0048454008	0.0242683375	-0.0902504438	-0.0516829729	0.0361552359	0.1065079316	0.0895825442	0.0946324789	-0.0041425752	0.1120662609	0.0542243159	0.0338645587	0.0561931252	0.2275423618	-0.0572903251	0.1238573296	-0.0067391269	0.1345991831	0.0909205559	-0.0639669618	-0.2037781956	-0.114732424	-0.0727649271	0.0656857936	-0.0394798359	-0.1109009027	-0.0367813	6.359999999999699e-05	4.0449599999996175e-09	0.00135286402969	-0.0172671	0.0020412	4.16649744e-06	0.00029815274241	-0.148908	0.0502649999999999	0.022173592464	0.0025265702249999	0.00144705	-0.0002405299999999	5.7854680899999944e-08	2.0939537025000003e-06	0.000685554	0.000453585	2.05739352225e-07	4.69984286916e-07	-0.000483632	-5.6144e-05	3.1521487359999997e-09	2.3389991142400002e-07
786.0376301439486	-0.9171254374247156	0.8411190679714758	617855.156002315	905.1501715943772	-1.7679607164292293	819296.8331373305	3.1256850948369537	782.2361816493353	-0.6289793580231162	0.3956150328191714	611893.443881332	792.084793891247	608.5294548021876	1.037266	23.416317	0.1430106	0.0698552	0.0015423376	0.0889500959	0.0005718394	-0.0523517697	-0.1080071545	-0.0206849085	-0.0921997256	-0.0251333364	-0.0005808052	0.1562158902	-0.0993407693	0.0615784289	-0.0203049809	-0.0807917176	-0.0197887277	0.1280551129	-0.0016236512	0.0730227016	0.0589766627	-0.0988579361	0.0313909998	-0.0554690156	-0.0317401591	0.0421363648	0.0894508068	0.0202236198	-0.0671848946	-0.085153754	0.0024906124	-0.0441556091	-0.045886845	0.1359823236	0.0154649995	0.0189255325	0.1085736951	-0.1382718263	-0.0456393465	0.1034470259	-0.1931270252	-0.0139813879	-0.0712093394	-0.1875152971	-0.1370182634	-0.0686981775	-0.1295542056	0.029609076	-0.0675813799	0.0702939079	0.1158871904	0.0696785819	-0.0255548904	-0.0545998596	-0.0611350545	0.0102715141	0.034579648	0.0725806966	-0.1739510448	-0.1194873607	0.0250492112	-0.0263394205	0.0228928711	0.0254257403	-0.1145420501	0.007543128	-0.0717075276	0.047358842	0.1270230164	0.037820561	0.0241603351	-0.051957245	0.0242192188	0.0975475287	0.0244643946	0.0166571595	-0.0019465549	-0.0316504456	-0.0310632906	0.1221269593	-0.0857260293	-0.0069412693	0.049258513	0.0254473578	0.0906125799	0.0985345603	-0.040738906	-0.0979043945	-0.088051041	-0.0668182014	-0.1825486248	0.1617258564	0.0339917007	0.073241083	-0.1208326594	0.0542502382	-0.0092814515	0.032125866	-0.0701295207	0.0412311903	-0.070159698	0.1630257772	-0.058059194	0.0200441837	0.0271986473	-0.0836643874	-0.0721768798	-0.0110325406	-0.0622866257	-0.0034745293	0.0637282764	-0.0438968002	-0.1125037874	-0.0289187	0.0078626	6.182047876000007e-05	0.0008362912096899	-0.0570288	-0.0397617	0.0015809927868899	0.0032522840294399	-0.171379	-0.0224709999999999	0.029370761641	0.0005049458409999	0.00225558	0.00080853	6.537207609e-07	5.087641136400001e-06	0.00109664	0.000411086	1.6899169939600005e-07	1.2026192896e-06	-0.000244942	0.00023869	5.697291610000001e-08	5.9996583364e-08
786.209898704469	0.1722685605203651	0.0296764569437586	618126.0048208913	900.5548098211108	-4.595361773266404	810998.965491937	21.11734982719815	782.0057345838507	-0.2304470654846682	0.0531058499904949	611532.9689220279	791.0758074849431	611.8176461859757	1.10492	24.943619	0.0999831	0.0535231	0.0131418669	-0.0970150955	-0.0968239035	-0.07920658	0.0597492229	0.0872398876	0.1194202465	-0.0269526129	-0.0109244361	-0.0046317328	0.0716091924	-0.0587002133	-0.1128780019	0.0157134163	0.1104201203	0.0254846102	-0.0123634703	0.0433573905	-0.1276267689	0.0920531401	0.0358052584	0.1280999065	-0.0436247569	0.021888186	0.0482986335	0.0205731729	-0.0017519259	-0.1101330372	0.0301527944	0.0816792243	-0.0100844538	0.1004246221	-0.0203921033	0.0054356429	-0.0006423637	0.0869230309	-0.0053142419	0.1320759717	0.0733467296	-0.1265204	-0.0198763118	-0.047491751	-0.0329722448	-0.0168790347	-0.0648335971	-0.0852417627	0.0044452521	0.1054927858	0.0069669505	0.0001770919	0.0968165357	-0.164099778	0.0564500387	-0.0951093079	-0.0100380107	-0.0562614847	0.0860946993	0.0488814193	-0.0180875334	-0.1160955123	0.0527545573	-0.0467694399	0.0687672782	-0.1228860848	0.0069235077	0.0297363147	-0.043456527	0.1137979238	-0.0461741361	-0.0148019268	-0.050045367	-0.0094058718	0.1192282015	0.067609134	-0.0256276895	-0.0628739795	0.0075327932	0.1500199104	-0.0719909215	0.0120289299	0.0167589281	-0.124176568	0.1010571579	0.0547158469	0.0142939432	0.0295541366	0.1067208856	-0.0200837573	-0.0835758846	-0.1040566557	0.0556649086	-0.0208938309	-0.092886413	-0.160302037	0.1329629248	-0.0485055585	-0.0459015307	-0.0927386303	0.1112574098	-0.0268569611	-0.0117839336	-0.0625286833	0.0906979666	-0.0031224516	0.063633264	-0.0271338207	-0.0365162621	-0.0623600457	0.0617435365	-0.0482387676	-0.1136742748	-0.0367622	-0.0078435	6.152049225000005e-05	0.00135145934884	-0.0387531	0.0182757	0.0003340012104899	0.00150180275961	-0.176952	-0.0055729999999999	0.031312010304	3.105832899999994e-05	0.00132751	-0.00092807	8.613139249000001e-07	1.7622828001000002e-06	0.000822763	-0.000273877	7.500861112900003e-08	6.76938954169e-07	-0.000408813	-0.000163871	2.6853704641e-08	1.67128068969e-07
785.944346334281	-0.2655523701879474	0.0705180613124366	617708.5155348203	905.2553558912796	4.700546070168798	819487.2593698472	22.09513335777933	781.2714557281494	-0.7342788557012909	0.5391654379299973	610385.0875355817	791.3910571838486	609.5288669851291	1.102525	24.889547	0.09015991	0.0440356	0.0481573828	0.0523029994	0.0560613103	0.1564251681	0.0424440227	-0.164475436	-0.0477131174	0.0081285522	-0.0792961624	0.0096998629	0.0773420689	-0.0894499176	0.0697489375	0.0117118188	-0.0695877438	-0.0792452272	0.1017040588	0.0969395665	0.0653089607	0.0553066842	-0.0436410392	-0.003078563	0.0124893301	-0.0787666414	-0.1845540865	-0.0047044745	-0.0754581801	-0.2373823054	-0.0437960223	0.0278180628	0.0170432053	0.0033700443	-0.0987738155	0.0478966853	0.2307955353	0.0267099226	-0.0992049961	0.1564011435	0.0677957111	0.1299172368	0.0381171155	0.0680630364	0.0950421711	0.0052584447	0.0460531267	0.0724886743	-0.2044859253	0.0407416451	0.0511511229	0.1091502536	-0.1467237091	-0.0569981194	0.0377767685	0.0502946383	-0.0207080644	-0.0309836499	0.0279781275	0.0895571102	0.0282328692	0.1128478669	0.0624601344	0.0502165789	0.0436983013	0.1308770071	-0.0198238834	-0.1208185991	0.0311225341	0.0773314731	-0.0064806696	0.0825389501	-0.0187361072	-0.0411313233	0.0146401611	0.1224846392	0.1272898427	0.0319738774	-0.1193548429	-0.0173120258	0.1375978659	0.1677531314	0.0771157194	-0.1055946882	0.1243568719	0.0368858272	0.0725750229	-0.098030915	-0.1113326725	-0.0838254406	-0.1489789945	-0.0777530307	0.0010019189	0.1062464868	0.0844648437	-0.0943482538	-0.0817161124	-0.0143173902	0.0756205925	-0.1002276484	0.0072707448	-0.0392208277	0.0293048074	0.0279636294	0.0998729047	-0.1796752131	-0.0399508495	-0.0105436637	0.093973297	-0.1741006084	0.0597324219	-0.0524983198	-0.1144078661	-0.0489096	-0.0121473999999999	0.0001475593267599	0.00239214897216	-0.00599524	0.03275786	0.0010730773917796	3.5942902657599995e-05	-0.161128	0.015824	0.0259622323839999	0.000250398976	0.00136339	3.587999999999985e-05	1.2873743999999895e-09	1.8588322921e-06	0.00124635	0.000423587	1.7942594656900004e-07	1.5533883225e-06	-0.000279667	0.000129146	1.6678689316000004e-08	7.8213630889e-08
