global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20
608.4261707434313	-1.6873423303803747	2.8471241398934737	370182.405245515	705.1579167219726	-24.631199476393704	497247.6875156724	606.6959876458975	628.7191369781691	-1.2821581922380574	1.6439296299231634	395287.75320257375	625.8584581793923	434.101359129126	0.651604	28.932688	0.17580475	0.0884205	-0.0012761844	0.0715998349	-0.0259321434	-0.0708250391	-0.0138999535	0.0426927146	0.1030846881	0.008039549	-0.0097923217	0.140865885	0.0026575099	-0.0102110517	0.0379505129	-0.1015614444	0.0980732038	0.0177344624	-0.103859998	-0.030164539	0.1282941212	0.2287504432	-0.0890917516	0.0973505976	0.0298633107	-0.005407325	0.0591990004	0.1435007156	1.50997e-05	-0.0138759877	0.1092968509	0.0144800606	0.211847678	0.1006003871	-0.0602395109	-0.0299629383	-0.1266020001	-0.0049059593	0.0508234217	0.1065757358	0.089480276	0.1080146022	-0.076718987	-0.033520145	-0.012288524	-0.0370070483	0.0829572675	0.010374216	0.0473705022	0.0002241064	0.0254778797	0.1753479912	0.0202200328	-0.011852039	-0.1278244614	-0.0147763435	0.0250134156	0.085199405	0.0406353024	0.0174327444	-0.0505137954	-0.1576728852	-0.073046304	-0.2792868252	0.1385305382	-0.0105890858	0.0651335639	-0.0743895205	-0.0457616465	-0.1156983995	0.1167629239	-0.026386178	-0.0099424126	0.1242042063	0.0203999635	-0.0782338095	0.2545294309	0.0531036726	0.0007687599	-0.0438949063	0.0323327433	0.0500626433	0.0785574968	-0.0071079182	-0.0882931893	0.0834802	0.0194523	0.00037839197529	0.00696894379204	0.0720728999999999	0.0556653999999999	0.0030986367571599	0.0051945029144099	0.0805189	0.0352418	0.00124198446724	0.00648329325721	0.000332993	-0.001008317	1.10884338049e-07	1.0167031724890002e-06	0.000357315	-0.000161251	2.6001885001000015e-08	1.2767400922499997e-07	-0.000517788	0.000139337	1.9414799569000005e-08	2.6810441294400005e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.7125851211878	0.2864143777565004	0.0820331957856433	370531.0112849193	706.4711907790465	1.3132740570739545	499101.543400764	1.7246887489834837	628.2719742828135	-0.4471626953555869	0.1999544761176734	394725.6736692243	625.0365937221775	434.5798433766871	0.652199	28.959124	0.278193195	0.145898	-0.018185924	0.0865212366	-0.0035265096	-0.1068088611	-0.0671747704	0.0121242623	0.0834012305	0.058971993	-0.011430005	0.0758687441	0.0146525802	0.0593279386	-0.2118679336	-0.1386167278	0.0284532716	0.0872206819	-0.0048281692	0.0198815256	0.0176827442	0.1045841482	-0.0351782281	-0.001198934	-0.0684217691	0.0678649869	-0.0819543855	0.0297507139	-0.0819135647	0.0458004208	0.0096815765	-0.0519119727	-0.0399368849	0.0382094101	-0.112749656	0.0464966161	0.1344882409	0.1060253318	-0.0717746049	0.0390985335	0.0906245005	0.0187671091	-0.0050731736	-0.0266190854	-0.1528715766	0.1967250408	-0.0805651391	0.1064554442	0.0296981368	0.0429203243	0.0530586894	0.1106651992	0.032439314	-0.0458419067	-0.1522080213	-0.0863108724	0.15707381	0.0286700972	-0.1542202631	-0.1514913163	0.0427527036	0.0459507839	-0.1230967008	0.0061711903	0.0283995439	-0.1174902695	-0.1014360715	0.0442711186	0.0212492493	-0.0343930464	-0.0421169353	0.0350262311	-0.0741536053	-0.0315235106	0.0916101563	-0.129299551	-0.154737305	0.1205780895	0.0337882705	0.1229972718	-0.0323282849	0.0551713414	0.0768132552	-0.0118330366	-0.092661062	0.0899264	0.0064461999999999	4.155349443999999e-05	0.00808675741696	0.0284203	-0.0436525999999999	0.0019055494867599	0.0008077134520899	-0.036771	-0.1172899	0.01375692064201	0.0013521064409999	-0.00140261	-0.001735603	1.9673148121000004e-06	3.012317773609e-06	-1.25089e-05	-0.0003698238999999	1.3676971701120998e-07	1.5647257920999999e-10	-0.000407125	0.000110663	1.224629956900001e-08	1.65750765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.4524990790684	-1.260086042119383	1.5878168335440912	368998.5386374056	697.5402325147933	-8.930958264253263	486562.37597679184	79.76201551783366	624.4902836419251	-3.781690640888428	14.301184103383129	389988.114363172	620.955491729356	446.6700453947065	0.693786	30.805653	0.139105115	0.0735804999999999	-0.0623454691	0.0522150321	-0.0013063509	-0.1199722404	-0.0082465309	0.1261005861	0.0081328064	0.1040126925	0.0861112234	-0.0959008679	0.0151568059	-0.012996223	-0.0396732544	-0.1957356721	0.0013243637	-0.0326896582	-0.0361972428	-0.0560354465	0.0180730739	-0.0008896561	-0.0441569575	0.066245719	0.0601623158	0.1233481664	0.0093151271	-0.0240158622	0.0786624366	-0.0852842005	0.0417494198	0.069832778	0.0539034586	0.0295117348	0.0691444642	-0.1121422161	0.0974449635	-0.0718110278	0.1508804864	-0.0979876463	0.1118397598	-0.0783812352	0.0947417621	-0.0480845251	0.0423137453	-0.0733388165	-0.0569429811	0.0410033336	-0.0005229978	0.1033057206	0.1299421842	-0.0640636818	0.0900494237	-0.0907975211	-0.1119986715	-0.0603511623	0.1091775347	0.006959951	0.0287849524	0.0527057402	-0.0690200495	0.0425317245	-0.0224868976	-0.0477092698	0.1325947521	0.0477809696	-0.0475200684	-0.0138557634	0.1156264533	0.0865071945	0.0735584196	0.0564173995	-0.0168688361	-0.0466498019	-0.1070292198	0.0860957239	0.019456264	-0.0482840669	-0.1526346654	0.0394892409	-0.0080147759	0.0818718583	0.0750362016	-0.0165379384	-0.0966728009	0.0722961	-0.0176303	0.00031082747809	0.00522672607521	0.0601561	0.0317357999999999	0.0010071610016399	0.0036187563672099	0.0211358	0.0579067999999999	0.0033531974862399	0.0004467220416399	-0.00134594	5.66700000000002e-05	1.8115544836e-06	3.211488900000023e-09	-9.86952e-05	-8.61863e-05	7.42807830769e-09	9.74074250304e-09	-0.000900913	-0.000493788	2.43826588944e-07	8.11644233569e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.0741325721184	-0.3783665069499875	0.1431612135815349	368539.00243819	707.1871553916823	9.646922876888992	500113.6727509794	93.06312099264422	624.8817601101646	0.3914764682394889	0.1532538251852635	390477.2141183773	621.812861696136	436.364802132688	0.639439	28.392525	0.21268876	0.114748	-0.0460696152	0.0386777143	0.0382298126	-0.1491925011	0.0206944106	0.0293055765	-0.0232711574	0.069635851	0.0771857132	-0.1011393658	-0.0574746944	-0.1452592951	-0.1155197206	0.0540968034	0.0142253194	0.0599520536	-0.0344027789	0.0576765559	0.174769593	-0.026788528	0.0237800539	-0.0732557952	0.0262199639	0.058251221	0.0314393976	0.0178822704	-0.0788215365	0.035645773	0.0270357975	-0.0884382792	-0.0582531196	0.0330796855	-0.0079778721	-0.0916630578	0.0034909793	0.120626493	0.0132008881	-0.0426553453	0.0099094193	-0.0749925149	-0.0452232997	0.0316560825	0.1715170501	-0.1594919865	0.1458788539	0.1043812904	-0.0362598417	0.080076479	0.0725915153	-0.0326951497	0.0871880449	-0.1831986651	0.011768748	0.0009976519	-0.0081397484	-0.0285647378	-0.1733213487	0.0659225561	-0.170161856	-0.0075639073	0.0886461737	-0.0973359685	-0.0564939791	0.0584710351	-0.0537443507	-0.0639468016	-0.0828768075	-0.037533908	0.0108506031	0.0292831149	-0.0278259509	-0.0229410805	0.0939440119	0.0041423602	0.1017193618	0.0349013629	0.0665712307	-0.0401263059	-0.0434939174	-0.1056408637	0.0732270951	-0.0212145853	-0.1003129872	0.0732320999999999	0.0009359999999998	8.760959999998039e-07	0.0053629404704099	0.0776532999999999	0.0174971999999999	0.0003061520078399	0.0060300350008899	0.10694	0.0858042	0.0073623607376399	0.0114361635999999	0.000292303	0.001638243	8.5441043809e-08	2.683840127049e-06	0.000310119	0.0004088142	1.6712905012164e-07	9.6173794161e-08	-0.000778943	0.00012197	1.48766809e-08	6.06752197249e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.9478283613679	1.873695789249496	3.5107359106512903	370817.457666026	723.7701955369928	16.58304014531052	523843.2959476568	274.9972204609803	626.9594980335901	2.0777379234255022	4.316994878440518	393078.2121745313	626.1669132857347	446.75196201554303	0.7655159999999999	33.990635	0.0830322499999999	0.048637	-0.0620929478	-0.0303579347	0.0417324126	-0.0778166467	-0.0634019605	-0.1466658043	-0.0795103787	0.085203397	0.0071609193	0.016710097	-0.0712339497	-0.065012522	0.0401027048	0.1351253573	0.1324318954	0.1134069499	-0.0988799282	-0.0477170519	-0.0196063684	-0.0535237802	-0.004519193	0.0209473723	0.0192911581	0.0405665155	0.1061967061	-0.0572024238	0.0747251348	0.0043775925	-0.0983331133	-0.0556696987	0.0363052614	-0.0477211869	-0.0433898653	0.1335172254	-0.0174334748	0.1532477768	-0.0505590502	-0.158777861	0.0440967915	0.0258133018	0.0037187114	0.025312745	0.0802971469	-0.1025963108	-0.0715279624	-0.1257533414	-0.0660289949	0.1128193032	-0.0013722201	0.0568097612	-0.0145702459	-0.0570689355	0.041158504	0.1906497463	-0.0743752323	-0.0447247922	-0.1142078397	0.0626285274	0.1016639703	0.0631429417	0.025873234	0.0182310855	0.079350104	-0.030479684	0.0203067006	-0.0486265452	-0.0536106333	-0.0444987273	0.0912719813	-0.0589552752	-0.0105362984	-0.0485693646	0.0620478686	0.0891940763	-0.1185940813	-0.1146691183	-0.060738679	-0.0145293943	0.0121622736	-0.1265205321	0.0713867084	-0.0258549876	-0.1035676303	0.0672201	-0.0060119999999998	3.6144143999998704e-05	0.00451854184401	0.0333581	-0.0442951999999998	0.0019620647430399	0.00111276283561	0.102202	-0.0047379999999999	2.2448643999999926e-05	0.010445248804	0.000630611	0.000338308	3.97670233321e-07	1.14452302864e-07	0.000490216	0.000180097	3.2434929409000016e-08	2.4031172665600005e-07	-0.000820279	-4.1336e-05	1.708664896e-09	6.728576378410001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
609.8615200113979	0.9136916500300458	0.8348324313346277	371931.0735906128	723.5020729520104	-0.2681225849823931	523455.2495658562	0.0718897205776406	630.2723473079906	3.312849274400492	10.974970314895865	397243.2317811243	628.9511039276073	427.1998838236514	0.8021789999999999	35.618542	0.1244343499999999	0.0678648	0.0214630067	-0.0615704962	0.0737870859	-0.0086524581	0.0041410389	-0.1976500189	-0.0893744373	0.0147448107	-0.0970842609	0.2039455017	-0.008065108	0.068174212	-0.1314067077	-0.0070528459	0.1635109315	-0.0745475271	-0.0475780149	-0.1619556358	-0.0481743999	0.1806360391	0.0853453166	-0.0613794296	0.0808251904	-0.0093457929	-0.1254009005	0.0859428775	-0.0313194393	0.0151343415	-0.0168187985	0.1018963649	-0.0958838061	-0.0599930405	-0.1034084565	0.0649286635	0.0190954837	-0.0245661206	-0.0606860345	0.0741608969	-0.1032748066	-0.0346457586	-0.099442193	0.0925909265	0.0368477068	-0.0442564334	0.0712150151	-0.0958911501	-0.0824656553	0.0499077475	-0.1127994684	0.181582277	-0.0854101388	0.0191432181	-0.0110953967	0.0213641325	0.1273549132	-0.1272865748	0.0228885172	0.1252435141	0.0468588661	-0.1013480867	-0.2053275192	0.0269254416	0.082643449	-0.0574072268	-0.1415754834	-0.0847029091	-0.0085557679	-0.0021719256	0.0315909737	-0.0983157229	0.0728743706	0.0737594412	0.0355131886	0.0435067536	-0.0428757275	-0.0422991837	0.0423344696	-0.1659108701	-0.1087500547	0.033851823	0.0695158277	-0.030451217	-0.1064242213	0.0737194	0.0064992999999999	4.224090048999999e-05	0.00543454993636	0.0490865	0.0157283999999999	0.0002473825665599	0.00240948448225	0.0635967	-0.0386052999999999	0.0014903691880899	0.00404454025089	0.00149549	0.0008648789999999	2.2364903401e-06	7.480156846409999e-07	0.000356798	-0.000133418	1.7800362724e-08	1.2730481280400001e-07	-0.000546549	0.00027373	7.492811290000001e-08	2.98715809401e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.2817466839798	-1.5797733274181385	2.4956837660217763	370006.6833489134	702.3157949122516	-21.186278039758804	493247.4757832278	448.8583771779661	628.0180863362218	-2.2542609717687583	5.0816925288398265	394406.71676541015	624.8469558910269	435.5229507559855	0.664718	29.514994	0.083692	0.041245	0.0163950255	-0.0709324819	0.0629223571	0.0452246372	0.0512492731	0.0684170688	-0.0835778317	-0.0309284148	-0.1348367348	0.0424811181	0.0320795257	-0.1034688845	-0.121256839	-0.0793779084	-0.2677894962	-0.0795763546	0.0325693988	0.0040450819	-0.1793469423	-0.031429787	-0.0601414602	0.0593210297	-0.1809912282	-0.0022168203	0.1214039611	0.0014505821	0.0716890397	0.0201261981	-0.0411052453	0.0605707524	0.1594379095	-0.1090802134	-0.0946730346	-0.0503061698	0.1248432936	0.0849593393	0.06887852	0.1646802134	0.0679501737	-0.0214054087	-0.0149217044	0.0579028045	0.1025223853	0.1411688238	-0.0004002434	-0.0632664999	-0.0485398993	-0.0403024665	-0.1452895014	0.0023953622	-0.0131503401	-0.0035965323	0.1471901694	-0.2341125978	0.0614133022	0.121512968	-0.0157561828	0.0087363441	-0.0409737812	-0.030699845	0.0096872886	0.0649286419	-0.0418485236	0.0415606444	-0.0218514932	-0.0213766998	0.0516974701	-0.1575811498	0.1612937762	0.0210696474	-0.0088211203	-0.075481264	-0.1997844764	-0.1636794162	-0.1083327962	-0.0511853183	-0.1924190194	-0.0431544386	0.0214378036	-0.0954190448	0.0676152521	-0.034995421	-0.108871781	0.096274	0.0225545999999999	0.0005087099811599	0.009268683076	0.0614585	0.012372	0.000153066384	0.00377714722225	0.0737439	0.0101471999999999	0.0001029656678399	0.00543816278721	0.000950606	-0.0005448839999999	9.03651767236e-07	2.968985734559999e-07	0.000444854	8.805599999999998e-05	7.753859135999998e-09	1.97895081316e-07	-0.000407125	0.000139424	1.943905177600001e-08	1.65750765625e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.1160803755073	-1.1656663084725096	1.358777942707928	368589.9350505194	689.8799713822929	-12.435823529958723	475934.3749144332	154.64970686827508	626.3175710401857	-1.7005152960360874	2.891752272052702	392273.69979367807	622.0973819305856	421.7055139921596	0.723947	32.144882	0.1648781	0.10262	0.0721760735	-0.0275494267	-0.007298741	0.1412069797	-0.0309208634	0.1311019083	-0.0328041868	-0.0552762947	-0.0026593826	-0.0127657996	0.0428458837	-0.0836712399	-0.1051378897	-0.038386631	-0.0420541173	-0.0661230612	-0.0192794294	-0.0886703952	-0.0992789277	-0.0588856568	-0.0560835661	0.1080637294	0.0362588653	-0.0143742971	-0.1033710495	0.0345988601	0.0714716593	-0.1011728244	0.136505054	0.0719841793	-0.0548626366	-0.0320221874	0.039885071	0.1711126674	0.0193078159	-0.0295763247	0.0148400247	-0.0039477072	-0.0397601067	-0.0629632244	-0.0737298039	0.0003765619	0.0311388778	-0.0347642978	0.08919604	0.2172554837	0.0018590574	-0.078502573	-0.024238337	-0.0640587911	-0.0279817537	0.0002219592	0.1735662157	-0.1255399865	0.1467438067	0.0045838005	0.0947659119	0.0190119864	0.0553495027	0.0104774047	0.0210838332	0.0017749332	0.0085820939	0.0164187028	0.0696904707	-0.0579331773	0.0882287912	-0.1402461336	0.0277314162	0.0049987229	0.0261232716	0.1203639634	0.0285249452	0.1102267712	-0.0135553849	-0.0908982756	0.0788406308	-0.0472672479	0.0888673352	0.1083380097	0.0656857936	-0.0394798359	-0.1109009027	0.0889974	-0.0072765999999999	5.294890755999992e-05	0.00792053720676	0.0540799	-0.0073785999999999	5.444373795999999e-05	0.00292463558401	-0.00469065	-0.07843455	0.0061519786337025	2.2002197422500003e-05	0.00193352	0.000982914	3.7384995904e-06	9.66119931396e-07	0.000444854	0.0	0.0	1.97895081316e-07	-0.0008599779999999	-0.0004528529999999	2.0507583960890946e-07	7.39562160483828e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
607.4411475096559	0.3250671341486395	0.1056686417036096	368984.7476878476	714.7500498186458	24.87007843635297	510867.6337157567	618.5208014303489	625.3411829419429	-0.9763880982428644	0.9533337183903176	391051.5950832284	622.7221646210281	427.2473498727986	0.658016	29.217396	0.07557094	0.0411801	0.0665333353	-0.0350701773	-0.0188204284	0.1093960122	0.0556505584	-0.0775248236	0.0217423985	-0.0979848392	-0.0066915838	-0.1231335809	-0.082899443	-0.0804412564	-0.1142797022	0.0399426341	-0.1141528929	-0.0477247057	-0.1896373573	-0.0015574252	0.0042726353	0.0382126873	0.1267706248	-0.0315681165	0.0437486473	-0.0088105412	0.0035135092	0.0617431592	-0.0883322184	0.0517265343	0.0408839412	0.1334473639	-0.2047839569	0.0657777249	0.0418679094	-0.0594317618	-0.051257265	-0.0431319425	-0.0885611226	0.1012759123	0.0594974989	-0.0058238381	-0.2006751004	-0.1759440807	0.0058027562	0.0755123557	-0.0301706669	-0.0424617276	0.023782495	-0.1127901419	-0.0479484543	-0.1134093998	-0.0238844265	-0.0636967229	0.1042853807	0.0911198785	0.1651501316	0.1242258596	0.0136698691	0.0270541554	-0.0998095593	0.0922292353	-0.0675750028	-0.0192486104	-0.07268181	0.070339922	-0.0868129596	0.0006101687	-0.1512949902	0.0845485533	-0.1450675752	-0.0410828164	0.1259835652	-0.0752249197	-0.043453564	0.0301826708	0.0760201201	-0.0105725408	-0.0765542277	-0.0004907666	0.0167588422	0.0063161768	0.0637282764	-0.0438968002	-0.1125037874	0.0732287999999999	-0.0157686000000001	0.00024864874596	0.0053624571494399	0.050359	-0.0037208999999999	1.3845096809999994e-05	0.002536028881	0.0259444	0.03063505	0.0009385062885025	0.0006731118913599	0.00184994	-8.357999999999998e-05	3.4222780036e-06	6.985616399999997e-09	1.95072e-05	-0.0004253468	1.8091990027024e-07	3.805308518399999e-10	-0.000859977	9.999998999438847e-10	9.999997998877795e-19	7.395604405290001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
608.3721727558847	0.931025246228728	0.8668080091152637	370116.700583716	715.2997403334488	0.5496905148029327	511653.7185210993	0.3021596620643132	626.5980646286217	1.2568816866788666	1.5797515743087125	392625.1345963344	625.1574426045327	427.2754397733009	0.79791	35.428989	0.17795615	0.0935043	0.0545927736	0.0527595932	-0.0708607437	0.0884498517	0.0107264034	-0.1054508603	0.0679734536	-0.0620518184	0.0527078172	0.0010181054	-0.1305836167	0.0348860558	0.0011849182	0.120813796	0.0257986103	-0.2097376845	-0.036193892	0.1670419713	0.1688436989	-0.120432853	-0.0650059343	-0.084649657	-0.0483012649	0.0992815886	-0.048931522	-0.1007672384	-0.0148949026	-0.0707149231	0.0013938256	-0.0474858689	0.0464859333	0.0985835027	-0.0561376888	0.033131026	0.0339612014	0.0026704715	-0.0007069623	0.0647148959	-0.0492821046	0.0414746258	-0.0326214647	0.1872771958	-0.0547535838	0.1147437786	0.0005161976	0.0978089379	0.0712551219	-0.0866782027	0.0010999183	0.0177912078	-0.1114978413	-0.0189570018	0.0860571967	0.1331457031	-0.015239486	-0.0629627889	0.0326657185	-0.096867089	-0.2284701749	0.0456811635	0.2174810664	-0.0934775922	-0.0434280522	-0.1211993117	0.0495965427	0.0171113939	0.0934199143	-0.0167871234	0.068949289	0.1422034975	-0.0535274171	-0.0545553367	0.0933646689	-0.0002025864	-0.0891459934	0.0911954748	0.0093704515	0.0065134035	-0.0454160321	0.1484021025	0.0617435365	-0.0482387676	-0.1136742748	0.0619404	-0.0112883999999999	0.0001274279745599	0.00383661315216	-0.00794189	-0.05830089	0.0033989937747921	6.30736167721e-05	0.0861417	0.0601973	0.00362371492729	0.00742039247889	0.00141043	-0.0004395099999999	1.9893127849e-06	1.931690401e-07	-0.000103381	-0.0001228882	1.510150969924e-08	1.0687631161000002e-08	-0.00126097	-0.0004009929999999	1.607953860489999e-07	1.5900453408999998e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
611.3927274673974	3.020554711512773	9.123750765242011	373801.0672000233	722.4481820057739	7.148441672325134	521931.3756834478	51.10021834263456	630.7637839913248	4.165719362703044	17.35321780879905	397862.9511950546	629.0126394039522	440.59086148286224	0.968152	42.98814	0.20064154	0.10352	-0.0501435048	0.0206845085	-0.0825714516	0.0434432937	-0.0352496964	-0.2064771553	-0.013680532	0.0375526074	-0.014400381	0.2463477498	0.0299656463	-0.0340728786	0.0334058269	0.1864960001	-0.0180165409	0.0565687311	0.1437339335	0.2260165993	0.0170049062	0.1203125639	-0.0652872238	0.1035420838	-0.0139071185	0.1037785257	-0.143681719	-0.0241362982	0.1281897289	-0.0119081318	0.2652205807	0.0366677877	-0.0378641157	-0.010031944	0.0383931889	-0.0113094947	0.1771123526	0.163344353	-0.0477122404	-0.0047266907	-0.0409082782	0.073419478	0.0518713241	-0.1210877042	-0.0049543208	-0.0182561293	-0.0341429109	-0.0178433135	0.0401278373	0.0287329042	-0.0454169796	0.169613973	-0.1562786065	0.0912961397	0.2087403164	-0.0604544358	-0.0409804589	-0.0913737493	0.0097504317	-0.0892748793	0.2394164156	-0.1749225145	0.0994437068	-0.1820440296	-0.0097378819	0.1283601407	-0.0474739823	0.1403004143	0.1032083648	0.0600451049	-0.0294988162	0.1922495802	-0.0173122404	0.0053246382	0.0372779429	0.1456714645	-0.0141025387	-0.0249613225	-0.1075302083	0.072119464	-0.0226326249	-0.0684723218	0.0597324219	-0.0524983198	-0.1144078661	0.0722629	0.0103225	0.00010655400625	0.00522192671641	0.0738638999999999	0.0818057899999999	0.006692187277524	0.0054558757232099	0.0650031	-0.0211386	0.00044684040996	0.0042254030096099	0.000756273	-0.000654157	5.719488505290001e-07	4.279213806490001e-07	-1.1986e-05	9.1395e-05	8.353046025e-09	1.43664196e-10	-0.000259029	0.001001941	1.0038857674809997e-06	6.709602284099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
606.2760649751486	-5.116662492248793	26.180235059585627	367570.66696175066	695.0225916938348	-27.42559031193912	483056.402964815	752.1630039583288	623.2782717629387	-7.485512228386028	56.03289332131676	388475.8040517957	619.2426246836498	442.1734553012132	1.219133	54.132267	0.6082162999999999	0.329503	0.0386121313	-0.1200910187	0.066468902	0.1183182703	0.0359043677	0.1279890546	-0.0355824263	-0.1295081014	0.0463872312	-0.1874472066	-0.0272841746	-0.0835127548	0.0382016885	0.0144430562	0.0524590852	0.1123439055	-0.0228442196	0.0687547613	-0.0936933845	0.0750989787	0.1207330366	0.1114693792	0.0127090513	-0.1676869064	-0.0403775798	0.0133131162	0.0592699089	0.1212492124	0.1162563821	0.0592642127	0.1298016087	-0.0210661156	0.063468176	0.0869932063	0.0651506939	0.1370922009	-0.0683753215	0.0252014415	-0.1016522552	-0.2204078421	-0.0037126239	-0.0462035862	0.0547734753	0.0676732819	-0.0951188048	0.1004967253	-0.0577300746	-0.109332909	0.0349545964	-0.2054734157	0.0183601096	-0.0302779423	0.0117141005	0.0598890543	0.0655522837	0.1561021744	0.00073199	0.0300763911	0.1875482655	-0.1291816136	-0.0991816506	-0.0550075964	-0.1240714016	0.0314842755	0.0597821363	0.1330190016	-0.1040126109	0.12412345	0.0680305318	-0.0930511698	0.0930269933	0.1211666682	0.0661474952	0.0978144194	0.0154198405	-0.0733293089	-0.1230296263	-0.0003014118	0.068914552	0.0392889489	0.0576957916	-0.0566681795	-0.1147017419	0.0509322	-0.0213307	0.00045499876249	0.0025940889968399	-0.0200191	-0.0938829999999999	0.0088140176889999	0.00040076436481	-0.125201	-0.1902041	0.0361775996568099	0.015675290401	0.00508834	0.004332067	2.58912039556e-05	1.8766804492489003e-05	-0.000786342	-0.000774356	5.99627214736e-07	6.18333740964e-07	0.000690518	0.000949547	9.01639505209e-07	4.76815108324e-07	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
