global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
711.7011810428738	-2.4277448747052404	506518.5710978215	5.893945176657563	834.4211224207478	-6.35346990159178	696258.6095419006	40.36657979043266	669.2032634513129	-0.0495768350023126	447833.00781388726	0.0024578625688465	670.0994513144844	538.1045980532201	1.036215	26.95776	0.106789824	0.0655503	0.0309685802	-0.0872347022	-0.0408651559	-0.0538850785	0.1417620428	0.0361829975	0.2056040122	-0.0442631668	0.0349464044	-0.0024273492	-0.0294110372	-0.0325837628	0.1987074227	0.0754572389	0.0636295918	-0.105196987	0.0659578721	-0.2183175767	-0.0206483493	0.0033076191	-0.219361334	-0.0128547614	0.1111094432	0.1453732451	0.0171032364	0.1025665771	-0.1403076907	0.0283534821	0.00997364	-0.0204799071	0.0681747371	0.0565255785	0.0040601306	-0.1431608877	-0.118263086	0.0963672859	0.1859407877	-0.0496375538	-0.0934984532	-0.001606925	-0.0009902429	0.0310303641	-0.1534694867	-0.1338672842	-0.1736565562	-0.0936089323	0.0200435014	-0.0059048756	-0.0286378424	-0.0610519121	-0.1093642665	0.1266708187	-0.0161265278	-0.0343325811	0.0714985866	0.039646616	-0.0081158001	0.0568517352	0.0262588463	0.0199301615	-0.0373862166	-0.0186810473	0.0061935454	-0.0313031553	-0.0003105734	-0.015193999	0.0408288154	0.2214202303	-0.1285704491	0.1752888619	0.037098218	0.1283705918	-0.0012835302	0.0899394949	0.022270759	-0.1759479162	-0.0306943286	0.0175651469	0.0422004644	-0.0480646281	0.0732458841	-0.0288995824	-0.0901686631	-0.027838591	0.1229875204	0.129508833	-0.1547221243	0.1199878695	0.0414636646	-0.079077576	-0.1150118766	0.0936205869	-0.0106773454	0.1170126625	0.0182175589	-0.0338415747	0.0096973876	-0.0999097862	-0.1030968222	-0.0577278626	0.0435687314	0.0504675257	0.0748528536	0.0558252242	0.013247434	-0.0051360244	0.007159163	0.0361311337	-0.1153840637	0.0850838201	0.1250118957	0.0953761056	0.0438968002	-0.0223783947	0.0450745	0.01137	0.0001292769	0.00203171055025	-0.000612744	-0.003426824	1.1743122726976e-05	3.754552095360001e-07	0.0746103	0.0616647	0.00380253522609	0.00556669686609	-0.000366952	0.0001296	1.34653770304e-07	1.6796160000000015e-08	0.000298537	-0.000303256	9.1964201536e-08	8.912434036899999e-08	0.000672825	0.00017371	3.017516410000003e-08	4.526934806250001e-07	0.0
710.9090672901838	-0.7921137526900566	505391.701955399	0.6274441972007241	838.338120585798	3.916998165050245	702810.804427328	15.342874625006989	667.6073988494975	-1.5958646018153786	445699.638998592	2.546783827327357	669.0009119320765	537.6562764343696	1.023692	26.631969	0.1230885839999999	0.0655076	0.0280064733	-0.0610669046	-0.0245768566	-0.0926947268	-0.0732313052	0.1628443403	0.0158624607	0.0242031252	0.0651594737	0.015667179	-0.1148011783	-0.1044955633	-0.0121001008	0.072738922	0.0456352248	0.0962881931	0.0840565096	-0.072729312	0.1000212704	0.0258172574	-0.0363557635	-0.1453426223	-0.0179726133	0.1058231728	-0.0495162535	0.2009183342	-0.1191946544	-0.0171483252	0.0987238244	-0.085942393	0.0475374268	-0.0181132481	0.1362461719	-0.0181483723	-0.1033770188	0.0076209743	-0.0505838197	0.0706808832	-0.1454165154	0.0020350577	-0.0633194672	0.0737043168	-0.1025858857	0.1579934543	-0.1031481951	0.0803521848	0.0084948292	-0.1435173177	-0.0853877562	-0.1417748061	-0.1304199936	-0.0592400497	0.0889556225	-0.098811013	-0.084941789	0.0904108661	-0.051332898	0.0074668758	-0.2782789678	-0.011970617	-0.0200757972	-0.1761264598	-0.0593816573	-0.0184961665	-0.0312875181	0.0172146634	0.1924710686	0.0418364523	-0.0164702343	0.0988851261	0.0083625595	0.1853896969	0.0530112821	0.1548091554	0.1441408036	-0.0601971519	-0.0541463295	0.0879829495	-0.0538066436	0.007254083	0.0533677034	-0.0106536648	-0.2203317525	0.0679450362	0.0876459785	0.0668568471	0.0606812181	-0.0755518806	0.1419159501	-0.0136574408	0.0606822828	-0.1486266503	0.2082717045	0.064812844	0.0577583639	0.0046239741	-0.0518125407	-0.0181721173	0.1916325737	-0.0580644883	0.0453643698	0.0589521052	0.0061682285	0.0401269563	0.0644879885	0.1321196905	-0.1181938069	0.0659926633	-0.0767227816	-0.0562008958	-0.2124498765	0.0940386689	0.0394798359	-0.0293067317	0.0369709	-0.0081036	6.566833296000003e-05	0.00136684744681	0.00256384	0.003176584	1.0090685909056e-05	6.5732755456e-06	0.049368	-0.0252423	0.00063717370929	0.002437199424	0.000594101	0.0009610529999999	3.52955998201e-07	9.236228688089998e-07	0.000121303	-0.0001772339999999	3.1411890755999995e-08	1.4714417809e-08	0.00126586	0.0005930349999999	3.516905112249999e-07	1.6024015396e-06	0.0
710.7369973160917	-0.1720699740920963	505147.0793538941	0.0296080759840547	834.5144651524968	-3.823655433301269	696414.3925487577	14.620340872614316	667.8973855427722	0.2899866932747272	446086.9176148705	0.0840922822764107	667.8436607419164	529.9457696942529	0.961043	25.002117	0.15336383	0.0749909	0.0287721352	-0.0288381467	0.0218924136	0.0979045076	-0.0392321944	-0.0686199888	-0.0159943002	0.1002136722	0.0985399468	0.0025966479	0.0353205663	-0.0305166434	0.0426888267	0.1379733236	0.157519962	0.08006779	0.0212624859	0.0074616645	-0.0090014537	0.0443870339	-0.0672260752	0.0114658004	-0.0325691989	0.0461653794	-0.0911814661	0.1545438524	0.1186377783	0.0410495825	0.0739168598	0.0933442514	-0.087974022	0.1120288459	0.0182850065	0.009092355	0.0421734513	0.0490584864	-0.0497503546	0.1869573809	-0.0846961362	0.1616643105	-0.0749539178	-0.0711904942	-0.0256192876	0.0562373034	0.0597431646	0.0312301805	0.0448146297	-0.0190765399	0.0084837258	0.0005177937	0.0314061478	0.0117822267	-0.1577928353	-0.0907596387	-0.0637667305	0.1034945891	-0.0291587145	0.0230872482	0.073104721	-0.0828813292	0.0030466313	0.0168000991	0.0172873618	-0.1040365612	-0.1211125153	0.0325072439	-0.0380838896	0.0607351858	0.0432734507	0.0489987813	-0.0482375515	0.1420833193	0.0109036979	0.1018905466	0.0720643894	-0.0652433524	-0.057197751	-0.1565589356	0.0260668753	0.0946098537	0.0200696908	0.0757443154	-0.0981312925	-0.0393486173	-0.0378030481	-0.1934817488	0.0667388039	-0.0299433557	-0.0713611089	0.0645487304	0.0538677071	0.0321412675	-0.0310518568	-0.0633742657	0.0224970445	0.1383820856	0.1176727373	-0.0402137134	-0.0111791799	-0.0156826093	0.1839126735	-0.0310190034	-0.011063021	-0.0023229311	-0.0163649138	-0.0938976101	0.0386230038	-0.0999799218	0.0419026076	-0.0008499678	-0.0686556506	0.092661062	0.034995421	-0.0361224311	0.0630098	0.0260389	0.00067802431321	0.00397023489604	-0.0213577	-0.02392154	0.0005722400759716	0.00045615134929	-0.00965124	-0.05901924	0.0034832706901776	9.31464335376e-05	0.000807844	0.000213743	6.52611928336e-07	4.5686070049000034e-08	0.000563513	0.0004422099999999	1.9554968410000001e-07	3.17546901169e-07	0.00103413	-0.0002317299999999	5.3698792899999946e-08	1.0694248569e-06	0.0
712.6069853020826	1.8699879859909745	507808.7155013226	3.4968550677505803	838.955163846214	4.440698693717195	703845.7669442277	19.719804888381603	667.8109969979855	-0.0863885447867005	445971.5277114434	0.0074629806703637	668.5168499857012	534.4156833623543	0.911261	23.707006	0.11949014	0.0659169	0.0470351631	-0.0374414059	0.0099275154	0.1028054813	0.06874937	-0.030847141	-0.0769201946	-0.0285086477	-0.0141926102	0.0661132732	-0.095735237	-0.0213832147	-0.0514936019	-0.0486794949	0.0864846146	0.0961673169	0.0117251878	0.0371634543	0.0277671012	0.0311879603	-0.0189042649	0.0628626625	0.0383977896	0.0875201571	0.0150764055	0.0017173264	0.0792018279	0.1252643318	0.0306449561	-0.0477415019	0.1468530334	-0.075685798	0.0482541624	0.0415507032	0.0900028102	0.010083164	-0.0916935048	-0.0254342935	0.1098947603	0.2577626589	-0.0491366001	-0.004403449	0.0516644258	-0.0705591936	-0.0636350324	-0.0922506303	0.0923878232	-0.0176850829	0.0488296684	0.0472633097	0.0039318123	0.0717735867	-0.1028731325	0.1002676207	-0.1615599855	-0.0428450706	0.0511111173	0.009589471	-0.1084430309	0.0408832928	0.1561507766	-0.0368062222	0.152751527	0.0116194806	0.0118780118	0.0328336703	-0.0545752869	0.0050453444	-0.0185825954	0.0918060581	-0.000627308	0.1175368549	0.0420536244	-0.1091172441	-0.0443561316	-0.0030231717	0.0714781462	0.0224014641	-0.188985842	0.012620299	0.0345266377	-0.0172990869	-0.0329993022	-0.0816626761	-0.1347900954	-0.0554320435	0.0563329772	-0.0436844624	-0.0084101953	0.0978253498	0.0441334432	0.0491757779	0.1561228209	0.1173005008	0.1182541829	0.1150951144	-0.0824154197	0.141636169	-0.0894793391	0.2218504903	0.0966164025	0.0249193265	-0.0543267528	0.1714690121	-0.1271262971	-0.1771946988	0.0517283316	-0.1476874054	-0.0168881339	-0.1833681144	-0.0040752573	0.0912438734	0.030451217	-0.0427992974	0.0630155	5.699999999997374e-06	3.2489999999970056e-11	0.00397095324025	0.0141195	0.0354772	0.00125863171984	0.00019936028025	0.0130164	0.02266764	0.0005138219031696	0.0001694266689599	-0.000131055	-0.000938899	1.7175413025000005e-08	8.815313322010002e-07	0.00039665	-0.0001668629999999	2.7843260768999984e-08	1.573312225e-07	0.00115516	0.0001210299999999	1.464826089999996e-08	1.3343946255999998e-06	0.0
712.5232018689524	-0.0837834331302929	507689.3132015838	0.0070196636670982	834.4835186403536	-4.471645205860341	696362.7428823854	19.99561084709377	668.8183221423815	1.0073251443959634	447317.9480333504	1.0147039465323486	669.3952344183111	537.1585563443383	0.913261	23.759027	0.07042001	0.0326357	0.0511287274	-0.0918015176	-0.0428451744	-0.0536706519	0.1267390605	-0.0107495989	0.0965639981	-0.0701522761	-0.0696300538	-0.0312835303	0.0330083109	-0.0325570778	0.1134516844	-0.0830549436	-0.0182251951	0.203268214	0.073618578	-0.0503096739	0.0384410101	0.0179023895	-0.1205597808	0.0340031065	0.0537890599	0.1148423603	-0.0700709026	-0.0394295995	0.031422033	0.0080331779	0.0617865272	0.1087539759	0.1507124478	0.000351445	-0.0214123835	-0.0014909705	0.0683607524	0.1807482047	0.0225666805	-0.0112353711	-0.0351640921	0.0388433135	-0.2164168112	0.0950120054	0.198906751	0.0235609778	-0.008592389	0.0757168263	-0.0986753537	-0.134084277	0.0103161356	-0.1069633429	-0.0947661152	-0.1107754037	0.0329977115	0.0864266032	-0.060924055	-0.0494279293	-0.0510494333	-0.1242712109	0.0010898923	-0.0175224932	0.0559405989	0.0646675392	0.0509720218	0.0693519452	0.1384408791	0.0107486888	-0.0403080828	0.1036089547	-0.1309867718	0.0931103178	-0.0515679081	0.0313770009	-0.0337558967	-0.0974931113	0.0512057724	-0.0406032313	0.0417680324	-0.0732400406	0.0456747545	0.0954883941	-0.0191255581	0.0142624216	-0.0654751206	0.0544949658	0.049574997	-0.0571094452	-0.0382093336	-0.0658380802	-0.0618125507	-0.0063666915	0.1725938791	0.0999813043	0.0051311073	0.2982306586	-0.1633964593	-0.1061726245	-0.0337387751	0.1138714614	0.1553198856	-0.0847169372	-0.0741017126	-0.0081175495	-0.0641698271	-0.0171994982	-0.0639651424	0.0669436456	-0.1328420473	-0.0432688506	0.0398052117	-0.0378190038	-0.0025718591	0.0897877085	0.0258549876	-0.0493116688	0.0872205	0.024205	0.000585882025	0.00760741562025	0.00614084	-0.00797866	6.36590153956e-05	3.77099159056e-05	0.0214711	0.0084547	7.148195209000001e-05	0.00046100813521	-0.00011096	2.0095000000000017e-05	1.23121216e-08	4.0380902500000064e-10	0.000701223	0.0003045729999999	9.276471232899997e-08	4.91713695729e-07	0.0008841949999999	-0.000270965	7.342203122505415e-08	7.818007980248232e-07	0.0
711.8231058908698	-0.7000959780825724	506692.1340801245	0.4901343785273937	839.3301701579978	4.846651517644204	704475.1345374535	23.49003093348287	668.430553470189	-0.3877686721924647	446799.4048124632	0.1503645431339071	669.3491132650687	542.2327627301114	0.921298	23.968119	0.0984745099999999	0.0442726	0.0607901035	-0.0634546256	-0.0644956916	-0.0423129939	-0.0652667264	0.1566507392	0.0968041415	-0.0559615735	0.0020480611	4.0087e-05	-0.0691729857	-0.0832920105	-0.0449973895	-0.0001274917	0.1210744424	0.1386118076	0.0169539005	-0.1843118324	0.1459610375	0.0230298999	-0.1307239642	-0.1305612178	-0.0163326136	0.0404882013	-0.0439336388	0.0310634896	-0.0094359718	0.0221354836	-0.0443263689	0.0317560614	0.1650126453	0.1794455479	0.1638034447	0.1227991215	0.0474917318	-0.0203484318	-0.0044427518	-0.0424760079	0.0711167901	0.0674324449	0.0156740772	0.054757758	-0.1009588042	0.0882999674	-0.0012394615	-0.0446737674	-0.0845020055	0.1111546777	0.1694993842	0.0553129979	0.0789811305	-0.0339927824	-0.0170933095	0.0077521531	-0.2269798564	-0.0188876914	-0.0212231709	0.1171653604	0.0969702554	0.0265358826	-0.0370685706	-0.0422895311	0.0082845995	0.0492401648	0.0766827207	0.0252816501	0.1623883515	0.07860147	-0.00186912	0.0931838864	-0.0007485252	0.0216119699	0.0253759711	-0.0250396761	0.0260266286	-0.1346023861	-0.0862451208	0.024833122	-0.0751308018	0.1724804372	0.0206824398	-0.0682653288	-0.0818350753	0.1349908485	-0.1414187114	-0.0664034565	0.0020676728	0.0602365727	0.0771162399	0.0521961896	-0.0031117341	-0.0816752352	0.0910918002	-0.1278323887	-0.056158059	-0.0299098739	0.0013367238	0.0337405436	-0.0297241093	0.0340265314	-0.1457013654	0.0047420645	0.0585763086	-0.0230217171	-0.1490953383	-0.02846658	0.0134843257	-0.1970873978	0.0564303039	0.0378068411	0.1489195238	0.0882931893	0.0212145853	-0.0556345156	0.113199	0.0259784999999999	0.0006748824622499	0.0128140136009999	0.013504	0.00736316	5.421612518560001e-05	0.000182358016	0.0362022	0.0147310999999999	0.0002170053072099	0.0013105992848399	0.000319392	0.000430352	1.02011249664e-07	1.85202843904e-07	0.000236355	-0.0004648679999999	2.1610225742400001e-07	5.5863686025e-08	0.00077138	-0.0001128149999998	1.2727224224977432e-08	5.950271044e-07	0.0
710.7368752806418	-1.0862306102279715	505146.9058836906	1.179896938596232	835.6006122494247	-3.729557908573156	698228.3831916134	13.909602193400572	666.7014108833673	-1.7291425868216947	444490.7712738726	2.989934085560422	667.0987104991347	533.4649533726429	0.892391	23.216084	0.09290358	0.0462336	0.0481534591	-0.0472512838	-0.0081059771	0.0098902895	-0.078318442	0.0488561531	-0.0233767385	0.0648836884	0.0412889913	-0.0382052215	0.0581717203	-0.0089977582	0.1105783022	0.1036882298	0.0305019859	0.1624460888	0.0320933414	-0.0825390262	0.0170366117	0.061025431	-0.0297643118	0.0313528632	-0.0786868449	0.0892912669	-0.0706629366	0.0517894628	-0.0438339495	-0.0229655422	-0.0533638127	-0.0425373796	0.0841520329	0.0322774478	0.0741551234	-0.0164994677	0.0518646321	0.1093517741	0.1248670621	-0.1403896402	0.0406251101	0.1054336589	-0.0399205974	-0.0214169416	-0.0648677217	0.1747538883	-0.0491195957	0.1965166571	-0.0924723198	-0.1097978768	-0.0442702231	0.0153506857	0.0165407339	0.0847977294	0.0296793907	0.069091574	-0.0043166039	0.0932824469	-0.0452719169	0.0380491269	-0.0711029654	0.1557338205	-0.0861168775	0.1523437207	0.0215542855	0.0036378317	0.071138854	0.0575423754	0.0254048948	0.0121900509	0.0800804738	0.0237798493	-0.0644809983	0.0928174109	-0.0433186996	0.0376338215	-0.0117612725	-0.076240304	-0.1017950339	0.0370001305	0.0385675905	0.0395651683	-0.0919976136	-0.0570726951	-0.1063090161	-0.0382528832	0.0057479942	0.0190407313	-0.0920080358	-0.0215311817	0.1243354652	0.0361398498	0.0571134185	0.0879781712	-0.0481728506	-0.0808773543	-0.1274744658	0.0095220799	-0.207319951	0.0278331856	0.1209991591	-0.02666531	0.0309955438	-0.0663022329	-0.0423775933	0.1476793499	0.076464505	-0.160258219	-0.0621854727	0.0548114426	0.1269215079	-0.0354130639	-0.0651020399	0.0867609543	0.0165379384	-0.0617435365	0.127317	0.014118	0.000199317924	0.016209618489	-0.00328548	-0.01678948	0.0002818866386703	1.07943788304e-05	0.0135009	-0.0227012999999999	0.0005153490216899	0.00018227430081	0.000389627	7.023499999999998e-05	1.5180919912899998e-07	4.932955224999997e-09	0.0008814289999999	0.0006450739999999	4.161204654758711e-07	7.769170820408238e-07	0.000841967	7.0587e-05	4.982524568999999e-09	7.08908429089e-07	0.0
711.1240792483527	0.3872039677108887	505697.45608681743	0.1499269126110549	837.0524565447275	1.4518442953028623	700656.815007563	2.1078518578034653	668.0467599027794	1.3453490194120832	446286.4734166018	1.8099639840330537	668.7245098094759	534.9257149540766	0.90394	23.516544	0.06699938	0.0333539	0.0520167822	-0.0030143246	-0.0004867174	0.1713375227	0.0053104437	0.010449112	0.0912076011	0.0431557773	0.0156995723	0.0780548747	-0.0768203677	0.0613009397	-0.0976582355	-0.0049746597	0.143754284	0.2236234073	0.1711079418	-0.0028738594	0.010704869	0.01299008	-0.1199704109	0.0786352712	-0.0517629677	-0.0688410814	-0.015874744	0.0919978928	0.0225593231	-0.0422483247	-0.1954573108	0.1756672617	0.0062063499	-0.0031876575	0.0507996805	-0.0944906866	-0.1173985474	0.1173395711	0.0464829642	-0.0575916857	0.0026665023	0.05956201	0.1267994424	-0.0561670747	-0.0123836282	-0.1210118363	0.0664934634	-0.0476063991	-0.1555065529	-0.1470571798	-0.0241984277	0.2058100834	0.0747915783	0.0162200396	-0.0094628515	-0.0918231354	0.0145809299	-0.02351967	0.1325594828	0.0659563143	-0.073499083	-0.0755609838	-0.0109180689	0.0808941692	0.0774022172	-0.0841757714	0.0648278105	-0.0014116544	-0.0198524102	0.0759944775	0.0804152412	0.0568233799	0.1119521741	0.0346165721	0.0691078795	-0.0146194028	-0.0505663873	-0.0358046748	-0.0339137114	-0.0441878853	-0.0512639572	0.0922729079	0.1354101501	-0.0960946734	0.0292654859	0.0140455076	0.0822665752	0.0595481293	-0.0193340432	0.0133383877	-0.1744940607	-0.0546102632	-0.0056531749	0.0607245796	-0.012591574	-0.0521238291	-0.1054997587	-0.0147238717	-0.0042236294	0.0388874425	-0.0716873683	0.1554725421	0.0295243494	-0.1084221095	0.28748124	0.0536953761	-0.0736249497	-0.0460333968	0.0160129438	0.1928950358	-0.0133226114	-0.1841939174	0.0492626009	0.0851916578	0.0118330366	-0.0676152521	0.136634	0.0093169999999999	8.680648899999984e-05	0.018668849956	0.0135481	0.01683358	0.0002833694156164	0.00018355101361	0.0363254	0.0228245	0.00052095780025	0.00131953468516	0.000341007	-4.861999999999998e-05	1.16285774049e-07	2.3639043999999973e-09	0.0008814289999999	0.0	0.0	7.769170820408238e-07	0.000530101	-0.0003118659999999	9.726040195599997e-08	2.810070702010001e-07	0.0
710.6052974291392	-0.5187818192134728	504959.88873435545	0.2691345759464403	835.9083161872386	-1.1441403574889364	698742.7130709845	1.3090571576349113	666.6653829970612	-1.3813769057181844	444442.7328866183	1.9082021556515456	666.8929803507857	530.1626503277556	0.9498700000000002	24.711424	0.1029567499999999	0.0605307	0.0636460907	-0.0136946051	0.0326562127	-0.0032303987	0.1014294523	-0.0785346812	0.0285919088	0.0137887413	0.040915249	0.0053610945	0.0467992968	-0.1462953417	0.0562765619	-0.0296581988	0.0390195878	0.0530950379	0.1120275066	-0.0574091219	-0.0555301185	0.041951142	-0.0025076636	0.1314379347	0.0145397716	-0.060391543	-0.0420131486	-0.0502528819	0.0108534931	0.0605479516	-0.0111505578	-0.0607920133	0.0530418177	0.072808568	0.0021205821	-0.0721610485	-0.1269874646	-0.0191158121	4.68706e-05	-0.1855935095	0.1014898483	-0.057025461	-0.1695926101	-0.0105424062	-0.0052928686	0.1315345585	-0.0657044322	0.0165515138	-0.0178138223	0.1471725431	-0.0432672635	0.2484830607	0.0339884411	0.1188129165	-0.1522524325	-0.1322361582	0.055423333	-0.0237747774	-0.0562292054	-0.1466217846	-0.0931482326	-0.1110132333	0.1789671317	0.1588353649	-0.0219261109	-0.0362279639	-0.1074839714	0.041811223	-0.1041379803	0.0087099048	0.048040281	0.0108368919	-0.0595084217	-0.0217329659	-0.0162171304	0.0303154257	0.0704356556	-0.098173111	0.1002834619	0.0591946869	0.0473150221	0.092008793	-0.0936865585	-0.0709290298	0.0376277031	0.0729998467	-0.1404253864	0.0030117172	-0.1889998388	0.0341516911	0.0932071937	-0.1240595226	0.1224479938	0.0386398519	0.1933993207	-0.0706792865	-0.0925995426	0.1572417242	-0.0370370445	-0.0149476303	-0.0350602135	0.1299282553	-0.0942345753	-0.0272965763	-0.074765441	-0.2090331811	0.0411255596	-0.0066273957	0.1711678241	0.0105089573	-0.1297036165	-0.1451746802	-0.0582077237	0.0835859703	0.0071079182	-0.0732270951	0.136613	-2.099999999999325e-05	4.4099999999971636e-10	0.018663111769	0.0436449	0.0300968	0.00090581737024	0.00190487729601	0.0364227	9.730000000000157e-05	9.467290000000302e-09	0.00132661307529	-0.000592604	-0.000933611	3.511795008160001e-07	8.71629499321e-07	0.00134395	0.0004625210000001	2.139256754410925e-07	1.8062016025e-06	0.000588802	5.870099999999998e-05	3.445807400999997e-09	3.466877952040001e-07	0.0
711.0484302401967	0.4431328110574668	505589.8701470479	0.1963666882356926	834.484902427482	-1.4234137597566132	696365.0523794041	2.0261067314644574	667.8746546619016	1.209271664840344	446056.5543397543	1.462337959385737	668.906529787496	531.8398732655447	1.022397	26.598267	0.0319642499999999	0.0149669	0.0758081602	0.0063328726	0.0122766754	-0.0809590585	0.0197653258	0.0952619018	0.0617278914	-0.206706207	0.0022766014	-0.0621674801	0.0125273391	0.0328320193	-0.0011795981	0.0147336334	0.0898975537	0.0411453628	-0.011257144	-0.0188154988	0.0665785516	0.0471230506	-0.0555161336	-0.0815650694	0.0804996913	0.0312479952	0.0610741875	-0.0159990368	0.0451021926	0.1393997267	-0.0991783583	0.0916197893	0.007487563	-0.0003634624	0.0500197089	0.0508265343	0.0834862191	-0.1353395447	0.2012718488	-0.0512337076	0.0303226503	-0.2526938012	-0.0892722968	-0.0067906977	0.0148450693	-0.0206661936	0.1141949961	0.1262020297	-0.0836924014	-0.0676052441	-0.1449424963	0.0775802235	-0.0011047193	0.0349498654	-0.0509331621	0.0995302553	-0.0288580714	-0.0060731335	-0.1226515735	0.0027739876	0.0069255876	-0.0275469467	-0.0907062488	0.069232793	-0.0149003201	0.063804699	0.1101990657	0.0331510013	0.0686425564	0.0634015677	-0.1208414391	0.0209681253	-0.0298802565	-0.0945617326	-2.90452e-05	-0.0362309013	-0.2219078153	0.0095840043	-0.0660859566	-0.0091018314	-0.1166994395	0.0635479066	-0.0243836517	0.0259013202	0.1663564796	0.1090516068	0.1198953861	-0.0824300615	-0.0971950351	0.1372968786	-0.0742584964	-0.1980156471	0.0298579139	-0.0545261018	-0.0779777796	0.0034983747	-0.0265115377	-0.1006558861	-0.152323309	-0.1682358085	0.1247407999	0.0300291111	-0.0633689271	-0.073027082	-0.054837835	-0.054665858	0.0697256073	-0.0134346239	-0.1313127669	-0.0701517441	-0.0139380239	-0.0055252622	0.0302034383	0.0819445778	0.0023706562	-0.0785574968	0.141652	0.0050389999999999	2.539152099999988e-05	0.020065289104	0.0457536	0.0021086999999999	4.446615689999992e-06	0.0020933919129599	0.0467092	0.0102864999999999	0.0001058120822499	0.00218174936464	-0.000398336	0.000194268	1.58671568896e-07	3.7740055824000024e-08	0.00136552	2.1570000000000053e-05	4.6526490000000224e-10	1.8646448704e-06	0.000514039	-7.476300000000004e-05	5.5895061690000075e-09	2.64236093521e-07	0.0
