global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
796.6025843168378	0.4979258708581255	0.2479301728698227	634575.6773402647	831.8895421578361	-4.535289897080588	692040.2103515741	20.56885445056125	790.306311747187	0.1146813456426798	624584.0663874419	0.0131518110384158	786.9390369627012	571.8649790609408	1.037356	20.72703	0.048819951	0.0426918	-0.0411507399	-0.0771401763	-0.0561260537	0.0142763409	0.0682014245	-0.0742388983	-0.0615796548	0.0695434397	-0.1418076341	0.0144971285	0.0199594385	0.0591890774	-0.0442562109	0.0655704017	-0.1538107869	-0.0169651791	-0.0405420885	-0.0636841101	0.0780098579	-0.0161073979	-0.0476180296	0.0790135731	0.0350290939	-0.020037637	0.090777194	-0.0292684468	0.0816575694	-0.0176902836	-0.0500999382	-0.0865130932	0.1011680926	0.0730031582	0.0243393102	-0.0360757008	0.1094000224	-0.033866418	0.0599235992	0.0254803341	0.0561974857	-0.0096366343	0.0118655227	0.1557625152	0.1021453793	0.0746965007	-0.0145533924	-0.1339896624	0.0037466614	0.0518391207	0.005296377	0.0743894855	0.07768574	-0.0622686389	0.0927238259	-0.167607751	-0.0846816857	0.09827774	-0.0802705822	-0.0450899472	-0.1264566741	0.121323304	0.0001182781	-0.0818364491	0.0238848936	0.0719537286	0.0365316473	-0.0091816621	0.018918264	0.0079624969	-0.0387346867	0.1327693738	-0.1476692177	0.0505922365	0.1119109005	0.1060095306	-0.0544735938	-0.0371872395	0.0770406013	0.0687578237	0.0102350206	-0.0055970184	-0.0829663493	0.0570997432	-0.033555927	0.1030800634	-0.0164844737	0.0964092125	-0.0357363773	0.0095431221	-0.0595365681	-0.0002671621	-0.0475725072	-0.0411771456	0.0391525678	0.0701010515	-0.0505490845	0.019319018	0.0094350623	0.0914723829	-0.0002070166	-0.1293963149	-0.1108463416	0.0094992533	0.000433711	-0.1109059543	-0.0141806525	0.1051271096	0.0700672531	-0.0895001686	-0.0609631007	0.0966728009	0.0482387676	-0.0153640485	-0.000125385	1.000000000015745e-09	1.0000000000314906e-18	1.5721398225e-08	0.0673085	0.0005297999999999	0.0045304341722499	2.806880399999968e-07	-0.0129964	0.010721	0.0001149398409999	0.00016890641296	-0.00160686	-0.000751383	2.5819990596000005e-06	5.645764126890002e-07	-0.000384471	0.0	0.0	1.47817949841e-07	-2.49037e-05	0.0	6.2019427369e-10	0.0
799.1966656053878	2.594081288550001	6.729257731605233	638715.3103147701	835.0626884202512	3.1731462624151163	697329.6935916576	10.068857202679022	792.8040653288916	2.4977535817046146	628538.2860020174	6.238772954918231	788.7943305496598	575.8926849284231	1.089335	21.7656	0.075669975	0.0463481	-0.0788520621	0.0715266629	-0.1268231664	0.0916074515	0.0565338702	0.0807371927	-0.1792507352	-0.0229640752	-0.0439156197	0.0032749324	-0.0453617345	-0.117376635	0.0840195396	0.0568391946	-0.0577149092	0.059489639	0.1091859044	0.0064731264	-0.0364803067	-0.0780722813	0.0317091573	0.133114828	0.0108209151	-0.0058882565	0.0723072965	0.1686555224	0.1969223573	-0.0985049931	-0.0576577397	0.0712857865	0.0099908515	0.060551877	-0.0753756237	0.0779590968	0.067560199	0.0583663833	0.0767026567	0.0550299297	-0.011037476	-0.066225533	-0.157863607	0.0796202498	0.0289789981	0.0845220096	-0.0058564382	-0.0761491905	-0.0031208037	0.0563075254	-0.0305771013	-0.0532207403	-0.0222814785	0.0376442397	0.0736888962	-0.0427135795	0.0428023004	0.0434971897	0.060010289	-0.0900851761	-0.1375384759	-0.2090191496	-0.0879078929	-0.0314649095	-0.0156258391	-0.0841788695	-0.0939903162	-0.1074200532	-0.0071035595	-0.0712017621	0.1588513834	0.0415984757	0.0131611155	-0.0127639497	0.1536613103	0.1193593801	0.191901178	-0.0992179345	0.0866804559	-0.0340772523	0.0690966983	-0.1152116426	-0.0649058995	0.0941700662	0.1067554316	0.0657947603	0.0102981439	-0.0005823024	0.0354290609	0.1207495101	-0.1935737022	-0.12646144	-0.0662927415	0.0078635019	-0.0936066734	-0.0591007326	-0.1705994029	0.0226962373	-0.0445860684	-0.0159601979	-0.0004390199	0.0118862055	-0.0201281454	0.0378910656	0.0200897393	0.0013708428	0.005284158	0.1094449188	0.0391743433	0.0204788045	-0.0136006267	0.0953761056	0.0438968002	-0.0223783947	0.00483109	0.004956475	2.4566644425625003e-05	2.33394305881e-05	0.0580997	-0.0092087999999999	0.0033755751400899	8.480199743999993e-05	-0.023715	-0.0107186	0.00011488838596	0.000562401225	-0.000855477	0.000751383	7.31840897529e-07	5.645764126890002e-07	-0.000120132	0.000264339	6.987510692099999e-08	1.4431697423999998e-08	-2.49037e-05	0.0	6.2019427369e-10	0.0
802.344569543616	3.1479039382281826	9.909299204312502	643756.8082761305	841.8558787847279	6.793190364476686	708721.3206444065	46.147435328018894	793.9959077665226	1.191842437630953	630429.5015499842	1.4204883961380923	790.7045167282506	602.8716241026752	1.136779	22.713558	0.0459289849999999	0.021805	0.0525940605	0.0928666059	0.1089137487	0.0950890654	-0.0201609385	0.1343633407	0.0259732172	0.0181478243	-0.0128250748	-0.0319106192	-0.0300387464	0.0136835831	-0.0331463606	-0.0575698474	0.0208097343	0.1312645687	0.1176346803	0.0121079111	-0.0096043413	0.0455337002	0.0182265772	-0.0619794539	0.0473629147	0.0310488476	-0.0439027225	-0.0766893521	-0.0123753369	0.0611995436	-0.0490194271	0.085553983	0.0249913861	0.1072526137	0.0409110733	0.1344705075	-0.0137116669	-0.0317026425	0.0318256309	-0.0146338198	-0.0555137622	-0.0591779747	0.0521283142	-0.0887680032	-0.0802373065	-0.0422897082	-0.0935854637	-0.0873223422	-0.0886360583	-0.055266498	-0.0015390136	0.1296645518	0.0361142397	0.0544836144	0.0280981503	0.0252162559	0.0101693226	-0.0690524004	-0.020836574	0.1680950439	0.0447313576	-0.0902217451	0.023888027	-0.0500544636	-0.107625334	-0.1478961384	-0.0122038734	-0.014223273	0.0167170503	-0.0095762977	-0.0081670528	0.0055418939	-0.0649000801	0.1070928676	0.027915915	0.0241917625	0.1078132505	-0.0151338365	0.0125503218	0.0952064957	-0.1094030728	0.0458050003	0.0888835756	-0.0299976265	-0.017947988	0.0292613165	0.137601954	-0.0812084621	-0.1232201876	-0.0130424074	-0.0272589183	0.0324127844	-0.0126472174	-0.047198587	0.0790271311	-0.0010833983	-0.0386393648	0.0425991915	-0.1036194343	0.0060216576	-0.0271652711	0.1838783569	-0.0201708436	-0.1285185175	0.0226452946	0.0850027061	-0.0793827116	-0.1154061854	-0.0581379976	0.0034611786	0.0109586327	0.0940386689	0.0394798359	-0.0293067317	0.011778	0.00694691	4.825955854810001e-05	0.000138721284	0.0518406	-0.0062590999999999	0.00268744780836	3.917633280999996e-05	-0.0391573	-0.0154422999999999	0.0002384646292899	0.00153329414329	-0.000855477	0.0	7.31840897529e-07	0.0	1.36782e-05	0.0001338102	1.790516962404e-08	1.8709315524e-10	-0.000236707	-0.0002118033	5.6030203849000004e-08	4.486063789089e-08
801.4204405162488	-0.924129027367144	0.8540144592225434	642274.7224772583	843.1671550020995	1.311276217371642	710930.8512743346	1.7194453182444815	793.4898206611779	-0.5060871053447045	629626.0954929083	0.256124158196182	791.2027306145552	602.0565505262551	1.08234	21.625837	0.034936035	0.0161401	0.1501762811	-0.0912288081	0.0232903215	-0.0060647927	-0.1640128926	0.0070203084	0.0746986102	0.0582809261	0.0219668123	0.0776923101	-0.0712741676	-0.0057375885	0.07245424	0.0700291286	-0.0047458876	0.1555392462	-0.0480847684	-0.0092355048	0.0169051408	0.0669547057	0.1194576218	0.0515343279	0.0556607774	0.1255587829	-0.0283171892	-0.0921862326	-0.0680410268	-0.0020872674	-0.1467576603	-0.026262639	0.0141962565	-0.013066449	-0.1177990428	-0.0506722834	-0.009326076	-0.0333303918	0.0603639065	-0.108002549	-0.0412268294	-0.0804198123	0.0407724791	-0.0887073489	-0.1138480241	0.0280129941	0.024824878	-0.117495277	-0.026299559	0.0403619139	-0.0070762798	0.0184809594	0.0028865959	-0.1216539413	-0.0554626276	-0.000195125	-0.0393190441	-0.0631812177	-0.0778347319	-0.1419208661	-0.0818141656	-0.0057949983	-0.004581223	-0.0650351156	-0.1676291954	0.011871445	0.0819803452	0.0170176507	0.0622264939	0.0617610355	0.0790351448	-0.0685070489	-0.1060224461	-0.0873906621	-0.1014111179	-0.0095283437	-0.0979354651	0.0008795793	0.1307127056	0.0216355026	-0.1303020305	-0.0830738337	0.1093392823	-0.1225716037	0.0360533225	0.0025741309	0.0637038191	0.1614175149	0.074315047	-0.1141064721	-0.0318933531	0.0135310457	-0.1050299596	-0.0149764307	0.0256379237	-0.0433307555	-0.1821185737	0.1327981429	-0.041498711	0.0198256773	0.061134259	-0.0732632598	-0.0289724142	-0.0130114081	-0.0141086113	-0.0193271188	-0.0937396843	0.0943554714	-0.007576163	0.0409217298	-0.0156267628	0.092661062	0.034995421	-0.0361224311	0.0077189499999999	-0.0040590500000001	1.6475886902500816e-05	5.958218910249845e-05	0.0619529	0.0101122999999999	0.0038381618184099	0.0001022586112899	-0.0286997	0.0104575999999999	0.0001093613977599	0.00082367278009	-0.000690491	0.000164986	4.76777821081e-07	2.7220380196e-08	1.76499e-05	3.971699999999998e-06	1.5774400889999983e-11	3.1151897000999993e-10	-0.000199523	3.7184e-05	3.9809427529e-08	1.382649856e-09
799.9181231285737	-1.5023173876751343	2.25695753331104	639869.00370954	839.2906900880413	-3.876464914058261	704408.8624684606	15.026980229924716	793.4010822293534	-0.0887384318244812	629485.2772827091	0.0078745092826681	790.8624857758136	604.8650043796596	1.111595	22.210382	0.048094245	0.0251621	0.0939392578	0.0112902283	-0.0400276548	-0.1510877938	-0.0961383127	-0.081415884	0.0530392041	-0.1541296351	0.0569633397	0.0677299365	-0.0495200116	-0.1000502061	-0.0478386212	0.0328493218	0.0028150244	0.1209455635	-0.006777009	-0.0748972494	-0.0755955736	-0.0568219715	0.09651542	-0.0106118228	0.1452675052	0.1459911167	0.0778261062	0.1085028229	0.1116835489	0.0148337935	0.0253883676	-0.0594530466	-0.0628194722	0.0752304317	0.010832557	0.0297256804	-0.0562532508	0.0706631309	-0.1354466117	0.0773636142	-0.0740487452	0.0863797915	0.1022856965	-0.0074830907	-0.0586448034	-0.03664521	-0.1113696894	0.1427657086	0.1407956882	-0.0505301444	0.0244998532	-0.0102915588	-0.0231883477	0.0747299595	-0.0918847893	0.0135625734	-0.1559688133	-0.075292209	0.007103885	0.2222884761	0.1034021387	0.0725107784	-0.0266319434	-0.0533350442	-0.1373915575	0.065090434	-0.0341143912	-0.0918088087	-0.10690608	0.0436880814	0.0305728113	-0.0588407904	-0.1187504121	0.0695692121	-0.1256813432	0.180050311	0.023734362	-0.0288080169	-0.0746624757	-0.0632569054	0.0368007172	-0.0572681562	0.0449149754	0.0786616011	0.1254374621	0.0688389859	-0.0168515585	-0.12899042	0.0727891713	-0.0305797092	0.1631901438	0.0146381782	0.1188607309	0.063712814	0.1457995371	0.092923746	0.0325831174	-0.0938371409	-0.019166878	-0.0261879525	-0.1149561118	0.0645781387	0.1940367444	0.0027837373	0.0690555112	-0.0388874609	0.0281409094	-0.0872567165	0.1830214233	-0.0435921677	0.1087506431	0.0912438734	0.030451217	-0.0427992974	0.0133956	0.0056766500000001	3.222435522250114e-05	0.00017944209936	0.0643769	0.002424	0.00414438525361	5.875776000000013e-06	-0.0472996	-0.0185998999999999	0.0003459562800099	0.0022372521601599	-0.000562328	0.000128163	3.16212779584e-07	1.6425754569000012e-08	-0.00023479	-0.0002524399	6.372590311201e-08	5.51263441e-08	-0.000152252	4.7271000000000015e-05	2.3180671504e-08	2.234547441000001e-09
797.5826230390549	-2.33550008951886	5.454560668142601	636138.0405738591	833.913084789411	-5.377605298630328	695411.0329829913	28.918638747856985	791.0764699108051	-2.3246123185482475	625801.981246541	5.403822431546259	787.6921824876879	586.1388796474134	1.18622	23.701435	0.21981119	0.135075	-0.0637215646	0.0907244215	-0.0203203773	-0.061547239	0.0675872842	-0.0151815852	0.0019620379	-0.1199616979	-0.1201064994	-0.1550652861	0.1635522839	-0.1078763526	-0.0038892795	0.0379341412	-0.0178796976	0.0078576009	-0.0339883786	0.2077325309	-0.0823525516	-0.0075876997	0.000328915	0.046164626	0.0517388477	0.0826195471	-0.0596424838	0.0510934009	-0.008784311	0.0938699029	-0.054100702	-0.0020585816	0.1766797073	0.0692341711	-0.158731524	-0.0803437332	0.0789726082	-0.0796809219	-0.0497168206	0.0660198277	-0.0016230184	0.1175956005	0.1408735274	0.0775259128	0.0049511575	-0.0507071556	0.0009054393	0.2361883351	0.0289748129	0.1012946744	0.0159373671	-0.1874751908	-0.0594759587	-0.0239543202	0.0778235764	-0.0721344328	0.0525006084	-0.0571233899	-0.0084756822	-0.0160975856	0.0266010392	0.0030383711	0.0848182802	0.039469143	-0.0068699406	-0.0492816509	-0.1146253067	0.163838503	-0.0630125055	-0.0521244781	0.0587271094	0.0507721348	-0.1016671446	-0.0477280347	-0.0987265625	-0.039985852	-0.1078076948	-0.154108074	0.0780527602	-0.0347202543	0.0028640378	-0.1475637096	-0.1051232205	0.004033367	-0.1113156746	0.0788018184	0.0002402751	-0.0216982264	0.0468302473	-0.1581660609	0.0789089711	-0.0128371428	0.2073447157	0.0736533919	0.0938514973	-0.0357899172	0.0756891208	-0.2168751212	0.016013029	0.0499686694	-0.0429569842	-0.0129872703	0.1154407891	0.0157005313	0.0919143282	-0.1684400109	-0.0083373871	-0.0727699445	-0.0270629416	0.0024825212	0.0197281242	0.0897877085	0.0258549876	-0.0493116688	0.00636807	-0.00702753	4.938617790090001e-05	4.05523155249e-05	-0.0526977	-0.1170746	0.00277704758529	0.01370646196516	-0.0808004999999999	-0.0335008999999999	0.0011223103008099	0.0065287208002499	0.000392181	0.000954509	1.5380593676100002e-07	9.11087431081e-07	-0.000384471	-0.000149681	2.2404401761e-08	1.47817949841e-07	-1.22788e-05	0.0001399731999999	1.5076892944e-10	1.959249671824e-08
798.8678113264285	1.2851882873736713	1.6517089340024704	638189.7799734782	836.3842606931715	2.4711759037605816	699538.6315352631	6.106710347326927	790.6763929501176	-0.4000769606875565	625169.1583686088	0.1600615744729926	787.3410483599982	592.3522076438354	1.097038	21.919516	0.129371485	0.104379	-0.0187704211	0.0723647479	0.0317076089	0.0249060465	0.0345312493	0.0424918481	0.001926667	-0.016487954	-0.0399691547	-0.056937608	-0.0553461919	0.0108228693	-0.0580039059	0.1388258118	0.1210261826	-0.0251580838	0.0936272314	0.0268317743	0.009583568	-0.0515959667	0.1186135026	0.0146429478	-0.0029742197	0.0290247738	0.0286377479	-0.0246196389	-0.0321857672	0.0224413183	0.069023202	0.0967263111	0.0530576426	-0.1892700833	0.1206865467	-0.2094498224	0.1087257284	0.0817082144	0.1139329204	-0.0041395251	0.0046027169	0.0516612123	0.0337491663	0.2136727817	-0.0232040194	-0.0535943666	0.1695184285	-0.0123071356	-0.0184914979	-0.1003880765	0.1418969198	0.0372174796	0.0496419143	-0.1723936892	-0.1580546274	0.0838654822	-0.0222395956	-0.0238424858	-0.0386765942	0.0051187572	0.0120614099	0.0773257879	-0.0491284661	-0.0739657431	0.029891208	-0.0649440594	0.0245831248	-0.0402106988	-0.1195517662	-0.0185662159	-0.0058862735	-0.0390749926	0.0046758635	0.0290846005	0.0742985156	-0.0035782936	0.0231532754	-0.0814423979	-0.0800299816	-0.0143010592	0.0602937483	0.1305482119	0.1020700462	-0.0835020635	-0.080932825	0.0392226086	-0.0377044406	0.1687000494	0.1195135029	-0.0194226528	0.0017545017	0.0664946665	0.1562708545	-0.1003504456	-0.1113633598	0.1751717978	-0.1029387849	0.1416881302	-0.0051301972	0.1391880601	-0.0078895588	-0.1069650396	0.1536564902	0.0312088906	-0.1565665322	-0.1390896031	-0.076819585	0.0122160242	-0.0715845974	0.022197559	-0.0724856701	0.0882931893	0.0212145853	-0.0556345156	0.00920446	0.0028363899999999	8.045108232099996e-06	8.472208389159999e-05	0.0491963	0.101894	0.00242027593369	0.0103823872359999	-0.0783467999999999	0.0024537	6.020643690000016e-06	0.0061382210702399	0.000390358	-1.8230000000000264e-06	1.5237936816399998e-07	3.3233290000000965e-12	5.74539e-05	0.0004419249	1.9529761724001e-07	3.30095062521e-09	-1.22788e-05	0.0	1.5076892944e-10	0.0
798.9728148511435	0.1050035247150162	0.011025740202577	638357.5588711597	839.989841288629	3.605580595457468	705582.9334680962	13.00021143033943	790.1564272105869	-0.5199657395306758	624347.1794621996	0.2703643702856826	787.3310678887924	589.7810772294612	1.022437	20.428932	0.105014465	0.0635008	0.0122945869	-0.0223507734	0.1146567571	0.0599823585	0.0223243476	0.0572617285	0.076060234	0.095446338	-0.088288388	-0.1385883068	0.0782707637	0.0799283393	-0.0405932604	-0.0479894215	-0.1067665647	-0.0472392516	0.0022473516	0.1035360492	0.0945668381	-0.0308001488	0.1158639838	0.0950691752	0.0023396852	-0.1517388975	-0.0297550256	-0.0379955314	-0.0154755548	-0.025794815	0.002344577	-0.1119646424	0.0139518295	-0.0218389204	0.1160200023	-0.0280029417	0.0379198991	0.1035044993	0.1104979599	0.0776029747	-0.1010722437	0.0995593566	-0.1053003862	0.12254575	-0.1110780198	0.0075472478	0.0723795053	0.027711168	-0.0212552751	0.1468708483	-0.0699180449	0.0123411631	-0.0197041153	-0.0646569858	-0.0176044765	-0.0572619961	0.0260494922	-0.0719774952	-0.0562952642	-0.0383602144	0.1526306703	-0.0297659271	-0.0371658585	-0.0285443063	0.0426437034	-0.0317522004	0.0557041775	0.1016126471	-0.0598592792	-0.1118831427	0.0254270505	0.0067082171	-0.0056009206	0.0447177776	0.1119339275	-0.0007363086	0.0250612016	0.1720904635	-0.1366759264	0.0341847666	-0.0172654737	0.0613249184	-0.015219257	-0.0188329938	-0.0799029229	0.0573149649	-0.0135466235	0.0250151547	0.0674221702	-0.0541639532	-0.2280853798	0.0160990512	0.1277169011	0.045330338	0.0792811802	0.0163680654	0.0154138664	0.0308732007	-0.0432757123	-0.0185180134	-0.0952502998	-0.021387192	0.0609022772	-0.0083364183	0.0166094047	-0.1503774959	0.0299492163	0.1279963521	-0.1747210707	0.0395086276	-0.0648087075	0.0867609543	0.0165379384	-0.0617435365	0.00994739	0.00074293	5.519449849000015e-07	9.89505678121e-05	-0.00756103	-0.0567573299999999	5.71691746609e-05	0.0032213945087288	-0.0902717	-0.0119249000000001	0.00014220324001	0.0081489798208899	0.000566602	0.000176244	3.210378264040001e-07	3.1061947536000024e-08	-0.000384471	-0.0004419249	1.9529761724001e-07	1.47817949841e-07	-0.000105896	-9.36172e-05	1.1213962816e-08	8.764180135840002e-09
798.1555887646616	-0.8172260864819236	0.6678584764265605	637052.3438762636	834.8215891194875	-5.16825216914151	696927.0856599864	26.710830483835927	789.4420663402668	-0.7143608703200925	623218.7761075903	0.5103114530444801	787.1380680482551	583.2937685439125	1.039379	20.76745	0.121517265	0.0736358	0.0358525675	-0.1257281375	-0.0330033584	-0.0314377634	-0.0730727707	-0.1401951927	-0.0045243067	0.0761934291	-0.0247203869	-0.1035509101	0.0274078512	0.0364633879	0.048497696	-0.0229698638	0.1328141146	-0.0806458929	-0.1114372858	-0.093341432	0.1068069783	-0.0775585982	-0.0619480447	0.0537511003	-0.1013350497	0.0124338872	0.053127725	0.0176341435	0.0936621551	-0.0018485086	0.0675982646	-0.0294300584	-0.1518705042	-0.0251433756	0.0925753582	-0.156526825	-0.0321251508	-0.0590647567	0.0031787262	0.0178335488	0.0175519604	0.0195309818	-0.1064359977	0.0542870664	-0.0615017319	-0.009520091	0.0733699341	0.0761925393	-0.0851176964	-0.0579180848	-0.0925749226	-0.0262186268	-0.0652560757	0.0500312376	-0.0232542538	-0.0629230919	-0.1365287086	-0.0575013523	0.1498057907	0.0390447936	-0.1021908275	0.0855475495	-0.032090971	0.0262975626	0.0447292435	0.1584047046	0.090308058	-0.0345695201	0.0163144718	-0.0415509618	-0.0160590465	0.0103465163	0.145636927	-0.0019754597	-0.1089488322	0.1046009362	-0.0654925196	0.0520123775	-0.053127169	-0.060662709	0.0678168674	0.0660215572	0.0303576554	0.0802116301	-0.0422549367	0.0499025994	-0.0229565949	0.0270065674	0.0965170775	-0.0576019298	0.0044940726	-0.1151557468	0.1044064761	0.1026964585	-0.1423763659	0.0953713856	0.0199561023	0.0531835008	-0.0840617678	-0.2078514961	0.0140966435	-0.1273927679	0.0493377887	0.0409657928	-0.115945187	0.0396902533	0.0309393525	0.0433746172	0.1044406791	0.1346060756	-0.0849120071	0.0851916578	0.0118330366	-0.0676152521	0.0118843	0.00193691	3.7516203481e-06	0.00014123658649	0.0474028	0.05496383	0.00224702544784	0.0030210226082689	-0.061457	0.0288147	0.00083028693609	0.0037769628489999	-5.58173e-05	-0.0006224193	3.11557097929e-09	3.874057850124901e-07	-0.000384471	0.0	0.0	1.47817949841e-07	-1.22788e-05	9.36172e-05	1.5076892944e-10	8.764180135840002e-09
796.6499747502817	-1.505614014379944	2.26687356029729	634651.1822696244	836.6611510441757	1.8395619246881552	700001.881666565	3.38398807476239	789.5947077532672	0.1526414130004241	623459.8025119675	0.023299400962766	786.3420263258339	584.2451873580102	1.067684	21.333012	0.0306336549999999	0.0227481	-0.0494600446	0.0351982671	-0.0794579071	-0.0759392055	0.0509008308	-0.0452590418	-0.0185133504	-0.102093171	0.0376277261	-0.0443508252	0.0294970834	0.0415209807	0.010533248	-0.1397419983	-0.0357024456	-0.0736228819	-0.0625448567	-0.0069829405	-0.005229994	-0.0980879891	-0.000572808	0.0944254654	-0.1707390344	-0.017932128	0.1640444575	-0.1201847679	-0.0211890049	-0.1041695978	-0.0194801487	-0.1050496618	0.0568026428	-0.0275589981	-0.0452930002	-0.0433993704	2.8166e-06	-0.1027623681	0.0333764947	0.0022666818	-0.0408911151	0.0569658947	0.0801724156	-0.0255837116	-0.0244260392	0.0139909642	-0.00399348	0.1309247885	0.0231958106	0.0504670057	-0.0613890797	-0.0557681832	-0.2054416225	0.0094372571	0.1413095132	-0.0172339073	0.033673749	0.2009329505	0.0432897282	0.07924678	-0.0982765863	-0.1773784508	0.0362093324	0.0381849024	0.0756374714	0.064254368	-0.0627908843	-0.0453102358	-0.0457982974	-0.0462533136	0.0104668659	0.1343388047	0.0757938752	-0.1438745715	0.0594153181	0.0935394925	-0.1459025642	0.06150402	-0.0312487072	0.0711389488	0.0313613704	-0.0303326326	-0.1364250026	-0.1254925516	-0.0091150581	0.045416701	-0.0680713199	0.0620381145	0.0371830451	-0.0738446188	-0.0158973023	0.0756119636	0.0445812038	0.0711021211	0.0807747499	-0.0326556139	-0.0809326731	-0.0356118374	0.0066784138	-0.0576775768	0.0174510119	0.1550894706	-0.0350111676	0.187784598	0.092341734	-0.0067568815	0.1068907476	-0.0330359996	0.055947385	-0.1187043234	0.0328467447	0.0835859703	0.0071079182	-0.0732270951	0.0121879	0.0003035999999999	9.21729599999996e-08	0.00014854490641	0.0257537	-0.0216491	0.00066325306369	0.00046868353081	-0.0592952	0.0021617999999999	4.673379239999993e-06	0.00351592074304	7.45658e-05	0.0001303831	5.560058529640001e-09	1.6999752765610003e-08	-0.000384471	0.0	0.0	1.47817949841e-07	-1.22788e-05	0.0	1.5076892944e-10	0.0
