global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
756.8373076004976	1.267009963635246	1.6053142479509876	572802.7101759703	800.1777318438666	-4.540782420182836	640284.4025387949	20.618704987441497	734.5506328780214	-1.6559735598860923	2.7422484310418183	539564.6322615017	732.3125852228859	576.3006595114198	1.074272	20.009062	0.039296585	0.0244308	-0.1019043872	0.117273967	0.0692715047	0.0647109484	0.0013830949	0.0313397209	-0.1198056787	-0.0308226636	-0.1332981309	0.0066763608	0.0055899767	0.0427410513	-0.0032418242	-0.0409557521	-0.085315824	-0.0854117733	0.0308432041	-0.0294451568	0.0404290399	0.1294077255	0.0439262281	0.0526660854	0.1802601157	-0.0318165069	0.0795083172	-0.0328060924	-0.034711876	0.1126632236	0.0606278993	0.0104004308	-0.0652779331	0.0211339645	-0.0224481448	-0.1192245065	0.0701989335	-0.0007286381	0.1114150163	0.0150966296	0.0589790067	0.0196484965	0.052653111	-0.0355623431	-0.0338594644	0.0369162312	-0.0248850739	-0.0305344722	0.0922930912	-0.1425724872	-0.0053855641	-0.0433972121	-0.0455558791	-0.1258121197	-0.0217680578	0.1476126234	-0.0853950529	0.0910708979	-0.1310247055	-0.0423240906	-0.034689041	-0.003174574	0.023281139	0.1362113575	0.0814554773	0.0467222236	-0.1254090409	0.1031670923	-0.1072873344	-0.0765643734	0.026580962	-0.1131637865	0.0774544021	-0.1299845847	0.005181193	0.066970536	-0.0098675207	0.1182108165	0.0384144793	0.0054430042	-0.0012659106	0.0716396329	-0.0529417299	0.038603711	0.1858160927	-0.0371044217	-0.0099774598	-0.0773001674	-0.1635076745	-0.0188547343	-0.0001245647	0.0403100061	-0.0608704577	-0.0059053323	-0.0489187954	-0.0738571615	0.0602701917	0.0877394076	0.0406408036	0.0177789368	-0.0326502125	-0.0790046999	0.1556434434	-0.0206264554	-0.016327814	0.0664518885	0.0132932299	0.2210948963	0.0390267459	0.0228791702	-0.1835619548	0.0033052335	-0.0409586809	0.0997776923	-0.0053140995	0.0282745904	0.0350867631	0.0869811029	0.0299883175	-0.0779521364	-0.0081421821	0.0979282008	0.0524983198	-0.0082906521	-0.002849	5.600000000001437e-07	8.116801e-06	3.1360000000016095e-13	-0.00392452	-0.01648102	1.54018572304e-05	0.0002716240202403	-0.0519845	-0.0175731	0.00030881384361	0.00270238824025	-0.00021682	-2.5853e-05	6.683776089999999e-10	4.70109124e-08	5.75918e-05	0.0	3.31681542724e-09	0.0	0.0	7.898509999999998e-05	0.0	6.238646022009997e-09	0.0
757.4033043874466	0.5659967869489719	0.3203523628365599	573659.7654970231	806.3801713358057	6.202439491939117	650248.9807235633	38.47025565116597	735.726945542708	1.176312664686634	1.3837114851021697	541294.1383976028	734.0596959941212	587.9097133048865	1.152553	21.467108	0.0420201999999999	0.0266238	0.1373386922	-0.0004862078	-0.1150904387	0.0599922017	-0.0261318896	0.0132011563	0.0488112825	0.1067960901	0.0606972975	0.0633903135	-0.030216812	0.0751070576	0.0059074938	0.0087594131	0.0597851838	0.0071638459	-0.0339520192	-0.007975268	-0.0427586478	-0.0030493348	-0.057243645	-0.0893658555	-0.1263583376	-0.0679315013	0.0270735252	0.1010036839	-0.0105147452	-0.0129126875	0.0406498391	-0.12682165	0.1007936976	-0.1051614982	-0.0101109325	0.0085565992	-0.0234579661	0.0572324904	0.0958082686	0.0712483371	0.1111278395	0.0078432405	-0.1397544404	-0.1018163801	0.0427395455	-0.0255974506	-0.091732909	0.1549405845	-0.0260488951	0.0079250253	-0.1415937416	-0.0443671228	0.0065369341	0.1188654308	0.0560935889	0.0175523692	0.0912214616	0.0873709318	-0.070049194	0.0153747597	0.022264861	-0.1526885846	0.0606372036	0.0689438307	-0.0070205171	0.1853906643	-0.1720870169	0.0742157943	0.1012561281	0.0911477318	-0.0270945559	0.0858721381	0.0439529829	0.0465969324	0.0328874563	0.0402668194	-0.0890913912	-0.0466052502	-0.1397442906	-0.0323277681	-0.0048487743	-0.1393149824	-0.0817338691	-0.1187339193	-0.017991791	-0.0580189443	-0.0424587192	-0.2053568312	-0.13475952	-0.0310010458	-0.080539699	0.0528386944	0.0556159141	0.1062024792	-0.0459434621	-0.0142911487	0.0368617393	-0.0929174709	-0.0601540103	0.0282594343	0.033269915	-0.0700595021	-0.0331277509	-0.0462257303	-0.1243593108	-0.1679057983	0.1271036828	-0.0349386659	0.0269841546	0.0162432406	-0.0706759343	-0.0870682203	0.1231931209	0.0381416238	0.0698317085	0.1165944897	-0.0789220122	-0.0937229317	-0.09123068	-0.0264496012	0.0582705789	0.0966728009	0.0482387676	-0.0153640485	-0.00285838	-9.38000000000024e-06	8.1703362244e-06	8.798440000000448e-11	-0.0196677	-0.01574318	0.00038681842329	0.0002478477165123	-0.0545438	-0.0025593	6.550016490000002e-06	0.00297502611844	-0.00016362	5.319999999999999e-05	2.830239999999999e-09	2.6771504400000004e-08	-0.000363375	-0.0004209668	1.32041390625e-07	1.7721304670224e-07	0.0	0.0	0.0	0.0	0.0
755.5613770498695	-1.84192733757709	3.392696316913827	570872.9944894951	804.7024151643923	-1.6777561714134208	647545.9769714059	2.81486577071582	736.7789392750151	1.0519937323070965	1.1066908128134143	542843.2053592164	734.7879014597821	570.4720971088918	1.084337	20.196529	0.06803384	0.0373386	0.0171488594	-0.0063554459	0.0759087588	-0.1343412132	-0.0653486914	-0.1058860246	0.0619907494	-0.1002255597	0.139326128	-0.0815501676	-0.0678256195	0.0130718205	0.0242436367	-0.0044606719	-0.0560748826	-0.026405685	-0.0317723683	0.0817892142	-0.1429547308	-0.1572576946	0.0938578927	0.0892222566	0.0056330144	0.033379616	-0.0203979785	0.0527848957	-0.1495318932	0.1325387692	-0.0424284294	-0.1515609343	-0.0348694967	-0.0895185379	0.0889611552	0.1385672414	0.0723340564	-0.0407827883	-0.0046503908	0.0029614332	-0.0048290538	0.1148464216	0.0291476175	-0.0021712204	0.0699653758	-0.1211127021	-0.105089464	-0.0313159427	-0.0621346956	0.0147459296	-0.0352150539	0.1902287214	-0.0026849996	-0.0888666831	-0.1803962711	-0.0283695828	0.1559109872	-0.0188224087	-0.0592212297	-0.1400387553	-0.0649587074	-0.0926902163	-0.0621152852	0.0746810444	-0.0093267371	0.0060500191	-0.0035175343	-0.1155335117	-0.131806228	0.0470985288	-0.0106559336	0.027430098	-0.1759816247	0.0483513309	-0.0997052254	-0.0261722598	0.0214682158	-2.17835e-05	0.0008052728	-0.0551547068	-0.2270824869	0.0697582231	-0.0357847813	-0.0417628043	0.067326151	-0.0465804143	-0.0835598242	-0.0059571188	-0.0180527232	0.1318762148	-0.0440195644	-0.0244882797	-0.0330242234	0.0426725823	0.0932618209	0.1500431156	0.0665834018	-0.0571354279	0.0509777439	0.043028771	-0.1661890107	0.0167411843	0.0365064253	-0.0706640692	-0.0584749866	0.0180097761	-0.1758308036	0.085194962	0.1389760119	0.010529145	0.0652792972	0.0364650492	0.1155841658	0.0548097355	0.1044435254	0.0599521368	-0.0720358357	-0.1618094105	0.0705086514	-0.0829739333	-0.004561016	0.0953761056	0.0438968002	-0.0223783947	-0.002849	9.38000000000024e-06	8.116801e-06	8.798440000000448e-11	0.0082630199999999	0.0279307199999999	6.827749952039835e-05	0.0007801251197183	-0.0421377	0.0124061	0.00015391131721	0.00177558576129	-0.000296406	-0.0001327859999999	1.7632121795999994e-08	8.7856516836e-08	5.75918e-05	0.0004209668	3.31681542724e-09	1.7721304670224e-07	0.0	0.0	0.0	0.0	0.0
754.2947689775966	-1.266608072272902	1.6042960087468772	568960.5985069659	804.1478325430858	-0.5545826213065084	646653.7365837427	0.307561883855198	735.7159188554621	-1.0630204195530268	1.1300124123866933	541277.9132573368	733.6670711992357	573.5319602545248	1.090987	20.3204	0.06076325	0.0371594	-0.1298527117	0.0186193533	0.0285401586	-0.0149568351	0.0916067066	-0.0422236225	-0.0112680034	-0.0792742115	-0.0543569686	-0.0212814184	0.0412733258	-0.0201855191	-0.1859003282	-0.0416631459	-0.0364521546	-0.0595135514	1.24978e-05	-0.0365562564	0.0228332826	-0.0078103029	0.0497146684	0.035894799	0.1215731764	0.1944327703	-0.1769709601	-0.0375363947	-0.0066340966	0.0510601731	0.0608358815	-0.0103861129	-0.1101864192	0.1426071632	0.0301359932	-0.0037828915	0.1567443371	0.0016837069	-0.0222234562	-0.0368341874	-0.0001992408	0.0262385378	-0.1038740305	-0.0044067825	0.106952831	0.0433716233	0.0196402544	0.0194969179	-0.0375890118	-0.030118068	-0.0550479602	-0.1000919682	-0.0448012274	-0.1044636954	0.0352584059	-0.1524441158	0.0572391332	0.0707500644	0.0994845824	-0.0349118983	0.0979284922	0.0005214662	0.0220166186	-0.0076338375	0.0544443263	0.1032715557	0.0117642995	0.0683105235	0.0623045945	0.1002237527	-0.1064944301	-0.0050625854	-0.0054516692	-0.1048241232	0.123016991	-0.0058161904	0.1077375133	-0.0741230137	0.1423438198	-0.0037110919	-0.1221821131	0.052188036	-0.0793947898	0.0486192582	0.1643712536	-0.0790778615	-0.0305582825	0.0495466276	-0.0194499221	0.0484317463	0.0303269211	-0.0363883055	-0.0028721831	0.1741745652	-0.0745608043	-0.0943933476	0.0246912972	-0.0010395931	-0.0166883028	-0.0473534482	0.065243009	0.081493449	0.005486673	-0.118373812	-0.0814887888	-0.1387327797	-0.1114055605	-0.1149713247	-0.0052184387	0.0041823418	-0.0097677453	-0.0205481725	-0.0191911765	-0.0164892333	0.032772362	0.0967064363	0.0649308362	0.1157728055	-0.0487600161	0.1199699606	-0.088607604	0.0940386689	0.0394798359	-0.0293067317	0.00594873	0.00879773	3.53873886129e-05	7.740005315290001e-05	-0.0229844	-0.0312474199999999	0.00052828264336	0.0009764012566563	-0.0417326	0.0004050999999999	1.641060099999988e-07	0.00174160990276	0.000109854	0.00040626	1.6504718759999997e-07	1.2067901315999998e-08	5.75918e-05	0.0	3.31681542724e-09	0.0	0.0	0.0	0.0	0.0	0.0
754.0348860249192	-0.259882952677458	0.0675391490923538	568568.6093426128	803.1998673762606	-0.9479651668251564	645130.0269532426	0.8986379575138465	734.884518579377	-0.8314002760851054	0.6912264190743894	540055.2556476427	733.0818274597509	566.232870588866	1.012775	18.863646	0.03516995	0.0189805	-0.0664027395	-0.1417836122	-0.1264938134	0.0039099534	0.1150076557	0.0116167488	-0.0124463565	0.0174604581	0.0710333378	-0.0006812609	0.0891495632	-0.1165107685	-0.0772743212	0.1174664857	0.1197835335	-0.0450193479	-0.0209782817	-0.054539997	0.0025503413	0.0278237773	-0.0722566446	-0.1166254831	-0.0570492542	0.0779356482	-0.0561477961	-0.0087710048	-0.0287999895	0.0698251755	0.0772673234	-0.0014683758	0.0164064627	0.1250112974	0.0683400555	0.110526876	0.0020042906	-0.0944214168	-0.1471039833	0.0743118508	0.1319093912	0.0466998667	0.0390465112	-0.074798615	0.08116551	0.0672248313	0.131507872	0.0704704308	0.0105985838	-0.0561090585	-0.0242800806	-0.0086342197	0.0181225729	0.0756135302	0.0108472589	-0.1446172897	-0.0380579254	-0.0215571272	0.0653615554	0.0806283111	-0.0160576686	-0.0031143909	-0.0807169698	-0.0999036214	0.0596421339	-0.0496383614	0.117487066	-0.0612017017	0.055587142	0.0333603443	-0.0340447302	0.063371119	0.0918969505	0.0923532438	0.0615151867	-0.0278885773	0.008370946	-0.1613446982	0.031813508	0.0537578933	-0.0195428807	0.1109155882	-0.0897919833	-0.0250885069	-0.0575343599	-0.1614820204	-0.0636565145	0.1046474976	0.1243999099	0.0523685531	-0.0475787551	0.0235908035	-0.0092400904	0.0105784162	0.010717086	-0.1359549193	-0.0438473985	-0.1302063247	-0.119665994	-0.0316092252	0.0396395683	0.0297250391	0.0442719115	0.0569518357	0.012797781	0.0416771247	-0.0387532227	-0.1423854888	0.0347757969	-0.0358077745	0.093302971	0.0109795272	-0.1699369831	-0.0067404775	-0.0315101282	0.0240503483	-0.1363904482	0.1363240432	-0.082585936	0.0258396133	-0.1265276979	0.092661062	0.034995421	-0.0361224311	-0.00284371	-0.00879244	8.0866865641e-06	7.730700115360001e-05	-0.0231603	-0.0001759	0.00053639949609	3.09408100000011e-08	-0.0371755	0.0045571	2.076716041000001e-05	0.00138201780025	-7.303599999999998e-05	-0.0001828899999999	3.344875209999999e-08	5.334257295999998e-09	0.000307592	0.0002500001999999	9.461283846400001e-08	6.250010000004e-08	0.0	0.0	0.0	0.0	0.0
756.3354319113496	2.300545886430428	5.29251137557196	572043.2855645277	803.242414996783	0.0425476205224413	645198.3772498643	0.0018103000121216	736.5723580711779	1.6878394918009008	2.8488021500827228	542538.8386745355	734.0076577536709	563.945072458505	1.054222	19.63562	0.03014079	0.0285468	-0.0296096566	-0.1125559803	0.073088471	-0.09494373	-0.0272136214	0.0557870852	-0.0669343732	-0.0495107202	0.0573782202	-0.0307018233	-0.0134520189	-0.0490027213	0.0821247757	-0.0651322053	0.0978616222	-0.0218350574	-0.0075816203	-0.010727278	0.0077151402	-0.0391757685	0.0689837227	0.1003400741	-0.0424724204	-0.0805662727	0.1332767579	-0.0228395935	-0.0533900982	-0.0181839672	-0.1103844923	0.210679392	0.1232218187	0.0921210667	0.0676379762	0.0512074322	-0.0133337079	0.1835707361	-0.0621504118	-0.0126135955	-0.0284169441	-0.2016968706	-0.0193636428	-0.2512057585	0.0061811942	-0.0279515962	0.0733993621	-0.0864632679	-0.0081557326	-0.1236725198	0.0977625696	-0.0399841572	-0.0115524645	-0.0929645066	0.0244510348	0.0925928065	0.0438176116	-0.0137553272	-0.0212546841	0.0445914512	0.0445358538	0.1096831107	0.0232693102	0.075301463	-0.0264506746	-0.065966972	-0.0575043802	0.0331356394	0.073165355	0.0041583846	-0.0544765101	-0.0583127755	-0.0641281391	0.0709064995	-0.1216487228	-0.0205672663	-0.0249307302	0.1647452583	0.0547906424	0.0405194801	0.0799190708	0.0642147488	0.0876617805	0.1163109582	-0.1301740342	-0.1109337461	0.0501996879	0.0209309241	-0.1608864952	-0.0644688031	-0.130120121	0.2179902697	0.0828521114	-0.0906496679	-0.0547756046	0.0676001454	-0.150165184	0.0297662623	-0.0238240282	-0.0125079989	-0.0154310402	-0.0655592756	0.0351963443	-0.0787431737	0.0744940604	0.0117546164	-0.0599604472	0.0122142448	0.0801021696	0.0826509602	-0.0330312562	0.0437341366	0.0613818521	0.0157787926	-0.1183504523	-0.0966565269	0.102530489	0.0298630033	-0.1504589928	0.2182610612	-0.0180085767	0.0912438734	0.030451217	-0.0427992974	-0.00283417	9.540000000000156e-06	8.0325195889e-06	9.101160000000296e-11	0.00545418	0.02861448	2.97480794724e-05	0.0008187884656704	-0.0369298	0.0002457	6.036849000000072e-08	0.0013638101280399	-9.84574e-05	-2.542140000000001e-05	6.462475779600008e-10	9.69385961476e-09	0.000307592	0.0	9.461283846400001e-08	0.0	-6.617450000000001e-24	-6.617450000000001e-24	4.3790644502500015e-47	4.3790644502500015e-47	0.0
758.400504490723	2.065072579373464	4.264524758080171	575171.3252117833	803.585409451167	0.3429944543839838	645749.5102827998	0.1176451957381667	736.1112275836066	-0.4611304875712676	0.212641326567715	541859.7393746442	733.5325147676856	581.528652620153	1.12293	20.915352	0.06931487	0.036691	-0.084781298	0.1439403549	0.0917923613	0.0745254143	-0.0256035235	0.0755344981	-0.0969064598	-0.0253065437	-0.1620909987	-0.0282647576	-0.0556890483	0.0903663957	0.0154651264	0.0433588306	-0.0078628905	0.0270020623	-0.0476279727	0.0415228619	-0.0720302641	0.094917878	0.106459071	-0.0448428425	0.1150046852	-0.1147559285	0.0016824906	-0.1420149652	0.1013757027	-0.096760207	0.0212324538	0.036033503	0.0178211059	-0.0058540847	-0.0456401502	-0.0585602275	-0.0770835377	-0.0510581632	0.022537385	0.1119903278	0.0872085935	0.0004680706	-0.0995157638	0.1759647744	-0.2198297589	-0.0725356794	-0.0268992631	-0.0653630763	0.0086644568	-0.0147279625	0.0378796531	-0.0059586255	-0.0610437641	0.0561279491	-0.0029160881	-0.0262868722	0.0312287883	-0.0257886112	0.0266673932	0.0348282597	0.0057815708	-0.0821023133	0.0435326981	0.1204594906	0.0003384738	0.0231596342	-0.0822852571	0.1034257595	0.0732220566	-0.0085048522	-0.0646351058	-0.1573121612	0.0198979071	-0.0977175089	0.0522926939	0.1061317601	0.0116422948	0.0871225882	-0.0817331829	0.0383561305	0.1229753764	-0.1147718092	-0.0311082435	-0.020654236	-0.0611932193	-0.0567867735	-0.0945840787	-0.1228273813	0.056756618	0.0679872763	0.1978362804	-0.053568923	-0.1194854484	-0.0530149086	-0.1063568534	-0.0059333549	-0.0477032143	0.0072699516	-0.1362901941	0.101356557	-0.0290219346	0.0481298486	-0.0084622314	0.0613646028	-0.0533369349	0.0039496388	0.0767780189	0.0263277233	0.0029647414	0.1033928467	-0.0161082621	-0.0126709335	0.0159054167	0.0345327302	0.0708205024	0.0179169407	0.048988766	-0.0651034952	0.0969548848	0.0213005372	0.0542525035	0.0897877085	0.0258549876	-0.0493116688	0.00711118	0.00994535	5.05688809924e-05	9.89099866225e-05	-0.0143196	-0.01977378	0.00020505094416	0.0003910023754884	-0.0632619	-0.0263320999999999	0.0006933794904099	0.00400206799161	-0.00011373	-1.52726e-05	2.3325231076e-10	1.29345129e-08	5.75918e-05	-0.0002500001999999	3.31681542724e-09	6.250010000004e-08	0.0	6.617450000000001e-24	0.0	4.3790644502500015e-47	0.0
757.8246234691999	-0.5758810215231733	0.3316389509505736	574298.1599362346	804.7977552870373	1.2123458358702237	647699.4269150539	1.4697824257518717	735.1030420437695	-1.0081855398370865	1.016438082736597	540376.482422004	733.5109134473664	589.7099249362409	1.110602	20.685741	0.04617378	0.0237406	0.1167600251	0.0737875655	-0.1309946587	0.0946338302	-0.0507765005	0.0571229071	0.0328595966	0.1719680227	0.0191165233	0.0999800661	0.0486099006	0.0291545007	-0.0161529319	-0.0210307922	0.0532196723	-0.0012927611	-0.0254568454	0.0437637136	-0.048493929	0.0441731579	-0.1103678641	-0.0199060004	-0.0234020261	-0.0498220375	0.0084956204	-0.0071658513	0.0740656053	0.0433502143	0.0720014634	0.0672060904	-0.0607552528	-0.0019895699	0.0384483947	0.1022688413	0.0919273127	0.0252605428	-0.0435303407	0.0753707315	0.1669379417	-0.0276136373	-0.0665996295	0.1350401171	-0.072869642	0.0188140299	0.0887877358	0.0081317955	-0.0707864116	0.1429828863	-0.1400268993	0.0834889531	-0.055743861	-0.1143713904	-0.0112200327	0.0398872084	-0.0739544317	0.123819207	0.1148565077	0.0468795399	-0.1373240626	-0.148634514	0.049187482	-0.0395364064	0.0286260238	-0.235729141	0.0179489471	0.1632365959	-0.0785091044	0.0262599096	0.0754484072	0.0668805626	0.1173797736	0.0373740807	0.0131923838	-0.0497927728	-0.0091348623	0.0072976223	0.0120674216	0.0877871859	0.0679578729	0.0468790434	0.0903998227	-0.0361949842	0.0893716054	-0.156829871	-0.1089180066	-0.026849374	-0.0339685711	0.003018638	0.0341977557	-0.0749299003	0.1406862944	-0.026282423	0.0555837774	0.0216878349	-0.0463753524	-0.0594007975	-0.1934865703	-0.107333809	-0.0202388789	0.0674889471	0.0853657625	-0.0672719211	0.0766400099	0.1026056565	0.0249130462	0.007283276	-0.0891471324	0.0173488238	0.0255030017	-0.0781285442	-0.1434223946	-0.0793876391	0.1723082165	0.0057667844	0.0342191849	-0.1105708851	0.1142472166	0.0104453811	-0.1291715031	0.0882931893	0.0212145853	-0.0556345156	-0.002849	-0.0099601799999999	8.116801e-06	9.920518563239998e-05	-0.0256935	-0.0113739	0.00066015594225	0.00012936560121	-0.0709945	-0.0077326	5.9793102760000096e-05	0.00504021903025	0.000228412	0.000342142	1.17061148164e-07	5.2172041744e-08	5.75918e-05	0.0	3.31681542724e-09	0.0	0.0	0.0	0.0	0.0	0.0
756.9361518570721	-0.8884716121277734	0.7893818055569246	572952.3379881926	802.3668957784151	-2.4308595086221203	643792.6354410901	5.909077950658576	736.9183452632294	1.8153032194599064	3.295325778581501	543048.6475854962	734.8883777206294	574.6354287337992	1.059766	19.738888	0.071569698	0.0356228	0.048297639	0.0455604256	0.047017532	-0.105370214	-0.1395351856	-0.041227292	-0.0081778141	-0.055742963	0.0847631281	-0.030909949	0.0067373718	0.0387680849	0.0610740009	-0.1722279318	0.0056221931	-0.008315612	0.0216384068	0.0414395894	-0.0188065842	-0.0852505957	0.0994881304	0.0252789901	-0.0012215496	0.0902231703	0.0889473121	0.0564216512	0.0583606436	0.0578141202	-0.1052378537	0.0799024689	-0.0541678647	0.0288664403	0.075972991	-0.0067157881	0.0713897367	0.2153814225	-0.0522913319	0.0685482946	-0.0074970505	0.0269595907	-0.030002285	-0.1597451732	0.0192758715	-0.0130014969	0.0496407949	-0.078220259	0.0526239563	-0.049641831	-0.0479582251	-0.000554408	0.0312371612	0.0658878133	-0.0182221008	-0.0174741267	0.0337044327	0.0127734243	0.0095407109	0.0092985991	-0.0242468427	-0.1230851663	-0.2260014129	0.1076884169	-0.0447850248	-0.163571252	-0.0245527626	0.0841183927	0.0975439026	0.0027509862	0.0460401078	0.0040350647	-0.1068309121	0.093593258	-0.0435403362	0.0079489861	-0.0180927763	0.0233962698	0.1161488802	0.0400919525	-0.0787033218	0.0420059536	0.1024222422	1.00633e-05	0.0682299694	-0.1482706642	0.0610654992	0.0522994734	-0.0690384482	-0.0335308138	0.0219430633	0.1084786283	0.0014534489	0.0309565895	-0.0346321152	0.0182694134	-0.1148137982	-0.0740788364	-0.0104533445	0.0351745047	-0.0761721299	-0.0664021088	-0.0329555789	-0.0089881187	0.0386156922	0.0218778915	0.0670087654	-0.0656439062	0.087732681	0.1289221022	0.0994506612	-0.0646823359	0.0388291061	0.1004779386	-0.0220855553	-0.0941848274	0.066933645	-0.0173678651	-0.0176718458	0.078769682	-0.0453488798	0.0867609543	0.0165379384	-0.0617435365	0.0089870799999999	0.0118360799999999	8.076760692639821e-05	0.0001400927897663	-0.000647672	0.025045828	4.194790195839999e-07	0.0006272935002055	-0.0679991	0.0029953999999999	8.972421159999972e-06	0.00462387760081	-0.000154405	-0.000382817	1.4654885548900006e-07	2.3840904025000003e-08	-0.000193439	-0.0002510308	3.7418646721e-08	6.301646254864e-08	0.0	0.0	0.0	0.0	0.0
757.6949348468498	0.7587829897777283	0.5757516255760281	574101.614292572	803.5423391326037	1.1754433541885874	645680.2907786963	1.381667078906117	736.6454048982405	-0.2729403649889264	0.0744964428402883	542646.4525576927	734.1431752001356	582.4543220267615	1.081264	20.139288	0.063803763	0.0325032	-0.0525010897	0.1555281618	0.093495615	0.0286338119	-0.0014200901	0.0479096957	-0.0506304007	-0.059009498	-0.1234327363	-0.0402038512	0.0099646642	0.0928542302	-0.0375223833	-0.0035877403	0.0527805491	-0.0377442628	-0.0278379108	-0.0058752513	0.0297798259	0.0027676432	0.1287080441	0.0958703463	0.1155238664	0.0936437042	-0.0891604585	0.0088203183	-0.0933371622	-0.0262356791	0.0174879409	0.0942271747	0.0251990145	0.0785931455	0.0002485239	-0.0109804851	-0.0765749618	0.096527331	-0.1927972007	-0.0063707117	0.0180043839	0.1951387699	0.1054038686	-0.0822747982	-0.1183225102	0.0035173234	-0.0082221788	-0.0233414461	-0.0332480586	-0.1240325382	0.0374358875	0.0716312522	-0.1756230941	-0.0506968843	0.0657242569	-0.0991086565	-0.0279219185	-0.0939233971	-0.0234656327	0.0612628972	0.0440044293	-0.0404380364	0.0341641512	0.0394182872	0.0333259731	0.0424366727	-0.0953175444	-0.0219834527	-0.1449135309	0.0081333382	0.0671962399	-0.0942805175	-0.0327510909	-0.0945947723	-0.0094011633	0.0513074003	0.1443401129	-0.0434485403	0.1049145642	-0.0432838769	0.0104045593	0.1042232242	-0.0470619436	0.1065511546	-0.0281760297	-0.0585018535	-0.0111578997	0.1144185298	-0.0103098845	-0.0878280728	0.0365916084	0.0962056863	-0.1989492542	0.0309318115	0.143235927	0.0203167011	-0.1031542511	0.0044185346	-0.0358210156	0.0556739189	-0.0809442275	-0.0305446201	0.040795992	0.0410396553	-0.0307641768	-0.0148418792	-0.1127110263	-0.0057555996	-0.035349473	0.0278323634	-0.0704622452	-0.0368207729	-0.0486784011	0.0671828224	-0.152332092	0.1524953374	0.0500111788	-0.1056722768	-0.0312926172	-0.0360675678	0.0472322558	0.0851916578	0.0118330366	-0.0676152521	0.0133915	0.0044044200000001	0.00017933227225	1.939891553640088e-05	-0.0143159	-0.013668228	0.00020494499281	0.0001868204566599	-0.0425947	0.0254044	0.00064538353936	0.0018143084680899	5.46743e-05	0.0002090793	4.371415368849e-08	2.9892790804899997e-09	-0.000390894	-0.0001974549999999	1.5279811923599997e-07	3.8988477024999993e-08	0.0	0.0	0.0	0.0	0.0
