global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19
767.619133671575	-0.2861155554087418	0.0818621110468527	589239.1343786994	800.9797362316868	-2.448666561258392	5.995967928224999	641568.5378537826	727.137222333089	-2.186539720056544	528728.5401022801	4.78095594738495	725.6541917568146	542.5772291277212	0.9190910000000002	23.267984	0.1324181	0.0715689	-0.1196190055	-0.0878698493	-0.129375878	-0.0435264229	0.067100392	0.0452414419	-0.0188932107	0.0151466209	-0.0332082418	0.0126819919	-0.1465614508	-0.0456989729	0.0540214433	-0.0069935014	0.0805146465	0.1016705493	-0.0764434447	0.0108949281	-0.0288224798	-0.0059452505	0.0700213001	-0.0469632557	-0.0285439898	-0.0697063225	0.0057330606	0.0278573604	-0.0279488356	0.0257657792	-0.0088936158	-0.1196059787	-0.0443021648	0.1138853589	-0.0660352694	-0.0132409481	-0.0318521148	-0.0006496231	0.0879398604	-0.019639526	-0.0870022131	0.0488837588	0.077472581	0.1367767299	0.0325288597	0.0811342603	0.0935109719	-0.1267167856	0.1280802996	0.0940930667	-0.0378375052	0.0203907644	-0.050153218	0.1472736719	0.0082529324	-0.1643620068	-0.1364231422	-0.0659623452	0.0432372461	0.031194103	-0.0379830474	0.0598051914	0.0573216001	0.0313358115	-0.0347960148	0.0117995556	-0.0964735925	-0.0367398496	0.0168322204	-0.034402006	0.1148266385	-0.0352817729	-0.0037275126	-0.087404806	0.026198899	0.0248044035	-0.0715293872	-0.1065399564	-0.0269675818	-0.070581142	-0.0815516478	-0.0313347742	0.044933672	0.0331679897	-0.140117336	-0.014966589	0.0246482925	-0.0602097864	-0.0201955348	-0.095219246	0.0723206077	-0.1092380331	-0.0738862068	-0.1541199076	0.0666083127	0.1003129872	0.0607412226	0.0059244253	0.0256515	0.0132159	0.00065799945225	0.00017466001281	0.208828	0.030667	0.000940464889	0.043609133584	0.232532	0.015708	0.054071131024	0.000246741264	0.0007468	-0.00108955	1.1871192024999998e-06	5.577102400000001e-07	0.000223114	0.000104824	4.9779856996e-08	1.0988070976000005e-08	0.00139752	0.0002621699999999	1.9530621504e-06	6.873310889999996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.4138864418134	3.794752770238347	14.400148587231609	595079.3841952629	804.9510169511573	3.971280719470428	15.771070552837562	647946.1396907023	729.3230786954182	2.1858563623292184	531912.1531177631	4.777968036735124	728.3908055429252	551.4346964410439	1.047991	26.531246	0.3048548	0.127097	-0.0581542391	-0.0083107629	-0.0519129501	-0.0420748042	-0.0184287934	0.0014765103	0.0616854001	-0.034205717	0.000204556	0.0649082079	-0.1026988401	-0.0081139161	0.0127715375	0.0067495375	-0.1505767564	0.0331416632	-0.208345515	0.0116041027	0.0240783807	0.0081823461	0.0856956176	0.033158925	-0.0286164906	0.0075254313	0.0567830775	0.1661441737	0.1268642814	0.0843163594	0.0259734717	0.1375085843	-0.0022503365	0.021372341	-0.0852824943	0.0031536405	0.1397998839	0.1294513851	0.0427424128	0.0812098361	-0.1164261392	-0.0984235164	-0.0349558406	0.0749486305	-0.0506194035	0.0157068636	-0.1546456859	0.0036542574	0.1907269385	0.0105777601	0.0337913523	0.0861033942	-0.0795901207	0.0170364992	0.1122732735	0.0546239992	-0.0832742773	-0.0471153098	0.0063724077	0.0053760031	0.0469525781	-0.1218188629	-0.0021943343	0.0539166475	-0.0104999956	-0.0554783064	-0.1637815037	0.1313733757	-0.055650958	0.0318570358	-0.0037931075	-0.0500799942	-0.1432231466	-0.0132760027	0.2117581433	0.0797642321	-0.1003180857	0.0197851062	-0.1154533212	0.0457091953	-0.1403967474	0.0917833322	0.1414277654	-0.1388745813	0.0053483555	-0.0317062367	-0.1326457317	-0.0953100661	-0.0131152274	-0.0359540901	0.0200915739	0.0652994232	0.1232494883	0.0263055731	0.0493055927	0.099141769	0.0566681795	-0.0011853914	-0.0223453	-0.0479968	0.00049931243209	0.00230369281024	0.155668	-0.05316	0.0028259856	0.024232526224	0.15276	-0.0797719999999999	0.0233356176	0.0063635719839999	-0.000144198	-0.000890998	7.938774360040001e-07	2.0793063204e-08	-0.000714573	-0.000937687	5.10614572329e-07	8.792569099689999e-07	0.000747685	-0.000649835	5.59032859225e-07	4.22285527225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.4465714612744	-0.9673149805389584	0.9356982715750856	593587.9194764326	798.0754395342622	-6.875577416895112	47.27356481571806	636924.4071878057	732.5718068882061	3.248728192787894	536661.4522474511	10.554234870614897	730.9942000068967	551.234817283401	1.256785	31.817141	0.34724931	0.191859	0.0110541821	-0.0433824675	-0.0112143768	-0.1231644801	0.0692880758	0.0633565135	0.2024084328	0.0007127742	-0.0129333493	-0.0728430367	0.0180475627	0.0255458844	-0.0495355145	0.1147001852	-0.0226423642	0.0478203292	0.1459517325	0.0039130012	-0.0329333283	-0.0507965771	-0.0026878475	0.0943101439	-0.0638562497	-0.0899440944	0.0240734166	0.0302372723	-0.1577655881	-0.3904466731	-0.0371661114	0.0896082018	0.0570467461	-0.1672992067	-0.1199305306	-0.0322779736	0.0385127332	-0.0987341028	0.052787161	0.0859649848	-0.039320749	-0.0401613549	-0.0569056554	-0.1064704339	0.0591633708	-0.0556625794	-0.0756696116	0.0567424381	-0.0206395095	-0.1395431531	-0.0538779111	-0.034346741	-0.163417978	-0.0175118491	0.0078564333	-0.0108360968	0.0100378013	-0.0301293935	-0.0763933199	0.1457872607	0.0430396757	-0.0081346245	0.1273996927	0.016696973	-0.0541965227	-0.0791602265	0.1973120783	0.1480707517	-0.0934618855	0.0066288677	0.1722998059	0.1309586634	-0.1237036332	-0.1582054567	-0.2823189476	-0.0269364368	0.0830066729	0.1744611172	-0.0010074139	-0.1061117411	0.0489778113	0.0390552523	-0.0072298844	-0.1199357549	0.0412542669	0.0704762522	0.0215261309	0.0401103332	-0.0661478406	0.071760895	-0.1140441362	0.033281505	-0.0286954648	0.035639935	-0.0296145117	0.0979282008	0.0524983198	-0.0082906521	-0.00900814	0.0133371599999999	8.114658625959999e-05	0.0001778798368655	0.0313539	-0.1243141	0.01545399545881	0.0009830670452099	0.0306981	-0.1220619	0.00094237334361	0.01489910743161	0.000940122	0.00108432	1.1757498624000004e-06	8.838293748840001e-07	-0.000360603	0.00035397	1.30034523609e-07	1.2529476090000005e-07	0.000435252	-0.000312433	1.89444303504e-07	9.761437948899998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
767.6208934527334	-2.82567800854099	7.984456207952175	589241.8360651727	801.6567606759008	3.581321141638682	12.825861119548192	642653.5619373786	734.5216087129334	1.949801824727274	539521.9936662356	3.801727155709807	734.9341488943593	553.8787416699616	1.79357	45.406548	1.30595079	0.67266	0.192114412	-0.1684154015	0.2139517559	-0.1202785415	0.3352806523	-0.1601351708	0.0827136588	-0.0624778489	0.0326863895	-0.0472264512	0.2156701206	-0.0624073957	0.2142484383	-0.0985030081	0.2561467616	0.2424482825	0.0635524698	-0.0639673704	-0.186519013	-0.0316354543	0.0551692267	0.0146493369	-0.1405471785	-0.0087654187	0.0371484222	-0.0938913745	-0.0583951137	-0.1650153966	0.1037953246	-0.0282979232	-0.0304337455	-0.2491547153	-0.1645563799	-0.0162479902	-0.1534657764	0.0759886413	0.0714392546	0.0389475589	0.0746704187	-0.0101766702	-0.071597301	0.0651935545	-0.0648945119	-0.018755835	-0.0888111716	0.0411070795	0.0608250263	-0.0206813487	0.0310044512	-0.0681588921	0.0587285383	-0.034150258	0.0549362325	0.1403743392	0.227683604	-0.0441265804	0.2290805628	-0.1047418229	0.0721931969	0.166424738	0.3002219951	-0.066113312	-0.3378203888	-0.0292007915	0.0415814729	-0.0119716099	-0.1187531486	-0.3331829248	0.044397927	0.2942559664	-0.1300252085	0.065639805	-0.0626861984	-0.1181097813	0.082512484	0.071051552	-0.0443645373	-0.1277137532	-0.0007041986	0.0417538088	-0.0456127129	-0.009305149	0.0881766324	-0.0054330521	-0.0907815917	0.044028418	0.0558951751	-0.011111611	0.0484522631	0.0484705516	0.0159287698	-0.0600729895	-0.0163448543	0.0966728009	0.0482387676	-0.0153640485	0.122244	0.13125214	0.014943595536	0.0172271242545796	-0.325954	-0.3573079	0.12766893540241	0.106246010116	-0.412311	-0.4430091	0.170000360721	0.1962570626828099	0.00560216	0.004662038	2.1734598313444e-05	3.13841966656e-05	-0.00290152	-0.0025409169999999	8.4188183104e-06	6.456259200888999e-06	0.000150574	-0.000284678	2.2672529476e-08	8.104156368400001e-08	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
774.8143214889964	7.193428036262958	51.74540691289396	600337.2327844538	819.4146323225202	17.75787164661938	315.3420054178084	671440.339664251	740.8937145127304	6.372105799797055	548923.4962044713	40.603732323807264	741.4030599824442	544.3962715083745	1.559149	39.471886	0.6118564500000001	0.321724	0.1887947578	-0.1239376271	0.1528165818	0.0439754042	0.0369105146	0.0157122442	-0.2836719903	-0.0796032464	-0.0234174209	0.1465480081	0.3256605229	0.1607212427	0.1176734669	-0.2480866925	0.0602727044	0.0715581203	-0.1585733077	0.0027876918	0.1925923062	0.212238492	-0.1799965807	0.0338071198	-0.057358831	-0.0865077717	-0.0049060578	0.045571982	0.0659828051	-0.0056280855	0.0392830154	-0.128168595	-0.0403233279	-0.04927463	0.0363676144	-0.1087059305	0.1095761437	0.1069093218	0.0265660772	-0.0577258552	0.0955142725	-0.0575699449	-0.0803215088	-0.009739557	0.0402398912	-0.054832441	0.0597012594	0.0471718047	0.0619326767	0.0783596755	-0.1375149863	-0.0118343903	-0.0372776721	-0.0892060729	-0.0609920091	-0.0916549056	0.2581432375	0.2374525521	0.1909490763	-0.259994574	-0.1768239877	0.1049864826	0.0267058739	-0.0877200701	-0.0445622828	-0.1486977124	-0.191774736	0.162402677	-0.1400212431	0.1461499366	-0.150485383	-0.0469553228	-0.0052700383	0.0991678104	-0.0395868878	0.0557407783	0.1836517103	-0.0288464483	0.1005693799	0.0236421225	-0.0294375762	0.0076703686	-0.0941875723	-0.0301789921	-0.1297911054	-0.0214887399	-0.0511700969	-0.0191391111	0.1062499483	0.1763645589	-0.0679002907	-0.1237440122	-0.0318941659	-0.0631774496	-0.00564199	0.0953761056	0.0438968002	-0.0223783947	0.0617952	-0.0604488	0.00381864674304	0.00365405742144	-0.0846420999999999	0.2413119000000001	0.05823143308161	0.0071642850924099	-0.261991	0.15032	0.068639284081	0.0225961024	0.00371773	-0.00188443	3.551076424900001e-06	1.38215163529e-05	-0.00307383	-0.00017231	9.4484308689e-06	2.9690736100000057e-08	-0.000988201	-0.0011387749999999	9.76541216401e-07	1.2968085006249995e-06	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
772.9183173432028	-1.8960041457935404	3.5948317208662925	597402.725284648	820.8206974947776	1.4060651722573994	1.97701926863523	673746.6174358132	737.3276577699733	-3.566056742757155	543652.0749125548	12.71676069256377	738.6205644047243	545.2725336185614	1.285696	32.549065	0.4394758	0.243539	0.130388398	-0.026271541	0.1748892983	0.1393874981	0.095397434	0.0429115762	-0.072129402	-0.0014922412	-0.0659057341	0.0228513433	0.2239076843	0.094755575	0.0132722452	-0.0003437143	0.0936175248	0.0926976054	0.0181540596	0.1386678658	0.0120726669	0.1629353694	-0.1272664467	-0.0162043281	-0.0554100113	-0.0391575213	-0.0434403223	-0.1415340899	-0.1882176021	0.1079063179	-0.0547744538	0.0170174218	-0.0964203149	0.0001609213	-0.0670172515	0.0495737871	-0.0062555232	0.012006489	0.0390523492	-0.0020778029	-0.1338350216	-0.0255694572	0.1365608384	0.1094667166	0.0249932472	0.1389034785	-0.0084248269	0.0789868942	-0.0807974146	0.0680450346	0.0818794718	0.0201798756	-0.0764106377	-0.0308553973	-0.0064385468	0.0427003962	0.1956315037	0.1639567778	0.0128241403	0.017395448	0.0444685394	0.1025801928	0.0792630585	0.0424917743	0.0130002812	-0.0532773372	-0.0605328521	-0.2823758456	-0.0484077644	0.1244761958	0.0052429148	0.0427508136	-0.0085935861	-0.122043184	-0.100317891	-0.0223726979	0.0954227413	-0.1157951031	-0.0639652402	0.0902156743	-0.0137292675	-0.0608481249	0.0706443122	-0.0199498428	0.0178574922	0.0548456133	0.0692412208	-0.1271983944	0.0791799824	-0.0456179279	-0.0235800948	0.120702305	-0.0617667582	0.09845355	-0.087383773	0.0940386689	0.0394798359	-0.0293067317	0.0288138	-0.0329814	0.00083023507044	0.00108777274596	-0.0390644	0.0455776999999999	0.0020773267372899	0.00152602734736	-0.132594	0.1293969999999999	0.0175811688359999	0.0167435836089999	0.000385473	-0.003332257	1.1103936714049e-05	1.48589433729e-07	-0.00245123	0.0006226	6.0085285129e-06	3.876307600000001e-07	-0.000312664	0.0006755369999999	9.7758776896e-08	4.563502383689999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.8939661664979	-2.024351176704954	4.097997686626732	594277.5070719136	817.9833717627831	-2.837325731994497	8.050417309438108	669096.7964804114	736.0099846215936	-1.3176731483796402	541710.6974626784	1.7362625259607134	737.2883711833332	542.4920826357953	1.016708	25.739296	0.1798108	0.0982987	0.1542770978	0.0464446224	0.1237418608	0.0440621036	-0.0089099906	0.0397865316	-0.1997222123	0.0028097746	-0.1016766728	0.0137792145	0.2055836173	0.0183628943	-0.0133700113	-0.0658151031	0.0633651502	0.0261303161	-0.0468896145	0.1155084523	-0.1177568063	0.1918220583	-0.0114064208	-0.0641879239	-0.0325574876	0.0145981368	-0.0078811538	-0.0576500229	-0.0251896858	0.0432381272	0.0194411086	0.0023668306	0.0274102631	-0.0334504745	0.0926849084	-0.0588421198	0.1296359506	-0.0280298678	0.0417449254	-0.0153582458	0.0932617273	-0.0038174354	-0.0017991061	0.0434388617	-0.0436980002	0.0070424152	-0.0045645967	0.0132880144	-0.1537433324	-0.0706629252	-0.0184312034	0.1246523002	0.0156130626	0.0063216599	0.0472594111	0.0781763401	0.1878983522	0.0914865503	-0.0178572975	-0.0522835685	0.0139050204	0.1319524546	0.0266285178	-0.0081575984	0.046604286	0.0158323084	-0.1689617321	-0.1412718072	-0.1283278434	-0.0066359806	-0.0670474001	-0.1314187911	0.1058581797	-0.0415407924	-0.0473596091	-0.0557799336	0.0242756335	0.0151038443	0.035549132	-0.0469087856	0.0416418335	0.0365074703	-0.0146125435	0.0260832275	-0.0125429688	0.0178336257	-0.0284525213	-0.0316928944	-0.0299430576	-0.0190545445	0.0036640624	-0.0242411552	-0.0045214392	0.0225169193	0.1431513613	0.092661062	0.034995421	-0.0361224311	0.0357863	0.0069724999999999	0.00128065926769	4.861575625e-05	-0.117307	-0.0782426	0.00612190445476	0.013760932249	-0.137613	-0.005019	0.018937337769	2.519036100000024e-05	-0.000602368	-0.000987841	9.758298412810004e-07	3.628472074240001e-07	-0.00191661	0.00053462	3.6733938921e-06	2.858185444e-07	-0.000581737	-0.000269073	3.384179371690001e-07	7.240027932900003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.0192111252143	-0.8747550412836063	0.7651963822510837	592929.5855018973	814.7097594501714	-3.273612312611704	10.716537573282949	663751.9921433561	734.0456044986838	-1.9643801229098017	538822.9494838382	3.858789267283128	734.5644843252837	539.3421900343442	1.085079	27.470175	0.36654785	0.206962	0.0840909287	0.0496054175	0.0999446863	0.0948855651	0.0055619981	0.0607917042	-0.1164894848	-0.0414368059	-0.0253572949	-0.0792360417	0.1207141029	-0.0011779428	-0.0908615242	-0.0788292609	0.055995533	-0.0459850956	-0.062865807	0.219761636	0.0608178064	0.128424409	0.0456478518	-0.0199449607	-0.1348492746	-0.0263133508	0.1142926584	0.1433298712	-0.136346637	-0.0236395609	0.2012999945	0.0451236161	-0.1098654072	0.0554277426	-0.0001761409	0.1090461981	-0.1317456132	-0.045302203	0.0291239491	0.0893038975	-0.0835954313	0.1291991629	0.0376806946	-0.0489552604	0.022473641	0.0408283721	-0.0257655788	-0.0653032797	0.0280675606	-0.1865048671	0.0720561513	-0.0006260639	0.0174288815	0.0796552916	-0.0925321378	-0.1544946429	0.1061744217	0.0739090944	-0.1117732364	-0.0675448216	-0.0495289873	0.063973529	0.0306252587	0.0202433673	0.097254973	0.0573159433	-0.1413559866	-0.1640573368	-0.1326453219	9.5518e-06	0.096489783	0.0415729795	-0.2209847761	-0.2158018467	0.0496209487	0.0379817267	-0.0321198337	0.058993353	-0.0137805407	-0.0552068007	0.0123777783	0.0173010303	-0.0492884483	-0.0398804633	0.0533932469	-0.096616946	0.1646116379	0.0977329848	-0.0327669339	-0.0463967607	0.0986044631	0.126591724	0.0982862556	0.0946636132	0.0285708081	0.0912438734	0.030451217	-0.0427992974	0.0107618	-0.0250244999999999	0.00011581633924	0.0006262256002499	0.0392064	0.1565134	0.02449644437956	0.00153714180096	-0.0200738	0.1175392	0.00040295744644	0.01381546353664	-0.00139115	-0.000788782	6.22177043524e-07	1.9352983225e-06	-0.00202029	-0.00010368	4.0815716841e-06	1.0749542400000018e-08	-0.000124784	0.000456953	1.5571046655999998e-08	2.088060442090001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.5152118635303	0.49600073831607	0.2460167324100866	593693.691713101	812.684050296799	-2.025709153372418	4.103497574056798	660455.3656068101	732.7083645407124	-1.3372399579714056	536861.5474679255	1.7882107051953666	733.3841873956197	536.7499298442666	1.120159	28.358267	0.31510267	0.203183	0.1549657388	0.0707351159	0.1209157468	-0.0269929596	-0.1153547477	0.0465435103	-0.0787853457	-0.0045561583	-0.1111662758	-0.0450850345	0.1288322761	-0.1421669602	-0.1493208541	-0.0745265986	0.0016205236	0.0280916225	-0.0184927112	0.1924033555	-0.0016615503	0.1149696561	-0.1561962732	-0.0837409936	0.0013410857	-0.0070302219	0.0996768507	-0.0466739545	0.0818586574	-0.029937478	0.1083327022	0.0572832312	-0.041236796	0.0442369908	0.0270191902	-0.000487403	0.0346590769	-0.2202657683	0.0250813633	-0.0258127658	0.0670739741	0.1449465862	0.1408845632	-0.0772149105	-0.1143107679	-0.0621331141	-0.1108868243	-0.0405132486	0.0712322506	0.1886077231	-0.1407262769	0.0428792486	-0.0056884287	0.0199181434	0.0018133853	-0.0333170776	0.1332057064	-0.0703447621	-0.1462621576	-0.1165883504	-0.0190733693	0.0649567044	0.0448412745	-0.0059533966	0.0858309243	-0.0098262829	-0.1110503119	-0.1179026125	-0.1879699436	0.1069397628	0.0920269747	-0.0622446027	0.131693949	-0.0537522321	0.1117871678	-0.0603228521	0.1177478107	0.06680857	-0.0038506363	-0.0601248901	0.0168428075	-0.0973980649	-0.0490716852	-0.038990411	-0.0775363711	0.1482441326	-0.0120461895	0.0725917629	-0.0803795702	0.0078256103	-0.0253622967	-0.0364228577	0.2489210475	-0.0215729968	0.0754145917	0.0897877085	0.0258549876	-0.0493116688	0.00778778	-0.00297402	6.06495173284e-05	8.8447949604e-06	-0.133499	-0.1727054	0.02982715518916	0.017821983001	-0.121745	-0.1016712	0.014821845025	0.01033703290944	-0.00121018	0.00018097	3.2750140900000045e-08	1.4645356324e-06	-0.00157394	0.00044635	2.4772871236e-06	1.992283225000001e-07	-0.000252505	-0.000127721	6.375877502499999e-08	1.6312653841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.0068472721287	0.491635408598313	0.2417053749876301	594451.5585405076	812.9883455571996	0.3042952604006359	0.0925956055022908	660950.0500118326	731.7613901808046	-0.9469743599078128	535474.7321593438	0.8967604383228119	731.8377764666195	540.643535250552	1.168753	29.588497	0.4458667	0.251899	0.0515915939	0.11643711	0.056136973	0.050318064	-0.0860552021	0.1865883093	0.0824573572	-0.0359182458	0.1011223928	-0.0957688877	0.0464085148	-0.0739216878	-0.1515843818	-0.0533275269	0.0157516874	-0.0946428285	-0.1793956225	0.1597640077	-0.0709165567	-0.158403956	0.0258595344	-0.0206329069	0.0498984843	0.0517410271	0.1117156697	-0.0389833519	-0.0372302929	-0.1288451236	-0.1252550192	-0.0654811451	-0.0067247459	0.0666290442	-0.0088714864	0.0907543815	0.0849352934	-0.0050001892	-0.1082031032	-0.061466139	0.048916841	-0.0310563459	-0.1485752411	0.0251032068	0.026150825	-0.0770347995	0.1383139795	0.0291311128	-0.0605626994	-0.0068391401	0.2291672106	0.0568605249	-0.0225617276	-0.0196791931	0.0414700771	-0.0661229354	0.0503948471	-0.0270963461	-0.197191579	-0.0705630009	-0.106641266	-0.0641467491	-0.1072148052	0.1210334801	-0.1426565759	0.0770583649	-0.010028976	-0.037964675	-0.1055632766	0.0737256237	0.0904543103	0.0511067017	0.0502433696	-0.1247886504	0.0044325626	-0.0516426008	-0.06206278	-0.1110494242	0.1066974344	-0.0131603375	0.0721370173	0.1182562292	-0.0537069612	-0.0091430762	-0.0211312405	-0.0928182636	0.0329758289	-0.1118590135	-0.0905057943	0.0775938475	0.0114832153	0.0135321515	-0.0798873574	-0.1139692999	-0.0799158007	0.0882931893	0.0212145853	-0.0556345156	-0.0114802	-0.01926798	0.00013179499204	0.0003712550532804	0.0654999	0.1989989	0.03960056220121	0.00429023690001	0.0135618	0.1353068	0.00018392241924	0.01830793012624	-0.00189604	-0.00068586	4.704039396000002e-07	3.5949676816000003e-06	-0.00238431	-0.00081037	5.684934176100001e-06	6.566995369000003e-07	9.71254e-05	0.0003496304	9.43334332516e-09	1.2224141660416e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
771.1159569538692	0.1091096817405059	0.0119049226495144	594619.8190688815	812.0192171691074	-0.9691283880922584	0.9392098326062988	659375.20905193	733.2940704487852	1.532680267980595	537720.193755348	2.3491088038570687	733.793637800953	539.8651631968595	0.956237	24.208387	0.273641805	0.147476	0.1010152509	0.0337486908	0.1161270229	0.0105618254	-0.081306733	0.1120965246	-0.023872887	0.0156053551	0.0528746896	0.0043417673	0.0954054684	-0.0878074903	-0.1397196638	0.0020361369	-0.1309969461	0.0113866011	-0.0917743588	0.1463767266	-0.0004152281	-0.0156924079	-0.0298205103	0.1584905664	0.0028963908	0.0357102622	0.0826960652	0.027274794	0.0408680905	0.0058066894	0.0327005251	0.0034814371	0.133293735	-0.1021581642	0.0028815928	0.0617617487	0.1258221502	-0.012857332	0.1594915946	-0.1413475146	-0.1901315896	-0.1338261374	0.0692730682	-0.0745700397	-0.0182398372	-0.1282381587	-0.0511785765	0.1271208499	-0.0434065289	0.036208326	-0.0341956238	0.0256131344	0.0963483906	0.0402356225	0.10384716	0.0775415682	0.109314089	-0.0549266434	-0.1397519101	-0.0893968507	-0.047975208	-0.1558154685	0.0135337681	0.020530342	-0.0095807618	-0.034876017	-0.0426616302	0.0184208345	-0.1308609054	0.0510044141	-0.0840817301	-0.0309081691	-0.0576475711	-0.0101310178	0.0426429421	-0.0950481932	-0.0153384603	0.1099227908	-0.0117802527	-0.0775754004	0.0620141152	0.0468259036	0.1672148842	0.0983179392	-0.0399048153	0.2277659346	0.1150937471	-0.0661701731	0.0787404864	0.0240041267	0.0493274001	-0.029939426	0.0319936199	-0.0069018915	-0.0177676386	0.0867609543	0.0165379384	-0.0617435365	-0.0106529	0.0008272999999999	0.00011348427841	6.844252899999993e-07	-0.0375522	-0.1030521	0.01061973531441	0.00141016772484	-0.063666	-0.0772278	0.004053359556	0.0059641330928399	-0.00113575	0.00076029	5.780408841000001e-07	1.2899280625e-06	-0.00143318	0.00095113	2.0540049124e-06	9.046482769000002e-07	-4.21467e-05	-0.0001392721	1.77634432089e-09	1.939671783841e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
