global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01
745.9832932833315	-1.660856007743405	2.758442678457361	556491.0738578449	840.7371444788857	-4.773859710785928	22.789736538265103	706838.9461065108	743.277885801668	-0.2889614629834796	0.0834987270895528	552462.0155217975	752.8087049460026	559.3818169421613	1.025245	22.95668	0.1460421999999999	0.0885419	0.05144937	-0.0304617858	0.0671434268	-0.1104236366	0.0935280957	0.0015103037	0.0135386026	-0.003744542	-0.1803993824	-0.0165303025	-0.0306656627	-0.0385505201	0.0085742481	0.0064316729	0.097181721	0.0420682483	0.035946504	-0.1190763387	-0.0008559687	0.0439340555	-0.034756717	-0.0616934402	-0.2244280323	0.0502833376	0.0060165717	-0.0064565285	-0.068291277	0.017612848	-0.10761251	0.0765000135	-0.1760517183	-0.0031486288	0.0388657134	0.011984724	-0.1965907768	0.0815951062	-0.0951907689	-0.0444257129	-0.0384102262	-0.1638706898	0.0387272509	0.0348140476	0.2159580156	-0.1120506734	-0.0602699161	0.1210180798	-0.1439689979	-0.0807056289	-0.0029298156	0.053285433	-0.0526596063	-0.005660731	-0.0714256866	0.0662560485	-0.0731398894	-0.1270078753	-0.0900979725	0.0428673943	-0.0777837759	0.0052514061	0.0790952938	-0.0732450367	-0.0855462867	-0.0267390271	0.0736763852	0.0538105737	0.0881038138	0.1207208938	0.0088293933	-0.0212958235	0.0930393605	0.0931434366	0.1794161293	-0.080387495	-0.1089773947	-0.0388250671	0.04484273	0.010132179	-0.0333656077	-0.1103127257	0.0772588433	0.1617613966	0.0709895023	0.1030301555	-0.1446702955	0.0015434132	-0.0866661226	-0.0072320054	-0.145876363	-0.0108644125	-0.0757664471	-0.1067926047	-0.0088388253	0.0673162915	-0.0755674062	0.2348373654	-0.1934730208	-0.082858136	-0.1065626876	-0.0910417314	-0.0105163181	-0.0160177092	-0.0966831773	-0.0366817697	-0.0248921273	0.0044175597	0.2082018587	0.0835859703	0.0071079182	-0.0732270951	-0.0225061	-0.0022001	0.00050652453721	4.84044001e-06	0.219024	0.073793	0.047971512576	0.0054454068489999	0.0968359	-0.0420380999999999	0.0017672018516099	0.00937719152881	0.000743308	0.00031763	1.008888169e-07	5.52506782864e-07	0.00190407	0.0001355699999999	3.6254825649e-06	1.8379224899999943e-08	-0.00176763	0.0001070199999999	3.1245158169e-06	1.1453280399999997e-08	0.0	0.0
744.915750396761	-1.0675428865704362	1.1396478146671392	554899.4751891696	839.2320272330387	-1.505117245847032	2.2653779237461547	704310.3955336758	744.2640795559996	0.9861937543315662	0.9725781210825896	553929.0201173393	753.2038740084863	549.1262697572024	1.042825	23.350323	0.1129960499999999	0.0682721	-0.0235944723	0.0458025309	0.0636675936	-0.0793205817	0.0840695666	0.0643266907	0.0450438142	0.0067872827	-0.0187276012	0.0753157734	-0.0378338482	-0.0265848419	-0.1876534518	0.0461414998	0.0427579498	0.0013411552	-0.003463518	-0.0506353852	0.0250323181	0.1291398786	-0.0437234304	-0.0226868738	-0.0968345449	-0.0565899757	-0.1975668151	0.0904615635	0.0045778112	0.0723478309	-0.0068831306	0.0395911884	0.0904761579	-0.1592220278	0.0578144787	0.0602073421	0.0418271214	0.0578602432	0.1514533185	-0.1322044723	-0.011775748	-0.0669621454	0.1069894633	-0.0054742067	0.0748938188	0.0116247192	-0.0161990802	-0.1967900409	-0.1685478141	0.0308063844	0.0883776403	-0.1007269051	0.1035330255	-0.0732139895	-0.077068276	0.0103054231	0.0636803934	0.1217327063	-0.0079810076	0.0760628294	-0.0169445321	0.0503024174	0.0049911609	0.0812158785	0.1189156155	-0.0322924226	0.0934565012	-0.0849619304	-0.1330212152	0.0420492459	-0.050104335	-0.1806055491	0.1186606146	-0.0241481947	0.0602807473	-0.1122029803	-0.0643316705	-0.0126166269	-0.0518275286	-0.1016719792	-0.1061506154	-0.0082231336	-0.0182115311	-0.0653799444	0.0803331655	-0.0393425543	0.031581286	0.1524731534	-0.1698658025	0.0508003189	0.0494486828	-0.005656562	-0.032436316	-0.0549569304	0.0328794352	-0.2039908509	-0.0037387683	0.0327670632	0.0882763577	-0.0241824994	0.1809744124	0.0859204538	-0.1396927833	-0.1479627502	0.033762551	-0.0812152222	-0.0735305889	-0.1545291265	0.1378626189	0.0819445778	0.0023706562	-0.0785574968	-0.0262591	-0.0037529999999999	0.00068954033281	1.4085008999999996e-05	0.161757	-0.0572669999999999	0.026165327049	0.0032795092889999	0.131255	0.0344191	0.00118467444481	0.017227875025	0.000628059	-0.000115249	1.3282332000999998e-08	3.944581074810001e-07	0.0017541	-0.0001499699999999	3.07686681e-06	2.249100089999997e-08	-0.00168171	8.591999999999996e-05	2.8281485241e-06	7.3822463999999945e-09	0.0	0.0
744.4884370233709	-0.4273133733901204	0.1825967190780444	554263.0328615017	838.2352511694784	-0.9967760635603328	0.9935625208868324	702638.3363031585	743.9487463582901	-0.3153331977094922	0.0994350255776937	553459.7372080715	754.1169304773462	557.0583626243888	1.186954	26.577557	0.0961749	0.0490759	-0.1169400071	0.0942676189	0.056768071	-0.0789937327	0.0469309326	-0.0372360491	-0.012232817	-0.107244431	-0.1338018651	0.0481235356	-0.019254188	0.0998693765	-0.0685328982	-0.042779956	-0.1197529461	-0.0500083362	-0.0658199972	-0.0690082438	0.0263880556	-0.0051756994	0.0610488646	-0.1862949819	-0.0625992193	0.0107231246	-0.0173216018	-0.102877555	-0.0351182822	-0.0939183471	-0.1404132152	0.0228370487	0.0108385338	-0.1718172279	-0.0962352239	-0.1512324093	0.1576860684	-0.1348063562	0.0782831425	0.0229348442	0.1570765854	0.175011636	-0.0897926858	0.0264140548	-0.0348429915	0.0492142721	0.079222174	0.0177604465	-0.0827913507	0.0403744723	0.0257109679	-0.015798089	0.0233748587	0.0687337934	-0.0808105971	-0.0344942624	0.0204602929	-0.1271745616	-0.0251803701	0.0851833949	-0.038583666	-0.0121888714	-0.1169823008	-0.0147252756	-0.0776003513	-0.0355174508	-0.001669397	-0.0266332923	0.1101975867	0.1100900015	-0.0714683405	0.0389191257	0.0727409472	0.1549273893	-0.0020948841	-0.1626136699	0.0396137504	-0.0145409174	-0.187676302	-0.0825512003	-0.1355657931	0.1526797569	0.0712088678	0.0643684112	-0.115934011	0.0756081898	-0.0206164288	0.1079312563	-0.0567761436	-0.0277746388	-0.1921783535	-0.0093435906	0.0741261425	0.1230326059	0.0621358902	0.0277424794	-0.0354106927	-0.1920283377	-0.0924364686	0.0494748308	0.0793182556	0.0812127415	-0.0666075332	-0.0301072964	-0.0188051811	0.0159700256	0.1540427555	0.0828440438	-0.0207878827	0.0802681812	-0.0023706562	-0.0835859703	-0.0316695	-0.0054104	0.00100295723025	2.927242816000003e-05	0.201525	0.039768	0.040612325625	0.0015814938239999	0.114374	-0.016881	0.000284968161	0.013081411876	0.000141699	-0.00048636	2.3654604960000002e-07	2.0078606601000003e-08	0.00175711	3.010000000000122e-06	3.0874355521000004e-06	9.060100000000734e-12	-0.00187465	-0.0001929399999999	3.5143126225000004e-06	3.722584359999998e-08	0.0	0.0
743.6345159480431	-0.8539210753277757	0.7291812028889448	552992.2933092804	835.9833736957276	-2.251877473750824	5.070952156786392	698868.2010956905	744.9831003564523	1.034353998162146	1.069888193514017	554999.8198167118	754.4096239466533	557.044899666588	1.293528	28.963913	0.12119915	0.0554722	-0.0578080136	0.0920566231	-0.1018593657	-0.0394699266	0.0325149456	0.0287455503	-0.016104989	-0.0730851729	0.0124936157	0.2291415652	-0.0187555958	-0.0349692826	-0.1248604086	-0.1188364649	0.069282881	0.0144263633	-0.0077954725	0.1470195159	0.0723978257	0.0886328453	-0.0276211987	0.0601783599	0.0600272699	0.0256555721	-0.0125032258	-0.0264914971	0.1239112875	0.0343194262	0.0930122083	0.0395333994	0.0990339884	-0.0024938372	-0.0656659332	0.1574403205	0.042987772	-0.0920332911	0.0035132729	0.2180676444	0.0257220356	-0.0636034023	-0.1332510575	-0.1184202955	0.0691999498	-0.1120557089	-0.0276602931	0.0281673392	0.0529135811	0.0282000177	-0.0548071919	0.1788891078	-0.0144483414	-0.1441563152	-0.1023631314	-0.0060387955	-0.0338808604	0.104130867	-0.0533890817	0.0309852114	0.0552695342	-0.070045388	-0.0906144116	0.0529006236	-0.1483141668	-0.0303086771	-0.0311068844	-0.1115972772	-0.1634500288	-0.0608339283	-0.0879156881	-0.0870140039	0.0282358771	0.111346509	-0.0510929277	0.1337674479	-0.0376706175	0.0762442887	-0.1373838418	0.1243295818	0.0586968159	-0.0893392678	-0.0655703489	-0.1085670501	-0.0014611774	-0.1363903718	-0.0986897234	0.1265889	0.1492820939	-0.0280359205	-0.071400594	0.1118761631	-0.0304676887	0.0816572329	0.0112437765	-0.0184637359	0.0490357117	0.0926075203	0.030925085	0.0495524636	-0.0875867113	-0.0882294939	-0.125140074	0.0081004045	-0.1024154197	0.0234822248	-0.0978173562	-0.1909722919	-0.1102730606	0.0785574968	-0.0071079182	-0.0882931893	-0.0316487	2.0800000000001373e-05	0.00100164021169	4.3264000000005704e-10	0.163212	-0.038313	0.026638156944	0.001467885969	0.131211	0.0168369999999999	0.0002834845689999	0.0172163265209999	0.000696626	0.000554927	3.07943975329e-07	4.85287783876e-07	0.00220294	0.0004458299999999	4.8529446436e-06	1.9876438889999998e-07	-0.00155484	0.00031981	2.4175274256e-06	1.0227843610000001e-07	0.0	0.0
742.219356040115	-1.415159907928114	2.0026775650071085	550889.572480603	842.0821894968635	6.09881580113597	37.19555417618579	709102.4138678316	744.9808087436415	-0.0022916128107226	5.251489274268183e-06	554996.4053963302	755.491784693882	547.2838843805737	1.175599	26.323324	0.04078125	0.0284945	0.0654465197	0.0987959828	-0.0880911598	-0.030488204	0.0614561134	-0.1189260882	-0.1374102445	-0.1079411675	-0.0775526062	-0.0473586576	0.0878184311	0.0195942158	-2.65821e-05	0.1131214866	0.004949038	-0.0890421768	0.0164197744	0.034380192	0.0666350885	-0.1147171127	0.1189483056	-0.0506861158	0.0775712871	-0.0470957089	0.0817112716	-0.0350943254	0.0620564808	0.0189445974	0.1060392406	0.1833642406	-0.168344597	0.063260107	0.013566041	0.1065793504	0.1242391698	-0.172259246	0.0035299587	0.1186009963	0.0771489861	0.1205851928	0.0479215136	0.0470750214	0.0640448013	-0.0259999079	-0.0109002882	0.1064161472	0.0366043543	-0.0404763942	-0.0135404229	-0.1055705707	-0.0250116408	0.0680668754	-0.060802364	-0.0900682077	-0.1427058319	-0.0069580916	-0.0330569677	0.1369061207	0.1379939648	-0.0148776099	-0.0765293476	-0.0049816608	-0.0026697207	-0.0835009291	-0.0661244727	0.0261241298	0.1268161676	0.009541665	-0.0901502136	0.0104485172	-0.0514293584	0.1059370222	-0.1266728438	-0.00800776	0.1521329779	-0.0963066885	-0.0838473598	0.068764148	-0.0210501195	0.1143723885	0.1287879873	-0.1696181574	0.0603268549	-0.0105937592	0.0027938515	0.1306604741	-0.0239718838	-0.0413130115	0.0356226676	0.0968860642	-0.1569422283	0.0147447926	-0.0408791546	-0.0042999886	-0.0336729503	-0.0072123819	-0.1644969932	0.1202102544	-0.041135175	0.0769314656	-0.0451861999	-0.0273981839	-0.094649431	0.1192512622	0.0700825123	-0.0976233098	0.0074220139	0.0768132552	-0.0118330366	-0.092661062	-0.0289698	0.0026789	0.00083924931204	7.176505210000008e-06	0.190962	0.0277499999999999	0.0364664854439999	0.0007700624999999	0.131246	3.500000000000725e-05	1.225000000000507e-09	0.017225512516	0.000552859	-0.000143767	2.0668950289000014e-08	3.05653073881e-07	0.00220294	0.0	4.8529446436e-06	0.0	-0.00161742	-6.258000000000001e-05	2.6160474564e-06	3.9162564000000024e-09	0.0	0.0
741.1936206623328	-1.0257353777822118	1.0521330652340168	549367.9833105381	839.6753533404577	-2.4068361564058023	5.792860283782256	705054.6990074225	743.2146663879387	-1.7661423557028684	3.119258820607677	552368.040334135	753.7715063308009	540.3830244105038	1.089981	24.4062	0.07154375	0.0332102	0.1169679264	0.1115314739	0.0192106076	-0.0502302314	0.1311839745	0.0961759945	-0.1236547287	-0.0261331306	0.0713152253	0.0786486487	-0.0068873398	-0.1413322034	-0.1039459402	-0.0020984113	-0.0899421533	0.0809566498	0.0204267132	0.102383783	-0.0102975878	-0.1528261613	-0.11220981	0.0818318288	-0.1189613013	-0.0196108669	-0.0652076606	-0.0722663055	0.1654283554	-0.003390418	-0.186593439	0.2105301162	0.0047331119	-0.0916656304	0.023012399	-0.0050598265	0.0585598152	-0.0672782873	-0.1657250847	-0.0903517472	-0.0146577529	-0.1348842048	0.0312286409	0.1124552744	0.0751540642	-0.0937441988	-0.0177249054	-0.0706039826	0.0295207558	0.0288438157	-0.0439914228	0.0244203027	0.0747749867	-0.0851463378	0.0273559014	-0.0632314112	-0.0192730942	0.0003297625	0.0603158995	0.1358843726	-0.0661329919	-0.1128899547	0.0289798671	0.1248262634	-0.0027959869	-0.1027812209	0.1093568003	0.0483702725	-0.1002120921	-0.0790174379	-0.1044735382	-0.0672041476	-0.0610536105	-0.0244366537	-0.0813786548	-0.0936177381	-0.2010030484	0.0792298559	-0.0837304566	0.0422183275	0.0975069293	-0.0042402669	0.038892652	0.0955378884	0.1442137209	-0.0237611044	-0.1601499784	0.1815387189	0.0131561512	0.0921029725	-0.0638562892	0.0704927058	0.0338456604	0.0940904541	0.0090457507	0.1428607123	0.1087260472	0.046627852	-0.029059561	0.175864828	0.203091225	-0.0104162489	-0.0658973483	0.072699618	-0.0449881466	-0.0689839936	-0.1010820635	0.0349744402	-0.0632545401	0.0750362016	-0.0165379384	-0.0966728009	-0.0316972	-0.0027274	0.00100471248784	7.438710760000007e-06	0.211524	0.0205619999999999	0.044742402576	0.0004227958439999	0.148936	0.01769	0.0003129361	0.022181932096	0.0008115359999999	0.0002586769999999	6.69137903289483e-08	6.585906792958377e-07	0.00210756	-9.537999999999994e-05	4.4418091536e-06	9.097344399999991e-09	-0.00187465	-0.00025723	3.5143126225000004e-06	6.61672729e-08	0.0	0.0
738.7974616816397	-2.3961589806931443	5.741577860756408	545821.6893872338	833.899786647512	-5.775566692945745	33.35717062466425	695388.854170766	740.6282357704355	-2.586430617503197	6.689623339157969	548530.1836204277	750.9264668048053	527.9515220349738	1.200819	26.888018	0.03925475	0.0245521	-0.0072842109	0.185752951	0.106377588	-0.0340955761	0.0118521201	0.0699267655	-0.0892781583	-0.1858567839	-0.0551750325	-0.0282928053	-0.0040818108	0.0472296119	-0.0552151122	0.0343680695	-0.056818567	-0.0441001373	0.1521303312	-0.0213183676	-0.133082485	-0.034198639	-0.0183579058	-0.1405897038	-0.0024272968	0.0283648504	-0.0320844797	0.0082917507	0.1347719967	-0.0971055562	0.0297104986	-0.1891084113	0.0203897621	-0.1003182708	-0.0657284996	0.1011261026	0.0348549132	-0.1342819845	-0.0838188886	0.0214494057	-0.0495703554	-0.0124958822	-0.1447862379	0.0358132793	-0.0390871096	0.1271857932	0.0373355351	-0.0558846068	-0.0521226317	-0.1157203036	0.0735051545	0.0388195929	0.0611189864	0.0064286917	0.0183183961	0.0346251151	0.0350178403	-0.1419245558	-0.1085075435	0.0488085409	-0.0061930245	0.0798999704	-0.032883418	-0.0910724989	0.0567708122	0.0287762834	0.1087532975	-0.024205629	0.1019307032	0.0320810777	-0.1358061835	-0.0075729856	0.0072202234	0.0323143458	-0.1659204907	-0.0158292917	-0.0202070715	-0.0268256389	-0.1151126746	-0.1106245868	-0.0019041898	0.0022171552	-0.0306884611	-0.0855162978	-0.1632885932	-0.0913969392	0.0442930777	-0.0013028472	0.03032908	0.0583434179	-0.0562541611	0.0382470645	0.1335851805	-0.1680507258	0.0196681291	0.1289615083	-0.0875274404	0.0459702723	-0.0144370072	-0.0108728535	-0.0345514926	-0.0866214019	-0.0385958726	-0.038932554	-0.0304638574	0.0374519269	3.7375e-06	0.1758121545	-0.0276619719	0.0732270951	-0.0212145853	-0.1003129872	-0.0316975	-3.000000000016878e-07	0.00100473150625	9.000000000101269e-14	0.225389	0.013865	0.050800201321	0.000192238225	0.168688	0.0197519999999999	0.0003901415039999	0.028455641344	0.000839145	2.7609000000100017e-05	7.622568810055227e-10	7.04164331025e-07	0.00202242	-8.514000000000004e-05	4.0901826564e-06	7.248819600000007e-09	-0.00187465	0.0	3.5143126225000004e-06	0.0	0.0	0.0
738.881927066688	0.0844653850483609	0.0071344012713678	545946.5021457825	833.6238378325542	-0.2759488149578146	0.0761477484766222	694928.7030026766	741.2000477289075	0.5718119584720398	0.3269689158516298	549377.5107533347	751.7422727627629	540.7533113820849	1.169582	26.188576	0.0442933499999999	0.0237606	-0.0522158217	0.2119738997	-0.0800293733	0.0055038116	-0.0285203978	0.06827896	-0.0827944387	-0.1826182086	0.1156944749	0.1715156835	-0.0159186265	0.0910875195	-0.0872823496	-0.0143528105	-0.0204847648	0.0544198926	0.077690057	0.0855182767	-0.1033961799	0.0515948246	-0.0727352923	0.0115984264	-0.0160758334	0.096805151	-0.1341391275	0.0509378281	0.2782419815	0.0221816575	0.0043929901	-0.0204413187	0.0324796277	0.0567952764	-0.1286303614	0.006295138	-0.0642942417	0.1128962577	-0.0328253381	-0.0246170287	-0.0522975029	-0.0840587891	0.030564539	-0.0537903782	0.06758138	-0.1085504153	-0.0787708566	-0.0288253342	0.0503938269	-0.0259218966	-0.0327704851	-0.1516722512	-0.1366270945	0.0253262752	0.0443612719	-0.1250986423	-0.0373356909	0.0051734848	-0.0171003419	-0.1066367028	-0.1290883115	-0.0018837425	0.0427017025	-0.0966461878	0.0275741525	0.0454146042	0.0457572992	-0.0721621547	-0.0463890617	-0.1189343851	-0.2137439436	-0.0453898267	0.1082058025	0.0054512185	-0.103427589	0.0283920107	-0.1964821974	-0.0722174346	-0.0626558722	-0.0263917174	-0.0133074552	-0.0504464418	-0.0481379187	0.0148903225	0.016933432	0.0993985147	-0.095498744	-0.0588783632	-0.085372038	0.0724531838	0.0218642069	0.04836866	-0.1259444014	0.0037711401	0.0522225813	-0.1665173635	0.091854231	0.0636304122	0.0311956966	-0.0695182312	-0.0861497136	-0.0556247836	0.1055499164	0.0764986747	-0.0707883255	0.0667441672	-0.1110355524	0.0820306445	0.0817288207	0.0713867084	-0.0258549876	-0.1035676303	-0.0317166	-1.909999999999412e-05	0.0010059427155599	3.6480999999977537e-10	0.234312	0.0089229999999999	0.054902113344	7.961992899999976e-05	0.154531	-0.014157	0.000200420649	0.023879829961	0.00108252	0.000243375	5.9231390625e-08	1.1718495504e-06	0.00220293	0.00018051	4.852900584900001e-06	3.2583860100000026e-08	-0.00187465	0.0	3.5143126225000004e-06	0.0	0.0	0.0
739.4854765050723	0.6035494383842206	0.3642719245739081	546838.7699619337	833.7610817335739	0.1372439010197013	0.0188358883671055	695157.5414135392	740.7146623107236	-0.4853854181839097	0.2355990041855688	548658.2109620894	750.543933910679	527.1757144556937	1.256952	28.144924	0.08718885	0.0534643	0.0997326558	0.1558000604	-0.0775253137	-0.0009325522	-0.0215668686	0.0214877456	-0.2468649715	-0.2414318942	0.1007933109	-0.0232259971	0.0483524653	0.0516568301	0.1161274856	-0.0248331568	-0.0009295324	0.0079626093	-0.0730685007	-0.0102273459	-0.0763362643	-0.1662817017	0.0061308432	-0.0768424628	-0.0588323833	0.231963426	-0.0708552121	-0.1486360672	0.1057534468	0.1022784775	0.0233176608	-0.15175956	-0.0820516876	-0.0790205718	-0.0813545035	0.0729692117	-0.025232183	-0.0685984979	-0.020431297	-0.0464034856	-0.0129589789	0.0104278967	0.061371884	-0.0014726951	0.0196775838	0.1332201906	-0.0419654517	-0.0216440421	0.0006268461	0.0290464238	0.0138608884	-0.1476297404	0.0022770478	0.0888030636	-0.0119017498	-0.0308089351	0.021418985	0.0590872694	-0.0122337307	-0.104354661	-0.0137951961	0.036300553	-0.1040535974	0.0080295385	0.07429951	0.0131038353	0.0382642258	0.0161602881	0.1924605398	-0.0847289716	-0.2469661677	0.0732743857	0.0411762192	-0.1391629204	-0.021830333	0.0015696429	0.0047328217	-0.0198218429	-0.0649623407	-0.1265711117	0.1808886045	0.0183472886	0.0617958602	-0.045303878	-0.0079207813	-0.0306906681	-0.1737659063	0.008045566	-0.0628708331	0.0263216828	0.0834336782	0.0424027986	-0.082327942	-0.0799017693	-0.0679823439	-0.0392897053	0.0004727371	0.053239628	0.047943644	0.1589262016	-0.1493664095	-0.0105299314	0.114183213	-0.0385633939	0.1087654572	0.0243703607	0.0343071956	0.0626942776	-0.0391864721	0.0695158277	-0.030451217	-0.1064242213	-0.0316998	1.6799999999997373e-05	0.00100487732004	2.822399999999117e-10	0.190875	-0.043437	0.0364332656249999	0.001886772969	0.168765	0.0142339999999999	0.0002026067559999	0.0284816252249999	0.000626089	-0.000456431	2.08329257761e-07	3.91987435921e-07	0.00206934	-0.00013359	4.282168035599999e-06	1.7846288100000073e-08	-0.00187465	0.0	3.5143126225000004e-06	0.0	0.0	0.0
742.6864200124518	3.2009435073795203	10.246039337435104	551583.118470912	838.3337782281611	4.572696494587262	20.90955323161064	702803.5237183037	741.798486045751	1.0838237350274085	1.1746738886087622	550264.9938997682	751.4747983130045	536.9895060198089	1.085208	24.299334	0.11925185	0.0731186999999999	0.1048785203	0.0781639208	0.0505716417	-0.034794818	0.1087817781	0.1624919757	-0.1146600334	-0.1022287412	0.1778710467	-0.0629092547	-0.071224725	0.0043676042	-0.018145815	-0.043702502	-0.0406666731	0.113746511	-0.0662054781	-0.0698152219	-0.0403996955	-0.0444050225	-0.1641379611	-0.1536904188	-0.0873973992	0.0464263996	-0.0189062864	0.0437022055	-0.0336959558	-0.0408872946	-0.0148527086	-0.0181358443	-0.096611395	0.1014878059	-0.1484609368	-0.1448793157	-0.0700873305	0.0622567598	0.1242688948	-0.1341467855	-0.0897359312	0.1396401164	-0.1631350008	0.0932041626	-0.068614856	-0.0206892673	-0.0626362198	-0.0110624856	-0.1261008231	-0.0531140882	0.0159748572	-0.0251202502	-0.1380309872	-0.132920517	0.0342597163	-0.0660430071	-0.048069089	0.0070381215	0.0262095857	0.0138024863	0.1421656946	-0.0133861853	-0.0729200115	-0.1775086066	0.1041079464	-0.0528377584	0.2006778179	-0.0398146701	-0.0049834933	-0.0139670273	-0.1934079934	0.0640077823	0.032105924	-0.1969602846	0.019788466	-0.0196648678	-0.0400734791	-0.1518306032	0.0568453327	-0.0334884512	-0.1189587075	-0.0271217772	-0.1012664202	0.0623579315	-0.0335257811	0.0855339754	-0.1396589779	-0.0196413496	-0.0401287307	-0.1808364707	0.0089984103	-0.0865946548	0.3063870104	-0.0185886356	0.0917162882	-0.1238046647	0.0447321558	-0.0968996189	-0.0127461097	-0.034059093	-0.010200587	0.0267155686	0.0085897906	0.2016288938	-0.0441893376	0.0169997598	0.0378575945	-0.0248131415	-0.1532486604	0.0676152521	-0.034995421	-0.108871781	-0.0317166	-1.6799999999997373e-05	0.0010059427155599	2.822399999999117e-10	0.250164	0.059289	0.062582026896	0.003515185521	0.143361	-0.025404	0.000645363216	0.0205523763209999	0.00118333	0.000557241	3.10517532081e-07	1.4002698889e-06	0.00220294	0.0001336	4.8529446436e-06	1.7848960000000057e-08	-0.00187465	0.0	3.5143126225000004e-06	0.0	0.0	0.0
