global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
748.2833027088994	0.0287188440306636	0.0008247720024575	559927.9011129384	747.06460254551	-7.9502403955527825	558105.5203764808	63.20632234707927	699.7471821995434	-1.7498566571877063	489646.118996201	3.061998320704134	692.8152093086978	532.7958020533036	0.986008	22.185364	0.07943395	0.0400793	0.0962346669	0.1159749667	-0.0391392889	-0.0882800197	0.0277174976	0.0614700196	0.1717289815	-0.0910669838	-0.0335171542	0.1007019848	0.0424665616	-0.003089679	0.0190569886	0.0214710119	0.0530528484	0.0706455402	0.0305850193	-0.0580625464	-0.1238651472	-0.0045861986	-0.2288001062	-0.0283864175	-0.0325430613	-0.0764090466	0.0080303115	0.1018572911	-0.1305693213	0.1978102555	0.0165716191	0.1047225996	-0.0571653112	0.1078634738	0.0076314838	-0.0307557148	-0.0355633058	-0.0882687809	-0.023995162	0.0345807615	-0.1042743587	0.0188946873	-0.0739768026	0.1194120084	0.1437793613	-0.0986753089	-0.0381703087	-0.0265809017	0.1310483613	0.0924529873	0.0475177984	0.1120279196	0.0428307685	-0.0511412926	-0.112506598	-0.0519228641	0.1239312796	0.0915955503	0.135874122	-0.0688366055	-0.0084078029	0.0662543101	0.0096242994	0.0026459669	0.0006836927	-0.1233061521	0.0318391775	0.0790246896	0.012653665	0.1118472022	-0.1282414079	-0.1405438073	0.0357396669	-0.1017001224	-0.0467234314	-0.1454875228	0.0069058501	-0.114139196	-0.0217928842	-0.0578382447	0.0999539953	-0.1441898747	-0.1900177412	0.0475920953	-0.0097548688	-0.1149158997	0.0587484506	-0.0394260455	-0.0592119586	-0.1035851909	-0.0251134953	0.009402604	0.0088298018	0.1124838195	-0.1095021197	-0.11593584	-0.0403921949	-0.0060324718	-0.0126025886	-0.0355241135	-0.0448237434	-0.0086434268	0.1274211152	0.0462793736	-0.0745615528	-0.0511611846	-0.0891215568	0.045899153	0.1190047639	0.038663595	-0.0171215179	0.0981000771	-0.0697816458	0.1392319963	-0.0374115551	-0.1061101898	0.1224234759	-0.0040390836	0.0873732627	0.0940386689	0.0394798359	-0.0293067317	0.00209498	0.0116812299999999	4.388941200400001e-06	0.0001364511343128	0.00678385	-0.00264397	6.990577360899999e-06	4.60206208225e-05	0.0151991	-0.0015146	0.00023101264081	2.294013160000004e-06	0.00109165	0.000411321	1.69184965041e-07	1.1916997225e-06	-0.000294077	0.000504262	2.54280164644e-07	8.6481281929e-08	0.00016456	0.0003563	2.7079993600000003e-08	1.2694969000000002e-07	0.0
750.1529280748441	1.869625365944671	3.495499008983745	562729.4154992623	753.7363912221202	6.6717886766102765	568118.5474525451	44.5127641453451	700.116175151597	0.3689929520535315	490162.6587089016	0.1361557986651798	693.1487554822554	540.34229735167	1.00064	22.514591	0.1495242099999999	0.0859527	0.1111738189	0.042145621	0.0536474104	-0.0120111498	-0.1282157515	-0.0605720447	0.1295945521	0.0330568667	-0.0029302072	0.0875243939	0.0633661393	0.1463258964	-0.0494636543	-0.0593695408	-0.0105445448	0.0381155281	-0.0625951319	-0.110707513	-0.1004804401	-0.0749187748	-0.0287736665	-0.0564913499	0.058406763	0.0604340152	0.0744040001	-0.0039082195	0.0475216772	0.1675080253	-0.045889677	-0.048427707	-0.1250927482	0.0411644157	0.0008511887	-0.0255650709	-0.0387436448	-0.05971315	-0.1771899521	0.028711625	0.0110940771	0.0881187937	-0.072249767	0.0800680674	0.1264546246	0.0152737764	-0.0288186282	-0.077387402	0.0071345429	-0.0170571673	0.0921705657	-0.0220173292	-0.0438248513	0.0585614814	-0.1432052072	0.1086944561	0.0265334506	-0.0375762181	-0.1083982704	0.0108634698	-0.0138145751	-0.0773406671	0.1372918008	0.0939489488	0.1148808931	0.0924911624	0.0363226829	-0.1019075191	-0.0076296296	0.0837620079	-0.1190760231	-0.1023215154	-0.0902383367	-0.0300792014	-0.0361583928	-0.0292492819	-0.0195685785	0.0455719094	0.037113216	-0.0393219442	-0.1345931723	-0.0956753627	0.0159027949	0.0277587244	0.0160800731	-0.1242912528	0.0415004037	-0.0685077212	0.0589850824	-0.1907016725	-0.0037600771	-0.15114239	0.0623046653	0.1738875263	-0.1442093261	-0.0324295328	-0.047636765	-0.0402245966	-0.0648791729	0.0124188455	-0.0662470188	-0.1380220263	-0.0047665117	0.0274632526	-0.00981272	-0.0557503598	-0.0409489013	-0.1654319114	0.0096776779	0.0073576592	0.0532930154	-0.1051901396	0.0070692819	0.049357327	-0.0461289637	0.0641734214	-0.0534101723	0.009982518	-0.0395260532	0.092661062	0.034995421	-0.0361224311	-0.00155838	-0.00365336	2.4285482244e-06	1.3347039289600003e-05	0.0798921999999999	0.0731083499999999	0.0053448308397224	0.0063827636208399	0.0535465	0.0383474	0.0028672276622499	0.0014705230867599	0.0007608359999999	-0.0003308140000001	1.0943790259606617e-07	5.788714188958478e-07	-0.000632423	-0.000338346	1.14478015716e-07	3.99958850929e-07	0.000145418	-1.914200000000001e-05	2.1146394724e-08	3.6641616400000056e-10	0.0
751.2833624026129	1.1304343277687394	1.2778817693979618	564426.6906229757	758.3561749793431	4.619783757222876	575104.0881293	21.342401963500315	700.9671815987373	0.8510064471403211	491354.9896784771	0.7242119730743922	694.6885101208459	552.4096760484813	0.951984	21.419811	0.09350289	0.0490821	0.0606980959	-0.0214275171	0.0813189783	0.1106741251	-0.038634815	-0.0809832117	0.000685994	-0.012475552	0.0432514819	0.0351472686	-0.0356995522	0.0936253093	-0.0729136986	-0.0257957474	-0.1028928742	0.0486785259	-0.0114333639	-0.0699393831	-0.0593919178	0.0740312492	0.0011901187	0.0555774144	-0.0318790823	-0.1006825885	0.0419631046	-0.1200062894	0.031821386	0.1424682989	0.0874085673	0.0926823738	-0.1051868224	-0.0294698012	0.129756423	0.0689372462	-0.0087523513	0.030415347	0.0165078591	0.032790019	0.0814022163	-0.0392034899	0.1472682178	-0.0875699698	0.0252898268	-0.099107701	-0.1677408039	-0.0976356261	-0.0124657744	0.0074168968	0.0070810635	0.0054565838	0.0772253632	-0.0442225687	-0.0023454077	-0.1060526477	-0.0747326194	-0.090051283	0.1026292189	0.0034416317	-0.0106745898	0.1586142884	0.2893660953	-0.0070590431	0.0328605843	0.1057183007	-0.0792009019	0.0605849416	0.0601817667	-0.0481338881	-0.0246425677	-0.0599552647	-0.0341564819	0.1144225199	-0.0199305254	0.0191622503	0.105246387	0.0123362916	-0.0237356234	0.0907504525	-0.0318256249	-0.0107467031	-0.0042188845	0.2208417171	0.0398710694	-0.1178664738	0.0823660695	-0.0612441993	0.0070514681	0.1414462011	-0.0386434682	0.0601201225	-0.1343846528	0.0421827347	0.0194881345	0.0709603511	-0.069159623	0.0170800146	-0.0842723765	0.0188620137	0.0105270504	-0.0967314805	0.062846269	0.1120479323	-0.0001218511	-0.012229077	-0.061083668	-0.0070514442	0.0056236486	0.0085351489	0.1022541749	0.10120317	-0.1188651799	-0.1341172017	-0.130015595	0.0058968325	-0.1345531661	-0.0674506622	0.0441855398	0.0912438734	0.030451217	-0.0427992974	-0.0095943	-0.00803592	9.205059249e-05	6.45760102464e-05	0.0634467	-0.0164454999999999	0.0002704544702499	0.0040254837408899	0.00892685	-0.04461965	7.96886509225e-05	0.0019909131661225	0.000530325	-0.0002305109999999	5.31353211209539e-08	2.81244605625e-07	-0.000714299	-8.187600000000004e-05	6.703679376000007e-09	5.102230614010001e-07	-3.02314e-05	-0.0001756494	9.1393754596e-10	3.085271172036e-08	0.0
749.6893082752707	-1.5940541273421331	2.5410085608964894	562034.0589422539	754.582303519266	-3.773871460077089	569394.4527844418	14.24210579718438	700.3035604638269	-0.663621134910386	490425.0767983128	0.4403930106997487	693.8214200889873	551.3034301330939	0.923105	20.770027	0.153668876	0.0887798	0.0570858524	-0.0059789456	0.0724315825	0.0456397441	0.0539032209	-0.1357853211	0.0264746789	-0.0584283131	0.0349089844	0.041423217	0.0056652867	0.0399291461	0.0299794123	0.1278099576	-0.0304561628	-0.024371724	0.0015283056	0.0110090458	-0.1362389004	0.0392270213	-0.0329947588	0.0443689665	-0.0382506861	-0.0597631816	0.1091764223	0.0675167553	-0.1315959422	0.1521884306	0.0240252795	-0.1189405723	0.0156853156	-0.1742141196	-0.0359336258	-0.0238561965	0.0585217266	-0.2096367657	-0.0142521712	-0.0556033696	0.014660088	0.0305145886	0.0146922354	0.0248401481	0.1179880164	0.1902966863	0.1173791255	-0.06442807	-0.0926568152	0.05074933	0.0055363433	0.0575839755	-0.0051435668	-0.0340966186	0.0274359257	-0.0918267271	-0.0701100782	0.0751238408	0.1170949371	0.118650225	-0.1490433298	-0.0143438256	-0.0366942126	0.072218389	-0.0663619386	-0.0420266384	-0.0622617249	-0.1089208412	-0.009531178	-0.0154182377	0.0124808059	-0.1221342711	-0.0093516579	-0.0023349725	-0.0066067605	-0.0350013484	-0.0062605979	-0.1299881416	-0.0095478696	-0.0765290738	-0.0449891282	-0.0204641414	-0.0603988886	0.1621865657	0.1291584867	0.0062532132	0.0216701188	0.1214892066	-0.0201614924	-0.1614210542	-0.132143515	0.1014152072	-0.0063914788	0.1254479354	0.1613335079	-0.090070867	-0.0285684333	-0.0466355969	0.0301268937	0.0388863604	-0.0299833494	-0.0182203412	-0.137947917	0.0210594683	-0.02818554	-0.0944610302	0.0530066623	0.0716501104	0.0440970708	-0.1432627191	-0.0043494353	-0.0789996186	-0.1668033203	-0.0494192347	0.1021281403	-0.0088192565	0.0123220838	0.0746776601	0.0720278196	0.0897877085	0.0258549876	-0.0493116688	-0.00955896	3.5340000000000024e-05	9.13737162816e-05	1.2489156000000018e-09	-0.0116875	-0.0751342	0.00564514800964	0.00013659765625	0.00959418	0.00066733	9.204828987240002e-05	4.453293289000009e-07	0.00143768	0.000907355	8.232930960249999e-07	2.0669237824e-06	-0.000102647	0.000611652	3.741181691040001e-07	1.0536406609e-08	7.40172e-06	3.763312e-05	5.47854589584e-11	1.4162517209344e-09	0.0
747.8656616793268	-1.823646595943956	3.325686906897977	559303.0479190572	753.1561186445592	-1.4261848747067916	567244.1390517374	2.034003296842427	700.0996036613997	-0.2039568024272284	490139.4550468489	0.0415983772563395	693.2346611513466	540.856485658044	0.959959	21.59926	0.234086996	0.137509	0.0654496684	0.082521305	0.0655342049	0.1544218039	-0.0341492633	-0.1492380932	0.0610021074	-0.0415527034	-0.0685441186	0.115638876	-0.0258644827	0.1031643701	0.0801056652	0.0243820656	-0.0222830798	0.0869600895	0.0301326205	-0.0859745115	-0.0947026942	-0.0928835067	0.0547964264	-0.0974914351	-0.0362451503	-0.0684624345	-0.1243010299	-0.0440143653	-0.0593537018	0.0414545896	0.0495810861	0.035777314	0.1671851618	-0.1838470725	-0.052361819	0.1554418526	0.0167369206	0.0620657651	-0.1468666704	0.0242159127	0.0483926605	0.1252989022	-0.1052082166	0.0428202371	-0.0017611217	0.0758157814	0.1919157518	0.0288631397	-0.0608737395	0.086649276	0.0602381556	-0.089315715	0.0207089167	-0.1805502466	0.0839424346	0.1520133622	0.0268515282	0.0456755427	-0.0154202262	0.0315396457	0.0750642656	0.2025157437	0.0797725376	0.067290678	0.0392689784	0.0649523413	-0.0052823753	0.0525342772	0.0442225377	0.1396526042	-0.0747625863	-0.0489735741	-0.145706296	-0.0113748994	-0.0697479999	-0.0382024062	-0.035024367	0.0203950988	-0.1188097763	-0.0582322055	-0.0206962601	-0.0047265381	0.0696346726	0.1808192913	-0.0043157968	0.0293410991	-0.2103811138	-0.0155591785	0.1204070646	-0.1077341311	0.0165604072	0.0722072568	0.1232513009	-0.1281327591	-0.072820508	-0.0858586617	0.0103615066	0.0151770297	-0.0315835965	0.0151488858	-0.0844164444	-0.0310105559	-0.0087603654	-0.2353655316	0.0899170685	-0.0375573576	0.1184500557	0.050417158	0.0210802515	-0.1244900909	-0.0038439427	0.039136177	-0.0679653144	0.0518697648	0.0358640694	0.0786958416	-0.04421691	-0.0290704247	0.0702155047	0.0882931893	0.0212145853	-0.0556345156	-0.0179258	-0.0083668399999999	0.0003213343056399	7.000401158559998e-05	0.106961	0.1186485	0.01407746655225	0.011440655521	0.0737856	0.06419142	0.00544431476736	0.0041205384016164	0.00100056	-0.00043712	1.9107389440000005e-07	1.0011203136e-06	-0.00032399	-0.000221343	4.8992723649000014e-08	1.0496952010000001e-07	-0.00019174	-0.00019914172	3.6764227600000004e-08	3.96574246445584e-08	0.0
749.1786063927746	1.3129447134477914	1.723823820570503	561268.5842766198	752.5405279364658	-0.615590708093464	566317.2461868946	0.3789519198910123	700.4061513976452	0.306547736245534	490568.7769156611	0.0939715145972614	693.9772343985198	536.4266880456012	0.949998	21.37512	0.0627089999999999	0.0318506	0.0202669737	0.0918300073	0.109885012	0.0670032634	0.0016635469	-0.0204187086	0.0224412875	-0.0953393491	-0.0756415289	0.1267503937	-0.056891639	0.1171117737	-0.0941302003	-0.0405689438	-0.0257831598	0.0508175203	-0.106098001	-0.1226781414	-0.0967099407	-0.0120881534	0.1104751258	0.0098895799	0.0700409668	-0.0320784472	0.0198529922	0.0409007868	0.09257685	-0.04048231	-0.0065831472	0.1443251584	-0.1197911302	-0.070583885	-0.0489854529	0.1317225434	-0.0033436882	-0.0396618306	0.036738615	-0.0927961279	0.1082028794	-0.0224998431	-0.1448129133	0.0787172051	-0.0313354995	0.0893200176	0.0946819781	0.0849456325	-0.0658937374	-0.0926907197	-0.0405797618	-0.0312936351	-0.0525409132	0.1237548467	0.0360833292	0.0636737756	-0.0571747491	0.0104302733	0.0476578501	0.092012714	0.127308472	-0.0416237514	-0.048864764	0.0382317582	0.0542955697	-0.1175056655	-0.0086059631	-0.0341692127	-0.096436133	-0.0393477699	-0.0640520871	-0.0762125281	-0.0998939216	0.1310705536	-0.0824735193	-0.0104521478	0.0290401779	0.0624899215	0.0524224108	0.0271381555	-0.023726756	-0.0010512639	0.0619173936	-0.0427768146	-0.0415401768	-0.0604195029	0.0057522874	-0.128134701	0.0439789353	-0.013788959	-0.0659753774	0.0952959666	0.1983058169	-0.030868937	0.0355864456	0.0100101944	0.1610520785	-0.0608140576	0.0576778147	-0.0893298949	-0.1590796179	-0.0810780151	-0.1228898633	-0.0596732719	-0.023022714	0.0452973016	0.0937155591	0.0083929348	-0.0882460415	-0.0231605658	-0.0455570334	-0.0748152756	0.0129316899	-0.0097359081	-0.1207541231	-0.0095197353	-0.1160731143	-0.008474608	-0.1333121468	0.0867609543	0.0165379384	-0.0617435365	-0.0271316	-0.0092058	0.0007361237185599	8.474675364000001e-05	0.118458	0.0114969999999999	0.0001321810089999	0.0140322977639999	0.072771	-0.0010146	0.005295618441	1.0294131600000088e-06	0.000664242	-0.0003363179999999	1.1310979712399998e-07	4.41217434564e-07	-0.000807504	-0.000483514	2.33785788196e-07	6.52062710016e-07	-0.00019174	0.0	3.6764227600000004e-08	0.0	0.0
751.9216525829147	2.7430461901401486	7.524302401242385	565386.1716230215	758.1007645963455	5.560236659879706	574716.7692815636	30.916231713870232	701.9116241004962	1.505472702850966	492679.9280473962	2.266448059029393	695.2801912211481	537.6982129416743	1.096933	24.681204	0.333453155	0.184168	-0.0459814402	0.0618137861	0.0955086197	-0.1943535698	0.0706118141	0.0195257675	0.0062805841	-0.0538289815	0.0836529022	0.0550696936	0.0719539682	-0.1114125725	-0.1214291162	0.0101135818	-0.0198826314	0.126285946	-0.0476576804	0.0951137307	-0.0242318307	0.0747081719	0.0256631247	0.033851878	-0.1010138919	-0.0980753886	0.1089437295	-0.0962788486	-0.0697588682	-0.0148423433	0.0764856704	-0.0334269852	0.0586314238	-0.0732652612	-0.0942845819	0.1912133792	0.0074976343	-0.0486950027	0.1415037795	0.051589484	-0.0676022827	0.0392705812	-0.0201842185	0.0366214296	0.053213779	0.0618361003	-0.1001989919	-0.1439682829	-0.0355812544	-0.0066472035	0.1691709558	-0.0106461323	-0.1358647531	0.2415982117	0.1481344273	-0.0083963045	-0.0322975316	0.0183264254	0.0108732725	0.0347757472	0.0593012777	-0.1956113676	0.0103055607	-0.0116631678	0.0551480131	0.1769764573	-0.1569540126	0.0867610903	0.0579150311	-0.0025591371	0.0846017573	-0.089020936	0.0353045721	-0.0143391619	-0.0147093001	0.0446375874	0.0929425232	-0.0961429535	-0.0374997954	0.1632354277	-0.055649125	0.0566622079	-0.088174587	0.0504249988	-0.000292181	0.063774357	-0.1197468421	0.0046895695	-0.0774435609	-0.0006970453	-0.1333188861	0.1233248842	-0.0883408273	-0.0044892111	-0.0836699926	-0.0475376959	0.1174743982	-0.0324221234	0.0333987709	0.1182931855	0.0038491618	0.0238106527	-0.2175250768	0.1057346063	0.0208575472	-0.0351989612	-0.093875388	-0.128415599	-0.1053620794	-0.0698470086	0.0183642768	-0.0822642125	0.0417822372	0.0346600646	0.1510891074	-0.0606369104	-0.1567325887	-0.0524025907	-0.1595935774	0.0851916578	0.0118330366	-0.0676152521	-0.00921542	0.0179161799999999	8.49239657764e-05	0.0003209895057923	-0.0367331	-0.1551911	0.02408427751921	0.0013493206356099	-0.00719045	-0.07996145	5.17025712025e-05	0.0063938334861025	0.00151597	0.000851728	7.254405859839999e-07	2.2981650409e-06	-5.15435e-05	0.0007559605	5.7147627756025e-07	2.65673239225e-09	-0.00019174	0.0	3.6764227600000004e-08	0.0	0.0
752.032233858136	0.1105812752213069	0.0122282184295704	565552.4807616582	760.5955382741167	2.4947736777712635	578505.5728424934	6.223895703300356	701.5783732536731	-0.3332508468230344	492212.2138172703	0.1110561269082695	695.274653788154	544.7307533373464	1.053481	23.703524	0.1361295	0.08991	-0.1356037966	0.0304003134	0.0205508248	-0.0879642535	-0.0732270829	-0.0907520745	-0.0485898795	0.0977605444	0.0487316926	0.0699116301	0.1773450041	-0.0320200419	0.1080280126	-0.0207088101	0.1600762057	0.1023251916	-0.033002219	0.0686624252	-0.0464894133	-0.0556004293	-0.0062333046	0.0614702853	-0.0097589308	0.0294963237	0.1167563514	0.1099837253	-0.0206953869	0.0590744359	-0.1137549879	0.206497438	0.0112585907	-0.1223484149	-0.0651112266	0.0015202668	-0.0750398572	0.105197052	0.1407720718	0.0385530865	0.0354695448	0.037209433	0.1823279983	-0.0562027185	-0.0691340845	0.1215841272	0.064900836	0.0388481311	-0.0512452946	0.1086115957	-0.0836719686	-0.0081710161	0.0059413534	0.0979663035	-0.024533203	-0.0457300985	-0.0382103757	0.1389150719	-0.04110767	-0.0597427282	0.0920937683	0.124524718	0.0233576594	-0.0598244305	0.0649105194	0.0575620966	-0.0004253891	0.0551243078	0.0592161322	0.195656652	0.0828695955	-0.0121416548	-0.0934058716	-0.0871694394	0.0403270597	0.0142413149	0.0165926544	-0.0849220732	0.2185861265	-0.0112706335	0.1168763517	0.0355335244	-0.0196211003	0.1115980191	-0.0665659861	-0.0700473065	0.1338978335	-0.0392957114	0.0863965057	-0.116591781	0.0443040296	0.0749901128	-0.0176363413	-0.0937201615	0.1163189544	0.1057633807	-0.085702924	0.0780950558	0.0436033093	-0.070709837	0.0291826295	0.108554642	-0.0420390721	-0.0967194456	0.0055485587	-0.0158455837	0.0059743634	-0.1119505179	-0.10754557	-0.0542161426	-0.0661297028	0.1591943382	-0.0520871478	-0.0736867165	0.0506233854	-0.0130385457	-0.0521520593	-0.0135644681	0.0508667769	0.0835859703	0.0071079182	-0.0732270951	-0.0164363	-0.00722088	0.00027015195769	5.214110797440001e-05	0.0452722	0.0820053	0.00672486922809	0.00204957209284	0.0270134	0.03420385	0.00072972377956	0.0011699033548225	0.00163288	0.00011691	1.3667948100000004e-08	2.6662970944e-06	8.553589999999998e-05	0.0001370794	1.879076190436e-08	7.316390188809997e-09	-0.00019174	0.0	3.6764227600000004e-08	0.0	0.0
751.686669125287	-0.3455647328489704	0.1194149845889802	565032.8485406687	756.1108894370717	-4.484648837045029	571703.6771253197	20.11207519160933	702.6615957777328	1.0832225240596929	493733.31818091	1.1733710366302514	696.4032917557724	554.2939147792209	1.028668	23.145212	0.14453897	0.0917793	-0.1241259215	0.00905843	-0.1006237751	0.0314885772	-0.0394156078	-0.0495234275	-0.0941221887	0.043120942	-0.0859859857	-0.0260969681	0.0770449693	0.1089444066	0.0569859448	0.141166321	0.0136938744	0.0488588421	0.044945409	0.0791751976	0.0441257659	-0.0458752179	0.0573226571	-0.0032419781	-0.0577231404	-0.0868030006	-0.0207472995	0.0023047511	-0.0614548196	0.1024159212	-0.0602294832	-0.0389679458	0.0422569569	-0.0711232922	-0.1122551785	0.1331614332	-0.0428546679	0.0059277764	-0.1799320364	-0.0569207847	-0.0249336421	-0.0182448279	0.0023014309	-0.0131076177	0.0485803962	-0.0710432769	0.015012178	0.1155957828	0.0686649863	0.1688461332	0.002437881	-0.0510201315	-0.107014047	-0.0915751694	0.0139017064	-0.1498105029	-0.1168969997	0.0867144263	-0.1674129478	-0.1449432803	-0.1770694605	0.0190845705	-0.0744651635	-0.2580093665	0.0048272605	0.0362497237	-0.086701236	0.0477052546	0.0154179901	-0.0746372631	0.0845144749	0.0958638824	-0.0329248247	-0.0179571394	-0.0798431346	0.0117245311	0.0484697584	-0.0322207772	-0.0880771881	-0.0117570417	0.0011073663	-0.0013688205	-0.0398511954	0.1324929466	-0.0275391055	0.139142563	-0.0678869213	0.0288191567	0.0809997011	-0.0465828601	0.0353156728	0.1151609558	0.1186235937	0.1231324405	-0.118312228	-0.0413568928	0.0103504079	-0.091753367	-0.0188470537	0.0813395236	0.2044988182	0.1222574711	0.1435365013	-0.1423889846	0.0980135337	0.0880700201	-0.0852513661	-0.0634654873	0.0359885268	0.2152192669	-0.014173469	0.0744021691	-0.0059673696	-0.2233495496	0.141051538	-0.115117002	-0.1023409934	0.0284039546	0.1289964855	0.0819445778	0.0023706562	-0.0785574968	-0.0214402	-0.0050038999999999	0.0004596821760399	2.5039015209999982e-05	0.134656	0.0893838	0.00798946370244	0.018132238336	0.027054	4.060000000000175e-05	0.000731918916	1.6483600000001415e-09	0.0011492	-0.00048368	2.339463424e-07	1.32066064e-06	-0.000256964	-0.0003424999	1.1730618150001e-07	6.6030497296e-08	-1.57065e-05	0.0001760335	2.4669414224999996e-10	3.0987793122250005e-08	0.0
751.5863879683185	-0.1002811569685491	0.0100563104429507	564882.0985792638	755.4290772342297	-0.6818122028420248	570673.0907309598	0.4648678799442944	702.5624317155138	-0.0991640622190743	493593.9704580159	0.0098335112357884	696.0257247312428	548.3936448092225	1.041694	23.438305	0.192532485	0.116785	0.0312067602	0.0124027011	-0.1234103919	-0.0076519186	0.0790884716	0.0404972794	0.0338894216	-0.0384121159	-0.1102844283	-0.054460211	-0.0517085375	-0.084363865	0.003585103	0.1344940636	-0.0620283841	0.1059238821	-0.0802378406	0.0566961066	0.054395926	0.0329849667	-0.0390141991	-0.0866007585	0.0470442887	0.0660443872	-0.0436631938	0.0856903314	0.0192096808	0.1319386389	-0.1131386537	0.0360817979	-0.0447614151	-0.0104987213	-0.0150012738	0.0466994144	-0.0215556812	0.0498711127	0.0022247295	-0.0642355163	0.0252964813	-0.1152618508	-0.0390115018	0.050856164	0.0279890298	-0.1091455144	0.0368155516	-0.036646171	0.0809483575	-0.0554149351	-0.0141983207	0.2107589175	-0.0893155427	-0.0088158827	-0.0012294987	-0.0083748661	-0.0569942586	-0.1436471462	-0.0181281115	-0.1344042713	-0.0224096713	-0.0880837314	-0.0030310178	-0.0388206445	0.0574210533	-0.043731693	-0.0176700694	-0.076048936	0.0015650418	-0.0301030026	0.0022498376	0.0498999643	0.1023688909	-0.0472118332	-0.0595272661	-0.0611932772	-0.1300766507	-0.1021263475	-0.0158261233	-0.0334403965	-0.0310566453	-0.0209091697	0.088623768	-0.0704762935	-0.005398651	-0.0464849053	0.0841073411	-0.0199555071	-0.0421607573	0.0098085508	-0.054541766	0.1002352132	0.0641216352	0.0086888346	-0.1100369583	-0.1117167235	0.0033255477	-0.0423921579	0.0566117243	-0.1092887666	-0.0718435715	-0.0434163993	-0.0129539239	0.0827548525	-0.0597415405	-0.0085743153	-0.0433895764	-0.0973726214	-0.1497022975	0.1147975548	0.0702453733	0.1315367474	0.0632322222	0.0098257693	-0.0296513996	0.0112232762	0.1144857	-0.1043985633	0.0399432057	0.0802681812	-0.0023706562	-0.0835859703	-0.00135665	0.02008355	1.8404992225e-06	0.0004033489806024	0.02341	-0.111246	0.0123756725159999	0.0005480281	0.00541998	-0.02163402	2.9376183200399994e-05	0.0004680308213604	0.00166247	0.00051327	2.6344609290000015e-07	2.7638065009000004e-06	-0.000525866	-0.000268902	7.230828560400003e-08	2.765350499560001e-07	-2.49128e-05	-9.2063e-06	6.2064760384e-10	8.475595969000001e-11	0.0
