global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	w_comp_cor_52	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
762.6898226933077	n/a	581695.7656399492	n/a	829.2092549825978	n/a	n/a	687587.988548795	722.8766589425504	n/a	n/a	522550.6640439444	723.9471543488522	651.5628287128869	n/a	n/a	n/a	n/a	-0.1511401129	0.0203586424	0.0193145663	-0.0219509652	-0.0614230108	0.1173326971	-0.0132236924	0.1504970612	-0.0839853982	0.0016774865	-0.043459006	0.0237235931	-0.1585717955	0.0474523479	-0.0210379897	0.2218963648	-0.0878809795	-0.0511416727	0.0266436068	0.1152234093	-0.0365630848	0.1029124796	-0.1328872566	-0.0327513806	0.0344279956	-0.0734470446	0.0010279173	-0.1231383241	0.0369008713	-0.038272516	0.1127208543	-0.0582616664	0.0003511496	-0.0538255954	0.1768864747	-0.0050040822	0.0840030313	-0.0442998112	0.0297985354	-0.0793346617	0.0296187342	0.0093588728	-0.072383974	-0.0312090232	0.053085606	0.0949778825	-0.069570119	0.1376485403	0.0153216274	0.0110926959	-0.079799601	-0.0429432371	0.0498745632	0.1166363206	-0.0560648579	0.1227308577	0.0236981204	0.0573488136	-0.0136870517	-0.1041807598	0.0301625604	0.0331554008	0.0265660414	-0.0561941819	-0.0401259376	-0.1515058569	0.0648101681	0.0164972304	0.0659070348	-0.0136420524	0.0667757067	-0.0121386926	0.0977787929	-0.0485767094	0.2314786787	-0.028401252	0.003928095	-0.0871488292	-0.0164134031	0.0311771961	-0.0122584072	0.0357528218	-0.0325137502	0.1905075507	-0.0122615934	0.0263182521	-0.0661299983	0.020444244	-0.1253615444	0.0377359711	-0.0397747922	0.1203589123	-0.1563329231	0.0089030553	0.0257894253	-0.0519912525	0.0051288766	0.0907808787	-0.077172079	-0.0400234357	0.0970692873	-0.0589993066	-0.0063462191	-0.036376385	0.0109875107	0.0615423593	-0.0594971038	-0.0180067821	0.1056811508	0.0207539993	-0.0386955698	-0.0062707415	-0.0306479505	0.0385247047	0.024589193	0.092528701	-0.0469413356	-0.0029547658	-0.0647872256	0.0450737305	0.063508106	0.0494381064	-0.002340634	0.1147017419	0.1146833673	0.1146527451	-0.0169129	n/a	0.00028604618641	n/a	-0.000227826	n/a	5.1904686276000014e-08	n/a	-0.0729806999999999	n/a	n/a	0.0053261825724899	0.00261809	n/a	6.8543952481e-06	n/a	-0.000882859	n/a	7.794400138810001e-07	n/a	-0.000294599	n/a	8.6788570801e-08	n/a
761.1623509264649	-1.5274717668428366	579368.1244679029	2.333169998501977	824.3579867850665	-4.85126819753134	23.53480312437897	679566.0903763279	721.6974610505052	-1.179197892045181	1.3905076686037985	520847.2252867455	722.6915452069153	639.7045432186234	1.142473	21.58522	0.093566264	0.0486163	-0.1096468164	0.109725553	-0.0341351425	-0.0728070012	-0.1236623979	-0.0440307343	-0.0760454793	0.1217950054	0.0876687318	0.2571477728	-0.0443069828	-0.064962406	-0.1398179662	-0.0503740251	-0.0584580465	0.0006385846	0.0817114967	-0.0053867374	0.0527855223	0.116442228	0.0559607146	0.0549733038	0.094639824	-0.0187992761	-0.016412202	-0.0399664344	-0.0448146003	-0.0680150847	0.0317010886	0.0046056667	0.0867560208	0.0913951664	-0.0147051596	-0.0094822011	0.0187560536	0.1121656334	0.0118973221	0.0027314443	0.2812298457	0.1128271643	0.026333734	0.0130015488	-0.1175404829	-0.0698206144	-0.1142424803	0.1092273407	-0.0454728242	0.0406828595	-0.0795561038	-0.051068125	-0.0253122902	-0.0695311209	-0.0939713316	-0.0927638924	0.0903148012	-0.035303517	-0.0160873584	-0.0031802886	0.0116535615	0.0024567918	-0.0273940594	-0.0832214704	0.0867017222	-0.0391377477	-0.0093464981	0.076018561	0.0718597773	0.0518284293	0.000602188	-0.0150968536	0.0033619664	0.0449460293	0.1560320519	-0.0206476154	0.0191814343	-0.174339009	0.1339320878	-0.0942891888	-0.0819841111	-0.0684246094	-0.0276668083	-0.0207699095	0.0626787409	0.15105173	0.0676973009	-0.0710382137	0.0364694061	0.0757462751	0.1126675235	0.0147651217	-0.0245290116	0.1690064058	0.029176227	0.0676725528	-0.0037567337	0.2190571015	0.0377362494	0.0337551162	0.0811614103	-0.0565083926	0.0169618823	-0.0170525764	0.0313321336	0.0030752361	-0.0013441633	-0.0397709394	-0.0278854937	0.1495496077	0.0832360947	0.0296061628	-0.1241622101	-0.0677278775	-0.0247009677	-0.0281793187	0.0043060105	-0.0644614867	0.0151310132	-0.0505576024	-0.0182840676	-0.0375517035	0.0420056096	0.0620557797	0.0623508725	0.1146527451	0.1144874327	0.1142120884	-0.0186951	-0.0017821999999999	0.00034950676401	3.1762368399999915e-06	-0.0145209	-0.014293074	0.00021085653681	0.0002042919643694	-0.0995341	-0.0265534000000001	0.00070508305156	0.00990703706281	0.00255719	-6.090000000000002e-05	6.5392206961e-06	3.7088100000000014e-09	-0.000190848	0.000692011	3.6422959104e-08	4.788792241210001e-07	-2.87582e-05	0.0002658408	8.270340672399998e-10	7.067133094464e-08
760.7663382741961	-0.396012652268837	578765.4214511286	0.1568260207569987	826.303197172187	1.9452103871204829	3.783843450161418	682776.9736569781	721.7158188117811	0.0183577612758654	0.0003370073990616	520873.72312315967	722.3444204127316	633.9126302070301	1.210325	22.867184	0.160932635	0.105192	-0.0158844358	-0.0538949233	-0.117648228	0.0145010886	0.0441882981	-0.0325212743	-0.0408543968	0.0051549619	0.0149276851	-0.0339728289	-0.1377824407	-0.1358961836	-0.1390884261	-0.1111583161	0.0809814019	0.1763931456	0.1191088132	0.0658259615	0.0898451947	-0.03172532	-0.0633009392	-0.0288869572	0.0280785445	0.0776575352	0.0339203594	-0.0020178633	0.0966358279	-0.0549251467	0.1096674254	-0.1145581682	-0.0778947631	0.0542939463	-0.0100844243	0.0715763156	-0.168793207	-0.0604198431	-0.0626940553	-0.1092558229	0.0899459463	0.0063983583	-0.0008705302	-0.0421663176	-0.0811079342	0.0274583591	0.0098282658	0.0563296721	0.074832704	0.1195569313	0.017912886	0.0050482073	0.0589748901	0.0345428038	0.1857385002	0.1309583182	0.0702118894	-0.1060623804	0.0107641895	-0.109034735	0.0196406248	0.0355989617	0.0207747714	0.0060753687	0.0207862831	0.0566295007	-0.156012078	-0.0907871481	0.1057148114	0.0094807254	-0.1871291328	0.1477988973	-0.0786451	0.0948021908	-0.0271575882	0.003458881	-0.0125252934	0.0541810913	0.1148057379	-0.0169399077	0.0096231369	-0.0992033257	0.1616982444	-0.0601035698	0.1460908203	0.1086557567	-0.0491237341	0.0160535423	0.0816634503	0.0571005119	-0.0243673216	-0.0246012803	0.0234676652	0.0821205578	0.0273050417	0.0270468202	-0.0252317569	-0.1073351106	0.1571577166	-0.1270553565	-0.0454725254	-0.1934997575	0.0461781461	-0.0344026528	0.0889025469	-0.0532740646	0.086421361	0.0791551811	0.0319687218	-0.0086030035	0.0024838287	-0.0533756527	-0.0120137935	-0.0259183635	0.0493322604	-0.0486513742	-0.0151297282	-0.0279017329	-0.0996216988	-0.0497082632	0.0663388101	0.2074509542	-0.075917893	-0.0211300792	0.0696882959	0.1145547726	0.1140958982	0.1133324686	-0.0082676699999999	0.01042743	6.835436722889836e-05	0.0001087312964049	-0.0263169	-0.011796	0.00069257922561	0.000139145616	0.0029138	0.1024479	0.0104955722144099	8.490230439999998e-06	0.00283106	0.0002738699999999	8.0149007236e-06	7.500477689999991e-08	-0.000637366	-0.000446518	4.06235417956e-07	1.99378324324e-07	-3.35963e-05	-4.838100000000004e-06	1.12871137369e-09	2.3407211610000035e-11
758.8629931650694	-1.9033451091266895	575873.0423954482	3.62272260443649	826.1672213004659	-0.1359758717210297	0.0184894376902939	682552.2775513331	720.1421578379634	-1.5736609738177094	2.476408860516901	518604.72749551816	721.5061286902277	629.4734392818214	1.069595	20.208311	0.0538039849999999	0.0271038	0.0463944935	-0.1083178436	0.0149828919	0.0486513247	0.0561342535	-0.0400058809	0.1418858153	0.040508568	0.0346239886	-0.0901351093	-0.1366838225	-0.0118179208	0.1147578062	-0.1855792673	-0.0701417505	0.0837210715	0.1129004476	0.1550224048	-0.1218926517	-0.1169917776	-0.0116403514	-0.093453313	0.1481652144	-0.0818499816	-0.0214943527	-0.0276296199	0.0501379781	-0.1638101706	0.0420734707	-0.0151685236	0.1872581973	0.0446061636	0.1656930139	-0.0257706511	-0.0374446451	0.0164342193	0.0438669538	-0.0323232472	0.1385540978	-0.0047900601	0.0302750749	-0.0030353403	0.161234114	0.0926979831	0.087924436	0.0412933023	0.0371008961	0.0976614705	0.0198502264	-0.0081580616	0.0364599386	0.013129782	0.0742689124	0.0656923851	-0.0369848265	0.0941849333	0.112507841	0.0402630073	-0.0295298296	0.0247461623	0.056162593	0.0590560034	-0.0322569755	-0.0044373096	-0.0549692208	-0.0739853291	0.0895233509	-0.0428023381	0.1243386587	0.0636611904	0.0043695117	-0.0359078355	-0.1898479666	-0.1552068686	-0.103404073	-0.043661255	0.1287501307	-0.2377522787	-0.0505666723	-0.0929380671	-0.0403856862	0.0693127237	0.0324505722	0.0632378536	0.0932035422	-0.1792772502	-0.1207176811	0.0195347652	-0.1049865098	0.1215066035	0.0286204533	0.0604327169	0.0865858306	-0.0840340461	-0.0627576767	-0.0354881788	0.0753792909	0.0637686938	-0.0179770596	-0.0308471102	0.0009449139	0.0826781561	0.0228370902	-0.0607264885	-0.0411824837	0.0496589746	-0.0228952389	0.0117089129	-0.006878281	-0.0508373652	0.0087638058	0.0427769716	0.1267770753	0.0795179708	0.06265223	0.1312991669	-0.1528017555	-0.1108705751	-0.0395575203	0.0215526069	-0.1213120532	-0.0845282186	0.0692370868	0.1144078661	0.1135094328	0.1120172664	-0.0134838	-0.0052161300000001	0.00018181286244	2.7208012176901043e-05	-0.00769145	0.01862545	5.91584031025e-05	0.0003469073877025	0.0174592	0.0145454	0.00021156866116	0.00030482366464	0.00261645	-0.0002146099999999	6.845810602500001e-06	4.605745209999984e-08	-0.000596107	4.125899999999998e-05	3.55343555449e-07	1.702305080999998e-09	-8.60674e-05	-5.24711e-05	7.4075973427600015e-09	2.75321633521e-09
758.8665636383978	0.0035704733284092	575878.4614083505	1.2748279788881522e-05	822.6893581441888	-3.4778631562771807	12.095532133790272	676817.7800036973	720.9302420702835	0.7880842323201023	0.621076757231565	519740.4139315176	721.8241798637324	620.6991207785305	1.06178	20.060656	0.05584773	0.0367127	0.028544	-0.0203586334	0.0924179139	0.0414309262	-0.0816010878	0.0075198539	0.0919980001	-0.0788228214	-0.0427492699	-0.0516849236	-0.031178177	0.0230701163	-0.0079508414	-0.1628607526	0.0341363935	0.1033026254	-0.0027143491	0.0896280245	-0.0822735262	0.0395581049	-0.0118594799	-0.1096016675	0.0740347605	0.0716813791	0.0118477232	0.067603187	0.0809518389	-0.1292840174	-0.065839466	0.0582447446	0.0215997117	-0.0122496916	-0.0435130461	0.0083762743	0.0081272528	0.1379449257	0.1499346009	-0.0150958926	0.0207477467	-0.2031960369	0.0446992574	-0.0158196167	-0.0310419134	0.0059912397	-0.1295016881	-0.142034089	-0.0884610569	-0.0771853717	0.069803827	0.1221603309	-0.0893391039	-0.0510957458	-0.0828854787	-0.0470876381	0.0575030771	-0.0208074801	-0.0595613673	-0.0083180069	-0.149354579	0.029094294	0.1748219939	-0.0319477765	0.0001502771	0.0020457803	0.0629785723	-0.0597988309	-0.1433113814	-0.0359016738	0.0436349186	0.0894857811	-0.0601427833	-0.1068225451	-0.0235691465	-0.0285660951	-0.1005686554	0.0203084845	0.1012756593	-0.1123261956	-0.0296846448	0.1029419779	-0.083064197	-0.0152635386	-0.1105979982	0.0578116398	-0.0407645008	0.0675309281	0.0528984683	-0.0194806179	-0.1168570189	-0.0195078474	-0.0991809487	-0.0600319897	0.0077112823	0.0152491166	-0.0241962341	0.0523439614	-0.0916875166	-0.2015060914	-0.0172022621	-0.0643171012	-0.1266101013	0.0485195796	0.066198816	-0.1587873405	-0.037379405	-0.1742378412	-0.0650327252	-0.0360168074	0.0050069703	-0.0258316969	-0.0296251002	0.1624220454	0.0283848754	0.0756775116	-0.06376365	-0.0730702378	0.0649205645	-0.0147429852	-0.1084566251	-0.1056623723	0.0903911451	-0.045667954	-0.107491212	0.1142120884	0.1127290384	0.1102715368	-0.0183182	-0.0048343999999999	0.00033555645124	2.337142335999999e-05	-0.0076769	1.454999999999946e-05	5.893479361e-05	2.1170249999998423e-10	0.0200299	0.0025706999999999	6.608498489999993e-06	0.0004011968940099	0.00198652	-0.00062993	3.9462617104e-06	3.968118049000004e-07	-0.000333786	0.000262321	1.1141309379599999e-07	6.881230704100003e-08	-0.000162378	-7.63106e-05	2.6366614884e-08	5.823307672359999e-09
760.4526589642478	1.5860953258500103	578288.2465257946	2.5156983826832504	822.8637143022826	0.1743561580938148	0.0304000698652353	677104.6923153485	721.8799954006591	0.9497533303756428	0.9020313885596248	521110.7277596557	722.8562166311928	626.9554646541527	1.063619	20.095407	0.18135385	0.099623	-0.0069489677	0.0470000557	0.0890668035	0.059932738	-0.0784920835	-0.0335980015	0.0263706108	0.0042003165	-0.0231188518	0.0970778137	0.1074579182	0.0964633631	-0.0565855785	0.0712244469	-0.1242181588	-0.0195653829	0.2444211025	0.0089604098	-0.0405089351	0.1422200264	0.016248125	-0.0171362148	0.1664796713	-0.0363970103	0.0209704746	-0.060828527	0.200519998	-0.1741977919	-0.0458000788	0.0347793174	-0.1054632201	-0.1089884657	-0.0191258458	-0.0560068352	0.0575544508	0.1089215145	-0.1517120835	-0.178063252	0.0092558618	0.0220805975	-0.1709148271	0.0168914716	0.0432548947	-0.025894503	0.0230122529	0.0107275744	0.0644480717	0.0052138746	0.0676620578	0.0346229911	0.0551667429	0.0524754071	-0.0963513898	-0.0314923463	-0.1058378992	0.0371385352	-0.0645404153	0.0850532254	0.013292403	-0.1533328949	-0.0676757343	0.0039074327	0.0540224259	0.0592825296	0.033042701	0.0904025448	-0.1270744592	0.1867554435	0.0571966022	-0.021974647	0.0331559793	-0.057812565	0.0830019502	-0.0652728444	-0.0991479685	-0.055783207	0.2761981389	-0.0006581711	0.0542161634	-0.0838516005	-0.2036008946	0.0809518927	-0.002047617	-0.0785255314	-0.0253384225	-0.0144764564	-0.2002611364	0.050918966	0.0671555329	-0.1375444791	-0.028354572	0.0809257177	-0.0821506884	0.0299615254	0.0582631701	-0.0815220198	-0.0066126127	0.0066316631	-0.0198455995	0.0063095166	0.0577995733	-0.1148128544	-0.0507833646	0.0482224183	-0.0720414914	-0.0449446993	0.077896856	-0.0580823813	0.0271313993	-0.0801333192	0.1187352298	-0.0208821947	-0.0487652144	-0.0547547541	0.0147329678	0.0390880448	0.1328239033	-0.099521817	-0.0424186734	-0.0393218167	0.0342079479	0.0600975123	-0.0536935605	0.1139675232	0.1117560484	0.1081019891	-0.0257958	-0.0074776	0.00066542329764	5.591450176000001e-05	-0.0257852	-0.0181083	0.00066487653904	0.00032791052889	-0.0747993	-0.0948292	0.00899257717264	0.00559493528049	0.00129825	-0.0006882699999999	1.6854530624999995e-06	4.737155928999999e-07	-0.000101693	0.0002320929999999	1.0341466249e-08	5.386716064899999e-08	0.000136034	0.0002984119999999	1.8505249156e-08	8.904972174399999e-08
761.2814884940753	0.8288295298275443	579549.504723755	0.6869583895141482	825.6185659686023	2.754851666319724	7.589207703424556	681646.0164720513	722.1641471891019	0.2841517884427276	0.0807422388752006	521521.0554853628	722.8824987376441	624.4454350838507	1.048665	19.812862	0.10876845	0.052731	-0.0341433377	0.0995621162	0.0623054348	0.0267494053	-0.0673694046	0.0053035245	-0.039210744	-0.0253467305	0.0262471604	0.0554120825	0.0254466378	-0.0259137406	-0.162548763	-0.0036138629	0.1333657977	0.0994093751	-0.0064539138	-0.0104462572	0.1003145839	0.0438424146	0.033900418	0.1026327141	0.0185649221	0.0790694277	-0.0157678028	-0.0238921564	0.0529505433	0.0829021625	-0.0509943568	-0.0141332994	-0.0984841706	-0.0233090386	0.095292688	-0.033007498	-0.0752474865	-0.0641399146	0.0205863807	-0.231250065	0.0062236836	0.0426308408	-0.0394148266	-0.1092411474	-0.0225954925	-0.1068382297	0.1616571423	-0.0577235299	-0.0650860848	0.0340787209	-0.0650140464	0.097868716	0.0265947874	-0.0677365504	-0.1522669641	-0.1492777283	-0.0620589128	0.0104219598	0.0933822597	-0.0166802706	0.1715958786	0.1325989975	-0.1636770577	0.0037887586	-0.0486269337	0.1188651822	-0.0717853343	0.083108032	-0.0170594981	-0.016645697	-0.0500404997	-0.0079809825	-0.0602975283	-0.0390753078	0.1125024013	0.0964915181	-0.0203869561	-0.0250256246	-0.0633732674	0.1900103435	0.1195957216	-0.0562773218	-0.0107714775	0.0125524198	0.0545922837	-0.20217744	-0.09938426	-0.0517231006	0.0761173368	0.1341174172	-0.0858465768	0.0849559429	0.018997118	0.0127396927	-0.1833013608	-0.0370257877	-0.0148457529	0.018641724	0.0473555058	0.0073259397	-0.0214124047	-0.0755436893	-0.1348057699	0.0991813862	-0.0628792173	-0.0298511941	-0.0122503758	0.0172827162	-0.0337121775	0.1090205849	0.0771537512	0.0961980499	0.0756749357	-0.1121506672	0.0640881659	0.0422775918	0.056938461	0.1946151189	0.0764414909	-0.1293502942	-0.0254591381	-0.0032199116	-0.1143841987	0.1362826855	-0.0436811206	0.1136742748	0.110592125	0.105516962	-0.0235176	0.0022782	0.00055307750976	5.190195240000005e-06	-0.0631346	-0.0373494	0.00398597771716	0.0013949776803599	-0.0396519	0.0351474	0.00123533972676	0.0015722731736099	0.00161353	0.00031528	2.6034790609e-06	9.940147840000002e-08	-0.000187583	-8.589e-05	3.5187381889000004e-08	7.377092100000001e-09	-0.000142665	-0.000278699	2.0353302225e-08	7.767313260099998e-08
760.9522566163832	-0.3292318776921092	579048.336849566	0.108393629288672	827.024502871639	1.405936903036718	1.9766585753204773	683969.5283500816	723.005199877187	0.8410526880851421	0.7073696241352433	522736.5190494512	723.3454853298383	636.019186098121	1.126918	21.291336	0.11418765	0.0622419	-0.0214280764	0.0299454747	-0.1527383139	0.0450916363	-0.0003437406	-0.045604882	-0.0959061902	-0.0456077917	-0.1554018344	0.0593902127	-0.0134374915	-0.0361642055	-0.0008096971	-0.0123862938	-0.0349044529	0.0513673651	0.0818637487	-0.0075859355	0.1605816688	-0.059419483	0.1059851507	0.0640184071	-0.0351166501	-0.0629395086	-0.0604975478	0.1409582826	-0.0102640541	-0.0037961167	-0.1896339014	0.1339524831	0.1773702203	0.0304957672	-0.0935032843	-0.0835119006	-0.0326750577	-0.0420007224	-0.0029176139	0.0874246749	-0.0549320853	-0.1077551524	-0.0477675074	-0.0074402825	0.0695689815	0.0218920216	-0.027226183	-0.0038293931	-0.0364901594	0.0296258643	-0.034972634	-0.0333409948	-0.0122247734	0.0179620718	-0.1331310183	0.0582978661	0.0555674206	-0.1810653834	0.0658991692	-0.0294189924	-0.0545852789	-0.0088648112	0.0249901287	-0.1183106563	-0.0371511884	-0.0695238529	-0.0756054619	0.1351262103	0.1428309458	-0.0639420295	-0.1567913301	0.0647917982	-0.0845236767	0.09203236	0.0066357354	0.0911688225	0.1039685793	-0.0547187057	-0.0466390906	0.004359752	0.0626476082	0.1221499401	-0.1663067516	-0.0241184312	-0.1415109969	-0.1234908005	0.1236096311	0.013879123	-0.0158669072	0.1760424941	-0.1181592633	0.0417594388	-0.0101349839	-0.0673909732	0.0587176255	0.0241962949	-0.125973735	0.0053393767	-0.0493827661	0.0718797743	-0.0331446492	0.046587921	-0.0098374352	-0.0379165988	-0.0520186538	0.0117028234	0.0084569336	0.0347226907	0.1002028517	0.0570819503	-0.1960627244	-0.057242498	-0.2607335249	0.1346959265	-0.0765370929	-0.0153896278	-0.0522693446	-0.088580882	-0.0240916526	0.059634188	0.0535154891	0.1034900573	-0.072260532	0.106667579	-0.0132271676	0.1133324686	0.1092392569	0.1025263906	-0.0129416	0.010576	0.00016748501056	0.000111851776	-0.0313243	0.0318103	0.00098121177049	0.00101189518609	0.0116929	0.0513447999999999	0.0026362884870399	0.00013672391041	0.00190665	0.00029312	3.6353142225e-06	8.59193344e-08	-0.000276557	-8.897399999999997e-05	7.6483774249e-08	7.916372675999994e-09	-0.000115628	2.7036999999999992e-05	1.3369834384e-08	7.309993689999995e-10
760.437281638606	-0.5149749777772286	578264.8593059126	0.265199227736657	830.7765109305797	3.752008058940646	14.077564474355556	690189.6111139875	723.4842770470736	0.4790771698866365	0.2295149347065891	523429.4991343268	724.4820503475455	636.7972607799849	1.148547	21.69998	0.129810125	0.0595299	0.0196050779	-0.0940349874	-0.0913104322	0.0815142885	0.1558940514	-0.0866185248	-0.0122024923	0.1329898947	-0.0401943905	-0.0524108668	0.0609468003	-0.0799740596	0.1444393944	0.0434449987	0.0737587852	0.0665520867	0.0422572426	-0.1468661804	-0.0526014215	0.0737907101	-0.0046011686	0.0729942368	0.0489144014	-0.1660089465	0.0441283447	-0.0450262159	0.0962931519	-0.0952714991	-0.1483162413	-0.1145860494	-0.0133152714	-0.0904211224	0.070456133	0.0247323248	-0.1238465672	0.0164823947	0.0509917997	0.0532055572	-0.2199211777	-0.0726634188	-0.0117073596	-0.0418881332	-0.0211131451	0.0527515424	0.0522669149	-0.0664657424	-0.1261873512	-0.0554451958	-0.0319233413	-0.0556818853	-0.0587965719	0.1256511204	0.0185894607	-0.1132022706	-0.0197498528	-0.0045450124	-0.0909923002	-0.1516327691	0.0914703246	-0.1054374403	0.0612721919	-0.0071625106	0.0987478649	-0.0690827387	0.0543022234	-0.016427532	-0.0128530796	0.0108164442	-0.0088977756	-0.1041733415	0.1588784517	0.0702039716	0.0270935496	-0.0185105157	0.11664944	-0.0068224717	-0.0137334126	-0.0334841954	-0.0470977242	-0.0489473255	-0.0318574004	0.0207202326	0.0916359793	-0.1610374367	-0.0933870008	0.0608236382	-0.1088658189	0.0359383524	-0.1382262022	-0.157384581	-0.0216658141	-0.2344145034	0.0324891662	0.0295183688	0.0134367835	0.034826745	-0.055084556	0.0163003938	-0.1934332903	0.0382734039	0.0048836432	0.1060673267	-0.0710342712	0.0096965093	0.0171557415	0.0583710577	-0.1034504323	-0.1214773756	0.0627437109	0.0203137411	-0.0282010206	0.0333791166	0.0474340623	-0.1006003086	0.120153889	-0.1659714419	0.0448809455	-0.0128553374	0.0443192429	-0.1404035846	-0.0149196166	-0.0491871116	0.0002767024	0.1129422506	0.1076997553	0.099141769	-0.0258101	-0.0128685	0.0006661612620099	0.0001655982922499	0.00154829	0.03287259	2.3972019241e-06	0.0010806071733081	-0.0185327	-0.0302256	0.0009135868953599	0.0003434609692899	0.000984232	-0.0009224179999999	9.68712629824e-07	8.508549667239999e-07	-0.000282953	-6.396000000000038e-06	8.006240020900002e-08	4.090881600000049e-11	3.24267e-05	0.0001480547	1.05149087289e-09	2.192019419209e-08
