global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	non_steady_state_outlier00	non_steady_state_outlier01	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
784.7569894341724	n/a	n/a	615843.5324657857	787.698777325418	n/a	620469.3637999584	n/a	741.8451217438924	n/a	n/a	550334.1846552105	748.0529126278149	613.593184708513	n/a	n/a	n/a	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	-0.00340349	n/a	1.1583744180099998e-05	n/a	5.53002e-06	n/a	n/a	3.05811212004e-11	9.11978e-06	n/a	8.317038724840002e-11	n/a	-0.000330146	n/a	n/a	1.0899638131600001e-07	-0.0	n/a	n/a	0.0	6.33423e-05	n/a	4.01224696929e-09	n/a	0.0	0.0	0.0	0.0
784.1598958549293	-0.597093579243051	0.3565207423732776	614906.7422672136	782.1338839422026	-5.564893383215349	611733.4124105149	30.968038366553973	742.2152324625781	0.3701107186857371	0.1369819440860728	550883.4512994789	748.0946024395757	604.5420801104868	1.010986	20.600531	0.0576088548	0.0312975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	-0.00999287	-0.0065893799999999	9.98574508369e-05	4.341992878439999e-05	-0.00332444	-0.00332997002	1.10887003340988e-05	1.10519013136e-05	-0.0226766	-0.02268571978	0.00051422818756	0.0005146418819366	-0.000750263	-0.000420117	1.7649829368900005e-07	5.62894569169e-07	-0.0	0.0	0.0	0.0	0.000143301	7.99587e-05	2.0535176601e-08	6.39339370569e-09	0.0	0.0	0.0	0.0
786.4250931205345	2.2651972656051385	5.1311186521049965	618464.4270896413	786.4578815137324	4.323997571529844	618515.999395068	18.69695499859599	742.7824396580843	0.567207195506171	0.3217240026339757	551725.7526644156	748.1624854620894	610.4381005033492	1.03059	20.999981	0.08858013	0.0404616	-0.0842515103	0.0583965115	0.1321173603	-0.1351974232	0.040509868	-0.0124808542	0.1213457181	-0.001994108	0.1304082558	-0.0663037125	0.0529972842	-0.0851295179	0.0396124271	0.0410879052	-0.0967266336	0.1072134447	-0.0854944745	-0.1344485297	0.0463393627	-0.0381420744	0.0645001211	-0.0620666535	0.1231064549	-0.0878821235	-0.0149313023	0.0482514368	-0.0176757616	0.0736635211	-0.0103012891	0.0047244163	-0.036612138	0.0908454139	-0.0578581217	0.0106985454	-0.0502016134	0.0463290019	-0.0086923765	0.0543585159	-0.1043887702	0.009103939	0.0265488398	-0.0749121204	0.0761835105	0.0168173411	-0.1309503434	0.0772523862	0.0737095583	-0.0308714534	-0.0673575757	0.0656612887	-0.1025610828	-0.0211333824	0.0600808204	0.0032596395	0.0862847672	-0.0006716468	-0.0149892137	-0.0838040926	0.0535152679	0.0507915021	-0.0790782774	-0.0619133789	0.0074200527	0.0647787994	0.1394050736	-0.0486659159	-0.0186743035	-0.1170368868	0.0428308077	-0.0525390332	0.1450147104	-0.0236447707	0.0939881795	-0.0291169796	0.0504305374	-0.0302734806	0.0104262599	-0.1175406444	-0.0350429629	0.0190760088	-0.1586076837	0.0066032536	-0.0025931267	0.0128401626	-0.0060699866	0.1312211532	-0.054524084	0.0676457093	-0.0010980907	0.0587257357	-0.0033972964	-0.086660332	0.0451973208	-0.0231450577	-0.1085669465	0.0162081103	-0.0732694975	-0.0178837233	0.0377269865	0.0080830522	0.0033206926	-0.0647890507	0.0681280654	-0.0697746856	-0.0208159557	-0.0021611925	0.0066979702	0.0371640934	0.087232299	-0.0150322354	-0.0030229535	-0.0023886626	0.0821451566	0.0441594005	-0.0434701715	-0.1142306834	0.0504310817	0.1154637225	0.1154447293	0.1154130763	0.0	0.0	0.0134065	0.02339937	0.00017973424225	0.0005475305163968	-0.0268509	-0.02352646	0.0005534943201315	0.00072097083081	-0.0328911	-0.0102144999999999	0.00108182445921	0.0001043360102499	-0.000383539	0.000366724	1.3448649217600004e-07	1.4710216452100004e-07	0.000118771	0.000118771	1.4106550441000002e-08	1.4106550441000002e-08	0.0	-0.000143301	0.0	2.0535176601e-08	0.0	0.0	0.0	0.0
787.3824468739059	0.9573537533714216	0.9165262090943488	619971.1176451392	786.4207442809782	-0.0371372327542758	618457.5870354477	0.0013791740566452	742.6676507064033	-0.1147889516810209	0.0131765034280277	551555.2394057682	748.4827006096036	612.8621156792191	0.988698	20.146357	0.1419065809	0.0787999999999999	-0.1155261122	-0.018092458	0.0457155416	-0.1016447364	0.0282828639	-0.0570540458	0.063216563	-0.0773629831	0.059377919	-0.0634009697	0.0475363264	0.003432798	0.0123226552	-0.132446257	-0.0884421593	0.0897533632	-0.0196346544	-0.1366419544	0.071053243	0.0387855047	0.0171256265	-0.0339811407	0.0720574775	-0.0788294677	0.0186237579	0.1088906016	0.0608887287	0.0149038816	-0.1548602821	0.0335558109	0.0704562507	-0.0727181364	-0.2122832081	0.1822592189	0.1013297481	-0.034249669	0.0071896308	0.0944438052	-0.0347971352	-0.0718104613	-0.0360204825	0.0205290989	0.0070256874	-0.04685927	-0.1115437365	-0.107294672	-0.022912364	0.1214363005	-0.0838900465	-0.024555057	-0.140977895	0.1623112245	-0.1047056718	0.0067533197	-0.0236491294	-0.0463603909	0.0142189022	-0.0850166135	0.0458213227	-0.1111609621	-0.0752350826	-0.0005925312	0.0410371178	0.1572019422	0.0773760482	-0.0828685803	0.0230509051	-0.1258384435	0.0732084874	-0.0463030111	0.0771772258	-0.0108158586	0.0276770729	0.0183955955	0.0229465971	-0.1133549001	-0.1373482976	-0.1395744376	0.0436695103	0.0324935834	0.031773198	-0.10836256	0.1219118337	0.0086128495	0.0361028242	0.1720026935	0.0783518817	0.0248912686	-0.0218326584	-0.076783104	-0.0351692897	-0.0886556422	0.1158760804	-0.077327979	0.0110081997	0.004171585	-0.0848712786	0.03324204	-0.0830782098	-0.0620640131	0.1185123486	0.0010965439	0.0738070916	-0.1595689453	0.1158600891	-0.0276387669	0.000654912	-0.0459227606	-0.2281786979	-0.0091353526	0.0568672148	0.1303998743	0.1017773278	0.0155598117	0.0849043046	-0.0366022314	-0.0585279834	0.1154130763	0.1152422001	0.1149575937	0.0	0.0	3.87691e-05	-0.0133677309	1.50304311481e-09	0.0001786962294148	0.0438349	0.0706858	0.00499648232164	0.00192149845801	-0.0158737	0.0170174	0.00025197435169	0.0002895919027599	-0.000131224	0.000252315	6.366285922500002e-08	1.7219738175999997e-08	-0.0	-0.000118771	1.4106550441000002e-08	0.0	0.000445627	0.000445627	1.98583423129e-07	1.98583423129e-07	0.0	0.0	0.0	0.0
789.6648372844136	2.2823904105076736	5.2093059859773865	623570.5552434194	783.3262594612859	-3.0944848196922976	613600.0287616098	9.575836299306072	744.1019321704762	1.4342814640729102	2.057163318183131	553687.6854598359	749.1772251881976	624.8976906007903	0.991946	20.212553	0.1271484358	0.0839651	-0.1028123419	-0.0677626283	-0.0539862756	-0.0952003528	0.000190741	-0.0527277409	0.0262907022	-0.0901525397	0.0504966988	-0.0340218185	-0.0185683259	-0.0891645226	0.067106991	-0.0429960455	-0.0403863043	-0.0185624464	-0.003956931	-0.0610845113	0.0018230436	0.0323964774	-0.0624380673	-0.060037494	-0.0075963945	-0.0022299026	0.0276424789	0.0901789514	0.0282272274	0.0860656332	-0.0715474947	0.0266271839	-0.0487410428	-0.1151033965	0.0260111357	0.0453080101	-0.0544854839	0.0449326342	0.0098838771	0.0496321223	0.0332860539	-0.0615315742	0.095532112	0.035325488	0.0507049988	-0.2509577622	-0.0807090066	0.1602472214	0.0566647754	0.0058514922	-0.0881987674	0.0705191487	0.1202092638	-0.0102478121	0.0466861361	-0.1050152406	-0.0650639706	0.0225011995	-0.0175942728	0.0245309622	0.0346287399	-0.0090727095	0.0368226387	-0.0691891922	-0.0634271936	-0.0534007454	0.047717472	-0.1266760133	-0.0410369771	-0.0599899518	0.0247586372	-0.0439535832	-0.0541610646	0.0577169826	0.0546948769	-0.0143081274	0.060830733	-0.0174536496	-0.0118474955	0.0073668428	0.0561397791	-0.0847033184	0.0172384579	-0.1043465202	0.0707916549	0.0744465415	0.1227237415	0.0077026053	-0.0848395112	0.056572548	-0.0371742536	0.0689456951	-0.0295419045	-0.0782246741	0.085384827	-0.1388998468	-0.1204312911	-0.0141437	0.0118445297	-0.0672411167	-0.0648694773	-0.0318355297	0.1069061252	-0.0129703633	-0.1343658185	-0.0106450754	-0.0786357948	-0.0444013363	0.0912353554	0.0507550893	0.0333823217	-0.0418199425	-0.0269217583	-0.0281734283	-0.0494652412	-0.1682587558	-0.0026582215	-0.0680365262	0.0348815873	0.1153118061	0.1148374968	0.1140484259	0.0	0.0	3.54833e-05	-3.2858000000000016e-06	1.25906457889e-09	1.0796481640000009e-11	-0.0310459	-0.0748808	0.00560713420864	0.00096384790681	-0.0488818	-0.0330081	0.00238943037124	0.00108953466561	-8.018699999999998e-05	5.1037000000000006e-05	2.6047753690000007e-09	6.429954968999997e-09	1.5116399999999999e-24	1.5116399999999999e-24	2.2850554896e-48	2.2850554896e-48	0.000111539	-0.0003340879999999	1.2440948521e-08	1.1161479174399997e-07	0.0	0.0	0.0	0.0
789.6890887750399	0.024251490626284	0.0005881347975967	623608.8569303527	785.8071973551682	2.480937893882356	617492.9514151843	6.1550528333014185	744.5262848229029	0.4243526524267054	0.1800751736215802	554319.3887921943	749.4564336687748	632.4191666664207	0.904052	18.421572	0.0987138201	0.0653199	-0.0580001684	-0.0312076493	-0.057648148	-0.0589332214	-0.0295133496	-0.0277454705	0.004167601	-0.0560163177	0.0245045758	-0.0091690585	-0.0189783871	-0.0385638678	0.0263933447	-0.1589420949	-0.0502870526	0.0061988847	0.096820317	0.0096490067	0.0259129205	-0.0197535422	-0.1054881198	-0.0139753155	0.0032505092	-0.077603289	0.0047442913	0.0785382059	0.0827691387	-0.0080148844	-0.0057024311	-0.1061636149	0.026928807	-0.035526466	-0.101083216	-0.0079625765	0.0327465416	0.0235837141	0.0185147694	-0.0324064086	-0.0471669084	0.0203885206	-0.0859943529	-0.0545612668	0.0148367687	-0.1094075792	-0.0521869706	0.0527140865	0.1714800037	-0.1674417568	-0.074511425	-0.0271145384	-0.0089933231	0.0652827642	0.0028683388	-0.2033407766	-0.0077027608	0.0906301501	0.0219355746	-0.0166768134	-0.0554227003	0.1220624677	0.0120812002	-0.0031527235	-0.0538395465	-0.0872289777	-0.03891739	0.0790671682	0.0889182582	-0.0140908201	0.0240414993	0.0137216593	-0.069510808	-0.0115660571	0.1095266662	-0.0297575511	0.01825907	-0.0669054049	0.0350325979	-0.0152292655	0.1207492556	-0.0584876941	0.0209459148	0.0537581516	0.0529656177	-0.0279839824	0.0001694042	0.1566679463	0.002697223	-0.0258505673	0.0452367217	0.0989708237	-0.0251091108	-0.1920162996	-0.0888032334	0.0440734967	-0.1165717059	-0.0455953493	0.0181324069	-0.030297546	0.0569536434	0.0098718874	0.0017205137	-0.0052104505	-0.0668942955	0.0496274325	-0.0789396396	0.0500009477	0.1276771415	-0.0494116329	-0.0446080265	0.1051229295	0.1464211891	0.0638253232	-0.112245066	-0.0814145152	-0.0528808326	-0.1081020803	0.0660995249	0.1151599564	0.1142313295	0.112689161	0.0	0.0	6.20034e-05	2.65201e-05	3.8444216115599995e-09	7.033157040099997e-10	0.0289866	0.0600325	0.00360390105625	0.00084022297956	-0.0386017	0.0102801	0.00149009124289	0.00010568045601	-0.000527247	-0.00044706	1.998626436e-07	2.77989399009e-07	-0.0	-1.5116399999999999e-24	2.2850554896e-48	0.0	0.000231973	0.000120434	5.3811472729000014e-08	1.4504348356e-08	0.0	0.0	0.0	0.0
789.8860964624295	0.1970076873896005	0.0388120288905985	623920.0453846544	787.4073709933078	1.6001736381396086	620010.3678945927	2.560555672196951	744.8264933265158	0.3002085036129074	0.090125145641501	554766.5051610742	750.0281719539979	614.8256600234199	1.032511	21.039139	0.1006685966	0.0657115	-0.0257159633	0.0888216478	-0.1056215426	-0.0409764889	0.0145329601	-0.0617682644	-0.0993479142	-0.0253555842	-0.0244202117	-0.0079634006	-0.0454590131	-0.0156083893	0.0559116974	-0.0694677204	-0.1074720045	-0.0846937649	-0.0867011327	0.0338521537	-0.0062641849	-0.0800101215	-0.1591609706	0.0358061458	-0.180681186	-0.0091399422	-0.0384733253	-0.0515106429	-0.0077966514	0.0568583056	-0.0357505905	0.0338872371	0.0570287824	-0.2158521096	-0.0182490264	0.1711492967	0.0101640844	-0.0142248055	0.041128005	-0.0860419972	-0.1239513123	-0.0982960686	0.1127870083	-0.0611388728	0.0086825063	0.0439127635	0.0347734306	0.1730140361	0.053116666	0.1036595785	0.0591087797	-0.0188124466	-0.0366005272	-0.082732456	0.0152272773	0.1998255467	-0.0304303684	0.0199731891	0.0117385979	-0.0336805775	0.0208766847	-0.077071473	-0.036583989	-0.037534013	0.0299370244	-0.0924760567	0.0273200511	-0.0104198462	0.1739345488	0.0027376289	-0.0335703978	0.0794830775	-0.1100233155	0.0785086766	0.0128775469	-0.1154374551	-0.0071094903	-0.0491919338	-0.0399853693	0.0256809487	0.0761145321	0.032636129	0.0030152531	-0.0646531148	0.1498157712	0.0490454607	0.1098790558	0.0441476	-0.1047130993	-0.1690429694	0.0141936168	0.016927273	0.0807720578	0.0666128708	0.0816277648	-0.0423108934	0.0409452447	-0.0174726835	-0.1798261455	-0.11201644	0.0668357741	-0.1181981495	-0.1178127782	-0.0611716984	0.0129833798	-0.1391153103	0.1192156694	-0.0827493012	-0.0976672032	0.0354273228	0.053670536	-0.0599795785	0.0186032289	-0.0821450216	0.0192959204	0.007328537	0.0192891362	0.0372712213	0.0995533698	0.1149575937	0.1134247617	0.1108851636	0.0	0.0	0.0124439	0.0123818966	0.00015485064721	0.000153311363413	-0.032826	-0.0618126	0.00382079751876	0.001077546276	-0.044731	-0.0061292999999999	0.002000862361	3.756831848999997e-05	-0.000179555	0.000347692	1.2088972686400005e-07	3.2239998025e-08	4.6829199999999996e-24	4.6829199999999996e-24	2.1929739726399994e-47	2.1929739726399994e-47	0.000172769	-5.920400000000001e-05	2.9849127361e-08	3.505113616000001e-09	0.0	0.0	0.0	0.0
791.622655909755	1.7365594473255896	3.015638714095757	626666.4293496144	789.6845521159103	2.2771811226024283	623601.6918505058	5.185553865136856	745.4860688674356	0.6595755409198318	0.4350398941796887	555749.478875423	750.9621927258988	627.2687229974106	1.128026	22.985416	0.08896757	0.0430269	0.0458554574	0.071158136	0.0848944493	-0.0038237451	0.0270323728	0.0981678033	0.0384490805	0.0028492764	-0.0334493296	-0.0422164749	-0.0329675181	0.0890078659	-0.0066907446	-0.0611168207	0.0905192844	0.1008277438	-0.0365920749	0.0566316501	-0.0762417015	0.0005860987	-0.0302676744	-0.0246919293	0.1694826122	0.129786031	-0.0165058192	-0.104366703	-0.0300634448	0.0169986108	0.1044236473	0.0902144311	-0.1144430725	-0.0475056518	0.1554684604	0.0563584125	-0.0167282338	-0.1469345386	0.0954464442	-0.0930042282	-0.0664324587	0.0294100566	-0.0712846679	-0.0184462317	-0.2788574407	0.0479106886	-0.13748849	0.0811310843	-0.0904712013	-0.0468763633	-0.0326264203	-0.0334489718	0.0312555423	-0.0993383196	0.0560796446	-0.025176054	0.0557537484	-0.0394643709	0.0204385115	-0.0200618602	0.0187425126	0.0182907046	-0.0525466555	-0.1504294461	-0.1204648691	0.1157838208	-0.0484875007	-0.1565153936	0.0983243953	0.0901818275	-0.0594318541	-0.0284867472	0.0069038208	0.0085988967	0.0075783856	0.0511795922	-0.0881754517	0.0877608354	-0.0648011128	-0.0052289329	0.0860398519	0.0619889442	-0.202285585	0.1398875724	0.0416066348	0.0785464453	0.2354425331	-0.0623325959	-0.0332950659	-0.0216035165	-0.0305773571	0.028099089	0.0392350991	-0.0269133733	-0.2183661559	0.0857231602	0.0763654084	-0.0730539048	0.0504855145	-0.1090317964	-0.0090379288	-0.0453533051	-0.0014460372	-0.0511946896	0.1906474521	0.0542427975	0.0736091723	-0.0160600257	-0.0116392889	0.0662190132	0.0374128613	-0.0602235759	-0.0542864428	-0.0424130638	-0.0916358042	-0.0107953733	0.1021668796	-0.014858578	-0.0621370166	0.1147048067	0.1124192083	0.108643553	0.0	0.0	0.00667163	-0.00577227	4.451064685689999e-05	3.3319100952900015e-05	-0.00314185	0.02968415	0.0008811487612225	9.8712214225e-06	-0.0637389	-0.0190079	0.00406264737321	0.00036130026241	-0.000604288	-0.000424733	1.8039812128900009e-07	3.6516398694400004e-07	0.000255156	0.000255156	6.5104584336e-08	6.5104584336e-08	0.000162593	-1.0176000000000006e-05	2.6436483649e-08	1.0355097600000012e-10	0.0	0.0	0.0	0.0
791.2196056825736	-0.4030502271814384	0.1624494856310091	626028.4644164873	790.1401590863285	0.4556069704182164	624321.4710009685	0.2075777114936655	745.3305358698477	-0.1555329975878976	0.0241905133386769	555517.6077000344	750.6881258089971	634.3568347133098	1.133373	23.094351	0.07759242	0.03838	-0.006309955	-0.0904304915	0.1147225348	-0.0305453664	0.0493809303	0.068823007	0.1310267224	-0.0630828825	0.007273513	0.1186403701	0.0151711654	-0.0742145093	0.0838521496	-0.0967732063	-0.1058136758	0.0014029163	-0.0438809595	0.0448784524	-0.0064697504	0.0566583554	-0.0728202938	0.0029148366	0.0776847327	-0.1696670039	-0.0725572568	0.1125143398	-0.029049556	0.054532434	0.1769466963	0.0175853795	0.0003788551	-0.1004046557	0.0374347052	-0.1339158129	0.0123637184	-0.0096805283	-0.0547422218	-0.106141953	0.1713515257	0.0822196082	0.0664762317	-0.0105014057	-0.0504433268	0.0992866016	0.0758550479	-0.0971628929	0.0874822256	-0.1767712579	-0.0290508936	0.0099122042	-0.0851944815	0.0005015474	0.0234072464	-0.0822680492	-0.0110625514	-0.011621618	0.143583666	0.0908089575	0.0017140793	-0.0080700791	-0.0183148639	0.0416313568	-0.0941228742	-0.0269488892	-0.2059448745	0.0011550098	0.0228251876	0.0600911807	0.0368257957	-0.0359666895	-0.0510783899	-0.0422062851	0.0248637976	-0.0495134514	0.1689908859	-0.0702601151	-0.1591066764	0.0732363834	0.0144571316	-0.0722151461	-0.0439386542	0.1813306814	0.0338879481	0.0262693913	-0.1067032174	-0.0901293788	0.0857264114	0.1180167333	-0.0144227271	0.0764506817	0.0895948416	0.05094919	-0.0992533247	-0.0901061792	0.0685588147	0.052451641	-0.0718334062	0.0978684042	0.1027715027	0.094300162	-0.0803286913	-0.0371981196	0.069819678	-0.0391886003	-0.0525739793	0.0130494521	0.0027739687	0.0129289923	-0.0295021579	0.1609650146	0.0080895023	-0.0051814865	-0.1026676544	-0.2045456848	0.0113459329	-0.0655733272	-0.0401419225	0.1144017065	0.1112164334	0.105973176	0.0	0.0	0.0112291	0.00455747	0.00012609268681	2.0770532800900007e-05	-0.0328118	-0.02966995	0.0008803059330025	0.00107661421924	-0.0468649	0.016874	0.00219631885201	0.000284731876	-0.000272315	0.000331973	1.10206072729e-07	7.415545922500001e-08	0.00039806	0.000142904	2.0421553216000005e-08	1.584517636e-07	0.000217536	5.4943000000000006e-05	4.7321911296e-08	3.018733249e-09	0.0	0.0	0.0	0.0
790.7230965027233	-0.4965091798503636	0.2465213656756807	625243.015342855	789.3656841519168	-0.7744749344117281	623098.1833166236	0.5998114240320506	745.0685448260548	-0.261991043792932	0.06863930702771	555127.1364892148	750.7544987218998	623.9845542468051	1.198768	24.426903	0.05302195	0.0352987	-0.0433909004	-0.0154627271	-0.0535825632	0.0279060099	0.0236477733	-0.0374617778	-0.053468759	-0.0306090485	-0.0196953221	0.0349263169	-0.0216947616	0.0760012429	0.0848118754	-0.1453907046	-0.0214062524	-0.0055903301	0.0977873852	0.0314789488	-0.0090086312	-0.0493973574	-0.0937084863	-0.0585905402	0.0687032891	0.0645742165	-0.0978869406	-0.0385572936	0.0954494114	0.0527943926	0.0774174171	-0.0328269155	0.1249267778	-0.0275949343	0.1006357512	-0.0092297404	-0.0741454112	-0.0556242764	0.0247815632	0.1307419967	0.1061960559	0.0991960089	-0.0327293082	0.0208186947	0.112010153	-0.0950356788	0.0375608114	-0.064369819	-0.1707840268	0.0776960209	0.0403087391	0.1335013977	-0.0346055664	-0.0163749643	0.0903848429	-0.0338088623	0.0434524812	0.0019832885	-0.0370893382	-0.0869785427	-0.0830758936	0.0044199406	-0.0693399532	0.0204357036	-0.0795264493	-0.0109060033	0.0367699675	-0.1387442798	-0.1927859965	0.0191560571	-0.0502203635	0.0366940837	-0.0764444935	-0.0459745235	0.1176273649	-0.0328260188	-0.0915641528	0.0784452974	-0.167007057	-0.0649434588	-0.0947681917	-0.0770873648	0.013647562	0.1387151513	0.0042466272	-0.1012662624	-0.0188297653	-0.0095880104	-0.0435254905	0.0527884592	-0.0892967295	0.1000707865	-0.1450652699	0.1196716768	0.0571756151	0.0131403157	0.0347821489	0.1257258003	0.1055817663	-0.0026433599	-0.0781089755	-0.0470924479	0.0946546621	-0.0165944934	-0.0368834384	0.0592013498	-0.0566877028	-0.051527065	-0.0070950036	-0.0189918699	-0.0185270261	-0.1275299957	0.0428752778	-0.0273200237	0.1330465586	-0.0081000287	0.1342079362	-0.0378755533	0.0038137717	0.1140484259	0.1098185471	0.1028845713	0.0	0.0	0.0119373	0.0007081999999999	0.0001424991312899	5.015472399999988e-07	-0.00038204	0.03242976	0.0010516893336576	1.459545616e-07	-0.0475663	-0.0007013999999999	0.0022625528956899	4.91961959999997e-07	-2.43382e-05	0.0002479768	6.149249333824001e-08	5.9234797924e-10	0.000306214	-9.184599999999996e-05	8.435687715999996e-09	9.376701379600001e-08	0.000173707	-4.3829e-05	3.0174121849e-08	1.9209812410000004e-09	0.0	0.0	0.0	0.0
