global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
753.7950984385704	-1.7828886721514436	3.178692017285938	568207.0504300141	837.7062520166954	2.647146472318127	701751.7646678592	7.007384445906305	678.0513998399815	0.0615603862999023	0.0037896811613932	459753.7008249585	685.3182785848873	553.4293967273246	0.986876	20.60174	0.12197075	0.060395	0.077868947	0.0559882534	0.1059386546	0.1014610888	-0.0623076214	-0.0703213894	-0.0415970246	0.0223512175	0.0915948031	-0.0132556701	0.0394468089	0.0828103041	-0.0183063654	-0.0468444192	0.0319800324	0.1109330812	-0.056090276	0.0252545309	0.0807131017	-0.0103316242	-0.0136480951	0.0760569426	-0.0484924408	0.1091840502	0.0232063123	0.0460322695	-0.0608235797	0.0627047834	0.1153904295	0.0560133827	0.0327785122	0.0015945212	0.0486599403	0.0179384183	-0.1560966912	-0.0676967781	0.0945355288	-0.1528751876	0.0455427891	0.1402006355	0.0147645332	-0.0274277799	-0.0264347409	-0.091561658	0.0003677045	0.0395415637	-0.0590118032	-0.0386898001	-0.104379046	0.1266805231	-0.1117878911	0.0055678676	0.0857732631	-0.0203189905	0.0067179869	0.0109171689	-0.101139909	-0.0061732301	-0.0305683307	-0.0376026276	0.0629822363	-0.0083098472	-0.0933683954	-0.0231240203	0.0297930356	-0.0238269736	-0.095678767	-0.0598242059	0.0325206197	-0.0728166272	-0.0211948494	0.011787736	0.011083723	-0.0326292988	-0.0049513998	0.0170113675	-0.0089248797	-0.1360389497	0.0586213961	0.2147138542	0.0304571907	-0.0346520873	0.0280803303	-0.1215955399	0.1369858758	-0.0581797685	0.1307365514	0.0404341062	0.1105243974	0.0884929131	0.064671782	0.0494344328	0.0882931893	0.0212145853	-0.0556345156	-0.0153835	0.0080901	6.544971801000002e-05	0.00023665207225	0.0506944	0.0129181999999999	0.00256992219136	0.0001668798912399	-0.0112271	0.0193597	0.00012604777441	0.00037479798409	0.000327817	0.001014239	1.07463985489e-07	1.0286807491210005e-06	0.000885769	0.000416292	7.84586721361e-07	1.7329902926400005e-07	-0.000443981	0.000201524	1.97119128361e-07	4.0611922576000015e-08	0.0	0.0	0.0	0.0
753.0328873121388	-0.76221112643168	0.5809658012562504	567058.5293736563	836.9346890193384	-0.771562997357023	700459.6736838967	0.5953094588905535	676.7671848079028	-1.2842150320786914	1.6492082486168742	458013.8224328141	684.2231200669247	546.7290717194467	0.90212	18.832396	0.0848640499999999	0.0542392	0.0760242805	0.0501373146	0.0596253593	0.0850286667	-0.0553728339	-0.0619905094	-0.0353753699	0.0500105794	-0.0510334514	0.0573518486	-0.0884677507	0.0586987866	0.0783037922	-0.0521494914	0.0761345701	0.1108953353	-0.0496496559	0.0944736579	0.0227322813	0.0038079392	0.0223173907	0.0700024578	0.0245857135	0.0276385692	-0.1278401754	0.1104712588	0.1141554184	-0.0829599834	-0.0244531355	-0.0133223242	0.0559998842	0.06975113	0.0320732901	0.0676932143	0.0108488588	0.1043504459	0.0670860502	-0.0130369182	-0.038117316	-0.0007649827	-0.1349571017	-0.0571452212	-0.0664320011	-0.079601402	0.1021832337	0.0142298315	-0.0166367846	-0.0758519099	-0.0465414401	0.0369209183	-0.0824376925	-0.1716099608	0.0779046113	0.0526250177	-0.0232502561	0.0454356299	-0.1545811549	-0.0192445427	-0.0175714024	-0.0514725756	-0.0053006936	0.0046983058	-0.0235658888	-0.0672051562	0.0443520513	0.0663524586	0.0594032762	-0.0613654448	0.0190521199	0.0018568871	-0.0525439057	-0.0288388151	0.0016018994	-0.0721147114	-0.0865220583	0.0224152494	-0.1401780006	-0.0312545423	0.1029286307	0.0280907856	-0.0533479847	-0.0511886271	0.0355625161	0.1035424291	0.0239525833	-0.0341978645	0.0567618922	-0.0828340109	0.1481538207	0.1553156071	-0.0851764234	-0.0095851671	0.0867609543	0.0165379384	-0.0617435365	-0.0154002	-1.66999999999997e-05	2.7888999999999003e-10	0.0002371661600399	0.0520418	0.0013473999999999	0.0027083489472399	1.8154867599999965e-06	-0.0144705	-0.0032434	0.00020939537025	1.0519643560000005e-05	-0.000546285	-0.000874102	2.98427301225e-07	7.64054306404e-07	0.000282873	-0.000602896	8.0017134129e-08	3.63483586816e-07	-0.000572114	-0.000128133	3.27314428996e-07	1.6418065689e-08	0.0	0.0	0.0	0.0
752.9291620459029	-0.1037252662358696	0.010758930855702	566902.3230591455	833.9765568715284	-2.958132147810033	695516.8974112896	8.750545803907203	676.9286037677318	0.1614189598290067	0.0260560805922785	458232.3345989309	683.929650265007	551.0684811925966	0.930991	19.435108	0.1123385899999999	0.0774505	0.0772682436	-0.004612168	0.1195723073	0.1196959047	-0.0339985442	0.0574793762	-0.0551240394	-0.005047556	0.0756361276	-0.0081970433	-0.0202815805	0.0799389762	0.0629528782	-0.0207920667	0.0527934695	0.1225562473	-0.1406936509	0.0697634112	0.0359043325	0.03800169	0.0008575568	-0.0273754646	-0.0592960941	-0.0984961588	-0.0176764019	-0.1553040787	-0.0110960916	-0.0036680473	-0.0225503411	0.0415898701	-0.0688768952	-0.0070247658	0.0346293689	-0.0983211517	0.1112609102	-0.0051000405	0.0135032344	0.0264653367	0.0601278743	-0.0792948222	0.0672537346	-0.0674869764	-0.0579881766	-0.0178460147	-0.0050281547	-0.0219075824	0.0051226817	-0.0365567381	0.0101880374	0.0520586579	-0.0541886133	-0.023163541	0.0918218719	0.0451245988	-0.0478262278	0.0689137671	-0.097785133	0.0494329845	-0.1111415365	-0.016430567	-0.0010313808	0.0337153994	0.0027511472	-0.0069291968	-0.0516015837	-0.0273122648	-0.0724010106	0.0252457126	-0.0177058017	0.1791721649	0.0456313096	-0.0222338377	-0.042271664	0.0567736427	0.0940202296	0.0112073491	0.0565446296	0.0535905167	-0.1070481039	-0.0392761806	-0.085884929	0.0073038698	0.0377390622	-0.057669293	0.0365256124	-0.0014070431	-0.0290844697	-0.0114160222	0.0780404104	-0.0980087777	-0.0201869526	0.0516392462	0.0851916578	0.0118330366	-0.0676152521	-0.0154026	-2.40000000000136e-06	5.760000000006525e-12	0.00023724008676	0.0405178	-0.011524	0.00164169211684	0.0001328025759999	0.00276064	0.01723114	7.621133209599999e-06	0.0002969121856996	0.000966149	0.001512434	9.33443890201e-07	2.287456604356e-06	0.000368669	8.579600000000002e-05	1.3591683156100001e-07	7.360953616000003e-09	-0.000645505	-7.339100000000002e-05	4.16676705025e-07	5.386238881000002e-09	0.0	0.0	0.0	0.0
754.9795786325675	2.0504165866645963	4.204208178869294	569994.1641522092	832.6468691479225	-1.3296877236058435	693300.8087018377	1.76806944230809	677.8559047548157	0.9273009870838678	0.8598871206467155	459488.62761096976	684.5020693284388	550.3462789508454	0.938863	19.599436	0.06100914	0.0406352	0.0455145429	0.0503704004	0.0815818714	0.1072722078	0.0034932979	0.0352729293	-0.0472530598	-0.0280034335	0.0147269917	-0.0773565705	-0.0421719783	0.0783922417	0.0003348956	-0.0354617811	0.0296623271	0.1297640228	-0.1063543893	0.1186001022	0.0784415662	-0.0449440223	0.0659090068	-0.1037469268	-0.0111585231	-0.0836659989	-0.0117138103	0.0208187467	0.0012887354	0.0433740079	0.0252928038	-0.0916205209	-0.0151966508	0.1022283528	-0.0687830686	0.0052905947	0.0294050849	0.1760844537	0.0079309438	-0.0239860266	0.0001564476	-0.0130196421	0.0091535358	0.0192892297	0.1443989436	0.2012969509	0.1479850569	-0.1407372921	0.0059131028	0.0546654466	0.0221293175	-0.1014098242	-0.0614843162	-0.1110759949	0.1021965173	-0.0108494095	-0.0595811954	0.0759546351	-0.1254833161	0.0688203804	-0.1104715104	-0.0220307382	0.0346830203	0.0900908952	0.1061859505	-0.0711800963	-0.0364414987	-0.0620439423	0.0268132154	0.0372861865	-0.0192978536	0.029297515	-0.1255366695	-0.1046505514	-0.0726357817	0.080047755	0.068703774	-0.0572573832	-0.1439440588	-0.0226039689	0.1117004372	-0.0148727603	-0.0245898285	0.1238770324	-0.0072025038	-0.0585666381	-0.1467846377	0.1645449253	-0.0494265246	-0.0299200466	0.0242189045	0.035504463	-0.1049851949	-0.1350787507	0.0835859703	0.0071079182	-0.0732270951	-0.0154611	-5.849999999999953e-05	3.422249999999944e-09	0.00023904561321	0.0621664	0.0216485999999999	0.0038646612889599	0.0004686618819599	-0.0313562	-0.03411684	0.00098321127844	0.0011639587715856	0.000975966	9.816999999999964e-06	9.52509633156e-07	9.637348899999928e-11	0.000274782	-9.388700000000002e-05	7.5505147524e-08	8.814768769000003e-09	-0.000645505	0.0	4.16676705025e-07	0.0	0.0	0.0	0.0	0.0
757.3683424056288	2.388763773061328	5.706192363490191	573606.8060782498	837.678807921876	5.0319387739534704	701705.7852414153	25.32040782481636	678.4931637094562	0.6372589546405152	0.4060989752695222	460352.97320046695	685.1183791453306	560.6056609403468	0.945305	19.733931	0.233186215	0.119883	0.0033839267	0.0749163312	0.1084234721	0.1151705319	0.0380515976	0.0111406496	0.0106059976	-0.1443706878	0.0105059523	-0.0702567288	0.0482641886	0.0618527154	-0.0444123708	-0.0248379641	0.0479272438	0.0287551461	-0.1448202276	-0.0189572234	0.0423847927	-0.0322001929	-0.1086482168	-0.1553019409	0.1815877506	-0.0302341957	0.0814019024	-0.0690447276	0.0151206412	0.1850106341	0.0693897884	-0.0828881696	0.0665344816	0.0066952787	-0.029483836	0.045411594	-0.1198536014	0.0846366282	-0.0165240617	0.0087944668	0.0038264471	0.1520685164	-0.0095060537	-0.0277601445	-0.0534543447	0.0311634048	-0.1218594681	-0.081137621	-0.1123827158	0.0617992603	0.1101749295	-0.0204707359	0.0125640399	0.0285828896	0.0833883926	-0.0653192172	-0.0448778098	0.0503941807	0.0028092582	0.1002422014	-0.1540076978	-0.0066941937	0.0339427798	-0.0121210412	0.2033553783	0.096865591	0.036425859	-0.1767607146	-0.0663684618	-0.0242502358	0.0166602292	-0.0325043282	-0.1507524417	0.1159725501	0.0176336314	0.1899056851	-0.0403118148	-0.0384764643	0.0329093711	-0.0772092638	0.0884416713	0.0507105327	0.0258125374	0.0285608688	-0.0863690853	-0.1200418017	-0.0233653085	-0.0456062655	-0.087936629	0.0274606021	0.0514948565	-0.0090466058	-0.0465764026	0.1971978384	0.0819445778	0.0023706562	-0.0785574968	-0.015505	-4.3899999999999495e-05	1.9272099999999558e-09	0.000240405025	-0.0115327	-0.0736990999999999	0.00013300316929	0.0054315573408099	-0.0816420999999999	-0.0502858999999999	0.0066654324924099	0.0025286717388099	0.00241162	0.001435654	5.815911024400001e-06	2.0611024077160003e-06	1.34527e-05	-0.0002613293	1.8097513729e-10	6.829300303849001e-08	-0.000159342	0.0004861629999999	2.5389872964e-08	2.3635446256899998e-07	0.0	0.0	0.0	0.0
757.7864709685311	0.418128562902325	0.1748314951147636	574240.3355829405	837.5485551195209	-0.1302528023551303	701487.5821827971	0.0169657925213646	678.315101654039	-0.1780620554171719	0.031706095579388	460111.3771319293	685.2049990090184	568.0317287743434	0.959996	20.0406	0.136966765	0.0632566	-0.012427869	0.1278982477	0.118691272	0.0333688343	-0.0221285757	-0.1055496217	-0.0187485704	-0.0988522076	-0.0056777456	0.0283344278	0.0756992908	0.0391348945	-0.0312538653	0.0493324442	0.0101618189	0.125115934	-0.0537842284	-0.0701142282	-0.0421528518	-0.0070393535	-0.0270371858	0.0017986849	0.0858809731	-0.0478951654	-0.0307984098	-0.0714845222	0.0534994079	-0.0032036318	-0.0110230086	-0.0563130214	0.0553599216	0.0165856074	-0.0427624836	0.0181845864	0.1874036668	-0.0043271095	-0.1176646021	-0.1577476267	-0.1228017217	0.0600305832	0.0587639634	-0.1412086246	-0.0053612625	0.011097197	-0.0612469469	0.0406809633	0.0334888742	0.0295193963	-0.0921477588	0.0287983861	0.0062046028	0.1145290117	0.0521928066	-0.0457223404	0.0315597463	-0.0069760564	-0.0865296075	0.0183239474	-0.1068969497	0.0455470255	-0.0511788435	0.0083614009	0.026801508	0.0641165913	0.015744966	0.0726009816	0.0438033775	0.0235798689	0.0374489451	0.0866394976	-0.0767573784	0.1235586551	0.0400320884	0.0723157749	0.0105665119	-0.0293757754	0.0193276612	0.1299501612	0.1838705763	0.099361246	-0.0577201352	-0.0018581567	0.0694410075	0.1217044616	-0.0337883535	-0.0180734203	0.0545465212	0.0528748694	0.0109551828	0.0334548245	-0.0279681288	-0.021272446	0.0802681812	-0.0023706562	-0.0835859703	-0.0154619	4.309999999999904e-05	1.857609999999917e-09	0.00023907035161	0.0352611	0.0467937999999999	0.0012433451732099	0.00218965971844	-0.104289	-0.0226469000000001	0.010876195521	0.00051288207961	0.00188067	-0.00053095	3.5369196489e-06	2.819079025000001e-07	0.000345999	0.0003325462999999	1.19715308001e-07	1.1058704164369e-07	-0.000645505	-0.0004861629999999	4.16676705025e-07	2.3635446256899998e-07	0.0	0.0	0.0	0.0
755.8031522846542	-1.9833186838769732	3.93355300181549	571238.4050034202	836.8239172583835	-0.724637861137353	700274.2684956659	0.5251000297937176	677.4734131864865	-0.841688467552558	0.7084394764109735	458970.22557454783	685.4417612604797	567.2338657840426	0.990422	20.675783	0.1683324	0.101728	-0.0347620208	0.028533442	0.1450087617	0.0008531105	-0.0297242915	-0.0856816321	-0.1141385364	0.0306253	0.0531569147	0.1578083989	0.1372993109	-0.0219726234	-0.0336284285	0.0501964458	0.0494283158	0.0139518525	-0.1553637021	0.0022901745	0.0348933859	0.0752027704	-0.0092992197	-0.0588714924	-0.0103522911	-0.0113139968	0.0468787149	-0.0050764565	0.0837317525	0.0675697151	0.0403517042	-0.0098723789	-0.1442836186	-0.0263482495	0.0255492251	0.0104971499	0.0838301199	-0.0522713545	-0.0064095384	-0.0300011946	-0.0007326837	-0.1189694785	0.0325979129	-0.0055539441	-0.0296828682	0.0471797661	-0.0439748775	0.0568666605	0.0125810792	-0.1165603219	0.0402514865	0.1025349655	-0.0954303862	0.2232378572	-0.0116240446	-0.0355209664	0.090944918	0.017754252	-0.0983847083	0.092985493	-0.0184448592	-0.0578105224	-0.071485426	-0.0809280831	-0.0773785397	0.0211363905	-0.0511535997	-0.0929114077	-0.0559486001	0.0163057266	0.0186587522	-0.0083438111	0.0356767089	0.095183304	-0.0330656681	-0.0164901944	0.1380181685	-0.0772377128	-0.0122025628	0.0374571712	0.0076977086	-0.0479691451	-0.058156674	0.0398725014	-0.0380314151	0.0725742798	0.068162063	-0.094651518	0.0267647022	-0.0055224943	-0.0752555113	-0.1566189307	-0.0988028434	0.0216563531	0.0785574968	-0.0071079182	-0.0882931893	-0.0154617	2.00000000000547e-07	4.000000000021879e-14	0.00023906416689	-0.0214431	-0.0567041999999999	0.0004598065376099	0.0032153662976399	-0.145254	-0.0409649999999999	0.021098724516	0.0016781312249999	0.00328205	0.0014013799999999	1.07718522025e-05	1.9638659044e-06	0.000357879	1.1880000000000029e-05	1.28077378641e-07	1.4113440000000066e-10	-0.000645505	0.0	4.16676705025e-07	0.0	0.0	0.0	0.0	0.0
754.1466653456606	-1.6564869389935666	2.743948979056276	568737.1928519799	835.3409407564602	-1.4829765019233037	697794.487303888	2.1992193052566784	676.9930787386929	-0.4803344477935525	0.230721181737137	458319.6286600941	684.2911149174548	561.3775083324687	0.932993	19.476894	0.1520571499999999	0.0716929	-0.0126605135	0.0303789149	0.0951131224	0.0239446469	-0.0369366207	-0.0824428111	-0.0923510972	0.0902293029	0.0743706868	0.0487674419	-0.0078182142	-0.0058471214	0.0097543658	-0.0541098717	-0.0110164072	0.0328185349	-0.0163351936	0.0582114926	0.0027003095	-0.0146663853	-0.0682042154	-0.1537267529	-0.1231075037	-0.0502241913	-0.0887432151	0.1055581877	0.0711459014	0.1312242479	-0.021985526	-0.0897749376	-0.0087026204	-0.0740395258	-0.0462391838	-0.0042040262	0.0666412193	0.0620733822	-0.1082139169	-0.0805887352	0.0370652752	-0.0413965815	-0.0914856359	0.0425218184	-0.1047858009	0.0391459331	-0.0942583595	-0.0080616749	0.0281707562	0.0028727514	-0.009864356	-0.0854302602	-0.1333577894	-0.1705491904	0.0014155783	-0.0111541657	0.0044920544	0.0061903748	-0.1257447629	0.019313995	0.0133670201	-0.1142772613	0.060247636	-0.0331240302	-0.0159635352	0.0371358112	-0.1282907441	0.0341581346	0.1114211503	-0.0415019907	0.0438857344	-0.0119758158	-0.0209387273	0.0425159675	0.0194013198	0.0765099954	0.1121532972	-0.1308751366	-0.0471583429	0.0441994622	0.0418845839	0.0406873058	0.1095252233	0.0717221178	-0.0505315029	0.0753186273	-0.0332994	0.0376421343	-0.1241339703	-0.1197529003	0.0281178882	-0.0344077979	0.0091857217	0.1142827745	0.0768132552	-0.0118330366	-0.092661062	0.0130844	0.0285460999999999	0.0008148798252099	0.0001712015233599	0.0216791	0.0431222	0.0004699833768099	0.00185952413284	-0.116351	0.0289029999999999	0.013537555201	0.0008353834089999	0.00251648	-0.0007655699999999	6.332671590400001e-06	5.860974248999996e-07	0.000451736	9.385699999999998e-05	2.04065413696e-07	8.809136448999996e-09	-0.000815795	-0.00017029	6.65521482025e-07	2.8998684100000007e-08	0.0	0.0	0.0	0.0
753.2414003224536	-0.9052650232069936	0.8195047622419588	567372.6071597309	833.8426069372287	-1.4983338192315614	695293.4931438736	2.245004233853037	675.8584608931449	-1.134617845548064	1.2873576554361303	456784.6591608506	683.7373208671809	557.6184468186925	0.955971	19.956591	0.1967344	0.112774	-0.0183594842	-0.0514088288	0.0901715539	-0.0068298367	-0.0204376751	0.0374753878	-0.1218042086	0.0028549672	0.0061914215	0.0511307538	0.0706744856	-0.0467507456	0.0689835666	0.0561638448	0.0145545889	-0.116035024	-0.1719230045	0.0358488205	0.0178196565	0.0652993474	0.013392639	-0.0559683455	0.0529304311	-0.041031722	0.0061246796	-0.076684847	-0.0002494339	-0.0825859008	-0.0850948514	-0.0902515288	-0.0418720527	-0.0759477307	0.0940902412	-0.0507270651	0.0827325762	0.0527723392	0.2508336527	-0.0358470946	-0.1229184481	-0.0079087231	0.0543402684	0.0262660115	-0.1323021032	0.2102025774	-0.085933501	-0.1621325227	0.030780975	0.0040896021	-0.1511352048	-0.0150098175	-0.0376960508	0.0195310781	-0.0448277405	0.0597301121	0.0186582778	0.0572574971	-0.0058165207	0.1398224671	0.006753019	-0.078021646	-0.1111180936	-0.0381324154	0.0277604916	0.0463609989	0.0055652845	-0.0763428061	-0.0139838051	-0.0448798844	-0.0171438084	0.1374578406	0.1185375875	0.0682727291	0.0163756978	0.1419285889	0.0823987068	0.0508991117	-0.0709306007	-0.0249202179	-0.1037076398	0.0196812008	-0.1600025862	-0.1368520227	-0.2246034051	0.0870544169	0.050873778	0.2418879691	-0.01439599	-0.0363432274	0.0591644045	-0.0173814802	-0.0415389698	-0.002884961	0.0750362016	-0.0165379384	-0.0966728009	0.0416364	0.0285519999999999	0.0008152167039999	0.0017335898049599	-0.0733727	-0.0950517999999999	0.00538355310529	0.0090348446832399	-0.161442	-0.045091	0.026063519364	0.002033198281	0.00306783	0.0005513499999999	9.4115809089e-06	3.039868224999999e-07	0.000451736	0.0	2.04065413696e-07	0.0	-0.000825237	-9.442000000000022e-06	6.81016106169e-07	8.915136400000041e-11	0.0	0.0	0.0	0.0
754.0416965411804	0.8002962187267713	0.6404740377083681	568578.8801227015	834.0163721386238	0.1737652013950992	695583.3089952713	0.0301943452158793	677.2483364289659	1.3898755358210335	1.9317540050738056	458665.3091958018	683.5434426117115	553.6594962266015	1.006532	21.012072	0.2038103	0.120175	0.0088681793	0.0127944106	0.0363777956	0.0613012486	0.0342501299	0.045496665	-0.1051706459	-0.0392031262	0.0181569541	-0.0778471449	-0.0052163503	0.0213904647	-0.0011338787	-0.1371138749	-0.0199352178	-0.1319057226	0.0016416748	0.0895688845	-0.0391028212	0.0714749157	0.129316447	-0.1369092897	-0.0459964579	-0.0346813577	-0.0699967147	-0.0399853455	-0.0264713845	0.0599021514	-0.1604893558	-0.067896683	0.0603313072	0.0024006551	0.0766691595	0.0707339766	0.015456241	-0.1087209421	0.0536650416	0.0501608121	0.0200606158	0.0265519064	0.0418195973	-0.0544323454	0.0774148832	-0.0336290543	0.0601937444	-0.1440120877	0.0024916959	-0.0667991871	-0.0488329381	-0.0170885287	-0.0621894688	-0.0998381586	0.0364464401	-0.0285086891	-0.1277182416	0.0563323187	-0.0519248507	0.0542844114	0.1078505963	-0.1024912066	0.0259202853	0.031987464	-0.032869533	0.0740331728	-0.032621915	0.0091420223	0.1994897211	-0.0569401226	-0.0251542862	0.0675252814	0.0146980895	-0.0304405994	0.1209550621	0.0234385095	0.0415780269	-0.1039236296	0.0335899346	-0.1077678372	-0.1404364085	0.0135136411	0.0131856928	0.0142014091	-0.0722960655	0.072653325	-0.0916860329	0.0767655523	0.0487200585	0.0586067241	0.0764649699	0.1026020289	0.0546291145	-0.0490432421	0.0732270951	-0.0212145853	-0.1003129872	0.0188775	-0.0227589	0.00051796752921	0.0003563600062499	0.0298574	0.1032300999999999	0.0008914643347599	0.0106564535460099	-0.139608	0.0218339999999999	0.019490393664	0.0004767235559999	0.00197916	-0.00108867	3.9170743056000005e-06	1.1852023688999998e-06	0.000451737	1.000000000015745e-09	2.0406631716900002e-07	1.0000000000314906e-18	-0.0007941619999999	3.1075000000100055e-05	6.306932822438411e-07	9.656556250062183e-10	0.0	0.0	0.0	0.0
758.6203458017386	4.578649260558223	20.96402905121036	575504.8290643494	836.1129303459646	2.096558207340877	699084.8322917159	4.395556316768391	679.0732750134518	1.824938584485949	3.330400837145579	461140.5128374952	684.6560257781583	556.9502384885462	1.114522	23.266457	0.0947319999999999	0.0626158	0.0012512166	0.1111944768	-0.0175676129	0.1004758087	0.1203255121	0.0468793355	0.0945973069	-0.1534999843	-0.1100501504	0.1270998448	0.0821697706	0.0478718123	-0.0460040216	-0.0581056555	-0.1100788512	-0.0558230607	-0.0322886495	-0.1217077319	0.1119710442	0.0093343698	0.0251690256	0.0581721754	-0.0384382857	0.1027422793	-0.0842247706	-0.0619149121	0.0585761533	-0.0975658385	0.0416556867	-0.078866745	-0.0379933846	0.0705066797	0.0861816719	0.1476342111	0.1166363108	0.0126738489	-0.0399055424	0.0205639014	0.0039480849	0.071119974	-0.0313764257	0.0557553062	-0.0950323532	0.0338105084	-0.02380132	0.0248018455	-0.0708689066	0.0921588693	0.0539571144	0.0223912536	-0.0272477205	0.0475430099	0.0586869732	-0.0497655043	-0.1470254934	-0.0502625006	0.1743345006	0.0438383334	-0.0577115752	0.1214269052	-0.0722674353	0.014814475	-0.0624714095	-0.0470868905	0.145568767	0.0675931896	0.0631009363	-0.0136376366	-0.0467938899	-0.0033912562	-0.1090838934	0.0306394719	0.0212797811	0.0174653238	0.0350449827	-0.1469871597	-0.1146951942	0.1043970228	0.0345627193	-0.0199788491	-0.0816485587	-0.0527841098	-0.0105079999	0.0354094874	0.0519288686	0.0982412605	-0.0728779222	0.0570669704	0.0410334184	0.0684733149	-0.0552273173	0.1065559198	0.0713867084	-0.0258549876	-0.1035676303	0.022178	0.0033005	1.0893300250000009e-05	0.000491863684	-0.0280876	-0.0579449999999999	0.00078891327376	0.0033576230249999	-0.138444	0.0011639999999999	0.019166741136	1.3548959999999962e-06	0.00249632	0.0005171599999999	6.231613542399999e-06	2.674544655999996e-07	0.000451737	0.0	2.0406631716900002e-07	0.0	-0.000664872	0.0001292899999998	4.420547763840001e-07	1.6715904099974126e-08	0.0	0.0	0.0	0.0
