global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18
761.0701693064734	0.6587459385408465	0.4339462115440607	579227.8026081842	771.3671291736762	1.1523719056447137	595007.2479696388	1.3279610089192284	724.1648114339397	-0.8284324160050573	524414.6741191534	0.6863002678879764	722.7328000184755	527.343180142343	1.036367	28.348825	0.0876063099999999	0.0559483	0.0832259457	-0.1303664515	-0.0002787163	-0.0593876987	-0.1434085954	-0.0633132309	-0.0360429755	0.124496477	-0.0447165104	0.0918307407	-0.0567467407	0.0535042308	0.0260495905	-0.0110598256	-0.0580507149	-0.0839272594	0.0517471368	0.1049294883	-0.0781842361	0.0015963639	0.0083194967	0.0591069631	0.0653394179	-0.0525049377	0.0148905279	-2.92423e-05	-0.078368541	-0.2279259278	0.0243580655	-0.1049243332	0.0767795519	-0.018428534	0.0232468116	-0.0599610616	0.1757519789	0.0468240712	-0.1283974684	0.1147454842	0.0086090204	-0.0442502959	0.1183297808	-0.0305796388	-0.1222005084	0.1042349589	-0.0656391241	-0.0352256704	-0.0164320612	0.0279487234	-0.0342107234	0.0288500414	-0.0355304785	0.0595900377	0.1077084808	0.0138582781	0.0565137149	0.2300893127	0.0415213646	0.1890504826	-0.0668758861	0.0702022053	0.03852675	-0.0223770575	-0.1599781454	0.042326636	0.0451388766	0.1089982147	0.0989325137	-0.0767085958	0.0993739518	0.0365905746	-0.0405606459	-0.0007993935	-0.0556302661	0.0663668375	0.1207347338	-0.0121119256	0.0368979562	0.038392071	0.0432481298	-0.1272648992	-0.1552469086	0.1227598927	0.2547952208	-0.0188727155	0.0399396801	0.0338873548	-0.0590163325	-0.0273228184	0.1095463145	0.0825882939	-0.0803003978	-0.0347279283	0.0849372295	0.2046333342	0.0302360151	0.0264273444	-0.070805045	-0.0318886202	0.0621021187	-0.0532800203	-0.0590572858	-0.0295468782	0.0768132552	-0.0118330366	-0.092661062	0.0206013	-9.80000000000078e-06	0.0004244135616899	9.604000000001528e-11	-0.00335384	-0.00204411	4.1783856921e-06	1.12482427456e-05	-0.0541174	0.0441202999999999	0.00292869298276	0.0019466008720899	-0.00160691	-0.00049631	2.5821597481e-06	2.463236161e-07	0.00063753	0.000287595	8.2710884025e-08	4.064445009e-07	0.000559825	-4.473699999999999e-05	3.134040306250001e-07	2.001399168999999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.678734925617	2.608565619143633	6.804614589378205	583205.2101775908	768.4290216406187	-2.9381075330575186	590483.1612995584	8.632475875809337	724.0724397410784	-0.0923716928613203	524280.8979925976	0.008532529642066	721.8044245027006	536.4761767983437	1.187075	32.471306	0.13769169	0.0740177	-0.0158091998	-0.1420313151	-0.1658558016	-0.0055526794	-0.0374369347	0.0701257596	-0.1325621295	0.0896531246	0.0693233207	0.0501211423	0.1108161847	0.2314783911	-0.0323293468	0.0966059275	0.0186784994	0.0840318942	0.0411250887	0.164635319	0.0010662066	0.1707081489	0.1295565911	0.0265540975	-0.1094024841	0.0129305425	-0.1491275195	-0.0018252701	-0.0767718394	-0.0620083173	-0.1305946199	0.0019867839	0.062424013	-0.0099618799	-0.0728221996	-0.0344565499	-0.0154429131	-0.0028160517	-0.0087030644	0.058286898	0.0297752952	-0.0405538492	0.0898727591	-0.0617288815	-0.00557651	-0.100561214	0.1127121949	-0.0260241873	-0.043553014	-0.1923129284	0.0255047534	0.0888037919	0.0402714015	0.0865512253	-0.0328865881	-0.1136289797	0.023704252	0.1555408103	0.0381312858	0.0210231678	0.1297681813	-0.0507749104	-0.1027184744	-0.0136322	-0.1201789875	-0.1303168659	0.1744983516	0.1312688794	-0.0443003924	0.0191743867	0.0854084295	-0.0139529502	0.2086785122	-0.0980234196	-0.083541761	0.1199961323	0.0895743458	0.0449195872	-0.0281519532	-0.0057689431	-0.0474388099	0.0189374763	-0.0948814719	-0.1007569829	0.0296629018	0.0417481907	-0.0486805194	0.0165317772	-0.0990802414	-0.041860513	0.0352886525	-0.0983916406	0.1099738141	0.0549199293	0.0112057981	-0.0595927655	-0.0406515921	-0.0645549044	0.048529875	-0.095334121	0.034091784	0.0122276442	-0.0156971548	-0.1105649726	0.0750362016	-0.0165379384	-0.0966728009	0.0441645	0.0235632	0.00195050306025	0.00055522439424	0.0145052	0.01785904	0.0003189453097216	0.0002104008270399	-0.0442767	0.0098407	0.00196042616289	9.683937649000002e-05	-0.00160523	1.6799999999999977e-06	2.5767633529e-06	2.822399999999992e-12	0.00180686	0.00116933	1.3673326489000003e-06	3.2647430596e-06	0.00111739	0.000557565	1.2485604121e-06	3.10878729225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.9026507276939	1.2239158020768173	1.497969890573339	585076.0650902524	776.5044415068627	8.075419866244033	602959.1476798847	65.2124060161288	725.2234448771613	1.151005136082972	525949.0449994971	1.324812823289381	723.97420143116	544.3838233470917	1.153211	31.544977	0.18304025	0.102492	0.0163699129	-0.0533036207	-0.0266206007	-0.0484838991	0.0291834908	0.0109686574	-0.0090661462	-0.0201300554	-0.0717785502	0.100515336	0.0064294225	-0.0252464453	-0.1829886532	0.112527653	-0.1286057724	-0.1150700223	0.2003655522	0.0878506306	0.0201169298	0.1325483891	0.0174252962	-0.0058881029	-0.1025681382	-0.0572551202	0.0699496622	0.0412849043	0.0015137661	-0.0722212524	-0.0982422069	0.1152538693	-0.0700222777	0.0328991782	0.154596228	0.0109970199	0.1122812533	0.0134128149	-0.0135247678	0.0407272386	0.0598051673	-0.0233558631	0.0920202365	0.0383718715	-0.050622224	-0.0445253516	-0.0361254792	-0.1284025776	-0.1160882996	-0.0096441845	-0.0086048005	-0.0102508377	0.0956677336	0.0863274102	0.1646854361	-0.0459185539	-0.1340247502	0.1052432543	-0.0660091179	-0.0446647959	-0.0153998338	0.1287201155	0.0540425913	-0.1882131295	-0.12613309	-0.1055316554	0.0799468019	0.0083383767	-0.027192343	0.1382481567	0.0828121524	0.0357832474	0.0563458853	-0.0569635633	0.1291715825	-0.0248534371	0.0886288229	-0.0372716441	-0.1318038863	0.0611540501	0.1336415887	-0.0792560846	0.0114235348	0.0235663335	-0.0092635452	0.168716978	-0.0253089895	-0.0693558305	-0.0395581584	0.0418505338	0.0002586792	0.0446533971	-0.0181861785	-0.0992190827	-0.0054575603	0.1879046204	-0.0220093253	-0.0095149926	0.0694877521	-0.2159996644	0.0667636569	-0.0907304945	0.1483652849	-0.096573354	0.0732270951	-0.0212145853	-0.1003129872	0.0464268	0.0022622999999999	0.00215544775824	5.1180012899999765e-06	-0.0635402	-0.0780454	0.00609108446116	0.00403735701604	-0.0707356	-0.0264588999999999	0.0050035251073599	0.0007000733892099	-0.000640167	0.000965063	4.0981378788900006e-07	9.31346593969e-07	0.00236727	0.0005604099999999	3.140593680999999e-07	5.603967252899999e-06	0.00111739	0.0	1.2485604121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.1362873978511	1.2336366701572388	1.52185943395664	586964.8108677627	772.965772917668	-3.5386685891946854	597476.0861022079	12.522175384153105	728.4509815568733	3.2275366797119887	530640.8325311722	10.416993018886288	726.5857865297863	559.3849466040731	0.9896950000000002	27.072178	0.20185342	0.101318	-0.0326027097	0.0027346655	0.0146972388	-0.1249464816	-0.0130423383	0.1021793146	-0.0020785947	-0.0163056369	-0.1103558072	-0.0014841796	0.050797825	-0.0353043821	-0.0652753024	0.0636932254	-0.1895115705	-0.0220667083	0.2456755556	-0.0364807462	0.0447495605	0.026187755	-0.0735761487	0.0132144735	-0.1225480194	0.0435323566	0.1844282697	0.0026555574	-0.1158881643	-0.0943023825	-0.227678252	0.0452610986	-0.0231831353	0.0363591201	0.1065289091	0.0855138857	-0.0129546258	0.0038634862	-0.0535138565	-0.0023389094	0.0081819674	-0.018801039	-0.0293671348	0.0023325719	0.030181297	-0.037629194	0.1398366899	0.0022783311	-0.0414625245	0.1817139352	-0.0530853962	0.0259928926	-0.0293817098	-0.0200352378	-0.1290931503	-0.1482390922	-0.1070509816	-0.1304799082	-0.0193452461	-0.0686511216	-0.058305453	0.1604114023	0.0005075534	-0.2439604922	-0.0514340351	-0.0552495325	-0.019402275	-0.0550596757	0.1074287045	0.1026195355	0.0907428204	-0.1125654466	-0.0480132025	-0.0340137762	0.0987516939	0.1045817421	0.1249671884	0.0503158358	-0.1324887553	0.1207275591	0.0336522796	0.0522388877	0.0942047919	-0.027497591	-0.1009876936	0.079842358	-0.0206662076	0.0448797288	-0.0862087089	-0.0606535358	-0.0983267317	0.0140257724	0.0464401021	0.1687239823	0.0318749383	0.0505938715	-0.0440150912	-0.1165504715	-0.0981009126	0.080617121	-3.95145e-05	0.1301963137	0.0947380547	-0.0084987831	0.0713867084	-0.0258549876	-0.1035676303	0.0604748	0.014048	0.00365720143504	0.000197346304	0.00861812	0.07215832	0.0052068231452223	7.42719923344e-05	-0.0856115999999999	-0.0148759999999999	0.0073293460545599	0.0002212953759999	-0.000222125	0.000418042	4.9339515625e-08	1.7475911376399997e-07	0.00339408	0.00102681	1.0543387761e-06	1.15197790464e-05	0.00168796	0.00057057	2.8492089616000004e-06	3.255501249000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.2193908728265	-1.91689652502464	3.6744922876515407	584031.2773860339	781.1449166278045	8.179143710136486	610187.3807734597	66.89839183106524	727.3575046107782	-1.0934769460951657	529048.9395136181	1.19569183164161	726.0773568965149	553.4904527038336	1.232309	33.70863	0.1008414499999999	0.0514308	0.0866523753	0.0209844779	-0.0853072233	-0.0057949827	-0.1052314606	-0.0978330639	-0.0848872555	-0.0076142333	0.0401918066	0.1372259001	-0.0696692108	-0.1187356278	-0.0951878393	0.0514580104	-0.1943072404	-0.0768999617	0.058853252	0.1793240768	-0.0148032206	0.0107582017	-0.1030046486	-0.0606654618	0.0040937975	-0.0172253032	0.0678908078	0.0844845439	0.0225835993	0.0170092335	-0.0509867952	0.0429012248	-0.2385691698	-0.0795654606	-0.0949449836	0.1902928376	-0.1638939302	0.1006235296	0.0747918771	-0.0566722121	-0.1507016749	0.075663457	-0.1073968362	0.1117455616	-0.0690830873	-0.0236836063	-0.0556353137	0.0829911197	-0.0675329117	-0.0066088776	0.0569670917	-0.1063369016	0.0833893306	0.0915421254	-0.0037123053	-0.0105107503	0.0489743158	0.0295917753	0.0611096158	-0.0077472947	-0.0035629424	0.1725547208	0.0173908528	-0.0288127962	-0.228875624	-0.0678865095	-0.0303690793	-0.1386292556	-0.0218501969	0.0515918021	-0.0245699656	0.0268412927	-0.0803851029	0.0179692225	0.0537882741	0.0229956553	-0.0534754555	0.0310814862	-0.164937567	0.1365902057	-0.0042733392	0.0831175543	0.22005672	0.0003968975	-0.0340710304	-0.0949702314	0.0272043848	-0.1789740202	0.070891304	0.0575037716	0.1313508308	-0.1909539416	-0.0087283189	0.0681464609	-0.0741804583	-0.1267804188	0.0482814284	0.0224566593	-0.0738878611	-0.0639666651	0.0618621691	-0.0375353862	-0.1113474396	0.0277095843	0.0695158277	-0.030451217	-0.1064242213	0.0312359	-0.0292389	0.00097568144881	0.00085491327321	0.00309997	-0.0055181499999999	3.0449979422499998e-05	9.6098140009e-06	-0.0716086	0.0140029999999999	0.0051277915939599	0.0001960840089999	-0.000517363	-0.0002952379999999	2.67664473769e-07	8.716547664399999e-08	0.00321826	-0.0001758199999999	3.0912672399999896e-08	1.03571974276e-05	0.00111739	-0.00057057	1.2485604121e-06	3.255501249000001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.2291986487089	-0.9901922241175498	0.98048064070286	582518.8096699504	778.0449998982748	-3.099916729529696	605354.0218667064	9.609483730018084	728.7555256880673	1.3980210772891724	531084.6162208914	1.954462932544778	727.5900101064076	545.2124671518802	1.408471	38.527378	0.125078945	0.0519161	-0.0938421175	-0.0654587335	-0.1312588836	-0.1253153724	0.1293798758	0.1011113773	-0.1034807933	-0.0794798125	-0.1941400949	0.0810506518	-0.0434607782	0.0807615337	-0.0693800306	0.0947470507	-0.2075807316	0.0399597641	0.2535179646	0.0393592766	0.1508688274	0.0074749807	-0.0014372751	-0.0452007632	0.1484858145	0.0464920866	0.0093672742	0.0024451074	0.0226093385	-0.1245300731	0.0136633271	-0.055386276	0.0063457829	-0.0006509671	-0.1296343792	0.0540131688	0.1134452776	0.0769114636	0.0271858734	-0.1404379208	0.0567809928	-0.0951214239	0.0163649932	0.0224022926	0.0017584456	-0.1078732444	-0.0086008279	0.1950879407	0.0930959702	-0.0246600505	0.1473873641	-0.0334620763	-0.0019276286	0.0167453389	0.0573504556	-0.1225022884	-0.0189447283	0.0806413226	-0.0924492174	-0.0865680958	0.1749500749	0.1550651879	-0.112769258	-0.25051638	-0.0879381545	-0.122124701	-0.1672945033	-0.0103856925	-0.0903631946	-0.0402406354	0.0091589694	-0.0038656676	-0.07429692	0.0847694549	-0.0002283009	0.0283063919	0.0402453097	0.0219252369	0.0065267675	0.0336394615	-0.0365479425	0.0604058326	0.1220704712	0.0873109081	0.0341390567	-0.1142662772	-0.1467788943	0.0078148021	-0.0947960777	-0.1105979571	0.0814068523	-0.0068177453	0.0692060009	-0.0452358329	0.1771760357	-0.0551915694	0.0961220089	0.1106999468	0.0647681459	-0.0624976524	-0.0752731872	0.0485447727	0.0291918572	-0.0521921492	0.0676152521	-0.034995421	-0.108871781	0.0464738	0.0152379	0.00215981408644	0.00023219359641	-0.0178413	-0.02094127	0.0004385367892129	0.00031831198569	-0.0378187	0.0337899	0.0014302540696899	0.00114175734201	2.32045e-05	0.0005405675	5.384488202500001e-10	2.9221322205625e-07	0.00342721	0.0002089499999999	4.3660102499999944e-08	1.17457683841e-05	0.00147007	0.0003526799999999	2.1611058049e-06	1.2438318239999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
753.8379526947797	-9.391245953929229	88.19550056719211	568271.6589230569	759.9546539398034	-18.090345958471403	577531.0760447663	327.2606168971826	718.4023713032615	-10.353154384805862	516101.9670941492	107.18780571562483	716.637953783849	544.2075925469398	1.79857	49.198162	0.338300675	0.177726	-0.0457432365	-0.026759121	0.2220281734	-0.2114544211	-0.1007694778	0.0318762152	0.3404876466	-0.0767686733	0.1131979483	0.2484391139	-0.1749715925	0.1234424721	-0.0131379663	-0.0072390232	0.1985380343	-0.301808484	0.1075221165	0.0191135044	-0.1538795265	-0.1924164901	0.1137534671	-0.1705656415	0.1489085084	-0.1058230242	-0.1843583977	0.1304830231	-0.1958764828	0.0427113884	-0.0006981099	-0.1127026891	-0.0119636793	-0.0933775883	0.0173473401	-0.0966495644	-0.1462867946	0.1099818489	-0.1225875229	-0.0147844927	0.066433505	-0.0872570022	-0.0819780172	0.1184014006	-0.0623736201	-0.0359231269	0.0960443563	0.051686549	0.0385668971	0.0038960684	-0.0314001413	-0.0960157928	0.0003863378	-0.0016020134	0.087416093	-0.0770909642	-0.1173040044	0.0008907635	-0.1003464034	0.0141121816	-0.0648480583	-0.1134161656	0.2928643821	-0.0871892064	-0.1155248957	0.2382642308	-0.1395415633	0.0995356137	-0.1439514133	-0.0693839956	0.0643283355	0.1176804172	0.0258269224	0.0017277254	-0.2581712731	0.1173893707	-0.1260619015	0.0504450274	-0.1138623901	0.1326311683	0.0645742968	0.0472233844	-0.0676594411	-0.2111083212	0.0422095697	-0.037574977	0.1119711296	0.1007185069	-0.0282826171	0.0964885758	-0.0205052973	-0.1074569127	-0.0370510849	-0.0796752103	0.0512345113	-0.0331868095	0.0312391383	0.0418509189	-0.0390951703	-0.0952248567	-0.1010895109	-0.0906355345	0.2238187667	-0.1443381281	0.0656857936	-0.0394798359	-0.1109009027	0.0400741	-0.0063997	0.00160593349081	4.095616009000002e-05	0.134166	0.1520073	0.02310621925329	0.018000515556	0.0412613	0.07908	0.00170249487769	0.0062536464	0.000644609	0.0006214044999999	4.15520762881e-07	3.8614355262024994e-07	0.00392981	0.0005025999999999	2.5260675999999977e-07	1.5443406636099997e-05	0.000577801	-0.000892269	3.33853995601e-07	7.96143968361e-07	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.4576659844989	9.619713289719243	92.53888377640102	582867.6077504987	776.6923113191128	16.73765737930944	603250.9464622256	280.14917454715174	721.8182041261136	3.415832822852167	521021.5198078479	11.667913873674202	720.460936891842	537.7916245281697	2.127064	58.183815	1.3163868499999996	0.691378	0.2085881074	-0.0128221323	0.0448167202	0.18470071	0.1519691226	-0.3103826432	0.1485566833	0.0029033936	0.1667981189	0.0547228056	0.1517747338	0.1574253959	0.2023465783	-0.0130058406	0.0363530168	-0.2004819692	-0.2002796254	0.1082218416	-0.0009548763	-0.1227060167	0.0988283347	0.0093613314	-0.1003619	-0.0770061827	0.0343443999	-0.0920689284	0.0095175777	-0.0510482511	-0.0408549797	0.0382218359	0.0223703121	-0.0166825408	-0.0239763695	0.0298916871	0.0197521609	-0.121080882	-0.0318544592	0.0060774421	-0.0972238864	0.0133826325	0.0705142693	-0.081407351	-0.0207067446	-0.0079628723	-0.0243631978	0.1194957956	-0.0277938046	0.0093644822	0.084380766	0.0477165501	-0.1169978702	-0.0330440622	0.1277371329	0.0246258046	-0.0969038247	0.0244965552	0.0077994661	-0.1310627392	-0.0113671748	0.033113277	0.2169774777	0.285027883	-0.0857578231	0.0637738301	-0.0391351867	0.0882420441	0.0192278833	0.0929984525	0.1206114598	-0.0275410663	0.0622414389	0.0465971476	0.0445809875	0.0249512857	0.1586268064	0.009341814	0.0683903104	-0.1526405763	-0.1013429432	-0.003260232	-0.010960828	-0.0277408094	-0.0099659592	0.0252684673	-0.1585344461	-0.0150303193	-0.062834217	0.0032886984	0.0737249914	-0.1046418526	0.0299746498	0.0850910242	0.0508874652	0.0042873732	0.1267041029	0.105781622	-0.0874434479	0.051936361	-0.1108060988	-0.0597414541	0.0115542301	-0.2284096319	0.0637282764	-0.0438968002	-0.1125037874	-0.0410831	-0.0811572	0.0016878211056099	0.00658649111184	-0.257421	-0.391587	0.153340378569	0.066265571241	-0.468434	-0.5096953	0.219430412356	0.2597892988420899	0.00309567	0.002451061	9.5831727489e-06	6.007700025721e-06	0.0011836	-0.00274621	7.5416693640999986e-06	1.40090896e-06	-0.000903875	-0.001481676	8.16990015625e-07	2.195363768976e-06	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
766.0744305932071	2.616764608708195	6.847457017387752	586870.0332087065	772.8875910703341	-3.8047202487787217	597355.228430504	14.475896171466818	726.1078387392	4.289634613086378	527232.5934785121	18.40096511378872	723.521572361436	548.4368325471878	1.389359	38.004581	0.5697423500000001	0.269152	0.1041444648	-0.0080994626	-0.0022746592	0.0204442987	0.1322122077	-0.0480859544	-0.0030245762	-0.0183174721	-0.0711847267	-0.0422610409	0.12338168	0.065537132	-0.0183784958	-0.0986062178	-0.0653063478	0.0322103801	-0.0887342084	-0.0805043374	0.0729572717	0.0395582282	0.1768414406	0.0640852076	0.0403302316	-0.1527443197	0.0355947373	0.0822169908	0.0384228092	-0.0252190587	-0.0143349793	-0.1458762576	0.0038361588	0.0431074213	0.1991401999	0.0135183273	-0.1147903431	0.0501038641	0.0120024443	0.076194398	0.0331877758	0.0416674203	0.0949310379	-0.1500932751	0.0305619827	0.0541988964	2.093e-06	0.0546081418	0.0919065897	-0.0140104989	-0.0413127465	-0.1739588682	-0.0105279001	-0.149509166	-0.0340939886	-0.0149784769	0.0478974574	-0.0257169294	0.1261369312	-0.0359847845	0.0982889749	0.047881558	-0.0308488364	0.044241792	0.1492381336	-0.0415921513	0.0170159565	0.1102174216	-0.0330866536	0.0205947899	0.0338053666	0.2014330463	0.0138967979	-0.0434730329	0.114983894	-0.0114015477	0.087881693	0.272892956	0.0619939082	-0.021391902	0.0012771896	-0.0984783756	0.0143857334	-0.0935760581	-0.0829469407	-0.1408005802	0.2140291217	-0.0176152017	0.1525994595	-0.0323063177	-0.1394270237	0.1344250314	0.1984416197	-0.0373961417	0.0101462243	0.0064686348	0.0531732547	-0.036555237	-0.0136000561	0.0236404192	0.1615552187	0.0520697926	0.0203447538	-0.0827021701	0.0617435365	-0.0482387676	-0.1136742748	-0.119181	-0.0780979	0.0142041107609999	0.0060992819844099	-0.11853	0.138891	0.019290709881	0.0140493608999999	-0.307284	0.16115	0.094423456656	0.0259693225	0.00114993	-0.00194574	1.3223390049e-06	3.7859041476e-06	0.000298226	-0.000885374	7.83887119876e-07	8.893874707600001e-08	-0.00190483	-0.001000955	3.6283773289e-06	1.001910912025e-06	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.3264325403015	-0.7479980529055865	0.5595010871505486	585724.5483448647	779.488057876428	6.600466806093891	607601.6323719656	43.566162058347295	724.8159590481179	-1.2918796910821584	525358.1744908429	1.668953136230533	723.7858533283652	567.0269379377365	1.004048	27.464781	0.1145951299999999	0.0591697	0.0805978685	0.0816375254	-0.0280079234	-0.0239818936	0.0372992574	-0.0948942762	0.0027713076	-0.0717263903	-0.1131226255	-0.0335590135	0.08917883	0.0526618348	0.0582713014	-0.0545691414	-0.0395656465	-0.0250867967	-0.0734488974	-0.0839397204	0.0598150033	0.0520635127	0.127514831	0.0240365272	0.1306462113	-0.1125609371	0.1202719808	0.0775791386	0.0150822381	0.087359672	-0.0540351856	0.0264714987	0.0343570041	0.1052828815	0.0557167813	-0.0362714823	-0.027152419	0.006373793	0.0006264241	-0.1141886089	0.0760198892	-0.0464013867	-0.0983864397	0.0271984664	-0.0016968119	0.0208138127	-0.0459598858	-0.0604074742	0.0530121208	-0.0682213143	0.0982645568	-0.040471337	-0.0530153072	-0.1547159475	-0.0638288076	0.1368046073	0.1074364015	0.1430526257	0.125279708	0.1833980591	-0.1785591984	0.068336306	0.0138412203	0.0371155199	0.1093989185	-0.012918425	0.0106314111	0.0525681548	-0.0814513619	-0.0697543593	0.0182077096	0.1983961769	-0.0270321132	-0.0243320546	0.2528693555	0.048127728	0.0045068392	0.0686230801	0.0470149769	0.0241751925	0.1034581355	0.1369013368	-0.0017170414	-0.0197164276	-0.0280324116	-0.0312720739	0.1066706856	0.0804029835	0.0644367639	-0.0324536437	-0.0244893456	0.1312568009	-0.1377257728	-0.0828092349	-0.0009553739	-0.0769435006	0.050613908	0.0245751453	-0.0130584278	-0.019915388	-0.0940431614	-0.1089441283	-0.1115329743	0.0785728722	0.0597324219	-0.0524983198	-0.1144078661	-0.120688	-0.001507	0.014565593344	2.271049000000025e-06	-0.0959551	0.0225748999999999	0.0005096261100099	0.00920738121601	-0.256641	0.0506429999999999	0.065864602881	0.0025647134489999	0.00160944	0.00045951	2.5902971136e-06	2.111494401e-07	3.69214e-05	-0.0002613046	6.828009398116e-08	1.36318977796e-09	-0.00182824	7.658999999999986e-05	3.3424614976e-06	5.866028099999978e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
