global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35	motion_outlier36	motion_outlier37	motion_outlier38	motion_outlier39	motion_outlier40	motion_outlier41	motion_outlier42	motion_outlier43	motion_outlier44	motion_outlier45	motion_outlier46	motion_outlier47	motion_outlier48	motion_outlier49	motion_outlier50	motion_outlier51	motion_outlier52	motion_outlier53	motion_outlier54	motion_outlier55
655.1218752120527	-3.875763289415545	15.021541075581204	429184.6713813564	825.559199724841	-18.394307404864776	338.35054490466314	681547.99225032	639.387337989881	1.9070770728849311	3.636942961923357	408816.1679817863	646.6066531183855	528.1386630251144	2.350797	86.419281	2.99138085	1.79488	0.1037542427	-0.1531627833	-0.0573412015	0.178222019	-0.1542452004	0.2762445273	-0.0361979784	-0.0883810293	-0.0356359072	0.0043914626	-0.0926700196	-0.1040268648	0.1468719857	-0.1676426555	-0.1062008472	0.0642754857	-0.2324502253	-0.137418565	0.157400761	0.3246173836	-0.3093551147	-0.0208383171	-0.2857737381	-0.2087605981	0.0355058548	-0.0537497695	-0.1048272979	-0.0322010019	0.1667530571	-0.1846164903	0.0170787523	0.0602753745	-0.0157404226	-0.1544494775	-0.0324487078	-0.1143835303	-0.0764293522	-0.202967754	-0.0142059348	0.0876037139	0.1375061929	-0.1273692832	-0.1478530846	0.060662938	0.0755466983	-0.3191504287	-0.3302378109	-0.0866692842	0.4045527409	-0.1427894216	0.1479012538	0.1850790142	-0.1629731713	0.025353225	-0.1284262765	0.0785574968	-0.0071079182	-0.0882931893	0.0581343	-0.0283756	0.00080517467536	0.00337959683649	-0.0134659	-1.1251559	0.00018133046281	1.26597579930481	0.750409	-1.3808510000000005	1.9067494842010009	0.563113667281	-0.018039	0.0024109	0.000325405521	5.812438810000003e-06	-0.00564492	0.00274093	3.18651218064e-05	7.5126972649e-06	0.000324463	-0.003988137	1.05276238369e-07	1.5905236730769e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.3057876394529	6.183912427400173	38.24077290975431	437325.3447654372	826.3033548813484	0.7441551565073041	0.5537668969564103	682777.2342881715	643.6679274740915	4.280589484210509	18.323446332333592	414308.4008587923	650.4283723827642	539.0896171231069	1.426138	52.427261	0.8869185499999999	0.468105	0.0325196596	-0.2257647391	-0.0071467995	0.2079466285	-0.0760793974	0.1294730339	-0.101477037	-0.0436689676	-0.0287877267	0.0460061747	0.06006753	-0.1098283714	0.1338370495	-0.0929451025	-0.0228340623	0.2118224169	-0.197034455	-0.0833763941	-0.1765405344	0.3189844482	0.0687605465	-0.0003053689	0.0647677584	0.2698312978	0.1978855319	0.2086551471	-0.0769232404	-0.3078819936	-0.0458885187	0.0051710133	0.0666539249	0.0560694245	0.1835981804	0.0872841679	0.0470071995	-0.0189614766	0.0462702319	-0.2011170542	0.0151740804	-0.0277700909	0.0608043611	-0.1537941059	-0.165722116	0.0685958886	0.0419892711	-0.393472466	0.0482865866	-0.1850574727	-0.2381518659	0.1164514489	0.0161267073	-0.0697999847	-0.206736343	-0.1981429025	0.160672905	0.0768132552	-0.0118330366	-0.092661062	0.0327809	-0.0253533999999999	0.0006427948915599	0.00107458740481	0.0284503	0.0419162	0.00080941957009	0.00175696782244	0.413646	-0.336763	0.1134093181689999	0.171103013316	-0.0129168	0.0051221999999999	0.00016684372224	2.6236932839999986e-05	-0.00240832	0.0032366	5.8000052224e-06	1.0475579560000005e-05	-0.000974456	-0.001298919	9.49564495936e-07	1.687190568561e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
656.7517238351014	-4.554063804351472	20.7394971341042	431322.8267603773	814.7211179800363	-11.582236901312058	134.14821163811473	663770.5000826402	638.4935197822127	-5.174407691878741	26.774494961773883	407673.97480387887	643.2498450953343	505.3627030587796	1.467092	53.932808	1.112252	0.677725	-0.0229318049	-0.1118464878	0.0268853084	0.0216267081	-0.0541005846	0.0884891432	-0.1740506406	-0.0295196026	-0.123419638	-0.1114441574	-0.0317394236	0.0108805991	0.118678919	-0.045590554	-0.0752083817	-0.1000062425	-0.0113490471	-0.2290064339	0.1214937349	0.2608951246	-0.0412618287	-0.1595504364	-0.0478451841	0.0941147288	-0.1803569335	0.0068430045	-0.0501153874	-0.0490495802	0.1263532757	0.0188119019	0.2921509528	-0.2154544363	-0.0477258817	0.1343578939	-0.1253610116	0.0363122957	0.0099104183	-0.0939662177	-0.1227489274	-0.0142008852	0.0306685674	-0.0291020164	0.0575985308	0.0360915908	0.1696566095	-0.0806157823	-0.3655436144	-0.1386972161	0.1505577487	0.0149945582	-0.0586660282	-0.0740421612	0.03024128	-0.0240383789	0.3398741629	0.0750362016	-0.0165379384	-0.0966728009	0.0823968	0.0496159	0.00246173753281	0.00678923265024	-0.475386	-0.5038363	0.2259918489959999	0.25385101719769	-0.0277921	-0.4414381	0.19486759613161	0.00077240082241	-0.0133426	-0.0004257999999999	0.00017802497476	1.8130563999999893e-07	-0.00351014	-0.00110182	1.23210828196e-05	1.2140073124000007e-06	-0.00179407	-0.000819614	3.2186871649000003e-06	6.717671089960002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
657.942433529392	1.1907096942906037	1.417789576077623	432888.2458385784	829.2128267726123	14.491708792575992	210.0096237288243	687593.9120842263	633.2415705512354	-5.251949230977289	27.582970724762934	400994.8866741953	640.4091629804898	522.391278967298	1.808377	66.479019	2.83455873	1.49549	0.1785636134	0.0698398646	0.0417439044	-0.0959779808	-0.0850652763	-0.1503880401	0.1278281929	-0.014470938	0.1109495868	0.0491576528	-0.1585401609	0.119333427	-0.1218384849	0.0405179795	-0.0494098471	-0.062818798	0.0300869146	0.0152505016	0.1608188698	0.1051811788	-0.0601795781	-0.0206906656	0.1591845573	0.1810513805	-0.1407403653	-0.076937864	0.05212188	0.008240194	0.1379064352	0.0870202021	0.0745163682	0.0068998138	0.1268266	0.0463563616	0.0736409622	0.0997725207	-0.1855966893	0.1648178529	-0.0212589671	0.0499319865	0.0333501446	0.192967215	-0.065342343	0.0483433765	0.0540303781	0.0803464369	-0.0297793588	-0.163096669	0.0968780652	0.1272495307	-0.0499594988	-0.127650029	-0.076141823	0.1278832129	0.2312221272	0.0732270951	-0.0212145853	-0.1003129872	0.0795108999999999	-0.0028859000000001	8.328418810000622e-06	0.0063219832188099	-1.18255	-0.707164	1.3984245025	0.500080922896	-1.15091	-1.1231179	1.26139381730041	1.3245938281000005	0.000608162	0.013950762	3.69861018244e-07	0.0001946237603806	-0.0077278499999999	-0.0042177099999999	5.971966562249845e-05	1.7789077644099153e-05	6.52766e-05	0.0018593466	4.261034507560001e-09	3.45716977893156e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
661.1265537340362	3.1841202046441595	10.138621477623165	437088.3200522434	813.3191198534893	-15.89370691912302	252.6099196309789	661487.9907192545	639.394840096723	6.153269545487547	37.86272609942452	408825.761542314	644.4029173416639	514.7710753016687	1.11823	41.108028	0.63996963	0.369828	0.2190906289	0.0239704521	-0.0276480507	-0.0329833976	-0.1983137771	-0.131046683	0.0586034161	-0.0477902388	-0.063485581	-0.0901282816	-0.0750098725	-0.0243540362	-0.234671272	0.0398376082	0.0338323414	0.029758488	-0.0650173051	0.0574856251	-0.0508533231	-0.0324419936	-0.1160838329	-0.0547558445	-0.0701795271	-0.0177628104	-0.0426210825	0.1090473103	-0.091675954	0.0744607833	-0.0514284322	-0.0743761432	0.2119159235	0.0064465631	0.0542475587	-0.0438351107	0.0220733335	0.1125535912	-0.1281295016	0.1468240458	0.1121345793	-0.0025277839	-0.0818698955	-0.0010438647	-0.0028638743	0.0231704371	-0.0411262474	-0.1437127044	-0.03126727	0.1873220994	0.0659701219	-0.1063574993	-0.0196072897	-0.0728081327	-0.1174745519	-0.072174267	0.0653049025	0.0713867084	-0.0258549876	-0.1035676303	0.11286	0.0333491000000001	0.00111216247081	0.0127373796	-0.968686	0.2138639999999999	0.938352566596	0.0457378104959999	-1.28702	-0.1361099999999999	0.0185259320999999	1.6564204804000002	0.00519189	0.004583728	2.69557217721e-05	2.1010562377984005e-05	-0.00819598	-0.0004681300000001	6.71740881604e-05	2.19145696900094e-07	-1.5796e-05	-8.10726e-05	2.4951361599999997e-10	6.57276647076e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.5421380956625	1.4155843616263155	2.003879084880983	438962.0847523719	831.8558500314061	18.536730177916866	343.6103656888938	691984.1552314733	637.2753318245635	-2.1195082721594645	4.492315315752398	406119.8485521075	644.338362944724	528.9021851809855	0.956401	35.158924	0.24242725	0.130529	0.2004286154	0.0019902616	0.0550510639	-0.0420796524	-0.1262246102	-0.1659797108	0.0981633929	-0.0421394842	0.1027268296	0.0003475401	-0.1117422846	0.0291761939	-0.2317459042	0.016752055	-0.0760042895	0.0536915108	-0.067101813	0.0760797419	0.0575304299	0.0095110783	-0.0013233851	-0.0333848812	0.0531111258	0.0712706402	0.0406237936	-0.0352476839	0.0616331146	0.0059811866	-0.0429367135	0.040491501	0.0056364844	0.2073724211	0.127410886	-0.0116142641	-0.019039539	0.1501182908	-0.1563941407	0.1547913075	0.0457409821	-0.1187787409	-0.0117774646	-0.0565279747	-0.0955980942	0.0463749111	-0.0844889296	0.0235297168	-0.0272186006	0.0518219062	-0.0201577127	0.0368155788	0.0418538086	0.0761526682	-0.033802255	0.0757750231	0.098666945	0.0695158277	-0.030451217	-0.1064242213	0.0976707	-0.0151893	0.00023071483449	0.00953956563849	-0.980832	-0.0121459999999999	0.962031412224	0.0001475253159999	-1.3943	-0.10728	0.0115089984	1.9440724900000004	0.00630493	0.00111304	3.97521423049e-05	1.2388580416e-06	-0.00903161	-0.00083563	8.156997919210001e-05	6.982774969000006e-07	0.000191773	0.000207569	3.6776883529000006e-08	4.3084889761e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.2340047109205	-0.30813338474195	0.0949461827925306	438553.8769954635	836.3448502657881	4.489000234381933	20.15112310428105	699472.7085661035	638.862309121322	1.586977296758505	2.518496940426932	408145.0500158277	645.815341155897	542.877607836523	1.049556	38.583481	0.9130194	0.467423	0.146017342	0.1025587599	0.0237856864	0.0126439769	-0.0567918044	-0.1382843638	0.0689249615	-0.034468957	0.067238163	0.0440050322	-0.0592775433	0.0242431564	-0.1745277415	0.013386637	-0.0035538718	-0.0496261359	-0.0715759994	0.0833163963	-0.0728963263	0.0069115929	-0.0688622659	-0.1345487451	-0.0216161443	0.0616605193	0.0571165675	0.1054588458	0.1302255153	0.1164415597	0.0745205799	0.0148419491	0.1204967093	0.0166971689	0.118488846	-0.119921302	0.0149134497	-0.0033202734	-0.0902535101	0.1327393311	0.0361024702	-0.0880522086	-0.0421846161	-0.0750861118	0.0163309592	0.0676960349	-0.0989508936	-0.0248033002	0.0274062241	0.055017307	0.1090413003	0.092368986	0.1002383724	0.158781092	0.0343594494	-0.1339162237	0.0641091822	0.0676152521	-0.034995421	-0.108871781	0.132549	0.0348783	0.00121649581089	0.017569237401	-0.755077	0.225755	0.570141275929	0.050965320025	-1.14719	0.2471100000000001	0.0610633521	1.3160448960999998	-0.00046404	-0.00676897	2.1533312160000003e-07	4.58189548609e-05	-0.0078540699999999	0.0011775400000001	6.168641556489844e-05	1.3866004516002355e-06	0.000350785	0.000159012	1.23050116225e-07	2.5284816144e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
662.8279503147791	0.5939456038585149	0.3527713803428559	439340.8917184912	840.5086850516839	4.163834785895801	17.337520124235933	706454.8496473107	640.5787793057455	1.7164701844234287	2.9462698940145997	410341.17249683896	648.0663948313658	542.5238818911739	0.9656340000000002	35.498341	0.6461280999999999	0.346511	0.1045485181	0.1333908574	0.1193572035	-0.0186226566	0.0106200414	-0.1065360413	0.0768533926	0.1087803116	0.1386337976	0.0981726151	-0.0012701823	0.0332733492	-0.1557518286	0.0263261182	-0.0167809753	-0.0616212798	-0.01875013	0.0742294797	-0.0330106102	0.0576079719	0.0369642432	-0.0683147569	0.0233567615	0.1362860761	-0.0922034936	0.0140730329	0.1465946102	-0.1129723734	-0.0608534477	-0.0732539069	0.0617880369	0.0397231007	-0.0934825914	-0.1291169506	0.0553053722	-0.0394594011	-0.0319456869	0.13801295	0.0352381864	-0.1000987724	-0.0136673632	-0.0374091134	-0.0055594303	0.0014250623	-0.1120167445	0.0196217968	-0.006942751	-0.0879486698	0.0930162948	0.2194150465	0.1035555647	-0.0002441919	0.0801422794	-0.1975716777	-0.0861986123	0.0656857936	-0.0394798359	-0.1109009027	0.146054	0.0135049999999999	0.0001823850249999	0.0213317709159999	-0.677428	0.0776489999999999	0.458908695184	0.0060293672009999	-0.97672	0.1704699999999999	0.0290600208999999	0.9539819584	-0.00582122	-0.00535718	3.38866022884e-05	2.869937755240001e-05	-0.00553606	0.0023180099999999	3.06479603236e-05	5.3731703600995405e-06	0.000335893	-1.489200000000002e-05	1.1282410744900001e-07	2.2177166400000055e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
660.2033485765164	-2.6246017382626405	6.888534284491274	435868.4614716452	831.9886144248004	-8.520070626883467	72.59160348708242	692205.0545324992	637.0975645102626	-3.481214795482856	12.118856452288744	405893.3067049082	643.4704351601249	511.1267678905724	1.048373	38.539967	0.3310096500000001	0.20313	0.1297053211	0.163493207	-0.0412916875	-0.0681230444	-0.0467491536	-0.1175587941	0.1109768409	-0.0210495011	-0.0866335892	-0.0398238084	-0.0605271965	0.0873695917	-0.1454162481	0.012533472	0.0508763698	0.0134610274	0.0451494049	0.1018537677	0.0471475669	0.0423705553	0.0109738437	-0.136797118	-0.0508487739	0.0362459281	0.0162031202	0.1132450141	-0.0242733583	0.0916769697	-0.0313313287	-0.0829148663	0.022205128	-0.0745467123	0.0490876009	0.0017866864	-0.0706390229	0.0707422739	-0.0708707259	0.1703960735	0.0088757869	0.0326375262	-0.0369881951	-0.0346464854	0.0196603073	-0.0177582004	-0.1006180001	0.0523060678	-0.0934102231	0.0253973537	0.0211601249	0.016008276	0.0248768503	-0.0024884183	-0.0636484358	-0.0983802738	0.077452127	0.0637282764	-0.0438968002	-0.1125037874	0.18025	0.034196	0.001169366416	0.0324900625	-0.867867	-0.190439	0.7531931296890001	0.036267012721	-1.01601	-0.03929	0.0015437041	1.0322763201000005	-0.00550146	0.00031976	3.02660621316e-05	1.0224645760000033e-07	-0.00648866	-0.0009526	4.21027085956e-05	9.074467600000008e-07	0.00026656	-6.933299999999998e-05	7.10542336e-08	4.807064888999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
665.3828740727864	5.179525496270003	26.82748436651102	442734.3691093616	841.6770423750753	9.6884279502749	93.86563614766789	708420.2436612543	641.2132262543328	4.115661744070167	16.938671591602684	411154.40152349015	647.6291939411998	539.5536128577951	1.080967	39.738171	0.8336022150000003	0.426688	0.0204967932	0.0981913839	0.101345125	-0.0001144418	0.0419657654	-0.0931424701	0.020114126	0.0119023723	-0.0068896213	0.1201575113	0.0230686833	0.0092841908	-0.0830599881	0.0345053075	-0.0327004549	0.007108273	0.0518811352	0.022265859	-0.0741211224	0.034865322	-0.0087158472	-0.070365854	0.0497223764	0.1542618226	-0.0945948771	0.1019473538	0.113260646	-0.1134207109	-0.0250783138	-0.0577489304	-0.0064854963	-0.1342535581	-0.0400923574	-0.0144046224	-0.0286677436	-0.1551111419	0.0079867146	0.0951053855	0.0162606408	-0.1015059983	-0.025527022	-0.0399523716	0.0043117256	-0.083522958	-0.0766892709	0.0205754904	0.003356622	-0.052975529	0.038073211	0.1834891792	0.028217828	-0.0930370324	0.0758502053	-0.1258010502	-0.0148787094	0.0617435365	-0.0482387676	-0.1136742748	0.159357	-0.0208929999999999	0.0004365174489999	0.025394653449	-0.52931	0.3385570000000001	0.2801690760999999	0.114620842249	-0.807114	0.208896	0.043637538816	0.651433008996	-0.00873403	-0.00323257	7.62832800409e-05	1.0449508804900005e-05	-0.00465957	0.00182909	2.17115925849e-05	3.345570228100001e-06	2.30957e-05	-0.0002434643	5.3341135849e-10	5.927486537449e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
664.1830048171472	-1.1998692556392143	1.4396862306282023	441139.0638879346	832.0507040083161	-9.626338366759228	92.66639035134072	692308.3740407344	638.6094910860044	-2.6037351683283987	6.779436826790115	407822.0821051255	644.4952027075861	517.2010119742807	0.960998	35.327934	0.667635085	0.425081	0.0933504874	0.1570116	-0.0021889967	-0.091876926	-0.0142116167	-0.1243032606	0.0505450193	0.0152879465	-0.069940829	-0.0417960575	-0.0261733661	0.0815537269	-0.1349365245	0.0102929097	0.0757338563	-0.0116131925	0.0582079743	0.0659258096	0.0397695129	0.0377901529	0.1102388459	-0.0374922465	0.0686272442	0.0228842269	-0.0897388572	0.0709507958	-0.0829074434	0.0401685801	0.0045243934	-0.0216936811	-0.0226672181	-0.0897834235	-0.0333059997	-0.0238777988	-0.0350241374	0.064879902	-0.0314623125	0.1511695539	-0.0033866667	0.0048970608	-0.0431098975	-0.0130029768	0.046149461	-0.0303197292	-0.0877562497	0.0631142098	-0.0863206177	-0.0241320074	-0.0694901162	0.0088113043	-0.0996456056	-0.0694318537	-0.0698146109	-0.0981811735	0.0822032764	0.0597324219	-0.0524983198	-0.1144078661	0.210838	0.051481	0.002650293361	0.044452662244	-0.924348	-0.395038	0.8544192251039999	0.156055021444	-0.955553	-0.148439	0.0220341367209999	0.913081535809	-0.00825588	0.00047815	6.81595545744e-05	2.286274225000001e-07	-0.00529587	-0.0006363	2.8046239056900003e-05	4.048776900000003e-07	-0.000315996	-0.0003390917	9.9853472016e-08	1.1498318100889e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
668.719510802186	4.536505985038843	20.57988655229325	447185.78412751504	842.07119624969	10.020492241373972	100.41026475943598	709083.899553384	641.8747756758594	3.265284589855014	10.662083452744628	412003.2276489348	647.7678281682913	547.1968889958403	1.027768	37.782501	0.7655734255	0.447338	0.0041674778	0.0813683555	0.1038381531	0.0025591301	0.0490601004	-0.0902269276	0.0127860395	-0.0958883691	-0.0077454865	0.1096028446	0.0410753659	0.0105347655	-0.0650502366	0.0255887294	-0.04099665	0.0612727587	0.1292470727	0.067415504	-0.0800956198	-0.0138055798	-0.0189437597	0.0093849271	0.0310161958	0.0594411114	-0.0482246188	-0.0326220597	0.0007958718	-0.1174525705	0.0258330958	-0.0095768448	0.0660148627	-0.0921984741	0.0064220028	-0.0034573872	-0.1119735452	-0.1099362995	0.0300469718	0.0808230349	0.0092979844	-0.0740529726	-0.0236320144	-0.0256136066	0.0142253789	-0.1468531704	-0.0699544862	0.0285794399	0.062391621	-0.0172452218	0.0269074006	0.0244916158	-0.0435506872	-0.022332381	0.032700326	0.0330525419	0.0639301098	0.0576957916	-0.0566681795	-0.1147017419	0.251294	0.040456	0.001636687936	0.063148674436	-0.524384	0.399964	0.2749785794559999	0.1599712012959999	-0.759712	0.1958409999999999	0.0383536972809999	0.577162322944	-0.00957286	-0.00131698	9.16396485796e-05	1.7344363204000017e-06	-0.00434159	0.00095428	1.88494037281e-05	9.106503184e-07	-1.00749e-06	0.0003149885099999	1.0150361001e-12	9.921776143202009e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
