global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00
753.0511848793592	0.9757653922960116	567086.0870482068	0.9521181008025896	798.1669245056352	-8.943242041371377	79.98157821055247	637070.4393747844	711.240858133703	0.8722163778711547	505863.5582787662	0.760761409826677	712.1351077093601	559.2568024615017	1.17774	28.027288	0.1951874449999999	0.0942394	-0.0956148265	0.1228840423	-0.022250019	0.0555823783	-0.0482816979	0.1031344857	-0.0874006896	-0.0329757075	0.0327772835	-0.0889808001	-0.0419044327	0.0909755144	-0.1312867493	-0.0737676014	-0.0125295664	-0.0710789085	0.0562306011	-0.0819453056	-0.0508887738	-0.0829223746	-0.1273545508	-0.0209067342	-0.0155313802	-0.0802899481	0.0563280062	0.0378622442	-0.0688704373	-0.1806536898	-0.0479727571	0.0135946731	0.0912782487	-0.050984158	0.0945758992	-0.0849843392	-0.115214339	0.0067930472	-0.044715144	0.0745837643	0.0852560517	0.0296879759	0.0440138561	0.0171852739	-0.0725117772	0.0476731297	0.1528517505	-0.1075989125	0.0979409119	-0.0169253598	0.0321425598	0.0199154342	-0.0146204473	0.0037175652	0.1105710851	0.0732253421	-0.0943485433	0.0087311482	0.0380230126	0.0805327374	-0.1064314683	-0.0139479353	0.0668287943	-0.1040502269	0.0604190556	-0.0410718365	0.1148006852	0.086849751	-0.0964169223	0.1991397696	0.033220526	-0.1470765403	0.034893399	0.1130823744	-0.043107708	-0.0531243576	-0.0591573198	-0.1451607404	-0.0153309442	0.0867869052	-0.0135260204	0.1163335142	0.0003504126	-0.0459939311	0.1127975485	-0.0333572023	-0.0019170659	-0.025396779	-0.1760609008	0.0758834785	-0.0811778187	-0.0157087981	0.0175294325	-0.1267795695	0.0424612517	0.0535511758	0.0748112299	0.1529475091	-0.0998763875	0.0207360931	0.1024369708	0.0648427249	-0.0313717677	0.0569232672	0.0027004337	0.068275533	-0.1007571875	0.1542989976	0.0061978525	0.0566624317	-0.0303987637	-0.02834449	-0.0590942339	0.107321274	0.0701613417	0.0083101873	-0.0227328549	-0.0599775399	-0.1151062699	0.0768132552	-0.0118330366	-0.092661062	-0.0266079	-0.0091592999999999	0.00070798034241	8.389277648999997e-05	0.06669	0.0082259999999999	0.0044475561	6.766707599999995e-05	-0.0691019	-0.0817103999999999	0.0047750725836099	0.0066765894681599	6.12751e-05	-0.0011334849	1.28478801852801e-06	3.754637880010001e-09	-0.000269577	-0.000615304	3.78599012416e-07	7.267175892900002e-08	0.000551435	0.0001730459999999	3.04080559225e-07	2.9944918115999986e-08	0.0
755.5265082476104	2.475323368251225	570820.3046648265	6.127225777410588	805.1486354861332	6.981710980498065	48.74428821520725	648264.3252251822	712.0058162703006	0.7649581365975564	506952.282402737	0.5851609507468057	712.5094790926935	576.3782647218569	1.095528	26.070841	0.2011728	0.0962778	-0.0367235657	0.086730574	0.0912574471	0.0184841024	-0.0878385209	0.0490656019	0.109965409	-0.0354309359	0.0707560671	-0.0001315976	-0.0165665845	0.048620683	-0.1117286351	0.098515895	-0.0731400166	-0.0518546045	0.1351091243	0.0443967506	-0.0156846322	0.0806933379	-0.0344894662	0.0088667804	-0.0338259604	0.1275309769	0.0600367492	0.0435317773	-0.0417167375	0.0409897158	0.0177395691	-0.0840305106	-0.0579667883	-0.0195533765	0.0026125429	-0.0914637379	0.0632480543	-0.1072216198	0.0032178253	-0.010406477	0.0330831292	-0.0243290944	0.0293977501	-0.0034419787	-0.0205787201	0.1844373282	0.1098285804	0.0801311775	-0.0443591774	0.0296637185	0.0834835226	0.1426254537	-0.0008585815	0.0124506459	-0.0904588883	0.146105492	0.0806687856	0.0165534069	-0.1372967714	-0.1225638182	-0.0093711987	0.1763605415	0.0986950818	-0.0668978043	-0.1115635695	-0.0217595973	0.0317161524	-0.0381304796	0.0180816478	-0.0833579703	0.0879219481	0.0427355892	-0.0129610827	0.1292996836	-0.0370565859	-0.0269359529	0.041136373	-0.0402624398	-0.0492520156	0.051427533	-0.16228847	-0.0249884987	0.0082490977	0.0536315275	-0.0922101807	0.0572619774	0.0088875976	0.0005396817	0.0099560966	-0.0593185329	-0.1358834134	0.009837945	-0.0323128999	0.1107136557	-0.0255317149	-0.0832503264	0.06882749	0.065838912	-0.0556801506	-0.007774006	0.019899753	-0.0231716685	-0.0555056198	0.0184409966	-0.0732614004	-0.0275454374	-0.0521098849	-0.0273810805	-0.0506960268	0.2056178055	-0.1361338892	-0.0728071009	-0.0705582006	-0.1215178707	0.1070832235	-0.0197151626	-0.0532089687	0.0313890734	-0.0533854535	0.0750362016	-0.0165379384	-0.0966728009	-0.0125995	0.0140084	0.00015874740025	0.00019623527056	0.0923874	0.0256973999999999	0.00853543167876	0.0006603563667599	0.0140572	0.0831591	0.00019760487184	0.00691543591281	0.00120064	0.0011393649	1.29815237535201e-06	1.4415364096e-06	4.70591e-05	0.0003166361	1.0025841982321001e-07	2.2145588928099996e-09	0.000441278	-0.0001101569999999	1.94726273284e-07	1.2134564648999988e-08	0.0
758.6960763103933	3.1695680627829006	575619.7362087861	10.046161704613349	805.4605371789664	0.311901692833203	0.0972826659922177	648766.6769526291	714.473831899265	2.468015628964394	510472.8564688192	6.091101144812517	715.3417741260009	588.5707866039218	1.099638	26.168659	0.302526055	0.144726	0.0354059174	0.1350980195	-0.0454019599	0.0352388844	-0.1413300463	-0.0040758942	-0.0311760521	-0.0781500488	0.0387708983	-0.096149708	-0.0485730025	-0.0268905775	-0.1264923557	-0.0380494024	-0.0816555392	0.0557514564	-0.0211688179	-0.0896199775	0.1063952505	-0.0643422426	-0.0340914408	-0.0747497551	-0.0007763834	0.078466128	0.0009992569	-0.0925949472	-0.0432865263	-0.0782880806	0.0930468043	0.0579207478	-0.0752167199	0.0333073141	0.0086308355	0.0326429578	0.101982267	-0.0639632191	-0.0659468768	-0.0482746371	-0.0460091793	0.0788303426	0.0155721374	0.0522009813	0.1295417739	0.0706074433	0.0515705249	-0.0351087667	-0.0474577655	-0.0015058466	-0.0482516914	-0.0370674929	-0.0259005994	-0.1241076845	-0.14143441	0.0980110568	0.026762466	0.0067279307	0.0418204945	0.1110450159	-0.0711045092	0.0909868408	-0.1983897778	-0.0750062696	-0.0047545439	-0.0451227012	0.0667672049	0.1276953834	-0.1022106648	-0.0672723087	-0.079304662	0.002700282	0.0740802843	0.0621228792	-0.0600092886	-0.0743967804	-0.006471778	0.0158034439	-0.0276455364	0.0677279058	-0.0655041276	0.0465427481	-0.0446637277	-0.0023143983	-0.0289767771	0.0162099799	0.1590903722	-0.0325555423	0.0615636811	0.119895694	0.0908152248	0.1315553399	0.1008531281	0.0357645285	0.0195387068	-0.0484152401	0.0471261173	-0.0589390513	-0.1262489457	-0.0067643026	0.0095564185	-0.0428635664	-0.0203267104	-0.0660698097	-0.0998888784	0.0802517853	0.0272072939	0.1398933602	0.0068031298	0.0363219197	0.1115764256	-0.0243652674	0.0943331889	-0.0880045157	-0.0948791326	-0.0698737961	-0.0501298296	-0.1738403099	-0.0490261745	0.0732270951	-0.0212145853	-0.1003129872	-0.0125618	3.7699999999999886e-05	0.0001577988192399	1.4212899999999915e-09	0.0241154	-0.068272	0.00058155251716	0.004661065984	-0.090062	-0.1041192	0.008111163844	0.01084080780864	-0.0006538	-0.00185444	3.4389477136e-06	4.2745444000000004e-07	-0.00022788	-0.0002749391	7.559150870881e-08	5.19292944e-08	0.000913842	0.0004725639999999	8.35107200964e-07	2.2331673409600002e-07	0.0
758.0202339727955	-0.6758423375978282	574594.6751121717	0.4567628652896968	807.9902467613925	2.529709582426108	6.399430571418472	652848.238861536	715.3639381016776	0.8901062024126531	511745.56393634086	0.7922890515734751	716.3740480248623	603.5811115033935	1.070525	25.475834	0.14466036	0.0644023	0.0922128866	0.0939510899	0.0175378057	-0.0010359367	-0.0156847251	-0.068490295	0.0481654699	-0.1020935641	0.0448851429	-0.0943961588	-0.1076782484	0.0206158198	0.0002512451	0.0563584351	-0.0449954144	-0.0322515767	0.2194862366	-0.0430930626	0.1691272892	0.0195692045	0.0941752649	0.1099278233	-0.0796604264	0.1038509385	0.0625975383	0.1888784573	-0.0220175652	-0.0492629405	0.0465128185	-0.024097611	-0.0178618768	-0.1358799499	-0.0130495941	0.03248267	0.0100789322	0.0117534384	0.0807429463	-0.0488481302	0.1154925504	0.0189322765	0.0316589313	0.0656599371	-0.0815156712	-0.0913118936	0.0046762792	0.0929670858	0.0712777756	0.0574750885	0.0277269975	-0.0925915115	0.1199066518	0.0812783647	0.0019576991	-0.059837065	0.0290201252	0.0980668952	0.0790832816	0.0808489647	-0.0060493186	-0.0215020047	-0.0827843272	-0.0635956338	0.0021403062	-0.0929247568	0.0907563554	0.0499375327	-0.0140153954	0.0642773371	-0.0971055278	0.1138641188	0.0477028518	0.0774557153	0.0510463033	-0.080904341	0.1383836017	-0.0581550771	0.0428239666	0.1074483828	-0.0868786359	0.0020175596	-0.1541039151	0.0802988064	0.0018773719	-0.083412948	-0.0301727452	0.0213131979	-0.0556180367	-0.0073411467	-0.0065813203	-0.0787551074	-0.114271753	0.0426913801	0.0138012551	0.0645107068	0.225431908	-0.0834141456	0.005464677	-0.0633802843	0.0672306929	0.0349247228	0.0306277552	-0.0224706752	-0.0805541184	-0.0028605614	-0.0060655433	-0.1676526672	0.0506303566	-0.07124068	0.1203014379	0.1009935603	-0.0043877743	0.1574602642	0.0631433488	-0.009146417	-0.0212071852	-0.0206373466	-0.1338461424	0.0713867084	-0.0258549876	-0.1035676303	-0.0349458	-0.022384	0.00122120893764	0.000501043456	0.0619312	0.0378158	0.00383547353344	0.0014300347296399	-0.0692856	0.0207764	0.00480049436736	0.00043165879696	1.70572e-05	0.0006708571999999	4.500493827918399e-07	2.9094807184e-10	-0.000277748	-4.986800000000003e-05	2.486817424000003e-09	7.714395150400002e-08	0.000360884	-0.000552958	1.30237261456e-07	3.05762549764e-07	0.0
756.5617278905323	-1.4585060822631704	572385.6481087079	2.1272399919986618	804.3800924669723	-3.6101542944202265	13.033214029520805	647027.333157175	714.7005349840938	-0.6634031175838118	510796.8547065499	0.4401036964199207	716.1271749773091	589.9974968209957	1.095158	26.062044	0.128362745	0.0647851	0.0478604005	0.059486836	-0.0156741642	0.1106146279	-0.0986631521	-0.0022323573	-0.05480111	-0.0400650101	0.0136611938	-0.0754889115	-0.0734638097	0.0609270085	0.0971296778	0.0984502339	-0.0393819123	0.07977151	-0.0394258388	-0.0408102532	0.1307602259	0.0290237314	0.1582106085	0.0628189715	-0.0434345953	0.0533889264	-0.0151433878	0.155348371	-0.1566392658	0.0771389495	0.1491551513	-0.0424764688	0.0686926059	0.0422911021	0.1566047486	-0.2120664484	0.086721691	-0.0841675496	-0.0584237521	-0.0701268073	-0.053744094	-0.0693649098	-0.0395952565	0.0060552626	0.1438729121	-0.1043392449	-0.1046988313	0.0266556097	0.0773433133	-0.0534341124	-0.1022652643	-0.0856813686	-0.0468756531	-0.0384338567	-0.0501564133	-0.0910440533	0.1590235295	-0.0031215749	0.0120635257	0.0177416043	-0.179458211	-0.0180793179	-0.1912673959	-0.0517804101	0.0170429644	-0.0736729547	0.0505260812	0.056384741	-0.0035092258	0.0384185095	-0.1188144523	0.0395534468	0.0327701451	-0.0103317351	0.1137174176	-0.0780955262	0.1668875954	0.0323284194	-0.0308306531	0.0874502037	-0.000897325	-0.0057642567	-0.0382741428	0.1054121405	-0.1714944482	-0.003197146	-0.0986131061	0.0054397519	-0.1698620022	-0.0341206805	0.0906536518	0.2177904645	0.1400477276	0.0203465268	0.0115083402	0.1005618385	0.098055851	0.0022721638	0.0049024726	-0.2108620988	0.0321214371	0.0389175615	-0.1233055172	-0.0427443448	-0.105342873	-0.0845158007	0.0465300287	0.0195562152	0.1013022701	-0.1241026271	0.1355802426	0.0272775941	-0.0630291594	-0.0493792638	0.0514313096	-0.0777057817	-1.27892e-05	0.0317490149	0.0809525713	0.0695158277	-0.030451217	-0.1064242213	-0.0641243	-0.0291784999999999	0.0041119258504899	0.0008513848622499	0.0619015	-2.970000000000056e-05	0.0038317957022499	8.820900000000331e-10	-0.0390499	0.0302357	0.0015248946900099	0.00091419755449	-0.000360653	-0.0003777102	1.4266499518404006e-07	1.30070586409e-07	-0.000856633	-0.0005788849999999	3.351078432249999e-07	7.33820096689e-07	-6.08977e-05	-0.0004217817	3.70852986529e-09	1.7789980245489e-07	0.0
756.9567961888763	0.3950682983439719	572983.591296528	0.1560789603564016	805.1466232171472	0.7665307501748657	0.5875693909636424	648261.0848779748	713.7856251452491	-0.9149098388446646	509489.9186639941	0.8370600132147701	715.5929588008745	590.4596730741605	1.105118	26.299063	0.18799436	0.10019	0.0678843955	-0.0696881984	-0.0533430074	0.0106606324	-0.0826466904	-0.0874613912	0.0004385939	0.0606519909	-0.1244246831	0.0309539613	-0.0177954014	-0.055134939	-0.0457118639	0.0592663516	-0.0934829567	-0.1257104199	-0.0493342935	0.1118641558	0.0975834434	0.0171525348	0.1800418908	-0.029321254	-0.0226345148	0.0489257094	-0.1619594964	-0.0682300203	0.0409403463	0.0273806273	-0.0402213727	0.0281665358	0.0933016409	-0.1173924542	0.0535671284	0.0018827481	0.0081731826	-0.0947188962	-0.0351059849	0.0128322608	-0.027908139	0.0107860846	0.0696102814	-0.066311213	-0.0083777849	-0.0013310325	-0.0131253047	0.051616267	-0.0403271972	-0.0629176555	0.0242368398	-0.1206314224	-0.0527962267	-0.064635942	0.2066886176	0.0241861205	-0.0932124218	-0.1377037619	-0.1409199276	-0.0335639972	-0.0543067177	-0.0633986454	0.048861558	0.1220233796	-0.0202889527	0.0409286848	0.0139581359	-0.0105900222	-0.0014912535	-0.0046302341	-0.0898439395	0.0952405742	-0.0054519998	-0.1304927673	0.0475770251	-0.0617875065	-0.0328182486	0.1621275735	-0.0048377432	0.0256236443	0.0571867356	0.1275591973	-0.0510100129	-0.0768882984	-0.030642607	0.0171658857	-0.0665398346	-0.0623266657	-0.0518227311	0.0637798932	-0.1280814523	0.0263208924	-0.0441917272	0.0344706051	-0.0172720982	-0.0334412874	-0.0923718944	-0.0301806267	0.0514054776	-0.0277835347	-0.0122693549	-0.1579686266	-0.0467845223	0.0579920889	-0.0233833916	0.0895163207	-0.0405704127	0.0904490798	0.1141957232	0.0793792012	-0.0476010246	0.1148691019	-0.1633374837	0.1322041859	-0.1636069887	0.0576314261	0.0653331438	0.026678629	0.0642217686	0.0676152521	-0.034995421	-0.108871781	-0.0311818	0.0329425	0.00097230465124	0.00108520830625	0.00509878	-0.05680272	2.59975574884e-05	0.0032265489993984	-0.0827771	-0.0437272	0.00685204828441	0.00191206801984	0.00068331	0.001043963	1.0898587453689998e-06	4.669125561e-07	-0.0008366549999999	1.9978000000099995e-05	3.9912048400399534e-10	6.999915890248326e-07	-3.43999e-05	2.64978e-05	1.18335312001e-09	7.021334048399997e-10	0.0
755.2493878215234	-1.7074083673528548	570401.637804786	2.9152433329065413	805.6818867674288	0.5352635502815701	0.286507068260031	649123.3026651238	712.835123971264	-0.950501173985117	508133.9139671273	0.9034524817470856	715.1061520201247	610.991100277993	1.396939	33.243687	0.162181315	0.0888066	0.0884434564	-0.1200553407	-0.1330088621	-0.0117579145	0.2249459888	-0.1076003949	-0.1160548035	0.0701621003	-0.0864219084	0.0984655572	0.1109808458	-0.0933307348	0.094537798	0.0622676157	-0.0172093535	-0.0892456894	0.1782230157	0.0299313058	0.0280770442	-0.0826818043	0.0600935166	-0.0038474596	0.0062984382	-0.0263477185	-0.1103456498	-0.0602159014	-0.0668485626	-0.0148219204	-0.0713058235	-0.1815750029	-0.0239663455	-0.0760813358	-0.0462033793	0.0766262687	0.0385608304	-0.1242983664	-0.0020540107	0.0242605493	0.1453246238	-0.0710965149	-0.0157346658	-0.1060189118	0.0541798893	-0.0682349569	0.1807296043	-0.064698718	0.0295982309	0.0211872697	-0.0627417969	0.1695117037	-0.0228580007	0.147703944	-0.069718899	0.0795184591	-0.0840881205	-0.1025483961	0.0073835892	0.0583809258	0.0209942937	0.026442905	-0.0289948683	-0.0780608371	-0.0992522094	0.1544286204	0.1082879405	-0.0251305163	-0.0761820093	0.0126323067	-0.1042455168	-0.0175802094	0.0072036501	-0.1764176006	0.0189725069	0.0418416707	-0.0373694404	0.0907516867	0.015795229	-0.0102168245	0.0179332273	-0.0800284866	0.0567405916	0.0026941697	0.039693102	-0.0047019422	0.1190396184	-0.0864472006	0.0053631869	-0.1058407421	-0.1556238153	-0.0968313939	-0.0486709765	-0.0076946867	-0.2139550735	0.1128369943	0.0403040935	0.1310697897	-0.0929655871	-0.1404574455	-0.0954284784	0.1170731217	-0.0823787767	0.0008254616	0.0311712184	-0.0458490029	-0.060608476	0.0929561573	0.0667950388	0.0342466686	-0.0020117628	-0.148326897	0.2011345081	-0.0612589804	0.0088181613	-0.137530004	-0.2087090168	0.0704947654	0.0075946425	0.0656857936	-0.0394798359	-0.1109009027	-0.0201501	0.0110316999999999	0.00040602653001	0.0001216984048899	0.0800537	0.07495492	0.00640859488369	0.0056182400322064	-0.0730885	0.0096886	0.00534192883225	9.386896996000013e-05	0.000347261	-0.000336049	1.12928930401e-07	1.2059020212100002e-07	-0.000282226	0.0005544289999999	3.073915160408891e-07	7.9651515076e-08	0.000405244	0.0004396439	1.64222699536e-07	1.9328675880721e-07	0.0
751.8320240323065	-3.4173637892168927	565251.3923605147	11.67837526785084	804.8156049689468	-0.866281798481964	0.750444154381146	647728.1580015318	710.2211650368296	-2.613958934434436	504414.10326627153	6.832781310909612	712.7480249630187	586.2871106011364	1.467705	34.927734	0.17437515	0.0840534	-0.0074169085	-0.0996750969	0.0392101027	0.0978957796	0.0498291898	-0.0788264578	0.0280709955	0.2483705945	-0.0696595698	0.0117773134	0.0048623102	0.0420394248	0.0773860243	0.0073865737	-0.2344567835	-0.0255975731	-0.1424631447	-0.0531366314	-0.1148714209	0.0773444872	0.0810140216	0.0240967759	0.1439489412	-0.001466178	0.0054240036	-0.2508318328	-0.0616429838	0.039683958	-0.0207596809	-0.072075259	0.0260675812	-0.0293903528	0.091539767	-0.0506289166	-0.0499254356	0.067522795	0.1529609507	0.1123857992	0.0081074373	-0.0811961423	-0.0303636144	-0.008248104	0.0560517661	-0.0342017062	-0.0258668875	-0.0069982899	-0.0747857529	-0.1683495321	-0.0432458572	-0.0229967158	0.0295468939	-0.0588791924	-0.0352295758	0.0142478841	-0.0045571539	-0.1463455097	-0.1885026822	0.0804606167	0.0940196456	-0.008621527	-0.0049822715	-0.110900542	0.075819072	0.1856538826	0.0301450247	0.0918177255	-0.0451876494	0.0175207393	0.0334857162	0.0255447601	-0.1822643108	-0.1547459108	0.0125585628	0.0624699855	-0.0365379241	-0.0066131738	-0.1473147863	-0.0873474088	-0.029443499	0.1225485495	0.1163360611	-0.0641191683	-0.0483050669	-0.0374173638	-0.0060648577	0.0109530558	-0.0229722144	-0.051764495	-0.0014365947	0.0310151286	-0.0062425955	-0.1839165301	-0.0151856961	0.072006373	-0.0755773254	-0.1138018922	-0.1498835771	0.0138896395	0.0125184451	-0.0554302388	0.0713485824	-0.0838590249	-0.0292706119	-0.080354643	0.0217563596	-0.0058797956	0.013957822	0.1220861631	-0.0927570101	-0.0252527225	-0.0763333463	0.0218639095	0.0528595542	-0.209885343	-0.1262526977	0.0729728629	-0.0461238678	0.0637282764	-0.0438968002	-0.1125037874	-0.0201603	-1.0199999999998405e-05	0.00040643769609	1.0403999999996744e-10	0.0618544	-0.0181993	0.0038259667993599	0.00033121452049	-0.00680575	0.06628275	4.63182330625e-05	0.0043934029475625	0.00152353	0.001176269	1.383608760361e-06	2.3211436609e-06	0.000154653	0.000436879	1.9086326064100007e-07	2.3917550409000005e-08	0.000589754	0.0001845099999999	3.47809780516e-07	3.404394009999997e-08	0.0
749.805432580836	-2.0265914514704946	562208.1867277346	4.107072911173286	792.9608971718014	-11.854707797145352	140.5340969556988	628786.9844435082	709.5185388152134	-0.7026262216161285	503416.5569224756	0.4936836073025569	710.6160640394255	555.4149987127873	1.187937	28.269964	0.06352345	0.0340681	-0.0881622392	-0.0667441389	-0.1537045089	-0.0010270217	0.026145248	0.091328999	-0.0865243429	0.0972500997	-0.1437387857	-0.0209257021	0.1186430246	0.0908352847	-0.0418149049	-0.0308201794	-0.007866328	-0.2035501255	0.004076641	-0.0178325088	-0.1547499229	-0.1068043909	-0.0414481358	-0.0185138242	-0.0102853428	-0.0024747342	-0.0194363495	-0.0141285359	0.0314205391	0.0418294318	-0.0049550985	0.0122902336	-0.1250529183	0.0370930581	-0.0575179176	0.0496102953	-0.1995454903	-0.0150724786	0.0914296753	-0.0435868239	-0.0703381635	-0.0085876731	-0.0327058077	-0.0605449092	0.0591172928	-0.0491690727	-0.1453856785	0.1342528069	-0.0562743689	0.1891496311	-0.0737089044	0.0722067861	0.0710459174	-0.0624792182	-0.0732482514	0.0176930872	-0.0934041966	-0.0886958678	-0.100846324	-0.0264235322	-0.0196546312	-0.0045813801	0.0229607567	-0.1421127352	0.0087021228	0.0166447306	0.0455741122	0.1497208762	-0.0018427305	0.0388086603	0.118985084	-0.1070466792	0.0500630978	-0.0998335808	-0.097558575	0.0493880173	-0.0787178414	-0.064856816	-0.0644824672	-0.0338329723	0.067685175	-0.0160219586	0.0514784698	0.1575397548	-0.0257733898	-0.0379499807	0.0124950617	0.0363660403	0.0037959868	-0.1176294997	0.0056717726	0.0646992814	-0.0641218613	-0.0353579441	-0.0727313594	-0.0777080421	0.002531545	-0.0738360469	0.1018006213	0.0035453333	0.0719440013	0.0645183781	0.0785559403	0.0892769214	-0.0301073625	-0.0280353388	-0.018737682	-0.0212360937	0.2460357642	0.0249368203	-0.0320796687	-0.0068243296	0.0043295832	-0.0627333358	0.0275605427	-0.0533793377	0.0324591859	-0.1305278571	0.0597426885	0.0617435365	-0.0482387676	-0.1136742748	-0.0201465	1.3799999999997842e-05	0.00040588146225	1.9043999999994043e-10	0.0484755	-0.0133788999999999	0.0023498741002499	0.0001789949652099	-0.0252347	-0.01842895	0.00063679008409	0.0003396261981025	0.00163988	0.00011635	1.353732250000002e-08	2.6892064144e-06	0.00055521	0.0004005569999999	1.6044591024899997e-07	3.082581441e-07	0.000472625	-0.0001171289999999	2.23374390625e-07	1.3719202640999988e-08	0.0
751.8956986045373	2.090266023701247	565347.1415800052	4.369212049839822	798.050500371444	5.089603199642511	25.904060729811285	636884.601143112	709.7540119493664	0.2354731341529259	503750.7574782213	0.0554475969078018	711.0837368173892	562.1861112609676	1.136458	27.044882	0.2015899	0.113927	-0.1181242277	-0.0769709544	0.0779169079	0.08881553	0.0029713425	0.1177733098	0.0078828977	0.1286107532	0.0766857403	0.0475294353	0.0022838353	-0.0554607713	-0.0706914596	0.0748380445	0.0537837504	-0.0717482986	-0.0750760072	0.0540173548	-0.1650828087	0.0959544509	-0.0572479523	-0.1230242966	0.0565878773	-0.0889289983	0.0132250173	-0.0485328937	0.0882943418	-0.0070535149	0.0218165049	-0.0027881414	-0.0415926259	-0.0355154295	-0.0489656953	-0.1133557775	0.000168759	-0.1175387123	0.0801547796	-0.0630250393	0.0223882239	0.1065572154	0.0587106999	-0.0181051246	-0.219020866	-0.0728664623	-0.0964839535	-0.0047396804	0.0930940098	0.044088434	-0.1384676502	0.019683881	-0.0086216703	-0.0127617147	-0.0327830485	0.029815141	0.0434851496	0.0275893081	0.0567309553	0.1656593127	-0.0300749599	-0.0815649102	-0.0413733885	-0.0038790235	-0.1592686044	0.045901527	-0.0951986307	0.0416081216	-0.0408757242	0.1194401608	0.1353729117	-0.0921223822	-0.1528708959	0.0413486997	-0.0163473039	-0.0273960391	-0.1834813959	0.0160758647	-0.0351496534	0.0021726612	-0.0436263105	-0.059063871	-0.027058793	-0.053212448	-0.0825669286	0.0921747908	-0.0405515885	-0.0328185047	-0.0055521354	-0.0452769347	-0.0105313332	-0.0089107011	0.0327882046	-0.0574667546	0.0073625395	0.0308748253	0.2078782208	-0.1977217833	0.1381384573	-0.0179290112	0.1407306656	-0.064229578	0.0024553753	-0.1207708401	0.0813479779	0.0821889619	0.1321257045	-0.095223298	0.0897683753	-0.0713711215	0.0247851728	0.0235399566	0.1177211793	-0.0366791734	0.0289004214	0.0707543785	-0.1808141302	0.0034521342	0.0748062164	0.0597324219	-0.0524983198	-0.1144078661	-0.034061	-0.0139145	0.001160151721	0.0001936133102499	0.115527	0.0670515	0.013346487729	0.00449590365225	0.0263498	0.0515845	0.0006943119600399	0.0026609606402499	0.000376221	-0.001263659	1.5968340682810002e-06	1.41542240841e-07	0.00055521	0.0	0.0	3.082581441e-07	0.000589754	0.0001171289999999	3.47809780516e-07	1.3719202640999988e-08	0.0
