global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	t_comp_cor_05	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
816.7549531916155	n/a	n/a	667088.6535630381	765.7275335068719	n/a	n/a	586338.6555705175	800.7827382885945	n/a	641252.9939409796	n/a	788.2625684430667	562.0538190745583	n/a	n/a	n/a	n/a	-0.0124943326	-0.0826467447	0.0693856092	-0.0653929464	0.0281604167	-0.003668911	0.0539683332	-0.0216410359	-0.0725743691	0.0476957372	-0.0391509289	0.031624773	-0.0177342839	0.2058672645	-0.0042336228	0.0180268642	-0.0038274148	0.0628280158	-0.0795651671	0.0497230434	-0.1377926569	0.0752456448	-0.0367956041	0.0549304652	0.0451996096	-0.0546043625	0.0672647803	-0.0019934359	0.1604824557	-0.0917109599	0.0999753912	-0.0878587772	0.0554568388	-0.0227008952	0.0287008906	-0.0936711331	0.0044985171	-0.0572976797	0.1026418302	-0.0038475028	-0.1981397314	0.0113486955	0.1112013838	-0.1414501968	0.0721542297	-0.0966489548	-0.045649807	-0.0221019821	0.0798636612	0.0973695773	-0.1649666236	-0.00959136	0.1050202613	0.0460734999	0.0366208517	-0.1076053983	-0.0327659283	0.167209968	0.0048367592	0.0211068145	0.0098445998	-0.0474563425	-0.0137322534	-0.0963477883	0.0531990701	0.0606819918	-0.0007769338	0.0440684068	-0.0230304891	0.0118659899	-0.1342606936	0.0160552904	-0.1174368013	0.0291705074	-0.1191765134	0.0635275912	-0.0258245476	0.1502733935	-0.0454849663	0.0244899069	-0.0816586786	0.0307045038	-0.0740063111	0.0618563031	-0.104011259	0.0576335373	-0.0988911541	0.1022271525	-0.0533490504	0.0349948184	-0.1769146295	0.1027701687	-0.1330748472	-0.0493205167	0.1353185576	-0.0646421763	-0.1318780235	0.1897881198	-0.0113668948	-0.0587375876	0.1372285537	0.046844351	-0.1560912667	-0.0312889306	-0.1530641038	0.1612638724	0.0367353164	-0.000424025	-0.107510854	-0.0172859663	0.1154875509	0.0076579786	-0.0234244117	-0.0563122967	-0.0274032497	0.0583800445	0.1147017419	0.1146833673	0.1146527451	2.33553e-05	n/a	n/a	5.4547003809e-10	-0.0325148	n/a	n/a	0.00105721221904	-0.0254783	n/a	n/a	0.00064914377089	-0.00159478	n/a	2.5433232484e-06	n/a	0.000316027	n/a	n/a	9.987306472899998e-08	-9.64053e-05	n/a	9.29398186809e-09	n/a	0.0	0.0	0.0
816.6913040419793	-0.0636491496362623	0.0040512142494193	666984.6860977886	762.6674860827304	-3.0600474241414304	9.363890237994603	581661.6943277518	799.7667787319887	-1.0159595566058215	639626.9003633417	1.0321738206586974	786.9162558349602	558.2445268265212	1.212202	23.709507	0.2413199397	0.100821	0.1296461135	-0.0024569308	-0.0196164837	0.0680894526	-0.0245197603	0.0578449989	0.0951016327	0.0741733461	0.0576892639	-0.0048168579	-0.0612736578	0.0484312979	-0.0177641176	0.0986680973	0.125648381	0.0162898141	0.0422609524	0.1159652015	0.0783380745	0.0363596382	-0.0334748601	-0.0018974033	-0.16082586	-0.2136074949	-0.0020955838	-0.028260684	-0.0157144953	0.0441853386	0.0369056771	-0.1256288162	0.0938417007	-0.0493256817	0.0392646609	-0.1111270598	0.1791716559	-0.0810293428	0.0059374359	0.0777036012	-0.0247102036	-0.0162875045	0.0016021997	0.1184656923	-0.0413697281	-0.0947301165	0.0955675145	0.086096569	-0.041303181	0.0202256793	-0.0039917487	0.0086840026	-0.0265750637	-0.1640419551	-0.0508496262	0.0046864907	0.0013481886	-0.0261667417	0.0355805832	-0.0046901108	0.030964574	-0.0312438758	-0.1068801086	-0.0958691405	0.0150803554	-0.0830254468	-0.0043327178	0.1245106492	0.1246568781	-0.0695555675	-0.0004232378	-0.0698558028	-0.0235564331	0.1089156691	-0.0350026681	-0.0331013113	0.0658006624	0.1539997654	-0.0497851579	-0.0517421296	0.1671254352	0.0406825994	-0.0691698318	-0.0610096688	0.0850516227	0.0821393402	0.011437906	0.1998333495	-0.0401139416	0.0754245978	-0.2531173694	0.027639771	0.0105270475	0.0314164324	0.0250025028	-0.0312434996	0.0540622382	0.1207704182	-0.0738622559	0.0494898125	-0.0010775603	-0.0909412949	0.0355481159	-0.0724810853	-0.034022617	-0.1470963952	-0.007179884	-0.0881171352	0.0757021052	-0.0103047614	0.1909368061	-0.0033504091	-0.0662721102	0.0285861161	-0.0143636431	-0.10562035	0.0671667197	0.0332421363	0.1146527451	0.1144874327	0.1142120884	0.0416831	0.0416597447	0.0017355343284691	0.00173748082561	-0.083805	-0.0512902	0.00263068461604	0.007023278025	0.00324293	0.02872123	0.0008249090527129	1.05165949849e-05	-0.000599733	0.000995047	3.59679671289e-07	9.901185322090005e-07	0.00124923	0.000933203	8.708678392090001e-07	1.5605755929000002e-06	0.00036832	0.0004647253	1.356596224e-07	2.1596960446009002e-07	0.0	0.0	0.0
816.7452437784098	0.0539397364304932	0.002909495166191	667072.793234654	772.9734583568342	10.305972274103738	106.21306451459496	597487.9673241244	798.4705630633935	-1.2962156685952095	637555.2400787725	1.680175059511726	786.117305478003	568.9750631375298	1.152628	22.54431	0.1500210699999999	0.0715476	-0.0596459992	0.090575627	0.045094438	0.0153503278	-0.023396723	-0.0147971995	-0.1112632781	0.0754420373	0.0132730596	0.0143674844	0.0572410237	-0.0487500564	0.0599942975	0.0756070496	0.0794370798	-0.1927872222	0.0077278292	-0.0266889764	-0.0705189372	-0.0495823519	0.1078334111	-0.034006411	-0.0872968578	0.0491089948	0.046828865	0.0194919446	0.040007667	0.022657396	-0.0178488877	0.012168768	-0.0095346271	-0.0427937445	0.0414655465	-0.0508937887	-0.0793643423	-0.0209306199	-0.0424398534	0.0090873538	-0.1098134916	-0.0107345619	-0.0041046785	-0.0625078775	-0.0790571858	-0.1512522847	0.0146383357	-0.0057077786	-0.2999749983	0.0253140617	-0.0108440031	0.0543419199	0.0798615265	-0.0654094403	-0.0981268736	-0.1240512112	0.0981418282	-0.0624467586	-0.064369741	0.0414339153	0.0801449845	-0.0355460052	-0.0296925867	0.0101062581	0.1153269959	0.0455314723	0.0836506459	-0.0577571088	-0.0440417965	-0.1805846398	-0.0955663006	0.010272011	-0.0471846197	-0.0473943967	0.0427234659	-0.0727717432	0.0363919171	0.0271926057	0.0664561346	0.0080020608	-0.0176497196	0.0070496729	-0.045445125	0.1314110232	-0.0720096515	0.0473164881	0.0349978205	-0.0221577289	0.0615275709	0.0221143615	-0.0511731818	-0.0270319545	-0.1006719044	0.0734962053	-0.1401331449	0.0177957033	0.0327312473	0.0591518905	0.0087495498	0.0225270016	-0.0317869443	-0.0711719988	-0.0667405332	-0.285075884	0.0158130718	-0.0383853506	0.1136874819	-0.0033692918	0.0571043861	-0.0311241684	0.0068185686	-0.1221678016	0.0303695564	-0.1204087133	-0.0804669025	0.1447713852	0.0234886408	-0.1056363254	0.1145547726	0.1140958982	0.1133324686	0.0179287	-0.0237544	0.00056427151936	0.0003214382836899	-0.0281264	0.0556786	0.00310010649796	0.00079109437696	-0.0187896	-0.02203253	0.0004854323782009	0.00035304906816	-0.00116777	-0.000568037	1.3636867729e-06	3.226660333690001e-07	0.00133526	8.602999999999996e-05	7.401160899999993e-09	1.7829192676e-06	5.12762e-05	-0.0003170438	2.6292486864400003e-09	1.0051677111843998e-07	0.0	0.0	0.0
816.9732231175606	0.2279793391508064	0.0519745790796384	667445.2472910954	766.5922588601002	-6.381199496733984	40.71970701711805	587663.6913442308	799.8410086394147	1.3704455760212113	639745.6391013162	1.8781210768361096	787.6429850452233	559.7565954438065	1.065225	20.834782	0.1588094099999999	0.0785494	-0.0622690526	-0.0558333495	0.0949451029	0.1560070828	0.1408794588	-0.0504151011	-0.0009863141	-0.0130387157	-0.0799710769	0.1268435561	-0.070625337	-0.0048943037	-0.0202998831	0.2059430432	-0.010865792	-0.0839055699	-0.0493559866	0.0119643136	-0.0931419512	0.1096622894	-0.0970131655	0.1011616427	-0.0726128173	0.0803633575	0.0030325624	0.0554034772	-0.0014000341	-0.0302283472	0.1783062606	0.0413644602	-0.0880233082	0.0739704069	0.1138919628	-0.0283657571	0.0534994852	0.0641741988	-0.1017845615	-0.0387599862	0.0200552104	-0.0096107946	-0.0138174379	0.0670121342	-0.0493899529	-0.0476905296	0.0758190899	-0.0108563531	0.0885076734	0.0528444766	-0.0746757702	0.2025561316	-0.1039041733	0.0458144296	-0.042442933	-0.0271833187	0.0934823051	0.0958933038	-0.064325772	-0.0168256536	-0.0161097993	0.0121121039	0.0482473994	0.0865825831	-0.0725374901	0.0974990271	-0.0424541056	0.1085477983	-0.0392752305	0.0134714941	0.0173244648	0.016273114	-0.2377004834	0.0264807922	-0.0520379339	-0.0590894783	-0.0798986916	0.0034986975	-0.0139175737	0.0968676443	-0.0415492761	0.0478765018	-0.1576004879	0.0108522739	-0.0360733392	-0.0926474738	0.0762206104	-0.0653733946	-0.0311068117	-0.0549924552	-0.0849105934	0.0851110818	0.0717481967	0.0091152731	-0.0062996388	0.0099765506	0.0137933254	-0.0100023337	-0.0795307416	-0.1098533469	-0.092198222	-0.0586330974	0.0172880744	0.0747671916	-0.1545844113	0.0026881733	0.0642919333	0.1380330249	-0.0646943316	0.1560479279	-0.0656191018	-0.0988950783	0.0867828756	0.0262714455	-0.072940278	0.0817516518	-0.0416585742	0.0519887884	0.1144078661	0.1135094328	0.1120172664	0.0100235	-0.0079052	6.249218704e-05	0.00010047055225	-0.0558025	-0.0276761	0.0007659665112099	0.00311391900625	-0.0232184	-0.0044288	1.961426944e-05	0.00053909409856	-0.00170947	-0.0005417	2.9222876809e-06	2.9343889e-07	0.00213606	0.0008008	6.412806399999999e-07	4.5627523236e-06	-0.00098221	-0.0010334862	9.647364841e-07	1.06809372559044e-06	0.0	0.0	0.0
817.3486544858167	0.3754313682561587	0.1409487122706914	668058.822989775	764.8044581521816	-1.7878007079185636	3.1962313712341173	584925.859209452	799.1576715037078	-0.6833371357068927	638652.9839232281	0.4669496410361002	786.1322014816739	557.0621791542208	1.081098	21.145248	0.101107	0.0560582	0.0654722596	-0.1047022394	0.0475755027	0.0281688048	0.0126809144	-0.0444609547	0.1269236633	0.042120398	-0.0648224113	-0.0303817789	-0.0072445765	-0.0507991527	0.0384767967	0.1033146859	0.1462942788	-0.0301534405	0.0401170964	-0.0756257021	-0.1024306412	0.0118229693	0.0962136507	0.0988561311	0.0274533218	-0.1304371186	0.0417621784	-0.0121686512	0.0439717604	-0.060393269	0.011501071	0.0964529349	-0.0847057637	-0.0635356385	0.0961831825	0.0143182155	0.0632018744	0.100323078	-0.0215608321	-0.1296778707	-0.1201524554	-0.0591222025	-0.0507264892	0.067138805	-0.1530064321	0.0143889507	0.0703189438	0.0785804285	0.0423362316	0.029564641	-0.0096921914	-0.0300921594	-0.0230142223	-0.0641117536	0.1094502023	0.114071437	0.0183479479	-0.0047588382	0.0291898223	0.0274299472	-0.0655485281	-0.1290456456	0.0721709538	-0.1086923733	0.0442082155	0.0840047974	0.0810985486	-0.0471009804	0.1310723948	-0.0527013731	-0.1467137944	0.0068243742	-0.1670066789	-0.1182334333	0.0327850813	0.0232255079	-0.0551800181	0.0671805142	-0.0051576133	-0.0808566011	0.0310823618	-0.0301625948	-0.15446344	-0.1939573857	-0.0679811032	-0.0856441423	0.0036194242	-0.0256495092	-0.0592798902	-0.0298093693	-0.1661823056	0.0191538871	-0.0109336817	0.0320490855	0.0910046929	0.0266018448	-0.0979177715	-0.0214483955	0.1303420957	-0.1223079044	-0.0662889523	0.0726778392	0.041451035	-0.0238453887	0.0127981976	0.0111614766	-0.0133407125	-0.029454042	0.0298683733	-0.0647763172	-0.0591568351	0.0481258156	-0.0322150911	-0.1032290743	-0.1143203837	0.1178657648	0.0624806357	0.0311567631	0.1142120884	0.1127290384	0.1102715368	0.0204088	0.0103853	0.00010785445609	0.00041651911744	-0.057149	-0.0013465	1.8130622500000008e-06	0.003266008201	-0.0231938	2.4599999999999626e-05	6.051599999999814e-10	0.00053795235844	-0.00113751	0.00057196	1.2939290001e-06	3.2713824160000005e-07	0.00171621	-0.00041985	1.7627402250000006e-07	2.9453767641e-06	-0.000187008	0.000795202	3.4971992064000004e-08	6.323462208040001e-07	0.0	0.0	0.0
817.9607001270115	0.6120456411947544	0.374599866905498	669059.7069522708	770.6860454348076	5.881587282626015	34.59306896314807	593956.9806279424	800.424564032955	1.2668925292472295	640679.4827073461	1.6050166806624422	788.1539669133548	566.7564599802116	1.167204	22.829388	0.185660741	0.0848576	0.083256549	0.1048945895	0.0987480247	0.0738955686	0.1947282829	0.0035825076	-0.0432014497	0.0176311771	-0.0162283176	-0.0558594292	-0.0208106836	0.0638576469	0.0762090488	0.1148839817	0.0758711737	-0.0346549498	-0.059863283	-0.0870931512	0.011265184	0.0150459257	-0.0288021121	0.0030795737	-0.0194239901	0.0329982034	0.1179153163	-0.0892723187	-0.0086352333	0.0021524215	-0.0203354621	-0.1203660929	-0.1037838475	0.2739231218	-0.0688554104	-0.070835763	0.0282705775	0.1187524616	0.0772857946	0.0924124439	-0.0376060087	-0.0822553698	-0.0386286564	-0.0006993181	0.055660512	0.0357018066	-0.0121536705	-0.006159713	0.0549943287	-0.0821362502	-0.0687046823	-0.005577493	-0.0155800957	0.0856963706	0.0403810652	0.0166796829	0.0496656521	0.1373840838	-0.0121414264	0.1158152271	-0.1056102735	0.1210229933	-0.0564432951	-0.210657335	0.0690529272	-0.0053133385	-0.0534450727	0.063085934	0.0199331697	-0.1070731272	0.0677029523	0.1222436755	-0.0721882664	0.0055890163	0.0038060936	-0.0389372442	-0.0236699474	0.0183907375	0.0867159369	0.0967885889	0.1253866308	-0.0843851875	0.0062387077	0.0295422084	-0.0752115117	-0.1417563376	0.0667259437	-0.0183190463	-0.1242660703	-0.1501960814	0.0720611642	-0.0716328099	0.0458214633	-0.0115042808	0.0061253017	0.0621593881	0.0517770056	-0.1136446258	-0.1867898758	0.0463208826	0.0186798745	0.0395012707	-0.0961257423	-0.0089864643	-0.0120747866	-0.0275577744	-0.1238509822	-0.0705751676	0.0847730143	0.0424808468	-0.0861708024	-0.1247937039	-0.1111369602	0.0391955231	-0.0628022144	-0.023474774	0.0108579823	0.0110806276	0.1139675232	0.1117560484	0.1081019891	-0.000517491	-0.020926291	0.0004379096550166	2.67796935081e-07	-0.0221368	0.0350121999999999	0.0012258541488399	0.00049003791424	-0.0588151	-0.0356213	0.00126887701369	0.00345921598801	-0.00243595	-0.00129844	5.9338524025e-06	1.6859464336000002e-06	0.00200812	0.00029191	8.521144810000004e-08	4.0325459344e-06	-0.000478677	-0.000291669	2.29131670329e-07	8.5070805561e-08	0.0	0.0	0.0
817.5196661417945	-0.4410339852170182	0.194510976116405	668338.4045285911	768.4576016124017	-2.228443822405893	4.965961869618988	590527.0854758847	800.1134230960091	-0.3111409369458897	640181.4898184133	0.0968086826435661	787.8663749031389	560.1688823648052	1.11625	21.832773	0.201685606	0.0952436	-0.0595813533	0.0708882827	-0.0247708036	0.1500000312	0.0388398897	0.0210876372	-0.023234195	0.0528925754	0.0731917221	-0.0781738799	0.0291376957	-0.0830909915	0.0427709004	0.0636977457	0.0262504189	-0.0827246369	-0.0381879098	0.0903205078	0.039404365	-0.0170493559	-0.0191511279	0.1215167555	-0.1370021077	-0.0022908421	-0.0247464162	0.0286108187	-0.0419442279	-0.1026416834	0.0339623895	0.0009039961	-0.11181396	0.1732509805	-0.1398772222	-0.1560672626	-0.0427357896	-0.0166202663	0.0368601487	-0.010664703	0.1248424018	0.0521408606	0.0100406958	0.0743409902	-0.0368504198	0.0324432893	-0.0766566947	0.0316460434	-0.1694215329	0.0304844109	-0.0328056492	0.0035797435	-0.0495083153	-0.0026640406	-0.0348984466	0.0294767254	0.1097015129	-0.163354195	0.0795681382	-0.1746079176	-0.0537490939	0.1372553207	-0.008062564	0.0518619997	-0.0430080536	-0.0883425065	0.0573084108	-0.0491461009	-0.0146690794	-0.1005275116	-0.0372441236	-0.0892522348	-0.0013686562	0.0141894529	0.0357809827	-0.0456323434	-0.1319420781	0.0585004855	-0.0780453571	0.1552442928	0.0352006651	-0.0641789776	0.0139637476	0.1350960343	-0.0207297251	0.0306540541	0.1339034386	-0.0232532255	0.0155396242	0.0676562936	0.0745138517	-0.0345528258	0.1837456234	0.0816736042	0.0864389318	-0.0909152801	0.0276759446	0.0472839293	-0.1007218992	-0.0937798434	-0.1562443538	-0.1645314532	0.0895043122	-0.0004057675	0.041118167	0.0078867011	-0.0156650714	0.0059102425	-0.0304042611	-0.0347201785	0.2163359123	0.1402947981	-0.0588291994	-0.0676536974	0.1758745662	-0.0573027021	-0.0272684997	0.1713772282	0.1136742748	0.110592125	0.105516962	0.0208758	0.021393291	0.0004576728998106	0.00043579902564	-0.0511036	-0.0289667999999999	0.0008390755022399	0.00261157793296	-0.0276401	0.031175	0.000971880625	0.00076397512801	-0.0008593039999999	0.0015766460000001	7.384033644158282e-07	2.4858126093163154e-06	0.00231512	0.000307	9.424900000000001e-08	5.3597806144e-06	4.06873e-05	0.0005193643	1.65545638129e-09	2.6973927611449e-07	0.0	0.0	0.0
819.8742698019714	2.354603660176963	5.544158396518751	672193.8182833159	775.3905723431179	6.9329707307161925	48.066083152967416	601230.539678588	800.9321783103709	0.8187552143617722	641492.3542529957	0.6703601010445916	788.874634817996	570.2641203658535	1.230887	24.074976	0.325132627	0.172661	-0.0726237229	-0.0093273227	0.2013507957	0.0442001616	0.1416410115	0.0057457342	-0.0872689869	-0.0024169016	-0.1823866659	-0.0561196628	-0.0278522593	0.0731863282	-0.1357376343	0.1592135826	-0.0293068604	0.0265561515	-0.0485373078	-0.1548793262	-0.1631410834	0.0854189834	-0.0539193393	0.118908133	0.0510363367	0.3520886151	0.0501427619	-0.1393187739	0.05338426	-0.1290882991	-0.1244762885	-0.021121591	-0.1172342474	-0.0577876674	-0.0371115946	0.0401610981	0.0554009385	-0.0057738821	0.0184431672	-0.0622754961	-0.047353881	-0.0149093492	0.1033180544	-0.0196986703	0.0469773618	-0.0194043173	0.0538456952	-0.0363757102	-0.025000411	-0.0555572271	-0.0221805183	-0.0418941606	0.034946128	-0.0031482797	0.0157415116	0.1040211071	-0.0746507125	-0.1861790164	-0.0141979774	0.02293738	-0.0616053792	-0.058875148	0.0169279651	0.0426750614	-0.0427922151	-0.0033760531	-0.205006402	-0.0166674779	-0.0349819248	0.0249194558	0.0350086232	0.1316477146	-0.1007013612	-0.1313769302	-0.0961575697	-0.2023618113	-0.1243138561	-0.2445088031	0.199987556	0.1448796782	-0.0736274273	-0.0408916768	0.0702780195	-0.0264115161	-0.0202718752	-0.0182321242	0.052459467	-0.1009613449	-0.0217902429	0.0998415938	-0.0175798136	0.0428301504	-0.053593946	-0.0968857544	0.0525083967	0.0653759684	-0.0450859859	0.0540642265	0.0618781718	0.0530979771	0.0445181624	0.0830956574	-0.1075398388	-0.0982372389	-0.030697556	0.0418986293	-0.0271270184	0.033773047	-0.018814818	-0.0037016018	0.1353580457	0.1461161649	-0.0459548605	-0.0960804078	0.0832708902	-0.0835259205	0.0231805784	0.006104804	0.1133324686	0.1092392569	0.1025263906	-0.000599562	-0.021475362	0.000461191173031	3.59474591844e-07	0.0389486	0.0900522	0.0081093987248399	0.00151699344196	0.0558836	0.0835237	0.00697620846169	0.00312297674896	-0.00305943	-0.0022001260000001	9.3601119249e-06	4.84055441587644e-06	0.00217456	-0.00014056	1.9757113600000026e-08	4.7287111936e-06	-0.000220254	-0.0002609413	4.8511824516e-08	6.809036204569e-08	0.0	0.0	0.0
818.2915840413281	-1.5826857606433578	2.504894216943244	669601.1165128659	762.9779638093414	-12.412608533776506	154.07285061278134	582135.3732586487	801.365595907714	0.4334175973431229	642186.8183045256	0.1878508136866854	788.6624891212339	554.1299829889509	1.336968	26.149807	0.219042639	0.123099	0.1126512285	-0.0448749123	0.0012404553	0.1147430549	0.120980131	-0.0478702857	0.0905348161	0.0096771652	-0.0579328501	-0.0844663793	0.0625594933	-0.1010063045	0.2234604904	0.130909154	0.0699883174	0.1016385051	0.0594191182	-0.0141982807	0.0583097992	0.0598321678	0.0023381031	0.1441861539	0.0784928096	-0.0763499676	-0.0708573332	0.0087350866	-0.0636128846	-0.1390112214	-0.0554655826	0.0020969834	0.1371579781	-0.0115386502	0.1844629077	-0.1598494194	0.0778152747	0.0318112478	-0.2146980982	-0.0032889185	0.070270323	-0.1269685849	0.0056084817	-0.1705868276	0.0555153509	0.0996330761	-0.0110088413	-0.0759345138	-0.0865896586	0.2367233147	-0.0365398922	0.092348416	0.1561878779	0.0369963845	-0.0435441714	-0.0022228689	-0.0671136628	0.0138788137	-0.0970615189	0.0947028844	0.1209590961	-0.092115557	-0.0028274199	-0.0516345742	-0.035161363	0.0813575081	0.0300408635	0.0811030949	0.1333027759	0.0510234065	-0.0623145722	0.0377953615	-0.0349666713	0.0297099813	0.1110760921	0.1245685475	-0.1333465902	-0.002036051	-0.0930033018	0.2562142901	0.0867989649	0.2227433958	-0.1398781992	-0.1353933161	0.109108904	0.2114051508	0.0932655846	-0.0474050132	-0.0226786075	-0.0489045735	0.0988807034	0.0125647244	-0.1587296545	-0.085083599	0.0400651565	0.1043952587	-0.0095734601	-0.0962216611	0.066236473	0.0735712106	-0.0231813689	-0.0079036655	0.040973551	0.010117537	0.0422147291	-0.0066410493	0.0743310272	-0.1313173529	-0.1270088046	0.0827462515	0.0488156973	-0.0165722492	-0.0341292634	0.026281609	0.0583138638	0.0060545671	-0.0993604851	-0.1289141263	0.1129422506	0.1076997553	0.099141769	-0.000570023	2.9538999999999976e-05	8.725525209999985e-10	3.24926220529e-07	-0.0424568	-0.0814054	0.00662683914916	0.00180257986624	-0.0176681	-0.0735517	0.00540985257289	0.0003121617576099	-0.00213118	0.00092825	4.5419281924e-06	8.616480625000005e-07	0.00252743	0.00035287	1.2451723690000026e-07	6.387902404900001e-06	-0.000220254	0.0	4.8511824516e-08	0.0	0.0	0.0	0.0
822.5524568534587	4.2608728121306285	18.15503712115397	676592.544275661	782.0186372306518	19.04067342131043	362.54724433699744	611553.1489760858	801.2381856212212	-0.1274102864928181	641982.6300975865	0.016233381104182	789.1005094347379	574.9871765325641	1.405551	27.491234	0.117889223	0.0764004999999999	0.053292814	0.133087598	0.1338794487	0.1388909232	0.0050885915	-0.0162289008	-0.0733478127	0.2257354775	-0.027672192	-0.0365726192	-0.151374081	0.0485759122	-0.0925718654	0.0661106279	0.0580720519	0.0066264847	-0.200178426	0.0459176662	-0.1034782592	-0.0335095762	-0.0214979923	0.0603870523	-0.1589291677	0.0199861263	0.0829425511	0.1123884189	-0.0368527263	0.0046469869	-0.0475747523	-0.0065355294	0.0094519923	0.0530614211	0.0072764621	-0.1775792857	-0.0477840643	0.0254340968	0.1035985355	0.0055603846	0.015317427	-0.1722718199	0.0114413222	-0.0455858471	-0.097712789	-0.0037042794	0.0505302519	0.1996480515	-0.00152199	-0.03666079	-0.0212006621	0.0363997378	-0.0185950953	0.0776117608	0.0131418644	-0.0228145938	-0.0207236891	0.1088611063	-0.0184382247	-0.0412293845	-0.056381252	-0.0254001576	-0.0617620141	-0.0500349979	0.0432339174	-0.0906725048	0.0056580178	-0.0310787714	0.0236593268	-0.1245198653	0.1312398793	-0.1010617014	-0.0474712155	-0.1527644038	-0.0535766092	-0.2021337259	-0.0013941594	0.0627628758	-0.0815493668	0.0324700143	0.0630751912	-0.1104672403	0.0271312403	0.0076911645	0.0527151362	-0.0307247476	0.0741488481	0.0751152867	-0.0865294109	-0.113813259	-0.0027664721	0.0114500106	-0.0236942369	0.0328508977	-0.0270291262	0.1321885734	-0.007523714	0.0716886816	-0.0196177924	-0.147436094	0.0306992203	-0.0904651829	-0.0067690988	-0.0271105623	0.0135482959	0.0535888952	0.044533627	-0.111153254	0.0204743806	-0.0767611449	0.0325080549	0.0502281994	-0.0596321192	0.0590911666	-0.1853034264	-0.0216940434	0.0276764136	-0.1337442335	0.1125037874	0.1059762505	0.0953761056	0.0105191	0.011089123	0.0001229686489091	0.00011065146481	-0.0537033	-0.0112465	0.0001264837622499	0.00288404443089	-0.024802	-0.0071339	5.089252921000003e-05	0.000615139204	-0.0007219709999999	0.0014092090000001	5.212421248408556e-07	1.985870005681282e-06	0.00217456	-0.00035287	1.2451723690000026e-07	4.7287111936e-06	-0.000213939	6.314999999999983e-06	4.576989572100001e-08	3.987922499999978e-11	0.0	0.0	0.0
