global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12
746.4900191150417	-0.6066004429866325	557247.3486383754	0.3679640974315788	884.2652507516742	2.1984327067435743	4.833106366079878	781925.0336869212	726.2844772936381	-0.9486948526441664	527489.1419576932	0.9000219234335368	735.9638079382723	525.4897922531679	0.939964	20.709585	0.167517438	0.0937387	0.1518899484	-0.0448716386	-0.0843395716	-0.0836611379	-0.0628881051	0.0665225574	-0.0850360709	-0.005465653	-0.0869728613	-0.0003393697	0.118274607	-0.0346985351	-0.0320492816	0.0080307492	0.0947832231	0.0241107243	0.082249658	-0.0211649433	-0.0678785328	0.0235199424	0.0674551769	0.0180016246	-0.0051027831	0.0146071194	0.0502876731	-0.0568620635	0.1110612038	-0.0305572143	0.0278996529	-0.2073815732	0.1617236294	0.0720898939	-0.0179268689	-0.0511960186	0.0498428398	-0.0073581502	0.1352208283	0.1365962116	0.0130289019	-0.0734486307	0.0311817803	-0.0850208769	0.1794115848	-0.0023470653	0.0448154752	-0.1034509357	0.0668783991	0.0925041366	0.0938184063	0.0083434212	0.0447889012	0.0809534353	0.0234906777	0.0878629837	-0.0437787223	-0.0198826108	0.0836493682	0.0164351598	0.0454975542	-0.0388206564	0.0062699234	-0.0546051983	-0.0502221223	0.0655079127	-0.1997784713	0.0604776255	-0.1758210323	0.1043315321	-0.1185572093	-0.0192339624	0.008083236	-0.0191365812	-0.0088008948	0.0791484074	-0.1360465392	-0.0542373207	-0.0865661329	-0.2351652657	-0.0519830215	0.0503304369	0.0940386689	0.0394798359	-0.0293067317	0.000552283	0.018186083	0.0003307336148828	3.05016512089e-07	0.0133176	-1.4799999999998842e-05	0.00017735846976	2.1903999999996567e-10	0.00291473	0.02820933	8.495650972899999e-06	0.0007957662990489	-0.00202768	-0.00126695	4.1114861824e-06	1.6051623025e-06	0.00117603	0.001028383	1.3830465609e-06	1.0575715946889998e-06	-0.000194407	-0.0001268115	3.7794081649e-08	1.6081156532250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.0629856209121	0.5729665058703404	558103.1044848311	0.3282906168492668	883.8160437946021	-0.4492069570720787	0.2017868902819563	781130.7992687421	727.0047269897361	0.7202496960979943	528535.8730654208	0.5187596247292531	735.7503578710622	525.9325153064059	0.954223	21.023731	0.147067962	0.0769112	0.1166803349	-0.0359216044	-0.0359920313	-0.1020082892	-0.0732811269	0.0393199412	-0.0697672934	-0.0645748961	-0.1051035808	0.0383282046	0.0889314553	-0.0521339483	-0.0043036312	0.0531710186	0.0926306408	0.0018013783	0.1677096392	-0.0734610361	-0.1489228742	0.009932566	0.125201463	0.1275126056	0.0029758238	-0.1307108532	-0.0730965262	-0.1057433089	-0.0302360676	-0.0238446913	0.1615358637	-0.1320384266	-0.1001615791	0.0483584648	-0.0762824112	0.0781983072	0.0225428503	-0.0064713023	-0.0268450567	-0.0904011441	-0.0066693914	-0.0666240894	-0.071314173	-0.0819929641	0.0592233116	-0.0516940451	-0.1110655498	0.0692241157	0.0712394827	0.0556328255	0.0969859513	-0.0065599166	0.0226398886	0.1207146738	0.0485237596	0.1539793993	-0.0091309096	0.0055923284	0.0704477854	0.0135748771	-0.039945098	-0.0706864501	0.001888706	-0.0565284123	-0.0980062117	-0.1386185599	-0.0620398146	0.0067403655	-0.1041358304	0.0887940589	0.139147091	0.148311391	0.0334149569	0.0690025946	-0.0101931123	-0.0046397474	-0.109082801	-0.127583577	-0.0731442392	-0.0968648077	0.0953827829	-0.0935047286	0.092661062	0.034995421	-0.0361224311	0.0172232	0.016670917	0.0002779194736208	0.00029663861824	0.0530301	0.0397125	0.0028121915060099	0.00157708265625	0.0284012	0.02548647	0.00080662816144	0.0006495601530609	-0.00305169	-0.00102401	9.3128118561e-06	1.0485964801000002e-06	0.00132917	0.0001531399999999	1.7666928888999998e-06	2.3451859599999992e-08	-6.75955e-05	0.0001268115	4.56915162025e-09	1.6081156532250004e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
747.2074372519297	0.1444516310176595	558318.9542845965	0.020866273703662	885.1232932826877	1.3072494880855174	1.7089012240998471	783443.2443115907	725.4221960790638	-1.5825309106722898	526237.3625641718	2.504404083233267	735.0013301468399	525.6592358488064	0.951631	20.966625	0.0745621249999999	0.0399624	0.1361923145	-0.0194214838	-0.0297613018	-0.1096116953	-0.0536773306	0.0565524017	-0.1043760176	-0.1291686477	0.0158708674	0.0348039388	0.1018058938	-0.0216994124	-0.0776662539	0.0509481617	0.0546128752	-0.0141289445	0.0970070664	-0.0597872724	-0.0672954444	-0.0752167458	0.1534941268	-0.0338066284	0.0244591185	-0.0439091662	-0.1573329038	0.0425738256	0.0301033892	0.034925942	-0.1012380474	-0.0866594171	0.0260617919	0.113081596	0.0194666506	-0.0444813119	-0.1035655455	0.0844699773	-0.0482232718	-0.0967170903	-0.035493625	-0.0011927126	-0.11063502	-0.1050428111	-0.0229619437	-0.035005349	-0.1040884766	-0.1567634538	-0.1267379926	0.0775779535	0.0755797466	0.0433223178	0.0138717274	0.057832979	0.0699842372	0.0893289493	0.1520441822	0.0305929371	0.0836103873	-0.0285116407	-0.1114205307	-0.0882667644	-0.0304238483	-0.1519025285	0.0519596642	-0.0657374577	-0.0426820412	-0.0977174445	-0.097509611	0.0327172167	-0.0053614781	0.0080829322	0.11953523	-0.0511984081	0.049918882	0.1004300716	0.068365768	-0.1686278529	-0.0003388453	0.0425637542	0.1433232329	0.0328913804	0.0912438734	0.030451217	-0.0427992974	0.0231705	0.0059472999999999	3.537037728999999e-05	0.00053687207025	0.0531635	0.0001334	0.00282635773225	1.779556000000153e-08	0.0487137	0.0203124999999999	0.0023730245676899	0.0004125976562499	-0.00354532	-0.0004936299999999	1.25692939024e-05	2.436705768999997e-07	0.00165144	0.0003222699999999	2.7272540735999995e-06	1.0385795289999997e-07	-0.000215074	-0.0001474785	4.6256825476e-08	2.174990796225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
751.0393538281304	3.8319165762006833	564060.1109985757	14.683584646961569	885.1624595499038	0.0391662672161601	0.0015339964876476	783512.5797964351	729.083329322046	3.661133242982146	531562.5010953189	13.403896622868965	737.1702255119418	531.3462381870505	1.033288	22.765734	0.082900925	0.0413829	0.0832607206	0.0037458334	-0.0046507397	-0.0880588119	-0.0462637428	0.086954612	-0.0317031803	-0.02399212	0.0327524055	-0.0817641629	0.081553302	-0.0751167127	0.065073401	-0.0075758757	0.0353493703	0.0316528001	0.1424390335	0.0155935954	-0.0693457959	0.0521611078	0.0940687532	0.0898009475	-0.1350652967	-0.1806162513	-0.1271252266	0.1167636366	-0.0784495844	0.0492011523	-0.0737807424	-0.1183371924	0.0965172916	-0.0095891588	0.0097999404	-0.084785469	-0.1110034878	0.0373356125	0.0828143238	0.0716140519	-0.0693501587	0.1159763077	0.1294441295	0.0243942085	-0.1434694989	-0.1011699334	0.029918129	-0.0680520803	0.0461723784	0.0394547356	0.1024182298	-0.0766933221	0.0366815727	0.0719846282	0.0264461637	0.0325247092	-0.0139725058	0.1660364129	-0.0264372261	0.0969931282	-0.1277224274	-0.1805801864	-0.0002267884	-0.0315609148	0.0212916171	-0.157101367	-0.0882392892	-0.2085248151	-0.04504572	0.122140277	-0.0424126085	-0.0101795197	0.0360274223	0.0957538592	0.1123320087	0.0052841564	0.1400758557	0.1057999598	-0.0149490732	0.0575240169	0.0202005463	0.1526044722	0.0897877085	0.0258549876	-0.0493116688	0.0133658	-0.0098047	9.613214209e-05	0.00017864460964	0.0888728	0.0357093	0.00789837457984	0.00127515410649	0.0574772	0.0087635	0.00330362851984	7.679893225000001e-05	-0.00324791	0.0002974099999999	1.05489193681e-05	8.845270809999981e-08	0.00177902	0.00012758	3.1649121604000003e-06	1.6276656400000047e-08	-6.75955e-05	0.0001474785	4.56915162025e-09	2.174990796225e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.2623208095318	3.222966981401441	568911.6485929812	10.38751616320392	891.0074223739654	5.844962824061554	34.16359041466161	793894.2267254979	729.9425680641764	0.8592387421304011	532816.1526721248	0.7382912159778339	737.8886752730474	545.0926081813739	1.056487	23.27685	0.304111765	0.15351	0.0572186491	0.0602289713	0.0657099939	-0.0214566379	-0.0369582133	0.1340976777	-0.0690242955	0.1282557036	-0.0063854824	-0.1924488675	0.02561089	-0.107671652	0.096186298	-0.049849712	0.0468268954	-0.0426151843	0.0923275223	0.1470281719	0.0433156909	0.0476951715	0.1051257097	0.0359596967	-0.0666964383	-0.034862625	-0.1156226083	0.0174416186	0.1337094155	0.113111458	0.0104215832	-0.0686752082	-0.0984566626	-0.1007435359	-0.1345878011	0.1423553478	0.0046141647	-0.0412970649	0.0756659244	0.0867837877	0.2452126122	0.1158042955	0.0854309826	-0.0011367609	-0.0332002626	0.0270922954	0.1004185092	0.0585763282	-0.069718428	-0.0129834561	0.0979385206	-0.1283805829	0.0561477327	0.0197087447	0.0421822956	-0.0736020049	-0.0453219237	0.0963042982	-0.0118564472	0.1624129661	-0.0074503686	-0.1902727737	0.0248604843	-0.0311732625	0.0325219601	-0.0071083646	-0.1107976408	-0.1453886525	-0.0183985723	0.0633545095	0.061113971	0.0051208138	-0.2303360529	-0.0649728797	-0.0819224029	0.1831819346	0.1514195615	0.0820207813	0.0961349266	-0.0293729006	-0.0283311905	0.1587697127	0.0882931893	0.0212145853	-0.0556345156	0.00762646	-0.00573934	3.294002363560001e-05	5.81628921316e-05	0.164169	0.0752962	0.026951460561	0.00566951773444	0.115512	0.0580348	0.013343022144	0.00336803801104	-0.00519364	-0.00194573	2.69738964496e-05	3.785865232900001e-06	0.00247054	0.0006915199999999	6.103567891599999e-06	4.781999103999996e-07	0.000595983	0.0006635785	3.55195736289e-07	4.4033642566225e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7703520423753	0.5080312328434502	569678.2843221711	0.2580957335444359	886.5840444103628	-4.423377963602547	19.56627260888462	786031.2678030361	730.6211136258	0.6785455616236504	533807.2116758042	0.4604240791991552	739.1138896898448	555.1815278319175	1.419155	31.267273	0.6099500649999999	0.304718	-0.0042963543	0.0547498471	0.0045886174	0.0880844166	0.0325179551	0.1787962796	0.1123707175	0.1659976143	-0.0543522533	0.0555557227	0.0256709972	-0.0571252917	0.1446923182	0.0198906162	0.0338465033	0.03214198	0.0287195642	0.2457688225	-0.1878143931	0.0278954297	-0.0613752382	-0.0296671946	-0.0617017571	0.0084067002	0.1463658555	-0.055104741	0.019709496	0.0289963304	-0.0609451555	-0.1981780982	-0.007006834	-0.0403731871	0.1713596648	-0.2249472944	-0.0029898162	0.0158701509	0.0630088656	-0.0442022043	-0.0812911049	-0.0382927848	-0.1324233317	0.0627950504	-0.1602588359	0.0743032084	-0.0434102863	0.0537019719	-0.026425055	0.0369199675	0.0184119709	-0.1593214988	0.0323305614	0.0362059685	-0.1208311047	-0.0794752136	-0.2120711894	0.0536961247	0.0761963428	0.0478915597	-0.2081727216	-0.0856233191	0.0735117269	0.1225617735	0.0784070416	-0.0388314907	0.064501021	0.0312272975	-0.0828960233	0.174159034	-0.1574601733	-0.0972630592	0.0363029663	-0.0283768394	-0.107885872	-0.0963613647	0.0668677022	-0.0791932241	0.0221920629	0.0731213307	-0.0245190993	0.0727462601	0.0867609543	0.0165379384	-0.0617435365	0.0423714	0.0347449399999999	0.0012072108556035	0.0017953355379599	-0.0559602	-0.2201292	0.00313154398404	0.04845686469264	-0.07537	-0.190882	0.0056806369	0.0364359379239999	-0.00748343	-0.00228979	5.60017245649e-05	5.243138244099999e-06	0.00280105	0.00033051	7.8458811025e-06	1.092368601e-07	-6.75955e-05	-0.0006635785	4.56915162025e-09	4.4033642566225e-07	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.7364532955435	-0.0338987468318237	569627.1139331361	0.001149125036768	892.7747248623521	6.1906804519892376	38.32452445864167	797046.7093530485	731.7413000349744	1.12018640917438	535445.3301768744	1.2548175912989916	740.3815955618821	566.9209210913174	1.156783	25.486597	0.385416525	0.224053	-0.0502789488	0.0530178048	0.0669994398	0.0012076667	0.0467738676	0.1454484761	0.0031205476	-0.0522241551	-0.0913778656	-0.0082607526	-0.0121651515	-0.0781173157	0.1776966532	-0.0201472391	-0.0666808457	0.0627068393	0.156108467	-0.0308165349	-0.1342093094	-0.0445303051	0.0737481453	0.0755339312	-0.0488936622	0.1536037051	-0.0544715296	-0.0585015621	-0.0798317796	0.0138600875	0.0374627415	-0.0419943971	-0.0585589749	0.0277495668	0.1642932635	0.0413893676	0.1231857696	0.022995874	0.0362983977	0.0346704992	0.013453771	-0.0353673044	-0.0650421887	0.2033480678	0.03902122	0.0844252348	0.0685610254	-0.0191414978	-0.0168042571	-0.0076567836	0.0177464589	-0.2011454406	0.0167579295	-0.0174925592	-0.0164096121	0.1572156196	-0.0805924121	0.0027161887	0.0167792061	0.1709117463	0.0167055341	-0.068666036	0.0310460704	0.0017380162	-0.0129194068	-0.0552075004	-0.036959388	0.0302752532	-0.0979778894	-0.1953755641	-0.0764537689	-0.1180445834	0.0523024205	0.0502043264	-0.0787941476	-0.0293200145	-0.0767404186	-0.0777560648	0.0042305687	-0.080814984	0.1989116712	-0.1289646693	0.0851916578	0.0118330366	-0.0676152521	0.0634616	0.0210902	0.00044479653604	0.00402737467456	0.119338	0.1752982	0.014241558244	0.03072945892324	0.0502534	0.1256234	0.0025254042115599	0.01578123862756	-0.0081268499999999	-0.0006434199999999	6.604569092249838e-05	4.139892963998722e-07	0.00309926	0.00029821	9.6054125476e-06	8.89292041000001e-08	0.000258869	0.0003264645	6.7013159161e-08	1.0657906976025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
752.9977085654588	-1.7387447300847043	567005.5491048315	3.0232332363973318	885.050986327827	-7.723738534525069	59.65613694970745	783315.2483998594	728.7591204901635	-2.982179544810947	531089.8556975966	8.893394837488827	736.6538859385065	555.8897297381997	1.164369	25.653738	0.25569615	0.124246	-0.0119546307	0.0533921994	0.0854901636	-0.0202660132	-0.050687487	0.0264286267	-0.0760416064	-0.0670908176	-0.1196408903	0.0582990855	-0.0353482127	-0.0718889724	0.0630456163	-0.0162300348	0.0641129994	-0.040034577	0.0759600072	-0.0294515617	-0.0897428184	0.0444101283	0.0115731348	-0.0423997522	0.0201346676	-0.0369440548	-0.0712876837	0.1518762607	-0.1795629344	-0.1015444184	0.0633577586	0.0041811669	0.036551655	0.0036377582	0.0923851504	0.004981339	0.0373088863	-0.0466100957	0.1068810962	0.0214379533	0.1552914744	-0.1167094342	0.0537030229	0.0983707875	0.1027026146	-0.1541972901	0.0183613561	-0.0742398428	-0.0248540279	-0.0655406143	0.0649333982	-0.0821536633	0.0489938954	0.0241823027	0.055263549	0.086964344	0.0036981849	-0.007284795	0.0747720993	0.0529495178	0.0634036062	0.001268682	-0.1117077141	-0.1288518444	0.1996977603	-0.0941432988	-0.0736668727	-0.0951945387	-0.0206556319	-0.0609950077	0.0143599518	-0.0291990309	-0.1196999599	0.1092580762	0.1643515405	-0.0979926877	-0.1062936678	-0.0475048124	-0.2139214593	-0.0557127306	0.0609069604	-0.0229094184	0.0835859703	0.0071079182	-0.0732270951	0.0499971	-0.0134645	0.00018129276025	0.00249971000841	0.173371	0.054033	0.030057503641	0.002919565089	0.131089	0.0808356	0.017184325921	0.00653439422736	-0.0087858199999999	-0.00065897	7.719063307239825e-05	4.3424146090000004e-07	0.00341342	0.0003141599999999	1.16514360964e-05	9.869650559999999e-08	0.001433	0.001174131	2.053489e-06	1.3785836051610004e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
755.6836104112956	2.685901845836838	571057.7190442508	7.214068725469735	885.2413946422935	0.190408314466481	0.0362553262179663	783652.3267882328	727.8740207322603	-0.8850997579031628	529800.5900569469	0.7834015814402373	735.6895549371882	564.5459727918415	1.042496	22.968597	0.2712463999999999	0.141413	-0.008810327	0.0964676617	0.0575210067	0.0481767323	-0.0407377599	0.0715316117	-0.0271892309	0.0302461996	-0.0271558788	0.0410114122	0.0151529866	-0.0295111014	0.0286589844	-0.1155351461	0.1600577958	-0.0591136535	0.1386689024	0.0033922092	-0.0877333235	0.0214101347	-0.0418724842	0.0483869728	0.097875399	-0.1169839119	0.0171214191	0.1002872963	-0.0341615404	-0.1084397693	-0.0115103198	0.0555316086	0.054279159	0.1115912677	-0.0655829143	-0.0575015525	-0.0933458433	-0.0762257931	-0.0760262065	-0.021500069	-0.0213198014	-0.0950576151	-0.0358140285	-0.164340867	-0.119647693	0.0683907111	0.0556564432	0.0801421245	0.1070882601	-0.0363511128	0.0548582669	-0.0396543985	0.1455339205	0.09300345	-0.0179430757	0.0253994611	-0.028856069	0.0781618974	0.1669323603	0.0217904439	0.0471476809	0.1179625104	-0.0961285971	-0.083816112	0.0178219089	-0.1316372241	-0.0862738099	-0.1618705554	0.1168133712	0.0063464469	-0.0194858927	-0.0530007888	0.1101347995	0.0654368487	0.08733083	0.0812615765	-0.0633436669	0.105847536	0.056444198	-0.0116045976	-0.0756317532	-0.0490806175	0.0819445778	0.0023706562	-0.0785574968	0.0375735	-0.0124236	0.00015434583696	0.00141176790225	0.0777804	-0.0955906	0.00604979062416	0.0091375628083599	0.0747343	-0.0563547	0.00558521559649	0.00317585221209	-0.00745333	0.0013324899999999	5.55521280889e-05	1.7755296000997354e-06	0.00265912	-0.0007542999999999	7.0709191744e-06	5.689684899999998e-07	0.00148376	5.0759999999999954e-05	2.2015437376e-06	2.5765775999999953e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
758.2103688589656	2.5267584476699767	574882.9634452487	6.384508252871591	886.683315833807	1.4419211915135293	2.079136722535796	786207.3025780347	728.5651072168843	0.691086484623952	530807.11545395	0.4776005292298917	736.0551447112181	576.0840484621552	1.145529	25.238651	0.3916652999999999	0.204539	-0.0484339677	0.1348879317	0.1290693082	0.0200859591	-0.0325302525	0.0678343593	-0.032139494	0.0598879463	-0.0824393181	-0.0144809272	-0.0593323733	-0.0547042482	0.0543329767	-0.1457169199	0.1120867274	0.0525770725	0.0832766297	3.27279e-05	-0.0595617465	0.0610509545	-0.0208160688	0.0664354295	-0.0294203883	-0.1246095006	-0.1881738206	0.2047474503	-0.0147524842	0.0338254802	0.0839008559	0.095353984	0.0123316994	-0.051317962	0.0277955185	-0.1446878133	0.1298102904	-0.0607533291	-0.1682134129	0.1802932863	-0.0854453604	-0.0612329531	-0.2195680226	0.0541091445	-0.0214833212	0.0319497423	0.0249048282	-0.0849394093	-0.0245151705	-0.1082025216	0.0467653047	-0.0771612585	0.1433597572	0.038724394	-0.0476617666	0.0254954069	-0.0050032503	0.0975426409	0.0195928109	-0.0811512726	0.100489441	-0.0087789281	-0.2561180502	-0.074901672	0.0303357315	-0.0269385444	-0.0053430074	-0.18273582	-0.0830422194	-0.01712381	0.0738836072	0.105976587	0.1050206251	-0.0307748472	-0.1583101382	0.1097846489	0.0952071996	-0.0401667651	-0.072858822	0.1449918947	-0.1123444218	-0.1686253743	0.0802681812	-0.0023706562	-0.0835859703	0.107189	0.0696155	0.00484631784025	0.011489481721	0.242302	0.1645216	0.058710259204	0.0270673568665599	0.14451	0.0697757	0.0208831401	0.00486864831049	-0.00836705	-0.0009137199999999	7.000752570249999e-05	8.348842383999981e-07	0.00348892	0.0008297999999999	1.21725627664e-05	6.885680399999999e-07	0.00147223	-1.1530000000000047e-05	2.1674611729e-06	1.329409000000011e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
756.4993629465869	-1.7110059123787096	572291.2861385918	2.9275412321949004	882.5716109735519	-4.111704860255145	16.90611685784578	778932.6484964505	726.4277332217565	-2.1373739951277457	527697.2515936994	4.568367595048341	734.701485199713	580.8907189975724	1.041261	22.941381	0.377567	0.193106	-0.0687653113	0.1402997172	0.0842050306	0.0818302048	-0.0347154989	0.0437672252	0.0153009731	0.022560367	0.0158932726	0.1408808428	-0.0635060259	-0.0012295735	-0.0076778879	-0.0397143602	0.0901318822	0.1031834347	-0.0474326817	0.032340753	-0.0763104696	0.0258423374	0.0303276767	0.1107913322	-0.0892103261	-0.05596834	0.0970321606	0.0003390799	0.1827537986	-0.0913808608	0.1130104568	0.143946586	-0.0465235476	-0.1090309917	0.0065168517	-0.0404265551	-0.0676709883	-0.0111554237	-0.0767810394	0.1089043832	-0.0082429004	0.0096465918	0.0744775731	-0.0171035416	0.0732501633	0.003607968	0.0244581963	-0.0306231834	-0.1005541686	-0.0791214945	-0.0072541094	-0.0011967953	0.0770845467	0.0292782339	-0.1086181485	0.0347232625	0.0294802599	-0.0437388859	0.0589412742	-0.0571938389	-0.0640385245	0.0521486262	-0.2026059095	-0.0585985473	-0.0316899458	0.018887816	-0.0079421886	0.0743366404	0.0554234025	0.0626840555	0.169446867	0.009594696	-0.163425233	0.0080030216	-0.0911088128	0.0035169335	-0.1559522538	0.022941391	0.016946363	0.068346953	-0.0127329318	0.064100341	0.0785574968	-0.0071079182	-0.0882931893	0.239148	0.131959	0.0174131776809999	0.057191765904	0.19506	-0.0472419999999999	0.0380484036	0.0022318065639999	0.134907	-0.009603	0.018199898649	9.2217609e-05	-0.00901777	-0.00065072	8.132017577289999e-05	4.234365184000006e-07	0.00557919	0.00209027	3.1127361056100005e-05	4.369228672900002e-06	0.0025065	0.00103427	6.28254225e-06	1.0697144329000002e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
754.5510999420128	-1.9482630045740732	569347.3624237013	3.795728734991996	886.9369927337766	4.36538176022475	19.05655791250293	786657.2290796353	728.1591226622426	1.7313894404860548	530215.7079162468	2.997709394626614	736.6575261722109	577.3735245568895	1.060015	23.354591	0.198328	0.102045	-0.062154133	0.1174655645	0.068845391	0.0387786032	0.0102851811	-0.0533225449	-0.0848822116	-0.0866713203	-0.0026984734	0.0385683076	-0.0660866214	-0.0011847448	0.043318095	-0.0434079926	0.0146046524	0.0971916072	0.0254566917	-0.1118673949	0.0506040164	-0.088175593	-0.0781836345	0.0424870155	0.0093319133	0.1266953822	-0.1393628644	0.0963026371	0.1185793669	-0.1065593758	-0.0441958594	-0.0117167291	-0.0647047886	0.0495280796	-0.0895609378	-0.1128279642	-0.1346160678	0.0489718646	-0.140714212	0.0695006074	0.0426875552	-0.1567586119	-0.0807950992	0.0799396074	0.0755615875	0.0573968733	-0.0125329178	0.1105120689	-0.1425164081	-0.0675430754	-0.0143348391	-0.048976775	0.0042621897	-0.0374715578	-0.0482695532	0.0921599048	0.1028268294	-0.0060459529	0.0154464401	-0.0240925062	0.0766022566	0.0229274541	-0.1634678338	-0.0502805394	-0.0325046683	-0.0969637201	0.1962145151	0.0035163095	-0.0504005329	-0.0184244741	-0.0711117401	-0.0428113513	-0.0002003016	-0.1803572665	0.000981297	0.0463112913	-0.0737326266	-0.0933392943	0.0875214725	-0.0433050512	-0.086146347	0.0194182806	0.0768132552	-0.0118330366	-0.092661062	0.197412	-0.0417359999999999	0.0017418936959999	0.038971497744	0.273888	0.078828	0.075014636544	0.006213853584	0.154615	0.019708	0.023905798225	0.000388405264	-0.00905882	-4.105000000000081e-05	8.206221979240001e-05	1.685102500000066e-09	0.00485777	-0.00072142	2.35979293729e-05	5.204468164000005e-07	0.00210785	-0.0003986499999999	4.4430316225e-06	1.5892182249999996e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
