global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2
767.1278300694325	-0.6870602702912265	0.4720518150126532	588485.1076670361	873.6660545312409	3.324746715595893	11.053940722865676	763292.3748401852	761.3684229859733	0.0290267044842948	579681.875520148	0.0008425495732185	766.5295312876949	544.8399748875107	1.391314	36.108704	0.142293435	0.0880351999999999	0.125843419	-0.123016985	0.0009817913	-0.0368771644	-0.1703321225	0.0603784092	0.1154305157	-0.0553079639	-0.1504172651	0.0677901437	0.0340543287	0.0022625895	-0.0059263429	0.1110063373	-0.1270395051	0.096476131	0.1189230503	-0.0125992036	-0.0124984716	-0.0234262413	0.0521340228	0.0360885339	-0.0198172001	0.0594138398	0.1314993511	0.1263929002	0.0615022444	-0.0369734022	-0.145455446	-0.0584505498	-0.0502236938	-0.117219287	0.1881954654	-0.0589389762	0.0216110983	-0.1030718756	-0.114798355	-0.0589852389	-0.1181833901	-0.1423663519	-0.0577070539	-0.0291370389	-0.0333326988	-0.1025685362	0.0036848376	0.0523869579	0.0801193248	-0.0977650988	-0.0215778125	0.0412678525	-0.1406059613	0.0978441614	0.0336591302	0.0624425511	-0.08154066	-0.0387164427	0.0008420001	0.0039423827	-0.0751621479	0.0982786202	0.1868483175	-0.0776020865	-0.0597595516	0.1826839341	-0.0759513073	0.1362806723	0.0073972777	-0.0199257418	-0.0068765282	0.0309290432	0.0073741627	-0.1242953749	-0.0104513962	0.0570357756	-0.1601805712	0.1179954318	0.033157306	-0.0027456058	0.0180520797	0.0822004905	0.0010522966	-0.0391808772	0.064364149	0.0101614539	0.1435912604	-0.0390323939	-0.0689761196	-0.0345567601	0.248796115	-0.1523868032	0.0865877679	-0.0292023797	-0.0386166096	-0.1581416504	0.0396954803	-0.1195550605	0.0834821902	0.0382732715	-0.0550804452	0.0440514175	-0.0216095204	-0.0675470527	0.0445977393	-0.0161408799	0.024061198	-0.0111457842	-0.0304190857	-0.0475411032	0.1346112064	0.0768132552	-0.0118330366	-0.092661062	-0.00118966	1.180000000000148e-06	1.3924000000003492e-12	1.4152909155999998e-06	0.0973778	0.060367	0.00948243593284	0.0036441746889999	0.0384087	0.0633856	0.0014752282356899	0.00401773428736	-1.62837e-05	8.06501e-05	2.6515888569000004e-10	6.50443863001e-09	-0.000283364	0.00028887	8.029515649599998e-08	8.344587690000004e-08	-0.000108485	1.2729999999999995e-06	1.6205289999999988e-12	1.1768995225e-08
768.453366205684	1.3255361362514575	1.7570460485084431	590520.576032847	872.842818446217	-0.8232360850238365	0.6777176516853733	761854.5857131358	761.9555729024621	0.5871499164887837	580576.2950771193	0.3447450244327856	766.4722802736079	560.1004839448993	1.300031	33.739655	0.2588003102	0.148097	-0.0465613315	0.1421449346	0.0250776797	-0.0669366635	0.1829970428	0.1535650977	-0.0068754469	0.1132888281	0.1342443329	0.056055812	0.0503948685	-0.0025334446	0.0666733662	-0.0350720395	0.1439558392	-0.0221530541	0.0846506577	-0.1143260281	-0.0856295805	-0.1266647264	0.037300874	0.0320206567	-0.0488039123	-0.0073432687	0.0528338916	0.0152875736	-0.0076160545	0.0499241511	-0.1000474837	0.0446484399	-0.0306731163	-0.0118676865	-0.0646263161	-0.0244080966	0.0544445669	-0.0876460139	-0.0359448662	-0.0158897302	0.004684985	0.065429742	-0.0481038616	-0.1522211833	0.0171867797	0.1026673963	0.1031907844	-0.0361595637	-0.0580563094	-0.0761554028	-0.018785649	-0.0331512413	0.005412966	0.104907531	-0.1210414752	0.134867981	0.2846873631	-0.0962082081	0.1057341301	0.030609181	-0.0646034859	0.0520407266	-0.0497799425	0.1835527978	-0.0174775054	-0.160878687	-0.121789582	0.0537824895	-0.008606433	-0.0359831965	0.1080234356	-0.0629325987	0.1131481189	-0.0696351052	-0.07236944	0.0519880075	-0.0323578883	-0.0571809211	-0.0936998953	0.0091891534	0.0889172656	-0.111364187	-0.0494340246	0.0928243637	0.0328683561	-0.012833602	0.2202181996	-0.048194344	0.009458391	-0.0355921823	-0.0339225053	0.019102001	-0.0186164887	-0.0378860977	0.0255757476	0.0234796751	0.0381515376	0.0712075298	0.0268132567	-0.128540853	-0.0093707334	-0.0712103425	0.0400436197	0.0474919611	0.0304856034	0.0715042217	0.0668587162	-0.1185540714	-0.1321699225	0.0907430322	-0.1641473887	0.0750362016	-0.0165379384	-0.0966728009	-0.00606207	-0.00487241	2.3740379208100006e-05	3.67486926849e-05	-0.0250581	-0.1224359	0.00062790837561	0.01499054960881	4.84648e-05	-0.0383602351999999	2.3488368390399997e-09	0.0014715076445993	0.00113714	0.0011534237	1.2930873796e-06	1.33038623172169e-06	0.00034819	0.000631554	1.212362761e-07	3.98860454916e-07	-3.08274e-05	7.76576e-05	6.030702837760001e-09	9.503285907600002e-10
768.3950751595605	-0.058291046123486	0.0033978460581703	590430.9915294667	876.3649056351954	3.5220871889783893	12.405098166765692	768015.447828985	760.9150032437162	-1.0405696587458806	578991.6421613847	1.0827852147025183	765.9690483559356	557.2373729132086	1.133749	29.424133	0.2573924298	0.138718	-0.0264302564	-0.1074494156	0.0700285796	0.0762437011	-0.0748009038	-0.0660496947	0.0144584332	0.0143294929	0.0133917481	0.0542230495	0.0683394887	0.07152979	-0.0455890304	-0.0484942591	-0.0915086283	0.0346370576	0.1860344913	-0.0333490948	0.0264780035	0.0896584752	-0.034036411	0.120369567	-0.112464053	-0.1425215782	-0.0746342489	-0.0079648914	0.0427523205	-0.0621824511	0.1875352676	0.0333909439	0.0112997908	0.0441328818	0.1496995068	0.0966494031	-0.063646044	0.0064663937	0.0187882016	-0.1060326289	-0.023095128	-0.0274291932	0.0356697462	0.0967245419	0.0468859331	-0.0717032418	0.0287446519	0.0716117423	0.0559175694	-0.0066391135	-0.1070867995	0.0195005128	-0.0609381258	0.0746002394	-0.0217809642	-0.0540633365	-0.1022669981	0.0250542572	-0.00041076	0.0508236323	-0.0435445746	-0.0346065789	0.1305037488	-0.0560950551	0.071494231	0.0943388761	-0.112320882	0.1183765514	0.0613089568	-0.0040681045	-0.1174407974	0.1031673729	0.0179574495	0.0659052459	0.0937865867	-0.0050438221	0.1141220784	0.136219954	-0.0802514034	0.0073304367	-0.0055671891	-0.1039692289	0.0148489369	-0.0193141985	0.0294351708	-0.0345787616	-0.1530558432	-0.0218357248	-0.0702268043	-0.0742611864	0.0286178993	-0.0377122816	0.0509526291	-0.0590975507	-0.0454467595	-0.1164941393	0.0172018979	-0.1916484018	0.0128375117	-0.0304005356	0.1661219276	-0.0259659001	-0.0027018616	-0.1231733146	-0.0526324039	0.0293230053	0.0342449716	0.2289295555	-0.0113656507	0.0300090129	0.1500425118	0.0732270951	-0.0212145853	-0.1003129872	-0.0112508	-0.00518873	2.69229190129e-05	0.00012658050064	0.0938608	0.1189189	0.0088098497766399	0.01414170477721	-0.0441467	-0.0441951648	0.0019489311208899	0.0019532125916991	8.43533e-05	-0.0010527867	7.1154792208900014e-09	1.10835983569689e-06	-0.000380816	-0.000729006	1.4502082585600002e-07	5.31449748036e-07	-3.08274e-05	0.0	0.0	9.503285907600002e-10
767.5885822389264	-0.8064929206341276	0.6504308310329652	589192.231583565	868.902638789747	-7.462266845448426	55.6854264726788	754991.7956957855	760.936792120589	0.0217888768727334	579024.8016027724	0.0004747551553751	764.9307617492354	545.3540923118908	1.143968	29.68936	0.207374615	0.106534	0.0808150519	0.0933136646	0.1527562238	-0.0841789605	0.0292058778	-0.0245812986	0.0026766524	-0.0515073222	0.04617822	0.0872371592	0.0507177951	0.1782772022	0.1107162593	0.0877885065	0.0555809312	-0.0145789266	0.0961677651	0.0077529248	0.1706265414	-0.0149388718	0.0981078602	-0.1228542376	0.0093433275	0.0940477193	0.0279220767	-0.0170889466	0.0153422307	-0.0635189157	0.0327024401	0.0527113601	0.0303118501	0.0552121777	-0.0292009666	-0.0001632568	0.102758514	0.1208526091	-0.0595194457	0.0321970544	-0.0313077707	0.2015222513	0.0034449147	-0.0111449232	0.0460225336	0.0976210656	0.0612926661	-0.0475604426	0.0961283163	0.025906067	-0.069955037	-0.0625034405	-0.1811380556	0.0938826235	0.0036787715	-0.0683486287	-0.066224444	0.1036318025	-0.1342768983	-0.0259143686	-0.0057372543	0.0573537316	-0.1034850754	0.0734624743	-0.0962649814	-0.0298374595	-0.0587714169	-0.1198476532	0.1926410167	0.0785655619	-0.085949308	0.1150528287	-0.0194228552	0.0819371801	-0.0741214277	-0.0726065824	-0.0854678635	-0.0571668282	-0.1434485943	0.0107717755	-0.015220052	-0.0207954114	-0.0459226541	0.0745502205	0.096963021	0.0035060088	-0.0342950052	-0.0732745402	0.0213704931	0.0261892032	-0.0719222828	0.1445388757	-0.0872324975	0.1964609222	0.0200209342	0.088780004	0.0599944331	0.0875194408	0.0903095284	0.0361701375	0.0038096283	-0.0295948831	-0.1096005906	-0.1401926645	0.0198741128	0.0198293369	-0.0192036054	-0.1420588791	-0.1084371267	0.0021376914	0.2283887789	0.0713867084	-0.0258549876	-0.1035676303	-0.015282	-0.0040312	1.6250573440000002e-05	0.000233539524	0.0115296	-0.0823312	0.0001329316761599	0.0067784264934399	0.0107315	0.0548781999999999	0.00011516509225	0.0030116168352399	0.00104489	0.0009605366999999	1.0917951120999998e-06	9.2263075204689e-07	-1.86724e-05	0.0003621436	3.4865852176000003e-10	1.3114798702096005e-07	-3.08274e-05	0.0	0.0	9.503285907600002e-10
767.9375517112818	0.3489694723554066	0.1217796926360109	589728.0833283176	871.7444451972542	2.8418064075071925	8.075863657748936	759938.3777322685	761.645759953365	0.7089678327760112	580104.2636549389	0.5026353879111142	765.9071263385177	558.4424731629897	1.122657	29.136265	0.15983395	0.0808317999999999	-0.0881668955	-0.0167715638	0.1067180034	0.1250370501	0.0348298643	-0.1495166412	0.0766299325	-0.1485227719	0.0424926688	0.0683538829	0.1066082032	0.0776254475	0.056624032	-0.0962180474	-0.0197252697	0.0459155759	0.0558776116	-0.0061169547	0.104741618	0.0269943097	0.1357123391	-0.0932535335	0.1414229306	-0.0353875432	0.1295070646	-0.0951380145	-0.11872425	0.1168182844	0.0887339558	-0.0265565246	0.0098132905	-0.1102575894	-0.1353807007	0.1627871685	-0.0313482226	-0.0891524326	-0.1455042856	0.0243085865	-0.1107030496	-0.0527205766	0.0400509083	0.05408702	-0.008719317	-0.0815711403	0.0293137396	0.0466040153	0.0115901505	0.1028442935	-0.0299071873	0.0149784466	0.0242078798	0.0039440596	0.1012304001	-0.0712633999	0.0348157332	0.0033840754	0.1244366431	-0.1321224213	0.0316382419	0.0140614653	-0.1491552913	0.0060913908	0.103370019	-0.0154758097	-0.0160445211	-0.0562511308	0.2090409502	-0.0101534426	-0.0736582033	0.0315740819	-0.0048162661	-0.0130154472	0.0220960032	-0.08110635	-0.044638951	-0.1778605897	0.0384087924	0.0102816539	0.1067272769	-0.0563099428	-0.0827864622	-0.0483408399	-0.1443687189	-0.0324963687	0.0059521596	-0.0588059521	0.0754537993	0.1485060134	0.0717928617	-0.1502237927	-0.0009841378	-0.0448718939	-0.0235453957	-0.0252526683	-0.1358819524	0.0111612893	0.1560960114	0.0438657423	-0.0538246042	-0.0761466654	0.0868134863	0.1077739823	-0.0554093357	-0.0603728033	-0.0247889941	-0.0478542386	0.0623194233	0.1670890811	0.0137398253	0.0695158277	-0.030451217	-0.1064242213	-0.00557658	0.00970542	9.41951773764e-05	3.10982444964e-05	0.0295068	0.0179772	0.00087065124624	0.0003231797198399	-0.0437987	-0.0545302	0.00191832612169	0.00297354271204	-0.000263059	-0.0013079489999999	6.920003748100002e-08	1.7107305866009995e-06	-0.000263146	-0.0002444736	6.924581731600002e-08	5.976734109696002e-08	-3.08274e-05	0.0	0.0	9.503285907600002e-10
768.3802844764127	0.4427327651309269	0.1960123013204765	590408.261572053	873.3000682359861	1.5556230387319374	2.419963038633586	762653.009180978	761.6749185974152	0.0291586440501987	580148.681620379	0.0008502265228461	766.4576427979295	558.992994017711	1.084413	28.143715	0.22649772	0.118769	0.0795312453	-0.0713921213	0.1566663913	-0.0162155889	-0.0923900995	0.0871715652	0.0227137826	-0.2497029448	0.0212761335	0.0282037375	0.0450273238	0.0206368245	0.120836777	0.0635802026	-0.1000942168	-0.0232157612	0.0508042812	0.0810349927	0.2375726593	0.1654426322	0.0234595506	-0.0254445877	0.1767633592	-0.0466564326	-0.0115882617	-0.004106106	-0.1784173212	0.1125516049	-0.0487941558	-0.0311506339	0.0071994481	0.0585902824	0.0218910352	0.0272074523	0.05576317	0.001792678	-0.1158577698	-0.0961975705	0.0931750066	0.1034622159	-0.0570529533	0.0642660484	-0.0682370327	0.031879871	0.0201423718	0.0890194287	0.0613617349	-0.0337817638	0.0681712118	0.2075214681	-0.0112153747	-0.1315747281	-0.0159346713	0.1003072365	-0.0768944879	-0.134672287	-0.0666598155	0.0119077789	-0.0152209329	0.0501819753	-0.0101685428	0.0113595003	-0.0371745079	0.111926223	0.0026705278	-0.067780845	0.1083417855	0.0123039982	-0.0308406221	0.1419502237	-0.119743793	-0.1488290734	0.0589820722	0.0179519914	-0.1344834102	-0.1257988247	0.0658890841	-0.0560178311	0.0041441427	-0.0517598048	0.0798055153	0.0531066252	-0.050702555	0.1761577321	0.0381625983	-0.0305754695	-0.005400224	-0.0553187331	0.062557602	0.0923926891	-0.0447816919	-0.0807533275	0.0869841122	0.0273999217	0.0444545909	-0.0798946049	0.1473889724	-0.1718074296	0.0428530625	0.0871136547	0.0595116648	0.1394148899	-0.0746455971	-0.1080227985	-0.0792214651	0.1686087381	0.0019057899	0.0619699385	0.0497966052	0.0676152521	-0.034995421	-0.108871781	-0.0202089	-0.0146323199999999	0.0002141047885823	0.0004083996392099	0.115743	0.0862362	0.013396442049	0.00743668219044	0.0283266	0.0721253	0.00080239626756	0.00520205890009	0.0007410999999999	0.0010041589999999	5.492292099998518e-07	1.008335297280799e-06	-0.000329065	-6.5919e-05	1.0828377422500001e-07	4.345314561e-09	-3.08274e-05	0.0	0.0	9.503285907600002e-10
768.3146363145903	-0.0656481618224233	0.004309681150663	590307.3803752211	871.3448954829045	-1.9551727530816836	3.8227004943930094	759241.9268841137	761.4634948674144	-0.2114237300007744	579826.6540156968	0.0446999936074403	766.2429889630441	555.239824231808	1.034113	26.838291	0.30414575	0.184983	-0.0179174809	0.0873079236	0.086662744	-0.0142707468	0.1153267795	0.0333071512	-0.0935585715	-0.1263244987	-0.0009030808	0.1489176995	0.0205218528	0.1226406966	-0.09037188	-0.0152445727	0.0295141151	0.2168536669	0.016264625	-0.0394038538	-0.0362035839	0.0874828151	-0.0848553227	-0.0428111461	-0.0123862889	0.0427871965	-0.0674156598	-0.0321686186	-0.0125139154	-0.1075401379	0.0691230319	0.0553372277	0.0894411349	0.0378617073	0.0401861416	-0.0340657976	-0.0851046831	0.0004071919	-0.0940512926	-0.0806501499	0.0861462567	0.1616850069	-0.0988004265	0.0579059472	0.1002903436	0.0289167369	0.1064703886	0.1227450521	-0.105509199	0.117669834	-0.0279183883	0.0268530484	-0.0213160955	-0.0512917933	0.0034107649	-0.0715203495	0.0225490609	0.0390572723	0.1297915474	0.0847817128	0.1214770487	0.0812044659	0.0558882386	0.0784992692	-0.0019477015	-0.0913150629	0.0871710959	0.183172195	0.1146489336	0.0439351918	0.0204629213	0.0330162602	-0.0084270255	0.0169102235	-0.0801984523	-0.0992403003	0.0881378013	-0.0826776168	0.0291872408	0.0081147153	-0.0345685912	-0.0192925586	-0.0760062018	0.0838060091	0.1209468467	0.0393528379	-0.0339049116	0.010828693	-0.0523582189	-0.0182825412	0.0018226786	0.1054566277	0.0977772183	-0.0316191753	0.1093111047	0.1321085752	-0.0779864179	-0.0924688202	-0.0437584832	-0.1567958719	-0.0645387323	-0.1168848737	-0.0075780345	0.0503813669	-0.0597386017	-0.0279676098	0.1130239808	0.1004706014	0.0249121653	-0.0080333117	-0.0610126002	0.0656857936	-0.0394798359	-0.1109009027	-0.0181643	0.0020445999999999	4.1803891599999884e-06	0.00032994179449	-0.0431989	-0.1589419	0.00186614496121	0.02526252757561	-0.0449365	-0.0732631	0.0020192890322499	0.00536748182161	0.00137203	0.0006309300000001	1.8824663209e-06	3.980726649001262e-07	0.000437928	0.000766993	1.9178093318400002e-07	5.882782620490002e-07	-3.08274e-05	0.0	0.0	9.503285907600002e-10
769.8966428147114	1.5820065001211103	2.502744566425445	592740.8406173633	875.2882864541644	3.943390971259987	15.550332352214784	766129.5844038675	761.8912240913519	0.4277292239374901	580478.2373474186	0.1829522890101675	766.5052895297667	568.5532103529173	1.040813	27.012165	0.41122215	0.253844	-0.052943002	-0.0897883029	-0.0936085663	0.0689810941	-0.0615185804	0.0505655036	-0.1690986046	0.0504830308	0.1036664588	-0.0563015935	0.001094596	0.1908540564	0.0144049877	-0.0324350999	-0.086412983	-0.0837184016	-0.0695245887	0.1111342665	-0.0405745853	-0.0033212253	-0.0280244422	-0.1579994926	-0.0727704102	0.0348437537	0.0848548848	-0.0539637304	-0.1387767428	0.0266218664	-0.0520744246	-0.0223370636	-0.0743673622	0.0653152585	0.0472150207	0.0495272653	-0.0555831665	0.0322427355	-0.02946793	0.1170088772	-0.0090980627	0.1152523115	-0.0631495605	0.1047716803	-0.0759151646	-0.0402320734	-0.1838780289	-0.0827252277	-0.0797282996	-0.0327063598	-0.0140909107	0.033936039	0.0411875761	-0.0822968643	-0.1033612935	-0.1485273489	0.1871752421	0.050728901	-0.0159200527	-0.036273441	-0.1704207031	-0.0252954861	0.0600400146	-0.1245533126	0.059815568	0.0512247104	0.0310993566	-0.1093505757	0.0023631372	0.1005377617	0.1013869584	0.0566513848	-0.0845890468	0.0457496885	-0.1209965964	-0.0729670439	-0.075267295	0.0697124397	0.0800427513	-0.0038184568	-0.0124415316	-0.0108412995	-0.0093890675	-0.0489841366	-0.0670904432	0.0908387983	0.0293472228	0.1059259725	0.0267687339	-0.0473256035	-0.1575475212	-0.1735596201	-0.0152524822	-0.0109248257	0.2111538871	-0.0082480516	0.0736696929	0.0565090992	-0.0439841156	0.0421773179	0.0084452371	-0.0028165594	0.0657466001	0.0445943367	-0.0965040807	-0.1247463505	-0.0381069609	-0.0663032491	0.2198295426	0.0472910118	0.0037577739	0.0637282764	-0.0438968002	-0.1125037874	-0.0081446699999999	0.0100196300000001	0.0001003929853369	6.633564940889838e-05	0.185313	0.2285119	0.034340907969	0.05221768844161	0.00262337	0.04755987	6.882070156899999e-06	0.0022619412344169	-0.000120423	-0.001492453	1.4501698929e-08	2.227415957209e-06	-0.000572234	-0.001010162	3.27451750756e-07	1.020427266244e-06	-3.08274e-05	0.0	0.0	9.503285907600002e-10
768.8520115676183	-1.0446312470930934	1.0912544424032715	591133.415691573	875.5327607413994	0.2444742872349934	0.059767677119058	766557.6151314566	761.7971888779282	-0.0940352134236945	580334.9569823138	0.0088426213636397	767.1912900644002	555.9979162863388	1.260267	32.707645	0.35715337	0.235693	0.1243502258	0.0632096829	-0.0394550792	-0.1197984255	-0.0220162936	-0.0186206965	-0.0677593012	0.0603717818	-0.0360753535	0.0721181978	0.1850409131	0.0338580206	-0.1179797984	0.1046614375	0.0754785171	0.0339601469	0.1128110134	0.0416597071	-0.0448259684	0.0777942597	0.0344747563	0.0253140512	-0.0039551665	0.1176050494	-0.0302179587	0.1226558284	-0.0836473729	0.1858632981	0.0438273595	-0.0044075197	-0.0248988223	0.1481653171	0.0860282005	0.0556076834	0.0355551092	0.0793875497	0.111428298	0.1933728088	-0.0398023993	0.0322663983	-0.0265861408	-0.0132885526	0.0233398414	0.0545788566	-0.008801742	-0.135937341	-0.0319701659	-0.0041045814	-0.0888044449	-0.0418796248	-0.0097571859	-0.0814645605	-0.0371690315	-0.060570877	0.0377739949	-0.1010984927	-0.0612851888	0.018392092	0.0497858965	0.0323629175	-0.0519124431	-0.0100168718	-0.1283450484	-0.0180601129	-0.0685582689	0.1128557274	-0.0184032525	0.039787513	-0.1426746514	0.0690962618	0.0208602616	0.0031504184	-0.011863325	0.0270988102	-0.1222739247	0.049221859	0.1173995662	0.0154041076	-0.0725690744	-0.0277780754	0.1729978798	0.0393992432	-0.1048626171	-0.0474237785	-0.0200975352	-0.1050892279	-0.0954175127	-0.0570007006	-0.1732931391	-0.0335323816	0.0201079233	-0.072330923	0.0693182534	0.1454162432	-0.0228748223	0.1086681168	0.0319580725	0.0841258576	0.0027894507	0.0150103442	0.0107963421	0.0053356108	0.0496569855	0.0702068179	0.1023754837	-0.0118338753	-0.0854248001	-0.0197243131	0.0128786646	0.0617435365	-0.0482387676	-0.1136742748	-0.0177729	-0.0096282300000001	9.270281293290194e-05	0.00031587597441	-0.0298003	-0.2151133	0.0008880578800899	0.04627373183689	-0.00879622	-0.01141959	7.73734862884e-05	0.0001304070357681	0.00156698	0.0016874029999999	2.4554263204e-06	2.847328884409e-06	0.000160208	0.000732442	2.5666603264000003e-08	5.36471283364e-07	-3.08274e-05	0.0	0.0	9.503285907600002e-10
768.6712168316706	-0.1807947359477566	0.032686736546419	590855.4395854811	869.9387539681047	-5.594006773294723	31.29291177966724	756793.4356555786	761.7046992422758	-0.0924896356524414	580194.0488477658	0.0085543327031213	766.066040366276	559.8745233833711	1.434699	37.234692	0.17115866	0.0803528	-0.1565096456	0.009805226	-0.0088497957	0.0976814986	0.0753084876	0.0223074199	0.1203965463	0.0602428833	0.0487766802	0.1424052218	-0.0469020134	0.0708202816	0.0600050154	-0.1249856205	0.0610803305	-0.0123772356	0.0672146948	-0.1035178137	-0.0496714707	0.0091324668	0.0425683777	0.0851032125	0.1110425804	0.151350858	-0.0998747136	0.0321461304	0.0340626424	0.1024627131	-0.049980261	-0.1761134563	0.0983105561	-0.1049238975	-0.0940179403	-0.0639727349	0.0743332796	0.1298843173	-0.0549429374	-0.0169312889	-0.1621358642	0.0610086054	0.1306822867	0.034523695	0.1075736899	-0.1943098423	0.1747699865	0.1663405286	0.0489439121	-0.0665696129	0.035123249	0.0148261438	0.1963936694	0.1206690964	-0.0089838764	-0.0932427101	-0.0176401734	0.0195685803	-0.0284070835	0.0375973064	0.0053762413	-0.129581315	-0.1361350285	-0.0385453603	0.1302874499	-0.0578649251	-0.1017017211	0.0078359571	-0.0381333281	0.0235601404	-0.0890986421	-0.0522744862	0.0806867954	-0.1477988741	0.1160111494	-0.1001855109	-0.0291150671	0.0013245973	0.1223612615	0.0554229666	0.0184372255	0.0048746929	-0.118041221	0.0112119003	-0.1324453082	-0.1467660522	0.0178383288	0.0304928497	-0.0674896111	0.0482384873	0.0632759312	0.0332784955	0.0670714883	0.2764515657	-0.0830446083	0.1210364266	0.0606939766	0.0073743302	0.2089705583	-0.1233127675	0.0305167584	-0.0279546154	-0.1549163624	-0.0349374031	0.0623182831	-0.0276040722	-0.2015085757	0.0741840535	0.0352442537	-0.0398693529	-0.1053657576	0.0597324219	-0.0524983198	-0.1144078661	-0.00591867	0.01185423	0.0001405227688929	3.50306545689e-05	0.0267738	0.0565741	0.00071683636644	0.00320062879081	-0.0516679	-0.04287168	0.00266957189041	0.0018379809460224	0.000782853	-0.0007841269999999	6.128588196090001e-07	6.148551521289998e-07	-0.000252838	-0.000413046	6.392705424400001e-08	1.7060699811600006e-07	-3.08274e-05	0.0	0.0	9.503285907600002e-10
