global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
722.0682341633152	0.6875209499490893	0.4726850566188981	521382.53478772816	734.5790434065489	-0.8614112507859772	539606.3710120803	0.7420293429806618	710.7234556714579	1.523640982472557	2.3214818434699387	505127.8304415788	707.4055080104181	542.745467392879	0.943511	22.091064	0.0680846999999999	0.0369522	-0.0257996412	0.0429673204	0.0256505053	-0.1115778908	0.0515588708	-0.0493086601	0.0408858971	0.0071145396	0.1569514386	-0.0516118483	0.001541411	0.073716847	-0.0033358316	-0.0415552564	0.0037364811	0.0761897412	-0.0103483941	-0.0408443638	-0.0026201214	0.0199397619	-0.0738531582	0.0023673753	-0.1048861161	0.1250508588	0.0926918655	0.0977328561	-0.1115976762	0.1963819347	-0.1324260328	-0.0074248872	-0.0410154494	0.0599542726	0.0189781408	-0.0420905805	-0.0635595802	0.0114531616	-0.0468925238	-0.04535687	0.0408951922	-0.0818137113	-0.0613934972	0.0676099829	0.0733245529	0.1560123011	-0.0137959079	0.0681178466	0.0787498294	0.0837962252	-0.0186809662	0.055265708	-0.0005882536	-0.0760508842	-0.0718424727	-0.1123376557	-0.0002930655	-0.0247224496	0.0450510881	-0.0124198986	-0.0749213782	-0.0345514522	-0.0256913982	0.0200326019	-0.1163431322	-0.0792073923	0.0564986288	-0.0399155973	0.0624799837	-0.0431394786	-0.0193522328	-0.1782982951	-0.1402836864	-0.0094422424	-0.075733941	0.0685399627	0.0807328089	0.0344378498	-0.011936174	0.0682861182	0.0883380344	-0.0505130901	-0.1046700856	-0.1085349092	-0.1034244927	-0.1007759569	0.0036236104	-0.0224324658	0.0827710229	0.0810483773	-0.0538058228	0.1428052084	-0.0594708669	0.0941324888	-0.0350148366	-0.004357234	0.0471679585	0.0271483695	0.0750362016	-0.0165379384	-0.0966728009	0.0746418999999999	-0.0054176999999999	2.935147328999997e-05	0.0055714132356099	0.154529	-0.0248829999999999	0.023879211841	0.0006191636889999	0.179269	-7.999999999999674e-05	6.399999999999478e-09	0.032137374361	-0.00161687	0.0004274899999999	2.6142685969e-06	1.827477000999998e-07	0.000237433	-0.000111831	5.6374429489e-08	1.2506172561000001e-08	0.000102453	-0.0002147589999999	1.0496617209e-08	4.612142808099999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.0138233145179	0.9455891512027392	0.8941388428723168	522748.98870387697	736.1330253126424	1.5539819060935542	541891.8309559434	2.414859764466156	711.4261316461285	0.7026759746705693	0.4937535253792345	506127.1407889746	709.0715554754481	540.0893463281607	1.0587	24.788082	0.1110859	0.0603432	-0.0451351409	0.0127317622	0.0853759313	-0.0048806472	0.0344114724	0.04966271	0.0664469975	-0.0704154551	0.0465974887	-0.0534321275	-0.0267708323	-0.1352902258	0.0301122998	-0.0162284669	-0.0354001207	-0.146205691	-0.1206883782	-0.0016849887	0.0912973176	-0.0347867701	0.062334846	0.0323018168	-0.0283220383	0.1658014422	-0.1185707611	-0.1217315306	0.0140462245	-0.0241912429	0.0504363786	-0.1532748026	0.1857246985	0.2098348692	0.099676484	-0.0273729801	0.0677708738	-0.0873556159	0.0728953472	0.0629332515	0.0628488026	0.1047695108	-0.0625890094	0.0104791125	0.1283011222	0.2190885322	0.0492763839	0.0385274053	-0.0078899385	0.0005021132	-0.0109575778	-0.0399537527	0.1154250973	-0.0066454285	-0.0194405721	0.0859161271	0.0272550537	0.0081973198	0.0331660166	0.1049556969	-0.0396388681	-0.1465986819	0.105218054	-0.0199891937	0.0117661907	0.0785573089	-0.1902207856	-0.0754760502	-0.0560218824	-0.1171243169	0.0821413329	0.0796073529	-0.1023902755	0.1205490842	-0.1295781454	0.0514640528	-0.1007228633	0.0915248782	0.0993965712	0.0924502238	0.0130019266	-0.272423732	0.0748743599	-0.0187412778	-0.0327960721	-0.0050653901	-0.0013327258	0.0125794776	-0.0253570352	0.0223395134	-0.0548247538	-0.1234911217	0.1219854737	0.0562780857	0.0993769622	0.1317150117	0.1027554793	0.0897645195	0.0732270951	-0.0212145853	-0.1003129872	0.0800327	0.0053908	2.906072464000106e-05	0.00640523306929	0.140522	-0.0140069999999999	0.019746432484	0.0001961960489999	0.12631	-0.052959	0.002804655681	0.0159542161	-0.00210543	-0.00048856	4.432835484900001e-06	2.386908736000001e-07	0.000425433	0.000188	1.80993237489e-07	3.5344000000000015e-08	0.000200475	9.8022e-05	4.0190225625e-08	9.608312484e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
725.1976202906574	2.1837969761394334	4.768969232995733	525911.5884752325	733.4593833572137	-2.6736419554287068	537962.6670347442	7.148361305828638	712.6133306122485	1.187198966120036	1.4094413851564822	507817.7589662818	708.7552200311901	550.8822653039414	1.146214	26.837093	0.0463441499999999	0.0276017	-0.1011675851	-0.0365006513	0.0871071085	-0.0712939639	0.101784481	-1.19485e-05	-0.0798165097	0.0479372186	0.0478909707	-0.0388903909	-0.0226948377	0.1566959536	0.0871512358	-0.019732452	0.0398655578	0.0420682559	-0.0369113229	0.0128721601	-0.0135036714	-0.0367421708	-0.0522220422	0.0426332162	0.0159919312	0.0352478175	-0.0529573548	-0.037586904	-0.0437013293	0.0999268116	0.1373696616	-0.0327252426	0.0268053381	-0.0239360919	-0.0651131662	-0.0918544407	0.0405206478	0.0521771389	0.1360901576	0.0068652009	-0.0727801293	0.0071484688	0.0851427141	-0.1048035776	0.0585491133	0.0788207192	0.0145404533	-0.210048918	0.0296983848	-0.0180089175	-0.0265935404	-0.0308180847	-0.0352458298	-0.0503254953	-0.0868232788	0.0203882208	0.1083858999	0.069819896	0.0442108242	-0.0156325946	-0.0300083457	-0.0254611009	-0.098561093	0.0882011116	0.0216505021	-0.0316796855	0.0399365685	-0.1151155732	-0.0128251029	0.0698419185	-0.0498247905	-0.070216375	-0.0656283575	-0.0396814421	-0.0750252815	0.1068901495	-0.1147387898	0.0250193707	-0.0196169726	-0.0471043397	-0.0319049028	-0.0390671573	-0.0796081559	0.0853504597	0.0491584488	-0.0326434136	0.0370393526	-0.0396977581	-0.0239154874	-0.0186528831	0.0710711493	-0.0567327775	0.1668338996	0.1759617503	-0.05520485	0.0249609384	-0.0851023632	0.0178330871	0.0713867084	-0.0258549876	-0.1035676303	0.0800363	3.600000000006376e-06	1.2960000000045908e-11	0.00640580931769	0.146899	0.0063769999999999	0.021579316201	4.066612899999992e-05	0.131594	0.0052839999999999	2.7920655999999825e-05	0.0173169808359999	-0.00159068	0.00051475	2.5302628624e-06	2.649675625000003e-07	0.000539677	0.000114244	2.912512643290001e-07	1.3051691536e-08	0.000265072	6.459699999999998e-05	7.026316518399999e-08	4.172772408999997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.6000444140348	-0.5975758766226136	0.3570969283212851	525045.2243648211	740.7857434060595	7.3263600488458	548763.5176336683	53.67555156532383	712.0284334376407	-0.5848971746078178	0.3421047048642081	506984.4900236608	710.1958281709083	560.3509691149957	1.123541	26.30624	0.088641285	0.0411139	-0.1177204958	0.0272984391	-0.0920114703	-0.1968420657	0.1508492644	-0.0586675558	-0.0171082264	0.1179996964	-0.0012633829	-0.0479807586	0.0456543396	0.0361883961	0.0456656834	-0.0348835699	0.0465645913	0.0520291157	0.0406248608	-0.025042361	0.0261804494	-0.0370698788	0.0634325481	-0.0299475344	-0.0526294528	0.0523010385	-0.0775569572	0.079483745	0.0716222211	-0.0253762562	-0.1431932609	-0.1126605305	0.0445451823	-0.0319845832	0.0159170906	0.0811125749	0.0161655307	0.0774290979	0.0063110859	0.0110647824	-0.0984102318	-0.0410407141	0.0440078849	0.1494426646	-0.0954118321	0.0074684668	-0.0993803899	-0.1475735429	-0.0505511369	0.0232551168	-0.1368481468	-0.0852344016	-0.1392186097	-0.0243934519	0.0101307378	-0.105192186	-0.029266726	0.0569034882	0.0675779771	-0.0801028746	0.0036898984	0.047199527	0.0105628043	0.1074240196	-0.0307991318	0.0061935143	0.0009058922	-0.0869868783	0.0029591459	-0.0689757444	0.0319572282	0.0698690541	-0.0273275576	-0.0035688764	0.0665684038	-0.2075232596	0.0994772986	-0.0289731638	0.0690522374	0.0345968161	-0.1036984679	-0.0618270593	-0.0588786275	0.0544241411	-0.0863619253	0.0082277962	-0.023427566	-0.0453116732	-0.0697763075	0.0038277194	-0.1063978486	-0.0328075955	-0.064907535	0.0083530594	-0.0345520073	-0.210740317	0.075567284	0.0146017393	0.0695158277	-0.030451217	-0.1064242213	0.0614355	-0.0186008	0.00034598976064	0.0037743206602499	0.136258	-0.010641	0.0185662425639999	0.000113230881	0.160322	0.028728	0.000825297984	0.0257031436839999	-0.00137862	0.0002120599999999	1.9005931044000003e-06	4.496944359999993e-08	0.000440036	-9.964100000000004e-05	1.93631681296e-07	9.928328881000006e-09	-3.66567e-05	-0.0003017287	1.3437136548899996e-09	9.104020840369e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.975752361504	-4.624292052530791	21.384076987099437	518365.0839885137	736.7274589305488	-4.058284475510732	542767.3487422634	16.469672884171416	710.435230680113	-1.593202757527706	2.538295026593887	504718.2169915054	708.3459968047734	552.7532841314663	1.044709	24.460495	0.095515245	0.0489781	-0.0809247312	0.0264746451	-0.1496585455	-0.0774940568	0.0876090086	0.0374601078	-0.0285639419	0.2103596039	-0.0950464128	0.0485529723	0.0028154437	-0.0147969838	0.0118635744	0.0513119707	0.1037692839	0.047732263	-0.024853565	-0.0011825596	0.1183432302	-0.0170611182	0.0589842302	0.0621347121	-0.1337557134	-0.0395874085	0.1202676275	0.201667399	0.0456734688	0.0481700643	-0.0119435173	0.0169364539	-0.0749561998	-0.1449262485	0.0182039052	-0.014165044	-0.0431255586	-0.0044927197	0.0046076404	-0.0729521367	-0.0218902304	0.1600711336	0.0093435901	0.1549362516	0.0150610985	0.0064069643	0.0220721901	0.0733640466	0.057883255	0.0184829409	-0.0958993636	-0.06899797	0.0174033168	0.0588093181	0.1205070124	0.0491110999	0.0407760153	0.0597679159	-0.0449629594	-0.1445144822	-0.0191348787	0.0090602718	0.07513329	0.2088900984	0.0154681789	-0.0125611847	-0.0018577929	0.0821373184	-0.0772596837	0.04018869	0.1335857959	-0.0910287478	-0.0796414034	-0.0120916511	0.0541399336	-0.064179511	0.0459654303	-0.1388866889	-0.0481973386	-0.0235004693	0.0694238947	0.1001212338	-0.0327190165	-0.0146957764	0.0020336126	0.0049579547	-0.0793627903	0.0973448805	0.0451086491	0.0181978526	-0.0026321371	-0.0984456636	-0.0326921914	0.0416526951	0.0594443487	-0.0373198902	-0.0292809493	0.0776621192	0.0676152521	-0.034995421	-0.108871781	0.0429288	-0.0185066999999999	0.0003424979448899	0.00184288186944	0.164352	0.028094	0.027011579904	0.000789272836	0.180769	0.020447	0.000418079809	0.032677431361	-0.00189576	-0.0005171399999999	3.5939059776e-06	2.674337795999999e-07	0.000440036	0.0	1.93631681296e-07	0.0	-8.88676e-05	-5.2210900000000005e-05	7.89745032976e-09	2.72597807881e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.7919782536845	-3.1837741078194317	10.136417569621416	513790.7400888306	730.0619963381542	-6.665462592394533	532990.5184972511	44.42839157061085	709.0084772881614	-1.426753391951593	2.035625241445375	502693.0208664773	706.0013218819979	529.8728898407824	1.053697	24.670931	0.0242016199999999	0.0141592	0.0151432295	0.0179911232	-0.0988265671	0.0365183818	-0.0398831299	-0.006450376	0.0660483455	0.0070728011	0.0572813678	0.1956061217	0.0257569512	0.0330473967	-0.0907860875	-0.0017912377	0.0617250757	0.0335509137	-0.0727712553	-0.0089813572	0.0036175777	0.005583437	0.0130534735	0.0156326686	-0.0864409169	-0.1587755109	-0.1571834274	-0.0275084262	0.0448095895	-0.0794639625	0.0283104278	-0.1371010145	-0.0002924552	0.017153687	0.1455783528	-0.0078808779	-0.0363415639	0.0242090076	-0.0467524561	0.0569136984	0.0909513965	0.0834577536	-0.0019865815	0.0579934424	-0.0323673066	-0.1518807837	0.0488484654	-0.1324095235	0.0276621052	0.2271156285	0.046714083	-0.1436848257	-0.0120522179	0.0211678662	-0.0861596707	0.1090485459	-0.0668430674	-0.0770088827	-0.0467512344	-0.0551077493	-0.0066009959	-0.1049492683	-0.0552140377	-0.021100475	-0.0088001116	-0.0808062089	0.0168515079	0.0560152476	-0.0505038727	-0.1044610949	0.0616414432	0.0124816869	0.1429932693	0.0700196233	-0.1197232087	-0.0630478728	0.027181683	-0.059593743	-0.032121696	-0.1125920877	-0.0534742106	-0.0917454926	-0.042798986	-0.06209357	0.0122888559	0.2298258841	0.1720570005	-0.0085771027	-0.1061903655	-0.1945008738	-0.0736502063	-0.0839777513	-0.1426221745	0.0700638774	0.0774132831	-0.0090771841	-0.0837468744	0.0055559478	0.0656857936	-0.0394798359	-0.1109009027	0.054161	0.0112321999999999	0.0001261623168399	0.002933413921	0.164657	0.0003049999999999	0.027111927649	9.302499999999984e-08	0.187796	0.0070269999999999	4.937872899999969e-05	0.035267337616	-0.00193524	-3.947999999999994e-05	3.7451538576e-06	1.5586703999999951e-09	0.000511307	7.127100000000003e-05	2.6143484824900004e-07	5.079555441000004e-09	-8.68702e-05	1.9974000000000023e-06	7.54643164804e-09	3.989606760000009e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
716.2408577927848	-0.5511204608997105	0.3037337624223092	513000.9663717442	726.6129844989115	-3.4490118392427576	527966.4292424154	11.89568266723671	708.3176217129196	-0.6908555752418124	0.4772814258426955	501713.8532290467	706.0606056444249	519.0590307442288	1.09636	25.669838	0.07015554	0.0360039	0.0829159526	-0.0313747993	-0.011560488	-0.1104675094	-0.0576267338	-0.0359512222	-0.0361890464	0.035032652	-0.0519797192	-0.0874764702	0.0123482466	-0.0338077419	-0.1129326155	0.0263954257	-0.0267387011	0.046841093	-0.0122641406	0.0440116535	-0.0886937717	-0.0465640148	0.0424348833	-0.0041760227	0.0330042851	-0.0048220803	-0.0498772579	-0.0075447201	-0.0180262369	0.0041481677	-0.0021544984	-0.0070448621	-0.0093972583	-0.0409516138	0.0352063293	0.0148581546	0.0380224085	0.0899820098	-0.0995475482	-0.0906726687	0.0046160256	-0.0241061682	-0.1077862951	-0.0458265866	0.0124920119	-0.0142871505	-0.072686467	0.0632434388	-0.0995384874	0.0003249596	0.1314312288	0.0462392077	0.0394610538	-0.0452980053	0.0581470522	0.1659592032	-0.0144738131	-0.0914590652	-0.0472523215	-0.0315068214	-0.0122127455	0.048965281	-0.0207291063	0.0210384479	0.08771522	0.1069283583	0.0268753814	0.0319873995	0.0243804842	-0.0423348534	-0.0287352063	0.0259672734	0.0014932494	0.0862565185	0.0009963722	-0.0245308564	0.0001788536	0.0056477966	0.0272050389	0.0880622263	-0.0247220625	0.0205799961	-0.0212751783	0.0844515792	0.0307979015	0.0097459905	-0.0130336768	0.0601867435	0.062946852	-0.1016823507	0.0553527482	0.0525447639	-0.1477196089	-0.0391787364	0.0340445868	-0.0300648904	0.0973736538	0.0178382492	0.0637282764	-0.0438968002	-0.1125037874	0.0748493999999999	0.0206883999999999	0.0004280098945599	0.0056024326803599	0.14929	-0.0153669999999999	0.0222875041	0.0002361446889999	0.19506	0.007264	5.2765696000000296e-05	0.0380484036	-0.00190609	2.9149999999999923e-05	3.6331790881e-06	8.497224999999955e-10	0.000947128	0.000435821	8.97051448384e-07	1.8993994404100002e-07	-0.000158622	-7.17518e-05	2.5160938884e-08	5.14832080324e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
719.3885467321185	3.147688939333648	9.907945658803383	517519.8811693494	732.7070825355589	6.094098036647438	536859.6687977704	37.13803088027016	709.9818602521458	1.6642385392261758	2.7696899154456758	504074.2418870975	707.3017508322177	526.1293673408048	1.05808	24.773556	0.0753562649999999	0.0438272	0.0536738591	0.0225521792	0.0107434521	-0.0068187282	-0.024460919	-0.0714951208	0.0507343997	-0.0404670726	0.0460754586	0.0583686587	-0.0435234896	0.0578464299	-0.0394498439	-0.0352143818	-0.0478249754	0.0636082055	-0.085998565	-0.0449938841	-0.1016640032	0.0070027176	-0.0702186308	0.1472690108	0.0015597829	-0.0495263634	0.0080021834	-0.0291049164	-0.0390537848	-0.0918452578	-0.0175688458	0.0270602482	-0.0359211044	0.0025092605	-0.058804819	-0.0117731981	-0.0988886425	-0.1050697942	0.1413429609	0.036982894	-0.0347883462	-0.0611430372	0.059477111	-0.0363977739	-0.0795830138	0.0594031596	-0.0978621117	-0.1280079803	0.0474539296	0.0339515921	0.1980010916	-0.1170916038	0.1315642488	-0.0717887087	0.1976958402	0.0761807092	0.1634289188	-0.0538487395	0.0191551075	0.006354352	-0.0588967448	-0.0160247785	-0.1009145456	-0.0402900657	0.0080578794	0.0472201472	0.0644030988	-0.0168459343	0.104695142	0.0816261742	0.111361586	0.0479067909	0.0229069057	0.0105606435	0.0120958147	-0.0541474165	-0.0047774524	0.1447611252	0.00101073	-0.1131465778	0.0683340811	0.0559989354	0.0404911191	-0.0353060018	-0.1300024744	-0.0589629478	0.0498621976	0.0336297995	-0.0401684436	0.0015687982	0.0771256046	-0.1614779921	-0.0542826749	0.0467974998	-0.1552197725	-0.0661980788	-0.0152487288	0.0454798536	0.0617435365	-0.0482387676	-0.1136742748	0.0718504	-0.0029989999999999	8.994000999999427e-06	0.0051624799801599	0.176139	0.0268489999999999	0.0310249473209999	0.0007208688009999	0.227692	0.0326319999999999	0.0010648474239999	0.051843646864	-0.00204165	-0.0001355599999999	4.168334722499999e-06	1.837651359999996e-08	0.000947128	0.0	8.97051448384e-07	0.0	-3.66567e-05	0.0001219653	1.3437136548899996e-09	1.487553440409e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
721.5572047780013	2.1686580458828075	4.703077719972237	520644.79976704245	731.9621388742684	-0.7449436612905629	535768.5727453937	0.5549410584969889	710.062420384463	0.0805601323172595	0.0064899349189743	504188.64084224193	706.9880426883674	521.5086441451804	1.054867	24.698334	0.042736	0.0268202	0.0018490386	0.0282615193	0.1065090075	-0.0375326054	0.0290507048	-0.0336182252	0.0104845811	-0.034917585	0.0836153014	-0.1182784887	-0.0746647476	-0.0207102655	-0.051825238	-0.1330081232	-0.0315594706	-0.0093654235	-0.0164764265	-0.0012954658	0.0381694727	0.0627547667	0.1255594627	-0.0063080926	0.0605697257	0.0699868226	-0.013429343	0.0350448549	-0.0489576762	0.0847319234	0.0135988817	0.0648948925	0.0313820471	-0.0645795806	-0.1013355616	-0.0089103948	-0.0872850953	0.0137827972	0.069693137	-0.1019790259	0.1042050335	-0.1369501167	-0.0650437356	-0.2080142583	-0.0413184907	0.0038194219	-0.0842675782	-0.0136833533	-0.0427228568	0.0191189874	-0.1453450372	-0.0298156959	9.88713e-05	-0.0064292546	0.0904201526	-0.0811413519	-0.0185206619	-0.0782495113	0.0953669117	0.0153647613	-0.021857046	-0.0191637263	0.0258047346	0.0636838939	0.0194970318	0.0425435289	-0.0467908576	0.0554525668	0.0312965229	-0.0148059027	-0.1185510947	-0.0662079198	-0.0328770323	-0.046256763	-0.0207841813	-0.0378363336	-0.010316848	0.0665924617	0.1646850591	-0.0225501867	0.0022007271	0.1461385034	-0.0778569869	0.0430713861	0.0860955537	-0.1282982634	0.0083456458	0.0412298074	-0.0550123672	-0.042661064	0.0213334669	0.017037036	0.0845701301	0.1089944243	-0.0106739433	-0.0370971532	-0.0053564015	0.0799296932	0.0597324219	-0.0524983198	-0.1144078661	0.0766942	0.0048438	2.346239844000009e-05	0.00588200031364	0.179817	0.003678	0.032334153489	1.3527684000000107e-05	0.218392	-0.0093	8.649000000000005e-05	0.047695065664	-0.00203148	1.0169999999999884e-05	4.1269109904e-06	1.0342889999999763e-10	0.000459014	-0.000488114	2.10693852196e-07	2.38255276996e-07	-3.66567e-05	0.0	1.3437136548899996e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
723.2237611934847	1.6665564154834556	2.777410285989064	523052.6087548506	733.1794371704716	1.2172982962032393	537552.0870896095	1.4818151419393093	711.6107509782124	1.5483305937493697	2.3973276275402755	506389.86090777547	708.1486950193126	550.2081837797908	1.177649	27.573114	0.347282885	0.173999	-0.0591510016	0.0539611166	0.0005929853	0.0207726016	0.1018571136	-0.0391091152	-0.0117966231	0.1285934599	0.1406081509	0.0053460385	0.0080803105	-0.0306419488	0.0410669465	-0.0803567716	0.0403481421	-0.1169819262	-0.2654742268	0.020061818	0.0152107163	0.0107419403	-0.0102129334	0.1536916521	-0.2300615458	-0.0100433954	0.1558374323	-0.1478279626	0.2179216636	-0.0635435546	-0.0233119947	0.0615910491	-0.1260212088	0.0215602205	0.0149108024	-0.0579739966	0.102254379	-0.010643907	-0.1112534729	-0.056439161	0.0197294247	0.0222754162	-0.0068773178	-0.1138117083	-0.0299584338	-0.1348244098	0.0302362452	0.0808026644	0.0086029416	-0.1528677349	-0.0019811178	0.0075072524	-0.0283502409	-0.0363082464	0.0547271677	-0.0933549913	0.0298885992	0.0188309293	0.0460881457	0.0233076859	-0.0518104315	-0.230662044	0.0361762773	0.1313690041	0.064445876	-0.0106865449	0.0147637405	-0.1749524168	0.1717247594	-0.0096747853	0.2337361487	-0.0263660573	0.1249654705	-0.0971487451	-0.0572933729	-0.0133954809	0.0819425172	-0.1261503073	-0.1481188305	0.1131441974	0.0182466465	0.1033713595	0.1205598577	0.1127745613	0.1762981285	0.0351823799	-0.066130563	-0.0015828656	-0.0314022255	0.0295065501	0.1245649664	0.0202199342	0.0479759899	-0.0376324888	-0.0252394491	0.0257804166	0.0272826943	0.0825462076	0.0576957916	-0.0566681795	-0.1147017419	0.124702	0.0480077999999999	0.0023047488608399	0.0155505888039999	0.23753	0.0577129999999999	0.0564205009	0.0033307903689999	0.280225	0.061833	0.003823319889	0.078526050625	-0.00464443	-0.0026129499999999	2.15707300249e-05	6.827507702499999e-06	0.000961462	0.000502448	9.24409177444e-07	2.52453992704e-07	0.000442527	0.0004791837	1.9583014572900001e-07	2.2961701834569002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
724.5671231272839	1.343361933799201	1.8046212851807295	524997.5159169487	733.9486968702543	0.7692596997826513	538680.6896375443	0.5917604857096948	713.912752507237	2.302001529024551	5.299211039631371	509671.4181924594	710.7720544764704	547.1688585049297	1.79325	41.986588	0.9555911	0.538702	-0.0930777934	-0.2976083374	0.0006234943	0.1119354561	0.0111461216	0.2110484491	-0.0600155729	-0.1033640648	-0.1036587621	0.08949176	0.0549547767	-0.0539035897	0.2199638748	0.147136426	0.0672038549	-0.0916896594	0.092630875	-0.1295016327	0.0421191452	0.1758879215	0.1008087803	0.1533178661	0.0889929413	-0.0333242793	0.0534673969	-0.1661630323	-0.0219666298	-0.1244897798	-0.0219792912	-0.0655972874	0.0881734216	-0.0232901807	-0.0056851921	0.0786441926	-0.1667349323	0.0178023811	0.0779613251	0.1943515776	-0.0798697119	0.1003398244	0.0455690083	-0.017576399	-0.0066463281	0.013921307	-0.0073344918	0.0501249374	0.0751145714	-0.0389371494	-0.0320275372	0.0206424597	0.0627136378	0.0869762131	0.0864958752	0.0363176399	0.0503751623	0.2614017603	-0.1119371975	0.0830921069	0.1645152301	-0.0134952221	-0.0953143485	-0.0110425979	-0.0417935669	0.0681361604	-0.2273275647	0.183467016	0.0579572375	0.0583782925	0.2037970964	0.008404975	0.1278587037	0.0484253792	0.0820689067	0.0133037042	-0.047423077	0.0870088314	0.1639111621	-0.1392840921	-0.0036211114	0.0565704962	0.0145155478	-0.1029362178	-0.03601685	0.0434463321	0.0583908123	-0.0169167776	-0.1302667013	0.0052813399	-0.0901402551	-0.1252170159	0.0661345452	-0.0158234138	0.0072284382	0.0415262806	0.0321764971	0.0106760907	0.0556345156	-0.0607412226	-0.1145547726	0.0390425	-0.0856595	0.00733754994025	0.00152431680625	-0.0862490999999999	-0.3237790999999999	0.0074389072508099	0.1048329055968099	-0.121683	-0.401908	0.161530040464	0.014806752489	-0.00309561	0.0015488199999999	9.5828012721e-06	2.3988433923999995e-06	-0.000189163	-0.001150625	3.5782640569e-08	1.323937890625e-06	0.000257082	-0.000185445	6.6091154724e-08	3.4389848025e-08	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
