global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02
665.8890151603406	-0.6166046944254049	443408.1805112083	0.3802013491874469	757.8636285960674	3.645385656754229	574357.279548798	13.28883658646946	640.3895028080259	-1.5529858366235203	2.4117650087532554	410098.7153067106	651.6821837618461	504.3660092152205	1.043463	23.393822	0.18418079	0.0818027	0.0286801669	-0.1255936789	0.0468330184	-0.0020112659	0.0118146903	3.3687e-05	0.0083480093	-0.062514352	-0.0855579608	0.0950962772	0.0140108333	0.0381004054	0.0257612566	-0.1956220345	-0.0185197254	0.0121122882	-0.0705745903	0.0271779755	0.0138553458	0.0864492386	-0.0148914406	0.013692359	-0.1319779604	0.0403739149	-0.0749356598	-0.0217591584	-0.0205629668	0.1196523399	0.0742590607	0.1196808724	0.0417228783	-0.0073317052	0.0772479974	-0.0280242972	0.049727477	0.1346393213	0.1006151965	-0.0678217998	0.0373564735	-0.0400031431	0.0465073665	-0.0686606992	-0.0853792728	0.0026003029	-0.0454805856	-0.001367585	0.0444058039	-0.1546322458	0.0497344143	0.1526858843	-0.0050663617	0.0405915851	0.0161183326	-0.024658215	0.0273195144	0.1282356472	0.0221329867	-0.0578572841	0.0215418605	0.0510103934	-0.0093498446	-0.0203206021	-0.0289874632	0.1156110142	0.1338037252	0.0066500365	-0.0031273729	0.0930585073	-0.0332218715	-0.0230881926	-0.0423241096	-0.1030959589	-0.0037624866	0.014909542	0.0348136884	-0.1666356783	0.124469225	-0.0285988676	0.1048341898	-0.06664685	-0.084036341	0.0030733546	-0.0630889835	-0.0729952082	-0.048360353	0.0093624395	0.0785574968	-0.0071079182	-0.0882931893	0.00374943	-0.0220529699999999	0.0004863334858208	1.40582253249e-05	0.0683623	-0.0082944999999999	0.00467340406129	6.879873024999833e-05	0.0622051	0.05968432	0.0035622180538624	0.00386947446601	0.000420791	0.000908739	1.77065065681e-07	8.258065701209999e-07	-0.000322087	0.000549331	3.017645475610001e-07	1.03740035569e-07	0.0012052	-0.0004249099999999	1.45250704e-06	1.8054850809999994e-07	0.0	0.0	0.0
664.6871244891806	-1.2018906711599584	441808.97346169554	1.4445411854213352	752.3601913462082	-5.503437249859189	566045.8575225031	30.28782156313768	639.7983859378022	-0.5911168702236864	0.3494191542630465	409341.9746486169	650.0433704653694	497.054023103666	0.9990190000000002	22.397409	0.05061259	0.0312836	0.049721033	-0.0299745963	0.073538377	0.0271177127	0.0502477585	-0.0052640043	0.0363478823	0.0187693165	0.032771681	0.0988258429	0.0470235181	0.1422205329	0.0127804833	0.045654802	-0.0153944554	0.021751821	-0.0890293802	-0.0644693123	-0.009573468	0.0181613866	-0.0603416125	0.0530120162	0.0905277635	-0.0401828996	-0.1082370436	-0.0879793106	0.0577470552	0.1472597965	0.099831098	0.0865657259	-0.0575065318	-0.0233597275	0.0970598757	-0.0396840105	0.0135169415	-0.1189941796	-0.1167090676	-0.0266349809	0.0455635112	-0.0598437256	-0.0555862361	-0.0977843047	0.0249399787	-0.0368091351	-0.0261004915	0.0623995735	0.0280811131	-0.0759743962	0.0316626911	-0.1770321825	-0.0387608518	0.0155308119	0.0013104587	-0.0061602089	-0.0969146211	0.0199523341	0.0151531453	0.0269124549	-0.1494757891	-0.04621507	0.0107296398	0.0451618626	-0.0364272165	0.0419618229	0.0880328185	-0.0196907477	0.1941450796	0.0099241788	-0.0609111932	0.0061606003	-0.049441623	-0.0143321137	-0.0265744378	-0.1237913482	0.0069127267	0.0592314086	-0.0334798193	-0.0874813855	-0.0237008398	0.0361575399	-0.019080985	-0.0234373203	-0.0655270463	0.0556556998	-0.0529189206	0.0162962853	0.0768132552	-0.0118330366	-0.092661062	0.00120299	-0.00254644	6.4843566736000025e-06	1.4471849400999995e-06	0.0581848	-0.0101774999999999	0.00338547095104	0.0001035815062499	0.0572963	-0.0049087999999999	2.409631743999998e-05	0.00328286599369	0.000363191	-5.759999999999999e-05	1.3190770248100004e-07	3.317759999999999e-09	0.00022088	0.000542967	2.94813163089e-07	4.878797440000001e-08	0.00114617	-5.903000000000006e-05	1.3137056689e-06	3.4845409000000074e-09	0.0	0.0	0.0
664.8372918939929	0.1501674048122367	442008.6246929383	0.0225502494680421	753.2815789630016	0.9213876167933676	567433.1372049928	0.8489551403801617	639.3513166893612	-0.4470692484410392	0.1998709129016356	408770.1061524198	650.1984334489903	494.22117020235765	0.998949	22.395844	0.15145081	0.0666784	0.0631953874	0.0384890606	0.1015166215	0.0558139368	0.0572612212	-0.1130567913	0.0970749984	0.1042713074	-0.0165889364	-0.0471285393	-0.0745800385	0.028738013	-0.0050268968	-0.045943618	0.0637850301	0.1257881512	-0.0179826069	0.1247354684	-0.0079283597	-0.0543336936	-0.0154259307	-0.0137320014	0.071657488	0.008926851	0.0269792747	-0.0764028475	-0.0162847272	-0.1591591264	0.0004953924	0.0899553706	-0.0623551351	0.0018174277	0.0297388828	0.0117545383	-0.0440311862	-0.093824174	-0.1592594831	0.0528157416	-0.0014396471	0.0029048983	0.1051398572	-0.0404065718	-0.0539728169	0.0658833687	0.1611311851	-0.1646299266	-0.0314217894	0.143215795	-0.0969240694	0.1681120421	0.0880346943	0.0185103135	0.1323293818	0.0465625196	-0.0595841735	-0.0508424254	0.0910382426	0.0851530006	-0.0184491876	0.1038875613	0.0735052215	-0.0495165179	0.0379142514	0.1293845883	-0.0862084339	0.1284562338	-0.0583841392	-0.0106756873	-0.1325858806	-0.0368900486	-0.0338167709	0.0738567168	0.0040575832	0.0317601959	0.0574079217	0.0156514776	-0.1363545858	0.0197160745	-0.1267304324	0.0274540579	0.0393517841	0.0551056917	0.2007972255	-0.0059883605	-0.0286587924	-0.0366093824	0.0750362016	-0.0165379384	-0.0966728009	-0.00992562	-0.0111286099999999	0.000123845960532	9.85179323844e-05	0.0940583	0.0358734999999999	0.00884696379889	0.0012869080022499	0.090974	0.0336777	0.0011341874772899	0.008276268676	0.000825291	0.0004621	6.81105234681e-07	2.1353641000000002e-07	0.00109368	0.0008728	7.617798400000001e-07	1.1961359424e-06	0.00106565	-8.051999999999994e-05	1.1356099225e-06	6.48347039999999e-09	0.0	0.0	0.0
665.1721634959542	0.3348716019613675	442454.0070898885	0.1121389898001725	748.7239028473695	-4.557676115632148	560587.4826949971	20.772411575003748	641.4042561102223	2.052939420861094	4.214560265725483	411399.4197563076	651.2333702251801	489.6731948802935	1.023966	22.956701	0.0937611299999999	0.0514321	0.0401923105	0.1214458876	0.0119871035	-0.0627116843	0.0643276534	-0.094402765	0.0618715058	-0.1673286424	-0.0216599224	-0.108275672	0.0016285186	0.0646252679	-0.0012369463	0.1155649897	-0.0527006178	-0.0264348097	-0.0491297691	0.0164896376	0.088057403	0.0279415331	0.1476689908	-0.1208847444	-0.0890666669	0.0239326025	-0.0498768593	-0.0622077767	0.0580023755	-0.1152831336	-0.0783593457	-0.1455029504	-0.0155909358	0.0373966876	-0.0018262159	0.0165093215	-0.0367442968	-0.0138450466	0.1258039952	-0.1519752781	0.0316628134	0.0738299256	0.0792896927	0.0601255435	0.0007924857	-0.0593992533	-0.0689874282	0.0558081566	0.0348152851	-0.0874813405	0.0895314027	-0.0063456205	0.1127013043	0.0403196983	0.0390141739	-0.0163198762	0.0165046634	0.1580748409	-0.0424664851	0.0163497272	0.0247088839	-0.073947752	-0.0093661681	0.0282995752	0.124098271	-0.0362709234	0.0080145628	-0.0166003321	-0.2120634551	-0.0972517156	0.0762169722	0.0156622616	0.0550681392	0.0528767989	0.120437028	0.0219487401	-0.100987114	-0.039766988	-0.0132116412	-0.0145090784	-0.0931486924	0.0736452757	-0.0532773239	0.1303480619	-0.0417037809	-0.0808193342	0.1402826777	0.020953155	0.0732270951	-0.0212145853	-0.1003129872	-0.011445	-0.00151938	2.308515584400002e-06	0.000130988025	0.0667139	-0.0273443999999999	0.00445074445321	0.0007477162113599	0.0547981	-0.0361759	0.0013086957408099	0.00300283176361	0.00103722	0.0002119289999999	1.0758253283999998e-06	4.4913901040999974e-08	0.00139231	0.0002986299999999	8.917987689999988e-08	1.9385271361e-06	0.00112952	6.386999999999994e-05	1.2758154304e-06	4.079376899999992e-09	0.0	0.0	0.0
665.7892315931286	0.6170680971744105	443275.3009053687	0.3807730365504477	753.4609474539757	4.737044606606219	567703.3993382427	22.439591604977064	641.4716655822543	0.0674094720320681	0.0045440369196421	411485.8977448716	651.9796969505157	493.1786683909845	1.092536	24.494003	0.0757668999999999	0.0354727	0.0520327719	-0.0494586438	-0.036752465	-0.1207564047	0.0744951796	0.0833820636	0.0919890555	-0.02118263	0.0324786393	0.0199594951	-0.0383077255	0.0963961825	-0.0862099277	0.0090043725	-0.07018854	0.0297030333	-0.0375024099	-0.0434653944	0.0123567962	0.0223513849	0.0551487841	0.0052898079	-0.0635409017	0.0998013556	0.0399424501	-0.0069240046	-0.001888084	-0.0686812	-0.0671964121	0.0892910256	-0.1252337615	0.0459492345	-0.0742524643	0.0686040315	0.0408066339	0.1078197479	-0.0258891356	-0.1238113849	0.0481450651	-0.062972547	0.0867264768	0.1388423184	0.0261654056	-0.1428426817	0.1325955517	-0.0480369855	-0.0525980519	-0.0598572093	-0.0351328615	-0.0539823062	0.0716532751	0.0205802172	-0.1239166906	0.0670665962	-0.0976170892	0.0419535232	0.0530650831	0.0347747441	-0.0135993142	-0.0336518437	-0.0158110114	0.0300840477	0.0097388751	0.0972580892	-0.1041503893	-0.0380463877	-0.0745247293	-0.0389489228	-0.069169461	0.1028709714	0.0665140973	-0.0896668023	0.0705428129	0.1228009215	-0.1261704466	-0.0217144954	0.089072724	0.0131040818	-0.0302663765	0.0675185014	0.0039076923	0.0994353079	0.0754626854	-0.0627152837	0.051834019	-0.1276367367	0.0713867084	-0.0258549876	-0.1035676303	-0.0147681	-0.0033230999999999	1.1042993609999993e-05	0.0002180967776099	0.0889013	0.0221873999999999	0.00790344114169	0.0004922807187599	0.0648689	0.0100707999999999	0.0001014210126399	0.0042079741872099	0.000801184	-0.0002360359999999	6.41895801856e-07	5.571299329599996e-08	0.00131036	-8.19499999999999e-05	6.7158024999999846e-09	1.7170433296e-06	0.000643794	-0.0004857259999999	4.144707144360001e-07	2.359297470759999e-07	0.0	0.0	0.0
665.6945388123889	-0.094692780739706	443149.2190046392	0.008966722724218	757.0321826914947	3.5712352375189766	573097.7256306486	12.753721121697222	641.1077346826529	-0.3639308996014279	0.1324456996847045	411019.1274699229	651.8440300885645	497.9019837424259	1.010285	22.649982	0.0644972499999999	0.0370692	0.060909339	-0.1006870575	0.043292493	0.0235470252	0.0090921311	0.0183419	0.0395271116	-0.0052339076	-0.0620684026	0.0332486506	-0.0536347923	0.065084595	0.0213840376	-0.0120066597	-0.0071282381	0.0368234879	-0.0555229154	0.1236945379	-0.0541393868	-0.0248410284	-0.0181499584	0.0178448931	-0.1474893958	-0.1396831192	0.0199977033	-0.0319626855	0.020089927	-0.0782233004	-0.1166898803	0.0647042932	0.0510228684	-0.0785612455	-0.0154593428	-0.0904353393	-0.0300056393	0.0047455699	-0.1444239317	0.0906586256	0.0398254249	0.0459108585	0.1827592958	-0.0421351146	-0.0611441803	0.072837411	-0.0022840006	0.2316607335	0.0571778956	-0.0331092322	-0.0152896207	-0.0303326917	-0.0082870509	0.0135218736	0.0257905758	0.0348573621	0.0148008059	0.0499912804	0.1064074998	0.0162451409	0.0688340636	0.0833570681	0.0486247911	-0.0756648508	0.0201538293	-0.0095305098	-0.0522205782	0.0816855829	0.0169970455	0.0281056089	-0.074698468	-0.144991999	0.180318516	-0.0863527068	-0.0584604829	-0.0202545245	-0.1312091532	-0.0039840052	-0.0304772435	0.0681996961	0.0286166924	0.1198481983	0.1070273189	0.1707449584	-0.0399492448	0.1133717165	-0.0124818784	0.0640362126	0.0695158277	-0.030451217	-0.1064242213	-0.0250728	-0.0103047	0.00010618684209	0.00062864529984	0.0908671	0.0019658	0.00825682986241	3.864369640000014e-06	0.100391	0.0355221	0.00126181958841	0.010078352881	0.0008369789999999	3.579499999989996e-05	7.005338464408325e-07	1.281282024992838e-09	0.00147964	0.0001692799999999	2.8655718399999985e-08	2.1893345296e-06	0.000772812	0.0001290179999999	5.97238387344e-07	1.6645644323999987e-08	0.0	0.0	0.0
665.2011128802346	-0.4934259321543095	442492.52057710267	0.2434691505223492	755.1693250526985	-1.8628576387961857	570280.7095005482	3.4702385824213	641.0731472035507	-0.0345874791022424	0.001196293710648	410974.7800654653	651.5751871234556	495.7627358532592	0.963123	21.592636	0.0822837	0.0398939	0.0735709518	0.0094695101	0.0670729977	0.0404427292	0.0170911439	-0.0908954423	0.0598564257	0.0075891239	-0.065285718	0.0760564718	0.0623636716	0.070785435	-0.0414201711	0.0738105247	-0.0074452181	0.0100897563	-0.0409840184	-0.0263115929	0.0097124834	0.0506855802	0.0844296201	0.059353783	-0.0673044529	0.043577323	0.0121009065	-0.0690831447	0.0183320674	0.0119799063	-0.0583644066	0.0696060337	0.0008137764	-0.0673414171	0.022746523	-0.0206945539	-0.1747542986	0.0451915255	0.0048831286	0.1572295667	0.063612396	-0.1484402827	0.0407052602	0.0610635491	-0.0124884855	0.0256076945	0.0057883501	0.0137432096	0.1168691682	-0.1014693143	0.036453791	-0.1258324294	-0.0333977243	0.0286638272	0.0616367871	-0.01738495	0.0054287026	0.0284211115	0.0772262908	-0.0566814719	-0.0346570111	-0.1027551717	-0.0603203271	0.0451535567	-0.0287702446	0.0966327218	0.0122611062	-0.0454297547	0.0838657516	-0.062751253	-0.0529644563	0.07719251	0.1584228459	-0.1213557195	-0.007235926	-0.0621636298	0.0443846267	0.0458212564	-0.0283904467	0.0745376928	0.1083525182	0.0776010781	0.0585186106	-0.0323321301	0.1156935778	-0.0211328991	-0.0144341756	-0.0695769999	0.0676152521	-0.034995421	-0.108871781	-0.030466	-0.0053932	2.908660624000001e-05	0.000928177156	0.0705174	-0.0203497	0.0049727037027599	0.00041411029009	0.0828418999999999	-0.0175491	0.00030797091081	0.0068627803956099	0.00111281	0.0002758310000001	1.2383460961000005e-06	7.608274056105524e-08	0.00186816	0.00038852	1.5094779040000005e-07	3.4900217856e-06	0.000657329	-0.0001154829999999	4.32081414241e-07	1.3336323288999998e-08	0.0	0.0	0.0
664.614321259801	-0.586791620433587	441712.196023626	0.3443244058110749	754.0416207601627	-1.127704292535782	568578.765838613	1.2717169714036285	640.1225933985277	-0.9505538050229916	0.9035525362436876	409756.9345792568	651.135541698945	484.8992847237811	0.915764	20.530876	0.09535385	0.0534618	0.1040335052	0.0531915157	0.0678461139	0.0285285069	0.0566123553	-0.0783708606	0.0674139976	0.1130355508	0.0253557334	0.0784677586	-0.0246700383	0.0141535768	-0.0897416188	0.0213710001	-0.00658215	0.0373142357	-0.0394430978	-0.0318004905	-0.0032077393	0.0044612112	-0.0474256287	0.0579495262	0.0816542791	0.0582154353	-0.0433304162	-0.0676066208	0.0017818296	-0.0182691401	-0.0779974154	0.09848792	0.0645609997	0.0191619513	-0.0108584707	0.1269190586	-0.0734680945	0.0713634434	0.0003827951	0.0498285	0.1444468382	0.0226015298	0.0506954447	-0.0766788469	-0.1177288876	0.0650146615	-0.0035353363	0.0210014789	-0.0446619116	0.1146838806	-0.0769320858	-0.0214203424	0.0793092107	0.0385716738	0.0690872536	-0.0183048638	-0.1104605294	-0.0372358944	0.0681863929	-0.0199610395	-0.0120234466	0.0109207241	-0.0026096018	0.0882080631	-0.0320377229	0.1415420624	0.0692759767	0.1248457747	-0.0525352823	0.0598828188	0.0193798744	0.0507182954	-0.1036745947	0.0298683894	-0.0903038048	-0.0254770326	0.0498250306	-0.0500501352	-0.0069335378	0.066560267	0.0182352184	0.1354274426	0.081574904	0.055132352	0.1372096476	0.0349808303	0.0314043578	0.0283599067	0.0656857936	-0.0394798359	-0.1109009027	-0.0304476	1.8400000000001748e-05	3.3856000000006433e-10	0.0009270563457599	0.107774	0.0372566	0.011615235076	0.00138805424356	0.104714	0.0218721000000001	0.00047838875841	0.010965021796	0.000600985	-0.000511825	3.6118297022500004e-07	2.6196483062500014e-07	0.00165585	-0.00021231	4.5075536100000025e-08	2.7418392225e-06	0.000657329	0.0	4.32081414241e-07	0.0	0.0	0.0	0.0
665.7048042628921	1.0904830030910944	443162.8864186956	1.1891531800305717	751.339764859279	-2.701855900883743	564511.4422587965	7.300025309140302	640.2037255130805	0.0811321145528154	0.0065824200118111	409860.8101608277	650.6754932502735	487.94036427776285	0.988465	22.160797	0.0859856	0.0486374	0.0812170663	0.1070715592	0.0113570902	-0.0160250314	0.0670541842	-0.1103836673	0.0386894502	-0.056039868	-0.0044743247	-0.0697971208	-0.0566493444	0.0171116905	-0.0946983309	0.1444359412	0.0735005744	0.0132658475	-0.12497804	0.0239218761	0.0206973647	0.0489303406	-0.1070036277	-0.0074054089	0.1608075082	0.1485218385	-0.0661733144	0.0782253026	0.1205194245	-0.0445038855	-0.0095030311	0.096555639	-0.0093098564	-0.0336153165	0.0391756487	0.1015551866	-0.0622443763	0.125079445	0.0454907333	0.0171346211	0.0280728368	0.0441931212	0.0185472149	-0.0499528876	-0.0064204793	0.1409624157	0.0277377759	-0.0606331903	0.0930189186	-0.034088592	0.2409286638	-0.0242793055	-0.1079545882	-0.0363148287	0.0559292727	-0.0046785417	-0.075139172	0.0968808917	0.0248182921	0.179352722	-0.0265981743	-0.0623796739	0.0064692234	0.0921892858	0.0277319442	0.0806338393	-0.0790819411	0.0719422732	0.0284876554	0.0199592413	0.1166764681	0.1208794101	-0.0400448292	0.0961951941	0.0538715395	-0.0772086232	-0.0091512146	-0.1083659947	-0.0070813451	-0.0274651128	0.0550827871	-0.0192868793	-0.1359982555	0.1074399454	0.0937501294	-0.203094564	-0.1202543532	0.0973777007	0.0637282764	-0.0438968002	-0.1125037874	-0.0293519	0.0010956999999999	1.2005584899999955e-06	0.00086153403361	0.0996642	-0.0081098	0.00993295276164	6.576885604e-05	0.146351	0.041637	0.001733639769	0.021418615201	0.000765866	0.000164881	5.86550729956e-07	2.7185744161000023e-08	0.00170258	4.673000000000004e-05	2.1836929000000033e-09	2.8987786564e-06	0.00114858	0.000491251	1.3192360164e-06	2.41327545001e-07	0.0	0.0	0.0
666.4857192811548	0.7809150182627036	444203.2140057184	0.6098282657482387	755.833932513992	4.49416765471301	571284.9335395658	20.19754290866864	640.818034451658	0.6143089385775511	0.3773754720162774	410647.7532784864	651.3625187183735	492.79613848772624	1.235173	27.691851	0.2814821	0.177256	0.073456946	0.0103913956	-0.2021919275	0.0066999722	0.1480381533	0.1542804047	-0.0547433295	0.0040783192	-0.1201011069	-0.0543936852	0.0620483034	0.0576707005	-0.2486384689	0.0808785374	0.1143810314	-0.12235918	0.0074954767	-0.0366729732	-0.1349090357	-0.1117260467	-0.0190912836	0.0549915463	-0.0124506355	0.0386960894	-0.0945558701	-0.0340313404	-0.0105332328	-0.0237470247	0.0659211035	-0.0880060757	-0.0240689769	-0.0205133086	0.0481450404	-0.0687609139	0.0274821777	0.2150652208	-0.0431090115	0.0167411874	-0.0100029749	-0.1998594293	0.0771671526	-0.1100193937	0.0622067113	-0.0612207048	0.1399100294	-0.0488597173	0.0135452618	0.0028203942	-0.0384852002	-0.064486666	0.0377925207	-0.2066398601	-0.1474448236	0.0457580922	0.0639051616	0.0618259494	0.109003973	0.066214902	-0.1097064507	-0.0040924754	-0.0134695877	-0.0653480579	-0.0137307385	0.0473262608	0.0143240692	0.0671314353	0.0397192695	-0.1158050642	0.0376187727	0.0965061346	-0.0786616552	0.1318379164	0.0012188724	-0.0505151834	-0.1385071486	-0.1499119827	0.011226454	0.0098478433	0.1073920985	0.1781849723	0.0616221267	0.0094800051	0.1447048744	0.0279510471	0.1028115929	-0.0423834487	0.0617435365	-0.0482387676	-0.1136742748	-0.0266473	0.0027046	7.314861160000008e-06	0.00071007859729	0.181071	0.0814068	0.032786707041	0.00662706708624	0.301703	0.155352	0.0241342439039999	0.091024700209	0.000337068	-0.000428798	1.13614836624e-07	1.8386772480400007e-07	0.00178852	8.594000000000006e-05	7.385683600000011e-09	3.1988037904e-06	0.000822944	-0.0003256359999999	6.772368271360001e-07	1.0603880449599997e-07	0.0	0.0	0.0
666.7603684570431	0.2746491758882712	444569.3889449719	0.0754321698161065	756.7542902638514	0.9203577498594768	572677.0558327455	0.8470583877263993	641.0581405710865	0.2401061194284466	0.0576509485869874	410955.53959245887	650.8339479054431	498.1247252981935	1.027647	23.039221	0.1183343499999999	0.0628624	0.0564621184	-0.11532904	-0.0829852705	0.0872995438	0.0554106365	0.0786609869	-0.007132443	0.1697940563	-0.0686589186	-0.0758913913	0.032718633	-0.1025967162	-0.040635826	0.0548804195	0.0644655381	-0.0421250041	0.0620098369	-0.0510392495	-0.1433928497	0.1749245086	0.0520377092	0.0358162412	-0.1120251923	0.0482432496	0.0496836136	-0.1101804412	-0.0912317427	-0.1344703112	0.0779011943	-0.0423052064	-0.0238824082	0.0311079722	0.0486942329	0.1061987689	0.166871365	-0.0261450471	-0.0226308276	-0.0313452047	-0.180818306	0.0539994217	-0.0321252825	-0.1212768902	0.0610087335	-0.1229244582	-0.0356921741	0.1306656001	-0.1026399071	0.0934122133	-0.1254030863	-0.0852893891	-0.1546354093	-0.1293458427	-0.0147719422	0.1119078937	0.074748591	-0.0289029598	0.0903477217	-0.045459171	0.0660227985	-0.0832618677	0.0671660613	0.0450021031	-0.0198802122	-0.1155005643	0.0538644635	0.0846244234	-0.0588690155	-0.061838872	-0.0678586609	-0.1043807185	-0.0449012042	0.0710190433	0.1359557553	0.1529420152	0.0214331301	0.0095334136	0.0960745995	-0.192820869	-0.0186562137	0.0670498398	-0.0796565254	-0.0746427486	-0.0184699438	0.2265870478	0.2259552788	-0.0856603608	0.0597324219	-0.0524983198	-0.1144078661	-0.0187729	0.0078744	6.200617536e-05	0.0003524217744099	0.187828	0.0067569999999999	0.035279357584	4.56570489999998e-05	0.244314	-0.0573889999999999	0.0032934973209999	0.059689330596	0.000205925	-0.000131143	4.2405105625e-08	1.7198486448999998e-08	0.00142687	-0.00036165	1.3079072250000002e-07	2.0359579969e-06	0.00125643	0.0004334859999999	1.5786163449e-06	1.87910112196e-07	0.0	0.0	0.0
668.1452268107496	1.384858353706477	446418.044109988	1.9178326598306132	755.9374341408412	-0.8168561230102114	571441.4043354386	0.6672539256992736	640.4542640507996	-0.6038765202869172	0.3646668517538355	410181.6643408513	650.8468256583549	510.9085395781786	0.91314	20.472063	0.1546995499999999	0.0916013	0.0136462381	-0.0269629255	-0.0251771156	0.1441663072	-0.0065919178	0.0019297493	-0.0028946609	0.027099051	-0.1569053117	-0.0350799631	0.0428122399	-0.0266348985	0.0109829348	0.1415877236	0.0794905839	-0.0298661779	0.0963591368	0.071705767	-0.1219253745	0.0411355079	-0.0184010279	0.0590857402	0.0581740353	0.0037203163	0.0128428865	-0.1156398271	0.0240423741	0.0855227435	0.0203144393	-0.0645643837	0.0387919098	-0.0695139767	-0.0084097164	0.0699670713	-0.0494498841	-0.0607966596	-0.0287365454	0.0341073381	0.0724740425	-0.061196236	0.0636944666	-0.0315325377	-0.0456318113	0.0559584978	0.1475145487	0.11401023	-0.1418268776	-0.0364952095	-0.075762859	0.028418645	0.0908228523	-0.0529556877	0.0417483052	0.0308293786	0.1562741968	-0.0456271136	0.0848056324	-0.03947053	0.0280198309	-0.0588551766	0.0514577344	0.0106512093	0.0014251026	-0.0298774969	0.0742114367	0.045199079	0.1665554662	-0.0115266437	0.023923618	0.0178160379	0.0886613349	0.0149812242	-0.0024724703	-0.039314429	0.0331636656	-0.0912009606	-0.1070779579	0.0786350276	-0.124815106	0.0592335387	0.0214428729	0.0605463946	-0.084344787	-0.0507887237	0.1119318574	-0.0653012593	0.0576957916	-0.0566681795	-0.1147017419	-0.0186634	0.0001094999999999	1.1990249999999671e-08	0.00034832249956	0.123479	-0.0643489999999999	0.015247063441	0.0041407938009999	0.19652	-0.047794	0.002284266436	0.0386201104	0.000989046	0.0007831209999999	9.782119901159998e-07	6.132785006409999e-07	0.00139786	-2.9010000000000103e-05	8.41580100000006e-10	1.9540125796e-06	0.00121962	-3.680999999999997e-05	1.4874729444e-06	1.3549760999999975e-09	0.0	0.0	0.0
