global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05
782.6855498235908	1.1780983010216914	1.387915606870196	612596.6699026567	942.573392714113	0.8650200399297319	0.7482596694800349	888444.6006525934	732.3595397465776	-0.0736397896512244	0.0054228186198765	536350.4954578191	772.8642014643409	640.4500878696668	1.427971	27.79355	0.1153159	0.0768733	0.0082070507	0.1250234979	0.1130146566	0.0418548914	0.0386852776	0.0514786826	0.1074375865	0.0606262074	0.0003278835	0.0795301051	-0.064830835	0.0153915201	-0.137407296	0.0563993163	0.1072544861	0.1260210693	0.013857637	-0.1139794446	-0.0004841407	-0.0202916875	0.0579208446	0.0304008098	0.1721239391	-0.0132393214	-0.0878728348	-0.0657145269	0.1069454151	-0.0764553701	0.0251444503	-0.0500803474	0.0433533559	0.0747158368	0.0435761349	-0.0189309011	0.0399291413	-0.1170165798	0.1055141269	-0.0259624291	-0.028485578	-0.0017493691	-0.1463739845	0.1679965583	-0.0252737249	-0.0320524737	0.0102173038	-0.0139155794	0.0297602191	0.0106046694	0.045532423	-0.0840534995	0.0041852197	0.0841254091	0.0514919001	-0.0334571262	0.1051892102	0.0090997429	-0.080867581	0.045872999	-0.0651061534	-0.0468242407	0.045181558	-0.1165913992	-0.0120839956	-0.0439436556	0.0146111458	0.0185024453	-0.0304943342	-0.1258595118	0.0161574053	0.1488937299	-0.0713914525	-0.0498405241	-0.10431713	0.0879518982	0.0711603278	-0.0309345531	-0.1316343035	0.0287491866	-0.0792234128	0.0457782969	-0.0787080515	0.0730025844	-0.0541080663	0.0249638591	0.1280549827	0.0035521746	-0.099639526	-0.0041735429	0.011174516	0.0767827798	-0.0094292811	-0.0222878769	0.1009055498	-0.0847087676	-0.0436907754	-0.131142775	0.071624365	0.0365644268	0.0341633458	0.037276426	0.0154199547	0.0632904388	-0.0447184345	-0.0167195907	0.1242489666	0.0322302278	0.0152523058	-0.0438806279	-0.0406598174	0.10041723	0.0994990473	-0.044863463	-0.0322494851	-0.0294606611	-0.052971763	-0.0554256156	0.0059244253	-0.1140958982	-0.017710062	0.0162114	0.0043073	1.855283329e-05	0.00026280948996	0.0333309	0.0662474999999999	0.0011109488948099	0.0043887312562499	-0.0936901	0.0357289	0.00877783483801	0.00127655429521	0.000886106	-0.000180644	3.2632254736e-08	7.85183843236e-07	0.000444822	0.0	1.97866611684e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.3121008597099	-0.3734489638809464	0.1394641286237524	612012.2231515328	941.564865670548	-1.0085270435649818	1.0171267976019227	886544.3962651971	732.7156913484935	0.3561516019158262	0.1268439635472091	536872.2843483008	772.5874170613278	630.0111576977291	1.323259	25.755466	0.13472562	0.0605182	-0.0327868811	-0.0787158569	0.0882706696	0.0529632248	-0.0408056723	-0.1051378663	0.0093690945	-0.0605390148	-0.0998513926	0.1152880591	-0.1176255534	0.0602349168	-0.060390646	-0.03555774	-0.0722327006	-0.120411397	0.1816302422	0.1172140485	0.0099899302	0.0465062369	-0.1036394394	0.1201683703	0.0285930644	0.0340431267	-0.1199335731	0.1017914235	-0.0817372745	-0.1078453167	0.28461556	0.0141098921	0.0289176931	-0.1452683196	-0.1441782258	0.079478676	0.0745367482	-0.116126701	-0.1155358908	-0.1530184235	-0.1158738489	-0.0042426012	0.0376175271	0.0133091417	0.0526830226	-0.1839694725	0.0443825954	0.009077165	-0.2661823406	0.0715732801	-0.020942349	0.0745770988	0.0059813024	-0.0502639937	-0.0389158399	0.0612198051	-0.0376410512	-0.0702127127	0.0791902746	0.0399933143	-0.0133419678	0.1261986672	-0.0206290606	0.0515149665	0.0476251304	0.0021226798	0.0804729755	0.1221464854	0.0233397668	0.062583018	-0.0423891158	-0.0988927995	-0.0516123461	0.0413900956	-0.0951965917	-0.1797425579	-0.1296727039	0.0266700426	0.0087170659	0.234058502	-0.051020874	-0.2451012992	-0.0318937354	-0.090760243	-0.0674834774	-0.0580549615	-0.0951371677	-0.0857674279	0.0723759988	-0.1525374272	0.077749233	0.0543558623	-0.0907287981	-0.1381011779	0.1836741667	-0.0198787058	0.1430868246	0.0553233032	0.0882832218	-0.0344637894	0.1065576219	-0.172044535	0.0041085417	0.0609503784	-0.0642706337	-0.080782406	-0.054285672	-0.050129121	-0.0122226119	0.0513690101	0.0411466956	0.1657542277	-0.0712611243	0.0329919366	0.1240060427	0.0606739317	-0.0328576699	0.0598416805	0.0035556678	-0.1144874327	-0.0106533374	-0.0167507	-0.0329621	0.00108650003641	0.00028058595049	0.00601783	-0.0273130699999999	3.62142779089e-05	0.0007460037928248	-0.0752088999999999	0.0184812000000001	0.0056563786392099	0.00034155475344	0.00105226	0.0001661539999999	2.760715171599999e-08	1.1072511076e-06	0.000973131	0.000528309	9.46983943161e-07	2.791103994810001e-07	-0.000424922	-0.000424922	1.80558706084e-07	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0
783.4442216025807	1.1321207428708249	1.2816973764383883	613784.8483624735	941.8748527324544	0.3099870619064404	0.0960919785493873	887128.2382097828	732.9616297589521	0.2459384104586206	0.0604857017389129	537232.7506988992	772.6655074443804	632.1611914589465	1.211895	23.587906	0.07832358	0.0386516	0.092353793	0.0495561676	0.0764957455	0.0069051732	0.0777349051	-0.0821766917	0.1542720777	0.1131716806	-0.2228042994	0.0655136488	-0.114375038	0.1371349168	0.1169366036	0.1112985205	0.1025324123	-0.1344584112	0.0508415332	-0.0490390953	0.0770107306	0.0504208127	0.043797283	0.0653773568	0.0684717554	0.1050932297	0.1180192341	0.2156110565	-0.0612213403	-0.0875453567	0.1839566453	-0.1023784088	0.1492026809	-0.1560473096	0.0119769666	0.0581832816	0.0497641604	0.1208115696	0.074617227	-0.0836914766	-0.0195649604	0.0725045817	-0.1126313503	0.0739390304	-0.0612231478	0.0309161177	-0.1454758776	0.0292102654	-0.0253082339	0.0671843063	-0.053726822	0.0743290847	0.0609126003	0.0519620272	0.1029756624	0.0263352217	-0.07859947	-0.1062530091	0.0313474469	-0.1860881645	0.0319714399	0.149364199	0.1813792447	0.0796005227	0.1105720672	-0.0607239747	-0.1450241314	0.0239318283	-0.0172207288	-0.1347826977	0.096143694	0.0879572747	0.0729582691	0.0485875461	-0.129924064	-0.1896648394	-0.2473285549	0.2352667982	-0.079014074	0.2318517936	0.0370260916	-0.1292584881	-0.056163193	0.0198263901	0.1986100505	-0.0563117656	0.0962567895	-0.019499326	0.0032744088	-0.016754658	0.1727454061	0.0155371869	-0.1442776432	0.010363633	-0.0020119406	-0.0019400759	-0.18536351	0.0547029879	0.2137543112	0.0232177385	-0.01088508	0.1064353143	-0.1637166774	-0.0450460084	-0.0192626883	0.0783673565	0.0901186439	-0.0628236122	0.0262033413	0.0445810214	0.0821721294	0.0069231398	0.015352879	0.1147420979	-0.0806046716	-0.0820554552	-0.1228180062	-0.0283280413	0.0011853914	-0.1146833673	-0.0035556678	-0.0303623	-0.0136115999999999	0.0001852756545599	0.0009218692612899	0.00607851	6.067999999999959e-05	3.69482838201e-05	3.6820623999999503e-09	-0.0985153	-0.0233064000000001	0.00970526433409	0.00054318828096	0.000491991	-0.000560269	3.13901352361e-07	2.42055144081e-07	0.00123976	0.0002666289999999	1.5370048575999998e-06	7.109102364099994e-08	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
784.0299692988576	0.5857476962769397	0.3431003636937419	614702.9927587677	946.2252133471576	4.350360614703163	18.925637477960485	895342.154373874	733.5990915196611	0.6374617607090158	0.4063574963662386	538167.627078472	774.4907777452139	630.6277874765693	1.305221	25.404373	0.0835054899999999	0.0468715	-0.0581212765	-0.0317371355	0.0340543391	0.0292420848	-0.0603029304	-0.0897850764	-0.0540328585	0.045902825	-0.1003018712	0.002912519	0.0713807076	0.2469804609	-0.1682642968	-0.133710146	0.1088627962	-0.0870525574	-0.054448237	-0.0671257025	-0.0420088426	-0.0187721935	-0.0648780378	0.2186604499	0.0716977356	-0.021267549	0.1001224094	-0.0291533644	-0.0206293802	0.0714255515	0.0217714673	0.1773656471	0.1496746579	0.0724307896	-0.0211257479	0.0702039136	0.0283251893	-0.0966428491	-0.2263664711	-0.0141295194	0.1920150844	-0.0203184924	0.0985919542	0.0776853878	0.1275712966	0.0189392996	-0.0913026332	0.0131999302	0.0493331481	-0.0761623614	-0.1332144941	-0.075609788	-0.028069235	0.0296349005	0.0547959505	0.2080435461	-0.0390332398	0.089715279	0.0607892307	-0.0014919066	-0.0457861772	0.0415723108	0.0527779227	-0.1297140817	-0.0227053307	-0.1221186463	0.1492550189	0.0234653552	-0.2534769442	0.0280767162	-0.0571984531	-0.0625305004	-0.0934887184	0.145512528	-0.0814416492	0.0025448944	-0.139721976	0.0249901648	0.2511787305	-0.0797926106	-0.1020927987	0.0644628532	-0.1118901554	0.0948877286	-0.009546177	-0.1164408268	0.0354905107	-0.0701014518	-0.0295688461	0.1707107881	0.0546364459	-0.0798903214	0.0811512496	-0.0117940822	0.1150551688	-0.1247573616	-0.0784050486	0.0464414547	-0.0916936826	-0.1843106632	0.009590076	0.1112046925	-0.0514867748	0.0238284926	-0.1160591649	-0.0421317235	0.0712976525	-0.0479580054	0.1199715453	-0.2017964508	-0.0937745396	0.1070205054	0.1715123531	0.0429659707	-0.0314037197	0.0135058855	0.0573195216	-0.1208841945	-0.0011853914	-0.1146833673	0.0035556678	-0.0358446	-0.0054822999999999	3.0055613289999988e-05	0.0012848353491599	-0.00337018	-0.00944869	1.13581132324e-05	8.927774271609999e-05	-0.132124	-0.0336086999999999	0.0174567513759999	0.0011295447156899	0.000924678	0.0004326869999999	1.87218039969e-07	8.55029403684e-07	0.000973131	-0.0002666289999999	9.46983943161e-07	7.109102364099994e-08	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
783.2835265230386	-0.7464427758189913	0.5571768175723609	613533.0829223677	943.9135870183316	-2.311626328826037	5.343616284121741	890972.8597578134	732.3506659978665	-1.2484255217946156	1.5585662834681584	536337.4979875186	772.4822270347707	631.0000642883595	1.280393	24.921125	0.0521547699999999	0.0330381	0.1245771787	0.0225882835	0.0053784338	-0.0645929621	0.0367713949	-0.0382373433	-0.0738964408	0.0557939692	0.0076607678	-0.1785258568	-0.2278782263	0.2106564514	-0.0976032411	-0.0061105756	0.0935243798	-0.0201262155	1.9377e-06	-0.0021787147	0.0159104079	0.1457149065	0.0386765531	0.0241292221	-0.0043925849	0.0499306755	0.0515051255	0.0206607371	-0.1327941652	-0.1321756537	0.0446406162	0.0354880711	0.0142117574	-0.1300648405	-0.0179503392	0.0860121901	-0.0404776202	0.0415064762	-0.1359737912	-0.0537949676	0.0643950674	0.0041069608	-0.0317383302	-0.0531665317	-0.0565612412	-0.0994163737	0.0400505222	-0.056990967	0.1031364434	-0.0239525081	-0.1672443112	-0.0247588488	-0.0238810749	-0.0276442404	-0.0165161641	0.0603458718	0.0296552915	-0.0766662022	-0.1349920316	0.1005747246	0.031210526	-0.1567494009	-0.0627677748	-0.1205003175	-0.1724356092	0.1254741292	-0.0275547372	0.0796239076	0.0426629157	0.103343506	0.0663256929	-0.0042427423	-0.0042236018	0.1855422079	0.0803538272	-0.1023500973	0.0402134786	0.1185285731	-0.0518950411	0.1478490057	-0.0546916259	-0.1172465962	-0.1309453862	0.0477470265	-0.0172784031	0.0123374995	0.0358488479	-0.054882723	0.045332118	-0.0045589855	-0.0341921451	-0.1510476207	0.0173474813	0.1127297271	-0.0143528166	0.1147270355	0.0295818872	-0.0084262198	-0.0042594795	-0.0929381	-0.0993615665	-0.1189441849	-0.0152080424	-0.0013248761	0.0439930351	-0.1077204674	-0.1923737616	0.0959720906	-0.0512829232	0.0815595038	-0.1168824213	0.0216121126	0.1330843432	-0.0224884612	-0.1659791373	0.0223118426	-0.0732063312	-0.0737209189	-0.0035556678	-0.1144874327	0.0106533374	-0.0303926	0.0054519999999999	2.9724303999999983e-05	0.0009237101347599	-0.0240331	-0.02066292	0.00057758989561	0.0004269562629264	-0.107164	0.0249599999999999	0.011484122896	0.0006230015999999	0.000903081	-2.1596999999999936e-05	4.664304089999971e-10	8.155552925610001e-07	0.000973131	0.0	9.46983943161e-07	0.0	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.7973465195736	-0.4861800034650514	0.2363709957692774	612771.6857180854	943.790765708914	-0.1228213094175316	0.015085074047037	890741.0094374182	731.6971821908735	-0.6534838069929947	0.4270410860020575	535380.7664260643	772.7759506809958	645.4977929656021	1.376551	26.792723	0.0565356	0.0411361	-0.0360387381	0.0162522217	0.081222611	-0.0235129755	-0.0524725668	0.0364203079	0.003230497	-0.0041388204	-0.0298121637	-0.0325764612	0.0180185378	-0.0734941617	-0.2255232925	0.096406531	0.0961575013	-0.0590135107	-0.1324378219	0.014643463	-0.1292829335	-0.0779811232	-0.1316698711	0.0392096724	0.0010463967	0.073347777	0.0806082141	-0.1434674987	0.0374158449	0.1435414231	0.1132941967	0.1274972047	-0.0422875171	0.0318489446	-0.0975569786	0.0447423318	-0.0522462278	0.0055440742	0.031612538	-0.1089611717	-0.0238074404	-0.1020537554	0.021736091	-0.0439436456	-0.0250313959	-0.0198246832	-0.0276402567	-0.1285940566	0.1767047875	0.1160516868	0.0610559859	-0.0414446116	-0.0439155451	0.1000060629	0.1029889959	0.2123166303	-0.0659173635	0.0137876997	-0.0437540238	-0.0166607051	-0.0849793586	0.1192063644	-0.1516025611	-0.0202195979	0.0581899378	0.0645072778	0.0917995976	-0.0044205951	0.0519677513	-0.0834139088	-0.0718264519	-0.0288682884	-0.0732625492	-0.0109033709	-0.013711828	-0.0254146925	0.1082330646	0.130482678	0.081813978	-0.1072865369	-0.1238313013	-0.0845938169	0.0443877873	0.0267475753	0.0362060166	-0.1543553083	0.0681622906	-0.1007129656	-0.1400113364	-0.030489169	-0.0147770452	0.0705252887	-0.166078295	0.1498918272	0.1085682981	0.01806434	-0.1307811172	0.1151540062	0.0501851612	0.0149712705	0.0547563593	-0.0187399491	-0.0483066502	-0.0247471035	-0.14336618	0.0869587146	-0.1130283123	0.0963419493	-0.1526417494	0.0024509757	-0.0653097538	-0.0380251487	-0.0168759699	-0.0914810385	-0.0227897887	-0.0019693509	0.2371973655	-0.1208655982	-0.0059244253	-0.1140958982	0.017710062	-0.0303887	3.899999999997655e-06	1.5209999999981713e-11	0.00092347308769	0.0132998	0.0373329	0.00017688468004	0.00139374542241	-0.107145	1.899999999999125e-05	0.011480051025	3.6099999999966736e-10	0.000583664	-0.000319417	1.02027219889e-07	3.40663664896e-07	0.000973131	0.0	9.46983943161e-07	0.0	-0.000360743	6.417899999999998e-05	1.30135512049e-07	4.118944040999998e-09	0.0	0.0	0.0	0.0	0.0	0.0
781.7624015178427	-1.0349450017308754	1.0711111566077218	611152.4524269447	938.9000907832268	-4.890674925687222	23.91870122874571	881533.3804727516	732.2509595713764	0.5537773805028792	0.3066693871566306	536191.4677932014	771.5795399542998	620.2711627213318	1.372918	26.722004	0.05268206	0.0287792	0.1116680178	-0.105633538	0.0261878674	-0.0658413162	0.1033334422	-0.0966555248	0.0354599017	-0.0693180364	-0.0684672225	-0.0499148183	-0.0740422912	-0.1301793461	-0.0383983207	0.0311945543	0.0664774709	-0.0626538233	0.1205807029	0.02182582	-0.0102798238	0.1107515318	0.0157244445	0.0540183515	0.0118338545	-0.0284322392	-0.0129939283	-0.1136391513	0.0549327062	-0.1278981849	-0.0729222169	-0.0810246646	0.0152803703	-0.046818384	0.0015044272	0.0009660811	0.0057187566	0.0409735132	-0.0294850886	0.1225987119	0.019283405	-0.0595468791	0.017708541	-0.0175410607	-0.0485506487	0.021886711	0.0507412694	0.0074032869	0.1085107793	-0.0425131304	-0.0468026913	0.0727108661	0.1086409206	0.0444788424	0.1109732362	0.0921294369	-0.130554376	-0.1334521457	-0.029754993	0.0451810546	0.0655461075	0.0690246453	0.0167488472	0.0209949773	-0.0003872111	0.0788890142	-0.0349887614	0.0059597574	-0.0003685937	0.0201939369	0.0986938119	-0.0761130455	0.0219692717	-0.0050581976	-0.0427902153	-0.0154732916	0.1285263306	0.072638464	-0.1496538508	0.0849934942	-0.1056035123	-0.0289382805	0.0674593902	0.0277221242	-0.0675100204	0.0614563126	-0.0059831238	-0.0431438079	-0.0304228987	-0.0037102702	-0.0125302099	0.0717954051	0.0038660571	-0.079958237	-0.1692626507	-0.0587075063	-0.1219314502	-0.0136251554	-0.0172134998	-0.0262307753	0.0791603062	0.1460492462	-0.0795965919	-0.0650190512	-0.0014427096	0.0447950217	-0.149630119	-0.0120918044	-0.0913040214	-0.0611988913	0.0962477134	0.1584723472	0.0875810804	-0.1451522496	-0.0365367337	0.1116005633	0.056056206	-0.0827589482	-0.0082906521	-0.1135094328	0.0246987197	-0.0304109	-2.22e-05	4.928399999999998e-10	0.00092482283881	-0.00936941	-0.02266921	8.77858437481e-05	0.0005138930820241	-0.114696	-0.007551	0.013155172416	5.701760100000003e-05	0.000822011	0.0002383469999999	5.680929240899999e-08	6.75702084121e-07	0.0008268639999999	-0.0001462670000001	6.837040744958346e-07	2.1394035289029255e-08	-0.000424922	-6.417899999999998e-05	1.80558706084e-07	4.118944040999998e-09	0.0	0.0	0.0	0.0	0.0	0.0
782.1791948897257	0.4167933718830454	0.1737167148456386	611804.2929183396	942.9521994894744	4.052108706247623	16.419584967247783	889158.8505220376	731.9333533154245	-0.3176062559518868	0.1008737338197754	535726.433695562	772.841505709508	644.1195477103767	1.46437	28.501999	0.05792041	0.0294411	0.0149154193	0.135422231	0.1247711596	0.0094842553	0.0409394857	0.1262102851	0.0616595874	0.0563537538	0.0304248605	0.0210969611	0.0336482361	-0.0264235545	-0.1817562832	-0.0311170704	-0.0256023826	-0.1899713275	-0.0282133549	-0.2019646631	-0.0343387323	-0.0575901922	0.0362413982	0.0548403199	0.1098317388	-0.0109988047	0.081761126	-0.072402828	-0.0046736082	-0.1056127065	-0.1908697645	0.0071283482	-0.2135273708	-0.1769368618	6.79915e-05	0.1368096204	-0.2077588107	0.0106952992	0.0589445725	0.0197129247	0.1015107263	0.1153265922	-0.0807091368	0.0787351633	0.100327517	-0.0461063264	-0.0495618735	-0.2105594902	-0.0553514972	-0.0478233671	-0.029063002	-0.0181791737	-0.0658396192	0.0336243635	-0.0157727096	-0.0321599534	0.0279385328	0.251734703	0.063614497	-0.0867798616	-0.0523840662	0.0155026162	-0.0492028195	0.0334994321	-0.1412451504	-0.1176295503	-0.0416670282	0.0821234008	0.0504724071	-0.0329411972	0.0089603787	0.1430763407	-0.0298465296	-0.0403792867	-0.0591229653	0.0971843262	0.0664594805	0.0965718525	0.0970925499	-0.0506116487	-0.0874724822	-0.1723906628	0.0896318927	0.0556009329	-0.0821739752	0.1288140756	0.0497519542	0.015243398	-0.1673803107	0.0175534316	-0.0623373041	-0.2356197606	-0.0516160942	0.1052789993	-0.1198820327	-0.0516393675	-0.0429612857	-0.109271002	-0.1309961831	-0.0570911865	-0.0256690299	-0.1448245052	-0.1246720958	0.0337689363	0.0157962304	-0.0168996571	-0.0170835841	0.1156140083	0.2017201374	0.0016296087	-0.0299376836	-0.0835950269	-0.0427050498	0.047548064	-0.0195694583	-0.0144360241	0.0562552327	0.0353009899	-0.0106533374	-0.1127290384	0.0315924503	-0.0436617	-0.0132507999999999	0.0001755837006399	0.0019063440468899	0.0112199	0.02058931	0.00012588615601	0.0004239196862761	-0.107134	0.007562	0.0114776939559999	5.71838440000002e-05	0.000590697	-0.0002313139999999	5.350616659599997e-08	3.489229458090001e-07	0.000727812	-9.90519999999e-05	5.29710307344e-07	9.811298703980192e-09	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.8093808010507	0.6301859113249293	0.3971342828324316	612790.5266701244	941.9288543284168	-1.0233451610575912	1.0472353186599872	887229.9666164439	731.6210466593973	-0.3123066560272036	0.0975354473988941	535269.3559149919	771.5471556443894	623.8237528754571	1.289898	25.10614	0.05525202	0.0332741	-0.0505467613	-0.1023658586	0.1144155881	0.1259858524	-0.0143914154	-0.0730734168	0.0176440804	0.0294487749	-0.2159932783	-0.0044735306	0.1058372488	-0.0604344706	0.0337459253	-0.1046884041	0.0136321625	-0.0410909165	-0.0320082419	0.0797039551	0.056657973	-0.0633286538	-0.0328892313	0.0406702785	-0.1078259071	0.0263665568	0.0201849485	0.0751077302	0.0009925363	-0.0868172782	0.0476746999	-0.0868584257	-0.0437952371	-0.0128902899	0.0219856965	-0.0092876139	-0.049446068	-0.1164941619	0.136034544	-0.0133495019	0.0500363288	0.0415510831	-0.0794829656	-0.0222784431	-0.0129314474	0.147010138	-0.028182458	-0.0147647436	0.1097825751	-0.0142643224	-0.1464715057	0.0246159163	0.0327551108	-0.0367626673	0.1780306395	-0.0505760537	0.0683250791	0.0135806714	0.0475608892	0.2023030784	-0.0782590195	0.0082710167	0.0165659035	0.0308853524	-0.1033949298	-0.2082004615	-0.0760616469	-0.1659459532	-0.0120173107	-0.1219616637	-0.0403283056	-0.0687050716	0.0798318239	-0.0723442464	-0.1542735347	-0.0698126405	-0.0880703185	0.0009989626	-0.0449306948	-0.040772988	-0.038638233	0.0780659054	0.0058224857	-0.1046067791	0.0771859396	0.1521584752	0.0104024473	0.0346960746	-0.0478941419	0.018828959	-0.0530024056	-0.0156265779	-0.0498349774	0.0686344874	-0.0184279156	0.0880317473	-0.0148515809	-0.1213088021	-0.0990795923	0.04376157	-0.0277601389	-0.0214150777	-0.154058491	0.072143704	0.0182723906	0.0643035756	0.1039446245	0.0863919069	0.2000033511	0.1210229312	0.1270180365	-0.0232052078	0.1460614962	-0.0426346745	0.0298425411	0.0255294943	0.1219070685	0.0699456689	-0.013011472	-0.1117560484	0.0383647583	-0.0390721	0.0045895999999999	2.106442815999999e-05	0.0015266289984099	-0.00314392	-0.01436382	9.884232966400002e-06	0.0002063193249924	-0.136078	-0.028944	0.018517222084	0.000837755136	0.000598733	8.035999999999894e-06	6.45772959999983e-11	3.58481205289e-07	0.000588756	-0.000139056	3.46633627536e-07	1.9336571136000012e-08	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
782.4529783992859	-0.3564024017647398	0.127022671983675	612232.6634059134	942.8629924331606	0.934138104743738	0.8726139987342229	888990.6225000143	732.3603716605193	0.7393250011219834	0.5466014572840208	536351.7139787339	773.1286549790733	637.0030328848871	1.275707	24.829927	0.0327356899999999	0.0185733	0.1465792728	-0.0208741146	0.0217147278	-0.0196304177	0.1515666372	-0.0110295215	-0.0416627489	0.002898752	0.0484070187	-0.0673194655	0.1848863276	0.0489754699	-0.0150830995	0.0262415758	-0.0015819803	-0.0482198078	0.0207736166	0.048942773	-0.0756234507	0.1202833618	0.005032815	-0.0300145892	-0.0811625884	0.0206084206	-0.056773402	0.0728930665	-0.0432460018	0.0373836567	-0.0045060977	-0.0237724811	-0.0321101697	-0.0269059594	0.0919760296	0.0962095926	-0.0271783777	0.0092499656	0.0835574714	-0.1382714921	0.0024912889	-0.0221204219	0.015227748	-0.0734076011	-0.114785287	0.2612276546	-0.0507068027	-0.0384707645	0.0023053386	-0.1779254872	0.0641958471	-0.0232496324	0.0374395717	-0.0111806332	0.0301756443	0.0633021872	-0.0107398705	0.2190899321	0.0506912206	-0.0219957493	-0.0081005708	0.0223292894	0.1179584511	0.0721433708	0.074074152	-0.0300013615	-0.0907508239	-0.1538346945	0.075580202	0.1136336318	0.149212771	-0.0280124401	-0.0170559174	0.020392323	0.020087812	0.0261586058	-0.0523485527	0.0134693988	0.1269826159	-0.1014930425	0.0404624795	0.0194842583	-0.0898740804	-0.0209293289	0.0394706833	0.1254217196	0.0631193705	-0.0357847091	0.0514597718	0.0692751804	0.0031950616	-0.0418058668	0.0100657469	0.0381974125	-0.0090088645	0.1364538599	0.0265233755	0.0682937217	-0.0445610557	0.1334789057	0.1054292536	0.0235997179	-0.094859762	0.054911895	-0.0119720682	0.0138109803	0.0047307432	-0.0215466428	0.0475229925	-0.0143385082	0.0876715343	-0.0902808684	-0.0046110653	-0.1044707519	-0.0184464352	-0.1792307132	0.0043938603	0.1084141209	-0.0153640485	-0.110592125	0.0449896151	-0.0309635	0.0081085999999999	6.574939395999995e-05	0.00095873833225	-0.00312098	2.293999999999994e-05	9.7405161604e-06	5.262435999999973e-10	-0.124797	0.011281	0.015574291209	0.0001272609609999	0.000415345	-0.0001833879999999	3.3631158543999984e-08	1.72511469025e-07	0.000505681	-8.307499999999995e-05	2.55713273761e-07	6.901455624999991e-09	-0.000424922	0.0	1.80558706084e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
