global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
765.5736680021002	n/a	586103.04113819	n/a	837.5237791596035	n/a	n/a	701446.0806577842	742.8026111699546	n/a	551755.7191609028	n/a	736.3230988355315	575.5058994552749	n/a	n/a	n/a	n/a	-0.0098032379	-0.0393465851	-0.0779027648	0.071628243	-0.11758457	-0.0445051596	0.0045350103	-0.0035189243	0.1112361188	-0.0322603462	0.0058416549	-0.0555116963	0.1022724043	0.011165713	-0.018355872	0.1798309977	0.0285088752	-0.0028038644	0.0169728974	-0.1257020269	0.0274424203	-0.0245342229	0.0333510163	-0.0788502777	0.0125278652	-0.1370178363	0.0636010292	-0.068500692	0.06828926	-0.0346615735	0.0588974613	-0.1412518352	0.0278860954	-0.0726024999	0.0664542749	-0.0799742171	0.0172186583	-0.0393991159	0.0937727511	-0.0487590315	0.0108222639	0.0168636531	-0.0545631971	0.1958923765	-0.0513711122	-0.1186345873	0.1452683257	0.0098893898	-0.157608369	-0.0031157723	0.0434916838	0.1030210053	-0.0400168867	0.026826087	0.0379653265	0.0012829391	-0.0739200783	0.0597596723	0.0715924077	-0.0270601836	-0.0285085828	0.0336970023	0.0253620443	0.0001408662	0.0092566099	0.0072284383	-0.0049813127	0.0010730403	-0.1043504571	-0.0017759386	0.0401000214	-0.0388438572	0.0395020669	-0.0543336543	0.0200412176	-0.0725845702	0.0765970657	-0.1979663213	0.0499338786	-0.035935852	0.0676362127	-0.0797748394	0.0067536248	-0.0875647835	0.0831011392	-0.0600397361	0.0569287414	-0.0196565537	0.0185594046	-0.1414578231	0.1231763152	-0.0875715072	0.154112617	-0.0059721322	-0.0651417978	0.0742704894	-0.0555229891	-0.1272630779	0.092440058	-0.0706646167	-0.03751435	-0.0419316313	0.1645369246	-0.0795097053	-0.000196536	-0.1002330057	0.1354210555	0.0596932772	-0.0189217539	-0.0052417717	-0.0213417505	-0.0056740406	0.0494015172	0.1147017419	0.1146833673	0.1146527451	-0.00015614	n/a	n/a	2.43796996e-08	-0.125039	n/a	n/a	0.015634751521	0.0263978	n/a	n/a	0.00069684384484	-0.0017333	n/a	3.00432889e-06	n/a	-0.00231172	n/a	n/a	5.344049358400001e-06	0.00193678	n/a	3.7511167684e-06	n/a	0.0	0.0	0.0	0.0
759.7517841936556	-5.821883808444682	577222.773585443	33.89433107903035	831.259810513859	-6.263968645744512	39.23730319487034	690992.8725755367	743.0066105750217	0.2039994050670657	552058.8233581819	0.0416157572677167	736.749226042831	572.9167116821864	1.333428	31.073959	0.43262314	0.283182	0.0579284178	0.0480806296	-0.0349469152	0.166357837	0.0677419983	0.1820890835	0.0120524549	-0.1308244591	0.06841103	0.0040406849	-0.0966217632	-0.0214082796	-0.2246828822	-0.1630532512	0.1581185902	-0.1658924327	0.0284096065	-0.0061660482	0.1115862589	-0.0403784856	-0.0746925255	0.0973020598	-0.1547710448	-0.0804033101	-0.0182126224	0.0235588945	0.0537268916	0.0093050667	-0.1011531828	0.0520504052	0.0383522577	-0.0830060765	0.0829360541	-0.0528698239	-0.092966926	0.1006327191	0.1372211887	-0.1429019619	0.0363550923	0.1047588104	0.0601138145	0.0169564329	-0.0023285091	-0.1083109134	0.0809709605	0.0057799144	0.1045603319	0.0387159835	0.0506483819	-0.1200871605	0.0611942175	-0.034154022	-0.1559756366	0.0924110282	-0.0325907046	-0.084222437	0.1511891744	0.0550313825	-0.0084416246	0.0404977829	-0.0235394673	-0.0063072467	0.0286295332	-0.1169545746	-0.051740587	0.0969267543	-0.0378887807	-0.0592817007	-0.1380273267	-0.0474384041	-0.056135161	0.0482636648	0.0239377018	0.0799869515	-0.0895991467	-0.0746398521	-0.1318084734	0.1107840004	-0.1360539988	0.0459286476	0.0296956156	-0.0797361775	0.0922211655	0.0501753076	0.0844687368	-0.0408668311	-0.0481385597	-0.0864889049	0.0858317591	-0.0233716833	-0.0725184346	0.0312481933	0.0292981264	0.0187881819	0.0824875818	0.1380818543	-0.1315021149	0.0433283107	0.172030638	-0.0008238358	0.0560262645	-0.0286498802	0.1918194276	-0.0254044686	0.0475088988	0.2002612159	0.0281944022	0.0588483448	0.0233255122	-0.0584690182	-0.0012511664	-0.0829311524	-0.0966579278	0.1146527451	0.1144874327	0.1142120884	0.0108368	0.01099294	0.0001208447298436	0.00011743623424	0.124565	0.249604	0.0623021568159999	0.015516439225	0.152366	0.1259682	0.01586798741124	0.023215397956	-0.00221592	-0.00048262	4.910301446400001e-06	2.329220644000002e-07	-0.00217407	0.00013765	1.8947522500000004e-08	4.726580364900001e-06	0.00223767	0.00030089	5.007167028900001e-06	9.053479210000016e-08	0.0	0.0	0.0	0.0
758.2214986961202	-1.530285497535374	574899.8410849907	2.3417737039670867	836.8600484131847	5.600237899325748	31.362664529044466	700334.7406301178	741.4959884944811	-1.5106220805405428	549816.3009534077	2.281979070216638	736.2036246585267	541.7259102100289	1.221881	28.474495	0.166374638	0.120849	0.1668660303	-0.0157262459	0.0623731524	0.0244037402	-0.0495648613	0.1684563515	0.1053352002	0.0964266384	0.088516756	0.0044714511	-0.0662673427	-0.0938295102	-0.0807552659	-0.0206262607	0.1737962195	0.1415669569	-0.0616779831	-0.0213507332	0.0167924521	-0.0556837481	-0.0619753349	0.0927029121	-0.058580769	-0.0804017521	0.0076584386	0.0801674816	-0.0856032224	-0.0817197749	-0.0175869299	-0.0826069196	0.0915530528	0.0357140038	-0.001439921	0.115838806	0.0128700679	0.0205408428	-0.0709752653	-0.0440932451	0.0258276981	0.0854020767	-0.0610072729	0.0425370218	0.0886296235	-0.0688688791	-0.0469218503	0.0217074259	0.0164516398	0.0468412671	-0.0814131694	-0.1114730836	0.1422256882	-0.0996930019	0.1127583905	0.0064716606	-0.0385153528	-0.0187285733	0.1382488822	0.0043056078	-0.0755037054	-0.120529526	-0.0879532867	-0.0192818885	-0.16404073	0.0111616372	-0.0286271843	0.07960109	0.0531768848	0.0358273215	-0.1664674389	0.0680177924	-0.0746411735	0.0284058121	-0.0309810238	0.099626314	-0.0245335965	0.0076513441	0.0253477876	0.0476434601	0.1255101825	0.0555723198	-0.0278007401	0.04931803	-0.1046417843	-0.1647196704	-0.0831459906	0.148477371	-0.1226190853	-0.129549952	-0.0123994753	-0.0418708181	-0.0156139404	-0.0007166394	-0.010992274	0.0151178706	0.0583483508	0.0136046365	-0.1219060108	0.0580163312	-0.0654940529	0.0705514599	0.0456515595	-0.1129034698	-0.0733932528	0.0032024435	0.0172779242	-0.0244091596	-0.2206606979	0.0615377221	-0.0303414337	-0.0717749101	0.0217882841	0.0191067072	0.0605519239	0.1145547726	0.1140958982	0.1133324686	-0.000295378	-0.011132178	0.0001239253870236	8.7248162884e-08	0.00657804	-0.11798696	0.0139209227300416	4.3270610241600007e-05	0.174691	0.022325	0.000498405625	0.030516945481	-0.00210048	0.00011544	4.4120162304e-06	1.3326393600000018e-08	-0.0020811	9.297000000000038e-05	8.643420900000071e-09	4.330977209999999e-06	0.00214747	-9.020000000000036e-05	4.611627400899999e-06	8.136040000000063e-09	0.0	0.0	0.0	0.0
758.5221406051522	0.3006419090320378	575355.8377882224	0.0903855574664281	832.8652141199681	-3.994834293216627	15.958701030259588	693664.4648911003	740.4384571578184	-1.0575313366626915	548249.1088382505	1.118372528023579	735.14795891702	545.444436905524	1.077098	25.100485	0.0964956379999999	0.050788	0.1486039762	0.110277303	0.0276647259	-0.040961925	-0.0666084566	0.1540314776	-0.0258635315	0.0563910832	-0.100171013	-0.0906494249	0.1057269593	-0.1569330066	-0.0067142381	-0.0186758855	-0.0091721857	0.0152584836	-0.092422934	0.1086625556	0.1126429303	-0.0403713332	-0.0591844746	-0.0130567649	-0.1187051492	0.076946364	-0.0487105259	-0.0734817939	-0.0059747935	-0.0148178496	-0.0018241289	-0.0078649718	-0.0534190461	-0.1676895453	0.0127563626	0.133435092	0.010432301	-0.0231827485	-0.0564979191	0.1022421865	0.1618878949	-0.0225978744	-0.0306428206	0.1255721011	-0.0696496567	-0.0920955811	-0.0515771312	0.0231427957	0.0777931695	-0.0723873501	-0.0285881762	-0.0195123244	0.0897714821	0.082081127	0.0414922175	0.1145961625	-0.0101546209	-0.092592952	-0.0458164261	0.0511375767	0.0097375375	-0.0335766126	0.0145520058	-0.0779224152	0.0907316609	0.1049726279	-0.0733732439	0.1522714882	0.0548414361	-0.0373930373	-0.0041912381	-0.0416702503	-0.0470632015	0.0198323658	-0.0608812859	-0.0461567879	-0.0107926751	-0.0625661338	-0.181833087	-0.096926959	-0.0783986043	-0.0305436163	0.0456396867	0.0020792651	0.0106436674	-0.165288034	-0.1274550455	0.1125258497	0.0524783965	-0.1392733575	0.0451988887	0.0554234716	0.1014228397	-0.0171043902	0.0675985748	0.0674292043	-0.0772491889	-0.053351473	-0.0129950682	0.021133934	-0.0432791206	-0.0026698898	-0.0616802929	-0.1131082704	0.0443218169	-0.010236291	-0.0268511411	-0.0455877689	-0.0786940732	-0.0249599664	0.0232736444	0.1255275351	0.0784516903	-0.0052130549	0.15394265	0.1144078661	0.1135094328	0.1120172664	0.0021373	0.0024326779999999	5.917922251683999e-06	4.56805129e-06	0.03532	0.0287419599999999	0.0008261002646415	0.0012475023999999	0.18996	0.0152689999999999	0.0002331423609999	0.0360848015999999	-0.00133419	0.00076629	1.7800629561000005e-06	5.872003641e-07	-0.0020811	0.0	0.0	4.330977209999999e-06	0.00191272	-0.0002347499999999	3.6584977984e-06	5.5107562499999974e-08	0.0	0.0	0.0	0.0
757.3946701066506	-1.1274704985016797	573646.686305962	1.2711897249916262	828.6459719167079	-4.219242203260137	17.802004769771457	686654.1467737855	740.5977312302291	0.1592740724106534	548484.9995033627	0.025368230142274	733.7470706779905	540.0167057009791	1.054068	24.563807	0.0628650999999999	0.0337301	0.169354025	-0.0126884658	-0.0974943867	-0.0765276257	-0.033063921	0.135025152	0.1555460116	-0.0204142085	0.0042024562	-0.0109496778	0.0789407382	0.1326301103	0.0245736022	-0.1210573596	-0.0226664919	-0.0145885915	-0.0869123171	-0.0187593445	0.1571068696	0.0665522939	-0.087200371	0.1685000846	0.0123530441	-0.042978575	-0.0521804009	-0.0701026795	-0.0288177586	0.0363396354	-0.0821223999	0.0429309525	-0.0423010895	0.0123502429	0.0166466089	0.1296032063	-0.1270484014	-0.0099900109	0.0984072389	0.1384035394	-0.0186276981	0.0155152001	0.0312504783	-0.0553194195	0.0300855975	-0.1103243866	-0.1088209027	0.0758348943	-0.063559667	0.1367352228	-0.0619114381	-0.0146426033	0.0454255903	-0.139917388	0.0225939549	-0.0716662816	0.0723084666	-0.0229766428	0.0002715086	-0.0343695596	-0.0263576285	0.0547227436	0.0287530099	-0.0752202484	0.0856456965	-0.0459393223	-0.0358494942	-0.0049293008	0.0496853602	-0.139341315	-0.0617439515	-0.0109459712	-0.1719420963	0.213791118	-0.0186248729	0.0666414162	-0.0097358792	-0.0102506635	-0.056383002	-0.0177353679	-0.0669111659	0.0464084139	-0.0035722336	-0.0098647266	0.0836963945	0.0190035055	-0.0692265184	0.0567075789	0.0658735202	-0.1424489007	-0.0403451953	-0.0519426361	-0.0223915568	0.1270583508	-0.0108146791	-0.1680195327	0.1401717249	-0.0303855792	0.0338117108	0.0906388159	-0.0311552808	0.0348925308	-0.036594383	-0.0415231557	-0.1258067023	0.0032436164	0.1522981339	0.1324000434	-0.084395174	-0.0032809989	-0.0347923139	0.1906382597	0.0329991685	0.0112750832	-0.1360355313	0.1142120884	0.1127290384	0.1102715368	0.0165693	0.0144319999999999	0.0002082826239999	0.00027454170249	0.0416581	0.0063381	4.017151161000008e-05	0.00173539729561	0.179959	-0.0100009999999999	0.0001000200009999	0.032385241681	-0.00131807	1.612000000000011e-05	1.7373085249e-06	2.598544000000036e-10	-0.00152898	0.0005521199999999	3.048364943999997e-07	2.3377798404000003e-06	0.00183908	-7.363999999999982e-05	3.3822152464000003e-06	5.422849599999973e-09	0.0	0.0	0.0	0.0
758.7403918063875	1.3457216997369414	575686.9821585104	1.8109668931428828	833.4736988136368	4.82772689692888	23.306946991330552	694678.406614085	739.4389897933748	-1.1587414368542568	546770.0196266467	1.3426817174830676	732.4020348329223	533.1411433449553	1.048583	24.435993	0.0576859899999999	0.0349401	0.1511597251	-0.1355690078	-0.0051015934	-0.0563313714	-0.030627321	-0.0401223705	0.1820337695	0.1277190103	-0.0478156064	0.0200724079	0.0020344054	-0.1022366958	-0.0229469635	0.0898435396	-0.1018670667	0.0422674194	-0.1353424225	-0.0969506361	-0.0293293667	0.0020285025	-0.08024222	0.0012397016	0.0337936019	-0.1330557475	0.0268126751	-0.0194220734	-0.0163384733	0.0513808255	0.0007456724	0.0452345577	-0.0475616879	-0.1009624527	0.000116001	-0.0089586468	0.1506656246	-0.1048599942	0.0410038821	0.0007724862	-0.037745466	-0.0235593308	-0.0195879252	0.0733949238	-0.0707794367	0.0048320556	0.1521637996	-0.110941195	-0.1106857567	0.0032319499	-0.1040161936	0.0624301546	-0.0529234132	-0.0711713792	0.0604875627	-0.1158425478	-0.0624671356	0.0489728031	-0.1044619014	0.0144835604	0.0749482216	0.072532341	-0.065811546	0.1519080719	-0.0985995759	0.0026581123	0.0930871804	-0.0930118864	0.138960164	0.0212974534	-0.0304334062	0.0704856977	-0.0560977215	0.0126201722	-0.1328586431	0.0452448839	-0.053180701	0.0184979961	-0.0179315539	-0.1890989774	0.0124290775	-0.0308387755	0.0079565718	0.0130023054	0.0372214933	0.0201926387	-0.0777196898	-0.1071729796	-0.0230189807	0.0742647093	0.1150277307	-0.0249091893	-0.0007311821	0.0511922412	0.1518194493	-0.0367517306	0.0150321707	0.0561283114	0.0222751014	-0.0383769426	0.0155433225	-0.0378646917	0.0588416316	-0.0081662892	-0.0763102132	-0.0436245512	-0.0455253114	0.0133063328	0.1454443694	-0.068190057	-0.0711468369	-0.2119204835	-0.1213237646	0.1961424539	0.0037583998	0.1139675232	0.1117560484	0.1081019891	0.00784641	-0.0087228899999999	7.608880995209998e-05	6.156614988809999e-05	0.041388	-0.0002701	7.295401000000123e-08	0.001712966544	0.187765	0.0078059999999999	6.093363599999968e-05	0.0352556952249999	-0.0012055	0.0001125699999999	1.45323025e-06	1.2672004899999998e-08	-0.00216349	-0.00063451	4.026029401e-07	4.680688980100001e-06	0.00176842	-7.066000000000017e-05	3.1273092964e-06	4.992835600000023e-09	0.0	0.0	0.0	0.0
760.9139972920929	2.173605485705366	578990.1112750311	4.72456080748846	832.5326484446816	-0.9410503689551888	0.885575796910697	693110.6107263159	740.9306332176242	1.4916434242493324	548978.2032402696	2.225000105106274	734.7403632882705	546.1767277503992	0.994738	23.181189	0.11422991	0.0522349	0.1016032569	-0.0640761786	0.1096162405	-0.0164875073	-0.0529575468	0.0415770877	-0.0002843312	0.1401467098	-0.0196480017	-0.0031776732	-0.0163486848	-0.0900883024	-0.02019911	-0.0611401412	-0.0214450302	-0.0659187734	-0.0687886795	-0.0112266108	-0.0407282835	-0.0121276745	0.002889812	0.0535539624	-0.0100843629	-0.079596267	-0.1280354919	0.0972128205	-0.0607501962	-0.0167699831	-0.1180898291	0.0705675148	-0.1772723129	-0.1177417006	0.0184134223	-0.074175665	-0.0903983782	-0.0588166395	-0.0999064482	0.0584649189	-0.03680235	-0.0250158572	-0.0217407769	-0.0236366988	-0.0896582184	0.0274974724	0.0444751172	-0.0024647403	-0.0863102387	0.0090075157	0.1498221642	0.0138149283	-0.1187032713	0.1655195795	-0.0093793967	-0.0137941359	-0.1118040111	-0.1341765621	-0.0059171873	-0.0224055942	0.086303512	0.0642679348	0.064740902	0.0611217971	0.0508499993	-0.1729137122	0.0198192954	0.0356662987	0.0688267993	0.1091640973	0.0002510288	0.0002782971	-0.070759128	0.027449305	0.0026882277	0.0043662892	-0.0181671579	0.0652501825	-0.1044292009	-0.0975638067	-0.0060886035	0.108492113	0.0456524913	0.0183494964	0.1790469242	0.0376681313	-0.0538010574	-0.168286361	-0.0395025516	0.0515164382	-0.0277312337	0.1018127962	-0.0235485404	0.0052041039	-0.075188333	0.0218757136	-0.1244517837	0.0500909919	0.1002361318	0.0738906349	-0.0384039918	0.0025829043	0.0741804969	0.0626225488	-0.0096829414	0.0175395874	-0.0303414376	0.0592195745	0.07861835	0.011068548	-0.0238752399	0.0274660794	-0.2240758151	-0.0253904987	-0.0272636076	0.1136742748	0.110592125	0.105516962	-0.0177995	-0.02564591	0.0006577126997281	0.00031682220025	0.0489015	0.0075134999999999	5.645268224999999e-05	0.00239135670225	0.157486	-0.030279	0.000916817841	0.0248018401959999	-0.00172717	-0.00052167	2.9831162089e-06	2.7213958890000013e-07	-0.00170864	0.00045485	2.068885225000001e-07	2.9194506496e-06	0.00172911	-3.9309999999999866e-05	2.9898213921e-06	1.5452760999999895e-09	0.0	0.0	0.0	0.0
762.8913343729267	1.9773370808338768	582003.1880613047	3.9098619312406377	836.2819101428574	3.749261698175815	14.056963281408194	699367.4332321862	742.6889084327097	1.7582752150855183	551586.8147089698	3.0915317319840265	736.582461655751	555.810792877164	1.005479	23.43149	0.0963479999999999	0.0486948	0.063833941	0.0734897202	0.0123457214	-0.0407228956	-0.0612954817	0.0030329469	-0.0057295719	0.0109323253	-0.1349188409	0.0155229751	0.0225095982	-0.1708401622	0.047672808	0.0150082193	0.0713250974	-0.0181970798	0.0098063188	0.0343501108	-0.0809701336	-0.0428606846	-0.0059902659	-0.1409532531	-0.037442393	-0.019802996	-0.1644037377	0.0780570225	-0.1095806152	0.0660929983	0.006822148	0.0199030482	0.1187207361	-0.0852881109	0.0650579673	-0.0194951192	-0.0836522483	0.0127659639	0.15829136	0.1337577	0.0978008246	0.0985260905	-0.0867984929	0.0342866255	-0.1133514296	0.1036507137	-0.0317087115	-0.0184343634	-0.1366683337	-0.1254236361	-0.052547429	0.0587767114	0.1217144554	-0.0098445998	-0.0970774758	0.0562221306	0.0325511535	-0.0662408373	0.0011058353	0.1011584469	-0.0113633771	-0.0464593243	-0.0320785375	-0.0934029218	-0.0594076498	0.0089163551	0.1197202486	0.0327605799	-0.0334378683	0.0236745134	0.0198912092	0.0557749805	0.0084560448	-0.1056557074	-0.1309531731	-0.1136311494	-0.0320309782	0.0279883301	-0.1391362579	-0.129265612	0.0212998151	-0.0035290594	0.0801736945	-0.1093682643	-0.0189112562	0.085152042	-0.0052018343	0.0240464298	0.0116321097	0.0099685034	-0.04912981	-0.0381126433	-0.1664283027	-0.0035257879	-0.0160292194	-0.1254265957	-0.1050307791	0.0850725075	-0.0910453772	-0.1294756914	-0.0603469427	-0.0970905808	0.1822813839	-0.0272938644	0.0545142151	-0.0411972052	-0.081024615	-0.0781199124	-0.1543611099	-0.0493531148	0.0879868384	-0.0862319037	0.0001685303	-0.1422140534	0.036515149	0.1133324686	0.1092392569	0.1025263906	-0.02303	-0.0052304999999999	2.735813024999999e-05	0.0005303808999999	0.0689195	0.0200179999999999	0.0004007203239999	0.0047498974802499	0.120408	-0.0370779999999999	0.0013747780839999	0.014498086464	-0.00151439	0.00021278	2.2933770721e-06	4.5275328400000045e-08	-0.00208824	-0.0003795999999999	1.4409615999999994e-07	4.360746297599999e-06	0.00181716	8.804999999999989e-05	3.3020704656e-06	7.75280249999998e-09	0.0	0.0	0.0	0.0
764.8204396004307	1.92910522750401	584950.3048305961	3.721446978783298	835.7518592818253	-0.5300508610321231	0.280953915280895	698481.170293028	743.2394586656545	0.5505502329448291	552404.8929176151	0.3031055589956055	736.2583869596323	566.0221715695059	1.02419	23.867535	0.1307019699999999	0.0742542999999999	0.0190415517	-0.0749801573	-0.0988170534	-0.0201733734	-0.0285242051	-0.0547173443	0.0992861768	-0.0381079186	-0.013836725	-0.0710152641	0.0242334945	0.001755417	0.0324169647	-0.1729225912	-0.011446076	-0.1398919064	0.0567512824	-0.0132910379	4.43965e-05	0.0281243662	0.0196609429	0.0238527935	-0.1506215362	-0.057670279	-0.1305874724	-0.143662742	0.0402510779	-0.0404723913	0.2426460702	0.0408052367	0.0738644496	0.147991884	-0.0258234475	0.0232747086	-0.0957316501	-0.0125869238	0.0196586791	0.0519889499	0.0479139922	-0.1339438637	0.1416520519	0.0044334926	-0.0937776479	-0.0727742906	-0.0517944106	-0.0401965862	-0.0159466926	0.136451862	-0.0214911575	0.1874068572	-0.0475735913	-0.027625963	0.0542739783	-0.0404793038	0.0043998156	-0.0154862723	0.0559396773	-0.2506690937	0.2166991866	-0.0593325226	-0.055129947	0.0304566108	0.0516754139	-0.0668032485	0.1525608891	-0.0596842815	-0.0553833486	-0.0433742792	-0.0751165583	0.0651418015	-0.084632658	-0.0111799211	0.0738577775	-0.1104563693	8.62962e-05	-0.0904390848	-0.1347473057	-0.0865590651	-0.1096800684	-0.0259643563	-0.1610125392	0.0850721827	-0.0305666435	-0.1450835023	0.0968398219	0.0579005396	0.1304442244	0.1379117414	-0.1349396302	-0.1305546511	-0.0331533141	-0.072176407	-0.028670676	-0.0106812407	0.0068796778	-0.0679056528	0.0649742904	0.0149972173	-0.1318837059	-0.1062206686	0.0443717775	-0.0217855106	-0.0629276977	0.0988158672	0.0437601837	0.0185027247	0.2496798714	0.0092637295	-0.0075788648	0.0640849578	-0.1539615571	-0.0470822767	-0.0152314389	0.1129422506	0.1076997553	0.099141769	-0.0276932	-0.0046632	2.1745434240000023e-05	0.00076691332624	0.00106873	-0.0678507699999999	0.0046037269895928	1.1421838128999998e-06	0.131121	0.0107129999999999	0.0001147683689999	0.0171927166409999	-0.00109173	0.00042266	1.1918743929e-06	1.7864147560000004e-07	-0.00182141	0.0002668299999999	7.11982488999999e-08	3.3175343881000005e-06	0.00155715	-0.0002600099999999	2.4247161225e-06	6.760520009999998e-08	0.0	0.0	0.0	0.0
764.2806207464049	-0.5398188540258388	584124.86724851	0.2914043951617699	836.0998316028083	0.3479723209829899	0.1210847361702889	699062.9284062444	742.8984350541705	-0.3410236114840472	551898.0848059355	0.1162971035896224	736.4864542049529	568.5158209539493	1.007626	23.481529	0.20822117	0.114449	0.0121460032	-0.044969731	0.0260657225	0.0496207956	0.0476820989	-0.0456410995	-0.009650161	0.034430446	-0.0076819403	-0.0199424669	-0.0744486747	-0.0802311616	-0.057363584	-0.1579114003	0.0210541571	0.0418423632	0.0466501863	-0.0352015769	0.0703454913	0.0038523696	-0.0616558715	0.0703225661	-0.1382219786	-0.1201544758	-0.0843086745	-0.044773865	0.0024508853	0.0702893967	-0.1153250734	0.1088182192	0.1136360112	-0.0024066123	-0.066991167	-0.0448265281	-0.0223645591	-0.0047385443	-0.0975718422	-0.0487953737	-0.0017530829	-0.0433527149	0.0586879212	-0.0248859484	-0.0585006754	-0.0922208338	0.027440423	-0.0750498096	0.0645689662	-0.0764836358	0.0243245773	-0.0082438494	0.0703854347	-0.0039842524	-0.0825823029	-0.1138023696	-0.0275683498	0.0134195264	-0.1081749135	-0.0498188556	0.0208095254	0.0537453135	-0.0516751047	-0.0909726477	0.0217237632	0.1240642908	-0.1305764331	-0.0152761354	-0.049569516	0.036400736	-0.060281311	-0.0528936638	-0.0949587809	-0.0094504456	-0.0024067123	0.053914073	-0.1071883077	-0.1042958229	-0.0953205874	-0.063022688	-0.0871258756	0.1352855047	0.1178630886	0.0445452006	0.0483240385	0.1173336023	0.0175721039	0.0341248139	0.0092511044	-0.0137079708	-0.0637551838	0.0462154524	0.0445983844	-0.1294769319	0.0628518264	0.0817592905	-0.0730642773	0.0056264274	0.0956834952	0.1140698212	0.0839238534	0.0658395736	0.0179606739	-0.1246428963	-0.0166589281	-0.1388038844	0.0726488527	-0.0295670218	-0.0236950257	-0.06895169	0.0218922104	-0.0091012959	0.1600256419	0.0776996126	-0.0143474598	0.1125037874	0.1059762505	0.0953761056	-0.0134633	0.0142299	0.00020249005401	0.0001812604468899	0.105184	0.10411527	0.0108399894471728	0.011063673856	0.108336	-0.0227849999999999	0.0005191562249999	0.011736688896	-0.00157532	-0.00048359	2.4816331024000004e-06	2.338592881000001e-07	-0.00227403	-0.0004526199999999	2.0486486439999973e-07	5.171212440899999e-06	0.00196276	0.00040561	3.8524268176e-06	1.6451947210000006e-07	0.0	0.0	0.0	0.0
