global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2
805.2298697403286	-0.6939115903754782	648395.1431220266	0.4815132952574255	837.2347360495976	-0.3426373958945987	0.1174003850654319	700962.0032480393	796.221303046838	-0.8228734618659246	0.6771207342432113	633968.3634256046	791.9650594657869	671.7154658465407	1.196741	27.822233	0.1057761	0.0447357	-0.1964156581	0.04121935	-0.0937010752	0.0451718652	-0.2812922634	-0.1312648719	0.1424264186	0.0067951282	-0.0888410796	-0.1414121449	0.0208567788	-0.0682485339	0.0682061229	-0.1582002697	0.2073990411	-0.0346265466	-0.0833957844	-0.1234284642	0.0398408825	-0.095210286	0.0618597655	-0.0665229781	0.0043720714	-0.037534132	0.1834560303	-0.0012981445	-0.0717380733	-0.0120727704	0.0209505065	-0.0363979044	-0.0182037609	0.0326848853	-0.0907836958	0.0212610269	-0.1378057267	0.0549643056	-0.1309387617	0.0108530328	0.0067062407	0.0883223048	-0.0762900475	-0.1273272264	0.0244125987	0.0989374321	0.1444500039	-0.152989428	0.1135333045	0.0039154412	0.0759036453	-0.0729715268	0.0211419309	0.0366028488	0.0526131008	0.045300377	-0.0493831163	-0.1429387681	0.210903943	0.1233953702	-0.0995889136	-0.0905796491	-0.0725336816	-0.1101714825	0.0499349754	-0.0934141704	-0.0850233348	0.1041738806	-0.0033069903	-0.0553712592	-0.0140679061	-0.0790508826	-0.0624698719	0.1810781452	0.1351666782	0.0438807295	0.0731158564	0.1167255228	0.0348223671	-0.0349372844	0.1822501351	0.0793304799	0.0438334688	0.0706976739	0.0078620824	0.146434357	0.03870991	-0.0367889286	-0.0556195948	0.169764787	-0.0667509988	6.7772e-06	-0.0201495195	0.0937298303	0.0188832971	0.1318231869	0.022229358	0.0851916578	0.0118330366	-0.0676152521	-0.0611113	-0.0114457999999999	0.00373459098769	0.0001310063376399	-0.0554762	-0.0240093	0.00057644648649	0.00307760876644	0.0178455	-0.019021	0.00031846187025	0.000361798441	0.00403083	0.00037177	1.382129329e-07	1.62475904889e-05	-0.00179705	-0.0005073999999999	2.574547599999999e-07	3.2293887025e-06	-0.00135396	0.0001468299999999	1.8332076816e-06	2.1559048899999976e-08
803.5116609344898	-1.718208805838799	645630.9892577025	2.952241500461992	825.7001409914325	-11.53459505816511	133.04688315584696	681780.7228332715	794.2378699318663	-1.9834331149717173	3.9340069215664095	630813.7940339082	787.8536342201696	653.3364416261113	1.096082	25.482059	0.0642978799999999	0.0481855	-0.2186282842	-0.081903141	-0.0806198407	-0.0325021373	-0.3271235043	0.0288141156	0.0003461877	-0.0349653292	-0.0808742915	0.0117314331	-0.1211572069	-0.0611658547	0.1576828004	-0.2304516666	0.1169318843	-0.0045611395	0.0559081767	0.0651208498	0.1408344709	0.0568876934	0.014209911	-0.0429443082	0.0614837463	0.1041143703	0.0472334466	0.0804695448	0.0570437472	0.0157174305	-0.0622694563	-0.1428888225	-0.0678388212	-0.0007520109	0.0783740478	-0.0113777044	0.0460535616	-0.070070614	-0.0067470837	-0.0391464764	-0.0098547371	-0.0213177503	-0.0337860352	0.1455192565	-0.0971631771	-0.0202676786	0.0459012594	-0.0403070792	0.0944426346	0.0321009244	0.0919324456	-0.0423646821	0.0524538296	0.0264542001	0.2349423813	0.1525130462	-0.0269764603	0.0462809352	0.1976849701	0.2013287653	0.000165383	-0.0525560715	-0.0627027346	-0.1066681542	0.017113723	-0.1055114044	-0.0440916028	0.0569311933	-0.0341181922	0.079045622	0.0228459229	0.087028619	-0.1949029709	-0.0649388075	-0.0555914962	-0.1069296613	-0.0071894678	0.0548564946	0.0705731533	0.1017902398	-0.034338467	0.0431473883	-0.082822808	-0.0503115339	0.1552226854	-0.0174024978	-0.0044206692	-0.065905214	0.0560931192	-0.0156734508	0.0834576234	-0.0869661819	-0.005149604	-0.0079253043	0.0682992741	-0.0023518113	0.0018892258	0.0835859703	0.0071079182	-0.0732270951	-0.0582891	0.0028221999999999	0.00339761917881	7.964812839999983e-06	-0.0515727	0.0039035	1.5237312250000031e-05	0.00265974338529	-0.00337868	-0.02122418	1.1415478542399998e-05	0.0004504658166723	0.00472036	0.0006895299999999	4.754516208999998e-07	2.22817985296e-05	-0.00179705	0.0	0.0	3.2293887025e-06	-0.00139139	-3.742999999999997e-05	1.9359661321e-06	1.4010048999999979e-09
805.8565119008975	2.344850966407762	649404.7177730814	5.498326054663415	834.8162309410061	9.11608994957362	83.10309596871717	696918.1394425472	793.4210126884282	-0.8168572434381076	0.6672557561573038	629516.9033755308	788.7949155154929	644.9056092622895	1.149943	26.734245	0.109047582	0.0553499	-0.2024537247	-0.0048326985	0.0655137868	-0.0324965124	-0.2821024135	-0.0916798846	-0.0753667313	0.0017060744	0.0804722611	-0.1302147476	-0.0433927865	-0.0424765239	0.2038391429	-0.0615483649	0.0996993434	-0.0311629723	0.0852009082	0.0968966061	0.0424806316	0.1262381176	0.0586052211	0.1667665566	0.0224940015	0.0341985931	-0.1307183212	0.0191913268	-0.018319908	-0.096043408	-0.0992780299	-0.0327373912	0.1938625168	0.0100930069	0.0238555086	0.0493752759	0.0400102288	-0.0924533092	-0.0744573411	0.035026244	0.0714237989	0.0374458551	0.0476888531	0.0418260922	0.0331279976	0.0116371539	0.0698491214	0.0324201787	-0.0916835048	-0.0630169427	-0.1370851426	0.1251412104	-0.0585447164	-0.0612839384	0.0227634174	-0.0071011568	0.0669675924	-0.0368949159	0.0710374059	0.2479323574	0.1009273683	-0.056682205	-0.1310152315	0.0312199546	0.044739491	-0.1443727068	0.0480766255	-0.0180796203	0.1201683731	0.0637837922	-0.1145521853	0.1581356051	-0.0107020825	-0.0510550175	-0.1237170887	-0.0281492497	-0.1374303092	-0.0699022504	0.0347240324	-0.0041789579	-0.0051039783	0.0438406717	0.0073847134	-0.1162889166	-0.0468831656	0.0739179253	0.0089542975	0.0900651268	0.0182261719	-0.0884239964	-0.1082499387	0.0086900546	-0.0453160211	0.0049613874	0.0163576878	-0.0081603486	-0.0460451096	0.0819445778	0.0023706562	-0.0785574968	-0.0384446	0.0198445	0.00147798726916	0.00039380418025	-0.0171651	0.0344075999999999	0.0011838829377599	0.00029464065801	-0.000166198	0.003212482	2.7621775204e-08	1.0320040600324e-05	0.00404398	-0.0006763799999999	4.574899043999998e-07	1.63537742404e-05	-0.00174794	4.911e-05	2.4117920999999994e-09	3.0552942436e-06	-0.00108522	0.0003061699999999	1.1777024484e-06	9.374006889999997e-08
807.6848474342131	1.8283355333155669	652354.812774828	3.3428108223843185	830.9248861135009	-3.891344827505236	15.142564566551757	690436.1663627344	794.7353489591081	1.3143362706799735	1.7274798324249403	631604.2748851554	788.1148287808173	661.365536036239	1.089264	25.323572	0.074766868	0.03929	-0.155522411	0.0926226739	-0.0628534232	-0.1066232055	-0.2401323255	-0.1589096293	-0.0819130132	-0.0804464123	-0.0564937144	0.0815223614	-0.0091369022	-0.1169825728	0.1254066289	-0.0653891318	0.0695426888	0.0329807764	-0.2107300134	0.0097752105	0.105025308	-0.0021722404	-0.0038298151	0.0803299924	-0.0013250627	-0.0319931231	0.0929752821	0.1235754755	-0.0075509994	-0.0190660801	0.0429690684	-0.1285693343	-0.0385796903	-0.0588036378	0.0679786079	0.0035462836	0.2023815822	0.0411897346	0.0255251329	0.0729672421	-0.0074113792	-0.0114544951	-0.1049740079	-0.0367393761	0.1081038568	-0.0316876872	-0.0553201388	0.048539807	0.0273402591	-0.0576334143	-0.1221277027	0.0263891398	-0.1321780475	-0.0444529034	0.0010367971	-0.0755493384	-0.0116820544	-0.0905368465	0.0231046969	0.197551907	-0.0922894041	-0.072328438	-0.1078239231	-0.1396766625	0.1001131359	-0.0796472688	-0.0620339263	-0.083811063	0.0721661356	-0.0428922162	0.0422322089	-0.1619217474	0.0026030552	0.065282657	-0.0392494149	-0.0136112956	0.0108297289	0.0773167558	0.174407455	0.0894630883	-0.021338405	0.0386308701	-0.0839053316	-0.0897349218	-0.0036013096	-0.0172523254	-0.0801512395	-0.116131008	0.1438924013	-0.0636937734	-0.0049197496	0.1147975416	-0.0191791925	0.0497451908	-0.0150173343	-0.0254521162	0.0501915317	0.0802681812	-0.0023706562	-0.0835859703	-0.0384348	9.80000000000425e-06	0.0014772338510399	9.604000000008329e-11	0.00175802	0.0189231199999999	0.0003580844705343	3.0906343203999995e-06	0.0270496	0.027215798	0.00073168086016	0.0007406996607768	0.00380013	-0.0002438499999999	5.9462822499999946e-08	1.44409880169e-05	-0.0016306	0.0001173399999999	1.3768675599999964e-08	2.65885636e-06	-0.0008740469999999	0.0002111730000001	7.639581582088252e-07	4.4594035929042244e-08
808.417799205284	0.7329517710709297	653539.338071915	0.5372182987160126	839.3811010177282	8.456214904227295	71.50757050647584	704560.6327457336	797.381292196472	2.6459432373638947	7.001015615351728	635816.9251449155	791.0098223103269	661.7587996529517	1.131777	26.311911	0.04506088	0.0294797	-0.1472403374	-0.1028273721	0.0196420022	-0.1413780046	-0.1513871968	0.1034800219	-0.0927699678	-0.1330516579	-0.0889563407	-0.0322957833	0.0034861307	-0.0004114488	-0.0246053246	-0.122111525	0.0524278593	0.1038322321	-0.0329834575	-0.0070617089	0.0031770059	-0.0063251922	0.0223520938	0.1381831216	0.0331664658	-0.1986068495	0.0230316061	0.033642067	0.0199022963	-0.0356939963	-0.0501346243	0.0049422304	-0.0054669525	0.2227298106	0.0454867447	-0.1646205757	-0.0347250258	0.1394534741	0.0986161149	-0.0883645339	0.00894849	0.0415483144	-0.0592681691	-0.0622997971	-0.0558746058	0.0667335553	-0.0075675449	-0.0484349886	-0.0344944711	0.01853628	0.1238906676	0.0697158572	-0.035161112	0.0309725794	0.157658812	0.0106468959	0.0495358905	0.1133524919	0.1139914353	0.040961698	-0.0888453867	-0.1373185838	-0.0850066195	-0.0043872658	0.1462320545	-0.0060153305	-0.1116090919	-0.0345257736	0.0681143332	0.0495725897	-0.0003083606	-0.0477499295	0.1513983457	0.0981613057	0.0241693794	-0.0425258797	-0.0274670786	-0.1235122605	0.116860599	-0.1076509719	0.0700378862	-0.025469476	0.186501742	-0.0017670851	0.1285730579	-0.1605404834	0.0218042538	-0.0003952019	-0.0233050866	0.0090284213	0.0239136324	0.0076119848	0.0315337692	-0.0920956022	0.1078241653	0.0318820188	-0.201025615	0.0785574968	-0.0071079182	-0.0882931893	-0.0384385	-3.700000000002313e-06	0.00147751828225	1.3690000000017112e-11	0.010784	0.00902598	8.146831496039999e-05	0.000116294656	0.0435193	0.0164696999999999	0.0018939294724899	0.0002712510180899	0.00343351	-0.00036662	1.3441022440000018e-07	1.17889909201e-05	-0.00165521	-2.461e-05	6.056520999999997e-10	2.7397201441000003e-06	-0.0008740469999999	0.0	7.639581582088252e-07	0.0
809.4858390573357	1.0680398520516974	655267.3236343588	1.1407091255706117	848.0932140476842	8.712113029956072	75.90091344673037	719262.0997137311	797.4891692165578	0.1078770200857661	0.0116374514625847	635988.9750177156	792.5255296938121	658.1359073000935	1.184071	27.527672	0.24947725	0.138479	-0.1440149321	0.0731938392	0.107783208	-0.0436728977	-0.0931738774	-0.0888850616	-0.0645852543	-0.0454315982	0.0985735658	-0.0914379732	0.0218974877	0.1482365275	-0.005488	0.0570395975	0.132732631	0.0449515675	0.0161594052	0.1270326687	-0.0925212076	0.0163452424	-0.0404604125	0.1071914926	0.0431604481	0.028624299	0.0390031363	-0.0872241986	-0.0284612725	0.074014277	0.1123480649	0.1996752315	-0.1234969899	-0.0094366602	-0.0344908872	-0.0534241954	0.0296482568	-0.0492961278	-0.0492249567	-0.0778809353	-0.0576415285	0.079039956	0.0180202482	-0.0415566359	-0.0978799623	0.1278432167	-0.1017595876	-0.1430774224	-0.0077260714	-0.0198626645	-0.0135582375	0.0436731307	0.0213701534	0.0028450839	-0.0400378241	0.1727566858	-0.0420208896	-0.0840580686	-0.0022730787	0.0211765157	0.1048882514	-0.0575585925	-0.1059753604	0.0587741174	0.0474288293	-0.0449401376	-0.1004630843	-0.0783754159	-0.1766210983	-0.017935319	0.0763875946	-0.043954406	0.0512915376	-0.0245138742	0.0117453163	0.0614724531	-0.1422389496	-0.0308178652	-0.163365402	-0.1138309738	0.0183711356	-0.1076135733	-0.1165897271	0.0066465244	0.0580384274	-0.0796551064	-0.1619005757	-0.090754677	0.0145631923	-0.0376947854	-0.1383172618	0.0003553669	-0.0417852645	0.1487990318	0.0797683458	0.0099586676	-0.053937959	0.0768132552	-0.0118330366	-0.092661062	0.0344195	0.072858	0.00118470198025	0.005308288164	0.0474919	0.0367078999999999	0.0013474699224099	0.0022554805656099	0.0674014	0.0238821	0.00454294872196	0.00057035470041	0.00306544	-0.0003680699999999	1.3547552489999988e-07	9.3969223936e-06	-0.00209531	-0.0004400999999999	1.936880099999999e-07	4.3903239961e-06	0.000638368	0.0015124149999999	4.075137034240001e-07	2.2873991322246977e-06
811.6675799347202	2.1817408773844136	658804.2603170853	4.759993256050111	849.5784944587332	1.4852804110489617	2.206057899445772	721783.6182467678	796.9507176672643	-0.5384515492935407	0.2899300709366142	635130.4463903676	792.618713008007	676.3676955801334	1.131277	26.300304	0.0756557	0.0397522	-0.1076050317	-0.0294158365	-0.0666475146	-0.0713657075	-0.061356436	0.0227689516	-0.1071386721	0.0343899477	-0.0268592515	0.0077454468	0.0450955344	0.0654442676	-0.0100720509	-0.0899384487	-0.0009597645	0.0854958007	-0.1289525432	0.0311051211	-0.1178835768	-0.0515679726	0.078266498	0.0254717071	0.077865498	-0.1054753866	0.0137469362	0.0168587284	-0.0188987919	-0.1617910865	0.0341443691	0.054226222	0.1105076613	-0.1898506414	-0.049993796	-0.1330715036	0.0452491554	-0.0502256033	0.0729956354	-0.0734107249	-0.05253444	0.1216347188	0.0277668008	0.0245494687	0.0301286569	0.0487146874	-0.1073032927	-0.0948854781	-0.0523401285	-0.070667913	0.0735172727	-0.0029276429	0.1377682286	-0.0164025472	0.0406418594	0.0269077429	-0.0249347439	0.0011066786	-0.0083959866	0.0012685322	-0.0128461791	0.0408354718	-0.1743989617	0.0689139009	0.1988591017	-0.006117618	0.0317059244	0.0082562706	-0.0589133286	-0.0511852803	-0.185709063	-0.1075036601	0.0374320397	0.0094934119	0.0894806456	0.1479192235	-0.0298972081	-0.0178943532	0.0856594351	-0.0407483065	0.0404171871	-0.0831055478	-0.0166517431	-0.0753767335	-0.0254910117	0.0542689063	-0.110945086	-0.0207778591	0.0057845509	-0.0433903627	0.0279698325	0.0125063008	0.0510223379	-0.0871485199	-0.0490303756	0.0030545307	-0.033011764	0.0750362016	-0.0165379384	-0.0966728009	0.0484866	0.0140670999999999	0.00235095037956	0.0001978833024099	0.0109279	-0.036564	0.001336926096	0.00011941899841	0.0772801	0.0098787	0.00597221385601	9.758871369000008e-05	0.00330778	0.00024234	5.872867560000009e-08	1.0941408528400002e-05	-0.00209522	8.99999999998992e-08	8.099999999981855e-15	4.3899468484e-06	0.00057788	-6.048800000000004e-05	3.339452944e-07	3.658798144000004e-09
812.8501822799349	1.1826023452147183	660725.4188325234	1.3985483069073517	850.4070099974698	0.8285155387366103	0.6864379979280156	723192.0826528367	796.6614724071592	-0.2892452601050763	0.0836628204932532	634669.5016179428	791.5192652978003	669.6087094190965	1.038311	24.138992	0.0510929	0.0317793	-0.0752610378	-0.0113984165	0.1032553312	-0.0245919466	-0.0213732554	-0.0014647221	-0.1002756232	-0.0378757213	0.143281108	-0.1287708445	0.021673913	0.083535622	-0.0175556771	-0.0167970709	-0.0627672712	0.0393871224	0.0640989663	0.0328680003	-0.1358214057	0.2111371719	-0.0264651174	0.0431822125	0.1575040653	0.0230481867	-0.1216521788	-0.0078623182	0.024851711	0.0374104932	0.0975540465	-0.0126753572	0.0969094043	0.0301812478	-0.0802425449	-0.1571917793	-0.0490358802	0.0470768355	0.0344945874	-0.1298137092	0.0293432674	0.0328296384	0.1028379642	0.0064799463	-0.1004201778	0.0202771256	0.1330428368	0.0879275661	0.1111753007	-0.0696709636	0.0624244064	-0.0438300231	0.0263625568	-0.0030841016	-0.0022082764	0.0162079186	-0.1110329045	0.0183942351	-0.0551047107	-0.0073765386	0.0998467215	-0.0327910039	-0.103877993	-0.0212713444	0.0510968006	-0.0219192573	0.1757339476	-0.0376419349	0.0070405281	0.0319707826	0.0071424297	0.1420644509	0.0901123009	-0.0438554599	0.0642017222	0.0119497658	-0.1509249594	-0.0361757336	-0.0232777985	-0.0802687063	-0.0150755899	-0.0722309523	0.0838712679	-0.0976621724	0.0259048158	-0.09487673	0.0795265609	-0.0690658217	-0.0929806727	0.0459221539	0.0488179954	0.0126584792	0.0115789255	-0.0582689083	-0.1481819259	0.1385010567	-0.070250883	0.0732270951	-0.0212145853	-0.1003129872	0.0484856	-1.000000000001e-06	0.00235085340736	1.0000000000020005e-12	0.0411497	0.0302217999999999	0.0009133571952399	0.0016932978100899	0.0772956	1.5500000000001624e-05	0.00597460977936	2.4025000000005033e-10	0.00303147	-0.00027631	7.634721610000005e-08	9.1898103609e-06	-0.00209521	9.999999999940612e-09	9.999999999881223e-17	4.389904944100001e-06	0.000437108	-0.000140772	1.91063403664e-07	1.9816755984e-08
813.5991554198297	0.7489731398948152	661943.5856998601	0.5609607642838984	849.7526641486282	-0.6543458488415581	0.4281684898961792	722079.5902276913	795.8852246381091	-0.7762477690500873	0.6025605989552377	633433.2907972534	790.8522689435631	680.0914642651883	1.049928	24.409077	0.0465231499999999	0.0212138	-0.0490552544	0.1018401193	-0.0744088208	-0.0892239376	0.0082647794	-0.0994901202	-0.07754784	0.0017422663	-0.0569801395	0.0980960655	0.0252940137	-0.0662394863	0.0335840319	0.1078280451	0.0447414826	-0.0554467655	-0.1097132253	0.1220686189	0.0507417061	-0.0704456305	0.0767956922	-0.0372819521	0.1481170695	0.03065743	-0.1102708039	0.0644790258	0.0707124601	0.0029358442	0.1460214347	0.0894424223	0.2084177522	-0.0948242341	0.0996024372	-0.1403588358	0.0005523873	-0.1208798583	-0.0273383745	0.0614308842	0.0681543578	0.0426563435	-0.1218802137	-0.0621088144	0.0340907911	-0.2079890876	-0.097519623	0.1209633334	0.0199698173	-0.0832714683	0.0824975073	-0.0578740752	0.0869248326	0.0822910026	-0.0041039048	-0.0901566986	-0.0760419225	-0.0907432022	-0.0425449773	0.0170744524	-0.0473654633	-0.0399956056	-0.0694535063	-0.1159718818	-0.007607193	0.0732641488	0.0146246023	-0.0875208767	-0.0198806026	-0.3014589548	-0.0705378312	0.0404542181	-0.0628542495	-0.1601885311	0.0315408575	-0.0149058242	0.0195306302	-0.0449230423	-0.0245362012	-0.0743492959	-0.0434123359	-0.0150912192	0.1138552916	-0.2129292679	-0.016425763	0.0211088079	-0.1754159669	0.0648721029	0.1144966013	-0.1411852809	-0.0761891997	0.0607997911	-0.0178967576	-0.1294518624	-0.0972502415	0.0349262819	0.1629830031	0.0713867084	-0.0258549876	-0.1035676303	0.0484901	4.5000000000045e-06	0.00235128979801	2.0250000000040504e-11	0.0285366	-0.0126130999999999	0.0001590902916099	0.0008143375395599	0.089325	0.0120293999999999	0.007978955625	0.0001447064643599	0.00330792	0.0002764499999999	7.642460249999985e-08	1.09423347264e-05	-0.00209521	0.0	0.0	4.389904944100001e-06	0.000276035	-0.000161073	7.6195321225e-08	2.594451132900001e-08
814.2941246999374	0.6949692801076708	663074.9215208371	0.4829823002933742	848.4237563262251	-1.3289078224031527	1.7659960004442894	719822.8702987018	795.5065659248176	-0.3786587132915429	0.1433824211516068	632830.696429496	789.5752897102211	687.8632469887873	1.082086	25.156696	0.07792715	0.0457737	-0.0363700176	-0.1138615663	0.0335540469	-0.0653682199	0.0258712322	0.1012525279	-0.1302486822	-0.1108275027	-0.0770060807	-0.0382395014	0.062246966	0.0014433101	0.039850644	-0.0378059228	-0.1130267825	0.1134401307	0.1040907253	-0.0667274294	-0.0774998498	0.0279130718	-0.0557445806	-0.0704718393	0.0717048946	0.0622212168	-0.0254296471	0.1296967828	-0.1029219612	0.1050806885	0.058504819	0.0845226433	0.0016920613	0.0914465752	-0.1515112127	0.0099373142	0.0288025379	-0.0422965097	0.0863144055	0.0522101772	-0.0165203692	0.035215206	0.0293349773	-0.1388623288	-0.01536665	-0.0911548349	-0.0456867112	-0.0575893206	0.0116591128	0.031060652	0.033143792	0.0651503059	-0.176829035	-0.0081405978	-0.0388258722	-0.1946455585	0.0137964724	0.1728738741	-0.039758853	0.0312842733	-0.0263810737	-0.0761834487	-0.0385763378	0.0604504415	-0.0403925811	0.065564877	0.03359948	-0.0036327933	-0.0429978848	-0.0221281146	0.050018117	0.1463163102	0.0074773061	0.0228999721	0.1521640253	0.1062305897	-0.0128170018	0.0761967442	-0.0102084784	-0.0272356772	-0.1364918474	0.0861117786	0.0634461657	0.0204270176	-0.1401343543	-0.1437634322	-0.0144885319	0.0654456118	0.0166195209	0.0730015305	0.0533950153	0.0700797962	0.0096243012	-0.0620467131	0.0886190955	-0.0176352343	-0.065168493	0.0695158277	-0.030451217	-0.1064242213	0.0484847	-5.400000000002625e-06	0.0023507661340899	2.916000000002835e-11	0.0609543	0.0324177	0.00105090727329	0.00371542668849	0.0553031	-0.0340219	0.00305843286961	0.00115748967961	0.00317923	-0.0001286899999999	1.6561116099999968e-08	1.01075033929e-05	-0.00203655	5.866000000000031e-05	3.440995600000036e-09	4.147535902499999e-06	0.000318328	4.2293e-05	1.01332715584e-07	1.7886978489999994e-09
815.3010326253794	1.0069079254420783	664715.77380001	1.0138635703180705	848.7014256631905	0.2776693369654595	0.0771002606908378	720294.1099227321	795.9033251573446	0.3967592325270743	0.157417888595473	633462.1029965178	791.1321795026888	688.5237467829321	1.107539	25.748415	0.122905955	0.0730665	-0.015425173	0.0979529056	0.0667221486	0.0912966252	0.0444699974	-0.0801413732	-0.0623901276	-0.027037964	0.0152521501	-0.0163773392	-0.0968354585	0.1303008932	0.0228795657	0.2165068306	0.0423629406	0.0264757822	0.071027128	0.0432084655	-0.061302074	-0.1788834698	-0.0152962358	0.1835105377	-0.0372650288	-0.0836121582	-0.0162410752	0.0364665517	0.033909476	0.0756495883	0.0957152022	0.0793457295	-0.1152622295	-0.1307387659	0.0654846152	-0.0007739008	-0.0071517056	-0.0116873127	-0.0085906385	0.1401151793	0.0219364741	-0.0114677599	0.0989607804	0.0245117052	-0.0285173393	0.0230736097	0.0258856101	-0.0026767093	0.1115820399	0.1011824988	0.053754481	-0.1202284562	-0.0374405434	0.0374042388	0.17514374	0.02298683	-0.0850369543	-0.0730129506	-0.1057731745	-0.0006714015	0.0540910949	-0.0278939423	0.0480260602	0.0603632409	-0.0530678977	0.1281210322	-0.1874501844	-0.116846902	0.0276472054	-0.1525934024	0.0047049227	0.0321500065	0.1109899405	-0.0610565132	-0.0065597093	0.1058970174	0.0448019208	-0.0849184743	-0.0665796024	0.0168506952	-0.0905207033	0.0962602925	-0.0696309692	0.0151655378	0.0190042006	-0.0008195508	-0.0757112072	-0.1610643135	-0.0318241524	0.0606434849	-0.1037723929	-0.1381228657	-0.1014387538	0.0573729217	-0.0410400198	-0.0402610959	-0.0816870497	0.0676152521	-0.034995421	-0.108871781	0.0265979	-0.0218867999999999	0.00070744828441	0.0004790320142399	-0.00207483	-0.06302913	0.0039726712285569	4.304919528900001e-06	0.0634137	0.0081106	0.00402129734769	6.578183236000004e-05	0.00319116	1.1930000000000274e-05	1.423249000000065e-10	1.01835021456e-05	-0.0022679	-0.00023135	5.3522822500000186e-08	5.143370410000001e-06	-3.59805e-05	-0.0003543084999999	1.2945963802499999e-09	1.2553451317224997e-07
