global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	c_comp_cor_09	c_comp_cor_10	c_comp_cor_11	c_comp_cor_12	c_comp_cor_13	c_comp_cor_14	c_comp_cor_15	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06
764.4703611537826	n/a	584414.9330825949	n/a	953.7233918066116	n/a	n/a	909588.3080791075	722.4167564418061	n/a	521885.9699878998	n/a	762.9760056346396	574.1667851924698	n/a	n/a	n/a	n/a	-0.0326998821	-0.1070037241	-0.0902513381	0.0777910378	-0.014611575	-0.0198050302	0.0331236907	-0.0055043714	0.0572714752	-0.0333257918	0.0722777738	-0.0297945449	0.0238019658	-0.0719663523	0.0999517374	-0.1051257074	0.0814013998	-0.0968841885	0.076194183	-0.199876125	0.016583917	-0.1349219419	0.0914089338	-0.1563174808	0.0279792964	-0.1105369983	0.22770716	-0.0320914291	0.0414439072	-0.0011990452	0.0362861526	-0.0283929301	0.009249799	0.0924557895	-0.1038434325	0.1444603975	-0.0714828161	0.0624079326	-0.0454360709	0.0546252514	-0.019278904	0.0284033533	-0.0385429233	0.0458796252	-0.111653074	0.0291204727	-0.015271755	0.0966952524	-0.0035408824	-0.0589652423	0.0420041587	0.0025532227	0.0464896728	-0.1199677331	0.1296957339	0.0243017478	-0.1172306277	-0.030358391	-0.0106142291	0.1325179276	0.0796626041	-0.0928850532	0.0137217345	0.0587323263	0.0362466623	-0.1080483513	-0.1185633868	-0.0329903928	0.0405519905	-0.0173866125	0.1324318118	-0.1017015311	0.0226287914	0.0102061218	-0.1754746639	0.1078120072	-0.1165035305	0.0889368006	-0.1508856294	0.0392135828	-0.0608166585	0.0512014194	-0.0787175031	0.0756346047	-0.0953553615	0.0591296257	-0.0628014716	0.0148472827	-0.0998655153	0.0908889624	-0.0761364593	0.024992504	-0.0972114973	0.0889195719	-0.0513703661	0.0374472229	-0.1431284753	0.150132267	-0.0530752236	-0.0031213655	0.0890799661	-0.0787957468	0.1336232237	0.0010530067	0.0362312742	0.1050942238	-0.1495423313	-0.0344629564	0.0556577183	0.0299986928	0.038389316	0.1147017419	0.1146833673	0.1146527451	-0.116848	n/a	n/a	0.0136534551039999	-0.138359	n/a	0.019143212881	n/a	-0.0737076	n/a	n/a	0.0054328102977599	-0.000624451	n/a	3.899390514010001e-07	n/a	-0.00155269	n/a	n/a	2.4108462361e-06	-0.00139678	n/a	1.9509943684e-06	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.1304732905714	-0.3398878632111746	583895.3802112727	0.1155237595582581	954.5920576859364	0.8686658793247943	0.7545804099031181	911245.99659707	724.0119989976799	1.595242555873824	524193.3746926165	2.544798812070851	764.1078607289417	573.2131291116749	0.974071	26.384354	0.35788705	0.201315	0.0399070555	0.0250338305	0.0315249111	-0.0138375564	-0.0829199028	0.0998595663	0.0637952146	0.0374026221	-0.0133274499	-0.1317292267	-0.042941906	-0.0269923786	-0.0075311809	-0.0948244763	0.2393258824	0.0391918922	0.0455287391	-0.0323987071	0.1504479176	0.0277576534	0.0388775496	-0.032929559	0.2218770099	-0.147429662	-0.0192844133	-0.1486756538	0.2453162464	-0.0533357332	0.0243474235	-0.0249789539	-0.0419651033	0.0618670284	-0.072333263	0.046605198	-0.0354467019	0.0074658017	-0.0484489425	-0.1133902081	-0.0217773238	-0.0209207818	-0.2161627171	0.1060022604	-0.0124148131	-0.0223989628	0.025279096	-0.0296792102	0.027351252	0.0168166468	0.0040633068	0.1121687537	0.0380891257	0.0354334579	-0.012956283	-0.0009124939	-0.082580127	-0.1631752614	0.1317070069	0.0738355001	0.0993572296	-0.0276608664	-0.0800811857	0.0856169443	-0.0866489635	-0.1418169472	0.0619426745	0.0556303834	-0.0486983779	-0.0509759825	-0.0520511372	-0.0929836923	0.0772809533	-0.1353862404	0.1452656521	-0.017403556	-0.2729920558	0.1765353782	-0.0793943637	0.0226416282	-0.044980504	0.0370878845	-0.0891792563	-0.0801885981	0.0142931851	-0.104156259	-0.0873291316	0.0323918466	0.1086369563	-0.07266509	-0.0845849331	0.0629185556	-0.1047642183	0.1580729335	0.078052124	0.020638308	0.0571042207	0.0315601003	-0.0893968935	0.0387758583	-0.0457250886	-0.0041901587	0.0116561222	-0.0696924897	-0.0574197375	-0.0622013034	-0.0806975006	0.0635741971	0.0037745358	-0.099529927	-0.0831608176	-0.0705391111	-0.095038103	0.1146527451	0.1144874327	0.1142120884	-0.132862	-0.016014	0.000256448196	0.017652311044	0.0307726	0.1691316	0.00094695291076	0.02860549811856	0.0192854	0.0929929999999999	0.0086476980489999	0.00037192665316	-0.00111011	-0.000485659	1.2323442121000002e-06	2.358646642810001e-07	-0.0020083	-0.00045561	2.0758047210000018e-07	4.03326889e-06	-0.00205048	-0.0006536999999999	4.2044682304e-06	4.273236899999999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
763.6486542233587	-0.4818190672127684	583159.2670971468	0.2321496135297822	950.2325552988824	-4.359502387054022	19.005261062729712	902941.9091498436	723.5408083537179	-0.4711906439620179	523511.3013531516	0.2220206229573411	764.2755445656445	558.0848714890276	1.005374	27.232231	0.35996105	0.222233	-0.0358418202	-0.121194981	0.1332409889	-0.0568468364	0.0165552248	-0.0284967312	-0.0791252305	-0.0673407967	0.0069770588	-0.0121475786	-0.0255968448	0.1554285779	-0.0395332748	-0.0399063754	0.1737667404	-0.0844519716	0.0937788193	0.0543694075	0.0127813184	-0.0486310417	-0.0196239148	-0.1163164473	0.0988673593	-0.0995624827	0.0752040812	-0.1867988884	0.1885181206	0.0096998287	-0.0639901497	-0.0260002951	-0.0820016149	0.1190283372	0.0046683327	-0.0384177949	-0.063512965	-0.134374095	-0.0268725369	0.135356467	0.0907157079	-0.0468272285	0.0816920629	-0.1491973562	0.0051884915	-0.1293831492	0.001219553	-0.0120877234	-0.0536504435	-0.1664703691	-0.0015680577	0.0208761347	-0.1505335218	-0.0334187565	0.0203884865	0.1300719123	0.0807390245	0.0091269041	-0.015116942	-0.0027340638	0.0558745513	-0.0163521302	0.0413929937	-0.0821237334	-0.0829690629	-0.0659525277	-0.0714964469	-0.0570958747	0.0249470458	0.0033419423	-0.017580177	0.0840890332	0.0642519224	-0.082820831	-0.0487286741	0.017484791	-0.1671286015	0.2699079525	-0.0071997687	0.0590341221	-0.0976775689	-0.0608136162	-0.2052817969	-0.0255605725	0.0133673532	0.0844649497	-0.0517119595	-0.0599378539	-0.0671130311	0.0815051942	0.1346601294	-0.0316840212	0.0061216845	-0.0078461359	-0.070347935	-0.0034058195	0.0617858026	0.0527899667	0.1583131823	-0.0326484473	0.0621587058	0.1477672252	-0.1116475821	0.117705538	0.0619919907	-0.0012675714	0.013967996	-0.0364920521	-0.0123490418	0.0791715814	0.0460343715	-0.0934680757	-0.0997542249	0.1145547726	0.1140958982	0.1133324686	-0.122908	0.009954	9.908211600000008e-05	0.015106376464	-0.161664	-0.1924366	0.026135248896	0.03703184501956	-0.0849703	-0.1042557	0.01086925098249	0.00721995188209	-0.000924475	0.000185635	8.54654025625e-07	3.446035322500003e-08	-0.00155269	0.00045561	2.0758047210000018e-07	2.4108462361e-06	-0.00162543	0.0004250499999999	2.6420226849e-06	1.806675025e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.033914145189	1.3852599218303112	585276.8897923084	1.91894505102932	944.4968923896896	-5.735662909192797	32.89782900788998	892074.3797337809	722.9032521088506	-0.6375562448673691	522589.1119095524	0.4064779653693806	761.7484320372115	567.6215465757163	0.924249	25.034843	0.0645736999999999	0.0328567	-0.0755508392	-0.1116911269	-0.0184335277	0.0578886249	0.0342612571	-0.1363437369	-0.0156746171	-0.1302161272	0.0339220115	-0.0780796203	-0.0018059986	0.0041132924	0.083829482	0.0509062	-0.068474697	0.0302680357	0.0281899936	-0.0240057029	0.0240093004	0.0133876697	-0.0552955132	-0.1439339508	0.0752713348	-0.0700524933	0.0375074435	-0.2449341949	0.0533766431	0.0417280352	0.0679410042	-0.0713154966	-0.036994895	0.0044838459	0.0482152433	0.0786635115	-0.0735022053	-0.0280929281	-0.0481989178	-0.0931501182	0.079653999	0.0731342057	0.0434813743	-0.0790252422	0.107934113	-0.0165317187	0.0170820403	-0.011011179	0.0728041792	0.065274628	-0.0540210543	0.0241502695	0.1243550946	-0.0248814501	-0.0318484522	-0.0109554141	0.042837029	0.122786082	0.0347956301	-0.0067106376	-0.1426762317	0.0029864006	0.1069311746	0.0107624939	0.1382018756	-0.0119740933	-0.0561274556	-0.0300122617	0.0506077831	-0.0640198116	0.0935614262	0.0407193033	0.1539655351	-0.0725670562	0.0393311813	-0.0904325314	-0.0172337407	0.0764723358	-0.0055543377	0.0308364311	-0.1423525367	0.0149801907	-0.2156843251	0.0460519236	-0.0854689899	0.1163091168	-0.0703291715	-0.0016214827	0.0929983645	0.1311202482	0.0392390466	-0.0490282311	-0.0842295197	0.0210675549	0.1155359954	-0.06934738	0.0496422088	-0.0604117571	-0.0022737542	-0.115505587	0.0797115285	-0.061716653	0.0362838813	0.1057931069	-0.0247374794	0.0730833824	0.014068599	-0.0702507095	-0.038782133	-0.0067092142	0.0142076648	0.0379972301	0.1810034068	0.1144078661	0.1135094328	0.1120172664	-0.103969	0.0189389999999999	0.0003586857209999	0.010809552961	-0.172777	-0.0111129999999999	0.0298518917289999	0.0001234987689999	-0.103347	-0.0183766999999999	0.0003377031028899	0.010680602409	-0.000822045	0.00010243	6.75757982025e-07	1.0491904900000008e-08	-0.00155269	0.0	0.0	2.4108462361e-06	-0.00140496	0.0002204699999999	1.9739126016e-06	4.860702089999998e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.5195011153651	0.4855869701760866	586020.1065879174	0.2357947056047916	949.0648040704774	4.567911680787802	20.86581712347764	900724.0023253337	723.270445120968	0.3671930121174682	523120.1367854832	0.1348307081478992	762.375348620064	588.5028245002662	0.935821	25.348274	0.0748837999999999	0.0467537	-0.1036518105	-0.0405659781	-0.0606458727	0.051764678	-0.0142865138	-0.0243188084	0.0266159875	-0.0101323855	0.0838167865	-0.0402974502	0.0224925602	-0.1260399156	0.0030587194	-0.0144021306	0.0890635745	0.0436900094	0.0145663614	-0.0717482422	-0.0380108515	0.0063941013	-0.0682190976	-0.0979811903	0.0762201968	-0.0950303316	0.1177180271	-0.220562347	0.1460642658	0.0774809667	0.0151183699	-0.0069997904	-0.072386108	-0.0215568935	-0.1213224718	0.0016107978	-0.0400586332	0.0230231128	-0.0219629901	0.1275018147	0.0052444194	0.0961951968	0.0303256713	-0.1507259236	0.0253606522	-0.0527588081	0.0100195006	0.0101182598	0.0101114375	3.74751e-05	0.0701071244	-0.0214936929	0.0222626025	-0.0129704831	0.045544371	-0.0601156001	-0.0096535923	0.0010396258	0.1024843205	0.0718167926	-0.0530642345	-0.0321494666	-0.041542309	-0.0191497348	0.0332704307	0.0523861549	0.0261076115	0.0467820122	0.1750770138	-0.0327527462	0.0262742953	-0.019223631	0.1473505306	-0.0316049758	0.0234529461	-0.0499113744	-0.1710972144	0.035034716	-0.1324611314	-0.0069112266	-0.1458724992	0.0357646371	-0.1575166087	-0.0846053989	-0.1459073006	0.12732581	-0.0988816969	-0.0861395098	-0.001208479	0.0381073436	0.0872052438	-0.016310619	0.066232385	-0.0900383697	-0.0009438132	0.0277710354	0.0135848316	0.0264946006	0.0792515208	-0.0813162161	0.0202681971	-0.1120747251	-0.0430092574	-0.0597450752	0.0336168192	0.0043200821	-0.0390240755	-0.0240651253	0.139613783	0.0280528107	-0.1477814449	0.0362199182	-0.0452547028	0.1142120884	0.1127290384	0.1102715368	-0.100095	0.003874	1.500787600000002e-05	0.010019009025	-0.133472	0.0393049999999999	0.017814774784	0.0015448830249999	-0.0991443	0.0042026999999999	1.7662687289999914e-05	0.00982959222249	-0.000886837	-6.479200000000004e-05	7.86479864569e-07	4.198003264000005e-09	-0.00106744	0.00048525	2.354675625e-07	1.1394281536e-06	-0.00140496	0.0	1.9739126016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
765.289420492197	-0.2300806231680781	585667.8971172827	0.0529370931574111	954.3581241940368	5.293320123559397	28.01923793047887	910799.4292151604	725.5478835723661	2.2774384513980976	526419.7313563398	5.186725899906565	766.3331682795721	577.1011584785011	1.147326	31.077253	0.25039377	0.146212	-0.0279580509	0.0455319894	0.095855872	-0.0001877036	-0.0591230899	0.0158927903	-0.0185915785	0.107639768	-0.0048613098	-0.1342218505	-0.0211064475	0.0532444278	-0.0336394316	-0.0012608221	-0.0155973913	0.0584981537	-0.0566313888	0.0757871844	-0.1398295735	0.0884105977	-0.008520071	0.0727967807	0.1564126871	0.0580273609	0.0430592183	-0.0556107678	0.123808881	-0.0716730639	0.1518914853	-0.0102797126	0.0316161184	0.1402727852	-0.0337876495	0.2092198642	-0.0485435418	0.0194987891	0.0941789616	-0.1381922134	-0.1843291051	0.0251998538	0.1771057653	0.1092035172	0.1100537656	0.0542627435	0.0425566114	0.1331976794	0.045726848	-0.0344772933	0.0129218394	-0.0394408665	-0.110610646	-0.0926164584	-0.0753030074	0.1568274809	-0.0214353527	0.0001439709	-0.0184313482	-0.0273456275	-0.0017452221	0.0257136977	0.0125036859	0.1215818121	0.1221658422	0.1733342655	-0.0766015235	-0.0078698327	-0.0498510371	0.0071566169	-0.0254971877	0.0074714602	-0.075793633	-0.0538696976	0.1504097413	-0.0748654613	-0.1203707708	0.0903632115	-0.0038276284	0.0311750862	-0.0421550225	-0.0126811805	-0.0613365932	0.020276012	0.0004830973	0.1552797306	0.0906135037	0.1398437058	0.241085455	-0.0315820093	-0.2485033004	-0.1256456323	0.114429072	0.0412164414	-0.0403354424	-0.133317247	-0.0647234179	0.0325132116	0.0359424084	-0.076010892	0.0435988276	-0.0150686975	0.0508568672	-0.0484392646	-0.0206119879	0.0110436912	0.0575269103	-0.0491498022	-0.0708080216	0.0002040811	0.1730451553	0.1421657606	0.0502945135	0.1139675232	0.1117560484	0.1081019891	-0.111543	-0.011448	0.000131056704	0.012441840849	-0.00704943	0.12642257	4.96944633249e-05	0.0159826662054049	-0.0382727	0.0608716	0.00370535168656	0.00146479956529	0.000114665	0.001001502	1.3148062225e-08	1.003006256004e-06	-0.00103591	3.15300000000001e-05	9.941409000000063e-10	1.0731095280999998e-06	-0.00140496	0.0	1.9739126016e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
764.5558012495197	-0.7336192426772641	584545.5732242952	0.5381971932263625	948.3115719522276	-6.046552241809195	36.5607940129278	899294.837498505	724.8427556505902	-0.7051279217758974	525397.0204191413	0.4972053860679961	764.8059647974899	568.9641693927204	1.140534	30.893282	0.6225518200000001	0.301764	-0.0104900658	0.0185802493	0.0627551242	-0.0798938638	0.0652319543	-0.0346962657	-0.1759472007	-0.0635917289	0.0021999668	0.0159115199	-0.0608525269	0.0725300048	0.0982693858	-0.0864349949	-0.0695273318	-0.1937763706	-0.0582099014	-0.1287712758	-0.1485508104	0.0604719779	0.0688222696	0.0011857157	0.0177780072	0.1990152227	-0.1197118132	0.0748358301	-0.1154683125	-0.2489908514	-0.0052601165	0.091364993	0.0304482278	0.0505789685	0.0465913152	0.0538345381	0.0465894301	0.1119962268	0.0820672729	0.0411044682	-0.0800537167	0.115709669	0.0475678285	-0.0523816937	0.1741372145	0.0133361892	-0.0048222435	-0.0903802795	-0.0264805557	-0.0378030685	-0.1404827842	-0.0290810592	-0.0169714783	0.1372233571	-0.1904967562	-0.0094810986	-0.0416508364	-0.0745744995	-0.0403957803	0.1795781647	-0.0770195749	-0.1199109394	0.0595567299	0.1320217626	-0.012402991	-0.0591683433	0.123479686	-0.1112853387	-0.0664572036	-0.0072164276	-0.0643577537	0.146041982	0.0130220238	0.0549682004	0.0176841741	0.0524350001	0.0191364288	0.0201394566	0.1916563775	0.07350743	0.1133546189	-0.0095280421	0.126965943	0.0996822349	-0.076430913	0.0249967823	0.3039212165	0.1652648194	0.183529097	0.0030437474	0.0051221826	0.0249744818	0.1320714965	0.0933951109	-0.0700729233	-0.1132225236	0.0403888482	-0.2649916634	-0.1918971735	-0.043889153	0.1468407993	-0.022488795	-0.0251561475	0.1301029529	0.1159879214	-0.0146603544	-0.1075684425	0.096325978	0.1042456718	-0.1918801686	0.0273591383	0.0252398747	-0.0120276048	0.1136742748	0.110592125	0.105516962	-0.0712982	0.0402448	0.0016196439270399	0.00508343332324	-0.15406	-0.14701057	0.0237344836	0.0216121076917249	-0.214848	-0.1765753	0.03117883657009	0.046159663104	0.00262889	0.002514225	6.9110626321000005e-06	6.3213273506250005e-06	0.000750647	0.0017865569999999	3.1917859142489998e-06	5.63470918609e-07	-0.000531319	0.000873641	2.8229987976100004e-07	7.63248596881e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0
768.2087267759342	3.652925526414492	590144.6478947019	13.343864901530594	944.77160327926	-3.539968672967575	12.531378205591814	892593.3823628635	725.120924445112	0.2781687945217754	525800.3550681338	0.0773778782456977	764.3909253346499	576.6043507051547	1.384541	37.502625	0.1851666	0.14066	-0.1095691889	-0.1056057141	0.0876949746	0.1462724418	0.0206016171	-0.2536774248	0.0377033703	-0.0583199479	-0.0980690536	-0.0333205536	-0.0807101973	-0.0924430858	0.0746840899	-0.0417178073	-0.0703217083	-0.1048628897	0.0654378252	-0.0330782571	-0.0366418102	-0.2583550283	-0.1106655878	-0.0711289053	-0.1950524768	0.0241782255	-0.1154546048	-0.0008542558	-0.0116175849	0.0425048177	-0.0002582068	0.102286858	0.0897960506	-0.0053834078	0.0462356428	-0.0972906905	-0.1144459599	0.0589228404	0.0302186531	0.1096648644	-0.0071548612	0.0984231573	-0.06539443	0.0814825782	0.0386905536	-0.1098498669	-0.1488810602	-0.0006864076	0.0098378295	-0.0056452023	0.0138925063	0.0473692305	-0.0532734082	-0.0484572697	-0.0880273025	-0.0308176465	0.1442055502	-0.1164567977	-0.1355071312	-0.1067114231	-0.1751579093	-0.0686061314	0.1200426571	-0.0537732842	-0.1287956763	-0.0084055915	0.0818546912	0.0259353187	0.0702777902	0.0763096358	0.2058684212	0.0847947931	0.0096427304	0.0744926593	0.0306789895	0.0765632957	0.1798970768	0.0324815633	-0.01962844	-0.004978789	-0.0105552407	0.0633022529	0.0485730114	0.1036092161	0.0135960478	0.0482109809	0.0728976519	-0.1144522171	-0.0775842505	0.1314498047	0.0967803954	0.1240682401	-0.0413299926	0.027545695	-0.1678365509	-0.0252246368	-0.031717958	0.0881259314	-0.1068677264	0.1624959527	-0.0126931858	0.0787274154	0.0806644503	0.0085131017	0.1351085603	0.057327714	0.1794966031	0.0529577648	0.1082320915	-0.006534038	0.0033606614	-0.1763555951	-0.0470654394	0.1133324686	0.1092392569	0.1025263906	-0.0651921	0.0061061	3.728445721000004e-05	0.00425000990241	-0.14642	0.00764	0.0214388163999999	5.836960000000012e-05	-0.177906	0.036942	0.001364711364	0.031650544836	0.000134549	-0.002494341	1.8103433401e-08	6.221737024281001e-06	0.000568977	-0.00018167	3.3003988899999994e-08	3.23734826529e-07	-0.00051776	1.355900000000001e-05	2.680754176e-07	1.8384648100000028e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0
770.2426025373418	2.033875761407557	593273.6667634975	4.136650612841172	953.075169152288	8.303565873027992	68.94920620771512	908352.2780546624	726.6349483451621	1.5140239000501197	527998.3481565764	2.292268369922975	766.1682933379948	593.3625278958089	1.350909	36.591633	0.39779656	0.228698	-0.0709464217	0.1874167753	0.0479626242	-0.0839734107	0.028728894	0.1039725952	-0.0471161461	-0.05424858	0.1002805509	-0.0284033346	-0.0769175074	-0.0792774209	0.0330387724	-0.0377386266	-0.0396175731	0.1478525842	-0.0158975384	0.1056691621	0.0191993478	0.0028229992	0.0575238528	0.100715828	0.0330976021	0.0780910048	-0.1183186058	-0.0879096962	-0.0486875437	0.0059046736	-0.0339100158	-0.018777197	-0.0631362595	-0.0341323099	-0.0919007469	-0.1748467302	0.0893113784	0.0361306747	0.0646345837	-0.0783275117	0.0461746899	0.064799889	-0.137817611	0.0609502215	-0.0489388331	0.0762821834	0.0204374706	0.2278301394	0.0122768324	-0.0934468672	0.1595747553	0.0326160184	0.1681664653	-0.0041960769	0.0123014462	-0.0308038848	0.0075108134	0.0898063787	-0.0578503034	-0.149829122	-0.0918665377	0.0774116104	-0.0203992679	0.0553340246	-0.1380167198	-0.0604667203	0.0146346843	-0.0205213429	0.0732331332	-0.0149132333	-0.1342901016	-0.0438862195	0.0788579926	0.1244948558	0.144505141	-0.0030281712	0.0739125492	-0.0598808992	0.0761288592	-0.0706463837	-0.026617301	0.0013985983	0.0820643529	-0.0545875422	0.0642767748	-0.0823520476	-0.0577391747	-0.0923380604	0.101616069	0.0237573179	-0.053222213	-0.0611573477	-0.0182062476	0.1272740235	-0.1238641616	-0.0908386694	-0.1477374455	0.0812167002	0.020116151	0.1099843681	-0.1807711613	-0.0155832404	-0.0066514372	-0.0092727398	0.0339314094	0.0039617026	-0.0470810237	-0.0949671658	0.0393044935	-0.0686651954	-0.0203874945	-0.0911516667	0.0659697517	0.1129422506	0.1076997553	0.099141769	-0.104778	-0.0395858999999999	0.0015670434788099	0.0109784292839999	0.0495207	0.1959407	0.00245229972849	0.03839275791649	-0.0716253	0.1062807	0.01129558719249	0.00513018360009	0.000322332	0.000187783	1.03897918224e-07	3.526245508899999e-08	6.13698e-05	-0.0005076072	2.576650694918401e-07	3.76625235204e-09	-0.000942155	-0.0004243949999999	8.87656044025e-07	1.8011111602499998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
768.1035493923844	-2.1390531449574155	589983.062589179	4.57554835695221	949.4384691337184	-3.636700018569627	13.225587025064325	901433.4066709788	724.7037350242588	-1.931213320903339	525195.503558111	3.729584890834504	765.1846038604203	605.4090688443475	1.152705	31.222939	0.32650206	0.182338	-0.1697906985	0.0481348652	-0.0861408546	0.0999919994	0.1149129334	-0.1147176992	-0.0229640739	0.0072216767	0.0315520686	0.0833134936	-0.0568983965	-0.131540093	0.0038680753	0.1776650573	-0.0011091725	-0.0131748084	-0.0453318868	0.0800768026	-0.0596907813	-0.0389383242	0.0336148051	-0.0429194035	-0.1405361891	0.0405380121	-0.1265803146	0.0408739504	-0.0689294339	-0.0136262967	0.0392400884	-0.0851348046	0.0474042289	-0.062135559	-0.0160120923	0.0888742665	0.0447235756	0.0862794064	0.032745005	-0.0316967294	-0.0093249605	0.029750822	-0.0151233163	-0.0669377803	-0.0209586987	-0.0095840759	0.05706107	-0.0884096266	0.1288390753	0.0707730935	-0.039311619	-0.1518261331	0.0321890159	0.0802012238	0.0030518642	0.0051318055	0.1648608366	-0.1203597998	-0.1391472102	0.1075903908	-0.1552493707	-0.0255314765	-0.065781522	-0.1150183787	0.0137545064	-0.1386544129	0.016983219	0.0559673036	0.1192797519	0.0718989702	0.0967466142	0.0598521252	-0.0274764819	0.0798033309	0.016102494	0.0181791764	0.0873326983	-0.0886954976	-0.0271920836	0.149986059	0.0432676815	-0.0821649786	0.0640748305	0.0003852993	-0.0940325015	-0.1504915584	0.0743423285	0.012572903	-0.0426123848	0.094117722	-0.0146962761	0.0026573235	-0.0823157564	-0.0824095593	-0.1017663989	0.0824930157	0.0248864263	0.0140769633	0.0305948973	0.0427415699	0.0890144019	-0.0510832411	-0.0132666457	0.0230540855	-0.0601179628	0.1699920041	0.1151937606	0.065145496	-0.0069382447	-0.1602153434	-0.0015364483	-0.014643415	0.0042887249	0.1125037874	0.1059762505	0.0953761056	-0.0716337	0.0331443	0.00109854462249	0.0051313869756899	-0.117856	-0.1673767	0.013890036736	0.0280149597028899	-0.121582	-0.0499566999999999	0.0024956718748899	0.0147821827239999	-0.000413855	-0.0007361869999999	1.71275961025e-07	5.419712989689999e-07	0.000375089	0.0003137192	9.841973644864001e-08	1.40691757921e-07	-0.000471574	0.0004705809999999	2.22382037476e-07	2.2144647756100003e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0
