global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22	motion_outlier23	motion_outlier24	motion_outlier25	motion_outlier26	motion_outlier27	motion_outlier28	motion_outlier29	motion_outlier30	motion_outlier31	motion_outlier32	motion_outlier33	motion_outlier34	motion_outlier35
709.009470019588	-0.7451170813554882	502694.428577457	0.5551994649277211	787.0827346280413	4.829419889536325	619499.2311495556	23.32329646944905	705.6323394382048	0.3986131454203132	497916.99846103386	0.1588924397018757	701.327104164836	532.5030751320244	0.981637	30.833748	0.247426044	0.16026	-0.0218960933	0.0911957333	-0.0520724093	-0.0497314294	0.0789317735	0.0351626436	0.0770026756	0.1295446202	0.0348244176	0.0809056131	0.0464439443	-0.0933688282	0.0195919656	-0.0544296573	0.0170933191	-0.0368366009	0.0518509745	0.0721136167	-0.0551684029	0.1043247883	0.0102648801	0.0191230085	-0.0310557276	0.1103450015	0.0768471819	-0.1483475153	0.0054293264	-0.1240100606	0.0784840585	0.0685603157	-0.0769640311	0.0041756685	-0.0466251364	0.0330994778	0.0335817005	0.0403067942	0.0956283569	-0.0554437352	0.0945111757	-0.0169014384	0.018215716	0.001905017	0.0106683025	0.0142907342	0.0867609543	0.0165379384	-0.0617435365	0.0146116	-0.0031233	0.00021349885456	9.755002890000004e-06	0.0174708	-0.1367431999999999	0.00030522885264	0.0186987027462399	-0.0170209	-0.016066294	0.0002581258028944	0.0002897110368099	0.00107624	0.001501451	1.1582925376e-06	2.254355105401e-06	0.000692044	-0.0001570269999999	2.4657478728968612e-08	4.78924897936e-07	-0.000349046	0.000171387	1.21833110116e-07	2.9373503769000023e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
705.3387076194924	-3.6707624000955543	497502.69246633584	13.474496597955278	783.6600940919628	-3.422640536078461	614123.143072224	11.714468239207456	703.7826740749252	-1.8496653632795412	495310.05232805246	3.4212619561160382	698.9661709940618	527.9269120465109	1.003352	31.515806	0.226800988	0.144096	-0.0210400532	0.0908209314	-0.0342876074	-0.0781386335	0.0565830983	0.0166962216	0.0911634272	-0.1910563418	0.0911989772	0.0605622143	0.0500895682	-0.0316552962	0.0299359237	-0.0664598689	0.0289177032	0.0828105312	-0.0663849245	-0.1221096406	-0.0258641766	-0.0693177155	0.0107224329	0.0355849283	-0.0754420287	0.0062764233	0.1020365687	0.0104061853	-0.0104052304	0.0458566125	0.0583920085	0.0544113932	-0.031596082	0.013980829	-0.0512761926	0.0303967978	-0.0902991215	-0.0407634203	-0.1467679304	0.0210979232	-0.0598877903	-0.1099813784	0.0445762632	0.0165764982	-0.0381431909	0.005729676	0.0851916578	0.0118330366	-0.0676152521	0.00990219	-0.00470941	9.80533667961e-05	2.2178542548100007e-05	0.0999002	0.0824293999999999	0.0099800499600399	0.0067946059843599	-0.000946522	0.016074378	0.0002583856280868	8.959038964839999e-07	-0.00114018	-0.00221642	1.3000104324e-06	4.912517616400001e-06	0.000444912	-0.0002471319999999	6.107422542399997e-08	1.97946687744e-07	-0.00035725	-8.203999999999991e-06	1.2762756249999998e-07	6.730561599999986e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.9539605776505	1.6152529581580666	499783.9023764262	2.609042118838385	779.8557666767584	-3.8043274152043978	608175.0168189947	14.472907082075777	705.3612975076973	1.5786234327720194	497534.5600217422	2.4920519424969148	700.2354897160953	512.9135999324747	1.14877	36.083485	0.207965453	0.106117	-0.0284276837	0.131608826	-0.0666119977	-0.0522960345	0.0980829683	0.0190311787	0.1268696067	0.1236845525	-0.0761669365	0.0885683561	0.0659887363	-0.0492747226	0.0301875589	-0.0936374408	-0.0764540166	-0.2036658228	0.0456260069	0.2481298633	-0.0908045028	-0.0713873029	0.1140113629	-0.1304761559	0.0798253798	-0.1058494007	0.2071430273	0.1776378884	-0.0748919344	-0.0708068917	0.0817835838	0.079489562	-0.0512865261	0.0065618667	-0.0882334946	-0.0642187534	0.1484710531	0.0281432005	0.2047800958	-0.0831354326	-0.0346626855	-0.035387754	0.0032413328	0.2163132152	-0.0821015942	-0.0028042845	0.0835859703	0.0071079182	-0.0732270951	0.0204302	0.0105280099999999	0.0004173930720399	0.00011083899456	0.145981	0.0460808	0.021310452361	0.00212344012864	-0.0184503	-0.0175037779999999	0.0003063822442732	0.0003404135700899	0.000542047	0.001682227	2.9381495020900005e-07	2.8298876795290005e-06	0.00101069	0.000565778	3.201047452840001e-07	1.0214942761000002e-06	7.18023e-05	0.0004290522999999	5.155570285289999e-09	1.8408587613529e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.1584731039344	-0.7954874737160935	498659.78913648	0.6328003208392126	784.8911291625546	5.035362485796213	616054.0846380701	25.35487536336382	703.5783021745642	-1.7829953331330444	495022.4272908424	3.179072357974216	698.9160541807112	514.5202838426426	1.114828	35.017345	0.13506747	0.0732842999999999	-0.0286223335	0.1410396266	-0.0478432968	-0.0922098422	0.0497021852	0.0570818665	0.0645722331	-0.1194137061	-0.0150811949	0.0691943503	0.0684133055	-0.0340942572	0.0442408112	-0.1088599732	0.0207072163	0.0140127867	-0.0299022805	-0.1245714481	0.2894323815	-0.0443642463	0.0726895242	0.0458995022	-0.0888130314	-0.0784321477	0.0196112867	-0.1276466722	0.0233292159	-0.0681952015	0.0657974481	0.0790893175	-0.0367466559	0.0319821046	-0.1001376646	0.063912016	-0.024344192	-0.0603395634	-0.1785431119	0.0638832849	-0.094065138	0.2044841413	-0.116142297	-0.0037667673	-0.0182853502	0.0201452141	0.0819445778	0.0023706562	-0.0785574968	0.0196091	-0.0008210999999999	0.00038451680281	6.742052099999971e-07	0.0850416999999999	-0.0609393000000001	0.0072320907388899	0.00371359828449	-0.0386438	-0.0201935	0.00040777744225	0.0014933432784399	-3.49634e-05	-0.0005770104	1.2224393395599996e-09	3.3294100170816e-07	0.000525429	-0.000485261	2.354782381210001e-07	2.76075634041e-07	7.18023e-05	0.0	5.155570285289999e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.787726751891	1.6292536479566024	500963.4661406095	2.6544674493798968	787.129599770139	2.238470607584304	619573.0068342992	5.010750661018844	705.7316057898088	2.1533036152445675	498057.0994106621	4.636716459425324	700.9543755814367	513.0397332801682	1.020911	32.067341	0.117040315	0.0822085	-0.0262432958	0.1527374731	-0.0815377706	-0.0577804629	0.1081338205	-0.0225831831	0.1495941909	0.2224263873	-0.0498808633	0.0995455731	0.0684945336	-0.1041522984	0.0788593801	-0.1271585006	-0.0062073356	-0.1489140804	0.061850439	0.1449930614	0.0954242001	0.0144111535	-0.0491924621	0.0281988399	0.0608430732	-0.0714094205	-0.0236514114	0.1570156667	-0.0199317427	-0.1200395309	0.0900010251	0.0829566783	-0.1042335686	0.029492259	-0.1154823352	-0.0360622059	0.1761607115	-0.0514962727	0.1807156156	0.0645670499	-0.007029554	0.0528020345	-0.155288945	-0.0418069875	0.0813069796	0.0113430237	0.0802681812	-0.0023706562	-0.0835859703	0.0205054	0.0008962999999999	0.00042047142916	8.033536899999986e-07	0.163404	0.0783623	0.026700867216	0.00614065006129	-0.0227198	0.015924	0.000253573776	0.00051618931204	-0.000140445	-0.0001054816	1.9724798025e-08	1.112636793856e-08	0.000544612	1.9182999999999986e-05	3.6798748899999926e-10	2.96602230544e-07	0.000384292	0.0003124897	1.47680341264e-07	9.764981260609003e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.5550871677511	-0.2326395841398607	500634.20137696393	0.0541211761087673	784.3893091022773	-2.7402906678617	615266.5882339479	7.509192944369922	704.302057763875	-1.429548025933741	496041.3885704288	2.043607558451056	699.6793530721794	524.6240584240829	1.064625	33.440445	0.4131841	0.237264	-0.0193938429	0.1346238673	-0.0754778054	-0.0809826499	0.0705438982	0.0146610195	0.0858709822	-0.0720755099	0.0222895841	0.0785580735	0.0736954407	-0.0498291638	0.0392861288	-0.0766251695	0.0206391644	-0.0065826892	0.017969163	-0.1691745444	0.0387128221	-0.1162147291	-0.0229300246	0.0014667352	-0.0458887852	0.1231873547	-0.0857208669	0.0920606451	-0.0478036068	-0.0527332334	0.0762839179	0.0921838931	-0.0437402888	0.0187315249	-0.078043947	0.0760635573	-0.0274375514	0.0792051883	-0.1771755172	-0.0184562612	-0.0361740844	0.0690451934	0.1277129158	0.0718523044	-0.0966494851	-0.0326804177	0.0785574968	-0.0071079182	-0.0882931893	0.0133039	-0.0072015	0.00017699375521	5.186160225e-05	-0.0415255	-0.2049295	0.00172436715025	0.0419960999702499	-0.11865	-0.0959302	0.00920260327204	0.0140778225	0.000610486	0.000750931	3.7269315619600003e-07	5.63897366761e-07	-0.000260835	-0.0008054469999999	6.487448698089998e-07	6.8034897225e-08	-0.000161788	-0.00054608	2.6175356944e-08	2.982033664e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.6534482654619	2.098361097710722	503608.0166350605	4.4031192963857455	788.8297813160247	4.440472213747398	622252.4238910873	19.71779348106272	705.3022723702092	1.0002146063341115	497451.2954105807	1.0004292587241017	701.005361874547	531.8585820404477	0.992778	31.183676	0.2866225	0.141673	-0.007963292	0.1231812256	-0.0964654156	-0.0683953204	0.1177894795	0.0079685433	0.1272239451	0.0404463159	0.0192234682	0.0975757291	0.0788645524	-0.1137526318	0.0268143659	-0.0384889434	-0.0429781182	-0.0463313099	0.0171936648	-0.0976588035	0.000338369	-0.021301588	-0.1478531311	0.0667836243	0.1167470846	0.011337029	-0.0402346711	0.1518973075	0.1596175284	0.2279513904	0.0931854629	0.1057502558	-0.1063020227	0.0082564886	-0.0506367639	-0.030119267	0.0708913938	-0.0311256762	0.0079952294	0.0697042758	0.018544328	-0.0268275222	0.0093516871	-0.1587087949	0.013491107	-0.1526749485	0.0768132552	-0.0118330366	-0.092661062	0.0391632	0.0258593	0.00153375623424	0.00066870339649	0.0502393	0.0917648	0.00252398726449	0.00842077851904	-0.0480213	0.0706287	0.00498841326369	0.00230604525369	-0.000675116	-0.001285602	4.55781613456e-07	1.652772502404e-06	0.000234832	0.000495667	2.45685774889e-07	5.514606822400001e-08	-0.000347913	-0.0001861249999999	1.2104345556899998e-07	3.464251562499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.8408205631673	-2.8126277022945487	499623.94561441167	7.910874591714712	782.2889586493961	-6.5408226666285145	611976.0148247567	42.78236115628136	703.128426037269	-2.173846332940116	494389.58350164734	4.725607879237188	698.3894102902452	532.889647629173	0.903723	28.386412	0.1669924	0.105012	-0.0235224164	0.1249860291	-0.0843803119	-0.0830557328	0.0775675133	0.0125463764	0.112109414	-0.0791784111	0.0208216997	0.0690175043	0.0603607717	-0.0498356183	0.0380002706	-0.0611954574	0.0145551722	0.0846322456	0.0247282709	-0.1366303138	-0.0200175256	0.1511919464	-0.0952276382	0.1050587542	0.0355538558	-0.0022150762	0.0215265128	-0.0089138595	0.0740267574	-0.0216178031	0.0708619023	0.0749269794	-0.0417234165	0.0231037807	-0.0839013436	0.0488627236	-0.0775091546	0.0336464643	-0.0796482819	-0.0970155771	0.1314490637	0.0461759725	0.1572097679	-0.0273226128	0.0560259308	-0.0209182841	0.0750362016	-0.0165379384	-0.0966728009	0.0454492	0.006286	0.00206562978064	3.9513796e-05	-0.0461247	-0.096364	0.0021274879500899	0.009286020496	-0.0435176	0.0045037	2.0283313690000057e-05	0.0018937815097599	-0.000377594	0.000297522	1.4257722883599997e-07	8.851934048400004e-08	0.000947959	0.0007131269999999	5.085501181289999e-07	8.986262656809999e-07	-0.000161788	0.0001861249999999	2.6175356944e-08	3.464251562499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
707.6948389841117	0.8540184209443851	500831.9851247478	0.7293474633123409	787.5944557746774	5.305497125281249	620305.0267670102	28.1482997463676	704.4249388605924	1.2965128233233827	496214.49448874936	1.680945501041969	700.4669800073248	527.9854042020428	0.8229579999999999	25.849562	0.2771586049999999	0.169736	-0.0177304999	0.1345444322	-0.0959805746	-0.0972323751	0.1156022653	0.0286444043	0.1226856513	-0.0929339297	0.0874933094	0.0910264204	0.0689814602	-0.0723883331	0.0235156454	-0.0743234302	0.0052822074	0.007454189	-0.0077996929	-0.1788183716	-0.0043315527	-0.0628994333	-0.1194436449	0.1021928228	-0.014616643	0.0898447438	0.1263778036	0.2102236851	0.1256612118	-0.0003919131	0.0926324077	0.0928058028	-0.0726195663	0.004382998	-0.0727797824	0.0193763425	0.016870983	-0.0338917405	-0.0884779584	0.0668802241	0.0371978797	-0.0518052977	0.1074071379	-0.200682023	0.0288081211	-0.0964666548	0.0732270951	-0.0212145853	-0.1003129872	0.0622872	0.016838	0.00387969528384	0.0002835182439999	0.107817	0.1539417	0.0116245054889999	0.0236980469988899	0.0141235	0.0576411	0.00332249640921	0.00019947325225	-0.000725963	-0.000348369	5.270222773690001e-07	1.2136096016100006e-07	0.000392211	-0.000555748	3.088558395040001e-07	1.53829468521e-07	-9.11489e-05	7.06391e-05	8.30812197121e-09	4.989882448810001e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.8079325190661	-0.8869064650456266	499577.4534718767	0.7866030777397294	781.4199733033188	-6.174482471358601	610617.1746773594	38.12423378911462	702.593330452365	-1.8316084082274529	493637.3879961461	3.3547893610895034	697.3003347224029	527.8412297765007	0.816844	25.657497	0.166222775	0.113224	-0.0327875672	0.1242591373	-0.0838309191	-0.0997573622	0.0842037115	0.0268492804	0.1093047736	-0.097377989	-0.0360116005	0.0681345947	0.0513396675	-0.0472839377	0.0409993645	-0.0200136501	-0.0152757357	0.0725194089	0.1076225155	-0.087587074	-0.0458350073	0.1659818791	-0.0800395767	0.2791950431	-0.042079987	0.0704637014	-0.0681280649	-0.0260553489	0.0623614971	-0.0382653594	0.0697353495	0.0704786898	-0.0330584401	0.0203304671	-0.0583250785	-0.0214254682	-0.0718351332	0.0701597726	0.0037680779	-0.1447135118	0.0992794988	0.1303101531	0.2267770271	-0.0528845945	0.0800235975	-0.0260819443	0.0713867084	-0.0258549876	-0.1035676303	0.0738483	0.0115611	0.00545357141289	0.00013365903321	0.00225804	-0.10555896	5.098744641599999e-06	0.0111426940362815	-0.0202956	-0.0344191	0.00118467444481	0.00041191137936	-0.00045206	0.000273903	2.0435824360000001e-07	7.502285340900003e-08	0.000392211	0.0	0.0	1.53829468521e-07	-7.13796e-05	1.97693e-05	5.09504729616e-09	3.9082522249e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
709.8696844554711	3.0617519364050167	503914.9689089101	9.37432492007987	785.2173699580721	3.797396654753357	616566.318083872	14.420221353531982	705.9710363236799	3.3777058713149017	498395.10412793054	11.40889695311516	701.0395324291043	528.0288364264931	0.957533	30.07662	0.205593905	0.170303	-0.035895938	0.1613954754	-0.0971065906	-0.0986897363	0.0975854848	0.042007039	0.1082320369	-0.0995727068	0.0402460732	0.1221340107	0.0863089305	-0.0874378518	0.0410001072	-0.0876159075	0.0262778317	-0.0099676634	-0.1134197451	-0.0791805252	0.0219275422	-0.0892049371	-0.0341424324	0.0638143459	0.1414873719	-0.1377108412	0.0356540375	0.0050044162	0.1220673662	-0.0206782713	0.1149418215	0.110885686	-0.0918444291	0.0178157843	-0.0787432867	0.0299589646	0.0096604009	-0.0641781953	-0.0662176332	0.032697535	-0.1048908714	0.0225208589	-0.03861778	-0.0915047396	0.0714200272	-0.0773756554	0.0695158277	-0.030451217	-0.1064242213	0.0747657999999999	0.0009174999999998	0.0055899248496399	8.418062499997993e-07	0.171186	0.16892796	0.029304646596	0.0285366556697616	0.000541995	0.020837595	0.000434205365384	2.93758580025e-07	-0.000266768	0.000185292	7.116516582400002e-08	3.4333125264e-08	0.000392211	0.0	0.0	1.53829468521e-07	4.15454e-05	0.000112925	1.7260202611599995e-09	1.2752055625e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
706.6080842948634	-3.2616001606077134	499294.9847908567	10.638035607676262	776.6923695851706	-8.525000372901559	603251.0369718272	72.67563135797172	704.355314055983	-1.615722267696924	496116.4084389024	2.610558446331691	699.4620526906286	527.3438922572332	0.945493	29.69845	0.19225955	0.119208	-0.0433131402	0.1490251557	-0.1050665177	-0.0969476492	0.0916164634	0.016622953	0.1316191473	0.0965159535	-0.0355383276	0.1048892909	0.0939869124	-0.044641805	0.066243608	-0.1192210076	-0.0292627193	-0.0209096052	-0.0626632845	0.1117003184	-0.1137079313	0.1179739368	0.066039187	0.0099444286	-0.0728696519	0.0522043177	-0.1254301048	0.1482085593	0.0960761456	-0.0578683539	0.1017504989	0.0991374194	-0.0476676466	0.0463171607	-0.1200746078	-0.0100048036	0.0107605882	-0.0331867057	0.0782219058	-0.1616481671	0.0239662488	-0.0007352636	0.0057390786	0.0527366469	-0.0409043824	0.0862978678	0.0676152521	-0.034995421	-0.108871781	0.0669623	-0.0078034999999998	0.00448394962129	6.089461224999834e-05	0.0603064	-0.1108796	0.00363686188096	0.0122942856961599	0.0230134	0.022471405	0.000504964042674	0.00052961657956	-3.41755e-05	0.0002325925	1.1679648002499999e-09	5.4099271056250006e-08	-0.000242688	-0.000634899	4.0309674020100005e-07	5.8897465344e-08	-0.000113064	-0.0001546094	1.2783468096e-08	2.390406656836e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
710.1482562174197	3.540171922556283	504310.54580864194	12.532817241255849	786.5370197515739	9.844650166403312	618640.4834396878	96.91713689886475	706.1728286590335	1.81751460305054	498680.0639363007	3.3033593323019628	701.3046541974398	530.2829431759224	1.010868	31.751915	0.155392535	0.0729306	-0.0252974395	0.1547441669	-0.1130637624	-0.1077022279	0.1198038333	0.0519341976	0.1485883206	-0.0694732773	-0.042764425	0.124298307	0.1198248159	-0.0972830475	-0.0020800987	-0.059063585	0.0641030876	0.0394920346	0.0440613893	-0.1049936062	0.043015593	0.0201888924	-0.0069538434	0.0149786935	-0.0775010213	0.1299351219	0.0793412121	-0.2115405392	0.006324924	0.0603043796	0.1205146989	0.1380364697	-0.0872701037	0.0053235684	-0.0580317602	0.0823730465	-0.020238047	0.0331186555	-0.0909645683	0.0555370602	0.0027276715	0.0426706144	-0.0131100141	-0.1152369126	-0.0006202041	-0.0736936824	0.0656857936	-0.0394798359	-0.1109009027	0.0776518999999999	0.0106895999999998	0.0060298175736099	0.0001142675481599	0.0451644	-0.015142	0.00203982302736	0.000229280164	-0.00120291	-0.02421631	0.0005864296700161	1.4469924681e-06	-0.00118794	-0.0011537645	1.4112014436e-06	1.33117252146025e-06	0.000277143	0.000519831	2.70224268561e-07	7.6808242449e-08	0.000320233	0.000433297	1.02549174289e-07	1.8774629020900002e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
704.1348200654967	-6.013436151922974	495805.8448286694	36.16141435325419	775.3048973501121	-11.232122401461766	601097.6838550679	126.16057364141922	701.9342515929675	-4.238577066066	492711.6935593794	17.96553554498066	696.7978275900668	517.3578215740072	1.111628	34.916824	0.20495636	0.131228	-0.0479667383	0.1599585822	-0.0934151641	-0.0900633716	0.0948156158	0.0217934878	0.1309470636	0.1629694668	-0.0774855557	0.0783948345	0.0806761708	-0.0439269973	0.084643839	-0.146181666	-0.0910504024	-0.0442758332	-0.0833329197	0.0903697502	-0.1454404786	0.0481434935	0.192428631	0.0970563069	0.0933170238	-0.1082882475	0.0318365295	0.0341611289	-0.0266210499	0.035047852	0.0764967023	0.083099591	-0.0509830066	0.0315567845	-0.1707962217	-0.1035666557	0.0359517724	-0.0567279555	0.1030046842	-0.1540832632	-0.1315203052	-0.0279248929	-0.1734200619	-0.0349409278	0.0425115003	0.0139623599	0.0637282764	-0.0438968002	-0.1125037874	0.0757276	-0.0019242999999998	0.00573466940176	3.702930489999587e-06	0.164386	0.1192216	0.027022756996	0.01421378990656	0.0210046	0.02220751	0.0004931735004001	0.0004411932211599	-0.000102227	0.0010857129999999	1.0450359529e-08	1.1787727183689995e-06	0.000130797	-0.000146346	2.1417151716e-08	1.7107855208999997e-08	0.000320233	0.0	1.02549174289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
713.0338352071553	8.899015141658651	508417.2501502248	79.19247049146995	791.1746886019644	15.869791251852234	625957.3878844152	251.8502743773657	708.906534400949	6.9722828079815145	502548.4745163639	48.61272755447459	704.7811472895377	521.489999387566	1.186398	37.265404	0.19162605	0.126574	-0.0227031728	0.2136911588	-0.1596544784	-0.1225487139	0.1769844004	0.0645745643	0.1780131606	0.0535333798	-0.0393639742	0.1718926502	0.1738890796	-0.1619060509	0.0173213484	-0.0986242039	0.0960467934	-0.1277283896	0.1671543526	-0.0440640921	0.0872902832	-0.007341868	0.0040753048	-0.0276457835	-0.0035188171	0.0151458401	0.0609032808	-0.0730434669	0.0451493539	0.1285421518	0.1618684248	0.201503748	-0.1432537417	0.0134785214	-0.0725267121	0.1251359362	0.1158598271	0.122638744	0.0228836797	0.1183363588	0.0188784232	0.1168133056	-0.0466972338	-0.0012161692	-0.0363237425	-0.0776199032	0.0617435365	-0.0482387676	-0.1136742748	0.074212	-0.0015156	0.005507420944	2.2970433600000177e-06	0.0656745	-0.0987115	0.00431313995025	0.00974396023225	-0.057363	-0.0783676	0.0061414807297599	0.0032905137689999	-0.000104637	-2.409999999999999e-06	1.0948901768999998e-08	5.808099999999995e-12	-0.00012742	-0.000258217	6.6676019089e-08	1.6235856399999998e-08	0.000320233	0.0	1.02549174289e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
