global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	csf_wm	tcompcor	std_dvars	dvars	framewise_displacement	rmsd	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	c_comp_cor_00	c_comp_cor_01	c_comp_cor_02	c_comp_cor_03	c_comp_cor_04	c_comp_cor_05	c_comp_cor_06	c_comp_cor_07	c_comp_cor_08	w_comp_cor_00	w_comp_cor_01	w_comp_cor_02	w_comp_cor_03	w_comp_cor_04	w_comp_cor_05	w_comp_cor_06	w_comp_cor_07	w_comp_cor_08	w_comp_cor_09	w_comp_cor_10	w_comp_cor_11	w_comp_cor_12	w_comp_cor_13	w_comp_cor_14	w_comp_cor_15	w_comp_cor_16	w_comp_cor_17	w_comp_cor_18	w_comp_cor_19	w_comp_cor_20	w_comp_cor_21	w_comp_cor_22	w_comp_cor_23	w_comp_cor_24	w_comp_cor_25	w_comp_cor_26	w_comp_cor_27	w_comp_cor_28	w_comp_cor_29	w_comp_cor_30	w_comp_cor_31	w_comp_cor_32	w_comp_cor_33	w_comp_cor_34	w_comp_cor_35	w_comp_cor_36	w_comp_cor_37	w_comp_cor_38	w_comp_cor_39	w_comp_cor_40	w_comp_cor_41	w_comp_cor_42	w_comp_cor_43	w_comp_cor_44	w_comp_cor_45	w_comp_cor_46	w_comp_cor_47	w_comp_cor_48	w_comp_cor_49	w_comp_cor_50	w_comp_cor_51	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00
783.0000548824329	0.9437409958675288	613089.085945893	0.8906470672810353	801.7699166178503	6.056572121555519	642834.9991933947	36.68206586360352	750.7465293755696	0.4389817369213915	563620.351369463	0.1927049653505218	753.4041221897858	605.1772567221076	1.036941	22.633057	0.09214998	0.0434505	-0.0806813945	-0.0045277425	-0.1116145007	-0.0477510283	-0.0981976241	0.0352603972	0.1779331061	0.0667780337	0.0088015351	0.0052688585	0.0031646677	-0.0314642167	-0.1175367928	-0.0932002751	-0.0164325665	0.1909152813	-0.0189800113	-0.084148934	0.1512619976	0.0521430938	0.1544907715	0.0987417961	-0.0725240349	0.1097284795	0.0230482898	0.0075685216	-0.0261869717	0.2057116922	0.011817988	-0.0412884528	-0.0388787735	-0.2266078157	0.050563827	0.0696930794	-0.0911281765	0.0056176865	0.1170819448	0.1547950062	0.0999381191	0.0529476272	0.0726133696	-0.1378344592	0.0020378405	-0.0059283979	0.0269493816	0.0794867002	0.0474746277	0.0522835668	-0.0321597926	0.1076575676	-0.0357741401	-0.1057256952	0.0315910044	-0.0232857955	-0.0170818095	-0.0482023917	-0.0459900865	-0.0259751935	0.0883072709	-0.0990039594	-0.0903564024	0.1460594712	-0.1376052366	0.1419915418	-0.1044479533	-0.0245281327	-0.0109349054	0.1730656181	0.0417715879	-0.0483453862	0.0271579537	-0.0830357934	0.0876808813	0.0278885239	-0.1458856107	-0.0764150687	-0.1984260452	-0.1954690159	0.0568171417	0.0376963524	0.149002857	-0.0220412375	-0.0455697831	0.092187247	0.0784488086	-0.0021363113	-0.1117196824	-0.0360181033	-0.0222828537	0.035387709	0.050938204	-0.1536893805	0.0543293298	0.1329138066	-0.0432293331	-0.1064806114	-0.0285700764	0.0566453496	0.026535418	-0.1170356259	0.004010668	-0.0546328154	0.1469918281	0.0369853755	-0.0564376523	0.033791968	0.0527538096	-0.1810481027	-0.1267678236	-0.0999059361	-0.0976821262	0.0128632281	0.0187630282	-0.0435862701	-0.0504623873	0.1164952828	0.1850026846	0.0732270951	-0.0212145853	-0.1003129872	0.103779	0.0011719999999999	1.3735839999999825e-06	0.0107700808409999	0.0132563	-0.0109947	0.00012088342809	0.00017572948969	0.00310687	0.02480047	0.0006150633122209	9.652641196899998e-06	0.000571474	0.0005860646	3.26582532676e-07	3.4347171537316e-07	-2.71654e-05	0.0004794916	2.2991219447056e-07	7.3795895716e-10	0.00231322	3.810000000000011e-05	1.4516100000000084e-09	5.3509867684e-06	0.0
783.8089782805461	0.8089233981131656	614356.5144331935	0.654357064014951	807.6953603157214	5.92544369787106	652371.795075543	35.11088301663986	751.3470678950035	0.6005385194339397	564522.416434419	0.3606465133239083	754.2463758132507	602.5196699012847	1.144297	24.976299	0.091127295	0.0429281	0.1230760305	0.007517837	-0.0549501383	-0.064119044	-0.0050535898	-0.1409521014	0.0919722504	0.0464219296	0.0454941452	0.0281011116	-0.102012136	-0.0560927464	0.0235795805	0.0587818135	0.1133255051	0.0867726728	0.0389998133	-0.0411859991	0.0114725684	-0.0689620798	0.020606527	0.1196958326	-0.2188939135	0.0897106316	-0.09466597	0.0225221063	-0.0750544275	-0.075790691	-0.0552605123	-0.1389773735	-0.0304252258	-0.1207534676	-0.0033792215	-0.0820543238	-0.009600227	-0.1218272571	-0.0180381777	-0.084898477	-0.0599542314	0.1447644966	-0.0204289208	-0.0790712479	-0.1135752837	0.0739283384	-0.0833775255	-0.0103517388	0.0056271093	0.0865907587	0.0170653	0.1663233538	-0.0401751745	0.0092440985	0.165143443	0.0795712327	-0.0730749203	-0.1213051694	0.0241214805	0.0726058814	0.0362810885	-0.0298564088	0.0012396103	-0.0764361266	-0.1752732575	-0.0365041371	-0.0668493175	0.116362254	0.1557988172	0.0518133242	0.0628784332	-0.0642379827	-0.0057025932	0.0334755889	-0.0029226278	0.070979477	-0.1580613722	-0.0723450106	-0.0119004809	0.0016849189	0.1715743342	-0.0078462064	0.084191465	0.0526391642	-0.030608658	0.1331981904	-0.1027562452	0.1590899166	0.0426451382	0.0939526885	-0.0462089327	0.0140519994	-0.0085516362	-0.0333139869	0.0178234756	-0.0618107966	0.0868007777	0.0298048553	-0.1173088575	0.0885049746	-0.1700862483	-0.1036956684	-0.0416360089	-0.0085587259	-0.0390968268	-0.0952186402	-0.0952625716	0.0647265207	-0.0182351734	-0.0724245534	-0.0673453877	-0.1227960877	-0.0383968133	0.069483139	0.1074548922	-0.0201375876	0.0655068631	-0.0250614872	-0.0032654042	0.0713867084	-0.0258549876	-0.1035676303	0.104798	0.001019	1.0383610000000124e-06	0.010982620804	0.00718293	-0.00607337	3.688582315690001e-05	5.159448338489999e-05	-0.0239838	-0.02709067	0.0007339044010489	0.00057522266244	-1.35135e-05	-0.0005849875	1.8261468225e-10	3.4221037515625e-07	-0.000421323	-0.0003941576	1.5536021363776e-07	1.7751307032899998e-07	0.00215348	-0.0001597399999999	2.551686759999993e-08	4.6374761104e-06	0.0
782.2296604913445	-1.579317789201582	611883.241752404	2.4942446792885726	803.4152661245566	-4.2800941911647215	645476.0898419921	18.31920628524199	750.539028868372	-0.8080390266314907	563308.833854679	0.6529270685595671	753.1982973565001	601.4483160362029	1.058821	23.11063	0.02347391	0.0107321	0.0841160009	0.0636034592	0.0892428322	0.0331300862	-0.0261060011	0.0014805389	0.0549326595	-0.0630678284	0.0626230846	0.1376061393	-0.141450263	0.0131114643	-0.075672048	0.0361552409	0.0650861448	-0.0652936984	0.1361558945	-0.0486209196	0.0653177505	0.1200054633	0.0121003985	0.014157995	0.0723437084	-0.0721563058	-0.0392103556	0.0029546465	-0.042547423	0.0931342551	-0.0111850456	-0.0448099049	0.0459885663	-0.1395055708	0.0438593817	-0.0781835567	0.1024914896	-0.0534473203	0.0901879506	-0.1192845344	-0.0693473579	0.0526263255	-0.1593789985	0.0217584325	-0.0442815627	-0.0086996809	0.1117663157	0.0923096923	-0.0323447464	-0.199159896	-0.0031037141	0.0338823261	0.0225659612	0.1000598294	0.1227532219	0.0877189919	0.0570974757	-0.1005253832	-0.0600024535	0.1413073743	0.0004136926	-0.0527775597	0.0835686633	0.0490964965	0.1246261571	-0.0255945692	0.056240241	-0.0015484399	0.1285928213	-0.0317946908	-0.137606091	-0.0702270687	-0.0714712701	-0.0121208024	0.0607135077	-0.0252865547	0.0661863984	0.0930848064	-0.0547029757	-0.109536563	-0.0031773545	0.0070815057	0.0792209982	0.0676758987	0.0314263111	0.1195896713	-0.0360390377	0.1059481111	-0.0352222557	-0.0507793884	-0.0259311019	0.0397201967	-0.1166922853	0.0188535609	-0.0319999636	-0.0891141823	0.0016711435	0.0167946208	-0.0549130808	0.0369688347	-0.0740287179	-0.0502900101	0.0552141318	0.1108549266	0.0256295778	-0.0796274874	0.0019460774	-0.225446088	-0.0605488399	-0.0085224109	-0.0501202626	0.0104189969	0.0730435578	-0.0550726724	-0.0958673125	0.0871477543	-0.0112142909	-0.0085385373	-0.1057060018	0.0695158277	-0.030451217	-0.1064242213	0.107262	0.0024639999999999	6.07129599999997e-06	0.011505136644	0.0134833	0.00630037	3.969466213690001e-05	0.00018179937889	-0.031687	-0.0077032	5.9339290240000005e-05	0.001004065969	-7.89373e-05	-6.54238e-05	6.23109733129e-09	4.28027360644e-09	-0.000450466	-2.914300000000003e-05	8.493144490000016e-10	2.02919617156e-07	0.00219904	4.5560000000000045e-05	2.075713600000004e-09	4.835776921600001e-06	0.0
780.66052838535	-1.569132105994527	609430.8605788938	2.4621755660628186	794.7846742671301	-8.630591857426566	631682.678449908	74.48711580947774	749.888975027281	-0.650053841090994	562333.4748674661	0.4225699963171552	752.2603343006699	585.8667255432122	1.183311	25.827847	0.036072945	0.0177978	-0.1128352433	0.0701425048	0.1653829036	0.0158645356	0.063078045	0.1497130535	-0.050222505	0.0293783039	0.0555584939	0.0743459409	-0.0131043907	0.0525641102	-0.0634373935	0.0750616865	-0.0756454881	-0.0610632139	0.0420494153	-0.103032635	0.082694461	-0.0434738003	0.0981998948	-0.0160569766	0.034994603	0.0887314619	-0.0316840676	-0.1713448003	0.0255461226	-0.076922313	-0.0932084405	0.0316545413	0.0043106297	0.0890728064	-0.06135237	0.0233283034	0.0428675415	-0.0623828514	0.1213428857	0.1121035961	0.0335578616	0.0144831286	0.0295363886	0.0400341259	-0.0227593753	0.0527695247	-0.0016982103	0.0706106218	-0.0457778803	-0.0767122966	-0.1254942099	-0.0915125574	0.0003915635	0.0228580894	-0.1143756966	0.0100256134	-0.0598806124	-0.067760376	-0.1387942575	-0.1996442849	-0.0924524902	-0.0557899792	0.0808882284	0.0103982468	-0.0033281498	-0.0096699996	0.0670443399	0.0718239188	-0.1112418572	0.0141277136	-0.0937691684	-0.1152796567	0.0062435242	-0.0469282454	0.0423417837	-0.0036799779	-0.0420617814	-0.0896665508	0.0748627033	-0.0140347068	0.002443048	0.0046450721	-0.0992435323	0.0134660896	0.0278003929	-0.1005894472	0.0013223483	0.134176008	-0.1216309688	0.0151370794	0.0618563561	0.0054332217	-0.1042437085	-0.1227844763	0.0878395732	0.0941692184	0.0596418667	0.0407026278	0.0096396718	-0.0162040256	0.0479462461	-0.0072044979	0.0583901734	0.0594123229	0.158909055	0.1344748236	-0.086428092	0.0419274962	0.0584121455	0.0312662296	0.1159732278	-0.0006768167	0.1240356079	-0.0686712163	0.0269362135	0.0924365447	-0.1043033131	-0.0783025953	-0.0447117453	0.0676152521	-0.034995421	-0.108871781	0.1134	0.006138	3.7675044000000056e-05	0.01285956	0.00686429	-0.00661901	4.38112933801e-05	4.7118477204100005e-05	-0.0264258	0.0052612	2.7680225440000007e-05	0.00069832290564	-0.000155282	-7.63447e-05	2.4112499524e-08	5.828513218089999e-09	-0.000494286	-4.382000000000002e-05	1.920192400000002e-09	2.4431864979600004e-07	0.00243997	0.0002409299999999	5.8047264899999944e-08	5.9534536009000005e-06	0.0
781.2576185801995	0.5970901948495566	610363.4665896045	0.3565167007854815	797.5730265336186	2.788352266488573	636122.7326539963	7.774908362031963	750.8311576700554	0.9421826427743554	563747.4273281556	0.8877081323452686	752.8904803895751	597.694485782134	1.15926	25.302881	0.10391203	0.0652487	-0.0310847322	-0.0037827717	0.1214653768	-0.1611062528	-0.0470419279	0.0312043123	-0.0681296997	0.1409382828	-0.0235518446	0.1233147137	0.0145260668	0.0336588361	-0.0185518363	0.0813228916	-0.0478491667	-0.1572058436	0.0080437339	-0.121857277	0.1586283817	0.0250994133	0.0159181284	0.020869253	-0.1155243877	-0.0660104247	-0.0748061842	0.0105630202	-0.0144161659	-0.1205577932	-0.1041196124	0.0053716628	-0.0564078198	0.0037661996	-0.0150439024	-0.0071280445	-0.0875303908	-0.0349791696	0.0893171231	0.0063011729	0.0202068556	0.004848453	0.019479907	0.0257684552	-0.0111533694	-0.0607760142	0.0742467564	0.0176393552	-0.0205466656	-0.0115346765	0.0258860183	0.0959328229	0.0661654538	-0.0252591745	-0.0247811182	-0.0961305702	-0.0374306131	-0.087243041	0.005582925	-0.0320083044	0.025798572	0.118096568	-0.1373002885	-0.0176249194	0.0272104519	-0.019283699	0.1018816967	-0.0824468002	-0.0687613106	-0.0347395889	-0.0090417219	-0.1487005721	-0.1230957529	-0.0525168015	0.0708556755	-0.074024947	-0.0059428618	0.0056398568	0.0027980101	0.0384463155	0.0910472822	-0.1344549276	0.0604345849	-0.0152170271	0.0783746033	-0.0090433252	-0.0119587293	0.0721476933	-0.0828059702	0.0013641163	-0.0592102587	-0.0204320245	-0.0723953133	-0.0134769732	0.0184653121	0.067833809	0.1302017967	-0.077349398	-0.062575831	0.0177077965	-0.0073833992	0.0804051786	0.0800511112	-0.0585621434	0.05950269	0.0469954671	-0.0071533586	-0.0307494854	-0.092416361	-0.1192944401	0.075980678	-0.0104020409	-0.0334860191	-0.0557104061	-0.1241545509	-0.1582759061	-0.0115669727	-0.0320692779	-0.1522604423	0.0656857936	-0.0394798359	-0.1109009027	0.112358	-0.001042	1.0857640000000029e-06	0.012624320164	0.00357041	-0.00329388	1.08496454544e-05	1.27478275681e-05	-0.0096654	0.0167604	0.00028091100816	9.341995716e-05	0.00109631	0.001251592	1.2018956161e-06	1.5664825344640003e-06	-0.000265743	0.000228543	5.2231902849000025e-08	7.061934204899998e-08	0.00226379	-0.00017618	3.103939240000006e-08	5.124745164099999e-06	0.0
781.7524439728218	0.4948253926222605	611136.8836574799	0.2448521691837743	806.1614699691468	8.58844343552812	649896.3156628155	73.76136064526605	749.7913127230663	-1.039844946989092	562187.012634979	1.0812775137787476	752.8535805806844	592.5348401405325	1.090338	23.798548	0.05472249	0.0293534	0.0836240475	-0.0552012309	0.0626649617	0.0155641276	-0.1563640583	-0.0989751616	-0.1440741304	0.0083096687	0.0033429882	0.0090818127	-0.0772270731	0.0093689017	-0.0860114403	0.002501229	-0.0294535664	-0.1216877364	0.0507060712	0.0797610012	0.0938517254	0.0955005046	-0.0731797487	0.0580796727	-0.1411739009	0.094183215	0.0873350462	0.0150398478	0.0104494483	0.1362960308	0.0995500354	0.0548372144	0.1317891952	-0.0705292941	0.012454622	0.0190122176	-0.0395232115	0.0285658932	-0.0563705232	-0.0093681799	0.0436211056	-0.1616355315	-0.0366241678	0.041157744	-0.0058364311	0.0340622424	0.0020729068	-0.0123606222	0.0657476568	0.0022828066	0.1631761441	-0.0205471234	0.0148342532	0.0761642774	0.0004386822	0.0542764629	-0.0006852259	-0.085398187	-0.0587653071	-0.0528160432	0.0975510399	0.120434201	0.0852607368	0.1132806554	0.0300428166	-0.091669476	0.063882845	0.1677365063	-0.0201850362	-0.1772441299	-0.0337833113	0.0162728713	-0.1074419789	0.0131544034	0.1511382334	-0.0598011226	-0.1080585447	-0.0496205712	-0.0995322726	-0.0622282772	-0.0827092473	0.0521776417	0.0120094013	-0.0182884244	-0.1741544155	0.1386602005	0.0123718194	-0.0916614838	-0.0080369637	-0.01294997	0.1410482831	-0.0240818247	0.0789531702	-0.043127532	-0.0557014756	-0.0191277235	-0.0316531314	0.0515345837	0.0512558549	0.0624029078	0.101688215	0.0298738048	-0.0090345336	-0.0334435671	-0.0006065991	-0.0318992558	0.0458655689	-0.1399851073	0.0009588668	0.0456316175	-0.0556527609	0.0059657269	0.016044218	0.0554427211	-0.1677522793	0.0389832735	0.0741867135	-0.1776149586	-0.0439467978	0.0637282764	-0.0438968002	-0.1125037874	0.10632	-0.006038	3.645744400000002e-05	0.0113039424	-0.00830628	-0.0118766899999999	0.000141055765356	6.899428743839998e-05	-0.018694	-0.0090286	8.151561795999999e-05	0.000349465636	0.00155124	0.0004549299999999	2.4063455376e-06	2.069613048999999e-07	-0.000361797	-9.605400000000004e-05	9.226370916000007e-09	1.30897069209e-07	0.00226839	4.600000000000003e-06	2.116000000000003e-11	5.145593192099999e-06	0.0
781.718417904605	-0.0340260682168036	611083.6848912786	0.0011577733182945	804.48162119859	-1.6798487705567595	647190.6788463116	2.8218918919410565	749.12495477372	-0.6663579493463203	561188.197864728	0.4440329166570332	751.954871134504	590.7886694486499	1.04143	22.731028	0.0748456	0.0412108	-0.0151691427	-0.0340889173	-0.0103943407	0.1156370031	-0.0128657962	0.0255536338	-0.06432435	-0.061677214	0.020855995	-0.1487855231	-0.1613916854	-0.0056726889	-0.035032898	0.0166417986	-0.099012445	-0.0896984689	0.0103156153	0.0678110589	-0.010465097	0.076676315	0.0031486032	-0.0219781856	0.1242666202	-0.0702620612	-0.2271866078	0.0161684212	-0.0682035988	0.0840852637	-0.0394776778	0.0063684794	0.0146472324	-0.0689940428	-0.0978924143	-0.1104667568	-0.0328854335	0.1539506386	-0.0918137862	0.0264390971	-0.1885451461	0.0282719398	0.0351861572	0.0235962209	0.0356032414	-0.0470519796	-0.0246213102	-0.0611782207	-0.0523946363	0.0432695615	0.081665626	0.1281360916	-0.024123542	0.0834361584	-0.0279929772	0.0755980527	0.0009943639	-0.0227862558	0.0778603222	-0.0077028216	-0.1601105394	-0.1136871083	-0.0069334692	-0.0742210868	-0.131373083	0.1059123617	-0.0805678906	-0.0764275527	-0.1035269908	-0.1147667434	-0.0797903157	0.1075174333	-0.0042185033	0.0337524168	0.0777556646	0.0120061879	0.099090449	-0.0074960636	-0.1308913829	-0.0698742171	0.0281114516	-0.0182136165	0.0293301857	0.2143222995	0.0899674517	-0.0342697768	0.0252515847	-0.0953891416	0.0636297515	0.1358279138	0.0176328186	0.0308375421	-0.0398657343	0.1193281744	0.0043072327	0.0270866992	0.125816763	-0.026062539	0.0496569165	-0.0044965062	0.0418891319	-0.1163948171	-0.01181328	0.104798071	-0.1601385599	0.0123888338	-0.0816283357	0.0751187534	2.57437e-05	-0.0451214359	-0.0454315455	-0.0956508518	0.0234806217	0.0978604131	0.188297245	-0.0053739229	-0.0873805402	-0.0532210701	-0.0485003387	0.0617435365	-0.0482387676	-0.1136742748	0.101419	-0.004901	2.4019801000000023e-05	0.010285813561	0.0102608	0.01856708	0.0003447364597264	0.00010528401664	0.00449762	0.02319162	0.0005378512382244	2.02285856644e-05	0.0010605	-0.0004907399999999	1.12466025e-06	2.408257475999999e-07	-0.000302009	5.978800000000002e-05	3.574604944000002e-09	9.1209436081e-08	0.00228158	1.3190000000000163e-05	1.7397610000000432e-10	5.2056072964e-06	0.0
781.3604440233295	-0.357973881275484	610524.1434843346	0.1281452996754343	799.1487530915592	-5.332868107030777	638638.7295677939	28.439482246986017	750.2040409030247	1.0790861293047556	562806.1029872273	1.1644268744579196	752.2189569610119	599.4616027204785	1.076539	23.49736	0.1520219699999999	0.0982251	-0.109298261	0.0066556319	-0.0286087556	0.0454134614	-0.0790731125	0.0611002244	-0.0166589126	0.0229003254	-0.0001564245	-0.1183108111	-0.0751005745	-0.0220786325	0.0121795652	-0.007503166	-0.0751394501	-0.04459548	-0.1034536645	0.0119608656	0.016519277	-0.0241506689	-0.1308900694	-0.0555427808	0.0654308993	0.0230223222	0.0779672082	0.0152224627	-0.0652791001	-0.0667217552	0.0365706983	0.0056847154	0.1863389233	-0.0085939221	0.0336744157	-0.0464262231	-0.0169307555	0.0749946656	-0.0217514488	0.1397673176	-0.0723931456	-0.0025768877	0.1018971004	0.1019169433	0.0495385459	-0.0833742719	-0.0287672006	0.021832306	-0.1466274054	0.0183382368	-0.0368552974	0.1828384936	0.002048141	-0.0392455227	0.0158003047	0.0071962522	-0.0374933255	-0.1317831462	0.0686821002	0.0250434257	0.1483503922	0.1114176692	0.0192969547	-0.1315671319	0.0179946905	0.0037956077	-0.0153612188	-0.0224735877	-0.1086997659	-0.0019955031	0.057115222	0.0355426503	0.0322547903	0.0841193864	0.0306074294	-0.0111158775	0.0656402266	0.0567196536	0.0907048949	0.1171199482	-0.0665878721	0.0784639298	0.0347258288	0.0484760392	-0.041381174	0.0348504392	0.0884478592	-0.1395889027	-0.0787815645	-0.0241955543	0.1162235764	-0.0954095696	-0.0433101682	0.0881633416	-0.0689600122	0.0688924443	0.1469361967	-0.079282484	0.0480793382	-0.1084342973	-0.0801522613	-0.0294342751	0.0014530898	-0.0849499774	-0.0315838293	-0.1480600652	-0.0407086481	0.007160546	0.1449233158	-0.131095703	-0.0348426058	-0.0989847112	-0.0760734352	0.0035099967	-0.0216661531	0.018752754	0.068914983	0.055678689	-0.0431056695	0.0597324219	-0.0524983198	-0.1144078661	0.0952946	-0.0061244	3.750827536000003e-05	0.0090810607891599	0.0265235	0.0162626999999999	0.0002644754112899	0.00070349605225	-0.0410704	-0.04556802	0.0020764444467204	0.00168677775616	0.00253907	0.00147857	6.4468764649e-06	2.1861692449e-06	-0.000235492	6.651700000000001e-05	4.424511289000002e-09	5.5456482064e-08	0.00241783	0.00013625	1.8564062500000025e-08	5.8459019089e-06	0.0
780.3246663169818	-1.0357777063476306	608906.584862709	1.0728354569667584	798.0404057008936	-1.1083473906655854	636868.4891312469	1.228433938395212	750.3374887535238	0.1334478504990102	563006.3470289444	0.0178083288028061	752.7111844836407	604.8838820677164	1.092411	23.843784	0.0957553599999999	0.0563999	-0.0184086129	-0.0164932332	-0.0016180184	-0.1257962925	-0.038698348	-0.0148596601	-0.0312537656	0.0941418036	-0.0983714782	-0.0524896805	-0.0295912513	0.0578449841	0.0530581163	0.0788357395	0.0012237255	-0.1085430641	-0.1304558673	0.1228781302	-0.0456538701	0.002579388	-0.1446460125	-0.0690385099	-0.0405647606	-0.1194976487	0.0163609723	0.0023598579	-0.0385257998	-0.1358426197	0.083060733	0.0135112265	0.0304743707	-0.02348835	0.0767306132	0.1055174337	-0.0177806328	0.0390641047	0.0563428269	-0.1906160165	0.0157924895	0.0369310104	-0.0088426472	-0.0770142405	0.0597624742	-0.0281391494	-0.0254075185	0.0118717887	-0.0300222779	0.0798927145	-0.0318387842	-0.1454140305	-0.0876178909	0.0102975796	-0.0736628785	0.0449964661	-0.1444381738	-0.027308875	-0.0507611459	-0.0069982856	0.0657241843	0.0610713516	0.0258017006	0.0018095102	-0.1552402554	-0.0327185349	-0.0965941928	-0.0910394329	-0.0365770094	-0.0624235878	0.1271931232	0.0189421756	0.0021285454	0.0944992457	-0.0072127829	-0.1565389674	0.036554525	0.133869283	0.1153688706	0.0624352954	0.0110711868	2.11557e-05	0.0512840518	-0.0019767523	-0.0368431997	0.0547240855	0.0432567634	-0.1061299551	0.0745129889	-0.0933233303	-0.0875302393	-0.0233543375	-0.0306533149	-0.0241005107	0.0691855713	0.0110978907	0.0498803946	0.086297021	-0.148897378	-0.1427966861	-0.0581775486	0.1540976195	-0.1164172159	-0.0568069425	-0.0004160682	0.0513115776	0.0172173012	-0.0159901154	0.0330419386	0.0955184236	0.0281967756	-0.0634218564	0.04134622	0.1292549824	0.1706273548	0.0269660341	0.1142018993	0.0479992606	0.0790896044	0.0576957916	-0.0566681795	-0.1147017419	0.103547	0.0082524	6.810210576000012e-05	0.010721981209	0.0236183	-0.0029052	8.440187040000001e-06	0.0005578240948899	-0.00150059	0.03956981	0.001565769863436	2.2517703481e-06	0.00205295	-0.00048612	4.2146037025e-06	2.3631265440000006e-07	-0.000649931	-0.0004144389999999	1.7175968472099997e-07	4.2241030476100005e-07	0.00241783	0.0	0.0	5.8459019089e-06	0.0
780.2073719280755	-0.1172943889063162	608723.5432109144	0.0137579736689061	800.3922876428328	2.351881941939155	640627.8141181272	5.53134866881949	750.0094584446155	-0.3280303089082963	562514.1877563854	0.1076038835624723	752.4012791822079	587.1742546973471	1.151507	25.133669	0.05129329	0.034669	0.1015054801	-0.0905780409	-0.008105555	0.0396169208	0.0939935511	-0.0745014256	-0.0826962973	-0.0459657139	-0.0575548351	-0.0576347853	0.0193402139	0.1358293016	-0.0497302888	-0.1208304172	0.0404450109	-0.0230520359	0.0359899312	0.1288592899	-0.1373723846	-0.0431764091	-0.0265524904	-0.0352680569	-0.0536442408	0.0469061592	-0.1292158667	0.1518561867	-0.0412001344	0.1597102962	0.045403802	-0.0105975866	0.0259009871	0.0154386003	0.0065052558	-0.004281841	0.2102462089	-0.0038848068	0.0091735183	0.0250918971	0.0464936466	-0.04665757	0.0107235972	0.0399172767	0.0255055979	-0.0209721607	0.0480148217	-0.1239160372	0.0138119211	0.076286395	-0.2047764975	0.0457278455	0.1362956294	0.0886619502	-0.0576685813	0.0932991264	0.0396251523	-0.045783876	-0.1115990468	-0.1288109295	-0.094758725	-0.1476814609	0.0203295834	0.1871799573	-0.0490873097	-0.0096189219	-0.0021513684	-0.0809267809	0.0571481806	-0.0880052411	0.0237840763	0.1079158036	-0.0131792483	0.0925294162	-0.0800060207	-0.0415393287	0.0262806404	-0.0364813201	-0.0868505816	0.107558732	0.1139340496	0.0023052629	0.0066688852	0.0268137216	-0.0130458916	-0.0237371613	0.0592540056	0.0043371423	0.0765892042	-0.1273672314	-0.0586836514	0.1268514658	-0.0898149626	-0.0141975076	-0.0415368152	-0.1740365079	-0.1405189543	-0.0129242285	0.1954101049	-0.0003974303	0.0676910866	-0.0933876833	0.0684252851	0.0383677825	0.0109904173	0.0914686254	-0.1160226378	0.0105339852	0.0233704498	-0.0198727965	-0.0027685075	-0.1932546302	0.1759677472	0.0369815842	0.0454970355	0.1105262605	-0.1097847516	-0.0102200652	0.0677757011	0.0556345156	-0.0607412226	-0.1145547726	0.10807	0.0045229999999999	2.0457528999999994e-05	0.0116791249	0.0285181	0.0048998	2.4008040040000027e-05	0.00081328202761	0.008071	0.00957159	9.16153351281e-05	6.5141041e-05	0.00144808	-0.00060487	2.0969356864e-06	3.658677169e-07	-0.000691039	-4.110799999999999e-05	1.689867663999999e-09	4.77534899521e-07	0.00241783	0.0	0.0	5.8459019089e-06	0.0
